UTC time,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_other_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2021-11-27 06:00:00,7034.36468,756.85203,1162.35808,205.42435,0,916.502
2021-11-27 07:00:00,6277.75766,768.83274,1165.00678,206.86204,1.80789,854.84506
2021-11-27 08:00:00,5523.09556,781.32328,1167.21973,208.68297,3.06136,809.29978
2021-11-27 09:00:00,4851.94204,781.94435,1166.40565,208.19016,1.76856,749.61096
2021-11-27 10:00:00,4537.95715,779.94597,1161.04148,207.66029,0.33503,735.63184
2021-11-27 11:00:00,4521.06808,775.62407,1158.93168,206.91758,0,719.98123
2021-11-27 12:00:00,5046.49961,770.80841,1162.42359,206.89782,0.16023,685.05102
2021-11-27 13:00:00,5540.24526,751.70875,1161.93669,207.32036,2.03645,658.61568
2021-11-27 14:00:00,5919.70562,742.15224,1163.64996,207.32553,4.5752,630.43635
2021-11-27 15:00:00,6451.97739,734.36391,1164.50205,207.24927,7.32729,573.81317
2021-11-27 16:00:00,6757.07031,726.9418,1163.21592,206.74087,10.65251,529.36815
2021-11-27 17:00:00,6869.54824,735.75691,1159.65709,205.47331,14.03638,501.03426
2021-11-27 18:00:00,6991.30553,712.88594,1160.80545,205.12776,19.44049,476.44165
2021-11-27 19:00:00,6796.38649,712.13605,1160.16097,207.71474,22.79998,460.87371
2021-11-27 20:00:00,6674.40261,721.3596,1155.8741,206.78742,26.46957,442.85712
2021-11-27 21:00:00,6745.94438,709.80562,1152.09438,206.85888,27.9736,451.45352
2021-11-27 22:00:00,6943.2429,719.73959,1148.18897,205.48764,27.64608,453.10411
2021-11-27 23:00:00,7237.63216,714.8115,1151.34666,206.0128,24.42126,460.52623
2021-11-28 00:00:00,7024.16104,729.91295,1174.71956,204.21772,16.31708,545.56298
2021-11-28 01:00:00,7454.46418,720.44085,1175.44405,204.05204,12.76058,560.87984
2021-11-28 02:00:00,7762.70803,711.94588,1181.32497,202.8747,7.3879,598.34449
2021-11-28 03:00:00,7893.1028,715.17139,1183.50808,201.87232,2.77839,621.83189
2021-11-28 04:00:00,7697.71929,711.90219,1185.60032,202.17205,0.60719,652.14035
2021-11-28 05:00:00,7294.34755,715.83582,1184.85246,201.98585,0,695.78299
2021-11-28 06:00:00,6677.17579,735.76066,1183.00932,202.68276,0,741.44792
2021-11-28 07:00:00,5977.35991,747.70968,1185.68274,204.0818,1.88541,794.45779
2021-11-28 08:00:00,5274.93,759.8747,1187.88696,205.78698,3.18647,839.08021
2021-11-28 09:00:00,4633.6716,760.58095,1187.00212,205.32204,1.54327,880.65446
2021-11-28 10:00:00,4296.55409,758.57555,1181.57065,204.76573,0.03857,963.26561
2021-11-28 11:00:00,4268.73753,754.37166,1179.40644,204.12941,0,1045.81793
2021-11-28 12:00:00,4712.07754,749.54429,1182.84349,204.03921,0.16407,1126.36918
2021-11-28 13:00:00,5115.41123,731.24527,1182.29869,204.45094,2.80862,1191.63169
2021-11-28 14:00:00,5462.40761,722.2071,1184.01935,204.44581,6.11885,1240.50796
2021-11-28 15:00:00,5927.11083,714.7847,1184.89197,204.3551,9.57462,1255.79769
2021-11-28 16:00:00,6248.41456,707.54658,1183.58055,203.8433,13.70596,1290.69483
2021-11-28 17:00:00,6436.81047,716.17522,1179.93696,202.60963,17.62199,1304.92607
2021-11-28 18:00:00,6620.11786,693.98346,1181.09384,202.34857,23.23221,1306.49272
2021-11-28 19:00:00,6552.08683,693.47733,1180.46528,204.85634,26.35611,1296.69255
2021-11-28 20:00:00,6548.49635,702.70289,1176.10239,204.02989,29.55988,1304.23478
2021-11-28 21:00:00,6674.84482,691.55115,1172.25638,204.05114,30.1402,1330.91462
2021-11-28 22:00:00,6909.70564,701.43404,1168.28248,202.82882,29.06426,1341.22111
2021-11-28 23:00:00,7176.4648,696.91519,1171.43612,203.40402,25.22857,1336.49406
2021-11-29 00:00:00,7164.82191,711.97003,1191.91045,201.73292,19.06367,1377.73731
2021-11-29 01:00:00,7500.52675,702.72881,1192.62136,201.65849,14.72353,1332.9092
2021-11-29 02:00:00,7730.09073,694.52259,1198.50249,200.55694,8.39258,1285.56006
2021-11-29 03:00:00,7800.85839,697.7383,1200.67587,199.62278,3.21032,1210.5275
2021-11-29 04:00:00,7577.15174,694.56916,1202.73714,199.9231,0.60926,1115.23827
2021-11-29 05:00:00,7183.70357,698.62157,1201.94523,199.75165,0,1033.92891
2021-11-29 06:00:00,6633.8854,718.31931,1200.07565,200.43872,0,960.40899
2021-11-29 07:00:00,6024.96904,730.24212,1202.76925,201.80612,1.9284,896.03206
2021-11-29 08:00:00,5411.13508,742.13798,1204.96636,203.41655,3.30744,848.15139
2021-11-29 09:00:00,4852.58658,742.91462,1204.02312,202.97442,1.43864,785.58631
2021-11-29 10:00:00,4571.27829,740.90346,1198.53588,202.39649,0,769.684
2021-11-29 11:00:00,4586.25849,736.79713,1196.32669,201.84723,0,752.22162
2021-11-29 12:00:00,5016.87809,731.95997,1199.71842,201.6994,0.11859,714.88981
2021-11-29 13:00:00,5372.70431,714.32312,1199.12587,202.10224,3.26077,685.51357
2021-11-29 14:00:00,5666.8851,705.7136,1200.85278,202.08872,7.01353,654.6757
2021-11-29 15:00:00,6061.33662,698.59377,1201.74203,201.98617,10.98955,594.95164
2021-11-29 16:00:00,6350.70878,691.50794,1200.40986,201.47159,15.74207,547.5415
2021-11-29 17:00:00,6538.63492,699.98227,1196.69629,200.26564,20.31008,517.34105
2021-11-29 18:00:00,6742.35623,678.35215,1197.86007,200.07374,26.70027,490.96413
2021-11-29 19:00:00,6721.47651,678.04762,1197.24479,202.51668,30.39281,473.81793
2021-11-29 20:00:00,6759.55544,687.27486,1192.81902,201.77279,34.13226,454.06051
2021-11-29 21:00:00,6909.88837,676.45584,1188.91816,201.75295,34.68794,461.68811
2021-11-29 22:00:00,7157.97253,686.29638,1184.88785,200.65254,33.38964,462.19435
2021-11-29 23:00:00,7397.97039,682.11602,1188.03801,201.26867,28.97291,469.23159
2021-11-30 00:00:00,7391.41637,668.36086,1184.08429,201.25396,21.70429,510.0516
2021-11-30 01:00:00,7734.79121,659.6808,1184.80145,201.19711,16.58578,495.94138
2021-11-30 02:00:00,7875.15805,652.17631,1190.68244,200.11017,9.33276,480.11991
2021-11-30 03:00:00,7901.65622,655.36821,1192.86037,199.18916,3.6222,454.04249
2021-11-30 04:00:00,7647.91474,652.4422,1194.93556,199.4896,0.63883,416.95374
2021-11-30 05:00:00,7265.64699,656.78326,1194.16369,199.32098,0,391.39608
2021-11-30 06:00:00,6685.45445,675.92911,1192.30619,200.00616,0,376.16048
2021-11-30 07:00:00,6073.50411,687.7881,1194.99069,201.36747,1.98852,367.68045
2021-11-30 08:00:00,5476.17383,699.02996,1197.19107,202.95963,3.45315,366.21898
2021-11-30 09:00:00,4941.8093,699.97771,1196.27426,202.5219,1.28304,358.96777
2021-11-30 10:00:00,4703.62445,697.95253,1190.81246,201.93978,0,385.5312
2021-11-30 11:00:00,4660.81896,694.08318,1188.62373,201.40732,0,409.4415
2021-11-30 12:00:00,5082.06218,689.2225,1192.03606,201.24838,0.07666,424.16476
2021-11-30 13:00:00,5438.38062,673.1948,1191.4654,201.64952,3.88229,449.09889
2021-11-30 14:00:00,5659.03768,665.62713,1193.18932,201.63436,8.24732,466.2475
2021-11-30 15:00:00,6126.58617,659.24284,1194.07104,201.52954,12.8918,459.08669
2021-11-30 16:00:00,6422.84226,652.52679,1192.74839,201.01443,18.43388,463.94451
2021-11-30 17:00:00,6619.23544,660.62625,1189.06665,199.81382,23.7513,465.24742
2021-11-30 18:00:00,6910.61796,640.36115,1190.22716,199.63525,30.9293,466.22757
2021-11-30 19:00:00,6898.62423,640.54676,1189.60591,202.06569,35.09876,469.98312
2021-11-30 20:00:00,6960.53779,649.77794,1185.20885,201.33771,39.22592,476.92301
2021-11-30 21:00:00,7178.35689,639.76744,1181.33292,201.30995,39.52509,500.14065
2021-11-30 22:00:00,7412.32931,649.50519,1177.32819,200.23303,37.82803,516.65029
2021-11-30 23:00:00,7649.61247,646.14741,1180.48005,200.85707,32.70894,526.2129
2021-11-28 00:00:00,7083.87121,818.09114,1182.93628,200.70264,17.06782,273.93581
2021-11-28 01:00:00,7479.30748,807.48433,1183.65416,200.66604,13.25716,291.04401
2021-11-28 02:00:00,7841.99256,797.57053,1189.53514,199.59592,7.62129,324.46076
2021-11-28 03:00:00,8048.32193,800.84395,1191.71378,198.69003,2.89102,350.12296
2021-11-28 04:00:00,7943.86684,797.08321,1193.79111,198.99062,0.65194,380.85653
2021-11-28 05:00:00,7602.3585,800.43321,1193.02222,198.82527,0,423.72342
2021-11-28 06:00:00,7073.21739,821.47403,1191.16642,199.50826,0,471.49556
2021-11-28 07:00:00,6443.39008,833.55191,1193.84951,200.86255,1.92728,525.73986
2021-11-28 08:00:00,5764.71473,847.0396,1196.05031,202.43368,3.26665,572.65736
2021-11-28 09:00:00,5128.96697,847.39978,1195.13748,202.00101,1.42657,618.51916
2021-11-28 10:00:00,4794.42596,845.42276,1189.67937,201.41411,0,699.68819
2021-11-28 11:00:00,4824.82823,840.73953,1187.49377,200.90096,0,779.80601
2021-11-28 12:00:00,5314.57675,835.95979,1190.90909,200.72924,0.15452,859.32282
2021-11-28 13:00:00,5752.12065,814.40702,1190.34155,201.1284,3.23149,930.73616
2021-11-28 14:00:00,6155.76349,803.26229,1192.06519,201.11138,6.96196,986.04274
2021-11-28 15:00:00,6613.79274,794.3526,1192.94563,201.00393,10.82953,1011.51373
2021-11-28 16:00:00,6964.60237,786.36684,1191.6244,200.48819,15.43878,1054.56726
2021-11-28 17:00:00,7153.97971,795.75348,1187.94735,199.29375,19.72941,1075.03495
2021-11-28 18:00:00,7290.7089,770.8015,1189.10743,199.13053,25.61361,1084.73052
2021-11-28 19:00:00,7167.46519,769.3045,1188.48533,201.54658,28.78116,1084.71238
2021-11-28 20:00:00,7056.91024,778.52204,1184.09239,200.83691,31.92739,1100.17985
2021-11-28 21:00:00,7049.90703,765.73542,1180.22016,200.80003,32.12801,1130.6945
2021-11-28 22:00:00,7196.22157,775.8261,1176.21919,199.75017,30.69496,1147.42565
2021-11-28 23:00:00,7375.74744,769.64394,1179.37127,200.38328,26.47016,1147.10688
2021-11-29 00:00:00,7320.9836,784.89221,1198.74278,198.82212,19.09007,1139.76868
2021-11-29 01:00:00,7656.75954,774.71261,1199.44843,198.85458,14.76916,1101.41283
2021-11-29 02:00:00,7959.4979,765.33308,1205.32956,197.84181,8.42984,1059.2379
2021-11-29 03:00:00,8118.14205,768.58845,1207.49911,196.98756,3.21811,994.35049
2021-11-29 04:00:00,7983.9681,765.01275,1209.54801,197.2886,0.5797,910.58333
2021-11-29 05:00:00,7635.34624,768.58245,1208.73862,197.13441,0,840.01621
2021-11-29 06:00:00,7136.43266,789.20307,1206.85839,197.80994,0,778.45455
2021-11-29 07:00:00,6556.62983,801.23246,1209.56023,199.1403,1.90864,725.34982
2021-11-29 08:00:00,5927.81584,814.22218,1211.7545,200.63973,3.27705,687.14686
2021-11-29 09:00:00,5339.27254,814.71266,1210.78795,200.22432,1.49664,636.50139
2021-11-29 10:00:00,5040.10506,812.72498,1205.27855,199.62104,0,628.56895
2021-11-29 11:00:00,5095.16292,808.22217,1203.0516,199.17379,0,618.61448
2021-11-29 12:00:00,5580.15681,803.42448,1206.42513,198.95844,0.11623,591.23519
2021-11-29 13:00:00,5989.03303,783.09677,1205.81369,199.3509,3.0647,574.04657
2021-11-29 14:00:00,6352.32943,772.7452,1207.54302,199.3275,6.62129,554.22569
2021-11-29 15:00:00,6767.45203,764.39541,1208.43908,199.2111,10.42176,507.35212
2021-11-29 16:00:00,7097.92215,756.69119,1207.09853,198.69326,14.97392,472.22949
2021-11-29 17:00:00,7290.82452,765.79245,1203.35711,197.5198,19.41667,449.76439
2021-11-29 18:00:00,7454.76054,741.87963,1204.52359,197.40892,25.77365,430.7818
2021-11-29 19:00:00,7371.27022,740.75573,1203.9137,199.77591,29.54651,420.1761
2021-11-29 20:00:00,7299.02013,749.9763,1199.46293,199.12872,33.42771,407.63273
2021-11-29 21:00:00,7323.10061,737.80518,1195.54033,199.06074,34.23292,419.27512
2021-11-29 22:00:00,7490.91416,747.81761,1191.48742,198.10313,33.13092,424.52347
2021-11-29 23:00:00,7664.56111,742.26171,1194.6363,198.76723,28.86283,433.15589
2021-11-30 00:00:00,7565.66699,728.66647,1189.76577,198.84355,20.61163,481.41496
2021-11-30 01:00:00,7917.20887,719.21041,1190.47839,198.87522,15.85339,484.69748
2021-11-30 02:00:00,8125.19543,710.73551,1196.35938,197.86181,8.98312,499.04883
2021-11-30 03:00:00,8232.26024,713.96035,1198.53404,197.00697,3.45696,502.11384
2021-11-30 04:00:00,8064.07159,710.69806,1200.59914,197.308,0.58438,504.1933
2021-11-30 05:00:00,7724.70717,714.64,1199.81277,197.15369,0,518.63206
2021-11-30 06:00:00,7190.60245,734.54904,1197.94646,197.8293,0,539.10138
2021-11-30 07:00:00,6602.0658,746.49623,1200.6375,199.15993,1.93486,566.50995
2021-11-30 08:00:00,5984.37242,758.64258,1202.83561,200.66017,3.34784,592.19362
2021-11-30 09:00:00,5408.587,759.35367,1201.89961,200.24457,1.43162,614.03891
2021-11-30 10:00:00,5134.25368,757.3479,1196.41934,199.64148,0,672.8493
2021-11-30 11:00:00,5099.33049,753.15082,1194.21569,199.19348,0,730.3314
2021-11-30 12:00:00,5541.49613,748.32269,1197.6131,198.97862,0.09127,783.04822
2021-11-30 13:00:00,5921.28274,730.06966,1197.02652,199.37115,3.33912,832.48813
2021-11-30 14:00:00,6184.65941,721.0613,1198.75258,199.34783,7.1648,869.20461
2021-11-30 15:00:00,6657.36454,713.65989,1199.63984,199.23154,11.27505,876.91084
2021-11-30 16:00:00,6982.44612,706.43243,1198.31023,198.71372,16.19598,900.67025
2021-11-30 17:00:00,7188.37614,715.0503,1194.60532,197.54003,21.01563,910.60213
2021-11-30 18:00:00,7457.62508,692.89754,1195.76825,197.42854,27.80956,913.39576
2021-11-30 19:00:00,7409.97309,692.40547,1195.15141,199.79609,31.88849,911.06186
2021-11-30 20:00:00,7396.16668,701.63117,1190.73345,199.14819,36.05013,919.78764
2021-11-30 21:00:00,7521.11244,690.50248,1186.83941,199.08057,36.81186,945.70845
2021-11-30 22:00:00,7703.79423,700.38244,1182.81607,198.1219,35.56298,959.78477
2021-11-30 23:00:00,7899.32193,695.88707,1185.96679,198.78565,30.95458,961.85814
2021-12-01 00:00:00,7654.45847,682.16533,1182.19027,198.89023,21.51588,1026.05468
2021-12-01 01:00:00,8045.40158,673.30763,1182.90886,198.92019,16.42487,1030.86918
2021-12-01 02:00:00,8268.01451,665.58094,1188.78984,197.90535,9.23676,1062.45056
2021-12-01 03:00:00,8371.72672,668.78043,1190.96877,197.04922,3.589,1069.76588
2021-12-01 04:00:00,8181.85766,665.7774,1193.04751,197.35025,0.66772,1082.64508
2021-12-01 05:00:00,7806.63399,670.02715,1192.28047,197.19566,0,1110.5757
2021-12-01 06:00:00,7219.10833,689.34771,1190.42581,197.87145,0,1137.38776
2021-12-01 07:00:00,6575.97396,701.22692,1193.10804,199.20269,2.00536,1172.97112
2021-12-01 08:00:00,5914.03933,712.6758,1195.30928,200.7047,3.4758,1202.0654
2021-12-01 09:00:00,5300.63794,713.56934,1194.399,200.28867,1.23232,1223.84487
2021-12-01 10:00:00,5001.93709,711.54863,1188.94331,199.68598,0,1295.1963
2021-12-01 11:00:00,4945.85328,707.60429,1186.75955,199.23635,0,1367.63485
2021-12-01 12:00:00,5387.40079,702.75109,1190.17686,199.02258,0.08167,1433.77396
2021-12-01 13:00:00,5776.4656,686.214,1189.61145,199.41528,4.04794,1477.98624
2021-12-01 14:00:00,6045.84942,678.31648,1191.33467,199.39211,8.57927,1507.43525
2021-12-01 15:00:00,6532.83241,671.69939,1192.21453,199.27605,13.36522,1498.83569
2021-12-01 16:00:00,6858.54424,664.86624,1190.89417,198.75827,19.06715,1511.61362
2021-12-01 17:00:00,7065.93045,673.08438,1187.22009,197.58405,24.46891,1511.41492
2021-12-01 18:00:00,7342.34241,652.38718,1188.37989,197.47128,31.63335,1498.19432
2021-12-01 19:00:00,7301.85776,652.41762,1187.75722,199.84004,35.69036,1474.12589
2021-12-01 20:00:00,7309.76996,661.64755,1183.36698,199.19059,39.64674,1467.24341
2021-12-01 21:00:00,7467.44399,651.38114,1179.49717,199.12374,39.70252,1486.15977
2021-12-01 22:00:00,7685.46309,661.1514,1175.49869,198.16279,37.82599,1486.4277
2021-12-01 23:00:00,7925.26892,657.53325,1178.65083,198.82577,32.59543,1477.29312
2021-11-29 00:00:00,7379.49307,726.08835,1172.52494,164.91582,24.19327,1818.51699
2021-11-29 01:00:00,7805.75223,716.66541,1173.25113,166.62447,18.57793,1761.70068
2021-11-29 02:00:00,8154.17972,708.23199,1179.13198,166.42258,10.46325,1704.76738
2021-11-29 03:00:00,8326.24756,711.45539,1181.31637,166.97633,4.04262,1610.94344
2021-11-29 04:00:00,8165.91697,708.20751,1183.41245,167.00962,0.4049,1494.31217
2021-11-29 05:00:00,7760.14881,712.16649,1182.67027,167.05383,0,1393.10551
2021-11-29 06:00:00,7157.25191,732.04293,1180.83068,168.24587,0,1297.43585
2021-11-29 07:00:00,6467.51342,743.98638,1183.5014,169.39656,1.86673,1212.17985
2021-11-29 08:00:00,5749.10262,756.09403,1185.70661,170.43917,3.31131,1146.3734
2021-11-29 09:00:00,5088.14277,756.81526,1184.82916,170.88903,1.65851,1061.73014
2021-11-29 10:00:00,4749.0659,754.80866,1179.4048,170.10185,0.1699,1031.06564
2021-11-29 11:00:00,4772.21912,750.62551,1177.24634,171.64603,0,999.69677
2021-11-29 12:00:00,5275.37652,745.79603,1180.68908,171.23187,0.02011,943.9303
2021-11-29 13:00:00,5726.14741,727.63816,1180.15053,172.34237,2.69458,891.97925
2021-11-29 14:00:00,6121.35544,718.6914,1181.87041,172.00155,5.86316,840.73521
2021-11-29 15:00:00,6587.68894,711.33354,1182.74075,171.85592,9.54008,757.20861
2021-11-29 16:00:00,6928.66936,704.12787,1181.43211,170.71468,14.00045,687.03898
2021-11-29 17:00:00,7115.46157,712.72357,1177.7974,169.94285,18.86041,642.51051
2021-11-29 18:00:00,7274.45856,690.65151,1178.95329,171.11732,26.42079,602.43746
2021-11-29 19:00:00,7171.74738,690.18839,1178.32316,172.80256,31.7022,573.17646
2021-11-29 20:00:00,7104.90609,699.41429,1173.96822,173.09761,37.40347,540.05669
2021-11-29 21:00:00,7162.15107,688.33351,1170.12925,172.41331,39.67112,540.24794
2021-11-29 22:00:00,7368.70469,698.20733,1166.1626,173.11344,39.35425,531.97073
2021-11-29 23:00:00,7611.29832,693.76064,1169.31666,173.86746,34.93782,536.05309
2021-11-30 00:00:00,7547.52888,680.03645,1167.96475,174.37786,23.27146,511.38185
2021-11-30 01:00:00,7951.53884,671.20617,1168.69449,175.30792,17.80625,519.54215
2021-11-30 02:00:00,8169.43336,663.51376,1174.57526,175.0408,10.00962,543.3675
2021-11-30 03:00:00,8265.50147,666.71209,1176.76229,174.8576,3.88231,554.72232
2021-11-30 04:00:00,8060.61933,663.72097,1178.86661,175.1646,0.52899,568.29689
2021-11-30 05:00:00,7677.46384,667.98473,1178.13594,175.15548,0,594.64489
2021-11-30 06:00:00,7068.25146,687.27836,1176.30345,175.7341,0,625.34972
2021-11-30 07:00:00,6407.05871,699.15445,1178.96885,176.75328,1.93736,663.17145
2021-11-30 08:00:00,5740.76747,710.5714,1181.17591,177.32057,3.40378,696.53877
2021-11-30 09:00:00,5133.61113,711.4733,1180.31401,177.12961,1.44477,726.36163
2021-11-30 10:00:00,4848.42249,709.45197,1174.90443,176.31347,0,794.88931
2021-11-30 11:00:00,4795.60739,705.51915,1172.75791,176.72282,0,862.61986
2021-11-30 12:00:00,5249.73104,700.6648,1176.21273,175.94042,0.04349,926.69166
2021-11-30 13:00:00,5655.82146,684.20625,1175.68675,176.24564,3.38815,982.49125
2021-11-30 14:00:00,5931.96248,676.35953,1177.40507,176.13947,7.25353,1024.07116
2021-11-30 15:00:00,6442.29005,669.7784,1178.27086,175.9067,11.51732,1034.72346
2021-11-30 16:00:00,6770.65512,662.9633,1176.96776,175.36146,16.6395,1062.90554
2021-11-30 17:00:00,6970.45903,671.16315,1173.35166,174.46083,21.83536,1074.50109
2021-11-30 18:00:00,7241.40304,650.53259,1174.50578,175.03027,29.30564,1076.68031
2021-11-30 19:00:00,7184.8355,650.58694,1173.87202,176.75947,34.08048,1071.16644
2021-11-30 20:00:00,7185.96975,659.81711,1169.53386,176.92443,39.02588,1079.2982
2021-11-30 21:00:00,7348.71337,649.59012,1165.70938,176.45221,40.24833,1105.47413
2021-11-30 22:00:00,7559.67544,659.35538,1161.75772,176.6938,39.16911,1117.92398
2021-11-30 23:00:00,7801.41123,655.77737,1164.91264,177.76074,34.29723,1117.16454
2021-12-01 00:00:00,7530.14429,641.94884,1164.06204,178.63044,23.13212,1230.63191
2021-12-01 01:00:00,7933.72566,633.60871,1164.79484,179.40434,17.5826,1236.72465
2021-12-01 02:00:00,8149.73042,626.52912,1170.67561,179.0075,9.83068,1276.02774
2021-12-01 03:00:00,8239.56977,629.70672,1172.86477,178.70756,3.84353,1286.12088
2021-12-01 04:00:00,8029.28944,626.92791,1174.97619,179.0135,0.66603,1304.65473
2021-12-01 05:00:00,7641.12184,631.44382,1174.25547,178.97916,0,1339.29035
2021-12-01 06:00:00,7026.24616,650.25537,1172.4291,179.57464,0,1369.93422
2021-12-01 07:00:00,6353.31517,662.07581,1175.0898,180.64795,2.02867,1410.04884
2021-12-01 08:00:00,5674.72072,672.92147,1177.29849,181.37741,3.54388,1441.52313
2021-12-01 09:00:00,5049.31232,673.97288,1176.44989,181.1474,1.17656,1464.44795
2021-12-01 10:00:00,4739.11493,671.93921,1171.05288,180.36829,0,1541.83363
2021-12-01 11:00:00,4659.47772,668.21346,1168.91659,180.62862,0,1621.27189
2021-12-01 12:00:00,5085.82044,663.33851,1172.38171,179.94486,0.05472,1694.00907
2021-12-01 13:00:00,5471.86289,648.28541,1171.8666,180.26526,4.29429,1737.23234
2021-12-01 14:00:00,5740.48142,641.34865,1173.5835,180.17349,9.06632,1764.7233
2021-12-01 15:00:00,6247.33446,635.40991,1174.44553,179.96097,14.14065,1750.56211
2021-12-01 16:00:00,6581.1595,628.91779,1173.14711,179.42049,20.18782,1759.95231
2021-12-01 17:00:00,6798.92942,636.79015,1169.54693,178.47241,25.96031,1756.27418
2021-12-01 18:00:00,7087.84675,617.35186,1170.69941,178.92349,33.57971,1737.07724
2021-12-01 19:00:00,7058.6568,617.83423,1170.06275,180.76364,37.9787,1704.55387
2021-12-01 20:00:00,7089.82954,627.06786,1165.73879,180.78732,42.26374,1691.84766
2021-12-01 21:00:00,7274.04925,617.54703,1161.92674,180.38542,42.32959,1708.22684
2021-12-01 22:00:00,7502.6936,627.2225,1157.98794,180.41838,40.34173,1703.18093
2021-12-01 23:00:00,7756.11181,624.36303,1161.14364,181.41525,34.78442,1689.51167
2021-12-02 00:00:00,7689.80243,610.44545,1160.70435,182.1808,24.62261,1544.07193
2021-12-02 01:00:00,8074.66362,602.51077,1161.43985,182.82433,18.61875,1516.05976
2021-12-02 02:00:00,8249.05544,595.93804,1167.32055,182.3192,10.34589,1503.04968
2021-12-02 03:00:00,8300.65938,599.0985,1169.51162,181.92178,4.07397,1456.78965
2021-12-02 04:00:00,8053.26428,596.49531,1171.62909,182.22687,0.6993,1401.97549
2021-12-02 05:00:00,7643.51793,601.21974,1170.91697,182.17145,0,1362.8706
2021-12-02 06:00:00,7017.25385,619.63265,1169.09577,182.78101,0,1325.00502
2021-12-02 07:00:00,6352.04902,631.407,1171.7525,183.89952,2.07391,1297.10401
2021-12-02 08:00:00,5693.96136,641.78013,1173.96261,184.76437,3.64381,1275.82945
2021-12-02 09:00:00,5098.85905,642.95512,1173.12544,184.50175,1.05566,1240.46352
2021-12-02 10:00:00,4824.00445,640.91136,1167.73931,183.75356,0,1259.17827
2021-12-02 11:00:00,4765.11507,637.35688,1165.61176,183.88947,0,1278.42888
2021-12-02 12:00:00,5207.56378,632.46488,1169.08576,183.28808,0.03213,1281.40315
2021-12-02 13:00:00,5596.49071,618.57428,1168.57996,183.62115,4.75743,1273.10048
2021-12-02 14:00:00,5844.42619,612.39006,1170.29572,183.54141,9.98738,1257.99339
2021-12-02 15:00:00,6345.31592,606.98266,1171.15441,183.34578,15.54021,1206.39672
2021-12-02 16:00:00,6665.47143,600.75773,1169.86012,182.80929,22.14869,1172.77682
2021-12-02 17:00:00,6875.11253,608.35925,1166.27358,181.82156,28.41788,1147.05721
2021-12-02 18:00:00,7178.62899,589.90707,1167.42464,182.17383,36.5048,1116.69857
2021-12-02 19:00:00,7159.34633,590.74348,1166.78541,184.10662,41.13103,1086.14797
2021-12-02 20:00:00,7209.63228,599.97999,1162.47375,184.01234,45.55836,1062.52686
2021-12-02 21:00:00,7424.26922,591.04326,1158.67243,183.66915,45.33944,1070.19981
2021-12-02 22:00:00,7669.21441,600.64451,1154.74464,183.52794,43.01529,1063.53301
2021-12-02 23:00:00,7931.402,598.37923,1157.90105,184.4663,36.97509,1059.58912
2021-11-30 00:00:00,7480.00252,789.17134,1150.95646,183.67968,28.02568,740.44992
2021-11-30 01:00:00,7927.38792,778.93667,1151.69956,184.26816,21.32622,744.05166
2021-11-30 02:00:00,8254.21042,769.48819,1157.58012,183.71731,11.87474,765.86949
2021-11-30 03:00:00,8442.0731,772.74597,1159.77681,183.27875,4.64658,770.26787
2021-11-30 04:00:00,8296.75228,769.14635,1161.91175,183.58347,0.39747,776.55258
2021-11-30 05:00:00,7917.64476,772.68778,1161.22464,183.51916,0,796.45437
2021-11-30 06:00:00,7302.57871,793.36255,1159.41851,184.13466,0,819.09587
2021-11-30 07:00:00,6619.38694,805.39823,1162.06372,185.27225,1.91968,849.54138
2021-11-30 08:00:00,5915.56031,818.45209,1164.27782,186.19425,3.46911,876.20699
2021-11-30 09:00:00,5288.06313,818.92577,1163.47383,185.91788,1.53308,897.33918
2021-11-30 10:00:00,5018.53561,816.93944,1158.11931,185.18274,0,961.34317
2021-11-30 11:00:00,5068.05028,812.41339,1156.01726,185.26613,0,1025.13357
2021-11-30 12:00:00,5647.32236,807.61809,1159.51698,184.69951,0,1083.3273
2021-11-30 13:00:00,6174.61026,787.13243,1159.03826,185.03791,3.25562,1129.71315
2021-11-30 14:00:00,6578.92355,776.67859,1160.75053,184.96325,6.97181,1162.52359
2021-11-30 15:00:00,7135.35521,768.25669,1161.59963,184.77477,11.31172,1162.14633
2021-11-30 16:00:00,7497.59942,760.51608,1160.31713,184.23995,16.56694,1180.2534
2021-11-30 17:00:00,7657.96954,769.65412,1156.77031,183.2355,22.29079,1185.17749
2021-11-30 18:00:00,7818.83437,745.60744,1157.9176,183.54606,30.92529,1180.33179
2021-11-30 19:00:00,7631.64546,744.43543,1157.27078,185.51795,37.02623,1167.83027
2021-11-30 20:00:00,7473.43155,753.65562,1152.99478,185.37386,43.52257,1169.11001
2021-11-30 21:00:00,7484.66812,741.40518,1149.22444,185.05547,45.8429,1191.64476
2021-11-30 22:00:00,7607.83509,751.42769,1145.32876,184.84072,45.28493,1199.22776
2021-11-30 23:00:00,7800.61852,745.79104,1148.48702,185.75438,40.11152,1196.15988
2021-12-01 00:00:00,7569.34385,732.20195,1149.91908,186.33318,24.52492,1210.58824
2021-12-01 01:00:00,8006.95851,722.70037,1150.66303,186.82422,18.62002,1219.54035
2021-12-01 02:00:00,8296.52902,714.16862,1156.54359,186.19243,10.38349,1263.3955
