UTC time,avg_solar_production_forecast,avg_biomass_production_forecast,avg_wind_production_forecast,avg_hydro_production_forecast,avg_oil_production_forecast,avg_nat_gas_production_forecast,avg_coal_production_forecast
2021-12-04 00:00:00,6839.79311,57.69336,168.16835,128.51935,18.58349,586.73819,8994.02728
2021-12-04 01:00:00,7754.29766,57.46137,146.77848,133.31696,10.56375,334.3024,8825.09677
2021-12-04 02:00:00,7636.11744,54.82847,124.96036,143.03792,3.47207,215.52541,8736.46329
2021-12-04 03:00:00,7724.02959,52.695,84.35075,161.85482,0.80426,244.32263,8752.12465
2021-12-04 04:00:00,7249.25027,52.19336,90.14035,98.29527,0.31603,409.56333,8973.00829
2021-12-04 05:00:00,6116.98694,51.64291,86.23601,137.87785,0.26579,775.20116,9523.32073
2021-12-04 06:00:00,4603.34612,50.951,94.83985,187.88477,5.5449,1182.97692,10333.02609
2021-12-04 07:00:00,2824.26983,52.38599,118.66602,361.6248,11.13478,1625.2951,10943.99453
2021-12-04 08:00:00,848.22576,53.35079,166.51922,566.45586,14.38468,2049.43584,11376.52888
2021-12-04 09:00:00,0,53.4735,214.82043,675.33265,20.15839,2206.88131,11548.0085
2021-12-04 10:00:00,7.12213,53.57179,266.4765,641.36662,21.12665,2180.28963,11359.29343
2021-12-04 11:00:00,0,53.14704,302.42672,481.59281,21.57266,2012.54064,10937.55086
2021-12-04 12:00:00,0,52.74191,352.40106,252.97188,20.80698,1688.16995,10673.64129
2021-12-04 13:00:00,0,55.30082,393.59256,175.80089,9.70485,1372.79202,10374.95363
2021-12-04 14:00:00,46.06778,54.12764,404.79629,205.5929,7.33649,1061.0559,10214.45275
2021-12-04 15:00:00,38.792,52.84042,433.90064,196.49931,6.23055,694.13143,10021.85664
2021-12-04 16:00:00,113.20605,51.95192,428.25845,180.59637,4.75745,444.45705,10052.9901
2021-12-04 17:00:00,309.25775,50.53125,408.24288,163.8921,10.01279,360.01404,10115.21214
2021-12-04 18:00:00,0,52.16166,360.34909,111.83774,12.72298,433.09582,10184.43926
2021-12-04 19:00:00,0,53.31675,342.3608,124.32973,16.43853,549.35167,10471.5603
2021-12-04 20:00:00,126.18786,54.98202,321.24887,178.47359,14.48664,739.71575,10534.30867
2021-12-04 21:00:00,1644.66115,54.77653,293.89817,224.4569,11.56352,884.66808,10289.09619
2021-12-04 22:00:00,3320.10971,55.6998,245.01091,235.71097,3.4715,862.03377,9976.21832
2021-12-04 23:00:00,4957.99413,55.50546,196.08337,176.1687,6.11993,719.39103,9356.55077
2021-12-05 00:00:00,5845.94016,61.1786,158.36598,141.67067,18.58349,879.03558,9379.09612
2021-12-05 01:00:00,6686.57909,60.80187,139.42004,150.58688,10.56375,599.59193,9275.08171
2021-12-05 02:00:00,6658.64089,58.06205,120.05607,155.0484,3.47207,450.28159,9274.84817
2021-12-05 03:00:00,6720.57422,55.83921,82.19864,174.31196,0.80426,458.17107,9364.28409
2021-12-05 04:00:00,6300.88791,55.31615,87.8685,125.52019,0.31603,589.35148,9610.80347
2021-12-05 05:00:00,5318.1779,54.76038,84.90969,151.99352,0.26579,955.44747,10165.30672
2021-12-05 06:00:00,4025.92475,53.99826,92.93302,190.77934,5.5449,1382.19963,10926.81027
2021-12-05 07:00:00,2510.07363,55.49698,115.08377,302.46562,11.13478,1872.06002,11445.10831
2021-12-05 08:00:00,795.69371,56.51364,160.32505,441.62566,14.38468,2358.65435,11767.10521
2021-12-05 09:00:00,30.43431,56.60329,206.21816,523.85583,20.15839,2556.3955,11818.52166
2021-12-05 10:00:00,6.29419,56.72163,254.91931,504.85699,21.12665,2557.23806,11595.69979
2021-12-05 11:00:00,0,56.27656,288.76703,396.5108,21.57266,2404.53738,11178.86562
2021-12-05 12:00:00,0,55.83105,335.40467,235.33157,20.80698,2087.5381,10928.42723
2021-12-05 13:00:00,0,58.46535,374.18343,186.81424,9.70485,1760.18121,10661.1129
2021-12-05 14:00:00,118.68115,57.23295,384.3597,202.44623,7.33649,1422.30368,10556.58712
2021-12-05 15:00:00,121.04149,55.87426,412.13142,192.91387,6.23055,1000.38273,10393.31193
2021-12-05 16:00:00,141.23725,54.93967,407.0056,179.60104,4.75745,689.25275,10454.70507
2021-12-05 17:00:00,246.4155,53.43354,387.77063,169.51015,10.01279,547.13757,10532.92295
2021-12-05 18:00:00,0,55.13732,342.55017,134.085,12.72298,614.81098,10571.78282
2021-12-05 19:00:00,0,56.32841,326.18045,141.81703,16.43853,735.5172,10798.18891
2021-12-05 20:00:00,125.26142,58.0956,307.13526,180.32439,14.48664,936.17892,10804.51063
2021-12-05 21:00:00,1356.80862,57.84565,282.0238,212.55973,11.56352,1099.25815,10542.0184
2021-12-05 22:00:00,2790.6293,58.76924,236.22663,219.50012,3.4715,1075.00735,10230.04306
2021-12-05 23:00:00,4210.95103,58.50928,189.95472,177.85386,6.11993,936.07117,9642.13653
2021-12-06 00:00:00,5289.06094,65.0382,151.76605,143.98372,18.58349,658.73172,9714.36144
2021-12-06 01:00:00,6024.83854,64.50119,128.6284,153.3942,10.56375,404.81414,9585.56147
2021-12-06 02:00:00,6146.95134,61.64297,106.34905,153.11297,3.47207,286.87947,9530.71812
2021-12-06 03:00:00,6105.07768,59.32114,64.78589,172.34069,0.80426,322.16988,9545.03862
2021-12-06 04:00:00,5706.55654,58.77436,71.50841,128.68706,0.31603,487.44861,9727.72994
2021-12-06 05:00:00,4687.35748,58.2127,68.2046,151.20201,0.26579,858.71465,10201.80817
2021-12-06 06:00:00,3339.86616,57.37282,78.17172,185.27077,5.5449,1272.26657,10899.5475
2021-12-06 07:00:00,1855.4651,58.94214,104.00592,270.49549,11.13478,1722.26716,11392.3838
2021-12-06 08:00:00,429.65957,60.01623,154.85149,383.9746,14.38468,2154.29463,11773.20144
2021-12-06 09:00:00,0,60.06927,205.13712,457.43698,20.15839,2312.52946,11916.76368
2021-12-06 10:00:00,17.49758,60.20978,259.60131,449.68016,21.12665,2284.44102,11775.59322
2021-12-06 11:00:00,0,59.74223,298.0353,374.76836,21.57266,2115.16458,11365.59847
2021-12-06 12:00:00,34.38092,59.25201,350.24261,246.10913,20.80698,1792.15519,11090.86949
2021-12-06 13:00:00,21.57073,61.9698,393.13611,209.85119,9.70485,1477.85377,10780.55252
2021-12-06 14:00:00,266.75427,60.67181,405.30278,208.34342,7.33649,1168.65814,10615.48436
2021-12-06 15:00:00,344.58711,59.23396,434.99405,191.98293,6.23055,797.6217,10363.93808
2021-12-06 16:00:00,283.04832,58.24834,428.75145,173.23462,4.75745,540.2124,10338.40789
2021-12-06 17:00:00,222.04654,56.64758,407.52938,162.59477,10.01279,444.82054,10376.24329
2021-12-06 18:00:00,0,58.4326,358.01928,133.28783,12.72298,515.60392,10403.3053
2021-12-06 19:00:00,0,59.66356,337.9209,141.43227,16.43853,627.10898,10662.22596
2021-12-06 20:00:00,122.28125,61.54361,314.60422,173.93345,14.48664,809.42965,10752.95498
2021-12-06 21:00:00,1232.18439,61.24443,285.44622,201.20207,11.56352,947.49518,10593.40034
2021-12-06 22:00:00,2606.46774,62.16838,234.62899,205.97257,3.4715,914.38075,10386.69857
2021-12-06 23:00:00,3862.58851,61.83576,183.60194,172.50585,6.11993,768.24394,9918.64295
2021-12-07 00:00:00,4575.98117,67.29397,95.87128,142.14327,18.58349,525.52669,10043.49947
2021-12-07 01:00:00,5447.46695,66.66328,58.16717,147.47755,10.56375,270.56225,9890.13942
2021-12-07 02:00:00,5610.76771,63.73586,27.57807,132.72805,3.47207,154.84108,9785.47041
2021-12-07 03:00:00,5688.37975,61.35619,0,151.28474,0.80426,191.9001,9731.7824
2021-12-07 04:00:00,5392.74397,60.79554,0,110.26612,0.31603,371.2299,9858.86072
2021-12-07 05:00:00,4674.57774,60.23044,0,134.50025,0.26579,745.80507,10255.70153
2021-12-07 06:00:00,3716.69497,59.34511,1.49037,162.5975,5.5449,1158.10389,10889.43678
2021-12-07 07:00:00,2514.40252,60.95568,41.26494,216.12393,11.13478,1594.10199,11349.82811
2021-12-07 08:00:00,999.55355,62.06334,113.1688,308.34829,14.38468,2002.89116,11774.31392
2021-12-07 09:00:00,183.42886,62.09498,179.08795,381.24222,20.15839,2143.54867,11992.56562
2021-12-07 10:00:00,0,62.24846,254.55741,403.40995,21.12665,2098.34263,11914.30517
2021-12-07 11:00:00,0,61.76776,310.30885,406.43621,21.57266,1915.67527,11496.6513
2021-12-07 12:00:00,0,61.25142,381.65533,328.49449,20.80698,1583.54409,11185.14995
2021-12-07 13:00:00,0,64.018,438.81482,306.94149,9.70485,1271.55188,10827.44656
2021-12-07 14:00:00,146.41688,62.68168,458.21953,247.50842,7.33649,976.50098,10602.91283
2021-12-07 15:00:00,177.35249,61.19756,494.06591,200.56433,6.23055,639.63379,10270.22883
2021-12-07 16:00:00,153.81486,60.18211,483.61702,152.73163,4.75745,424.38938,10168.98988
2021-12-07 17:00:00,185.18694,58.52606,454.57701,129.18598,10.01279,371.59168,10181.93243
2021-12-07 18:00:00,0,60.35856,390.57621,102.95672,12.72298,457.46789,10216.52529
2021-12-07 19:00:00,0,61.61282,356.17956,120.0051,16.43853,577.08462,10524.46543
2021-12-07 20:00:00,37.48579,63.55883,316.99597,148.43049,14.48664,758.28607,10708.2491
2021-12-07 21:00:00,800.35404,63.23087,273.48612,173.30074,11.56352,885.05292,10651.80979
2021-12-07 22:00:00,1907.7733,64.15503,205.61796,174.29817,3.4715,844.93442,10544.68917
2021-12-07 23:00:00,3129.88315,63.77995,137.78437,151.73167,6.11993,685.58746,10194.53503
2021-12-06 00:00:00,6556.98775,59.57835,628.68143,126.19825,18.58349,432.87609,9746.65915
2021-12-06 01:00:00,7384.39395,59.26808,597.07459,133.94764,10.56375,216.63104,9575.74296
2021-12-06 02:00:00,7232.1481,56.57735,541.81166,141.34996,3.47207,119.80531,9444.20636
2021-12-06 03:00:00,7296.07675,54.39554,471.5141,160.22019,0.80426,154.27742,9365.87055
2021-12-06 04:00:00,6806.17031,53.88232,462.6208,104.33907,0.31603,299.54492,9480.0696
2021-12-06 05:00:00,5689.5599,53.32899,431.88605,135.13166,0.26579,614.73151,9876.29319
2021-12-06 06:00:00,4233.606,52.59911,425.92696,179.71022,5.5449,961.20455,10528.09509
2021-12-06 07:00:00,2559.66062,54.06857,442.24564,318.8801,11.13478,1330.5394,11029.76511
2021-12-06 08:00:00,718.71379,55.06142,480.86872,484.54372,14.38468,1686.65442,11485.16694
2021-12-06 09:00:00,0,55.16625,534.53834,576.72166,20.15839,1816.00282,11741.91958
2021-12-06 10:00:00,9.51355,55.27538,586.09529,550.83921,21.12665,1795.64702,11670.12235
2021-12-06 11:00:00,0,54.83964,613.27211,420.72268,21.57266,1672.72093,11270.82217
2021-12-06 12:00:00,0,54.41267,679.94337,230.93912,20.80698,1419.67363,10987.65637
2021-12-06 13:00:00,0,57.01236,731.64162,169.9061,9.70485,1183.05307,10652.58059
2021-12-06 14:00:00,90.43887,55.80715,743.05369,192.08596,7.33649,958.85868,10433.40508
2021-12-06 15:00:00,66.15291,54.48127,784.28851,182.96541,6.23055,688.25111,10123.85258
2021-12-06 16:00:00,117.13731,53.56785,780.62864,169.48468,4.75745,514.05746,10033.36919
2021-12-06 17:00:00,278.38662,52.10096,768.9671,157.8983,10.01279,470.88961,10041.87561
2021-12-06 18:00:00,0,53.77105,704.60028,116.59296,12.72298,527.65943,10081.73119
2021-12-06 19:00:00,0,54.9456,696.91453,126.09683,16.43853,613.56309,10390.28279
2021-12-06 20:00:00,178.22637,56.666,680.18493,170.17801,14.48664,749.84336,10563.47658
2021-12-06 21:00:00,1670.69216,56.43646,647.16281,207.67929,11.56352,834.61451,10479.82052
2021-12-06 22:00:00,3277.15152,57.35991,580.34024,216.62984,3.4715,770.94895,10345.00112
2021-12-06 23:00:00,4811.28818,57.13008,523.90055,168.16028,6.11993,611.06999,9956.47288
2021-12-07 00:00:00,5773.7648,64.04791,452.4855,131.63302,18.58349,393.05112,10066.10234
2021-12-07 01:00:00,6514.25882,63.55202,422.70531,140.65407,10.56375,154.51682,9884.24797
2021-12-07 02:00:00,6591.42664,60.72418,378.60905,142.26857,3.47207,53.4128,9725.55703
2021-12-07 03:00:00,6541.57031,58.42775,317.68717,161.20251,0.80426,102.04771,9603.05549
2021-12-07 04:00:00,6105.05556,57.88706,314.81601,113.38396,0.31603,284.79334,9676.67071
2021-12-07 05:00:00,4983.69554,57.32691,293.99656,137.72643,0.26579,642.3315,10008.57816
2021-12-07 06:00:00,3495.32734,56.50698,294.44225,175.34895,5.5449,1027.58539,10598.12351
2021-12-07 07:00:00,1871.56039,58.05819,315.34992,275.92745,11.13478,1420.1037,11055.74801
2021-12-07 08:00:00,361.47543,59.11754,360.13128,403.19945,14.38468,1779.23771,11524.25
2021-12-07 09:00:00,0,59.17998,413.89238,481.4855,20.15839,1888.98181,11818.79029
2021-12-07 10:00:00,20.74116,59.3148,468.25305,469.75254,21.12665,1828.7452,11786.42815
2021-12-07 11:00:00,0,58.85301,500.92787,382.99161,21.57266,1654.51191,11376.37357
2021-12-07 12:00:00,16.22049,58.37427,563.99927,238.81678,20.80698,1351.66355,11061.04237
2021-12-07 13:00:00,0,61.07063,613.72508,195.63428,9.70485,1083.59081,10691.31276
2021-12-07 14:00:00,257.33554,59.78947,626.01433,197.96485,7.33649,849.86385,10432.40074
2021-12-07 15:00:00,336.64648,58.37194,663.61284,181.96241,6.23055,591.13998,10064.4083
2021-12-07 16:00:00,290.14027,57.39941,658.67203,163.54209,4.75745,447.26998,9920.96513
2021-12-07 17:00:00,250.60953,55.82294,642.91778,152.64318,10.01279,445.26194,9918.07837
2021-12-07 18:00:00,0,57.5871,582.68116,120.6316,12.72298,534.79013,9968.82611
2021-12-07 19:00:00,0,58.80783,569.33454,129.61972,16.43853,641.53961,10316.49644
2021-12-07 20:00:00,138.31784,60.65893,548.90789,164.70797,14.48664,785.49291,10562.48029
2021-12-07 21:00:00,1412.01729,60.37238,516.07425,194.59439,11.56352,863.41004,10561.57604
2021-12-07 22:00:00,2917.3053,61.29624,453.58066,200.52856,3.4715,784.89943,10506.91705
2021-12-07 23:00:00,4259.34289,60.98226,397.68086,163.6726,6.11993,600.73532,10220.72903
2021-12-08 00:00:00,5307.62435,66.68115,337.74363,130.5004,18.58349,373.45636,10369.87268
2021-12-08 01:00:00,6005.45719,66.07591,311.4713,139.21338,10.56375,120.0104,10173.09008
2021-12-08 02:00:00,6094.74118,63.16729,276.46115,136.93843,3.47207,15.51325,9981.74336
2021-12-08 03:00:00,6041.41723,60.80333,223.8527,155.72206,0.80426,72.60442,9810.32385
2021-12-08 04:00:00,5624.09397,60.24645,224.45311,110.16827,0.31603,278.98619,9841.54186
2021-12-08 05:00:00,4583.43713,59.68228,210.4806,132.98795,0.26579,664.17012,10108.27148
2021-12-08 06:00:00,3223.75408,58.80931,214.16996,168.0523,5.5449,1075.26098,10637.77086
2021-12-08 07:00:00,1748.34717,60.40867,236.15501,253.71966,11.13478,1484.44312,11056.16965
2021-12-08 08:00:00,356.09451,61.50721,282.02243,367.491,14.38468,1847.71079,11544.58074
2021-12-08 09:00:00,0,61.54466,333.45459,442.00251,20.15839,1946.39733,11884.40845
2021-12-08 10:00:00,19.3334,61.69462,386.56198,439.04428,21.12665,1861.51732,11894.05727
2021-12-08 11:00:00,0,61.21749,420.43342,377.02763,21.57266,1654.35231,11472.48554
2021-12-08 12:00:00,41.20867,60.70825,478.05612,253.18252,20.80698,1318.60143,11123.223
2021-12-08 13:00:00,33.20573,63.46157,524.21795,216.94268,9.70485,1028.62674,10715.9502
2021-12-08 14:00:00,281.88578,62.13566,536.01316,204.017,7.33649,786.15761,10413.10598
2021-12-08 15:00:00,350.28708,60.66412,570.12483,180.82223,6.23055,531.57086,9983.62492
2021-12-08 16:00:00,283.77163,59.65676,564.93156,156.10618,4.75745,403.84618,9784.42321
2021-12-08 17:00:00,216.14586,58.01574,547.51009,143.30649,10.01279,425.77586,9768.99195
2021-12-08 18:00:00,0,59.83533,492.38168,114.36815,12.72298,535.96057,9832.50221
2021-12-08 19:00:00,0,61.08327,477.26237,124.79823,16.43853,656.5304,10223.5505
2021-12-08 20:00:00,151.94235,63.01136,456.67739,156.72936,14.48664,806.99377,10546.91069
2021-12-08 21:00:00,1299.91302,62.69122,426.17239,184.20502,11.56352,882.68709,10631.28175
2021-12-08 22:00:00,2680.7094,63.61532,369.31804,188.75714,3.4715,796.40152,10658.12403
2021-12-08 23:00:00,3915.93642,63.25177,316.3686,156.87567,6.11993,597.86051,10474.00098
2021-12-09 00:00:00,4716.40116,68.17875,194.14849,124.49191,18.58349,362.69423,10657.67075
2021-12-09 01:00:00,5620.83833,67.51132,157.61019,128.41859,10.56375,98.77121,10443.61646
2021-12-09 02:00:00,5746.24686,64.55675,122.5022,111.80741,3.47207,0,10216.55462
2021-12-09 03:00:00,5854.44586,62.15439,66.34076,129.77319,0.80426,52.62348,9993.75059
2021-12-09 04:00:00,5555.75396,61.5883,74.13111,84.63753,0.31603,273.47689,9981.87566
2021-12-09 05:00:00,4853.01668,61.02185,66.26261,110.94524,0.26579,676.53883,10183.38027
2021-12-09 06:00:00,3916.18203,60.1187,79.87305,141.59051,5.5449,1105.01173,10654.60366
2021-12-09 07:00:00,2708.47617,61.74546,115.28722,203.24256,11.13478,1526.4737,11037.02215
2021-12-09 08:00:00,1111.71762,62.86628,181.00048,304.01492,14.38468,1894.41403,11548.80174
2021-12-09 09:00:00,212.00448,62.88953,244.61779,381.57961,20.15839,1987.67505,11937.69035
2021-12-09 10:00:00,0,63.0481,315.62188,407.8677,21.12665,1888.18396,11989.88105
2021-12-09 11:00:00,0,62.56223,366.06038,420.48885,21.57266,1660.49848,11556.2762
2021-12-09 12:00:00,0,62.03564,436.48939,340.18007,20.80698,1303.44151,11172.44554
2021-12-09 13:00:00,0,64.82136,492.60104,315.13883,9.70485,998.47818,10726.6304
2021-12-09 14:00:00,103.53928,63.47,510.51263,243.30278,7.33649,748.86013,10378.05985
2021-12-09 15:00:00,114.01746,61.96774,547.333,187.95,6.23055,495.04768,9886.58079
2021-12-09 16:00:00,113.5318,60.94059,538.14666,132.36068,4.75745,375.8399,9631.10919
2021-12-09 17:00:00,191.72806,59.26285,512.32986,105.24496,10.01279,411.889,9603.11703
2021-12-09 18:00:00,0,61.11397,448.30451,77.34469,12.72298,535.18626,9681.16983
2021-12-09 19:00:00,0,62.37737,418.86867,97.82149,16.43853,665.10991,10118.25105
2021-12-09 20:00:00,35.08078,64.34925,383.8667,127.53904,14.48664,820.75038,10521.10957
2021-12-09 21:00:00,823.68318,64.01001,342.3305,154.39731,11.56352,896.13522,10691.0936
2021-12-09 22:00:00,1943.25674,64.93425,274.70529,155.64516,3.4715,805.4506,10798.94821
2021-12-09 23:00:00,3210.97226,64.54251,209.01946,132.78158,6.11993,597.77176,10715.40144
2021-12-07 00:00:00,6418.57828,59.9835,185.07503,113.72237,18.58349,587.72672,10057.30428
2021-12-07 01:00:00,7144.51521,59.6564,143.87231,126.8564,10.56375,333.9022,9826.63492
2021-12-07 02:00:00,7113.7914,56.95325,105.61571,123.38298,3.47207,217.87167,9612.38419
2021-12-07 03:00:00,7061.76141,54.76105,45.40555,141.96103,0.80426,253.98817,9449.52345
2021-12-07 04:00:00,6561.28115,54.24533,54.42986,104.11744,0.31603,428.55038,9522.4556
2021-12-07 05:00:00,5313.14766,53.69138,46.27175,114.8259,0.26579,802.73538,9848.07095
2021-12-07 06:00:00,3668.1856,52.95334,62.11521,145.22329,5.5449,1216.17897,10457.6669
2021-12-07 07:00:00,1895.61001,54.43021,101.68808,193.2161,11.13478,1658.98831,10943.11213
2021-12-07 08:00:00,276.90913,55.42909,173.7207,259.98587,14.38468,2078.44015,11463.38492
2021-12-07 09:00:00,0,55.53008,242.24528,313.05396,20.15839,2226.73611,11809.24156
2021-12-07 10:00:00,24.17905,55.64154,319.71367,317.75227,21.12665,2188.35011,11773.70994
2021-12-07 11:00:00,0,55.20344,375.32808,287.79044,21.57266,2008.71038,11305.02732
2021-12-07 12:00:00,0,54.77178,451.94355,207.61669,20.80698,1676.07208,10910.34332
2021-12-07 13:00:00,0,57.38022,512.63229,189.2255,9.70485,1358.30387,10464.90437
2021-12-07 14:00:00,236.49738,56.16813,532.7756,170.17063,7.33649,1050.63711,10135.67287
2021-12-07 15:00:00,294.93711,54.83394,571.70497,148.32227,6.23055,691.59236,9713.10716
2021-12-07 16:00:00,274.05203,53.91516,561.25877,128.77183,4.75745,452.34239,9538.50609
2021-12-07 17:00:00,280.16253,52.43834,533.18291,124.27285,10.01279,377.60895,9553.14987
2021-12-07 18:00:00,0,54.11696,464.40599,109.47423,12.72298,456.81171,9669.79822
2021-12-07 19:00:00,0,55.2957,430.75064,115.74953,16.43853,574.31661,10120.16827
2021-12-07 20:00:00,185.97194,57.02794,390.94175,134.54182,14.48664,761.00091,10467.3951
2021-12-07 21:00:00,1697.78637,56.79324,344.88745,151.37346,11.56352,899.3688,10531.11215
2021-12-07 22:00:00,3363.08908,57.71672,271.69672,153.6195,3.4715,869.70985,10510.11875
2021-12-07 23:00:00,4806.62429,57.47926,200.70466,135.40694,6.11993,721.4402,10248.31392
2021-12-08 00:00:00,5670.5177,64.16595,178.91625,103.33071,18.58349,469.72349,10331.73069
2021-12-08 01:00:00,6367.56439,63.66517,148.04385,113.27317,10.56375,205.86064,10100.92413
2021-12-08 02:00:00,6432.87917,60.8337,118.21137,107.01428,3.47207,86.23992,9869.60505
2021-12-08 03:00:00,6366.14693,58.53425,68.10571,125.05994,0.80426,124.87377,9667.59194
2021-12-08 04:00:00,5920.08643,57.99282,75.34733,81.17585,0.31603,313.32086,9695.375
2021-12-08 05:00:00,4793.00449,57.4325,69.26226,98.03341,0.26579,697.19163,9955.30489
2021-12-08 06:00:00,3312.41643,56.61019,81.22345,131.67882,5.5449,1118.92317,10497.23315
2021-12-08 07:00:00,1722.07919,58.16355,112.49419,196.42462,11.13478,1558.37629,10936.69781
2021-12-08 08:00:00,277.93917,59.22467,171.79223,284.58183,14.38468,1964.36211,11461.34805
2021-12-08 09:00:00,0,59.28598,229.7427,349.05785,20.15839,2099.00935,11839.25793
2021-12-08 10:00:00,22.72542,59.42148,293.67387,358.00598,21.12665,2043.19147,11847.50665
2021-12-08 11:00:00,0,58.95901,338.92428,333.9862,21.57266,1850.73932,11389.62617
2021-12-08 12:00:00,32.66352,58.4789,401.66659,242.20276,20.80698,1511.38649,10991.81985
2021-12-08 13:00:00,18.87656,61.17782,452.19226,216.1671,9.70485,1198.74701,10538.28405
2021-12-08 14:00:00,283.711,59.89465,467.64864,181.95756,7.33649,913.2941,10190.24903
2021-12-08 15:00:00,359.63998,58.47469,501.49684,148.88156,6.23055,598.10736,9728.17488
2021-12-08 16:00:00,300.07451,57.5006,493.58162,117.55347,4.75745,408.671,9509.91714
2021-12-08 17:00:00,238.70161,55.92123,469.78192,105.67735,10.01279,381.98156,9506.20579
2021-12-08 18:00:00,0,57.68789,411.85981,84.90739,12.72298,480.12921,9614.99226
2021-12-08 19:00:00,0,58.90983,386.48126,96.60836,16.43853,605.99952,10074.74854
2021-12-08 20:00:00,162.80257,60.76438,356.5033,120.58743,14.48664,782.61675,10464.76287
2021-12-08 21:00:00,1435.80218,60.47633,320.22431,142.56258,11.56352,895.54883,10589.50722
2021-12-08 22:00:00,2921.25401,61.4002,259.67351,145.41978,3.4715,838.6145,10636.30346
2021-12-08 23:00:00,4217.88857,61.084,200.2085,123.45147,6.11993,660.51385,10466.14283
2021-12-09 00:00:00,5266.55159,66.62226,167.50197,90.55449,18.58349,409.53229,10600.52622
2021-12-09 01:00:00,5959.08876,66.01946,143.87679,98.49443,10.56375,138.7541,10363.72583
2021-12-09 02:00:00,6028.40109,63.11265,120.34628,90.99484,3.47207,18.65905,10109.25914
2021-12-09 03:00:00,5983.57039,60.7502,77.63686,108.55734,0.80426,63.39053,9864.70731
2021-12-09 04:00:00,5564.73014,60.19368,83.88454,59.5461,0.31603,265.82037,9848.94932
2021-12-09 05:00:00,4542.38879,59.62961,79.64064,80.42917,0.26579,661.40968,10045.01576
2021-12-09 06:00:00,3215.73892,58.75781,89.1655,117.29267,5.5449,1092.38007,10524.35268
2021-12-09 07:00:00,1772.27975,60.3561,114.85727,196.60904,11.13478,1531.58224,10922.88436
2021-12-09 08:00:00,381.33407,61.45376,165.56206,301.24888,14.38468,1928.36892,11458.64679
2021-12-09 09:00:00,0,61.49178,216.17372,373.80213,20.15839,2050.09421,11874.07052
2021-12-09 10:00:00,18.12503,61.6414,270.81836,384.62217,21.12665,1976.98825,11924.90541
2021-12-09 11:00:00,0,61.16461,309.09491,362.26724,21.57266,1768.99871,11470.38827
2021-12-09 12:00:00,37.42223,60.65605,362.05808,259.71568,20.80698,1419.32179,11059.59741
2021-12-09 13:00:00,35.31553,63.4081,405.4467,227.10589,9.70485,1106.48695,10588.37805
2021-12-09 14:00:00,274.00166,62.08319,417.68412,183.7288,7.33649,834.13384,10213.14182
2021-12-09 15:00:00,329.82869,60.61285,447.85667,143.31471,6.23055,546.05182,9705.25535
2021-12-09 16:00:00,266.83408,59.60628,441.64707,104.52087,4.75745,388.97398,9440.23213
2021-12-09 17:00:00,209.88617,57.9667,420.65088,88.13026,10.01279,393.8169,9420.27472
2021-12-09 18:00:00,0,59.78506,370.43352,63.25854,12.72298,506.47407,9528.57541
2021-12-09 19:00:00,0,61.03238,350.5729,78.65604,16.43853,638.19411,10009.36219
2021-12-09 20:00:00,160.96021,62.95875,327.27167,106.23061,14.48664,807.92559,10452.96789
2021-12-09 21:00:00,1300.93983,62.63936,297.78817,131.94976,11.56352,903.90616,10645.01409
2021-12-09 22:00:00,2661.23265,63.56345,246.1897,135.5042,3.4715,828.42773,10762.01879
2021-12-09 23:00:00,3886.33883,63.20101,194.7508,110.63692,6.11993,630.911,10683.70599
2021-12-10 00:00:00,4660.22294,68.01113,94.88422,72.95524,18.58349,381.91674,10838.41091
2021-12-10 01:00:00,5575.88736,67.35066,65.54251,75.902,10.56375,107.51252,10592.46445
2021-12-10 02:00:00,5718.5999,64.40124,41.5518,55.73791,3.47207,0,10313.77563
2021-12-10 03:00:00,5830.00247,62.00317,0,72.21339,0.80426,39.68086,10029.91209
2021-12-10 04:00:00,5541.38764,61.43812,6.53136,20.12932,0.31603,253.70376,9977.33541
2021-12-10 05:00:00,4854.41157,60.87192,5.28606,45.75572,0.26579,659.22155,10118.83893
2021-12-10 06:00:00,3933.24181,59.97215,20.03807,81.24177,5.5449,1097.38892,10546.78587
2021-12-10 07:00:00,2734.96096,61.59584,52.95375,149.13816,11.13478,1536.8404,10912.49753
2021-12-10 08:00:00,1137.93951,62.71417,114.35689,251.67489,14.38468,1927.1024,11462.65265
2021-12-10 09:00:00,225.57855,62.73901,171.67152,330.92925,20.15839,2038.32478,11914.5042
2021-12-10 10:00:00,0,62.89661,236.06386,367.65134,21.12665,1951.19144,12002.08444
2021-12-10 11:00:00,0,62.41172,283.25826,410.26688,21.57266,1729.10091,11545.03286
2021-12-10 12:00:00,0,61.88707,343.40057,338.68535,20.80698,1368.80425,11115.34472
2021-12-10 13:00:00,0,64.66917,392.33704,311.62026,9.70485,1052.8353,10621.21762
2021-12-10 14:00:00,101.18853,63.32066,407.90869,212.62296,7.33649,786.0214,10215.87183
2021-12-10 15:00:00,115.83799,61.82184,439.70439,140.43723,6.23055,511.7028,9662.55585
2021-12-10 16:00:00,114.632,60.7969,431.34374,71.24845,4.75745,372.80452,9353.78854
2021-12-10 17:00:00,190.94735,59.12326,405.87605,40.5804,10.01279,396.04273,9320.83191
2021-12-10 18:00:00,0,60.97086,350.61176,14.76574,12.72298,518.4781,9433.44592
