UTC time,wind,biomass,unknown,hydro,nat_gas,nuclear,solar,coal
2023-06-17 03:00:00,605.0,1270.0,9918.0,0.0,21685.0,1899.0,10.0,44.0
2023-06-17 04:00:00,672.0,1320.0,12190.0,0.0,21278.0,1898.0,70.0,44.0
2023-06-17 05:00:00,780.0,1338.0,17620.0,0.0,19717.0,1895.0,170.0,42.0
2023-06-17 06:00:00,862.0,1332.0,23809.0,0.0,14986.0,1892.0,362.0,43.0
2023-06-17 07:00:00,1141.0,1322.0,32921.0,0.0,10803.0,1892.0,717.0,41.0
2023-06-17 08:00:00,1172.0,1297.0,41365.0,0.0,7505.0,1892.0,1243.0,40.0
2023-06-17 09:00:00,1291.0,1254.0,47399.0,0.0,6220.0,1892.0,1575.0,40.0
2023-06-17 10:00:00,1541.0,1235.0,50983.0,0.0,6472.0,1892.0,1651.0,41.0
2023-06-17 11:00:00,1640.0,1261.0,51419.0,0.0,6262.0,1893.0,1665.0,41.0
2023-06-17 12:00:00,1761.0,1256.0,49478.0,0.0,5846.0,1894.0,1653.0,43.0
2023-06-17 13:00:00,1786.0,1252.0,45151.0,0.0,6218.0,1896.0,1537.0,44.0
2023-06-17 14:00:00,1712.0,1223.0,38890.0,0.0,7993.0,1896.0,1380.0,44.0
2023-06-17 15:00:00,1835.0,1215.0,31833.0,0.0,13005.0,1896.0,1062.0,44.0
2023-06-17 16:00:00,1617.0,1250.0,24559.0,0.0,20662.0,1896.0,739.0,44.0
2023-06-17 17:00:00,1471.0,1264.0,18460.0,0.0,22498.0,1895.0,412.0,44.0
2023-06-17 18:00:00,1505.0,1281.0,14430.0,0.0,22646.0,1892.0,140.0,44.0
2023-06-17 19:00:00,1346.0,1292.0,12609.0,0.0,22836.0,1892.0,22.0,44.0
2023-06-17 20:00:00,1561.0,1333.0,12492.0,0.0,23125.0,1892.0,4.0,44.0
2023-06-17 21:00:00,2136.0,1471.0,11801.0,0.0,22696.0,1892.0,4.0,44.0
2023-06-17 22:00:00,2708.0,1478.0,11425.0,0.0,22228.0,1892.0,4.0,46.0
2023-06-17 23:00:00,3349.0,1449.0,11264.0,0.0,22396.0,1893.0,4.0,60.0
2023-06-18 00:00:00,3456.0,1481.0,9953.0,0.0,20768.0,1892.0,4.0,72.0
2023-06-18 01:00:00,4123.0,1479.0,7943.0,0.0,17341.0,1892.0,4.0,76.0
2023-06-18 02:00:00,4611.0,1485.0,6610.0,0.0,17168.0,1892.0,4.0,76.0
2023-06-18 03:00:00,4253.0,1444.0,6740.0,0.0,15620.0,1892.0,29.0,76.0
2023-06-18 04:00:00,3127.0,1481.0,8251.0,0.0,12962.0,1892.0,149.0,76.0
2023-06-18 05:00:00,2186.0,1455.0,12560.0,0.0,9934.0,1890.0,327.0,76.0
2023-06-18 06:00:00,1800.0,1453.0,17855.0,0.0,7866.0,1891.0,647.0,76.0
2023-06-18 07:00:00,1390.0,1443.0,22528.0,0.0,7854.0,1892.0,974.0,84.0
2023-06-18 08:00:00,1127.0,1419.0,27247.0,0.0,6940.0,1892.0,1200.0,103.0
2023-06-18 09:00:00,1298.0,1360.0,27817.0,0.0,6989.0,1890.0,1369.0,102.0
2023-06-18 10:00:00,1413.0,1393.0,29964.0,0.0,7994.0,1891.0,1371.0,107.0
2023-06-18 11:00:00,1927.0,1394.0,27797.0,0.0,7657.0,1889.0,1271.0,122.0
2023-06-18 12:00:00,1635.0,1407.0,26437.0,0.0,8124.0,1892.0,1210.0,122.0
2023-06-18 13:00:00,1611.0,1334.0,23067.0,0.0,8734.0,1892.0,998.0,120.0
2023-06-18 14:00:00,2038.0,1346.0,21093.0,0.0,12808.0,1892.0,617.0,122.0
2023-06-18 15:00:00,2979.0,1356.0,19010.0,0.0,14811.0,1892.0,407.0,191.0
2023-06-18 16:00:00,4345.0,1367.0,16035.0,0.0,16157.0,1892.0,344.0,559.0
2023-06-18 17:00:00,5649.0,1369.0,14672.0,0.0,20147.0,1891.0,156.0,708.0
2023-06-18 18:00:00,5946.0,1394.0,13541.0,0.0,21344.0,1888.0,55.0,1268.0
2023-06-18 19:00:00,6592.0,1387.0,12295.0,0.0,21940.0,1889.0,9.0,1381.0
2023-06-18 20:00:00,7997.0,1379.0,13008.0,0.0,22032.0,1888.0,4.0,1344.0
2023-06-18 21:00:00,8522.0,1402.0,13703.0,0.0,21433.0,1891.0,4.0,1330.0
2023-06-18 22:00:00,9322.0,1396.0,13787.0,0.0,21561.0,1892.0,4.0,1513.0
2023-06-18 23:00:00,10949.0,1385.0,14462.0,0.0,19330.0,1892.0,4.0,1322.0
2023-06-19 00:00:00,10577.0,1405.0,14815.0,0.0,17684.0,1893.0,4.0,1213.0
2023-06-19 01:00:00,12038.0,1423.0,14416.0,0.0,17334.0,1896.0,4.0,1160.0
2023-06-19 02:00:00,11925.0,1426.0,13721.0,0.0,15941.0,1896.0,4.0,1179.0
2023-06-19 03:00:00,14098.0,1401.0,14401.0,0.0,17163.0,1895.0,15.0,1198.0
2023-06-19 04:00:00,14777.0,1397.0,16667.0,0.0,19382.0,1896.0,100.0,1217.0
2023-06-19 05:00:00,13434.0,1403.0,19522.0,0.0,20552.0,1893.0,253.0,1273.0
2023-06-19 06:00:00,11224.0,1412.0,24952.0,0.0,22953.0,1892.0,390.0,1978.0
2023-06-19 07:00:00,11285.0,1409.0,28979.0,0.0,21615.0,1892.0,272.0,2316.0
2023-06-19 08:00:00,9960.0,1412.0,33485.0,0.0,21004.0,1892.0,376.0,1395.0
2023-06-19 09:00:00,8888.0,1405.0,40336.0,0.0,19011.0,1889.0,771.0,1206.0
2023-06-19 10:00:00,8532.0,1415.0,44870.0,0.0,15122.0,1888.0,1177.0,1105.0
2023-06-19 11:00:00,7509.0,1334.0,48196.0,0.0,13043.0,1888.0,1271.0,1098.0
2023-06-19 12:00:00,6088.0,1369.0,49138.0,0.0,11898.0,1888.0,1285.0,1124.0
2023-06-19 13:00:00,5153.0,1314.0,48057.0,0.0,13035.0,1890.0,1328.0,1155.0
2023-06-19 14:00:00,4095.0,1325.0,43485.0,0.0,16351.0,1892.0,1256.0,1289.0
2023-06-19 15:00:00,3137.0,1373.0,36119.0,0.0,19999.0,1892.0,1058.0,1833.0
2023-06-19 16:00:00,2071.0,1286.0,25724.0,0.0,21763.0,1893.0,759.0,2381.0
2023-06-19 17:00:00,1146.0,1339.0,18141.0,0.0,22295.0,1890.0,418.0,2480.0
2023-06-19 18:00:00,745.0,1347.0,13637.0,0.0,22300.0,1888.0,144.0,2548.0
2023-06-19 19:00:00,550.0,1391.0,11090.0,0.0,22337.0,1887.0,24.0,2522.0
2023-06-19 20:00:00,618.0,1368.0,10220.0,0.0,22604.0,1886.0,4.0,2512.0
2023-06-19 21:00:00,805.0,1366.0,10171.0,0.0,22901.0,1887.0,4.0,2522.0
2023-06-19 22:00:00,1586.0,1403.0,9835.0,0.0,22971.0,1888.0,4.0,2520.0
2023-06-19 23:00:00,2510.0,1389.0,9713.0,0.0,22450.0,1888.0,4.0,2348.0
2023-06-20 00:00:00,3688.0,1380.0,9936.0,0.0,22879.0,1888.0,4.0,1841.0
2023-06-20 01:00:00,4572.0,1388.0,10273.0,0.0,22955.0,1889.0,4.0,1734.0
2023-06-20 02:00:00,4661.0,1404.0,10551.0,0.0,22890.0,1892.0,4.0,1760.0
2023-06-20 03:00:00,4704.0,1412.0,11082.0,0.0,23312.0,1892.0,15.0,1764.0
2023-06-20 04:00:00,4760.0,1394.0,13156.0,0.0,23554.0,1892.0,105.0,1766.0
2023-06-20 05:00:00,4526.0,1384.0,16974.0,0.0,22969.0,1892.0,283.0,1767.0
2023-06-20 06:00:00,4019.0,1373.0,22947.0,0.0,22927.0,1892.0,407.0,1762.0
2023-06-20 07:00:00,2974.0,1386.0,30434.0,0.0,22503.0,1889.0,579.0,1425.0
2023-06-20 08:00:00,3008.0,1387.0,39201.0,0.0,20240.0,1901.0,797.0,1181.0
2023-06-20 09:00:00,3627.0,1380.0,42914.0,0.0,15731.0,1895.0,1255.0,1093.0
2023-06-20 10:00:00,4368.0,1317.0,46951.0,0.0,13740.0,1886.0,1316.0,1127.0
2023-06-20 11:00:00,3744.0,1305.0,46445.0,0.0,15745.0,1881.0,1473.0,1119.0
2023-06-20 12:00:00,4162.0,1289.0,43616.0,0.0,17853.0,1884.0,1257.0,1117.0
2023-06-20 13:00:00,3492.0,1327.0,36995.0,0.0,20806.0,1884.0,860.0,1236.0
2023-06-20 14:00:00,5225.0,1332.0,27924.0,0.0,23203.0,1886.0,873.0,2058.0
2023-06-20 15:00:00,3876.0,1302.0,22842.0,0.0,23414.0,1888.0,543.0,2512.0
2023-06-20 16:00:00,7050.0,1375.0,18072.0,0.0,22155.0,1888.0,264.0,2602.0
2023-06-20 17:00:00,5413.0,1393.0,14392.0,0.0,22461.0,1890.0,61.0,2554.0
2023-06-20 18:00:00,4306.0,1400.0,14390.0,0.0,22334.0,1892.0,14.0,2558.0
2023-06-20 19:00:00,4544.0,1432.0,12031.0,0.0,21814.0,1890.0,8.0,2571.0
2023-06-20 20:00:00,5264.0,1435.0,10519.0,0.0,21970.0,1888.0,4.0,2564.0
2023-06-20 21:00:00,6398.0,1424.0,10515.0,0.0,22331.0,1888.0,4.0,2574.0
2023-06-20 22:00:00,7140.0,1362.0,10682.0,0.0,23855.0,1888.0,4.0,2572.0
2023-06-20 23:00:00,7593.0,1404.0,11995.0,0.0,23709.0,1888.0,4.0,2577.0
2023-06-21 00:00:00,8911.0,1379.0,11876.0,0.0,23160.0,1888.0,4.0,2519.0
2023-06-21 01:00:00,8452.0,1398.0,11071.0,0.0,23507.0,1888.0,4.0,2080.0
2023-06-21 02:00:00,6614.0,1368.0,10936.0,0.0,24488.0,1888.0,4.0,2324.0
2023-06-21 03:00:00,5741.0,1396.0,11223.0,0.0,23975.0,1888.0,19.0,2067.0
2023-06-21 04:00:00,5101.0,1410.0,13034.0,0.0,24140.0,1888.0,111.0,2348.0
2023-06-21 05:00:00,4803.0,1358.0,18408.0,0.0,24074.0,1888.0,280.0,2426.0
2023-06-21 06:00:00,4523.0,1360.0,26091.0,0.0,22965.0,1886.0,682.0,2382.0
2023-06-21 07:00:00,4251.0,1417.0,34679.0,0.0,22536.0,1888.0,1044.0,1535.0
2023-06-21 08:00:00,4910.0,1440.0,42990.0,0.0,18780.0,1888.0,1279.0,1391.0
2023-06-21 09:00:00,5367.0,1387.0,47409.0,0.0,14495.0,1887.0,1311.0,1349.0
2023-06-21 10:00:00,5215.0,1349.0,49147.0,0.0,13756.0,1884.0,1463.0,1159.0
2023-06-21 11:00:00,4605.0,1381.0,49716.0,0.0,15254.0,1884.0,1424.0,1147.0
2023-06-21 12:00:00,3633.0,1376.0,49077.0,0.0,14900.0,1884.0,1294.0,1193.0
2023-06-21 13:00:00,2904.0,1343.0,47640.0,0.0,14689.0,1884.0,1294.0,1186.0
2023-06-21 14:00:00,2365.0,1376.0,44401.0,0.0,16484.0,1884.0,1395.0,1200.0
2023-06-21 15:00:00,1949.0,1395.0,37667.0,0.0,23381.0,1884.0,1190.0,1298.0
2023-06-21 16:00:00,1801.0,1392.0,29506.0,0.0,24252.0,1887.0,847.0,2173.0
2023-06-21 17:00:00,1682.0,1419.0,20892.0,0.0,23754.0,1888.0,461.0,2406.0
2023-06-21 18:00:00,986.0,1440.0,14508.0,0.0,24886.0,1888.0,188.0,2468.0
2023-06-21 19:00:00,560.0,1475.0,11741.0,0.0,25011.0,1888.0,49.0,2419.0
2023-06-21 20:00:00,507.0,1454.0,10684.0,0.0,25294.0,1886.0,4.0,2429.0
2023-06-21 21:00:00,356.0,1437.0,10060.0,0.0,25424.0,1884.0,4.0,2538.0
2023-06-21 22:00:00,322.0,1441.0,9068.0,0.0,25111.0,1883.0,4.0,2563.0
2023-06-21 23:00:00,365.0,1506.0,8422.0,0.0,25056.0,1884.0,4.0,2574.0
2023-06-22 00:00:00,446.0,1523.0,8354.0,0.0,25082.0,1884.0,4.0,2571.0
2023-06-22 01:00:00,464.0,1484.0,8296.0,0.0,25010.0,1884.0,4.0,2564.0
2023-06-22 02:00:00,495.0,1490.0,8367.0,0.0,24997.0,1884.0,4.0,2574.0
2023-06-22 03:00:00,585.0,1461.0,8863.0,0.0,24870.0,1889.0,23.0,2572.0
2023-06-22 04:00:00,858.0,1438.0,11549.0,0.0,24123.0,1892.0,126.0,2566.0
2023-06-22 05:00:00,907.0,1478.0,16858.0,0.0,23925.0,1892.0,388.0,2569.0
2023-06-22 06:00:00,826.0,1458.0,22896.0,0.0,24546.0,1889.0,709.0,2568.0
2023-06-22 07:00:00,1094.0,1460.0,29534.0,0.0,24163.0,1888.0,1056.0,2560.0
2023-06-22 08:00:00,1267.0,1474.0,34645.0,0.0,23368.0,1887.0,1371.0,2565.0
2023-06-22 09:00:00,1554.0,1475.0,34027.0,0.0,24723.0,1884.0,1487.0,2269.0
2023-06-22 10:00:00,1903.0,1457.0,30414.0,0.0,24607.0,1884.0,1424.0,2375.0
2023-06-22 11:00:00,2410.0,1440.0,26743.0,0.0,24030.0,1884.0,1105.0,2579.0
2023-06-22 12:00:00,4007.0,1435.0,22418.0,0.0,23796.0,1884.0,840.0,2235.0
2023-06-22 13:00:00,5175.0,1434.0,20182.0,0.0,24678.0,1885.0,411.0,2496.0
2023-06-22 14:00:00,6742.0,1398.0,18723.0,0.0,24053.0,1888.0,279.0,2570.0
2023-06-22 15:00:00,7722.0,1459.0,18542.0,0.0,25118.0,1886.0,195.0,2576.0
2023-06-22 16:00:00,8606.0,1461.0,18547.0,0.0,24686.0,1888.0,130.0,2571.0
2023-06-22 17:00:00,8332.0,1477.0,17468.0,0.0,23557.0,1888.0,84.0,2452.0
2023-06-22 18:00:00,8238.0,1508.0,15949.0,0.0,24628.0,1888.0,29.0,2397.0
2023-06-22 19:00:00,8166.0,1516.0,14964.0,0.0,23480.0,1888.0,6.0,2452.0
2023-06-22 20:00:00,7983.0,1524.0,14675.0,0.0,23755.0,1888.0,4.0,2099.0
2023-06-22 21:00:00,7067.0,1507.0,14223.0,0.0,22696.0,1886.0,4.0,2431.0
2023-06-22 22:00:00,6460.0,1522.0,12361.0,0.0,16778.0,1885.0,4.0,2373.0
2023-06-22 23:00:00,5587.0,1538.0,11032.0,0.0,14176.0,1887.0,4.0,2392.0
2023-06-23 00:00:00,4280.0,1544.0,10376.0,0.0,14309.0,1886.0,4.0,1913.0
2023-06-23 01:00:00,3423.0,1553.0,9831.0,0.0,14325.0,1888.0,4.0,1913.0
2023-06-23 02:00:00,2781.0,1538.0,9264.0,0.0,14124.0,1888.0,4.0,1923.0
2023-06-23 03:00:00,1739.0,1526.0,8995.0,0.0,14765.0,1888.0,13.0,2413.0
2023-06-23 04:00:00,1682.0,1536.0,11297.0,0.0,19208.0,1888.0,102.0,2508.0
2023-06-23 05:00:00,1623.0,1528.0,17263.0,0.0,20749.0,1888.0,257.0,2400.0
2023-06-23 06:00:00,1561.0,1501.0,25713.0,0.0,20458.0,1888.0,548.0,2479.0
2023-06-23 07:00:00,1307.0,1435.0,35715.0,0.0,19834.0,1888.0,1054.0,2481.0
2023-06-23 08:00:00,1293.0,1399.0,44048.0,0.0,17071.0,1888.0,1424.0,1991.0
2023-06-23 09:00:00,1297.0,1390.0,50403.0,0.0,11432.0,1887.0,1575.0,1322.0
2023-06-23 10:00:00,1371.0,1348.0,53156.0,0.0,9632.0,1884.0,1580.0,1163.0
2023-06-23 11:00:00,1366.0,1338.0,53816.0,0.0,8685.0,1881.0,1557.0,1135.0
2023-06-23 12:00:00,1542.0,1366.0,51839.0,0.0,7919.0,1880.0,1596.0,1128.0
2023-06-23 13:00:00,1643.0,1408.0,48216.0,0.0,7765.0,1880.0,1597.0,1119.0
2023-06-23 14:00:00,1831.0,1476.0,43324.0,0.0,8453.0,1880.0,1463.0,1154.0
2023-06-23 15:00:00,1846.0,1484.0,35956.0,0.0,13431.0,1881.0,1167.0,1293.0
2023-06-23 16:00:00,1498.0,1497.0,27954.0,0.0,21554.0,1885.0,668.0,1647.0
2023-06-23 17:00:00,1264.0,1475.0,20236.0,0.0,22376.0,1886.0,458.0,2359.0
2023-06-23 18:00:00,1352.0,1498.0,13156.0,0.0,22594.0,1887.0,136.0,2538.0
2023-06-23 19:00:00,1493.0,1541.0,10488.0,0.0,22445.0,1886.0,34.0,2511.0
2023-06-23 20:00:00,1866.0,1544.0,9468.0,0.0,22739.0,1884.0,4.0,2443.0
2023-06-23 21:00:00,2072.0,1539.0,8978.0,0.0,22915.0,1883.0,4.0,2545.0
2023-06-23 22:00:00,2071.0,1603.0,8800.0,0.0,23112.0,1876.0,4.0,2028.0
2023-06-23 23:00:00,1897.0,1615.0,7233.0,0.0,20600.0,1880.0,4.0,1233.0
2023-06-24 00:00:00,1870.0,1605.0,6856.0,0.0,19693.0,1880.0,4.0,138.0
2023-06-24 01:00:00,2001.0,1621.0,6784.0,0.0,18425.0,1881.0,4.0,115.0
2023-06-24 02:00:00,2005.0,1613.0,6634.0,0.0,15578.0,1883.0,4.0,87.0
2023-06-24 03:00:00,1936.0,1636.0,6752.0,0.0,15317.0,1884.0,19.0,60.0
2023-06-24 04:00:00,2086.0,1621.0,9284.0,0.0,15317.0,1884.0,130.0,58.0
2023-06-24 05:00:00,1899.0,1633.0,15473.0,0.0,14296.0,1884.0,387.0,54.0
2023-06-24 06:00:00,1443.0,1628.0,22848.0,0.0,12035.0,1887.0,744.0,52.0
2023-06-24 07:00:00,1093.0,1641.0,31595.0,0.0,8849.0,1886.0,1100.0,50.0
2023-06-24 08:00:00,1334.0,1587.0,39514.0,0.0,7204.0,1884.0,1221.0,51.0
2023-06-24 09:00:00,1380.0,1515.0,44767.0,0.0,6420.0,1884.0,1361.0,50.0
2023-06-24 10:00:00,1501.0,1517.0,49020.0,0.0,6416.0,1884.0,1441.0,54.0
2023-06-24 11:00:00,1405.0,1519.0,49325.0,0.0,6220.0,1880.0,1498.0,50.0
2023-06-24 12:00:00,1210.0,1505.0,46712.0,0.0,6392.0,1880.0,1405.0,50.0
2023-06-24 13:00:00,862.0,1506.0,42822.0,0.0,6911.0,1880.0,1000.0,46.0
2023-06-24 14:00:00,913.0,1529.0,37752.0,0.0,7324.0,1878.0,716.0,49.0
2023-06-24 15:00:00,759.0,1538.0,31758.0,0.0,9177.0,1876.0,585.0,44.0
2023-06-24 16:00:00,700.0,1579.0,24752.0,0.0,16465.0,1876.0,475.0,37.0
2023-06-24 17:00:00,532.0,1594.0,19761.0,0.0,20734.0,1877.0,435.0,42.0
2023-06-24 18:00:00,377.0,1549.0,15068.0,0.0,21390.0,1880.0,168.0,48.0
2023-06-24 19:00:00,350.0,1603.0,12275.0,0.0,21590.0,1880.0,36.0,50.0
2023-06-24 20:00:00,437.0,1599.0,11234.0,0.0,21724.0,1880.0,4.0,50.0
2023-06-24 21:00:00,682.0,1603.0,10529.0,0.0,21665.0,1880.0,4.0,49.0
2023-06-24 22:00:00,1080.0,1628.0,8968.0,0.0,21301.0,1880.0,4.0,46.0
2023-06-24 23:00:00,1255.0,1646.0,7399.0,0.0,19732.0,1880.0,4.0,46.0
2023-06-25 00:00:00,1929.0,1654.0,7013.0,0.0,18153.0,1880.0,4.0,46.0
2023-06-25 01:00:00,2933.0,1641.0,6715.0,0.0,16421.0,1880.0,4.0,46.0
2023-06-25 02:00:00,3393.0,1609.0,6908.0,0.0,16247.0,1880.0,4.0,46.0
2023-06-25 03:00:00,2809.0,1583.0,6518.0,0.0,13324.0,1880.0,20.0,48.0
2023-06-25 04:00:00,2013.0,1595.0,8789.0,0.0,13012.0,1884.0,127.0,44.0
2023-06-25 05:00:00,1419.0,1590.0,14927.0,0.0,11731.0,1884.0,382.0,44.0
2023-06-25 06:00:00,860.0,1549.0,24128.0,0.0,9710.0,1884.0,723.0,36.0
2023-06-25 07:00:00,722.0,1514.0,31672.0,0.0,8504.0,1884.0,984.0,40.0
2023-06-25 08:00:00,839.0,1472.0,40144.0,0.0,9019.0,1884.0,1315.0,42.0
2023-06-25 09:00:00,886.0,1494.0,46679.0,0.0,8366.0,1884.0,1505.0,48.0
2023-06-25 10:00:00,1003.0,1481.0,50094.0,0.0,8061.0,1884.0,1604.0,50.0
2023-06-25 11:00:00,1000.0,1452.0,50714.0,0.0,7281.0,1876.0,1636.0,50.0
2023-06-25 12:00:00,1146.0,1471.0,49751.0,0.0,7364.0,1872.0,1650.0,48.0
2023-06-25 13:00:00,1336.0,1450.0,47146.0,0.0,7689.0,1872.0,1451.0,48.0
2023-06-25 14:00:00,1320.0,1455.0,42101.0,0.0,8339.0,1872.0,1327.0,44.0
2023-06-25 15:00:00,1377.0,1521.0,34575.0,0.0,10531.0,1872.0,1032.0,40.0
2023-06-25 16:00:00,1634.0,1567.0,27995.0,0.0,17397.0,1872.0,750.0,36.0
2023-06-25 17:00:00,1528.0,1572.0,20618.0,0.0,21280.0,1876.0,428.0,40.0
2023-06-25 18:00:00,1758.0,1580.0,15672.0,0.0,21882.0,1880.0,160.0,44.0
2023-06-25 19:00:00,2970.0,1556.0,13146.0,0.0,21571.0,1880.0,33.0,46.0
2023-06-25 20:00:00,4327.0,1537.0,11922.0,0.0,21367.0,1880.0,4.0,46.0
2023-06-25 21:00:00,6068.0,1533.0,13333.0,0.0,20483.0,1880.0,4.0,46.0
2023-06-25 22:00:00,9477.0,1547.0,12781.0,0.0,19835.0,1880.0,4.0,46.0
2023-06-25 23:00:00,11880.0,1530.0,13096.0,0.0,16495.0,1880.0,4.0,46.0
2023-06-26 00:00:00,12597.0,1544.0,13756.0,0.0,14485.0,1880.0,4.0,48.0
2023-06-26 01:00:00,13223.0,1526.0,13520.0,0.0,13217.0,1880.0,4.0,46.0
2023-06-26 02:00:00,11914.0,1542.0,12607.0,0.0,13517.0,1880.0,4.0,46.0
2023-06-26 03:00:00,10017.0,1526.0,14458.0,0.0,15312.0,1880.0,27.0,46.0
2023-06-26 04:00:00,11761.0,1515.0,15637.0,0.0,14502.0,1880.0,134.0,44.0
2023-06-26 05:00:00,12059.0,1504.0,20837.0,0.0,14205.0,1878.0,305.0,45.0
2023-06-26 06:00:00,12336.0,1454.0,29246.0,0.0,13944.0,1880.0,508.0,40.0
2023-06-26 07:00:00,10949.0,1496.0,38132.0,0.0,12407.0,1880.0,1022.0,41.0
2023-06-26 08:00:00,9468.0,1452.0,44813.0,0.0,9303.0,1880.0,1177.0,47.0
2023-06-26 09:00:00,8886.0,1440.0,49508.0,0.0,5796.0,1880.0,1229.0,52.0
2023-06-26 10:00:00,8919.0,1376.0,51251.0,0.0,5183.0,1880.0,1361.0,50.0
2023-06-26 11:00:00,8811.0,1324.0,51887.0,0.0,4833.0,1879.0,1425.0,45.0
2023-06-26 12:00:00,8400.0,1302.0,51209.0,0.0,4874.0,1876.0,1402.0,48.0
2023-06-26 13:00:00,7457.0,1306.0,48417.0,0.0,5066.0,1876.0,1327.0,48.0
2023-06-26 14:00:00,7116.0,1369.0,43637.0,0.0,6034.0,1876.0,1291.0,44.0
2023-06-26 15:00:00,6379.0,1389.0,36836.0,0.0,8199.0,1876.0,1014.0,40.0
2023-06-26 16:00:00,5796.0,1378.0,31153.0,0.0,12779.0,1874.0,733.0,35.0
2023-06-26 17:00:00,5476.0,1389.0,23603.0,0.0,17749.0,1872.0,477.0,38.0
2023-06-26 18:00:00,4877.0,1416.0,16310.0,0.0,18959.0,1872.0,171.0,44.0
2023-06-26 19:00:00,4871.0,1418.0,13227.0,0.0,19700.0,1876.0,34.0,46.0
2023-06-26 20:00:00,5040.0,1389.0,12584.0,0.0,19535.0,1876.0,4.0,48.0
2023-06-26 21:00:00,5522.0,1354.0,11404.0,0.0,18298.0,1876.0,4.0,46.0
2023-06-26 22:00:00,5769.0,1363.0,10574.0,0.0,15085.0,1876.0,4.0,46.0
2023-06-26 23:00:00,5510.0,1374.0,10723.0,0.0,15744.0,1876.0,4.0,46.0
2023-06-27 00:00:00,5623.0,1363.0,9855.0,0.0,15743.0,1878.0,4.0,46.0
2023-06-27 01:00:00,4959.0,1341.0,9499.0,0.0,15985.0,1878.0,4.0,48.0
2023-06-27 02:00:00,4986.0,1344.0,9809.0,0.0,16054.0,1877.0,4.0,44.0
2023-06-27 03:00:00,4232.0,1348.0,10358.0,0.0,16605.0,1876.0,20.0,44.0
2023-06-27 04:00:00,3347.0,1375.0,13407.0,0.0,16645.0,1876.0,142.0,46.0
2023-06-27 05:00:00,2678.0,1399.0,19212.0,0.0,16890.0,1877.0,398.0,42.0
2023-06-27 06:00:00,2670.0,1381.0,27329.0,0.0,16168.0,1878.0,781.0,40.0
2023-06-27 07:00:00,3007.0,1390.0,31914.0,0.0,15110.0,1892.0,936.0,40.0
2023-06-27 08:00:00,3121.0,1407.0,34710.0,0.0,13691.0,1878.0,1136.0,40.0
2023-06-27 09:00:00,3699.0,1402.0,37325.0,0.0,10791.0,1876.0,1168.0,40.0
2023-06-27 10:00:00,3756.0,1391.0,39557.0,0.0,8500.0,1876.0,1194.0,44.0
2023-06-27 11:00:00,4221.0,1392.0,41944.0,0.0,8122.0,1876.0,773.0,46.0
2023-06-27 12:00:00,4667.0,1387.0,41799.0,0.0,8486.0,1877.0,914.0,39.0
2023-06-27 13:00:00,4459.0,1390.0,40040.0,0.0,8825.0,1876.0,1075.0,43.0
2023-06-27 14:00:00,3981.0,1382.0,35264.0,0.0,9660.0,1876.0,885.0,42.0
2023-06-27 15:00:00,3860.0,1406.0,29485.0,0.0,14214.0,1876.0,665.0,38.0
2023-06-27 16:00:00,3960.0,1375.0,23548.0,0.0,22032.0,1876.0,414.0,40.0
2023-06-27 17:00:00,3093.0,1396.0,18959.0,0.0,24325.0,1876.0,215.0,42.0
2023-06-27 18:00:00,2176.0,1418.0,15260.0,0.0,24228.0,1876.0,110.0,46.0
2023-06-27 19:00:00,1785.0,1450.0,14500.0,0.0,25471.0,1876.0,18.0,46.0
2023-06-27 20:00:00,1960.0,1444.0,14090.0,0.0,25334.0,1877.0,4.0,46.0
2023-06-27 21:00:00,2062.0,1420.0,13066.0,0.0,24650.0,1880.0,4.0,46.0
2023-06-27 22:00:00,2364.0,1406.0,11782.0,0.0,25318.0,1880.0,4.0,48.0
2023-06-27 23:00:00,2382.0,1395.0,11808.0,0.0,25723.0,1879.0,4.0,46.0
2023-06-28 00:00:00,2234.0,1334.0,11923.0,0.0,26074.0,1878.0,4.0,47.0
2023-06-28 01:00:00,2074.0,1298.0,11900.0,0.0,26267.0,1878.0,4.0,46.0
2023-06-28 02:00:00,2336.0,1319.0,10643.0,0.0,25031.0,1876.0,4.0,46.0
2023-06-28 03:00:00,2169.0,1293.0,11072.0,0.0,25615.0,1876.0,9.0,48.0
2023-06-28 04:00:00,2367.0,1316.0,13435.0,0.0,25674.0,1877.0,54.0,46.0
2023-06-28 05:00:00,2557.0,1321.0,15719.0,0.0,26127.0,1876.0,130.0,46.0
2023-06-28 06:00:00,2540.0,1276.0,18094.0,0.0,26111.0,1878.0,307.0,45.0
2023-06-28 07:00:00,2678.0,1305.0,19626.0,0.0,24414.0,1881.0,377.0,45.0
2023-06-28 08:00:00,2953.0,1322.0,22058.0,0.0,24391.0,1884.0,561.0,41.0
2023-06-28 09:00:00,2760.0,1343.0,24651.0,0.0,24481.0,1883.0,541.0,44.0
2023-06-28 10:00:00,2906.0,1345.0,28962.0,0.0,23959.0,1884.0,461.0,40.0
2023-06-28 11:00:00,3084.0,1387.0,30317.0,0.0,22693.0,1883.0,417.0,40.0
2023-06-28 12:00:00,3281.0,1412.0,30611.0,0.0,24914.0,1880.0,525.0,44.0
2023-06-28 13:00:00,3383.0,1430.0,29189.0,0.0,24985.0,1877.0,490.0,42.0
