UTC Time,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore 
2022-06-21 02:00:00+00:00,298.0,1646.0,22.0,149.0,2901.0,301.0,28077.0,0.0,173.0,3671.0
2022-06-21 03:00:00+00:00,297.0,1990.0,21.0,149.0,3088.0,702.0,28441.0,175.0,172.0,3024.0
2022-06-21 04:00:00+00:00,298.0,2759.0,22.0,474.0,3306.0,1415.0,28400.0,340.0,169.0,2808.0
2022-06-21 05:00:00+00:00,302.0,3091.0,22.0,1030.0,3503.0,1499.0,28538.0,917.0,166.0,2525.0
2022-06-21 06:00:00+00:00,305.0,3095.0,22.0,843.0,3832.0,1474.0,28767.0,2180.0,150.0,2129.0
2022-06-21 07:00:00+00:00,303.0,3053.0,22.0,308.0,3637.0,1605.0,28893.0,3715.0,152.0,1527.0
2022-06-21 08:00:00+00:00,304.0,3136.0,23.0,141.0,3615.0,1985.0,28906.0,5029.0,148.0,1133.0
2022-06-21 09:00:00+00:00,306.0,3195.0,23.0,140.0,3614.0,2246.0,28951.0,5891.0,155.0,994.0
2022-06-21 10:00:00+00:00,309.0,3040.0,23.0,480.0,3640.0,1961.0,28905.0,6181.0,159.0,981.0
2022-06-21 11:00:00+00:00,304.0,3023.0,23.0,683.0,3723.0,1762.0,28893.0,6227.0,160.0,1064.0
2022-06-21 12:00:00+00:00,305.0,3174.0,24.0,698.0,3721.0,1968.0,28887.0,6295.0,160.0,1225.0
2022-06-21 13:00:00+00:00,303.0,2720.0,24.0,954.0,3589.0,1372.0,28900.0,6137.0,162.0,1322.0
2022-06-21 14:00:00+00:00,304.0,2485.0,25.0,512.0,3511.0,1400.0,28921.0,5518.0,158.0,1414.0
2022-06-21 15:00:00+00:00,303.0,2783.0,25.0,485.0,3585.0,1349.0,28875.0,4492.0,153.0,1560.0
2022-06-21 16:00:00+00:00,304.0,3106.0,25.0,559.0,3930.0,1960.0,28952.0,3127.0,152.0,1734.0
2022-06-21 17:00:00+00:00,306.0,3179.0,24.0,519.0,4471.0,2507.0,29084.0,1671.0,153.0,1595.0
2022-06-21 18:00:00+00:00,304.0,3237.0,24.0,488.0,4363.0,2135.0,29246.0,715.0,157.0,1623.0
2022-06-21 19:00:00+00:00,301.0,3174.0,25.0,490.0,4215.0,1669.0,29324.0,261.0,162.0,1846.0
2022-06-21 20:00:00+00:00,300.0,3166.0,25.0,551.0,4036.0,1637.0,29341.0,0.0,163.0,2105.0
2022-06-21 21:00:00+00:00,297.0,2988.0,25.0,599.0,3874.0,1195.0,29032.0,0.0,166.0,2755.0
2022-06-21 22:00:00+00:00,296.0,2947.0,25.0,367.0,3708.0,694.0,28833.0,0.0,167.0,3379.0
2022-06-21 23:00:00+00:00,296.0,3010.0,26.0,136.0,3331.0,561.0,28947.0,0.0,167.0,3775.0
2022-06-22 00:00:00+00:00,301.0,3027.0,28.0,136.0,3254.0,938.0,29017.0,0.0,169.0,3706.0
2022-06-22 01:00:00+00:00,299.0,3116.0,30.0,136.0,3217.0,860.0,29071.0,0.0,156.0,3835.0
2022-06-22 02:00:00+00:00,299.0,3127.0,30.0,136.0,3152.0,836.0,29214.0,0.0,156.0,3490.0
2022-06-22 03:00:00+00:00,297.0,3000.0,28.0,136.0,3189.0,809.0,29069.0,175.0,150.0,3408.0
2022-06-22 04:00:00+00:00,296.0,2909.0,26.0,154.0,3535.0,983.0,28960.0,298.0,142.0,3097.0
2022-06-22 05:00:00+00:00,298.0,3124.0,24.0,334.0,3927.0,1307.0,29154.0,785.0,141.0,2740.0
2022-06-22 06:00:00+00:00,298.0,3085.0,22.0,332.0,4248.0,1506.0,29234.0,1809.0,143.0,2191.0
2022-06-22 07:00:00+00:00,297.0,3077.0,22.0,332.0,4292.0,1439.0,29392.0,3197.0,146.0,1797.0
2022-06-22 08:00:00+00:00,297.0,3329.0,22.0,330.0,4213.0,1528.0,29438.0,4800.0,123.0,1777.0
2022-06-22 09:00:00+00:00,297.0,3361.0,22.0,216.0,4198.0,1944.0,29382.0,5963.0,120.0,2022.0
2022-06-22 10:00:00+00:00,297.0,3393.0,22.0,136.0,4246.0,2158.0,29277.0,6561.0,122.0,2114.0
2022-06-22 11:00:00+00:00,299.0,3419.0,22.0,135.0,4246.0,2355.0,29244.0,6189.0,123.0,2070.0
2022-06-22 12:00:00+00:00,298.0,3520.0,22.0,178.0,4277.0,2517.0,29236.0,6262.0,134.0,2074.0
2022-06-22 13:00:00+00:00,300.0,3469.0,22.0,206.0,4157.0,1838.0,29221.0,6259.0,152.0,2020.0
2022-06-22 14:00:00+00:00,299.0,3414.0,22.0,206.0,3969.0,1497.0,29153.0,5617.0,155.0,2115.0
2022-06-22 15:00:00+00:00,295.0,3492.0,22.0,258.0,4002.0,1363.0,29148.0,4607.0,158.0,2365.0
2022-06-22 16:00:00+00:00,300.0,3582.0,21.0,991.0,4177.0,1870.0,29172.0,3408.0,157.0,2296.0
2022-06-22 17:00:00+00:00,297.0,3609.0,21.0,1007.0,4461.0,2203.0,29205.0,1848.0,149.0,1928.0
2022-06-22 18:00:00+00:00,297.0,3747.0,22.0,1015.0,4465.0,2253.0,29295.0,782.0,148.0,1589.0
2022-06-22 19:00:00+00:00,297.0,3664.0,22.0,1022.0,4233.0,1860.0,29303.0,297.0,151.0,1485.0
2022-06-22 20:00:00+00:00,297.0,3576.0,22.0,1030.0,4109.0,1552.0,29209.0,0.0,151.0,1603.0
2022-06-22 21:00:00+00:00,297.0,3351.0,23.0,806.0,4045.0,1106.0,29232.0,0.0,153.0,1754.0
2022-06-22 22:00:00+00:00,298.0,3173.0,23.0,394.0,3773.0,919.0,29036.0,0.0,154.0,1776.0
2022-06-22 23:00:00+00:00,298.0,3269.0,22.0,149.0,3615.0,907.0,29156.0,0.0,156.0,1512.0
2022-06-23 00:00:00+00:00,298.0,3355.0,22.0,149.0,3577.0,780.0,29267.0,0.0,156.0,1327.0
2022-06-23 01:00:00+00:00,296.0,3348.0,21.0,149.0,3490.0,497.0,29358.0,0.0,156.0,1188.0
2022-06-23 02:00:00+00:00,297.0,3248.0,21.0,149.0,3423.0,389.0,29306.0,0.0,158.0,1192.0
2022-06-23 03:00:00+00:00,296.0,3133.0,21.0,149.0,3470.0,527.0,29260.0,184.0,161.0,1278.0
2022-06-23 04:00:00+00:00,298.0,3242.0,22.0,149.0,3746.0,1129.0,29472.0,338.0,160.0,1348.0
2022-06-23 05:00:00+00:00,299.0,3315.0,22.0,149.0,4351.0,1538.0,29580.0,955.0,161.0,1217.0
2022-06-23 06:00:00+00:00,300.0,3278.0,21.0,149.0,4380.0,1292.0,29631.0,2311.0,158.0,1123.0
2022-06-23 07:00:00+00:00,300.0,3331.0,22.0,149.0,4105.0,1365.0,29676.0,3268.0,170.0,1016.0
2022-06-23 08:00:00+00:00,301.0,3374.0,23.0,149.0,4041.0,1460.0,29663.0,5498.0,179.0,1145.0
2022-06-23 09:00:00+00:00,299.0,3500.0,24.0,149.0,3985.0,1619.0,29633.0,6632.0,184.0,1192.0
2022-06-23 10:00:00+00:00,291.0,3360.0,24.0,149.0,3911.0,1619.0,29634.0,7035.0,195.0,1465.0
2022-06-23 11:00:00+00:00,292.0,3530.0,25.0,149.0,3845.0,1774.0,29649.0,7247.0,192.0,1521.0
2022-06-23 12:00:00+00:00,293.0,3433.0,25.0,149.0,3710.0,1974.0,29629.0,7321.0,191.0,1551.0
2022-06-23 13:00:00+00:00,292.0,3279.0,25.0,149.0,3747.0,1539.0,29572.0,6826.0,189.0,1386.0
2022-06-23 14:00:00+00:00,288.0,3455.0,25.0,149.0,3800.0,1565.0,29589.0,6007.0,188.0,1389.0
2022-06-23 15:00:00+00:00,273.0,3425.0,25.0,196.0,4040.0,1733.0,29572.0,4868.0,199.0,1638.0
2022-06-23 16:00:00+00:00,276.0,3542.0,24.0,540.0,4585.0,1811.0,29429.0,3243.0,191.0,1944.0
2022-06-23 17:00:00+00:00,276.0,3642.0,23.0,424.0,5013.0,2335.0,29503.0,1705.0,184.0,1869.0
2022-06-23 18:00:00+00:00,275.0,3615.0,23.0,189.0,5049.0,2352.0,29582.0,710.0,185.0,1831.0
2022-06-23 19:00:00+00:00,272.0,3522.0,23.0,265.0,4760.0,1665.0,29547.0,261.0,186.0,1977.0
2022-06-23 20:00:00+00:00,275.0,3113.0,23.0,327.0,4546.0,1503.0,29451.0,0.0,187.0,2262.0
2022-06-23 21:00:00+00:00,275.0,2992.0,23.0,171.0,4443.0,1367.0,29143.0,0.0,188.0,2138.0
2022-06-23 22:00:00+00:00,274.0,3514.0,24.0,839.0,4071.0,1169.0,28352.0,0.0,190.0,2101.0
2022-06-23 23:00:00+00:00,275.0,3132.0,23.0,359.0,3769.0,870.0,28313.0,0.0,192.0,2260.0
2022-06-24 00:00:00+00:00,276.0,2856.0,22.0,149.0,3697.0,847.0,28363.0,0.0,195.0,2168.0
2022-06-24 01:00:00+00:00,281.0,2782.0,22.0,149.0,3672.0,634.0,28285.0,0.0,195.0,1975.0
2022-06-24 02:00:00+00:00,279.0,2771.0,22.0,149.0,3620.0,440.0,28159.0,0.0,198.0,2132.0
2022-06-24 03:00:00+00:00,272.0,2975.0,22.0,149.0,3731.0,687.0,28331.0,183.0,199.0,2143.0
2022-06-24 04:00:00+00:00,274.0,3047.0,24.0,149.0,3952.0,1097.0,27861.0,322.0,198.0,2350.0
2022-06-24 05:00:00+00:00,273.0,3138.0,24.0,149.0,4238.0,2060.0,28241.0,881.0,196.0,2583.0
2022-06-24 06:00:00+00:00,282.0,3443.0,24.0,149.0,4584.0,2446.0,28683.0,1910.0,194.0,2030.0
2022-06-24 07:00:00+00:00,287.0,3449.0,24.0,149.0,4311.0,2121.0,28748.0,2989.0,195.0,2269.0
2022-06-24 08:00:00+00:00,289.0,3471.0,25.0,149.0,4332.0,1660.0,28815.0,4266.0,190.0,2635.0
2022-06-24 09:00:00+00:00,290.0,3393.0,25.0,149.0,4257.0,1574.0,28805.0,5169.0,193.0,3118.0
2022-06-24 10:00:00+00:00,295.0,3237.0,25.0,149.0,4176.0,1246.0,28875.0,6058.0,198.0,3736.0
2022-06-24 11:00:00+00:00,309.0,3180.0,26.0,149.0,4036.0,990.0,28809.0,6700.0,199.0,4380.0
2022-06-24 12:00:00+00:00,311.0,3286.0,26.0,149.0,3928.0,804.0,28760.0,6706.0,197.0,4817.0
2022-06-24 13:00:00+00:00,314.0,3314.0,25.0,149.0,3810.0,844.0,28625.0,6655.0,195.0,5282.0
2022-06-24 14:00:00+00:00,311.0,3060.0,25.0,149.0,3842.0,619.0,28538.0,6275.0,199.0,5948.0
2022-06-24 15:00:00+00:00,311.0,3354.0,24.0,149.0,3911.0,709.0,28290.0,5365.0,196.0,6496.0
2022-06-24 16:00:00+00:00,308.0,3290.0,24.0,149.0,4295.0,1093.0,28309.0,3846.0,192.0,6707.0
2022-06-24 17:00:00+00:00,306.0,3527.0,23.0,149.0,4531.0,1676.0,28478.0,2088.0,192.0,5958.0
2022-06-24 18:00:00+00:00,305.0,3554.0,23.0,149.0,4768.0,1687.0,28598.0,782.0,191.0,5198.0
2022-06-24 19:00:00+00:00,304.0,3475.0,22.0,149.0,4599.0,1375.0,28474.0,268.0,195.0,4624.0
2022-06-24 20:00:00+00:00,306.0,3298.0,22.0,149.0,4479.0,1278.0,27956.0,0.0,195.0,4449.0
2022-06-24 21:00:00+00:00,305.0,3261.0,22.0,149.0,4338.0,1235.0,27134.0,0.0,197.0,4503.0
2022-06-24 22:00:00+00:00,306.0,3036.0,27.0,151.0,4230.0,942.0,26855.0,0.0,199.0,4697.0
2022-06-24 23:00:00+00:00,306.0,1705.0,27.0,151.0,4053.0,1012.0,26792.0,0.0,201.0,4984.0
2022-06-25 00:00:00+00:00,305.0,1157.0,27.0,151.0,3940.0,994.0,26939.0,0.0,200.0,4821.0
2022-06-25 01:00:00+00:00,305.0,1138.0,27.0,151.0,3828.0,878.0,26828.0,0.0,204.0,3960.0
2022-06-25 02:00:00+00:00,305.0,1136.0,27.0,151.0,3777.0,822.0,26636.0,0.0,209.0,3119.0
2022-06-25 03:00:00+00:00,305.0,1070.0,27.0,151.0,3754.0,704.0,26107.0,181.0,206.0,2637.0
2022-06-25 04:00:00+00:00,305.0,1172.0,28.0,151.0,3754.0,644.0,26443.0,341.0,204.0,2286.0
2022-06-25 05:00:00+00:00,305.0,1472.0,30.0,151.0,3752.0,536.0,26686.0,972.0,203.0,1793.0
2022-06-25 06:00:00+00:00,305.0,1499.0,32.0,151.0,3722.0,632.0,26726.0,2433.0,202.0,1444.0
2022-06-25 07:00:00+00:00,304.0,1512.0,32.0,151.0,3766.0,675.0,26813.0,4060.0,201.0,1352.0
2022-06-25 08:00:00+00:00,304.0,1520.0,33.0,151.0,3920.0,801.0,26809.0,5363.0,200.0,1523.0
2022-06-25 09:00:00+00:00,301.0,1502.0,34.0,151.0,3937.0,972.0,26862.0,6073.0,199.0,1956.0
2022-06-25 10:00:00+00:00,302.0,1559.0,34.0,151.0,3954.0,969.0,26808.0,6212.0,200.0,2202.0
2022-06-25 11:00:00+00:00,304.0,1526.0,34.0,151.0,3769.0,1066.0,26769.0,6082.0,199.0,2374.0
2022-06-25 12:00:00+00:00,303.0,1534.0,34.0,151.0,3727.0,836.0,26525.0,5828.0,201.0,2380.0
2022-06-25 13:00:00+00:00,302.0,1571.0,33.0,151.0,3748.0,757.0,26642.0,5675.0,204.0,2519.0
2022-06-25 14:00:00+00:00,304.0,1864.0,32.0,151.0,3790.0,1003.0,27074.0,5224.0,205.0,2569.0
2022-06-25 15:00:00+00:00,301.0,2582.0,31.0,151.0,3958.0,1150.0,27033.0,3998.0,205.0,2821.0
2022-06-25 16:00:00+00:00,300.0,3149.0,29.0,151.0,4195.0,1173.0,27095.0,2726.0,207.0,2974.0
2022-06-25 17:00:00+00:00,302.0,3278.0,28.0,151.0,4520.0,1561.0,27610.0,1484.0,208.0,2756.0
2022-06-25 18:00:00+00:00,302.0,3306.0,28.0,151.0,4646.0,1511.0,27945.0,611.0,209.0,2518.0
2022-06-25 19:00:00+00:00,301.0,3419.0,28.0,151.0,4552.0,1394.0,28273.0,250.0,206.0,2220.0
2022-06-25 20:00:00+00:00,300.0,3483.0,28.0,151.0,4440.0,1628.0,28356.0,0.0,207.0,2188.0
2022-06-25 21:00:00+00:00,301.0,3319.0,27.0,151.0,4118.0,1002.0,28141.0,0.0,208.0,2397.0
2022-06-25 22:00:00+00:00,301.0,2766.0,27.0,151.0,3988.0,841.0,27953.0,0.0,209.0,2684.0
2022-06-25 23:00:00+00:00,301.0,1037.0,28.0,151.0,3745.0,766.0,28124.0,0.0,200.0,2531.0
2022-06-26 00:00:00+00:00,303.0,847.0,28.0,151.0,3447.0,542.0,27823.0,0.0,196.0,2360.0
2022-06-26 01:00:00+00:00,297.0,877.0,29.0,150.0,3263.0,360.0,27057.0,0.0,199.0,2149.0
2022-06-26 02:00:00+00:00,287.0,880.0,28.0,149.0,3120.0,197.0,26860.0,0.0,201.0,1941.0
2022-06-26 03:00:00+00:00,287.0,852.0,27.0,149.0,3052.0,428.0,26888.0,176.0,203.0,1799.0
2022-06-26 04:00:00+00:00,287.0,829.0,28.0,149.0,3016.0,407.0,27261.0,305.0,206.0,1665.0
2022-06-26 05:00:00+00:00,286.0,822.0,27.0,149.0,3097.0,400.0,27546.0,826.0,199.0,1429.0
2022-06-26 06:00:00+00:00,288.0,785.0,27.0,149.0,3244.0,377.0,27505.0,1852.0,202.0,997.0
2022-06-26 07:00:00+00:00,289.0,907.0,27.0,149.0,3413.0,532.0,27555.0,3119.0,205.0,951.0
2022-06-26 08:00:00+00:00,289.0,1051.0,28.0,149.0,3510.0,833.0,27442.0,4379.0,206.0,1070.0
2022-06-26 09:00:00+00:00,290.0,1170.0,29.0,149.0,3394.0,646.0,27596.0,5270.0,206.0,1114.0
2022-06-26 10:00:00+00:00,293.0,1258.0,30.0,149.0,3287.0,721.0,27797.0,5555.0,203.0,1166.0
2022-06-26 11:00:00+00:00,291.0,1250.0,31.0,149.0,3202.0,625.0,27406.0,5817.0,202.0,1235.0
2022-06-26 12:00:00+00:00,289.0,1237.0,32.0,149.0,3168.0,465.0,26938.0,5648.0,203.0,1393.0
2022-06-26 13:00:00+00:00,289.0,1223.0,32.0,149.0,3142.0,243.0,26871.0,5174.0,204.0,1437.0
2022-06-26 14:00:00+00:00,289.0,1253.0,33.0,149.0,3163.0,400.0,27060.0,4444.0,201.0,1417.0
2022-06-26 15:00:00+00:00,293.0,1609.0,33.0,149.0,3238.0,878.0,27792.0,3656.0,198.0,1381.0
2022-06-26 16:00:00+00:00,301.0,2564.0,32.0,429.0,3692.0,1404.0,27999.0,2554.0,203.0,1442.0
2022-06-26 17:00:00+00:00,304.0,3058.0,31.0,1072.0,4212.0,1862.0,28106.0,1435.0,207.0,1458.0
2022-06-26 18:00:00+00:00,301.0,3076.0,29.0,759.0,4343.0,1667.0,28137.0,605.0,205.0,1453.0
2022-06-26 19:00:00+00:00,305.0,3191.0,28.0,264.0,4335.0,1881.0,28363.0,249.0,201.0,1485.0
2022-06-26 20:00:00+00:00,304.0,3173.0,28.0,151.0,4396.0,2117.0,28434.0,0.0,200.0,1498.0
2022-06-26 21:00:00+00:00,305.0,3380.0,28.0,151.0,4214.0,1542.0,28336.0,0.0,207.0,1486.0
2022-06-26 22:00:00+00:00,302.0,2982.0,28.0,151.0,3850.0,726.0,27828.0,0.0,211.0,1453.0
2022-06-26 23:00:00+00:00,304.0,3014.0,28.0,151.0,3608.0,627.0,27799.0,0.0,207.0,1498.0
2022-06-27 00:00:00+00:00,303.0,3124.0,29.0,151.0,3394.0,589.0,27812.0,0.0,209.0,1450.0
2022-06-27 01:00:00+00:00,303.0,3014.0,29.0,151.0,3277.0,372.0,27597.0,0.0,208.0,1457.0
2022-06-27 02:00:00+00:00,302.0,3166.0,29.0,151.0,3354.0,262.0,27653.0,0.0,210.0,1517.0
2022-06-27 03:00:00+00:00,301.0,3279.0,30.0,151.0,3454.0,426.0,27897.0,172.0,208.0,1572.0
2022-06-27 04:00:00+00:00,300.0,3478.0,30.0,151.0,3567.0,816.0,28123.0,319.0,204.0,1527.0
2022-06-27 05:00:00+00:00,300.0,3725.0,30.0,151.0,3982.0,1300.0,28225.0,878.0,208.0,1429.0
2022-06-27 06:00:00+00:00,300.0,3917.0,30.0,151.0,4184.0,1558.0,28421.0,2127.0,201.0,1431.0
2022-06-27 07:00:00+00:00,302.0,3935.0,31.0,151.0,4044.0,1569.0,28447.0,3768.0,201.0,1625.0
2022-06-27 08:00:00+00:00,302.0,3868.0,31.0,151.0,4161.0,1509.0,28454.0,5109.0,197.0,1958.0
2022-06-27 09:00:00+00:00,303.0,3877.0,31.0,151.0,4291.0,1521.0,28476.0,6161.0,194.0,2460.0
2022-06-27 10:00:00+00:00,301.0,3824.0,32.0,151.0,4370.0,1480.0,28466.0,6685.0,197.0,2388.0
2022-06-27 11:00:00+00:00,304.0,3824.0,32.0,151.0,4324.0,1419.0,28451.0,6985.0,198.0,2469.0
2022-06-27 12:00:00+00:00,303.0,3813.0,33.0,151.0,4163.0,1436.0,28428.0,6834.0,191.0,2823.0
2022-06-27 13:00:00+00:00,302.0,3983.0,34.0,151.0,4035.0,1392.0,28441.0,6372.0,186.0,3001.0
2022-06-27 14:00:00+00:00,301.0,3910.0,31.0,151.0,4184.0,1161.0,28372.0,5445.0,192.0,3075.0
2022-06-27 15:00:00+00:00,297.0,3735.0,36.0,151.0,4228.0,1136.0,28207.0,4587.0,190.0,3023.0
2022-06-27 16:00:00+00:00,298.0,3746.0,37.0,151.0,4344.0,1432.0,28277.0,3291.0,195.0,2988.0
2022-06-27 17:00:00+00:00,298.0,3874.0,37.0,151.0,4635.0,1886.0,28355.0,1944.0,191.0,2723.0
2022-06-27 18:00:00+00:00,297.0,4028.0,37.0,151.0,4663.0,1811.0,28350.0,824.0,196.0,2345.0
2022-06-27 19:00:00+00:00,298.0,3968.0,38.0,151.0,4477.0,1610.0,28293.0,286.0,200.0,2097.0
2022-06-27 20:00:00+00:00,295.0,3929.0,37.0,151.0,4220.0,1469.0,27413.0,0.0,202.0,2157.0
2022-06-27 21:00:00+00:00,296.0,3831.0,36.0,151.0,4046.0,1405.0,27228.0,0.0,204.0,2187.0
2022-06-27 22:00:00+00:00,299.0,3874.0,38.0,151.0,3763.0,1166.0,26772.0,0.0,201.0,1957.0
2022-06-27 23:00:00+00:00,298.0,3671.0,38.0,151.0,3539.0,1003.0,26694.0,0.0,198.0,1881.0
2022-06-28 00:00:00+00:00,299.0,3629.0,38.0,151.0,3535.0,880.0,26620.0,0.0,203.0,1798.0
2022-06-28 01:00:00+00:00,297.0,3571.0,38.0,151.0,3326.0,720.0,26531.0,0.0,205.0,1726.0
2022-06-28 02:00:00+00:00,297.0,3552.0,38.0,151.0,3163.0,737.0,26695.0,0.0,206.0,1674.0
2022-06-28 03:00:00+00:00,295.0,3503.0,38.0,151.0,3232.0,720.0,26874.0,173.0,201.0,1640.0
2022-06-28 04:00:00+00:00,296.0,3649.0,38.0,151.0,3564.0,833.0,27583.0,360.0,196.0,1630.0
2022-06-28 05:00:00+00:00,298.0,3926.0,37.0,151.0,4000.0,1281.0,27083.0,1113.0,198.0,1709.0
2022-06-28 06:00:00+00:00,302.0,4115.0,36.0,151.0,4335.0,1671.0,26667.0,2836.0,200.0,1597.0
2022-06-28 07:00:00+00:00,302.0,3798.0,35.0,151.0,4173.0,1661.0,26348.0,5092.0,191.0,1480.0
2022-06-28 08:00:00+00:00,303.0,3762.0,36.0,151.0,3903.0,1705.0,26332.0,7136.0,192.0,1624.0
2022-06-28 09:00:00+00:00,303.0,3755.0,35.0,151.0,4062.0,1689.0,26317.0,8802.0,190.0,1871.0
2022-06-28 10:00:00+00:00,304.0,3759.0,35.0,151.0,4104.0,1704.0,26298.0,9305.0,193.0,1972.0
2022-06-28 11:00:00+00:00,304.0,3705.0,34.0,151.0,3919.0,1454.0,26265.0,9142.0,192.0,2029.0
2022-06-28 12:00:00+00:00,306.0,3614.0,34.0,151.0,3769.0,1229.0,25996.0,8974.0,190.0,2184.0
2022-06-28 13:00:00+00:00,304.0,3716.0,34.0,151.0,3652.0,1321.0,25333.0,8648.0,192.0,2312.0
2022-06-28 14:00:00+00:00,303.0,3539.0,35.0,151.0,3746.0,1220.0,25297.0,8063.0,192.0,2411.0
2022-06-28 15:00:00+00:00,305.0,3330.0,35.0,151.0,4072.0,1291.0,25283.0,6664.0,191.0,2373.0
2022-06-28 16:00:00+00:00,306.0,3128.0,34.0,151.0,4674.0,1829.0,25278.0,4733.0,193.0,2231.0
2022-06-28 17:00:00+00:00,303.0,3636.0,34.0,151.0,4985.0,2746.0,25264.0,2604.0,186.0,1997.0
2022-06-28 18:00:00+00:00,305.0,3980.0,33.0,151.0,4945.0,2538.0,25519.0,929.0,195.0,1820.0
2022-06-28 19:00:00+00:00,302.0,3959.0,32.0,151.0,4622.0,1725.0,26401.0,290.0,191.0,1793.0
2022-06-28 20:00:00+00:00,298.0,3859.0,32.0,151.0,4220.0,1177.0,27187.0,0.0,198.0,1829.0
2022-06-28 21:00:00+00:00,297.0,3718.0,32.0,151.0,3875.0,778.0,27658.0,0.0,200.0,1857.0
2022-06-28 22:00:00+00:00,295.0,3775.0,36.0,138.0,3579.0,760.0,27264.0,0.0,197.0,1749.0
2022-06-28 23:00:00+00:00,296.0,3876.0,36.0,138.0,3439.0,719.0,27108.0,0.0,196.0,1645.0
2022-06-29 00:00:00+00:00,295.0,3991.0,36.0,138.0,3333.0,675.0,27501.0,0.0,201.0,1647.0
2022-06-29 01:00:00+00:00,295.0,3820.0,36.0,138.0,3225.0,575.0,27451.0,0.0,207.0,1509.0
2022-06-29 02:00:00+00:00,296.0,3604.0,36.0,138.0,3074.0,507.0,27625.0,0.0,207.0,1389.0
2022-06-29 03:00:00+00:00,294.0,3690.0,36.0,138.0,3007.0,583.0,27655.0,181.0,200.0,1185.0
2022-06-29 04:00:00+00:00,294.0,3562.0,35.0,254.0,3269.0,1510.0,27467.0,366.0,199.0,1122.0
2022-06-29 05:00:00+00:00,296.0,3661.0,34.0,788.0,3694.0,1832.0,26817.0,1160.0,200.0,1049.0
2022-06-29 06:00:00+00:00,298.0,3783.0,34.0,797.0,3909.0,1871.0,27015.0,3046.0,202.0,869.0
2022-06-29 07:00:00+00:00,297.0,3585.0,33.0,589.0,4020.0,1543.0,27181.0,5402.0,194.0,879.0
2022-06-29 08:00:00+00:00,298.0,3502.0,33.0,462.0,4006.0,1671.0,27403.0,7357.0,192.0,1072.0
2022-06-29 09:00:00+00:00,299.0,3305.0,32.0,334.0,4050.0,1389.0,27781.0,8538.0,193.0,1365.0
2022-06-29 10:00:00+00:00,298.0,3286.0,31.0,334.0,3958.0,1248.0,27764.0,9069.0,195.0,1537.0
2022-06-29 11:00:00+00:00,299.0,3371.0,31.0,205.0,3851.0,1259.0,27747.0,9121.0,190.0,1519.0
2022-06-29 12:00:00+00:00,301.0,3521.0,31.0,138.0,3748.0,1251.0,27775.0,8233.0,181.0,1470.0
2022-06-29 13:00:00+00:00,303.0,3516.0,31.0,138.0,3689.0,1260.0,27735.0,7982.0,179.0,1318.0
2022-06-29 14:00:00+00:00,304.0,3428.0,32.0,138.0,3613.0,1086.0,27700.0,6966.0,181.0,1356.0
2022-06-29 15:00:00+00:00,303.0,3387.0,31.0,144.0,3759.0,1152.0,27738.0,5676.0,171.0,1511.0
2022-06-29 16:00:00+00:00,304.0,3505.0,32.0,454.0,4019.0,1717.0,27726.0,4042.0,184.0,1586.0
2022-06-29 17:00:00+00:00,303.0,3526.0,31.0,613.0,4565.0,2455.0,27720.0,2029.0,195.0,1736.0
2022-06-29 18:00:00+00:00,303.0,3604.0,32.0,617.0,4600.0,2136.0,27746.0,724.0,198.0,1749.0
2022-06-29 19:00:00+00:00,302.0,3776.0,32.0,569.0,4312.0,1548.0,27765.0,261.0,195.0,1861.0
2022-06-29 20:00:00+00:00,299.0,3925.0,32.0,309.0,4235.0,1411.0,27809.0,0.0,197.0,1622.0
2022-06-29 21:00:00+00:00,302.0,3959.0,32.0,150.0,3918.0,1344.0,28104.0,0.0,198.0,1589.0
2022-06-29 22:00:00+00:00,301.0,3899.0,31.0,151.0,3649.0,1282.0,27814.0,0.0,198.0,1823.0
2022-06-29 23:00:00+00:00,298.0,3931.0,32.0,151.0,3357.0,1018.0,27751.0,0.0,199.0,1940.0
2022-06-30 00:00:00+00:00,296.0,4037.0,33.0,151.0,3250.0,696.0,28185.0,0.0,195.0,1687.0
2022-06-30 01:00:00+00:00,296.0,4022.0,33.0,151.0,3168.0,498.0,27783.0,0.0,197.0,1353.0
2022-06-30 02:00:00+00:00,296.0,4141.0,33.0,151.0,3080.0,375.0,28282.0,0.0,201.0,1191.0
2022-06-30 03:00:00+00:00,297.0,4121.0,32.0,151.0,3010.0,481.0,28285.0,179.0,200.0,1170.0
2022-06-30 04:00:00+00:00,297.0,3992.0,32.0,151.0,3155.0,1003.0,28200.0,316.0,200.0,1160.0
2022-06-30 05:00:00+00:00,303.0,3688.0,32.0,151.0,3547.0,1404.0,28383.0,826.0,202.0,1114.0
2022-06-30 06:00:00+00:00,304.0,3945.0,31.0,151.0,3830.0,1875.0,27756.0,1767.0,198.0,1000.0
2022-06-30 07:00:00+00:00,303.0,4126.0,31.0,151.0,3762.0,2043.0,27528.0,2761.0,195.0,1008.0
2022-06-30 08:00:00+00:00,306.0,4050.0,31.0,151.0,3820.0,1894.0,27492.0,3591.0,193.0,985.0
2022-06-30 09:00:00+00:00,303.0,4046.0,32.0,151.0,3920.0,1768.0,27486.0,4257.0,188.0,1120.0
