,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
19916,2021-04-09 20:00:00,34.53,26.00447988758113,4901.0,38050.0,134.0,6035.0,0.0,5033.0,492.0
19917,2021-04-09 21:00:00,36.56,25.705077899446245,5215.0,37963.0,134.0,5963.0,0.0,5002.0,496.0
19918,2021-04-09 22:00:00,36.7,25.245177833217223,5191.0,37467.0,48.0,5893.0,0.0,4425.0,338.0
19919,2021-04-09 23:00:00,36.88,24.592562531942384,5167.0,37363.0,56.0,5836.0,0.0,4175.0,345.0
19920,2021-04-10 00:00:00,36.82,23.778135218523577,5114.0,37408.0,56.0,5547.0,0.0,4008.0,343.0
19921,2021-04-10 01:00:00,37.26,22.89441266563344,5048.0,37025.0,56.0,4878.0,0.0,3830.0,345.0
19922,2021-04-10 02:00:00,36.44,22.04930577155444,4938.0,37521.0,53.0,4733.0,0.0,3582.0,343.0
19923,2021-04-10 03:00:00,36.19,21.325079805200247,4908.0,37516.0,53.0,4839.0,0.0,3539.0,346.0
19924,2021-04-10 04:00:00,36.31,20.76986989633453,4980.0,37509.0,53.0,5184.0,0.0,3677.0,344.0
19925,2021-04-10 05:00:00,33.64,20.405753366393974,4600.0,37237.0,56.0,5222.0,201.0,4059.0,343.0
19926,2021-04-10 06:00:00,32.08,20.23822926617511,4402.0,37258.0,57.0,5168.0,509.0,4203.0,350.0
19927,2021-04-10 07:00:00,34.54,20.2778381893062,4893.0,37306.0,57.0,5431.0,1276.0,4207.0,343.0
19928,2021-04-10 08:00:00,35.6,20.5355514972434,5164.0,37366.0,57.0,5512.0,2032.0,4265.0,350.0
19929,2021-04-10 09:00:00,35.21,21.00144151413963,5165.0,37351.0,57.0,5355.0,2753.0,4333.0,350.0
19930,2021-04-10 10:00:00,34.66,21.634926310180045,5106.0,37128.0,57.0,5417.0,3082.0,4489.0,350.0
19931,2021-04-10 11:00:00,35.91,22.37260168777284,5226.0,36743.0,57.0,5135.0,2888.0,4549.0,349.0
19932,2021-04-10 12:00:00,35.8,23.13685043681988,5115.0,36436.0,56.0,4646.0,2873.0,4497.0,350.0
19933,2021-04-10 13:00:00,34.63,23.86258274717204,4841.0,36270.0,57.0,4228.0,2686.0,4460.0,351.0
19934,2021-04-10 14:00:00,33.19,24.50978406178221,4579.0,36161.0,57.0,4240.0,2272.0,4619.0,351.0
19935,2021-04-10 15:00:00,34.37,25.06159848418721,4769.0,36181.0,56.0,4570.0,1825.0,4778.0,349.0
19936,2021-04-10 16:00:00,32.25,25.50906611288708,4453.0,36235.0,56.0,5475.0,1136.0,4654.0,353.0
19937,2021-04-10 17:00:00,37.79,25.84013501534137,4843.0,36385.0,477.0,6084.0,492.0,4400.0,351.0
19938,2021-04-10 18:00:00,38.16,26.03872905619835,4730.0,36385.0,582.0,6064.0,183.0,4247.0,350.0
19939,2021-04-10 19:00:00,34.7,26.10540537248372,4684.0,36301.0,56.0,5711.0,0.0,4027.0,367.0
19940,2021-04-10 20:00:00,35.25,26.054942630032425,4709.0,36265.0,56.0,5447.0,0.0,3782.0,346.0
19941,2021-04-10 21:00:00,36.93,25.880010264739333,4947.0,36444.0,56.0,5177.0,0.0,3720.0,349.0
19942,2021-04-10 22:00:00,34.65,25.56259404897828,4603.0,36459.0,56.0,5007.0,0.0,3876.0,346.0
19943,2021-04-10 23:00:00,28.46,25.07757829046033,3629.0,36351.0,56.0,4230.0,0.0,4010.0,346.0
19944,2021-04-11 00:00:00,30.07,31.618571169661305,3867.0,36182.0,54.0,4518.0,0.0,4106.0,350.0
19945,2021-04-11 01:00:00,26.32,33.50432794509825,3311.0,36255.0,52.0,4045.0,0.0,4259.0,354.0
19946,2021-04-11 02:00:00,21.92,33.851211238884225,2709.0,36412.0,52.0,3760.0,0.0,4547.0,353.0
19947,2021-04-11 03:00:00,21.59,33.72543034802816,2654.0,36374.0,52.0,3480.0,0.0,4692.0,353.0
19948,2021-04-11 04:00:00,22.03,33.49843341478756,2740.0,36512.0,52.0,3715.0,0.0,4736.0,350.0
19949,2021-04-11 05:00:00,20.66,33.30139559372718,2585.0,36365.0,52.0,3906.0,225.0,5017.0,349.0
19950,2021-04-11 06:00:00,18.96,33.17987495330076,2366.0,36300.0,56.0,3991.0,580.0,5021.0,355.0
19951,2021-04-11 07:00:00,19.11,33.15257104753565,2467.0,36622.0,56.0,4424.0,1183.0,5137.0,362.0
19952,2021-04-11 08:00:00,20.72,33.229374181593016,2792.0,36938.0,56.0,4693.0,1902.0,5400.0,353.0
19953,2021-04-11 09:00:00,21.13,33.41027189857755,2936.0,37136.0,56.0,5327.0,2415.0,5435.0,349.0
19954,2021-04-11 10:00:00,20.48,33.681732736252535,2832.0,37126.0,57.0,5163.0,2615.0,5354.0,351.0
19955,2021-04-11 11:00:00,20.42,34.01811147467512,2798.0,37115.0,56.0,4604.0,2921.0,5194.0,348.0
19956,2021-04-11 12:00:00,19.32,34.384987303831664,2618.0,37229.0,55.0,4330.0,3006.0,5016.0,348.0
19957,2021-04-11 13:00:00,18.36,33.415856683667904,2480.0,37181.0,52.0,3925.0,3012.0,5469.0,348.0
19958,2021-04-11 14:00:00,18.12,32.9752135818167,2422.0,37110.0,53.0,3588.0,2611.0,5872.0,348.0
19959,2021-04-11 15:00:00,21.75,32.67893735533464,2969.0,37234.0,53.0,4088.0,2011.0,5910.0,349.0
19960,2021-04-11 16:00:00,25.08,32.72933448940724,3451.0,37250.0,53.0,4871.0,1247.0,5518.0,345.0
19961,2021-04-11 17:00:00,28.72,32.523156501582875,4046.0,37590.0,56.0,6306.0,553.0,4852.0,344.0
19962,2021-04-11 18:00:00,32.29,32.520628519260406,4533.0,37444.0,56.0,6600.0,197.0,4205.0,339.0
19963,2021-04-11 19:00:00,34.64,32.542011297248045,4849.0,37614.0,56.0,6531.0,0.0,3732.0,343.0
19964,2021-04-11 20:00:00,33.18,32.53231797576016,4575.0,37473.0,56.0,6319.0,0.0,3651.0,342.0
19965,2021-04-11 21:00:00,33.06,32.137442746833166,4556.0,37495.0,56.0,6195.0,0.0,3732.0,352.0
19966,2021-04-11 22:00:00,34.0,28.23334559860381,4638.0,37395.0,56.0,5667.0,0.0,3641.0,346.0
19967,2021-04-11 23:00:00,34.48,31.32773097226604,4618.0,37353.0,56.0,5107.0,0.0,3386.0,347.0
19968,2021-04-12 00:00:00,36.61,46.0,4849.0,37418.0,56.0,4909.0,0.0,2964.0,345.0
19969,2021-04-12 01:00:00,37.06,46.0,4840.0,37666.0,56.0,4216.0,0.0,2715.0,342.0
19970,2021-04-12 02:00:00,34.72,46.0,4413.0,37338.0,55.0,3951.0,0.0,2526.0,346.0
19971,2021-04-12 03:00:00,42.37,46.0,5063.0,37355.0,518.0,4364.0,0.0,2314.0,344.0
19972,2021-04-12 04:00:00,44.86,46.0,5284.0,37298.0,710.0,4932.0,0.0,2168.0,344.0
19973,2021-04-12 05:00:00,44.36,46.0,5384.0,37508.0,716.0,5779.0,276.0,2199.0,339.0
19974,2021-04-12 06:00:00,42.87,46.0,5478.0,37870.0,716.0,7165.0,1209.0,2054.0,337.0
19975,2021-04-12 07:00:00,40.84,46.0,5468.0,37796.0,710.0,8269.0,3084.0,1742.0,333.0
19976,2021-04-12 08:00:00,39.26,46.0,5439.0,37736.0,720.0,8716.0,4804.0,1796.0,337.0
19977,2021-04-12 09:00:00,38.84,46.0,5426.0,37717.0,730.0,8115.0,5809.0,2039.0,334.0
19978,2021-04-12 10:00:00,38.0,46.0,5275.0,37543.0,727.0,7474.0,6271.0,2378.0,336.0
19979,2021-04-12 11:00:00,38.99,46.0,5423.0,37567.0,724.0,6951.0,6232.0,2623.0,337.0
19980,2021-04-12 12:00:00,38.96,46.0,5384.0,37673.0,721.0,6305.0,6233.0,2846.0,335.0
19981,2021-04-12 13:00:00,37.97,42.0,5233.0,37514.0,581.0,5608.0,5973.0,2758.0,340.0
19982,2021-04-12 14:00:00,32.19,41.0,4709.0,37457.0,60.0,5358.0,5303.0,2590.0,341.0
19983,2021-04-12 15:00:00,32.23,40.0,4625.0,37569.0,56.0,5309.0,4325.0,2475.0,339.0
19984,2021-04-12 16:00:00,35.72,40.0,5038.0,37428.0,56.0,5757.0,2685.0,2339.0,334.0
19985,2021-04-12 17:00:00,37.31,39.0,5258.0,37506.0,57.0,7171.0,940.0,2255.0,336.0
19986,2021-04-12 18:00:00,37.32,39.0,5253.0,37523.0,57.0,7780.0,219.0,2285.0,337.0
19987,2021-04-12 19:00:00,38.49,39.0,5398.0,37767.0,56.0,7516.0,0.0,2138.0,339.0
19988,2021-04-12 20:00:00,38.49,39.0,5296.0,37818.0,56.0,6848.0,0.0,1879.0,337.0
19989,2021-04-12 21:00:00,39.0,38.0,5386.0,37878.0,55.0,6968.0,0.0,1744.0,338.0
19990,2021-04-12 22:00:00,37.75,27.0,5068.0,37690.0,86.0,6237.0,0.0,1647.0,385.0
19991,2021-04-12 23:00:00,37.66,26.0,4935.0,36973.0,101.0,5843.0,0.0,1779.0,439.0
19992,2021-04-13 00:00:00,39.03,25.0,5133.0,36844.0,110.0,5723.0,0.0,1971.0,490.0
19993,2021-04-13 01:00:00,38.92,25.0,5111.0,36871.0,110.0,5553.0,0.0,2061.0,491.0
19994,2021-04-13 02:00:00,39.17,25.0,5126.0,36858.0,110.0,5185.0,0.0,2253.0,489.0
19995,2021-04-13 03:00:00,39.94,25.0,5329.0,36878.0,110.0,5578.0,0.0,2550.0,491.0
19996,2021-04-13 04:00:00,39.59,26.0,5395.0,36880.0,119.0,6526.0,0.0,2708.0,483.0
19997,2021-04-13 05:00:00,43.24,27.0,5525.0,36908.0,791.0,8248.0,239.0,2958.0,481.0
19998,2021-04-13 06:00:00,43.59,27.0,5803.0,36910.0,836.0,9595.0,1088.0,2766.0,483.0
19999,2021-04-13 07:00:00,41.99,25.0,5638.0,36892.0,835.0,9217.0,2834.0,2286.0,479.0
20000,2021-04-13 08:00:00,39.13,24.0,5630.0,36879.0,433.0,7837.0,4519.0,2391.0,484.0
20001,2021-04-13 09:00:00,36.67,22.0,5628.0,36823.0,110.0,7250.0,5607.0,2541.0,483.0
20002,2021-04-13 10:00:00,36.03,16.0,5508.0,36778.0,110.0,6526.0,6271.0,2442.0,482.0
20003,2021-04-13 11:00:00,37.85,15.0,5770.0,36813.0,110.0,6108.0,6311.0,2269.0,484.0
20004,2021-04-13 12:00:00,37.87,15.0,5798.0,36802.0,110.0,6364.0,6313.0,2247.0,483.0
20005,2021-04-13 13:00:00,36.87,15.0,5491.0,36720.0,108.0,5379.0,6061.0,2342.0,486.0
20006,2021-04-13 14:00:00,33.37,17.0,4844.0,36922.0,107.0,5230.0,5374.0,2421.0,483.0
20007,2021-04-13 15:00:00,32.12,19.0,4553.0,37139.0,107.0,5148.0,4225.0,2570.0,483.0
20008,2021-04-13 16:00:00,33.9,17.0,4824.0,37571.0,106.0,6206.0,2450.0,2642.0,483.0
20009,2021-04-13 17:00:00,38.41,15.0,5511.0,37685.0,110.0,7120.0,877.0,2739.0,484.0
20010,2021-04-13 18:00:00,39.34,15.0,5646.0,37784.0,111.0,7461.0,209.0,2825.0,485.0
20011,2021-04-13 19:00:00,38.72,14.0,5568.0,37825.0,110.0,7181.0,0.0,3451.0,486.0
20012,2021-04-13 20:00:00,37.08,175.0,4940.0,37786.0,110.0,6736.0,0.0,3861.0,482.0
20013,2021-04-13 21:00:00,39.38,271.0,5080.0,37774.0,110.0,6229.0,0.0,4149.0,484.0
20014,2021-04-13 22:00:00,42.92,332.0,5529.0,37844.0,110.0,6251.0,0.0,4026.0,487.0
20015,2021-04-13 23:00:00,45.37,436.0,5564.0,37922.0,110.0,5422.0,0.0,3721.0,487.0
20016,2021-04-14 00:00:00,48.21,517.0,5800.0,38095.0,110.0,5013.0,0.0,3568.0,486.0
20017,2021-04-14 01:00:00,49.65,571.0,5843.0,37779.0,107.0,4929.0,0.0,3441.0,487.0
20018,2021-04-14 02:00:00,49.34,572.0,5813.0,37763.0,106.0,5282.0,0.0,3256.0,486.0
20019,2021-04-14 03:00:00,48.89,570.0,5806.0,38153.0,106.0,5422.0,0.0,3144.0,484.0
20020,2021-04-14 04:00:00,47.1,552.0,5673.0,38199.0,109.0,6271.0,0.0,3126.0,483.0
20021,2021-04-14 05:00:00,45.75,507.0,5770.0,38299.0,131.0,7469.0,257.0,3332.0,479.0
20022,2021-04-14 06:00:00,47.17,463.0,5648.0,38290.0,752.0,8492.0,1208.0,2897.0,479.0
20023,2021-04-14 07:00:00,44.81,433.0,5664.0,38213.0,500.0,8322.0,3023.0,2001.0,482.0
20024,2021-04-14 08:00:00,39.86,334.0,5536.0,38183.0,109.0,7369.0,4718.0,2136.0,482.0
20025,2021-04-14 09:00:00,35.94,349.0,4915.0,38167.0,135.0,6150.0,5916.0,3375.0,493.0
20026,2021-04-14 10:00:00,32.24,355.0,4312.0,38136.0,135.0,5654.0,6469.0,4010.0,483.0
20027,2021-04-14 11:00:00,36.11,367.0,4927.0,37653.0,135.0,5408.0,6595.0,4162.0,484.0
20028,2021-04-14 12:00:00,39.81,427.0,5453.0,37163.0,136.0,5555.0,6572.0,4427.0,486.0
20029,2021-04-14 13:00:00,38.49,516.0,4926.0,37091.0,132.0,4907.0,6209.0,4662.0,487.0
20030,2021-04-14 14:00:00,38.15,523.0,4784.0,37110.0,132.0,4581.0,5560.0,5043.0,484.0
20031,2021-04-14 15:00:00,40.6,532.0,5042.0,37098.0,133.0,4666.0,4112.0,5164.0,484.0
20032,2021-04-14 16:00:00,39.0,554.0,4797.0,37676.0,135.0,6324.0,2617.0,5114.0,489.0
20033,2021-04-14 17:00:00,42.35,551.0,5458.0,37993.0,136.0,8214.0,962.0,5080.0,487.0
20034,2021-04-14 18:00:00,44.3,559.0,5391.0,38054.0,426.0,8676.0,220.0,4703.0,486.0
20035,2021-04-14 19:00:00,46.43,507.0,5130.0,37988.0,878.0,7280.0,0.0,4590.0,485.0
20036,2021-04-14 20:00:00,46.66,500.0,5097.0,38005.0,868.0,6351.0,0.0,4812.0,484.0
20037,2021-04-14 21:00:00,46.16,506.0,5157.0,38021.0,765.0,6409.0,0.0,5059.0,485.0
20038,2021-04-14 22:00:00,45.26,502.0,5103.0,38095.0,588.0,5658.0,0.0,4990.0,487.0
20039,2021-04-14 23:00:00,41.98,500.0,4984.0,38324.0,135.0,5071.0,0.0,4779.0,490.0
20040,2021-04-15 00:00:00,42.52,479.0,5099.0,38663.0,135.0,4793.0,0.0,4568.0,490.0
20041,2021-04-15 01:00:00,40.11,513.0,4677.0,38957.0,135.0,4950.0,0.0,4508.0,488.0
20042,2021-04-15 02:00:00,42.36,516.0,5046.0,38843.0,135.0,5229.0,0.0,4366.0,486.0
20043,2021-04-15 03:00:00,42.4,484.0,5130.0,39000.0,135.0,5175.0,0.0,4320.0,485.0
20044,2021-04-15 04:00:00,43.08,520.0,5316.0,39069.0,134.0,6251.0,0.0,4321.0,484.0
20045,2021-04-15 05:00:00,41.12,502.0,5218.0,39062.0,133.0,7487.0,282.0,4383.0,482.0
20046,2021-04-15 06:00:00,41.49,519.0,5446.0,39149.0,133.0,8764.0,1296.0,3582.0,486.0
20047,2021-04-15 07:00:00,41.92,538.0,5524.0,39219.0,133.0,8316.0,3099.0,2485.0,483.0
20048,2021-04-15 08:00:00,39.95,495.0,5296.0,39153.0,135.0,6732.0,4812.0,2736.0,486.0
20049,2021-04-15 09:00:00,37.71,500.0,5078.0,39122.0,135.0,6254.0,5949.0,3828.0,488.0
20050,2021-04-15 10:00:00,36.03,497.0,4828.0,39062.0,135.0,5830.0,6500.0,4243.0,493.0
20051,2021-04-15 11:00:00,38.31,527.0,5095.0,39101.0,135.0,5362.0,6334.0,4040.0,496.0
20052,2021-04-15 12:00:00,36.68,391.0,5023.0,39102.0,135.0,4753.0,6306.0,4071.0,490.0
20053,2021-04-15 13:00:00,34.95,364.0,4710.0,39089.0,135.0,4579.0,5872.0,4113.0,488.0
20054,2021-04-15 14:00:00,36.91,377.0,4986.0,38941.0,136.0,4713.0,5335.0,4257.0,492.0
20055,2021-04-15 15:00:00,37.33,356.0,4989.0,38802.0,135.0,4755.0,4216.0,4424.0,488.0
20056,2021-04-15 16:00:00,40.44,505.0,5172.0,38976.0,135.0,5658.0,2642.0,4594.0,488.0
20057,2021-04-15 17:00:00,41.43,534.0,5215.0,39021.0,136.0,6781.0,907.0,4615.0,487.0
20058,2021-04-15 18:00:00,42.57,542.0,5361.0,39019.0,135.0,7381.0,218.0,4413.0,489.0
20059,2021-04-15 19:00:00,41.18,498.0,5170.0,39170.0,135.0,6805.0,0.0,4707.0,492.0
20060,2021-04-15 20:00:00,43.15,540.0,5378.0,39149.0,135.0,6136.0,0.0,5059.0,495.0
20061,2021-04-15 21:00:00,41.66,506.0,5233.0,39020.0,135.0,6235.0,0.0,5391.0,497.0
20062,2021-04-15 22:00:00,42.6,520.0,5273.0,38960.0,135.0,5541.0,0.0,5433.0,498.0
20063,2021-04-15 23:00:00,44.66,540.0,5406.0,38859.0,135.0,4477.0,0.0,5291.0,499.0
20064,2021-04-16 00:00:00,44.68,541.0,5407.0,38893.0,135.0,4583.0,0.0,5139.0,506.0
20065,2021-04-16 01:00:00,45.64,549.0,5491.0,39050.0,135.0,4166.0,0.0,4954.0,510.0
20066,2021-04-16 02:00:00,45.9,564.0,5479.0,39127.0,135.0,4056.0,0.0,4816.0,525.0
20067,2021-04-16 03:00:00,43.75,511.0,5259.0,38965.0,134.0,4594.0,0.0,4606.0,533.0
20068,2021-04-16 04:00:00,44.15,542.0,5494.0,39121.0,134.0,6347.0,145.0,4293.0,534.0
20069,2021-04-16 05:00:00,43.48,565.0,5524.0,39245.0,134.0,7884.0,262.0,3993.0,532.0
20070,2021-04-16 06:00:00,42.21,518.0,5557.0,39307.0,135.0,8805.0,1226.0,3252.0,531.0
20071,2021-04-16 07:00:00,42.75,537.0,5662.0,39264.0,134.0,8297.0,3145.0,2251.0,530.0
20072,2021-04-16 08:00:00,40.21,496.0,5381.0,39139.0,134.0,7466.0,4759.0,2360.0,508.0
20073,2021-04-16 09:00:00,39.48,491.0,5345.0,38924.0,135.0,6239.0,5862.0,3426.0,513.0
20074,2021-04-16 10:00:00,37.11,454.0,5054.0,38757.0,135.0,5250.0,6133.0,4863.0,511.0
20075,2021-04-16 11:00:00,38.0,478.0,5161.0,38874.0,135.0,4633.0,6241.0,5231.0,502.0
20076,2021-04-16 12:00:00,38.31,378.0,5342.0,38818.0,136.0,4501.0,5567.0,5291.0,504.0
20077,2021-04-16 13:00:00,39.6,401.0,5486.0,38939.0,136.0,4354.0,5025.0,5502.0,501.0
20078,2021-04-16 14:00:00,39.89,405.0,5498.0,38949.0,136.0,4697.0,4231.0,5672.0,503.0
20079,2021-04-16 15:00:00,39.06,447.0,5101.0,38651.0,135.0,4591.0,3177.0,5821.0,501.0
20080,2021-04-16 16:00:00,41.48,512.0,5238.0,38764.0,135.0,4681.0,1959.0,5638.0,500.0
20081,2021-04-16 17:00:00,43.9,579.0,5458.0,39057.0,136.0,5935.0,780.0,4840.0,502.0
20082,2021-04-16 18:00:00,44.43,603.0,5455.0,39124.0,135.0,6882.0,219.0,4054.0,508.0
20083,2021-04-16 19:00:00,44.22,559.0,5360.0,39123.0,135.0,6278.0,0.0,3734.0,512.0
20084,2021-04-16 20:00:00,38.82,522.0,4506.0,39056.0,135.0,5991.0,0.0,3864.0,504.0
20085,2021-04-16 21:00:00,38.31,556.0,4213.0,37653.0,136.0,6177.0,0.0,3916.0,510.0
20086,2021-04-16 22:00:00,38.64,558.0,4038.0,36475.0,135.0,5389.0,0.0,3956.0,510.0
20087,2021-04-16 23:00:00,40.54,565.0,4197.0,36184.0,135.0,4653.0,0.0,4009.0,510.0
20088,2021-04-17 00:00:00,41.2,507.0,4432.0,36120.0,135.0,4656.0,0.0,4123.0,506.0
20089,2021-04-17 01:00:00,40.65,518.0,4312.0,35878.0,135.0,4620.0,0.0,4315.0,502.0
20090,2021-04-17 02:00:00,41.96,540.0,4411.0,36124.0,135.0,3804.0,0.0,4467.0,505.0
20091,2021-04-17 03:00:00,39.2,521.0,4037.0,36006.0,135.0,3748.0,0.0,4647.0,507.0
20092,2021-04-17 04:00:00,41.37,531.0,4392.0,36104.0,135.0,3935.0,145.0,4608.0,508.0
20093,2021-04-17 05:00:00,41.81,547.0,4468.0,36203.0,135.0,4253.0,229.0,4451.0,509.0
20094,2021-04-17 06:00:00,41.12,540.0,4411.0,36155.0,135.0,4649.0,835.0,3775.0,509.0
20095,2021-04-17 07:00:00,41.04,551.0,4508.0,36176.0,135.0,5159.0,2063.0,3074.0,510.0
20096,2021-04-17 08:00:00,38.63,510.0,4342.0,35971.0,135.0,4688.0,3609.0,3274.0,506.0
20097,2021-04-17 09:00:00,35.61,461.0,4103.0,35682.0,135.0,4069.0,4736.0,4316.0,510.0
20098,2021-04-17 10:00:00,35.25,476.0,4112.0,35628.0,135.0,3730.0,5113.0,5277.0,510.0
20099,2021-04-17 11:00:00,34.35,473.0,4006.0,35721.0,135.0,3982.0,5031.0,5360.0,497.0
20100,2021-04-17 12:00:00,33.5,393.0,3950.0,36090.0,136.0,3428.0,4649.0,5048.0,499.0
20101,2021-04-17 13:00:00,32.63,399.0,3743.0,36019.0,136.0,3506.0,4260.0,4868.0,498.0
20102,2021-04-17 14:00:00,31.66,380.0,3544.0,35816.0,136.0,3349.0,3564.0,4990.0,499.0
20103,2021-04-17 15:00:00,34.85,372.0,3993.0,35755.0,136.0,3441.0,2680.0,5215.0,498.0
20104,2021-04-17 16:00:00,40.36,490.0,4605.0,35879.0,135.0,4063.0,1693.0,5432.0,499.0
20105,2021-04-17 17:00:00,42.99,549.0,4900.0,36166.0,136.0,4940.0,683.0,5297.0,497.0
20106,2021-04-17 18:00:00,43.22,547.0,4915.0,36130.0,136.0,5498.0,211.0,5034.0,500.0
20107,2021-04-17 19:00:00,40.93,506.0,4563.0,35976.0,136.0,5136.0,0.0,5179.0,497.0
20108,2021-04-17 20:00:00,39.57,512.0,4388.0,35968.0,136.0,5543.0,0.0,5221.0,492.0
20109,2021-04-17 21:00:00,42.3,575.0,4603.0,35165.0,136.0,5880.0,0.0,5054.0,491.0
20110,2021-04-17 22:00:00,45.72,591.0,4931.0,34958.0,136.0,5091.0,0.0,4734.0,493.0
20111,2021-04-17 23:00:00,46.34,577.0,4834.0,34768.0,136.0,3992.0,0.0,4452.0,496.0
20112,2021-04-18 00:00:00,43.81,423.0,4749.0,35167.0,136.0,3660.0,0.0,4073.0,499.0
20113,2021-04-18 01:00:00,42.06,381.0,4623.0,36014.0,136.0,3414.0,0.0,3799.0,500.0
20114,2021-04-18 02:00:00,42.47,398.0,4562.0,36179.0,136.0,3017.0,0.0,3377.0,500.0
20115,2021-04-18 03:00:00,44.66,427.0,4831.0,36141.0,136.0,3571.0,0.0,2927.0,499.0
20116,2021-04-18 04:00:00,45.45,545.0,4732.0,36017.0,135.0,4073.0,145.0,2693.0,497.0
20117,2021-04-18 05:00:00,44.83,528.0,4687.0,35947.0,136.0,4145.0,270.0,2655.0,496.0
20118,2021-04-18 06:00:00,44.59,530.0,4769.0,35971.0,136.0,4510.0,1194.0,2238.0,496.0
20119,2021-04-18 07:00:00,43.22,531.0,4773.0,35945.0,136.0,4749.0,3043.0,1801.0,497.0
20120,2021-04-18 08:00:00,41.66,526.0,4679.0,35887.0,136.0,4138.0,4849.0,1766.0,499.0
20121,2021-04-18 09:00:00,41.65,526.0,4743.0,35828.0,136.0,3553.0,5987.0,1780.0,501.0
20122,2021-04-18 10:00:00,39.39,458.0,4530.0,35991.0,136.0,3392.0,5884.0,1901.0,504.0
20123,2021-04-18 11:00:00,36.79,367.0,4324.0,35756.0,136.0,3650.0,5930.0,1897.0,511.0
20124,2021-04-18 12:00:00,36.1,387.0,4022.0,35742.0,136.0,2955.0,5285.0,1859.0,508.0
20125,2021-04-18 13:00:00,37.83,477.0,4029.0,35369.0,136.0,2990.0,5085.0,1859.0,503.0
20126,2021-04-18 14:00:00,39.45,545.0,4076.0,35497.0,136.0,3077.0,4418.0,1880.0,498.0
20127,2021-04-18 15:00:00,41.44,560.0,4319.0,35805.0,136.0,3509.0,3449.0,1884.0,498.0
20128,2021-04-18 16:00:00,44.98,551.0,4786.0,35855.0,136.0,4016.0,2132.0,1935.0,498.0
20129,2021-04-18 17:00:00,45.27,527.0,4910.0,36108.0,136.0,5164.0,911.0,1939.0,498.0
20130,2021-04-18 18:00:00,45.05,516.0,4983.0,36489.0,136.0,5980.0,236.0,2016.0,498.0
20131,2021-04-18 19:00:00,46.0,533.0,5045.0,36698.0,136.0,5518.0,0.0,2155.0,497.0
20132,2021-04-18 20:00:00,46.9,536.0,5158.0,36669.0,136.0,5346.0,0.0,2215.0,496.0
20133,2021-04-18 21:00:00,49.48,567.0,5446.0,36603.0,136.0,5224.0,0.0,2081.0,496.0
20134,2021-04-18 22:00:00,50.4,592.0,5315.0,36754.0,136.0,3795.0,0.0,1950.0,500.0
20135,2021-04-18 23:00:00,50.43,586.0,5290.0,36983.0,135.0,3488.0,0.0,1753.0,497.0
20136,2021-04-19 00:00:00,48.67,535.0,5093.0,37152.0,135.0,3190.0,0.0,1608.0,487.0
20137,2021-04-19 01:00:00,47.33,516.0,4890.0,37192.0,135.0,2905.0,0.0,1548.0,486.0
20138,2021-04-19 02:00:00,44.84,514.0,4569.0,37281.0,136.0,3125.0,0.0,1532.0,486.0
20139,2021-04-19 03:00:00,47.82,530.0,5036.0,37355.0,136.0,3515.0,0.0,1486.0,490.0
20140,2021-04-19 04:00:00,49.52,545.0,5451.0,37137.0,135.0,4909.0,148.0,1391.0,486.0
20141,2021-04-19 05:00:00,48.76,526.0,5652.0,36912.0,135.0,6916.0,281.0,1306.0,486.0
20142,2021-04-19 06:00:00,46.86,519.0,5629.0,36982.0,135.0,7862.0,1225.0,1188.0,488.0
20143,2021-04-19 07:00:00,45.51,506.0,5577.0,36871.0,136.0,7591.0,2920.0,908.0,494.0
20144,2021-04-19 08:00:00,43.98,522.0,5357.0,36858.0,136.0,6541.0,4648.0,785.0,496.0
20145,2021-04-19 09:00:00,43.37,522.0,5275.0,36802.0,136.0,5758.0,5622.0,819.0,488.0
20146,2021-04-19 10:00:00,42.57,516.0,5179.0,36656.0,136.0,5558.0,6146.0,844.0,489.0
20147,2021-04-19 11:00:00,44.08,546.0,5277.0,36625.0,136.0,4805.0,6241.0,847.0,483.0
20148,2021-04-19 12:00:00,43.42,523.0,5123.0,36540.0,136.0,4132.0,6285.0,847.0,490.0
20149,2021-04-19 13:00:00,44.12,547.0,5063.0,36547.0,136.0,3771.0,5707.0,871.0,492.0
20150,2021-04-19 14:00:00,45.09,530.0,5130.0,36483.0,136.0,3646.0,4955.0,876.0,493.0
20151,2021-04-19 15:00:00,44.04,495.0,4916.0,36406.0,136.0,3960.0,3821.0,865.0,495.0
20152,2021-04-19 16:00:00,46.1,527.0,5145.0,36896.0,137.0,4722.0,2357.0,906.0,500.0
20153,2021-04-19 17:00:00,46.6,539.0,5232.0,37198.0,136.0,6205.0,852.0,859.0,496.0
20154,2021-04-19 18:00:00,46.65,533.0,5253.0,37324.0,136.0,6655.0,222.0,912.0,495.0
20155,2021-04-19 19:00:00,47.49,539.0,5316.0,37418.0,136.0,6219.0,0.0,1088.0,495.0
20156,2021-04-19 20:00:00,47.7,525.0,5282.0,37326.0,136.0,5540.0,0.0,1189.0,498.0
20157,2021-04-19 21:00:00,47.36,528.0,5140.0,37095.0,136.0,5160.0,0.0,1234.0,505.0
20158,2021-04-19 22:00:00,48.87,547.0,5296.0,37350.0,134.0,4650.0,0.0,1232.0,504.0
