,UTC time,Local time,net_generation,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
260,2020-01-11 20:00:00,2020-01-11 15:00:00,9904,191.37,1,4056,3370,0,720,57,1015,685
261,2020-01-11 21:00:00,2020-01-11 16:00:00,10360,194.73,0,4408,3363,0,858,17,1042,672
262,2020-01-11 22:00:00,2020-01-11 17:00:00,10729,199.6,2,4730,3365,0,952,1,1001,678
263,2020-01-11 23:00:00,2020-01-11 18:00:00,11175,204.99,2,5153,3342,0,1105,0,907,665
264,2020-01-12 00:00:00,2020-01-11 19:00:00,11196,208.56,2,5277,3323,0,1179,0,753,663
265,2020-01-12 01:00:00,2020-01-11 20:00:00,10933,212.28,4,5224,3342,0,1106,0,587,669
266,2020-01-12 02:00:00,2020-01-11 21:00:00,10293,216.86,1,4991,3299,0,815,0,518,669
267,2020-01-12 03:00:00,2020-01-11 22:00:00,9763,208.3,1,4408,3334,0,791,0,530,699
268,2020-01-12 04:00:00,2020-01-11 23:00:00,9167,199.43,1,3848,3333,0,751,0,532,702
269,2020-01-12 05:00:00,2020-01-12 00:00:00,8664,193.52,1,3450,3325,0,730,0,464,695
270,2020-01-12 06:00:00,2020-01-12 01:00:00,8092,183.13,1,2925,3314,0,734,0,425,694
271,2020-01-12 07:00:00,2020-01-12 02:00:00,7812,175.87,0,2614,3331,0,751,0,408,707
272,2020-01-12 08:00:00,2020-01-12 03:00:00,7638,172.72,0,2461,3330,0,752,0,385,711
273,2020-01-12 09:00:00,2020-01-12 04:00:00,7415,166.68,1,2238,3330,0,747,0,391,708
274,2020-01-12 10:00:00,2020-01-12 05:00:00,7447,166.27,0,2254,3342,0,754,0,394,703
275,2020-01-12 11:00:00,2020-01-12 06:00:00,7374,164.5,0,2156,3343,0,745,0,407,722
276,2020-01-12 12:00:00,2020-01-12 07:00:00,7878,173.94,0,2566,3375,0,765,0,440,732
277,2020-01-12 13:00:00,2020-01-12 08:00:00,8269,185.01,0,2992,3329,0,776,0,436,735
278,2020-01-12 14:00:00,2020-01-12 09:00:00,8824,194.69,0,3464,3347,0,802,5,448,759
279,2020-01-12 15:00:00,2020-01-12 10:00:00,9320,199.06,0,3871,3339,0,941,22,412,736
280,2020-01-12 16:00:00,2020-01-12 11:00:00,9080,194.49,1,3655,3336,0,920,63,387,718
281,2020-01-12 17:00:00,2020-01-12 12:00:00,9030,192.33,0,3575,3339,0,890,105,401,720
282,2020-01-12 18:00:00,2020-01-12 13:00:00,9162,193.24,0,3663,3330,0,897,131,419,722
283,2020-01-12 19:00:00,2020-01-12 14:00:00,9080,192.97,0,3624,3318,0,888,124,410,715
284,2020-01-12 20:00:00,2020-01-12 15:00:00,9256,196.84,1,3825,3342,0,879,84,419,706
285,2020-01-12 21:00:00,2020-01-12 16:00:00,10036,203.68,1,4430,3356,0,1047,34,465,703
286,2020-01-12 22:00:00,2020-01-12 17:00:00,10774,201.39,0,4754,3354,0,1422,4,525,714
287,2020-01-12 23:00:00,2020-01-12 18:00:00,12013,205.79,0,5561,3345,0,1881,0,505,721
288,2020-01-13 00:00:00,2020-01-12 19:00:00,11843,207.07,0,5481,3328,0,1815,0,481,738
289,2020-01-13 01:00:00,2020-01-12 20:00:00,11364,211.65,1,5347,3324,0,1537,0,414,741
290,2020-01-13 02:00:00,2020-01-12 21:00:00,10873,215.64,0,5176,3327,0,1262,0,361,747
291,2020-01-13 03:00:00,2020-01-12 22:00:00,10332,214.38,1,4839,3331,0,1174,0,250,737
292,2020-01-13 04:00:00,2020-01-12 23:00:00,9506,209.26,0,4259,3319,0,1063,0,146,719
293,2020-01-13 05:00:00,2020-01-13 00:00:00,8633,204.96,2,3654,3315,0,857,0,81,723
294,2020-01-13 06:00:00,2020-01-13 01:00:00,8428,199.5,1,3416,3325,0,907,0,55,725
295,2020-01-13 07:00:00,2020-01-13 02:00:00,8084,192.13,0,3057,3338,0,907,0,48,734
296,2020-01-13 08:00:00,2020-01-13 03:00:00,8053,191.12,2,3018,3343,0,903,0,55,732
297,2020-01-13 09:00:00,2020-01-13 04:00:00,8233,195.16,3,3191,3351,0,901,0,50,737
298,2020-01-13 10:00:00,2020-01-13 05:00:00,8575,201.95,3,3535,3348,0,898,0,58,733
299,2020-01-13 11:00:00,2020-01-13 06:00:00,9383,215.68,0,4335,3343,0,898,0,77,730
300,2020-01-13 12:00:00,2020-01-13 07:00:00,10829,229.93,0,5585,3369,0,1020,0,118,736
301,2020-01-13 13:00:00,2020-01-13 08:00:00,12162,227.5,2,6299,3381,0,1570,0,154,756
302,2020-01-13 14:00:00,2020-01-13 09:00:00,12526,229.34,5,6599,3348,0,1647,6,178,743
303,2020-01-13 15:00:00,2020-01-13 10:00:00,12445,236.25,0,6784,3323,0,1450,14,126,748
304,2020-01-13 16:00:00,2020-01-13 11:00:00,12498,235.75,4,6750,3352,17,1504,18,89,763
305,2020-01-13 17:00:00,2020-01-13 12:00:00,12550,240.25,3,6618,3339,304,1440,16,64,767
306,2020-01-13 18:00:00,2020-01-13 13:00:00,12607,239.78,2,6622,3317,335,1503,14,57,757
307,2020-01-13 19:00:00,2020-01-13 14:00:00,12542,236.33,4,6776,3343,36,1562,12,45,764
308,2020-01-13 20:00:00,2020-01-13 15:00:00,12584,240.73,4,6994,3334,0,1433,7,50,763
309,2020-01-13 21:00:00,2020-01-13 16:00:00,12772,242.97,3,7182,3352,0,1406,3,54,771
310,2020-01-13 22:00:00,2020-01-13 17:00:00,13136,244.19,2,7464,3337,0,1507,0,53,773
311,2020-01-13 23:00:00,2020-01-13 18:00:00,13847,243.84,4,7909,3355,0,1748,0,53,777
312,2020-01-14 00:00:00,2020-01-13 19:00:00,13651,244.73,1,7829,3316,0,1686,0,48,771
313,2020-01-14 01:00:00,2020-01-13 20:00:00,13150,245.12,1,7516,3312,0,1514,0,39,768
314,2020-01-14 02:00:00,2020-01-13 21:00:00,12416,245.48,0,7030,3328,0,1243,0,38,777
315,2020-01-14 03:00:00,2020-01-13 22:00:00,11379,236.68,1,6102,3284,0,1183,0,53,756
316,2020-01-14 04:00:00,2020-01-13 23:00:00,10611,225.57,1,5306,3311,0,1178,0,68,747
317,2020-01-14 05:00:00,2020-01-14 00:00:00,9716,212.4,1,4416,3312,0,1171,0,70,746
318,2020-01-14 06:00:00,2020-01-14 01:00:00,9387,208.13,0,4135,3323,0,1120,0,72,737
319,2020-01-14 07:00:00,2020-01-14 02:00:00,8931,203.58,4,3766,3310,0,1039,0,78,733
320,2020-01-14 08:00:00,2020-01-14 03:00:00,8635,195.35,1,3406,3324,0,1074,0,90,741
321,2020-01-14 09:00:00,2020-01-14 04:00:00,8612,194.51,2,3378,3339,0,1082,0,74,737
322,2020-01-14 10:00:00,2020-01-14 05:00:00,8937,200.15,6,3654,3367,0,1090,0,69,752
323,2020-01-14 11:00:00,2020-01-14 06:00:00,9651,211.67,17,4313,3389,0,1105,0,72,755
324,2020-01-14 12:00:00,2020-01-14 07:00:00,11078,226.19,17,5381,3405,137,1276,0,86,776
325,2020-01-14 13:00:00,2020-01-14 08:00:00,12037,223.57,17,5827,3347,199,1844,1,35,768
326,2020-01-14 14:00:00,2020-01-14 09:00:00,12154,230.1,20,6269,3339,36,1682,9,21,778
327,2020-01-14 15:00:00,2020-01-14 10:00:00,12113,231.93,15,6359,3335,1,1593,25,11,773
328,2020-01-14 16:00:00,2020-01-14 11:00:00,11749,235.96,21,6246,3330,2,1322,47,8,773
329,2020-01-14 17:00:00,2020-01-14 12:00:00,11848,237.96,15,6377,3335,0,1280,46,15,780
330,2020-01-14 18:00:00,2020-01-14 13:00:00,11640,241.37,14,6378,3318,0,1102,48,17,764
331,2020-01-14 19:00:00,2020-01-14 14:00:00,11687,240.7,19,6375,3340,0,1136,36,16,765
332,2020-01-14 20:00:00,2020-01-14 15:00:00,12146,240.54,15,6676,3355,0,1299,21,14,765
333,2020-01-14 21:00:00,2020-01-14 16:00:00,12397,242.73,10,6945,3349,0,1318,8,16,751
334,2020-01-14 22:00:00,2020-01-14 17:00:00,13219,242.15,2,7508,3355,0,1594,1,26,733
335,2020-01-14 23:00:00,2020-01-14 18:00:00,13737,239.18,5,7723,3338,0,1889,0,44,738
336,2020-01-15 00:00:00,2020-01-14 19:00:00,13342,237.22,9,7398,3308,0,1843,0,52,732
337,2020-01-15 01:00:00,2020-01-14 20:00:00,12905,241.97,11,7269,3322,0,1506,0,59,739
338,2020-01-15 02:00:00,2020-01-14 21:00:00,12318,239.94,8,6828,3328,0,1368,0,50,736
339,2020-01-15 03:00:00,2020-01-14 22:00:00,11225,234.29,4,5942,3320,0,1177,0,37,745
340,2020-01-15 04:00:00,2020-01-14 23:00:00,10148,221.15,9,4897,3332,0,1137,0,33,740
341,2020-01-15 05:00:00,2020-01-15 00:00:00,9553,213.47,7,4341,3323,0,1107,0,31,744
342,2020-01-15 06:00:00,2020-01-15 01:00:00,9509,215.26,11,4358,3338,0,1031,0,30,741
343,2020-01-15 07:00:00,2020-01-15 02:00:00,9357,212.13,11,4192,3331,0,1030,0,53,740
344,2020-01-15 08:00:00,2020-01-15 03:00:00,9275,209.33,10,4079,3337,0,1027,0,84,739
345,2020-01-15 09:00:00,2020-01-15 04:00:00,9027,204.61,12,3839,3321,0,1016,0,113,726
346,2020-01-15 10:00:00,2020-01-15 05:00:00,9413,209.04,15,4143,3346,0,1022,0,150,736
347,2020-01-15 11:00:00,2020-01-15 06:00:00,9841,213.96,15,4524,3354,0,1031,0,186,731
348,2020-01-15 12:00:00,2020-01-15 07:00:00,10999,216.94,20,5251,3352,0,1438,0,193,744
349,2020-01-15 13:00:00,2020-01-15 08:00:00,11785,215.99,20,5659,3336,0,1778,3,230,759
350,2020-01-15 14:00:00,2020-01-15 09:00:00,11573,218.14,1,5668,3322,0,1548,28,264,742
351,2020-01-15 15:00:00,2020-01-15 10:00:00,11188,221.23,7,5535,3334,0,1231,66,282,734
352,2020-01-15 16:00:00,2020-01-15 11:00:00,11059,214.49,5,5259,3347,0,1294,93,327,735
353,2020-01-15 17:00:00,2020-01-15 12:00:00,10974,218.83,3,5369,3327,0,1140,99,319,718
354,2020-01-15 18:00:00,2020-01-15 13:00:00,10932,221.75,9,5418,3329,0,1098,97,264,718
355,2020-01-15 19:00:00,2020-01-15 14:00:00,10815,220.19,20,5273,3329,0,1108,108,255,722
356,2020-01-15 20:00:00,2020-01-15 15:00:00,10704,218.98,23,5140,3324,0,1117,92,270,739
357,2020-01-15 21:00:00,2020-01-15 16:00:00,11364,224.08,33,5618,3356,0,1189,36,362,770
358,2020-01-15 22:00:00,2020-01-15 17:00:00,11803,225.46,27,5934,3349,0,1351,5,363,774
359,2020-01-15 23:00:00,2020-01-15 18:00:00,12722,222.02,23,6379,3343,0,1876,0,324,777
360,2020-01-16 00:00:00,2020-01-15 19:00:00,12722,228.9,11,6631,3323,0,1682,0,292,783
361,2020-01-16 01:00:00,2020-01-15 20:00:00,12283,229.03,8,6412,3316,0,1566,0,225,756
362,2020-01-16 02:00:00,2020-01-15 21:00:00,11768,231.8,2,6192,3316,0,1350,0,151,757
363,2020-01-16 03:00:00,2020-01-15 22:00:00,10988,231.48,5,5669,3299,0,1139,0,107,769
364,2020-01-16 04:00:00,2020-01-15 23:00:00,10175,224.98,7,5004,3289,0,1074,0,49,752
365,2020-01-16 05:00:00,2020-01-16 00:00:00,9385,213.44,3,4239,3310,0,1056,0,25,752
366,2020-01-16 06:00:00,2020-01-16 01:00:00,9255,212.04,5,4114,3326,0,1028,0,23,759
367,2020-01-16 07:00:00,2020-01-16 02:00:00,9172,210.75,7,4021,3340,0,1012,0,27,765
368,2020-01-16 08:00:00,2020-01-16 03:00:00,9261,211.88,12,4097,3339,0,1009,0,43,760
369,2020-01-16 09:00:00,2020-01-16 04:00:00,9187,210.72,9,4045,3329,0,1001,0,51,752
370,2020-01-16 10:00:00,2020-01-16 05:00:00,9242,210.73,7,4059,3348,0,1009,0,53,766
371,2020-01-16 11:00:00,2020-01-16 06:00:00,9571,210.96,6,4244,3428,0,1060,0,61,773
372,2020-01-16 12:00:00,2020-01-16 07:00:00,10843,226.17,8,5436,3386,0,1180,0,76,756
373,2020-01-16 13:00:00,2020-01-16 08:00:00,11801,234.48,3,6307,3353,0,1285,0,103,750
374,2020-01-16 14:00:00,2020-01-16 09:00:00,12300,240.1,2,6799,3347,2,1273,3,117,757
375,2020-01-16 15:00:00,2020-01-16 10:00:00,12307,241.58,1,6799,3332,33,1212,21,138,771
376,2020-01-16 16:00:00,2020-01-16 11:00:00,11730,236.93,1,6253,3289,46,1156,47,162,776
377,2020-01-16 17:00:00,2020-01-16 12:00:00,11078,226.07,3,5510,3320,16,1174,65,196,795
378,2020-01-16 18:00:00,2020-01-16 13:00:00,11063,227.82,5,5566,3345,0,1037,77,238,795
379,2020-01-16 19:00:00,2020-01-16 14:00:00,11126,228.78,5,5623,3339,0,1027,65,265,802
380,2020-01-16 20:00:00,2020-01-16 15:00:00,11236,228.37,3,5681,3339,0,1029,62,319,803
381,2020-01-16 21:00:00,2020-01-16 16:00:00,11789,230.74,0,6079,3366,0,1076,25,424,819
382,2020-01-16 22:00:00,2020-01-16 17:00:00,12562,224.99,0,6353,3377,0,1494,4,506,827
383,2020-01-16 23:00:00,2020-01-16 18:00:00,13427,227.99,0,7014,3355,0,1711,0,537,811
384,2020-01-17 00:00:00,2020-01-16 19:00:00,13459,225.95,1,6949,3320,0,1775,0,598,816
385,2020-01-17 01:00:00,2020-01-16 20:00:00,12959,225.13,1,6611,3319,0,1625,0,584,818
386,2020-01-17 02:00:00,2020-01-16 21:00:00,12265,221.91,1,6109,3280,0,1448,0,626,801
387,2020-01-17 03:00:00,2020-01-16 22:00:00,11329,220.88,0,5523,3282,0,1088,0,638,798
388,2020-01-17 04:00:00,2020-01-16 23:00:00,10308,208.26,0,4552,3313,0,993,0,645,804
389,2020-01-17 05:00:00,2020-01-17 00:00:00,9528,196.78,0,3862,3307,0,928,0,656,776
390,2020-01-17 06:00:00,2020-01-17 01:00:00,9081,191.45,0,3485,3331,0,836,0,648,781
391,2020-01-17 07:00:00,2020-01-17 02:00:00,9032,189.17,0,3419,3334,0,821,0,686,771
392,2020-01-17 08:00:00,2020-01-17 03:00:00,8999,187.77,0,3361,3346,6,818,0,697,772
393,2020-01-17 09:00:00,2020-01-17 04:00:00,9269,193.04,0,3615,3358,9,817,0,690,779
394,2020-01-17 10:00:00,2020-01-17 05:00:00,9447,197.26,0,3800,3344,24,830,0,671,779
395,2020-01-17 11:00:00,2020-01-17 06:00:00,10308,206.73,1,4458,3403,62,919,0,672,792
396,2020-01-17 12:00:00,2020-01-17 07:00:00,12214,230.12,0,6257,3383,99,982,0,701,792
397,2020-01-17 13:00:00,2020-01-17 08:00:00,13277,235.78,1,7186,3337,83,1185,3,721,760
398,2020-01-17 14:00:00,2020-01-17 09:00:00,13202,232.8,0,7026,3326,87,1191,30,780,763
399,2020-01-17 15:00:00,2020-01-17 10:00:00,12655,228.65,0,6488,3320,148,1081,83,782,753
400,2020-01-17 16:00:00,2020-01-17 11:00:00,12035,223.7,0,5939,3320,158,968,125,776,749
401,2020-01-17 17:00:00,2020-01-17 12:00:00,11920,226.84,1,5993,3324,113,781,139,804,765
402,2020-01-17 18:00:00,2020-01-17 13:00:00,11507,223.31,7,5642,3318,90,779,141,765,766
403,2020-01-17 19:00:00,2020-01-17 14:00:00,11659,222.98,48,5675,3347,76,859,131,770,752
404,2020-01-17 20:00:00,2020-01-17 15:00:00,12130,232.94,169,6060,3342,18,901,101,760,778
405,2020-01-17 21:00:00,2020-01-17 16:00:00,12975,247.93,306,6805,3352,1,958,43,700,811
406,2020-01-17 22:00:00,2020-01-17 17:00:00,13599,249.54,335,7197,3368,14,1153,6,708,818
407,2020-01-17 23:00:00,2020-01-17 18:00:00,14366,243.73,329,7461,3332,52,1665,0,710,817
408,2020-01-18 00:00:00,2020-01-17 19:00:00,14196,243.41,326,7303,3313,86,1646,0,703,818
409,2020-01-18 01:00:00,2020-01-17 20:00:00,13744,245.1,301,7065,3326,106,1424,0,683,840
410,2020-01-18 02:00:00,2020-01-17 21:00:00,13365,249.02,285,6958,3324,143,1190,0,632,833
411,2020-01-18 03:00:00,2020-01-17 22:00:00,12775,250.86,307,6527,3317,185,979,0,623,837
412,2020-01-18 04:00:00,2020-01-17 23:00:00,11951,245.72,211,5964,3297,240,820,0,598,821
413,2020-01-18 05:00:00,2020-01-18 00:00:00,11313,238.5,137,5454,3296,240,737,0,616,832
414,2020-01-18 06:00:00,2020-01-18 01:00:00,10541,232.6,165,4742,3323,217,676,0,576,841
415,2020-01-18 07:00:00,2020-01-18 02:00:00,10361,234.57,259,4589,3323,146,673,0,542,828
416,2020-01-18 08:00:00,2020-01-18 03:00:00,10150,234.67,287,4484,3328,77,665,0,485,823
417,2020-01-18 09:00:00,2020-01-18 04:00:00,9969,231.04,260,4383,3321,32,653,0,501,819
418,2020-01-18 10:00:00,2020-01-18 05:00:00,10024,225.97,170,4499,3348,1,648,0,539,819
419,2020-01-18 11:00:00,2020-01-18 06:00:00,10516,229.67,134,4981,3352,0,691,0,540,818
420,2020-01-18 12:00:00,2020-01-18 07:00:00,11062,235.21,156,5443,3356,0,752,0,538,816
421,2020-01-18 13:00:00,2020-01-18 08:00:00,11955,241.81,255,6008,3346,0,1079,1,441,824
422,2020-01-18 14:00:00,2020-01-18 09:00:00,12669,233.71,277,6162,3342,0,1720,11,339,818
423,2020-01-18 15:00:00,2020-01-18 10:00:00,12803,239.27,326,6338,3324,0,1787,30,179,818
424,2020-01-18 16:00:00,2020-01-18 11:00:00,12734,243.61,327,6436,3328,0,1665,54,102,821
425,2020-01-18 17:00:00,2020-01-18 12:00:00,12875,249.24,327,6691,3330,27,1549,50,77,824
426,2020-01-18 18:00:00,2020-01-18 13:00:00,12827,252.67,326,6796,3332,0,1454,34,53,833
427,2020-01-18 19:00:00,2020-01-18 14:00:00,12661,256.45,328,6802,3328,0,1308,19,39,836
428,2020-01-18 20:00:00,2020-01-18 15:00:00,12761,260.02,327,7001,3329,0,1221,13,36,833
429,2020-01-18 21:00:00,2020-01-18 16:00:00,13177,258.96,327,7237,3343,0,1368,5,51,845
430,2020-01-18 22:00:00,2020-01-18 17:00:00,13871,251.57,328,7445,3352,0,1825,0,77,845
431,2020-01-18 23:00:00,2020-01-18 18:00:00,14597,243.93,328,7614,3342,0,2322,0,132,860
432,2020-01-19 00:00:00,2020-01-18 19:00:00,14371,246.28,326,7588,3320,0,2096,0,200,842
433,2020-01-19 01:00:00,2020-01-18 20:00:00,13617,250.59,324,7260,3300,0,1671,0,228,835
434,2020-01-19 02:00:00,2020-01-18 21:00:00,12889,250.73,318,6809,3303,0,1370,0,270,818
435,2020-01-19 03:00:00,2020-01-18 22:00:00,12107,254.48,287,6474,3304,0,932,0,297,813
436,2020-01-19 04:00:00,2020-01-18 23:00:00,11329,245.82,171,5936,3294,0,815,0,316,798
437,2020-01-19 05:00:00,2020-01-19 00:00:00,10813,236.3,141,5422,3319,0,793,0,369,768
438,2020-01-19 06:00:00,2020-01-19 01:00:00,10624,233.11,287,4842,3327,0,914,0,442,812
439,2020-01-19 07:00:00,2020-01-19 02:00:00,9948,232.28,324,4327,3304,0,777,0,410,806
440,2020-01-19 08:00:00,2020-01-19 03:00:00,9615,230.8,325,4076,3320,0,685,0,402,807
441,2020-01-19 09:00:00,2020-01-19 04:00:00,9437,229.0,316,3935,3333,0,656,0,389,809
442,2020-01-19 10:00:00,2020-01-19 05:00:00,9534,232.13,327,4047,3335,0,647,0,366,813
443,2020-01-19 11:00:00,2020-01-19 06:00:00,9635,233.41,326,4159,3329,0,685,0,332,804
444,2020-01-19 12:00:00,2020-01-19 07:00:00,9804,232.53,326,4225,3353,0,753,0,333,816
445,2020-01-19 13:00:00,2020-01-19 08:00:00,10389,235.02,330,4638,3360,0,848,0,388,826
446,2020-01-19 14:00:00,2020-01-19 09:00:00,10969,238.96,328,5136,3334,0,958,1,392,820
447,2020-01-19 15:00:00,2020-01-19 10:00:00,10777,235.2,327,4876,3339,0,1046,9,341,838
448,2020-01-19 16:00:00,2020-01-19 11:00:00,10433,230.96,239,4741,3324,0,992,27,286,824
449,2020-01-19 17:00:00,2020-01-19 12:00:00,10191,227.09,124,4721,3321,0,889,47,266,823
450,2020-01-19 18:00:00,2020-01-19 13:00:00,10065,225.97,123,4607,3324,0,830,52,300,828
451,2020-01-19 19:00:00,2020-01-19 14:00:00,10111,223.28,124,4567,3338,0,851,41,367,824
452,2020-01-19 20:00:00,2020-01-19 15:00:00,10457,225.52,127,4824,3355,0,871,24,426,829
453,2020-01-19 21:00:00,2020-01-19 16:00:00,10804,228.95,124,5133,3355,0,901,20,436,835
454,2020-01-19 22:00:00,2020-01-19 17:00:00,11722,231.48,151,5693,3380,0,1157,3,482,856
455,2020-01-19 23:00:00,2020-01-19 18:00:00,12671,237.24,295,6207,3356,0,1418,0,551,844
456,2020-01-20 00:00:00,2020-01-19 19:00:00,12482,233.64,272,6024,3322,0,1469,0,559,836
457,2020-01-20 01:00:00,2020-01-19 20:00:00,11861,229.01,141,5771,3311,0,1270,0,544,824
458,2020-01-20 02:00:00,2020-01-19 21:00:00,11292,224.52,124,5317,3311,0,1166,0,550,824
459,2020-01-20 03:00:00,2020-01-19 22:00:00,10719,224.26,124,4954,3320,0,954,0,538,829
460,2020-01-20 04:00:00,2020-01-19 23:00:00,10283,226.85,125,4771,3314,0,722,0,530,822
461,2020-01-20 05:00:00,2020-01-20 00:00:00,9658,217.82,127,4145,3309,0,702,0,552,824
462,2020-01-20 06:00:00,2020-01-20 01:00:00,9314,212.18,124,3791,3312,0,692,0,562,834
463,2020-01-20 07:00:00,2020-01-20 02:00:00,9609,215.1,126,4019,3358,0,685,0,579,842
464,2020-01-20 08:00:00,2020-01-20 03:00:00,9721,217.76,126,4146,3345,0,678,0,579,847
465,2020-01-20 09:00:00,2020-01-20 04:00:00,10033,221.41,139,4406,3345,0,700,0,598,844
466,2020-01-20 10:00:00,2020-01-20 05:00:00,10230,222.46,146,4533,3357,0,727,0,619,848
467,2020-01-20 11:00:00,2020-01-20 06:00:00,10550,223.25,128,4805,3343,0,799,0,640,835
468,2020-01-20 12:00:00,2020-01-20 07:00:00,11801,229.95,123,5763,3374,0,1080,0,612,848
469,2020-01-20 13:00:00,2020-01-20 08:00:00,12759,238.02,123,6645,3369,0,1160,2,617,843
470,2020-01-20 14:00:00,2020-01-20 09:00:00,13252,245.76,122,7265,3335,0,1124,20,558,828
471,2020-01-20 15:00:00,2020-01-20 10:00:00,13002,245.38,122,7097,3327,0,1051,56,529,821
472,2020-01-20 16:00:00,2020-01-20 11:00:00,12833,247.77,140,7030,3323,0,961,86,472,821
473,2020-01-20 17:00:00,2020-01-20 12:00:00,12440,246.8,143,6736,3325,0,858,98,464,816
474,2020-01-20 18:00:00,2020-01-20 13:00:00,12208,243.29,125,6501,3335,0,865,99,466,817
475,2020-01-20 19:00:00,2020-01-20 14:00:00,12120,242.23,121,6411,3339,0,887,90,451,820
476,2020-01-20 20:00:00,2020-01-20 15:00:00,12321,241.64,121,6527,3344,0,951,69,491,818
477,2020-01-20 21:00:00,2020-01-20 16:00:00,12937,248.82,194,7042,3361,0,961,31,537,810
478,2020-01-20 22:00:00,2020-01-20 17:00:00,13878,249.73,297,7484,3359,0,1304,4,611,819
479,2020-01-20 23:00:00,2020-01-20 18:00:00,15008,242.55,330,7900,3363,0,1843,0,761,811
480,2020-01-21 00:00:00,2020-01-20 19:00:00,14980,243.75,331,7946,3328,0,1796,0,780,800
481,2020-01-21 01:00:00,2020-01-20 20:00:00,14491,242.88,309,7625,3324,0,1602,0,825,806
482,2020-01-21 02:00:00,2020-01-20 21:00:00,13934,242.56,280,7314,3322,0,1363,0,854,802
483,2020-01-21 03:00:00,2020-01-20 22:00:00,12828,244.63,295,6626,3324,0,983,0,796,804
484,2020-01-21 04:00:00,2020-01-20 23:00:00,11697,236.28,198,5832,3304,0,848,0,723,792
485,2020-01-21 05:00:00,2020-01-21 00:00:00,10738,222.15,123,4942,3343,0,836,0,688,806
486,2020-01-21 06:00:00,2020-01-21 01:00:00,10596,222.42,122,4878,3331,0,822,0,645,799
487,2020-01-21 07:00:00,2020-01-21 02:00:00,10444,222.43,122,4812,3335,0,775,0,617,782
488,2020-01-21 08:00:00,2020-01-21 03:00:00,10379,226.38,123,4901,3335,0,736,0,514,770
489,2020-01-21 09:00:00,2020-01-21 04:00:00,10433,225.88,124,4903,3336,0,720,0,571,780
490,2020-01-21 10:00:00,2020-01-21 05:00:00,10806,230.01,179,5134,3345,0,785,0,580,782
491,2020-01-21 11:00:00,2020-01-21 06:00:00,11805,243.32,287,5950,3364,10,872,0,541,780
492,2020-01-21 12:00:00,2020-01-21 07:00:00,13978,240.07,323,7117,3359,58,1826,0,506,788
493,2020-01-21 13:00:00,2020-01-21 08:00:00,14834,242.67,327,7724,3332,112,2114,2,444,779
494,2020-01-21 14:00:00,2020-01-21 09:00:00,14413,254.47,341,7851,3327,121,1667,21,295,791
495,2020-01-21 15:00:00,2020-01-21 10:00:00,13432,261.04,306,7506,3311,119,1158,49,203,779
496,2020-01-21 16:00:00,2020-01-21 11:00:00,12825,258.5,166,7243,3322,119,982,76,115,801
497,2020-01-21 17:00:00,2020-01-21 12:00:00,12603,259.39,149,7150,3331,121,888,82,81,803
498,2020-01-21 18:00:00,2020-01-21 13:00:00,12650,261.83,150,7051,3341,295,832,78,86,816
499,2020-01-21 19:00:00,2020-01-21 14:00:00,12761,264.67,146,7031,3330,486,806,56,92,813
500,2020-01-21 20:00:00,2020-01-21 15:00:00,12688,262.67,144,6913,3350,492,831,43,105,810
501,2020-01-21 21:00:00,2020-01-21 16:00:00,13105,265.01,146,7261,3389,498,861,36,91,823
502,2020-01-21 22:00:00,2020-01-21 17:00:00,13988,259.02,146,7643,3426,493,1318,8,112,842
503,2020-01-21 23:00:00,2020-01-21 18:00:00,15286,243.94,165,7996,3357,423,2326,0,196,823
504,2020-01-22 00:00:00,2020-01-21 19:00:00,15478,247.5,283,8344,3329,156,2308,0,249,809
505,2020-01-22 01:00:00,2020-01-21 20:00:00,15171,252.06,357,8310,3334,32,2047,0,283,809
506,2020-01-22 02:00:00,2020-01-21 21:00:00,14649,257.9,399,8122,3296,10,1692,0,321,810
507,2020-01-22 03:00:00,2020-01-21 22:00:00,13505,263.35,382,7593,3286,0,1076,0,374,795
508,2020-01-22 04:00:00,2020-01-21 23:00:00,12277,254.36,220,6768,3282,0,848,0,374,785
509,2020-01-22 05:00:00,2020-01-22 00:00:00,11202,237.46,58,5840,3315,0,838,0,360,792
510,2020-01-22 06:00:00,2020-01-22 01:00:00,11197,236.35,10,5884,3339,0,828,0,333,803
511,2020-01-22 07:00:00,2020-01-22 02:00:00,11010,237.34,1,5810,3324,0,769,0,302,805
512,2020-01-22 08:00:00,2020-01-22 03:00:00,10893,237.42,2,5738,3330,0,744,0,275,802
513,2020-01-22 09:00:00,2020-01-22 04:00:00,10987,239.34,13,5831,3337,0,737,0,265,804
514,2020-01-22 10:00:00,2020-01-22 05:00:00,11143,240.65,13,5990,3350,0,749,0,249,792
515,2020-01-22 11:00:00,2020-01-22 06:00:00,12047,245.68,5,6754,3383,0,890,0,221,795
516,2020-01-22 12:00:00,2020-01-22 07:00:00,13937,238.31,14,7686,3426,2,1789,0,209,810
517,2020-01-22 13:00:00,2020-01-22 08:00:00,14719,246.4,9,8541,3333,17,1864,2,166,788
518,2020-01-22 14:00:00,2020-01-22 09:00:00,13776,254.27,4,8264,3303,6,1277,21,137,765
519,2020-01-22 15:00:00,2020-01-22 10:00:00,13086,253.35,1,7757,3327,0,1073,51,104,773
