UTC time,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_other_production_forecast,avg_wind_production_forecast
2021-12-08 06:00:00,2578.07615,3958.7538,3379.98967,583.21268,206.23386,76.87125
2021-12-08 07:00:00,2387.44619,3443.02393,3372.91372,550.85093,229.75152,64.04943
2021-12-08 08:00:00,2324.3466,3065.09937,3361.93761,558.8282,196.54822,60.15109
2021-12-08 09:00:00,2283.04713,2881.74081,3360.9886,563.25942,227.89967,55.56118
2021-12-08 10:00:00,2416.14318,3009.72625,3360.32549,543.11442,230.11631,45.14757
2021-12-08 11:00:00,2617.74388,3268.16762,3353.98432,535.9694,222.06868,36.42928
2021-12-08 12:00:00,2927.89085,3648.70903,3352.21847,539.51946,224.16064,44.35045
2021-12-08 13:00:00,3094.63425,4161.27965,3342.04753,531.29705,213.78699,65.31229
2021-12-08 14:00:00,3340.74007,4506.78454,3346.67435,554.26325,222.66531,75.73499
2021-12-08 15:00:00,3617.61454,4777.29553,3356.75016,570.44825,223.9452,103.5513
2021-12-08 16:00:00,3768.97658,4921.99939,3369.4802,561.31799,222.75681,124.77819
2021-12-08 17:00:00,3870.9987,4996.93796,3369.05136,563.83537,203.85113,151.05433
2021-12-08 18:00:00,3862.17177,5005.7271,3359.34985,569.50605,200.99262,181.03293
2021-12-08 19:00:00,3789.90836,5153.11925,3355.4025,559.68928,199.49366,203.69964
2021-12-08 20:00:00,3650.67294,5289.09532,3355.0074,577.32199,229.49679,218.53631
2021-12-08 21:00:00,3541.36894,5534.90118,3359.26892,562.03034,237.16227,227.10718
2021-12-08 22:00:00,3629.17504,5910.03858,3345.41383,558.54247,251.42982,234.41227
2021-12-08 23:00:00,3719.67332,6314.69849,3342.86982,549.6898,255.36516,255.21887
2021-12-09 00:00:00,3514.10391,6630.73621,3408.31516,537.46359,215.483,491.27495
2021-12-09 01:00:00,3467.12781,6471.02843,3410.81185,528.61753,223.93494,479.30775
2021-12-09 02:00:00,3411.38178,6118.70974,3422.05204,516.96502,218.03962,459.27737
2021-12-09 03:00:00,3217.02062,5504.67846,3438.01393,526.19395,223.02954,438.40498
2021-12-09 04:00:00,3034.07649,4850.7075,3438.31708,552.17607,224.4434,418.70275
2021-12-09 05:00:00,2826.14386,4148.93206,3426.48962,568.43631,196.48683,400.5841
2021-12-09 06:00:00,2505.83026,3494.64132,3413.55423,549.20159,206.23386,394.27872
2021-12-09 07:00:00,2302.59013,3019.13524,3406.23792,519.7324,229.75152,384.43986
2021-12-09 08:00:00,2221.26689,2663.42135,3395.30481,528.15456,196.54822,380.25633
2021-12-09 09:00:00,2165.94445,2494.9404,3394.23607,531.82143,227.89967,358.39862
2021-12-09 10:00:00,2295.12892,2625.43478,3393.43965,513.85262,230.11631,324.33837
2021-12-09 11:00:00,2486.87739,2890.35247,3386.98533,507.24706,222.06868,285.53761
2021-12-09 12:00:00,2797.14855,3255.76157,3385.13362,509.87922,224.16064,256.07182
2021-12-09 13:00:00,2984.86408,3713.56664,3374.49718,501.28033,213.78699,238.62989
2021-12-09 14:00:00,3235.70381,4020.37204,3379.28305,525.70282,222.66531,214.17417
2021-12-09 15:00:00,3505.66141,4255.20547,3389.72264,541.89972,223.9452,205.95645
2021-12-09 16:00:00,3660.92663,4387.5673,3402.80985,532.24089,222.75681,193.4187
2021-12-09 17:00:00,3764.61847,4467.98802,3402.37277,533.64661,203.85113,188.38671
2021-12-09 18:00:00,3751.55361,4484.13278,3392.41327,539.18974,200.99262,190.14143
2021-12-09 19:00:00,3683.27737,4634.05669,3388.22556,531.4843,199.49366,172.85408
2021-12-09 20:00:00,3556.79383,4763.11778,3387.85012,549.73992,229.49679,146.81254
2021-12-09 21:00:00,3455.57913,5003.4901,3392.11355,535.62548,237.16227,131.50416
2021-12-09 22:00:00,3536.35269,5377.20417,3377.86119,532.2719,251.42982,125.29587
2021-12-09 23:00:00,3617.43545,5771.14058,3375.46521,524.97281,255.36516,129.62992
2021-12-10 00:00:00,3371.67857,6109.77796,3440.03346,511.07171,215.483,457.00702
2021-12-10 01:00:00,3386.0616,5938.38158,3442.60169,503.16276,223.93494,465.6878
2021-12-10 02:00:00,3369.96083,5591.90348,3454.1643,492.98508,218.03962,462.06823
2021-12-10 03:00:00,3189.88429,5008.39825,3469.83928,500.9169,223.02954,456.48059
2021-12-10 04:00:00,3003.42815,4381.80774,3470.32735,527.52473,224.4434,459.72575
2021-12-10 05:00:00,2775.20909,3727.75736,3458.63942,544.76734,196.48683,463.49092
2021-12-10 06:00:00,2412.42926,3136.96806,3445.47002,523.23471,206.23386,490.92254
2021-12-10 07:00:00,2157.55777,2704.35553,3437.92514,495.97405,229.75152,510.21702
2021-12-10 08:00:00,2026.35866,2376.95407,3427.03325,504.73586,196.54822,537.19074
2021-12-10 09:00:00,1931.69094,2227.28887,3425.85023,507.81906,227.89967,541.7729
2021-12-10 10:00:00,2059.36148,2362.2683,3424.92722,491.51183,230.11631,526.71427
2021-12-10 11:00:00,2253.87428,2630.29199,3418.36535,485.31811,222.06868,503.07588
2021-12-10 12:00:00,2599.32767,2977.80303,3416.43208,487.24941,224.16064,484.77574
2021-12-10 13:00:00,2846.96647,3383.56419,3405.3531,478.36313,213.78699,478.64229
2021-12-10 14:00:00,3134.99773,3651.03448,3410.29004,503.89744,222.66531,463.89667
2021-12-10 15:00:00,3425.89209,3849.78237,3421.07551,520.10344,223.9452,453.06423
2021-12-10 16:00:00,3605.30363,3966.05176,3434.50253,510.04111,222.75681,429.24273
2021-12-10 17:00:00,3712.69921,4044.89679,3434.05745,510.59812,203.85113,412.13936
2021-12-10 18:00:00,3681.69519,4063.5761,3423.85265,516.04369,200.99262,399.13683
2021-12-10 19:00:00,3597.20581,4214.56235,3419.43638,509.95033,199.49366,361.17648
2021-12-10 20:00:00,3465.42686,4338.6141,3419.07958,528.68155,229.49679,311.24021
2021-12-10 21:00:00,3361.92617,4573.42045,3423.34504,515.46586,237.16227,273.99435
2021-12-10 22:00:00,3438.94891,4941.83389,3408.7147,512.21476,251.42982,248.77184
2021-12-10 23:00:00,3514.79943,5322.45577,3406.45951,506.10183,255.36516,241.80543
2021-12-08 00:00:00,3781.18221,9049.62129,3350.75399,702.93278,215.483,160.21033
2021-12-08 01:00:00,3690.55429,8880.52975,3353.12055,688.21138,223.93494,141.20877
2021-12-08 02:00:00,3619.87426,8423.82963,3363.77576,667.31192,218.03962,116.35049
2021-12-08 03:00:00,3428.00656,7607.94584,3380.25832,684.67328,223.02954,103.57564
2021-12-08 04:00:00,3254.35316,6782.15639,3380.22572,706.73241,224.4434,96.286
2021-12-08 05:00:00,3062.42075,5870.77525,3368.14484,716.83376,196.48683,87.56867
2021-12-08 06:00:00,2757.52791,4993.27254,3355.63411,712.00589,206.23386,76.72737
2021-12-08 07:00:00,2570.0887,4424.6485,3348.73269,668.69039,229.75152,63.67498
2021-12-08 08:00:00,2498.71421,4062.13378,3337.72537,674.98308,196.54822,59.59939
2021-12-08 09:00:00,2435.23468,3924.82861,3336.86325,682.30898,227.89967,54.90458
2021-12-08 10:00:00,2531.90179,4129.1617,3336.29692,653.92294,230.11631,44.46053
2021-12-08 11:00:00,2705.82251,4439.8761,3330.03768,644.73508,222.06868,35.78961
2021-12-08 12:00:00,2980.87514,4889.69898,3328.33424,651.76118,224.16064,43.79633
2021-12-08 13:00:00,3114.9079,5528.34093,3318.50094,644.96426,213.78699,64.88691
2021-12-08 14:00:00,3350.47851,5921.77349,3323.01247,662.41603,222.66531,75.48091
2021-12-08 15:00:00,3636.71526,6229.40875,3332.8242,678.55577,223.9452,103.53227
2021-12-08 16:00:00,3799.67732,6357.05485,3345.29498,671.42701,222.75681,124.99743
2021-12-08 17:00:00,3914.31695,6396.16257,3344.87223,678.15402,203.85113,151.5773
2021-12-08 18:00:00,3924.44856,6373.41148,3335.35793,684.30818,200.99262,181.82032
2021-12-08 19:00:00,3858.24185,6526.24272,3331.58499,666.49599,199.49366,204.7622
2021-12-08 20:00:00,3716.23713,6710.82906,3331.17568,681.7698,229.49679,219.8885
2021-12-08 21:00:00,3604.38644,7014.59097,3335.43568,662.02017,237.16227,228.65292
2021-12-08 22:00:00,3693.77024,7430.54864,3321.86902,658.02401,251.42982,236.11072
2021-12-08 23:00:00,3786.58478,7880.58755,3319.21758,643.28811,255.36516,257.0628
2021-12-09 00:00:00,3582.68012,8052.20576,3385.52009,636.8592,215.483,439.27154
2021-12-09 01:00:00,3526.11911,7919.72306,3387.96516,624.4839,223.93494,422.16655
2021-12-09 02:00:00,3470.20441,7545.22983,3398.97375,607.27678,218.03962,399.31994
2021-12-09 03:00:00,3284.62547,6842.1128,3415.14175,621.3908,223.02954,376.91085
2021-12-09 04:00:00,3113.01439,6107.06467,3415.31196,645.01645,224.4434,355.1477
2021-12-09 05:00:00,2919.86317,5275.99034,3403.38405,657.57718,196.48683,334.47407
2021-12-09 06:00:00,2613.58615,4458.25879,3390.61685,646.99648,206.23386,320.57299
2021-12-09 07:00:00,2419.73752,3881.01789,3383.46493,609.20991,229.75152,304.72394
2021-12-09 08:00:00,2339.54947,3467.44912,3372.50251,616.35287,196.54822,293.87561
2021-12-09 09:00:00,2276.05693,3266.24368,3371.51545,622.21771,227.89967,268.45493
2021-12-09 10:00:00,2383.42224,3398.19462,3370.81023,597.99136,230.11631,233.05021
2021-12-09 11:00:00,2556.3295,3661.68921,3364.43316,589.83466,222.06868,194.0939
2021-12-09 12:00:00,2839.14721,4073.50492,3362.64004,595.10621,224.16064,166.27595
2021-12-09 13:00:00,3000.38916,4660.98169,3352.32172,587.58978,213.78699,150.11935
2021-12-09 14:00:00,3238.71464,5057.1148,3356.99902,607.82501,222.66531,126.38506
2021-12-09 15:00:00,3508.49127,5371.31958,3367.18987,623.98756,223.9452,121.78901
2021-12-09 16:00:00,3666.58068,5529.5774,3380.03305,615.84852,222.75681,114.90337
2021-12-09 17:00:00,3777.26673,5600.91121,3379.60167,620.45066,203.85113,114.64407
2021-12-09 18:00:00,3777.92085,5602.3922,3369.81835,626.36084,200.99262,121.8832
2021-12-09 19:00:00,3717.26077,5749.46573,3365.79503,612.58443,199.49366,113.39623
2021-12-09 20:00:00,3592.96291,5898.06286,3365.40614,629.04885,229.49679,97.03275
2021-12-09 21:00:00,3492.46028,6162.97175,3369.66817,611.54945,237.16227,89.32841
2021-12-09 22:00:00,3573.38218,6558.42527,3355.68738,607.8099,251.42982,88.78229
2021-12-09 23:00:00,3654.82453,6992.29418,3353.19031,596.04361,255.36516,97.16266
2021-12-10 00:00:00,3401.23573,7237.9581,3418.5655,586.54443,215.483,434.53371
2021-12-10 01:00:00,3403.64118,7091.53753,3421.08528,575.95565,223.93494,453.87546
2021-12-10 02:00:00,3380.52632,6731.75508,3432.42973,561.56033,218.03962,458.82929
2021-12-10 03:00:00,3199.68282,6081.23953,3448.29877,573.20144,223.02954,461.31239
2021-12-10 04:00:00,3016.22734,5394.2573,3448.66179,598.01994,224.4434,476.69384
2021-12-10 05:00:00,2794.80568,4635.93085,3436.87949,612.45343,196.48683,491.98624
2021-12-10 06:00:00,2443.07109,3906.98659,3423.86837,597.49199,206.23386,536.89994
2021-12-10 07:00:00,2199.86811,3381.08465,3416.47824,563.91577,229.75152,571.33438
2021-12-10 08:00:00,2078.25592,2992.15942,3405.55845,571.70628,196.54822,614.48099
2021-12-10 09:00:00,1989.82207,2801.95789,3404.45267,576.45848,227.89967,632.95279
2021-12-10 10:00:00,2114.23509,2927.70251,3403.61553,555.39974,230.11631,627.97225
2021-12-10 11:00:00,2304.51226,3189.72803,3397.12647,548.02827,222.06868,612.44812
2021-12-10 12:00:00,2638.16609,3576.58772,3395.24837,551.96369,224.16064,600.26252
2021-12-10 13:00:00,2870.4505,4095.22747,3384.46885,543.89929,213.78699,600.2916
2021-12-10 14:00:00,3148.85842,4447.80666,3389.30356,566.25416,222.66531,590.80715
2021-12-10 15:00:00,3434.5766,4724.46111,3399.85477,582.43413,223.9452,578.85933
2021-12-10 16:00:00,3609.44787,4875.31932,3413.05182,573.52576,222.75681,549.43646
2021-12-10 17:00:00,3717.21748,4957.62948,3412.6122,576.50982,203.85113,526.24019
2021-12-10 18:00:00,3691.84526,4970.85372,3402.57343,582.2342,200.99262,505.76131
2021-12-10 19:00:00,3612.37189,5119.6854,3398.3119,571.53098,199.49366,457.4158
2021-12-10 20:00:00,3483.12614,5254.83114,3397.94255,588.90211,229.49679,395.43704
2021-12-10 21:00:00,3380.89655,5502.38658,3402.20661,573.11618,237.16227,347.0339
2021-12-10 22:00:00,3458.18472,5883.27474,3387.83211,569.57201,251.42982,312.0675
2021-12-10 23:00:00,3534.46083,6293.5474,3385.48166,560.06706,255.36516,299.36396
2021-12-11 00:00:00,3188.97894,6585.65823,3449.98725,548.19489,215.483,532.47711
2021-12-11 01:00:00,3280.04286,6425.56283,3452.5778,538.96778,223.93494,563.26893
2021-12-11 02:00:00,3320.77231,6074.79459,3464.24163,526.71553,218.03962,536.77529
2021-12-11 03:00:00,3182.93171,5464.67927,3479.82656,536.47187,223.02954,546.15251
2021-12-11 04:00:00,3021.30309,4814.58259,3480.37298,562.19957,224.4434,564.64728
2021-12-11 05:00:00,2804.67021,4117.832,3468.72881,578.06049,196.48683,589.40691
2021-12-11 06:00:00,2427.42359,3469.1091,3455.48596,559.76003,206.23386,665.94425
2021-12-11 07:00:00,2132.37339,2996.81715,3447.8693,529.39287,229.75152,712.33382
2021-12-11 08:00:00,1941.16099,2642.61874,3436.99009,537.67693,196.54822,797.76223
2021-12-11 09:00:00,1784.40738,2474.44367,3435.77142,541.58104,227.89967,879.09335
2021-12-11 10:00:00,1869.21992,2604.02158,3434.80872,522.93672,230.11631,943.05367
2021-12-11 11:00:00,2021.38234,2868.03994,3428.21311,516.16365,222.06868,1016.96112
2021-12-11 12:00:00,2347.84613,3231.43895,3426.25421,519.08078,224.16064,1098.75085
2021-12-11 13:00:00,2624.27134,3685.29542,3415.03634,510.59873,213.78699,1211.05202
2021-12-11 14:00:00,2925.92246,3989.84205,3420.0206,534.56915,222.66531,1323.23399
2021-12-11 15:00:00,3223.48469,4222.93331,3430.91477,550.76234,223.9452,1414.33959
2021-12-11 16:00:00,3431.18465,4355.23956,3444.4482,541.26758,222.75681,1456.65715
2021-12-11 17:00:00,3555.32094,4436.26463,3444.00072,543.01849,203.85113,1527.2197
2021-12-11 18:00:00,3528.08028,4453.0531,3433.71892,548.60119,200.99262,1573.47311
2021-12-11 19:00:00,3449.17894,4602.91634,3429.23099,540.24031,199.49366,1580.76506
2021-12-11 20:00:00,3333.66873,4730.94356,3428.88002,558.30255,229.49679,1568.98781
2021-12-11 21:00:00,3240.17736,4969.56283,3433.14612,543.82259,237.16227,1530.7213
2021-12-11 22:00:00,3305.3997,5341.36268,3418.39731,540.42738,251.42982,1494.80333
2021-12-11 23:00:00,3365.55943,5733.0915,3416.18626,532.64597,255.36516,1507.77956
2021-12-09 00:00:00,4138.61378,9550.55888,3353.72937,688.21587,215.483,405.60989
2021-12-09 01:00:00,3986.16706,9348.67673,3356.10278,674.01709,223.93494,389.37853
2021-12-09 02:00:00,3888.86405,8894.34212,3366.78818,653.94005,218.03962,367.90069
2021-12-09 03:00:00,3686.63999,8153.62984,3383.24372,670.57807,223.02954,347.34446
2021-12-09 04:00:00,3510.67364,7498.2587,3383.2285,692.9861,224.4434,328.49402
2021-12-09 05:00:00,3322.82149,6765.62934,3371.16056,703.63531,196.48683,310.28446
2021-12-09 06:00:00,3022.64397,6042.60787,3358.62814,697.52605,206.23386,298.23598
2021-12-09 07:00:00,2848.40293,5622.74907,3351.70528,655.44206,229.75152,284.27895
2021-12-09 08:00:00,2793.5308,5381.71753,3340.70164,661.92406,196.54822,275.32785
2021-12-09 09:00:00,2729.96539,5275.17713,3339.82887,668.92455,227.89967,252.63085
2021-12-09 10:00:00,2805.63447,5460.9291,3339.25061,641.46499,230.11631,219.8308
2021-12-09 11:00:00,2979.28976,5687.19707,3332.98135,632.50686,222.06868,183.44094
2021-12-09 12:00:00,3237.1819,6059.04786,3331.27017,639.14213,224.16064,158.45082
2021-12-09 13:00:00,3319.64718,6695.98491,3321.3954,632.18497,213.78699,144.95412
2021-12-09 14:00:00,3548.36481,7103.17844,3325.92113,650.25668,222.66531,123.30037
2021-12-09 15:00:00,3862.9948,7475.14037,3335.76534,666.40151,223.9452,120.17476
2021-12-09 16:00:00,4034.32176,7681.27005,3348.26795,659.04776,222.75681,114.32538
2021-12-09 17:00:00,4156.54916,7743.58641,3347.84456,665.30143,203.85113,114.49673
2021-12-09 18:00:00,4185.06067,7732.93422,3338.30718,671.40128,200.99262,122.07596
2021-12-09 19:00:00,4110.25769,7873.87077,3334.5128,654.48803,199.49366,114.66007
2021-12-09 20:00:00,3937.58913,8025.24278,3334.10527,670.027,229.49679,99.27181
2021-12-09 21:00:00,3805.99234,8168.1262,3338.3654,650.77863,237.16227,91.78099
2021-12-09 22:00:00,3910.27584,8327.99792,3324.76322,646.83962,251.42982,90.92575
2021-12-09 23:00:00,4023.13574,8549.87248,3322.12498,632.76517,255.36516,99.48492
2021-12-10 00:00:00,3731.91492,8940.45004,3388.62612,625.54042,215.483,416.00547
2021-12-10 01:00:00,3675.9186,8835.83011,3391.07829,613.56704,223.93494,440.76996
2021-12-10 02:00:00,3626.72299,8481.03199,3402.11833,596.99249,218.03962,450.23324
2021-12-10 03:00:00,3434.36937,7780.89592,3418.2583,610.55015,223.02954,457.08733
2021-12-10 04:00:00,3247.02514,7075.2198,3418.44665,634.44412,224.4434,479.06977
2021-12-10 05:00:00,3027.61042,6239.74418,3406.53232,647.42613,196.48683,500.56451
2021-12-10 06:00:00,2679.11544,5382.55666,3393.74241,635.85996,206.23386,554.46423
2021-12-10 07:00:00,2448.12034,4790.19004,3386.56791,599.02057,229.75152,596.745
2021-12-10 08:00:00,2343.09945,4374.9261,3375.60955,606.30922,196.54822,648.24556
2021-12-10 09:00:00,2256.78221,4153.05571,3374.61133,611.92371,227.89967,674.136
2021-12-10 10:00:00,2364.79513,4262.5817,3373.89368,588.41002,230.11631,674.67846
2021-12-10 11:00:00,2557.71947,4478.73561,3367.50608,580.42995,222.06868,663.70582
2021-12-10 12:00:00,2878.63822,4876.20522,3365.7051,585.4009,224.16064,655.14938
2021-12-10 13:00:00,3064.90818,5525.8652,3355.34339,577.76123,213.78699,658.79366
2021-12-10 14:00:00,3337.93671,5973.86278,3360.03541,598.47326,222.66531,652.35327
2021-12-10 15:00:00,3650.05952,6348.87329,3370.26026,614.6397,223.9452,640.18642
2021-12-10 16:00:00,3831.84055,6540.07685,3383.13654,606.32761,222.75681,608.24787
2021-12-10 17:00:00,3945.60273,6602.37885,3382.7044,610.56581,203.85113,582.15978
2021-12-10 18:00:00,3935.87872,6592.93489,3372.89723,616.43418,200.99262,558.09057
2021-12-10 19:00:00,3847.45138,6729.47108,3368.85133,603.34907,199.49366,504.89141
2021-12-10 20:00:00,3688.97471,6874.4403,3368.46435,620.01749,229.49679,437.22469
2021-12-10 21:00:00,3568.00516,7100.30676,3372.72664,602.90357,237.16227,383.39789
2021-12-10 22:00:00,3659.45327,7426.99575,3358.70881,599.20795,251.42982,343.58437
2021-12-10 23:00:00,3754.75843,7814.20889,3356.22543,587.95032,255.36516,328.10736
2021-12-11 00:00:00,3260.72306,8091.93542,3421.79126,577.80522,215.483,531.17963
2021-12-11 01:00:00,3340.10914,7975.6357,3424.31814,567.52675,223.93494,584.17153
2021-12-11 02:00:00,3376.07666,7627.81785,3435.69545,553.61977,218.03962,559.71446
2021-12-11 03:00:00,3236.37377,6957.15336,3451.53544,564.8314,223.02954,585.28569
2021-12-11 04:00:00,3074.21014,6261.57093,3451.91723,589.85705,224.4434,625.31034
2021-12-11 05:00:00,2858.04697,5456.05684,3440.14888,604.61583,196.48683,673.039
2021-12-11 06:00:00,2480.96217,4645.1421,3427.11418,588.89349,206.23386,791.02086
2021-12-11 07:00:00,2187.6529,4063.4844,3419.70071,556.04857,229.75152,867.3012
2021-12-11 08:00:00,1998.89279,3636.67241,3408.78522,563.95157,196.54822,996.16456
2021-12-11 09:00:00,1841.33046,3409.94528,3407.66778,568.51046,227.89967,1125.2282
2021-12-11 10:00:00,1921.70718,3513.33081,3406.8177,548.00194,230.11631,1232.96669
2021-12-11 11:00:00,2073.84186,3746.35979,3400.31773,540.76681,222.06868,1355.38771
2021-12-11 12:00:00,2397.38773,4142.62929,3398.43138,544.4702,224.16064,1484.16599
2021-12-11 13:00:00,2664.21798,4739.87117,3387.60684,536.31065,213.78699,1650.66184
2021-12-11 14:00:00,2965.15962,5158.07162,3392.4569,559.03366,222.66531,1819.17052
2021-12-11 15:00:00,3269.0513,5500.50502,3403.04336,575.2166,223.9452,1948.72914
2021-12-11 16:00:00,3478.97622,5685.12193,3416.27505,566.17461,222.75681,2009.81717
2021-12-11 17:00:00,3604.77655,5767.25009,3415.83454,568.87768,203.85113,2106.88523
2021-12-11 18:00:00,3581.0298,5774.59066,3405.77078,574.56978,200.99262,2166.79995
2021-12-11 19:00:00,3500.02724,5916.79287,3401.48591,564.40034,199.49366,2178.6517
2021-12-11 20:00:00,3378.02695,6052.36489,3401.11846,581.92893,229.49679,2166.5595
2021-12-11 21:00:00,3280.37784,6286.39439,3405.38278,566.44062,237.16227,2113.76428
2021-12-11 22:00:00,3348.63018,6643.13799,3390.96984,562.93043,251.42982,2061.29995
2021-12-11 23:00:00,3412.86295,7048.06557,3388.6336,553.81824,255.36516,2074.79501
2021-12-12 00:00:00,3466.51272,7303.10491,3452.36167,567.27615,215.483,2238.00228
2021-12-12 01:00:00,3347.63777,7139.96141,3454.9578,557.37152,223.93494,2198.51243
2021-12-12 02:00:00,3222.15255,6805.65029,3466.64573,544.05298,218.03962,2106.30443
2021-12-12 03:00:00,2974.93757,6248.85981,3482.2091,554.74709,223.02954,2002.44035
2021-12-12 04:00:00,2763.8576,5720.62212,3482.76921,580.02244,224.4434,1848.61779
2021-12-12 05:00:00,2548.16272,5138.20007,3471.13557,595.17307,196.48683,1721.22737
2021-12-12 06:00:00,2266.28644,4577.28778,3457.87535,578.53402,206.23386,1653.07399
2021-12-12 07:00:00,2131.68201,4203.27409,3450.24156,546.57013,229.75152,1568.88526
2021-12-12 08:00:00,2140.57199,3939.91311,3439.36552,554.60863,196.54822,1503.04723
2021-12-12 09:00:00,2189.25034,3794.56438,3438.13823,558.93469,227.89967,1382.01827
2021-12-12 10:00:00,2397.12194,3908.73895,3437.16589,539.08908,230.11631,1252.57906
2021-12-12 11:00:00,2643.05625,4096.93052,3430.56229,532.01826,222.06868,1125.84742
2021-12-12 12:00:00,2975.74321,4396.87858,3428.5973,535.44205,224.16064,994.25541
2021-12-12 13:00:00,3144.57175,4864.41474,3417.34633,527.16782,213.78699,890.46511
2021-12-12 14:00:00,3363.31248,5184.48813,3422.342,550.33438,222.66531,812.06311
2021-12-12 15:00:00,3583.24623,5467.26104,3433.26179,566.52096,223.9452,766.34189
2021-12-12 16:00:00,3678.9732,5644.71012,3446.82085,557.318,222.75681,721.10096
2021-12-12 17:00:00,3750.7786,5718.68636,3446.37285,559.68248,203.85113,722.49395
2021-12-12 18:00:00,3724.10832,5727.69548,3436.07254,565.33569,200.99262,723.22123
2021-12-12 19:00:00,3666.66986,5863.04707,3431.56748,555.80932,199.49366,659.33206
2021-12-12 20:00:00,3553.52915,5972.65039,3431.21791,573.5277,229.49679,587.49602
2021-12-12 21:00:00,3460.87382,6100.27611,3435.48413,558.39794,237.16227,551.33503
2021-12-12 22:00:00,3543.89362,6286.11051,3420.70705,554.92864,251.42982,548.70277
2021-12-12 23:00:00,3627.86326,6517.60269,3418.50652,546.28962,255.36516,546.64524
2021-12-10 00:00:00,3730.4865,9351.23582,3370.57368,675.2807,215.483,601.31672
2021-12-10 01:00:00,3649.28143,9205.9378,3372.98501,661.54118,223.93494,614.91232
2021-12-10 02:00:00,3578.01494,8793.13477,3383.84164,642.18699,218.03962,612.00698
2021-12-10 03:00:00,3372.03769,8038.90928,3400.14485,658.1893,223.02954,604.3484
2021-12-10 04:00:00,3179.90219,7305.75013,3400.22793,680.90399,224.4434,603.86441
2021-12-10 05:00:00,2963.50398,6461.7498,3388.23419,692.03461,196.48683,605.55822
2021-12-10 06:00:00,2632.89967,5613.55935,3375.57734,684.79918,206.23386,639.00768
2021-12-10 07:00:00,2427.63496,5061.02659,3368.5331,643.79756,229.75152,662.11578
2021-12-10 08:00:00,2352.13445,4699.43112,3357.55128,650.44605,196.54822,693.76537
2021-12-10 09:00:00,2296.845,4526.08741,3356.618,657.16051,227.89967,697.04403
2021-12-10 10:00:00,2423.01367,4681.02759,3355.97239,630.51537,230.11631,677.98538
2021-12-10 11:00:00,2626.47985,4923.73462,3349.64618,621.75899,222.06868,648.84479
2021-12-10 12:00:00,2944.7535,5334.49308,3347.89149,628.05083,224.16064,622.05357
2021-12-10 13:00:00,3116.36364,5998.00502,3337.78169,620.95283,213.78699,608.28661
2021-12-10 14:00:00,3374.24584,6435.25178,3342.38771,639.56942,222.66531,587.94918
2021-12-10 15:00:00,3668.8844,6805.86239,3352.41558,655.71875,223.9452,569.01071
2021-12-10 16:00:00,3831.90134,6991.05261,3365.09868,648.16719,222.75681,535.33873
2021-12-10 17:00:00,3937.62461,7047.80624,3364.67098,654.00491,203.85113,510.90617
2021-12-10 18:00:00,3928.09601,7033.41777,3355.00334,660.05695,200.99262,489.8259
2021-12-10 19:00:00,3846.4663,7174.99989,3351.08758,643.93378,199.49366,437.73499
2021-12-10 20:00:00,3694.27106,7334.10286,3350.69006,659.70587,229.49679,372.70975
2021-12-10 21:00:00,3577.067,7558.22391,3354.95134,640.89796,237.16227,324.83826
2021-12-10 22:00:00,3668.79924,7861.56255,3341.14837,637.0092,251.42982,292.74504
2021-12-10 23:00:00,3764.50421,8222.09753,3338.58496,623.51609,255.36516,279.97941
2021-12-11 00:00:00,3273.49316,8490.95202,3404.79006,615.57377,215.483,432.25494
2021-12-11 01:00:00,3347.6813,8381.73307,3407.27864,603.95426,223.93494,480.80813
2021-12-11 02:00:00,3381.82202,8028.23116,3418.48306,587.93667,218.03962,458.4049
2021-12-11 03:00:00,3245.72637,7334.9105,3434.47691,601.00449,223.02954,484.42404
2021-12-11 04:00:00,3089.55058,6619.79691,3434.7595,625.13479,224.4434,526.14904
2021-12-11 05:00:00,2882.23197,5784.31434,3422.91632,638.48779,196.48683,573.99187
2021-12-11 06:00:00,2516.03214,4937.15892,3410.00706,626.05381,206.23386,684.85067
2021-12-11 07:00:00,2231.57996,4338.23205,3402.71625,590.04843,229.75152,757.20312
2021-12-11 08:00:00,2047.24243,3907.62983,3391.77857,597.46535,196.54822,878.89143
2021-12-11 09:00:00,1890.17548,3681.0715,3390.72238,602.85946,227.89967,1002.8083
2021-12-11 10:00:00,1962.46739,3789.72084,3389.94004,579.97317,230.11631,1106.68298
2021-12-11 11:00:00,2105.39592,4021.82292,3383.49765,572.14868,222.06868,1224.44329
2021-12-11 12:00:00,2413.7427,4426.02946,3381.65519,576.85495,224.16064,1350.10716
2021-12-11 13:00:00,2666.51461,5051.51293,3371.06797,569.10673,213.78699,1511.335
2021-12-11 14:00:00,2958.08899,5484.92871,3375.83685,590.23865,222.66531,1672.48865
2021-12-11 15:00:00,3256.75672,5840.19872,3386.238,606.40855,223.9452,1798.11512
2021-12-11 16:00:00,3464.51488,6023.38559,3399.28754,597.94403,222.75681,1859.2685
2021-12-11 17:00:00,3592.4654,6094.95465,3398.85122,601.86174,203.85113,1952.88757
2021-12-11 18:00:00,3575.37978,6093.51951,3388.91899,607.69327,200.99262,2012.24946
2021-12-11 19:00:00,3500.63499,6234.03372,3384.75665,595.21694,199.49366,2028.43247
