UTC time,solar,nat_gas,other,oil,hydro,wind
2022-03-08 22:00:00,117.0,224.0,52.0,0.0,472.0,633.0
2022-03-08 23:00:00,72.0,222.0,52.0,0.0,486.0,633.0
2022-03-09 00:00:00,42.0,223.0,55.0,0.0,458.0,631.0
2022-03-09 01:00:00,29.0,263.0,53.0,0.0,565.0,598.0
2022-03-09 02:00:00,1.0,279.0,57.0,0.0,703.0,576.0
2022-03-09 03:00:00,0.0,283.0,56.0,0.0,682.0,576.0
2022-03-09 04:00:00,0.0,280.0,57.0,0.0,747.0,545.0
2022-03-09 05:00:00,0.0,280.0,58.0,0.0,731.0,515.0
2022-03-09 06:00:00,0.0,281.0,58.0,0.0,455.0,519.0
2022-03-09 07:00:00,0.0,282.0,57.0,0.0,386.0,503.0
2022-03-09 08:00:00,0.0,282.0,59.0,0.0,357.0,486.0
2022-03-09 09:00:00,0.0,282.0,60.0,0.0,334.0,497.0
2022-03-09 10:00:00,0.0,273.0,60.0,0.0,328.0,531.0
2022-03-09 11:00:00,0.0,280.0,56.0,0.0,327.0,534.0
2022-03-09 12:00:00,0.0,284.0,59.0,0.0,334.0,472.0
2022-03-09 13:00:00,0.0,285.0,55.0,0.0,401.0,400.0
2022-03-09 14:00:00,0.0,285.0,57.0,0.0,649.0,413.0
2022-03-09 15:00:00,5.0,285.0,56.0,0.0,692.0,398.0
2022-03-09 16:00:00,29.0,269.0,57.0,0.0,636.0,402.0
2022-03-09 17:00:00,61.0,260.0,55.0,0.0,632.0,432.0
2022-03-09 18:00:00,149.0,239.0,55.0,0.0,517.0,477.0
2022-03-09 19:00:00,167.0,222.0,56.0,0.0,517.0,427.0
2022-03-09 20:00:00,171.0,222.0,56.0,0.0,368.0,368.0
2022-03-09 21:00:00,190.0,221.0,57.0,0.0,329.0,319.0
2022-03-09 22:00:00,179.0,223.0,52.0,0.0,320.0,278.0
2022-03-09 23:00:00,134.0,221.0,52.0,0.0,390.0,237.0
2022-03-10 00:00:00,108.0,222.0,55.0,0.0,398.0,198.0
2022-03-10 01:00:00,71.0,239.0,54.0,0.0,637.0,189.0
2022-03-10 02:00:00,6.0,282.0,57.0,0.0,768.0,176.0
2022-03-10 03:00:00,1.0,285.0,61.0,0.0,859.0,165.0
2022-03-10 04:00:00,0.0,285.0,61.0,0.0,798.0,145.0
2022-03-10 05:00:00,0.0,285.0,61.0,0.0,893.0,120.0
2022-03-10 06:00:00,0.0,289.0,61.0,0.0,630.0,142.0
2022-03-10 07:00:00,0.0,432.0,65.0,0.0,389.0,122.0
2022-03-10 08:00:00,0.0,432.0,63.0,0.0,372.0,119.0
2022-03-10 09:00:00,0.0,449.0,64.0,0.0,341.0,127.0
2022-03-10 10:00:00,0.0,426.0,66.0,0.0,341.0,109.0
2022-03-10 11:00:00,0.0,437.0,63.0,0.0,337.0,106.0
2022-03-10 12:00:00,0.0,428.0,65.0,0.0,359.0,103.0
2022-03-10 13:00:00,0.0,442.0,62.0,0.0,587.0,88.0
2022-03-10 14:00:00,0.0,608.0,63.0,0.0,707.0,85.0
2022-03-10 15:00:00,25.0,634.0,64.0,0.0,769.0,58.0
2022-03-10 16:00:00,166.0,628.0,61.0,0.0,743.0,47.0
2022-03-10 17:00:00,255.0,575.0,63.0,0.0,607.0,50.0
2022-03-10 18:00:00,291.0,359.0,64.0,0.0,436.0,106.0
2022-03-10 19:00:00,294.0,351.0,63.0,0.0,354.0,191.0
2022-03-10 20:00:00,284.0,330.0,64.0,0.0,335.0,223.0
2022-03-10 21:00:00,277.0,222.0,61.0,0.0,344.0,281.0
2022-03-10 22:00:00,268.0,222.0,64.0,0.0,325.0,317.0
2022-03-10 23:00:00,274.0,220.0,63.0,0.0,412.0,353.0
2022-03-11 00:00:00,266.0,225.0,60.0,0.0,403.0,351.0
2022-03-11 01:00:00,166.0,379.0,62.0,0.0,549.0,300.0
2022-03-11 02:00:00,15.0,430.0,60.0,0.0,709.0,248.0
2022-03-11 03:00:00,0.0,436.0,64.0,0.0,697.0,203.0
2022-03-11 04:00:00,0.0,443.0,62.0,0.0,711.0,146.0
2022-03-11 05:00:00,0.0,448.0,62.0,0.0,690.0,136.0
2022-03-11 06:00:00,0.0,432.0,60.0,0.0,603.0,121.0
2022-03-11 07:00:00,0.0,390.0,60.0,0.0,507.0,83.0
2022-03-11 08:00:00,0.0,267.0,63.0,0.0,500.0,67.0
2022-03-11 09:00:00,0.0,286.0,60.0,0.0,403.0,67.0
2022-03-11 10:00:00,0.0,287.0,59.0,0.0,403.0,116.0
2022-03-11 11:00:00,0.0,289.0,61.0,0.0,409.0,123.0
2022-03-11 12:00:00,0.0,428.0,59.0,0.0,411.0,126.0
2022-03-11 13:00:00,0.0,446.0,60.0,0.0,631.0,94.0
2022-03-11 14:00:00,0.0,437.0,62.0,0.0,756.0,84.0
2022-03-11 15:00:00,12.0,458.0,64.0,0.0,887.0,88.0
2022-03-11 16:00:00,48.0,280.0,59.0,0.0,834.0,75.0
2022-03-11 17:00:00,79.0,260.0,58.0,0.0,799.0,63.0
2022-03-11 18:00:00,153.0,257.0,58.0,0.0,752.0,46.0
2022-03-11 19:00:00,216.0,219.0,56.0,0.0,427.0,43.0
2022-03-11 20:00:00,216.0,126.0,54.0,0.0,515.0,86.0
2022-03-11 21:00:00,224.0,124.0,55.0,0.0,447.0,153.0
2022-03-11 22:00:00,238.0,123.0,55.0,0.0,335.0,218.0
2022-03-11 23:00:00,194.0,122.0,54.0,0.0,321.0,279.0
2022-03-12 00:00:00,139.0,122.0,56.0,0.0,329.0,273.0
2022-03-12 01:00:00,118.0,144.0,52.0,0.0,633.0,173.0
2022-03-12 02:00:00,16.0,166.0,55.0,0.0,907.0,86.0
2022-03-12 03:00:00,0.0,161.0,55.0,0.0,851.0,114.0
2022-03-12 04:00:00,0.0,165.0,53.0,0.0,824.0,106.0
2022-03-12 05:00:00,0.0,164.0,55.0,0.0,709.0,124.0
2022-03-12 06:00:00,0.0,106.0,58.0,0.0,593.0,136.0
2022-03-12 07:00:00,0.0,0.0,57.0,0.0,529.0,153.0
2022-03-12 08:00:00,0.0,0.0,57.0,0.0,473.0,171.0
2022-03-12 09:00:00,0.0,0.0,58.0,0.0,365.0,168.0
2022-03-12 10:00:00,0.0,0.0,57.0,0.0,353.0,193.0
2022-03-12 11:00:00,0.0,0.0,59.0,0.0,325.0,211.0
2022-03-12 12:00:00,0.0,0.0,58.0,0.0,326.0,217.0
2022-03-12 13:00:00,0.0,0.0,60.0,0.0,352.0,247.0
2022-03-12 14:00:00,0.0,0.0,59.0,0.0,405.0,253.0
2022-03-12 15:00:00,35.0,0.0,60.0,0.0,631.0,299.0
2022-03-12 16:00:00,194.0,0.0,58.0,0.0,596.0,297.0
2022-03-12 17:00:00,283.0,0.0,57.0,0.0,597.0,274.0
2022-03-12 18:00:00,286.0,0.0,57.0,0.0,498.0,289.0
2022-03-12 19:00:00,276.0,0.0,56.0,0.0,444.0,270.0
2022-03-12 20:00:00,263.0,0.0,55.0,0.0,358.0,257.0
2022-03-12 21:00:00,267.0,0.0,53.0,0.0,372.0,236.0
2022-03-12 22:00:00,278.0,0.0,55.0,0.0,372.0,213.0
2022-03-12 23:00:00,284.0,0.0,52.0,0.0,323.0,223.0
2022-03-13 00:00:00,280.0,0.0,49.0,0.0,388.0,243.0
2022-03-13 01:00:00,161.0,0.0,49.0,0.0,470.0,294.0
2022-03-13 02:00:00,14.0,0.0,51.0,0.0,643.0,359.0
2022-03-13 03:00:00,0.0,0.0,53.0,0.0,621.0,304.0
2022-03-13 04:00:00,0.0,0.0,53.0,0.0,651.0,273.0
2022-03-13 05:00:00,0.0,0.0,52.0,0.0,649.0,283.0
2022-03-13 06:00:00,0.0,0.0,52.0,0.0,608.0,241.0
2022-03-13 07:00:00,0.0,0.0,53.0,0.0,496.0,285.0
2022-03-13 08:00:00,0.0,0.0,51.0,0.0,466.0,243.0
2022-03-13 09:00:00,0.0,0.0,49.0,0.0,397.0,189.0
2022-03-13 10:00:00,0.0,0.0,52.0,0.0,392.0,300.0
2022-03-13 11:00:00,0.0,0.0,50.0,0.0,398.0,299.0
2022-03-13 12:00:00,0.0,0.0,54.0,0.0,355.0,544.0
2022-03-13 13:00:00,0.0,0.0,52.0,0.0,392.0,331.0
2022-03-13 14:00:00,0.0,0.0,55.0,0.0,480.0,443.0
2022-03-13 15:00:00,8.0,0.0,54.0,0.0,722.0,379.0
2022-03-13 16:00:00,34.0,0.0,55.0,0.0,609.0,518.0
2022-03-13 17:00:00,79.0,0.0,54.0,0.0,530.0,504.0
2022-03-13 18:00:00,78.0,0.0,54.0,0.0,375.0,361.0
2022-03-13 19:00:00,112.0,0.0,54.0,0.0,329.0,452.0
2022-03-13 20:00:00,163.0,0.0,54.0,0.0,310.0,476.0
2022-03-13 21:00:00,180.0,0.0,53.0,0.0,308.0,494.0
2022-03-13 22:00:00,190.0,0.0,54.0,0.0,310.0,509.0
2022-03-13 23:00:00,124.0,0.0,53.0,0.0,318.0,517.0
2022-03-14 00:00:00,108.0,0.0,54.0,0.0,533.0,503.0
2022-03-14 01:00:00,55.0,0.0,54.0,0.0,577.0,475.0
2022-03-14 02:00:00,5.0,0.0,53.0,0.0,545.0,419.0
2022-03-14 03:00:00,0.0,0.0,54.0,0.0,692.0,318.0
2022-03-14 04:00:00,0.0,0.0,55.0,0.0,682.0,287.0
2022-03-14 05:00:00,0.0,0.0,56.0,0.0,660.0,231.0
2022-03-14 06:00:00,0.0,0.0,59.0,0.0,563.0,122.0
2022-03-14 07:00:00,0.0,0.0,57.0,0.0,548.0,73.0
2022-03-14 08:00:00,0.0,0.0,58.0,0.0,533.0,78.0
2022-03-14 09:00:00,0.0,0.0,55.0,0.0,540.0,74.0
2022-03-14 10:00:00,0.0,0.0,57.0,0.0,523.0,55.0
2022-03-14 11:00:00,0.0,0.0,56.0,0.0,517.0,58.0
2022-03-14 12:00:00,0.0,0.0,56.0,0.0,697.0,51.0
2022-03-14 13:00:00,0.0,19.0,58.0,0.0,882.0,64.0
2022-03-14 14:00:00,0.0,158.0,58.0,0.0,931.0,64.0
2022-03-14 15:00:00,31.0,169.0,59.0,0.0,916.0,85.0
2022-03-14 16:00:00,154.0,144.0,59.0,0.0,872.0,110.0
2022-03-14 17:00:00,221.0,141.0,54.0,0.0,820.0,105.0
2022-03-14 18:00:00,230.0,141.0,58.0,0.0,719.0,91.0
2022-03-14 19:00:00,251.0,115.0,56.0,0.0,635.0,111.0
2022-03-14 20:00:00,252.0,2.0,54.0,0.0,391.0,123.0
2022-03-14 21:00:00,241.0,0.0,55.0,0.0,302.0,155.0
2022-03-14 22:00:00,208.0,0.0,53.0,0.0,293.0,164.0
2022-03-14 23:00:00,192.0,0.0,49.0,0.0,318.0,162.0
2022-03-15 00:00:00,127.0,0.0,52.0,0.0,434.0,240.0
2022-03-15 01:00:00,85.0,0.0,53.0,0.0,494.0,291.0
2022-03-15 02:00:00,21.0,0.0,53.0,0.0,716.0,408.0
2022-03-15 03:00:00,0.0,0.0,54.0,0.0,711.0,447.0
2022-03-15 04:00:00,0.0,0.0,54.0,0.0,544.0,549.0
2022-03-15 05:00:00,0.0,0.0,51.0,0.0,396.0,568.0
2022-03-15 06:00:00,0.0,0.0,55.0,0.0,390.0,565.0
2022-03-15 07:00:00,0.0,0.0,55.0,0.0,338.0,531.0
2022-03-15 08:00:00,0.0,0.0,54.0,0.0,341.0,506.0
2022-03-15 09:00:00,0.0,0.0,55.0,0.0,297.0,535.0
2022-03-15 10:00:00,0.0,0.0,53.0,0.0,343.0,490.0
2022-03-15 11:00:00,0.0,0.0,53.0,0.0,450.0,434.0
2022-03-15 12:00:00,0.0,0.0,55.0,0.0,466.0,442.0
2022-03-15 13:00:00,0.0,0.0,54.0,0.0,473.0,395.0
2022-03-15 14:00:00,0.0,0.0,54.0,0.0,587.0,302.0
2022-03-15 15:00:00,13.0,0.0,53.0,0.0,580.0,197.0
2022-03-15 16:00:00,39.0,0.0,52.0,0.0,557.0,132.0
2022-03-15 17:00:00,49.0,0.0,53.0,0.0,542.0,100.0
2022-03-15 18:00:00,42.0,0.0,51.0,0.0,529.0,106.0
2022-03-15 19:00:00,80.0,0.0,52.0,0.0,532.0,122.0
2022-03-15 20:00:00,113.0,0.0,51.0,0.0,530.0,87.0
2022-03-15 21:00:00,166.0,0.0,49.0,0.0,523.0,65.0
2022-03-15 22:00:00,178.0,0.0,49.0,0.0,354.0,54.0
2022-03-15 23:00:00,129.0,0.0,50.0,0.0,491.0,67.0
2022-03-16 00:00:00,161.0,0.0,51.0,0.0,423.0,93.0
2022-03-16 01:00:00,113.0,1.0,48.0,0.0,629.0,96.0
2022-03-16 02:00:00,4.0,42.0,52.0,0.0,686.0,88.0
2022-03-16 03:00:00,0.0,45.0,51.0,0.0,705.0,91.0
2022-03-16 04:00:00,0.0,84.0,52.0,0.0,650.0,178.0
2022-03-16 05:00:00,0.0,79.0,54.0,0.0,596.0,178.0
2022-03-16 06:00:00,0.0,0.0,54.0,0.0,480.0,165.0
2022-03-16 07:00:00,0.0,0.0,52.0,0.0,400.0,120.0
2022-03-16 08:00:00,0.0,0.0,54.0,0.0,321.0,145.0
2022-03-16 09:00:00,0.0,0.0,56.0,0.0,321.0,136.0
2022-03-16 10:00:00,0.0,0.0,54.0,0.0,369.0,243.0
2022-03-16 11:00:00,0.0,0.0,57.0,0.0,373.0,359.0
2022-03-16 12:00:00,0.0,2.0,52.0,0.0,473.0,368.0
2022-03-16 13:00:00,0.0,132.0,56.0,0.0,481.0,442.0
2022-03-16 14:00:00,0.0,142.0,54.0,0.0,577.0,405.0
2022-03-16 15:00:00,14.0,156.0,54.0,0.0,560.0,410.0
2022-03-16 16:00:00,58.0,120.0,54.0,0.0,538.0,445.0
2022-03-16 17:00:00,115.0,0.0,56.0,0.0,533.0,473.0
2022-03-16 18:00:00,168.0,0.0,54.0,0.0,524.0,512.0
2022-03-16 19:00:00,218.0,0.0,54.0,0.0,370.0,560.0
2022-03-16 20:00:00,217.0,0.0,53.0,0.0,427.0,577.0
2022-03-16 21:00:00,207.0,0.0,51.0,0.0,361.0,580.0
2022-03-16 22:00:00,226.0,0.0,52.0,0.0,504.0,593.0
2022-03-16 23:00:00,229.0,0.0,51.0,0.0,570.0,599.0
2022-03-17 00:00:00,229.0,0.0,51.0,0.0,501.0,605.0
2022-03-17 01:00:00,162.0,0.0,49.0,0.0,706.0,578.0
2022-03-17 02:00:00,23.0,0.0,50.0,0.0,749.0,520.0
2022-03-17 03:00:00,0.0,0.0,52.0,0.0,748.0,470.0
2022-03-17 04:00:00,0.0,0.0,54.0,0.0,739.0,457.0
2022-03-17 05:00:00,0.0,0.0,55.0,0.0,706.0,353.0
2022-03-17 06:00:00,0.0,0.0,54.0,0.0,516.0,245.0
2022-03-17 07:00:00,0.0,33.0,57.0,0.0,460.0,171.0
2022-03-17 08:00:00,0.0,57.0,57.0,0.0,454.0,148.0
2022-03-17 09:00:00,0.0,24.0,56.0,0.0,455.0,113.0
2022-03-17 10:00:00,0.0,208.0,56.0,0.0,452.0,66.0
2022-03-17 11:00:00,0.0,188.0,56.0,0.0,457.0,40.0
2022-03-17 12:00:00,0.0,240.0,56.0,0.0,506.0,25.0
2022-03-17 13:00:00,0.0,237.0,59.0,0.0,722.0,27.0
2022-03-17 14:00:00,0.0,238.0,57.0,0.0,723.0,38.0
2022-03-17 15:00:00,59.0,241.0,58.0,0.0,744.0,76.0
2022-03-17 16:00:00,226.0,215.0,60.0,0.0,654.0,78.0
2022-03-17 17:00:00,288.0,240.0,54.0,0.0,590.0,90.0
2022-03-17 18:00:00,275.0,149.0,55.0,0.0,432.0,121.0
2022-03-17 19:00:00,235.0,3.0,55.0,0.0,445.0,111.0
2022-03-17 20:00:00,222.0,0.0,52.0,0.0,395.0,115.0
2022-03-17 21:00:00,200.0,0.0,54.0,0.0,395.0,116.0
2022-03-17 22:00:00,188.0,0.0,56.0,0.0,365.0,104.0
2022-03-17 23:00:00,152.0,0.0,51.0,0.0,402.0,108.0
2022-03-18 00:00:00,120.0,5.0,49.0,0.0,451.0,94.0
2022-03-18 01:00:00,42.0,82.0,51.0,0.0,644.0,83.0
2022-03-18 02:00:00,7.0,84.0,51.0,0.0,641.0,81.0
2022-03-18 03:00:00,0.0,85.0,52.0,0.0,739.0,116.0
2022-03-18 04:00:00,0.0,85.0,56.0,0.0,735.0,131.0
2022-03-18 05:00:00,0.0,86.0,53.0,0.0,613.0,146.0
2022-03-18 06:00:00,0.0,85.0,56.0,0.0,642.0,131.0
2022-03-18 07:00:00,0.0,54.0,56.0,0.0,462.0,125.0
2022-03-18 08:00:00,0.0,0.0,61.0,0.0,447.0,142.0
2022-03-18 09:00:00,0.0,0.0,56.0,0.0,447.0,147.0
2022-03-18 10:00:00,0.0,0.0,59.0,0.0,453.0,132.0
2022-03-18 11:00:00,0.0,24.0,59.0,0.0,521.0,76.0
2022-03-18 12:00:00,0.0,135.0,59.0,0.0,554.0,39.0
2022-03-18 13:00:00,0.0,155.0,59.0,0.0,636.0,66.0
2022-03-18 14:00:00,1.0,162.0,58.0,0.0,806.0,45.0
2022-03-18 15:00:00,36.0,164.0,57.0,0.0,864.0,38.0
2022-03-18 16:00:00,183.0,143.0,59.0,0.0,762.0,18.0
2022-03-18 17:00:00,281.0,135.0,56.0,0.0,637.0,22.0
2022-03-18 18:00:00,278.0,128.0,56.0,0.0,511.0,45.0
2022-03-18 19:00:00,274.0,3.0,50.0,0.0,485.0,91.0
2022-03-18 20:00:00,264.0,0.0,48.0,0.0,422.0,92.0
2022-03-18 21:00:00,252.0,0.0,48.0,0.0,369.0,114.0
2022-03-18 22:00:00,233.0,0.0,49.0,0.0,351.0,116.0
2022-03-18 23:00:00,205.0,0.0,47.0,0.0,364.0,128.0
2022-03-19 00:00:00,184.0,0.0,50.0,0.0,526.0,123.0
2022-03-19 01:00:00,107.0,0.0,49.0,0.0,750.0,120.0
2022-03-19 02:00:00,9.0,0.0,47.0,0.0,1024.0,107.0
2022-03-19 03:00:00,0.0,0.0,54.0,0.0,1001.0,123.0
2022-03-19 04:00:00,0.0,0.0,50.0,0.0,810.0,206.0
2022-03-19 05:00:00,0.0,0.0,53.0,0.0,608.0,286.0
2022-03-19 06:00:00,0.0,0.0,53.0,0.0,456.0,301.0
2022-03-19 07:00:00,0.0,1.0,52.0,0.0,393.0,299.0
2022-03-19 08:00:00,0.0,40.0,52.0,0.0,334.0,325.0
2022-03-19 09:00:00,0.0,42.0,55.0,0.0,330.0,335.0
2022-03-19 10:00:00,0.0,33.0,54.0,0.0,343.0,356.0
2022-03-19 11:00:00,0.0,0.0,56.0,0.0,387.0,421.0
2022-03-19 12:00:00,0.0,0.0,59.0,0.0,465.0,413.0
2022-03-19 13:00:00,0.0,0.0,54.0,0.0,548.0,386.0
2022-03-19 14:00:00,1.0,0.0,57.0,0.0,734.0,391.0
2022-03-19 15:00:00,14.0,0.0,56.0,0.0,642.0,403.0
2022-03-19 16:00:00,50.0,0.0,54.0,0.0,749.0,389.0
2022-03-19 17:00:00,76.0,0.0,52.0,0.0,694.0,350.0
2022-03-19 18:00:00,113.0,0.0,48.0,0.0,514.0,309.0
2022-03-19 19:00:00,162.0,0.0,31.0,0.0,410.0,230.0
2022-03-19 20:00:00,156.0,0.0,39.0,0.0,346.0,153.0
2022-03-19 21:00:00,139.0,0.0,49.0,0.0,399.0,116.0
2022-03-19 22:00:00,92.0,0.0,51.0,0.0,379.0,139.0
2022-03-19 23:00:00,75.0,0.0,53.0,0.0,390.0,191.0
2022-03-20 00:00:00,54.0,0.0,51.0,0.0,398.0,251.0
2022-03-20 01:00:00,35.0,0.0,51.0,0.0,461.0,267.0
2022-03-20 02:00:00,2.0,0.0,52.0,0.0,524.0,345.0
2022-03-20 03:00:00,0.0,0.0,53.0,0.0,369.0,286.0
2022-03-20 04:00:00,0.0,0.0,54.0,0.0,422.0,297.0
2022-03-20 05:00:00,0.0,0.0,53.0,0.0,319.0,394.0
2022-03-20 06:00:00,0.0,0.0,58.0,0.0,310.0,521.0
2022-03-20 07:00:00,0.0,0.0,59.0,0.0,352.0,572.0
2022-03-20 08:00:00,0.0,0.0,57.0,0.0,519.0,565.0
2022-03-20 09:00:00,0.0,0.0,60.0,0.0,428.0,578.0
2022-03-20 10:00:00,0.0,0.0,58.0,0.0,370.0,603.0
2022-03-20 11:00:00,0.0,0.0,61.0,0.0,458.0,632.0
2022-03-20 12:00:00,0.0,0.0,57.0,0.0,545.0,647.0
2022-03-20 13:00:00,0.0,0.0,45.0,0.0,654.0,643.0
2022-03-20 14:00:00,0.0,0.0,45.0,0.0,775.0,619.0
2022-03-20 15:00:00,57.0,0.0,46.0,0.0,759.0,605.0
2022-03-20 16:00:00,200.0,0.0,49.0,0.0,758.0,582.0
2022-03-20 17:00:00,190.0,0.0,53.0,0.0,748.0,561.0
2022-03-20 18:00:00,196.0,0.0,50.0,0.0,659.0,565.0
2022-03-20 19:00:00,236.0,0.0,51.0,0.0,532.0,569.0
2022-03-20 20:00:00,260.0,0.0,56.0,0.0,550.0,600.0
2022-03-20 21:00:00,259.0,0.0,55.0,0.0,508.0,609.0
2022-03-20 22:00:00,258.0,0.0,54.0,0.0,526.0,602.0
2022-03-20 23:00:00,253.0,0.0,53.0,0.0,503.0,605.0
2022-03-21 00:00:00,259.0,0.0,53.0,0.0,555.0,598.0
2022-03-21 01:00:00,179.0,0.0,53.0,0.0,634.0,610.0
2022-03-21 02:00:00,29.0,14.0,56.0,0.0,636.0,584.0
2022-03-21 03:00:00,0.0,148.0,52.0,0.0,626.0,566.0
2022-03-21 04:00:00,0.0,161.0,54.0,0.0,556.0,513.0
2022-03-21 05:00:00,0.0,168.0,57.0,0.0,431.0,488.0
2022-03-21 06:00:00,0.0,167.0,55.0,0.0,427.0,425.0
2022-03-21 07:00:00,0.0,140.0,57.0,0.0,319.0,413.0
2022-03-21 08:00:00,0.0,132.0,55.0,0.0,322.0,394.0
2022-03-21 09:00:00,0.0,129.0,56.0,0.0,317.0,388.0
2022-03-21 10:00:00,0.0,127.0,55.0,0.0,317.0,372.0
2022-03-21 11:00:00,0.0,131.0,57.0,0.0,324.0,343.0
2022-03-21 12:00:00,0.0,146.0,57.0,0.0,510.0,326.0
2022-03-21 13:00:00,0.0,166.0,54.0,0.0,689.0,261.0
2022-03-21 14:00:00,1.0,241.0,59.0,0.0,789.0,232.0
2022-03-21 15:00:00,36.0,237.0,57.0,0.0,800.0,146.0
2022-03-21 16:00:00,149.0,222.0,56.0,0.0,683.0,73.0
2022-03-21 17:00:00,230.0,231.0,55.0,0.0,695.0,73.0
2022-03-21 18:00:00,249.0,211.0,55.0,0.0,628.0,138.0
2022-03-21 19:00:00,240.0,209.0,54.0,0.0,488.0,217.0
2022-03-21 20:00:00,250.0,208.0,53.0,0.0,449.0,223.0
2022-03-21 21:00:00,223.0,203.0,56.0,0.0,425.0,250.0
2022-03-21 22:00:00,213.0,145.0,54.0,0.0,452.0,336.0
2022-03-21 23:00:00,233.0,120.0,54.0,0.0,441.0,413.0
2022-03-22 00:00:00,227.0,121.0,55.0,0.0,479.0,439.0
2022-03-22 01:00:00,127.0,127.0,54.0,0.0,547.0,437.0
2022-03-22 02:00:00,25.0,150.0,54.0,0.0,642.0,417.0
2022-03-22 03:00:00,0.0,157.0,55.0,0.0,641.0,409.0
2022-03-22 04:00:00,0.0,146.0,56.0,0.0,641.0,373.0
2022-03-22 05:00:00,0.0,139.0,54.0,0.0,525.0,408.0
2022-03-22 06:00:00,0.0,141.0,57.0,0.0,444.0,431.0
2022-03-22 07:00:00,0.0,127.0,57.0,0.0,392.0,426.0
2022-03-22 08:00:00,0.0,130.0,57.0,0.0,327.0,417.0
2022-03-22 09:00:00,0.0,128.0,56.0,0.0,322.0,413.0
2022-03-22 10:00:00,0.0,127.0,57.0,0.0,328.0,372.0
2022-03-22 11:00:00,0.0,137.0,56.0,0.0,371.0,397.0
2022-03-22 12:00:00,0.0,143.0,58.0,0.0,402.0,374.0
2022-03-22 13:00:00,0.0,147.0,58.0,0.0,565.0,298.0
2022-03-22 14:00:00,1.0,146.0,58.0,0.0,730.0,182.0
2022-03-22 15:00:00,69.0,149.0,57.0,0.0,762.0,86.0
2022-03-22 16:00:00,209.0,131.0,54.0,0.0,627.0,47.0
2022-03-22 17:00:00,256.0,114.0,53.0,0.0,573.0,41.0
2022-03-22 18:00:00,277.0,3.0,51.0,0.0,575.0,40.0
2022-03-22 19:00:00,274.0,0.0,54.0,0.0,573.0,51.0
2022-03-22 20:00:00,271.0,0.0,49.0,0.0,529.0,61.0
2022-03-22 21:00:00,280.0,0.0,51.0,0.0,385.0,74.0
2022-03-22 22:00:00,286.0,0.0,50.0,0.0,434.0,62.0
2022-03-22 23:00:00,300.0,0.0,51.0,0.0,481.0,71.0
2022-03-23 00:00:00,296.0,0.0,51.0,0.0,578.0,105.0
2022-03-23 01:00:00,202.0,0.0,52.0,0.0,684.0,95.0
2022-03-23 02:00:00,35.0,0.0,51.0,0.0,739.0,76.0
2022-03-23 03:00:00,0.0,0.0,52.0,0.0,725.0,57.0
2022-03-23 04:00:00,0.0,0.0,56.0,0.0,663.0,53.0
2022-03-23 05:00:00,0.0,0.0,54.0,0.0,592.0,39.0
2022-03-23 06:00:00,0.0,0.0,53.0,0.0,472.0,47.0
2022-03-23 07:00:00,0.0,0.0,54.0,0.0,464.0,50.0
2022-03-23 08:00:00,0.0,0.0,53.0,0.0,434.0,38.0
2022-03-23 09:00:00,0.0,0.0,55.0,0.0,422.0,38.0
2022-03-23 10:00:00,0.0,0.0,57.0,0.0,450.0,39.0
2022-03-23 11:00:00,0.0,0.0,60.0,0.0,475.0,37.0
2022-03-23 12:00:00,0.0,20.0,56.0,0.0,478.0,54.0
2022-03-23 13:00:00,0.0,158.0,58.0,0.0,503.0,54.0
2022-03-23 14:00:00,0.0,160.0,60.0,0.0,554.0,56.0
2022-03-23 15:00:00,90.0,128.0,55.0,0.0,529.0,76.0
2022-03-23 16:00:00,259.0,128.0,52.0,0.0,444.0,70.0
2022-03-23 17:00:00,300.0,120.0,50.0,0.0,476.0,74.0
2022-03-23 18:00:00,300.0,3.0,53.0,0.0,501.0,102.0
2022-03-23 19:00:00,292.0,0.0,50.0,0.0,438.0,97.0
2022-03-23 20:00:00,280.0,0.0,52.0,0.0,426.0,94.0
2022-03-23 21:00:00,279.0,0.0,47.0,0.0,445.0,76.0
2022-03-23 22:00:00,287.0,0.0,46.0,0.0,362.0,83.0
2022-03-23 23:00:00,278.0,0.0,45.0,0.0,354.0,85.0
2022-03-24 00:00:00,252.0,0.0,48.0,0.0,498.0,74.0
2022-03-24 01:00:00,141.0,0.0,49.0,0.0,665.0,53.0
2022-03-24 02:00:00,32.0,0.0,49.0,0.0,787.0,134.0
2022-03-24 03:00:00,0.0,0.0,53.0,0.0,738.0,148.0
2022-03-24 04:00:00,0.0,0.0,53.0,0.0,619.0,193.0
2022-03-24 05:00:00,0.0,0.0,53.0,0.0,573.0,231.0
2022-03-24 06:00:00,0.0,0.0,53.0,0.0,567.0,268.0
2022-03-24 07:00:00,0.0,0.0,52.0,0.0,515.0,273.0
2022-03-24 08:00:00,0.0,0.0,53.0,0.0,545.0,270.0
2022-03-24 09:00:00,0.0,0.0,52.0,0.0,623.0,262.0
2022-03-24 10:00:00,0.0,0.0,56.0,0.0,630.0,243.0
2022-03-24 11:00:00,0.0,0.0,55.0,0.0,641.0,256.0
2022-03-24 12:00:00,0.0,0.0,62.0,0.0,719.0,264.0
2022-03-24 13:00:00,0.0,0.0,60.0,0.0,759.0,267.0
2022-03-24 14:00:00,1.0,0.0,53.0,0.0,846.0,243.0
