,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_other_production_forecast
264,01/12/2019 00:00:00,2019-01-11 19:00:00,300.1,0,7364,4007,0,1446,0,560,793,0
265,01/12/2019 01:00:00,2019-01-11 20:00:00,301.43,0,7195,4006,0,1230,0,557,767,0
266,01/12/2019 02:00:00,2019-01-11 21:00:00,303.76,0,6927,4006,0,982,0,533,781,0
267,01/12/2019 03:00:00,2019-01-11 22:00:00,299.35,0,6425,4012,0,846,0,533,785,0
268,01/12/2019 04:00:00,2019-01-11 23:00:00,289.38,0,5689,4012,0,790,0,522,795,0
269,01/12/2019 05:00:00,2019-01-12 00:00:00,276.59,0,4899,3980,0,734,0,536,792,0
270,01/12/2019 06:00:00,2019-01-12 01:00:00,263.55,0,4308,4014,0,753,0,502,782,0
271,01/12/2019 07:00:00,2019-01-12 02:00:00,264.56,0,4313,4038,0,669,0,507,774,0
272,01/12/2019 08:00:00,2019-01-12 03:00:00,261.29,0,4090,4013,0,676,0,472,783,0
273,01/12/2019 09:00:00,2019-01-12 04:00:00,258.15,0,3945,4025,0,662,0,481,792,0
274,01/12/2019 10:00:00,2019-01-12 05:00:00,258.91,0,3973,4025,0,614,0,513,787,0
275,01/12/2019 11:00:00,2019-01-12 06:00:00,266.84,0,4357,4037,0,626,0,526,792,0
276,01/12/2019 12:00:00,2019-01-12 07:00:00,270.27,0,4691,4044,0,809,0,508,802,0
277,01/12/2019 13:00:00,2019-01-12 08:00:00,280.91,0,5382,4042,0,916,1,527,810,0
278,01/12/2019 14:00:00,2019-01-12 09:00:00,277.98,0,5535,4025,0,1249,11,503,832,0
279,01/12/2019 15:00:00,2019-01-12 10:00:00,279.72,7,5611,4004,0,1269,31,490,837,0
280,01/12/2019 16:00:00,2019-01-12 11:00:00,288.42,24,5706,3998,10,973,45,483,828,0
281,01/12/2019 17:00:00,2019-01-12 12:00:00,287.03,57,5475,4007,0,868,63,473,810,0
282,01/12/2019 18:00:00,2019-01-12 13:00:00,288.58,99,5397,4015,0,786,76,478,802,0
283,01/12/2019 19:00:00,2019-01-12 14:00:00,284.17,84,5112,4023,71,789,75,492,792,0
284,01/12/2019 20:00:00,2019-01-12 15:00:00,286,87,5379,4033,11,822,56,508,787,0
285,01/12/2019 21:00:00,2019-01-12 16:00:00,292.29,91,5870,4036,0,926,23,512,787,0
286,01/12/2019 22:00:00,2019-01-12 17:00:00,287.84,91,5984,4054,0,1248,1,530,816,0
287,01/12/2019 23:00:00,2019-01-12 18:00:00,274.92,94,6155,4026,0,2095,0,538,826,0
288,01/13/2019 00:00:00,2019-01-12 19:00:00,279.67,89,6160,4002,0,1846,0,534,816,0
289,01/13/2019 01:00:00,2019-01-12 20:00:00,286.43,93,6077,4012,0,1521,0,455,819,0
290,01/13/2019 02:00:00,2019-01-12 21:00:00,294.95,102,6037,4006,0,1160,0,425,833,0
291,01/13/2019 03:00:00,2019-01-12 22:00:00,294.2,90,5643,3998,0,912,0,398,826,0
292,01/13/2019 04:00:00,2019-01-12 23:00:00,285.48,81,4983,3995,0,804,0,340,805,0
293,01/13/2019 05:00:00,2019-01-13 00:00:00,275.4,81,4358,4009,0,742,0,286,798,0
294,01/13/2019 06:00:00,2019-01-13 01:00:00,272.39,81,4120,4023,0,713,0,243,812,0
295,01/13/2019 07:00:00,2019-01-13 02:00:00,271.5,81,4117,4027,0,705,0,247,793,0
296,01/13/2019 08:00:00,2019-01-13 03:00:00,270.62,79,4073,4017,0,705,0,241,788,0
297,01/13/2019 09:00:00,2019-01-13 04:00:00,270.56,79,4018,4023,0,710,0,201,797,0
298,01/13/2019 10:00:00,2019-01-13 05:00:00,265.42,78,3805,4019,0,718,0,185,785,0
299,01/13/2019 11:00:00,2019-01-13 06:00:00,276.69,78,4323,4041,0,727,0,167,787,0
300,01/13/2019 12:00:00,2019-01-13 07:00:00,281.17,81,4625,4037,0,817,0,163,791,0
301,01/13/2019 13:00:00,2019-01-13 08:00:00,286.73,81,4983,4031,0,853,0,170,780,0
302,01/13/2019 14:00:00,2019-01-13 09:00:00,295.87,89,5618,4029,0,907,7,157,741,0
303,01/13/2019 15:00:00,2019-01-13 10:00:00,295.3,85,5538,4016,0,908,23,117,742,0
304,01/13/2019 16:00:00,2019-01-13 11:00:00,296.54,80,5359,4009,0,814,41,70,779,0
305,01/13/2019 17:00:00,2019-01-13 12:00:00,294.08,82,5156,4006,0,785,54,51,780,0
306,01/13/2019 18:00:00,2019-01-13 13:00:00,291.1,80,5061,4020,0,776,56,45,750,0
307,01/13/2019 19:00:00,2019-01-13 14:00:00,288.6,81,4891,4002,0,779,50,41,750,0
308,01/13/2019 20:00:00,2019-01-13 15:00:00,291.03,82,5084,4065,0,820,36,35,775,0
309,01/13/2019 21:00:00,2019-01-13 16:00:00,302.83,80,5815,4039,0,866,15,44,763,0
310,01/13/2019 22:00:00,2019-01-13 17:00:00,301.16,89,6308,4050,1,1319,2,51,788,0
311,01/13/2019 23:00:00,2019-01-13 18:00:00,286.03,111,6679,4023,0,2384,0,66,782,0
312,01/14/2019 00:00:00,2019-01-13 19:00:00,288.55,110,6737,4006,0,2281,0,85,776,0
313,01/14/2019 01:00:00,2019-01-13 20:00:00,290.52,107,6505,3996,0,1976,0,116,776,0
314,01/14/2019 02:00:00,2019-01-13 21:00:00,294.97,104,6200,3985,0,1510,0,134,768,0
315,01/14/2019 03:00:00,2019-01-13 22:00:00,295.82,82,5720,3985,0,1080,0,102,742,0
316,01/14/2019 04:00:00,2019-01-13 23:00:00,291.69,82,5074,4001,0,788,0,95,752,0
317,01/14/2019 05:00:00,2019-01-14 00:00:00,277.27,85,4277,4005,0,707,0,90,732,0
318,01/14/2019 06:00:00,2019-01-14 01:00:00,269.67,99,3815,4012,0,672,0,83,756,0
319,01/14/2019 07:00:00,2019-01-14 02:00:00,270.55,95,3825,4042,0,651,0,81,780,0
320,01/14/2019 08:00:00,2019-01-14 03:00:00,276.22,83,4087,4035,0,680,0,65,793,0
321,01/14/2019 09:00:00,2019-01-14 04:00:00,277.27,98,4119,4025,0,721,0,57,795,0
322,01/14/2019 10:00:00,2019-01-14 05:00:00,279.4,100,4265,4036,0,745,0,53,788,0
323,01/14/2019 11:00:00,2019-01-14 06:00:00,292.22,97,5108,4064,0,875,0,59,806,0
324,01/14/2019 12:00:00,2019-01-14 07:00:00,291.53,106,5962,4081,0,1545,0,76,823,0
325,01/14/2019 13:00:00,2019-01-14 08:00:00,284.18,101,6425,4047,0,2256,1,96,814,0
326,01/14/2019 14:00:00,2019-01-14 09:00:00,285.9,102,6427,4011,0,2197,9,82,803,0
327,01/14/2019 15:00:00,2019-01-14 10:00:00,293.54,101,6533,4007,0,1910,24,66,814,0
328,01/14/2019 16:00:00,2019-01-14 11:00:00,308.93,85,6651,3994,0,1273,43,52,838,0
329,01/14/2019 17:00:00,2019-01-14 12:00:00,312.56,82,6269,3999,8,858,60,47,834,0
330,01/14/2019 18:00:00,2019-01-14 13:00:00,314.65,81,6192,4038,137,808,64,45,818,0
331,01/14/2019 19:00:00,2019-01-14 14:00:00,318.57,86,6200,4028,300,830,72,56,815,0
332,01/14/2019 20:00:00,2019-01-14 15:00:00,316.33,93,6259,4017,213,858,61,82,808,0
333,01/14/2019 21:00:00,2019-01-14 16:00:00,321.19,86,6132,4040,476,881,26,97,828,0
334,01/14/2019 22:00:00,2019-01-14 17:00:00,320.7,106,7239,4062,167,1185,3,144,837,0
335,01/14/2019 23:00:00,2019-01-14 18:00:00,299.39,116,7439,4036,0,2170,0,196,838,0
336,01/15/2019 00:00:00,2019-01-14 19:00:00,300.91,114,7424,3994,0,2095,0,224,842,0
337,01/15/2019 01:00:00,2019-01-14 20:00:00,304.39,109,7258,3998,0,1762,0,249,841,0
338,01/15/2019 02:00:00,2019-01-14 21:00:00,307.92,105,6903,3983,0,1278,0,320,831,0
339,01/15/2019 03:00:00,2019-01-14 22:00:00,300.59,105,6026,4002,0,981,0,348,829,0
340,01/15/2019 04:00:00,2019-01-14 23:00:00,275.63,107,4756,3987,0,1072,0,374,806,0
341,01/15/2019 05:00:00,2019-01-15 00:00:00,256.15,95,3783,4002,0,900,0,445,804,0
342,01/15/2019 06:00:00,2019-01-15 01:00:00,251.2,109,3534,4033,0,853,0,477,818,0
343,01/15/2019 07:00:00,2019-01-15 02:00:00,244.38,109,3342,4020,0,897,0,508,805,0
344,01/15/2019 08:00:00,2019-01-15 03:00:00,245.28,109,3345,4014,0,826,0,545,804,0
345,01/15/2019 09:00:00,2019-01-15 04:00:00,248.76,109,3412,4018,0,791,0,516,812,0
346,01/15/2019 10:00:00,2019-01-15 05:00:00,256.03,108,3753,4032,0,820,0,524,819,0
347,01/15/2019 11:00:00,2019-01-15 06:00:00,271.16,107,4551,4073,0,876,0,493,806,0
348,01/15/2019 12:00:00,2019-01-15 07:00:00,283.23,110,5879,4048,0,1543,0,435,820,0
349,01/15/2019 13:00:00,2019-01-15 08:00:00,286.65,109,6412,4011,16,1897,3,400,830,0
350,01/15/2019 14:00:00,2019-01-15 09:00:00,293.75,107,6290,3997,98,1630,16,332,832,0
351,01/15/2019 15:00:00,2019-01-15 10:00:00,300.43,108,5948,3997,96,1108,41,271,828,0
352,01/15/2019 16:00:00,2019-01-15 11:00:00,300.8,108,5927,4017,16,930,73,241,809,0
353,01/15/2019 17:00:00,2019-01-15 12:00:00,304.61,108,6096,4013,1,892,77,212,811,0
354,01/15/2019 18:00:00,2019-01-15 13:00:00,302.43,108,5866,4017,2,827,71,197,794,0
355,01/15/2019 19:00:00,2019-01-15 14:00:00,304,106,5932,4021,0,846,66,134,781,0
356,01/15/2019 20:00:00,2019-01-15 15:00:00,306.27,106,6003,4033,0,851,54,95,792,0
357,01/15/2019 21:00:00,2019-01-15 16:00:00,309.7,106,6279,4036,0,959,18,62,801,0
358,01/15/2019 22:00:00,2019-01-15 17:00:00,309.85,107,6687,4054,0,1242,4,52,820,0
359,01/15/2019 23:00:00,2019-01-15 18:00:00,304.06,107,7210,4034,6,1885,0,63,825,0
360,01/16/2019 00:00:00,2019-01-15 19:00:00,304.56,110,7176,4005,4,1873,0,62,826,0
361,01/16/2019 01:00:00,2019-01-15 20:00:00,306.3,108,6916,3991,0,1626,0,46,816,0
362,01/16/2019 02:00:00,2019-01-15 21:00:00,311.96,107,6696,3998,0,1241,0,31,823,0
363,01/16/2019 03:00:00,2019-01-15 22:00:00,311,108,6133,3993,0,961,0,16,827,0
364,01/16/2019 04:00:00,2019-01-15 23:00:00,295.19,107,4962,3938,0,858,0,20,817,0
365,01/16/2019 05:00:00,2019-01-16 00:00:00,281.6,109,4173,3839,0,870,0,30,810,0
366,01/16/2019 06:00:00,2019-01-16 01:00:00,287.71,109,4285,3708,0,842,0,49,808,0
367,01/16/2019 07:00:00,2019-01-16 02:00:00,296.84,110,4484,3590,2,775,0,76,822,0
368,01/16/2019 08:00:00,2019-01-16 03:00:00,298.55,115,4482,3523,0,765,0,106,827,0
369,01/16/2019 09:00:00,2019-01-16 04:00:00,298.68,115,4556,3498,0,764,0,167,820,0
370,01/16/2019 10:00:00,2019-01-16 05:00:00,300.65,120,4829,3504,0,783,0,238,802,0
371,01/16/2019 11:00:00,2019-01-16 06:00:00,313.44,204,5493,3542,0,798,0,272,796,0
372,01/16/2019 12:00:00,2019-01-16 07:00:00,323.58,235,6356,3531,0,927,0,327,812,0
373,01/16/2019 13:00:00,2019-01-16 08:00:00,317.44,272,6660,3502,0,1286,2,489,814,0
374,01/16/2019 14:00:00,2019-01-16 09:00:00,316.59,310,6366,3469,2,1195,17,551,831,0
375,01/16/2019 15:00:00,2019-01-16 10:00:00,324.68,320,6279,3478,18,877,23,490,823,0
376,01/16/2019 16:00:00,2019-01-16 11:00:00,331.58,372,6635,3505,2,844,17,479,827,0
377,01/16/2019 17:00:00,2019-01-16 12:00:00,337.69,439,6709,3469,0,814,27,418,817,0
378,01/16/2019 18:00:00,2019-01-16 13:00:00,336.39,461,6688,3482,0,839,32,469,834,0
379,01/16/2019 19:00:00,2019-01-16 14:00:00,336.96,474,6612,3485,30,825,33,454,821,0
380,01/16/2019 20:00:00,2019-01-16 15:00:00,336.76,476,6344,3473,119,830,22,438,818,0
381,01/16/2019 21:00:00,2019-01-16 16:00:00,333.98,479,6402,3491,28,802,15,508,821,0
382,01/16/2019 22:00:00,2019-01-16 17:00:00,334.58,480,6736,3505,0,843,3,589,832,0
383,01/16/2019 23:00:00,2019-01-16 18:00:00,330.37,482,7123,3512,0,1157,0,649,830,0
384,01/17/2019 00:00:00,2019-01-16 19:00:00,326.76,473,6952,3469,5,1139,0,762,824,0
385,01/17/2019 01:00:00,2019-01-16 20:00:00,325.34,451,6574,3473,0,923,0,804,837,0
386,01/17/2019 02:00:00,2019-01-16 21:00:00,320.38,436,6181,3467,0,906,0,806,845,0
387,01/17/2019 03:00:00,2019-01-16 22:00:00,312.79,423,5535,3475,0,790,0,808,831,0
388,01/17/2019 04:00:00,2019-01-16 23:00:00,293.24,352,4446,3452,0,748,0,792,825,0
389,01/17/2019 05:00:00,2019-01-17 00:00:00,272.76,321,3599,3479,0,765,0,789,811,0
390,01/17/2019 06:00:00,2019-01-17 01:00:00,265.87,365,3173,3479,0,768,0,754,801,0
391,01/17/2019 07:00:00,2019-01-17 02:00:00,260.75,337,3025,3506,0,765,0,693,784,0
392,01/17/2019 08:00:00,2019-01-17 03:00:00,257.65,339,2887,3583,0,712,0,652,782,0
393,01/17/2019 09:00:00,2019-01-17 04:00:00,258.04,340,2948,3693,0,702,0,610,789,0
394,01/17/2019 10:00:00,2019-01-17 05:00:00,267.32,339,3419,3790,0,762,0,531,787,0
395,01/17/2019 11:00:00,2019-01-17 06:00:00,271.76,343,3848,3930,0,809,0,562,794,0
396,01/17/2019 12:00:00,2019-01-17 07:00:00,296.43,420,5501,4021,0,1171,0,530,816,0
397,01/17/2019 13:00:00,2019-01-17 08:00:00,306.66,483,6218,3999,0,1295,1,570,827,0
398,01/17/2019 14:00:00,2019-01-17 09:00:00,312.14,467,6177,3966,0,1033,19,525,813,0
399,01/17/2019 15:00:00,2019-01-17 10:00:00,300.64,347,5486,3993,0,879,55,486,830,0
400,01/17/2019 16:00:00,2019-01-17 11:00:00,290.46,401,4700,3992,0,877,80,448,830,0
401,01/17/2019 17:00:00,2019-01-17 12:00:00,291.01,431,4555,4028,0,846,87,380,839,0
402,01/17/2019 18:00:00,2019-01-17 13:00:00,291.66,366,4643,4021,0,841,80,306,835,0
403,01/17/2019 19:00:00,2019-01-17 14:00:00,300.59,421,4913,4039,0,840,76,230,838,0
404,01/17/2019 20:00:00,2019-01-17 15:00:00,313.86,484,5329,4039,14,828,54,144,852,0
405,01/17/2019 21:00:00,2019-01-17 16:00:00,325.74,488,6051,4048,0,859,23,82,872,0
406,01/17/2019 22:00:00,2019-01-17 17:00:00,335.42,491,6938,4060,0,970,3,56,888,0
407,01/17/2019 23:00:00,2019-01-17 18:00:00,331.63,487,7498,4039,0,1441,0,69,899,0
408,01/18/2019 00:00:00,2019-01-17 19:00:00,337.53,482,7682,4006,0,1293,0,61,898,0
409,01/18/2019 01:00:00,2019-01-17 20:00:00,336.79,480,7465,4007,0,1212,0,52,886,0
410,01/18/2019 02:00:00,2019-01-17 21:00:00,335.8,480,7000,3993,0,994,0,83,873,0
411,01/18/2019 03:00:00,2019-01-17 22:00:00,325.15,479,6056,3976,0,894,0,130,853,0
412,01/18/2019 04:00:00,2019-01-17 23:00:00,308.18,474,4983,4009,0,889,0,164,868,0
413,01/18/2019 05:00:00,2019-01-18 00:00:00,291.73,472,4099,3997,0,875,0,224,865,0
414,01/18/2019 06:00:00,2019-01-18 01:00:00,274.75,434,3326,3981,0,785,0,270,850,0
415,01/18/2019 07:00:00,2019-01-18 02:00:00,262.34,360,3010,4014,0,723,0,313,845,0
416,01/18/2019 08:00:00,2019-01-18 03:00:00,263.21,382,2981,3924,0,748,0,373,847,0
417,01/18/2019 09:00:00,2019-01-18 04:00:00,262.71,417,2972,3963,0,756,0,414,847,0
418,01/18/2019 10:00:00,2019-01-18 05:00:00,264.55,442,3082,4021,0,758,0,439,847,0
419,01/18/2019 11:00:00,2019-01-18 06:00:00,278.47,490,3810,4059,0,911,0,425,844,0
420,01/18/2019 12:00:00,2019-01-18 07:00:00,299.05,520,5206,4063,0,1167,0,413,851,0
421,01/18/2019 13:00:00,2019-01-18 08:00:00,307.65,524,6104,4027,0,1305,0,524,853,0
422,01/18/2019 14:00:00,2019-01-18 09:00:00,318.73,522,6406,4019,0,945,4,554,850,0
423,01/18/2019 15:00:00,2019-01-18 10:00:00,321.38,528,6396,4023,10,876,11,532,867,0
424,01/18/2019 16:00:00,2019-01-18 11:00:00,322.53,522,6308,4020,0,790,19,482,857,0
425,01/18/2019 17:00:00,2019-01-18 12:00:00,315.11,521,5743,3998,0,848,32,430,859,0
426,01/18/2019 18:00:00,2019-01-18 13:00:00,310.73,521,5338,4010,0,771,41,419,856,0
427,01/18/2019 19:00:00,2019-01-18 14:00:00,307.72,505,5106,4011,6,754,27,405,856,0
428,01/18/2019 20:00:00,2019-01-18 15:00:00,309.22,499,5095,4027,61,768,13,391,868,0
429,01/18/2019 21:00:00,2019-01-18 16:00:00,307.07,524,5101,4028,70,879,8,432,869,0
430,01/18/2019 22:00:00,2019-01-18 17:00:00,309.62,529,5562,4054,39,948,1,491,865,0
431,01/18/2019 23:00:00,2019-01-18 18:00:00,310.06,523,6018,4013,0,1170,0,514,859,0
432,01/19/2019 00:00:00,2019-01-18 19:00:00,292.73,517,5383,4005,0,1506,0,541,852,0
433,01/19/2019 01:00:00,2019-01-18 20:00:00,292.09,509,5028,3991,0,1200,0,601,845,0
434,01/19/2019 02:00:00,2019-01-18 21:00:00,288.98,496,4628,4001,0,852,0,742,843,0
435,01/19/2019 03:00:00,2019-01-18 22:00:00,278.09,497,3916,4010,0,763,0,750,858,0
436,01/19/2019 04:00:00,2019-01-18 23:00:00,257.91,371,3243,3977,0,731,0,790,866,0
437,01/19/2019 05:00:00,2019-01-19 00:00:00,246.47,336,2848,4010,0,666,0,823,873,0
438,01/19/2019 06:00:00,2019-01-19 01:00:00,237.38,333,2377,3992,0,632,0,693,858,0
439,01/19/2019 07:00:00,2019-01-19 02:00:00,234.2,306,2292,4014,0,633,0,620,854,0
440,01/19/2019 08:00:00,2019-01-19 03:00:00,233.89,286,2309,4024,0,644,0,587,858,0
441,01/19/2019 09:00:00,2019-01-19 04:00:00,242.87,339,2485,4034,0,657,0,543,856,0
442,01/19/2019 10:00:00,2019-01-19 05:00:00,240.69,337,2370,4010,0,695,0,480,853,0
443,01/19/2019 11:00:00,2019-01-19 06:00:00,231.99,282,2236,4042,0,711,0,464,848,0
444,01/19/2019 12:00:00,2019-01-19 07:00:00,247.1,312,2863,4065,0,814,0,520,852,0
445,01/19/2019 13:00:00,2019-01-19 08:00:00,269.53,415,3476,4054,0,799,2,481,860,0
446,01/19/2019 14:00:00,2019-01-19 09:00:00,276.07,468,3663,4033,0,822,19,476,860,0
447,01/19/2019 15:00:00,2019-01-19 10:00:00,282.58,471,3939,4025,0,836,43,400,848,0
448,01/19/2019 16:00:00,2019-01-19 11:00:00,294.03,541,4097,4039,0,791,59,233,852,0
449,01/19/2019 17:00:00,2019-01-19 12:00:00,312.38,661,4547,4037,0,745,56,149,888,0
450,01/19/2019 18:00:00,2019-01-19 13:00:00,317.25,714,4614,4024,0,765,58,92,890,0
451,01/19/2019 19:00:00,2019-01-19 14:00:00,321.95,712,4766,4015,0,717,35,61,876,0
452,01/19/2019 20:00:00,2019-01-19 15:00:00,328.43,801,4929,4030,0,744,13,38,881,0
453,01/19/2019 21:00:00,2019-01-19 16:00:00,327.82,808,5426,4056,0,1038,4,36,890,0
454,01/19/2019 22:00:00,2019-01-19 17:00:00,325.81,842,6316,4054,0,1681,0,39,905,0
455,01/19/2019 23:00:00,2019-01-19 18:00:00,316.08,895,6274,4021,0,2228,0,63,913,0
456,01/20/2019 00:00:00,2019-01-19 19:00:00,323.45,895,6089,3993,0,1756,0,104,912,0
457,01/20/2019 01:00:00,2019-01-19 20:00:00,327.02,895,5765,3996,0,1337,0,152,888,0
458,01/20/2019 02:00:00,2019-01-19 21:00:00,332.39,871,5557,4010,0,894,0,208,889,0
459,01/20/2019 03:00:00,2019-01-19 22:00:00,315.94,605,5165,4000,2,831,0,265,871,0
460,01/20/2019 04:00:00,2019-01-19 23:00:00,307.81,609,4469,4008,22,744,0,267,873,0
461,01/20/2019 05:00:00,2019-01-20 00:00:00,293.04,641,3653,4008,1,713,0,304,851,0
462,01/20/2019 06:00:00,2019-01-20 01:00:00,272.19,639,2752,3996,0,784,0,328,866,0
463,01/20/2019 07:00:00,2019-01-20 02:00:00,263.37,638,2539,4032,0,854,0,370,872,0
464,01/20/2019 08:00:00,2019-01-20 03:00:00,264.83,654,2555,4016,0,800,0,448,881,0
465,01/20/2019 09:00:00,2019-01-20 04:00:00,270.56,779,2474,4017,0,696,0,539,883,0
466,01/20/2019 10:00:00,2019-01-20 05:00:00,268.54,779,2459,4025,0,689,0,595,881,0
467,01/20/2019 11:00:00,2019-01-20 06:00:00,267.69,781,2569,4034,0,697,0,709,881,0
468,01/20/2019 12:00:00,2019-01-20 07:00:00,272.8,646,3198,4017,0,704,0,772,882,0
469,01/20/2019 13:00:00,2019-01-20 08:00:00,269.51,534,3479,4053,0,745,0,820,877,0
470,01/20/2019 14:00:00,2019-01-20 09:00:00,279.5,632,3941,4045,0,812,0,914,865,0
471,01/20/2019 15:00:00,2019-01-20 10:00:00,297.24,838,4466,4043,0,901,0,883,877,0
472,01/20/2019 16:00:00,2019-01-20 11:00:00,311.7,851,5327,4038,0,896,1,860,887,0
473,01/20/2019 17:00:00,2019-01-20 12:00:00,319.79,850,5761,4023,0,822,1,861,899,0
474,01/20/2019 18:00:00,2019-01-20 13:00:00,327.66,848,6345,4044,0,793,2,848,910,0
475,01/20/2019 19:00:00,2019-01-20 14:00:00,331.38,842,6282,4002,0,729,1,739,899,0
476,01/20/2019 20:00:00,2019-01-20 15:00:00,331.4,838,6169,3998,0,751,1,660,900,0
477,01/20/2019 21:00:00,2019-01-20 16:00:00,332.53,839,6105,4021,0,765,2,536,891,0
478,01/20/2019 22:00:00,2019-01-20 17:00:00,318.79,829,6024,4029,0,1231,0,617,897,0
479,01/20/2019 23:00:00,2019-01-20 18:00:00,317.79,867,6481,4025,0,1593,0,640,899,0
480,01/21/2019 00:00:00,2019-01-20 19:00:00,319.79,857,6437,3984,0,1416,0,706,891,0
481,01/21/2019 01:00:00,2019-01-20 20:00:00,311.63,816,5917,3997,0,1274,0,781,846,0
482,01/21/2019 02:00:00,2019-01-20 21:00:00,310.41,800,5854,4002,0,1211,0,803,828,0
483,01/21/2019 03:00:00,2019-01-20 22:00:00,314.45,811,5612,3991,0,922,0,802,838,0
484,01/21/2019 04:00:00,2019-01-20 23:00:00,315.25,820,5361,3994,0,732,0,809,831,0
485,01/21/2019 05:00:00,2019-01-21 00:00:00,302.5,859,4368,4016,0,680,0,828,840,0
486,01/21/2019 06:00:00,2019-01-21 01:00:00,299.14,848,4064,4028,0,715,0,680,828,0
487,01/21/2019 07:00:00,2019-01-21 02:00:00,292.83,836,3884,4021,32,729,0,813,826,0
488,01/21/2019 08:00:00,2019-01-21 03:00:00,285.99,667,3735,4013,103,730,0,790,851,0
489,01/21/2019 09:00:00,2019-01-21 04:00:00,284.58,615,3819,4040,117,698,0,813,840,0
490,01/21/2019 10:00:00,2019-01-21 05:00:00,299.33,809,4107,4046,113,705,0,793,852,0
491,01/21/2019 11:00:00,2019-01-21 06:00:00,307.07,803,4603,4066,212,819,0,788,861,0
492,01/21/2019 12:00:00,2019-01-21 07:00:00,317.71,787,5437,4033,293,966,0,780,854,0
493,01/21/2019 13:00:00,2019-01-21 08:00:00,329.35,788,6383,4034,302,980,1,772,854,0
494,01/21/2019 14:00:00,2019-01-21 09:00:00,341.31,874,7150,3916,417,1143,8,768,831,0
495,01/21/2019 15:00:00,2019-01-21 10:00:00,340.85,857,7302,3759,713,1622,17,779,813,0
496,01/21/2019 16:00:00,2019-01-21 11:00:00,341.77,760,7418,3799,898,1615,23,785,817,0
497,01/21/2019 17:00:00,2019-01-21 12:00:00,346.89,762,7631,3828,991,1493,24,799,812,0
498,01/21/2019 18:00:00,2019-01-21 13:00:00,350.64,752,7732,3879,1068,1355,21,801,814,0
499,01/21/2019 19:00:00,2019-01-21 14:00:00,354.01,812,7894,3908,1014,1302,14,793,840,0
500,01/21/2019 20:00:00,2019-01-21 15:00:00,357.93,858,7896,3922,1097,1207,9,806,826,0
501,01/21/2019 21:00:00,2019-01-21 16:00:00,351.42,887,7909,3937,1125,1567,4,836,825,0
502,01/21/2019 22:00:00,2019-01-21 17:00:00,352.79,887,8029,3952,1276,1701,1,840,859,0
503,01/21/2019 23:00:00,2019-01-21 18:00:00,353.15,876,8342,3953,1449,1984,0,823,872,0
504,01/22/2019 00:00:00,2019-01-21 19:00:00,348.23,880,8176,3953,1415,2138,0,843,868,0
505,01/22/2019 01:00:00,2019-01-21 20:00:00,355.01,882,8317,3963,1479,1826,0,869,851,0
506,01/22/2019 02:00:00,2019-01-21 21:00:00,354.65,861,7643,3965,1547,1622,0,845,849,0
507,01/22/2019 03:00:00,2019-01-21 22:00:00,357.18,872,6746,3952,1612,1234,0,827,846,0
508,01/22/2019 04:00:00,2019-01-21 23:00:00,354.28,853,6389,3983,1330,941,0,805,847,0
509,01/22/2019 05:00:00,2019-01-22 00:00:00,340.97,849,5617,3962,988,889,0,797,833,0
510,01/22/2019 06:00:00,2019-01-22 01:00:00,331.58,885,4707,3998,944,797,0,826,839,0
511,01/22/2019 07:00:00,2019-01-22 02:00:00,334.66,896,4460,4032,1152,780,0,801,853,0
512,01/22/2019 08:00:00,2019-01-22 03:00:00,337.66,882,4235,4011,1330,753,0,779,858,0
513,01/22/2019 09:00:00,2019-01-22 04:00:00,332.57,860,4232,4015,1205,774,0,800,858,0
514,01/22/2019 10:00:00,2019-01-22 05:00:00,333.73,873,4230,4025,1278,806,0,798,853,0
515,01/22/2019 11:00:00,2019-01-22 06:00:00,340.62,890,4684,4042,1435,878,0,811,844,0
516,01/22/2019 12:00:00,2019-01-22 07:00:00,338.96,890,5532,4044,1719,1669,0,799,863,0
517,01/22/2019 13:00:00,2019-01-22 08:00:00,349.59,885,6370,4003,1673,1524,1,785,857,0
518,01/22/2019 14:00:00,2019-01-22 09:00:00,348.89,898,6520,4015,1608,1544,9,784,839,0
519,01/22/2019 15:00:00,2019-01-22 10:00:00,346.75,870,6465,3998,1266,1243,22,788,818,0
520,01/22/2019 16:00:00,2019-01-22 11:00:00,339.79,889,6738,4021,771,1232,31,765,804,0
521,01/22/2019 17:00:00,2019-01-22 12:00:00,338.17,869,6736,3996,525,1103,36,739,821,0
522,01/22/2019 18:00:00,2019-01-22 13:00:00,337.19,875,6637,4011,348,907,38,770,841,0
523,01/22/2019 19:00:00,2019-01-22 14:00:00,336.74,888,6828,4016,172,842,37,776,830,0
524,01/22/2019 20:00:00,2019-01-22 15:00:00,335.28,868,6850,4011,131,876,30,750,821,0
525,01/22/2019 21:00:00,2019-01-22 16:00:00,336.09,849,6995,4020,130,933,14,711,827,0
526,01/22/2019 22:00:00,2019-01-22 17:00:00,333.09,884,7044,4030,163,1175,1,703,808,0
527,01/22/2019 23:00:00,2019-01-22 18:00:00,334.51,897,7536,4022,265,1527,0,688,829,0
528,01/23/2019 00:00:00,2019-01-22 19:00:00,340.57,889,7846,4003,192,1403,0,616,847,0
529,01/23/2019 01:00:00,2019-01-22 20:00:00,345.75,890,7710,3989,219,1179,0,558,837,0
