UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,avg_solar_production_forecast
5/29/2022 21:00,4634,3378,2777,7113,0,5662,241,4
5/29/2022 22:00,4502,2743,2780,7029,0,5777,251,0
5/29/2022 23:00,4337,2747,2779,6746,0,5774,250,0
5/30/2022 0:00,4107,2703,2779,6962,0,5012,251,0
5/30/2022 1:00,4595,2708,2780,7515,0,2895,249,0
5/30/2022 2:00,4783,2760,2780,7160,0,2409,249,3
5/30/2022 3:00,4324,2965,2780,6965,33,3236,254,55
5/30/2022 4:00,4465,3628,2780,8863,257,2301,265,338
5/30/2022 5:00,4821,3984,2778,9327,598,1188,270,885
5/30/2022 6:00,4726,5043,2772,9162,1006,825,268,1558
5/30/2022 7:00,4680,5079,2752,9341,1478,623,267,2114
5/30/2022 8:00,4727,5094,2752,9321,1713,701,268,2366
5/30/2022 9:00,4681,5149,2752,9065,2011,1274,273,2568
5/30/2022 10:00,4679,5122,2700,9145,2236,611,286,2712
5/30/2022 11:00,4703,5098,2674,9185,2239,396,276,2697
5/30/2022 12:00,4727,5077,2720,9104,2132,586,276,2670
5/30/2022 13:00,4712,5020,2723,9099,1904,694,282,2265
5/30/2022 14:00,4746,5027,2773,9085,1363,501,277,1635
5/30/2022 15:00,4723,5101,2780,9042,747,459,273,859
5/30/2022 16:00,4718,5070,2780,9064,247,425,269,272
5/30/2022 17:00,4466,5056,2780,8988,22,629,273,29
5/30/2022 18:00,4440,5051,2780,9054,0,838,275,0
5/30/2022 19:00,4629,5162,2784,8764,0,945,276,0
5/30/2022 20:00,4562,5174,2784,7086,0,1022,246,0
5/30/2022 21:00,4555,4910,2784,7009,0,869,267,0
5/30/2022 22:00,4658,5131,2784,7237,0,458,278,4
5/30/2022 23:00,4690,5109,2784,7189,0,191,282,4
5/31/2022 0:00,4643,5124,2784,7126,0,149,266,4
5/31/2022 1:00,4672,5114,2784,7159,0,307,281,4
5/31/2022 2:00,4543,5121,2785,6862,0,763,274,4
5/31/2022 3:00,4657,5138,2786,7132,64,908,273,87
5/31/2022 4:00,4697,5177,2785,8878,397,506,291,477
5/31/2022 5:00,4735,5193,2781,9073,1038,39,296,1215
5/31/2022 6:00,4688,5142,2733,9010,1698,29,291,2018
5/31/2022 7:00,4620,5025,2739,8875,2333,167,283,2650
5/31/2022 8:00,4688,4641,2782,8954,2694,204,286,2981
5/31/2022 9:00,4714,4975,2782,8948,2654,226,287,2974
5/31/2022 10:00,4796,4946,2780,9253,2615,222,284,2885
5/31/2022 11:00,4742,4966,2669,9493,2416,199,290,2666
5/31/2022 12:00,4800,5009,2672,9130,1953,324,291,2467
5/31/2022 13:00,4774,5016,2771,9039,1595,366,288,1961
5/31/2022 14:00,4815,5034,2774,9071,1167,396,290,1361
5/31/2022 15:00,4753,5014,2772,9045,660,512,289,703
5/31/2022 16:00,4713,5092,2773,8956,285,876,288,229
5/31/2022 17:00,4742,5135,2777,9033,79,961,284,27
5/31/2022 18:00,4708,5166,2777,8932,0,790,289,4
5/31/2022 19:00,4707,5178,2780,8867,0,720,287,4
5/31/2022 20:00,4653,5200,2780,7133,0,1172,287,4
5/31/2022 21:00,4635,5163,2780,6823,0,1514,276,4
5/31/2022 22:00,4698,5186,2780,6898,0,1423,258,0
5/31/2022 23:00,4775,5209,2780,7003,0,1037,261,0
6/1/2022 0:00,4894,5200,2779,7230,0,584,260,0
6/1/2022 1:00,4827,5157,2776,7147,0,538,262,0
6/1/2022 2:00,4815,5152,2778,7140,0,704,255,1
6/1/2022 3:00,4751,5175,2778,6840,46,720,255,96
6/1/2022 4:00,4859,5209,2781,8650,393,602,261,522
6/1/2022 5:00,4811,5244,2783,9123,1088,274,260,1359
6/1/2022 6:00,4759,5204,2784,9529,1794,99,261,2228
6/1/2022 7:00,4736,5180,2783,9551,2350,3,257,2875
6/1/2022 8:00,4763,5150,2783,9339,2657,4,254,3193
6/1/2022 9:00,4803,5111,2783,9271,2815,109,247,3374
6/1/2022 10:00,4796,5077,2781,9136,2840,166,247,3322
6/1/2022 11:00,4817,5065,2780,9215,2738,554,248,3155
6/1/2022 12:00,4756,5033,2780,9111,2482,966,251,2791
6/1/2022 13:00,4815,5011,2779,9247,1996,984,255,2233
6/1/2022 14:00,4888,4979,2780,9393,1455,608,255,1614
6/1/2022 15:00,4892,4999,2778,9620,871,140,253,868
6/1/2022 16:00,4739,4995,2778,9795,270,149,254,289
6/1/2022 17:00,4705,5010,2776,9804,34,73,262,36
6/1/2022 18:00,4736,5083,2776,9846,0,45,261,4
6/1/2022 19:00,4789,5065,2776,9587,0,79,258,0
6/1/2022 20:00,4803,5094,2776,7107,0,97,260,0
6/1/2022 21:00,4729,5070,2774,6855,0,119,256,0
6/1/2022 22:00,4705,5095,2776,6725,0,154,252,0
6/1/2022 23:00,4735,5108,2775,6778,0,106,257,0
6/2/2022 0:00,4746,5114,2772,6780,0,13,257,0
6/2/2022 1:00,4740,5122,2771,6792,0,8,260,0
6/2/2022 2:00,4669,4892,2771,6718,0,91,263,1
6/2/2022 3:00,4711,4508,2772,6739,68,171,263,107
6/2/2022 4:00,4876,5028,2773,8372,420,153,274,554
6/2/2022 5:00,5120,5196,2776,8666,1107,79,270,1441
6/2/2022 6:00,5166,5131,2696,8653,1811,29,265,2336
6/2/2022 7:00,5179,5067,2682,8647,2309,0,267,3033
6/2/2022 8:00,5205,4942,2740,8633,2714,0,254,3406
6/2/2022 9:00,5220,4906,2712,8679,2837,46,239,3510
6/2/2022 10:00,5214,4885,2712,8765,2792,250,243,3504
6/2/2022 11:00,5096,4816,2711,8720,2635,998,254,3278
6/2/2022 12:00,5090,4735,2712,8816,2287,827,247,2921
6/2/2022 13:00,5190,4831,2686,9198,1947,389,241,2339
6/2/2022 14:00,5250,4897,2725,9267,1387,132,253,1628
6/2/2022 15:00,5290,4929,2768,8864,814,74,253,865
6/2/2022 16:00,5268,4940,2769,8823,295,6,244,294
6/2/2022 17:00,5226,5008,2770,8754,45,0,248,36
6/2/2022 18:00,5223,5064,2770,8719,0,39,250,0
6/2/2022 19:00,5243,5109,2770,8576,0,151,262,0
6/2/2022 20:00,5176,5139,2771,6902,3,239,266,0
6/2/2022 21:00,5174,5126,2769,6905,0,206,267,0
6/2/2022 22:00,5131,5101,2766,6931,0,675,266,0
6/2/2022 23:00,5170,5079,2765,7003,0,875,268,0
6/3/2022 0:00,5136,5093,2768,6903,0,1758,271,0
6/3/2022 1:00,5049,4526,2774,6733,0,3206,269,0
6/3/2022 2:00,4470,4044,2772,6599,0,4871,272,0
6/3/2022 3:00,4271,3716,2772,6817,53,5837,264,103
6/3/2022 4:00,4203,4486,2772,8317,375,5459,274,540
6/3/2022 5:00,4217,4638,2772,8515,1112,5676,275,1387
6/3/2022 6:00,4312,4689,2774,8705,1874,4879,269,2285
6/3/2022 7:00,4789,4964,2776,8702,2379,4835,265,2983
6/3/2022 8:00,4866,4977,2775,8192,2755,5501,273,3364
6/3/2022 9:00,4366,4885,2772,8478,2954,5513,276,3509
6/3/2022 10:00,4940,4901,2768,8719,2841,4923,272,3474
6/3/2022 11:00,5206,4948,2768,8704,2695,4822,270,3342
6/3/2022 12:00,5212,4959,2768,8703,2472,4553,273,2976
6/3/2022 13:00,5174,4965,2765,8711,2093,4047,274,2399
6/3/2022 14:00,5221,4971,2764,8778,1476,3599,276,1707
6/3/2022 15:00,5324,4967,2764,9144,789,2643,272,924
6/3/2022 16:00,5313,5038,2764,9254,309,1784,267,317
6/3/2022 17:00,5157,5092,2764,9468,75,1774,272,41
6/3/2022 18:00,5091,5153,2764,9086,0,2268,274,4
6/3/2022 19:00,5073,5151,2767,8381,0,3169,280,0
6/3/2022 20:00,4892,5136,2767,6819,0,3802,274,0
6/3/2022 21:00,4974,5012,2768,6648,0,4288,239,0
6/3/2022 22:00,4620,3791,2768,6654,0,5228,242,0
6/3/2022 23:00,4539,3585,2767,6760,0,5553,243,0
6/4/2022 0:00,4537,3607,2766,6758,0,5392,240,0
6/4/2022 1:00,4560,4186,2768,6792,0,5000,261,0
6/4/2022 2:00,4529,4422,2767,6774,1,4349,273,1
6/4/2022 3:00,4729,3915,2767,6845,56,3668,273,94
6/4/2022 4:00,4790,4771,2766,6919,370,2394,284,451
6/4/2022 5:00,4840,5064,2767,7071,1031,1406,283,1116
6/4/2022 6:00,4791,5045,2766,7161,1564,1216,282,1851
6/4/2022 7:00,4746,4995,2766,7022,1988,1329,278,2460
6/4/2022 8:00,4702,4943,2764,6947,2205,1441,278,2695
6/4/2022 9:00,4785,4907,2764,7054,2358,1224,280,2796
6/4/2022 10:00,4789,4883,2764,7023,2310,795,284,2743
6/4/2022 11:00,4860,4873,2763,7203,2210,523,277,2586
6/4/2022 12:00,4774,4734,2763,6973,2018,547,275,2348
6/4/2022 13:00,4767,4840,2761,6992,1655,603,274,1876
6/4/2022 14:00,4788,4858,2761,6972,1195,765,278,1292
6/4/2022 15:00,4838,4885,2760,7147,670,706,279,710
6/4/2022 16:00,4846,4914,2760,7176,244,753,280,240
6/4/2022 17:00,4770,4929,2759,7359,33,806,280,26
6/4/2022 18:00,4883,5020,2757,7663,0,546,280,0
6/4/2022 19:00,4820,5106,2761,7401,0,687,280,0
6/4/2022 20:00,4890,5044,2760,7131,0,828,276,0
6/4/2022 21:00,4724,4994,2760,6814,0,1190,273,0
6/4/2022 22:00,4697,4991,2760,6789,0,1133,272,0
6/4/2022 23:00,4692,4993,2760,6751,0,1168,273,0
6/5/2022 0:00,4735,4975,2760,6550,0,1157,272,0
6/5/2022 1:00,4757,4949,2760,6499,0,1158,271,0
6/5/2022 2:00,4721,4946,2757,6512,1,1114,272,1
6/5/2022 3:00,4458,4937,2760,6307,55,1209,269,83
6/5/2022 4:00,4251,4844,2760,6704,326,743,275,442
6/5/2022 5:00,4469,4857,2760,6810,897,357,279,1165
6/5/2022 6:00,4725,4872,2760,6737,1541,320,276,2001
6/5/2022 7:00,4627,4613,2762,6541,2134,672,276,2711
6/5/2022 8:00,4163,4578,2766,6634,2434,1148,275,3091
6/5/2022 9:00,4144,4592,2764,6701,2660,1334,276,3183
6/5/2022 10:00,4505,4618,2764,6732,2687,1385,272,3145
6/5/2022 11:00,4208,4415,2764,6805,2471,1932,271,3009
6/5/2022 12:00,4383,4468,2764,6908,2215,1749,265,2691
6/5/2022 13:00,4277,4520,2764,6477,2001,2787,265,2186
6/5/2022 14:00,4075,4649,2764,6802,1467,2407,269,1529
6/5/2022 15:00,4799,4810,2761,7329,870,1316,271,832
6/5/2022 16:00,4840,4888,2761,7751,291,920,277,282
6/5/2022 17:00,4770,4898,2764,7701,40,836,275,39
6/5/2022 18:00,4682,4911,2764,6837,0,2473,273,4
6/5/2022 19:00,4566,4876,2766,6291,0,3398,268,0
6/5/2022 20:00,4504,4838,2767,6387,0,4331,263,0
6/5/2022 21:00,4574,3895,2766,6204,0,4487,261,0
6/5/2022 22:00,4120,3608,2764,5940,0,4894,255,0
6/5/2022 23:00,4105,3625,2766,5937,0,4857,255,0
6/6/2022 0:00,4571,4014,2765,6862,0,2863,254,0
6/6/2022 1:00,4201,3632,2767,6240,0,4816,256,0
6/6/2022 2:00,3858,3629,2768,5965,1,4763,255,1
6/6/2022 3:00,4190,3865,2768,6336,64,4008,259,82
6/6/2022 4:00,5284,5087,2764,8751,346,2468,275,424
6/6/2022 5:00,5553,5112,2765,9591,893,1435,278,1121
6/6/2022 6:00,5321,5089,2741,9455,1612,1403,272,1915
6/6/2022 7:00,4718,5116,2733,8831,2198,1934,280,2494
6/6/2022 8:00,5143,4819,2694,8388,2576,2445,272,2886
6/6/2022 9:00,5222,4399,2691,8508,2689,3176,273,3123
6/6/2022 10:00,5227,4372,2668,8513,2652,3708,277,3137
6/6/2022 11:00,5235,4546,2654,8519,2682,3622,272,3083
6/6/2022 12:00,5252,4988,2742,8681,2605,3263,267,2806
6/6/2022 13:00,5245,5006,2704,8671,2146,3435,270,2311
6/6/2022 14:00,5267,5056,2720,8616,1561,3235,270,1654
6/6/2022 15:00,5181,4936,2762,8299,916,3885,272,899
6/6/2022 16:00,5153,3917,2763,8260,330,4393,271,309
6/6/2022 17:00,4479,4104,2762,8733,41,3640,268,40
6/6/2022 18:00,4930,5118,2764,8771,0,2047,272,4
6/6/2022 19:00,5295,5182,2766,8593,0,1645,273,0
6/6/2022 20:00,5220,5182,2765,6947,0,2246,269,0
6/6/2022 21:00,5150,5068,2764,6735,0,2164,271,0
6/6/2022 22:00,5293,5032,2764,6895,0,1547,267,0
6/6/2022 23:00,5418,5025,2764,7602,0,910,264,0
6/7/2022 0:00,5255,5008,2764,7454,0,1600,267,0
6/7/2022 1:00,5219,4972,2764,6724,0,2553,264,0
6/7/2022 2:00,5247,4349,2764,6787,1,2577,266,1
6/7/2022 3:00,4575,4627,2764,6856,59,2024,266,103
6/7/2022 4:00,4813,4979,2762,8548,425,1566,283,517
6/7/2022 5:00,5297,5060,2764,8581,1055,1296,281,1315
6/7/2022 6:00,5236,5028,2765,8591,1773,913,275,2162
6/7/2022 7:00,5255,4984,2764,8601,2285,880,273,2840
6/7/2022 8:00,5225,4900,2740,8584,2778,1555,274,3200
6/7/2022 9:00,5259,4569,2703,8637,2819,2378,266,3325
6/7/2022 10:00,5329,4832,2754,8826,2681,2812,267,3246
6/7/2022 11:00,5316,4889,2765,8743,2582,2676,272,3019
6/7/2022 12:00,5393,4860,2764,8941,2388,2180,275,2701
6/7/2022 13:00,5302,4888,2764,8693,1961,2516,278,2218
6/7/2022 14:00,5283,4924,2764,8686,1470,2025,276,1649
6/7/2022 15:00,5156,4963,2764,8403,968,2179,276,936
6/7/2022 16:00,4837,4967,2764,8490,396,2006,272,332
6/7/2022 17:00,4540,4985,2763,8880,57,1584,276,48
6/7/2022 18:00,4736,5018,2764,8724,0,1611,269,4
6/7/2022 19:00,4748,5065,2766,8425,0,1885,272,0
6/7/2022 20:00,4801,5091,2767,6912,0,1244,276,0
6/7/2022 21:00,5194,5022,2768,6832,0,877,268,0
6/7/2022 22:00,5227,5152,2768,6791,0,799,264,0
6/7/2022 23:00,5278,5111,2767,6837,0,728,263,0
6/8/2022 0:00,5279,5131,2768,6837,0,538,270,0
6/8/2022 1:00,5263,5130,2768,6839,0,322,271,0
6/8/2022 2:00,5226,5148,2770,6739,1,599,264,0
6/8/2022 3:00,5232,5168,2770,6802,57,761,264,98
6/8/2022 4:00,5220,5176,2768,8469,446,659,284,473
6/8/2022 5:00,5266,5208,2766,8578,1129,627,279,1172
6/8/2022 6:00,5245,5156,2766,8578,1765,489,276,1938
6/8/2022 7:00,5047,5047,2765,8613,2259,500,278,2551
6/8/2022 8:00,5315,4808,2764,8746,2683,453,269,2822
6/8/2022 9:00,5364,5090,2763,8901,2699,334,261,3088
6/8/2022 10:00,5347,5062,2764,8863,2687,528,271,3056
6/8/2022 11:00,5321,5076,2764,8820,2529,604,268,2912
6/8/2022 12:00,5354,5120,2764,8841,2324,723,262,2618
6/8/2022 13:00,5549,5108,2764,8894,1756,753,259,2191
6/8/2022 14:00,5660,5019,2764,9078,1390,678,273,1576
6/8/2022 15:00,5742,5073,2763,9042,814,542,272,885
6/8/2022 16:00,5725,5092,2761,8927,300,473,273,310
6/8/2022 17:00,5754,5114,2763,8869,41,346,274,44
6/8/2022 18:00,5807,5137,2764,8828,0,150,274,0
6/8/2022 19:00,5792,5179,2768,8684,0,57,275,0
6/8/2022 20:00,5768,5203,2767,7001,0,6,277,0
6/8/2022 21:00,5779,5175,2765,6932,0,0,274,0
6/8/2022 22:00,5772,5204,2766,6969,0,39,272,0
6/8/2022 23:00,5715,4821,2767,6848,0,271,273,0
6/9/2022 0:00,5748,4854,2767,6898,0,298,272,0
6/9/2022 1:00,5683,4762,2768,6790,0,258,271,0
6/9/2022 2:00,5655,4767,2768,6783,0,413,268,0
6/9/2022 3:00,5667,4830,2768,6734,72,660,268,95
6/9/2022 4:00,5806,5205,2765,8241,404,546,283,497
6/9/2022 5:00,5787,5233,2767,8628,834,431,290,1244
6/9/2022 6:00,5749,5291,2702,8739,1315,450,283,2028
6/9/2022 7:00,5748,5252,2640,8915,1830,410,285,2679
6/9/2022 8:00,5756,5239,2640,9078,2236,448,258,3009
6/9/2022 9:00,5662,5190,2650,8524,2409,1224,243,3062
6/9/2022 10:00,5617,5134,2702,8489,2435,1553,240,2990
6/9/2022 11:00,5716,5119,2692,8632,2251,1649,266,2855
6/9/2022 12:00,5771,5190,2672,8743,2075,1686,279,2596
6/9/2022 13:00,5805,5186,2672,8956,1813,1521,282,2126
6/9/2022 14:00,5862,5156,2689,9010,1263,1327,276,1479
6/9/2022 15:00,5864,5136,2745,9095,758,1121,269,807
6/9/2022 16:00,5784,5174,2753,8882,271,963,279,284
6/9/2022 17:00,5778,5239,2764,8842,42,905,267,39
6/9/2022 18:00,5767,5263,2763,8718,0,849,276,1
6/9/2022 19:00,5718,5264,2765,8462,0,872,276,0
6/9/2022 20:00,5732,5283,2767,6971,0,591,276,0
6/9/2022 21:00,5719,5221,2764,6886,0,501,266,0
6/9/2022 22:00,5746,4995,2764,6904,0,394,259,0
6/9/2022 23:00,5730,4861,2765,6869,0,533,263,0
6/10/2022 0:00,5720,4871,2768,6863,0,642,266,0
6/10/2022 1:00,5800,4956,2767,6894,0,476,263,0
6/10/2022 2:00,5784,4922,2768,6894,0,294,261,1
6/10/2022 3:00,5735,4918,2769,6823,87,409,264,81
6/10/2022 4:00,5745,5055,2768,8598,352,421,273,361
6/10/2022 5:00,5700,5257,2770,8523,858,432,279,900
6/10/2022 6:00,5631,5254,2769,8453,1296,455,279,1465
6/10/2022 7:00,5595,5183,2768,8432,1721,458,275,1905
6/10/2022 8:00,5671,5142,2756,8531,1969,370,276,2101
6/10/2022 9:00,5755,5110,2759,8659,2050,367,267,2193
6/10/2022 10:00,5754,5107,2733,8684,2023,611,268,2151
6/10/2022 11:00,5624,5083,2608,8482,1855,1005,268,2059
6/10/2022 12:00,5608,5100,2640,8392,1790,1278,273,1923
6/10/2022 13:00,5862,5131,2752,8937,1335,788,270,1666
6/10/2022 14:00,5855,5145,2760,9135,945,467,265,1150
6/10/2022 15:00,5738,5162,2760,9186,570,527,266,650
6/10/2022 16:00,5752,5188,2760,8812,290,514,269,232
6/10/2022 17:00,5748,5221,2760,8773,72,489,265,35
6/10/2022 18:00,5844,5306,2759,8940,0,354,262,4
6/10/2022 19:00,5761,5301,2764,8621,0,352,268,0
6/10/2022 20:00,5681,5313,2767,6905,0,661,272,0
6/10/2022 21:00,5671,5284,2766,6700,0,625,271,0
6/10/2022 22:00,5321,5028,2764,6764,0,347,211,0
6/10/2022 23:00,5324,4905,2761,6761,0,194,204,0
6/11/2022 0:00,5299,4890,2763,6737,0,205,230,0
6/11/2022 1:00,5276,4888,2763,6735,0,291,235,0
6/11/2022 2:00,5195,4828,2764,6693,0,599,228,2
6/11/2022 3:00,5203,4791,2765,6530,40,1043,232,56
6/11/2022 4:00,5236,4805,2765,6717,272,1028,234,261
6/11/2022 5:00,5245,5114,2761,6892,593,892,244,660
6/11/2022 6:00,5126,5103,2764,6293,840,1388,247,1101
6/11/2022 7:00,4757,5113,2764,6499,1036,1728,243,1457
6/11/2022 8:00,4324,4784,2764,6646,1187,2147,238,1611
6/11/2022 9:00,4344,4011,2763,6755,1339,2036,237,1714
6/11/2022 10:00,4798,4082,2763,6912,1464,1398,234,1726
6/11/2022 11:00,4931,4047,2763,6860,1384,1238,227,1684
6/11/2022 12:00,5198,4679,2762,6885,1319,1164,231,1496
6/11/2022 13:00,4854,3991,2760,6837,1317,952,228,1332
6/11/2022 14:00,4927,4598,2760,6819,997,1121,228,975
6/11/2022 15:00,4956,4715,2758,6828,710,1012,236,564
6/11/2022 16:00,5209,5077,2758,6767,307,821,233,209
6/11/2022 17:00,5218,5097,2760,6854,67,724,239,31
6/11/2022 18:00,5190,5145,2760,6740,15,1051,241,4
6/11/2022 19:00,5201,5191,2760,6665,0,1466,244,0
6/11/2022 20:00,5144,5192,2763,6533,0,1616,242,0
6/11/2022 21:00,5154,5118,2763,6586,0,1925,210,0
6/11/2022 22:00,5066,2854,2758,6337,0,2690,200,0
6/11/2022 23:00,5087,1879,2759,6303,0,3566,226,0
6/12/2022 0:00,5195,1894,2758,6492,0,3708,239,0
6/12/2022 1:00,5101,1905,2760,6860,0,3706,242,0
6/12/2022 2:00,4888,1918,2761,6265,0,5111,229,4
6/12/2022 3:00,4797,1861,2762,6021,39,5333,233,73
6/12/2022 4:00,4766,1858,2762,6622,309,5139,235,349
6/12/2022 5:00,4461,1854,2765,6758,689,5004,235,903
6/12/2022 6:00,4435,1847,2765,6723,1048,5166,236,1505
6/12/2022 7:00,4381,1842,2764,6573,1504,5422,236,2079
6/12/2022 8:00,4364,1846,2762,6350,1868,6085,234,2422
6/12/2022 9:00,4392,1852,2761,6185,2325,5694,235,2494
6/12/2022 10:00,4286,1865,2764,5043,2380,6416,229,2310
6/12/2022 11:00,4496,1867,2763,6231,2255,4598,226,2228
6/12/2022 12:00,4438,1872,2764,5366,1572,6041,225,2064
6/12/2022 13:00,4268,1832,2765,4059,1164,6998,224,1628
6/12/2022 14:00,4427,1842,2765,4784,806,6585,224,1180
6/12/2022 15:00,4319,1831,2764,5692,647,7516,231,698
6/12/2022 16:00,4298,1829,2765,5351,280,8460,230,264
6/12/2022 17:00,4469,1826,2764,5763,53,8461,232,40
6/12/2022 18:00,4397,1855,2765,5440,0,9034,235,4
6/12/2022 19:00,4422,1890,2766,5229,0,9524,232,0
6/12/2022 20:00,4476,1880,2769,5391,0,9713,230,0
6/12/2022 21:00,4498,1854,2766,5247,0,9621,229,0
6/12/2022 22:00,4717,1824,2768,5763,0,9314,225,0
6/12/2022 23:00,5068,1816,2767,5659,0,9288,223,0
6/13/2022 0:00,4857,1826,2769,5689,0,9317,222,0
6/13/2022 1:00,4475,1829,2769,5935,0,9280,221,0
6/13/2022 2:00,4532,1847,2772,5846,1,8800,221,1
6/13/2022 3:00,4664,2055,2771,5612,56,8350,224,109
6/13/2022 4:00,3985,2361,2770,7926,381,7244,233,523
6/13/2022 5:00,4257,2790,2768,8173,972,5834,235,1329
6/13/2022 6:00,4874,3509,2768,8634,1702,4279,235,2175
6/13/2022 7:00,4814,3849,2766,8366,2341,3535,228,2853
6/13/2022 8:00,4428,4888,2765,7866,2784,3671,224,3254
6/13/2022 9:00,4067,4453,2764,8057,2884,3887,224,3392
6/13/2022 10:00,4047,4060,2764,8331,2899,3288,224,3388
6/13/2022 11:00,4302,4662,2765,8413,2600,2617,225,3137
6/13/2022 12:00,4528,4930,2764,7850,2082,2816,224,2789
6/13/2022 13:00,4334,4395,2763,8412,1657,2806,228,2270
6/13/2022 14:00,4453,4943,2765,8456,1190,1607,228,1611
6/13/2022 15:00,4470,4952,2767,8581,765,837,230,896
6/13/2022 16:00,4548,5015,2765,8445,297,472,226,322
6/13/2022 17:00,4521,5003,2768,8335,47,640,233,46
6/13/2022 18:00,4594,5018,2768,8428,0,705,238,4
6/13/2022 19:00,4505,4951,2769,8065,0,1367,240,0
6/13/2022 20:00,3688,4904,2768,6710,0,1685,234,0
6/13/2022 21:00,3548,4879,2768,6562,0,1691,228,0
6/13/2022 22:00,3747,5042,2768,6455,0,1940,226,0
6/13/2022 23:00,4037,5056,2768,6514,0,1854,230,0
6/14/2022 0:00,3950,5073,2768,6162,0,2069,228,0
6/14/2022 1:00,3734,5092,2767,6367,0,2006,230,0
6/14/2022 2:00,3548,5124,2766,6381,1,2117,223,1
6/14/2022 3:00,3509,5148,2765,6371,65,2273,232,115
6/14/2022 4:00,3629,5155,2764,8448,406,2033,255,549
6/14/2022 5:00,4086,5170,2764,8376,1026,2112,247,1359
6/14/2022 6:00,4225,5132,2702,7871,1710,2926,248,2167
6/14/2022 7:00,3670,4762,2650,8375,2178,3406,249,2808
6/14/2022 8:00,4563,3964,2746,8672,2477,3587,237,3153
6/14/2022 9:00,4668,4128,2762,8440,2574,3891,223,3172
6/14/2022 10:00,4427,4593,2761,7658,2819,4645,221,3147
6/14/2022 11:00,4560,3784,2760,8445,2517,4231,228,2980
6/14/2022 12:00,4785,4758,2760,8744,1874,3205,230,2669
6/14/2022 13:00,4724,5070,2660,8479,1587,3394,239,2202
6/14/2022 14:00,4719,5115,2638,8418,1132,3277,242,1520
6/14/2022 15:00,4561,4543,2732,7999,729,4389,242,847
6/14/2022 16:00,4138,3730,2759,8230,348,5227,239,311
6/14/2022 17:00,4034,4058,2760,8724,84,5048,246,47
6/14/2022 18:00,4656,4564,2760,8463,0,5212,252,4
6/14/2022 19:00,4741,4250,2763,8185,0,5782,250,0
6/14/2022 20:00,4688,4021,2764,6598,0,6078,249,0
6/14/2022 21:00,4562,5061,2764,6436,0,5587,248,0
6/14/2022 22:00,4643,5039,2764,6568,0,4645,244,0
6/14/2022 23:00,4856,5020,2762,6918,0,3517,246,0
6/15/2022 0:00,5020,5043,2761,7271,0,2387,248,0
6/15/2022 1:00,4984,5047,2761,7138,0,2287,249,0
6/15/2022 2:00,4740,5064,2762,6720,0,2702,244,1
6/15/2022 3:00,4615,5087,2764,6360,92,3070,242,72
6/15/2022 4:00,4754,4465,2761,8087,347,2304,248,352
6/15/2022 5:00,4910,4261,2761,8587,798,1488,255,900
6/15/2022 6:00,4642,4949,2762,8197,1359,834,251,1565
6/15/2022 7:00,4740,5078,2762,8260,2012,414,247,2152
6/15/2022 8:00,4646,5057,2762,8032,2465,209,239,2543
6/15/2022 9:00,4824,4976,2760,7853,2726,151,237,2776
6/15/2022 10:00,4498,4957,2760,8381,2813,95,239,2902
6/15/2022 11:00,4546,4960,2725,8373,2834,59,242,2876
6/15/2022 12:00,4851,4972,2696,8480,2601,54,246,2691
6/15/2022 13:00,4837,4965,2658,8694,2219,75,257,2235
6/15/2022 14:00,4799,4992,2655,8569,1692,91,254,1602
6/15/2022 15:00,4852,5064,2740,8650,951,315,249,919
6/15/2022 16:00,4785,5048,2753,8576,353,336,246,348
6/15/2022 17:00,4817,5045,2760,8658,41,409,244,54
6/15/2022 18:00,4782,5075,2760,8573,0,596,237,4
6/15/2022 19:00,4765,5103,2761,8322,0,700,245,0
6/15/2022 20:00,4737,5114,2763,6752,0,731,250,0
6/15/2022 21:00,4778,4911,2763,6735,0,712,252,0
6/15/2022 22:00,4745,4911,2762,6616,0,735,248,0
6/15/2022 23:00,4496,4970,2763,6876,0,798,251,0
6/16/2022 0:00,4502,4991,2764,6881,0,830,249,0
6/16/2022 1:00,4525,5003,2764,6822,0,921,245,0
6/16/2022 2:00,4279,5029,2762,6607,0,1058,241,1
6/16/2022 3:00,4775,4501,2763,6668,77,858,236,120
6/16/2022 4:00,5032,4865,2764,8527,448,446,253,566
6/16/2022 5:00,5248,5110,2763,8654,1148,73,240,1407
6/16/2022 6:00,5320,5023,2696,8488,1923,0,232,2264
6/16/2022 7:00,5355,4982,2705,8589,2466,0,232,2927
6/16/2022 8:00,5285,4969,2763,8417,2834,0,233,3228
6/16/2022 9:00,5311,4920,2762,8491,2963,3,229,3424
6/16/2022 10:00,5334,4904,2763,8472,2839,70,230,3371
6/16/2022 11:00,5323,4893,2760,8494,2682,254,241,3214
6/16/2022 12:00,5290,4934,2761,8485,2526,537,250,2957
6/16/2022 13:00,5373,4929,2731,8592,2146,865,251,2510
6/16/2022 14:00,5219,4971,2747,8299,1580,1344,252,1813
6/16/2022 15:00,5106,4995,2760,8174,891,1688,251,1024
6/16/2022 16:00,5282,4999,2760,8556,340,1515,248,385
6/16/2022 17:00,5335,5023,2760,8705,41,1655,249,60
6/16/2022 18:00,5322,5048,2761,8709,0,2125,249,4
6/16/2022 19:00,5273,5051,2764,8505,0,2727,248,0
6/16/2022 20:00,5234,5061,2764,6756,0,2836,255,0
