UTC time,oil,wind,biomass,nat_gas,solar,coal
2023-10-29 01:00,,,,,,
2023-10-29 02:00,24.0,3878.0,95.0,121.0,1.0,201.0
2023-10-29 03:00,23.0,3950.0,97.0,123.0,0.0,196.0
2023-10-29 04:00,24.0,4187.0,97.0,122.0,0.0,197.0
2023-10-29 05:00,24.0,4257.0,97.0,121.0,0.0,198.0
2023-10-29 06:00,25.0,4388.0,104.0,123.0,0.0,202.0
2023-10-29 07:00,26.0,5020.0,104.0,128.0,10.0,210.0
2023-10-29 08:00,32.0,4545.0,104.0,142.0,51.0,239.0
2023-10-29 09:00,32.0,4156.0,109.0,148.0,175.0,243.0
2023-10-29 10:00,32.0,4039.0,109.0,149.0,305.0,242.0
2023-10-29 11:00,33.0,4012.0,110.0,149.0,535.0,245.0
2023-10-29 12:00,29.0,4350.0,109.0,130.0,594.0,226.0
2023-10-29 13:00,30.0,4240.0,109.0,132.0,457.0,231.0
2023-10-29 14:00,30.0,3743.0,114.0,149.0,195.0,266.0
2023-10-29 15:00,33.0,3521.0,138.0,163.0,34.0,314.0
2023-10-29 16:00,47.0,3268.0,142.0,187.0,0.0,351.0
2023-10-29 17:00,47.0,3074.0,141.0,187.0,0.0,346.0
2023-10-29 18:00,39.0,2996.0,129.0,163.0,1.0,269.0
2023-10-29 19:00,35.0,2914.0,111.0,148.0,1.0,246.0
2023-10-29 20:00,29.0,2910.0,110.0,149.0,1.0,248.0
2023-10-29 21:00,26.0,2565.0,108.0,138.0,0.0,236.0
2023-10-29 22:00,25.0,2129.0,109.0,134.0,1.0,201.0
2023-10-29 23:00,25.0,2373.0,103.0,117.0,0.0,192.0
2023-10-30 00:00,25.0,2610.0,102.0,113.0,0.0,192.0
2023-10-30 01:00,30.0,3005.0,105.0,130.0,0.0,223.0
2023-10-30 02:00,31.0,3183.0,107.0,134.0,0.0,244.0
2023-10-30 03:00,35.0,3277.0,139.0,147.0,0.0,264.0
2023-10-30 04:00,39.0,3491.0,210.0,159.0,0.0,286.0
2023-10-30 05:00,40.0,3908.0,279.0,211.0,0.0,311.0
2023-10-30 06:00,41.0,4449.0,358.0,242.0,12.0,311.0
2023-10-30 07:00,41.0,4682.0,413.0,242.0,192.0,313.0
2023-10-30 08:00,41.0,4933.0,338.0,225.0,512.0,297.0
2023-10-30 09:00,50.0,5192.0,315.0,227.0,762.0,310.0
2023-10-30 10:00,51.0,5219.0,332.0,229.0,897.0,297.0
2023-10-30 11:00,48.0,5278.0,320.0,235.0,960.0,285.0
2023-10-30 12:00,46.0,5205.0,354.0,255.0,840.0,271.0
2023-10-30 13:00,48.0,5023.0,353.0,270.0,632.0,309.0
2023-10-30 14:00,52.0,4475.0,381.0,294.0,297.0,352.0
2023-10-30 15:00,51.0,3642.0,477.0,319.0,36.0,391.0
2023-10-30 16:00,75.0,2767.0,491.0,450.0,0.0,490.0
2023-10-30 17:00,236.0,1932.0,476.0,535.0,0.0,519.0
2023-10-30 18:00,111.0,1621.0,438.0,402.0,0.0,474.0
2023-10-30 19:00,54.0,1410.0,444.0,330.0,0.0,422.0
2023-10-30 20:00,53.0,1097.0,399.0,316.0,0.0,390.0
2023-10-30 21:00,52.0,1059.0,376.0,312.0,0.0,365.0
2023-10-30 22:00,51.0,1051.0,391.0,304.0,0.0,342.0
2023-10-30 23:00,42.0,1184.0,362.0,212.0,0.0,325.0
2023-10-31 00:00,38.0,1444.0,286.0,196.0,0.0,305.0
2023-10-31 01:00,38.0,1720.0,270.0,193.0,0.0,284.0
2023-10-31 02:00,37.0,1880.0,269.0,188.0,0.0,276.0
2023-10-31 03:00,36.0,2006.0,269.0,186.0,1.0,272.0
2023-10-31 04:00,38.0,2133.0,260.0,197.0,1.0,282.0
2023-10-31 05:00,39.0,2265.0,376.0,270.0,1.0,325.0
2023-10-31 06:00,45.0,2422.0,405.0,327.0,2.0,343.0
2023-10-31 07:00,53.0,2500.0,431.0,325.0,47.0,342.0
2023-10-31 08:00,48.0,2533.0,428.0,315.0,129.0,330.0
2023-10-31 09:00,48.0,2609.0,385.0,308.0,203.0,331.0
2023-10-31 10:00,48.0,2827.0,382.0,308.0,259.0,344.0
2023-10-31 11:00,46.0,3169.0,381.0,300.0,286.0,341.0
2023-10-31 12:00,47.0,3383.0,368.0,308.0,401.0,345.0
2023-10-31 13:00,49.0,3594.0,385.0,318.0,379.0,364.0
2023-10-31 14:00,48.0,3297.0,412.0,293.0,221.0,372.0
2023-10-31 15:00,53.0,3089.0,449.0,341.0,38.0,435.0
2023-10-31 16:00,55.0,2810.0,449.0,375.0,1.0,477.0
2023-10-31 17:00,58.0,2599.0,439.0,388.0,1.0,492.0
2023-10-31 18:00,59.0,2295.0,495.0,387.0,1.0,501.0
2023-10-31 19:00,57.0,1979.0,492.0,344.0,1.0,488.0
2023-10-31 20:00,52.0,1755.0,423.0,289.0,1.0,457.0
2023-10-31 21:00,42.0,1617.0,392.0,258.0,0.0,437.0
2023-10-31 22:00,31.0,1451.0,331.0,198.0,0.0,320.0
2023-10-31 23:00,29.0,1203.0,342.0,171.0,1.0,301.0
2023-11-01 00:00,22.0,1007.0,325.0,148.0,1.0,270.0
2023-11-01 01:00,22.0,837.0,325.0,148.0,1.0,267.0
2023-11-01 02:00,25.0,749.0,321.0,160.0,0.0,286.0
2023-11-01 03:00,29.0,806.0,321.0,174.0,0.0,305.0
2023-11-01 04:00,28.0,986.0,324.0,176.0,0.0,299.0
2023-11-01 05:00,32.0,1239.0,439.0,245.0,0.0,320.0
2023-11-01 06:00,41.0,1399.0,441.0,276.0,21.0,364.0
2023-11-01 07:00,45.0,1512.0,433.0,304.0,206.0,432.0
2023-11-01 08:00,46.0,1682.0,408.0,269.0,374.0,387.0
2023-11-01 09:00,40.0,2006.0,389.0,183.0,415.0,322.0
2023-11-01 10:00,40.0,2418.0,391.0,182.0,440.0,315.0
2023-11-01 11:00,36.0,2821.0,399.0,164.0,423.0,297.0
2023-11-01 12:00,32.0,3261.0,377.0,151.0,288.0,271.0
2023-11-01 13:00,33.0,3620.0,385.0,160.0,144.0,282.0
2023-11-01 14:00,41.0,4051.0,400.0,195.0,47.0,316.0
2023-11-01 15:00,50.0,4487.0,438.0,264.0,4.0,365.0
2023-11-01 16:00,48.0,4642.0,416.0,281.0,1.0,358.0
2023-11-01 17:00,46.0,4566.0,386.0,269.0,0.0,348.0
2023-11-01 18:00,45.0,4351.0,364.0,234.0,0.0,343.0
2023-11-01 19:00,43.0,4205.0,327.0,196.0,0.0,330.0
2023-11-01 20:00,47.0,4158.0,330.0,223.0,0.0,313.0
2023-11-01 21:00,47.0,4140.0,285.0,222.0,0.0,274.0
2023-11-01 22:00,42.0,4115.0,277.0,217.0,0.0,276.0
2023-11-01 23:00,32.0,4053.0,242.0,190.0,0.0,242.0
2023-11-02 00:00,29.0,3947.0,229.0,180.0,0.0,229.0
2023-11-02 01:00,25.0,3854.0,209.0,174.0,0.0,204.0
2023-11-02 02:00,23.0,3729.0,204.0,169.0,0.0,193.0
2023-11-02 03:00,23.0,3455.0,220.0,170.0,0.0,196.0
2023-11-02 04:00,26.0,3148.0,231.0,181.0,0.0,214.0
2023-11-02 05:00,36.0,3058.0,314.0,211.0,0.0,324.0
2023-11-02 06:00,46.0,3186.0,355.0,253.0,17.0,391.0
2023-11-02 07:00,48.0,3506.0,353.0,245.0,181.0,390.0
2023-11-02 08:00,55.0,3894.0,319.0,233.0,334.0,390.0
2023-11-02 09:00,53.0,4244.0,306.0,215.0,407.0,365.0
2023-11-02 10:00,53.0,4650.0,359.0,211.0,354.0,359.0
2023-11-02 11:00,53.0,4983.0,292.0,217.0,250.0,367.0
2023-11-02 12:00,55.0,5192.0,289.0,235.0,170.0,370.0
2023-11-02 13:00,56.0,5321.0,316.0,292.0,171.0,373.0
2023-11-02 14:00,56.0,5263.0,337.0,277.0,163.0,374.0
2023-11-02 15:00,55.0,5218.0,388.0,261.0,32.0,372.0
2023-11-02 16:00,55.0,5287.0,383.0,254.0,0.0,377.0
2023-11-02 17:00,55.0,5306.0,298.0,258.0,0.0,366.0
2023-11-02 18:00,54.0,5254.0,294.0,237.0,0.0,357.0
2023-11-02 19:00,53.0,5202.0,306.0,232.0,0.0,354.0
2023-11-02 20:00,43.0,5087.0,325.0,220.0,0.0,335.0
2023-11-02 21:00,31.0,4846.0,249.0,189.0,0.0,271.0
2023-11-02 22:00,26.0,4827.0,246.0,180.0,0.0,213.0
2023-11-02 23:00,27.0,4614.0,235.0,180.0,0.0,213.0
2023-11-03 00:00,27.0,4389.0,227.0,176.0,0.0,210.0
2023-11-03 01:00,27.0,4055.0,226.0,181.0,0.0,210.0
2023-11-03 02:00,26.0,3802.0,230.0,180.0,0.0,206.0
2023-11-03 03:00,32.0,3565.0,236.0,191.0,0.0,240.0
2023-11-03 04:00,44.0,3456.0,266.0,225.0,0.0,344.0
2023-11-03 05:00,47.0,3601.0,332.0,253.0,0.0,393.0
2023-11-03 06:00,48.0,3604.0,327.0,254.0,8.0,369.0
2023-11-03 07:00,54.0,3640.0,382.0,255.0,148.0,374.0
2023-11-03 08:00,52.0,3798.0,329.0,247.0,381.0,366.0
2023-11-03 09:00,52.0,3870.0,263.0,243.0,536.0,365.0
2023-11-03 10:00,53.0,3887.0,304.0,243.0,572.0,364.0
2023-11-03 11:00,47.0,3935.0,294.0,238.0,403.0,338.0
2023-11-03 12:00,45.0,3888.0,382.0,240.0,284.0,336.0
2023-11-03 13:00,45.0,3865.0,318.0,237.0,198.0,341.0
2023-11-03 14:00,46.0,3650.0,345.0,241.0,104.0,340.0
2023-11-03 15:00,46.0,3457.0,348.0,271.0,12.0,336.0
2023-11-03 16:00,42.0,3165.0,433.0,270.0,0.0,284.0
2023-11-03 17:00,43.0,3150.0,357.0,263.0,0.0,287.0
2023-11-03 18:00,44.0,3250.0,316.0,245.0,0.0,290.0
2023-11-03 19:00,43.0,2909.0,384.0,244.0,0.0,286.0
2023-11-03 20:00,42.0,2748.0,372.0,223.0,0.0,283.0
2023-11-03 21:00,42.0,2798.0,229.0,205.0,0.0,284.0
2023-11-03 22:00,42.0,2680.0,139.0,191.0,1.0,279.0
2023-11-03 23:00,41.0,2656.0,140.0,196.0,1.0,278.0
2023-11-04 00:00,41.0,2639.0,141.0,190.0,1.0,276.0
2023-11-04 01:00,41.0,2571.0,139.0,187.0,1.0,276.0
2023-11-04 02:00,36.0,2836.0,127.0,170.0,1.0,248.0
2023-11-04 03:00,27.0,2977.0,126.0,142.0,1.0,202.0
2023-11-04 04:00,26.0,3044.0,103.0,140.0,0.0,198.0
2023-11-04 05:00,26.0,2887.0,104.0,140.0,0.0,198.0
2023-11-04 06:00,27.0,2803.0,127.0,143.0,3.0,205.0
2023-11-04 07:00,27.0,2684.0,131.0,143.0,79.0,204.0
2023-11-04 08:00,27.0,2687.0,110.0,142.0,226.0,204.0
2023-11-04 09:00,27.0,2632.0,105.0,140.0,368.0,203.0
2023-11-04 10:00,27.0,2488.0,104.0,140.0,364.0,202.0
2023-11-04 11:00,27.0,2543.0,127.0,139.0,339.0,203.0
2023-11-04 12:00,30.0,2458.0,132.0,150.0,251.0,220.0
2023-11-04 13:00,39.0,2329.0,132.0,181.0,184.0,267.0
2023-11-04 14:00,40.0,2550.0,139.0,196.0,73.0,274.0
2023-11-04 15:00,41.0,2893.0,130.0,198.0,8.0,280.0
2023-11-04 16:00,41.0,3190.0,141.0,203.0,0.0,274.0
2023-11-04 17:00,41.0,3385.0,128.0,199.0,0.0,277.0
2023-11-04 18:00,40.0,3448.0,137.0,185.0,0.0,272.0
2023-11-04 19:00,30.0,3590.0,108.0,163.0,0.0,218.0
2023-11-04 20:00,26.0,3664.0,99.0,155.0,0.0,197.0
2023-11-04 21:00,25.0,3651.0,97.0,153.0,1.0,201.0
2023-11-04 22:00,25.0,3651.0,98.0,150.0,1.0,207.0
2023-11-04 23:00,24.0,3624.0,98.0,145.0,1.0,194.0
2023-11-05 00:00,23.0,3701.0,98.0,136.0,1.0,192.0
2023-11-05 01:00,22.0,3618.0,97.0,130.0,0.0,190.0
2023-11-05 02:00,20.0,3399.0,96.0,130.0,0.0,175.0
2023-11-05 03:00,22.0,3207.0,97.0,137.0,0.0,187.0
2023-11-05 04:00,24.0,2924.0,98.0,139.0,0.0,196.0
2023-11-05 05:00,24.0,2807.0,103.0,136.0,0.0,196.0
2023-11-05 06:00,29.0,2563.0,127.0,141.0,1.0,221.0
2023-11-05 07:00,36.0,2166.0,133.0,166.0,44.0,264.0
2023-11-05 08:00,40.0,1723.0,136.0,179.0,168.0,293.0
2023-11-05 09:00,41.0,1658.0,137.0,183.0,283.0,300.0
2023-11-05 10:00,41.0,1448.0,136.0,184.0,367.0,301.0
2023-11-05 11:00,44.0,1139.0,139.0,208.0,351.0,316.0
2023-11-05 12:00,45.0,882.0,140.0,214.0,272.0,324.0
2023-11-05 13:00,44.0,713.0,139.0,208.0,177.0,320.0
2023-11-05 14:00,47.0,655.0,140.0,214.0,81.0,341.0
2023-11-05 15:00,53.0,587.0,141.0,218.0,6.0,366.0
2023-11-05 16:00,54.0,619.0,143.0,218.0,1.0,369.0
2023-11-05 17:00,54.0,641.0,145.0,218.0,1.0,370.0
2023-11-05 18:00,54.0,555.0,144.0,219.0,1.0,369.0
2023-11-05 19:00,54.0,474.0,143.0,217.0,0.0,369.0
2023-11-05 20:00,54.0,513.0,143.0,221.0,0.0,355.0
2023-11-05 21:00,54.0,496.0,130.0,219.0,0.0,334.0
2023-11-05 22:00,55.0,434.0,139.0,213.0,0.0,343.0
2023-11-05 23:00,48.0,484.0,141.0,193.0,0.0,339.0
2023-11-06 00:00,45.0,946.0,127.0,179.0,0.0,321.0
2023-11-06 01:00,44.0,1391.0,128.0,173.0,0.0,313.0
2023-11-06 02:00,43.0,1633.0,123.0,171.0,0.0,310.0
2023-11-06 03:00,43.0,1817.0,104.0,172.0,0.0,311.0
2023-11-06 04:00,44.0,2200.0,156.0,174.0,0.0,334.0
2023-11-06 05:00,44.0,2603.0,266.0,190.0,0.0,364.0
2023-11-06 06:00,44.0,2800.0,340.0,212.0,3.0,369.0
2023-11-06 07:00,47.0,2956.0,353.0,221.0,110.0,381.0
2023-11-06 08:00,47.0,2951.0,284.0,235.0,358.0,384.0
2023-11-06 09:00,47.0,2804.0,296.0,237.0,616.0,389.0
2023-11-06 10:00,46.0,2980.0,297.0,241.0,794.0,389.0
2023-11-06 11:00,46.0,3152.0,308.0,224.0,798.0,385.0
2023-11-06 12:00,46.0,2764.0,360.0,197.0,671.0,372.0
2023-11-06 13:00,46.0,2473.0,377.0,211.0,412.0,398.0
2023-11-06 14:00,47.0,2134.0,469.0,281.0,171.0,413.0
2023-11-06 15:00,49.0,1900.0,496.0,351.0,21.0,513.0
2023-11-06 16:00,49.0,1749.0,456.0,363.0,8.0,513.0
2023-11-06 17:00,54.0,1637.0,431.0,373.0,8.0,462.0
2023-11-06 18:00,60.0,1727.0,425.0,368.0,8.0,446.0
2023-11-06 19:00,59.0,1871.0,395.0,349.0,8.0,419.0
2023-11-06 20:00,53.0,1912.0,393.0,327.0,8.0,369.0
2023-11-06 21:00,41.0,2094.0,356.0,230.0,8.0,287.0
2023-11-06 22:00,40.0,2018.0,310.0,166.0,8.0,266.0
2023-11-06 23:00,39.0,1977.0,290.0,144.0,8.0,262.0
2023-11-07 00:00,41.0,1940.0,347.0,149.0,8.0,270.0
2023-11-07 01:00,41.0,1992.0,301.0,159.0,8.0,287.0
2023-11-07 02:00,34.0,1963.0,290.0,159.0,8.0,290.0
2023-11-07 03:00,38.0,1912.0,292.0,169.0,8.0,314.0
2023-11-07 04:00,40.0,1992.0,324.0,196.0,8.0,359.0
2023-11-07 05:00,47.0,2128.0,394.0,260.0,8.0,453.0
2023-11-07 06:00,49.0,2170.0,450.0,286.0,12.0,525.0
2023-11-07 07:00,47.0,2146.0,421.0,279.0,132.0,515.0
2023-11-07 08:00,46.0,1946.0,409.0,269.0,352.0,510.0
2023-11-07 09:00,45.0,1876.0,398.0,241.0,465.0,501.0
2023-11-07 10:00,43.0,1852.0,444.0,234.0,591.0,495.0
2023-11-07 11:00,44.0,1974.0,406.0,266.0,526.0,497.0
2023-11-07 12:00,45.0,2256.0,356.0,269.0,451.0,504.0
2023-11-07 13:00,45.0,2395.0,342.0,300.0,320.0,504.0
2023-11-07 14:00,47.0,2356.0,407.0,336.0,88.0,504.0
2023-11-07 15:00,49.0,2371.0,377.0,354.0,8.0,523.0
2023-11-07 16:00,51.0,2504.0,403.0,367.0,0.0,538.0
2023-11-07 17:00,56.0,2504.0,334.0,352.0,0.0,537.0
2023-11-07 18:00,55.0,2232.0,367.0,359.0,0.0,484.0
2023-11-07 19:00,54.0,2085.0,431.0,346.0,0.0,414.0
2023-11-07 20:00,54.0,2075.0,341.0,302.0,0.0,412.0
2023-11-07 21:00,53.0,2196.0,327.0,283.0,0.0,403.0
2023-11-07 22:00,48.0,2323.0,279.0,232.0,0.0,369.0
2023-11-07 23:00,44.0,2263.0,348.0,235.0,0.0,364.0
2023-11-08 00:00,44.0,2335.0,296.0,247.0,0.0,363.0
2023-11-08 01:00,42.0,2330.0,314.0,241.0,0.0,354.0
2023-11-08 02:00,41.0,2401.0,294.0,214.0,0.0,350.0
2023-11-08 03:00,41.0,2342.0,273.0,225.0,0.0,349.0
2023-11-08 04:00,41.0,2249.0,318.0,237.0,0.0,362.0
2023-11-08 05:00,41.0,2393.0,302.0,275.0,0.0,392.0
2023-11-08 06:00,52.0,2402.0,349.0,295.0,2.0,443.0
2023-11-08 07:00,56.0,2295.0,380.0,296.0,111.0,561.0
2023-11-08 08:00,55.0,2220.0,321.0,283.0,346.0,575.0
2023-11-08 09:00,54.0,2179.0,388.0,265.0,618.0,567.0
2023-11-08 10:00,53.0,2135.0,368.0,199.0,886.0,438.0
2023-11-08 11:00,51.0,2022.0,386.0,182.0,884.0,404.0
2023-11-08 12:00,51.0,2049.0,366.0,200.0,744.0,399.0
2023-11-08 13:00,53.0,2259.0,339.0,244.0,395.0,403.0
2023-11-08 14:00,52.0,1936.0,429.0,269.0,127.0,386.0
2023-11-08 15:00,54.0,1977.0,455.0,328.0,5.0,394.0
2023-11-08 16:00,53.0,2508.0,475.0,341.0,1.0,395.0
2023-11-08 17:00,52.0,2910.0,415.0,311.0,1.0,379.0
2023-11-08 18:00,52.0,3292.0,404.0,251.0,1.0,354.0
2023-11-08 19:00,44.0,3750.0,516.0,227.0,1.0,354.0
2023-11-08 20:00,42.0,4206.0,420.0,218.0,1.0,355.0
2023-11-08 21:00,42.0,4591.0,484.0,215.0,0.0,356.0
2023-11-08 22:00,41.0,4461.0,490.0,204.0,0.0,352.0
2023-11-08 23:00,41.0,4159.0,424.0,205.0,0.0,350.0
2023-11-09 00:00,40.0,3686.0,353.0,203.0,0.0,346.0
2023-11-09 01:00,38.0,2976.0,311.0,194.0,0.0,332.0
2023-11-09 02:00,38.0,2396.0,299.0,191.0,0.0,333.0
2023-11-09 03:00,37.0,2031.0,308.0,210.0,0.0,361.0
2023-11-09 04:00,37.0,1820.0,304.0,248.0,0.0,385.0
2023-11-09 05:00,39.0,1660.0,460.0,296.0,0.0,483.0
2023-11-09 06:00,47.0,1529.0,579.0,320.0,0.0,490.0
2023-11-09 07:00,49.0,1457.0,666.0,339.0,27.0,487.0
2023-11-09 08:00,49.0,1367.0,580.0,369.0,102.0,474.0
2023-11-09 09:00,48.0,1279.0,583.0,328.0,162.0,445.0
2023-11-09 10:00,44.0,1196.0,710.0,320.0,234.0,351.0
2023-11-09 11:00,38.0,1145.0,655.0,304.0,285.0,348.0
2023-11-09 12:00,,1128.0,,,277.0,
2023-11-09 13:00,40.0,1083.0,695.0,355.0,250.0,473.0
2023-11-09 14:00,41.0,1095.0,725.0,372.0,102.0,466.0
2023-11-09 15:00,41.0,1121.0,700.0,391.0,6.0,462.0
2023-11-09 16:00,44.0,1088.0,713.0,414.0,1.0,444.0
2023-11-09 17:00,49.0,1146.0,754.0,390.0,1.0,435.0
2023-11-09 18:00,50.0,1281.0,690.0,382.0,0.0,426.0
2023-11-09 19:00,48.0,1463.0,598.0,337.0,0.0,315.0
2023-11-09 20:00,44.0,1722.0,542.0,286.0,0.0,299.0
2023-11-09 21:00,39.0,1975.0,442.0,277.0,0.0,302.0
2023-11-09 22:00,40.0,1932.0,414.0,195.0,0.0,279.0
2023-11-09 23:00,40.0,1637.0,529.0,176.0,0.0,272.0
2023-11-10 00:00,40.0,1498.0,589.0,175.0,0.0,270.0
2023-11-10 01:00,40.0,1348.0,563.0,175.0,0.0,271.0
2023-11-10 02:00,39.0,1423.0,519.0,171.0,0.0,264.0
2023-11-10 03:00,39.0,1622.0,433.0,171.0,0.0,264.0
2023-11-10 04:00,39.0,1841.0,395.0,177.0,1.0,280.0
2023-11-10 05:00,40.0,1967.0,554.0,187.0,1.0,308.0
2023-11-10 06:00,43.0,1957.0,691.0,228.0,3.0,323.0
2023-11-10 07:00,43.0,2019.0,678.0,262.0,55.0,324.0
2023-11-10 08:00,42.0,1767.0,672.0,288.0,229.0,321.0
2023-11-10 09:00,43.0,1593.0,668.0,298.0,369.0,326.0
2023-11-10 10:00,42.0,1648.0,677.0,362.0,462.0,320.0
2023-11-10 11:00,44.0,1654.0,700.0,368.0,455.0,321.0
2023-11-10 12:00,50.0,1635.0,690.0,362.0,412.0,323.0
2023-11-10 13:00,50.0,1624.0,706.0,372.0,274.0,325.0
2023-11-10 14:00,54.0,1580.0,682.0,379.0,100.0,379.0
2023-11-10 15:00,54.0,1584.0,699.0,401.0,5.0,456.0
2023-11-10 16:00,55.0,1536.0,706.0,442.0,0.0,461.0
2023-11-10 17:00,55.0,1311.0,720.0,451.0,0.0,460.0
2023-11-10 18:00,55.0,1333.0,685.0,434.0,0.0,461.0
2023-11-10 19:00,55.0,1129.0,675.0,420.0,0.0,460.0
2023-11-10 20:00,52.0,1103.0,701.0,333.0,0.0,440.0
2023-11-10 21:00,51.0,997.0,722.0,300.0,0.0,430.0
2023-11-10 22:00,45.0,910.0,659.0,216.0,0.0,326.0
2023-11-10 23:00,41.0,672.0,589.0,191.0,0.0,311.0
2023-11-11 00:00,40.0,466.0,553.0,189.0,0.0,309.0
2023-11-11 01:00,40.0,394.0,625.0,190.0,0.0,309.0
2023-11-11 02:00,41.0,292.0,581.0,187.0,0.0,313.0
2023-11-11 03:00,41.0,273.0,608.0,188.0,0.0,314.0
2023-11-11 04:00,41.0,304.0,584.0,210.0,0.0,314.0
2023-11-11 05:00,41.0,296.0,652.0,299.0,0.0,315.0
2023-11-11 06:00,42.0,366.0,662.0,322.0,1.0,322.0
2023-11-11 07:00,42.0,378.0,690.0,343.0,59.0,317.0
2023-11-11 08:00,41.0,318.0,702.0,339.0,202.0,315.0
2023-11-11 09:00,41.0,235.0,722.0,347.0,360.0,315.0
2023-11-11 10:00,43.0,204.0,746.0,331.0,461.0,324.0
2023-11-11 11:00,48.0,177.0,753.0,326.0,390.0,325.0
2023-11-11 12:00,52.0,175.0,675.0,324.0,323.0,323.0
2023-11-11 13:00,53.0,162.0,661.0,348.0,246.0,346.0
2023-11-11 14:00,55.0,174.0,693.0,379.0,109.0,452.0
2023-11-11 15:00,57.0,197.0,720.0,434.0,5.0,466.0
2023-11-11 16:00,58.0,200.0,721.0,443.0,0.0,467.0
2023-11-11 17:00,58.0,187.0,766.0,453.0,0.0,469.0
2023-11-11 18:00,59.0,168.0,757.0,453.0,1.0,473.0
2023-11-11 19:00,59.0,176.0,714.0,446.0,0.0,472.0
2023-11-11 20:00,55.0,165.0,732.0,406.0,0.0,448.0
2023-11-11 21:00,53.0,157.0,703.0,355.0,0.0,332.0
2023-11-11 22:00,51.0,137.0,665.0,328.0,0.0,318.0
2023-11-11 23:00,44.0,148.0,644.0,232.0,0.0,313.0
2023-11-12 00:00,41.0,151.0,654.0,216.0,0.0,315.0
2023-11-12 01:00,41.0,123.0,649.0,216.0,0.0,316.0
2023-11-12 02:00,43.0,133.0,699.0,234.0,0.0,351.0
2023-11-12 03:00,43.0,177.0,656.0,227.0,0.0,345.0
2023-11-12 04:00,43.0,247.0,638.0,211.0,1.0,324.0
2023-11-12 05:00,42.0,251.0,679.0,229.0,1.0,321.0
2023-11-12 06:00,43.0,307.0,687.0,245.0,3.0,323.0
2023-11-12 07:00,43.0,384.0,726.0,254.0,54.0,326.0
2023-11-12 08:00,42.0,320.0,726.0,256.0,177.0,320.0
2023-11-12 09:00,42.0,238.0,718.0,239.0,328.0,318.0
2023-11-12 10:00,41.0,149.0,708.0,224.0,420.0,312.0
2023-11-12 11:00,43.0,107.0,723.0,221.0,496.0,313.0
2023-11-12 12:00,49.0,127.0,706.0,237.0,417.0,312.0
2023-11-12 13:00,51.0,180.0,700.0,324.0,271.0,339.0
2023-11-12 14:00,57.0,90.0,785.0,376.0,109.0,542.0
2023-11-12 15:00,59.0,92.0,749.0,446.0,7.0,580.0
2023-11-12 16:00,58.0,122.0,767.0,450.0,0.0,575.0
2023-11-12 17:00,57.0,113.0,773.0,458.0,0.0,575.0
2023-11-12 18:00,57.0,93.0,802.0,421.0,1.0,683.0
2023-11-12 19:00,57.0,102.0,751.0,423.0,1.0,813.0
2023-11-12 20:00,56.0,98.0,714.0,384.0,1.0,603.0
2023-11-12 21:00,53.0,123.0,638.0,335.0,1.0,553.0
2023-11-12 22:00,51.0,103.0,584.0,301.0,1.0,447.0
2023-11-12 23:00,46.0,100.0,578.0,197.0,1.0,424.0
2023-11-13 00:00,42.0,103.0,567.0,171.0,1.0,407.0
2023-11-13 01:00,43.0,117.0,588.0,182.0,1.0,433.0
2023-11-13 02:00,44.0,131.0,565.0,178.0,1.0,424.0
2023-11-13 03:00,45.0,145.0,556.0,196.0,1.0,457.0
2023-11-13 04:00,45.0,222.0,658.0,279.0,1.0,419.0
2023-11-13 05:00,48.0,301.0,762.0,317.0,1.0,582.0
2023-11-13 06:00,51.0,426.0,775.0,348.0,2.0,569.0
2023-11-13 07:00,46.0,516.0,796.0,354.0,49.0,616.0
2023-11-13 08:00,48.0,613.0,799.0,392.0,201.0,609.0
2023-11-13 09:00,47.0,885.0,766.0,415.0,383.0,566.0
2023-11-13 10:00,47.0,1295.0,779.0,418.0,496.0,540.0
2023-11-13 11:00,45.0,1899.0,762.0,412.0,508.0,442.0
2023-11-13 12:00,42.0,2314.0,764.0,388.0,492.0,454.0
2023-11-13 13:00,41.0,2856.0,772.0,379.0,210.0,505.0
2023-11-13 14:00,41.0,3548.0,718.0,370.0,42.0,463.0
2023-11-13 15:00,45.0,4148.0,749.0,425.0,1.0,596.0
2023-11-13 16:00,42.0,4797.0,706.0,382.0,0.0,511.0
2023-11-13 17:00,45.0,5193.0,688.0,357.0,1.0,451.0
2023-11-13 18:00,49.0,5378.0,648.0,332.0,1.0,459.0
2023-11-13 19:00,48.0,5289.0,625.0,301.0,0.0,425.0
2023-11-13 20:00,48.0,4753.0,560.0,301.0,0.0,410.0
2023-11-13 21:00,48.0,4235.0,593.0,249.0,0.0,399.0
2023-11-13 22:00,48.0,4189.0,504.0,211.0,0.0,400.0
2023-11-13 23:00,45.0,3964.0,465.0,207.0,0.0,403.0
2023-11-14 00:00,44.0,3737.0,459.0,207.0,0.0,388.0
2023-11-14 01:00,45.0,3741.0,459.0,210.0,0.0,382.0
2023-11-14 02:00,45.0,3760.0,458.0,196.0,1.0,379.0
2023-11-14 03:00,45.0,3688.0,454.0,195.0,1.0,379.0
2023-11-14 04:00,45.0,3968.0,504.0,190.0,1.0,385.0
2023-11-14 05:00,40.0,4396.0,594.0,214.0,1.0,417.0
2023-11-14 06:00,40.0,4523.0,671.0,220.0,1.0,448.0
2023-11-14 07:00,39.0,4393.0,652.0,221.0,21.0,451.0
