,UTC time,carbon_intensity,biomass,hydro,coal,nat_gas,nuclear,unknown,wind,solar,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_wind_production_forecast,avg_nat_gas_production_forecast,avg_biomass_production_forecast,avg_hydro_production_forecast
8898,2020-01-06 18:00:00,247.41,4864,1975,6171,24348,13726,419,24841,0,13.6924828343501,284.254633065278,282.181941013175,16.6270339987934,2.01494449686058,28664.969,29679.2,4680.3887,1663.1035
8899,2020-01-06 19:00:00,244.17,4870,1910,6021,23634,13708,336,24694,0,12.7380600910287,283.489428082616,280.932669631902,0,0.473384534630854,27927.85,29152.336,4773.669,1627.4996
8900,2020-01-06 20:00:00,236.64,4828,1914,5328,22081,13681,262,23540,0,12.7380600910287,283.489428082616,280.932669631902,0,0.473384534630854,28104.098,27963.18,4629.338,1538.2548
8901,2020-01-06 21:00:00,228.63,4790,1916,4845,18913,13700,288,21095,0,12.7380600910287,283.489428082616,280.932669631902,0,0.473384534630854,26425.215,25879.35,4363.3037,1465.7999
8902,2020-01-06 22:00:00,207.31,4751,1602,4426,14224,13689,277,20427,0,12.0925188245799,282.383937224894,279.191581822132,0,0.713440242684674,24820.592,20443.768,4265.0986,1342.6462
8903,2020-01-06 23:00:00,175.67,4582,1322,2894,10811,13697,251,19440,0,12.0925188245799,282.383937224894,279.191581822132,0,0.713440242684674,24975.81,16151.144,3893.7317,1312.4825
8904,2020-01-07 00:00:00,141.55,3497,1278,1248,8528,13679,271,18052,0,12.0925188245799,282.383937224894,279.191581822132,0,0.713440242684674,23777.371,7363.9097,3368.6465,1349.58
8905,2020-01-07 01:00:00,150.26,4573,1353,1418,9299,13674,249,18306,0,12.0088663788883,281.393764773,277.711759128184,0,0.155516255568251,23917.102,5232.2305,3274.7964,1252.3083
8906,2020-01-07 02:00:00,151.06,4695,1132,1443,9270,13282,245,18718,0,12.0088663788883,281.393764773,277.711759128184,0,0.155516255568251,23036.803,5375.823,3142.6147,1187.632
8907,2020-01-07 03:00:00,154.77,4715,1091,1622,9452,13254,252,18814,0,12.0088663788883,281.393764773,277.711759128184,0,0.155516255568251,23479.703,3428.532,3165.721,1116.6531
8908,2020-01-07 04:00:00,156.12,4726,1076,1480,9451,13525,254,17460,0,10.8202120066406,280.70284777707,276.721579627104,0,0.337670633536296,22834.164,4331.6606,3421.7861,1058.9269
8909,2020-01-07 05:00:00,161.64,4695,1070,1829,9658,13564,248,17610,0,10.8202120066406,280.70284777707,276.721579627104,0,0.337670633536296,22613.838,6604.7407,3609.9321,1139.9553
8910,2020-01-07 06:00:00,181.26,4663,1056,3003,10783,13532,250,18489,0,10.8202120066406,280.70284777707,276.721579627104,0,0.337670633536296,21263.607,9943.556,3919.165,1193.6364
8911,2020-01-07 07:00:00,229.02,4623,1121,4378,18577,13530,245,20133,0,10.2919440552812,280.273109020535,276.252310296778,0.750353885932346,0.214174756587897,21632.293,15286.961,4251.2114,1267.6498
8912,2020-01-07 08:00:00,253.56,4756,1265,5220,25404,13514,244,22280,6,10.2919440552812,280.273109020535,276.252310296778,0.750353885932346,0.214174756587897,21514.135,17836.248,4376.4883,1380.2584
8913,2020-01-07 09:00:00,243.68,4792,1234,4939,24737,13521,233,23677,341,10.2919440552812,280.273109020535,276.252310296778,0.750353885932346,0.214174756587897,21364.285,19514.637,4381.949,1485.1383
8914,2020-01-07 10:00:00,240.06,4802,1230,5270,24021,13466,233,24329,1072,9.92056886992442,280.591482051026,276.116406716665,35.1914728451985,0.481427919176315,20990.908,21915.53,4574.8022,1519.9866
8915,2020-01-07 11:00:00,233.07,4766,1189,5052,23943,13420,195,25641,1509,9.92056886992442,280.591482051026,276.116406716665,35.1914728451985,0.481427919176315,19458.582,21987.01,4450.7856,1436.1469
8916,2020-01-07 12:00:00,227.69,4762,1193,4513,24179,13095,222,26588,1658,9.92056886992442,280.591482051026,276.116406716665,35.1914728451985,0.481427919176315,18820.207,21669.156,4521.5137,1376.5978
8917,2020-01-07 13:00:00,226.41,4767,1223,4495,23803,12946,265,26934,1434,8.77055457612592,280.34545279231,276.054445858385,84.4878925464326,0.278830365003255,18939.432,21554.22,4464.569,1409.7644
8918,2020-01-07 14:00:00,227.57,4759,1268,4651,23538,13035,253,27075,724,8.77055457612592,280.34545279231,276.054445858385,84.4878925464326,0.278830365003255,18124.42,21115.537,4551.8267,1448.4202
8919,2020-01-07 15:00:00,225.58,4752,1266,4774,22739,13380,267,27206,263,8.77055457612592,280.34545279231,276.054445858385,84.4878925464326,0.278830365003255,17347.27,24154.766,4447.988,1474.6106
8920,2020-01-07 16:00:00,230.33,4843,1252,5113,22930,13396,304,27017,8,7.60278809712535,279.783513009065,275.972784838484,44.8145776957284,0.612587277392203,17415.041,25315.246,4524.319,1678.779
8921,2020-01-07 17:00:00,239.17,4836,1514,5633,24629,13413,349,27142,0,7.60278809712535,279.783513009065,275.972784838484,44.8145776957284,0.612587277392203,15946.172,28821.94,4505.2617,1774.0061
8922,2020-01-07 18:00:00,234.06,4828,1455,5456,23294,13464,447,27132,1,7.60278809712535,279.783513009065,275.972784838484,44.8145776957284,0.612587277392203,14604.045,28726.113,4429.5005,1868.0627
8923,2020-01-07 19:00:00,227.31,4824,1287,5114,21405,13259,430,26600,0,7.20865080350362,279.723166334488,276.239800239475,0,0.513530256187484,15141.17,28094.008,4443.7607,1843.6293
8924,2020-01-07 20:00:00,200.16,4773,1260,3924,17549,13253,260,26832,0,7.20865080350362,279.723166334488,276.239800239475,0,0.513530256187484,14230.742,26553.111,4307.7476,1677.3075
8925,2020-01-07 21:00:00,173.53,4610,1245,2984,13433,13079,274,26372,0,7.20865080350362,279.723166334488,276.239800239475,0,0.513530256187484,13064.087,25329.543,4022.0999,1559.6244
8926,2020-01-07 22:00:00,154.9,3416,1161,2372,10778,12831,258,25025,0,7.43997986660768,279.899644766059,276.72288439233,0,1.71121822460632,12982.639,19286.895,3884.929,1484.1008
8927,2020-01-07 23:00:00,127.59,3688,1205,1146,8595,12833,269,24289,0,7.43997986660768,279.899644766059,276.72288439233,0,1.71121822460632,12791.905,15374.686,3541.1436,1420.9484
8928,2020-01-08 00:00:00,121.74,3817,1209,1151,7431,13167,264,22964,0,7.43997986660768,279.899644766059,276.72288439233,0,1.71121822460632,6827.6577,25377.686,3922.9124,1512.3157
8929,2020-01-08 01:00:00,123.8,4086,1223,974,7902,13281,261,22600,0,8.28041907143049,280.544523585325,277.732908789541,0,1.4595999425173,7086.3213,20490.4,3800.7405,1384.7079
8930,2020-01-08 02:00:00,118.39,4461,1243,796,7457,13370,251,22664,0,8.28041907143049,280.544523585325,277.732908789541,0,1.4595999425173,7227.9116,18576.404,3613.0947,1313.2936
8931,2020-01-08 03:00:00,120,4459,1242,1072,7084,13386,253,22422,0,8.28041907143049,280.544523585325,277.732908789541,0,1.4595999425173,8109.7705,15576.356,3611.8872,1210.0559
8932,2020-01-08 04:00:00,118.8,4426,1230,980,7100,13389,229,22278,0,7.43363573240364,280.348287087093,277.535973796137,0,2.44326388484464,8778.349,18002.703,3810.966,1149.5042
8933,2020-01-08 05:00:00,121.4,4189,1212,1083,7260,13379,204,21954,0,7.43363573240364,280.348287087093,277.535973796137,0,2.44326388484464,8790.648,18382.48,3992.2937,1262.287
8934,2020-01-08 06:00:00,148.72,4018,1205,2209,8971,13368,184,21742,0,7.43363573240364,280.348287087093,277.535973796137,0,2.44326388484464,8230.426,21782.979,4171.6636,1370.4084
8935,2020-01-08 07:00:00,223.31,4304,1246,4329,18802,13369,199,21890,2,6.45495754424721,280.075856346859,277.206446146023,0.756772714930793,0.505865371895472,9071.865,27452.953,4489.348,1484.7194
8936,2020-01-08 08:00:00,279.37,4405,1383,5889,30608,13354,255,20853,1,6.45495754424721,280.075856346859,277.206446146023,0.756772714930793,0.505865371895472,9484.975,31593.52,4620.7837,1626.5776
8937,2020-01-08 09:00:00,297.14,4407,1443,5849,35108,13368,275,18731,310,6.45495754424721,280.075856346859,277.206446146023,0.756772714930793,0.505865371895472,9276.959,35898.207,4573.0854,1748.9756
8938,2020-01-08 10:00:00,302.8,4432,1515,5847,36525,13169,272,17424,1204,5.62359154049288,280.329838769342,277.115547719822,33.4189576330949,0.959158410979783,9799.346,38024.28,4803.772,1774.9231
8939,2020-01-08 11:00:00,299.97,4451,1479,5850,36951,12947,225,17910,2082,5.62359154049288,280.329838769342,277.115547719822,33.4189576330949,0.959158410979783,8342.838,38366.555,4658.817,1662.0576
8940,2020-01-08 12:00:00,304.95,4418,1410,5921,37348,12956,194,16648,2390,5.62359154049288,280.329838769342,277.115547719822,33.4189576330949,0.959158410979783,8575.115,37431.906,4758.7505,1577.0504
8941,2020-01-08 13:00:00,314.64,4436,1450,6395,39218,12950,144,16225,1935,5.40212703739085,280.115976475147,276.838414322828,83.8655559124515,0.365822026917236,8622.349,36204.32,4777.0674,1587.0001
8942,2020-01-08 14:00:00,321.53,4422,1478,6417,38864,12963,192,14943,1162,5.40212703739085,280.115976475147,276.838414322828,83.8655559124515,0.365822026917236,7941.499,36060.176,4791.444,1614.1731
8943,2020-01-08 15:00:00,333.81,4418,1585,6381,39973,12993,265,12963,440,5.40212703739085,280.115976475147,276.838414322828,83.8655559124515,0.365822026917236,7333.9526,37290.22,4670.494,1653.0077
8944,2020-01-08 16:00:00,345.92,4483,1872,6481,42469,13030,236,11331,22,5.6375474866658,279.644921805679,276.311335062487,44.935667402575,0.703957845303466,6954.5605,38701.613,4736.84,1906.5299
8945,2020-01-08 17:00:00,356.39,4538,2036,6563,45497,13446,400,9781,0,5.6375474866658,279.644921805679,276.311335062487,44.935667402575,0.703957845303466,6450.841,39001.668,4677.125,2036.4707
8946,2020-01-08 18:00:00,364.48,4541,2038,6565,46283,13501,493,8209,0,5.6375474866658,279.644921805679,276.311335062487,44.935667402575,0.703957845303466,5843.2827,41495.863,4566.658,2143.7908
8947,2020-01-08 19:00:00,372.14,4557,1898,6567,46210,13496,400,6507,0,6.11582950562586,279.33054558219,276.036487422678,0,0.320909497838376,5913.1875,41068.113,4624.0874,2082.4055
8948,2020-01-08 20:00:00,374.23,4557,1937,6538,44791,13496,250,5388,0,6.11582950562586,279.33054558219,276.036487422678,0,0.320909497838376,5891.831,39260.555,4523.166,1853.2152
8949,2020-01-08 21:00:00,371.65,4514,1525,6396,41008,13491,207,4901,0,6.11582950562586,279.33054558219,276.036487422678,0,0.320909497838376,5441.8555,37403.74,4225.7017,1668.5765
8950,2020-01-08 22:00:00,345.27,4441,1483,4498,34250,13477,239,5078,0,6.26073156201668,279.194743532815,275.938400221079,0,0.616322528339083,4797.5786,31801.867,4144.7427,1567.1798
8951,2020-01-08 23:00:00,306.83,4447,1474,3855,25082,13499,209,6477,0,6.26073156201668,279.194743532815,275.938400221079,0,0.616322528339083,5221.963,27737.299,3779.148,1485.552
8952,2020-01-09 00:00:00,259.52,4632,1455,3779,16550,13334,281,9160,0,6.26073156201668,279.194743532815,275.938400221079,0,0.616322528339083,6881.473,21104.95,4794.7134,1549.4844
8953,2020-01-09 01:00:00,222.42,4623,1412,3812,12759,13079,338,13510,0,6.0576306747842,278.990479110528,275.568962201398,0,0.081581207682231,7189.19,16805.672,4711.9795,1439.3828
8954,2020-01-09 02:00:00,210.94,4474,1412,3779,11769,13076,343,14873,0,6.0576306747842,278.990479110528,275.568962201398,0,0.081581207682231,6134.0405,14740.797,4504.485,1392.7076
8955,2020-01-09 03:00:00,203.91,4445,1412,3867,11283,13148,342,16166,0,6.0576306747842,278.990479110528,275.568962201398,0,0.081581207682231,7157.848,12179.257,4469.38,1358.4932
8956,2020-01-09 04:00:00,205.01,4435,1410,3498,12370,13446,335,15994,0,5.79501118734182,278.874963203657,275.138653211564,0,0.127085315284069,7236.065,13837.676,4542.7695,1393.2726
8957,2020-01-09 05:00:00,215.87,4446,1421,3681,13374,13508,336,15079,0,5.79501118734182,278.874963203657,275.138653211564,0,0.127085315284069,7330.889,14680.099,4603.6475,1517.187
8958,2020-01-09 06:00:00,230.3,4466,1457,4474,15241,13528,337,15959,0,5.79501118734182,278.874963203657,275.138653211564,0,0.127085315284069,7538.4053,18513.293,4535.671,1646.7749
8959,2020-01-09 07:00:00,261.53,4445,1587,5379,22937,13503,342,17994,0,6.07563449951894,278.781093718913,275.066042257165,1.21064941701406,0.020522994059026,8238.512,24110.822,4681.2544,1774.637
8960,2020-01-09 08:00:00,296.75,4411,1746,6248,31580,13492,349,17147,1,6.07563449951894,278.781093718913,275.066042257165,1.21064941701406,0.020522994059026,9220.623,28141.814,4746.133,1915.3829
8961,2020-01-09 09:00:00,298.74,4414,1795,6690,32224,13488,334,17451,389,6.07563449951894,278.781093718913,275.066042257165,1.21064941701406,0.020522994059026,9785.416,31224.676,4629.568,1987.3577
8962,2020-01-09 10:00:00,286.8,4414,1799,6119,31091,13449,334,17613,1827,7.15689203771383,279.754010075073,275.677868946721,51.931227021461,0.027479639458973,10923.973,33253.883,4847.5444,1984.3301
8963,2020-01-09 11:00:00,288.46,4370,1720,5958,31598,13385,338,16233,3120,7.15689203771383,279.754010075073,275.677868946721,51.931227021461,0.027479639458973,10799.1045,33563.664,4812.543,1843.2034
8964,2020-01-09 12:00:00,298.06,4315,1679,6387,32839,13384,338,14608,3940,7.15689203771383,279.754010075073,275.677868946721,51.931227021461,0.027479639458973,12512.131,32906.355,4933.956,1726.368
8965,2020-01-09 13:00:00,310.97,4214,1653,6258,35421,13375,347,13402,3110,8.82386074086617,279.880271297731,276.200489952402,122.635892479566,0.065145940782917,13616.506,31748.629,5128.9917,1673.15
8966,2020-01-09 14:00:00,325.21,4307,1741,6063,36838,13380,367,11708,1441,8.82386074086617,279.880271297731,276.200489952402,122.635892479566,0.065145940782917,14512.567,32210.959,5139.054,1612.2402
8967,2020-01-09 15:00:00,344.17,4416,1969,6427,39753,13449,448,9850,437,8.82386074086617,279.880271297731,276.200489952402,122.635892479566,0.065145940782917,15441.643,33721.707,5088.2954,1590.5001
8968,2020-01-09 16:00:00,354.95,4527,2044,6552,42362,13501,477,8849,54,10.6618638198081,279.810472825349,276.641351421503,65.5418030762577,0.616178938147233,17129.076,35277.504,5190.3936,1700.6248
8969,2020-01-09 17:00:00,359.93,4915,2082,6346,44505,13527,592,8210,1,10.6618638198081,279.810472825349,276.641351421503,65.5418030762577,0.616178938147233,18038.63,36724.574,5075.233,1762.6906
8970,2020-01-09 18:00:00,367.02,5136,2083,6302,45050,13545,627,6672,5,10.6618638198081,279.810472825349,276.641351421503,65.5418030762577,0.616178938147233,18224.496,39021.81,4929.4775,1859.5397
8971,2020-01-09 19:00:00,366.99,5185,2084,6257,44773,13551,514,6398,1,11.8985759153584,280.395643105755,277.586619220429,0,1.00465479226999,19432.758,39606.926,4926.841,1849.8254
8972,2020-01-09 20:00:00,355.41,5191,1985,5888,41433,13544,375,7204,0,11.8985759153584,280.395643105755,277.586619220429,0,1.00465479226999,20982.836,37642.09,4841.7056,1668.9329
8973,2020-01-09 21:00:00,336.66,5244,1624,5371,35176,13541,327,8124,0,11.8985759153584,280.395643105755,277.586619220429,0,1.00465479226999,20921.227,34836.215,4516.903,1553.3076
8974,2020-01-09 22:00:00,314.76,5188,1577,4414,28641,13529,342,7857,0,12.7439538036872,281.145680021638,278.57333828603,0,1.86551125682663,21688.314,29433.709,4538.1323,1492.5332
8975,2020-01-09 23:00:00,277.18,5255,1472,2989,21708,13527,351,8202,0,12.7439538036872,281.145680021638,278.57333828603,0,1.86551125682663,23421.223,24925.695,4265.824,1455.4546
8976,2020-01-10 00:00:00,249.61,5190,1410,2999,16139,13551,335,8807,0,12.7439538036872,281.145680021638,278.57333828603,0,1.86551125682663,20581.102,11564.235,3845.3884,1282.0131
8977,2020-01-10 01:00:00,247.37,5131,1366,3026,15530,13531,342,8785,0,13.5759354556023,282.105969573259,279.743727321443,0,1.28208185663713,22387.18,8319.864,3748.6174,1256.8712
8978,2020-01-10 02:00:00,238.36,5085,1367,3049,14850,13548,338,9958,0,13.5759354556023,282.105969573259,279.743727321443,0,1.28208185663713,23253.562,7874.2236,3566.7136,1203.448
8979,2020-01-10 03:00:00,221.46,5285,1321,2825,13252,13546,340,11210,0,13.5759354556023,282.105969573259,279.743727321443,0,1.28208185663713,23385.549,4911.954,3515.1511,1156.3954
8980,2020-01-10 04:00:00,223.31,5192,1346,2864,13966,13550,339,11767,0,13.4587558511698,282.471403467289,279.870952286001,0,2.37149025040512,22495.63,7163.398,3669.6838,1143.2043
8981,2020-01-10 05:00:00,225.9,5006,1387,3444,13628,13545,332,12311,0,13.4587558511698,282.471403467289,279.870952286001,0,2.37149025040512,23520.062,7899.0083,3772.3752,1263.0353
8982,2020-01-10 06:00:00,245.67,5042,1640,4483,14996,13536,378,11953,0,13.4587558511698,282.471403467289,279.870952286001,0,2.37149025040512,22856.883,12648.843,3990.4097,1294.6603
8983,2020-01-10 07:00:00,301.6,5046,1991,5840,25898,13534,344,11046,0,13.0888539402298,282.575448836941,279.978159064812,0.544305628064614,0.914201286880277,23306.275,17872.686,4320.923,1329.4385
8984,2020-01-10 08:00:00,335.32,5058,2007,6213,34975,13527,363,9315,5,13.0888539402298,282.575448836941,279.978159064812,0.544305628064614,0.914201286880277,23652.186,21057.309,4438.493,1414.5127
8985,2020-01-10 09:00:00,343.61,5122,2004,6340,36280,13527,539,7914,613,13.0888539402298,282.575448836941,279.978159064812,0.544305628064614,0.914201286880277,23269.625,23320.482,4468.795,1503.3672
8986,2020-01-10 10:00:00,332.11,5115,1974,6072,36230,13528,501,8439,2426,12.4358847068963,282.663185024895,279.937573854141,18.3185016999355,1.99808719968509,23220.107,26144.137,4717.1953,1571.9349
8987,2020-01-10 11:00:00,320.62,5089,1903,5955,35527,13547,451,8699,4580,12.4358847068963,282.663185024895,279.937573854141,18.3185016999355,1.99808719968509,22365.36,26686.912,4616.5146,1525.1593
8988,2020-01-10 12:00:00,305.07,5085,1762,5778,33871,13543,344,10324,5740,12.4358847068963,282.663185024895,279.937573854141,18.3185016999355,1.99808719968509,22613.023,26226.264,4699.2344,1450.1577
8989,2020-01-10 13:00:00,292.34,5061,1639,5680,31939,13537,343,12483,5610,11.4286711749945,282.252765606905,279.481391398381,43.1112931895118,1.04604800606365,22975.207,25669.203,4639.7,1432.4487
8990,2020-01-10 14:00:00,288.8,5087,1319,5452,30558,13535,348,13101,4730,11.4286711749945,282.252765606905,279.481391398381,43.1112931895118,1.04604800606365,21420.684,25699.275,4698.3433,1414.0145
8991,2020-01-10 15:00:00,296.47,5153,1344,5586,31768,13134,346,14452,2552,11.4286711749945,282.252765606905,279.481391398381,43.1112931895118,1.04604800606365,22109.799,27860.902,4570.4956,1445.3842
8992,2020-01-10 16:00:00,307.46,5220,1292,5867,33406,13108,377,15322,255,10.7793039032068,281.664448995141,278.761485290383,23.0150597017971,2.06219058917897,21853.521,29094.758,4582.3174,1657.8176
8993,2020-01-10 17:00:00,312.24,5221,1344,5959,36269,13118,492,16293,2,10.7793039032068,281.664448995141,278.761485290383,23.0150597017971,2.06219058917897,21673.3,31404.023,4538.3433,1783.2137
8994,2020-01-10 18:00:00,308.06,5184,1318,5846,36353,13314,498,17103,1,10.7793039032068,281.664448995141,278.761485290383,23.0150597017971,2.06219058917897,21019.422,33288.605,4461.846,1908.8821
8995,2020-01-10 19:00:00,283.95,5198,1208,5252,32436,13525,500,19910,0,10.7873798099353,281.085575967995,277.722660365267,0,0.881444811965288,20518.756,32341.998,4509.3184,1911.6648
8996,2020-01-10 20:00:00,261.77,5192,1194,5403,25843,13538,352,20889,0,10.7873798099353,281.085575967995,277.722660365267,0,0.881444811965288,20343.59,31123.041,4441.0693,1704.5868
8997,2020-01-10 21:00:00,238.8,5221,1180,4674,20564,13536,405,20630,0,10.7873798099353,281.085575967995,277.722660365267,0,0.881444811965288,20619.17,28584.744,4211.555,1626.7614
