UTC time,biomass,hydro,coal,nat_gas,nuclear,unknown,wind,solar
2019-11-10 15:00:00+00:00,2327,326,788,19949,6598,116,1706,815
2019-11-10 15:30:00+00:00,2338,325,967,20145,6587,114,2204,219
2019-11-10 16:00:00+00:00,2345,614,1015,20756,6569,116,2449,11
2019-11-10 16:30:00+00:00,2375,630,997,21729,6562,130,2800,0
2019-11-10 17:00:00+00:00,2516,637,1193,21867,6563,141,3287,0
2019-11-10 17:30:00+00:00,2714,634,1187,21737,6541,142,3202,3
2019-11-10 18:00:00+00:00,2824,653,1065,21368,6544,133,3461,1
2019-11-10 18:30:00+00:00,2846,556,1061,21110,6528,117,4002,0
2019-11-10 19:00:00+00:00,2935,502,1063,19916,6525,115,4801,0
2019-11-10 19:30:00+00:00,2939,484,1052,18695,6513,114,5166,0
2019-11-10 20:00:00+00:00,2940,405,1064,17204,6504,121,5468,0
2019-11-10 20:30:00+00:00,2939,377,1055,15785,6500,113,6250,0
2019-11-10 21:00:00+00:00,2896,376,1066,14182,6432,117,7067,0
2019-11-10 21:30:00+00:00,2946,336,851,12205,6244,109,7759,0
2019-11-10 22:00:00+00:00,2933,235,581,10830,6235,112,8423,0
2019-11-10 22:30:00+00:00,2946,230,486,8537,6227,112,8837,0
2019-11-10 23:00:00+00:00,2547,219,242,6364,6231,115,8644,0
2019-11-10 23:30:00+00:00,2038,215,8,5742,6240,110,8478,0
2019-11-11 00:00:00+00:00,2163,215,0,5506,6240,111,8635,0
2019-11-11 00:30:00+00:00,2144,196,0,5103,6233,110,8603,0
2019-11-11 01:00:00+00:00,2402,197,0,5329,6233,124,8586,0
2019-11-11 01:30:00+00:00,2473,197,0,5150,6242,110,8874,0
2019-11-11 02:00:00+00:00,2411,197,0,5723,6242,110,9040,0
2019-11-11 02:30:00+00:00,2797,197,0,5212,6235,110,8536,0
2019-11-11 03:00:00+00:00,2860,192,8,6207,6234,148,8806,0
2019-11-11 03:30:00+00:00,2934,181,25,5979,6246,107,9298,0
2019-11-11 04:00:00+00:00,2949,180,29,5736,6237,113,9699,0
2019-11-11 04:30:00+00:00,2946,180,76,5425,6254,107,9960,0
2019-11-11 05:00:00+00:00,2940,206,113,5246,6235,104,9788,0
2019-11-11 05:30:00+00:00,2934,210,269,6031,6247,107,9731,0
2019-11-11 06:00:00+00:00,2665,278,844,7152,6235,109,10078,0
2019-11-11 06:30:00+00:00,2820,307,1281,8879,6240,109,9851,0
2019-11-11 07:00:00+00:00,2849,325,1636,10723,6235,110,9462,1
2019-11-11 07:30:00+00:00,2855,341,1728,12186,6234,110,9263,69
2019-11-11 08:00:00+00:00,2859,354,1648,12986,6245,111,9044,352
2019-11-11 08:30:00+00:00,2826,378,1798,12933,6241,108,9730,909
2019-11-11 09:00:00+00:00,2816,384,1850,12351,6237,121,9881,1370
2019-11-11 09:30:00+00:00,2815,395,1967,12213,6241,107,10116,1900
2019-11-11 10:00:00+00:00,2827,380,1929,11917,6247,112,10455,2490
2019-11-11 10:30:00+00:00,2800,368,1999,11041,6239,110,10385,2880
2019-11-11 11:00:00+00:00,2779,317,1964,11149,6243,111,10184,3000
2019-11-11 11:30:00+00:00,2787,315,2013,11442,6237,109,10189,3240
2019-11-11 12:00:00+00:00,2355,298,2093,11521,6237,126,10266,3070
2019-11-11 12:30:00+00:00,2398,292,2100,11625,6237,108,10480,2850
2019-11-11 13:00:00+00:00,2395,279,2076,11598,6244,108,10435,2450
2019-11-11 13:30:00+00:00,2390,269,2097,11775,6234,107,10630,2100
2019-11-11 14:00:00+00:00,2403,300,2051,11684,6247,108,10288,1690
2019-11-11 14:30:00+00:00,2418,307,2001,12361,6231,119,10480,1180
2019-11-11 15:00:00+00:00,2426,368,2012,12631,6212,107,10381,700
2019-11-11 15:30:00+00:00,2422,373,2025,13720,6204,115,10295,255
2019-11-11 16:00:00+00:00,2425,438,1982,14456,6208,133,10143,26
2019-11-11 16:30:00+00:00,2382,575,1990,15821,6206,136,10117,2
2019-11-11 17:00:00+00:00,2430,607,2022,16717,6214,214,10114,3
2019-11-11 17:30:00+00:00,2433,623,2028,16626,6220,227,10117,1
2019-11-11 18:00:00+00:00,2433,627,1985,16502,6208,174,10151,2
2019-11-11 18:30:00+00:00,2434,626,1989,16274,6217,188,10226,0
2019-11-11 19:00:00+00:00,2434,547,2003,15458,6219,164,10176,1
2019-11-11 19:30:00+00:00,2438,530,2106,14303,6217,122,10161,0
2019-11-11 20:00:00+00:00,2437,484,1991,13474,6214,117,10200,0
2019-11-11 20:30:00+00:00,2440,398,1683,12171,6228,115,10109,0
2019-11-11 21:00:00+00:00,2447,376,1358,11559,6226,110,10337,0
2019-11-11 21:30:00+00:00,2438,368,1338,9252,6221,109,10416,0
2019-11-11 22:00:00+00:00,2432,316,1131,9198,6223,108,10314,0
2019-11-11 22:30:00+00:00,2436,343,601,8381,6220,112,10469,0
2019-11-11 23:00:00+00:00,2434,344,630,6368,6226,108,10424,0
2019-11-11 23:30:00+00:00,2423,344,380,5230,6225,100,10128,0
2019-11-12 00:00:00+00:00,2395,314,274,4982,6226,107,10196,0
2019-11-12 00:30:00+00:00,2399,285,0,4892,6214,117,10427,0
2019-11-12 01:00:00+00:00,2438,284,0,5222,6219,102,10288,0
2019-11-12 01:30:00+00:00,2440,282,0,5437,6208,103,10277,0
2019-11-12 02:30:00+00:00,2436,284,0,5601,6218,110,10055,0
2019-11-12 03:00:00+00:00,2444,285,0,5120,6220,109,10003,0
2019-11-12 03:30:00+00:00,2441,271,0,5380,6218,108,10183,0
2019-11-12 04:00:00+00:00,2429,273,30,4990,6221,117,10383,0
2019-11-12 04:30:00+00:00,2442,273,67,5075,6214,100,10264,0
2019-11-12 05:00:00+00:00,2307,292,97,5375,6219,101,10334,0
2019-11-12 05:30:00+00:00,2004,292,341,6164,6222,99,9966,0
2019-11-12 06:00:00+00:00,1746,327,792,7436,6211,99,10098,0
2019-11-12 06:30:00+00:00,2409,354,1389,9039,6210,101,10478,0
2019-11-12 07:00:00+00:00,2432,382,1669,10916,6207,102,10664,3
2019-11-12 07:30:00+00:00,2435,382,1703,11765,6209,108,11164,167
2019-11-12 08:00:00+00:00,2432,316,1754,12426,6227,108,11207,652
2019-11-12 08:30:00+00:00,2421,320,1820,11888,6208,108,11397,1250
2019-11-12 09:00:00+00:00,2433,333,1808,11699,6219,101,11702,1860
2019-11-12 09:30:00+00:00,2433,321,1926,10830,6220,100,11875,2450
2019-11-12 10:00:00+00:00,2417,328,1935,10946,6223,99,11903,3070
2019-11-12 10:30:00+00:00,2423,330,1905,10237,6210,158,11754,2920
2019-11-12 11:00:00+00:00,2413,289,1901,10629,6224,110,11671,2640
2019-11-12 11:30:00+00:00,2415,282,2078,10855,6223,107,11544,2320
2019-11-12 12:00:00+00:00,2400,319,1958,11472,6206,126,11543,1910
2019-11-12 12:30:00+00:00,2418,281,2028,11861,6215,119,11341,1530
2019-11-12 13:00:00+00:00,2433,274,1940,12562,6210,121,11057,1230
2019-11-12 13:30:00+00:00,2436,260,2033,13697,6215,111,10812,1000
2019-11-12 14:00:00+00:00,2440,442,1906,14309,6214,111,10684,748
2019-11-12 14:30:00+00:00,2440,549,1906,14790,6213,109,10422,507
2019-11-12 15:00:00+00:00,2433,498,1574,15986,6201,119,9939,276
2019-11-12 15:30:00+00:00,2304,684,1589,17772,6210,130,9862,79
2019-11-12 16:00:00+00:00,2306,760,1565,18029,6208,136,9345,6
2019-11-12 16:30:00+00:00,2301,661,1627,19278,6206,145,9194,0
2019-11-12 17:00:00+00:00,2275,581,1659,19319,6203,234,9078,3
2019-11-12 17:30:00+00:00,2278,581,1660,19466,6206,246,8635,0
2019-11-12 18:00:00+00:00,2279,594,1668,19800,6216,181,8674,1
2019-11-12 18:30:00+00:00,2285,605,1660,19432,6169,188,8427,0
2019-11-12 19:00:00+00:00,2287,596,1694,18967,6166,171,8362,0
2019-11-12 19:30:00+00:00,2283,552,1809,18262,6093,142,8031,0
2019-11-12 20:00:00+00:00,2280,460,1869,17854,6085,138,7586,0
2019-11-12 20:30:00+00:00,2286,440,1568,17752,6154,120,7617,0
2019-11-12 21:00:00+00:00,2306,396,1528,16651,6165,113,7380,0
2019-11-12 21:30:00+00:00,2308,363,980,15176,6155,117,6999,0
2019-11-12 22:00:00+00:00,2308,310,970,13723,6159,130,6831,0
2019-11-12 22:30:00+00:00,2300,340,932,11674,6145,131,6738,0
2019-11-12 23:00:00+00:00,2283,304,946,11286,6152,131,6585,0
2019-11-12 23:30:00+00:00,2218,304,941,12192,6143,131,6322,0
2019-11-13 00:00:00+00:00,2202,274,958,11141,6136,141,6089,0
2019-11-13 00:30:00+00:00,2272,271,950,11050,6136,133,6102,0
2019-11-13 01:00:00+00:00,2269,267,951,11507,6147,133,5881,0
2019-11-13 01:30:00+00:00,2274,267,953,11099,6197,135,5702,0
2019-11-13 02:00:00+00:00,2275,265,883,10970,6218,134,5584,0
2019-11-13 02:30:00+00:00,2270,265,949,10907,6219,134,5456,0
2019-11-13 03:00:00+00:00,2270,250,962,11081,6175,134,5076,0
2019-11-13 03:30:00+00:00,2265,250,983,11081,6174,132,4931,0
2019-11-13 04:00:00+00:00,2268,249,985,11228,6186,132,4945,0
2019-11-13 04:30:00+00:00,2269,249,1025,11329,6175,131,4139,0
2019-11-13 05:00:00+00:00,2268,252,1073,12374,6176,172,3923,0
2019-11-13 05:30:00+00:00,2265,248,1411,13202,6195,131,3780,0
2019-11-13 06:00:00+00:00,2266,261,1768,15292,6194,141,3296,0
2019-11-13 06:30:00+00:00,2269,280,2588,18306,6172,152,2884,0
2019-11-13 07:00:00+00:00,2262,348,3108,21342,6177,147,2428,4
2019-11-13 07:30:00+00:00,2268,488,3436,22446,6170,183,2276,133
2019-11-13 08:00:00+00:00,2265,703,3710,22230,6176,177,2201,591
2019-11-13 08:30:00+00:00,2249,720,3641,22206,6179,192,1998,1130
2019-11-13 09:00:00+00:00,2262,718,3440,22402,6165,154,1874,1380
2019-11-13 09:30:00+00:00,2262,736,3698,22583,6183,179,1380,1703
2019-11-13 10:00:00+00:00,2274,536,3832,22494,6174,155,1357,2570
2019-11-13 10:30:00+00:00,2237,440,3828,22563,6172,136,1257,2880
2019-11-13 11:00:00+00:00,2227,397,3665,22144,5990,184,1327,2940
2019-11-13 11:30:00+00:00,2257,539,3696,21933,5921,124,1052,2860
2019-11-13 12:00:00+00:00,2267,521,3775,21843,5910,149,1176,2680
2019-11-13 12:30:00+00:00,2268,310,3970,22349,5922,121,1032,2430
2019-11-13 13:00:00+00:00,2264,318,3875,22567,5925,125,1197,2260
2019-11-13 13:30:00+00:00,2218,325,3914,22151,5939,126,1449,1970
2019-11-13 14:00:00+00:00,2260,321,3813,22305,6035,138,1602,1590
2019-11-13 14:30:00+00:00,2310,321,3882,22181,6142,142,1913,995
2019-11-13 15:00:00+00:00,2373,407,3810,22151,6142,139,2186,511
2019-11-13 15:30:00+00:00,2404,508,3991,22089,6149,140,2515,127
2019-11-13 16:00:00+00:00,2561,717,3524,22631,6143,200,2823,6
2019-11-13 16:30:00+00:00,2695,792,3414,22867,6148,185,3369,1
2019-11-13 17:00:00+00:00,2734,758,3755,22763,6156,260,3555,0
2019-11-13 17:30:00+00:00,2738,786,3815,22237,6156,271,3625,0
2019-11-13 18:00:00+00:00,2738,731,3855,22844,6156,217,3735,0
2019-11-13 18:30:00+00:00,2750,690,3782,23305,6166,212,4074,0
2019-11-13 19:00:00+00:00,2839,528,3491,22193,6165,204,4641,0
2019-11-13 19:30:00+00:00,2836,495,2840,21384,6162,179,5038,0
2019-11-13 20:00:00+00:00,2823,337,2648,20958,6171,151,4935,0
2019-11-13 20:30:00+00:00,2825,310,2585,19677,6164,144,4267,0
2019-11-13 21:00:00+00:00,2824,292,2197,18822,6169,156,4454,0
2019-11-13 21:30:00+00:00,2823,287,2010,16737,6055,149,5600,0
2019-11-13 22:00:00+00:00,2824,273,1375,15094,5955,148,5500,0
2019-11-13 22:30:00+00:00,2781,271,1334,13772,5947,138,5615,0
2019-11-13 23:00:00+00:00,2822,255,761,10782,5953,135,6098,0
2019-11-13 23:30:00+00:00,2831,254,692,8218,5950,137,6429,0
2019-11-14 00:00:00+00:00,2840,237,698,7105,5947,150,6478,0
2019-11-14 00:30:00+00:00,2849,237,701,6818,5947,139,6618,0
2019-11-14 01:00:00+00:00,2846,237,708,6987,5963,177,6909,0
2019-11-14 01:30:00+00:00,2827,236,721,6754,6138,178,7560,0
2019-11-14 02:00:00+00:00,2833,221,722,6182,6161,136,7661,0
2019-11-14 02:30:00+00:00,2841,221,720,6115,6162,136,7899,0
2019-11-14 03:00:00+00:00,2853,210,720,6044,6167,137,8205,0
2019-11-14 03:30:00+00:00,2845,200,701,6021,6167,135,8190,0
2019-11-14 04:00:00+00:00,2789,199,749,5647,6152,142,8461,0
2019-11-14 04:30:00+00:00,2797,199,635,5834,6164,137,8574,0
2019-11-14 05:00:00+00:00,2844,235,641,6584,6170,134,8624,0
2019-11-14 05:30:00+00:00,2872,231,884,7518,5570,139,8735,0
2019-11-14 06:00:00+00:00,2871,244,944,9771,5571,153,8343,0
2019-11-14 06:30:00+00:00,2877,271,1498,12824,5572,133,8207,0
2019-11-14 07:00:00+00:00,2805,330,2146,16242,5567,139,7956,0
2019-11-14 07:30:00+00:00,2832,341,2378,18495,5561,137,8096,17
2019-11-14 08:00:00+00:00,2866,343,2382,19666,5563,137,8464,135
2019-11-14 08:30:00+00:00,2863,363,2366,19890,5556,138,8877,351
2019-11-14 09:00:00+00:00,2848,359,2460,19757,5560,141,8811,610
2019-11-14 09:30:00+00:00,2854,352,2563,20625,5375,135,8775,502
2019-11-14 10:00:00+00:00,2840,292,2400,20284,5363,137,8999,1130
2019-11-14 10:30:00+00:00,2774,290,2384,19960,5354,138,9135,1170
2019-11-14 11:00:00+00:00,2719,258,2241,20052,5356,138,9228,1250
2019-11-14 11:30:00+00:00,2707,256,2317,19478,5359,139,8716,1380
2019-11-14 12:00:00+00:00,2732,256,2438,19681,5406,137,9058,1380
2019-11-14 12:30:00+00:00,2768,255,2347,18945,5560,143,8578,1310
2019-11-14 13:00:00+00:00,2753,286,2326,19589,5559,142,8585,1200
2019-11-14 13:30:00+00:00,2646,359,2490,19529,5564,145,8098,1040
2019-11-14 14:00:00+00:00,2582,280,2419,20070,5565,152,7595,834
2019-11-14 14:30:00+00:00,2566,282,2418,20812,5566,123,7495,540
2019-11-14 15:00:00+00:00,2537,387,2417,20681,5546,146,7457,280
2019-11-14 15:30:00+00:00,2562,388,2569,20888,5536,147,7610,76
2019-11-14 16:00:00+00:00,2545,501,2795,20966,5522,194,7823,2
2019-11-14 16:30:00+00:00,2591,532,2886,21707,5512,244,7609,0
2019-11-14 17:00:00+00:00,2675,551,3202,22346,5520,265,7516,0
2019-11-14 17:30:00+00:00,2767,555,3294,22672,5523,234,7322,0
2019-11-14 18:00:00+00:00,2804,555,3278,22280,5509,232,7561,0
2019-11-14 18:30:00+00:00,2863,547,3267,21941,5510,226,7319,0
2019-11-14 19:00:00+00:00,2855,471,3414,21368,5465,207,6934,0
2019-11-14 19:30:00+00:00,2884,468,3127,21946,5303,159,6746,0
2019-11-14 20:00:00+00:00,2915,291,2850,21513,5309,155,6623,0
2019-11-14 20:30:00+00:00,2939,269,2851,20117,5298,151,6601,0
2019-11-14 21:00:00+00:00,2915,259,2614,18821,5296,147,6588,0
2019-11-14 21:30:00+00:00,2927,245,2440,16970,5276,141,6212,0
2019-11-14 22:00:00+00:00,2858,238,2156,15522,5359,140,6173,0
2019-11-14 22:30:00+00:00,2845,255,1806,13748,5488,140,5939,0
2019-11-14 23:00:00+00:00,2930,255,1411,10722,5481,140,6036,0
2019-11-14 23:30:00+00:00,2926,250,1408,8458,5480,138,6032,0
2019-11-15 00:00:00+00:00,2935,242,1409,7757,5488,138,6398,0
2019-11-15 00:30:00+00:00,2865,242,1385,7380,5484,142,6784,0
2019-11-15 01:00:00+00:00,2878,220,1386,7666,5486,138,7063,0
2019-11-15 01:30:00+00:00,2907,221,1387,6985,5483,141,7343,0
2019-11-15 02:00:00+00:00,2906,185,1312,6654,5535,147,7384,0
2019-11-15 02:30:00+00:00,2901,180,1383,6774,5549,142,7436,0
2019-11-15 03:00:00+00:00,2900,180,1389,7371,5555,150,7608,0
2019-11-15 03:30:00+00:00,2898,177,1380,7049,5576,141,7749,0
2019-11-15 04:00:00+00:00,2867,171,1387,7067,5560,141,8008,0
2019-11-15 04:30:00+00:00,2881,184,1491,6866,5571,141,8373,0
2019-11-15 05:00:00+00:00,2887,217,1630,6629,5378,140,8543,0
2019-11-15 05:30:00+00:00,2853,228,1883,6774,5393,139,8976,0
2019-11-15 06:00:00+00:00,2862,243,2123,8452,5393,154,9269,0
2019-11-15 06:30:00+00:00,2844,272,2574,11508,5419,138,9391,0
2019-11-15 07:00:00+00:00,2863,348,2591,14567,5411,138,9369,0
2019-11-15 07:30:00+00:00,2852,351,2843,17119,5424,179,9236,7
2019-11-15 08:00:00+00:00,2843,353,2890,18295,5429,156,9032,89
2019-11-15 08:30:00+00:00,2862,356,3071,18580,5435,138,8916,278
2019-11-15 09:00:00+00:00,2862,328,3068,18852,5443,221,8949,610
2019-11-15 09:30:00+00:00,2828,339,3069,18834,5516,143,8853,951
2019-11-15 10:00:00+00:00,2804,273,3069,19376,5548,157,8635,1190
2019-11-15 10:30:00+00:00,2812,288,3061,20027,5559,138,8595,1170
2019-11-15 11:00:00+00:00,2808,301,3082,19890,5594,224,8561,1290
2019-11-15 11:30:00+00:00,2901,430,3067,19512,5658,167,8274,1300
2019-11-15 12:00:00+00:00,2921,263,3058,19617,5753,133,8217,1380
2019-11-15 12:30:00+00:00,2954,222,2898,19849,5753,188,8105,1370
2019-11-15 13:00:00+00:00,2960,224,2582,19565,5752,157,7807,1110
2019-11-15 13:30:00+00:00,2931,231,2665,19579,5759,142,7989,860
2019-11-15 14:00:00+00:00,2963,239,2575,19644,5769,149,8076,644
2019-11-15 14:30:00+00:00,2940,250,2510,19958,5756,143,8173,440
2019-11-15 15:00:00+00:00,2960,311,2435,19876,5764,143,8176,235
2019-11-15 15:30:00+00:00,2955,381,2388,20228,5756,145,8122,75
2019-11-15 16:00:00+00:00,2958,551,2417,20624,5768,192,7865,7
2019-11-15 16:30:00+00:00,2907,616,2482,20953,5771,194,7863,0
2019-11-15 17:00:00+00:00,2928,603,2536,21607,5777,234,7972,1
2019-11-15 17:30:00+00:00,2938,544,2421,21569,5771,234,7582,2
2019-11-15 18:00:00+00:00,2949,532,2301,21012,5774,222,7422,0
2019-11-15 18:30:00+00:00,2918,523,2400,21240,5782,196,7448,1
2019-11-15 19:00:00+00:00,2906,417,2269,20298,5783,169,7129,0
2019-11-15 19:30:00+00:00,2905,399,2079,19820,5780,171,6773,1
2019-11-15 20:00:00+00:00,2903,262,2125,19545,5793,160,5907,1
2019-11-15 20:30:00+00:00,2848,248,2039,19283,5782,175,5462,1
2019-11-15 21:00:00+00:00,2835,240,1638,19071,5628,144,4866,1
2019-11-15 21:30:00+00:00,2837,230,1445,18325,5621,144,4473,1
2019-11-15 22:00:00+00:00,2875,229,730,17176,5631,144,4427,0
2019-11-15 22:30:00+00:00,2766,229,758,15713,5620,144,4495,0
2019-11-15 23:00:00+00:00,2308,220,669,13940,5642,144,4574,0
2019-11-15 23:30:00+00:00,2295,211,669,12547,5764,142,4197,0
2019-11-16 00:00:00+00:00,2297,208,662,11729,5749,141,3862,0
2019-11-16 00:30:00+00:00,2295,207,668,11537,5757,140,3666,0
2019-11-16 01:00:00+00:00,2299,201,662,11516,5665,139,3407,0
2019-11-16 01:30:00+00:00,2296,187,401,11523,5612,138,3395,0
2019-11-16 02:00:00+00:00,2304,167,401,11556,5604,143,3337,0
2019-11-16 02:30:00+00:00,2304,165,401,11700,5614,142,3424,0
2019-11-16 03:00:00+00:00,2304,165,402,11487,5618,142,3362,0
2019-11-16 03:30:00+00:00,2302,165,399,11082,5661,143,3235,0
2019-11-16 04:00:00+00:00,2302,165,402,11073,5784,143,3066,0
2019-11-16 04:30:00+00:00,2254,165,402,11017,5808,144,3099,0
2019-11-16 05:00:00+00:00,2275,165,402,10929,5813,144,2900,0
2019-11-16 05:30:00+00:00,2300,184,397,11477,5806,153,2845,0
2019-11-16 06:00:00+00:00,2293,184,400,11442,5822,142,2708,0
2019-11-16 06:30:00+00:00,2287,184,401,12565,5809,142,2287,0
2019-11-16 07:00:00+00:00,2285,185,401,14765,5814,142,1869,0
2019-11-16 07:30:00+00:00,2231,187,400,17152,5814,146,1629,19
2019-11-16 08:00:00+00:00,2255,309,401,17980,5819,147,1461,167
2019-11-16 08:30:00+00:00,2289,356,646,19643,5814,139,1381,419
2019-11-16 09:00:00+00:00,2286,433,862,20442,5810,160,1393,772
2019-11-16 09:30:00+00:00,2289,433,1415,20769,5707,154,1249,1110
2019-11-16 10:00:00+00:00,2294,288,1662,20975,5636,150,1194,1460
2019-11-16 10:30:00+00:00,2282,269,2026,21074,5642,150,1118,1740
2019-11-16 11:00:00+00:00,2254,269,2103,21261,5643,148,1175,1850
2019-11-16 11:30:00+00:00,2211,251,2016,21018,5730,147,1160,1910
2019-11-16 12:00:00+00:00,2178,251,2349,21397,5768,169,1141,1810
2019-11-16 12:30:00+00:00,2178,222,2516,21159,5771,147,1136,1640
2019-11-16 13:00:00+00:00,2177,203,2457,21181,5758,155,1074,1320
2019-11-16 13:30:00+00:00,2175,218,2615,21072,5767,150,1198,968
2019-11-16 14:00:00+00:00,2175,247,2503,21324,5687,157,1302,723
2019-11-16 14:30:00+00:00,2181,257,2555,21681,5636,144,1334,485
2019-11-16 15:00:00+00:00,2186,284,2705,21815,5638,145,1375,213
2019-11-16 15:30:00+00:00,2185,341,2343,22559,5642,199,1429,55
2019-11-16 16:00:00+00:00,2189,466,2264,22646,5650,151,1476,3
2019-11-16 16:30:00+00:00,2185,734,2550,23435,5734,172,1548,0
2019-11-16 17:00:00+00:00,2192,743,2487,23664,5841,207,1524,0
2019-11-16 17:30:00+00:00,2189,742,2666,23699,5859,205,1588,1
2019-11-16 18:00:00+00:00,2188,646,2671,23607,5850,188,1623,1
2019-11-16 18:30:00+00:00,1999,600,2366,23264,5850,160,1609,0
2019-11-16 19:00:00+00:00,1947,294,2369,23041,5849,150,1678,0
2019-11-16 19:30:00+00:00,1934,290,2596,22537,5868,146,1661,0
2019-11-16 20:00:00+00:00,1948,251,2197,21992,5856,142,1663,1
2019-11-16 20:30:00+00:00,1939,240,1435,21586,5856,140,1555,0
2019-11-16 21:00:00+00:00,1935,227,1141,21198,5857,142,1499,0
2019-11-16 21:30:00+00:00,1925,202,1190,20062,5827,144,1434,0
2019-11-16 22:00:00+00:00,1934,202,1016,19584,5707,144,1466,0
2019-11-16 22:30:00+00:00,1929,180,803,19168,5705,144,1469,0
2019-11-16 23:00:00+00:00,1927,170,494,17166,5700,142,1458,0
2019-11-16 23:30:00+00:00,1938,169,183,15538,5699,143,1413,0
2019-11-17 00:00:00+00:00,1934,167,322,14853,5704,141,1388,0
2019-11-17 00:30:00+00:00,1882,167,443,14613,5781,140,1332,0
2019-11-17 01:00:00+00:00,1767,89,531,14593,5856,138,1257,0
2019-11-17 01:30:00+00:00,1851,85,658,13958,5867,138,1286,0
2019-11-17 02:00:00+00:00,1507,85,653,14177,5862,137,1160,0
2019-11-17 02:30:00+00:00,1533,85,651,13784,5855,139,1023,0
2019-11-17 03:00:00+00:00,1524,85,675,13724,5865,151,904,0
2019-11-17 03:30:00+00:00,1531,85,667,13537,5861,142,924,0
2019-11-17 04:00:00+00:00,1540,85,650,13457,5878,143,886,0
2019-11-17 04:30:00+00:00,1540,85,650,13101,5867,143,857,0
2019-11-17 05:00:00+00:00,1544,100,664,13379,5885,151,878,0
2019-11-17 05:30:00+00:00,1583,119,650,13608,5875,142,885,0
2019-11-17 06:00:00+00:00,1611,137,650,13911,5775,142,899,0
2019-11-17 06:30:00+00:00,1644,138,651,14887,5682,141,967,0
2019-11-17 07:00:00+00:00,1644,198,635,16013,5675,141,1116,0
2019-11-17 07:30:00+00:00,1881,198,351,16672,5680,140,1191,12
2019-11-17 08:00:00+00:00,2100,243,350,16347,5672,140,1216,130
2019-11-17 08:30:00+00:00,2140,245,381,17443,5663,140,1287,357
2019-11-17 09:00:00+00:00,2178,246,587,18101,5500,140,1446,648
2019-11-17 09:30:00+00:00,2171,246,725,18868,5492,159,1345,963
2019-11-17 10:00:00+00:00,2163,247,1067,19356,5488,144,1410,1370
2019-11-17 10:30:00+00:00,2172,231,1090,19625,5535,144,1577,1600
2019-11-17 11:00:00+00:00,2169,220,1084,19795,5668,148,1683,1730
2019-11-17 11:30:00+00:00,2162,220,1087,20004,5674,149,1716,1820
2019-11-17 12:00:00+00:00,2161,194,1113,20245,5678,148,1758,1810
2019-11-17 12:30:00+00:00,2156,185,1308,20517,5680,147,1745,1510
2019-11-17 13:00:00+00:00,2153,175,1420,20184,5684,145,2057,1220
2019-11-17 13:30:00+00:00,2103,196,1448,19984,5683,156,2308,967
2019-11-17 14:00:00+00:00,2147,197,1364,20109,5687,146,2605,720
2019-11-17 14:30:00+00:00,2384,196,1405,19883,5632,145,2634,476
2019-11-17 15:00:00+00:00,2600,232,1484,20104,5523,141,2762,268
2019-11-17 15:30:00+00:00,2650,233,1626,20669,5533,144,2831,71
2019-11-17 16:00:00+00:00,2649,338,1940,20585,5526,147,2822,2
2019-11-17 16:30:00+00:00,2646,357,2334,21652,5532,158,2988,0
2019-11-17 17:00:00+00:00,2655,553,2328,22418,5623,212,3352,0
2019-11-17 17:30:00+00:00,2649,569,2319,22039,5709,211,3338,0
2019-11-17 18:00:00+00:00,2655,496,2319,21803,5708,193,3932,0
2019-11-17 18:30:00+00:00,2655,447,2323,20883,5775,161,4174,0
2019-11-17 19:00:00+00:00,2635,294,2320,20546,5893,144,4391,0
2019-11-17 19:30:00+00:00,2655,293,2269,19969,5904,140,4581,0
2019-11-17 20:00:00+00:00,2676,239,2035,20266,5910,140,4738,0
2019-11-17 20:30:00+00:00,2682,194,1905,19147,5902,140,4741,0
2019-11-17 21:00:00+00:00,2609,184,1595,19016,5906,150,4789,0
2019-11-17 21:30:00+00:00,2620,184,1662,17326,5910,156,4846,1
2019-11-17 22:00:00+00:00,2615,181,965,17046,5905,171,4781,0
2019-11-17 22:30:00+00:00,2612,171,704,16077,5906,144,4508,0
2019-11-17 23:00:00+00:00,2635,165,701,14109,5916,142,4431,0
2019-11-17 23:30:00+00:00,2642,162,701,12844,5892,142,4267,0
2019-11-18 00:00:00+00:00,2637,84,767,11127,5764,149,4428,0
2019-11-18 00:30:00+00:00,2595,84,748,11185,5769,141,4393,0
2019-11-18 01:00:00+00:00,2594,84,751,10774,5811,142,4487,0
2019-11-18 01:30:00+00:00,2605,84,741,10985,5823,139,4706,0
2019-11-18 02:00:00+00:00,2616,84,739,10638,5820,139,4985,0
2019-11-18 02:30:00+00:00,2646,84,742,10094,5919,139,5358,0
2019-11-18 03:00:00+00:00,2636,84,742,9930,5987,151,5221,0
2019-11-18 03:30:00+00:00,2672,82,751,9717,5978,140,5213,0
2019-11-18 04:00:00+00:00,2714,81,751,10102,5980,144,5261,0
2019-11-18 04:30:00+00:00,2722,81,797,10118,5978,141,5082,0
2019-11-18 05:00:00+00:00,2690,111,1108,11115,5978,143,5238,0
2019-11-18 05:30:00+00:00,2637,123,1562,12175,6004,142,5127,0
2019-11-18 06:00:00+00:00,2641,129,1971,13680,6054,141,5125,0
2019-11-18 06:30:00+00:00,2709,129,2379,16321,6053,140,5146,0
2019-11-18 07:00:00+00:00,2703,165,2595,20055,6056,144,4890,0
2019-11-18 07:30:00+00:00,2678,189,2678,22313,6057,145,4812,33
