,UTC time,carbon_intensity,biomass,hydro,coal,nat_gas,nuclear,unknown,wind,solar,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
25071,2021-11-10 15:00:00,357.55,4734,1251,1979,43666,12240,713,4271,678,5.87642784645024,283.850720149671,280.400396050424,115.78996666428,0.041172534147803
25072,2021-11-10 16:00:00,354.62,4744,1445,1896,42844,12255,665,4735,57,7.54594270182397,283.532179249968,280.670391003694,62.3768720854912,0.281546323973878
25073,2021-11-10 17:00:00,358.23,4851,1567,1937,44637,12244,1022,5008,6,7.54594270182397,283.532179249968,280.670391003694,62.3768720854912,0.281546323973878
25074,2021-11-10 18:00:00,363.15,4788,1597,2221,45246,12245,1234,4800,2,7.54594270182397,283.532179249968,280.670391003694,62.3768720854912,0.281546323973878
25075,2021-11-10 19:00:00,357.99,4771,1596,2056,44548,12261,681,4835,0,9.10954471962195,283.622645081345,281.185412073838,0,0.584735604790868
25076,2021-11-10 20:00:00,356.62,4740,1351,2077,44232,12268,596,5178,0,9.10954471962195,283.622645081345,281.185412073838,0,0.584735604790868
25077,2021-11-10 21:00:00,346.93,4661,1122,1669,42837,12262,315,5998,0,9.10954471962195,283.622645081345,281.185412073838,0,0.584735604790868
25078,2021-11-10 22:00:00,329.02,4659,1047,738,38035,12268,295,6053,0,10.0556578768214,283.644516583969,281.371878764533,0,1.36049906991324
25079,2021-11-10 23:00:00,309.75,4660,961,591,31339,12265,228,5828,1,10.0556578768214,283.644516583969,281.371878764533,0,1.36049906991324
25080,2021-11-11 00:00:00,291.6,4644,925,233,27432,12267,213,6019,0,10.0556578768214,283.644516583969,281.371878764533,0,1.36049906991324
25081,2021-11-11 01:00:00,288.91,4654,913,0,26686,12250,230,5586,1,10.3585410665474,283.750927046919,281.680850610469,0,0.879261532829559
25082,2021-11-11 02:00:00,278.05,4659,914,0,24925,12253,244,6253,0,10.3585410665474,283.750927046919,281.680850610469,0,0.879261532829559
25083,2021-11-11 03:00:00,278.49,4658,883,0,24334,12256,217,5687,2,10.3585410665474,283.750927046919,281.680850610469,0,0.879261532829559
25084,2021-11-11 04:00:00,274.31,4658,911,0,23263,12256,223,5557,0,10.5189185026071,283.798435641317,281.808004467188,0,1.7018451744351
25085,2021-11-11 05:00:00,283.87,4642,930,0,24910,12250,222,5148,0,10.5189185026071,283.798435641317,281.808004467188,0,1.7018451744351
25086,2021-11-11 06:00:00,301.29,4648,1001,40,28290,12259,278,4529,0,10.5189185026071,283.798435641317,281.808004467188,0,1.7018451744351
25087,2021-11-11 07:00:00,337.92,4670,1480,782,37425,12258,284,3691,3,10.3177033555438,284.097994997729,282.156752051467,7.22290168362629,0.917897987739932
25088,2021-11-11 08:00:00,351.45,4685,1894,1215,41519,12251,528,3050,390,10.3177033555438,284.097994997729,282.156752051467,7.22290168362629,0.917897987739932
25089,2021-11-11 09:00:00,346.92,4672,1850,1341,41742,12247,305,2823,1725,10.3177033555438,284.097994997729,282.156752051467,7.22290168362629,0.917897987739932
25090,2021-11-11 10:00:00,346.6,4420,1857,1620,41872,12014,387,2625,2960,9.78112219210552,284.55442047741,282.455215031948,35.4464480347781,1.8089293984415
25091,2021-11-11 11:00:00,340.77,4192,1761,1586,41757,11996,360,3009,3930,9.78112219210552,284.55442047741,282.455215031948,35.4464480347781,1.8089293984415
25092,2021-11-11 12:00:00,338.66,4213,1352,1626,42268,12019,377,4028,4040,9.78112219210552,284.55442047741,282.455215031948,35.4464480347781,1.8089293984415
25093,2021-11-11 13:00:00,332.82,4235,1261,1333,41942,12021,250,5737,2800,9.16748447372611,284.535712025111,282.504656059541,66.183936937567,0.585529801385582
25094,2021-11-11 14:00:00,328.78,4225,1233,1425,40686,12023,451,7636,1405,9.16748447372611,284.535712025111,282.504656059541,66.183936937567,0.585529801385582
25095,2021-11-11 15:00:00,326.45,4297,1325,1529,40640,12028,473,8937,574,9.16748447372611,284.535712025111,282.504656059541,66.183936937567,0.585529801385582
25096,2021-11-11 16:00:00,321.12,4425,1539,1965,40400,12030,477,10915,71,8.57038951981531,284.352876848914,282.397800068255,36.3373967716091,1.13955282923978
25097,2021-11-11 17:00:00,312.48,4812,1585,1957,40699,12022,741,13396,0,8.57038951981531,284.352876848914,282.397800068255,36.3373967716091,1.13955282923978
25098,2021-11-11 18:00:00,314.45,4959,1164,2844,40089,11938,1292,15179,0,8.57038951981531,284.352876848914,282.397800068255,36.3373967716091,1.13955282923978
25099,2021-11-11 19:00:00,304.92,4937,1142,2211,39874,11835,894,16039,0,7.77484035263342,284.167487748367,282.233438344864,0,0.280326683091596
25100,2021-11-11 20:00:00,280.15,4941,1053,1094,36868,11831,330,17745,0,7.77484035263342,284.167487748367,282.233438344864,0,0.280326683091596
25101,2021-11-11 21:00:00,249.74,4961,970,588,29108,11843,228,18008,0,7.77484035263342,284.167487748367,282.233438344864,0,0.280326683091596
25102,2021-11-11 22:00:00,221.79,4903,966,242,22568,11836,211,17386,0,6.96205885233897,283.972300350844,281.997328552227,0,0.463549158211569
25103,2021-11-11 23:00:00,185.01,4956,957,0,16234,11842,220,17727,0,6.96205885233897,283.972300350844,281.997328552227,0,0.463549158211569
25104,2021-11-12 00:00:00,137,4941,916,0,9324,11837,215,18164,1,6.96205885233897,283.972300350844,281.997328552227,0,0.463549158211569
25105,2021-11-12 01:00:00,122.87,4943,866,0,7910,11839,244,19453,0,5.68943283154538,283.720455313207,281.866456323379,0,0.083182259237698
25106,2021-11-12 02:00:00,109.26,4652,884,0,6561,11823,260,20234,1,5.68943283154538,283.720455313207,281.866456323379,0,0.083182259237698
25107,2021-11-12 03:00:00,103.9,4002,912,0,6390,11644,259,21348,0,5.68943283154538,283.720455313207,281.866456323379,0,0.083182259237698
25108,2021-11-12 04:00:00,100.46,3432,916,0,6256,11651,237,21495,1,5.29583580342009,283.487068623767,281.641502942673,0,0.14553804656042
25109,2021-11-12 05:00:00,100.16,3728,1026,0,6121,11642,292,21770,0,5.29583580342009,283.487068623767,281.641502942673,0,0.14553804656042
25110,2021-11-12 06:00:00,114.92,4931,1227,0,7860,11648,292,22866,0,5.29583580342009,283.487068623767,281.641502942673,0,0.14553804656042
25111,2021-11-12 07:00:00,161.63,4925,1201,0,15383,11652,262,24032,3,4.95881417099848,283.573627515122,281.661193275569,12.2721781841705,0.012811373867203
25112,2021-11-12 08:00:00,196.68,4953,1258,0,22611,11642,249,24438,115,4.95881417099848,283.573627515122,281.661193275569,12.2721781841705,0.012811373867203
25113,2021-11-12 09:00:00,186.94,5147,1022,0,21737,11597,250,26200,932,4.95881417099848,283.573627515122,281.661193275569,12.2721781841705,0.012811373867203
25114,2021-11-12 10:00:00,181.61,5255,1059,0,21144,11450,250,26502,2007,4.6861325204646,284.377650099749,281.906710853655,75.93195333435,0.025458082638897
25115,2021-11-12 11:00:00,179.09,5259,1091,0,20925,11272,266,26757,2700,4.6861325204646,284.377650099749,281.906710853655,75.93195333435,0.025458082638897
25116,2021-11-12 12:00:00,173.5,5376,1038,0,20060,11264,250,26824,3510,4.6861325204646,284.377650099749,281.906710853655,75.93195333435,0.025458082638897
25117,2021-11-12 13:00:00,172.63,5468,1019,0,19254,11279,242,26031,2990,4.47840653267256,284.336960107088,282.070911685552,135.260790532482,0.004462687340677
25118,2021-11-12 14:00:00,174.4,5194,1359,101,18787,11272,253,25221,2012,4.47840653267256,284.336960107088,282.070911685552,135.260790532482,0.004462687340677
25119,2021-11-12 15:00:00,186.58,5465,1618,914,18632,11277,279,24300,809,4.47840653267256,284.336960107088,282.070911685552,135.260790532482,0.004462687340677
25120,2021-11-12 16:00:00,197.28,5507,1819,1268,19755,11260,256,23996,65,4.63965529096137,283.671170745686,281.805101300581,72.7073851766555,0.029167974547762
25121,2021-11-12 17:00:00,214.34,5585,2039,1551,22524,11277,559,23791,0,4.63965529096137,283.671170745686,281.805101300581,72.7073851766555,0.029167974547762
25122,2021-11-12 18:00:00,216.3,5670,2053,1769,22435,11264,687,23975,0,4.63965529096137,283.671170745686,281.805101300581,72.7073851766555,0.029167974547762
25123,2021-11-12 19:00:00,210.1,5554,2022,1562,22023,11272,520,24474,0,4.95275940670867,283.491915723905,281.687837969392,0,0.04098698888892
25124,2021-11-12 20:00:00,199.28,5562,1928,1104,20654,11268,261,24131,0,4.95275940670867,283.491915723905,281.687837969392,0,0.04098698888892
25125,2021-11-12 21:00:00,187.47,5567,1724,938,18069,11264,297,23744,0,4.95275940670867,283.491915723905,281.687837969392,0,0.04098698888892
25126,2021-11-12 22:00:00,164.34,5556,1465,841,13520,11284,248,23004,0,5.37347176228975,283.426658983653,281.649457231293,0,0.181762630887581
25127,2021-11-12 23:00:00,135.86,5525,1208,572,9097,11273,258,22003,0,5.37347176228975,283.426658983653,281.649457231293,0,0.181762630887581
25128,2021-11-13 00:00:00,112.05,4373,1144,686,5818,11274,254,20988,0,5.37347176228975,283.426658983653,281.649457231293,0,0.181762630887581
25129,2021-11-13 01:00:00,116.27,4371,1078,755,5842,11264,248,19782,0,6.0648258939629,283.598390943309,281.745518549483,0,0.110014769776743
25130,2021-11-13 02:00:00,115.25,4367,1069,632,5748,11272,227,18916,0,6.0648258939629,283.598390943309,281.745518549483,0,0.110014769776743
25131,2021-11-13 03:00:00,124.29,4421,1055,747,6448,11258,240,18655,0,6.0648258939629,283.598390943309,281.745518549483,0,0.110014769776743
25132,2021-11-13 04:00:00,125.01,4430,1104,901,6167,11250,238,18384,0,6.3845517126052,283.6374250431,281.74581451486,0,0.254371997493272
25133,2021-11-13 05:00:00,126.11,4266,1074,790,6320,11254,235,17654,0,6.3845517126052,283.6374250431,281.74581451486,0,0.254371997493272
25134,2021-11-13 06:00:00,122.78,4164,1061,524,6190,11262,243,16755,0,6.3845517126052,283.6374250431,281.74581451486,0,0.254371997493272
25135,2021-11-13 07:00:00,170.5,3969,1133,1443,9692,11276,312,15560,0,6.483345387676,283.934095040345,281.929496332919,7.3562540269471,0.190739783345721
25136,2021-11-13 08:00:00,234.01,4207,1181,2888,15937,11280,233,13771,215,6.483345387676,283.934095040345,281.929496332919,7.3562540269471,0.190739783345721
25137,2021-11-13 09:00:00,274.37,4255,1778,2995,23188,11271,556,11348,1268,6.483345387676,283.934095040345,281.929496332919,7.3562540269471,0.190739783345721
25138,2021-11-13 10:00:00,286.34,4252,1794,2989,25581,11261,735,9951,2360,6.50270246613907,284.567133371117,282.154397563226,41.7386422920453,0.484489124839984
25139,2021-11-13 11:00:00,291.85,4231,1565,2987,27474,11269,614,8988,3700,6.50270246613907,284.567133371117,282.154397563226,41.7386422920453,0.484489124839984
25140,2021-11-13 12:00:00,298.32,4221,1474,2985,29043,11258,563,8470,3950,6.50270246613907,284.567133371117,282.154397563226,41.7386422920453,0.484489124839984
25141,2021-11-13 13:00:00,304.27,4221,1464,2988,29998,11269,286,7925,3410,6.21112344092626,284.573425731044,282.244550694328,77.9973467640023,0.304455839929426
25142,2021-11-13 14:00:00,310.36,4215,1484,2995,30399,11267,256,7820,2340,6.21112344092626,284.573425731044,282.244550694328,77.9973467640023,0.304455839929426
25143,2021-11-13 15:00:00,316.59,4218,1552,2993,31124,11274,235,8139,934,6.21112344092626,284.573425731044,282.244550694328,77.9973467640023,0.304455839929426
25144,2021-11-13 16:00:00,323.54,4213,1711,2996,32112,11266,273,7996,71,5.82228114299996,284.145830158056,282.004115595068,41.8738423824007,0.732556311229747
25145,2021-11-13 17:00:00,330.49,4305,2029,2989,34582,11273,770,8196,1,5.82228114299996,284.145830158056,282.004115595068,41.8738423824007,0.732556311229747
25146,2021-11-13 18:00:00,337.73,4475,1792,2976,35442,11269,1023,7611,4,5.82228114299996,284.145830158056,282.004115595068,41.8738423824007,0.732556311229747
25147,2021-11-13 19:00:00,334.93,4466,1915,2991,34609,11275,686,7294,1,5.72414505957125,284.003903008374,281.804973559626,0,0.545559544111401
25148,2021-11-13 20:00:00,332.84,4501,1734,2999,34167,11265,523,7487,2,5.72414505957125,284.003903008374,281.804973559626,0,0.545559544111401
25149,2021-11-13 21:00:00,318.84,4510,1642,2990,30303,11275,329,8011,0,5.72414505957125,284.003903008374,281.804973559626,0,0.545559544111401
25150,2021-11-13 22:00:00,296.19,4489,1552,2531,24962,11273,226,8175,1,5.72890836657584,283.822844267256,281.572281197967,0,1.31665625887399
25151,2021-11-13 23:00:00,261.84,4391,1499,1599,19132,11276,259,8202,0,5.72890836657584,283.822844267256,281.572281197967,0,1.31665625887399
25152,2021-11-14 00:00:00,216.8,4518,1295,230,15005,11276,241,9015,0,5.72890836657584,283.822844267256,281.572281197967,0,1.31665625887399
25153,2021-11-14 01:00:00,209.4,4365,1031,0,14436,11256,245,9314,0,5.63822092672926,283.562014663575,281.440842808116,0,0.761005529186762
25154,2021-11-14 02:00:00,195.54,4346,982,0,12712,11262,227,9602,1,5.63822092672926,283.562014663575,281.440842808116,0,0.761005529186762
25155,2021-11-14 03:00:00,187.66,4343,963,0,11849,11269,222,9865,1,5.63822092672926,283.562014663575,281.440842808116,0,0.761005529186762
25156,2021-11-14 04:00:00,189.21,4367,942,0,12047,11262,225,9906,0,5.04046708560889,283.316731618358,280.94331494598,0,1.43777448563512
25157,2021-11-14 05:00:00,191.77,4564,912,0,12252,11253,210,9732,0,5.04046708560889,283.316731618358,280.94331494598,0,1.43777448563512
25158,2021-11-14 06:00:00,195.01,4505,934,452,12204,11274,218,10474,0,5.04046708560889,283.316731618358,280.94331494598,0,1.43777448563512
25159,2021-11-14 07:00:00,216.68,4608,1016,917,14157,11283,202,10093,2,4.64349586665088,283.353603875996,280.643190769425,7.63517467359328,0.223889410925402
25160,2021-11-14 08:00:00,239.71,4634,1129,1034,17826,11273,216,9908,203,4.64349586665088,283.353603875996,280.643190769425,7.63517467359328,0.223889410925402
25161,2021-11-14 09:00:00,258,4633,1154,1281,22107,11272,213,10025,1381,4.64349586665088,283.353603875996,280.643190769425,7.63517467359328,0.223889410925402
25162,2021-11-14 10:00:00,271.11,4607,1155,1964,25014,11276,219,10124,2730,4.72689906663479,283.892742452527,280.602404248526,53.3006368553002,0.366209271920055
25163,2021-11-14 11:00:00,276.77,4707,1110,2947,24850,11270,223,9934,3750,4.72689906663479,283.892742452527,280.602404248526,53.3006368553002,0.366209271920055
25164,2021-11-14 12:00:00,286.38,4749,1089,2955,26725,11263,240,9231,3860,4.72689906663479,283.892742452527,280.602404248526,53.3006368553002,0.366209271920055
25165,2021-11-14 13:00:00,297.92,4923,1103,2955,28922,11275,387,8883,3340,4.99566039425875,283.741376351947,280.698425538234,105.276902469705,0.027745632250753
25166,2021-11-14 14:00:00,302.19,5217,1109,2875,29253,11278,218,8584,2380,4.99566039425875,283.741376351947,280.698425538234,105.276902469705,0.027745632250753
25167,2021-11-14 15:00:00,305.15,6012,1215,2237,29848,11277,290,8180,1070,4.99566039425875,283.741376351947,280.698425538234,105.276902469705,0.027745632250753
25168,2021-11-14 16:00:00,317.51,6184,1321,2580,32782,11268,254,8641,103,5.34514160156706,283.150634459098,280.469889543579,56.5381904744354,0.04458253088023
25169,2021-11-14 17:00:00,326.65,6169,1676,2987,34883,11280,937,9084,5,5.34514160156706,283.150634459098,280.469889543579,56.5381904744354,0.04458253088023
25170,2021-11-14 18:00:00,323.83,6216,1834,2273,35842,11281,866,8818,0,5.34514160156706,283.150634459098,280.469889543579,56.5381904744354,0.04458253088023
25171,2021-11-14 19:00:00,320.89,6211,1822,2576,34972,11279,442,8964,0,5.5875878475275,282.888068619673,280.424846427362,0,0.043165520598602
25172,2021-11-14 20:00:00,313.8,6184,1605,2694,32459,11272,278,9263,2,5.5875878475275,282.888068619673,280.424846427362,0,0.043165520598602
25173,2021-11-14 21:00:00,308.62,6190,1359,2837,29178,11265,224,8788,1,5.5875878475275,282.888068619673,280.424846427362,0,0.043165520598602
25174,2021-11-14 22:00:00,296.72,6207,1160,2689,24606,11271,307,8215,0,6.07155844398083,282.733152320547,280.397917332798,0,0.148857724796561
25175,2021-11-14 23:00:00,283.33,6185,1037,1775,22671,11275,362,7824,0,6.07155844398083,282.733152320547,280.397917332798,0,0.148857724796561
25176,2021-11-15 00:00:00,280.45,6117,1047,2223,20686,11272,327,7676,0,6.07155844398083,282.733152320547,280.397917332798,0,0.148857724796561
25177,2021-11-15 01:00:00,283.59,6094,1015,2168,19975,11277,326,6490,0,6.46345071241338,282.616221589183,280.409295016984,0,0.158040330463037
25178,2021-11-15 02:00:00,298.04,6032,936,2169,21045,11263,341,4948,0,6.46345071241338,282.616221589183,280.409295016984,0,0.158040330463037
25179,2021-11-15 03:00:00,294.63,6039,914,1379,21179,11271,342,4152,0,6.46345071241338,282.616221589183,280.409295016984,0,0.158040330463037
25180,2021-11-15 04:00:00,299.77,6114,907,1582,21021,11267,318,3567,0,7.28944992184973,282.635875784777,280.449664601698,0,0.372201475861721
25181,2021-11-15 05:00:00,316.29,6154,905,2099,23036,11251,318,3150,0,7.28944992184973,282.635875784777,280.449664601698,0,0.372201475861721
25182,2021-11-15 06:00:00,341.72,6189,920,2879,27450,11269,312,2597,2,7.28944992184973,282.635875784777,280.449664601698,0,0.372201475861721
25183,2021-11-15 07:00:00,361.02,6152,1169,2998,34859,11269,320,2420,1,8.23964318481611,282.937156224665,280.702491109848,8.32240164381676,0.444149926596346
25184,2021-11-15 08:00:00,369.29,6155,1491,3001,39716,11277,513,2465,99,8.23964318481611,282.937156224665,280.702491109848,8.32240164381676,0.444149926596346
25185,2021-11-15 09:00:00,372.1,5993,1509,2989,41366,11269,581,2065,690,8.23964318481611,282.937156224665,280.702491109848,8.32240164381676,0.444149926596346
25186,2021-11-15 10:00:00,372.76,6192,1545,2992,43118,11279,718,1845,1431,8.9137881705049,283.568733700319,280.840487816394,43.6256523349445,1.16398702495957
25187,2021-11-15 11:00:00,371.54,6206,1473,2995,43630,11266,732,1742,2092,8.9137881705049,283.568733700319,280.840487816394,43.6256523349445,1.16398702495957
25188,2021-11-15 12:00:00,366.09,6194,1453,2990,43624,11267,576,2290,2530,8.9137881705049,283.568733700319,280.840487816394,43.6256523349445,1.16398702495957
25189,2021-11-15 13:00:00,356.47,6198,1423,2179,42418,11266,586,2821,2450,9.25169895135975,283.47889970316,280.484722805942,73.1115469410704,0.600518162196589
25190,2021-11-15 14:00:00,352.88,6199,1512,1920,40159,11274,971,3188,1782,9.25169895135975,283.47889970316,280.484722805942,73.1115469410704,0.600518162196589
25191,2021-11-15 15:00:00,355.1,6225,1538,1665,40718,11282,1095,3661,729,9.25169895135975,283.47889970316,280.484722805942,73.1115469410704,0.600518162196589
25192,2021-11-15 16:00:00,358.4,6173,1462,1859,41267,11280,1223,4312,62,9.33110747633302,282.88548901391,279.79695946908,39.6219560385784,1.16088734442647
25193,2021-11-15 17:00:00,358.81,6167,1669,1928,43139,11285,1422,5078,1,9.33110747633302,282.88548901391,279.79695946908,39.6219560385784,1.16088734442647
25194,2021-11-15 18:00:00,358.84,6276,1623,1919,42144,11274,1844,5116,0,9.33110747633302,282.88548901391,279.79695946908,39.6219560385784,1.16088734442647
25195,2021-11-15 19:00:00,355.61,6205,1373,1935,41116,11287,1448,5251,0,9.02880105647652,282.379874561462,278.927047378782,0,0.44908145597891
25196,2021-11-15 20:00:00,348.6,6141,1164,1705,39387,11272,966,5367,0,9.02880105647652,282.379874561462,278.927047378782,0,0.44908145597891
25197,2021-11-15 21:00:00,335.94,6052,1121,1224,37252,11261,483,5751,0,9.02880105647652,282.379874561462,278.927047378782,0,0.44908145597891
25198,2021-11-15 22:00:00,327.11,6043,944,1002,34573,11260,373,5832,0,9.18569664907428,281.919848091631,277.999106110115,0,0.722307112689052
25199,2021-11-15 23:00:00,306.85,6038,939,993,28154,11270,327,5888,0,9.18569664907428,281.919848091631,277.999106110115,0,0.722307112689052
25200,2021-11-16 00:00:00,281.11,5948,956,204,23707,11276,315,5959,0,9.18569664907428,281.919848091631,277.999106110115,0,0.722307112689052
25201,2021-11-16 01:00:00,279.93,5843,915,0,24137,11272,308,6148,1,8.89902906880203,281.946520352414,277.990642652914,0,0.202067182861466
25202,2021-11-16 02:00:00,272.06,5849,865,0,22853,11271,303,6580,4,8.89902906880203,281.946520352414,277.990642652914,0,0.202067182861466
25203,2021-11-16 03:00:00,265.7,5751,847,0,21900,11277,292,6942,0,8.89902906880203,281.946520352414,277.990642652914,0,0.202067182861466
25204,2021-11-16 04:00:00,263.23,5856,829,0,21722,11273,288,7239,4,8.70637793650727,281.635655741634,277.509391308295,0,0.384571049886104
25205,2021-11-16 05:00:00,276.33,5862,842,66,24409,11269,327,7263,1,8.70637793650727,281.635655741634,277.509391308295,0,0.384571049886104
25206,2021-11-16 06:00:00,296.63,5849,907,1248,27008,11267,343,7598,0,8.70637793650727,281.635655741634,277.509391308295,0,0.384571049886104
25207,2021-11-16 07:00:00,323.06,5913,1102,2656,35009,11266,293,9262,0,8.45567316272844,281.780940065282,277.434280630447,11.4272290684113,0.171677692178836
25208,2021-11-16 08:00:00,330.96,5793,1067,2983,39669,11281,433,10477,227,8.45567316272844,281.780940065282,277.434280630447,11.4272290684113,0.171677692178836
25209,2021-11-16 09:00:00,324.32,5708,927,2985,39656,11272,581,11343,1348,8.45567316272844,281.780940065282,277.434280630447,11.4272290684113,0.171677692178836
25210,2021-11-16 10:00:00,314.58,5814,786,2984,39077,11277,364,12135,2550,8.75011298662359,282.580906024082,277.763369523175,72.3602352643165,0.397591277710208
25211,2021-11-16 11:00:00,292.44,5835,789,1496,37495,11277,310,13563,3100,8.75011298662359,282.580906024082,277.763369523175,72.3602352643165,0.397591277710208
25212,2021-11-16 12:00:00,299.83,5832,760,2985,36758,11269,297,14382,2540,8.75011298662359,282.580906024082,277.763369523175,72.3602352643165,0.397591277710208
25213,2021-11-16 13:00:00,302.7,5881,752,2989,37366,11269,306,14733,1770,8.6101289781049,282.71850597711,278.279103555757,121.923717400106,0.165920480459698
25214,2021-11-16 14:00:00,305.9,5879,736,3018,38081,11255,368,14991,1246,8.6101289781049,282.71850597711,278.279103555757,121.923717400106,0.165920480459698
25215,2021-11-16 15:00:00,306.7,5862,814,2995,38357,11264,348,15489,480,8.6101289781049,282.71850597711,278.279103555757,121.923717400106,0.165920480459698
25216,2021-11-16 16:00:00,307.16,5920,878,2984,38773,11270,346,15913,40,7.64500710223453,282.40024217109,278.772484566104,64.6419921012765,0.332338854820487
25217,2021-11-16 17:00:00,309.43,5875,937,2881,39547,11275,1123,16631,0,7.64500710223453,282.40024217109,278.772484566104,64.6419921012765,0.332338854820487
25218,2021-11-16 18:00:00,303.07,5961,948,2992,38654,11267,1332,18217,2,7.64500710223453,282.40024217109,278.772484566104,64.6419921012765,0.332338854820487
25219,2021-11-16 19:00:00,291.94,5855,969,2993,36111,11264,735,18711,0,7.14072033162813,282.533478001674,279.48894740576,0,0.140548256428503
25220,2021-11-16 20:00:00,286.61,5825,968,2995,34918,11264,462,18913,2,7.14072033162813,282.533478001674,279.48894740576,0,0.140548256428503
25221,2021-11-16 21:00:00,264.63,5748,969,3000,28816,11249,355,19873,1,7.14072033162813,282.533478001674,279.48894740576,0,0.140548256428503
25222,2021-11-16 22:00:00,239.7,5663,931,2991,20924,11249,310,18795,0,7.27726702730721,282.853486216342,280.418085419475,0,0.476709607033397
25223,2021-11-16 23:00:00,196.79,5701,868,2212,13099,11257,333,18009,0,7.27726702730721,282.853486216342,280.418085419475,0,0.476709607033397
25224,2021-11-17 00:00:00,140.89,5634,871,909,7457,11273,344,18172,0,7.27726702730721,282.853486216342,280.418085419475,0,0.476709607033397
25225,2021-11-17 01:00:00,137.96,5678,887,993,6928,11266,356,18263,1,8.80992431256052,283.547770706798,281.758701927179,0,0.597252448760979
25226,2021-11-17 02:00:00,127.42,5667,893,919,5781,11262,360,18276,3,8.80992431256052,283.547770706798,281.758701927179,0,0.597252448760979
25227,2021-11-17 03:00:00,139.32,5687,884,956,6856,11262,351,17392,1,8.80992431256052,283.547770706798,281.758701927179,0,0.597252448760979
25228,2021-11-17 04:00:00,132.4,5714,858,981,6035,11259,327,17521,4,9.33182586693078,284.069219443975,282.318299584855,0,0.997402710241513
25229,2021-11-17 05:00:00,129.28,5596,930,924,5926,11262,350,17926,1,9.33182586693078,284.069219443975,282.318299584855,0,0.997402710241513
25230,2021-11-17 06:00:00,158.35,5753,964,1207,9769,11269,321,19314,0,9.33182586693078,284.069219443975,282.318299584855,0,0.997402710241513
25231,2021-11-17 07:00:00,205.44,5790,1161,1871,17874,11260,336,21372,1,9.05149384188418,284.529437618889,282.687691506411,8.76841611689679,0.081580107786002
25232,2021-11-17 08:00:00,235.81,5813,1387,1899,25075,11272,366,20988,444,9.05149384188418,284.529437618889,282.687691506411,8.76841611689679,0.081580107786002
25233,2021-11-17 09:00:00,243.6,5810,1381,1988,28183,11276,352,20642,2295,9.05149384188418,284.529437618889,282.687691506411,8.76841611689679,0.081580107786002
25234,2021-11-17 10:00:00,238.62,5817,1246,1995,28213,11276,358,20529,4500,8.83257416366301,285.20900664806,283.070276006552,53.1667833236774,0.217888122911171
25235,2021-11-17 11:00:00,226.93,5816,1197,1687,26576,11266,328,20411,6010,8.83257416366301,285.20900664806,283.070276006552,53.1667833236774,0.217888122911171
25236,2021-11-17 12:00:00,216.2,5805,1097,1375,25237,11266,319,20607,7210,8.83257416366301,285.20900664806,283.070276006552,53.1667833236774,0.217888122911171
25237,2021-11-17 13:00:00,219.22,5823,1102,1449,24967,11278,344,20040,6510,8.53805055315454,285.190249580017,283.138478790473,91.1936703795715,0.130726452981135
25238,2021-11-17 14:00:00,227.33,5820,964,1896,24997,11258,343,20487,4470,8.53805055315454,285.190249580017,283.138478790473,91.1936703795715,0.130726452981135
25239,2021-11-17 15:00:00,241.87,5800,973,1963,26747,11252,376,20593,1636,8.53805055315454,285.190249580017,283.138478790473,91.1936703795715,0.130726452981135
25240,2021-11-17 16:00:00,261.53,5812,1153,1989,30925,11253,339,20097,115,8.78527079939291,284.953506246401,282.973506095834,48.7493803874877,0.37062453311175
25241,2021-11-17 17:00:00,273.4,5820,1299,1999,33766,11251,1047,20319,18,8.78527079939291,284.953506246401,282.973506095834,48.7493803874877,0.37062453311175
25242,2021-11-17 18:00:00,270.26,5684,1439,2005,32835,11263,1085,20411,0,8.78527079939291,284.953506246401,282.973506095834,48.7493803874877,0.37062453311175
25243,2021-11-17 19:00:00,264.1,5571,1388,2003,31453,11263,793,20552,0,9.33848273836142,284.980978363248,282.807204643653,0,0.169281498804643
25244,2021-11-17 20:00:00,257.24,5550,1372,2003,30061,11260,311,20424,1,9.33848273836142,284.980978363248,282.807204643653,0,0.169281498804643
25245,2021-11-17 21:00:00,236.79,5546,1182,2000,24445,11260,330,20766,0,9.33848273836142,284.980978363248,282.807204643653,0,0.169281498804643
25246,2021-11-17 22:00:00,199.55,5507,1092,1987,15982,11256,365,20803,0,9.60936391844662,285.01579388854,282.529619357136,0,0.252766300316478
25247,2021-11-17 23:00:00,169.72,4727,905,1984,10030,11258,379,19412,0,9.60936391844662,285.01579388854,282.529619357136,0,0.252766300316478
25248,2021-11-18 00:00:00,147.91,4279,890,1983,6707,11277,383,18604,0,9.60936391844662,285.01579388854,282.529619357136,0,0.252766300316478
25249,2021-11-18 01:00:00,158.51,4286,919,1994,7982,11264,406,18420,1,9.59931687542334,284.633958948811,282.190975336571,0,0.024669726198153
25250,2021-11-18 02:00:00,159.92,4273,948,2005,7813,11273,323,17319,5,9.59931687542334,284.633958948811,282.190975336571,0,0.024669726198153
25251,2021-11-18 03:00:00,162.27,4260,866,1996,8111,11283,323,17306,0,9.59931687542334,284.633958948811,282.190975336571,0,0.024669726198153
