UTC time,coal,nat_gas,oil,hydro,wind
2023-06-06 23:00:00,411.0,160.0,0.0,26.0,1.0
2023-06-07 00:00:00,407.0,160.0,0.0,0.0,0.0
2023-06-07 01:00:00,403.0,160.0,0.0,0.0,0.0
2023-06-07 02:00:00,406.0,160.0,0.0,0.0,0.0
2023-06-07 03:00:00,412.0,165.0,0.0,0.0,1.0
2023-06-07 04:00:00,417.0,199.0,0.0,16.0,1.0
2023-06-07 05:00:00,418.0,199.0,0.0,28.0,1.0
2023-06-07 06:00:00,415.0,205.0,0.0,28.0,2.0
2023-06-07 07:00:00,415.0,170.0,0.0,44.0,1.0
2023-06-07 08:00:00,413.0,173.0,0.0,47.0,1.0
2023-06-07 09:00:00,413.0,200.0,0.0,42.0,1.0
2023-06-07 10:00:00,421.0,187.0,0.0,43.0,0.0
2023-06-07 11:00:00,423.0,165.0,0.0,47.0,1.0
2023-06-07 12:00:00,424.0,187.0,0.0,46.0,1.0
2023-06-07 13:00:00,419.0,160.0,0.0,67.0,1.0
2023-06-07 14:00:00,415.0,180.0,0.0,72.0,1.0
2023-06-07 15:00:00,423.0,210.0,0.0,49.0,1.0
2023-06-07 16:00:00,420.0,210.0,0.0,45.0,2.0
2023-06-07 17:00:00,418.0,211.0,0.0,44.0,7.0
2023-06-07 18:00:00,426.0,211.0,0.0,100.0,9.0
2023-06-07 19:00:00,416.0,212.0,0.0,101.0,8.0
2023-06-07 20:00:00,421.0,213.0,0.0,139.0,6.0
2023-06-07 21:00:00,412.0,220.0,0.0,99.0,4.0
2023-06-07 22:00:00,405.0,199.0,0.0,0.0,0.0
2023-06-07 23:00:00,414.0,200.0,0.0,0.0,0.0
2023-06-08 00:00:00,407.0,200.0,0.0,0.0,0.0
2023-06-08 01:00:00,409.0,55.0,0.0,0.0,0.0
2023-06-08 02:00:00,407.0,0.0,0.0,0.0,0.0
2023-06-08 03:00:00,407.0,0.0,0.0,0.0,0.0
2023-06-08 04:00:00,410.0,0.0,0.0,0.0,0.0
2023-06-08 05:00:00,403.0,0.0,0.0,0.0,0.0
2023-06-08 06:00:00,410.0,0.0,0.0,13.0,0.0
2023-06-08 07:00:00,402.0,0.0,0.0,13.0,0.0
2023-06-08 08:00:00,400.0,0.0,0.0,0.0,0.0
2023-06-08 09:00:00,407.0,0.0,0.0,0.0,0.0
2023-06-08 10:00:00,406.0,61.0,0.0,0.0,0.0
2023-06-08 11:00:00,407.0,200.0,0.0,0.0,0.0
2023-06-08 12:00:00,402.0,165.0,0.0,21.0,0.0
2023-06-08 13:00:00,401.0,207.0,0.0,21.0,0.0
2023-06-08 14:00:00,403.0,217.0,0.0,49.0,0.0
2023-06-08 15:00:00,406.0,217.0,0.0,38.0,0.0
2023-06-08 16:00:00,407.0,218.0,0.0,32.0,2.0
2023-06-08 17:00:00,406.0,220.0,0.0,26.0,9.0
2023-06-08 18:00:00,401.0,196.0,0.0,50.0,10.0
2023-06-08 19:00:00,405.0,221.0,0.0,99.0,9.0
2023-06-08 20:00:00,410.0,209.0,0.0,86.0,7.0
2023-06-08 21:00:00,402.0,170.0,0.0,42.0,4.0
2023-06-08 22:00:00,411.0,0.0,0.0,43.0,2.0
2023-06-08 23:00:00,413.0,0.0,0.0,0.0,0.0
2023-06-09 00:00:00,410.0,0.0,0.0,0.0,0.0
2023-06-09 01:00:00,408.0,0.0,0.0,0.0,0.0
2023-06-09 02:00:00,409.0,0.0,0.0,0.0,0.0
2023-06-09 03:00:00,409.0,0.0,0.0,0.0,0.0
2023-06-09 04:00:00,412.0,0.0,0.0,0.0,0.0
2023-06-09 05:00:00,410.0,0.0,0.0,0.0,0.0
2023-06-09 06:00:00,409.0,0.0,0.0,0.0,0.0
2023-06-09 07:00:00,410.0,0.0,0.0,0.0,0.0
2023-06-09 08:00:00,404.0,0.0,0.0,2.0,0.0
2023-06-09 09:00:00,405.0,0.0,0.0,0.0,0.0
2023-06-09 10:00:00,405.0,95.0,0.0,0.0,0.0
2023-06-09 11:00:00,414.0,200.0,0.0,0.0,0.0
2023-06-09 12:00:00,412.0,200.0,0.0,0.0,1.0
2023-06-09 13:00:00,412.0,200.0,0.0,0.0,1.0
2023-06-09 14:00:00,407.0,200.0,0.0,0.0,2.0
2023-06-09 15:00:00,403.0,212.0,0.0,19.0,3.0
2023-06-09 16:00:00,406.0,213.0,0.0,40.0,7.0
2023-06-09 17:00:00,397.0,219.0,0.0,40.0,11.0
2023-06-09 18:00:00,405.0,220.0,0.0,43.0,10.0
2023-06-09 19:00:00,401.0,222.0,0.0,86.0,4.0
2023-06-09 20:00:00,388.0,221.0,0.0,120.0,1.0
2023-06-09 21:00:00,391.0,170.0,0.0,68.0,0.0
2023-06-09 22:00:00,284.0,0.0,0.0,101.0,7.0
2023-06-09 23:00:00,294.0,0.0,0.0,12.0,2.0
2023-06-10 00:00:00,269.0,0.0,0.0,0.0,0.0
2023-06-10 01:00:00,272.0,0.0,0.0,0.0,1.0
2023-06-10 02:00:00,272.0,0.0,0.0,0.0,6.0
2023-06-10 03:00:00,283.0,0.0,0.0,0.0,7.0
2023-06-10 04:00:00,276.0,0.0,0.0,0.0,8.0
2023-06-10 05:00:00,272.0,0.0,0.0,0.0,17.0
2023-06-10 06:00:00,276.0,0.0,0.0,13.0,17.0
2023-06-10 07:00:00,287.0,0.0,0.0,31.0,11.0
2023-06-10 08:00:00,285.0,0.0,0.0,28.0,10.0
2023-06-10 09:00:00,277.0,0.0,0.0,28.0,6.0
2023-06-10 10:00:00,287.0,0.0,0.0,36.0,1.0
2023-06-10 11:00:00,293.0,0.0,0.0,38.0,1.0
2023-06-10 12:00:00,290.0,0.0,0.0,43.0,1.0
2023-06-10 13:00:00,288.0,0.0,0.0,30.0,0.0
2023-06-10 14:00:00,289.0,0.0,0.0,69.0,5.0
2023-06-10 15:00:00,293.0,0.0,0.0,88.0,4.0
2023-06-10 16:00:00,292.0,0.0,0.0,88.0,7.0
2023-06-10 17:00:00,290.0,0.0,0.0,87.0,2.0
2023-06-10 18:00:00,279.0,0.0,0.0,151.0,0.0
2023-06-10 19:00:00,284.0,0.0,0.0,146.0,0.0
2023-06-10 20:00:00,284.0,0.0,0.0,137.0,0.0
2023-06-10 21:00:00,280.0,0.0,0.0,106.0,0.0
2023-06-10 22:00:00,286.0,0.0,0.0,41.0,0.0
2023-06-10 23:00:00,287.0,0.0,0.0,0.0,5.0
2023-06-11 00:00:00,284.0,0.0,0.0,0.0,15.0
2023-06-11 01:00:00,283.0,0.0,0.0,0.0,20.0
2023-06-11 02:00:00,284.0,0.0,0.0,0.0,21.0
2023-06-11 03:00:00,290.0,0.0,0.0,0.0,22.0
2023-06-11 04:00:00,286.0,0.0,0.0,0.0,32.0
2023-06-11 05:00:00,281.0,0.0,0.0,0.0,30.0
2023-06-11 06:00:00,285.0,0.0,0.0,16.0,25.0
2023-06-11 07:00:00,290.0,0.0,0.0,40.0,14.0
2023-06-11 08:00:00,285.0,0.0,0.0,71.0,3.0
2023-06-11 09:00:00,296.0,0.0,0.0,71.0,0.0
2023-06-11 10:00:00,320.0,0.0,0.0,64.0,1.0
2023-06-11 11:00:00,347.0,0.0,0.0,58.0,2.0
2023-06-11 12:00:00,407.0,0.0,0.0,57.0,9.0
2023-06-11 13:00:00,404.0,0.0,0.0,42.0,4.0
2023-06-11 14:00:00,408.0,0.0,0.0,27.0,1.0
2023-06-11 15:00:00,403.0,0.0,0.0,26.0,0.0
2023-06-11 16:00:00,408.0,0.0,0.0,26.0,0.0
2023-06-11 17:00:00,405.0,0.0,0.0,26.0,0.0
2023-06-11 18:00:00,402.0,0.0,0.0,83.0,0.0
2023-06-11 19:00:00,411.0,0.0,0.0,83.0,1.0
2023-06-11 20:00:00,407.0,0.0,0.0,27.0,6.0
2023-06-11 21:00:00,399.0,65.0,0.0,0.0,8.0
2023-06-11 22:00:00,408.0,190.0,0.0,0.0,11.0
2023-06-11 23:00:00,411.0,165.0,0.0,0.0,10.0
2023-06-12 00:00:00,404.0,160.0,0.0,0.0,4.0
2023-06-12 01:00:00,406.0,160.0,0.0,0.0,7.0
2023-06-12 02:00:00,403.0,160.0,0.0,0.0,7.0
2023-06-12 03:00:00,404.0,178.0,0.0,0.0,6.0
2023-06-12 04:00:00,407.0,183.0,0.0,0.0,3.0
2023-06-12 05:00:00,403.0,182.0,0.0,0.0,0.0
2023-06-12 06:00:00,408.0,202.0,0.0,0.0,0.0
2023-06-12 07:00:00,408.0,221.0,0.0,0.0,0.0
2023-06-12 08:00:00,413.0,192.0,0.0,0.0,0.0
2023-06-12 09:00:00,410.0,179.0,0.0,0.0,0.0
2023-06-12 10:00:00,413.0,181.0,0.0,0.0,0.0
2023-06-12 11:00:00,419.0,177.0,0.0,0.0,0.0
2023-06-12 12:00:00,413.0,160.0,0.0,0.0,5.0
2023-06-12 13:00:00,402.0,172.0,0.0,0.0,9.0
2023-06-12 14:00:00,397.0,207.0,0.0,9.0,3.0
2023-06-12 15:00:00,407.0,219.0,0.0,21.0,1.0
2023-06-12 16:00:00,413.0,220.0,0.0,21.0,0.0
2023-06-12 17:00:00,409.0,219.0,0.0,40.0,0.0
2023-06-12 18:00:00,404.0,220.0,0.0,33.0,0.0
2023-06-12 19:00:00,410.0,218.0,0.0,84.0,2.0
2023-06-12 20:00:00,398.0,221.0,0.0,97.0,4.0
2023-06-12 21:00:00,389.0,222.0,0.0,49.0,6.0
2023-06-12 22:00:00,298.0,189.0,0.0,39.0,8.0
2023-06-12 23:00:00,276.0,224.0,0.0,0.0,7.0
2023-06-13 00:00:00,278.0,225.0,0.0,0.0,3.0
2023-06-13 01:00:00,277.0,225.0,0.0,0.0,1.0
2023-06-13 02:00:00,282.0,225.0,0.0,0.0,1.0
2023-06-13 03:00:00,282.0,220.0,0.0,0.0,0.0
2023-06-13 04:00:00,278.0,224.0,0.0,0.0,0.0
2023-06-13 05:00:00,278.0,224.0,0.0,0.0,0.0
2023-06-13 06:00:00,277.0,223.0,0.0,29.0,0.0
2023-06-13 07:00:00,195.0,224.0,0.0,151.0,0.0
2023-06-13 08:00:00,137.0,222.0,0.0,224.0,1.0
2023-06-13 09:00:00,139.0,205.0,0.0,233.0,0.0
2023-06-13 10:00:00,139.0,205.0,0.0,229.0,0.0
2023-06-13 11:00:00,139.0,208.0,0.0,214.0,0.0
2023-06-13 12:00:00,137.0,219.0,0.0,234.0,0.0
2023-06-13 13:00:00,160.0,213.0,0.0,202.0,0.0
2023-06-13 14:00:00,238.0,205.0,0.0,144.0,0.0
2023-06-13 15:00:00,267.0,218.0,0.0,105.0,0.0
2023-06-13 16:00:00,274.0,218.0,0.0,82.0,0.0
2023-06-13 17:00:00,272.0,220.0,0.0,118.0,0.0
2023-06-13 18:00:00,270.0,221.0,0.0,135.0,0.0
2023-06-13 19:00:00,282.0,223.0,0.0,144.0,0.0
2023-06-13 20:00:00,279.0,223.0,0.0,180.0,0.0
2023-06-13 21:00:00,273.0,225.0,0.0,171.0,0.0
2023-06-13 22:00:00,276.0,225.0,0.0,50.0,0.0
2023-06-13 23:00:00,280.0,225.0,0.0,0.0,0.0
2023-06-14 00:00:00,273.0,226.0,0.0,0.0,0.0
2023-06-14 01:00:00,272.0,226.0,0.0,0.0,0.0
2023-06-14 02:00:00,274.0,226.0,0.0,0.0,0.0
2023-06-14 03:00:00,276.0,226.0,0.0,12.0,0.0
2023-06-14 04:00:00,277.0,225.0,0.0,9.0,2.0
2023-06-14 05:00:00,273.0,224.0,0.0,0.0,1.0
2023-06-14 06:00:00,280.0,223.0,0.0,46.0,0.0
2023-06-14 07:00:00,279.0,222.0,0.0,46.0,0.0
2023-06-14 08:00:00,273.0,221.0,0.0,53.0,0.0
2023-06-14 09:00:00,277.0,220.0,0.0,66.0,1.0
2023-06-14 10:00:00,280.0,215.0,0.0,58.0,1.0
2023-06-14 11:00:00,273.0,207.0,0.0,66.0,0.0
2023-06-14 12:00:00,277.0,208.0,0.0,85.0,2.0
2023-06-14 13:00:00,280.0,218.0,0.0,94.0,6.0
2023-06-14 14:00:00,287.0,218.0,0.0,92.0,12.0
2023-06-14 15:00:00,280.0,218.0,0.0,87.0,14.0
2023-06-14 16:00:00,275.0,219.0,0.0,98.0,9.0
2023-06-14 17:00:00,282.0,220.0,0.0,111.0,7.0
2023-06-14 18:00:00,283.0,221.0,0.0,120.0,6.0
2023-06-14 19:00:00,285.0,222.0,0.0,120.0,6.0
2023-06-14 20:00:00,280.0,223.0,0.0,165.0,4.0
2023-06-14 21:00:00,279.0,223.0,0.0,158.0,3.0
2023-06-14 22:00:00,287.0,224.0,0.0,45.0,2.0
2023-06-14 23:00:00,280.0,224.0,0.0,0.0,1.0
2023-06-15 00:00:00,276.0,225.0,0.0,0.0,0.0
2023-06-15 01:00:00,278.0,225.0,0.0,0.0,0.0
2023-06-15 02:00:00,277.0,225.0,0.0,0.0,0.0
2023-06-15 03:00:00,277.0,225.0,0.0,0.0,1.0
2023-06-15 04:00:00,276.0,225.0,0.0,0.0,1.0
2023-06-15 05:00:00,279.0,224.0,0.0,21.0,1.0
2023-06-15 06:00:00,281.0,225.0,0.0,63.0,1.0
2023-06-15 07:00:00,281.0,225.0,0.0,78.0,1.0
2023-06-15 08:00:00,280.0,223.0,0.0,100.0,2.0
2023-06-15 09:00:00,277.0,223.0,0.0,109.0,4.0
2023-06-15 10:00:00,277.0,223.0,0.0,114.0,1.0
2023-06-15 11:00:00,280.0,220.0,0.0,92.0,1.0
2023-06-15 12:00:00,279.0,219.0,0.0,101.0,4.0
2023-06-15 13:00:00,279.0,180.0,0.0,110.0,8.0
2023-06-15 14:00:00,276.0,219.0,0.0,118.0,9.0
2023-06-15 15:00:00,277.0,220.0,0.0,129.0,14.0
2023-06-15 16:00:00,277.0,221.0,0.0,100.0,9.0
2023-06-15 17:00:00,272.0,221.0,0.0,132.0,2.0
2023-06-15 18:00:00,273.0,222.0,0.0,167.0,0.0
2023-06-15 19:00:00,270.0,223.0,0.0,169.0,1.0
2023-06-15 20:00:00,271.0,223.0,0.0,181.0,1.0
2023-06-15 21:00:00,275.0,224.0,0.0,137.0,1.0
2023-06-15 22:00:00,281.0,224.0,0.0,40.0,1.0
2023-06-15 23:00:00,280.0,225.0,0.0,0.0,0.0
2023-06-16 00:00:00,274.0,225.0,0.0,0.0,0.0
2023-06-16 01:00:00,273.0,210.0,0.0,0.0,0.0
2023-06-16 02:00:00,275.0,187.0,0.0,0.0,0.0
2023-06-16 03:00:00,281.0,215.0,0.0,0.0,0.0
2023-06-16 04:00:00,276.0,185.0,0.0,0.0,0.0
2023-06-16 05:00:00,277.0,225.0,0.0,15.0,0.0
2023-06-16 06:00:00,273.0,224.0,0.0,34.0,0.0
2023-06-16 07:00:00,279.0,223.0,0.0,59.0,0.0
2023-06-16 08:00:00,284.0,189.0,0.0,66.0,0.0
2023-06-16 09:00:00,284.0,182.0,0.0,81.0,0.0
2023-06-16 10:00:00,283.0,181.0,0.0,91.0,1.0
2023-06-16 11:00:00,283.0,180.0,0.0,108.0,0.0
2023-06-16 12:00:00,283.0,197.0,0.0,111.0,1.0
2023-06-16 13:00:00,286.0,219.0,0.0,86.0,2.0
2023-06-16 14:00:00,284.0,219.0,0.0,112.0,1.0
2023-06-16 15:00:00,280.0,219.0,0.0,112.0,0.0
2023-06-16 16:00:00,278.0,220.0,0.0,128.0,0.0
2023-06-16 17:00:00,284.0,221.0,0.0,133.0,0.0
2023-06-16 18:00:00,284.0,222.0,0.0,126.0,1.0
2023-06-16 19:00:00,285.0,222.0,0.0,111.0,13.0
2023-06-16 20:00:00,288.0,223.0,0.0,157.0,21.0
2023-06-16 21:00:00,282.0,223.0,0.0,162.0,31.0
2023-06-16 22:00:00,280.0,224.0,0.0,60.0,32.0
2023-06-16 23:00:00,284.0,224.0,0.0,0.0,34.0
2023-06-17 00:00:00,281.0,186.0,0.0,0.0,35.0
2023-06-17 01:00:00,282.0,225.0,0.0,0.0,33.0
2023-06-17 02:00:00,281.0,225.0,0.0,0.0,32.0
2023-06-17 03:00:00,284.0,208.0,0.0,0.0,33.0
2023-06-17 04:00:00,285.0,194.0,0.0,0.0,33.0
2023-06-17 05:00:00,288.0,203.0,0.0,15.0,34.0
2023-06-17 06:00:00,285.0,202.0,0.0,44.0,34.0
2023-06-17 07:00:00,282.0,223.0,0.0,68.0,34.0
2023-06-17 08:00:00,285.0,224.0,0.0,94.0,34.0
2023-06-17 09:00:00,283.0,200.0,0.0,113.0,34.0
2023-06-17 10:00:00,284.0,200.0,0.0,115.0,34.0
2023-06-17 11:00:00,289.0,200.0,0.0,118.0,36.0
2023-06-17 12:00:00,288.0,201.0,0.0,122.0,36.0
2023-06-17 13:00:00,292.0,200.0,0.0,107.0,36.0
2023-06-17 14:00:00,287.0,200.0,0.0,102.0,36.0
2023-06-17 15:00:00,285.0,221.0,0.0,87.0,36.0
2023-06-17 16:00:00,284.0,221.0,0.0,96.0,36.0
2023-06-17 17:00:00,284.0,222.0,0.0,129.0,36.0
2023-06-17 18:00:00,288.0,222.0,0.0,114.0,36.0
2023-06-17 19:00:00,289.0,223.0,0.0,110.0,36.0
2023-06-17 20:00:00,289.0,223.0,0.0,160.0,36.0
2023-06-17 21:00:00,283.0,225.0,0.0,143.0,36.0
2023-06-17 22:00:00,287.0,224.0,0.0,35.0,36.0
2023-06-17 23:00:00,284.0,225.0,0.0,0.0,36.0
2023-06-18 00:00:00,280.0,226.0,0.0,0.0,36.0
2023-06-18 01:00:00,280.0,225.0,0.0,0.0,36.0
2023-06-18 02:00:00,282.0,186.0,0.0,0.0,36.0
2023-06-18 03:00:00,280.0,204.0,0.0,0.0,36.0
2023-06-18 04:00:00,279.0,221.0,0.0,0.0,36.0
2023-06-18 05:00:00,280.0,194.0,0.0,16.0,34.0
2023-06-18 06:00:00,275.0,184.0,0.0,49.0,34.0
2023-06-18 07:00:00,281.0,196.0,0.0,101.0,33.0
2023-06-18 08:00:00,279.0,200.0,0.0,150.0,33.0
2023-06-18 09:00:00,280.0,200.0,0.0,142.0,33.0
2023-06-18 10:00:00,281.0,200.0,0.0,117.0,35.0
2023-06-18 11:00:00,282.0,200.0,0.0,90.0,33.0
2023-06-18 12:00:00,282.0,200.0,0.0,102.0,23.0
2023-06-18 13:00:00,280.0,200.0,0.0,93.0,24.0
2023-06-18 14:00:00,282.0,200.0,0.0,94.0,30.0
2023-06-18 15:00:00,278.0,220.0,0.0,105.0,26.0
2023-06-18 16:00:00,279.0,216.0,0.0,122.0,35.0
2023-06-18 17:00:00,281.0,221.0,0.0,128.0,35.0
2023-06-18 18:00:00,273.0,222.0,0.0,185.0,35.0
2023-06-18 19:00:00,279.0,223.0,0.0,198.0,34.0
2023-06-18 20:00:00,285.0,224.0,0.0,196.0,32.0
2023-06-18 21:00:00,285.0,193.0,0.0,166.0,35.0
2023-06-18 22:00:00,288.0,185.0,0.0,44.0,36.0
2023-06-18 23:00:00,288.0,186.0,0.0,0.0,36.0
2023-06-19 00:00:00,290.0,187.0,0.0,0.0,34.0
2023-06-19 01:00:00,289.0,187.0,0.0,0.0,36.0
2023-06-19 02:00:00,290.0,187.0,0.0,0.0,36.0
2023-06-19 03:00:00,288.0,187.0,0.0,0.0,36.0
2023-06-19 04:00:00,290.0,186.0,0.0,0.0,36.0
2023-06-19 05:00:00,288.0,185.0,0.0,16.0,35.0
2023-06-19 06:00:00,287.0,183.0,0.0,32.0,34.0
2023-06-19 07:00:00,292.0,182.0,0.0,44.0,33.0
2023-06-19 08:00:00,289.0,181.0,0.0,46.0,32.0
2023-06-19 09:00:00,290.0,180.0,0.0,74.0,29.0
2023-06-19 10:00:00,292.0,179.0,0.0,73.0,27.0
2023-06-19 11:00:00,288.0,178.0,0.0,61.0,26.0
2023-06-19 12:00:00,289.0,177.0,0.0,60.0,25.0
2023-06-19 13:00:00,288.0,177.0,0.0,60.0,25.0
2023-06-19 14:00:00,289.0,177.0,0.0,61.0,27.0
2023-06-19 15:00:00,289.0,177.0,0.0,61.0,29.0
2023-06-19 16:00:00,292.0,179.0,0.0,79.0,29.0
2023-06-19 17:00:00,286.0,218.0,0.0,79.0,24.0
2023-06-19 18:00:00,289.0,219.0,0.0,85.0,26.0
2023-06-19 19:00:00,291.0,220.0,0.0,138.0,25.0
2023-06-19 20:00:00,287.0,221.0,0.0,137.0,30.0
2023-06-19 21:00:00,285.0,184.0,0.0,116.0,33.0
2023-06-19 22:00:00,287.0,224.0,0.0,35.0,33.0
2023-06-19 23:00:00,289.0,212.0,0.0,0.0,27.0
2023-06-20 00:00:00,293.0,181.0,0.0,0.0,26.0
2023-06-20 01:00:00,289.0,181.0,0.0,0.0,27.0
2023-06-20 02:00:00,288.0,181.0,0.0,0.0,32.0
2023-06-20 03:00:00,290.0,180.0,0.0,0.0,32.0
2023-06-20 04:00:00,287.0,183.0,0.0,0.0,27.0
2023-06-20 05:00:00,286.0,221.0,0.0,0.0,21.0
2023-06-20 06:00:00,290.0,220.0,0.0,28.0,11.0
2023-06-20 07:00:00,287.0,179.0,0.0,46.0,5.0
2023-06-20 08:00:00,288.0,173.0,0.0,53.0,4.0
2023-06-20 09:00:00,290.0,172.0,0.0,48.0,9.0
2023-06-20 10:00:00,290.0,171.0,0.0,50.0,12.0
2023-06-20 11:00:00,297.0,170.0,0.0,69.0,10.0
2023-06-20 12:00:00,303.0,169.0,0.0,72.0,11.0
2023-06-20 13:00:00,287.0,170.0,0.0,83.0,12.0
2023-06-20 14:00:00,294.0,170.0,0.0,80.0,9.0
2023-06-20 15:00:00,291.0,171.0,0.0,92.0,8.0
2023-06-20 16:00:00,288.0,177.0,0.0,120.0,6.0
2023-06-20 17:00:00,288.0,216.0,0.0,104.0,8.0
2023-06-20 18:00:00,296.0,217.0,0.0,136.0,10.0
2023-06-20 19:00:00,296.0,217.0,0.0,127.0,8.0
2023-06-20 20:00:00,293.0,179.0,0.0,195.0,6.0
2023-06-20 21:00:00,291.0,180.0,0.0,203.0,3.0
2023-06-20 22:00:00,291.0,203.0,0.0,67.0,8.0
2023-06-20 23:00:00,293.0,224.0,0.0,0.0,4.0
2023-06-21 00:00:00,290.0,182.0,0.0,0.0,1.0
2023-06-21 01:00:00,283.0,196.0,0.0,0.0,1.0
2023-06-21 02:00:00,273.0,181.0,0.0,0.0,0.0
2023-06-21 03:00:00,277.0,180.0,0.0,0.0,0.0
2023-06-21 04:00:00,275.0,180.0,0.0,0.0,0.0
2023-06-21 05:00:00,274.0,184.0,0.0,0.0,0.0
2023-06-21 06:00:00,280.0,222.0,0.0,33.0,0.0
2023-06-21 07:00:00,282.0,220.0,0.0,35.0,0.0
2023-06-21 08:00:00,283.0,218.0,0.0,45.0,0.0
2023-06-21 09:00:00,295.0,200.0,0.0,51.0,0.0
2023-06-21 10:00:00,301.0,166.0,0.0,66.0,0.0
2023-06-21 11:00:00,304.0,177.0,0.0,73.0,1.0
2023-06-21 12:00:00,295.0,200.0,0.0,72.0,1.0
2023-06-21 13:00:00,279.0,200.0,0.0,87.0,2.0
2023-06-21 14:00:00,279.0,213.0,0.0,87.0,3.0
2023-06-21 15:00:00,276.0,213.0,0.0,103.0,2.0
2023-06-21 16:00:00,280.0,212.0,0.0,135.0,2.0
2023-06-21 17:00:00,277.0,215.0,0.0,132.0,5.0
2023-06-21 18:00:00,279.0,217.0,0.0,168.0,8.0
2023-06-21 19:00:00,279.0,218.0,0.0,174.0,4.0
2023-06-21 20:00:00,277.0,220.0,0.0,194.0,2.0
2023-06-21 21:00:00,277.0,221.0,0.0,183.0,0.0
2023-06-21 22:00:00,277.0,222.0,0.0,63.0,0.0
2023-06-21 23:00:00,278.0,223.0,0.0,0.0,0.0
2023-06-22 00:00:00,279.0,206.0,0.0,0.0,1.0
2023-06-22 01:00:00,278.0,175.0,0.0,0.0,1.0
2023-06-22 02:00:00,275.0,176.0,0.0,0.0,2.0
2023-06-22 03:00:00,277.0,212.0,0.0,0.0,7.0
2023-06-22 04:00:00,277.0,218.0,0.0,0.0,12.0
2023-06-22 05:00:00,278.0,222.0,0.0,0.0,9.0
2023-06-22 06:00:00,277.0,222.0,0.0,40.0,7.0
2023-06-22 07:00:00,279.0,220.0,0.0,50.0,2.0
2023-06-22 08:00:00,289.0,218.0,0.0,51.0,1.0
2023-06-22 09:00:00,279.0,214.0,0.0,73.0,0.0
2023-06-22 10:00:00,276.0,214.0,0.0,92.0,1.0
2023-06-22 11:00:00,285.0,213.0,0.0,107.0,0.0
2023-06-22 12:00:00,289.0,212.0,0.0,111.0,0.0
2023-06-22 13:00:00,284.0,211.0,0.0,110.0,1.0
2023-06-22 14:00:00,279.0,212.0,0.0,113.0,4.0
2023-06-22 15:00:00,285.0,212.0,0.0,120.0,4.0
2023-06-22 16:00:00,281.0,213.0,0.0,122.0,6.0
2023-06-22 17:00:00,280.0,215.0,0.0,143.0,10.0
2023-06-22 18:00:00,277.0,218.0,0.0,164.0,1.0
2023-06-22 19:00:00,283.0,219.0,0.0,176.0,1.0
2023-06-22 20:00:00,282.0,221.0,0.0,185.0,0.0
2023-06-22 21:00:00,282.0,222.0,0.0,178.0,1.0
2023-06-22 22:00:00,282.0,222.0,0.0,63.0,0.0
2023-06-22 23:00:00,283.0,201.0,0.0,0.0,0.0
2023-06-23 00:00:00,279.0,221.0,0.0,0.0,0.0
2023-06-23 01:00:00,278.0,221.0,0.0,0.0,0.0
2023-06-23 02:00:00,283.0,221.0,0.0,0.0,0.0
2023-06-23 03:00:00,283.0,187.0,0.0,0.0,0.0
2023-06-23 04:00:00,283.0,176.0,0.0,0.0,0.0
2023-06-23 05:00:00,288.0,195.0,0.0,0.0,0.0
2023-06-23 06:00:00,312.0,195.0,0.0,16.0,0.0
2023-06-23 07:00:00,314.0,199.0,0.0,43.0,0.0
2023-06-23 08:00:00,310.0,200.0,0.0,48.0,0.0
2023-06-23 09:00:00,305.0,200.0,0.0,69.0,1.0
2023-06-23 10:00:00,299.0,200.0,0.0,93.0,1.0
2023-06-23 11:00:00,297.0,200.0,0.0,93.0,1.0
2023-06-23 12:00:00,299.0,200.0,0.0,95.0,3.0
2023-06-23 13:00:00,299.0,200.0,0.0,104.0,2.0
2023-06-23 14:00:00,295.0,211.0,0.0,99.0,4.0
2023-06-23 15:00:00,288.0,212.0,0.0,118.0,9.0
2023-06-23 16:00:00,288.0,212.0,0.0,120.0,7.0
2023-06-23 17:00:00,289.0,213.0,0.0,113.0,10.0
2023-06-23 18:00:00,283.0,215.0,0.0,126.0,11.0
2023-06-23 19:00:00,283.0,216.0,0.0,141.0,7.0
2023-06-23 20:00:00,278.0,218.0,0.0,185.0,4.0
2023-06-23 21:00:00,282.0,220.0,0.0,167.0,5.0
2023-06-23 22:00:00,277.0,220.0,0.0,83.0,5.0
2023-06-23 23:00:00,273.0,220.0,0.0,0.0,3.0
2023-06-24 00:00:00,274.0,221.0,0.0,0.0,2.0
2023-06-24 01:00:00,273.0,222.0,0.0,0.0,1.0
2023-06-24 02:00:00,276.0,222.0,0.0,0.0,0.0
2023-06-24 03:00:00,275.0,220.0,0.0,0.0,0.0
2023-06-24 04:00:00,272.0,221.0,0.0,0.0,0.0
2023-06-24 05:00:00,268.0,221.0,0.0,1.0,0.0
2023-06-24 06:00:00,273.0,198.0,0.0,47.0,0.0
2023-06-24 07:00:00,271.0,219.0,0.0,57.0,0.0
2023-06-24 08:00:00,280.0,200.0,0.0,86.0,2.0
2023-06-24 09:00:00,276.0,200.0,0.0,109.0,2.0
2023-06-24 10:00:00,274.0,200.0,0.0,131.0,2.0
2023-06-24 11:00:00,273.0,201.0,0.0,165.0,2.0
2023-06-24 12:00:00,274.0,201.0,0.0,189.0,2.0
2023-06-24 13:00:00,273.0,201.0,0.0,194.0,4.0
