UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown,avg_solar_production_forecast
12/10/2021 9:00,1546,2346,0,452,287,0,4293,0,0,2,0
12/10/2021 10:00,1545,2405,0,451,284,0,3848,0,0,2,0
12/10/2021 11:00,1545,1880,0,671.75,277.25,0,4147,0,0,2,0
12/10/2021 12:00,1545,2304,0,451,289,0,3620,0,0,2,0
12/10/2021 13:00,1535,2381,0,635,282,0,3418,0,0,2,0
12/10/2021 14:00,1543,2342,0,874,298,0,3349,0,0,2,0
12/10/2021 15:00,1543,2434,0,1272,313,0,2900,0,0,2,0
12/10/2021 16:00,1627,2766,0,1328,316,0,2543,0,0,2,0
12/10/2021 17:00,1650,2816,0,1305,313,0,2276,0,0,2,0
12/10/2021 18:00,1638,1914,0,1357,321,0,1725,0,0,201,0
12/10/2021 19:00,1643,1833,0,1324,316,0,1288,0,0,385,0
12/10/2021 20:00,1644,1471,0,1311,314,0,1081,0,0,248,0
12/10/2021 21:00,1640,1138,0,1320,314,0,1243,0,0,48,0
12/10/2021 22:00,1540,779,0,1325,314,0,1499,0,0,25,0
12/10/2021 23:00,1468,442,0,1327,287,0,1818,0,0,2,0
12/11/2021 0:00,1536,349,0,1313,260,0,2183,0,0,2,0
12/11/2021 1:00,1540,340,0,1338,253,0,2429,0,0,2,0
12/11/2021 2:00,1546,348,0,1063,263,0,2580,0,0,2,0
12/11/2021 3:00,1544,346,0,928,259,0,2746,0,0,2,0
12/11/2021 4:00,1459,343,0,884,265,0,2784,0,0,2,0
12/11/2021 5:00,1466,342,0,870,263,0,3032,0,0,2,0
12/11/2021 6:00,1438.5,733.25,0,586.5,244.25,0,3478.75,0,0,2,0
12/11/2021 7:00,1304,340,0,828,269,0,4227,0,0,2,0
12/11/2021 8:00,1413,337,0,993,293,0,4516,0,0,2,0
12/11/2021 9:00,1456,335,0,1280,314,0,4649,0,0,2,0
12/11/2021 10:00,1494,330,0,1298,307,0,4979,0,0,2,0
12/11/2021 11:00,1541,332,0,1339,317,0,5156,0,0,2,0
12/11/2021 12:00,1509,332,0,1256,314,0,5090,0,0,2,0
12/11/2021 13:00,1542,331,0,1271,301,0,5156,0,0,2,0
12/11/2021 14:00,1539,336,0,1245,293,0,5010,0,0,2,0
12/11/2021 15:00,1480,414,0,1093,291,0,4722,0,0,2,0
12/11/2021 16:00,1593,627,0,1256,302,0,4078,0,0,2,0
12/11/2021 17:00,1642,594,0,1335,294,0,3645,0,0,193,0
12/11/2021 18:00,1477,590,0,1327,298,0,2993,0,0,204,0
12/11/2021 19:00,1517,593,0,1334,298,0,2481,0,0,52,0
12/11/2021 20:00,1445,482,0,1330,297,0,2333,0,0,2,0
12/11/2021 21:00,1509,339,0,1288,266,0,2005,0,0,2,0
12/11/2021 22:00,1554,340,0,1170,265,0,1735,0,0,2,0
12/11/2021 23:00,1551,339,0,1219,267,0,1505,0,0,2,0
12/12/2021 0:00,1555,341,0,1251,265,0,1175,0,0,2,0
12/12/2021 1:00,1550,383,0,1254,227,0,993,0,0,2,0
12/12/2021 2:00,1560,529,0,923,230,0,774,0,0,2,0
12/12/2021 3:00,1545,835,0,535,226,0,709,0,0,2,0
12/12/2021 4:00,1548,901,0,443,226,0,907,0,0,2,0
12/12/2021 5:00,1559,837,0,446,231,0,1292,0,0,2,0
12/12/2021 6:00,1565,902,0,445,222,0,1902,0,0,2,0
12/12/2021 7:00,1377,624,0,405,246,0,2573,0,0,2,0
12/12/2021 8:00,1046,579,0,304,297,0,3475,0,0,2,0
12/12/2021 9:00,1149,775,0,307,314,0,3853,0,0,2,0
12/12/2021 10:00,1336,828,0,435,313,0,4377,0,0,2,0
12/12/2021 11:00,1362,604,0,383,317,0,5428,0,0,2,0
12/12/2021 12:00,1302,681,0,270,313,0,5975,0,0,2,0
12/12/2021 13:00,1091,563,0,224,313,0,6381,0,0,2,0
12/12/2021 14:00,752,563,0,105,277,0,6292,0,0,2,0
12/12/2021 15:00,695,631,0,82,260,0,5972,0,0,2,0
12/12/2021 16:00,705,817,0,81,268,0,6327,0,0,2,0
12/12/2021 17:00,714,1124,0,82,267,0,6683,0,0,2,0
12/12/2021 18:00,720,837,0,82,262,0,6863,0,0,2,0
12/12/2021 19:00,715,666,0,82,268,0,6415,0,0,2,0
12/12/2021 20:00,699,637,0,84,265,0,5698,0,0,2,0
12/12/2021 21:00,816,720,0,81,265,0,4779,0,0,2,0
12/12/2021 22:00,899,675,0,78,262,0,3474,0,0,2,0
12/12/2021 23:00,1168,1010,0,120,265,0,2562,0,0,2,0
12/13/2021 0:00,1458,1026,0,289,259,0,1779,0,0,2,0
12/13/2021 1:00,1485,1213,0,431,226,0,1276,0,0,2,0
12/13/2021 2:00,1330,1072,0,738,227,0,1025,0,0,2,0
12/13/2021 3:00,1457,1193,0,725,227,0,764,0,0,2,0
12/13/2021 4:00,1324,1147,0,638,224,0,769,0,0,2,0
12/13/2021 5:00,1382,1489,0,634,222,0,671,0,0,2,0
12/13/2021 6:00,1534,1709,0,687,223,0,514,0,0,2,0
12/13/2021 7:00,1556.25,1843.25,0,804.75,237.5,0,1701.75,0,0,9.75,0
12/13/2021 8:00,1626,2989,0,1283,296,0,563,0,0,2,0
12/13/2021 9:00,1705,3235,0,1319,318,0,593,0,0,2,0
12/13/2021 10:00,1702,3298,0,1298,314,0,561,0,0,2,0
12/13/2021 11:00,1706,3343,0,1321,317,0,505,0,0,2,0
12/13/2021 12:00,1704,3443,0,1350,315,0,380,0,0,2,0
12/13/2021 13:00,1706,3494,0,1366,320,0,321,0,0,2,0
12/13/2021 14:00,1709,3472,0,1362,316,0,239,0,0,2,0
12/13/2021 15:00,1711,3455,0,1355,314,0,259,0,0,127,0
12/13/2021 16:00,1701,3490,0,1354,316,0,231,0,0,232,0
12/13/2021 17:00,1713,3680,0,1361,308,0,272,0,0,437,0
12/13/2021 18:00,1704,3616,0,1341,275,0,341,0,0,427,0
12/13/2021 19:00,1698,3460,0,1343,276,0,516,0,0,316,0
12/13/2021 20:00,1696,3314,0,1349,277,0,716,0,0,76,0
12/13/2021 21:00,1688,2712,0,1345,265,0,863,0,0,2,0
12/13/2021 22:00,1672,2676,0,1017,217,0,1250,0,0,2,0
12/13/2021 23:00,1523,1711.25,0,558,222.25,0,2621.75,0,0,2,0
12/14/2021 0:00,1695,1884,0,780,194,0,2205,0,0,2,0
12/14/2021 1:00,1611,1693,0,765,180,0,2737,0,0,2,0
12/14/2021 2:00,1499,1525,0,696,182,0,3089,0,0,2,0
12/14/2021 3:00,1391,1349,0,527,179,0,3141,0,0,2,0
12/14/2021 4:00,1079,974,0,417,183,0,3252,0,0,2,0
12/14/2021 5:00,1198,1234,0,516,183,0,3049,0,0,2,0
12/14/2021 6:00,1622,1334,0,681,183,0,3055,0,0,2,0
12/14/2021 7:00,1688,2051,0,844,185,0,3157,0,0,33,0
12/14/2021 8:00,1671,2730,0,809,182,0,3635,0,0,105,0
12/14/2021 9:00,1667,2651,0,774,195,0,3908,0,0,99,0
12/14/2021 10:00,1520,2645,0,772,221,0,3873,0,0,103,0
12/14/2021 11:00,1397,2539,0,770,224,0,3930,0,0,2,0
12/14/2021 12:00,1486,2414,0,772,236,0,4054,0,0,2,0
12/14/2021 13:00,1461,2647,0,792,246,0,3841,0,0,2,0
12/14/2021 14:00,1485,2618,0,805,268,0,3703,0,0,2,0
12/14/2021 15:00,1455,2803,0,1065,289,0,3508,0,0,2,0
12/14/2021 16:00,1500,2872,0,1154,314,0,3627,0,0,13,0
12/14/2021 17:00,1529,2889,0,1271,310,0,3837,0,0,102,0
12/14/2021 18:00,1590,2902,0,920,312,0,4024,0,0,103,0
12/14/2021 19:00,1499,2735,0,782,317,0,4142,0,0,2,0
12/14/2021 20:00,1486,2504,0,739,316,0,4270,0,0,2,0
12/14/2021 21:00,1558,2007,0,450,293,0,4578,0,0,2,0
12/14/2021 22:00,1635,1462,0,443,257,0,4451,0,0,2,0
12/14/2021 23:00,1557,1275,0,315,213,0,4470,0,0,2,0
12/15/2021 0:00,1359,950,0,106,181,0,4468,0,0,2,0
12/15/2021 1:00,1386,809,0,83,178,0,4317,0,0,2,0
12/15/2021 2:00,1116,906,0,82,181,0,4297,0,0,2,0
12/15/2021 3:00,1169,813,0,82,181,0,4227,0,0,2,0
12/15/2021 4:00,1066,784,0,84,180,0,4263,0,0,2,0
12/15/2021 5:00,1558,1169,0,82,179,0,3918,0,0,2,0
12/15/2021 6:00,1725,1508,0,193,177,0,3558,0,0,15,0
12/15/2021 7:00,1715,1951,0,717,211,0,3359,0,0,23,0
12/15/2021 8:00,1629,2208,0,1139,227,0,3270,0,0,26,0
12/15/2021 9:00,1433,2295,0,1251,228,0,3208,0,0,64,0
12/15/2021 10:00,1374,2260,0,1149,225,0,2938,0,0,100,0
12/15/2021 11:00,1381,2367,0,1199,226,0,2794,0,0,14,0
12/15/2021 12:00,1376,2514,0,1293,239,0,2740,0,0,2,0
12/15/2021 13:00,1389,2572,0,1295,243,0,2709,0,0,2,0
12/15/2021 14:00,1367,2737,0,1323,258,0,2371,0,0,2,0
12/15/2021 15:00,1406,2793,0,1318,276,0,2204,0,0,54,0
12/15/2021 16:00,1453,2798,0,1315,316,0,2315,0,0,297,0
12/15/2021 17:00,1535,2759,0,1342,312,0,2207,0,0,429,0
12/15/2021 18:00,1645,2590,0,1362,318,0,2169,0,0,427,0
12/15/2021 19:00,1697,2566,0,1364,317,0,2003,0,0,387,0
12/15/2021 20:00,1649,2513,0,1364,303,0,2034,0,0,245,0
12/15/2021 21:00,1665,2419,0,999,281,0,2069,0,0,36,0
12/15/2021 22:00,1685,2074,0,962,241,0,2102,0,0,2,0
12/15/2021 23:00,1677,1751,0,876,224,0,2066,0,0,2,0
12/16/2021 0:00,1673,1786,0,913,187,0,2024,0,0,2,0
12/16/2021 1:00,1650,1939,0,913,182,0,2017,0,0,2,0
12/16/2021 2:00,1633,1781,0,874,183,0,1763,0,0,2,0
12/16/2021 3:00,1681,1914,0,847,181,0,1649,0,0,2,0
12/16/2021 4:00,1646,1896,0,879,182,0,1540,0,0,2,0
12/16/2021 5:00,1642,2140,0,887,182,0,1454,0,0,2,0
12/16/2021 6:00,1653,2607,0,970,179,0,1249,0,0,2,0
12/16/2021 7:00,1643,2871,0,1305,206,0,1284,0,0,130,0
12/16/2021 8:00,1657,3263,0,1352,226,0,1238,0,0,231,0
12/16/2021 9:00,1664,3412,0,1358,238,0,1162,0,0,232,0
12/16/2021 10:00,1668,3459,0,1352,259,0,1241,0,0,230,0
12/16/2021 11:00,1665,3389,0,1327,262,0,1354,0,0,235,0
12/16/2021 12:00,1673,3414,0,1304,261,0,1435,0,0,233,0
12/16/2021 13:00,1669,3560,0,1335,262,0,1280,0,0,236,0
12/16/2021 14:00,1670,3626,0,1347,261,0,1150,0,0,237,0
12/16/2021 15:00,1671,3613,0,1309,258,0,1188,0,0,228,0
12/16/2021 16:00,1652,3605,0,1338,301,0,1485,0,0,289,0
12/16/2021 17:00,1642,3407,0,1232,310,0,2005,0,0,414,0
12/16/2021 18:00,1641,3372,0,847,314,0,2281,0,0,439,0
12/16/2021 19:00,1670,3357,0,833,318,0,2231,0,0,436,0
12/16/2021 20:00,1672,3369,0,1015,312,0,2206,0,0,211,0
12/16/2021 21:00,1649,3040,0,980,271,0,2365,0,0,124,0
12/16/2021 22:00,1701,2693,0,581,259,0,2639,0,0,2,0
12/16/2021 23:00,1663,2167,0,429,228,0,2697,0,0,2,0
12/17/2021 0:00,1665,1846,0,384,186,0,2758,0,0,2,0
12/17/2021 1:00,1665,1672,0,425,179,0,2792,0,0,2,0
12/17/2021 2:00,1463,1553,0,421,175,0,2840,0,0,2,0
12/17/2021 3:00,1166,1275,0,408,178,0,2948,0,0,2,0
12/17/2021 4:00,1049,1189,0,584,179,0,3011,0,0,2,0
12/17/2021 5:00,1421,1303,0,610,178,0,3105,0,0,2,0
12/17/2021 6:00,1587,1447,0,759,179,0,3204,0,0,2,0
12/17/2021 7:00,1723,2349,0,811,202,0,3174,0,0,209,0
12/17/2021 8:00,1712,2933,0,867,218,0,3182,0,0,205,0
12/17/2021 9:00,1717,3172,0,793,218,0,3229,0,0,205,0
12/17/2021 10:00,1718,3180,0,790,220,0,3386,0,0,208,0
12/17/2021 11:00,1717,3141,0,856,223,0,3530,0,0,211,0
12/17/2021 12:00,1709,3208,0,837,225,0,3390,0,0,214,0
12/17/2021 13:00,1720,3149,0,798,244,0,3477,0,0,208,0
12/17/2021 14:00,1719,3174,0,802,264,0,3304,0,0,210,0
12/17/2021 15:00,1698,3279,0,828,271,0,3118,0,0,212,0
12/17/2021 16:00,1707,3443,0,1123,303,0,2901,0,0,210,0
12/17/2021 17:00,1719,3472,0,1344,305,0,2802,0,0,370,0
12/17/2021 18:00,1720,3470,0,1264,310,0,2702,0,0,409,0
12/17/2021 19:00,1719,3452,0,1164,315,0,2628,0,0,413,0
12/17/2021 20:00,1551,3477,0,1260,260,0,2541,0,0,210,0
12/17/2021 21:00,1476,3225,0,1301,260,0,2518,0,0,107,0
12/17/2021 22:00,1319,2585,0,1230,243,0,2542,0,0,2,0
12/17/2021 23:00,1311,2118,0,1155,222,0,2706,0,0,2,0
12/18/2021 0:00,1300,1548,0,885,175,0,2719,0,0,2,0
12/18/2021 1:00,1294,1530,0,665,177,0,2744,0,0,2,0
12/18/2021 2:00,1240,1716,0,416,177,0,2605,0,0,2,0
12/18/2021 3:00,1232,1704,0,413,177,0,2569,0,0,2,0
12/18/2021 4:00,1239,1761,0,413,176,0,2421,0,0,2,0
12/18/2021 5:00,1236,1867,0,413,177,0,2347,0,0,2,0
12/18/2021 6:00,1237,1919,0,417,175,0,2241,0,0,2,0
12/18/2021 7:00,1250,1987,0,803,197,0,2404,0,0,2,0
12/18/2021 8:00,1282,2448,0,949,222,0,2507,0,0,2,0
12/18/2021 9:00,1287,3051,0,1236,215,0,2312,0,0,2,0
12/18/2021 10:00,1283,3296,0,1304,241,0,2258,0,0,145,0
12/18/2021 11:00,1286,3604,0,1309,255,0,2288,0,0,211,0
12/18/2021 12:00,1292,3710,0,1311,254,0,2280,0,0,211,0
12/18/2021 13:00,1288,3662,0,1307,268,0,2094,0,0,210,0
12/18/2021 14:00,1286,3166,0,1315,292,0,1965,0,0,212,0
12/18/2021 15:00,1274,3075,0,1304,313,0,2122,0,0,208,0
12/18/2021 16:00,1383.75,3421.5,0,1175,302.25,0,2397.75,0,0,229.5,0
12/18/2021 17:00,1285,3634,0,1356,314,0,2656,0,0,289,0
12/18/2021 18:00,1289,3645,0,1367,315,0,2482,0,0,350,0
12/18/2021 19:00,1285,3557,0,1359,314,0,2394,0,0,303,0
12/18/2021 20:00,1290,3269,0,1362,313,0,2119,0,0,209,0
12/18/2021 21:00,1303,2712,0,1379,290,0,2061,0,0,211,0
12/18/2021 22:00,1285,2447,0,1177,259,0,1990,0,0,206,0
12/18/2021 23:00,1283,2344,0,420,235,0,1962,0,0,208,0
12/19/2021 0:00,1291,2515,0,177,192,0,1980,0,0,53,0
12/19/2021 1:00,1223,2768,0,12,178,0,1777,0,0,2,0
12/19/2021 2:00,1223,2603,0,10,181,0,1750,0,0,2,0
12/19/2021 3:00,1207,2252,0,9,183,0,1623,0,0,2,0
12/19/2021 4:00,1218,2340,0,10,183,0,1428,0,0,2,0
12/19/2021 5:00,1214,2598,0,10,176,0,1195,0,0,2,0
12/19/2021 6:00,1213,2683,0,12,177,0,1134,0,0,2,0
12/19/2021 7:00,1215,2546,0,201,200,0,1106,0,0,2,0
12/19/2021 8:00,1286,2623,0,385,222,0,1239,0,0,66,0
12/19/2021 9:00,1287,2782,0,791,224,0,1228,0,0,210,0
12/19/2021 10:00,1293,3278,0,863,255,0,1280,0,0,209,0
12/19/2021 11:00,1285,3752,0,895,264,0,1223,0,0,212,0
12/19/2021 12:00,1286,3770,0,891,264,0,909,0,0,212,0
12/19/2021 13:00,1283,3727,0,871,215,0,909,0,0,210,0
12/19/2021 14:00,1271,3574,0,859,156,0,1171,0,0,208,0
12/19/2021 15:00,1264,3239,0,851,273,0,1611,0,0,206,0
12/19/2021 16:00,1269,3534,0,917,279,0,1912,0,0,211,0
12/19/2021 17:00,1257,3562,0,897,274,0,1995,0,0,431,0
12/19/2021 18:00,1258,3550,0,810,276,0,2128,0,0,435,0
12/19/2021 19:00,1263,3463,0,689,275,0,2229,0,0,416,0
12/19/2021 20:00,1285,3475,0,418,272,0,2417,0,0,209,0
12/19/2021 21:00,1269,3014,0,51,259,0,2460,0,0,207,0
12/19/2021 22:00,1255,2358,0,32,257,0,2272,0,0,209,0
12/19/2021 23:00,1269,2179,0,139,214,0,2147,0,0,210,0
12/20/2021 0:00,1275,2198,0,361,179,0,2172,0,0,209,0
12/20/2021 1:00,1269,1774,0,443,180,0,2394,0,0,210,0
12/20/2021 2:00,1128,1596,0,293,177,0,2564,0,0,2,0
12/20/2021 3:00,1177,1361,0,338,179,0,2649,0,0,2,0
12/20/2021 4:00,1040,1255,0,292,183,0,2781,0,0,2,0
12/20/2021 5:00,1110,1564,0,287,185,0,2838,0,0,31,0
12/20/2021 6:00,1222,1894,0,407,182,0,2974,0,0,173,0
12/20/2021 7:00,1271,2226,0,720,217,0,3087,0,0,206,0
12/20/2021 8:00,1276,3467,0,848,232,0,2970,0,0,210,0
12/20/2021 9:00,1283,3454,0,1284,268,0,2943,0,0,210,0
12/20/2021 10:00,1283,3622,0,1325,265,0,2897,0,0,208,0
12/20/2021 11:00,1272,3617,0,1324,265,0,2680,0,0,466,0
12/20/2021 12:00,749,3664,0,1374,266,0,2676,0,0,651,0
12/20/2021 13:00,736,3697,0,1348,261,0,2591,0,0,590,0
12/20/2021 14:00,748,3739,0,1360,270,0,2474,0,0,505,0
12/20/2021 15:00,745,3570,0,1334,268,0,2860,0,0,464,0
12/20/2021 16:00,752,3563,0,1338,288,0,3010,0,0,472,0
12/20/2021 17:00,747,3678,0,1353,299,0,3006,0,0,478,0
12/20/2021 18:00,927,3540,0,1339,295,0,2988,0,0,468,0
12/20/2021 19:00,1003,3416,0,1362,293,0,2948,0,0,489,0
12/20/2021 20:00,1029,3335,0,1115,263,0,2925,0,0,475,0
12/20/2021 21:00,1025,3174,0,801,260,0,2696,0,0,391,0
12/20/2021 22:00,1005,2760,0,780,263,0,2647,0,0,305,0
12/20/2021 23:00,1010,1924,0,561,224,0,2647,0,0,206,0
12/21/2021 0:00,1018,1717,0,450,228,0,2628,0,0,208,0
12/21/2021 1:00,1028,1788,0,446,230,0,2659,0,0,210,0
12/21/2021 2:00,1155,1621,0,449,224,0,2899,0,0,55,0
12/21/2021 3:00,1071,1586,0,389,221,0,3055,0,0,2,0
12/21/2021 4:00,1139,1652,0,292,228,0,2996,0,0,2,0
12/21/2021 5:00,1216,2107,0,387,230,0,2782,0,0,2,0
12/21/2021 6:00,1214,2584,0,448,226,0,2893,0,0,216,0
12/21/2021 7:00,1243,3163,0,448,228,0,3149,0,0,442,0
12/21/2021 8:00,1273,3616,0,450,227,0,3366,0,0,417,0
12/21/2021 9:00,1275,3627,0,451,227,0,3322,0,0,394,0
12/21/2021 10:00,1276,3334,0,776,254,0,3503,0,0,274,0
12/21/2021 11:00,1271,3277,0,933,260,0,3626,0,0,207,0
12/21/2021 12:00,1276,3291,0,903,262,0,3755,0,0,208,0
12/21/2021 13:00,1274,3156,0,832,260,0,3914,0,0,207,0
12/21/2021 14:00,1272,2846,0,1184,262,0,3904,0,0,208,0
12/21/2021 15:00,1275,2819,0,1316,269,0,3807,0,0,208,0
12/21/2021 16:00,1275,2962,0,1203,309,0,4155,0,0,208,0
12/21/2021 17:00,1279,3201,0,1161,314,0,4164,0,0,209,0
12/21/2021 18:00,1271,3155,0,1129,310,0,4305,0,0,207,0
12/21/2021 19:00,1260,2865,0,911,312,0,4448,0,0,207,0
12/21/2021 20:00,1246,2555,0,857,310,0,4509,0,0,205,0
12/21/2021 21:00,1243,2185,0,812,308,0,4674,0,0,203,0
12/21/2021 22:00,1245,1311,0,780,300,0,5158,0,0,205,0
12/21/2021 23:00,1214,1046,0,450,273,0,5278,0,0,170,0
12/22/2021 0:00,1259,937,0,448,238,0,5388,0,0,2,0
12/22/2021 1:00,1084,692,0,304,222,0,5567,0,0,2,0
12/22/2021 2:00,756,649,0,169,221,0,5769,0,0,2,0
12/22/2021 3:00,596,658,0,84,223,0,5720,0,0,2,0
12/22/2021 4:00,573,677,0,82,224,0,5516,0,0,2,0
12/22/2021 5:00,704,642,0,83,219,0,5479,0,0,2,0
12/22/2021 6:00,890,816,0,161,224,0,5594,0,0,2,0
12/22/2021 7:00,993,873,0,259,219,0,5699,0,0,2,0
12/22/2021 8:00,1238,1518,0,373,221,0,5690,0,0,2,0
12/22/2021 9:00,1273,1964,0,446,119,0,5531,0,0,2,0
12/22/2021 10:00,1274,2051,0,442,119,0,5577,0,0,2,0
12/22/2021 11:00,1273,2172,0,444,130,0,5284,0,0,2,0
12/22/2021 12:00,1272,2244,0,443,164,0,4858,0,0,2,0
12/22/2021 13:00,1273,2228,0,445,162,0,4776,0,0,2,0
12/22/2021 14:00,1281,2228,0,441,163,0,4527,0,0,2,0
12/22/2021 15:00,1273,2224,0,443,200,0,4244,0,0,205,0
12/22/2021 16:00,1259,2298,0,440,201,0,4301,0,0,206,0
12/22/2021 17:00,1268,2276,0,444,199,0,4214,0,0,205,0
12/22/2021 18:00,1272,2262,0,442,199,0,4251,0,0,204,0
12/22/2021 19:00,1276,2230,0,445,197,0,4233,0,0,138,0
12/22/2021 20:00,1274,2183,0,443,199,0,4406,0,0,2,0
12/22/2021 21:00,1280,2396,0,445,199,0,4443,0,0,2,0
12/22/2021 22:00,1271,2009,0,446,199,0,4572,0,0,2,0
12/22/2021 23:00,1200,1266,0,431,180,0,4964,0,0,2,0
12/23/2021 0:00,1093,1234,0,358,131,0,5143,0,0,2,0
12/23/2021 1:00,1133,1137,0,337,119,0,5080,0,0,2,0
12/23/2021 2:00,1008,984,0,180,115,0,5306,0,0,2,0
12/23/2021 3:00,960,929,0,83,113,0,5147,0,0,2,0
12/23/2021 4:00,887,950,0,83,112,0,5091,0,0,2,0
12/23/2021 5:00,957,914,0,81,112,0,5206,0,0,2,0
12/23/2021 6:00,1051,951,0,87,111,0,4478,0,0,2,0
12/23/2021 7:00,1121,1164,0,156,117,0,3604,0,0,2,0
12/23/2021 8:00,1273,1832,0,523,120,0,3221,0,0,2,0
12/23/2021 9:00,1283,2749,0,683,111,0,2948,0,0,2,0
12/23/2021 10:00,1278,2920,0,771,104,0,2861,0,0,2,0
12/23/2021 11:00,1267,3032,0,894,115,0,2968,0,0,2,0
12/23/2021 12:00,1253,3239,0,1292,153,0,2823,0,0,2,0
12/23/2021 13:00,1323,2760,0,1295,124,0,2770,0,0,2,0
12/23/2021 14:00,1442,2735,0,1291,127,0,2407,0,0,2,0
12/23/2021 15:00,1477,2829,0,1305,216,0,2242,0,0,2,0
12/23/2021 16:00,1545,2764,0,1327,277,0,2197,0,0,260,0
12/23/2021 17:00,1680,2576,0,1326,311,0,2225,0,0,331,0
12/23/2021 18:00,1692,2470,0,1328,306,0,2153,0,0,227,0
12/23/2021 19:00,1702,1931,0,1234,310,0,2212,0,0,231,0
12/23/2021 20:00,1709,1688,0,1285,311,0,2192,0,0,230,0
12/23/2021 21:00,1696,1330,0,1327,307,0,2152,0,0,133,0
12/23/2021 22:00,1709,1198,0,1307,304,0,2158,0,0,2,0
12/23/2021 23:00,1700,1039,0,937,243,0,2316,0,0,2,0
12/24/2021 0:00,1676,1358,0,858,205,0,2682,0,0,2,0
12/24/2021 1:00,1704,1322,0,837,189,0,2865,0,0,2,0
12/24/2021 2:00,1528,782,0,711,185,0,3230,0,0,2,0
12/24/2021 3:00,1288,877,0,489,190,0,3431,0,0,2,0
12/24/2021 4:00,1611,741,0,494,187,0,3687,0,0,2,0
12/24/2021 5:00,1298,681,0,564,189,0,4216,0,0,2,0
12/24/2021 6:00,1329,698,0,573,192,0,4369,0,0,2,0
12/24/2021 7:00,1624,811,0,656,189,0,4421,0,0,2,0
12/24/2021 8:00,1689,1532,0,747,206,0,3820,0,0,2,0
12/24/2021 9:00,1678,2315,0,836,229,0,3554,0,0,2,0
12/24/2021 10:00,1678,2677,0,353,229,0,3433,0,0,2,0
12/24/2021 11:00,1675,2619,0,374,241,0,3354,0,0,2,0
12/24/2021 12:00,1689,2673,0,495,274,0,3108,0,0,2,0
12/24/2021 13:00,1696,2488,0,609,272,0,2718,0,0,2,0
12/24/2021 14:00,1693,2116,0,337,271,0,2464,0,0,2,0
12/24/2021 15:00,1696,2119,0,338,272,0,2537,0,0,2,0
12/24/2021 16:00,1703,2079,0,344,304,0,3334,0,0,98,0
12/24/2021 17:00,1695,1976,0,346,309,0,3829,0,0,204,0
12/24/2021 18:00,1290,1520,0,352,307,0,4169,0,0,192,0
12/24/2021 19:00,1029,1637,0,429,310,0,4357,0,0,2,0
12/24/2021 20:00,1097,1171,0,484,309,0,4466,0,0,2,0
12/24/2021 21:00,1020,1041,0,479,310,0,4547,0,0,2,0
12/24/2021 22:00,872,943,0,413,302,0,4471,0,0,2,0
12/24/2021 23:00,747,664,0,412,263,0,4381,0,0,2,0
12/25/2021 0:00,521,669,0,411,229,0,4188,0,0,2,0
12/25/2021 1:00,500,621,0,412,227,0,3844,0,0,2,0
12/25/2021 2:00,503,636,0,412,228,0,3295,0,0,2,0
12/25/2021 3:00,500,611,0,413,222,0,2991,0,0,2,0
12/25/2021 4:00,491,615,0,411,225,0,2948,0,0,2,0
12/25/2021 5:00,791.75,698,0,454.5,227.5,0,3073.5,0,0,2,0
12/25/2021 6:00,507,628,0,410,226,0,3122,0,0,2,0
12/25/2021 7:00,554,627,0,412,228,0,3377,0,0,2,0
12/25/2021 8:00,1014,1039.5,0,627,245.25,0,3174.5,0,0,2,0
12/25/2021 9:00,937,802,0,876,244,0,3808,0,0,2,0
12/25/2021 10:00,1028,911,0,977,273,0,3617,0,0,2,0
12/25/2021 11:00,1124,919,0,759,316,0,3566,0,0,2,0
12/25/2021 12:00,1171,1325,0,1008,310,0,3334,0,0,2,0
12/25/2021 13:00,1188,1388,0,1273,315,0,3018,0,0,2,0
12/25/2021 14:00,1166,1360,0,1314,314,0,2588,0,0,2,0
12/25/2021 15:00,1194,1254,0,1315,313,0,2555,0,0,2,0
12/25/2021 16:00,1186,1153,0,1319,312,0,2419,0,0,2,0
12/25/2021 17:00,1178,1108,0,1170,313,0,2443,0,0,2,0
12/25/2021 18:00,1141,850,0,758,308,0,2627,0,0,2,0
12/25/2021 19:00,1055,835,0,757,306,0,2590,0,0,2,0
12/25/2021 20:00,898,907,0,654,277,0,2522,0,0,2,0
12/25/2021 21:00,892,948,0,575,276,0,2572,0,0,2,0
12/25/2021 22:00,784,873,0,513,276,0,2577,0,0,2,0
12/25/2021 23:00,758,914,0,584,274,0,2519,0,0,2,0
12/26/2021 0:00,764,1159,0,742,273,0,2440,0,0,2,0
12/26/2021 1:00,777,1036,0,651,275,0,2507,0,0,2,0
12/26/2021 2:00,812,764,0,407,272,0,2534,0,0,2,0
12/26/2021 3:00,833,871,0,493,276,0,2281,0,0,2,0
12/26/2021 4:00,922,850,0,486,275,0,2084,0,0,2,0
12/26/2021 5:00,871,868,0,433,270,0,2008,0,0,2,0
12/26/2021 6:00,889,1017,0,432,278,0,2036,0,0,2,0
12/26/2021 7:00,661,937,0,406,268,0,2095,0,0,2,0
12/26/2021 8:00,876,1197,0,473,303,0,1693,0,0,2,0
12/26/2021 9:00,1181,1506,0,635,318,0,1677,0,0,2,0
12/26/2021 10:00,1273,1859,0,783,319,0,1841,0,0,2,0
