,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Wind Onshore,"('Fossil Gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Consumption')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Consumption')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil', 'Actual Consumption')","('Fossil Peat', 'Actual Aggregated')","('Fossil Peat', 'Actual Consumption')","('Hydro Pumped Storage', 'Actual Aggregated')","('Hydro Pumped Storage', 'Actual Consumption')","('Hydro Run-of-river and poundage', 'Actual Aggregated')","('Hydro Run-of-river and poundage', 'Actual Consumption')","('Other', 'Actual Aggregated')","('Other', 'Actual Consumption')","('Wind Onshore', 'Actual Aggregated')"
2019-02-14 21:30:00+00:00,,,,,,,,,564.0,,107.0,,0.0,,328.0,,132.0,,155.0,,0.0,,2187.0
2019-02-14 22:00:00+00:00,,,,,,,,,571.0,,98.0,,0.0,,314.0,,20.0,,147.0,,0.0,,2221.0
2019-02-14 22:30:00+00:00,,,,,,,,,622.0,,108.0,,0.0,,236.0,,106.0,,139.0,,0.0,,2254.0
2019-02-14 23:00:00+00:00,,,,,,,,,580.0,,96.0,,0.0,,217.0,,58.0,,121.0,,0.0,,2214.0
2019-02-14 23:30:00+00:00,,,,,,,,,604.0,,100.0,,0.0,,151.0,,25.0,,112.0,,0.0,,2240.0
2019-02-15 00:00:00+00:00,,,,,,,,,588.0,,101.0,,0.0,,143.0,,18.0,,111.0,,0.0,,2224.0
2019-02-15 00:30:00+00:00,,,,,,,,,575.0,,98.0,,0.0,,118.0,,0.0,,110.0,,0.0,,2285.0
2019-02-15 01:00:00+00:00,,,,,,,,,557.0,,98.0,,0.0,,119.0,,0.0,,111.0,,0.0,,2331.0
2019-02-15 01:30:00+00:00,,,,,,,,,607.0,,105.0,,0.0,,125.0,,0.0,,113.0,,0.0,,2211.0
2019-02-15 02:00:00+00:00,,,,,,,,,606.0,,102.0,,0.0,,126.0,,0.0,,113.0,,0.0,,2183.0
2019-02-15 02:30:00+00:00,,,,,,,,,627.0,,110.0,,0.0,,128.0,,0.0,,114.0,,0.0,,2097.0
2019-02-15 03:00:00+00:00,,,,,,,,,623.0,,106.0,,0.0,,127.0,,0.0,,115.0,,0.0,,2059.0
2019-02-15 03:30:00+00:00,,,,,,,,,604.0,,103.0,,0.0,,125.0,,0.0,,113.0,,0.0,,2068.0
2019-02-15 04:00:00+00:00,,,,,,,,,623.0,,106.0,,0.0,,128.0,,0.0,,114.0,,0.0,,2044.0
2019-02-15 04:30:00+00:00,,,,,,,,,622.0,,107.0,,0.0,,127.0,,0.0,,114.0,,0.0,,2030.0
2019-02-15 05:00:00+00:00,,,,,,,,,633.0,,88.0,,0.0,,129.0,,0.0,,114.0,,0.0,,2069.0
2019-02-15 05:30:00+00:00,,,,,,,,,618.0,,124.0,,0.0,,185.0,,0.0,,114.0,,0.0,,2065.0
2019-02-15 06:00:00+00:00,,,,,,,,,599.0,,127.0,,0.0,,198.0,,0.0,,113.0,,0.0,,2171.0
2019-02-15 06:30:00+00:00,,,,,,,,,643.0,,109.0,,0.0,,233.0,,0.0,,115.0,,0.0,,2206.0
2019-02-15 07:00:00+00:00,,,,,,,,,645.0,,96.0,,0.0,,304.0,,12.0,,113.0,,0.0,,2275.0
2019-02-15 07:30:00+00:00,,,,,,,,,886.0,,107.0,,0.0,,337.0,,16.0,,112.0,,0.0,,2217.0
2019-02-15 08:00:00+00:00,,,,,,,,,1019.0,,108.0,,0.0,,340.0,,19.0,,116.0,,0.0,,2184.0
2019-02-15 08:30:00+00:00,,,,,,,,,991.0,,106.0,,0.0,,337.0,,19.0,,119.0,,0.0,,2153.0
2019-02-15 09:00:00+00:00,,,,,,,,,973.0,,115.0,,0.0,,335.0,,16.0,,126.0,,0.0,,2125.0
2019-02-15 09:30:00+00:00,,,,,,,,,937.0,,92.0,,0.0,,337.0,,30.0,,130.0,,0.0,,2056.0
2019-02-15 10:00:00+00:00,,,,,,,,,959.0,,110.0,,0.0,,330.0,,20.0,,126.0,,0.0,,2024.0
2019-02-15 10:30:00+00:00,,,,,,,,,771.0,,99.0,,0.0,,333.0,,20.0,,127.0,,0.0,,2081.0
2019-02-15 11:00:00+00:00,,,,,,,,,613.0,,103.0,,0.0,,302.0,,27.0,,133.0,,0.0,,2252.0
2019-02-15 11:30:00+00:00,,,,,,,,,793.0,,0.0,,0.0,,332.0,,20.0,,135.0,,0.0,,2249.0
2019-02-15 12:00:00+00:00,,,,,,,,,660.0,,0.0,,0.0,,336.0,,21.0,,136.0,,0.0,,2276.0
2019-02-15 12:30:00+00:00,,,,,,,,,640.0,,0.0,,0.0,,318.0,,20.0,,146.0,,0.0,,2343.0
2019-02-15 13:00:00+00:00,,,,,,,,,609.0,,0.0,,0.0,,296.0,,20.0,,148.0,,0.0,,2285.0
2019-02-15 13:30:00+00:00,,,,,,,,,657.0,,0.0,,0.0,,218.0,,25.0,,160.0,,0.0,,2160.0
2019-02-15 14:00:00+00:00,,,,,,,,,696.0,,0.0,,0.0,,267.0,,24.0,,159.0,,0.0,,2197.0
2019-02-15 14:30:00+00:00,,,,,,,,,744.0,,0.0,,0.0,,296.0,,31.0,,161.0,,0.0,,2145.0
2019-02-15 15:00:00+00:00,,,,,,,,,719.0,,0.0,,0.0,,293.0,,24.0,,171.0,,0.0,,2213.0
2019-02-15 15:30:00+00:00,,,,,,,,,610.0,,0.0,,0.0,,306.0,,20.0,,177.0,,0.0,,2395.0
2019-02-15 16:00:00+00:00,,,,,,,,,582.0,,0.0,,0.0,,268.0,,20.0,,176.0,,0.0,,2478.0
2019-02-15 16:30:00+00:00,,,,,,,,,620.0,,0.0,,0.0,,269.0,,28.0,,178.0,,0.0,,2476.0
2019-02-15 17:00:00+00:00,,,,,,,,,602.0,,0.0,,0.0,,312.0,,20.0,,177.0,,0.0,,2486.0
2019-02-15 17:30:00+00:00,,,,,,,,,645.0,,0.0,,0.0,,243.0,,31.0,,181.0,,0.0,,2527.0
2019-02-15 18:00:00+00:00,,,,,,,,,588.0,,0.0,,0.0,,295.0,,20.0,,187.0,,0.0,,2649.0
2019-02-15 18:30:00+00:00,,,,,,,,,617.0,,0.0,,0.0,,226.0,,25.0,,196.0,,0.0,,2513.0
2019-02-15 19:00:00+00:00,,,,,,,,,610.0,,0.0,,0.0,,222.0,,143.0,,195.0,,0.0,,2589.0
2019-02-15 19:30:00+00:00,,,,,,,,,616.0,,0.0,,0.0,,223.0,,144.0,,195.0,,0.0,,2600.0
2019-02-15 20:00:00+00:00,,,,,,,,,605.0,,0.0,,0.0,,222.0,,101.0,,181.0,,0.0,,2593.0
2019-02-15 20:30:00+00:00,,,,,,,,,601.0,,0.0,,0.0,,220.0,,101.0,,169.0,,0.0,,2589.0
2019-02-15 21:00:00+00:00,,,,,,,,,619.0,,0.0,,0.0,,221.0,,105.0,,158.0,,0.0,,2508.0
2019-02-15 21:30:00+00:00,,,,,,,,,585.0,,0.0,,0.0,,215.0,,97.0,,156.0,,0.0,,2595.0
2019-02-15 22:00:00+00:00,,,,,,,,,551.0,,33.0,,0.0,,186.0,,22.0,,147.0,,0.0,,2500.0
2019-02-15 22:30:00+00:00,,,,,,,,,551.0,,76.0,,0.0,,119.0,,20.0,,148.0,,0.0,,2316.0
2019-02-15 23:00:00+00:00,,,,,,,,,616.0,,108.0,,0.0,,124.0,,30.0,,117.0,,0.0,,2196.0
2019-02-15 23:30:00+00:00,,,,,,,,,601.0,,106.0,,0.0,,123.0,,27.0,,112.0,,0.0,,2240.0
2019-02-16 00:00:00+00:00,,,,,,,,,559.0,,105.0,,0.0,,119.0,,18.0,,111.0,,0.0,,2123.0
2019-02-16 00:30:00+00:00,,,,,,,,,582.0,,110.0,,0.0,,121.0,,22.0,,112.0,,0.0,,2072.0
2019-02-16 01:00:00+00:00,,,,,,,,,659.0,,106.0,,0.0,,123.0,,0.0,,112.0,,0.0,,2098.0
2019-02-16 01:30:00+00:00,,,,,,,,,612.0,,99.0,,0.0,,118.0,,0.0,,111.0,,0.0,,2074.0
2019-02-16 02:00:00+00:00,,,,,,,,,668.0,,104.0,,0.0,,123.0,,0.0,,113.0,,0.0,,1896.0
2019-02-16 02:30:00+00:00,,,,,,,,,630.0,,102.0,,0.0,,120.0,,0.0,,111.0,,0.0,,1776.0
2019-02-16 03:00:00+00:00,,,,,,,,,637.0,,94.0,,0.0,,122.0,,0.0,,112.0,,0.0,,1596.0
2019-02-16 03:30:00+00:00,,,,,,,,,661.0,,114.0,,0.0,,123.0,,0.0,,113.0,,0.0,,1513.0
2019-02-16 04:00:00+00:00,,,,,,,,,669.0,,109.0,,0.0,,124.0,,0.0,,114.0,,0.0,,1540.0
2019-02-16 04:30:00+00:00,,,,,,,,,678.0,,122.0,,0.0,,124.0,,0.0,,114.0,,0.0,,1548.0
2019-02-16 05:00:00+00:00,,,,,,,,,842.0,,102.0,,0.0,,206.0,,0.0,,110.0,,0.0,,1455.0
2019-02-16 05:30:00+00:00,,,,,,,,,783.0,,142.0,,0.0,,220.0,,0.0,,109.0,,0.0,,1495.0
2019-02-16 06:00:00+00:00,,,,,,,,,929.0,,107.0,,0.0,,254.0,,0.0,,113.0,,0.0,,1492.0
2019-02-16 06:30:00+00:00,,,,,,,,,1090.0,,102.0,,0.0,,308.0,,0.0,,112.0,,0.0,,1550.0
2019-02-16 07:00:00+00:00,,,,,,,,,620.0,,99.0,,0.0,,333.0,,15.0,,126.0,,0.0,,1567.0
2019-02-16 07:30:00+00:00,,,,,,,,,573.0,,101.0,,0.0,,280.0,,20.0,,134.0,,0.0,,1682.0
2019-02-16 08:00:00+00:00,,,,,,,,,550.0,,99.0,,0.0,,253.0,,20.0,,136.0,,0.0,,1707.0
2019-02-16 08:30:00+00:00,,,,,,,,,596.0,,107.0,,0.0,,243.0,,33.0,,140.0,,0.0,,1838.0
2019-02-16 09:00:00+00:00,,,,,,,,,571.0,,90.0,,0.0,,240.0,,28.0,,138.0,,0.0,,1968.0
2019-02-16 09:30:00+00:00,,,,,,,,,578.0,,92.0,,0.0,,241.0,,27.0,,138.0,,0.0,,2158.0
2019-02-16 10:00:00+00:00,,,,,,,,,641.0,,136.0,,0.0,,275.0,,20.0,,135.0,,0.0,,2078.0
2019-02-16 10:30:00+00:00,,,,,,,,,565.0,,105.0,,30.0,,284.0,,20.0,,135.0,,0.0,,2128.0
2019-02-16 11:00:00+00:00,,,,,,,,,552.0,,98.0,,34.0,,247.0,,20.0,,137.0,,0.0,,2180.0
2019-02-16 11:30:00+00:00,,,,,,,,,515.0,,103.0,,35.0,,249.0,,28.0,,137.0,,0.0,,2347.0
2019-02-16 12:00:00+00:00,,,,,,,,,509.0,,120.0,,34.0,,247.0,,25.0,,137.0,,0.0,,2353.0
2019-02-16 12:30:00+00:00,,,,,,,,,507.0,,119.0,,35.0,,246.0,,26.0,,137.0,,0.0,,2363.0
2019-02-16 13:00:00+00:00,,,,,,,,,471.0,,100.0,,35.0,,211.0,,27.0,,151.0,,0.0,,2389.0
2019-02-16 13:30:00+00:00,,,,,,,,,483.0,,92.0,,35.0,,201.0,,30.0,,161.0,,0.0,,2316.0
2019-02-16 14:00:00+00:00,,,,,,,,,471.0,4.0,95.0,4.0,35.0,4.0,167.0,0.0,27.0,0.0,160.0,0.0,0.0,1.0,2323.0
2019-02-16 14:30:00+00:00,,,,,,,,,487.0,4.0,97.0,4.0,35.0,5.0,169.0,0.0,35.0,0.0,161.0,0.0,0.0,1.0,2321.0
2019-02-16 15:00:00+00:00,,,,,,,,,488.0,,108.0,,35.0,,149.0,,33.0,,162.0,,0.0,,2358.0
2019-02-16 15:30:00+00:00,,,,,,,,,498.0,,108.0,,34.0,,142.0,,34.0,,175.0,,0.0,,2368.0
2019-02-16 16:00:00+00:00,,,,,,,,,458.0,,108.0,,36.0,,134.0,,25.0,,178.0,,0.0,,2473.0
2019-02-16 16:30:00+00:00,,,,,,,,,454.0,,108.0,,34.0,,135.0,,64.0,,196.0,,0.0,,2474.0
2019-02-16 17:00:00+00:00,,,,,,,,,471.0,,108.0,,32.0,,138.0,,148.0,,198.0,,0.0,,2484.0
2019-02-16 17:30:00+00:00,,,,,,,,,552.0,,82.0,,34.0,,229.0,,188.0,,196.0,,0.0,,2579.0
2019-02-16 18:00:00+00:00,,,,,,,,,654.0,,124.0,,34.0,,258.0,,176.0,,192.0,,0.0,,2572.0
2019-02-16 18:30:00+00:00,,,,,,,,,600.0,,109.0,,35.0,,296.0,,171.0,,191.0,,0.0,,2500.0
2019-02-16 19:00:00+00:00,,,,,,,,,484.0,,105.0,,34.0,,298.0,,178.0,,192.0,,0.0,,2535.0
2019-02-16 19:30:00+00:00,,,,,,,,,466.0,,109.0,,35.0,,320.0,,94.0,,188.0,,0.0,,2619.0
2019-02-16 20:00:00+00:00,,,,,,,,,497.0,,105.0,,36.0,,219.0,,22.0,,178.0,,0.0,,2520.0
2019-02-16 20:30:00+00:00,,,,,,,,,492.0,,127.0,,34.0,,195.0,,24.0,,170.0,,0.0,,2452.0
2019-02-16 21:00:00+00:00,,,,,,,,,491.0,,111.0,,35.0,,152.0,,24.0,,164.0,,0.0,,2397.0
2019-02-16 21:30:00+00:00,,,,,,,,,469.0,,101.0,,34.0,,140.0,,21.0,,158.0,,0.0,,2368.0
2019-02-16 22:00:00+00:00,,,,,,,,,441.0,,99.0,,35.0,,120.0,,19.0,,156.0,,0.0,,2218.0
2019-02-16 22:30:00+00:00,,,,,,,,,445.0,,100.0,,34.0,,120.0,,19.0,,157.0,,0.0,,2079.0
2019-02-16 23:00:00+00:00,,,,,,,,,437.0,,99.0,,36.0,,120.0,,20.0,,117.0,,0.0,,2035.0
2019-02-16 23:30:00+00:00,,,,,,,,,428.0,,99.0,,34.0,,118.0,,24.0,,109.0,,0.0,,2010.0
2019-02-17 00:00:00+00:00,,,,,,,,,427.0,,99.0,,36.0,,118.0,,15.0,,108.0,,0.0,,1874.0
2019-02-17 00:30:00+00:00,,,,,,,,,437.0,,99.0,,34.0,,119.0,,0.0,,110.0,,0.0,,1899.0
2019-02-17 01:00:00+00:00,,,,,,,,,442.0,,99.0,,35.0,,121.0,,0.0,,110.0,,0.0,,1924.0
2019-02-17 01:30:00+00:00,,,,,,,,,433.0,,99.0,,35.0,,120.0,,0.0,,109.0,,0.0,,1887.0
2019-02-17 02:00:00+00:00,,,,,,,,,434.0,,101.0,,34.0,,120.0,,0.0,,109.0,,0.0,,1791.0
2019-02-17 02:30:00+00:00,,,,,,,,,432.0,,99.0,,36.0,,120.0,,0.0,,109.0,,0.0,,1805.0
2019-02-17 03:00:00+00:00,,,,,,,,,442.0,,98.0,,35.0,,120.0,,0.0,,110.0,,0.0,,1687.0
2019-02-17 03:30:00+00:00,,,,,,,,,441.0,,100.0,,36.0,,121.0,,0.0,,110.0,,0.0,,1664.0
2019-02-17 04:00:00+00:00,,,,,,,,,437.0,,101.0,,34.0,,120.0,,0.0,,110.0,,0.0,,1621.0
2019-02-17 04:30:00+00:00,,,,,,,,,444.0,,99.0,,36.0,,121.0,,0.0,,110.0,,0.0,,1586.0
2019-02-17 05:00:00+00:00,,,,,,,,,440.0,,99.0,,34.0,,120.0,,0.0,,110.0,,0.0,,1610.0
2019-02-17 05:30:00+00:00,,,,,,,,,453.0,,98.0,,36.0,,122.0,,0.0,,110.0,,0.0,,1577.0
2019-02-17 06:00:00+00:00,,,,,,,,,471.0,,99.0,,34.0,,122.0,,0.0,,115.0,,0.0,,1511.0
2019-02-17 06:30:00+00:00,,,,,,,,,426.0,,99.0,,36.0,,121.0,,0.0,,120.0,,0.0,,1513.0
2019-02-17 07:00:00+00:00,,,,,,,,,415.0,,102.0,,34.0,,122.0,,25.0,,129.0,,0.0,,1499.0
2019-02-17 07:30:00+00:00,,,,,,,,,433.0,,108.0,,36.0,,128.0,,30.0,,138.0,,0.0,,1484.0
2019-02-17 08:00:00+00:00,,,,,,,,,436.0,,109.0,,34.0,,129.0,,32.0,,139.0,,0.0,,1429.0
2019-02-17 08:30:00+00:00,,,,,,,,,431.0,,107.0,,36.0,,128.0,,30.0,,138.0,,0.0,,1614.0
2019-02-17 09:00:00+00:00,,,,,,,,,427.0,,105.0,,34.0,,127.0,,28.0,,138.0,,0.0,,1827.0
2019-02-17 09:30:00+00:00,,,,,,,,,427.0,,106.0,,36.0,,127.0,,28.0,,139.0,,0.0,,1953.0
2019-02-17 10:00:00+00:00,,,,,,,,,444.0,,103.0,,34.0,,127.0,,29.0,,138.0,,0.0,,1953.0
2019-02-17 10:30:00+00:00,,,,,,,,,456.0,,105.0,,37.0,,126.0,,28.0,,137.0,,0.0,,2076.0
2019-02-17 11:00:00+00:00,,,,,,,,,444.0,,100.0,,34.0,,211.0,,21.0,,137.0,,0.0,,2052.0
2019-02-17 11:30:00+00:00,,,,,,,,,415.0,,99.0,,35.0,,218.0,,19.0,,134.0,,0.0,,2009.0
2019-02-17 12:00:00+00:00,,,,,,,,,427.0,,99.0,,34.0,,229.0,,21.0,,135.0,,0.0,,2111.0
2019-02-17 12:30:00+00:00,,,,,,,,,451.0,,102.0,,36.0,,232.0,,26.0,,140.0,,0.0,,2243.0
2019-02-17 13:00:00+00:00,,,,,,,,,449.0,,102.0,,34.0,,241.0,,24.0,,150.0,,0.0,,2219.0
2019-02-17 13:30:00+00:00,,,,,,,,,429.0,,99.0,,35.0,,237.0,,20.0,,158.0,,0.0,,2207.0
2019-02-17 14:00:00+00:00,,,,,,,,,458.0,,106.0,,35.0,,243.0,,26.0,,159.0,,0.0,,2097.0
2019-02-17 14:30:00+00:00,,,,,,,,,433.0,,101.0,,35.0,,241.0,,24.0,,160.0,,0.0,,2038.0
2019-02-17 15:00:00+00:00,,,,,,,,,412.0,,99.0,,35.0,,236.0,,20.0,,159.0,,0.0,,2048.0
2019-02-17 15:30:00+00:00,,,,,,,,,427.0,,104.0,,35.0,,240.0,,21.0,,170.0,,0.0,,2001.0
2019-02-17 16:00:00+00:00,,,,,,,,,393.0,,138.0,,35.0,,238.0,,20.0,,175.0,,0.0,,2030.0
2019-02-17 16:30:00+00:00,,,,,,,,,402.0,,150.0,,34.0,,239.0,,20.0,,179.0,,0.0,,2142.0
2019-02-17 17:00:00+00:00,,,,,,,,,414.0,,104.0,,35.0,,242.0,,24.0,,178.0,,0.0,,2223.0
2019-02-17 17:30:00+00:00,,,,,,,,,491.0,,109.0,,34.0,,285.0,,20.0,,178.0,,0.0,,2213.0
2019-02-17 18:00:00+00:00,,,,,,,,,515.0,,123.0,,35.0,,320.0,,24.0,,194.0,,0.0,,2329.0
2019-02-17 18:30:00+00:00,,,,,,,,,489.0,,141.0,,33.0,,319.0,,20.0,,194.0,,0.0,,2350.0
2019-02-17 19:00:00+00:00,,,,,,,,,484.0,,142.0,,35.0,,316.0,,20.0,,176.0,,0.0,,2300.0
2019-02-17 19:30:00+00:00,,,,,,,,,470.0,,122.0,,34.0,,313.0,,20.0,,166.0,,0.0,,2285.0
2019-02-17 20:00:00+00:00,,,,,,,,,466.0,,111.0,,36.0,,312.0,,21.0,,165.0,,0.0,,2251.0
2019-02-17 20:30:00+00:00,,,,,,,,,490.0,,107.0,,34.0,,299.0,,20.0,,169.0,,0.0,,2111.0
2019-02-17 21:00:00+00:00,,,,,,,,,503.0,,106.0,,36.0,,196.0,,25.0,,163.0,,0.0,,2085.0
2019-02-17 21:30:00+00:00,,,,,,,,,478.0,,113.0,,34.0,,194.0,,68.0,,143.0,,0.0,,2099.0
2019-02-17 22:00:00+00:00,,,,,,,,,479.0,,105.0,,36.0,,153.0,,23.0,,132.0,,0.0,,1967.0
2019-02-17 22:30:00+00:00,,,,,,,,,482.0,,100.0,,34.0,,133.0,,23.0,,122.0,,0.0,,1854.0
2019-02-17 23:00:00+00:00,,,,,,,,,476.0,,100.0,,36.0,,121.0,,20.0,,110.0,,0.0,,1798.0
2019-02-17 23:30:00+00:00,,,,,,,,,507.0,,108.0,,34.0,,129.0,,31.0,,113.0,,0.0,,1872.0
2019-02-18 00:00:00+00:00,505.0,108.0,35.0,128.0,31.0,112.0,0.0,1916.0,,,,,,,,,,,,,,,
2019-02-18 00:30:00+00:00,489.0,103.0,35.0,125.0,25.0,111.0,0.0,1877.0,,,,,,,,,,,,,,,
2019-02-18 01:00:00+00:00,506.0,109.0,35.0,128.0,0.0,65.0,0.0,1948.0,,,,,,,,,,,,,,,
2019-02-18 01:30:00+00:00,518.0,112.0,35.0,130.0,0.0,67.0,0.0,2128.0,,,,,,,,,,,,,,,
2019-02-18 02:00:00+00:00,476.0,101.0,34.0,122.0,0.0,63.0,0.0,2134.0,,,,,,,,,,,,,,,
2019-02-18 02:30:00+00:00,454.0,99.0,35.0,118.0,0.0,61.0,0.0,2048.0,,,,,,,,,,,,,,,
2019-02-18 03:00:00+00:00,454.0,99.0,35.0,118.0,0.0,61.0,0.0,1965.0,,,,,,,,,,,,,,,
2019-02-18 03:30:00+00:00,482.0,101.0,35.0,122.0,0.0,63.0,0.0,1822.0,,,,,,,,,,,,,,,
2019-02-18 04:00:00+00:00,485.0,102.0,34.0,124.0,0.0,63.0,0.0,1857.0,,,,,,,,,,,,,,,
2019-02-18 04:30:00+00:00,497.0,106.0,36.0,126.0,0.0,64.0,0.0,1894.0,,,,,,,,,,,,,,,
2019-02-18 05:00:00+00:00,501.0,107.0,34.0,128.0,0.0,65.0,0.0,1989.0,,,,,,,,,,,,,,,
2019-02-18 05:30:00+00:00,508.0,109.0,36.0,128.0,0.0,65.0,0.0,2225.0,,,,,,,,,,,,,,,
2019-02-18 06:00:00+00:00,493.0,105.0,34.0,204.0,0.0,111.0,0.0,2250.0,,,,,,,,,,,,,,,
2019-02-18 06:30:00+00:00,562.0,100.0,36.0,243.0,0.0,111.0,0.0,2379.0,,,,,,,,,,,,,,,
2019-02-18 07:00:00+00:00,546.0,99.0,34.0,248.0,0.0,108.0,0.0,2255.0,,,,,,,,,,,,,,,
2019-02-18 07:30:00+00:00,647.0,102.0,36.0,311.0,20.0,113.0,0.0,2116.0,,,,,,,,,,,,,,,
2019-02-18 08:00:00+00:00,691.0,99.0,34.0,337.0,22.0,112.0,0.0,2069.0,,,,,,,,,,,,,,,
2019-02-18 08:30:00+00:00,711.0,110.0,35.0,339.0,34.0,126.0,0.0,1971.0,,,,,,,,,,,,,,,
2019-02-18 09:00:00+00:00,932.0,113.0,34.0,337.0,27.0,136.0,0.0,1852.0,,,,,,,,,,,,,,,
2019-02-18 09:30:00+00:00,935.0,142.0,36.0,338.0,28.0,136.0,0.0,1689.0,,,,,,,,,,,,,,,
2019-02-18 10:00:00+00:00,879.0,128.0,34.0,327.0,20.0,129.0,0.0,1812.0,,,,,,,,,,,,,,,
2019-02-18 10:30:00+00:00,865.0,97.0,36.0,331.0,20.0,137.0,0.0,1791.0,,,,,,,,,,,,,,,
2019-02-18 11:00:00+00:00,855.0,99.0,85.0,332.0,20.0,160.0,0.0,1761.0,,,,,,,,,,,,,,,
2019-02-18 11:30:00+00:00,868.0,99.0,86.0,338.0,23.0,171.0,0.0,1861.0,,,,,,,,,,,,,,,
2019-02-18 12:00:00+00:00,790.0,98.0,119.0,332.0,20.0,175.0,0.0,1919.0,,,,,,,,,,,,,,,
2019-02-18 12:30:00+00:00,738.0,99.0,167.0,338.0,21.0,178.0,0.0,2005.0,,,,,,,,,,,,,,,
2019-02-18 13:00:00+00:00,715.0,100.0,206.0,336.0,20.0,178.0,0.0,1991.0,,,,,,,,,,,,,,,
2019-02-18 13:30:00+00:00,653.0,95.0,218.0,333.0,16.0,176.0,0.0,2051.0,,,,,,,,,,,,,,,
2019-02-18 14:00:00+00:00,576.0,96.0,245.0,332.0,16.0,174.0,0.0,2167.0,,,,,,,,,,,,,,,
2019-02-18 14:30:00+00:00,608.0,99.0,263.0,338.0,16.0,178.0,0.0,2052.0,,,,,,,,,,,,,,,
2019-02-18 15:00:00+00:00,636.0,98.0,320.0,329.0,16.0,178.0,0.0,1974.0,,,,,,,,,,,,,,,
2019-02-18 15:30:00+00:00,754.0,99.0,321.0,337.0,16.0,178.0,0.0,1858.0,,,,,,,,,,,,,,,
2019-02-18 16:00:00+00:00,743.0,99.0,317.0,336.0,17.0,177.0,0.0,1902.0,,,,,,,,,,,,,,,
2019-02-18 16:30:00+00:00,733.0,97.0,330.0,338.0,19.0,179.0,0.0,1779.0,,,,,,,,,,,,,,,
2019-02-18 17:00:00+00:00,826.0,132.0,318.0,333.0,16.0,177.0,0.0,1621.0,,,,,,,,,,,,,,,
2019-02-18 17:30:00+00:00,868.0,138.0,326.0,337.0,18.0,179.0,0.0,1517.0,,,,,,,,,,,,,,,
2019-02-18 18:00:00+00:00,861.0,131.0,317.0,334.0,16.0,177.0,0.0,1487.0,,,,,,,,,,,,,,,
2019-02-18 18:30:00+00:00,851.0,126.0,310.0,334.0,16.0,191.0,0.0,1517.0,,,,,,,,,,,,,,,
2019-02-18 19:00:00+00:00,852.0,140.0,340.0,342.0,25.0,196.0,0.0,1265.0,,,,,,,,,,,,,,,
2019-02-18 19:30:00+00:00,859.0,142.0,313.0,334.0,98.0,190.0,0.0,1147.0,,,,,,,,,,,,,,,
2019-02-18 20:00:00+00:00,889.0,122.0,333.0,341.0,86.0,187.0,0.0,1051.0,,,,,,,,,,,,,,,
2019-02-18 20:30:00+00:00,861.0,115.0,343.0,335.0,76.0,177.0,0.0,1001.0,,,,,,,,,,,,,,,
2019-02-18 21:00:00+00:00,882.0,113.0,358.0,340.0,26.0,179.0,0.0,851.0,,,,,,,,,,,,,,,
2019-02-18 21:30:00+00:00,873.0,129.0,354.0,340.0,20.0,178.0,0.0,799.0,,,,,,,,,,,,,,,
2019-02-18 22:00:00+00:00,832.0,125.0,329.0,331.0,20.0,171.0,0.0,814.0,,,,,,,,,,,,,,,
2019-02-18 22:30:00+00:00,626.0,91.0,195.0,332.0,11.0,166.0,0.0,864.0,,,,,,,,,,,,,,,
2019-02-18 23:00:00+00:00,569.0,104.0,179.0,343.0,0.0,161.0,0.0,824.0,,,,,,,,,,,,,,,
2019-02-18 23:30:00+00:00,654.0,99.0,194.0,336.0,0.0,134.0,0.0,919.0,,,,,,,,,,,,,,,
2019-02-19 00:00:00+00:00,686.0,104.0,260.0,342.0,0.0,138.0,0.0,919.0,,,,,,,,,,,,,,,
2019-02-19 00:30:00+00:00,718.0,99.0,347.0,338.0,0.0,135.0,0.0,916.0,,,,,,,,,,,,,,,
2019-02-19 01:00:00+00:00,753.0,99.0,342.0,335.0,0.0,134.0,0.0,904.0,,,,,,,,,,,,,,,
2019-02-19 01:30:00+00:00,835.0,100.0,346.0,337.0,0.0,135.0,0.0,912.0,,,,,,,,,,,,,,,
2019-02-19 02:00:00+00:00,717.0,99.0,339.0,334.0,0.0,134.0,0.0,891.0,,,,,,,,,,,,,,,
2019-02-19 02:30:00+00:00,704.0,102.0,357.0,340.0,0.0,136.0,0.0,904.0,,,,,,,,,,,,,,,
2019-02-19 03:00:00+00:00,608.0,99.0,348.0,337.0,0.0,136.0,0.0,999.0,,,,,,,,,,,,,,,
2019-02-19 03:30:00+00:00,699.0,100.0,353.0,340.0,0.0,135.0,0.0,1029.0,,,,,,,,,,,,,,,
2019-02-19 04:00:00+00:00,682.0,105.0,284.0,343.0,0.0,139.0,0.0,1042.0,,,,,,,,,,,,,,,
2019-02-19 04:30:00+00:00,624.0,99.0,331.0,331.0,0.0,131.0,0.0,1037.0,,,,,,,,,,,,,,,
2019-02-19 05:00:00+00:00,686.0,95.0,324.0,337.0,0.0,134.0,0.0,1116.0,,,,,,,,,,,,,,,
