UTC time,coal,hydro,wind
2023-10-21 09:00:00,497.0,4.5999985826064425,101.95980229373734
2023-10-21 10:00:00,501.0,4.5999993311223575,101.9597739643308
2023-10-21 11:00:00,501.0,4.600000118178391,101.95976000198058
2023-10-21 12:00:00,499.0,4.600000894035453,101.95976121719
2023-10-21 13:00:00,493.0,4.600001609897071,101.95977746097412
2023-10-21 14:00:00,493.0,4.600002220977238,101.95980763882196
2023-10-21 15:00:00,498.0,4.600002689301109,101.9598497841244
2023-10-21 16:00:00,501.0,4.600002986063467,101.95990118616116
2023-10-21 17:00:00,496.0,4.600003093398595,101.95995856432783
2023-10-21 18:00:00,499.0,4.600003005452903,101.96001827741236
2023-10-21 19:00:00,499.0,4.600002728696135,101.96007655457689
2023-10-21 20:00:00,500.0,4.600002281455172,101.96012973339828
2023-10-21 21:00:00,498.0,4.600001692703502,101.96017448994613
2023-10-21 22:00:00,497.0,4.600001000186148,101.96020804644952
2023-10-21 23:00:00,493.0,4.600000248001251,101.96022834358476
2023-10-22 00:00:00,496.0,4.59999948379321,101.96023416670512
2023-10-22 01:00:00,496.0,4.59999875573593,101.96022521828483
2023-10-22 02:00:00,496.0,4.599998109497143,101.9602021322728
2023-10-22 03:00:00,498.0,4.599997585375021,101.96016642972982
2023-10-22 04:00:00,498.0,4.59999721578653,101.96012041882284
2023-10-22 05:00:00,497.0,4.59999702326402,101.96006704573836
2023-10-22 06:00:00,493.0,4.599997019083718,101.9600097061366
2023-10-22 07:00:00,489.0,4.599997202609501,101.95995202920564
2023-10-22 08:00:00,493.0,4.599997561389826,101.95989764804358
2023-10-22 09:00:00,494.0,4.599998071998135,101.95984997089046
2023-10-22 10:00:00,500.0,4.599998701560246,101.95981196761062
2023-10-22 11:00:00,500.0,4.599999409869318,101.9597859847956
2023-10-22 12:00:00,498.0,4.600000151952386,101.9597736009928
2023-10-22 13:00:00,495.0,4.600000880924728,101.95977553098346
2023-10-22 14:00:00,494.0,4.600001550950983,101.95979158490272
2023-10-22 15:00:00,496.0,4.600002120126046,101.95982068451356
2023-10-22 16:00:00,496.0,4.600002553094757,101.95986093533736
2023-10-22 17:00:00,496.0,4.600002823246676,101.9599097498326
2023-10-22 18:00:00,491.0,4.60000291434979,101.95996401362248
2023-10-22 19:00:00,495.0,4.6000028215229625,101.96002028409968
2023-10-22 20:00:00,499.0,4.600002551489068,101.96007500874896
2023-10-22 21:00:00,496.0,4.600002122096285,101.96012474934754
2023-10-22 22:00:00,498.0,4.600001561141216,101.96016639789852
2023-10-22 23:00:00,496.0,4.600000904571234,101.96019737074164
2023-10-23 00:00:00,490.0,4.600000194182222,101.9602157687234
2023-10-23 01:00:00,486.0,4.599999474959076,101.96022049350412
2023-10-23 02:00:00,485.0,4.59999879222811,101.96021131288846
2023-10-23 03:00:00,481.0,4.599998188801566,101.96018887130914
2023-10-23 04:00:00,484.0,4.599997702294048,101.96015464506598
2023-10-23 05:00:00,487.0,4.599997362779034,101.96011084540216
2023-10-23 06:00:00,493.0,4.599997190931376,101.96006027576938
2023-10-23 07:00:00,494.0,4.599997196770438,101.96000615248752
2023-10-23 08:00:00,491.0,4.599997379080133,101.95995190026557
2023-10-23 09:00:00,484.0,4.599997725539134,101.959900935578
2023-10-23 10:00:00,483.0,4.599998213549689,101.9598564515943
2023-10-23 11:00:00,477.0,4.599998811709504,101.95982121819496
2023-10-23 12:00:00,489.0,4.599999481830945,101.95979740959388
2023-10-23 13:00:00,484.0,4.600000181377837,101.95978647028866
2023-10-23 14:00:00,486.0,4.60000086616441,101.95978902759568
2023-10-23 15:00:00,485.0,4.600001493145228,101.95980485605465
2023-10-23 16:00:00,490.0,4.600002023119993,101.959832895696
2023-10-23 17:00:00,486.0,4.6000024231833345,101.9598713227643
2023-10-23 18:00:00,487.0,4.600002668766562,101.95991766819338
2023-10-23 19:00:00,483.0,4.600002745144762,101.95996897614653
2023-10-23 20:00:00,486.0,4.600002648316915,101.96002199244776
2023-10-23 21:00:00,486.0,4.6000023852066,101.96007337089765
2023-10-23 22:00:00,482.0,4.600001973173908,101.96011988439808
2023-10-23 23:00:00,487.0,4.600001438872571,101.96015862756984
2023-10-24 00:00:00,488.0,4.6000008165273965,101.96018719814664
2023-10-24 01:00:00,486.0,4.600000145743236,101.96020384582538
2023-10-24 02:00:00,486.0,4.599999468985673,101.96020757935692
2023-10-24 03:00:00,489.0,4.59999882889362,101.96019822533304
2023-10-24 04:00:00,489.0,4.599998265593834,101.96017643519951
2023-10-24 05:00:00,488.0,4.599997814186434,101.96014364030084
2023-10-24 06:00:00,485.0,4.599997502558905,101.96010195803512
2023-10-24 07:00:00,473.0,4.599997349664672,101.96005405526132
2023-10-24 08:00:00,492.0,4.599997364372403,101.96000297776342
2023-10-24 09:00:00,491.0,4.599997544955768,101.95995195667072
2023-10-24 10:00:00,484.0,4.5999978792527285,101.95990420413251
2023-10-24 11:00:00,485.0,4.599998345481117,101.95986271116374
2023-10-24 12:00:00,488.0,4.599998913656031,101.9598300603788
2023-10-24 13:00:00,575.0,4.5999995475169335,101.95980826533372
2023-10-24 14:00:00,610.0,4.600000206840672,101.95979864646472
2023-10-24 15:00:00,619.0,4.60000084999295,101.95980175125968
2023-10-24 16:00:00,681.0,4.600001436556472,101.95981732347784
2023-10-24 17:00:00,721.0,4.600001929869903,101.95984432312108
2023-10-24 18:00:00,717.0,4.600002299318232,101.95988099565724
2023-10-24 19:00:00,716.0,4.600002522231497,101.95992498590188
2023-10-24 20:00:00,723.0,4.600002585274206,101.9599734891748
2023-10-24 21:00:00,718.0,4.6000024852404025,101.96002343003624
2023-10-24 22:00:00,717.0,4.600002229207155,101.96007165721716
2023-10-24 23:00:00,723.0,4.600001834039864,101.9601151423935
2023-10-25 00:00:00,725.0,4.60000132528363,101.96015117027008
2023-10-25 01:00:00,725.0,4.600000735513433,101.96017750804772
2023-10-25 02:00:00,719.0,4.6000001022495525,101.96019254370232
2023-10-25 03:00:00,717.0,4.599999465571586,101.96019538451768
2023-10-25 04:00:00,717.0,4.599998865582711,101.9601859098586
2023-10-25 05:00:00,721.0,4.599998339884572,101.96016477507972
2023-10-25 06:00:00,744.0,4.599997921221739,101.9601333665574
2023-10-25 07:00:00,752.0,4.599997635443206,101.96009371090936
2023-10-25 08:00:00,744.0,4.599997499907804,101.9600483443364
2023-10-25 09:00:00,742.0,4.599997522431786,101.96000015050356
2023-10-25 10:00:00,750.0,4.599997700842257,101.95995217731804
2023-10-25 11:00:00,751.0,4.599998023161687,101.95990744424088
2023-10-25 12:00:00,755.0,4.5999984684088595,101.95986875230984
2023-10-25 13:00:00,752.0,4.5999990079628965,101.9598385088218
2023-10-25 14:00:00,750.0,4.599999607401784,101.95981857764326
2023-10-25 15:00:00,744.0,4.600000228697367,101.95981016445148
2023-10-25 16:00:00,743.0,4.60000083262692,101.95981374396465
2023-10-25 17:00:00,746.0,4.600001381248411,101.95982903354286
2023-10-25 18:00:00,744.0,4.600001840283322,101.95985501460004
2023-10-25 19:00:00,739.0,4.600002181257409,101.95989000025097
2023-10-25 20:00:00,743.0,4.6000023832658075,101.95993174471288
2023-10-25 21:00:00,734.0,4.6000024342531045,101.95997758737457
2023-10-25 22:00:00,732.0,4.6000023317301295,101.96002462229586
2023-10-25 23:00:00,734.0,4.600002082884997,101.96006988234468
2023-10-26 00:00:00,735.0,4.600001704084313,101.96011052630736
2023-10-26 01:00:00,732.0,4.600001219798873,101.96014401717756
2023-10-26 02:00:00,732.0,4.600000661024213,101.96016828043994
2023-10-26 03:00:00,737.0,4.6000000632979,101.9601818324788
2023-10-26 04:00:00,735.0,4.599999464440305,101.96018387116872
2023-10-26 05:00:00,742.0,4.599998902162438,101.96017432312422
2023-10-26 06:00:00,748.0,4.599998411692089,101.96015384484082
2023-10-26 07:00:00,749.0,4.599998023567647,101.96012377787508
2023-10-26 08:00:00,751.0,4.5999977617377255,101.96008606110574
2023-10-26 09:00:00,749.0,4.599997642084755,101.96004310580466
2023-10-26 10:00:00,749.0,4.599997671463506,101.95999764156134
2023-10-26 11:00:00,752.0,4.599997847312597,101.9599525429011
2023-10-26 12:00:00,758.0,4.599998157860728,101.95991064760548
2023-10-26 13:00:00,752.0,4.599998582911812,101.95987457821364
2023-10-26 14:00:00,752.0,4.599999095156798,101.95984657792845
2023-10-26 15:00:00,755.0,4.599999661927082,101.95982837118996
2023-10-26 16:00:00,757.0,4.600000247277001,101.9598210575773
2023-10-26 17:00:00,756.0,4.600000814262707,101.95982504556008
2023-10-26 18:00:00,748.0,4.600001327273015,101.95984003008006
2023-10-26 19:00:00,746.0,4.600001754265212,101.95986501516552
2023-10-26 20:00:00,750.0,4.60000206876551,101.9598983799392
2023-10-26 21:00:00,737.0,4.6000022515093075,101.95993798365689
2023-10-26 22:00:00,741.0,4.6000022916197185,101.95998130297636
2023-10-26 23:00:00,741.0,4.6000021872523575,101.96002559266051
2023-10-27 00:00:00,743.0,4.600001945668335,101.96006805948394
2023-10-27 01:00:00,739.0,4.600001582733604,101.96010603833076
2023-10-27 02:00:00,737.0,4.6000011218789085,101.96013715938534
2023-10-27 03:00:00,739.0,4.600000592588405,101.96015949593207
2023-10-27 04:00:00,734.0,4.600000028514355,101.9601716835504
2023-10-27 05:00:00,725.0,4.599999465338397,101.9601730033373
2023-10-27 06:00:00,741.0,4.599998938515243,101.96016342408906
2023-10-27 07:00:00,742.0,4.599998481041444,101.96014360098206
2023-10-27 08:00:00,745.0,4.599998121389585,101.96011483104392
2023-10-27 09:00:00,742.0,4.5999978817371705,101.96007896842428
2023-10-27 10:00:00,742.0,4.599997776600338,101.96003830499282
2023-10-27 11:00:00,735.0,4.5999978119564675,101.95999542394696
2023-10-27 12:00:00,745.0,4.5999979849085975,101.95995303577622
2023-10-27 13:00:00,750.0,4.599998283910205,101.95991380699492
2023-10-27 14:00:00,749.0,4.599998689533502,101.9598801924617
2023-10-27 15:00:00,742.0,4.599999175730292,101.95985428182584
2023-10-27 16:00:00,746.0,4.599999711503647,101.95983766970156
2023-10-27 17:00:00,748.0,4.600000262883176,101.95983135763082
2023-10-27 18:00:00,744.0,4.6000007950780955,101.95983569385544
2023-10-27 19:00:00,747.0,4.600001274671653,101.95985035451048
2023-10-27 20:00:00,750.0,4.600001671718582,101.95987436722484
2023-10-27 21:00:00,749.0,4.600001961613945,101.95990617544086
2023-10-27 22:00:00,748.0,4.600002126616832,101.95994373920864
2023-10-27 23:00:00,749.0,4.600002156934595,101.95998466593456
2023-10-28 00:00:00,752.0,4.600002051301465,101.96002636270926
2023-10-28 01:00:00,754.0,4.600001817017535,101.96006620052
2023-10-28 02:00:00,749.0,4.600001469448221,101.96010167995269
2023-10-28 03:00:00,747.0,4.600001031018313,101.96013058794236
2023-10-28 04:00:00,749.0,4.600000529766334,101.96015113574636
2023-10-28 05:00:00,747.0,4.599999997552365,101.96016206954184
2023-10-28 06:00:00,747.0,4.599999468033804,101.96016274681546
2023-10-28 07:00:00,746.0,4.599998974537624,101.96015317389876
2023-10-28 08:00:00,746.0,4.5999985479636045,101.96013400247134
2023-10-28 09:00:00,744.0,4.5999982148503875,101.9601064854478
2023-10-28 10:00:00,742.0,4.599997995725363,101.96007239522032
2023-10-28 11:00:00,742.0,4.599997903840915,101.96003390958364
2023-10-28 12:00:00,745.0,4.599997944374756,101.95999347267994
2023-10-28 13:00:00,752.0,4.599998114142481,101.95995363983744
2023-10-28 14:00:00,750.0,4.599998401837992,101.95991691614957
2023-10-28 15:00:00,742.0,4.599998788784141,101.9598855989877
2023-10-28 16:00:00,747.0,4.5999992501438935,101.95986163434463
2023-10-28 17:00:00,753.0,4.599999756513535,101.95984649598772
2023-10-28 18:00:00,755.0,4.600000275795815,101.9598410949216
2023-10-28 19:00:00,755.0,4.600000775233735,101.95984572471605
2023-10-28 20:00:00,751.0,4.600001223476158,101.95986004597044
2023-10-28 21:00:00,746.0,4.600001592545052,101.95988311070565
2023-10-28 22:00:00,749.0,4.600001859580942,101.95991342495714
2023-10-28 23:00:00,743.0,4.600002008257769,101.95994904544584
2023-10-29 00:00:00,1492.0,4.600002029779617,101.95998770407756
2023-10-29 01:00:00,937.5,4.600001923398576,101.96002695229878
2023-10-29 02:00:00,751.0,4.600001696423399,101.96006431612572
2023-10-29 03:00:00,751.0,4.600001363720856,101.96009745203403
2023-10-29 04:00:00,753.0,4.600000946743595,101.9601242938902
2023-10-29 05:00:00,753.0,4.60000047214798,101.96014318171602
2023-10-29 06:00:00,745.0,4.599999970090892,101.96015296426576
2023-10-29 07:00:00,740.0,4.599999472314257,101.96015306908224
2023-10-29 08:00:00,738.0,4.599999010138931,101.9601435357768
2023-10-29 09:00:00,738.0,4.599998612494659,101.9601250106123
2023-10-29 10:00:00,735.0,4.599998304110011,101.96009870291633
2023-10-29 11:00:00,740.0,4.599998103975463,101.96006630624998
2023-10-29 12:00:00,740.0,4.599998024175109,101.96002988946496
2023-10-29 13:00:00,740.0,4.599998069158795,101.9599917646512
2023-10-29 14:00:00,738.0,4.5999982354983935,101.95995434040036
2023-10-29 15:00:00,743.0,4.599998512141267,101.95991996969404
2023-10-29 16:00:00,735.0,4.5999988811425805,101.95989080201932
2023-10-29 17:00:00,741.0,4.599999318828058,101.95986864900354
2023-10-29 18:00:00,744.0,4.599999797311936,101.95985487196256
2023-10-29 19:00:00,746.0,4.600000286272835,101.95985029833928
2023-10-29 20:00:00,751.0,4.600000754874497,101.95985517215486
2023-10-29 21:00:00,748.0,4.600001173709774,101.95986914143026
2023-10-29 22:00:00,752.0,4.600001516645358,101.9598912831937
2023-10-29 23:00:00,752.0,4.600001762451564,101.95992016431978
2023-10-30 00:00:00,754.0,4.60000189611559,101.95995393419868
2023-10-30 01:00:00,753.0,4.600001909757083,101.95999044324871
2023-10-30 02:00:00,759.0,4.60000180309024,101.96002737968723
2023-10-30 03:00:00,754.0,4.6000015834055485,101.96006241586063
2023-10-30 04:00:00,750.0,4.600001265074572,101.96009335487544
2023-10-30 05:00:00,750.0,4.600000868611276,101.96011826829572
2023-10-30 06:00:00,745.0,4.600000419351083,101.96013561628074
2023-10-30 07:00:00,749.0,4.59999994583267,101.9601443426815
2023-10-30 08:00:00,752.0,4.599999477985801,101.96014393922914
2023-10-30 09:00:00,755.0,4.59999904524023,101.96013447492072
2023-10-30 10:00:00,751.0,4.5999986746751205,101.96011658891852
2023-10-30 11:00:00,757.0,4.599998389325291,101.96009144758423
2023-10-30 12:00:00,756.0,4.5999982067502,101.9600606685246
2023-10-30 13:00:00,753.0,4.599998137954498,101.96002621658788
2023-10-30 14:00:00,749.0,4.599998186726445,101.95999027849412
2023-10-30 15:00:00,753.0,4.599998349433856,101.95995512409408
2023-10-30 16:00:00,753.0,4.599998615288218,101.9599229630567
2023-10-30 17:00:00,749.0,4.599998967058138,101.95989580603012
2023-10-30 18:00:00,745.0,4.599999382185037,101.95987533899634
2023-10-30 19:00:00,738.0,4.599999834228936,101.95986281866782
2023-10-30 20:00:00,741.0,4.600000294551716,101.95985899541134
2023-10-30 21:00:00,744.0,4.600000734130745,101.9598640684208
2023-10-30 22:00:00,750.0,4.600001125388052,101.95987767580723
2023-10-30 23:00:00,750.0,4.600001443919808,101.95989892006352
2023-10-31 00:00:00,749.0,4.600001670017699,101.9599264271311
2023-10-31 01:00:00,750.0,4.600001789887391,101.95995843518992
2023-10-31 02:00:00,751.0,4.600001796488815,101.95999290743858
2023-10-31 03:00:00,753.0,4.600001689947182,101.9600276616496
2023-10-31 04:00:00,744.0,4.600001477510877,101.96006050826252
2023-10-31 05:00:00,750.0,4.600001173061076,101.96008938827912
2023-10-31 06:00:00,751.0,4.60000079620608,101.96011250227994
2023-10-31 07:00:00,755.0,4.600000371019375,101.96012842248072
2023-10-31 08:00:00,751.0,4.599999924502588,101.96013618085492
2023-10-31 09:00:00,752.0,4.599999484871409,101.96013532788784
2023-10-31 10:00:00,753.0,4.599999079773265,101.96012595840315
2023-10-31 11:00:00,754.0,4.599998734549278,101.96010870299372
2023-10-31 12:00:00,750.0,4.599998470649739,101.96008468575916
2023-10-31 13:00:00,752.0,4.599998304302119,101.96005545117352
2023-10-31 14:00:00,749.0,4.599998245514282,101.96002286483385
2023-10-31 15:00:00,751.0,4.59999829747407,101.95998899446396
2023-10-31 16:00:00,754.0,4.599998456381144,101.95995597876032
2023-10-31 17:00:00,754.0,4.599998711719641,101.95992589239522
2023-10-31 18:00:00,749.0,4.599999046952339,101.95990061569576
2023-10-31 19:00:00,743.0,4.599999440590638,101.9598817171818
2023-10-31 20:00:00,744.0,4.599999867571177,101.95987035629656
2023-10-31 21:00:00,746.0,4.600000300850962,101.95986721235867
2023-10-31 22:00:00,740.0,4.600000713119506,101.95987244408298
2023-10-31 23:00:00,585.0,4.600001078519657,101.95988568207324
2023-11-01 00:00:00,489.0,4.600001374268678,101.95990605460216
2023-11-01 01:00:00,489.0,4.6000015820780344,101.95993224489604
2023-11-01 02:00:00,495.0,4.600001689283425,101.9599625761673
2023-11-01 03:00:00,494.0,4.600001689615303,101.95999511890844
2023-11-01 04:00:00,491.0,4.60000158356309,101.96002781358548
2023-11-01 05:00:00,495.0,4.600001378312083,101.96005860093231
2023-11-01 06:00:00,495.0,4.6000010872590815,101.96008555160611
2023-11-01 07:00:00,500.0,4.600000729139229,101.96010698704342
2023-11-01 08:00:00,500.0,4.600000326820908,101.96012158394916
2023-11-01 09:00:00,502.0,4.5999999058461585,101.9601284559185
2023-11-01 10:00:00,501.0,4.599999492809712,101.96012720716084
2023-11-01 11:00:00,504.0,4.599999113679495,101.96011795507728
2023-11-01 12:00:00,502.0,4.599998792164617,101.9601013204182
2023-11-01 13:00:00,496.0,4.599998548233367,101.96007838579588
2023-11-01 14:00:00,497.0,4.599998396873825,101.96005062531484
2023-11-01 15:00:00,497.0,4.599998347173948,101.9600198098894
2023-11-01 16:00:00,499.0,4.599998401777546,101.95998789432484
2023-11-01 17:00:00,501.0,4.599998556748593,101.95995689336004
2023-11-01 18:00:00,500.0,4.599998801850466,101.95992875452792
2023-11-01 19:00:00,498.0,4.599999121220552,101.95990523585483
2023-11-01 20:00:00,500.0,4.599999494395865,101.9598877960757
2023-11-01 21:00:00,500.0,4.599999897623413,101.9598775042172
2023-11-01 22:00:00,498.0,4.600000305371459,101.95987497415008
2023-11-01 23:00:00,496.0,4.600000691945558,101.95988032811168
2023-11-02 00:00:00,498.0,4.600001033107118,101.95989319135693
2023-11-02 01:00:00,501.0,4.600001307592576,101.95991271812647
2023-11-02 02:00:00,497.0,4.600001498438001,101.95993764714687
2023-11-02 03:00:00,497.0,4.6000015940266525,101.95996638302768
2023-11-02 04:00:00,489.0,4.600001588794871,101.9599970983066
2023-11-02 05:00:00,499.0,4.600001483553477,101.96002784961944
2023-11-02 06:00:00,496.0,4.600001285406279,101.9600567006128
2023-11-02 07:00:00,493.0,4.600001007272754,101.9600818438281
2023-11-02 08:00:00,503.0,4.600000667046831,101.96010171388863
2023-11-02 09:00:00,503.0,4.600000286446495,101.96011508490356
2023-11-02 10:00:00,503.0,4.599999889628103,101.9601211460322
2023-11-02 11:00:00,504.0,4.599999501653799,101.96011955055474
2023-11-02 12:00:00,508.0,4.599999146909208,101.96011043548648
2023-11-02 13:00:00,508.0,4.599998847571287,101.96009441064118
2023-11-02 14:00:00,509.0,4.5999986222225555,101.960072517978
2023-11-02 15:00:00,502.0,4.599998484698252,101.9600461639337
2023-11-02 16:00:00,499.0,4.599998443237899,101.96001702912928
2023-11-02 17:00:00,501.0,4.599998499993246,101.95998696124464
2023-11-02 18:00:00,500.0,4.599998650921856,101.95995785788628
2023-11-02 19:00:00,502.0,4.599998886071204,101.95993154687056
2023-11-02 20:00:00,506.0,4.599999190233534,101.95990967147311
2023-11-02 21:00:00,508.0,4.599999543928474,101.95989358784516
2023-11-02 22:00:00,505.0,4.599999924649967,101.9598842809976
2023-11-02 23:00:00,504.0,4.600000308297762,101.95988230455464
2023-11-03 00:00:00,509.0,4.60000067070244,101.95988774795578
2023-11-03 01:00:00,508.0,4.600000989147508,101.95990023304113
2023-11-03 02:00:00,508.0,4.600001243792755,101.959918940094
2023-11-03 03:00:00,499.0,4.600001418909704,101.95994266156085
2023-11-03 04:00:00,498.0,4.600001503852288,101.95996987993372
2023-11-03 05:00:00,501.0,4.600001493702882,101.95999886477658
2023-11-03 06:00:00,500.0,4.60000138955458,101.96002778269468
2023-11-03 07:00:00,498.0,4.600001198413667,101.9600548132614
2023-11-03 08:00:00,498.0,4.600000932730248,101.960078263575
2023-11-03 09:00:00,511.0,4.600000609588371,101.96009667423928
2023-11-03 10:00:00,608.0,4.600000249608238,101.96010891013574
2023-11-03 11:00:00,691.0,4.599999875631019,101.96011423034524
2023-11-03 12:00:00,730.0,4.599999511270113,101.96011233291586
2023-11-03 13:00:00,732.0,4.5999991794207,101.96010337177852
2023-11-03 14:00:00,745.0,4.599998900821628,101.96008794487828
2023-11-03 15:00:00,748.0,4.5999986927599394,101.96006705440598
2023-11-03 16:00:00,746.0,4.599998567998919,101.96004204176762
2023-11-03 17:00:00,753.0,4.599998533996082,101.96001450150614
2023-11-03 18:00:00,751.0,4.599998592458969,101.95998617969622
2023-11-03 19:00:00,750.0,4.599998739265087,101.9599588632834
2023-11-03 20:00:00,747.0,4.599998964749311,101.95993426737826
2023-11-03 21:00:00,744.0,4.599999254338893,101.95991392761172
2023-11-03 22:00:00,739.0,4.59999958949443,101.95989910430468
2023-11-03 23:00:00,740.0,4.599999948896096,101.95989070442964
2023-11-04 00:00:00,744.0,4.6000003097992685,101.95988922619271
2023-11-04 01:00:00,745.0,4.6000006494733885,101.95989472961692
2023-11-04 02:00:00,743.0,4.600000946633072,101.95990683485547
2023-11-04 03:00:00,740.0,4.600001182771388,101.95992474820817
2023-11-04 04:00:00,735.0,4.600001343311838,101.95994731407092
2023-11-04 05:00:00,740.0,4.60000141850736,101.95997308942376
2023-11-04 06:00:00,747.0,4.60000140403097,101.96000043605922
2023-11-04 07:00:00,748.0,4.600001301222319,101.96002762466031
2023-11-04 08:00:00,738.0,4.6000011169762836,101.96005294411766
2023-11-04 09:00:00,746.0,4.600000863282327,101.96007480917848
2023-11-04 10:00:00,749.0,4.600000556445282,101.96009185965713
2023-11-04 11:00:00,747.0,4.600000216038151,101.96010304500118
2023-11-04 12:00:00,747.0,4.599999863654132,101.96010768895852
2023-11-04 13:00:00,751.0,4.599999521537416,101.96010553036852
2023-11-04 14:00:00,750.0,4.599999211179522,101.9600967376234
2023-11-04 15:00:00,743.0,4.599998951969731,101.96008189601469
2023-11-04 16:00:00,746.0,4.5999987599843255,101.96006196889115
2023-11-04 17:00:00,750.0,4.599998646990204,101.96003823519864
2023-11-04 18:00:00,751.0,4.599998619724587,101.96001220744743
2023-11-04 19:00:00,751.0,4.599998679494837,101.9599855353654
2023-11-04 20:00:00,744.0,4.599998822122074,101.95995990137185
2023-11-04 21:00:00,743.0,4.599999038230483,101.95993691449178
2023-11-04 22:00:00,749.0,4.599999313862456,101.95991800939822
2023-11-04 23:00:00,754.0,4.599999631379276,101.95990435691394
2023-11-05 00:00:00,756.0,4.5999999705892725,101.95989679155332
2023-11-05 01:00:00,756.0,4.60000031003133,101.95989576058513
2023-11-05 02:00:00,753.0,4.600000628332201,101.9599012977203
2023-11-05 03:00:00,750.0,4.600000905551795,101.95991302296424
2023-11-05 04:00:00,750.0,4.600001124431817,101.9599301685176
2023-11-05 05:00:00,746.0,4.600001271469589,101.95995162897069
2023-11-05 06:00:00,747.0,4.60000133775028,101.95997603251494
2023-11-05 07:00:00,753.0,4.600001319486299,101.96000182858762
2023-11-05 08:00:00,754.0,4.6000012182312915,101.96002738635264
2023-11-05 09:00:00,753.0,4.600001040756809,101.96005109776556
2023-11-05 10:00:00,750.0,4.600000798601046,101.96007147871134
2023-11-05 11:00:00,747.0,4.600000507319598,101.96008726185626
2023-11-05 12:00:00,744.0,4.600000185486865,101.9600974754074
2023-11-05 13:00:00,741.0,4.5999998535121405,101.96010150288797
2023-11-05 14:00:00,750.0,4.599999532345832,101.96009912025568
2023-11-05 15:00:00,749.0,4.599999242157781,101.96009050813518
2023-11-05 16:00:00,752.0,4.599999001071053,101.96007623851315
2023-11-05 17:00:00,743.0,4.599998824030628,101.9600572368559
2023-11-05 18:00:00,745.0,4.599998721877608,101.96003472215168
2023-11-05 19:00:00,742.0,4.599998700686222,101.96001012875854
2023-11-05 20:00:00,745.0,4.599998761404148,101.9599850150652
2023-11-05 21:00:00,743.0,4.599998899817315,101.95996096477847
2023-11-05 22:00:00,739.0,4.599999106839886,101.95993948708836
2023-11-05 23:00:00,553.0,4.599999369109581,101.95992192200114
2023-11-06 00:00:00,507.0,4.599999669849426,101.95990935677725
2023-11-06 01:00:00,505.0,4.599999989940378,101.95990255868116
2023-11-06 02:00:00,504.0,4.6000003091362895,101.95990192820074
2023-11-06 03:00:00,503.0,4.600000607344042,101.95990747558248
2023-11-06 04:00:00,498.0,4.60000086588793,101.95991882205004
2023-11-06 05:00:00,503.0,4.600001068678759,101.95993522551036
2023-11-06 06:00:00,501.0,4.60000120321452,101.95995562901264
2023-11-06 07:00:00,495.0,4.6000012613504095,101.95997872880014
2023-11-06 08:00:00,495.0,4.600001239790851,101.9600030575764
2023-11-06 09:00:00,504.0,4.600001140273831,101.96002707767096
2023-11-06 10:00:00,504.0,4.600000969437438,101.96004927819116
2023-11-06 11:00:00,512.0,4.600000738378519,101.9600682700237
2023-11-06 12:00:00,504.0,4.600000461932692,101.96008287271556
2023-11-06 13:00:00,507.0,4.600000157722416,101.96009218780176
2023-11-06 14:00:00,509.0,4.599999845034124,101.96009565402872
2023-11-06 15:00:00,505.0,4.599999543595953,101.96009308108196
2023-11-06 16:00:00,498.0,4.599999272333503,101.96008465979756
2023-11-06 17:00:00,499.0,4.599999048182065,101.96007094832672
2023-11-06 18:00:00,503.0,4.599998885029836,101.9600528352392
2023-11-06 19:00:00,507.0,4.599998792858029,101.96003148199888
2023-11-06 20:00:00,511.0,4.599998777131089,101.96000824853203
2023-11-06 21:00:00,506.0,4.599998838474201,101.95998460665524
2023-11-06 22:00:00,504.0,4.599998972657044,101.9599620468718
2023-11-06 23:00:00,495.0,4.599999170883312,101.95994198443648
2023-11-07 00:00:00,496.0,4.59999942036637,101.95992567060684
2023-11-07 01:00:00,500.0,4.599999705153374,101.959914114644
2023-11-07 02:00:00,497.0,4.600000007144832,101.95990802142236
2023-11-07 03:00:00,500.0,4.6000003072444375,101.95990774850242
2023-11-07 04:00:00,500.0,4.600000586566184,101.95991328527624
2023-11-07 05:00:00,501.0,4.6000008276224715,101.95992425539328
2023-11-07 06:00:00,504.0,4.600001015418496,101.95993994220296
2023-11-07 07:00:00,509.0,4.600001138384453,101.95995933550157
2023-11-07 08:00:00,500.0,4.600001189087652,101.95998119653896
2023-11-07 09:00:00,504.0,4.600001164680741,101.96000413710496
2023-11-07 10:00:00,510.0,4.60000106705909,101.96002670764804
2023-11-07 11:00:00,511.0,4.600000902718804,101.96004748883588
2023-11-07 12:00:00,512.0,4.6000006823257475,101.9600651807757
2023-11-07 13:00:00,512.0,4.600000420024082,101.96007868428872
2023-11-07 14:00:00,509.0,4.600000132529103,101.96008716915873
2023-11-07 15:00:00,507.0,4.599999838062528,101.96009012512032
2023-11-07 16:00:00,509.0,4.599999555198016,101.96008739245896
2023-11-07 17:00:00,506.0,4.5999993016900405,101.96007917039285
2023-11-07 18:00:00,507.0,4.599999093359939,101.96006600281602
2023-11-07 19:00:00,508.0,4.599998943108984,101.96004874240744
2023-11-07 20:00:00,506.0,4.599998860120037,101.96002849546974
2023-11-07 21:00:00,507.0,4.599998849297119,101.96000655106248
2023-11-07 22:00:00,518.0,4.599998910977082,101.95998429896714
