UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,avg_solar_production_forecast,avg_wind_production_forecast
2021-11-28 17:00:00,273.0,7011.0,42137.0,204.0,5536.234733909245,0.0,5749.0,587.0,0.0,7346.0
2021-11-28 18:00:00,357.0,7119.0,42282.0,204.0,5462.538686743386,0.0,5428.0,581.0,0.0,7091.0
2021-11-28 19:00:00,171.0,7072.0,42591.0,203.0,5392.377648826253,0.0,5229.0,582.0,0.0,6727.0
2021-11-28 20:00:00,173.0,7104.0,42626.0,204.0,5330.442425791501,0.0,4975.0,579.0,0.0,6364.0
2021-11-28 21:00:00,179.0,6813.0,42280.0,204.0,5280.424711797636,0.0,4641.0,579.0,0.0,5999.0
2021-11-28 22:00:00,405.0,6838.0,42128.0,203.0,5244.83825400081,0.0,4367.0,586.0,0.0,5830.0
2021-11-28 23:00:00,551.0,6695.0,42318.0,203.0,5225.025137095159,0.0,4063.0,589.0,0.0,4554.0
2021-11-29 00:00:00,563.0,6484.0,42555.0,203.0,5221.299717921337,0.0,3825.0,591.0,0.0,4393.0
2021-11-29 01:00:00,739.0,6469.0,42578.0,204.0,5233.156846176644,0.0,3649.0,589.0,0.0,4371.0
2021-11-29 02:00:00,883.0,6179.0,42459.0,204.0,5259.470278847222,0.0,3451.0,587.0,0.0,4346.0
2021-11-29 03:00:00,891.0,6203.0,42605.0,204.0,5298.629157916301,0.0,3356.0,590.0,0.0,4322.0
2021-11-29 04:00:00,1046.0,7072.0,42673.0,204.0,5348.5949799952805,0.0,3143.0,591.0,0.0,4285.0
2021-11-29 05:00:00,957.0,7448.0,42828.0,204.0,5406.895825876376,0.0,3002.0,587.0,0.0,4247.0
2021-11-29 06:00:00,970.0,8013.0,42911.0,203.0,5470.59841080104,0.0,2924.0,583.0,0.0,4207.0
2021-11-29 07:00:00,1066.0,8314.0,42983.0,204.0,5536.30696598317,296.0,2766.0,576.0,0.0,4052.0
2021-11-29 08:00:00,1208.0,8392.0,43054.0,204.0,5600.231746110894,950.0,2541.0,577.0,290.0,3898.0
2021-11-29 09:00:00,1201.0,8387.0,43052.0,204.0,5658.353048038272,1975.0,2265.0,578.0,1567.0,3744.0
2021-11-29 10:00:00,1196.0,8447.0,43068.0,204.0,5706.683876029671,2914.0,2193.0,582.0,2945.0,3458.0
2021-11-29 11:00:00,1135.0,8545.0,43081.0,203.0,5741.610256869641,3314.0,2207.0,579.0,3762.0,3172.0
2021-11-29 12:00:00,1136.0,8364.0,43069.0,204.0,5760.266697515331,3268.0,2342.0,574.0,3991.0,2887.0
2021-11-29 13:00:00,1179.0,8255.0,43051.0,204.0,5760.8892356434335,2749.0,2541.0,576.0,3458.0,2942.0
2021-11-29 14:00:00,1202.0,8211.0,43058.0,211.0,5743.083477955348,1653.0,2686.0,586.0,2448.0,2998.0
2021-11-29 15:00:00,1320.0,8285.0,43066.0,328.0,5707.952312367432,589.0,2592.0,590.0,1006.0,3055.0
2021-11-29 16:00:00,1421.0,8474.0,43068.0,329.0,5658.047783894293,0.0,2737.0,588.0,84.0,3307.0
2021-11-29 17:00:00,1518.0,8528.0,42961.0,329.0,5597.141258901769,0.0,3080.0,581.0,0.0,3558.0
2021-11-29 18:00:00,1680.0,8649.0,42970.0,329.0,5529.839972822578,0.0,3275.0,579.0,0.0,3810.0
2021-11-29 19:00:00,1762.0,7907.0,43012.0,329.0,5461.108810824415,0.0,3412.0,581.0,0.0,4017.0
2021-11-29 20:00:00,1435.0,7691.0,42949.0,328.0,5395.775618307958,0.0,3590.0,585.0,0.0,4224.0
2021-11-29 21:00:00,1312.0,7654.0,42929.0,329.0,5338.100165052797,0.0,4121.0,587.0,0.0,4430.0
2021-11-29 22:00:00,1213.0,7529.0,42918.0,274.0,5291.469209526804,0.0,4856.0,591.0,0.0,4954.0
2021-11-29 23:00:00,1041.0,7502.0,43159.0,204.0,5258.247173310981,0.0,5564.0,589.0,0.0,5704.0
2021-11-30 00:00:00,1071.0,7574.0,43332.0,203.0,5239.77344561616,0.0,6221.0,591.0,0.0,6340.0
2021-11-30 01:00:00,995.0,7441.0,43612.0,204.0,5236.465145896402,0.0,6971.0,581.0,0.0,7234.0
2021-11-30 02:00:00,1034.0,7354.0,43902.0,204.0,5247.967712371812,0.0,7785.0,565.0,0.0,8128.0
2021-11-30 03:00:00,1038.0,7283.0,44101.0,204.0,5273.298435144056,0.0,8593.0,569.0,0.0,9022.0
2021-11-30 04:00:00,1032.0,7024.0,44085.0,203.0,5310.946707569668,0.0,9007.0,565.0,0.0,9488.0
2021-11-30 05:00:00,1172.0,7537.0,44276.0,203.0,5358.921266723022,0.0,9344.0,560.0,0.0,9957.0
2021-11-30 06:00:00,1131.0,7861.0,44140.0,203.0,5414.759838762031,0.0,9640.0,556.0,0.0,10427.0
2021-11-30 07:00:00,1180.0,7978.0,44149.0,203.0,5475.533402372601,317.0,9951.0,577.0,0.0,10632.0
2021-11-30 08:00:00,1147.0,7924.0,43973.0,203.0,5537.882574241748,1260.0,10155.0,578.0,299.0,10836.0
2021-11-30 09:00:00,1179.0,7738.0,44261.0,203.0,5598.1178111400095,2592.0,10216.0,576.0,1487.0,11040.0
2021-11-30 10:00:00,1152.0,7789.0,44331.0,203.0,5652.40084358484,3528.0,10115.0,577.0,2810.0,10903.0
2021-11-30 11:00:00,1131.0,7751.0,44329.0,204.0,5697.005550227241,3977.0,10344.0,584.0,3572.0,10767.0
2021-11-30 12:00:00,1156.0,7563.0,44306.0,204.0,5728.636123871285,3886.0,10379.0,585.0,3914.0,10634.0
2021-11-30 13:00:00,1073.0,7445.0,44254.0,204.0,5744.762679757359,3226.0,10383.0,581.0,3587.0,10163.0
2021-11-30 14:00:00,1166.0,7376.0,44223.0,204.0,5743.923078856354,2003.0,10246.0,583.0,2562.0,9692.0
2021-11-30 15:00:00,1144.0,7441.0,44233.0,205.0,5725.937695611892,656.0,10242.0,583.0,1095.0,9220.0
2021-11-30 16:00:00,1062.0,7613.0,44212.0,205.0,5691.992739753093,0.0,10260.0,581.0,89.0,9203.0
2021-11-30 17:00:00,1008.0,7716.0,44155.0,205.0,5644.566999327431,0.0,10513.0,576.0,0.0,9185.0
2021-11-30 18:00:00,1111.0,7620.0,44184.0,205.0,5587.203486075005,0.0,10829.0,586.0,0.0,9167.0
2021-11-30 19:00:00,1067.0,7480.0,44084.0,204.0,5524.15614844971,0.0,11294.0,585.0,0.0,9545.0
2021-11-30 20:00:00,1001.0,7185.0,43861.0,204.0,5459.965883378834,0.0,11514.0,587.0,0.0,9923.0
2021-11-30 21:00:00,1089.0,7322.0,43965.0,205.0,5399.033024215816,0.0,11389.0,584.0,0.0,10301.0
2021-11-30 22:00:00,1043.0,7225.0,43820.0,204.0,5345.25111687131,0.0,11558.0,586.0,0.0,10491.0
2021-11-30 23:00:00,1026.0,6892.0,43665.0,182.0,5301.749145091146,0.0,11670.0,586.0,0.0,10680.0
2021-12-01 00:00:00,996.0,5697.0,43378.0,176.0,5270.761295353653,0.0,12123.0,585.0,0.0,10869.0
2021-12-01 01:00:00,1011.0,4909.0,43512.0,176.0,5253.613220625028,0.0,12364.0,587.0,0.0,11130.0
2021-12-01 02:00:00,863.0,4625.0,42722.0,176.0,5250.79046649842,0.0,12384.0,587.0,0.0,11393.0
2021-12-01 03:00:00,695.0,4199.0,42543.0,177.0,5262.044450821239,0.0,12564.0,584.0,0.0,11655.0
2021-12-01 04:00:00,700.0,4712.0,42916.0,177.0,5286.4955791954535,0.0,12545.0,584.0,0.0,11893.0
2021-12-01 05:00:00,1001.0,5623.0,42412.0,177.0,5322.708422959238,0.0,12513.0,578.0,0.0,12132.0
2021-12-01 06:00:00,1080.0,6648.0,42704.0,177.0,5368.734130860635,0.0,12564.0,577.0,0.0,12372.0
2021-12-01 07:00:00,1190.0,7369.0,43130.0,176.0,5422.133766616618,276.0,12129.0,580.0,0.0,11827.0
2021-12-01 08:00:00,1197.0,7338.0,43257.0,176.0,5480.008170429182,748.0,11779.0,579.0,233.0,11282.0
2021-12-01 09:00:00,1192.0,7288.0,43236.0,176.0,5539.062990784596,1373.0,11343.0,580.0,1171.0,10736.0
2021-12-01 10:00:00,1186.0,7489.0,43222.0,176.0,5595.7319171847175,1812.0,10851.0,575.0,2153.0,10240.0
2021-12-01 11:00:00,1078.0,7416.0,43268.0,176.0,5646.368733705979,1884.0,10724.0,572.0,2703.0,9744.0
2021-12-01 12:00:00,1092.0,7497.0,43300.0,176.0,5687.502428788632,1796.0,10500.0,577.0,2832.0,9249.0
2021-12-01 13:00:00,1141.0,7580.0,43317.0,177.0,5716.132554272996,1526.0,9991.0,579.0,2411.0,8767.0
2021-12-01 14:00:00,1155.0,7624.0,42498.0,177.0,5730.027816564674,906.0,9215.0,582.0,1647.0,8284.0
2021-12-01 15:00:00,1012.0,7532.0,42385.0,177.0,5727.982756088283,413.0,8529.0,582.0,642.0,7801.0
2021-12-01 16:00:00,789.0,7667.0,42423.0,177.0,5709.987747920688,0.0,7910.0,583.0,53.0,7257.0
2021-12-01 17:00:00,720.0,7726.0,42423.0,177.0,5677.27737362406,0.0,7062.0,574.0,0.0,6715.0
2021-12-01 18:00:00,686.0,7733.0,42441.0,177.0,5632.240429849532,0.0,6730.0,577.0,0.0,6173.0
2021-12-01 19:00:00,658.0,7605.0,42420.0,177.0,5578.198289149621,0.0,6093.0,576.0,0.0,5749.0
2021-12-01 20:00:00,655.0,7356.0,42329.0,176.0,5519.082086264228,0.0,5366.0,577.0,0.0,5325.0
2021-12-01 21:00:00,526.0,7250.0,42227.0,177.0,5459.057555240022,0.0,4871.0,578.0,0.0,4902.0
2021-12-01 22:00:00,606.0,7316.0,42217.0,176.0,5402.154336055666,0.0,4720.0,581.0,0.0,4492.0
2021-12-01 23:00:00,508.0,7261.0,42261.0,176.0,5351.951740573406,0.0,4757.0,579.0,0.0,4787.0
2021-12-02 00:00:00,362.0,6818.0,42219.0,176.0,5311.35651796353,0.0,5052.0,586.0,0.0,4593.0
2021-12-02 01:00:00,371.0,6569.0,42285.0,176.0,5282.484869294279,0.0,5436.0,583.0,0.0,4933.0
2021-12-02 02:00:00,378.0,6277.0,42315.0,175.0,5266.63766789635,0.0,5740.0,583.0,0.0,5274.0
2021-12-02 03:00:00,369.0,5542.0,42276.0,173.0,5264.341059358794,0.0,6178.0,586.0,0.0,5614.0
2021-12-02 04:00:00,367.0,5862.0,42158.0,173.0,5275.418319277123,0.0,6333.0,574.0,0.0,6084.0
2021-12-02 05:00:00,421.0,7210.0,42218.0,176.0,5299.063371118181,0.0,6683.0,569.0,0.0,6556.0
2021-12-02 06:00:00,592.0,7578.0,42280.0,375.0,5333.898750989408,0.0,7273.0,563.0,0.0,7028.0
2021-12-02 07:00:00,589.0,7724.0,42429.0,379.0,5378.0162588030125,281.0,7191.0,566.0,0.0,7234.0
2021-12-02 08:00:00,614.0,7721.0,42506.0,180.0,5429.0122146160975,1057.0,6902.0,564.0,241.0,7438.0
2021-12-02 09:00:00,584.0,7478.0,42459.0,324.0,5484.037602700347,2368.0,6767.0,565.0,1397.0,7643.0
2021-12-02 10:00:00,548.0,7508.0,42454.0,343.0,5539.884759942532,3130.0,7358.0,565.0,2718.0,8144.0
2021-12-02 11:00:00,597.0,7476.0,42471.0,451.0,5593.126746824255,3342.0,8132.0,566.0,3521.0,8644.0
2021-12-02 12:00:00,605.0,7982.0,42513.0,314.0,5640.314587806443,3338.0,8070.0,565.0,3715.0,9145.0
2021-12-02 13:00:00,617.0,7882.0,42535.0,300.0,5678.22357103972,2868.0,7780.0,564.0,3289.0,8712.0
2021-12-02 14:00:00,602.0,8336.0,42526.0,418.0,5704.125693802197,1755.0,6921.0,571.0,2335.0,8281.0
2021-12-02 15:00:00,603.0,8683.0,42594.0,447.0,5716.05422494524,530.0,5845.0,587.0,999.0,7850.0
2021-12-02 16:00:00,586.0,8794.0,42650.0,463.0,5713.0209864329645,0.0,5458.0,590.0,77.0,7236.0
2021-12-02 17:00:00,567.0,8827.0,42800.0,441.0,5695.149180028512,0.0,5383.0,586.0,0.0,6622.0
2021-12-02 18:00:00,547.0,8694.0,43211.0,414.0,5663.694804939022,0.0,4896.0,589.0,0.0,6006.0
2021-12-02 19:00:00,640.0,8290.0,42633.0,382.0,5620.946547044321,0.0,4413.0,587.0,0.0,5692.0
2021-12-02 20:00:00,825.0,7935.0,42180.0,297.0,5570.014316654275,0.0,4002.0,577.0,0.0,5377.0
2021-12-02 21:00:00,905.0,7742.0,42183.0,176.0,5514.535935947149,0.0,3469.0,576.0,0.0,5061.0
2021-12-02 22:00:00,1173.0,7801.0,42198.0,176.0,5458.345136001408,0.0,2887.0,577.0,0.0,4553.0
2021-12-02 23:00:00,1167.0,7930.0,42166.0,176.0,5405.148438287407,0.0,2496.0,579.0,0.0,3767.0
2021-12-03 00:00:00,1093.0,7859.0,42140.0,176.0,5358.252478125469,0.0,2489.0,579.0,0.0,3494.0
2021-12-03 01:00:00,1030.0,7701.0,42205.0,176.0,5320.368673709874,0.0,2618.0,579.0,0.0,3417.0
2021-12-03 02:00:00,1097.0,7891.0,42212.0,176.0,5293.503170803112,0.0,2897.0,578.0,0.0,3340.0
2021-12-03 03:00:00,1043.0,7645.0,42210.0,176.0,5278.9221150809535,0.0,3381.0,579.0,0.0,3266.0
2021-12-03 04:00:00,1050.0,7583.0,42185.0,176.0,5277.170217179038,0.0,3836.0,575.0,0.0,3645.0
2021-12-03 05:00:00,1032.0,7629.0,42053.0,176.0,5288.116794148609,0.0,4588.0,578.0,0.0,4027.0
2021-12-03 06:00:00,1101.0,8418.0,42093.0,176.0,5311.007772569008,0.0,5590.0,579.0,0.0,4410.0
2021-12-03 07:00:00,1132.0,8727.0,42122.0,173.0,5344.51201568601,301.0,6401.0,578.0,0.0,5249.0
2021-12-03 08:00:00,1152.0,8746.0,42089.0,172.0,5386.762115151054,1039.0,7139.0,575.0,246.0,6089.0
2021-12-03 09:00:00,1117.0,8592.0,42128.0,173.0,5435.399858925701,2124.0,8260.0,571.0,1270.0,6928.0
2021-12-03 10:00:00,1127.0,8465.0,42132.0,176.0,5487.642309434116,2831.0,9068.0,569.0,2357.0,8024.0
2021-12-03 11:00:00,1101.0,8370.0,42071.0,176.0,5540.384528129185,3126.0,9704.0,568.0,2922.0,9121.0
2021-12-03 12:00:00,1152.0,8308.0,42079.0,176.0,5590.349557967815,2734.0,10226.0,568.0,3088.0,10219.0
2021-12-03 13:00:00,1153.0,8494.0,42080.0,176.0,5634.286564503767,1920.0,10419.0,570.0,2648.0,10248.0
2021-12-03 14:00:00,1192.0,8496.0,42060.0,177.0,5669.206129152983,1126.0,10404.0,576.0,1747.0,10277.0
2021-12-03 15:00:00,1202.0,8337.0,42044.0,182.0,5692.630177049112,436.0,10365.0,578.0,721.0,10307.0
2021-12-03 16:00:00,1139.0,8481.0,42017.0,177.0,5702.825581741038,0.0,10120.0,577.0,44.0,9997.0
2021-12-03 17:00:00,1013.0,8328.0,42035.0,176.0,5698.987380884775,0.0,10112.0,573.0,0.0,9688.0
2021-12-03 18:00:00,1009.0,8243.0,42030.0,176.0,5681.341092911898,0.0,10111.0,574.0,0.0,9378.0
2021-12-03 19:00:00,1057.0,8142.0,42008.0,176.0,5651.14381997811,0.0,10056.0,576.0,0.0,9279.0
2021-12-03 20:00:00,1171.0,7908.0,41800.0,174.0,5610.579068316192,0.0,9882.0,578.0,0.0,9183.0
2021-12-03 21:00:00,1109.0,7547.0,41538.0,174.0,5562.557502131671,0.0,9496.0,579.0,0.0,9098.0
2021-12-03 22:00:00,1121.0,7638.0,41605.0,174.0,5510.451319066539,0.0,9194.0,581.0,0.0,9551.0
2021-12-03 23:00:00,1133.0,7571.0,41292.0,174.0,5457.799878676973,0.0,8986.0,585.0,0.0,10664.0
2021-12-04 00:00:00,1097.0,7173.0,40382.0,174.0,5408.026178401221,0.0,8712.0,593.0,0.0,10727.0
2021-12-04 01:00:00,1102.0,6615.0,40074.0,175.0,5364.197426055547,0.0,8328.0,597.0,0.0,10489.0
2021-12-04 02:00:00,1178.0,4716.0,40263.0,177.0,5328.85029842933,0.0,7990.0,595.0,0.0,10249.0
2021-12-04 03:00:00,1115.0,4543.0,40382.0,177.0,5303.886206755142,0.0,7885.0,593.0,0.0,10015.0
2021-12-04 04:00:00,1135.0,4535.0,40417.0,177.0,5290.52821196709,0.0,7749.0,592.0,0.0,10032.0
2021-12-04 05:00:00,1160.0,4454.0,40397.0,177.0,5289.32250305785,0.0,7660.0,589.0,0.0,10052.0
2021-12-04 06:00:00,1188.0,5381.0,40426.0,176.0,5300.165137813428,0.0,7555.0,590.0,0.0,10069.0
2021-12-04 07:00:00,1150.0,6339.0,40423.0,176.0,5322.338576749719,236.0,7404.0,589.0,0.0,9221.0
2021-12-04 08:00:00,1097.0,7126.0,40346.0,176.0,5354.550345950387,502.0,7677.0,588.0,154.0,8375.0
2021-12-04 09:00:00,1072.0,7375.0,40429.0,176.0,5394.975102438044,1055.0,8560.0,586.0,867.0,7528.0
2021-12-04 10:00:00,1084.0,7411.0,40580.0,176.0,5441.3087059360805,1623.0,9586.0,586.0,1546.0,8116.0
2021-12-04 11:00:00,1086.0,7456.0,40644.0,176.0,5490.846617032633,1910.0,10813.0,586.0,2145.0,8703.0
2021-12-04 12:00:00,1114.0,7538.0,40739.0,176.0,5540.598087500224,1846.0,11417.0,586.0,2289.0,9294.0
2021-12-04 13:00:00,1065.0,7363.0,40712.0,176.0,5587.442326001996,1473.0,11479.0,586.0,2029.0,9454.0
2021-12-04 14:00:00,1106.0,7060.0,40612.0,177.0,5628.324227577489,1139.0,10582.0,575.0,1435.0,9613.0
2021-12-04 15:00:00,1102.0,6817.0,40438.0,176.0,5660.477202313301,484.0,9909.0,575.0,677.0,9776.0
2021-12-04 16:00:00,1133.0,7537.0,40571.0,175.0,5681.65139202717,0.0,9356.0,573.0,55.0,9220.0
2021-12-04 17:00:00,1119.0,7342.0,41029.0,174.0,5690.319386455973,0.0,9329.0,569.0,0.0,8665.0
2021-12-04 18:00:00,1045.0,7239.0,41369.0,176.0,5685.830239683935,0.0,9665.0,569.0,0.0,8108.0
2021-12-04 19:00:00,920.0,7162.0,40861.0,176.0,5668.487029831023,0.0,10013.0,572.0,0.0,7880.0
2021-12-04 20:00:00,887.0,7122.0,40218.0,176.0,5639.533049073607,0.0,9976.0,573.0,0.0,7654.0
2021-12-04 21:00:00,949.0,6701.0,40004.0,176.0,5601.045275602639,0.0,9552.0,574.0,0.0,7426.0
2021-12-04 22:00:00,1131.0,5865.0,39921.0,176.0,5555.748297334589,0.0,9237.0,579.0,0.0,6805.0
2021-12-04 23:00:00,1048.0,5665.0,39689.0,177.0,5506.774088005781,0.0,8783.0,588.0,0.0,7827.0
2021-12-05 00:00:00,732.0,4856.0,39590.0,176.0,5457.4001332035,0.0,8218.0,586.0,0.0,7514.0
2021-12-05 01:00:00,750.0,4080.0,39784.0,176.0,5410.798779629524,0.0,7667.0,584.0,0.0,7324.0
2021-12-05 02:00:00,709.0,3703.0,39682.0,177.0,5369.824539029427,0.0,7023.0,570.0,0.0,7132.0
2021-12-05 03:00:00,690.0,3716.0,40207.0,177.0,5336.855372892284,0.0,6494.0,576.0,0.0,6941.0
2021-12-05 04:00:00,849.0,3743.0,40410.0,177.0,5313.691792429687,0.0,6266.0,570.0,0.0,6781.0
2021-12-05 05:00:00,1104.0,3928.0,40371.0,176.0,5301.507147743769,0.0,6451.0,566.0,0.0,6619.0
2021-12-05 06:00:00,1048.0,5281.0,40289.0,176.0,5300.836142778599,0.0,6568.0,566.0,0.0,6456.0
2021-12-05 07:00:00,1017.0,6217.0,40391.0,177.0,5311.587359764159,266.0,6424.0,571.0,0.0,6672.0
2021-12-05 08:00:00,1107.0,7253.0,40510.0,177.0,5333.068852857273,774.0,6245.0,573.0,178.0,6889.0
2021-12-05 09:00:00,1070.0,7264.0,40496.0,176.0,5364.021977647659,1711.0,6267.0,572.0,1081.0,7106.0
2021-12-05 10:00:00,1083.0,7292.0,40526.0,176.0,5402.66534179187,2619.0,6177.0,571.0,2272.0,7442.0
2021-12-05 11:00:00,1137.0,7472.0,40529.0,177.0,5446.755979412252,2887.0,6283.0,570.0,3117.0,7777.0
2021-12-05 12:00:00,1097.0,7486.0,40433.0,175.0,5493.677033456238,2643.0,6481.0,573.0,3313.0,8111.0
2021-12-05 13:00:00,1060.0,7347.0,40351.0,174.0,5540.559679729116,2222.0,6537.0,573.0,2975.0,7963.0
2021-12-05 14:00:00,1078.0,7388.0,40386.0,174.0,5584.441953653302,1446.0,6230.0,576.0,2078.0,7815.0
2021-12-05 15:00:00,1127.0,7710.0,40435.0,173.0,5622.459577983302,506.0,5803.0,577.0,842.0,7671.0
2021-12-05 16:00:00,1143.0,7834.0,40552.0,173.0,5652.055485005236,0.0,5569.0,565.0,58.0,7187.0
2021-12-05 17:00:00,1096.0,7803.0,40561.0,177.0,5671.187435730604,0.0,5476.0,552.0,0.0,6704.0
2021-12-05 18:00:00,1064.0,7733.0,40666.0,176.0,5678.50883770727,0.0,5413.0,557.0,0.0,6222.0
2021-12-05 19:00:00,1114.0,7689.0,40839.0,176.0,5673.497933769146,0.0,5268.0,553.0,0.0,5726.0
2021-12-05 20:00:00,1145.0,7814.0,40941.0,176.0,5656.515491421376,0.0,4858.0,548.0,0.0,5234.0
2021-12-05 21:00:00,1094.0,7766.0,40942.0,176.0,5628.780383512008,0.0,4497.0,554.0,0.0,4740.0
2021-12-05 22:00:00,1060.0,7692.0,40850.0,176.0,5592.264340423299,0.0,4368.0,571.0,0.0,4328.0
2021-12-05 23:00:00,1089.0,7411.0,40782.0,176.0,5549.51921421454,0.0,3982.0,563.0,0.0,4104.0
2021-12-06 00:00:00,1116.0,7396.0,40779.0,176.0,5503.45967370902,0.0,3641.0,559.0,0.0,3783.0
2021-12-06 01:00:00,1119.0,7401.0,40724.0,177.0,5457.129226669272,0.0,3457.0,556.0,0.0,3572.0
2021-12-06 02:00:00,1068.0,7184.0,40816.0,177.0,5413.476882849349,0.0,3187.0,562.0,0.0,3365.0
2021-12-06 03:00:00,986.0,6975.0,41366.0,176.0,5375.166127870816,0.0,3054.0,571.0,0.0,3163.0
2021-12-06 04:00:00,1250.0,7423.0,41570.0,176.0,5344.428960150251,0.0,2710.0,570.0,0.0,2969.0
2021-12-06 05:00:00,1499.0,7803.0,41676.0,177.0,5322.96805394701,0.0,2386.0,560.0,0.0,2776.0
2021-12-06 06:00:00,1394.0,8501.0,41628.0,176.0,5311.902098362804,0.0,2258.0,562.0,0.0,2586.0
2021-12-06 07:00:00,1201.0,8775.0,41716.0,176.0,5311.744729063481,277.0,2227.0,574.0,0.0,2685.0
2021-12-06 08:00:00,1163.0,8749.0,41801.0,202.0,5322.406790960376,942.0,2291.0,580.0,230.0,2792.0
2021-12-06 09:00:00,1162.0,8732.0,41896.0,176.0,5343.214384304018,1909.0,2513.0,583.0,1224.0,2902.0
2021-12-06 10:00:00,1182.0,8534.0,41913.0,177.0,5372.939863047944,2756.0,2727.0,582.0,2345.0,3533.0
2021-12-06 11:00:00,1198.0,8111.0,41910.0,177.0,5409.847921230097,3017.0,3430.0,585.0,2987.0,4169.0
2021-12-06 12:00:00,1175.0,7879.0,41895.0,177.0,5451.762477343167,2805.0,4431.0,588.0,3162.0,4805.0
2021-12-06 13:00:00,1182.0,7795.0,41874.0,177.0,5496.161078536142,2072.0,5593.0,580.0,2786.0,5616.0
2021-12-06 14:00:00,1157.0,7518.0,41860.0,177.0,5540.301516094722,1182.0,6772.0,580.0,1842.0,6428.0
2021-12-06 15:00:00,1172.0,7216.0,41874.0,177.0,5581.380547039012,420.0,7885.0,582.0,766.0,7242.0
2021-12-06 16:00:00,1175.0,7332.0,41946.0,177.0,5616.718016022123,0.0,8878.0,589.0,44.0,7651.0
2021-12-06 17:00:00,1167.0,7995.0,41984.0,177.0,5643.952725876364,0.0,9571.0,585.0,0.0,8062.0
2021-12-06 18:00:00,1118.0,8304.0,41970.0,177.0,5661.230781791817,0.0,9653.0,583.0,0.0,8484.0
2021-12-06 19:00:00,1132.0,7893.0,41774.0,176.0,5667.364357780481,0.0,9751.0,592.0,0.0,8327.0
2021-12-06 20:00:00,1103.0,7673.0,41493.0,176.0,5661.939924600929,0.0,9908.0,588.0,0.0,8186.0
2021-12-06 21:00:00,1103.0,7606.0,41403.0,176.0,5645.360154056469,0.0,9770.0,592.0,0.0,8044.0
2021-12-06 22:00:00,1068.0,7450.0,41270.0,176.0,5618.812247239884,0.0,9545.0,588.0,0.0,7731.0
2021-12-06 23:00:00,827.0,6851.0,41438.0,176.0,5584.165730727212,0.0,8907.0,590.0,0.0,7297.0
2021-12-07 00:00:00,759.0,6755.0,41556.0,176.0,5543.812702218116,0.0,8125.0,604.0,0.0,7110.0
2021-12-07 01:00:00,826.0,7048.0,41835.0,177.0,5500.470964443693,0.0,7106.0,608.0,0.0,6633.0
2021-12-07 02:00:00,816.0,7421.0,41812.0,176.0,5456.973923646521,0.0,6121.0,608.0,0.0,6154.0
2021-12-07 03:00:00,758.0,7331.0,41772.0,176.0,5416.070025758669,0.0,5593.0,607.0,0.0,5677.0
2021-12-07 04:00:00,881.0,7346.0,41779.0,176.0,5380.24949295446,0.0,5207.0,608.0,0.0,5471.0
2021-12-07 05:00:00,1004.0,7603.0,41785.0,177.0,5351.608773450735,0.0,5122.0,607.0,0.0,5263.0
2021-12-07 06:00:00,1056.0,7812.0,41717.0,177.0,5331.755435906769,0.0,5200.0,609.0,0.0,5055.0
2021-12-07 07:00:00,1225.0,8017.0,41894.0,177.0,5321.750082485125,277.0,5283.0,604.0,0.0,5059.0
2021-12-07 08:00:00,1235.0,8018.0,42000.0,177.0,5322.078436722751,915.0,5402.0,602.0,216.0,5070.0
2021-12-07 09:00:00,1207.0,7992.0,41957.0,176.0,5332.646410513384,1777.0,5767.0,599.0,1212.0,5097.0
2021-12-07 10:00:00,1228.0,7741.0,41937.0,176.0,5352.793136780663,2122.0,6790.0,598.0,2398.0,6327.0
2021-12-07 11:00:00,1215.0,7552.0,41943.0,176.0,5381.32052900538,2028.0,8683.0,596.0,3135.0,7566.0
2021-12-07 12:00:00,1226.0,7699.0,41927.0,177.0,5416.541503174274,1477.0,10073.0,594.0,3175.0,8807.0
2021-12-07 13:00:00,1207.0,7805.0,41909.0,176.0,5456.351290855208,917.0,10332.0,595.0,2674.0,9792.0
2021-12-07 14:00:00,1221.0,7694.0,41912.0,176.0,5498.3264034749645,571.0,10610.0,589.0,1633.0,10781.0
2021-12-07 15:00:00,1211.0,7420.0,41921.0,177.0,5539.8534752569885,305.0,11204.0,597.0,571.0,11771.0
2021-12-07 16:00:00,1229.0,7501.0,41932.0,176.0,5578.285745639556,0.0,11679.0,595.0,32.0,11912.0
2021-12-07 17:00:00,1173.0,7918.0,41911.0,177.0,5611.11923575796,0.0,11988.0,593.0,0.0,12051.0
2021-12-07 18:00:00,1120.0,7817.0,41813.0,176.0,5636.175008774889,0.0,12080.0,600.0,0.0,12189.0
2021-12-07 19:00:00,1065.0,7677.0,41492.0,176.0,5651.7696832776855,0.0,12057.0,603.0,0.0,11822.0
2021-12-07 20:00:00,1119.0,7708.0,41484.0,176.0,5656.854803939307,0.0,11658.0,601.0,0.0,11455.0
2021-12-07 21:00:00,1122.0,7537.0,41520.0,176.0,5651.107478997888,0.0,11153.0,602.0,0.0,11088.0
2021-12-07 22:00:00,1120.0,7430.0,41524.0,176.0,5634.959863118886,0.0,10724.0,604.0,0.0,10386.0
2021-12-07 23:00:00,1133.0,5754.0,41584.0,176.0,5609.562796923048,0.0,10091.0,610.0,0.0,9925.0
