UTC Time,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore,Wind Offshore 
2022-01-27 17:00:00+00:00,710.0,795.0,26503.0,2169.0,234.0,629.0,5257.0,1000.0,2870.0,0.0,34.0,1672.0,
2022-01-27 18:00:00+00:00,711.0,796.0,25970.0,2136.0,224.0,628.0,5089.0,1021.0,2785.0,0.0,32.0,1974.0,
2022-01-27 19:00:00+00:00,712.0,798.0,25350.0,2141.0,225.0,629.0,4317.0,718.0,2658.0,0.0,32.0,2121.0,
2022-01-27 20:00:00+00:00,706.0,799.0,25357.0,2083.0,234.0,628.0,3290.0,444.0,2521.0,0.0,35.0,2415.0,
2022-01-27 21:00:00+00:00,698.0,798.0,23102.0,2075.0,235.0,628.0,2231.0,391.0,2353.0,0.0,38.0,2726.0,
2022-01-27 22:00:00+00:00,654.0,798.0,20726.0,2085.0,233.0,628.0,2018.0,213.0,2186.0,0.0,38.0,3062.0,
2022-01-27 23:00:00+00:00,632.0,763.0,17449.0,1894.0,219.0,627.0,1824.0,235.0,1927.0,0.0,31.0,3425.0,
2022-01-28 00:00:00+00:00,623.0,693.0,15452.0,1909.0,219.0,627.0,1771.0,159.0,1818.0,0.0,31.0,3665.0,
2022-01-28 01:00:00+00:00,623.0,605.0,14782.0,1881.0,219.0,627.0,1807.0,159.0,1754.0,0.0,36.0,3828.0,
2022-01-28 02:00:00+00:00,627.0,554.0,14702.0,1905.0,230.0,628.0,1907.0,159.0,1744.0,0.0,34.0,4103.0,
2022-01-28 03:00:00+00:00,625.0,550.0,14778.0,1896.0,229.0,628.0,2018.0,173.0,1734.0,0.0,35.0,4007.0,
2022-01-28 04:00:00+00:00,636.0,551.0,16032.0,1872.0,229.0,629.0,2294.0,285.0,1845.0,0.0,33.0,4238.0,
2022-01-28 05:00:00+00:00,673.0,554.0,19971.0,1921.0,229.0,628.0,3119.0,381.0,2187.0,0.0,32.0,4539.0,
2022-01-28 06:00:00+00:00,690.0,551.0,21570.0,1860.0,219.0,628.0,4010.0,690.0,2471.0,113.0,32.0,4521.0,
2022-01-28 07:00:00+00:00,683.0,542.0,22248.0,1901.0,219.0,627.0,5098.0,1061.0,2560.0,1326.0,34.0,4396.0,
2022-01-28 08:00:00+00:00,681.0,551.0,21958.0,1927.0,229.0,623.0,5003.0,925.0,2598.0,3238.0,35.0,4196.0,
2022-01-28 09:00:00+00:00,658.0,550.0,21608.0,1916.0,221.0,580.0,4190.0,767.0,2621.0,5274.0,36.0,3627.0,
2022-01-28 10:00:00+00:00,655.0,550.0,22215.0,1935.0,220.0,620.0,3616.0,668.0,2647.0,5874.0,36.0,3272.0,
2022-01-28 11:00:00+00:00,648.0,550.0,21577.0,1861.0,219.0,630.0,3141.0,473.0,2541.0,6254.0,35.0,3144.0,
2022-01-28 12:00:00+00:00,642.0,552.0,19861.0,1894.0,219.0,632.0,2969.0,328.0,2470.0,6080.0,37.0,3038.0,
2022-01-28 13:00:00+00:00,657.0,552.0,21153.0,1902.0,219.0,632.0,2988.0,325.0,2612.0,5821.0,38.0,2698.0,
2022-01-28 14:00:00+00:00,666.0,549.0,22316.0,1886.0,220.0,632.0,3245.0,391.0,2678.0,3527.0,36.0,2306.0,
2022-01-28 15:00:00+00:00,673.0,546.0,23428.0,1912.0,219.0,632.0,3778.0,551.0,2693.0,900.0,36.0,2094.0,
2022-01-28 16:00:00+00:00,727.0,549.0,23170.0,1981.0,222.0,630.0,4786.0,756.0,2680.0,12.0,36.0,2298.0,
2022-01-28 17:00:00+00:00,741.0,558.0,23213.0,1955.0,220.0,628.0,5311.0,1049.0,2720.0,0.0,36.0,3165.0,
2022-01-28 18:00:00+00:00,744.0,548.0,22979.0,1973.0,225.0,629.0,5014.0,958.0,2667.0,0.0,35.0,3844.0,
2022-01-28 19:00:00+00:00,712.0,551.0,22541.0,1963.0,220.0,648.0,4031.0,587.0,2588.0,0.0,32.0,4410.0,
2022-01-28 20:00:00+00:00,710.0,550.0,20168.0,1955.0,219.0,652.0,3070.0,414.0,2430.0,0.0,35.0,4469.0,
2022-01-28 21:00:00+00:00,632.0,546.0,17830.0,1971.0,220.0,653.0,2473.0,299.0,2266.0,0.0,36.0,4071.0,
2022-01-28 22:00:00+00:00,610.0,546.0,16194.0,1954.0,225.0,652.0,2246.0,223.0,2052.0,0.0,33.0,4491.0,
2022-01-28 23:00:00+00:00,617.0,548.0,11307.0,1721.0,36.0,653.0,1996.0,245.0,2145.0,0.0,33.0,4564.0,
2022-01-29 00:00:00+00:00,615.0,545.0,10333.0,1649.0,36.0,653.0,1787.0,191.0,1956.0,0.0,36.0,4724.0,
2022-01-29 01:00:00+00:00,620.0,545.0,8837.0,1677.0,34.0,652.0,1710.0,132.0,1934.0,0.0,37.0,5017.0,
2022-01-29 02:00:00+00:00,618.0,547.0,8448.0,1701.0,27.0,652.0,1714.0,129.0,1949.0,0.0,37.0,5503.0,
2022-01-29 03:00:00+00:00,622.0,552.0,8636.0,1742.0,37.0,652.0,1675.0,126.0,1905.0,0.0,37.0,5491.0,
2022-01-29 04:00:00+00:00,621.0,547.0,9509.0,1777.0,37.0,652.0,1746.0,114.0,1951.0,0.0,35.0,5456.0,
2022-01-29 05:00:00+00:00,632.0,556.0,11081.0,1833.0,27.0,652.0,2619.0,268.0,2085.0,0.0,36.0,5626.0,
2022-01-29 06:00:00+00:00,699.0,556.0,12504.0,1921.0,27.0,652.0,3462.0,501.0,2286.0,116.0,35.0,5722.0,
2022-01-29 07:00:00+00:00,699.0,553.0,12409.0,1722.0,27.0,652.0,4344.0,860.0,2310.0,1794.0,36.0,5626.0,
2022-01-29 08:00:00+00:00,688.0,558.0,12348.0,1695.0,36.0,653.0,4034.0,617.0,2323.0,4520.0,34.0,6266.0,
2022-01-29 09:00:00+00:00,699.0,536.0,12472.0,1694.0,78.0,652.0,3009.0,345.0,2299.0,6417.0,34.0,6620.0,
2022-01-29 10:00:00+00:00,633.0,535.0,11430.0,1708.0,85.0,653.0,2483.0,243.0,2190.0,7092.0,36.0,6564.0,
2022-01-29 11:00:00+00:00,616.0,538.0,10905.0,1457.0,95.0,651.0,2512.0,258.0,2268.0,7666.0,36.0,6357.0,
2022-01-29 12:00:00+00:00,621.0,563.0,10498.0,1729.0,85.0,652.0,2371.0,257.0,2153.0,7878.0,35.0,6617.0,
2022-01-29 13:00:00+00:00,619.0,563.0,9544.0,1756.0,95.0,651.0,2288.0,252.0,2160.0,6873.0,37.0,6648.0,
2022-01-29 14:00:00+00:00,635.0,577.0,11585.0,1755.0,89.0,651.0,2522.0,280.0,2197.0,4399.0,35.0,6683.0,
2022-01-29 15:00:00+00:00,703.0,571.0,14688.0,1696.0,85.0,651.0,3186.0,358.0,2262.0,1127.0,36.0,6089.0,
2022-01-29 16:00:00+00:00,705.0,559.0,16108.0,1749.0,85.0,650.0,3809.0,519.0,2339.0,18.0,36.0,5242.0,
2022-01-29 17:00:00+00:00,707.0,553.0,16820.0,1755.0,84.0,650.0,4481.0,850.0,2321.0,0.0,35.0,4667.0,
2022-01-29 18:00:00+00:00,713.0,554.0,16879.0,1750.0,85.0,650.0,4424.0,903.0,2293.0,0.0,35.0,4351.0,
2022-01-29 19:00:00+00:00,708.0,548.0,17331.0,1755.0,85.0,649.0,3821.0,501.0,2249.0,0.0,35.0,3577.0,
2022-01-29 20:00:00+00:00,713.0,558.0,17077.0,1750.0,84.0,648.0,3039.0,330.0,2202.0,0.0,35.0,3171.0,
2022-01-29 21:00:00+00:00,632.0,550.0,16061.0,1746.0,85.0,647.0,2652.0,214.0,2136.0,0.0,37.0,2912.0,
2022-01-29 22:00:00+00:00,602.0,554.0,14473.0,1748.0,81.0,647.0,2419.0,206.0,2080.0,0.0,37.0,2612.0,
2022-01-29 23:00:00+00:00,614.0,547.0,11366.0,1717.0,37.0,648.0,2706.0,357.0,1941.0,0.0,37.0,2500.0,
2022-01-30 00:00:00+00:00,617.0,546.0,10797.0,1715.0,37.0,648.0,2505.0,169.0,1771.0,0.0,36.0,2509.0,
2022-01-30 01:00:00+00:00,615.0,548.0,10626.0,1715.0,27.0,647.0,1890.0,163.0,1686.0,0.0,37.0,2460.0,
2022-01-30 02:00:00+00:00,618.0,547.0,9414.0,1716.0,27.0,646.0,1827.0,164.0,1718.0,0.0,37.0,2843.0,
2022-01-30 03:00:00+00:00,624.0,556.0,9088.0,1717.0,27.0,621.0,1832.0,164.0,1666.0,0.0,37.0,3343.0,
2022-01-30 04:00:00+00:00,626.0,565.0,9820.0,1716.0,28.0,619.0,1853.0,179.0,1735.0,0.0,37.0,3176.0,
2022-01-30 05:00:00+00:00,621.0,555.0,10440.0,1713.0,38.0,619.0,2885.0,213.0,1851.0,0.0,36.0,3038.0,
2022-01-30 06:00:00+00:00,621.0,554.0,10961.0,1717.0,48.0,634.0,3120.0,318.0,1903.0,182.0,36.0,2962.0,
2022-01-30 07:00:00+00:00,620.0,559.0,11144.0,1745.0,100.0,647.0,3381.0,363.0,2001.0,1998.0,36.0,2714.0,
2022-01-30 08:00:00+00:00,627.0,553.0,11300.0,1747.0,134.0,648.0,3272.0,279.0,2049.0,4963.0,36.0,2872.0,
2022-01-30 09:00:00+00:00,626.0,576.0,11114.0,1745.0,183.0,647.0,3185.0,239.0,2008.0,6621.0,37.0,3347.0,
2022-01-30 10:00:00+00:00,631.0,565.0,10550.0,1748.0,209.0,646.0,2666.0,242.0,1951.0,7698.0,36.0,3796.0,
2022-01-30 11:00:00+00:00,627.0,559.0,10659.0,1602.0,230.0,647.0,2450.0,241.0,2002.0,7801.0,36.0,4431.0,
2022-01-30 12:00:00+00:00,622.0,567.0,10432.0,1348.0,219.0,648.0,2280.0,237.0,1931.0,7308.0,37.0,4799.0,
2022-01-30 13:00:00+00:00,622.0,579.0,10247.0,1343.0,225.0,647.0,2336.0,241.0,1927.0,6340.0,37.0,4819.0,
2022-01-30 14:00:00+00:00,623.0,559.0,11047.0,1614.0,226.0,647.0,2536.0,253.0,2034.0,4088.0,37.0,4646.0,
2022-01-30 15:00:00+00:00,627.0,558.0,12376.0,1750.0,221.0,648.0,2860.0,357.0,2092.0,1094.0,38.0,4824.0,
2022-01-30 16:00:00+00:00,642.0,554.0,14176.0,1751.0,233.0,647.0,3500.0,465.0,2126.0,17.0,38.0,4473.0,
2022-01-30 17:00:00+00:00,706.0,563.0,14713.0,1708.0,220.0,645.0,3941.0,670.0,2182.0,0.0,36.0,4081.0,
2022-01-30 18:00:00+00:00,708.0,569.0,14965.0,1702.0,222.0,646.0,3861.0,684.0,2222.0,0.0,37.0,3970.0,
2022-01-30 19:00:00+00:00,707.0,555.0,14908.0,1725.0,232.0,646.0,3664.0,583.0,2194.0,0.0,37.0,3769.0,
2022-01-30 20:00:00+00:00,636.0,558.0,14956.0,1726.0,222.0,646.0,3476.0,515.0,2077.0,0.0,37.0,3373.0,
2022-01-30 21:00:00+00:00,620.0,574.0,14420.0,1721.0,227.0,646.0,3013.0,244.0,2071.0,0.0,36.0,3106.0,
2022-01-30 22:00:00+00:00,609.0,565.0,12660.0,1727.0,216.0,647.0,2652.0,204.0,2003.0,0.0,36.0,2828.0,
2022-01-30 23:00:00+00:00,618.0,562.0,11607.0,1806.0,162.0,647.0,2548.0,192.0,1822.0,0.0,37.0,2687.0,
2022-01-31 00:00:00+00:00,618.0,557.0,10711.0,1952.0,171.0,647.0,1922.0,194.0,1696.0,0.0,37.0,2588.0,
2022-01-31 01:00:00+00:00,616.0,577.0,9243.0,1869.0,163.0,647.0,1865.0,194.0,1661.0,0.0,37.0,2267.0,
2022-01-31 02:00:00+00:00,625.0,591.0,9314.0,1797.0,163.0,647.0,1867.0,197.0,1665.0,0.0,34.0,2036.0,
2022-01-31 03:00:00+00:00,622.0,580.0,9894.0,1880.0,163.0,632.0,1834.0,195.0,1775.0,0.0,33.0,2192.0,
2022-01-31 04:00:00+00:00,624.0,561.0,12145.0,1903.0,163.0,620.0,1775.0,227.0,1976.0,0.0,31.0,2507.0,
2022-01-31 05:00:00+00:00,617.0,584.0,16841.0,1931.0,162.0,613.0,2441.0,306.0,2331.0,0.0,32.0,3018.0,
2022-01-31 06:00:00+00:00,657.0,560.0,20210.0,1993.0,172.0,622.0,3600.0,257.0,2744.0,147.0,33.0,3520.0,
2022-01-31 07:00:00+00:00,634.0,554.0,22721.0,2002.0,92.0,650.0,4168.0,659.0,2829.0,1289.0,34.0,3549.0,
2022-01-31 08:00:00+00:00,626.0,551.0,23293.0,1998.0,41.0,650.0,4059.0,678.0,2802.0,2662.0,34.0,3949.0,
2022-01-31 09:00:00+00:00,585.0,546.0,22506.0,2002.0,136.0,633.0,3554.0,571.0,2820.0,2954.0,34.0,4997.0,
2022-01-31 10:00:00+00:00,597.0,557.0,21797.0,1989.0,173.0,632.0,3104.0,527.0,2716.0,3743.0,36.0,5954.0,
2022-01-31 11:00:00+00:00,595.0,601.0,21221.0,1832.0,173.0,648.0,2923.0,373.0,2585.0,3904.0,34.0,6667.0,
2022-01-31 12:00:00+00:00,574.0,555.0,20234.0,1959.0,173.0,646.0,2844.0,391.0,2616.0,4338.0,35.0,7025.0,
2022-01-31 13:00:00+00:00,553.0,552.0,20819.0,1985.0,163.0,647.0,2903.0,485.0,2810.0,3591.0,34.0,7156.0,
2022-01-31 14:00:00+00:00,591.0,549.0,22165.0,1775.0,173.0,649.0,3075.0,553.0,2897.0,2094.0,34.0,6892.0,
2022-01-31 15:00:00+00:00,625.0,550.0,22828.0,1710.0,173.0,648.0,3520.0,601.0,2943.0,548.0,32.0,6749.0,
2022-01-31 16:00:00+00:00,648.0,546.0,23822.0,1724.0,173.0,649.0,4269.0,712.0,3015.0,9.0,34.0,6297.0,
2022-01-31 17:00:00+00:00,660.0,539.0,23920.0,1770.0,163.0,649.0,4236.0,832.0,2918.0,0.0,37.0,5673.0,
2022-01-31 18:00:00+00:00,670.0,542.0,24445.0,1883.0,173.0,649.0,4242.0,720.0,2932.0,0.0,38.0,4891.0,
2022-01-31 19:00:00+00:00,691.0,541.0,23944.0,1978.0,163.0,649.0,3461.0,586.0,2769.0,0.0,37.0,4376.0,
2022-01-31 20:00:00+00:00,647.0,544.0,21777.0,1963.0,173.0,649.0,3281.0,390.0,2599.0,0.0,32.0,4274.0,
2022-01-31 21:00:00+00:00,619.0,545.0,18840.0,1946.0,163.0,649.0,2948.0,334.0,2283.0,0.0,34.0,4215.0,
2022-01-31 22:00:00+00:00,609.0,541.0,15168.0,1935.0,32.0,650.0,2746.0,243.0,2178.0,0.0,33.0,4531.0,
2022-01-31 23:00:00+00:00,609.0,541.0,12249.0,1926.0,27.0,651.0,1616.0,87.0,2003.0,0.0,35.0,5918.0,
2022-02-01 00:00:00+00:00,612.0,543.0,10795.0,1697.0,27.0,651.0,1312.0,96.0,1806.0,0.0,35.0,6768.0,
2022-02-01 01:00:00+00:00,611.0,544.0,10905.0,1492.0,37.0,651.0,1289.0,87.0,1764.0,0.0,34.0,6613.0,
2022-02-01 02:00:00+00:00,615.0,544.0,10272.0,1545.0,37.0,646.0,1300.0,87.0,1738.0,0.0,33.0,6726.0,
2022-02-01 03:00:00+00:00,591.0,542.0,10480.0,1550.0,37.0,626.0,1400.0,87.0,1790.0,0.0,34.0,6604.0,
2022-02-01 04:00:00+00:00,593.0,546.0,12256.0,1529.0,27.0,627.0,1327.0,87.0,1897.0,0.0,31.0,6774.0,
2022-02-01 05:00:00+00:00,596.0,567.0,16623.0,1846.0,27.0,627.0,1608.0,485.0,2085.0,0.0,31.0,7381.0,
2022-02-01 06:00:00+00:00,591.0,595.0,19564.0,1984.0,27.0,628.0,2688.0,666.0,2282.0,52.0,30.0,6897.0,
2022-02-01 07:00:00+00:00,609.0,587.0,19958.0,2007.0,27.0,629.0,4023.0,827.0,2512.0,1504.0,31.0,6898.0,
2022-02-01 08:00:00+00:00,613.0,606.0,19754.0,1997.0,27.0,628.0,3246.0,811.0,2512.0,4986.0,34.0,7370.0,
2022-02-01 09:00:00+00:00,613.0,597.0,18728.0,2008.0,27.0,626.0,2320.0,650.0,2499.0,6876.0,34.0,7556.0,
2022-02-01 10:00:00+00:00,611.0,605.0,18653.0,1994.0,37.0,628.0,1911.0,441.0,2451.0,7614.0,35.0,7679.0,
2022-02-01 11:00:00+00:00,588.0,597.0,18825.0,1971.0,27.0,629.0,1735.0,239.0,2376.0,7563.0,34.0,7655.0,
2022-02-01 12:00:00+00:00,586.0,607.0,18925.0,1981.0,27.0,627.0,1541.0,151.0,2302.0,7233.0,34.0,7562.0,
2022-02-01 13:00:00+00:00,586.0,582.0,19440.0,1982.0,27.0,628.0,1757.0,435.0,2435.0,6116.0,34.0,7618.0,
2022-02-01 14:00:00+00:00,598.0,571.0,19940.0,1986.0,26.0,630.0,1895.0,605.0,2535.0,4314.0,34.0,7683.0,
2022-02-01 15:00:00+00:00,664.0,573.0,21389.0,1989.0,27.0,630.0,2658.0,701.0,2560.0,1281.0,37.0,7641.0,
2022-02-01 16:00:00+00:00,660.0,567.0,21803.0,1990.0,32.0,629.0,3228.0,768.0,2518.0,26.0,37.0,7586.0,
2022-02-01 17:00:00+00:00,695.0,559.0,22255.0,1885.0,26.0,627.0,3745.0,882.0,2468.0,0.0,32.0,7400.0,
2022-02-01 18:00:00+00:00,672.0,543.0,21854.0,1705.0,27.0,626.0,3806.0,764.0,2309.0,0.0,34.0,7294.0,
2022-02-01 19:00:00+00:00,669.0,543.0,21569.0,1711.0,27.0,626.0,2703.0,579.0,2294.0,0.0,37.0,7071.0,
2022-02-01 20:00:00+00:00,597.0,548.0,20674.0,1709.0,32.0,647.0,1717.0,328.0,2084.0,0.0,37.0,6461.0,
2022-02-01 21:00:00+00:00,586.0,542.0,18369.0,1830.0,37.0,652.0,1665.0,146.0,1945.0,0.0,36.0,5939.0,
2022-02-01 22:00:00+00:00,587.0,542.0,16185.0,1885.0,27.0,651.0,1457.0,103.0,1904.0,0.0,34.0,5755.0,
2022-02-01 23:00:00+00:00,608.0,539.0,13370.0,1657.0,27.0,649.0,1348.0,116.0,1746.0,0.0,35.0,5749.0,
2022-02-02 00:00:00+00:00,609.0,539.0,12559.0,1525.0,37.0,649.0,1154.0,123.0,1718.0,0.0,36.0,5640.0,
2022-02-02 01:00:00+00:00,611.0,482.0,12214.0,1487.0,37.0,648.0,1180.0,117.0,1746.0,0.0,36.0,5562.0,
2022-02-02 02:00:00+00:00,605.0,454.0,12380.0,1463.0,35.0,650.0,1222.0,117.0,1699.0,0.0,35.0,5216.0,
2022-02-02 03:00:00+00:00,602.0,455.0,12638.0,1680.0,36.0,651.0,1194.0,117.0,1746.0,0.0,35.0,4709.0,
2022-02-02 04:00:00+00:00,601.0,485.0,15731.0,1910.0,37.0,651.0,1159.0,115.0,1896.0,0.0,34.0,4533.0,
2022-02-02 05:00:00+00:00,611.0,542.0,20684.0,1959.0,36.0,650.0,1330.0,246.0,2314.0,0.0,35.0,4460.0,
2022-02-02 06:00:00+00:00,678.0,543.0,23534.0,1971.0,36.0,648.0,2142.0,450.0,2483.0,215.0,34.0,4374.0,
2022-02-02 07:00:00+00:00,693.0,542.0,23194.0,1975.0,36.0,649.0,3822.0,657.0,2579.0,2404.0,34.0,4238.0,
2022-02-02 08:00:00+00:00,704.0,541.0,22895.0,1978.0,36.0,644.0,3035.0,525.0,2511.0,5826.0,32.0,4056.0,
2022-02-02 09:00:00+00:00,630.0,543.0,22344.0,2001.0,26.0,643.0,2355.0,456.0,2517.0,7938.0,33.0,3903.0,
2022-02-02 10:00:00+00:00,617.0,541.0,21723.0,1984.0,26.0,644.0,1798.0,466.0,2452.0,8853.0,34.0,4173.0,
2022-02-02 11:00:00+00:00,591.0,543.0,20653.0,1884.0,26.0,645.0,1650.0,384.0,2383.0,9051.0,32.0,4378.0,
2022-02-02 12:00:00+00:00,592.0,541.0,20167.0,1837.0,26.0,647.0,1410.0,180.0,2384.0,8611.0,33.0,4488.0,
2022-02-02 13:00:00+00:00,595.0,541.0,21439.0,2008.0,36.0,647.0,1368.0,265.0,2471.0,7472.0,34.0,4503.0,
2022-02-02 14:00:00+00:00,601.0,542.0,22844.0,2053.0,31.0,647.0,1531.0,303.0,2516.0,5198.0,33.0,4331.0,
2022-02-02 15:00:00+00:00,603.0,544.0,24308.0,2063.0,36.0,646.0,2426.0,494.0,2588.0,1554.0,31.0,3992.0,
2022-02-02 16:00:00+00:00,701.0,541.0,24836.0,2059.0,36.0,647.0,3222.0,614.0,2707.0,35.0,33.0,3811.0,
2022-02-02 17:00:00+00:00,713.0,539.0,25300.0,2080.0,36.0,645.0,3279.0,754.0,2663.0,0.0,36.0,3938.0,
2022-02-02 18:00:00+00:00,715.0,541.0,25210.0,2080.0,37.0,644.0,2751.0,659.0,2603.0,0.0,34.0,3926.0,
2022-02-02 19:00:00+00:00,710.0,542.0,24816.0,2074.0,34.0,645.0,1983.0,472.0,2568.0,0.0,35.0,3774.0,
2022-02-02 20:00:00+00:00,612.0,543.0,22676.0,2005.0,32.0,645.0,1549.0,217.0,2384.0,0.0,34.0,3882.0,
2022-02-02 21:00:00+00:00,607.0,543.0,20515.0,2080.0,37.0,645.0,1344.0,95.0,2234.0,0.0,36.0,3998.0,
2022-02-02 22:00:00+00:00,586.0,542.0,17421.0,2064.0,31.0,645.0,1313.0,98.0,2127.0,0.0,36.0,4280.0,
2022-02-02 23:00:00+00:00,599.0,542.0,14346.0,2163.0,36.0,646.0,1314.0,160.0,1895.0,0.0,37.0,4577.0,
2022-02-03 00:00:00+00:00,601.0,541.0,11579.0,2014.0,32.0,646.0,1264.0,91.0,1882.0,0.0,37.0,4800.0,
2022-02-03 01:00:00+00:00,608.0,541.0,11262.0,1977.0,27.0,647.0,1233.0,84.0,1984.0,0.0,37.0,4860.0,
2022-02-03 02:00:00+00:00,602.0,541.0,10793.0,1928.0,37.0,646.0,1211.0,85.0,2028.0,0.0,35.0,4916.0,
2022-02-03 03:00:00+00:00,605.0,545.0,11300.0,1900.0,31.0,646.0,1203.0,84.0,2003.0,0.0,34.0,4785.0,
2022-02-03 04:00:00+00:00,601.0,545.0,13229.0,1894.0,26.0,646.0,1176.0,85.0,2013.0,0.0,32.0,4577.0,
2022-02-03 05:00:00+00:00,602.0,544.0,18774.0,2197.0,27.0,646.0,1346.0,91.0,2273.0,0.0,33.0,4164.0,
2022-02-03 06:00:00+00:00,597.0,544.0,23751.0,2290.0,35.0,646.0,2189.0,406.0,2401.0,248.0,33.0,3838.0,
2022-02-03 07:00:00+00:00,609.0,544.0,23603.0,2295.0,52.0,634.0,3178.0,538.0,2591.0,2542.0,31.0,3658.0,
2022-02-03 08:00:00+00:00,611.0,545.0,22893.0,2291.0,51.0,630.0,2898.0,398.0,2534.0,5995.0,30.0,3736.0,
2022-02-03 09:00:00+00:00,600.0,543.0,21891.0,2283.0,114.0,628.0,2391.0,285.0,2428.0,7892.0,28.0,4075.0,
2022-02-03 10:00:00+00:00,594.0,541.0,21066.0,2286.0,153.0,627.0,1763.0,250.0,2263.0,8866.0,24.0,4040.0,
2022-02-03 11:00:00+00:00,576.0,552.0,20428.0,2226.0,171.0,634.0,1457.0,172.0,2166.0,8637.0,22.0,3683.0,
2022-02-03 12:00:00+00:00,573.0,580.0,20119.0,2147.0,161.0,624.0,1420.0,156.0,2195.0,8125.0,22.0,3311.0,
2022-02-03 13:00:00+00:00,584.0,577.0,21774.0,2221.0,161.0,625.0,1404.0,221.0,2291.0,6704.0,22.0,2806.0,
2022-02-03 14:00:00+00:00,592.0,598.0,23983.0,2233.0,171.0,645.0,1542.0,284.0,2425.0,4330.0,21.0,2256.0,
2022-02-03 15:00:00+00:00,677.0,580.0,24718.0,2264.0,166.0,649.0,2326.0,448.0,2555.0,1256.0,24.0,2003.0,
2022-02-03 16:00:00+00:00,698.0,544.0,25422.0,2233.0,170.0,650.0,3446.0,625.0,2682.0,38.0,24.0,1812.0,
2022-02-03 17:00:00+00:00,705.0,546.0,25573.0,2230.0,267.0,650.0,4132.0,930.0,2742.0,0.0,23.0,1593.0,
2022-02-03 18:00:00+00:00,699.0,547.0,25476.0,2284.0,286.0,650.0,3742.0,738.0,2730.0,0.0,20.0,1542.0,
2022-02-03 19:00:00+00:00,707.0,550.0,25054.0,2286.0,257.0,650.0,2815.0,504.0,2687.0,0.0,21.0,1667.0,
2022-02-03 20:00:00+00:00,614.0,548.0,24028.0,2226.0,172.0,649.0,1713.0,286.0,2642.0,0.0,22.0,1633.0,
2022-02-03 21:00:00+00:00,595.0,546.0,21190.0,2184.0,173.0,649.0,1547.0,316.0,2476.0,0.0,21.0,1717.0,
2022-02-03 22:00:00+00:00,585.0,546.0,18928.0,2136.0,171.0,649.0,1382.0,169.0,2195.0,0.0,22.0,2092.0,
2022-02-03 23:00:00+00:00,601.0,546.0,14465.0,2265.0,37.0,649.0,1307.0,86.0,1997.0,0.0,23.0,2423.0,
2022-02-04 00:00:00+00:00,605.0,547.0,13314.0,2212.0,37.0,649.0,1238.0,93.0,1985.0,0.0,22.0,2918.0,
2022-02-04 01:00:00+00:00,605.0,548.0,12776.0,2171.0,37.0,650.0,1210.0,86.0,1908.0,0.0,22.0,2927.0,
2022-02-04 02:00:00+00:00,607.0,546.0,12791.0,2156.0,36.0,651.0,1164.0,86.0,1814.0,0.0,23.0,3165.0,
2022-02-04 03:00:00+00:00,605.0,548.0,13077.0,2074.0,36.0,651.0,1173.0,86.0,1941.0,0.0,23.0,3711.0,
2022-02-04 04:00:00+00:00,601.0,549.0,15012.0,2197.0,31.0,652.0,1209.0,170.0,2048.0,0.0,21.0,4099.0,
2022-02-04 05:00:00+00:00,631.0,549.0,19511.0,2269.0,37.0,628.0,1320.0,316.0,2410.0,0.0,21.0,4601.0,
2022-02-04 06:00:00+00:00,670.0,544.0,21920.0,2303.0,37.0,621.0,2513.0,483.0,2599.0,126.0,23.0,4870.0,
2022-02-04 07:00:00+00:00,696.0,545.0,22686.0,2331.0,37.0,621.0,3527.0,794.0,2663.0,991.0,24.0,4738.0,
2022-02-04 08:00:00+00:00,680.0,547.0,22961.0,2342.0,26.0,619.0,3214.0,790.0,2628.0,2412.0,24.0,4373.0,
2022-02-04 09:00:00+00:00,599.0,563.0,21521.0,2355.0,36.0,614.0,3008.0,721.0,2529.0,3681.0,24.0,4286.0,
2022-02-04 10:00:00+00:00,604.0,583.0,20937.0,2280.0,36.0,613.0,2239.0,655.0,2382.0,4635.0,20.0,4521.0,
2022-02-04 11:00:00+00:00,582.0,597.0,19812.0,2286.0,36.0,613.0,1594.0,326.0,2230.0,4870.0,23.0,4680.0,
2022-02-04 12:00:00+00:00,578.0,608.0,19908.0,2289.0,36.0,613.0,1503.0,293.0,2212.0,4737.0,22.0,4769.0,
2022-02-04 13:00:00+00:00,597.0,588.0,21335.0,2353.0,26.0,612.0,1586.0,339.0,2451.0,4290.0,21.0,4188.0,
2022-02-04 14:00:00+00:00,614.0,554.0,22620.0,2326.0,26.0,615.0,1710.0,526.0,2710.0,3074.0,22.0,3839.0,
2022-02-04 15:00:00+00:00,681.0,568.0,23693.0,2355.0,26.0,606.0,2757.0,521.0,2773.0,989.0,21.0,3413.0,
2022-02-04 16:00:00+00:00,713.0,568.0,24792.0,2317.0,26.0,613.0,3528.0,621.0,2847.0,32.0,21.0,2981.0,
2022-02-04 17:00:00+00:00,723.0,567.0,24575.0,2339.0,26.0,619.0,4625.0,831.0,2914.0,0.0,22.0,2727.0,
2022-02-04 18:00:00+00:00,728.0,572.0,23919.0,2314.0,36.0,622.0,4291.0,916.0,2864.0,0.0,22.0,2573.0,
