UTC time,solar,nat_gas,other,hydro,coal,wind
2022-09-29 15:00:00,610.0,1291.0,128.0,105.0,4307.0,947.0
2022-09-29 16:00:00,1125.0,1031.0,127.0,103.0,3969.0,1217.0
2022-09-29 17:00:00,1361.0,1034.0,128.0,104.0,3185.0,1776.0
2022-09-29 18:00:00,1379.0,1014.0,125.0,105.0,2961.0,2187.0
2022-09-29 19:00:00,1270.0,1146.0,125.0,103.0,2984.0,2233.0
2022-09-29 20:00:00,1276.0,1310.0,122.0,102.0,3046.0,2217.0
2022-09-29 21:00:00,1121.0,1330.0,124.0,108.0,3202.0,2059.0
2022-09-29 22:00:00,1179.0,1355.0,124.0,101.0,3488.0,2047.0
2022-09-29 23:00:00,1149.0,1621.0,121.0,102.0,4007.0,1596.0
2022-09-30 00:00:00,873.0,1613.0,125.0,103.0,4436.0,1362.0
2022-09-30 01:00:00,327.0,1670.0,124.0,105.0,4228.0,1542.0
2022-09-30 02:00:00,4.0,1714.0,126.0,103.0,4160.0,1554.0
2022-09-30 03:00:00,0.0,1683.0,129.0,101.0,4034.0,1707.0
2022-09-30 04:00:00,0.0,1762.0,129.0,106.0,3737.0,1611.0
2022-09-30 05:00:00,0.0,1634.0,130.0,102.0,4012.0,1173.0
2022-09-30 06:00:00,0.0,1412.0,128.0,102.0,4216.0,1269.0
2022-09-30 07:00:00,0.0,1337.0,127.0,107.0,3982.0,1252.0
2022-09-30 08:00:00,0.0,1334.0,129.0,101.0,4176.0,1095.0
2022-09-30 09:00:00,0.0,1151.0,128.0,104.0,4197.0,1098.0
2022-09-30 10:00:00,0.0,1173.0,130.0,103.0,4154.0,894.0
2022-09-30 11:00:00,0.0,1155.0,130.0,102.0,3916.0,960.0
2022-09-30 12:00:00,0.0,1177.0,130.0,104.0,4032.0,884.0
2022-09-30 13:00:00,0.0,1314.0,133.0,105.0,4122.0,775.0
2022-09-30 14:00:00,15.0,1325.0,133.0,102.0,4469.0,729.0
2022-09-30 15:00:00,531.0,1198.0,135.0,102.0,4591.0,823.0
2022-09-30 16:00:00,1070.0,1005.0,133.0,104.0,3855.0,1085.0
2022-09-30 17:00:00,1326.0,934.0,133.0,101.0,3722.0,479.0
2022-09-30 18:00:00,1278.0,935.0,131.0,103.0,4122.0,411.0
2022-09-30 19:00:00,1183.0,1060.0,127.0,103.0,4248.0,562.0
2022-09-30 20:00:00,1175.0,1110.0,103.0,103.0,3994.0,1346.0
2022-09-30 21:00:00,1005.0,1113.0,101.0,104.0,3419.0,1636.0
2022-09-30 22:00:00,1205.0,1465.0,101.0,102.0,3719.0,1050.0
2022-09-30 23:00:00,1254.0,1633.0,113.0,102.0,4348.0,702.0
2022-10-01 00:00:00,1084.0,1604.0,131.0,103.0,4675.0,403.0
2022-10-01 01:00:00,301.0,1672.0,130.0,103.0,4772.0,395.0
2022-10-01 02:00:00,3.0,1698.0,132.0,102.0,4795.0,320.0
2022-10-01 03:00:00,0.0,1664.0,133.0,102.0,4760.0,322.0
2022-10-01 04:00:00,0.0,1528.0,133.0,104.0,4414.0,504.0
2022-10-01 05:00:00,0.0,1432.0,134.0,103.0,4352.0,414.0
2022-10-01 06:00:00,0.0,1283.0,135.0,103.0,4420.0,391.0
2022-10-01 07:00:00,0.0,1179.0,134.0,102.0,4339.0,330.0
2022-10-01 08:00:00,0.0,1185.0,137.0,104.0,4255.0,260.0
2022-10-01 09:00:00,0.0,947.0,135.0,103.0,4126.0,141.0
2022-10-01 10:00:00,0.0,914.0,136.0,101.0,4074.0,217.0
2022-10-01 11:00:00,0.0,915.0,136.0,104.0,4178.0,135.0
2022-10-01 12:00:00,0.0,957.0,136.0,102.0,4198.0,56.0
2022-10-01 13:00:00,0.0,1009.0,134.0,104.0,4165.0,70.0
2022-10-01 14:00:00,29.0,1108.0,135.0,100.0,4011.0,80.0
2022-10-01 15:00:00,590.0,1101.0,135.0,102.0,3966.0,50.0
2022-10-01 16:00:00,1363.0,1088.0,135.0,103.0,3780.0,43.0
2022-10-01 17:00:00,1508.0,958.0,132.0,106.0,3503.0,32.0
2022-10-01 18:00:00,1545.0,945.0,130.0,106.0,3448.0,46.0
2022-10-01 19:00:00,1499.0,1022.0,129.0,102.0,3440.0,421.0
2022-10-01 20:00:00,1483.0,1115.0,129.0,102.0,3350.0,764.0
2022-10-01 21:00:00,1404.0,1221.0,129.0,100.0,3623.0,448.0
2022-10-01 22:00:00,1280.0,1293.0,129.0,105.0,3669.0,424.0
2022-10-01 23:00:00,1271.0,1562.0,130.0,100.0,3852.0,533.0
2022-10-02 00:00:00,971.0,1587.0,127.0,102.0,3934.0,408.0
2022-10-02 01:00:00,267.0,1739.0,130.0,104.0,4142.0,315.0
2022-10-02 02:00:00,2.0,1761.0,132.0,100.0,4414.0,219.0
2022-10-02 03:00:00,0.0,1729.0,131.0,101.0,4433.0,119.0
2022-10-02 04:00:00,0.0,1695.0,132.0,103.0,4462.0,77.0
2022-10-02 05:00:00,0.0,1599.0,133.0,101.0,4500.0,104.0
2022-10-02 06:00:00,0.0,1452.0,132.0,101.0,4485.0,133.0
2022-10-02 07:00:00,0.0,1401.0,134.0,102.0,4425.0,159.0
2022-10-02 08:00:00,0.0,1386.0,132.0,103.0,4314.0,130.0
2022-10-02 09:00:00,0.0,1139.0,134.0,102.0,4230.0,247.0
2022-10-02 10:00:00,0.0,1140.0,129.0,103.0,4026.0,647.0
2022-10-02 11:00:00,0.0,1159.0,105.0,103.0,4060.0,336.0
2022-10-02 12:00:00,0.0,1155.0,98.0,102.0,4176.0,257.0
2022-10-02 13:00:00,0.0,1197.0,99.0,102.0,4195.0,295.0
2022-10-02 14:00:00,29.0,1235.0,96.0,102.0,4200.0,329.0
2022-10-02 15:00:00,575.0,1166.0,96.0,103.0,4177.0,263.0
2022-10-02 16:00:00,1110.0,831.0,96.0,100.0,4008.0,248.0
2022-10-02 17:00:00,1298.0,811.0,96.0,102.0,3699.0,322.0
2022-10-02 18:00:00,1098.0,853.0,97.0,102.0,3503.0,657.0
2022-10-02 19:00:00,872.0,946.0,93.0,102.0,3191.0,814.0
2022-10-02 20:00:00,726.0,1024.0,96.0,101.0,3277.0,841.0
2022-10-02 21:00:00,685.0,1122.0,97.0,104.0,3381.0,777.0
2022-10-02 22:00:00,750.0,1190.0,95.0,100.0,3611.0,889.0
2022-10-02 23:00:00,631.0,1448.0,95.0,103.0,3790.0,966.0
2022-10-03 00:00:00,417.0,1485.0,97.0,102.0,4187.0,804.0
2022-10-03 01:00:00,201.0,1625.0,96.0,101.0,4102.0,847.0
2022-10-03 02:00:00,2.0,1700.0,96.0,103.0,4097.0,764.0
2022-10-03 03:00:00,0.0,1727.0,95.0,100.0,4213.0,655.0
2022-10-03 04:00:00,0.0,1739.0,99.0,102.0,4323.0,467.0
2022-10-03 05:00:00,0.0,1623.0,97.0,101.0,4492.0,270.0
2022-10-03 06:00:00,0.0,1471.0,98.0,102.0,4384.0,239.0
2022-10-03 07:00:00,0.0,1430.0,95.0,100.0,4245.0,194.0
2022-10-03 08:00:00,0.0,1342.0,96.0,103.0,4163.0,163.0
2022-10-03 09:00:00,0.0,1108.0,97.0,102.0,4152.0,188.0
2022-10-03 10:00:00,0.0,1099.0,97.0,102.0,4167.0,147.0
2022-10-03 11:00:00,0.0,1095.0,94.0,101.0,4157.0,142.0
2022-10-03 12:00:00,0.0,1164.0,97.0,104.0,4194.0,243.0
2022-10-03 13:00:00,0.0,1212.0,96.0,102.0,4264.0,263.0
2022-10-03 14:00:00,16.0,1353.0,97.0,102.0,4304.0,172.0
2022-10-03 15:00:00,438.0,1199.0,96.0,101.0,4222.0,164.0
2022-10-03 16:00:00,995.0,928.0,97.0,102.0,3992.0,318.0
2022-10-03 17:00:00,1285.0,850.0,97.0,102.0,3705.0,484.0
2022-10-03 18:00:00,1393.0,926.0,95.0,102.0,3664.0,474.0
2022-10-03 19:00:00,1351.0,1000.0,92.0,101.0,3705.0,431.0
2022-10-03 20:00:00,1343.0,1167.0,95.0,96.0,3804.0,378.0
2022-10-03 21:00:00,1321.0,1186.0,92.0,103.0,3850.0,419.0
2022-10-03 22:00:00,1372.0,1320.0,93.0,102.0,3929.0,399.0
2022-10-03 23:00:00,1130.0,1617.0,94.0,103.0,4129.0,291.0
2022-10-04 00:00:00,841.0,1623.0,95.0,103.0,4348.0,262.0
2022-10-04 01:00:00,227.0,1685.0,97.0,100.0,4425.0,257.0
2022-10-04 02:00:00,0.0,1738.0,97.0,103.0,4431.0,301.0
2022-10-04 03:00:00,0.0,1726.0,96.0,101.0,4364.0,368.0
2022-10-04 04:00:00,0.0,1723.0,98.0,102.0,4355.0,234.0
2022-10-04 05:00:00,0.0,1618.0,98.0,102.0,4252.0,149.0
2022-10-04 06:00:00,0.0,1506.0,96.0,100.0,4060.0,94.0
2022-10-04 07:00:00,0.0,1344.0,99.0,101.0,4004.0,47.0
2022-10-04 08:00:00,0.0,1348.0,96.0,103.0,3936.0,72.0
2022-10-04 09:00:00,0.0,1182.0,98.0,99.0,3965.0,117.0
2022-10-04 10:00:00,0.0,1177.0,98.0,102.0,3942.0,132.0
2022-10-04 11:00:00,0.0,1176.0,97.0,102.0,3935.0,80.0
2022-10-04 12:00:00,0.0,1169.0,96.0,103.0,3993.0,88.0
2022-10-04 13:00:00,0.0,1146.0,97.0,101.0,4031.0,192.0
2022-10-04 14:00:00,32.0,1325.0,95.0,98.0,4004.0,206.0
2022-10-04 15:00:00,696.0,1321.0,96.0,99.0,4049.0,170.0
2022-10-04 16:00:00,1436.0,992.0,97.0,99.0,3939.0,151.0
2022-10-04 17:00:00,1535.0,979.0,94.0,99.0,3762.0,99.0
2022-10-04 18:00:00,1515.0,983.0,93.0,100.0,3696.0,132.0
2022-10-04 19:00:00,1487.0,1042.0,96.0,100.0,3562.0,268.0
2022-10-04 20:00:00,1483.0,1221.0,93.0,101.0,3412.0,429.0
2022-10-04 21:00:00,1503.0,1271.0,112.0,99.0,3396.0,480.0
2022-10-04 22:00:00,1528.0,1323.0,122.0,95.0,3559.0,520.0
2022-10-04 23:00:00,1513.0,1607.0,125.0,100.0,3951.0,416.0
2022-10-05 00:00:00,1153.0,1684.0,124.0,99.0,4002.0,450.0
2022-10-05 01:00:00,297.0,1697.0,125.0,101.0,4097.0,347.0
2022-10-05 02:00:00,1.0,1750.0,127.0,97.0,4247.0,339.0
2022-10-05 03:00:00,0.0,1800.0,126.0,100.0,4320.0,256.0
2022-10-05 04:00:00,0.0,1824.0,128.0,98.0,4402.0,130.0
2022-10-05 05:00:00,0.0,1729.0,129.0,100.0,4389.0,42.0
2022-10-05 06:00:00,0.0,1702.0,132.0,102.0,4415.0,20.0
2022-10-05 07:00:00,0.0,1507.0,131.0,96.0,4369.0,12.0
2022-10-05 08:00:00,0.0,1419.0,131.0,95.0,4233.0,4.0
2022-10-05 09:00:00,0.0,1232.0,132.0,103.0,4163.0,0.0
2022-10-05 10:00:00,0.0,1249.0,135.0,93.0,4140.0,42.0
2022-10-05 11:00:00,0.0,1185.0,131.0,94.0,4140.0,85.0
2022-10-05 12:00:00,0.0,1189.0,132.0,95.0,4195.0,154.0
2022-10-05 13:00:00,0.0,1188.0,132.0,92.0,4270.0,222.0
2022-10-05 14:00:00,27.0,1216.0,129.0,89.0,4319.0,229.0
2022-10-05 15:00:00,674.0,1193.0,125.0,90.0,4306.0,199.0
2022-10-05 16:00:00,1400.0,989.0,125.0,88.0,4206.0,143.0
2022-10-05 17:00:00,1497.0,965.0,125.0,85.0,4081.0,135.0
2022-10-05 18:00:00,1484.0,1064.0,124.0,85.0,3984.0,107.0
2022-10-05 19:00:00,1451.0,1098.0,121.0,86.0,4082.0,78.0
2022-10-05 20:00:00,1439.0,1264.0,121.0,84.0,4172.0,44.0
2022-10-05 21:00:00,1457.0,1236.0,121.0,85.0,4212.0,54.0
2022-10-05 22:00:00,1494.0,1263.0,120.0,84.0,4266.0,47.0
2022-10-05 23:00:00,1469.0,1397.0,122.0,85.0,4374.0,32.0
2022-10-06 00:00:00,1110.0,1603.0,120.0,83.0,4567.0,32.0
2022-10-06 01:00:00,273.0,1659.0,124.0,85.0,4595.0,71.0
2022-10-06 02:00:00,1.0,1664.0,124.0,82.0,4599.0,132.0
2022-10-06 03:00:00,0.0,1737.0,127.0,83.0,4604.0,139.0
2022-10-06 04:00:00,0.0,1829.0,126.0,86.0,4584.0,115.0
2022-10-06 05:00:00,0.0,1727.0,125.0,84.0,4475.0,71.0
2022-10-06 06:00:00,0.0,1618.0,127.0,86.0,4389.0,66.0
2022-10-06 07:00:00,0.0,1471.0,128.0,82.0,4347.0,64.0
2022-10-06 08:00:00,0.0,1402.0,126.0,80.0,4295.0,64.0
2022-10-06 09:00:00,0.0,1395.0,128.0,80.0,4295.0,61.0
2022-10-06 10:00:00,0.0,1336.0,126.0,81.0,4263.0,61.0
2022-10-06 11:00:00,0.0,1290.0,127.0,78.0,4293.0,74.0
2022-10-06 12:00:00,0.0,1177.0,128.0,81.0,4284.0,79.0
2022-10-06 13:00:00,0.0,1163.0,126.0,81.0,4244.0,102.0
2022-10-06 14:00:00,27.0,1332.0,125.0,78.0,4189.0,140.0
2022-10-06 15:00:00,671.0,1521.0,124.0,80.0,4074.0,142.0
2022-10-06 16:00:00,1401.0,1129.0,128.0,79.0,4005.0,157.0
2022-10-06 17:00:00,1490.0,1085.0,124.0,80.0,3812.0,211.0
2022-10-06 18:00:00,1458.0,1143.0,123.0,79.0,3895.0,212.0
2022-10-06 19:00:00,1403.0,1108.0,123.0,81.0,3930.0,211.0
2022-10-06 20:00:00,1392.0,1045.0,121.0,79.0,3764.0,299.0
2022-10-06 21:00:00,1422.0,1053.0,122.0,77.0,3729.0,483.0
2022-10-06 22:00:00,1465.0,1066.0,122.0,77.0,3776.0,450.0
2022-10-06 23:00:00,1453.0,1296.0,120.0,81.0,3870.0,571.0
2022-10-07 00:00:00,1096.0,1634.0,122.0,76.0,3847.0,714.0
2022-10-07 01:00:00,267.0,1731.0,123.0,77.0,3529.0,810.0
2022-10-07 02:00:00,1.0,1715.0,126.0,77.0,3540.0,679.0
2022-10-07 03:00:00,0.0,1762.0,125.0,76.0,3919.0,400.0
2022-10-07 04:00:00,0.0,1820.0,126.0,78.0,4082.0,336.0
2022-10-07 05:00:00,0.0,1802.0,127.0,77.0,4127.0,235.0
2022-10-07 06:00:00,0.0,1604.0,126.0,75.0,4133.0,157.0
2022-10-07 07:00:00,0.0,1383.0,126.0,77.0,4193.0,116.0
2022-10-07 08:00:00,0.0,1380.0,128.0,78.0,4141.0,76.0
2022-10-07 09:00:00,0.0,1381.0,128.0,76.0,4089.0,37.0
2022-10-07 10:00:00,1.0,1210.0,127.0,77.0,3989.0,17.0
2022-10-07 11:00:00,0.0,1205.0,127.0,75.0,3917.0,19.0
2022-10-07 12:00:00,0.0,1170.0,128.0,75.0,3987.0,30.0
2022-10-07 13:00:00,0.0,1162.0,127.0,77.0,4013.0,47.0
2022-10-07 14:00:00,22.0,1309.0,129.0,74.0,4028.0,77.0
2022-10-07 15:00:00,649.0,1408.0,127.0,75.0,4100.0,61.0
2022-10-07 16:00:00,1392.0,1003.0,126.0,75.0,4011.0,40.0
2022-10-07 17:00:00,1480.0,1005.0,126.0,77.0,3887.0,6.0
2022-10-07 18:00:00,1442.0,1001.0,124.0,74.0,3913.0,0.0
2022-10-07 19:00:00,1391.0,998.0,123.0,74.0,3920.0,0.0
2022-10-07 20:00:00,1375.0,1006.0,123.0,76.0,3949.0,2.0
2022-10-07 21:00:00,1407.0,1031.0,122.0,74.0,3960.0,1.0
2022-10-07 22:00:00,1441.0,1038.0,124.0,79.0,4029.0,34.0
2022-10-07 23:00:00,1434.0,1180.0,123.0,76.0,4136.0,72.0
2022-10-08 00:00:00,1053.0,1492.0,125.0,75.0,4279.0,143.0
2022-10-08 01:00:00,249.0,1598.0,124.0,76.0,4289.0,129.0
2022-10-08 02:00:00,1.0,1638.0,124.0,72.0,4322.0,130.0
2022-10-08 03:00:00,0.0,1637.0,127.0,76.0,4344.0,98.0
2022-10-08 04:00:00,0.0,1723.0,126.0,75.0,4256.0,78.0
2022-10-08 05:00:00,0.0,1654.0,128.0,75.0,4157.0,53.0
2022-10-08 06:00:00,0.0,1415.0,125.0,76.0,4067.0,34.0
2022-10-08 07:00:00,0.0,1330.0,128.0,78.0,4040.0,35.0
2022-10-08 08:00:00,0.0,1247.0,128.0,77.0,3949.0,48.0
2022-10-08 09:00:00,0.0,1232.0,128.0,80.0,3802.0,59.0
2022-10-08 10:00:00,0.0,1233.0,127.0,78.0,3774.0,98.0
2022-10-08 11:00:00,0.0,1238.0,128.0,79.0,3716.0,117.0
2022-10-08 12:00:00,0.0,1240.0,128.0,78.0,3689.0,143.0
2022-10-08 13:00:00,0.0,1241.0,127.0,78.0,3721.0,226.0
2022-10-08 14:00:00,14.0,1353.0,128.0,76.0,3701.0,276.0
2022-10-08 15:00:00,640.0,1395.0,131.0,74.0,3718.0,261.0
2022-10-08 16:00:00,1404.0,1012.0,127.0,75.0,3746.0,243.0
2022-10-08 17:00:00,1516.0,1001.0,127.0,75.0,3740.0,213.0
2022-10-08 18:00:00,1483.0,969.0,127.0,76.0,3721.0,181.0
2022-10-08 19:00:00,1451.0,960.0,124.0,75.0,3722.0,147.0
2022-10-08 20:00:00,1432.0,947.0,126.0,74.0,3715.0,136.0
2022-10-08 21:00:00,1459.0,969.0,123.0,76.0,3663.0,166.0
2022-10-08 22:00:00,1487.0,954.0,124.0,76.0,3741.0,194.0
2022-10-08 23:00:00,1429.0,1141.0,122.0,74.0,3909.0,191.0
2022-10-09 00:00:00,1023.0,1564.0,123.0,77.0,4045.0,150.0
2022-10-09 01:00:00,218.0,1690.0,125.0,77.0,4163.0,184.0
2022-10-09 02:00:00,0.0,1750.0,126.0,77.0,4168.0,204.0
2022-10-09 03:00:00,0.0,1756.0,129.0,77.0,4235.0,132.0
2022-10-09 04:00:00,0.0,1776.0,127.0,76.0,4327.0,90.0
2022-10-09 05:00:00,0.0,1656.0,129.0,77.0,4338.0,55.0
2022-10-09 06:00:00,0.0,1460.0,127.0,78.0,4332.0,40.0
2022-10-09 07:00:00,0.0,1422.0,129.0,78.0,4105.0,77.0
2022-10-09 08:00:00,0.0,1252.0,129.0,75.0,4049.0,75.0
2022-10-09 09:00:00,0.0,1250.0,127.0,78.0,3952.0,73.0
2022-10-09 10:00:00,0.0,1254.0,129.0,78.0,3854.0,99.0
2022-10-09 11:00:00,0.0,1243.0,128.0,77.0,3841.0,157.0
2022-10-09 12:00:00,0.0,1157.0,127.0,75.0,3826.0,237.0
2022-10-09 13:00:00,0.0,1243.0,128.0,79.0,3773.0,369.0
2022-10-09 14:00:00,18.0,1292.0,128.0,78.0,3744.0,423.0
2022-10-09 15:00:00,605.0,1330.0,129.0,73.0,3716.0,422.0
2022-10-09 16:00:00,1366.0,906.0,127.0,76.0,3810.0,362.0
2022-10-09 17:00:00,1501.0,895.0,128.0,76.0,3809.0,365.0
2022-10-09 18:00:00,1475.0,918.0,124.0,76.0,3731.0,461.0
2022-10-09 19:00:00,1445.0,915.0,126.0,75.0,3725.0,412.0
2022-10-09 20:00:00,1405.0,910.0,124.0,76.0,3816.0,326.0
2022-10-09 21:00:00,1413.0,865.0,124.0,75.0,3826.0,334.0
2022-10-09 22:00:00,1166.0,920.0,121.0,74.0,3921.0,262.0
2022-10-09 23:00:00,845.0,1101.0,124.0,76.0,4060.0,216.0
2022-10-10 00:00:00,423.0,1576.0,125.0,75.0,4192.0,155.0
2022-10-10 01:00:00,66.0,1714.0,125.0,77.0,4259.0,128.0
2022-10-10 02:00:00,0.0,1738.0,125.0,74.0,4302.0,143.0
2022-10-10 03:00:00,0.0,1753.0,124.0,75.0,4336.0,132.0
2022-10-10 04:00:00,0.0,1735.0,127.0,76.0,4337.0,58.0
2022-10-10 05:00:00,0.0,1633.0,125.0,74.0,4262.0,117.0
2022-10-10 06:00:00,0.0,1399.0,128.0,77.0,4185.0,258.0
2022-10-10 07:00:00,0.0,1397.0,126.0,76.0,4000.0,292.0
2022-10-10 08:00:00,0.0,1222.0,126.0,76.0,3748.0,393.0
2022-10-10 09:00:00,0.0,1271.0,128.0,74.0,3684.0,400.0
2022-10-10 10:00:00,0.0,1253.0,128.0,75.0,3730.0,388.0
2022-10-10 11:00:00,0.0,1238.0,128.0,77.0,3750.0,368.0
2022-10-10 12:00:00,0.0,1247.0,128.0,76.0,3811.0,311.0
2022-10-10 13:00:00,0.0,1233.0,127.0,76.0,3859.0,322.0
2022-10-10 14:00:00,17.0,1383.0,127.0,72.0,3985.0,440.0
2022-10-10 15:00:00,562.0,1417.0,128.0,75.0,4013.0,569.0
2022-10-10 16:00:00,1354.0,993.0,127.0,73.0,3682.0,653.0
2022-10-10 17:00:00,1450.0,983.0,124.0,73.0,3362.0,1023.0
2022-10-10 18:00:00,1438.0,1037.0,126.0,73.0,2997.0,1357.0
2022-10-10 19:00:00,1413.0,1014.0,125.0,74.0,2926.0,1554.0
2022-10-10 20:00:00,1385.0,967.0,123.0,74.0,2812.0,1957.0
2022-10-10 21:00:00,1171.0,990.0,123.0,75.0,2656.0,2094.0
2022-10-10 22:00:00,893.0,1008.0,124.0,76.0,2658.0,2020.0
2022-10-10 23:00:00,767.0,1100.0,125.0,73.0,2597.0,2196.0
2022-10-11 00:00:00,440.0,1611.0,123.0,75.0,2767.0,2132.0
2022-10-11 01:00:00,76.0,1683.0,127.0,71.0,3318.0,1859.0
2022-10-11 02:00:00,0.0,1608.0,128.0,73.0,3382.0,1817.0
2022-10-11 03:00:00,0.0,1680.0,129.0,74.0,3370.0,1671.0
2022-10-11 04:00:00,0.0,1685.0,126.0,75.0,3174.0,1880.0
2022-10-11 05:00:00,0.0,1515.0,130.0,74.0,2842.0,1913.0
2022-10-11 06:00:00,0.0,1273.0,131.0,76.0,2779.0,1962.0
2022-10-11 07:00:00,0.0,1218.0,128.0,72.0,2607.0,2085.0
2022-10-11 08:00:00,0.0,1225.0,132.0,76.0,2573.0,2182.0
2022-10-11 09:00:00,0.0,1205.0,129.0,73.0,2562.0,2371.0
2022-10-11 10:00:00,0.0,1078.0,130.0,73.0,2517.0,2361.0
2022-10-11 11:00:00,0.0,1240.0,131.0,74.0,2546.0,2222.0
2022-10-11 12:00:00,0.0,1273.0,128.0,73.0,2549.0,2320.0
2022-10-11 13:00:00,0.0,1259.0,127.0,75.0,2368.0,2484.0
2022-10-11 14:00:00,8.0,1425.0,127.0,73.0,2234.0,2446.0
2022-10-11 15:00:00,566.0,1393.0,126.0,73.0,2357.0,2410.0
2022-10-11 16:00:00,1326.0,1060.0,126.0,73.0,2323.0,2113.0
2022-10-11 17:00:00,1463.0,990.0,124.0,73.0,2388.0,2011.0
2022-10-11 18:00:00,1402.0,1057.0,124.0,72.0,2370.0,2038.0
2022-10-11 19:00:00,1377.0,1034.0,125.0,72.0,2301.0,2064.0
2022-10-11 20:00:00,1390.0,1021.0,122.0,74.0,2326.0,2019.0
2022-10-11 21:00:00,1414.0,1020.0,121.0,72.0,2422.0,1918.0
2022-10-11 22:00:00,1447.0,1061.0,123.0,73.0,2720.0,1522.0
2022-10-11 23:00:00,1399.0,1172.0,122.0,73.0,3509.0,1224.0
2022-10-12 00:00:00,939.0,1584.0,124.0,73.0,4056.0,925.0
2022-10-12 01:00:00,179.0,1683.0,125.0,73.0,4396.0,623.0
2022-10-12 02:00:00,0.0,1735.0,126.0,72.0,4480.0,593.0
2022-10-12 03:00:00,0.0,1760.0,126.0,76.0,4325.0,583.0
2022-10-12 04:00:00,0.0,1753.0,126.0,72.0,4221.0,589.0
2022-10-12 05:00:00,0.0,1635.0,128.0,73.0,3997.0,677.0
2022-10-12 06:00:00,0.0,1410.0,126.0,75.0,3727.0,851.0
2022-10-12 07:00:00,0.0,1243.0,128.0,72.0,3446.0,1203.0
2022-10-12 08:00:00,0.0,1347.0,128.0,74.0,3248.0,1356.0
2022-10-12 09:00:00,0.0,1299.0,130.0,72.0,3016.0,1577.0
2022-10-12 10:00:00,0.0,1254.0,129.0,74.0,2907.0,1673.0
2022-10-12 11:00:00,0.0,1286.0,129.0,76.0,2669.0,1812.0
2022-10-12 12:00:00,0.0,1364.0,128.0,73.0,2735.0,1803.0
2022-10-12 13:00:00,0.0,1350.0,127.0,75.0,2738.0,1664.0
2022-10-12 14:00:00,9.0,1481.0,127.0,76.0,2951.0,1481.0
2022-10-12 15:00:00,583.0,1360.0,128.0,74.0,2809.0,1503.0
2022-10-12 16:00:00,1384.0,1384.0,128.0,73.0,2595.0,1469.0
2022-10-12 17:00:00,1465.0,1458.0,126.0,76.0,2474.0,1308.0
2022-10-12 18:00:00,1479.0,1310.0,126.0,74.0,2651.0,1197.0
2022-10-12 19:00:00,1439.0,1361.0,125.0,75.0,2727.0,1247.0
2022-10-12 20:00:00,1426.0,1352.0,124.0,82.0,2761.0,1253.0
2022-10-12 21:00:00,1420.0,1387.0,125.0,84.0,2755.0,1218.0
2022-10-12 22:00:00,1493.0,1453.0,123.0,74.0,2961.0,1184.0
2022-10-12 23:00:00,1460.0,1536.0,124.0,77.0,3216.0,1047.0
2022-10-13 00:00:00,995.0,1611.0,126.0,80.0,3450.0,948.0
2022-10-13 01:00:00,179.0,1718.0,126.0,77.0,3661.0,809.0
2022-10-13 02:00:00,0.0,1783.0,129.0,76.0,3886.0,867.0
2022-10-13 03:00:00,0.0,1776.0,127.0,76.0,3790.0,828.0
2022-10-13 04:00:00,0.0,1763.0,129.0,75.0,3801.0,807.0
2022-10-13 05:00:00,0.0,1598.0,128.0,76.0,3681.0,863.0
2022-10-13 06:00:00,0.0,1447.0,130.0,76.0,3546.0,848.0
2022-10-13 07:00:00,0.0,1236.0,129.0,76.0,3357.0,867.0
2022-10-13 08:00:00,0.0,1345.0,131.0,79.0,3392.0,784.0
2022-10-13 09:00:00,0.0,1368.0,131.0,74.0,3243.0,806.0
2022-10-13 10:00:00,0.0,1363.0,129.0,75.0,3210.0,828.0
2022-10-13 11:00:00,0.0,1379.0,130.0,75.0,3095.0,883.0
2022-10-13 12:00:00,0.0,1355.0,129.0,76.0,3097.0,992.0
2022-10-13 13:00:00,0.0,1368.0,128.0,76.0,3049.0,1104.0
2022-10-13 14:00:00,9.0,1546.0,128.0,76.0,3117.0,1049.0
2022-10-13 15:00:00,556.0,1512.0,129.0,76.0,3112.0,325.0
2022-10-13 16:00:00,1390.0,1128.0,127.0,75.0,2985.0,243.0
2022-10-13 17:00:00,1516.0,1081.0,126.0,76.0,2961.0,347.0
2022-10-13 18:00:00,1491.0,1060.0,124.0,76.0,3133.0,957.0
2022-10-13 19:00:00,1448.0,1092.0,125.0,76.0,2575.0,1441.0
2022-10-13 20:00:00,1429.0,1040.0,124.0,78.0,2436.0,1697.0
2022-10-13 21:00:00,1461.0,1019.0,124.0,77.0,2403.0,1770.0
2022-10-13 22:00:00,1502.0,999.0,124.0,75.0,2400.0,1775.0
2022-10-13 23:00:00,1474.0,1217.0,125.0,78.0,2502.0,1761.0
2022-10-14 00:00:00,998.0,1679.0,126.0,79.0,2812.0,1520.0
2022-10-14 01:00:00,173.0,1773.0,126.0,75.0,3148.0,1190.0
2022-10-14 02:00:00,0.0,1780.0,127.0,77.0,3320.0,980.0
2022-10-14 03:00:00,0.0,1792.0,127.0,76.0,3230.0,932.0
2022-10-14 04:00:00,0.0,1772.0,129.0,75.0,3141.0,878.0
2022-10-14 05:00:00,0.0,1551.0,130.0,76.0,3088.0,870.0
2022-10-14 06:00:00,0.0,1396.0,128.0,77.0,3004.0,808.0
2022-10-14 07:00:00,0.0,1282.0,126.0,73.0,3097.0,824.0
2022-10-14 08:00:00,0.0,1272.0,128.0,74.0,3104.0,885.0
