UTC time,wind,biomass,unknown,hydro,nat_gas,coal
2023-07-06 10:00:00,17.0,30.0,27.0,2126.0,1.0,1736.0
2023-07-06 11:00:00,36.0,30.0,27.0,2128.0,1.0,1768.0
2023-07-06 12:00:00,72.0,30.0,27.0,2011.0,1.0,1817.0
2023-07-06 13:00:00,104.0,30.0,27.0,1864.0,1.0,1869.0
2023-07-06 14:00:00,93.0,30.0,27.0,1754.0,1.0,1920.0
2023-07-06 15:00:00,78.0,30.0,27.0,1769.0,1.0,1919.0
2023-07-06 16:00:00,100.0,30.0,27.0,1956.0,1.0,1926.0
2023-07-06 17:00:00,51.0,30.0,27.0,2023.0,1.0,1956.0
2023-07-06 18:00:00,0.0,30.0,27.0,2008.0,1.0,2002.0
2023-07-06 19:00:00,0.0,30.0,27.0,2041.0,1.0,2016.0
2023-07-06 20:00:00,3.0,30.0,27.0,2013.0,1.0,2030.0
2023-07-06 21:00:00,18.0,30.0,27.0,1799.0,1.0,1984.0
2023-07-06 22:00:00,15.0,30.0,27.0,1336.0,1.0,1962.0
2023-07-06 23:00:00,57.0,30.0,27.0,1001.0,1.0,1894.0
2023-07-07 00:00:00,89.0,30.0,27.0,882.0,1.0,1862.0
2023-07-07 01:00:00,90.0,30.0,27.0,708.0,1.0,1814.0
2023-07-07 02:00:00,71.0,30.0,27.0,839.0,1.0,1721.0
2023-07-07 03:00:00,56.0,30.0,27.0,892.0,1.0,1780.0
2023-07-07 04:00:00,19.0,30.0,27.0,1110.0,1.0,1848.0
2023-07-07 05:00:00,1.0,30.0,27.0,1407.0,1.0,1921.0
2023-07-07 06:00:00,0.0,30.0,27.0,1376.0,1.0,2007.0
2023-07-07 07:00:00,15.0,30.0,27.0,1308.0,1.0,2074.0
2023-07-07 08:00:00,36.0,30.0,27.0,1367.0,1.0,2095.0
2023-07-07 09:00:00,56.0,30.0,27.0,1499.0,1.0,2030.0
2023-07-07 10:00:00,74.0,30.0,27.0,1587.0,1.0,2007.0
2023-07-07 11:00:00,90.0,30.0,27.0,1499.0,1.0,1994.0
2023-07-07 12:00:00,119.0,30.0,27.0,1473.0,1.0,1855.0
2023-07-07 13:00:00,163.0,30.0,27.0,1385.0,1.0,1857.0
2023-07-07 14:00:00,132.0,30.0,27.0,1319.0,1.0,1969.0
2023-07-07 15:00:00,175.0,30.0,27.0,1324.0,1.0,2090.0
2023-07-07 16:00:00,155.0,30.0,27.0,1322.0,1.0,2063.0
2023-07-07 17:00:00,116.0,30.0,27.0,1350.0,1.0,2105.0
2023-07-07 18:00:00,113.0,30.0,27.0,1332.0,1.0,2233.0
2023-07-07 19:00:00,174.0,30.0,27.0,1273.0,1.0,2338.0
2023-07-07 20:00:00,231.0,30.0,27.0,968.0,1.0,2410.0
2023-07-07 21:00:00,259.0,30.0,27.0,711.0,1.0,2411.0
2023-07-07 22:00:00,249.0,30.0,27.0,572.0,1.0,2408.0
2023-07-07 23:00:00,201.0,30.0,27.0,508.0,1.0,2530.0
2023-07-08 00:00:00,172.0,30.0,27.0,540.0,1.0,2673.0
2023-07-08 01:00:00,159.0,30.0,27.0,577.0,1.0,2606.0
2023-07-08 02:00:00,177.0,30.0,27.0,602.0,1.0,2596.0
2023-07-08 03:00:00,122.0,30.0,27.0,624.0,1.0,2644.0
2023-07-08 04:00:00,78.0,30.0,27.0,759.0,1.0,2555.0
2023-07-08 05:00:00,30.0,30.0,27.0,1109.0,1.0,2335.0
2023-07-08 06:00:00,26.0,30.0,27.0,1296.0,1.0,2121.0
2023-07-08 07:00:00,43.0,30.0,27.0,1408.0,1.0,2084.0
2023-07-08 08:00:00,63.0,30.0,27.0,1470.0,1.0,2152.0
2023-07-08 09:00:00,83.0,30.0,27.0,1504.0,1.0,2148.0
2023-07-08 10:00:00,116.0,30.0,27.0,1458.0,1.0,2142.0
2023-07-08 11:00:00,128.0,30.0,27.0,1416.0,1.0,2165.0
2023-07-08 12:00:00,119.0,30.0,27.0,1364.0,1.0,2156.0
2023-07-08 13:00:00,110.0,30.0,27.0,1328.0,1.0,2141.0
2023-07-08 14:00:00,110.0,30.0,27.0,1279.0,1.0,2136.0
2023-07-08 15:00:00,92.0,30.0,27.0,1356.0,1.0,2127.0
2023-07-08 16:00:00,77.0,30.0,27.0,1304.0,1.0,2129.0
2023-07-08 17:00:00,73.0,30.0,27.0,1335.0,1.0,2272.0
2023-07-08 18:00:00,86.0,30.0,27.0,1494.0,1.0,2304.0
2023-07-08 19:00:00,104.0,30.0,27.0,1447.0,1.0,2344.0
2023-07-08 20:00:00,104.0,30.0,27.0,1167.0,1.0,2376.0
2023-07-08 21:00:00,84.0,30.0,27.0,986.0,1.0,2342.0
2023-07-08 22:00:00,73.0,30.0,27.0,866.0,1.0,2238.0
2023-07-08 23:00:00,56.0,30.0,27.0,574.0,1.0,2257.0
2023-07-09 00:00:00,36.0,30.0,27.0,435.0,1.0,2215.0
2023-07-09 01:00:00,20.0,30.0,27.0,422.0,1.0,2198.0
2023-07-09 02:00:00,22.0,30.0,27.0,590.0,1.0,2215.0
2023-07-09 03:00:00,28.0,30.0,27.0,573.0,1.0,2216.0
2023-07-09 04:00:00,31.0,30.0,27.0,656.0,1.0,2186.0
2023-07-09 05:00:00,19.0,30.0,27.0,865.0,1.0,2214.0
2023-07-09 06:00:00,0.0,30.0,27.0,1206.0,1.0,2203.0
2023-07-09 07:00:00,13.0,30.0,27.0,1427.0,1.0,2203.0
2023-07-09 08:00:00,29.0,30.0,27.0,1167.0,1.0,2204.0
2023-07-09 09:00:00,45.0,30.0,27.0,1037.0,1.0,2210.0
2023-07-09 10:00:00,60.0,30.0,27.0,875.0,1.0,2202.0
2023-07-09 11:00:00,65.0,30.0,27.0,832.0,1.0,2181.0
2023-07-09 12:00:00,58.0,30.0,27.0,825.0,1.0,2195.0
2023-07-09 13:00:00,64.0,30.0,27.0,1005.0,1.0,2211.0
2023-07-09 14:00:00,53.0,30.0,27.0,1164.0,1.0,2199.0
2023-07-09 15:00:00,41.0,30.0,27.0,1154.0,1.0,2215.0
2023-07-09 16:00:00,19.0,30.0,27.0,1175.0,1.0,2261.0
2023-07-09 17:00:00,31.0,30.0,27.0,1463.0,1.0,2238.0
2023-07-09 18:00:00,110.0,30.0,27.0,1422.0,1.0,2287.0
2023-07-09 19:00:00,124.0,30.0,27.0,1347.0,1.0,2521.0
2023-07-09 20:00:00,117.0,30.0,27.0,1279.0,1.0,2691.0
2023-07-09 21:00:00,71.0,30.0,27.0,1099.0,1.0,2591.0
2023-07-09 22:00:00,31.0,30.0,27.0,907.0,1.0,2391.0
2023-07-09 23:00:00,35.0,30.0,27.0,720.0,1.0,2282.0
2023-07-10 00:00:00,43.0,30.0,27.0,703.0,1.0,2293.0
2023-07-10 01:00:00,52.0,30.0,27.0,784.0,1.0,2294.0
2023-07-10 02:00:00,57.0,30.0,27.0,735.0,1.0,2294.0
2023-07-10 03:00:00,46.0,30.0,27.0,742.0,1.0,2359.0
2023-07-10 04:00:00,30.0,30.0,27.0,1385.0,1.0,2471.0
2023-07-10 05:00:00,7.0,30.0,27.0,1397.0,1.0,2477.0
2023-07-10 06:00:00,0.0,30.0,27.0,1327.0,1.0,2389.0
2023-07-10 07:00:00,0.0,30.0,27.0,1400.0,1.0,2410.0
2023-07-10 08:00:00,0.0,30.0,27.0,1404.0,1.0,2461.0
2023-07-10 09:00:00,0.0,30.0,27.0,1468.0,1.0,2505.0
2023-07-10 10:00:00,2.0,30.0,27.0,1581.0,1.0,2449.0
2023-07-10 11:00:00,12.0,30.0,27.0,1632.0,1.0,2485.0
2023-07-10 12:00:00,22.0,30.0,27.0,1571.0,1.0,2515.0
2023-07-10 13:00:00,22.0,30.0,27.0,1494.0,1.0,2469.0
2023-07-10 14:00:00,35.0,30.0,27.0,1476.0,1.0,2498.0
2023-07-10 15:00:00,53.0,30.0,27.0,1396.0,1.0,2473.0
2023-07-10 16:00:00,70.0,30.0,27.0,1363.0,1.0,2487.0
2023-07-10 17:00:00,88.0,30.0,27.0,1386.0,1.0,2467.0
2023-07-10 18:00:00,137.0,30.0,27.0,1550.0,1.0,2475.0
2023-07-10 19:00:00,212.0,30.0,27.0,1442.0,1.0,2520.0
2023-07-10 20:00:00,256.0,30.0,27.0,1308.0,1.0,2577.0
2023-07-10 21:00:00,258.0,30.0,27.0,920.0,1.0,2539.0
2023-07-10 22:00:00,228.0,30.0,27.0,731.0,1.0,2404.0
2023-07-10 23:00:00,158.0,30.0,27.0,732.0,1.0,2399.0
2023-07-11 00:00:00,94.0,30.0,27.0,633.0,1.0,2402.0
2023-07-11 01:00:00,63.0,30.0,27.0,544.0,1.0,2394.0
2023-07-11 02:00:00,51.0,30.0,27.0,519.0,1.0,2397.0
2023-07-11 03:00:00,36.0,30.0,27.0,535.0,1.0,2410.0
2023-07-11 04:00:00,32.0,30.0,27.0,715.0,1.0,2397.0
2023-07-11 05:00:00,18.0,30.0,27.0,1152.0,1.0,2391.0
2023-07-11 06:00:00,4.0,30.0,27.0,1403.0,1.0,2404.0
2023-07-11 07:00:00,1.0,30.0,27.0,1482.0,1.0,2385.0
2023-07-11 08:00:00,3.0,30.0,27.0,1581.0,1.0,2407.0
2023-07-11 09:00:00,9.0,30.0,27.0,1737.0,1.0,2409.0
2023-07-11 10:00:00,24.0,30.0,27.0,1837.0,1.0,2393.0
2023-07-11 11:00:00,37.0,30.0,27.0,1894.0,1.0,2401.0
2023-07-11 12:00:00,55.0,30.0,27.0,1836.0,1.0,2394.0
2023-07-11 13:00:00,55.0,30.0,27.0,1782.0,1.0,2416.0
2023-07-11 14:00:00,53.0,30.0,27.0,1800.0,1.0,2418.0
2023-07-11 15:00:00,30.0,30.0,27.0,1717.0,1.0,2368.0
2023-07-11 16:00:00,10.0,30.0,27.0,1651.0,1.0,2330.0
2023-07-11 17:00:00,40.0,30.0,27.0,1553.0,1.0,2391.0
2023-07-11 18:00:00,89.0,30.0,27.0,1727.0,1.0,2245.0
2023-07-11 19:00:00,88.0,30.0,27.0,1927.0,1.0,2235.0
2023-07-11 20:00:00,54.0,30.0,27.0,1727.0,1.0,2222.0
2023-07-11 21:00:00,28.0,30.0,27.0,1424.0,1.0,2257.0
2023-07-11 22:00:00,14.0,30.0,27.0,1051.0,1.0,2402.0
2023-07-11 23:00:00,9.0,30.0,27.0,654.0,1.0,2580.0
2023-07-12 00:00:00,0.0,30.0,27.0,441.0,1.0,2672.0
2023-07-12 01:00:00,1.0,30.0,27.0,361.0,1.0,2691.0
2023-07-12 02:00:00,17.0,30.0,27.0,374.0,1.0,2710.0
2023-07-12 03:00:00,51.0,30.0,27.0,393.0,1.0,2673.0
2023-07-12 04:00:00,98.0,30.0,27.0,758.0,1.0,2726.0
2023-07-12 05:00:00,77.0,30.0,27.0,891.0,1.0,2737.0
2023-07-12 06:00:00,40.0,30.0,27.0,906.0,1.0,2875.0
2023-07-12 07:00:00,24.0,30.0,27.0,981.0,1.0,2885.0
2023-07-12 08:00:00,16.0,30.0,27.0,1134.0,1.0,2858.0
2023-07-12 09:00:00,23.0,30.0,27.0,1316.0,1.0,2805.0
2023-07-12 10:00:00,32.0,30.0,27.0,1441.0,1.0,2796.0
2023-07-12 11:00:00,59.0,30.0,27.0,1477.0,1.0,2853.0
2023-07-12 12:00:00,32.0,30.0,27.0,1396.0,1.0,2812.0
2023-07-12 13:00:00,31.0,30.0,27.0,1450.0,1.0,2801.0
2023-07-12 14:00:00,35.0,30.0,27.0,1489.0,1.0,2814.0
2023-07-12 15:00:00,55.0,30.0,27.0,1424.0,1.0,2849.0
2023-07-12 16:00:00,33.0,30.0,27.0,1400.0,1.0,2874.0
2023-07-12 17:00:00,31.0,30.0,27.0,1409.0,1.0,2954.0
2023-07-12 18:00:00,13.0,30.0,27.0,1386.0,1.0,3025.0
2023-07-12 19:00:00,4.0,30.0,27.0,1459.0,1.0,3057.0
2023-07-12 20:00:00,0.0,30.0,27.0,1256.0,1.0,3038.0
2023-07-12 21:00:00,0.0,30.0,27.0,890.0,1.0,2969.0
2023-07-12 22:00:00,0.0,30.0,27.0,535.0,1.0,3016.0
2023-07-12 23:00:00,0.0,30.0,27.0,361.0,1.0,2988.0
2023-07-13 00:00:00,6.0,30.0,27.0,330.0,1.0,2921.0
2023-07-13 01:00:00,10.0,30.0,27.0,416.0,1.0,2924.0
2023-07-13 02:00:00,13.0,30.0,27.0,417.0,1.0,2932.0
2023-07-13 03:00:00,56.0,30.0,27.0,366.0,1.0,2935.0
2023-07-13 04:00:00,32.0,30.0,27.0,498.0,1.0,2920.0
2023-07-13 05:00:00,11.0,30.0,27.0,672.0,1.0,2973.0
2023-07-13 06:00:00,7.0,30.0,27.0,974.0,1.0,2958.0
2023-07-13 07:00:00,5.0,30.0,27.0,1131.0,1.0,2913.0
2023-07-13 08:00:00,8.0,30.0,27.0,1232.0,1.0,2938.0
2023-07-13 09:00:00,0.0,30.0,27.0,1362.0,1.0,2905.0
2023-07-13 10:00:00,0.0,30.0,27.0,1514.0,1.0,2895.0
2023-07-13 11:00:00,1.0,30.0,27.0,1526.0,1.0,2889.0
2023-07-13 12:00:00,2.0,30.0,27.0,1493.0,1.0,2927.0
2023-07-13 13:00:00,4.0,30.0,27.0,1581.0,1.0,2777.0
2023-07-13 14:00:00,12.0,30.0,27.0,1426.0,1.0,2801.0
2023-07-13 15:00:00,0.0,30.0,27.0,1413.0,1.0,2820.0
2023-07-13 16:00:00,16.0,30.0,27.0,1568.0,1.0,2901.0
2023-07-13 17:00:00,30.0,30.0,27.0,1547.0,1.0,2874.0
2023-07-13 18:00:00,224.0,30.0,27.0,1523.0,1.0,2891.0
2023-07-13 19:00:00,311.0,30.0,27.0,1467.0,1.0,2871.0
2023-07-13 20:00:00,221.0,30.0,27.0,1057.0,1.0,2824.0
2023-07-13 21:00:00,144.0,30.0,27.0,825.0,1.0,2789.0
2023-07-13 22:00:00,261.0,30.0,27.0,697.0,1.0,2761.0
2023-07-13 23:00:00,240.0,30.0,27.0,448.0,1.0,2762.0
2023-07-14 00:00:00,267.0,30.0,27.0,370.0,1.0,2800.0
2023-07-14 01:00:00,129.0,30.0,27.0,456.0,1.0,2802.0
2023-07-14 02:00:00,16.0,30.0,27.0,489.0,1.0,2894.0
2023-07-14 03:00:00,95.0,30.0,27.0,485.0,1.0,2887.0
2023-07-14 04:00:00,100.0,30.0,27.0,720.0,1.0,2736.0
2023-07-14 05:00:00,55.0,30.0,27.0,797.0,1.0,2798.0
2023-07-14 06:00:00,31.0,30.0,27.0,938.0,1.0,2810.0
2023-07-14 07:00:00,9.0,30.0,27.0,983.0,1.0,2829.0
2023-07-14 08:00:00,0.0,30.0,27.0,1094.0,1.0,2838.0
2023-07-14 09:00:00,0.0,30.0,27.0,1151.0,1.0,2871.0
2023-07-14 10:00:00,0.0,30.0,27.0,1232.0,1.0,2852.0
2023-07-14 11:00:00,0.0,30.0,27.0,1248.0,1.0,2860.0
2023-07-14 12:00:00,0.0,30.0,27.0,1214.0,1.0,2921.0
2023-07-14 13:00:00,0.0,30.0,27.0,1147.0,1.0,2932.0
2023-07-14 14:00:00,0.0,30.0,27.0,1212.0,1.0,2891.0
2023-07-14 15:00:00,0.0,30.0,27.0,1239.0,1.0,2988.0
2023-07-14 16:00:00,0.0,30.0,27.0,1469.0,1.0,3122.0
2023-07-14 17:00:00,0.0,30.0,27.0,1562.0,1.0,3016.0
2023-07-14 18:00:00,0.0,30.0,27.0,1637.0,1.0,3010.0
2023-07-14 19:00:00,0.0,30.0,27.0,1780.0,1.0,2956.0
2023-07-14 20:00:00,0.0,30.0,27.0,1540.0,1.0,2927.0
2023-07-14 21:00:00,0.0,30.0,27.0,953.0,1.0,2907.0
2023-07-14 22:00:00,0.0,30.0,27.0,459.0,1.0,2924.0
2023-07-14 23:00:00,0.0,30.0,27.0,340.0,1.0,2900.0
2023-07-15 00:00:00,0.0,30.0,27.0,323.0,1.0,2887.0
2023-07-15 01:00:00,0.0,30.0,27.0,316.0,1.0,2829.0
2023-07-15 02:00:00,0.0,30.0,27.0,377.0,1.0,2818.0
2023-07-15 03:00:00,0.0,30.0,27.0,583.0,1.0,2707.0
2023-07-15 04:00:00,0.0,30.0,27.0,592.0,1.0,2694.0
2023-07-15 05:00:00,2.0,30.0,27.0,754.0,1.0,2711.0
2023-07-15 06:00:00,2.0,30.0,27.0,995.0,1.0,2809.0
2023-07-15 07:00:00,23.0,30.0,27.0,1000.0,1.0,2989.0
2023-07-15 08:00:00,21.0,30.0,27.0,916.0,1.0,2994.0
2023-07-15 09:00:00,13.0,30.0,27.0,1016.0,1.0,2940.0
2023-07-15 10:00:00,6.0,30.0,27.0,916.0,1.0,2962.0
2023-07-15 11:00:00,2.0,30.0,27.0,716.0,1.0,2904.0
2023-07-15 12:00:00,0.0,30.0,27.0,719.0,1.0,2855.0
2023-07-15 13:00:00,0.0,30.0,27.0,724.0,1.0,2855.0
2023-07-15 14:00:00,0.0,30.0,27.0,1097.0,1.0,2946.0
2023-07-15 15:00:00,0.0,30.0,27.0,991.0,1.0,3048.0
2023-07-15 16:00:00,0.0,30.0,27.0,946.0,1.0,3035.0
2023-07-15 17:00:00,2.0,30.0,27.0,1185.0,1.0,3017.0
2023-07-15 18:00:00,6.0,30.0,27.0,1190.0,1.0,3052.0
2023-07-15 19:00:00,42.0,30.0,27.0,1218.0,1.0,3040.0
2023-07-15 20:00:00,86.0,30.0,27.0,933.0,1.0,2997.0
2023-07-15 21:00:00,147.0,30.0,27.0,650.0,1.0,2852.0
2023-07-15 22:00:00,149.0,30.0,27.0,559.0,1.0,2653.0
2023-07-15 23:00:00,121.0,30.0,27.0,457.0,1.0,2676.0
2023-07-16 00:00:00,114.0,30.0,27.0,444.0,1.0,2671.0
2023-07-16 01:00:00,124.0,30.0,27.0,514.0,1.0,2689.0
2023-07-16 02:00:00,150.0,30.0,27.0,452.0,1.0,2666.0
2023-07-16 03:00:00,194.0,30.0,27.0,404.0,1.0,2637.0
2023-07-16 04:00:00,191.0,30.0,27.0,512.0,1.0,2626.0
2023-07-16 05:00:00,144.0,30.0,27.0,751.0,1.0,2718.0
2023-07-16 06:00:00,121.0,30.0,27.0,1082.0,1.0,2740.0
2023-07-16 07:00:00,70.0,30.0,27.0,1103.0,1.0,2707.0
2023-07-16 08:00:00,47.0,30.0,27.0,923.0,1.0,2703.0
2023-07-16 09:00:00,36.0,30.0,27.0,665.0,1.0,2608.0
2023-07-16 10:00:00,26.0,30.0,27.0,726.0,1.0,2605.0
2023-07-16 11:00:00,9.0,30.0,27.0,755.0,1.0,2622.0
2023-07-16 12:00:00,3.0,30.0,27.0,762.0,1.0,2630.0
2023-07-16 13:00:00,1.0,30.0,27.0,614.0,1.0,2631.0
2023-07-16 14:00:00,0.0,30.0,27.0,962.0,1.0,2639.0
2023-07-16 15:00:00,0.0,30.0,27.0,1320.0,1.0,2660.0
2023-07-16 16:00:00,0.0,30.0,27.0,1299.0,1.0,2719.0
2023-07-16 17:00:00,0.0,30.0,27.0,1378.0,1.0,2672.0
2023-07-16 18:00:00,3.0,30.0,27.0,1526.0,1.0,2672.0
2023-07-16 19:00:00,12.0,30.0,27.0,1744.0,1.0,2688.0
2023-07-16 20:00:00,18.0,30.0,27.0,1621.0,1.0,2693.0
2023-07-16 21:00:00,11.0,30.0,27.0,1309.0,1.0,2638.0
2023-07-16 22:00:00,4.0,30.0,27.0,840.0,1.0,2681.0
2023-07-16 23:00:00,5.0,30.0,27.0,419.0,1.0,2791.0
2023-07-17 00:00:00,5.0,30.0,27.0,393.0,1.0,2830.0
2023-07-17 01:00:00,5.0,30.0,27.0,327.0,1.0,2863.0
2023-07-17 02:00:00,0.0,30.0,27.0,299.0,1.0,2870.0
2023-07-17 03:00:00,0.0,30.0,27.0,309.0,1.0,2862.0
2023-07-17 04:00:00,1.0,30.0,27.0,345.0,1.0,2850.0
2023-07-17 05:00:00,0.0,30.0,27.0,862.0,1.0,2850.0
2023-07-17 06:00:00,0.0,30.0,27.0,1225.0,1.0,2855.0
2023-07-17 07:00:00,0.0,30.0,27.0,1443.0,1.0,2861.0
2023-07-17 08:00:00,0.0,30.0,27.0,1531.0,1.0,2869.0
2023-07-17 09:00:00,0.0,30.0,27.0,1349.0,1.0,2861.0
2023-07-17 10:00:00,0.0,30.0,27.0,1392.0,1.0,2842.0
2023-07-17 11:00:00,0.0,30.0,27.0,1434.0,1.0,2798.0
2023-07-17 12:00:00,0.0,30.0,27.0,1349.0,1.0,2810.0
2023-07-17 13:00:00,0.0,30.0,27.0,1321.0,1.0,2789.0
2023-07-17 14:00:00,0.0,30.0,27.0,1499.0,1.0,2786.0
2023-07-17 15:00:00,0.0,30.0,27.0,1427.0,1.0,2849.0
2023-07-17 16:00:00,0.0,30.0,27.0,1406.0,1.0,2962.0
2023-07-17 17:00:00,0.0,30.0,27.0,1259.0,1.0,2956.0
2023-07-17 18:00:00,0.0,30.0,27.0,1268.0,1.0,2984.0
2023-07-17 19:00:00,0.0,30.0,27.0,1334.0,1.0,2984.0
2023-07-17 20:00:00,9.0,30.0,27.0,1010.0,1.0,3029.0
2023-07-17 21:00:00,96.0,30.0,27.0,848.0,1.0,2968.0
2023-07-17 22:00:00,128.0,30.0,27.0,654.0,1.0,2918.0
2023-07-17 23:00:00,51.0,30.0,27.0,538.0,1.0,2851.0
2023-07-18 00:00:00,8.0,30.0,27.0,325.0,1.0,2897.0
2023-07-18 01:00:00,31.0,30.0,27.0,217.0,1.0,2854.0
2023-07-18 02:00:00,232.0,30.0,27.0,273.0,1.0,2586.0
2023-07-18 03:00:00,184.0,30.0,27.0,254.0,1.0,2578.0
2023-07-18 04:00:00,72.0,30.0,27.0,657.0,1.0,2638.0
2023-07-18 05:00:00,34.0,30.0,27.0,1096.0,1.0,2644.0
2023-07-18 06:00:00,24.0,30.0,27.0,1366.0,1.0,2657.0
2023-07-18 07:00:00,25.0,30.0,27.0,1319.0,1.0,2691.0
2023-07-18 08:00:00,54.0,30.0,27.0,1226.0,1.0,2772.0
2023-07-18 09:00:00,52.0,30.0,27.0,1361.0,1.0,2840.0
2023-07-18 10:00:00,39.0,30.0,27.0,1474.0,1.0,2869.0
2023-07-18 11:00:00,25.0,30.0,27.0,1505.0,1.0,2826.0
2023-07-18 12:00:00,24.0,30.0,27.0,1524.0,1.0,2849.0
2023-07-18 13:00:00,14.0,30.0,27.0,1611.0,1.0,2858.0
2023-07-18 14:00:00,6.0,30.0,27.0,1666.0,1.0,2799.0
2023-07-18 15:00:00,2.0,30.0,27.0,1662.0,1.0,2870.0
2023-07-18 16:00:00,0.0,30.0,27.0,1736.0,1.0,2899.0
2023-07-18 17:00:00,0.0,30.0,27.0,1368.0,1.0,2850.0
2023-07-18 18:00:00,0.0,30.0,27.0,1328.0,1.0,2906.0
2023-07-18 19:00:00,0.0,30.0,27.0,1346.0,1.0,2934.0
2023-07-18 20:00:00,0.0,30.0,27.0,1093.0,1.0,2943.0
2023-07-18 21:00:00,0.0,30.0,27.0,623.0,1.0,2937.0
2023-07-18 22:00:00,46.0,30.0,27.0,475.0,1.0,2903.0
2023-07-18 23:00:00,78.0,30.0,27.0,358.0,1.0,2854.0
2023-07-19 00:00:00,68.0,30.0,27.0,219.0,1.0,2819.0
2023-07-19 01:00:00,25.0,30.0,27.0,214.0,1.0,2775.0
2023-07-19 02:00:00,49.0,30.0,27.0,214.0,1.0,2733.0
2023-07-19 03:00:00,26.0,30.0,27.0,240.0,1.0,2745.0
2023-07-19 04:00:00,24.0,30.0,27.0,430.0,1.0,2777.0
2023-07-19 05:00:00,12.0,30.0,27.0,903.0,1.0,2815.0
2023-07-19 06:00:00,1.0,30.0,27.0,1139.0,1.0,2892.0
2023-07-19 07:00:00,0.0,30.0,27.0,1293.0,1.0,2923.0
2023-07-19 08:00:00,19.0,30.0,27.0,1084.0,1.0,2931.0
2023-07-19 09:00:00,17.0,30.0,27.0,1075.0,1.0,2897.0
2023-07-19 10:00:00,15.0,30.0,27.0,1265.0,1.0,2916.0
2023-07-19 11:00:00,7.0,30.0,27.0,1302.0,1.0,2886.0
2023-07-19 12:00:00,3.0,30.0,27.0,1448.0,1.0,2884.0
2023-07-19 13:00:00,0.0,30.0,27.0,1612.0,1.0,2889.0
2023-07-19 14:00:00,0.0,30.0,27.0,1608.0,1.0,2909.0
2023-07-19 15:00:00,0.0,30.0,27.0,1240.0,1.0,2875.0
2023-07-19 16:00:00,0.0,30.0,27.0,1239.0,1.0,2892.0
2023-07-19 17:00:00,0.0,30.0,27.0,1166.0,1.0,2851.0
2023-07-19 18:00:00,87.0,30.0,27.0,932.0,1.0,2852.0
2023-07-19 19:00:00,253.0,30.0,27.0,619.0,1.0,2771.0
2023-07-19 20:00:00,237.0,30.0,27.0,554.0,1.0,2786.0
2023-07-19 21:00:00,179.0,30.0,27.0,551.0,1.0,2805.0
2023-07-19 22:00:00,147.0,30.0,27.0,519.0,1.0,2914.0
2023-07-19 23:00:00,75.0,30.0,27.0,417.0,1.0,2905.0
2023-07-20 00:00:00,25.0,30.0,27.0,342.0,1.0,2953.0
2023-07-20 01:00:00,4.0,30.0,27.0,323.0,1.0,2941.0
2023-07-20 02:00:00,17.0,30.0,27.0,295.0,1.0,2903.0
2023-07-20 03:00:00,23.0,30.0,27.0,283.0,1.0,2878.0
2023-07-20 04:00:00,48.0,30.0,27.0,339.0,1.0,2935.0
2023-07-20 05:00:00,20.0,30.0,27.0,373.0,1.0,2982.0
2023-07-20 06:00:00,36.0,30.0,27.0,602.0,1.0,2861.0
2023-07-20 07:00:00,0.0,30.0,27.0,661.0,1.0,2766.0
2023-07-20 08:00:00,0.0,30.0,27.0,577.0,1.0,2777.0
2023-07-20 09:00:00,0.0,30.0,27.0,655.0,1.0,2831.0
2023-07-20 10:00:00,4.0,30.0,27.0,866.0,1.0,2781.0
2023-07-20 11:00:00,10.0,30.0,27.0,1038.0,1.0,2790.0
2023-07-20 12:00:00,8.0,30.0,27.0,1258.0,1.0,2829.0
2023-07-20 13:00:00,7.0,30.0,27.0,1210.0,1.0,2872.0
2023-07-20 14:00:00,3.0,30.0,27.0,1184.0,1.0,2892.0
2023-07-20 15:00:00,0.0,30.0,27.0,1343.0,1.0,2954.0
2023-07-20 16:00:00,0.0,30.0,27.0,1534.0,1.0,2886.0
2023-07-20 17:00:00,4.0,30.0,27.0,1647.0,1.0,2821.0
2023-07-20 18:00:00,14.0,30.0,27.0,1678.0,1.0,2818.0
2023-07-20 19:00:00,14.0,30.0,27.0,1742.0,1.0,2829.0
2023-07-20 20:00:00,28.0,30.0,27.0,1200.0,1.0,2837.0
2023-07-20 21:00:00,50.0,30.0,27.0,830.0,1.0,2804.0
2023-07-20 22:00:00,63.0,30.0,27.0,506.0,1.0,2829.0
2023-07-20 23:00:00,46.0,30.0,27.0,355.0,1.0,2832.0
2023-07-21 00:00:00,21.0,30.0,27.0,367.0,1.0,2805.0
2023-07-21 01:00:00,18.0,30.0,27.0,333.0,1.0,2802.0
2023-07-21 02:00:00,9.0,30.0,27.0,322.0,1.0,2852.0
2023-07-21 03:00:00,8.0,30.0,27.0,324.0,1.0,2862.0
2023-07-21 04:00:00,8.0,30.0,27.0,444.0,1.0,2863.0
2023-07-21 05:00:00,2.0,30.0,27.0,617.0,1.0,2850.0
2023-07-21 06:00:00,0.0,30.0,27.0,924.0,1.0,2849.0
2023-07-21 07:00:00,3.0,30.0,27.0,1114.0,1.0,2827.0
2023-07-21 08:00:00,17.0,30.0,27.0,1219.0,1.0,2848.0
2023-07-21 09:00:00,35.0,30.0,27.0,1102.0,1.0,2877.0
2023-07-21 10:00:00,43.0,30.0,27.0,1028.0,1.0,2856.0
2023-07-21 11:00:00,49.0,30.0,27.0,988.0,1.0,2890.0
