,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
36934,2023-03-19 22:00:00,134.49,299.0,552.0,0.0,24.0,16.0
36935,2023-03-19 23:00:00,128.91,300.0,585.0,5.0,23.0,15.0
36936,2023-03-20 00:00:00,132.21,301.0,577.0,2.0,26.0,19.0
36937,2023-03-20 01:00:00,128.73,301.0,602.0,2.0,26.0,19.0
36938,2023-03-20 02:00:00,128.04,302.0,607.0,4.0,26.0,19.0
36939,2023-03-20 03:00:00,130.09,301.0,606.0,5.0,33.0,26.0
36940,2023-03-20 04:00:00,116.35,301.0,701.0,3.0,31.0,20.0
36941,2023-03-20 05:00:00,107.78,301.0,782.0,5.0,32.0,20.0
36942,2023-03-20 06:00:00,97.01,308.0,945.0,5.0,35.0,24.0
36943,2023-03-20 07:00:00,93.12,308.0,973.0,6.0,30.0,18.0
36944,2023-03-20 08:00:00,94.6,308.0,955.0,4.0,29.0,18.0
36945,2023-03-20 09:00:00,95.62,308.0,944.0,6.0,29.0,19.0
36946,2023-03-20 10:00:00,96.58,308.0,937.0,9.0,30.0,21.0
36947,2023-03-20 11:00:00,103.01,304.0,870.0,23.0,37.0,31.0
36948,2023-03-20 12:00:00,73.19,208.0,955.0,28.0,32.0,25.0
36949,2023-03-20 13:00:00,72.57,207.0,914.0,36.0,30.0,19.0
36950,2023-03-20 14:00:00,73.42,207.0,902.0,34.0,30.0,19.0
36951,2023-03-20 15:00:00,81.03,207.0,792.0,32.0,30.0,19.0
36952,2023-03-20 16:00:00,69.62,207.0,979.0,21.0,31.0,19.0
36953,2023-03-20 17:00:00,67.42,207.0,1010.0,31.0,31.0,19.0
36954,2023-03-20 18:00:00,68.59,207.0,995.0,24.0,31.0,19.0
36955,2023-03-20 19:00:00,73.49,207.0,909.0,18.0,31.0,18.0
36956,2023-03-20 20:00:00,83.49,206.0,765.0,11.0,31.0,17.0
36957,2023-03-20 21:00:00,81.89,200.0,761.0,14.0,31.0,17.0
36958,2023-03-20 22:00:00,67.22,151.0,809.0,22.0,38.0,25.0
36959,2023-03-20 23:00:00,63.68,151.0,848.0,15.0,32.0,21.0
36960,2023-03-21 00:00:00,62.65,151.0,847.0,14.0,27.0,18.0
36961,2023-03-21 01:00:00,65.0,151.0,846.0,14.0,29.0,23.0
36962,2023-03-21 02:00:00,63.74,151.0,847.0,20.0,27.0,21.0
36963,2023-03-21 03:00:00,60.07,151.0,946.0,22.0,34.0,26.0
36964,2023-03-21 04:00:00,54.06,151.0,1010.0,18.0,28.0,18.0
36965,2023-03-21 05:00:00,58.88,160.0,997.0,18.0,32.0,23.0
36966,2023-03-21 06:00:00,55.82,157.0,1060.0,14.0,33.0,24.0
36967,2023-03-21 07:00:00,57.4,156.0,1012.0,13.0,32.0,23.0
36968,2023-03-21 08:00:00,70.36,212.0,992.0,12.0,28.0,18.0
36969,2023-03-21 09:00:00,107.02,337.0,892.0,8.0,33.0,24.0
36970,2023-03-21 10:00:00,96.87,337.0,1005.0,5.0,29.0,18.0
36971,2023-03-21 11:00:00,94.1,337.0,1049.0,4.0,27.0,18.0
36972,2023-03-21 12:00:00,94.61,318.0,989.0,2.0,26.0,18.0
36973,2023-03-21 13:00:00,93.4,308.0,978.0,1.0,26.0,18.0
36974,2023-03-21 14:00:00,111.31,352.0,866.0,0.0,27.0,18.0
36975,2023-03-21 15:00:00,108.46,357.0,906.0,1.0,27.0,17.0
36976,2023-03-21 16:00:00,101.12,356.0,1000.0,3.0,28.0,18.0
36977,2023-03-21 17:00:00,103.09,358.0,986.0,4.0,33.0,21.0
36978,2023-03-21 18:00:00,113.77,357.0,840.0,7.0,30.0,18.0
36979,2023-03-21 19:00:00,130.31,355.0,669.0,13.0,29.0,17.0
36980,2023-03-21 20:00:00,143.71,355.0,570.0,12.0,28.0,17.0
36981,2023-03-21 21:00:00,140.12,339.0,569.0,14.0,29.0,18.0
36982,2023-03-21 22:00:00,83.34,199.0,727.0,20.0,26.0,15.0
36983,2023-03-21 23:00:00,71.59,199.0,903.0,22.0,24.0,17.0
36984,2023-03-22 00:00:00,70.22,200.0,941.0,13.0,22.0,17.0
36985,2023-03-22 01:00:00,70.66,201.0,941.0,16.0,23.0,18.0
36986,2023-03-22 02:00:00,69.87,198.0,922.0,16.0,21.0,15.0
36987,2023-03-22 03:00:00,69.45,200.0,938.0,22.0,22.0,16.0
36988,2023-03-22 04:00:00,59.45,202.0,1148.0,23.0,23.0,16.0
36989,2023-03-22 05:00:00,64.97,231.0,1160.0,33.0,25.0,17.0
36990,2023-03-22 06:00:00,67.77,243.0,1139.0,46.0,26.0,17.0
36991,2023-03-22 07:00:00,65.74,233.0,1137.0,46.0,27.0,17.0
36992,2023-03-22 08:00:00,64.65,228.0,1121.0,71.0,27.0,18.0
36993,2023-03-22 09:00:00,62.79,221.0,1110.0,85.0,25.0,17.0
36994,2023-03-22 10:00:00,61.13,212.0,1105.0,84.0,25.0,17.0
36995,2023-03-22 11:00:00,66.57,210.0,992.0,72.0,23.0,17.0
36996,2023-03-22 12:00:00,66.32,210.0,991.0,79.0,22.0,17.0
36997,2023-03-22 13:00:00,65.39,210.0,1000.0,82.0,21.0,16.0
36998,2023-03-22 14:00:00,67.36,218.0,997.0,82.0,21.0,16.0
36999,2023-03-22 15:00:00,72.21,230.0,959.0,79.0,22.0,16.0
37000,2023-03-22 16:00:00,77.48,232.0,876.0,85.0,24.0,17.0
37001,2023-03-22 17:00:00,76.81,231.0,877.0,91.0,24.0,17.0
37002,2023-03-22 18:00:00,78.46,231.0,849.0,93.0,24.0,17.0
37003,2023-03-22 19:00:00,66.13,155.0,734.0,85.0,24.0,17.0
37004,2023-03-22 20:00:00,63.25,150.0,746.0,89.0,22.0,16.0
37005,2023-03-22 21:00:00,63.29,152.0,748.0,97.0,21.0,16.0
37006,2023-03-22 22:00:00,62.58,151.0,758.0,102.0,21.0,17.0
37007,2023-03-22 23:00:00,48.79,151.0,1077.0,99.0,23.0,19.0
37008,2023-03-23 00:00:00,47.75,150.0,1092.0,97.0,22.0,18.0
37009,2023-03-23 01:00:00,51.0,150.0,1007.0,85.0,21.0,17.0
37010,2023-03-23 02:00:00,48.78,148.0,1071.0,66.0,21.0,17.0
37011,2023-03-23 03:00:00,48.36,150.0,1079.0,52.0,19.0,14.0
37012,2023-03-23 04:00:00,48.35,151.0,1099.0,49.0,20.0,15.0
37013,2023-03-23 05:00:00,47.41,153.0,1151.0,37.0,20.0,15.0
37014,2023-03-23 06:00:00,47.97,153.0,1150.0,32.0,21.0,16.0
37015,2023-03-23 07:00:00,47.62,153.0,1158.0,32.0,23.0,16.0
37016,2023-03-23 08:00:00,47.22,152.0,1160.0,35.0,23.0,16.0
37017,2023-03-23 09:00:00,47.17,153.0,1160.0,34.0,21.0,15.0
37018,2023-03-23 10:00:00,47.44,153.0,1160.0,26.0,21.0,15.0
37019,2023-03-23 11:00:00,47.52,152.0,1160.0,16.0,22.0,15.0
37020,2023-03-23 12:00:00,49.16,151.0,1110.0,15.0,21.0,15.0
37021,2023-03-23 13:00:00,48.86,151.0,1106.0,26.0,22.0,15.0
37022,2023-03-23 14:00:00,51.8,151.0,1024.0,33.0,22.0,15.0
37023,2023-03-23 15:00:00,51.8,150.0,1019.0,31.0,23.0,15.0
37024,2023-03-23 16:00:00,51.46,150.0,1019.0,38.0,24.0,15.0
37025,2023-03-23 17:00:00,51.35,151.0,1018.0,48.0,24.0,15.0
37026,2023-03-23 18:00:00,51.19,151.0,1018.0,52.0,24.0,15.0
37027,2023-03-23 19:00:00,50.4,152.0,1013.0,84.0,23.0,15.0
37028,2023-03-23 20:00:00,50.47,151.0,1004.0,86.0,22.0,15.0
37029,2023-03-23 21:00:00,49.48,150.0,1008.0,101.0,22.0,15.0
37030,2023-03-23 22:00:00,52.7,151.0,1006.0,102.0,29.0,23.0
37031,2023-03-23 23:00:00,47.24,152.0,1087.0,97.0,22.0,15.0
37032,2023-03-24 00:00:00,47.15,151.0,1092.0,89.0,21.0,15.0
37033,2023-03-24 01:00:00,47.97,153.0,1088.0,83.0,21.0,15.0
37034,2023-03-24 02:00:00,48.99,152.0,1079.0,57.0,21.0,15.0
37035,2023-03-24 03:00:00,49.17,152.0,1080.0,62.0,21.0,16.0
37036,2023-03-24 04:00:00,48.46,151.0,1089.0,54.0,22.0,15.0
37037,2023-03-24 05:00:00,47.91,152.0,1140.0,33.0,25.0,16.0
37038,2023-03-24 06:00:00,47.17,152.0,1164.0,17.0,27.0,15.0
37039,2023-03-24 07:00:00,47.22,151.0,1151.0,31.0,29.0,16.0
37040,2023-03-24 08:00:00,46.95,151.0,1151.0,40.0,28.0,16.0
37041,2023-03-24 09:00:00,47.77,152.0,1164.0,43.0,28.0,19.0
37042,2023-03-24 10:00:00,47.03,152.0,1167.0,54.0,25.0,18.0
37043,2023-03-24 11:00:00,46.54,151.0,1167.0,63.0,24.0,18.0
37044,2023-03-24 12:00:00,47.2,151.0,1167.0,43.0,24.0,18.0
37045,2023-03-24 13:00:00,47.71,151.0,1157.0,38.0,24.0,18.0
37046,2023-03-24 14:00:00,46.97,152.0,1180.0,55.0,24.0,19.0
37047,2023-03-24 15:00:00,40.68,131.0,1203.0,83.0,24.0,19.0
37048,2023-03-24 16:00:00,8.37,0.0,1217.0,112.0,25.0,20.0
37049,2023-03-24 17:00:00,7.95,0.0,1220.0,111.0,25.0,19.0
37050,2023-03-24 18:00:00,8.56,0.0,1192.0,107.0,25.0,20.0
37051,2023-03-24 19:00:00,9.19,0.0,1100.0,106.0,25.0,20.0
37052,2023-03-24 20:00:00,7.43,0.0,1097.0,105.0,21.0,16.0
37053,2023-03-24 21:00:00,7.92,0.0,1017.0,107.0,21.0,16.0
37054,2023-03-24 22:00:00,7.92,0.0,1017.0,108.0,21.0,16.0
37055,2023-03-24 23:00:00,7.73,0.0,1118.0,107.0,22.0,17.0
37056,2023-03-25 00:00:00,8.67,0.0,1111.0,106.0,24.0,19.0
37057,2023-03-25 01:00:00,10.84,0.0,757.0,106.0,22.0,17.0
37058,2023-03-25 02:00:00,10.83,0.0,756.0,109.0,21.0,17.0
37059,2023-03-25 03:00:00,10.85,0.0,756.0,106.0,22.0,17.0
37060,2023-03-25 04:00:00,10.8,0.0,757.0,109.0,22.0,17.0
37061,2023-03-25 05:00:00,8.46,0.0,1210.0,106.0,24.0,20.0
37062,2023-03-25 06:00:00,7.62,0.0,1232.0,87.0,22.0,18.0
37063,2023-03-25 07:00:00,9.0,0.0,1231.0,64.0,26.0,21.0
37064,2023-03-25 08:00:00,9.5,0.0,1229.0,54.0,26.0,22.0
37065,2023-03-25 09:00:00,10.17,0.0,1146.0,50.0,26.0,22.0
37066,2023-03-25 10:00:00,9.8,0.0,1146.0,39.0,26.0,21.0
37067,2023-03-25 11:00:00,9.36,0.0,1145.0,38.0,25.0,20.0
37068,2023-03-25 12:00:00,10.33,0.0,1090.0,33.0,25.0,21.0
37069,2023-03-25 13:00:00,9.99,0.0,962.0,34.0,22.0,18.0
37070,2023-03-25 14:00:00,9.06,0.0,1063.0,40.0,22.0,18.0
37071,2023-03-25 15:00:00,9.05,0.0,1051.0,52.0,23.0,18.0
37072,2023-03-25 16:00:00,8.96,0.0,1179.0,56.0,28.0,20.0
37073,2023-03-25 17:00:00,7.01,0.0,1303.0,46.0,28.0,17.0
37074,2023-03-25 18:00:00,7.02,0.0,1303.0,43.0,29.0,17.0
37075,2023-03-25 19:00:00,7.11,0.0,1279.0,48.0,30.0,17.0
37076,2023-03-25 20:00:00,7.25,0.0,1254.0,49.0,28.0,17.0
37077,2023-03-25 21:00:00,7.25,0.0,1276.0,29.0,26.0,17.0
37078,2023-03-25 22:00:00,7.72,0.0,1193.0,31.0,25.0,17.0
37079,2023-03-25 23:00:00,8.04,0.0,1063.0,41.0,24.0,16.0
37080,2023-03-26 00:00:00,8.3,0.0,1051.0,19.0,23.0,16.0
37081,2023-03-26 01:00:00,8.79,0.0,1051.0,20.0,24.0,17.0
37082,2023-03-26 02:00:00,8.15,0.0,1141.0,18.0,24.0,17.0
37083,2023-03-26 03:00:00,8.09,0.0,1151.0,15.0,26.0,17.0
37084,2023-03-26 04:00:00,8.57,0.0,1151.0,12.0,26.0,18.0
37085,2023-03-26 05:00:00,8.55,0.0,1151.0,15.0,26.0,18.0
37086,2023-03-26 06:00:00,7.99,0.0,1235.0,14.0,29.0,18.0
37087,2023-03-26 07:00:00,8.42,0.0,1236.0,11.0,32.0,19.0
37088,2023-03-26 08:00:00,9.75,0.0,1234.0,8.0,34.0,22.0
37089,2023-03-26 09:00:00,8.03,0.0,1234.0,7.0,30.0,18.0
37090,2023-03-26 10:00:00,8.02,0.0,1234.0,10.0,29.0,18.0
37091,2023-03-26 11:00:00,8.6,0.0,1151.0,6.0,28.0,18.0
37092,2023-03-26 12:00:00,8.39,0.0,1184.0,4.0,27.0,18.0
37093,2023-03-26 13:00:00,8.31,0.0,1197.0,5.0,26.0,18.0
37094,2023-03-26 14:00:00,8.31,0.0,1197.0,3.0,27.0,18.0
37095,2023-03-26 15:00:00,8.64,0.0,1151.0,2.0,27.0,18.0
37096,2023-03-26 16:00:00,7.32,0.0,1361.0,6.0,28.0,18.0
37097,2023-03-26 17:00:00,6.87,0.0,1374.0,4.0,27.0,17.0
37098,2023-03-26 18:00:00,6.8,0.0,1306.0,3.0,27.0,16.0
37099,2023-03-26 19:00:00,7.09,0.0,1246.0,9.0,27.0,16.0
37100,2023-03-26 20:00:00,8.94,0.0,1224.0,13.0,29.0,20.0
37101,2023-03-26 21:00:00,1.84,0.0,1222.0,12.0,15.0,4.0
37102,2023-03-26 22:00:00,6.25,0.0,1242.0,10.0,23.0,14.0
37103,2023-03-26 23:00:00,6.04,0.0,1282.0,14.0,23.0,14.0
37104,2023-03-27 00:00:00,6.24,0.0,1228.0,24.0,24.0,14.0
37105,2023-03-27 01:00:00,6.17,0.0,1239.0,27.0,25.0,14.0
37106,2023-03-27 02:00:00,6.26,0.0,1297.0,38.0,28.0,15.0
37107,2023-03-27 03:00:00,6.09,0.0,1330.0,42.0,29.0,15.0
37108,2023-03-27 04:00:00,6.26,1.0,1351.0,40.0,31.0,15.0
37109,2023-03-27 05:00:00,6.26,1.0,1351.0,38.0,32.0,15.0
37110,2023-03-27 06:00:00,7.06,1.0,1338.0,48.0,33.0,17.0
37111,2023-03-27 07:00:00,8.2,1.0,1339.0,52.0,36.0,20.0
37112,2023-03-27 08:00:00,6.59,1.0,1342.0,63.0,31.0,16.0
37113,2023-03-27 09:00:00,5.9,0.0,1338.0,79.0,29.0,15.0
37114,2023-03-27 10:00:00,5.91,0.0,1337.0,79.0,28.0,15.0
37115,2023-03-27 11:00:00,7.22,0.0,1309.0,75.0,31.0,18.0
37116,2023-03-27 12:00:00,5.78,0.0,1372.0,77.0,28.0,15.0
37117,2023-03-27 13:00:00,5.66,0.0,1402.0,78.0,28.0,15.0
37118,2023-03-27 14:00:00,5.71,0.0,1403.0,63.0,29.0,15.0
37119,2023-03-27 15:00:00,6.93,0.0,1402.0,42.0,31.0,18.0
37120,2023-03-27 16:00:00,5.88,0.0,1367.0,55.0,30.0,15.0
37121,2023-03-27 17:00:00,5.82,0.0,1379.0,59.0,30.0,15.0
37122,2023-03-27 18:00:00,5.42,0.0,1395.0,46.0,29.0,14.0
37123,2023-03-27 19:00:00,5.31,0.0,1413.0,61.0,28.0,14.0
37124,2023-03-27 20:00:00,5.31,0.0,1413.0,61.0,27.0,14.0
37125,2023-03-27 21:00:00,6.22,0.0,1375.0,59.0,29.0,16.0
37126,2023-03-27 22:00:00,6.29,0.0,1373.0,46.0,28.0,16.0
37127,2023-03-27 23:00:00,6.28,0.0,1373.0,48.0,27.0,16.0
37128,2023-03-28 00:00:00,6.31,0.0,1372.0,43.0,26.0,16.0
37129,2023-03-28 01:00:00,6.29,0.0,1371.0,51.0,25.0,16.0
37130,2023-03-28 02:00:00,7.66,3.0,1340.0,34.0,27.0,17.0
37131,2023-03-28 03:00:00,12.08,21.0,1342.0,43.0,29.0,17.0
37132,2023-03-28 04:00:00,20.69,55.0,1329.0,23.0,32.0,17.0
37133,2023-03-28 05:00:00,22.37,68.0,1426.0,18.0,33.0,17.0
37134,2023-03-28 06:00:00,24.13,68.0,1428.0,35.0,37.0,23.0
37135,2023-03-28 07:00:00,24.03,67.0,1430.0,48.0,37.0,24.0
37136,2023-03-28 08:00:00,25.92,67.0,1407.0,56.0,41.0,29.0
37137,2023-03-28 09:00:00,27.0,62.0,1406.0,68.0,44.0,36.0
37138,2023-03-28 10:00:00,26.31,61.0,1405.0,80.0,42.0,35.0
37139,2023-03-28 11:00:00,24.19,61.0,1437.0,81.0,37.0,30.0
37140,2023-03-28 12:00:00,24.49,61.0,1416.0,81.0,38.0,30.0
37141,2023-03-28 13:00:00,24.75,61.0,1415.0,86.0,39.0,31.0
37142,2023-03-28 14:00:00,24.69,61.0,1414.0,90.0,40.0,31.0
37143,2023-03-28 15:00:00,23.56,65.0,1316.0,96.0,35.0,21.0
37144,2023-03-28 16:00:00,26.1,68.0,1315.0,88.0,40.0,26.0
37145,2023-03-28 17:00:00,23.3,69.0,1334.0,86.0,33.0,18.0
37146,2023-03-28 18:00:00,22.13,64.0,1340.0,86.0,30.0,18.0
37147,2023-03-28 19:00:00,17.6,45.0,1331.0,79.0,29.0,17.0
37148,2023-03-28 20:00:00,17.1,43.0,1326.0,87.0,29.0,17.0
37149,2023-03-28 21:00:00,17.44,44.0,1325.0,79.0,29.0,17.0
37150,2023-03-28 22:00:00,16.76,43.0,1266.0,82.0,25.0,14.0
37151,2023-03-28 23:00:00,16.09,44.0,1346.0,84.0,24.0,14.0
37152,2023-03-29 00:00:00,16.12,44.0,1347.0,81.0,23.0,14.0
37153,2023-03-29 01:00:00,15.91,43.0,1348.0,78.0,23.0,14.0
37154,2023-03-29 02:00:00,17.06,43.0,1348.0,70.0,28.0,17.0
37155,2023-03-29 03:00:00,16.99,44.0,1349.0,60.0,31.0,16.0
37156,2023-03-29 04:00:00,19.7,55.0,1350.0,47.0,32.0,16.0
37157,2023-03-29 05:00:00,22.08,68.0,1427.0,37.0,33.0,17.0
37158,2023-03-29 06:00:00,22.2,69.0,1432.0,39.0,33.0,17.0
37159,2023-03-29 07:00:00,18.28,53.0,1445.0,29.0,33.0,16.0
37160,2023-03-29 08:00:00,10.68,11.0,1474.0,20.0,38.0,22.0
37161,2023-03-29 09:00:00,23.45,55.0,1438.0,13.0,44.0,29.0
37162,2023-03-29 10:00:00,23.67,69.0,1411.0,7.0,34.0,19.0
37163,2023-03-29 11:00:00,22.67,69.0,1412.0,4.0,31.0,16.0
37164,2023-03-29 12:00:00,22.67,69.0,1411.0,5.0,31.0,16.0
37165,2023-03-29 13:00:00,22.34,69.0,1410.0,3.0,32.0,15.0
37166,2023-03-29 14:00:00,26.52,69.0,1410.0,1.0,41.0,27.0
37167,2023-03-29 15:00:00,20.15,59.0,1432.0,1.0,32.0,16.0
37168,2023-03-29 16:00:00,17.75,49.0,1438.0,4.0,33.0,16.0
37169,2023-03-29 17:00:00,17.43,48.0,1437.0,13.0,33.0,16.0
37170,2023-03-29 18:00:00,17.16,49.0,1437.0,26.0,32.0,15.0
37171,2023-03-29 19:00:00,17.22,49.0,1436.0,23.0,31.0,15.0
37172,2023-03-29 20:00:00,15.96,44.0,1436.0,35.0,30.0,15.0
37173,2023-03-29 21:00:00,17.71,44.0,1435.0,36.0,34.0,20.0
37174,2023-03-29 22:00:00,19.84,44.0,1435.0,33.0,36.0,26.0
37175,2023-03-29 23:00:00,16.15,44.0,1433.0,26.0,24.0,15.0
37176,2023-03-30 00:00:00,16.18,44.0,1433.0,24.0,23.0,15.0
37177,2023-03-30 01:00:00,16.42,45.0,1433.0,23.0,23.0,15.0
37178,2023-03-30 02:00:00,16.53,45.0,1433.0,12.0,24.0,15.0
37179,2023-03-30 03:00:00,16.89,44.0,1421.0,2.0,26.0,16.0
37180,2023-03-30 04:00:00,18.53,49.0,1411.0,1.0,28.0,17.0
37181,2023-03-30 05:00:00,19.0,51.0,1411.0,0.0,29.0,17.0
37182,2023-03-30 06:00:00,18.77,50.0,1410.0,0.0,29.0,17.0
37183,2023-03-30 07:00:00,18.46,50.0,1437.0,0.0,28.0,17.0
37184,2023-03-30 08:00:00,18.44,50.0,1440.0,0.0,26.0,17.0
37185,2023-03-30 09:00:00,18.02,48.0,1439.0,0.0,24.0,17.0
37186,2023-03-30 10:00:00,17.11,44.0,1438.0,1.0,23.0,17.0
37187,2023-03-30 11:00:00,16.89,43.0,1437.0,1.0,23.0,17.0
37188,2023-03-30 12:00:00,16.04,44.0,1437.0,1.0,21.0,14.0
37189,2023-03-30 13:00:00,16.03,44.0,1438.0,0.0,22.0,14.0
37190,2023-03-30 14:00:00,16.37,44.0,1437.0,0.0,25.0,15.0
37191,2023-03-30 15:00:00,16.94,48.0,1437.0,0.0,25.0,14.0
37192,2023-03-30 16:00:00,17.35,50.0,1437.0,2.0,27.0,14.0
37193,2023-03-30 17:00:00,17.31,50.0,1436.0,7.0,27.0,14.0
37194,2023-03-30 18:00:00,17.65,50.0,1436.0,10.0,26.0,15.0
37195,2023-03-30 19:00:00,17.32,50.0,1436.0,9.0,24.0,14.0
37196,2023-03-30 20:00:00,17.0,44.0,1437.0,9.0,26.0,17.0
37197,2023-03-30 21:00:00,16.66,44.0,1436.0,8.0,25.0,16.0
37198,2023-03-30 22:00:00,15.94,44.0,1436.0,10.0,22.0,14.0
37199,2023-03-30 23:00:00,15.93,44.0,1435.0,13.0,21.0,14.0
37200,2023-03-31 00:00:00,15.95,44.0,1434.0,12.0,21.0,14.0
37201,2023-03-31 01:00:00,16.27,44.0,1437.0,13.0,22.0,15.0
37202,2023-03-31 02:00:00,16.21,44.0,1437.0,16.0,24.0,15.0
37203,2023-03-31 03:00:00,16.5,44.0,1438.0,18.0,28.0,16.0
37204,2023-03-31 04:00:00,18.16,50.0,1441.0,18.0,31.0,17.0
37205,2023-03-31 05:00:00,18.89,50.0,1404.0,22.0,33.0,18.0
37206,2023-03-31 06:00:00,19.04,50.0,1394.0,20.0,33.0,18.0
37207,2023-03-31 07:00:00,19.09,50.0,1393.0,17.0,33.0,18.0
37208,2023-03-31 08:00:00,18.77,50.0,1393.0,15.0,31.0,17.0
37209,2023-03-31 09:00:00,18.13,49.0,1426.0,17.0,30.0,17.0
37210,2023-03-31 10:00:00,18.34,50.0,1427.0,18.0,30.0,17.0
37211,2023-03-31 11:00:00,18.36,50.0,1427.0,18.0,28.0,17.0
37212,2023-03-31 12:00:00,18.37,50.0,1428.0,16.0,28.0,17.0
37213,2023-03-31 13:00:00,18.35,50.0,1426.0,20.0,28.0,17.0
37214,2023-03-31 14:00:00,18.7,50.0,1427.0,19.0,29.0,18.0
37215,2023-03-31 15:00:00,17.24,44.0,1428.0,25.0,30.0,18.0
37216,2023-03-31 16:00:00,16.94,43.0,1428.0,31.0,30.0,18.0
37217,2023-03-31 17:00:00,17.3,43.0,1428.0,30.0,31.0,19.0
37218,2023-03-31 18:00:00,16.97,44.0,1427.0,20.0,27.0,17.0
37219,2023-03-31 19:00:00,17.23,44.0,1392.0,35.0,24.0,17.0
37220,2023-03-31 20:00:00,18.96,44.0,1393.0,39.0,28.0,22.0
37221,2023-03-31 21:00:00,17.16,44.0,1393.0,42.0,22.0,17.0
37222,2023-03-31 22:00:00,15.71,44.0,1393.0,43.0,19.0,13.0
37223,2023-03-31 23:00:00,15.7,44.0,1393.0,44.0,19.0,13.0
37224,2023-04-01 00:00:00,15.66,44.0,1393.0,48.0,19.0,13.0
37225,2023-04-01 01:00:00,15.67,44.0,1394.0,46.0,19.0,13.0
37226,2023-04-01 02:00:00,15.63,44.0,1394.0,50.0,19.0,13.0
37227,2023-04-01 03:00:00,15.66,44.0,1395.0,44.0,21.0,13.0
37228,2023-04-01 04:00:00,14.92,43.0,1397.0,55.0,22.0,12.0
37229,2023-04-01 05:00:00,15.14,44.0,1401.0,50.0,24.0,12.0
37230,2023-04-01 06:00:00,15.09,44.0,1401.0,54.0,25.0,12.0
37231,2023-04-01 07:00:00,15.08,44.0,1401.0,55.0,25.0,12.0
37232,2023-04-01 08:00:00,14.95,44.0,1401.0,68.0,25.0,12.0
37233,2023-04-01 09:00:00,14.87,44.0,1402.0,77.0,24.0,12.0
37234,2023-04-01 10:00:00,14.95,44.0,1402.0,71.0,21.0,12.0
37235,2023-04-01 11:00:00,15.24,44.0,1403.0,79.0,20.0,13.0
37236,2023-04-01 12:00:00,15.21,44.0,1403.0,83.0,19.0,13.0
37237,2023-04-01 13:00:00,16.92,44.0,1404.0,85.0,23.0,18.0
37238,2023-04-01 14:00:00,15.19,44.0,1404.0,81.0,22.0,13.0
37239,2023-04-01 15:00:00,15.25,44.0,1404.0,74.0,23.0,13.0
37240,2023-04-01 16:00:00,15.26,44.0,1407.0,70.0,23.0,13.0
37241,2023-04-01 17:00:00,15.05,43.0,1407.0,68.0,23.0,13.0
37242,2023-04-01 18:00:00,15.35,44.0,1407.0,62.0,22.0,13.0
37243,2023-04-01 19:00:00,15.48,44.0,1407.0,51.0,20.0,13.0
37244,2023-04-01 20:00:00,15.41,44.0,1408.0,57.0,20.0,13.0
37245,2023-04-01 21:00:00,15.39,44.0,1408.0,59.0,20.0,13.0
37246,2023-04-01 22:00:00,14.66,44.0,1409.0,60.0,18.0,11.0
37247,2023-04-01 23:00:00,14.67,44.0,1409.0,58.0,19.0,11.0
37248,2023-04-02 00:00:00,16.07,44.0,1409.0,59.0,23.0,15.0
37249,2023-04-02 01:00:00,16.42,44.0,1409.0,59.0,24.0,16.0
37250,2023-04-02 02:00:00,14.69,44.0,1410.0,53.0,21.0,11.0
37251,2023-04-02 03:00:00,14.67,44.0,1410.0,54.0,22.0,11.0
37252,2023-04-02 04:00:00,14.69,44.0,1410.0,52.0,22.0,11.0
37253,2023-04-02 05:00:00,14.63,44.0,1413.0,55.0,22.0,11.0
37254,2023-04-02 06:00:00,15.02,44.0,1424.0,77.0,24.0,13.0
37255,2023-04-02 07:00:00,19.75,44.0,1423.0,82.0,34.0,27.0
37256,2023-04-02 08:00:00,20.16,44.0,1420.0,82.0,32.0,28.0
37257,2023-04-02 09:00:00,15.9,44.0,1419.0,66.0,22.0,15.0
37258,2023-04-02 10:00:00,19.74,44.0,1416.0,66.0,30.0,26.0
37259,2023-04-02 11:00:00,22.85,44.0,1415.0,62.0,37.0,35.0
37260,2023-04-02 12:00:00,21.54,44.0,1415.0,59.0,34.0,31.0
37261,2023-04-02 13:00:00,21.17,44.0,1415.0,62.0,33.0,30.0
37262,2023-04-02 14:00:00,16.93,44.0,1415.0,71.0,25.0,18.0
37263,2023-04-02 15:00:00,16.12,44.0,1414.0,80.0,27.0,16.0
37264,2023-04-02 16:00:00,16.55,44.0,1412.0,71.0,30.0,17.0
37265,2023-04-02 17:00:00,15.11,44.0,1413.0,39.0,26.0,12.0
37266,2023-04-02 18:00:00,16.9,44.0,1412.0,38.0,31.0,17.0
37267,2023-04-02 19:00:00,14.76,44.0,1412.0,37.0,27.0,11.0
37268,2023-04-02 20:00:00,16.89,44.0,1412.0,38.0,32.0,17.0
37269,2023-04-02 21:00:00,15.87,44.0,1413.0,34.0,28.0,14.0
37270,2023-04-02 22:00:00,19.04,55.0,1424.0,28.0,29.0,16.0
37271,2023-04-02 23:00:00,19.4,63.0,1428.0,29.0,25.0,12.0
37272,2023-04-03 00:00:00,20.73,63.0,1428.0,32.0,29.0,16.0
37273,2023-04-03 01:00:00,19.4,63.0,1429.0,28.0,25.0,12.0
37274,2023-04-03 02:00:00,19.42,63.0,1429.0,25.0,27.0,12.0
37275,2023-04-03 03:00:00,19.61,63.0,1429.0,35.0,30.0,13.0
