UTC time,nat_gas,coal,solar,hydro,biomass,oil,unknown,wind,geothermal
2022-09-11 09:00:00,318.0,0.0,41.0,224.0,76.0,0.0,32.0,111.0,7.0
2022-09-11 10:00:00,325.0,0.0,44.0,232.0,76.0,0.0,32.0,85.0,6.0
2022-09-11 11:00:00,325.0,0.0,42.0,196.0,76.0,0.0,32.0,79.0,6.0
2022-09-11 12:00:00,325.0,0.0,37.0,202.0,76.0,0.0,31.0,95.0,6.0
2022-09-11 13:00:00,325.0,0.0,30.0,202.0,76.0,0.0,31.0,113.0,6.0
2022-09-11 14:00:00,325.0,0.0,21.0,201.0,76.0,0.0,31.0,134.0,6.0
2022-09-11 15:00:00,325.0,0.0,11.0,217.0,76.0,0.0,31.0,173.0,6.0
2022-09-11 16:00:00,325.0,0.0,3.0,308.0,77.0,0.0,30.0,189.0,6.0
2022-09-11 17:00:00,344.0,0.0,0.0,403.0,77.0,0.0,30.0,241.0,7.0
2022-09-11 18:00:00,343.0,0.0,0.0,394.0,77.0,0.0,30.0,275.0,7.0
2022-09-11 19:00:00,343.0,0.0,0.0,391.0,77.0,0.0,30.0,276.0,7.0
2022-09-11 20:00:00,324.0,0.0,0.0,309.0,77.0,0.0,30.0,318.0,7.0
2022-09-11 21:00:00,323.0,0.0,0.0,132.0,77.0,0.0,30.0,374.0,7.0
2022-09-11 22:00:00,343.0,0.0,0.0,135.0,75.0,0.0,30.0,400.0,7.0
2022-09-11 23:00:00,343.0,0.0,0.0,135.0,75.0,0.0,30.0,410.0,8.0
2022-09-12 00:00:00,343.0,0.0,0.0,117.0,75.0,0.0,30.0,374.0,8.0
2022-09-12 01:00:00,343.0,0.0,0.0,107.0,75.0,0.0,30.0,398.0,8.0
2022-09-12 02:00:00,344.0,0.0,0.0,103.0,76.0,0.0,30.0,457.0,8.0
2022-09-12 03:00:00,342.0,0.0,0.0,125.0,75.0,0.0,30.0,405.0,8.0
2022-09-12 04:00:00,351.0,0.0,0.0,204.0,76.0,0.0,30.0,387.0,8.0
2022-09-12 05:00:00,414.0,0.0,6.0,350.0,75.0,0.0,32.0,384.0,8.0
2022-09-12 06:00:00,471.0,0.0,19.0,388.0,75.0,0.0,32.0,329.0,8.0
2022-09-12 07:00:00,522.0,0.0,30.0,382.0,75.0,0.0,31.0,266.0,7.0
2022-09-12 08:00:00,543.0,0.0,38.0,306.0,76.0,0.0,31.0,184.0,7.0
2022-09-12 09:00:00,540.0,0.0,44.0,289.0,75.0,0.0,31.0,134.0,7.0
2022-09-12 10:00:00,540.0,0.0,45.0,268.0,75.0,0.0,31.0,86.0,6.0
2022-09-12 11:00:00,538.0,0.0,44.0,293.0,75.0,0.0,31.0,66.0,6.0
2022-09-12 12:00:00,538.0,0.0,39.0,274.0,75.0,0.0,30.0,90.0,6.0
2022-09-12 13:00:00,538.0,0.0,32.0,272.0,75.0,0.0,30.0,133.0,6.0
2022-09-12 14:00:00,538.0,0.0,22.0,345.0,75.0,0.0,30.0,157.0,6.0
2022-09-12 15:00:00,538.0,0.0,10.0,391.0,75.0,0.0,30.0,162.0,6.0
2022-09-12 16:00:00,539.0,0.0,2.0,456.0,75.0,0.0,29.0,138.0,6.0
2022-09-12 17:00:00,540.0,0.0,0.0,572.0,75.0,0.0,29.0,138.0,7.0
2022-09-12 18:00:00,541.0,0.0,0.0,569.0,75.0,0.0,29.0,140.0,7.0
2022-09-12 19:00:00,542.0,0.0,0.0,472.0,75.0,0.0,29.0,106.0,7.0
2022-09-12 20:00:00,529.0,0.0,0.0,361.0,75.0,0.0,29.0,91.0,7.0
2022-09-12 21:00:00,443.0,0.0,0.0,203.0,75.0,0.0,29.0,101.0,7.0
2022-09-12 22:00:00,423.0,0.0,0.0,156.0,75.0,0.0,33.0,128.0,7.0
2022-09-12 23:00:00,415.0,0.0,0.0,112.0,75.0,0.0,33.0,120.0,7.0
2022-09-13 00:00:00,338.0,0.0,0.0,91.0,75.0,0.0,33.0,113.0,7.0
2022-09-13 01:00:00,336.0,0.0,0.0,106.0,75.0,0.0,33.0,90.0,7.0
2022-09-13 02:00:00,335.0,0.0,0.0,134.0,76.0,0.0,33.0,57.0,8.0
2022-09-13 03:00:00,417.0,0.0,0.0,119.0,75.0,0.0,33.0,50.0,7.0
2022-09-13 04:00:00,469.0,0.0,0.0,208.0,76.0,0.0,33.0,44.0,8.0
2022-09-13 05:00:00,495.0,0.0,7.0,480.0,74.0,0.0,34.0,40.0,8.0
2022-09-13 06:00:00,525.0,0.0,19.0,480.0,75.0,0.0,34.0,39.0,7.0
2022-09-13 07:00:00,534.0,0.0,30.0,484.0,75.0,0.0,33.0,29.0,7.0
2022-09-13 08:00:00,539.0,0.0,39.0,346.0,75.0,0.0,33.0,48.0,7.0
2022-09-13 09:00:00,536.0,0.0,46.0,291.0,74.0,0.0,33.0,75.0,6.0
2022-09-13 10:00:00,536.0,0.0,47.0,239.0,74.0,0.0,33.0,115.0,6.0
2022-09-13 11:00:00,535.0,0.0,47.0,256.0,74.0,0.0,33.0,123.0,6.0
2022-09-13 12:00:00,535.0,0.0,43.0,323.0,74.0,0.0,33.0,131.0,6.0
2022-09-13 13:00:00,533.0,0.0,35.0,304.0,74.0,0.0,33.0,175.0,6.0
2022-09-13 14:00:00,532.0,0.0,25.0,344.0,74.0,0.0,33.0,182.0,6.0
2022-09-13 15:00:00,532.0,0.0,11.0,458.0,74.0,0.0,33.0,190.0,6.0
2022-09-13 16:00:00,532.0,0.0,2.0,571.0,74.0,0.0,32.0,143.0,6.0
2022-09-13 17:00:00,534.0,0.0,0.0,706.0,74.0,0.0,32.0,86.0,6.0
2022-09-13 18:00:00,535.0,0.0,0.0,734.0,74.0,0.0,32.0,63.0,6.0
2022-09-13 19:00:00,536.0,0.0,0.0,528.0,75.0,0.0,32.0,72.0,7.0
2022-09-13 20:00:00,513.0,0.0,0.0,390.0,75.0,0.0,32.0,79.0,7.0
2022-09-13 21:00:00,429.0,0.0,0.0,281.0,75.0,0.0,32.0,104.0,7.0
2022-09-13 22:00:00,420.0,0.0,0.0,164.0,75.0,0.0,33.0,108.0,7.0
2022-09-13 23:00:00,420.0,0.0,0.0,119.0,75.0,0.0,33.0,120.0,7.0
2022-09-14 00:00:00,420.0,0.0,0.0,102.0,75.0,0.0,33.0,119.0,7.0
2022-09-14 01:00:00,421.0,0.0,0.0,101.0,75.0,0.0,33.0,133.0,7.0
2022-09-14 02:00:00,449.0,0.0,0.0,96.0,76.0,0.0,33.0,143.0,7.0
2022-09-14 03:00:00,420.0,47.0,0.0,119.0,75.0,0.0,33.0,138.0,7.0
2022-09-14 04:00:00,420.0,92.0,0.0,309.0,76.0,0.0,33.0,153.0,7.0
2022-09-14 05:00:00,426.0,111.0,5.0,426.0,75.0,0.0,34.0,165.0,7.0
2022-09-14 06:00:00,449.0,126.0,15.0,476.0,76.0,0.0,34.0,175.0,7.0
2022-09-14 07:00:00,448.0,129.0,24.0,487.0,76.0,0.0,34.0,165.0,6.0
2022-09-14 08:00:00,401.0,160.0,33.0,453.0,76.0,0.0,33.0,167.0,6.0
2022-09-14 09:00:00,416.0,192.0,40.0,438.0,75.0,0.0,33.0,183.0,6.0
2022-09-14 10:00:00,431.0,199.0,43.0,420.0,75.0,0.0,33.0,214.0,6.0
2022-09-14 11:00:00,434.0,197.0,41.0,438.0,75.0,0.0,33.0,222.0,6.0
2022-09-14 12:00:00,434.0,196.0,36.0,366.0,75.0,0.0,33.0,266.0,6.0
2022-09-14 13:00:00,433.0,196.0,29.0,342.0,75.0,0.0,33.0,298.0,6.0
2022-09-14 14:00:00,433.0,199.0,19.0,389.0,75.0,0.0,33.0,291.0,6.0
2022-09-14 15:00:00,433.0,198.0,8.0,405.0,75.0,0.0,33.0,265.0,6.0
2022-09-14 16:00:00,434.0,198.0,2.0,496.0,75.0,0.0,32.0,240.0,6.0
2022-09-14 17:00:00,434.0,197.0,0.0,558.0,75.0,0.0,32.0,275.0,6.0
2022-09-14 18:00:00,436.0,196.0,0.0,549.0,75.0,0.0,32.0,288.0,6.0
2022-09-14 19:00:00,437.0,199.0,0.0,440.0,75.0,0.0,32.0,290.0,6.0
2022-09-14 20:00:00,432.0,199.0,0.0,339.0,75.0,0.0,32.0,308.0,6.0
2022-09-14 21:00:00,406.0,199.0,0.0,182.0,75.0,0.0,32.0,328.0,6.0
2022-09-14 22:00:00,410.0,198.0,0.0,134.0,75.0,0.0,33.0,414.0,6.0
2022-09-14 23:00:00,389.0,199.0,0.0,117.0,75.0,0.0,33.0,486.0,6.0
2022-09-15 00:00:00,390.0,200.0,0.0,92.0,75.0,0.0,33.0,493.0,6.0
2022-09-15 01:00:00,390.0,200.0,0.0,77.0,75.0,0.0,33.0,491.0,6.0
2022-09-15 02:00:00,390.0,193.0,0.0,74.0,75.0,0.0,33.0,495.0,6.0
2022-09-15 03:00:00,389.0,170.0,0.0,134.0,75.0,0.0,33.0,437.0,6.0
2022-09-15 04:00:00,390.0,169.0,0.0,299.0,75.0,0.0,33.0,386.0,6.0
2022-09-15 05:00:00,447.0,171.0,4.0,497.0,75.0,0.0,33.0,347.0,6.0
2022-09-15 06:00:00,494.0,196.0,12.0,527.0,74.0,0.0,33.0,328.0,6.0
2022-09-15 07:00:00,476.0,198.0,20.0,484.0,75.0,0.0,33.0,403.0,6.0
2022-09-15 08:00:00,457.0,200.0,26.0,419.0,75.0,0.0,33.0,422.0,6.0
2022-09-15 09:00:00,455.0,198.0,30.0,419.0,75.0,0.0,33.0,449.0,6.0
2022-09-15 10:00:00,454.0,197.0,32.0,394.0,75.0,0.0,33.0,540.0,6.0
2022-09-15 11:00:00,455.0,195.0,30.0,384.0,75.0,0.0,33.0,550.0,6.0
2022-09-15 12:00:00,458.0,197.0,25.0,358.0,75.0,0.0,33.0,612.0,6.0
2022-09-15 13:00:00,458.0,197.0,18.0,366.0,75.0,0.0,33.0,591.0,6.0
2022-09-15 14:00:00,458.0,195.0,10.0,421.0,75.0,0.0,33.0,602.0,7.0
2022-09-15 15:00:00,459.0,196.0,6.0,464.0,75.0,0.0,33.0,548.0,7.0
2022-09-15 16:00:00,459.0,197.0,1.0,428.0,75.0,0.0,32.0,576.0,7.0
2022-09-15 17:00:00,487.0,198.0,0.0,444.0,75.0,0.0,32.0,498.0,7.0
2022-09-15 18:00:00,508.0,199.0,0.0,417.0,75.0,0.0,32.0,450.0,7.0
2022-09-15 19:00:00,456.0,199.0,0.0,431.0,75.0,0.0,32.0,375.0,7.0
2022-09-15 20:00:00,397.0,198.0,0.0,330.0,75.0,0.0,32.0,349.0,7.0
2022-09-15 21:00:00,391.0,198.0,0.0,235.0,75.0,0.0,32.0,340.0,7.0
2022-09-15 22:00:00,392.0,198.0,0.0,137.0,77.0,0.0,32.0,248.0,7.0
2022-09-15 23:00:00,392.0,200.0,0.0,113.0,77.0,0.0,32.0,240.0,7.0
2022-09-16 00:00:00,392.0,199.0,0.0,50.0,77.0,0.0,32.0,241.0,7.0
2022-09-16 01:00:00,391.0,198.0,0.0,49.0,77.0,0.0,32.0,262.0,7.0
2022-09-16 02:00:00,392.0,199.0,0.0,46.0,78.0,0.0,32.0,292.0,7.0
2022-09-16 03:00:00,391.0,199.0,0.0,129.0,77.0,0.0,32.0,289.0,7.0
2022-09-16 04:00:00,392.0,199.0,0.0,215.0,78.0,0.0,32.0,303.0,7.0
2022-09-16 05:00:00,430.0,199.0,3.0,295.0,77.0,0.0,33.0,321.0,7.0
2022-09-16 06:00:00,432.0,194.0,8.0,360.0,78.0,0.0,33.0,323.0,7.0
2022-09-16 07:00:00,432.0,198.0,12.0,392.0,78.0,0.0,32.0,316.0,7.0
2022-09-16 08:00:00,431.0,196.0,16.0,389.0,78.0,0.0,32.0,355.0,7.0
2022-09-16 09:00:00,376.0,195.0,18.0,380.0,77.0,0.0,32.0,415.0,7.0
2022-09-16 10:00:00,373.0,194.0,20.0,337.0,77.0,0.0,32.0,434.0,7.0
2022-09-16 11:00:00,373.0,193.0,19.0,346.0,77.0,0.0,32.0,414.0,7.0
2022-09-16 12:00:00,373.0,193.0,18.0,326.0,77.0,0.0,32.0,427.0,7.0
2022-09-16 13:00:00,374.0,194.0,15.0,359.0,77.0,0.0,32.0,370.0,7.0
2022-09-16 14:00:00,393.0,198.0,10.0,396.0,77.0,0.0,32.0,330.0,7.0
2022-09-16 15:00:00,454.0,198.0,4.0,506.0,77.0,0.0,32.0,274.0,7.0
2022-09-16 16:00:00,469.0,197.0,1.0,497.0,77.0,0.0,31.0,361.0,7.0
2022-09-16 17:00:00,454.0,199.0,0.0,576.0,77.0,0.0,31.0,360.0,7.0
2022-09-16 18:00:00,453.0,198.0,0.0,590.0,77.0,0.0,31.0,269.0,7.0
2022-09-16 19:00:00,439.0,200.0,0.0,576.0,77.0,0.0,31.0,285.0,7.0
2022-09-16 20:00:00,406.0,197.0,0.0,581.0,77.0,0.0,31.0,264.0,7.0
2022-09-16 21:00:00,368.0,198.0,0.0,367.0,77.0,0.0,31.0,240.0,7.0
2022-09-16 22:00:00,282.0,198.0,0.0,286.0,76.0,0.0,32.0,217.0,7.0
2022-09-16 23:00:00,275.0,199.0,0.0,272.0,76.0,0.0,32.0,191.0,7.0
2022-09-17 00:00:00,253.0,199.0,0.0,275.0,76.0,0.0,32.0,230.0,7.0
2022-09-17 01:00:00,245.0,200.0,0.0,236.0,76.0,0.0,32.0,319.0,7.0
2022-09-17 02:00:00,233.0,182.0,0.0,233.0,77.0,0.0,32.0,399.0,7.0
2022-09-17 03:00:00,227.0,131.0,0.0,236.0,76.0,0.0,32.0,458.0,7.0
2022-09-17 04:00:00,229.0,130.0,0.0,337.0,77.0,0.0,32.0,488.0,7.0
2022-09-17 05:00:00,266.0,131.0,1.0,457.0,75.0,0.0,34.0,498.0,7.0
2022-09-17 06:00:00,266.0,131.0,3.0,507.0,76.0,0.0,33.0,520.0,8.0
2022-09-17 07:00:00,276.0,137.0,5.0,569.0,76.0,0.0,32.0,510.0,7.0
2022-09-17 08:00:00,292.0,188.0,8.0,534.0,77.0,0.0,32.0,495.0,7.0
2022-09-17 09:00:00,246.0,199.0,9.0,509.0,76.0,0.0,32.0,564.0,7.0
2022-09-17 10:00:00,245.0,196.0,11.0,493.0,75.0,0.0,32.0,620.0,7.0
2022-09-17 11:00:00,237.0,198.0,10.0,459.0,75.0,0.0,32.0,716.0,7.0
2022-09-17 12:00:00,226.0,198.0,9.0,499.0,75.0,0.0,32.0,693.0,7.0
2022-09-17 13:00:00,259.0,195.0,6.0,565.0,76.0,0.0,32.0,612.0,7.0
2022-09-17 14:00:00,264.0,197.0,4.0,517.0,76.0,0.0,32.0,662.0,7.0
2022-09-17 15:00:00,265.0,196.0,2.0,554.0,76.0,0.0,32.0,622.0,8.0
2022-09-17 16:00:00,293.0,197.0,0.0,637.0,76.0,0.0,31.0,629.0,8.0
2022-09-17 17:00:00,294.0,199.0,0.0,657.0,76.0,0.0,31.0,635.0,8.0
2022-09-17 18:00:00,295.0,201.0,0.0,651.0,76.0,0.0,31.0,646.0,8.0
2022-09-17 19:00:00,293.0,198.0,0.0,608.0,77.0,0.0,31.0,694.0,7.0
2022-09-17 20:00:00,247.0,198.0,0.0,516.0,77.0,0.0,31.0,657.0,8.0
2022-09-17 21:00:00,247.0,200.0,0.0,400.0,77.0,0.0,31.0,580.0,8.0
2022-09-17 22:00:00,208.0,198.0,0.0,346.0,77.0,0.0,31.0,466.0,8.0
2022-09-17 23:00:00,207.0,198.0,0.0,337.0,77.0,0.0,31.0,420.0,8.0
2022-09-18 00:00:00,207.0,198.0,0.0,349.0,77.0,0.0,31.0,327.0,8.0
2022-09-18 01:00:00,207.0,198.0,0.0,357.0,77.0,0.0,31.0,272.0,8.0
2022-09-18 02:00:00,206.0,199.0,0.0,356.0,78.0,0.0,31.0,232.0,8.0
2022-09-18 03:00:00,207.0,199.0,0.0,335.0,77.0,0.0,31.0,209.0,8.0
2022-09-18 04:00:00,208.0,199.0,0.0,332.0,78.0,0.0,32.0,222.0,8.0
2022-09-18 05:00:00,276.0,196.0,5.0,388.0,76.0,0.0,33.0,195.0,8.0
2022-09-18 06:00:00,277.0,197.0,17.0,384.0,77.0,0.0,33.0,156.0,8.0
2022-09-18 07:00:00,277.0,199.0,28.0,388.0,77.0,0.0,32.0,85.0,8.0
2022-09-18 08:00:00,276.0,198.0,38.0,419.0,77.0,0.0,32.0,82.0,8.0
2022-09-18 09:00:00,276.0,196.0,44.0,397.0,76.0,0.0,32.0,98.0,7.0
2022-09-18 10:00:00,275.0,196.0,44.0,389.0,76.0,0.0,32.0,130.0,7.0
2022-09-18 11:00:00,259.0,197.0,43.0,341.0,76.0,0.0,32.0,167.0,7.0
2022-09-18 12:00:00,244.0,195.0,37.0,375.0,76.0,0.0,32.0,191.0,7.0
2022-09-18 13:00:00,244.0,193.0,31.0,413.0,76.0,0.0,32.0,219.0,7.0
2022-09-18 14:00:00,243.0,191.0,22.0,421.0,76.0,0.0,32.0,244.0,7.0
2022-09-18 15:00:00,243.0,192.0,9.0,449.0,76.0,0.0,32.0,259.0,7.0
2022-09-18 16:00:00,244.0,195.0,3.0,489.0,76.0,0.0,31.0,209.0,7.0
2022-09-18 17:00:00,274.0,197.0,0.0,498.0,76.0,0.0,31.0,136.0,7.0
2022-09-18 18:00:00,274.0,198.0,0.0,527.0,76.0,0.0,31.0,92.0,7.0
2022-09-18 19:00:00,274.0,200.0,0.0,528.0,76.0,0.0,31.0,66.0,7.0
2022-09-18 20:00:00,275.0,199.0,0.0,465.0,76.0,0.0,31.0,76.0,7.0
2022-09-18 21:00:00,275.0,200.0,0.0,382.0,77.0,0.0,31.0,104.0,7.0
2022-09-18 22:00:00,265.0,199.0,0.0,240.0,77.0,0.0,31.0,122.0,7.0
2022-09-18 23:00:00,266.0,199.0,0.0,224.0,77.0,0.0,31.0,134.0,7.0
2022-09-19 00:00:00,246.0,200.0,0.0,213.0,77.0,0.0,31.0,145.0,7.0
2022-09-19 01:00:00,246.0,199.0,0.0,233.0,77.0,0.0,31.0,142.0,7.0
2022-09-19 02:00:00,247.0,200.0,0.0,223.0,78.0,0.0,31.0,164.0,7.0
2022-09-19 03:00:00,247.0,199.0,0.0,225.0,77.0,0.0,31.0,229.0,8.0
2022-09-19 04:00:00,266.0,198.0,0.0,320.0,78.0,0.0,31.0,290.0,8.0
2022-09-19 05:00:00,321.0,198.0,3.0,449.0,77.0,0.0,33.0,329.0,8.0
2022-09-19 06:00:00,353.0,198.0,8.0,472.0,77.0,0.0,33.0,276.0,8.0
2022-09-19 07:00:00,330.0,198.0,16.0,492.0,78.0,0.0,32.0,177.0,8.0
2022-09-19 08:00:00,167.0,199.0,23.0,530.0,78.0,0.0,32.0,181.0,8.0
2022-09-19 09:00:00,165.0,198.0,30.0,581.0,77.0,0.0,32.0,216.0,7.0
2022-09-19 10:00:00,168.0,197.0,34.0,510.0,77.0,0.0,32.0,243.0,7.0
2022-09-19 11:00:00,165.0,194.0,35.0,560.0,77.0,0.0,32.0,237.0,7.0
2022-09-19 12:00:00,196.0,196.0,31.0,527.0,77.0,0.0,31.0,260.0,7.0
2022-09-19 13:00:00,241.0,196.0,27.0,393.0,77.0,0.0,31.0,382.0,7.0
2022-09-19 14:00:00,296.0,195.0,18.0,385.0,77.0,0.0,31.0,437.0,7.0
2022-09-19 15:00:00,296.0,198.0,9.0,409.0,77.0,0.0,31.0,454.0,7.0
2022-09-19 16:00:00,348.0,199.0,1.0,545.0,77.0,0.0,31.0,417.0,7.0
2022-09-19 17:00:00,367.0,199.0,0.0,565.0,77.0,0.0,31.0,425.0,7.0
2022-09-19 18:00:00,368.0,199.0,0.0,529.0,77.0,0.0,31.0,408.0,7.0
2022-09-19 19:00:00,361.0,200.0,0.0,552.0,77.0,0.0,31.0,402.0,7.0
2022-09-19 20:00:00,251.0,199.0,0.0,431.0,77.0,0.0,31.0,373.0,7.0
2022-09-19 21:00:00,249.0,199.0,0.0,382.0,77.0,0.0,31.0,373.0,8.0
2022-09-19 22:00:00,296.0,197.0,0.0,256.0,77.0,0.0,32.0,360.0,8.0
2022-09-19 23:00:00,296.0,199.0,0.0,218.0,77.0,0.0,32.0,400.0,8.0
2022-09-20 00:00:00,297.0,200.0,0.0,192.0,77.0,0.0,32.0,397.0,8.0
2022-09-20 01:00:00,295.0,199.0,0.0,178.0,77.0,0.0,32.0,444.0,8.0
2022-09-20 02:00:00,249.0,197.0,0.0,189.0,78.0,0.0,32.0,458.0,8.0
2022-09-20 03:00:00,249.0,197.0,0.0,216.0,77.0,0.0,32.0,464.0,8.0
2022-09-20 04:00:00,278.0,198.0,0.0,336.0,78.0,0.0,32.0,437.0,8.0
2022-09-20 05:00:00,278.0,199.0,5.0,437.0,76.0,0.0,33.0,418.0,8.0
2022-09-20 06:00:00,277.0,199.0,16.0,458.0,77.0,0.0,33.0,366.0,8.0
2022-09-20 07:00:00,247.0,200.0,27.0,442.0,77.0,0.0,32.0,303.0,8.0
2022-09-20 08:00:00,247.0,199.0,35.0,362.0,77.0,0.0,32.0,267.0,8.0
2022-09-20 09:00:00,244.0,198.0,40.0,368.0,76.0,0.0,32.0,202.0,7.0
2022-09-20 10:00:00,244.0,199.0,40.0,354.0,76.0,0.0,32.0,118.0,7.0
2022-09-20 11:00:00,271.0,197.0,38.0,358.0,76.0,0.0,32.0,71.0,7.0
2022-09-20 12:00:00,243.0,198.0,34.0,324.0,76.0,0.0,32.0,43.0,7.0
2022-09-20 13:00:00,243.0,197.0,26.0,333.0,76.0,0.0,32.0,55.0,7.0
2022-09-20 14:00:00,242.0,198.0,17.0,357.0,76.0,0.0,32.0,85.0,7.0
2022-09-20 15:00:00,243.0,200.0,7.0,544.0,76.0,0.0,32.0,127.0,7.0
2022-09-20 16:00:00,245.0,199.0,1.0,583.0,76.0,0.0,31.0,194.0,7.0
2022-09-20 17:00:00,245.0,197.0,0.0,577.0,77.0,0.0,31.0,303.0,7.0
2022-09-20 18:00:00,263.0,198.0,0.0,518.0,76.0,0.0,31.0,371.0,7.0
2022-09-20 19:00:00,265.0,200.0,0.0,493.0,76.0,0.0,31.0,446.0,8.0
2022-09-20 20:00:00,265.0,198.0,0.0,377.0,77.0,0.0,31.0,525.0,8.0
2022-09-20 21:00:00,266.0,197.0,0.0,300.0,77.0,0.0,31.0,564.0,8.0
2022-09-20 22:00:00,256.0,198.0,0.0,216.0,77.0,0.0,33.0,598.0,8.0
2022-09-20 23:00:00,256.0,198.0,0.0,196.0,77.0,0.0,33.0,645.0,8.0
2022-09-21 00:00:00,257.0,199.0,0.0,188.0,77.0,0.0,33.0,639.0,8.0
2022-09-21 01:00:00,257.0,199.0,0.0,193.0,78.0,0.0,33.0,610.0,8.0
2022-09-21 02:00:00,257.0,199.0,0.0,192.0,78.0,0.0,33.0,613.0,8.0
2022-09-21 03:00:00,257.0,195.0,0.0,230.0,78.0,0.0,33.0,631.0,8.0
2022-09-21 04:00:00,259.0,196.0,0.0,348.0,78.0,0.0,32.0,693.0,8.0
2022-09-21 05:00:00,296.0,198.0,4.0,410.0,77.0,0.0,33.0,694.0,8.0
2022-09-21 06:00:00,295.0,198.0,15.0,456.0,77.0,0.0,33.0,702.0,8.0
2022-09-21 07:00:00,293.0,198.0,26.0,407.0,77.0,0.0,33.0,698.0,7.0
2022-09-21 08:00:00,291.0,200.0,33.0,381.0,77.0,0.0,33.0,727.0,7.0
2022-09-21 09:00:00,291.0,199.0,39.0,297.0,77.0,0.0,32.0,735.0,7.0
2022-09-21 10:00:00,290.0,198.0,41.0,296.0,76.0,0.0,32.0,711.0,7.0
2022-09-21 11:00:00,291.0,198.0,39.0,312.0,76.0,0.0,32.0,658.0,7.0
2022-09-21 12:00:00,290.0,198.0,34.0,322.0,76.0,0.0,32.0,619.0,7.0
2022-09-21 13:00:00,293.0,198.0,27.0,326.0,76.0,0.0,32.0,563.0,7.0
2022-09-21 14:00:00,293.0,198.0,19.0,359.0,76.0,0.0,32.0,526.0,7.0
2022-09-21 15:00:00,292.0,197.0,8.0,405.0,76.0,0.0,32.0,553.0,7.0
2022-09-21 16:00:00,293.0,196.0,1.0,567.0,76.0,0.0,32.0,544.0,7.0
2022-09-21 17:00:00,294.0,199.0,0.0,591.0,76.0,0.0,32.0,559.0,7.0
2022-09-21 18:00:00,295.0,200.0,0.0,567.0,76.0,0.0,32.0,617.0,8.0
2022-09-21 19:00:00,296.0,199.0,0.0,464.0,76.0,0.0,32.0,571.0,8.0
2022-09-21 20:00:00,252.0,199.0,0.0,395.0,76.0,0.0,32.0,602.0,8.0
2022-09-21 21:00:00,248.0,199.0,0.0,295.0,77.0,0.0,32.0,609.0,8.0
2022-09-21 22:00:00,245.0,199.0,0.0,191.0,74.0,0.0,31.0,591.0,8.0
2022-09-21 23:00:00,245.0,199.0,0.0,182.0,74.0,0.0,31.0,559.0,8.0
2022-09-22 00:00:00,245.0,200.0,0.0,169.0,74.0,0.0,31.0,558.0,8.0
2022-09-22 01:00:00,244.0,200.0,0.0,188.0,75.0,0.0,31.0,534.0,8.0
2022-09-22 02:00:00,244.0,199.0,0.0,174.0,75.0,0.0,31.0,529.0,8.0
2022-09-22 03:00:00,247.0,199.0,0.0,179.0,75.0,0.0,31.0,565.0,8.0
2022-09-22 04:00:00,293.0,199.0,0.0,332.0,75.0,0.0,32.0,512.0,8.0
2022-09-22 05:00:00,294.0,200.0,5.0,400.0,74.0,0.0,32.0,472.0,8.0
2022-09-22 06:00:00,294.0,199.0,15.0,428.0,74.0,0.0,32.0,463.0,8.0
2022-09-22 07:00:00,294.0,200.0,27.0,429.0,75.0,0.0,32.0,445.0,8.0
2022-09-22 08:00:00,293.0,199.0,34.0,420.0,75.0,0.0,32.0,403.0,7.0
2022-09-22 09:00:00,294.0,199.0,41.0,340.0,75.0,0.0,31.0,355.0,7.0
2022-09-22 10:00:00,293.0,199.0,41.0,301.0,74.0,0.0,31.0,273.0,7.0
2022-09-22 11:00:00,276.0,198.0,39.0,294.0,74.0,0.0,31.0,211.0,7.0
2022-09-22 12:00:00,293.0,197.0,34.0,261.0,74.0,0.0,31.0,216.0,7.0
2022-09-22 13:00:00,293.0,197.0,28.0,259.0,75.0,0.0,31.0,236.0,7.0
2022-09-22 14:00:00,292.0,196.0,18.0,324.0,75.0,0.0,31.0,234.0,7.0
2022-09-22 15:00:00,293.0,196.0,7.0,352.0,75.0,0.0,31.0,279.0,7.0
2022-09-22 16:00:00,293.0,197.0,1.0,417.0,75.0,0.0,30.0,395.0,7.0
2022-09-22 17:00:00,292.0,198.0,0.0,504.0,75.0,0.0,30.0,555.0,7.0
2022-09-22 18:00:00,294.0,197.0,0.0,490.0,75.0,0.0,30.0,649.0,7.0
2022-09-22 19:00:00,292.0,199.0,0.0,403.0,75.0,0.0,30.0,608.0,8.0
2022-09-22 20:00:00,261.0,200.0,0.0,375.0,75.0,0.0,30.0,531.0,8.0
2022-09-22 21:00:00,269.0,198.0,0.0,282.0,75.0,0.0,30.0,523.0,8.0
2022-09-22 22:00:00,264.0,198.0,0.0,209.0,81.0,0.0,32.0,503.0,8.0
2022-09-22 23:00:00,265.0,199.0,0.0,180.0,81.0,0.0,32.0,469.0,8.0
2022-09-23 00:00:00,245.0,200.0,0.0,163.0,81.0,0.0,32.0,480.0,8.0
2022-09-23 01:00:00,245.0,198.0,0.0,146.0,82.0,0.0,32.0,517.0,8.0
2022-09-23 02:00:00,245.0,197.0,0.0,144.0,82.0,0.0,32.0,501.0,8.0
2022-09-23 03:00:00,248.0,198.0,0.0,170.0,82.0,0.0,32.0,485.0,8.0
2022-09-23 04:00:00,294.0,199.0,0.0,289.0,82.0,0.0,33.0,465.0,9.0
