UTC Time,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Wind Offshore
2019-01-11 22:00:00+00:00,334.0,1883.0,1758.0,605.0,161.0,34.0,0.0,2666.0,
2019-01-11 23:00:00+00:00,331.0,1445.0,1679.0,308.0,111.0,33.0,0.0,2798.0,
2019-01-12 00:00:00+00:00,330.0,932.0,1479.0,224.0,2.0,33.0,0.0,2835.0,
2019-01-12 01:00:00+00:00,324.0,921.0,1173.0,72.0,1.0,34.0,0.0,2819.0,
2019-01-12 02:00:00+00:00,324.0,921.0,1144.0,73.0,1.0,34.0,0.0,2805.0,
2019-01-12 03:00:00+00:00,327.0,896.0,1169.0,76.0,1.0,34.0,0.0,2701.0,
2019-01-12 04:00:00+00:00,327.0,888.0,1157.0,80.0,1.0,34.0,0.0,2622.0,
2019-01-12 05:00:00+00:00,321.0,890.0,1170.0,78.0,1.0,34.0,0.0,2415.0,
2019-01-12 06:00:00+00:00,323.0,1007.0,1250.0,72.0,1.0,33.0,0.0,2345.0,
2019-01-12 07:00:00+00:00,329.0,1329.0,1574.0,161.0,35.0,33.0,0.0,2373.0,
2019-01-12 08:00:00+00:00,337.0,1496.0,1684.0,522.0,77.0,34.0,64.0,2366.0,
2019-01-12 09:00:00+00:00,338.0,1689.0,1757.0,634.0,165.0,33.0,225.0,2122.0,
2019-01-12 10:00:00+00:00,337.0,1839.0,1756.0,619.0,213.0,34.0,330.0,1654.0,
2019-01-12 11:00:00+00:00,331.0,1902.0,1756.0,610.0,73.0,34.0,376.0,1154.0,
2019-01-12 12:00:00+00:00,332.0,1938.0,1754.0,657.0,103.0,34.0,390.0,777.0,
2019-01-12 13:00:00+00:00,323.0,1776.0,1715.0,447.0,6.0,34.0,381.0,672.0,
2019-01-12 14:00:00+00:00,322.0,1684.0,1643.0,209.0,1.0,34.0,346.0,548.0,
2019-01-12 15:00:00+00:00,323.0,1683.0,1651.0,142.0,1.0,34.0,267.0,522.0,
2019-01-12 16:00:00+00:00,326.0,1689.0,1610.0,125.0,2.0,35.0,121.0,637.0,
2019-01-12 17:00:00+00:00,327.0,1742.0,1700.0,137.0,106.0,34.0,6.0,971.0,
2019-01-12 18:00:00+00:00,323.0,1782.0,1755.0,378.0,61.0,33.0,0.0,1437.0,
2019-01-12 19:00:00+00:00,322.0,1788.0,1756.0,616.0,119.0,34.0,0.0,1736.0,
2019-01-12 20:00:00+00:00,321.0,1817.0,1756.0,556.0,51.0,34.0,0.0,1982.0,
2019-01-12 21:00:00+00:00,322.0,1731.0,1756.0,563.0,1.0,34.0,0.0,2115.0,
2019-01-12 22:00:00+00:00,322.0,1529.0,1756.0,642.0,1.0,34.0,0.0,2206.0,
2019-01-12 23:00:00+00:00,325.0,1247.0,1325.0,372.0,1.0,34.0,0.0,2375.0,
2019-01-13 00:00:00+00:00,326.0,864.0,958.0,66.0,1.0,34.0,0.0,2460.0,
2019-01-13 01:00:00+00:00,324.0,713.0,955.0,61.0,1.0,34.0,0.0,2316.0,
2019-01-13 02:00:00+00:00,325.0,681.0,944.0,60.0,1.0,33.0,0.0,2340.0,
2019-01-13 03:00:00+00:00,322.0,718.0,958.0,67.0,1.0,34.0,0.0,2376.0,
2019-01-13 04:00:00+00:00,320.0,781.0,978.0,70.0,1.0,34.0,0.0,2087.0,
2019-01-13 05:00:00+00:00,320.0,747.0,963.0,65.0,1.0,32.0,0.0,1854.0,
2019-01-13 06:00:00+00:00,323.0,765.0,963.0,66.0,1.0,33.0,0.0,1752.0,
2019-01-13 07:00:00+00:00,329.0,723.0,954.0,188.0,1.0,33.0,0.0,1660.0,
2019-01-13 08:00:00+00:00,319.0,863.0,972.0,299.0,1.0,33.0,66.0,1597.0,
2019-01-13 09:00:00+00:00,320.0,1098.0,1087.0,460.0,1.0,34.0,224.0,1473.0,
2019-01-13 10:00:00+00:00,314.0,1287.0,1122.0,471.0,1.0,32.0,329.0,1216.0,
2019-01-13 11:00:00+00:00,318.0,1288.0,1188.0,560.0,11.0,34.0,375.0,844.0,
2019-01-13 12:00:00+00:00,313.0,1342.0,1186.0,570.0,10.0,34.0,386.0,523.0,
2019-01-13 13:00:00+00:00,317.0,1241.0,1186.0,527.0,1.0,34.0,378.0,366.0,
2019-01-13 14:00:00+00:00,313.0,1313.0,1186.0,461.0,1.0,34.0,344.0,261.0,
2019-01-13 15:00:00+00:00,303.0,1238.0,1185.0,421.0,1.0,34.0,269.0,244.0,
2019-01-13 16:00:00+00:00,300.0,1240.0,1185.0,454.0,1.0,33.0,125.0,293.0,
2019-01-13 17:00:00+00:00,304.0,1165.0,1186.0,727.0,22.0,34.0,7.0,456.0,
2019-01-13 18:00:00+00:00,304.0,1199.0,1185.0,873.0,154.0,33.0,0.0,524.0,
2019-01-13 19:00:00+00:00,300.0,1361.0,1186.0,1096.0,176.0,33.0,0.0,542.0,
2019-01-13 20:00:00+00:00,302.0,1461.0,1186.0,1038.0,196.0,33.0,0.0,710.0,
2019-01-13 21:00:00+00:00,305.0,1329.0,1186.0,928.0,168.0,34.0,0.0,812.0,
2019-01-13 22:00:00+00:00,303.0,1362.0,1185.0,881.0,160.0,33.0,0.0,748.0,
2019-01-13 23:00:00+00:00,305.0,1037.0,1186.0,666.0,57.0,34.0,0.0,738.0,
2019-01-14 00:00:00+00:00,302.0,778.0,1189.0,513.0,23.0,34.0,0.0,653.0,
2019-01-14 01:00:00+00:00,299.0,759.0,1196.0,447.0,1.0,34.0,0.0,533.0,
2019-01-14 02:00:00+00:00,301.0,768.0,1200.0,277.0,1.0,34.0,0.0,469.0,
2019-01-14 03:00:00+00:00,303.0,677.0,1230.0,223.0,1.0,34.0,0.0,481.0,
2019-01-14 04:00:00+00:00,304.0,722.0,1313.0,243.0,1.0,35.0,0.0,449.0,
2019-01-14 05:00:00+00:00,303.0,864.0,1445.0,248.0,3.0,34.0,0.0,452.0,
2019-01-14 06:00:00+00:00,305.0,1526.0,1574.0,536.0,72.0,34.0,0.0,484.0,
2019-01-14 07:00:00+00:00,305.0,2261.0,1740.0,694.0,84.0,34.0,0.0,444.0,
2019-01-14 08:00:00+00:00,303.0,2470.0,1754.0,756.0,83.0,34.0,64.0,398.0,
2019-01-14 09:00:00+00:00,297.0,2455.0,1754.0,777.0,83.0,36.0,220.0,293.0,
2019-01-14 10:00:00+00:00,295.0,2468.0,1753.0,862.0,82.0,34.0,318.0,198.0,
2019-01-14 11:00:00+00:00,311.0,2478.0,1755.0,930.0,79.0,35.0,364.0,125.0,
2019-01-14 12:00:00+00:00,321.0,2502.0,1755.0,868.0,69.0,35.0,380.0,109.0,
2019-01-14 13:00:00+00:00,316.0,2407.0,1755.0,700.0,111.0,36.0,374.0,111.0,
2019-01-14 14:00:00+00:00,314.0,2422.0,1756.0,503.0,118.0,35.0,341.0,108.0,
2019-01-14 15:00:00+00:00,328.0,2544.0,1754.0,397.0,65.0,36.0,264.0,122.0,
2019-01-14 16:00:00+00:00,324.0,2582.0,1754.0,497.0,130.0,36.0,123.0,155.0,
2019-01-14 17:00:00+00:00,323.0,2585.0,1754.0,655.0,636.0,36.0,7.0,276.0,
2019-01-14 18:00:00+00:00,321.0,2720.0,1755.0,951.0,759.0,36.0,0.0,483.0,
2019-01-14 19:00:00+00:00,317.0,2558.0,1756.0,1100.0,465.0,37.0,0.0,715.0,
2019-01-14 20:00:00+00:00,314.0,2662.0,1756.0,1103.0,346.0,37.0,0.0,936.0,
2019-01-14 21:00:00+00:00,315.0,2282.0,1756.0,854.0,153.0,37.0,0.0,1137.0,
2019-01-14 22:00:00+00:00,317.0,1822.0,1756.0,338.0,40.0,37.0,0.0,1456.0,
2019-01-14 23:00:00+00:00,321.0,1543.0,1701.0,202.0,1.0,36.0,0.0,1613.0,
2019-01-15 00:00:00+00:00,320.0,1373.0,1753.0,111.0,1.0,36.0,0.0,1569.0,
2019-01-15 01:00:00+00:00,333.0,1213.0,1484.0,65.0,1.0,37.0,0.0,1490.0,
2019-01-15 02:00:00+00:00,326.0,1170.0,1426.0,61.0,1.0,36.0,0.0,1506.0,
2019-01-15 03:00:00+00:00,325.0,1213.0,1424.0,61.0,1.0,36.0,0.0,1433.0,
2019-01-15 04:00:00+00:00,328.0,1220.0,1521.0,65.0,1.0,36.0,0.0,1335.0,
2019-01-15 05:00:00+00:00,324.0,1446.0,1685.0,86.0,3.0,36.0,0.0,1261.0,
2019-01-15 06:00:00+00:00,314.0,1700.0,1756.0,728.0,214.0,35.0,0.0,1145.0,
2019-01-15 07:00:00+00:00,320.0,2535.0,1756.0,1077.0,470.0,36.0,0.0,934.0,
2019-01-15 08:00:00+00:00,315.0,2736.0,1756.0,1093.0,475.0,35.0,30.0,777.0,
2019-01-15 09:00:00+00:00,300.0,2869.0,1756.0,1101.0,475.0,35.0,118.0,601.0,
2019-01-15 10:00:00+00:00,296.0,2912.0,1757.0,1162.0,470.0,35.0,173.0,442.0,
2019-01-15 11:00:00+00:00,307.0,2997.0,1757.0,1259.0,222.0,36.0,210.0,301.0,
2019-01-15 12:00:00+00:00,304.0,2969.0,1757.0,1337.0,221.0,37.0,194.0,144.0,
2019-01-15 13:00:00+00:00,306.0,2889.0,1757.0,1237.0,221.0,36.0,206.0,61.0,
2019-01-15 14:00:00+00:00,306.0,2843.0,1756.0,1284.0,142.0,36.0,150.0,46.0,
2019-01-15 15:00:00+00:00,300.0,2880.0,1755.0,1204.0,144.0,36.0,110.0,34.0,
2019-01-15 16:00:00+00:00,300.0,2688.0,1755.0,1166.0,410.0,36.0,59.0,60.0,
2019-01-15 17:00:00+00:00,299.0,2881.0,1756.0,1716.0,730.0,36.0,4.0,81.0,
2019-01-15 18:00:00+00:00,300.0,2918.0,1756.0,1745.0,795.0,36.0,0.0,84.0,
2019-01-15 19:00:00+00:00,304.0,2767.0,1756.0,1757.0,488.0,36.0,0.0,108.0,
2019-01-15 20:00:00+00:00,300.0,2859.0,1756.0,1703.0,494.0,34.0,0.0,142.0,
2019-01-15 21:00:00+00:00,299.0,2563.0,1756.0,1660.0,463.0,35.0,0.0,179.0,
2019-01-15 22:00:00+00:00,300.0,2052.0,1759.0,1561.0,249.0,36.0,0.0,200.0,
2019-01-15 23:00:00+00:00,299.0,1584.0,1758.0,1253.0,63.0,34.0,0.0,261.0,
2019-01-16 00:00:00+00:00,300.0,1263.0,1758.0,622.0,63.0,35.0,0.0,291.0,
2019-01-16 01:00:00+00:00,297.0,1261.0,1672.0,246.0,6.0,35.0,0.0,327.0,
2019-01-16 02:00:00+00:00,297.0,1269.0,1708.0,275.0,1.0,34.0,0.0,355.0,
2019-01-16 03:00:00+00:00,295.0,1262.0,1758.0,179.0,1.0,35.0,0.0,363.0,
2019-01-16 04:00:00+00:00,296.0,1281.0,1753.0,125.0,1.0,34.0,0.0,435.0,
2019-01-16 05:00:00+00:00,300.0,1381.0,1757.0,174.0,5.0,36.0,0.0,383.0,
2019-01-16 06:00:00+00:00,302.0,1670.0,1757.0,874.0,218.0,34.0,0.0,318.0,
2019-01-16 07:00:00+00:00,305.0,2520.0,1756.0,1217.0,543.0,34.0,0.0,253.0,
2019-01-16 08:00:00+00:00,306.0,2890.0,1756.0,1333.0,662.0,35.0,18.0,241.0,
2019-01-16 09:00:00+00:00,296.0,3043.0,1756.0,1357.0,589.0,36.0,71.0,166.0,
2019-01-16 10:00:00+00:00,289.0,3010.0,1755.0,1339.0,534.0,35.0,115.0,120.0,
2019-01-16 11:00:00+00:00,287.0,2690.0,1755.0,1595.0,434.0,36.0,143.0,123.0,
2019-01-16 12:00:00+00:00,289.0,2630.0,1755.0,1424.0,300.0,36.0,152.0,161.0,
2019-01-16 13:00:00+00:00,293.0,2585.0,1755.0,890.0,82.0,36.0,135.0,167.0,
2019-01-16 14:00:00+00:00,293.0,2560.0,1756.0,793.0,81.0,36.0,93.0,145.0,
2019-01-16 15:00:00+00:00,294.0,2596.0,1756.0,772.0,91.0,35.0,46.0,129.0,
2019-01-16 16:00:00+00:00,301.0,2712.0,1755.0,1180.0,181.0,35.0,20.0,123.0,
2019-01-16 17:00:00+00:00,295.0,2977.0,1755.0,1442.0,526.0,36.0,1.0,118.0,
2019-01-16 18:00:00+00:00,300.0,3018.0,1754.0,1456.0,665.0,36.0,0.0,133.0,
2019-01-16 19:00:00+00:00,302.0,2932.0,1754.0,1560.0,647.0,35.0,0.0,176.0,
2019-01-16 20:00:00+00:00,311.0,2873.0,1756.0,1720.0,678.0,36.0,0.0,213.0,
2019-01-16 21:00:00+00:00,322.0,2861.0,1756.0,1689.0,576.0,35.0,0.0,284.0,
2019-01-16 22:00:00+00:00,321.0,2461.0,1755.0,1152.0,174.0,34.0,0.0,359.0,
2019-01-16 23:00:00+00:00,326.0,1739.0,1754.0,1008.0,568.0,34.0,0.0,421.0,
2019-01-17 00:00:00+00:00,326.0,1233.0,1755.0,360.0,293.0,35.0,0.0,475.0,
2019-01-17 01:00:00+00:00,329.0,1165.0,1719.0,293.0,126.0,36.0,0.0,546.0,
2019-01-17 02:00:00+00:00,331.0,1225.0,1713.0,260.0,127.0,37.0,0.0,739.0,
2019-01-17 03:00:00+00:00,335.0,1240.0,1640.0,170.0,80.0,36.0,0.0,1040.0,
2019-01-17 04:00:00+00:00,334.0,1311.0,1728.0,219.0,71.0,36.0,0.0,1257.0,
2019-01-17 05:00:00+00:00,334.0,1346.0,1756.0,259.0,139.0,36.0,0.0,1368.0,
2019-01-17 06:00:00+00:00,341.0,1654.0,1757.0,805.0,721.0,36.0,0.0,1648.0,
2019-01-17 07:00:00+00:00,339.0,2353.0,1758.0,997.0,827.0,34.0,0.0,1725.0,
2019-01-17 08:00:00+00:00,337.0,2613.0,1758.0,1171.0,747.0,35.0,12.0,1748.0,
2019-01-17 09:00:00+00:00,339.0,2679.0,1757.0,1302.0,756.0,35.0,75.0,1485.0,
2019-01-17 10:00:00+00:00,334.0,2549.0,1756.0,1194.0,588.0,36.0,148.0,1212.0,
2019-01-17 11:00:00+00:00,337.0,2528.0,1756.0,1145.0,384.0,36.0,223.0,1145.0,
2019-01-17 12:00:00+00:00,342.0,2511.0,1755.0,1183.0,309.0,37.0,281.0,1116.0,
2019-01-17 13:00:00+00:00,340.0,2505.0,1756.0,690.0,104.0,36.0,290.0,1075.0,
2019-01-17 14:00:00+00:00,338.0,2469.0,1756.0,513.0,167.0,36.0,267.0,965.0,
2019-01-17 15:00:00+00:00,331.0,2540.0,1756.0,857.0,182.0,36.0,220.0,982.0,
2019-01-17 16:00:00+00:00,333.0,2702.0,1756.0,1200.0,431.0,36.0,107.0,996.0,
2019-01-17 17:00:00+00:00,335.0,2494.0,1755.0,1586.0,1050.0,37.0,7.0,951.0,
2019-01-17 18:00:00+00:00,333.0,2510.0,1755.0,1747.0,1042.0,36.0,0.0,1119.0,
2019-01-17 19:00:00+00:00,328.0,2583.0,1755.0,1609.0,873.0,36.0,0.0,1148.0,
2019-01-17 20:00:00+00:00,333.0,2439.0,1756.0,1813.0,870.0,35.0,0.0,1135.0,
2019-01-17 21:00:00+00:00,335.0,2407.0,1756.0,1618.0,671.0,34.0,0.0,1022.0,
2019-01-17 22:00:00+00:00,338.0,1938.0,1755.0,1482.0,349.0,36.0,0.0,829.0,
2019-01-17 23:00:00+00:00,339.0,1616.0,1756.0,1127.0,277.0,36.0,0.0,605.0,
2019-01-18 00:00:00+00:00,336.0,1236.0,1755.0,668.0,71.0,36.0,0.0,437.0,
2019-01-18 01:00:00+00:00,335.0,1167.0,1756.0,394.0,70.0,36.0,0.0,311.0,
2019-01-18 02:00:00+00:00,335.0,1142.0,1756.0,172.0,63.0,36.0,0.0,244.0,
2019-01-18 03:00:00+00:00,334.0,1211.0,1757.0,145.0,22.0,36.0,0.0,238.0,
2019-01-18 04:00:00+00:00,339.0,1281.0,1716.0,142.0,40.0,36.0,0.0,228.0,
2019-01-18 05:00:00+00:00,338.0,1358.0,1659.0,380.0,421.0,34.0,0.0,268.0,
2019-01-18 06:00:00+00:00,338.0,1611.0,1728.0,1310.0,1028.0,34.0,0.0,337.0,
2019-01-18 07:00:00+00:00,335.0,2120.0,1755.0,1605.0,971.0,33.0,0.0,569.0,
2019-01-18 08:00:00+00:00,342.0,2337.0,1756.0,1859.0,1034.0,35.0,50.0,605.0,
2019-01-18 09:00:00+00:00,328.0,2560.0,1756.0,1918.0,1133.0,36.0,183.0,454.0,
2019-01-18 10:00:00+00:00,327.0,2655.0,1755.0,1937.0,1044.0,36.0,280.0,365.0,
2019-01-18 11:00:00+00:00,340.0,2572.0,1755.0,1956.0,950.0,35.0,311.0,328.0,
2019-01-18 12:00:00+00:00,351.0,2563.0,1753.0,1418.0,215.0,37.0,299.0,315.0,
2019-01-18 13:00:00+00:00,352.0,2308.0,1754.0,1075.0,167.0,37.0,282.0,305.0,
2019-01-18 14:00:00+00:00,342.0,2691.0,1755.0,1130.0,182.0,36.0,217.0,275.0,
2019-01-18 15:00:00+00:00,339.0,2650.0,1755.0,1444.0,586.0,35.0,133.0,231.0,
2019-01-18 16:00:00+00:00,351.0,2602.0,1754.0,1626.0,926.0,36.0,51.0,255.0,
2019-01-18 17:00:00+00:00,353.0,2683.0,1753.0,2125.0,1182.0,36.0,3.0,288.0,
2019-01-18 18:00:00+00:00,355.0,2698.0,1754.0,1905.0,1088.0,36.0,0.0,369.0,
2019-01-18 19:00:00+00:00,351.0,2673.0,1754.0,2001.0,838.0,35.0,0.0,390.0,
2019-01-18 20:00:00+00:00,347.0,2458.0,1755.0,2059.0,715.0,34.0,0.0,413.0,
2019-01-18 21:00:00+00:00,347.0,2394.0,1755.0,1727.0,466.0,33.0,0.0,397.0,
2019-01-18 22:00:00+00:00,348.0,2036.0,1755.0,1233.0,328.0,33.0,0.0,444.0,
2019-01-18 23:00:00+00:00,348.0,1560.0,1754.0,1070.0,602.0,32.0,0.0,562.0,
2019-01-19 00:00:00+00:00,350.0,1238.0,1740.0,301.0,59.0,34.0,0.0,515.0,
2019-01-19 01:00:00+00:00,348.0,1278.0,1708.0,175.0,68.0,34.0,0.0,358.0,
2019-01-19 02:00:00+00:00,346.0,1155.0,1736.0,275.0,70.0,33.0,0.0,357.0,
2019-01-19 03:00:00+00:00,349.0,1124.0,1658.0,243.0,129.0,32.0,0.0,419.0,
2019-01-19 04:00:00+00:00,348.0,1117.0,1707.0,207.0,132.0,33.0,0.0,532.0,
2019-01-19 05:00:00+00:00,343.0,1284.0,1752.0,191.0,135.0,32.0,0.0,769.0,
2019-01-19 06:00:00+00:00,340.0,1514.0,1752.0,493.0,223.0,29.0,0.0,981.0,
2019-01-19 07:00:00+00:00,340.0,1530.0,1753.0,828.0,785.0,29.0,0.0,1300.0,
2019-01-19 08:00:00+00:00,344.0,1478.0,1755.0,1232.0,854.0,34.0,8.0,1727.0,
2019-01-19 09:00:00+00:00,342.0,1554.0,1741.0,1207.0,662.0,33.0,18.0,2217.0,
2019-01-19 10:00:00+00:00,341.0,1650.0,1757.0,1210.0,818.0,33.0,43.0,2544.0,
2019-01-19 11:00:00+00:00,339.0,1658.0,1757.0,1313.0,900.0,33.0,68.0,2655.0,
2019-01-19 12:00:00+00:00,337.0,1620.0,1758.0,1127.0,484.0,33.0,78.0,2931.0,
2019-01-19 13:00:00+00:00,335.0,1352.0,1758.0,920.0,301.0,33.0,96.0,3096.0,
2019-01-19 14:00:00+00:00,329.0,1342.0,1757.0,595.0,107.0,32.0,72.0,3408.0,
2019-01-19 15:00:00+00:00,330.0,1405.0,1756.0,751.0,187.0,33.0,40.0,3492.0,
2019-01-19 16:00:00+00:00,333.0,1520.0,1757.0,1205.0,563.0,34.0,14.0,3604.0,
2019-01-19 17:00:00+00:00,333.0,1696.0,1758.0,1448.0,760.0,34.0,0.0,3574.0,
2019-01-19 18:00:00+00:00,337.0,1738.0,1757.0,1721.0,929.0,33.0,0.0,3448.0,
2019-01-19 19:00:00+00:00,335.0,1632.0,1756.0,1170.0,862.0,33.0,0.0,3390.0,
2019-01-19 20:00:00+00:00,333.0,1401.0,1756.0,1176.0,485.0,32.0,0.0,3428.0,
2019-01-19 21:00:00+00:00,331.0,1483.0,1757.0,1113.0,460.0,33.0,0.0,3411.0,
2019-01-19 22:00:00+00:00,330.0,1350.0,1756.0,919.0,170.0,32.0,0.0,3464.0,
2019-01-19 23:00:00+00:00,326.0,874.0,1400.0,510.0,4.0,33.0,0.0,3736.0,
2019-01-20 00:00:00+00:00,325.0,620.0,1195.0,304.0,50.0,33.0,0.0,4008.0,
2019-01-20 01:00:00+00:00,328.0,639.0,1192.0,305.0,55.0,33.0,0.0,4105.0,
2019-01-20 02:00:00+00:00,330.0,641.0,1192.0,256.0,57.0,32.0,0.0,4137.0,
2019-01-20 03:00:00+00:00,331.0,615.0,1187.0,246.0,55.0,31.0,0.0,4172.0,
2019-01-20 04:00:00+00:00,329.0,678.0,1185.0,278.0,53.0,31.0,0.0,4081.0,
2019-01-20 05:00:00+00:00,329.0,689.0,1185.0,259.0,53.0,30.0,0.0,3924.0,
2019-01-20 06:00:00+00:00,329.0,677.0,949.0,406.0,56.0,28.0,0.0,3747.0,
2019-01-20 07:00:00+00:00,329.0,634.0,1186.0,447.0,54.0,29.0,0.0,3562.0,
2019-01-20 08:00:00+00:00,338.0,783.0,1187.0,461.0,71.0,30.0,64.0,3356.0,
2019-01-20 09:00:00+00:00,343.0,1015.0,1187.0,638.0,71.0,33.0,221.0,3105.0,
2019-01-20 10:00:00+00:00,340.0,930.0,1186.0,712.0,61.0,31.0,321.0,2967.0,
2019-01-20 11:00:00+00:00,337.0,956.0,1188.0,672.0,60.0,31.0,361.0,2943.0,
2019-01-20 12:00:00+00:00,341.0,1008.0,1187.0,784.0,60.0,33.0,373.0,2899.0,
2019-01-20 13:00:00+00:00,339.0,879.0,1186.0,337.0,60.0,32.0,359.0,2876.0,
2019-01-20 14:00:00+00:00,335.0,854.0,1186.0,317.0,60.0,32.0,318.0,2885.0,
2019-01-20 15:00:00+00:00,336.0,915.0,1185.0,352.0,60.0,32.0,251.0,2737.0,
2019-01-20 16:00:00+00:00,337.0,961.0,1185.0,490.0,61.0,32.0,133.0,2447.0,
2019-01-20 17:00:00+00:00,338.0,905.0,1187.0,674.0,193.0,32.0,12.0,2522.0,
2019-01-20 18:00:00+00:00,336.0,1024.0,1187.0,983.0,479.0,32.0,0.0,2608.0,
2019-01-20 19:00:00+00:00,336.0,858.0,1187.0,1129.0,432.0,33.0,0.0,2669.0,
2019-01-20 20:00:00+00:00,336.0,882.0,1186.0,1146.0,158.0,32.0,0.0,2648.0,
2019-01-20 21:00:00+00:00,341.0,992.0,1188.0,770.0,116.0,33.0,0.0,2487.0,
2019-01-20 22:00:00+00:00,343.0,971.0,1190.0,493.0,72.0,33.0,0.0,2434.0,
2019-01-20 23:00:00+00:00,341.0,781.0,1197.0,350.0,64.0,33.0,0.0,2514.0,
2019-01-21 00:00:00+00:00,344.0,621.0,1200.0,225.0,69.0,32.0,0.0,2520.0,
2019-01-21 01:00:00+00:00,339.0,649.0,1205.0,123.0,70.0,32.0,0.0,2334.0,
2019-01-21 02:00:00+00:00,338.0,664.0,1236.0,93.0,72.0,31.0,0.0,2241.0,
2019-01-21 03:00:00+00:00,341.0,675.0,1356.0,101.0,72.0,32.0,0.0,2045.0,
2019-01-21 04:00:00+00:00,335.0,741.0,1506.0,127.0,75.0,32.0,0.0,1870.0,
2019-01-21 05:00:00+00:00,333.0,988.0,1678.0,329.0,301.0,30.0,0.0,1816.0,
2019-01-21 06:00:00+00:00,335.0,1503.0,1708.0,1010.0,875.0,32.0,0.0,1803.0,
2019-01-21 07:00:00+00:00,332.0,2126.0,1753.0,1450.0,875.0,32.0,0.0,1814.0,
2019-01-21 08:00:00+00:00,332.0,2505.0,1754.0,1484.0,937.0,31.0,52.0,1713.0,
2019-01-21 09:00:00+00:00,332.0,2703.0,1754.0,1655.0,926.0,30.0,189.0,1340.0,
2019-01-21 10:00:00+00:00,332.0,2623.0,1755.0,1628.0,711.0,32.0,310.0,1010.0,
2019-01-21 11:00:00+00:00,338.0,2526.0,1755.0,1616.0,700.0,34.0,380.0,831.0,
2019-01-21 12:00:00+00:00,344.0,2503.0,1754.0,1525.0,586.0,35.0,397.0,726.0,
2019-01-21 13:00:00+00:00,342.0,2277.0,1755.0,1279.0,87.0,35.0,390.0,778.0,
2019-01-21 14:00:00+00:00,332.0,2313.0,1755.0,1132.0,89.0,29.0,356.0,860.0,
2019-01-21 15:00:00+00:00,336.0,2521.0,1754.0,1117.0,89.0,26.0,286.0,795.0,
2019-01-21 16:00:00+00:00,339.0,2588.0,1754.0,1129.0,330.0,31.0,151.0,748.0,
2019-01-21 17:00:00+00:00,333.0,2664.0,1755.0,1406.0,863.0,30.0,15.0,713.0,
2019-01-21 18:00:00+00:00,338.0,2591.0,1755.0,1603.0,965.0,36.0,0.0,824.0,
2019-01-21 19:00:00+00:00,338.0,2310.0,1755.0,1775.0,975.0,36.0,0.0,1066.0,
2019-01-21 20:00:00+00:00,332.0,2229.0,1755.0,1971.0,631.0,36.0,0.0,1190.0,
2019-01-21 21:00:00+00:00,330.0,2312.0,1755.0,1806.0,324.0,36.0,0.0,981.0,
2019-01-21 22:00:00+00:00,322.0,1982.0,1754.0,1306.0,156.0,36.0,0.0,715.0,
2019-01-21 23:00:00+00:00,302.0,1561.0,1700.0,685.0,70.0,21.0,0.0,971.0,
2019-01-22 00:00:00+00:00,295.0,1409.0,1565.0,136.0,50.0,14.0,0.0,1347.0,
2019-01-22 01:00:00+00:00,291.0,1294.0,1433.0,174.0,67.0,14.0,0.0,1913.0,
2019-01-22 02:00:00+00:00,309.0,1314.0,1402.0,122.0,69.0,31.0,0.0,2279.0,
2019-01-22 03:00:00+00:00,316.0,1343.0,1401.0,132.0,69.0,36.0,0.0,2409.0,
2019-01-22 04:00:00+00:00,309.0,1319.0,1385.0,198.0,61.0,34.0,0.0,2634.0,
2019-01-22 05:00:00+00:00,295.0,1437.0,1401.0,100.0,59.0,36.0,0.0,2856.0,
2019-01-22 06:00:00+00:00,268.0,1654.0,1590.0,645.0,488.0,34.0,0.0,2975.0,
2019-01-22 07:00:00+00:00,262.0,2122.0,1740.0,1020.0,722.0,34.0,0.0,3034.0,
2019-01-22 08:00:00+00:00,266.0,2205.0,1755.0,1182.0,861.0,35.0,19.0,3083.0,
2019-01-22 09:00:00+00:00,266.0,2220.0,1758.0,1295.0,874.0,35.0,80.0,3112.0,
2019-01-22 10:00:00+00:00,261.0,2178.0,1757.0,1224.0,657.0,34.0,149.0,3265.0,
2019-01-22 11:00:00+00:00,260.0,2383.0,1757.0,1136.0,305.0,33.0,181.0,3394.0,
2019-01-22 12:00:00+00:00,255.0,2175.0,1756.0,1098.0,88.0,34.0,152.0,3611.0,
2019-01-22 13:00:00+00:00,258.0,2161.0,1756.0,575.0,60.0,35.0,109.0,3754.0,
2019-01-22 14:00:00+00:00,258.0,2021.0,1756.0,348.0,60.0,35.0,91.0,3877.0,
2019-01-22 15:00:00+00:00,253.0,2244.0,1757.0,176.0,50.0,36.0,67.0,3617.0,
2019-01-22 16:00:00+00:00,253.0,2121.0,1757.0,476.0,50.0,35.0,34.0,3652.0,
2019-01-22 17:00:00+00:00,256.0,2254.0,1756.0,1069.0,106.0,35.0,3.0,3716.0,
2019-01-22 18:00:00+00:00,257.0,2170.0,1756.0,1478.0,234.0,36.0,0.0,3808.0,
2019-01-22 19:00:00+00:00,253.0,2223.0,1756.0,1373.0,151.0,33.0,0.0,3851.0,
2019-01-22 20:00:00+00:00,234.0,2261.0,1756.0,1273.0,154.0,14.0,0.0,3853.0,
2019-01-22 21:00:00+00:00,236.0,1915.0,1726.0,1125.0,109.0,14.0,0.0,4071.0,
