,UTC time,Local time,net_generation,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_wind_production_forecast
112,01/05/2020 16:00:00,2020-01-05 11:00:00,92702,318.63,9743,26362,28960,182,859,68,1652,516,4.24130138653447,279.586890036424,271.314319178467,251.663306568701,0.03156847642616,11473.314,1448.8208,29032.795,28813.48,129.2902,2966.5247
113,01/05/2020 17:00:00,2020-01-05 12:00:00,92836,315.77,9719,25677,29073,180,804,53,1818,521,4.24130138653447,279.586890036424,271.314319178467,251.663306568701,0.03156847642616,12502.222,1311.957,28327.434,28769.543,133.80196,2853.6465
114,01/05/2020 18:00:00,2020-01-05 13:00:00,92106,313.68,9394,25564,28947,178,1059,60,1705,642,4.24130138653447,279.586890036424,271.314319178467,251.663306568701,0.03156847642616,12102.079,1352.2518,28412.752,28778.676,132.73253,2715.1484
115,01/05/2020 19:00:00,2020-01-05 14:00:00,91461,314.62,9520,25038,28959,177,1044,32,1596,775,3.51821365701899,279.60037245932,271.458929471056,345.420069319647,0.000369427727578,11543.88,1512.999,28714.867,28829.818,141.9847,2780.0708
116,01/05/2020 20:00:00,2020-01-05 15:00:00,90840,315.36,9724,24542,29077,174,1052,19,1423,817,3.51821365701899,279.60037245932,271.458929471056,345.420069319647,0.000369427727578,12916.505,1888.4585,28750.08,28804.91,146.95547,2604.8564
117,01/05/2020 21:00:00,2020-01-05 16:00:00,90426,317.61,9957,25223,29056,176,1601,3,1302,892,3.51821365701899,279.60037245932,271.458929471056,345.420069319647,0.000369427727578,12922.539,2509.7217,29620.5,28767.195,146.84038,2647.917
118,01/05/2020 22:00:00,2020-01-05 17:00:00,93236,323.25,11040,26854,29051,174,3127,0,1234,914,2.98474401823489,276.335440052125,271.004573401273,189.181262744404,0.000369427727578,12809.231,3023.4575,30584.234,28837.562,148.54999,2590.126
119,01/05/2020 23:00:00,2020-01-05 18:00:00,98602,340.59,12783,28719,29176,173,2715,0,1062,900,2.98474401823489,276.335440052125,271.004573401273,189.181262744404,0.000369427727578,12884.281,3261.8955,30460.893,28824.592,150.39116,2603.4136
120,01/06/2020 00:00:00,2020-01-05 19:00:00,101583,339.15,12773,28214,29255,169,2458,0,1321,910,2.98474401823489,276.335440052125,271.004573401273,189.181262744404,0.000369427727578,14001.965,3419.3743,29763.254,29820.527,173.79643,753.43604
121,01/06/2020 01:00:00,2020-01-05 20:00:00,101432,347.59,13565,28279,29345,170,1624,0,1300,919,2.79198647874303,276.407979864031,271.179268402384,0,0.019263447182111,14121.207,2457.588,28941.158,29823.38,172.3866,679.7335
122,01/06/2020 02:00:00,2020-01-05 21:00:00,100637,340.67,12658,26697,29457,173,1094,0,1224,901,2.79198647874303,276.407979864031,271.179268402384,0,0.019263447182111,13745.447,1459.3093,27919.26,29828.482,172.73975,668.2815
123,01/06/2020 03:00:00,2020-01-05 22:00:00,97861,336.36,12274,25566,29490,176,774,0,1340,891,2.79198647874303,276.407979864031,271.179268402384,0,0.019263447182111,13705.804,1048.4741,26741.348,29823.365,185.63974,732.5885
124,01/06/2020 04:00:00,2020-01-05 23:00:00,94324,323.97,11244,24717,29587,176,815,0,1483,533,2.50202096118235,275.801507514856,270.956813234735,0,0.133485611872171,12132.758,1050.9448,25182.668,29823.936,178.87833,920.44214
125,01/06/2020 05:00:00,2020-01-06 00:00:00,90017,319.99,9695,25559,28940,180,686,0,1128,560,2.50202096118235,275.801507514856,270.956813234735,0,0.133485611872171,11396.094,957.8991,23651.742,29814.076,184.13252,954.2527
126,01/06/2020 06:00:00,2020-01-06 01:00:00,88328,319.13,11009,23438,29728,180,616,0,1464,485,2.50202096118235,275.801507514856,270.956813234735,0,0.133485611872171,10627.338,889.77386,23191.078,29822.375,183.73558,1123.4353
127,01/06/2020 07:00:00,2020-01-06 02:00:00,87470,319.53,11013,23445,29734,182,636,0,1355,478,2.33433026347905,275.306101142099,270.777546000248,0,0.249121284773831,11099.02,604.3051,23313.271,29786.807,193.5862,1232.9489
128,01/06/2020 08:00:00,2020-01-06 03:00:00,86795,320.04,11089,23621,29794,186,656,0,1389,477,2.33433026347905,275.306101142099,270.777546000248,0,0.249121284773831,11108.98,569.66974,24085.197,29798.324,190.71257,1328.9618
129,01/06/2020 09:00:00,2020-01-06 04:00:00,86576,321.37,11094,23732,29819,188,654,0,1296,598,2.33433026347905,275.306101142099,270.777546000248,0,0.249121284773831,11984.455,940.63025,25415.965,29870.645,193.0507,1539.1941
130,01/06/2020 10:00:00,2020-01-06 05:00:00,87467,325.36,11310,25355,29862,188,1029,0,1381,726,2.59284593437807,275.043448273645,270.928753156423,0,0.595242476159332,12806.587,1953.2302,27090.72,29847.787,187.24196,1728.5596
131,01/06/2020 11:00:00,2020-01-06 06:00:00,92447,342.19,13339,28624,29884,188,2302,0,1115,858,2.59284593437807,275.043448273645,270.928753156423,0,0.595242476159332,13756.995,2820.151,28841.281,29835.893,189.90736,2064.9058
132,01/06/2020 12:00:00,2020-01-06 07:00:00,100317,342.06,14546,29965,29903,187,4767,0,1036,799,2.59284593437807,275.043448273645,270.928753156423,0,0.595242476159332,14583.075,3181.4124,29789.566,29803.467,193.74765,2275.6304
133,01/06/2020 13:00:00,2020-01-06 08:00:00,105843,356.37,15857,30698,29915,186,3417,11,1033,842,3.92440104731367,276.979878750958,272.045962639833,72.2774720802151,0.448222439641894,14462.56,2716.5127,29928.564,29876.842,188.67288,2684.2495
134,01/06/2020 14:00:00,2020-01-06 09:00:00,106888,362.05,15883,29477,29904,185,1719,19,947,855,3.92440104731367,276.979878750958,272.045962639833,72.2774720802151,0.448222439641894,14896.097,1961.6615,30397.082,29846.16,182.60011,2930.1965
135,01/06/2020 15:00:00,2020-01-06 10:00:00,103947,359.98,15084,28920,29916,185,957,76,818,848,3.92440104731367,276.979878750958,272.045962639833,72.2774720802151,0.448222439641894,14612.809,1469.4081,29849.445,29787.844,177.80861,3235.5972
136,01/06/2020 16:00:00,2020-01-06 11:00:00,101125,349.02,13757,27428,29900,182,898,98,878,840,5.17912134605765,279.15841738423,272.954445751777,195.950955866308,0.921323756271384,14174.417,1206.7207,29072.922,29883.99,171.03008,3823.7878
137,01/06/2020 17:00:00,2020-01-06 12:00:00,97026,344.77,13194,27032,29902,180,880,65,869,821,5.17912134605765,279.15841738423,272.954445751777,195.950955866308,0.921323756271384,13721.737,1086.6079,28453.014,29847.617,174.78004,4020.017
138,01/06/2020 18:00:00,2020-01-06 13:00:00,95009,340.6,12664,26688,29883,179,882,62,863,801,5.17912134605765,279.15841738423,272.954445751777,195.950955866308,0.921323756271384,12589.975,1116.3805,28329.344,29817.707,175.15034,4326.402
139,01/06/2020 19:00:00,2020-01-06 14:00:00,93584,338.96,12646,26349,29850,178,1091,83,818,770,5.61789973494813,278.921531916538,273.099144734025,275.507896315647,0.593364946660619,13292.371,1226.5873,28564.201,29824.543,182.41362,4841.3774
140,01/06/2020 20:00:00,2020-01-06 15:00:00,92789,339.55,12585,26820,29864,176,1193,40,755,783,5.61789973494813,278.921531916538,273.099144734025,275.507896315647,0.593364946660619,13863.325,1501.6656,28465.459,29866.027,188.67949,5113.1265
141,01/06/2020 21:00:00,2020-01-06 16:00:00,92849,339.94,12558,26630,29871,176,1185,6,660,860,5.61789973494813,278.921531916538,273.099144734025,275.507896315647,0.593364946660619,13201.027,2090.9575,29484.062,29797.543,186.00784,5423.3086
142,01/06/2020 22:00:00,2020-01-06 17:00:00,93138,335.66,13091,28406,29891,175,3859,0,680,873,5.11837174719812,275.968352975551,272.257679940475,154.263355170902,1.10619322163209,14331.459,2966.0266,30429.389,29839.03,190.598,5702.4575
143,01/06/2020 23:00:00,2020-01-06 18:00:00,99143,347.36,14759,29770,29876,174,4125,0,694,884,5.11837174719812,275.968352975551,272.257679940475,154.263355170902,1.10619322163209,14564.063,3734.6843,30702.953,29828.047,195.28316,6009.3613
144,01/07/2020 00:00:00,2020-01-06 19:00:00,103657,353.38,15054,30019,29868,172,3242,0,639,883,5.11837174719812,275.968352975551,272.257679940475,154.263355170902,1.10619322163209,15564.469,3703.7068,30438.004,29799.465,266.1716,2224.4407
145,01/07/2020 01:00:00,2020-01-06 20:00:00,103212,361.06,15589,29591,29886,173,1912,0,688,878,5.06135409711845,275.116028366352,271.658404475153,0,0.129655856795605,15747.1045,2534.375,29601.117,29799.248,265.8605,2397.0454
146,01/07/2020 02:00:00,2020-01-06 21:00:00,102625,358.47,14752,29350,29892,175,1124,0,767,817,5.06135409711845,275.116028366352,271.658404475153,0,0.129655856795605,15296.964,1496.1604,28578.244,29804.934,268.03427,2738.6028
147,01/07/2020 03:00:00,2020-01-06 22:00:00,100171,350.22,13853,27614,29881,179,1035,0,765,806,5.06135409711845,275.116028366352,271.658404475153,0,0.129655856795605,14899.016,1158.6539,27398.566,29810.477,281.16498,3082.4019
148,01/07/2020 04:00:00,2020-01-06 23:00:00,96348,343.59,13281,26752,29897,178,1034,0,760,556,5.06880968389054,274.40767436159,270.800743173284,0,0.173796673812692,13963.481,1226.5425,25835.586,29804.42,283.46338,3576.1099
149,01/07/2020 05:00:00,2020-01-07 00:00:00,92547,322.55,11079,24324,29654,179,605,0,1415,497,5.06880968389054,274.40767436159,270.800743173284,0,0.173796673812692,12780.805,1133.2913,24284.254,29793.2,276.91254,3967.895
150,01/07/2020 06:00:00,2020-01-07 01:00:00,89948,334.02,11968,25149,29890,178,616,0,507,504,5.06880968389054,274.40767436159,270.800743173284,0,0.173796673812692,12037.72,1030.5424,23853.54,29805.66,283.53787,4281.727
151,01/07/2020 07:00:00,2020-01-07 02:00:00,89009,335.35,11974,25373,29894,181,618,0,377,540,5.10706612236284,273.786584101044,269.977247335202,0,0.044287590184959,12041.821,742.0737,23993.594,29780.203,283.82397,4464.7373
152,01/07/2020 08:00:00,2020-01-07 03:00:00,88706,335.94,11966,25659,29895,183,646,0,318,512,5.10706612236284,273.786584101044,269.977247335202,0,0.044287590184959,12232.977,804.9599,24741.385,29775.568,280.92392,4660.292
153,01/07/2020 09:00:00,2020-01-07 04:00:00,88752,336.3,12009,25708,29908,187,780,0,305,614,5.10706612236284,273.786584101044,269.977247335202,0,0.044287590184959,12782.042,1381.7979,26044.346,29856.35,272.9492,4717.684
154,01/07/2020 10:00:00,2020-01-07 05:00:00,89301,341.76,12692,27030,29731,189,1600,0,298,771,5.23931883409068,273.073006000334,268.882619196612,0,0.129399053062368,13710.999,2563.1277,27672.89,29830.08,276.3883,4687.738
155,01/07/2020 11:00:00,2020-01-07 06:00:00,93640,346.09,14270,29334,29807,186,3656,0,243,498,5.23931883409068,273.073006000334,268.882619196612,0,0.129399053062368,14889.181,3453.1426,29410.85,29816.33,281.97128,4773.022
156,01/07/2020 12:00:00,2020-01-07 07:00:00,100665,350.43,15758,30680,29909,186,5130,0,332,492,5.23931883409068,273.073006000334,268.882619196612,0,0.129399053062368,15949.68,3664.9985,30344.133,29775.973,280.67114,4721.901
157,01/07/2020 13:00:00,2020-01-07 08:00:00,105901,355.04,16064,30494,29888,185,4216,14,461,499,6.15666664186926,274.835199644154,268.101646177454,100.005360083061,0.069577903987181,15673.924,2993.625,30513.39,29846.037,295.99622,4716.1206
158,01/07/2020 14:00:00,2020-01-07 09:00:00,105922,365.6,16135,30291,29896,184,1810,32,364,528,6.15666664186926,274.835199644154,268.101646177454,100.005360083061,0.069577903987181,15971.643,2126.831,30947.865,29829.803,290.87048,4718.9946
159,01/07/2020 15:00:00,2020-01-07 10:00:00,104004,367.52,15994,29400,29909,183,1227,46,326,890,6.15666664186926,274.835199644154,268.101646177454,100.005360083061,0.069577903987181,15889.788,1614.2805,30393.867,29771.357,278.82916,4396.267
160,01/07/2020 16:00:00,2020-01-07 11:00:00,101872,369.92,16061,29325,29913,441,1029,44,249,886,6.11656492574678,276.931995479524,267.308338772407,262.217300770759,0.147484029258764,15202.077,1313.541,29621.037,29863.344,285.23706,4467.172
161,01/07/2020 17:00:00,2020-01-07 12:00:00,101173,367.82,15860,28643,29910,451,984,40,270,879,6.11656492574678,276.931995479524,267.308338772407,262.217300770759,0.147484029258764,15169.762,1172.3027,28996.098,29818.182,288.07068,4320.1055
162,01/07/2020 18:00:00,2020-01-07 13:00:00,100814,356.19,14743,27431,29907,377,1066,31,677,790,6.11656492574678,276.931995479524,267.308338772407,262.217300770759,0.147484029258764,13976.56,1241.1105,28896.914,29790.184,280.25256,4171.4907
163,01/07/2020 19:00:00,2020-01-07 14:00:00,99960,351.06,14108,27662,29892,338,1115,11,1026,836,5.11937911779157,276.77301832713,267.589439856274,360.929514217885,0.018966173507663,14529.509,1433.8069,29145.89,29803.582,284.8394,4317.5435
164,01/07/2020 20:00:00,2020-01-07 15:00:00,99702,348.46,13817,27342,29898,338,1100,6,1045,806,5.11937911779157,276.77301832713,267.589439856274,360.929514217885,0.018966173507663,14601.362,1888.1522,29051.678,29838.71,291.0811,4131.0986
165,01/07/2020 21:00:00,2020-01-07 16:00:00,99644,349.63,14035,28390,29902,338,1652,0,1045,854,5.11937911779157,276.77301832713,267.589439856274,360.929514217885,0.018966173507663,14609.071,2644.3748,30025.732,29788.77,287.08987,4251.5654
166,01/07/2020 22:00:00,2020-01-07 17:00:00,101311,346.43,14725,29501,29898,339,4056,0,959,896,4.35346516085577,273.76666738566,267.396611154519,199.529447813198,0.034529963970251,15305.155,3618.175,30945.459,29825.047,274.02917,4117.6255
167,01/07/2020 23:00:00,2020-01-07 18:00:00,106023,356.37,16288,29305,29884,337,3801,0,946,916,4.35346516085577,273.76666738566,267.396611154519,199.529447813198,0.034529963970251,15906,4231.3735,31193.854,29824.143,280.84146,4139.0884
168,01/08/2020 00:00:00,2020-01-07 19:00:00,107644,355.19,15774,29168,29894,342,3117,0,1111,897,4.35346516085577,273.76666738566,267.396611154519,199.529447813198,0.034529963970251,14994.854,3840.1501,31155.016,29788.686,95.56361,2125.9731
169,01/08/2020 01:00:00,2020-01-07 20:00:00,106516,363.95,16280,29456,29904,309,1761,0,1082,831,4.14659138632346,273.50811055082,267.736118820507,0,0.00479506221486,15401.4375,2836.7786,30240.082,29788.629,87.877945,2187.8718
170,01/08/2020 02:00:00,2020-01-07 21:00:00,105566,359.2,15487,28395,29884,269,1240,0,1250,875,4.14659138632346,273.50811055082,267.736118820507,0,0.00479506221486,14914.693,1763.0591,29088.027,29792.156,90.3979,2545.2932
171,01/08/2020 03:00:00,2020-01-07 22:00:00,102711,346.58,13722,27269,29892,178,840,0,1425,818,4.14659138632346,273.50811055082,267.736118820507,0,0.00479506221486,14786.258,1281.6217,27731.91,29797.309,92.916824,2867.0857
172,01/08/2020 04:00:00,2020-01-07 23:00:00,98837,338.88,13023,25746,29894,177,767,0,1298,630,4.22850921939705,273.056915342441,267.766301523423,0,0.007379558038497,13777.485,1220.7644,26123.475,29791.262,96.89055,3419.945
173,01/08/2020 05:00:00,2020-01-08 00:00:00,95544,336.9,12296,25853,29894,181,661,0,666,500,4.22850921939705,273.056915342441,267.766301523423,0,0.007379558038497,12651.161,1151.4861,24442.424,29782.256,86.76455,3789.1763
174,01/08/2020 06:00:00,2020-01-08 01:00:00,93839,328.31,11976,24751,29914,181,568,0,1610,530,4.22850921939705,273.056915342441,267.766301523423,0,0.007379558038497,11888.415,1061.6359,23980.586,29793.2,92.41256,4192.5703
175,01/08/2020 07:00:00,2020-01-08 02:00:00,93565,325.15,11554,24904,29907,183,562,0,1731,523,4.34997867172451,272.817213488757,267.97234975168,0,0,12010.987,788.11786,24076.09,29769.584,102.86231,4418.0225
176,01/08/2020 08:00:00,2020-01-08 03:00:00,93441,324.93,11564,24942,29912,185,605,0,1779,530,4.34997867172451,272.817213488757,267.97234975168,0,0,11996.917,798.9679,24693.588,29763.227,97.75475,4693.4194
177,01/08/2020 09:00:00,2020-01-08 04:00:00,93822,324.14,11623,24727,29879,187,642,0,1942,536,4.34997867172451,272.817213488757,267.97234975168,0,0,12523.428,1198.0472,25939.63,29842.943,98.17353,4867.919
178,01/08/2020 10:00:00,2020-01-08 05:00:00,94671,330.1,12216,26010,29900,189,864,0,1961,533,4.5879849892867,273.008388486947,268.396299374333,0,0,13141.912,2260.212,27576.607,29819.79,93.14332,4919.427
179,01/08/2020 11:00:00,2020-01-08 06:00:00,98025,329.03,12811,27493,29898,187,2861,0,1962,539,4.5879849892867,273.008388486947,268.396299374333,0,0,13709.765,3242.8794,29196.576,29804.324,103.23701,5167.5728
180,01/08/2020 12:00:00,2020-01-08 07:00:00,104662,334.08,14238,29530,29886,187,4946,0,1892,515,4.5879849892867,273.008388486947,268.396299374333,0,0,14674.179,3674.5342,30110.414,29765.264,97.588356,5250.7246
181,01/08/2020 13:00:00,2020-01-08 08:00:00,109336,353.55,15916,30252,29871,184,3182,10,1565,530,5.27531961777368,275.889093827385,269.505627560787,91.6024134281302,0.000381105344979,14484.401,3156.812,30429.43,29832.621,97.116776,5276.98
182,01/08/2020 14:00:00,2020-01-08 09:00:00,109052,358.07,15327,29647,29893,184,1238,34,1313,527,5.27531961777368,275.889093827385,269.505627560787,91.6024134281302,0.000381105344979,14965.115,2339.5698,30767.035,29824.08,93.19246,5396.392
183,01/08/2020 15:00:00,2020-01-08 10:00:00,105413,353.71,14677,27937,29907,182,1395,59,1253,1219,5.27531961777368,275.889093827385,269.505627560787,91.6024134281302,0.000381105344979,14853.06,1740.3514,30368.139,29759.178,92.17155,5146.578
184,01/08/2020 16:00:00,2020-01-08 11:00:00,103196,347.88,13725,26886,29905,180,1111,81,1073,1236,5.65834334000127,279.635242019721,271.244930352871,218.36842179683,0.030277063777884,14601.533,1389.6956,29521.416,29849.807,91.15216,5334.9116
185,01/08/2020 17:00:00,2020-01-08 12:00:00,99618,347.31,13613,26965,29912,180,1145,96,1008,1222,5.65834334000127,279.635242019721,271.244930352871,218.36842179683,0.030277063777884,14239.42,1222.3529,29078.97,29806.748,91.42204,5292.085
186,01/08/2020 18:00:00,2020-01-08 13:00:00,98268,344.81,13196,26962,29904,196,1166,79,1006,1241,5.65834334000127,279.635242019721,271.244930352871,218.36842179683,0.030277063777884,13259.821,1235.3855,29073.66,29779.914,86.64084,5178.487
187,01/08/2020 19:00:00,2020-01-08 14:00:00,97753,344.48,13152,26920,29889,177,1128,85,1038,1251,5.19335912296454,279.943944585828,272.9890883869,252.005076275797,0.011431186606934,14195.499,1358.1685,29517.088,29794.926,93.16471,5493.4497
188,01/08/2020 20:00:00,2020-01-08 15:00:00,97858,344.13,12982,27203,29883,172,1175,46,983,1248,5.19335912296454,279.943944585828,272.9890883869,252.005076275797,0.011431186606934,14290.695,1617.4142,29544.72,29826.012,99.462585,5327.036
189,01/08/2020 21:00:00,2020-01-08 16:00:00,98132,345.79,13404,28956,29890,40,2058,6,1021,1239,5.19335912296454,279.943944585828,272.9890883869,252.005076275797,0.011431186606934,13873.209,2183.3794,30505.168,29776.395,102.83114,5553.961
190,01/08/2020 22:00:00,2020-01-08 17:00:00,101465,344.96,14612,30482,29887,40,4738,1,1045,1257,5.32543618553509,278.657306844199,273.682862282289,136.423432048213,0.023100935365741,14922.19,3157.1042,31422.475,29815.322,106.82912,5472.8545
191,01/08/2020 23:00:00,2020-01-08 18:00:00,107259,351.46,16129,30696,29868,39,5316,1,1117,1260,5.32543618553509,278.657306844199,273.682862282289,136.423432048213,0.023100935365741,15285.501,4062.9426,31727.443,29817.512,102.8367,5591.6797
192,01/09/2020 00:00:00,2020-01-08 19:00:00,110322,350.13,15671,29920,29876,38,4493,1,1279,1262,5.32543618553509,278.657306844199,273.682862282289,136.423432048213,0.023100935365741,13876.645,3188.8752,30926.275,29789.059,173.43307,3462.9165
193,01/09/2020 01:00:00,2020-01-08 20:00:00,109342,349.94,15032,30121,29897,38,3537,1,1428,1269,5.66536361150652,279.375999751904,274.728903205465,0,0.282441177457075,14010.321,2464.6196,30097.752,29789.268,171.98856,3553.7969
194,01/09/2020 02:00:00,2020-01-08 21:00:00,108709,354.13,14738,28856,29892,40,1461,1,1531,1262,5.66536361150652,279.375999751904,274.728903205465,0,0.282441177457075,13752.793,1585.6678,29043.758,29791.914,172.33014,3915.3704
