,UTC time,Local time,net_generation,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_wind_production_forecast
15123,09/22/2021 03:00:00,2021-09-21 23:00:00,94943,377.31,20483,33145,31583,211,768,9,3501,726,5.26820732831866,288.939334955054,286.127458150096,0,1.46721387882117,5508.0713
15124,09/22/2021 04:00:00,2021-09-22 00:00:00,90139,358.48,19316,28875,30955,220,402,12,6147,654,4.98699240182038,287.706785835803,285.341320915874,0,2.94491718007979,5466.819
15125,09/22/2021 05:00:00,2021-09-22 01:00:00,85626,354.68,17125,30035,31620,216,450,9,3957,726,4.98699240182038,287.706785835803,285.341320915874,0,2.94491718007979,5176.0938
15126,09/22/2021 06:00:00,2021-09-22 02:00:00,83902,343.17,16427,27757,31627,214,372,9,4920,716,4.98699240182038,287.706785835803,285.341320915874,0,2.94491718007979,4649.3223
15127,09/22/2021 07:00:00,2021-09-22 03:00:00,82367,338.4,15903,27380,31647,212,372,10,5137,706,4.78705025391815,286.730311938215,284.568109620651,0,1.36217320541672,4533.251
15128,09/22/2021 08:00:00,2021-09-22 04:00:00,81895,346.47,16154,29011,31673,215,303,9,4275,706,4.78705025391815,286.730311938215,284.568109620651,0,1.36217320541672,4235.0337
15129,09/22/2021 09:00:00,2021-09-22 05:00:00,82704,351.82,16636,30326,31680,218,406,9,4087,718,4.78705025391815,286.730311938215,284.568109620651,0,1.36217320541672,4073.3018
15130,09/22/2021 10:00:00,2021-09-22 06:00:00,84575,357.09,17459,33693,31679,219,414,9,5178,701,4.64593796616176,286.003257174737,283.906545548712,2.23457131459015,2.73396336026046,3900.9136
15131,09/22/2021 11:00:00,2021-09-22 07:00:00,89891,365.95,18710,36470,31690,219,428,42,5459,695,4.64593796616176,286.003257174737,283.906545548712,2.23457131459015,2.73396336026046,3644.114
15132,09/22/2021 12:00:00,2021-09-22 08:00:00,94034,369.48,19120,38462,31680,216,416,286,5531,710,4.64593796616176,286.003257174737,283.906545548712,2.23457131459015,2.73396336026046,3477.5422
15133,09/22/2021 13:00:00,2021-09-22 09:00:00,96865,374.32,19778,39137,31672,216,960,530,4547,726,5.32754154846685,289.190834985182,283.795086330631,221.530363578004,1.29178124963601,3411.6865
15134,09/22/2021 14:00:00,2021-09-22 10:00:00,98585,370.09,19740,40140,31658,214,1154,1089,5553,999,5.32754154846685,289.190834985182,283.795086330631,221.530363578004,1.29178124963601,3210.0916
15135,09/22/2021 15:00:00,2021-09-22 11:00:00,100906,368.42,19924,39941,31654,230,1736,1196,5796,1267,5.32754154846685,289.190834985182,283.795086330631,221.530363578004,1.29178124963601,2928.2908
15136,09/22/2021 16:00:00,2021-09-22 12:00:00,102485,366.5,20195,40089,31614,262,2327,1210,6330,1380,5.53683769150889,291.460426101961,282.859045387319,357.457234220859,2.35115101317663,3017.773
15137,09/22/2021 17:00:00,2021-09-22 13:00:00,104236,366.84,20467,41297,31572,262,2828,1301,6484,1390,5.53683769150889,291.460426101961,282.859045387319,357.457234220859,2.35115101317663,2845.9336
15138,09/22/2021 18:00:00,2021-09-22 14:00:00,106336,368.29,20844,42094,31593,261,3175,1023,6687,1379,5.53683769150889,291.460426101961,282.859045387319,357.457234220859,2.35115101317663,2946.9126
15139,09/22/2021 19:00:00,2021-09-22 15:00:00,107572,367.08,20879,42159,31595,260,3436,672,7183,1381,5.07675137455099,291.633739173527,282.518504579997,437.011774073551,0.738377313328704,3025.5938
15140,09/22/2021 20:00:00,2021-09-22 16:00:00,107763,364.11,20376,41882,31601,258,4034,426,6982,1384,5.07675137455099,291.633739173527,282.518504579997,437.011774073551,0.738377313328704,3020.6506
15141,09/22/2021 21:00:00,2021-09-22 17:00:00,107023,364.15,20190,41539,31591,262,3773,325,6966,1388,5.07675137455099,291.633739173527,282.518504579997,437.011774073551,0.738377313328704,3057.0786
15142,09/22/2021 22:00:00,2021-09-22 18:00:00,106645,364.42,19914,41855,31579,262,3773,76,6872,1380,3.45499270808213,287.654127155858,282.401421599428,275.86401191859,1.26031940697828,3031.8015
15143,09/22/2021 23:00:00,2021-09-22 19:00:00,105777,363.99,19992,41505,31593,213,4298,9,6488,1392,3.45499270808213,287.654127155858,282.401421599428,275.86401191859,1.26031940697828,2709.948
15144,09/23/2021 00:00:00,2021-09-22 20:00:00,105517,366.58,19764,40726,31651,215,3390,9,5984,1399,3.45499270808213,287.654127155858,282.401421599428,275.86401191859,1.26031940697828,3247.829
15145,09/23/2021 01:00:00,2021-09-22 21:00:00,102762,370.09,19545,39100,31672,216,1956,9,5377,1242,3.06724725802367,286.341705364819,281.555224804187,0,0.313128830521414,2949.6018
15146,09/23/2021 02:00:00,2021-09-22 22:00:00,98487,361.77,18398,36697,31687,213,1074,9,5668,708,3.06724725802367,286.341705364819,281.555224804187,0,0.313128830521414,3090.4814
15147,09/23/2021 03:00:00,2021-09-22 23:00:00,94092,358.59,17986,34659,31678,214,809,9,5491,720,3.06724725802367,286.341705364819,281.555224804187,0,0.313128830521414,3176.5085
15148,09/23/2021 04:00:00,2021-09-23 00:00:00,90448,360.8,18576,29531,31585,213,385,9,4295,721,3.17370139293319,285.074610037608,280.886111306762,0,0.610239094112948,3185.5398
15149,09/23/2021 05:00:00,2021-09-23 01:00:00,85050,338.87,16065,27756,31672,222,601,9,5207,716,3.17370139293319,285.074610037608,280.886111306762,0,0.610239094112948,3060.5918
15150,09/23/2021 06:00:00,2021-09-23 02:00:00,81883,336.26,15614,26944,31703,220,561,9,4826,724,3.17370139293319,285.074610037608,280.886111306762,0,0.610239094112948,2951.7617
15151,09/23/2021 07:00:00,2021-09-23 03:00:00,80727,335.49,15516,26237,31720,216,529,9,4550,728,3.22225161855583,284.18610218778,280.450501085061,0,0.328098885028597,3100.7722
15152,09/23/2021 08:00:00,2021-09-23 04:00:00,79677,338.16,15755,26397,31697,216,536,9,4339,724,3.22225161855583,284.18610218778,280.450501085061,0,0.328098885028597,3044.5051
15153,09/23/2021 09:00:00,2021-09-23 05:00:00,79844,341.88,15926,28418,31696,218,522,9,4628,739,3.22225161855583,284.18610218778,280.450501085061,0,0.328098885028597,3045.8523
15154,09/23/2021 10:00:00,2021-09-23 06:00:00,82927,352.47,16562,33277,31681,218,669,9,4778,737,3.23278449817964,284.211935024293,280.48384868222,3.54791115816349,0.61976165545726,3178.1038
15155,09/23/2021 11:00:00,2021-09-23 07:00:00,88251,359.56,17387,35730,31689,233,814,12,4961,840,3.23278449817964,284.211935024293,280.48384868222,3.54791115816349,0.61976165545726,3121.1719
15156,09/23/2021 12:00:00,2021-09-23 08:00:00,92141,359.86,17703,36658,31704,234,896,332,5357,937,3.23278449817964,284.211935024293,280.48384868222,3.54791115816349,0.61976165545726,3119.7522
15157,09/23/2021 13:00:00,2021-09-23 09:00:00,94280,362.57,17913,37856,31673,277,886,779,5056,981,4.13999769381797,290.881137860204,281.668767994198,327.787150692593,0.134840832593569,3238.1423
15158,09/23/2021 14:00:00,2021-09-23 10:00:00,95766,359.72,18043,37868,31691,249,1532,1056,5098,979,4.13999769381797,290.881137860204,281.668767994198,327.787150692593,0.134840832593569,3194.2734
15159,09/23/2021 15:00:00,2021-09-23 11:00:00,96833,353.48,17791,37807,31738,248,2703,1196,5182,973,4.13999769381797,290.881137860204,281.668767994198,327.787150692593,0.134840832593569,3172.2295
15160,09/23/2021 16:00:00,2021-09-23 12:00:00,97798,353.85,17773,38356,31750,265,1977,1603,5597,966,4.26297822766824,294.581831342071,281.775044430708,513.310571724744,0.215305865289729,3456.2659
15161,09/23/2021 17:00:00,2021-09-23 13:00:00,98167,352.75,17826,37813,31752,265,1872,1570,5904,974,4.26297822766824,294.581831342071,281.775044430708,513.310571724744,0.215305865289729,3473.5217
15162,09/23/2021 18:00:00,2021-09-23 14:00:00,98483,348.44,17396,37112,31772,263,1984,1643,6075,982,4.26297822766824,294.581831342071,281.775044430708,513.310571724744,0.215305865289729,3586.6702
15163,09/23/2021 19:00:00,2021-09-23 15:00:00,97939,348.25,17337,37970,31756,261,2297,1681,6036,934,3.78578846433254,294.847511234798,282.73624874367,587.059703500411,0.039330259403347,3625.9417
15164,09/23/2021 20:00:00,2021-09-23 16:00:00,98253,351.37,17688,38013,31751,242,2150,1571,5893,961,3.78578846433254,294.847511234798,282.73624874367,587.059703500411,0.039330259403347,3753.1199
15165,09/23/2021 21:00:00,2021-09-23 17:00:00,98507,356.54,17755,38667,31772,213,2227,1210,4804,793,3.78578846433254,294.847511234798,282.73624874367,587.059703500411,0.039330259403347,3791.616
15166,09/23/2021 22:00:00,2021-09-23 18:00:00,97745,361.08,17735,38940,31758,208,2902,336,3657,682,3.01525253273182,289.48461061976,282.981087950548,357.31286277737,0.067783083498147,3759.0059
15167,09/23/2021 23:00:00,2021-09-23 19:00:00,96597,363.53,17945,39532,31778,207,4496,1,2176,639,3.01525253273182,289.48461061976,282.981087950548,357.31286277737,0.067783083498147,3684.3364
15168,09/24/2021 00:00:00,2021-09-23 20:00:00,96980,369.05,17833,40108,31780,209,3265,0,1948,662,3.01525253273182,289.48461061976,282.981087950548,357.31286277737,0.067783083498147,4444.705
15169,09/24/2021 01:00:00,2021-09-23 21:00:00,94989,365.74,17505,36830,31788,209,2495,0,1994,650,3.21481690398657,287.727377109349,282.263903116172,0,0.055085025593037,4017.3638
15170,09/24/2021 02:00:00,2021-09-23 22:00:00,90873,361.13,16961,33181,31785,208,1510,0,2107,663,3.21481690398657,287.727377109349,282.263903116172,0,0.055085025593037,4070.876
15171,09/24/2021 03:00:00,2021-09-23 23:00:00,85619,350.44,16515,28218,31816,207,1554,0,2096,662,3.21481690398657,287.727377109349,282.263903116172,0,0.055085025593037,3967.7173
15172,09/24/2021 04:00:00,2021-09-24 00:00:00,80753,349.05,17436,29364,31674,215,558,9,5342,715,3.15693822972338,286.609838495028,282.046628710437,0,0.189773930536509,3985.29
15173,09/24/2021 05:00:00,2021-09-24 01:00:00,76786,333.02,16072,22081,31833,211,1474,0,2902,679,3.15693822972338,286.609838495028,282.046628710437,0,0.189773930536509,3765.2617
15174,09/24/2021 06:00:00,2021-09-24 02:00:00,75393,325.12,15763,20133,31818,213,1500,0,3291,691,3.15693822972338,286.609838495028,282.046628710437,0,0.189773930536509,3360.7532
15175,09/24/2021 07:00:00,2021-09-24 03:00:00,73900,320.18,15551,19086,31806,211,1499,0,3542,678,2.91785879049205,285.677399803078,281.887834376465,0,0.328467344986919,3427.728
15176,09/24/2021 08:00:00,2021-09-24 04:00:00,72704,318.18,15289,19200,31830,212,1523,0,3628,699,2.91785879049205,285.677399803078,281.887834376465,0,0.328467344986919,3085.9778
15177,09/24/2021 09:00:00,2021-09-24 05:00:00,72918,324,15537,21208,31822,217,1528,0,3726,679,2.91785879049205,285.677399803078,281.887834376465,0,0.328467344986919,3023.0232
15178,09/24/2021 10:00:00,2021-09-24 06:00:00,75742,333.68,15755,26811,31834,220,1558,0,4495,685,2.63591188246309,285.577481485701,282.147028933883,3.84577582308121,0.708153456177817,2854.6003
15179,09/24/2021 11:00:00,2021-09-24 07:00:00,81644,338,16369,28092,31843,217,1587,36,4842,678,2.63591188246309,285.577481485701,282.147028933883,3.84577582308121,0.708153456177817,2497.8716
15180,09/24/2021 12:00:00,2021-09-24 08:00:00,84276,332.08,16353,27560,31864,217,1571,942,5307,700,2.63591188246309,285.577481485701,282.147028933883,3.84577582308121,0.708153456177817,2330.4531
15181,09/24/2021 13:00:00,2021-09-24 09:00:00,84850,331.44,16214,27959,31850,216,1553,2256,4374,749,2.98881303639104,291.062663963771,283.157456077486,296.403890074907,0.137881741639869,2319.089
15182,09/24/2021 14:00:00,2021-09-24 10:00:00,86014,337.7,16438,29868,31834,217,1986,2687,3175,746,2.98881303639104,291.062663963771,283.157456077486,296.403890074907,0.137881741639869,2025.0461
15183,09/24/2021 15:00:00,2021-09-24 11:00:00,88011,335.07,16758,30128,31793,215,2135,2842,4241,746,2.98881303639104,291.062663963771,283.157456077486,296.403890074907,0.137881741639869,1824.8175
15184,09/24/2021 16:00:00,2021-09-24 12:00:00,89515,330.02,16613,29460,31772,212,2269,2838,4976,740,3.57486687639987,293.952636331801,282.339270109023,462.601672134447,0.213648974113515,1972.4261
15185,09/24/2021 17:00:00,2021-09-24 13:00:00,89904,332.75,16571,30863,31762,238,2172,2830,4977,737,3.57486687639987,293.952636331801,282.339270109023,462.601672134447,0.213648974113515,1885.768
15186,09/24/2021 18:00:00,2021-09-24 14:00:00,91070,332.65,16637,31939,31759,213,2572,2769,5275,732,3.57486687639987,293.952636331801,282.339270109023,462.601672134447,0.213648974113515,1914.7152
15187,09/24/2021 19:00:00,2021-09-24 15:00:00,92311,331.4,16485,32382,31737,210,2808,2707,5465,730,3.53401779618668,293.894368146975,282.575063450937,525.154029991506,0.064268541392117,2011.429
15188,09/24/2021 20:00:00,2021-09-24 16:00:00,93280,332.89,16740,33009,31709,210,2828,2570,5859,728,3.53401779618668,293.894368146975,282.575063450937,525.154029991506,0.064268541392117,2218.7402
15189,09/24/2021 21:00:00,2021-09-24 17:00:00,94693,331.61,16867,33020,31692,211,4501,1734,5578,717,3.53401779618668,293.894368146975,282.575063450937,525.154029991506,0.064268541392117,2270.876
15190,09/24/2021 22:00:00,2021-09-24 18:00:00,95104,340.99,17196,33985,31706,216,4468,475,4911,671,2.32476931555515,288.922001498988,282.374378414611,324.561821225807,0.132455998751137,2306.0176
15191,09/24/2021 23:00:00,2021-09-24 19:00:00,93469,345.26,17113,33717,31743,218,4008,10,4285,651,2.32476931555515,288.922001498988,282.374378414611,324.561821225807,0.132455998751137,2200.925
15192,09/25/2021 00:00:00,2021-09-24 20:00:00,92430,343.75,17006,32572,31766,219,3114,8,4897,662,2.32476931555515,288.922001498988,282.374378414611,324.561821225807,0.132455998751137,2714.59
15193,09/25/2021 01:00:00,2021-09-24 21:00:00,90499,334.27,16749,28532,31778,219,2160,8,6109,657,2.50331064814343,287.344085567448,281.778670027279,0,0.002661614481762,2519.454
15194,09/25/2021 02:00:00,2021-09-24 22:00:00,86577,329.46,16436,25342,31711,218,1704,8,5798,635,2.50331064814343,287.344085567448,281.778670027279,0,0.002661614481762,2883.6514
15195,09/25/2021 03:00:00,2021-09-24 23:00:00,82044,320.76,15900,22452,31768,217,1672,8,5646,651,2.50331064814343,287.344085567448,281.778670027279,0,0.002661614481762,3056.291
15196,09/25/2021 04:00:00,2021-09-25 00:00:00,78174,341.14,16179,24167,31834,210,1504,0,2106,670,2.81472558734507,286.153363594006,281.261329572313,0,0.01362082714139,3187.5205
15197,09/25/2021 05:00:00,2021-09-25 01:00:00,74094,303.38,13854,18926,31818,221,1506,8,4532,639,2.81472558734507,286.153363594006,281.261329572313,0,0.01362082714139,3178.0964
15198,09/25/2021 06:00:00,2021-09-25 02:00:00,71506,302.6,13260,18866,31831,221,1511,8,3583,616,2.81472558734507,286.153363594006,281.261329572313,0,0.01362082714139,3130.4985
15199,09/25/2021 07:00:00,2021-09-25 03:00:00,70229,302.22,13020,18490,31851,224,1491,8,3009,618,3.09509171949197,285.255279299037,280.89903379294,0,0.00256806370116,3616.9502
15200,09/25/2021 08:00:00,2021-09-25 04:00:00,69246,299.13,12912,18014,31830,221,1490,8,3273,632,3.09509171949197,285.255279299037,280.89903379294,0,0.00256806370116,3463.564
15201,09/25/2021 09:00:00,2021-09-25 05:00:00,69099,304.97,13004,19358,31860,222,1504,8,2893,641,3.09509171949197,285.255279299037,280.89903379294,0,0.00256806370116,3651.1235
15202,09/25/2021 10:00:00,2021-09-25 06:00:00,70418,314.93,13679,20779,31843,224,1565,8,2509,635,3.18474109421583,285.148694597063,280.946339051163,4.3543577385849,0.00256806370116,3794.46
15203,09/25/2021 11:00:00,2021-09-25 07:00:00,71982,320.06,13896,21559,31871,224,1630,55,1977,638,3.18474109421583,285.148694597063,280.946339051163,4.3543577385849,0.00256806370116,3662.574
15204,09/25/2021 12:00:00,2021-09-25 08:00:00,72732,317.73,13994,22055,31891,221,1688,1187,1916,668,3.18474109421583,285.148694597063,280.946339051163,4.3543577385849,0.00256806370116,3603.9185
15205,09/25/2021 13:00:00,2021-09-25 09:00:00,74023,314.23,13617,22332,31891,218,1714,2203,1444,729,4.40428044863158,291.799424447293,282.011000467651,351.165255873408,0,3787.6472
15206,09/25/2021 14:00:00,2021-09-25 10:00:00,75471,315.99,13217,25079,31841,216,2168,2440,1327,730,4.40428044863158,291.799424447293,282.011000467651,351.165255873408,0,3546.4128
15207,09/25/2021 15:00:00,2021-09-25 11:00:00,77558,314.83,13182,25654,31806,217,2151,2549,1822,709,4.40428044863158,291.799424447293,282.011000467651,351.165255873408,0,3470.4429
15208,09/25/2021 16:00:00,2021-09-25 12:00:00,79056,311.9,13330,25917,31776,214,2296,2582,2835,700,4.86498377716481,295.39488935531,281.437968558689,537.306668352622,0.001108283182734,3841.6272
15209,09/25/2021 17:00:00,2021-09-25 13:00:00,80153,306.16,13190,25495,31759,212,2270,2594,3925,714,4.86498377716481,295.39488935531,281.437968558689,537.306668352622,0.001108283182734,3836.638
15210,09/25/2021 18:00:00,2021-09-25 14:00:00,80866,306.29,13128,26273,31741,211,2523,2626,4031,727,4.86498377716481,295.39488935531,281.437968558689,537.306668352622,0.001108283182734,3804.7498
15211,09/25/2021 19:00:00,2021-09-25 15:00:00,81869,312.93,13247,28095,31708,211,2410,2570,3687,716,4.45542762258628,295.794104981827,282.527280598501,592.720368243729,0,3780.983
15212,09/25/2021 20:00:00,2021-09-25 16:00:00,83101,319.12,13298,29950,31722,210,2371,2297,3402,714,4.45542762258628,295.794104981827,282.527280598501,592.720368243729,0,4121.418
15213,09/25/2021 21:00:00,2021-09-25 17:00:00,84384,326.23,13714,31024,31743,210,2787,1566,2957,719,4.45542762258628,295.794104981827,282.527280598501,592.720368243729,0,4224.8096
15214,09/25/2021 22:00:00,2021-09-25 18:00:00,84989,334.38,14157,31708,31747,209,3549,344,2098,653,3.23662012208338,290.522437631697,282.724280339018,360.199164678487,0,4139.7583
15215,09/25/2021 23:00:00,2021-09-25 19:00:00,84644,335.85,14161,32496,31747,209,4464,8,1507,644,3.23662012208338,290.522437631697,282.724280339018,360.199164678487,0,4041.0154
15216,09/26/2021 00:00:00,2021-09-25 20:00:00,85324,335.23,14243,31706,31767,210,4186,8,1664,643,3.23662012208338,290.522437631697,282.724280339018,360.199164678487,0,6233.648
15217,09/26/2021 01:00:00,2021-09-25 21:00:00,84164,340.9,14314,30480,31785,213,1708,8,2125,641,3.57387349512347,289.268289212966,282.372414550108,0,0,5825.6895
15218,09/26/2021 02:00:00,2021-09-25 22:00:00,80894,327.82,14121,26277,31804,209,1688,8,3022,640,3.57387349512347,289.268289212966,282.372414550108,0,0,6067.334
15219,09/26/2021 03:00:00,2021-09-25 23:00:00,77336,315.35,13691,23082,31817,213,1698,8,3646,641,3.57387349512347,289.268289212966,282.372414550108,0,0,6287.055
15220,09/26/2021 04:00:00,2021-09-26 00:00:00,75139,311.84,14974,19929,31797,217,1507,8,5026,641,3.6604264624172,288.370776210435,282.194167981931,0,0.002937498355073,6294.6934
15221,09/26/2021 05:00:00,2021-09-26 01:00:00,71575,294.45,12354,19455,31805,217,1573,8,4313,638,3.6604264624172,288.370776210435,282.194167981931,0,0.002937498355073,6111.8516
15222,09/26/2021 06:00:00,2021-09-26 02:00:00,70187,283.94,12066,17596,31806,215,1569,8,5050,636,3.6604264624172,288.370776210435,282.194167981931,0,0.002937498355073,5845.2407
15223,09/26/2021 07:00:00,2021-09-26 03:00:00,69087,276.92,11637,16737,31820,215,1531,8,5328,637,3.69423892690155,287.825006765315,282.167742219548,0,0.019869842313139,6084.419
15224,09/26/2021 08:00:00,2021-09-26 04:00:00,68065,272.33,11225,16585,31812,214,1538,8,5527,635,3.69423892690155,287.825006765315,282.167742219548,0,0.019869842313139,5801.0225
15225,09/26/2021 09:00:00,2021-09-26 05:00:00,67700,271.51,11259,16440,31823,220,1553,8,5703,652,3.69423892690155,287.825006765315,282.167742219548,0,0.019869842313139,5832.2744
15226,09/26/2021 10:00:00,2021-09-26 06:00:00,68109,275.83,11553,17408,31832,221,1565,8,5950,641,3.61082316178489,287.891677240716,282.558294068864,3.64303333204729,0.037640337470845,5771.449
15227,09/26/2021 11:00:00,2021-09-26 07:00:00,69399,277.93,11737,17478,31856,218,1623,48,5704,633,3.61082316178489,287.891677240716,282.558294068864,3.64303333204729,0.037640337470845,5470.002
15228,09/26/2021 12:00:00,2021-09-26 08:00:00,70043,276.43,12039,17963,31859,218,1701,1260,6040,678,3.61082316178489,287.891677240716,282.558294068864,3.64303333204729,0.037640337470845,5291.8677
15229,09/26/2021 13:00:00,2021-09-26 09:00:00,72465,283.31,12422,19148,31876,217,1732,2423,4886,723,4.52056188742647,294.31633283613,284.323837082268,329.439492186348,0.011015598052517,5095.121
15230,09/26/2021 14:00:00,2021-09-26 10:00:00,74048,289.89,12799,20662,31831,217,2142,2725,4362,734,4.52056188742647,294.31633283613,284.323837082268,329.439492186348,0.011015598052517,4864.0767
15231,09/26/2021 15:00:00,2021-09-26 11:00:00,76040,289.63,12938,21536,31802,216,2106,2781,5319,721,4.52056188742647,294.31633283613,284.323837082268,329.439492186348,0.011015598052517,4531.098
15232,09/26/2021 16:00:00,2021-09-26 12:00:00,77698,289.15,13005,22264,31770,212,2269,2714,6040,724,4.99086338761039,298.402199690602,284.996590160897,518.909337627499,0.014685972756672,4767.6533
15233,09/26/2021 17:00:00,2021-09-26 13:00:00,79644,290.33,13134,23300,31751,210,2245,2745,6698,720,4.99086338761039,298.402199690602,284.996590160897,518.909337627499,0.014685972756672,4509.408
15234,09/26/2021 18:00:00,2021-09-26 14:00:00,81225,291.31,13319,23657,31721,213,2386,2717,6940,720,4.99086338761039,298.402199690602,284.996590160897,518.909337627499,0.014685972756672,4418.9404
15235,09/26/2021 19:00:00,2021-09-26 15:00:00,82514,299.21,13841,25258,31710,210,2335,2681,6798,723,4.58896482231817,298.679427737933,286.24848871219,587.605900104637,0,4510.796
15236,09/26/2021 20:00:00,2021-09-26 16:00:00,84725,310.93,14393,28492,31700,210,2379,2449,6574,723,4.58896482231817,298.679427737933,286.24848871219,587.605900104637,0,4610.2783
15237,09/26/2021 21:00:00,2021-09-26 17:00:00,87168,310.48,14189,29943,31720,215,3683,1708,6589,697,4.58896482231817,298.679427737933,286.24848871219,587.605900104637,0,4634.297
15238,09/26/2021 22:00:00,2021-09-26 18:00:00,89262,322.66,14659,32558,31715,217,4265,357,5866,646,3.46049481242525,293.196634675199,286.432338211823,357.196938364882,0.003406854941973,4628.6943
15239,09/26/2021 23:00:00,2021-09-26 19:00:00,90365,323.56,14770,32859,31712,217,4545,9,5974,635,3.46049481242525,293.196634675199,286.432338211823,357.196938364882,0.003406854941973,4378.1265
15240,09/27/2021 00:00:00,2021-09-26 20:00:00,91100,325.01,14831,32876,31728,219,3464,9,6690,642,3.46049481242525,293.196634675199,286.432338211823,357.196938364882,0.003406854941973,4795.5513
15241,09/27/2021 01:00:00,2021-09-26 21:00:00,89952,314.99,14420,29027,31734,220,2815,9,7384,637,3.79518520274504,291.662091031528,286.955785411518,0,0.07796948179206,4310.5664
15242,09/27/2021 02:00:00,2021-09-26 22:00:00,85674,306.42,13884,25234,31756,216,1840,9,7497,633,3.79518520274504,291.662091031528,286.955785411518,0,0.07796948179206,4368.2314
15243,09/27/2021 03:00:00,2021-09-26 23:00:00,80980,298.91,13857,22020,31762,212,1655,9,7600,636,3.79518520274504,291.662091031528,286.955785411518,0,0.07796948179206,4460.733
15244,09/27/2021 04:00:00,2021-09-27 00:00:00,77363,303.27,13181,20140,31818,213,1572,8,4074,640,3.71400361906786,290.573943895718,286.791963769401,0,0.279496709211075,4422.6177
15245,09/27/2021 05:00:00,2021-09-27 01:00:00,73188,274.06,11969,17448,31764,219,1481,9,7520,682,3.71400361906786,290.573943895718,286.791963769401,0,0.279496709211075,4198.991
15246,09/27/2021 06:00:00,2021-09-27 02:00:00,71422,269.7,11666,16877,31764,222,1481,9,7584,677,3.71400361906786,290.573943895718,286.791963769401,0,0.279496709211075,3895.6992
15247,09/27/2021 07:00:00,2021-09-27 03:00:00,70481,266.34,11446,16461,31776,222,1486,9,7635,668,3.44976808201226,289.621947010566,286.667670111279,0,0.327833397472575,3949.4277
15248,09/27/2021 08:00:00,2021-09-27 04:00:00,70199,272.79,11468,18432,31764,222,1481,9,7544,623,3.44976808201226,289.621947010566,286.667670111279,0,0.327833397472575,3711.992
15249,09/27/2021 09:00:00,2021-09-27 05:00:00,71648,280.17,11813,20230,31759,222,1496,9,7637,604,3.44976808201226,289.621947010566,286.667670111279,0,0.327833397472575,3660.148
15250,09/27/2021 10:00:00,2021-09-27 06:00:00,74820,300.31,12293,26456,31760,222,1534,9,7426,617,3.15708632570763,289.271376615066,286.706997158864,3.12552686235858,0.644605613489508,3579.3618
15251,09/27/2021 11:00:00,2021-09-27 07:00:00,81182,311.07,13165,28964,31761,221,1626,45,7409,625,3.15708632570763,289.271376615066,286.706997158864,3.12552686235858,0.644605613489508,3328.2568
15252,09/27/2021 12:00:00,2021-09-27 08:00:00,84731,312.23,13350,30376,31761,220,1666,1184,7305,721,3.15708632570763,289.271376615066,286.706997158864,3.12552686235858,0.644605613489508,3140.8667
15253,09/27/2021 13:00:00,2021-09-27 09:00:00,87031,311.58,13363,30289,31753,216,1684,2224,6682,842,3.73120164475724,294.562593871386,287.596987170706,290.410536338995,0.149529086497707,3078.2478
15254,09/27/2021 14:00:00,2021-09-27 10:00:00,88461,314.84,13476,31340,31744,218,2085,2611,6728,1554,3.73120164475724,294.562593871386,287.596987170706,290.410536338995,0.149529086497707,2904.44
15255,09/27/2021 15:00:00,2021-09-27 11:00:00,90970,318.54,13584,33253,31690,216,2228,2665,6843,1623,3.73120164475724,294.562593871386,287.596987170706,290.410536338995,0.149529086497707,2689.488
15256,09/27/2021 16:00:00,2021-09-27 12:00:00,93503,328.23,14284,35986,31663,210,2372,2639,6646,1819,3.66387985428265,297.870053261538,287.344602480168,463.820193655567,0.204271720122433,2875.9604
15257,09/27/2021 17:00:00,2021-09-27 13:00:00,96535,336.05,14697,38528,31632,208,2470,2562,6140,1794,3.66387985428265,297.870053261538,287.344602480168,463.820193655567,0.204271720122433,2684.2292
15258,09/27/2021 18:00:00,2021-09-27 14:00:00,98884,333.68,15010,39154,31604,211,3996,2561,6180,1775,3.66387985428265,297.870053261538,287.344602480168,463.820193655567,0.204271720122433,2731.4414
15259,09/27/2021 19:00:00,2021-09-27 15:00:00,101818,339.61,15325,42450,31593,208,4095,2520,6132,1636,3.53281486620318,297.960806261925,287.301930438582,542.53158388324,0.076018952698366,2840.0427
15260,09/27/2021 20:00:00,2021-09-27 16:00:00,104953,343.05,15323,44764,31570,210,4316,2370,6205,1806,3.53281486620318,297.960806261925,287.301930438582,542.53158388324,0.076018952698366,2959.6655
15261,09/27/2021 21:00:00,2021-09-27 17:00:00,107364,345.75,14561,47508,31567,213,4609,1608,5853,1801,3.53281486620318,297.960806261925,287.301930438582,542.53158388324,0.076018952698366,2993.9753
15262,09/27/2021 22:00:00,2021-09-27 18:00:00,108507,354.95,14703,48391,31561,212,4441,269,4856,1774,3.08857901316026,292.513666197446,287.209777819573,329.694370366111,0.365240515211174,2993.4536
15263,09/27/2021 23:00:00,2021-09-27 19:00:00,106599,357.64,14695,48219,31577,211,4680,9,3937,1766,3.08857901316026,292.513666197446,287.209777819573,329.694370366111,0.365240515211174,2845.2217
