,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore,Wind Onshore,Solar,Other renewable,Hydro Water Reservoir,Fossil Hard coal,Geothermal,Fossil Hard coal 
2019-10-12 22:00:00+02:00,525.0,2329.0,4288.0,,,48.0,36.0,7677.0,224.0,64.0,103.0,320.0,,0.0,,,,,
2019-10-12 23:00:00+02:00,523.0,2367.0,4373.0,0.0,,48.0,36.0,7671.0,224.0,64.0,103.0,290.0,,0.0,,,,,
2019-10-13 00:00:00+02:00,521.0,2236.0,4232.0,,0.0,48.0,43.0,7675.0,224.0,61.0,103.0,439.0,,0.0,,,,,
2019-10-13 01:00:00+02:00,524.0,2000.0,3837.0,,0.0,48.0,44.0,7677.0,220.0,60.0,103.0,372.0,,0.0,,,,,
2019-10-13 02:00:00+02:00,504.0,1718.0,3457.0,,0.0,48.0,44.0,7667.0,216.0,44.0,103.0,337.0,,0.0,,,,,
2019-10-13 03:00:00+02:00,368.0,1598.0,3204.0,,0.0,48.0,44.0,7669.0,216.0,32.0,101.0,344.0,,0.0,,,,,
2019-10-13 04:00:00+02:00,341.0,1658.0,3172.0,0.0,,48.0,44.0,7671.0,216.0,28.0,103.0,365.0,,0.0,,,,,
2019-10-13 05:00:00+02:00,348.0,1878.0,3531.0,0.0,,48.0,44.0,7681.0,220.0,29.0,99.0,373.0,,0.0,,,,,
2019-10-13 06:00:00+02:00,391.0,2108.0,4036.0,0.0,,48.0,44.0,7682.0,220.0,37.0,96.0,342.0,,2.0,,,,,
2019-10-13 07:00:00+02:00,494.0,2177.0,4508.0,,,52.0,44.0,7667.0,212.0,54.0,97.0,272.0,,145.0,,,,,
2019-10-13 08:00:00+02:00,521.0,2275.0,4344.0,,0.0,52.0,44.0,7671.0,220.0,63.0,100.0,143.0,,657.0,,,,,
2019-10-13 09:00:00+02:00,524.0,2286.0,4325.0,,0.0,52.0,41.0,7680.0,236.0,67.0,99.0,36.0,,1310.0,,,,,
2019-10-13 10:00:00+02:00,529.0,2206.0,4228.0,,,52.0,36.0,7685.0,244.0,66.0,96.0,,,1791.0,,,,,
2019-10-13 11:00:00+02:00,523.0,2174.0,4234.0,0.0,,52.0,36.0,7688.0,240.0,67.0,103.0,,,2051.0,,,,,
2019-10-13 12:00:00+02:00,523.0,2305.0,4185.0,,,52.0,36.0,7683.0,240.0,64.0,103.0,,,2000.0,,,,,
2019-10-13 13:00:00+02:00,526.0,2177.0,4250.0,,,52.0,36.0,7677.0,240.0,65.0,101.0,,,1951.0,,,,,
2019-10-13 14:00:00+02:00,528.0,2285.0,4246.0,,,52.0,36.0,7676.0,240.0,64.0,99.0,6.0,,1705.0,,,,,
2019-10-13 15:00:00+02:00,526.0,2224.0,4268.0,,0.0,52.0,36.0,7674.0,244.0,65.0,97.0,9.0,,1347.0,,,,,
2019-10-13 16:00:00+02:00,526.0,2239.0,4335.0,,,52.0,36.0,7685.0,240.0,61.0,97.0,,,713.0,,,,,
2019-10-13 17:00:00+02:00,523.0,2274.0,4427.0,,,52.0,36.0,7690.0,240.0,63.0,98.0,,,119.0,,,,,
2019-10-13 18:00:00+02:00,527.0,2233.0,4651.0,,,52.0,36.0,7690.0,224.0,63.0,101.0,28.0,,0.0,,,,,
2019-10-13 19:00:00+02:00,522.0,2233.0,4668.0,,,51.0,36.0,7686.0,224.0,61.0,105.0,62.0,,0.0,,,,,
2019-10-13 20:00:00+02:00,527.0,2210.0,4731.0,,0.0,48.0,36.0,7676.0,224.0,60.0,102.0,64.0,,0.0,,,,,
2019-10-13 21:00:00+02:00,522.0,2257.0,4803.0,,0.0,48.0,36.0,7675.0,224.0,60.0,104.0,108.0,,0.0,,,,,
2019-10-13 22:00:00+02:00,527.0,2263.0,5011.0,,,44.0,36.0,7677.0,224.0,63.0,104.0,166.0,,0.0,,,,,
2019-10-13 23:00:00+02:00,525.0,2107.0,4610.0,,,44.0,36.0,7681.0,224.0,64.0,105.0,217.0,,0.0,,,,,
2019-10-14 00:00:00+02:00,529.0,2278.0,4378.0,,,48.0,36.0,7683.0,224.0,61.0,103.0,372.0,,0.0,,,,,
2019-10-14 01:00:00+02:00,512.0,2126.0,4057.0,0.0,,48.0,36.0,7683.0,220.0,60.0,103.0,456.0,,0.0,,,,,
2019-10-14 02:00:00+02:00,512.0,1960.0,3272.0,,0.0,48.0,36.0,7686.0,216.0,45.0,103.0,478.0,,0.0,,,,,
2019-10-14 03:00:00+02:00,372.0,1832.0,3148.0,,0.0,48.0,36.0,7689.0,216.0,29.0,108.0,485.0,,0.0,,,,,
2019-10-14 04:00:00+02:00,349.0,1899.0,3841.0,,,48.0,36.0,7686.0,216.0,28.0,107.0,371.0,,0.0,,,,,
2019-10-14 05:00:00+02:00,394.0,2267.0,4165.0,,,48.0,36.0,7683.0,220.0,36.0,105.0,371.0,,0.0,,,,,
2019-10-14 06:00:00+02:00,492.0,2426.0,4599.0,,0.0,48.0,36.0,7678.0,220.0,51.0,99.0,152.0,,2.0,,,,,
2019-10-14 07:00:00+02:00,521.0,2553.0,4608.0,,,52.0,36.0,7668.0,212.0,58.0,100.0,303.0,,159.0,,,,,
2019-10-14 08:00:00+02:00,528.0,2606.0,4670.0,,,52.0,36.0,7666.0,220.0,62.0,99.0,466.0,,585.0,,,,,
2019-10-14 09:00:00+02:00,526.0,2537.0,4628.0,0.0,,52.0,34.0,7680.0,236.0,64.0,99.0,181.0,,1146.0,,,,,
2019-10-14 10:00:00+02:00,530.0,2518.0,4528.0,,,52.0,32.0,7687.0,244.0,64.0,102.0,133.0,,1653.0,,,,,
2019-10-14 11:00:00+02:00,523.0,2485.0,4616.0,,0.0,52.0,32.0,7686.0,240.0,65.0,101.0,151.0,,1929.0,,,,,
2019-10-14 12:00:00+02:00,527.0,2167.0,4459.0,,0.0,52.0,32.0,7683.0,240.0,61.0,101.0,279.0,,2044.0,,,,,
2019-10-14 13:00:00+02:00,523.0,2136.0,4407.0,,,52.0,32.0,7688.0,240.0,61.0,99.0,314.0,,1947.0,,,,,
2019-10-14 14:00:00+02:00,521.0,2292.0,4307.0,0.0,,52.0,32.0,7688.0,240.0,62.0,101.0,275.0,,1628.0,,,,,
2019-10-14 15:00:00+02:00,517.0,2565.0,4534.0,0.0,,52.0,32.0,7692.0,244.0,68.0,99.0,296.0,,1158.0,,,,,
2019-10-14 16:00:00+02:00,520.0,2441.0,4837.0,0.0,,52.0,32.0,7691.0,240.0,65.0,102.0,337.0,,556.0,,,,,
2019-10-14 17:00:00+02:00,521.0,2521.0,4977.0,0.0,,51.0,32.0,7688.0,240.0,66.0,98.0,294.0,,88.0,,,,,
2019-10-14 18:00:00+02:00,524.0,2454.0,5131.0,0.0,,49.0,32.0,7688.0,224.0,64.0,98.0,550.0,,0.0,,,,,
2019-10-14 19:00:00+02:00,525.0,2506.0,4894.0,0.0,,52.0,32.0,7679.0,224.0,65.0,101.0,851.0,,0.0,,,,,
2019-10-14 20:00:00+02:00,527.0,2455.0,4794.0,,0.0,52.0,32.0,7678.0,224.0,61.0,105.0,881.0,,0.0,,,,,
2019-10-14 21:00:00+02:00,527.0,2362.0,4944.0,,0.0,48.0,32.0,7676.0,224.0,61.0,103.0,755.0,,0.0,,,,,
2019-10-14 22:00:00+02:00,533.0,2134.0,4412.0,0.0,,48.0,32.0,7676.0,224.0,63.0,103.0,568.0,,0.0,,,,,
2019-10-14 23:00:00+02:00,533.0,2456.0,4196.0,,,44.0,32.0,7676.0,224.0,64.0,102.0,534.0,,0.0,,,,,
2019-10-15 00:00:00+02:00,531.0,2635.0,4360.0,,0.0,44.0,32.0,7677.0,224.0,61.0,102.0,490.0,,0.0,,,,,
2019-10-15 01:00:00+02:00,531.0,2661.0,4251.0,,0.0,45.0,32.0,7678.0,224.0,60.0,103.0,519.0,,0.0,,,,,
2019-10-15 02:00:00+02:00,511.0,2426.0,4063.0,,,48.0,32.0,7678.0,220.0,44.0,102.0,534.0,,0.0,,,,,
2019-10-15 03:00:00+02:00,371.0,2233.0,4069.0,0.0,,48.0,32.0,7677.0,224.0,29.0,105.0,595.0,,0.0,,,,,
2019-10-15 04:00:00+02:00,351.0,2363.0,4019.0,0.0,,48.0,32.0,7677.0,224.0,28.0,100.0,605.0,,0.0,,,,,
2019-10-15 05:00:00+02:00,395.0,2452.0,3978.0,,,48.0,32.0,7681.0,228.0,29.0,103.0,614.0,,0.0,,,,,
2019-10-15 06:00:00+02:00,480.0,2583.0,4359.0,0.0,,48.0,32.0,7687.0,228.0,49.0,103.0,625.0,,0.0,,,,,
2019-10-15 07:00:00+02:00,518.0,2416.0,4640.0,0.0,,52.0,32.0,7684.0,228.0,62.0,101.0,680.0,,135.0,,,,,
2019-10-15 08:00:00+02:00,523.0,2314.0,4627.0,,0.0,52.0,32.0,7685.0,228.0,68.0,104.0,530.0,,795.0,,,,,
2019-10-15 09:00:00+02:00,522.0,2525.0,4519.0,,,52.0,28.0,7681.0,248.0,68.0,103.0,380.0,,1536.0,,,,,
2019-10-15 10:00:00+02:00,523.0,2595.0,4447.0,0.0,,52.0,28.0,7678.0,252.0,65.0,98.0,495.0,,2049.0,,,,,
2019-10-15 11:00:00+02:00,532.0,2536.0,4444.0,0.0,,52.0,28.0,7676.0,248.0,62.0,105.0,585.0,,2325.0,,,,,
2019-10-15 12:00:00+02:00,525.0,2644.0,4522.0,,,51.0,28.0,7676.0,248.0,65.0,102.0,616.0,,2398.0,,,,,
2019-10-15 13:00:00+02:00,522.0,2631.0,4370.0,,,49.0,28.0,7678.0,248.0,63.0,103.0,803.0,,2281.0,,,,,
2019-10-15 14:00:00+02:00,528.0,2594.0,4425.0,,0.0,48.0,28.0,7676.0,248.0,64.0,100.0,884.0,,1964.0,,,,,
2019-10-15 15:00:00+02:00,523.0,2644.0,4349.0,,0.0,48.0,28.0,7676.0,248.0,63.0,99.0,991.0,,1450.0,,,,,
2019-10-15 16:00:00+02:00,516.0,2455.0,4467.0,,,51.0,28.0,7675.0,248.0,64.0,103.0,991.0,,748.0,,,,,
2019-10-15 17:00:00+02:00,517.0,2485.0,4522.0,0.0,,49.0,28.0,7677.0,248.0,64.0,102.0,1003.0,,120.0,,,,,
2019-10-15 18:00:00+02:00,528.0,2548.0,4542.0,0.0,,48.0,28.0,7682.0,228.0,63.0,102.0,984.0,,0.0,,,,,
2019-10-15 19:00:00+02:00,529.0,2557.0,4527.0,0.0,,48.0,28.0,7691.0,228.0,60.0,104.0,1001.0,,0.0,,,,,
2019-10-15 20:00:00+02:00,527.0,2430.0,4523.0,0.0,,48.0,28.0,7694.0,228.0,60.0,103.0,997.0,,0.0,,,,,
2019-10-15 21:00:00+02:00,522.0,2515.0,4517.0,0.0,,48.0,28.0,7689.0,232.0,62.0,105.0,1029.0,,0.0,,,,,
2019-10-15 22:00:00+02:00,504.0,2454.0,4285.0,0.0,,44.0,28.0,7677.0,232.0,62.0,102.0,1062.0,,0.0,,,,,
2019-10-15 23:00:00+02:00,519.0,2522.0,4156.0,,,44.0,28.0,7682.0,236.0,61.0,102.0,1037.0,,0.0,,,,,
2019-10-16 00:00:00+02:00,523.0,2702.0,4258.0,,,44.0,28.0,7680.0,220.0,60.0,104.0,891.0,,0.0,,,,,
2019-10-16 01:00:00+02:00,521.0,2689.0,4322.0,0.0,,44.0,28.0,7677.0,220.0,60.0,103.0,838.0,,0.0,,,,,
2019-10-16 02:00:00+02:00,504.0,2423.0,3941.0,,,44.0,28.0,7679.0,216.0,48.0,100.0,925.0,,0.0,,,,,
2019-10-16 03:00:00+02:00,379.0,2323.0,3915.0,,0.0,45.0,28.0,7683.0,216.0,36.0,104.0,760.0,,0.0,,,,,
2019-10-16 04:00:00+02:00,352.0,2365.0,3974.0,,0.0,48.0,28.0,7686.0,216.0,33.0,105.0,601.0,,0.0,,,,,
2019-10-16 05:00:00+02:00,393.0,2493.0,4104.0,,,48.0,28.0,7687.0,220.0,32.0,104.0,321.0,,0.0,,,,,
2019-10-16 06:00:00+02:00,494.0,2629.0,4707.0,0.0,,48.0,28.0,7680.0,220.0,49.0,102.0,97.0,,0.0,,,,,
2019-10-16 07:00:00+02:00,527.0,2695.0,4856.0,,,52.0,28.0,7675.0,224.0,62.0,103.0,57.0,,123.0,,,,,
2019-10-16 08:00:00+02:00,527.0,2741.0,4887.0,,0.0,43.0,28.0,7670.0,224.0,67.0,102.0,86.0,,611.0,,,,,
2019-10-16 09:00:00+02:00,532.0,2701.0,5059.0,,0.0,52.0,28.0,7668.0,244.0,67.0,100.0,160.0,,1132.0,,,,,
2019-10-16 10:00:00+02:00,531.0,2660.0,5240.0,,,50.0,28.0,7671.0,248.0,63.0,96.0,440.0,,1468.0,,,,,
2019-10-16 11:00:00+02:00,528.0,2694.0,5138.0,0.0,,48.0,28.0,7674.0,240.0,67.0,94.0,250.0,,1618.0,,,,,
2019-10-16 12:00:00+02:00,530.0,2719.0,4899.0,0.0,,48.0,28.0,7679.0,240.0,63.0,99.0,179.0,,1635.0,,,,,
2019-10-16 13:00:00+02:00,526.0,2712.0,5267.0,,,48.0,28.0,7682.0,240.0,65.0,100.0,91.0,,1525.0,,,,,
2019-10-16 14:00:00+02:00,529.0,2704.0,5342.0,,0.0,48.0,28.0,7681.0,240.0,67.0,101.0,93.0,,1286.0,,,,,
2019-10-16 15:00:00+02:00,522.0,2692.0,5274.0,,0.0,48.0,28.0,7678.0,240.0,68.0,102.0,45.0,,903.0,,,,,
2019-10-16 16:00:00+02:00,524.0,2736.0,5108.0,,0.0,48.0,28.0,7678.0,240.0,68.0,83.0,27.0,,397.0,,,,,
2019-10-16 17:00:00+02:00,524.0,2706.0,5140.0,,0.0,48.0,28.0,7675.0,240.0,68.0,95.0,6.0,,53.0,,,,,
2019-10-16 18:00:00+02:00,527.0,2707.0,5090.0,0.0,,48.0,28.0,7677.0,220.0,65.0,101.0,3.0,,0.0,,,,,
2019-10-16 19:00:00+02:00,525.0,2676.0,4978.0,0.0,,48.0,28.0,7675.0,220.0,64.0,102.0,4.0,,0.0,,,,,
2019-10-16 20:00:00+02:00,518.0,2579.0,4989.0,0.0,,48.0,28.0,7674.0,220.0,64.0,104.0,26.0,,0.0,,,,,
2019-10-16 21:00:00+02:00,525.0,2646.0,4961.0,0.0,,48.0,28.0,7674.0,220.0,64.0,105.0,34.0,,0.0,,,,,
2019-10-16 22:00:00+02:00,526.0,2599.0,4450.0,0.0,,44.0,28.0,7676.0,220.0,64.0,105.0,36.0,,0.0,,,,,
2019-10-16 23:00:00+02:00,531.0,2624.0,4472.0,0.0,,44.0,24.0,7677.0,220.0,63.0,102.0,61.0,,0.0,,,,,
2019-10-17 00:00:00+02:00,524.0,2630.0,4521.0,,0.0,44.0,24.0,7675.0,220.0,58.0,104.0,57.0,,0.0,,,,,
2019-10-17 01:00:00+02:00,520.0,2590.0,4475.0,,0.0,44.0,24.0,7676.0,220.0,58.0,104.0,64.0,,0.0,,,,,
2019-10-17 02:00:00+02:00,509.0,2406.0,4223.0,,,44.0,24.0,7674.0,216.0,49.0,103.0,122.0,,0.0,,,,,
2019-10-17 03:00:00+02:00,368.0,2304.0,4258.0,,,44.0,24.0,7674.0,216.0,40.0,103.0,185.0,,0.0,,,,,
2019-10-17 04:00:00+02:00,341.0,2318.0,4264.0,,,47.0,24.0,7682.0,216.0,38.0,102.0,131.0,,0.0,,,,,
2019-10-17 05:00:00+02:00,388.0,2460.0,4594.0,,0.0,48.0,24.0,7682.0,220.0,39.0,101.0,94.0,,0.0,,,,,
2019-10-17 06:00:00+02:00,485.0,2674.0,5004.0,,0.0,48.0,24.0,7686.0,224.0,56.0,103.0,63.0,,0.0,,,,,
2019-10-17 07:00:00+02:00,525.0,2714.0,5212.0,,,52.0,24.0,7681.0,224.0,64.0,100.0,114.0,,99.0,,,,,
2019-10-17 08:00:00+02:00,529.0,2696.0,5071.0,0.0,,52.0,24.0,7675.0,224.0,67.0,105.0,105.0,,635.0,,,,,
2019-10-17 09:00:00+02:00,531.0,2650.0,4324.0,0.0,,52.0,24.0,7673.0,244.0,73.0,101.0,62.0,,1279.0,,,,,
2019-10-17 10:00:00+02:00,527.0,2661.0,4116.0,,0.0,49.0,24.0,7678.0,244.0,73.0,101.0,38.0,,1771.0,,,,,
2019-10-17 11:00:00+02:00,525.0,2732.0,4282.0,,0.0,48.0,24.0,7685.0,240.0,73.0,102.0,63.0,,2067.0,,,,,
2019-10-17 12:00:00+02:00,506.0,2664.0,4303.0,,,48.0,24.0,7690.0,240.0,68.0,102.0,69.0,,2207.0,,,,,
2019-10-17 13:00:00+02:00,511.0,2663.0,4278.0,0.0,,48.0,24.0,7689.0,240.0,68.0,105.0,75.0,,2036.0,,,,,
2019-10-17 14:00:00+02:00,514.0,2634.0,4438.0,0.0,,49.0,24.0,7687.0,240.0,70.0,100.0,81.0,,1762.0,,,,,
2019-10-17 15:00:00+02:00,514.0,2640.0,4724.0,0.0,,49.0,24.0,7685.0,240.0,67.0,102.0,118.0,,1255.0,,,,,
2019-10-17 16:00:00+02:00,513.0,2605.0,4883.0,,0.0,48.0,24.0,7682.0,240.0,69.0,100.0,158.0,,627.0,,,,,
2019-10-17 17:00:00+02:00,518.0,2597.0,4926.0,,0.0,48.0,24.0,7679.0,240.0,71.0,100.0,220.0,,90.0,,,,,
2019-10-17 18:00:00+02:00,520.0,2643.0,5027.0,,,48.0,24.0,7677.0,222.0,68.0,105.0,202.0,,0.0,,,,,
2019-10-17 19:00:00+02:00,506.0,2644.0,4904.0,,,48.0,24.0,7678.0,220.0,68.0,102.0,246.0,,0.0,,,,,
2019-10-17 20:00:00+02:00,524.0,2587.0,4836.0,,0.0,48.0,24.0,7683.0,220.0,68.0,99.0,258.0,,0.0,,,,,
2019-10-17 21:00:00+02:00,510.0,2544.0,5096.0,,0.0,48.0,24.0,7686.0,220.0,64.0,105.0,266.0,,0.0,,,,,
2019-10-17 22:00:00+02:00,509.0,2426.0,4540.0,,,44.0,24.0,7693.0,212.0,64.0,103.0,264.0,,0.0,,,,,
2019-10-17 23:00:00+02:00,514.0,2352.0,4799.0,,,44.0,24.0,7693.0,212.0,62.0,105.0,230.0,,0.0,,,,,
2019-10-18 00:00:00+02:00,518.0,2484.0,4543.0,,0.0,44.0,24.0,7694.0,228.0,58.0,106.0,302.0,,0.0,,,,,
2019-10-18 01:00:00+02:00,520.0,2492.0,4490.0,,0.0,44.0,24.0,7692.0,228.0,56.0,105.0,434.0,,0.0,,,,,
2019-10-18 02:00:00+02:00,502.0,2359.0,4261.0,,0.0,44.0,24.0,7689.0,224.0,49.0,104.0,487.0,,0.0,,,,,
2019-10-18 03:00:00+02:00,367.0,2071.0,4386.0,,0.0,44.0,24.0,7687.0,224.0,40.0,104.0,403.0,,0.0,,,,,
2019-10-18 04:00:00+02:00,345.0,2048.0,4420.0,,0.0,44.0,24.0,7684.0,224.0,37.0,104.0,275.0,,0.0,,,,,
2019-10-18 05:00:00+02:00,391.0,2248.0,4272.0,,0.0,48.0,24.0,7682.0,228.0,37.0,105.0,293.0,,0.0,,,,,
2019-10-18 06:00:00+02:00,482.0,2463.0,4808.0,,0.0,48.0,25.0,7682.0,228.0,53.0,105.0,272.0,,0.0,,,,,
2019-10-18 07:00:00+02:00,515.0,2635.0,4868.0,,0.0,52.0,26.0,7682.0,232.0,65.0,102.0,232.0,,94.0,,,,,
2019-10-18 08:00:00+02:00,520.0,2643.0,4803.0,,0.0,52.0,26.0,7682.0,232.0,70.0,105.0,201.0,,626.0,,,,,
2019-10-18 09:00:00+02:00,515.0,2668.0,4818.0,,,52.0,28.0,7685.0,252.0,70.0,105.0,67.0,,1254.0,,,,,
2019-10-18 10:00:00+02:00,516.0,2662.0,4855.0,,,52.0,26.0,7692.0,256.0,68.0,103.0,11.0,,1791.0,,,,,
2019-10-18 11:00:00+02:00,517.0,2644.0,4821.0,,0.0,48.0,28.0,7690.0,252.0,66.0,100.0,9.0,,2035.0,,,,,
2019-10-18 12:00:00+02:00,516.0,2628.0,4620.0,,0.0,48.0,28.0,7689.0,252.0,64.0,104.0,21.0,,2101.0,,,,,
2019-10-18 13:00:00+02:00,513.0,2650.0,4624.0,,0.0,48.0,28.0,7685.0,252.0,64.0,105.0,10.0,,1927.0,,,,,
2019-10-18 14:00:00+02:00,523.0,2692.0,4642.0,,0.0,48.0,28.0,7683.0,252.0,67.0,99.0,16.0,,1610.0,,,,,
2019-10-18 15:00:00+02:00,512.0,2679.0,4788.0,,,47.0,28.0,7682.0,248.0,64.0,103.0,22.0,,1103.0,,,,,
2019-10-18 16:00:00+02:00,511.0,2628.0,4474.0,,,48.0,28.0,7686.0,248.0,63.0,102.0,5.0,,505.0,,,,,
2019-10-18 17:00:00+02:00,510.0,2634.0,4608.0,,0.0,48.0,28.0,7686.0,248.0,64.0,102.0,7.0,,67.0,,,,,
2019-10-18 18:00:00+02:00,521.0,2657.0,4843.0,,,48.0,28.0,7686.0,232.0,57.0,103.0,7.0,,0.0,,,,,
2019-10-18 19:00:00+02:00,524.0,2629.0,4696.0,,1.0,48.0,28.0,7685.0,230.0,60.0,104.0,8.0,,0.0,,,,,
2019-10-18 20:00:00+02:00,518.0,2613.0,4642.0,,4.0,48.0,28.0,7687.0,228.0,59.0,104.0,17.0,,0.0,,,,,
2019-10-18 21:00:00+02:00,523.0,2664.0,4823.0,,4.0,45.0,28.0,7686.0,228.0,62.0,105.0,37.0,,0.0,,,,,
2019-10-18 22:00:00+02:00,489.0,2610.0,4563.0,,1.0,43.0,28.0,7688.0,228.0,52.0,108.0,53.0,,0.0,,,,,
2019-10-18 23:00:00+02:00,446.0,2602.0,4460.0,,0.0,44.0,28.0,7691.0,228.0,48.0,107.0,55.0,,0.0,,,,,
2019-10-19 00:00:00+02:00,390.0,2575.0,3765.0,,0.0,44.0,28.0,7688.0,232.0,51.0,103.0,57.0,,0.0,,,,,
2019-10-19 01:00:00+02:00,377.0,2608.0,3803.0,,0.0,44.0,28.0,7687.0,232.0,51.0,105.0,58.0,,0.0,,,,,
2019-10-19 02:00:00+02:00,368.0,2389.0,3664.0,,0.0,44.0,28.0,7680.0,228.0,37.0,105.0,57.0,,0.0,,,,,
2019-10-19 03:00:00+02:00,296.0,2276.0,3636.0,,0.0,44.0,28.0,7673.0,236.0,24.0,104.0,28.0,,0.0,,,,,
2019-10-19 04:00:00+02:00,287.0,2388.0,3586.0,,1.0,44.0,28.0,7681.0,236.0,25.0,100.0,9.0,,0.0,,,,,
2019-10-19 05:00:00+02:00,291.0,2564.0,3616.0,,4.0,48.0,28.0,7680.0,240.0,32.0,102.0,7.0,,0.0,,,,,
2019-10-19 06:00:00+02:00,310.0,2572.0,3544.0,,1.0,48.0,28.0,7682.0,240.0,32.0,103.0,17.0,,0.0,,,,,
2019-10-19 07:00:00+02:00,365.0,2583.0,3721.0,,2.0,51.0,28.0,7682.0,240.0,51.0,104.0,36.0,,102.0,,,,,
2019-10-19 08:00:00+02:00,387.0,2592.0,3726.0,,4.0,52.0,28.0,7683.0,240.0,56.0,101.0,20.0,,647.0,,,,,
2019-10-19 09:00:00+02:00,394.0,2613.0,3852.0,,2.0,52.0,28.0,7685.0,260.0,56.0,99.0,12.0,,1308.0,,,,,
2019-10-19 10:00:00+02:00,397.0,2596.0,3730.0,,3.0,52.0,28.0,7688.0,264.0,63.0,104.0,9.0,,1860.0,,,,,
2019-10-19 11:00:00+02:00,441.0,2611.0,3691.0,,4.0,50.0,28.0,7688.0,260.0,66.0,104.0,26.0,,2190.0,,,,,
2019-10-19 12:00:00+02:00,501.0,2653.0,3917.0,,3.0,48.0,28.0,7686.0,260.0,68.0,101.0,63.0,,2222.0,,,,,
2019-10-19 13:00:00+02:00,521.0,2663.0,3925.0,,0.0,48.0,28.0,7684.0,260.0,66.0,102.0,111.0,,2116.0,,,,,
2019-10-19 14:00:00+02:00,521.0,2625.0,3806.0,,0.0,47.0,28.0,7678.0,252.0,62.0,97.0,231.0,,1830.0,,,,,
2019-10-19 15:00:00+02:00,512.0,2640.0,3749.0,,0.0,44.0,28.0,7674.0,252.0,63.0,96.0,303.0,,1352.0,,,,,
2019-10-19 16:00:00+02:00,508.0,2637.0,3723.0,,0.0,44.0,28.0,7676.0,252.0,64.0,102.0,335.0,,662.0,,,,,
2019-10-19 17:00:00+02:00,504.0,2508.0,3756.0,,0.0,44.0,28.0,7679.0,252.0,65.0,103.0,373.0,,81.0,,,,,
2019-10-19 18:00:00+02:00,512.0,2574.0,3687.0,,0.0,46.0,28.0,7676.0,236.0,65.0,104.0,494.0,,0.0,,,,,
2019-10-19 19:00:00+02:00,514.0,2592.0,3453.0,0.0,,48.0,28.0,7678.0,234.0,64.0,107.0,599.0,,0.0,,,,,
2019-10-19 20:00:00+02:00,513.0,2504.0,3335.0,0.0,,48.0,28.0,7677.0,232.0,64.0,107.0,650.0,,0.0,,,,,
2019-10-19 21:00:00+02:00,514.0,2539.0,3447.0,0.0,,48.0,28.0,7675.0,232.0,62.0,103.0,501.0,,0.0,,,,,
2019-10-19 22:00:00+02:00,523.0,2575.0,3558.0,0.0,,47.0,28.0,7666.0,232.0,61.0,104.0,387.0,,0.0,,,,,
2019-10-19 23:00:00+02:00,516.0,2485.0,3528.0,,0.0,44.0,28.0,7665.0,232.0,60.0,103.0,377.0,,0.0,,,,,
2019-10-20 00:00:00+02:00,515.0,2421.0,3680.0,,0.0,44.0,28.0,7665.0,232.0,60.0,103.0,423.0,,0.0,,,,,
2019-10-20 01:00:00+02:00,509.0,2066.0,3358.0,,0.0,42.0,28.0,7664.0,232.0,60.0,103.0,470.0,,0.0,,,,,
2019-10-20 02:00:00+02:00,494.0,1761.0,2781.0,,0.0,44.0,28.0,7670.0,228.0,48.0,104.0,505.0,,0.0,,,,,
2019-10-20 03:00:00+02:00,379.0,1718.0,2683.0,,0.0,44.0,28.0,7675.0,236.0,32.0,104.0,611.0,,0.0,,,,,
2019-10-20 04:00:00+02:00,370.0,1730.0,2650.0,,,44.0,28.0,7676.0,236.0,32.0,104.0,672.0,,0.0,,,,,
2019-10-20 05:00:00+02:00,364.0,1799.0,2419.0,0.0,,44.0,27.0,7673.0,240.0,35.0,103.0,742.0,,0.0,,,,,
2019-10-20 06:00:00+02:00,393.0,1943.0,3037.0,0.0,,44.0,28.0,7672.0,240.0,43.0,100.0,743.0,,0.0,,,,,
2019-10-20 07:00:00+02:00,487.0,2137.0,3281.0,0.0,,48.0,28.0,7674.0,240.0,61.0,105.0,658.0,,106.0,,,,,
2019-10-20 08:00:00+02:00,520.0,2393.0,3422.0,,,48.0,28.0,7676.0,240.0,68.0,104.0,624.0,,701.0,,,,,
2019-10-20 09:00:00+02:00,518.0,2342.0,3414.0,0.0,,48.0,28.0,7679.0,260.0,72.0,104.0,617.0,,1430.0,,,,,
2019-10-20 10:00:00+02:00,501.0,2382.0,3432.0,,,48.0,28.0,7683.0,264.0,72.0,98.0,672.0,,1950.0,,,,,
2019-10-20 11:00:00+02:00,515.0,2390.0,3343.0,,0.0,48.0,28.0,7682.0,260.0,68.0,107.0,765.0,,2222.0,,,,,
2019-10-20 12:00:00+02:00,550.0,2363.0,3386.0,,2.0,48.0,28.0,7675.0,260.0,68.0,104.0,710.0,,2289.0,,,,,
2019-10-20 13:00:00+02:00,553.0,2373.0,3497.0,,0.0,48.0,28.0,7672.0,260.0,68.0,103.0,683.0,,2129.0,,,,,
2019-10-20 14:00:00+02:00,544.0,2358.0,3567.0,,,48.0,28.0,7669.0,252.0,63.0,102.0,652.0,,1754.0,,,,,
2019-10-20 15:00:00+02:00,538.0,2327.0,3562.0,0.0,,48.0,28.0,7667.0,252.0,65.0,100.0,697.0,,1167.0,,,,,
