UTC time,oil,wind,unknown,nat_gas,coal,biomass,geothermal,hydro,nuclear,solar
2023-07-19 00:00:00,0.0,478.2479951189041,0.0,394.80493103116476,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 01:00:00,0.0,515.6578921279552,0.0,383.3575072971013,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 02:00:00,0.0,555.9342441543868,0.0,373.75422346237093,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 03:00:00,0.0,598.0972455302841,0.0,366.0099646915411,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 04:00:00,0.0,640.8962404464583,0.0,360.10939324436464,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 05:00:00,0.0,682.0006261914518,0.0,355.88996036945434,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 06:00:00,0.0,720.2006333480351,0.0,353.1944392457202,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 07:00:00,0.0,754.6326264721137,0.0,352.130313411976,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 08:00:00,0.0,785.3313137266334,0.0,352.56067979291885,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 09:00:00,0.0,809.007863847376,0.0,354.41235488679683,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 10:00:00,0.0,820.9888761376753,0.0,357.2712954738515,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 11:00:00,0.0,818.3036949528579,0.0,361.5696379824359,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 12:00:00,0.0,802.6367099094708,0.0,368.21820148302623,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 13:00:00,0.0,774.9445781775855,0.0,377.52258430731104,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 14:00:00,0.0,735.9464110697197,0.0,388.3471837294488,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 15:00:00,0.0,688.2112922017848,0.0,399.3096279912028,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 16:00:00,0.0,633.7814816117502,0.0,409.7845349960437,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 17:00:00,0.0,573.6784725857578,0.0,419.71192374123046,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 18:00:00,0.0,514.2333041557717,0.0,428.3150503796247,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 19:00:00,0.0,464.80962798580674,0.0,434.2013465937531,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 20:00:00,0.0,431.98832898319176,0.0,436.1497474878631,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 21:00:00,0.0,417.4063449754651,0.0,433.61550671973566,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 22:00:00,0.0,418.52511115296966,0.0,426.9436282587058,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19 23:00:00,0.0,432.1028759016302,0.0,417.24131504451253,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 00:00:00,0.0,455.17543551026716,0.0,406.0231230378387,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 01:00:00,0.0,485.41666381911114,0.0,394.69031516747,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 02:00:00,0.0,520.675453986749,0.0,384.2222693149205,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 03:00:00,0.0,559.3863497585165,0.0,375.1161170032308,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 04:00:00,0.0,600.1412951024874,0.0,367.6127551237977,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 05:00:00,0.0,641.0709606469696,0.0,361.751357746626,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 06:00:00,0.0,680.6357969975024,0.0,357.4728984961731,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 07:00:00,0.0,717.6342117348081,0.0,354.80160595407455,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 08:00:00,0.0,751.4827627307208,0.0,353.6811428734967,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 09:00:00,0.0,780.2453132890485,0.0,354.04674888014677,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 10:00:00,0.0,800.6170947133619,0.0,355.65902217699914,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 11:00:00,0.0,809.4603948331098,0.0,358.61433007971755,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 12:00:00,0.0,806.0485523712903,0.0,363.41626578137186,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 13:00:00,0.0,790.4965652744379,0.0,370.46942504434145,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 14:00:00,0.0,763.2214881720788,0.0,379.4083043868951,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 15:00:00,0.0,725.7163901869318,0.0,389.35896618904894,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 16:00:00,0.0,679.748935899341,0.0,399.5717505925463,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 17:00:00,0.0,626.7137042425494,0.0,409.6418371668884,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 18:00:00,0.0,570.4735041991605,0.0,418.9784437732566,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 19:00:00,0.0,517.6415660924836,0.0,426.58989518350484,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 20:00:00,0.0,474.81494753783767,0.0,431.369821335684,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 21:00:00,0.0,446.1106462566514,0.0,432.4926640277098,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 22:00:00,0.0,432.31787870481054,0.0,429.71814614320783,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20 23:00:00,0.0,432.2103773032204,0.0,423.47973059386015,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 00:00:00,0.0,443.69290640674376,0.0,414.7514268158494,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 01:00:00,0.0,464.55478511292745,0.0,404.7208709916597,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 02:00:00,0.0,492.6151195498382,0.0,394.4715701532901,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 03:00:00,0.0,526.0007346541773,0.0,384.7938435782604,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 04:00:00,0.0,563.0710148783323,0.0,376.20329935102905,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 05:00:00,0.0,602.0709877626509,0.0,368.97732854882753,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 06:00:00,0.0,641.3533923800767,0.0,363.22511352250035,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 07:00:00,0.0,679.4938020574424,0.0,359.0133597382875,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 08:00:00,0.0,715.4882823940816,0.0,356.3472513058921,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 09:00:00,0.0,747.866797841565,0.0,355.1970000930194,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 10:00:00,0.0,774.2419462774635,0.0,355.4280111350093,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 11:00:00,0.0,791.8511705552867,0.0,357.0211706073634,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 12:00:00,0.0,798.9498614632885,0.0,360.2187181943676,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 13:00:00,0.0,794.7232133688632,0.0,365.3440716193545,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 14:00:00,0.0,778.9723507704709,0.0,372.3761880031248,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 15:00:00,0.0,752.3443704787014,0.0,380.86757709608685,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 16:00:00,0.0,716.0466531890212,0.0,390.2196638443166,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 17:00:00,0.0,671.3801787157853,0.0,399.93075050560253,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 18:00:00,0.0,620.9268414574728,0.0,409.45459713942955,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 19:00:00,0.0,569.2842037749782,0.0,418.0222461614672,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 20:00:00,0.0,522.0495756564079,0.0,424.6960337485756,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 21:00:00,0.0,484.08011095652967,0.0,428.5943488881427,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 22:00:00,0.0,458.19899483067013,0.0,429.15624751567526,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21 23:00:00,0.0,445.20468606694527,0.0,426.31798905476774,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 00:00:00,0.0,444.4487962368445,0.0,420.5347079353086,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 01:00:00,0.0,454.50179067488597,0.0,412.62778946348413,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 02:00:00,0.0,473.5584551123621,0.0,403.5496798083871,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 03:00:00,0.0,499.77959488326974,0.0,394.1717616933238,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 04:00:00,0.0,531.425304880801,0.0,385.1875305221764,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 05:00:00,0.0,566.7481463217259,0.0,377.082429535502,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 06:00:00,0.0,604.0507693509013,0.0,370.1537715290012,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 07:00:00,0.0,641.7722857041718,0.0,364.5835656336443,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 08:00:00,0.0,678.6302840491267,0.0,360.4654084697682,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 09:00:00,0.0,713.2485409453459,0.0,357.8312042813938,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 10:00:00,0.0,743.7452436114047,0.0,356.62960770820155,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 11:00:00,0.0,767.7982070833457,0.0,356.82538915778247,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 12:00:00,0.0,783.3740342733171,0.0,358.5220536760751,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 13:00:00,0.0,789.0486238210901,0.0,361.9330626477148,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 14:00:00,0.0,784.0104872957805,0.0,367.15462532541983,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 15:00:00,0.0,768.1774288872409,0.0,374.01110121075334,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 16:00:00,0.0,742.1120410381311,0.0,382.11538252753496,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 17:00:00,0.0,706.7461098769581,0.0,391.02306651656875,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 18:00:00,0.0,663.8364756672155,0.0,400.23883182799915,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 19:00:00,0.0,616.5603397210969,0.0,409.1305389947332,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 20:00:00,0.0,569.3049576887524,0.0,416.9132863716544,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 21:00:00,0.0,526.692534322641,0.0,422.75381762989855,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 22:00:00,0.0,492.44576457665556,0.0,425.9550325727869,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22 23:00:00,0.0,468.8252253218004,0.0,426.1365108137773,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 00:00:00,0.0,456.63701077932245,0.0,423.33560937454297,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 01:00:00,0.0,455.5694007271042,0.0,417.9816994190136,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 02:00:00,0.0,464.56392791973315,0.0,410.7656896137004,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 03:00:00,0.0,482.17176140150144,0.0,402.4687256535121,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 04:00:00,0.0,506.7985331411512,0.0,393.8281280878442,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 05:00:00,0.0,536.7733397314386,0.0,385.4552788116731,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 06:00:00,0.0,570.4120545411699,0.0,377.8045251703371,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 07:00:00,0.0,606.092170122671,0.0,371.1940454019907,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 08:00:00,0.0,642.3612270858988,0.0,365.8297269358794,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 09:00:00,0.0,677.8048840156223,0.0,361.8304656086366,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 10:00:00,0.0,710.7750638135135,0.0,359.23003665841907,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 11:00:00,0.0,739.2866354484296,0.0,358.02771290810074,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 12:00:00,0.0,761.3303348608733,0.0,358.2748832920879,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 13:00:00,0.0,775.1894793409817,0.0,360.10397296990135,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 14:00:00,0.0,779.5999833183812,0.0,363.6292991476606,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 15:00:00,0.0,773.888706102811,0.0,368.82020017920695,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 16:00:00,0.0,758.0003735704711,0.0,375.46779135337096,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 17:00:00,0.0,732.3732417237146,0.0,383.2454289349698,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 18:00:00,0.0,698.104858695465,0.0,391.74213038148446,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 19:00:00,0.0,657.332599208281,0.0,400.4363346881088,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 20:00:00,0.0,613.3187784485167,0.0,408.6748105298816,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 21:00:00,0.0,570.0056563855788,0.0,415.7143140798901,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 22:00:00,0.0,531.2257104811172,0.0,420.8346733263385,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23 23:00:00,0.0,500.0254679014588,0.0,423.4855920700579,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 00:00:00,0.0,478.33123934039065,0.0,423.41060072230044,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 01:00:00,0.0,466.9503200337474,0.0,420.69615007065704,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 02:00:00,0.0,465.7571239767403,0.0,415.7309198421787,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 03:00:00,0.0,473.96444268912086,0.0,409.0998227478454,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 04:00:00,0.0,490.38148791513606,0.0,401.46397541784484,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 05:00:00,0.0,513.5774138232873,0.0,393.459627114759,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 06:00:00,0.0,541.9947341822286,0.0,385.63207614254804,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 07:00:00,0.0,574.0434521524498,0.0,378.4130607722694,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 08:00:00,0.0,608.2023396191744,0.0,372.1213938540744,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 09:00:00,0.0,643.0036118173983,0.0,366.9759297313555,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 10:00:00,0.0,676.889337815456,0.0,363.1029831948873,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 11:00:00,0.0,708.0879866319428,0.0,360.565348051494,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 12:00:00,0.0,734.7091607464081,0.0,359.420115671791,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 13:00:00,0.0,754.9493200436949,0.0,359.76204432084614,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 14:00:00,0.0,767.274651681038,0.0,361.6956717342534,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 15:00:00,0.0,770.5816788919245,0.0,365.2579359567302,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 16:00:00,0.0,764.2910262311977,0.0,370.36286365505055,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 17:00:00,0.0,748.3321339774561,0.0,376.8041462950102,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 18:00:00,0.0,723.2184963364606,0.0,384.27313833824735,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 19:00:00,0.0,690.2755477723708,0.0,392.35473651317807,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 20:00:00,0.0,651.7971631104438,0.0,400.51477352152983,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 21:00:00,0.0,610.9014097480112,0.0,408.11454380070995,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 22:00:00,0.0,571.0635601145642,0.0,414.4746085635242,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24 23:00:00,0.0,535.5445140080114,0.0,418.9801003167911,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 00:00:00,0.0,506.93787667420105,0.0,421.19535051954574,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 01:00:00,0.0,486.94409835397425,0.0,420.9457502951014,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 02:00:00,0.0,476.35061116535724,0.0,418.33833506864005,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 03:00:00,0.0,475.157526927239,0.0,413.71907890824275,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 04:00:00,0.0,482.76950742118754,0.0,407.5915271630438,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 05:00:00,0.0,498.1734606222374,0.0,400.5255771389014,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 06:00:00,0.0,520.084097402233,0.0,393.07882664072474,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 07:00:00,0.0,547.0637747773415,0.0,385.7459437064971,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 08:00:00,0.0,577.6330571982579,0.0,378.93366878028576,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 09:00:00,0.0,610.3183345078281,0.0,372.9547992558206,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 10:00:00,0.0,643.603836161642,0.0,368.02889122535396,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 11:00:00,0.0,675.8459113967924,0.0,364.29711963842396,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 12:00:00,0.0,705.2775360716003,0.0,361.8586176551075,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 13:00:00,0.0,730.1134280576475,0.0,360.81033098797684,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 14:00:00,0.0,748.6940398693428,0.0,361.25300136111514,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 15:00:00,0.0,759.6378593806337,0.0,363.25546865892267,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 16:00:00,0.0,761.9644428059157,0.0,366.80916615698663,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 17:00:00,0.0,755.1482883916859,0.0,371.8066562259984,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 18:00:00,0.0,739.1833923640733,0.0,378.03989728212287,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 19:00:00,0.0,714.7294700682221,0.0,385.19731689765047,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 20:00:00,0.0,683.2633165893329,0.0,392.85604520959015,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 21:00:00,0.0,647.0823631686721,0.0,400.48529450515,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 22:00:00,0.0,609.0729616416181,0.0,407.47995153433715,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25 23:00:00,0.0,572.3087378248148,0.0,413.2300259255641,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 00:00:00,0.0,539.6233072495079,0.0,417.2126882225549,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 01:00:00,0.0,513.2837028017411,0.0,419.0792192588282,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 02:00:00,0.0,494.8171569835492,0.0,418.7087771637341,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 03:00:00,0.0,484.9873419553941,0.0,416.21392803598843,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 04:00:00,0.0,483.8784246882908,0.0,411.9027275995161,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 05:00:00,0.0,491.0259426552641,0.0,406.2141523692087,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 06:00:00,0.0,505.5550200287486,0.0,399.6464895049667,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 07:00:00,0.0,526.3093974030451,0.0,392.69621660573193,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 08:00:00,0.0,551.9712273006514,0.0,385.81494269300885,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 09:00:00,0.0,581.1447809042397,0.0,379.38487097441475,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 10:00:00,0.0,612.3743085329409,0.0,373.70688109988436,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 11:00:00,0.0,644.1101099648666,0.0,369.0020003691542,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 12:00:00,0.0,674.6938230182334,0.0,365.4303090121308,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 13:00:00,0.0,702.4036255379405,0.0,363.1203200000538,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 14:00:00,0.0,725.5488327036417,0.0,362.1866606805845,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 15:00:00,0.0,742.5933460421377,0.0,362.72106466975356,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 16:00:00,0.0,752.2788944240267,0.0,364.7651154133701,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 17:00:00,0.0,753.7135914078563,0.0,368.28588581968427,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 18:00:00,0.0,746.4484918859648,0.0,373.16289155090357,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 19:00:00,0.0,730.5889809770935,0.0,379.180104224277,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 20:00:00,0.0,706.9261487832132,0.0,386.0180747169336,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 21:00:00,0.0,677.0042559759427,0.0,393.2516846110418,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 22:00:00,0.0,643.0386088087804,0.0,400.3658180726895,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26 23:00:00,0.0,607.6736733167976,0.0,406.7979219991268,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 00:00:00,0.0,573.6484902831528,0.0,412.0053051108408,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 01:00:00,0.0,543.466096542447,0.0,415.5422621848345,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 02:00:00,0.0,519.141626762998,0.0,417.1255196742843,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 03:00:00,0.0,502.06448435919606,0.0,416.66972385513634,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 04:00:00,0.0,492.97145452374343,0.0,414.2862257273262,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 05:00:00,0.0,491.99869858950376,0.0,410.25018904826743,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 06:00:00,0.0,498.77685930912617,0.0,404.94833927661705,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 07:00:00,0.0,512.5431283560856,0.0,398.8222779411745,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 08:00:00,0.0,532.2571778283685,0.0,392.31861031709167,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 09:00:00,0.0,556.7009793663042,0.0,385.85174064575324,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 10:00:00,0.0,584.5376439496225,0.0,379.77931087281877,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 11:00:00,0.0,614.3238769572446,0.0,374.3906556209865,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 12:00:00,0.0,644.508849987739,0.0,369.9104823165586,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 13:00:00,0.0,673.4562377628397,0.0,366.5154011583062,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 14:00:00,0.0,699.5025352332407,0.0,364.35103091944535,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 15:00:00,0.0,721.0479406376892,0.0,363.5360477945994,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 16:00:00,0.0,736.6634175308579,0.0,364.15058160398473,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 17:00:00,0.0,745.1885044693571,0.0,366.2182337118345,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 18:00:00,0.0,745.818498177661,0.0,369.69056263136906,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 19:00:00,0.0,738.2037395773773,0.0,374.435333427823,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 20:00:00,0.0,722.5649441802952,0.0,380.2267040723783,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 21:00:00,0.0,699.784600078119,0.0,386.73919434171006,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 22:00:00,0.0,671.4116044434497,0.0,393.55250620719977,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27 23:00:00,0.0,639.5426388801236,0.0,400.1752141031633,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 00:00:00,0.0,606.5955645816382,0.0,406.09025960700205,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 01:00:00,0.0,575.0308305620426,0.0,410.8162608959183,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 02:00:00,0.0,547.0862286625204,0.0,413.9708902851013,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 03:00:00,0.0,524.5753565108582,0.0,415.3203070701188,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 04:00:00,0.0,508.77340551730083,0.0,414.8032663987225,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 05:00:00,0.0,500.3860520534023,0.0,412.52672772349496,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 06:00:00,0.0,499.58145568126423,0.0,408.737533500056,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 07:00:00,0.0,506.06229201867495,0.0,403.77990572061526,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 08:00:00,0.0,519.1597349235217,0.0,398.0492580188535,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 09:00:00,0.0,537.9303571449129,0.0,391.95049933230337,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 10:00:00,0.0,561.2340005472677,0.0,385.86490510256107,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 11:00:00,0.0,587.7789387522562,0.0,380.1277803617738,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28 12:00:00,0.0,616.1438943699976,0.0,375.01913133916617,0.0,0.0,0.0,0.0,0.0,0.0
