UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown,avg_wind_production_forecast
10/20/2022 8:00,0,2297,0,11650,768,636,1424,0,88,664
10/20/2022 9:00,0,2475,0,11238,1088,796,1440,0,88,1064
10/20/2022 10:00,0,2342,0,11028,1280,1472,1440,0,88,1604
10/20/2022 11:00,0,2338,0,10605,1356,2176,1440,0,88,2312
10/20/2022 12:00,0,2366,0,10886,1276,2472,1440,0,88,3108
10/20/2022 13:00,0,2351,0,10113,1036,4232,1440,0,88,3936
10/20/2022 14:00,0,2259,0,10620,676,4964,1424,0,88,4664
10/20/2022 15:00,0,2154,0,11597,272,4912,1424,0,88,5508
10/20/2022 16:00,0,2062,0,12668,48,6068,1408,0,88,6776
10/20/2022 17:00,0,2065,0,12001,0,8108,1396,0,88,7964
10/20/2022 18:00,0,1706,0,10758,0,9016,1392,0,88,8768
10/20/2022 19:00,0,1581,0,10028,0,9216,1388,0,88,9220
10/20/2022 20:00,0,1540,0,9210,0,10156,1368,0,88,9404
10/20/2022 21:00,0,1375,0,8822,0,10608,1352,0,88,9500
10/20/2022 22:00,0,1489,0,8268,0,10308,1408,0,88,9480
10/20/2022 23:00,0,1287,0,8024,0,10028,1408,0,88,9420
10/21/2022 0:00,0,1588,0,7850,0,10388,1404,0,88,9368
10/21/2022 1:00,0,2129,0,7804,0,10320,1392,0,88,9244
10/21/2022 2:00,0,2864,0,7989,0,9900,1392,0,88,8912
10/21/2022 3:00,0,3954,0,8260,0,9524,1392,0,88,8352
10/21/2022 4:00,0,4889,0,9714,0,8316,1392,0,88,7652
10/21/2022 5:00,0,5309,0,11340,0,7476,1392,0,88,6832
10/21/2022 6:00,0,5503,0,11777,116,7320,1392,0,88,5900
10/21/2022 7:00,0,5498,0,11809,336,7196,1392,0,88,5256
10/21/2022 8:00,0,5731,0,10989,624,7312,1392,0,88,4976
10/21/2022 9:00,0,5936,0,10509,816,6316,1392,0,88,4676
10/21/2022 10:00,0,5811,0,9951,916,6460,1392,0,88,4232
10/21/2022 11:00,0,5821,0,9970,892,6124,1392,0,88,3788
10/21/2022 12:00,0,5897,0,9781,808,6192,1392,0,88,3448
10/21/2022 13:00,0,5881,0,10174,624,5392,1392,0,88,3000
10/21/2022 14:00,0,5803,0,10823,408,3764,1392,0,88,2392
10/21/2022 15:00,0,5588,0,11295,160,2568,1392,0,88,2084
10/21/2022 16:00,0,5644,0,12027,24,1356,1392,0,88,2136
10/21/2022 17:00,0,5653,0,11917,0,1844,1392,0,88,2104
10/21/2022 18:00,0,5860,0,10847,0,1740,1392,0,88,1940
10/21/2022 19:00,0,5629,0,10314,0,1284,1392,0,88,1728
10/21/2022 20:00,0,5529,0,9524,0,1000,1392,0,88,1492
10/21/2022 21:00,0,5339,0,8757,0,972,1392,0,88,1312
10/21/2022 22:00,0,5504,0,8433,0,876,1344,0,88,1040
10/21/2022 23:00,0,5519,0,8096,0,980,1344,0,88,888
10/22/2022 0:00,0,5480,0,7889,0,1236,1344,0,88,872
10/22/2022 1:00,0,5479,0,7907,0,908,1344,0,88,824
10/22/2022 2:00,0,5543,0,8026,0,904,1344,0,88,768
10/22/2022 3:00,0,5441,0,8250,0,1032,1360,0,88,772
10/22/2022 4:00,0,5408,0,8824,0,1108,1360,0,88,792
10/22/2022 5:00,0,5740,0,9322,0,400,1360,0,88,776
10/22/2022 6:00,0,5779,0,9798,104,536,1360,0,88,708
10/22/2022 7:00,0,6117,0,10238,256,364,1360,0,88,616
10/22/2022 8:00,0,6294,0,11009,332,916,1360,0,88,560
10/22/2022 9:00,0,6591,0,10846,368,724,1376,0,88,564
10/22/2022 10:00,0,6649,0,11295,360,512,1372,0,88,740
10/22/2022 11:00,0,6517,0,11024,332,288,1360,0,88,1196
10/22/2022 12:00,0,6557,0,10608,216,448,1360,0,88,1728
10/22/2022 13:00,0,6487,0,10375,140,872,1360,0,88,2112
10/22/2022 14:00,0,6426,0,10293,88,1080,1360,0,88,2392
10/22/2022 15:00,0,6157,0,11544,40,1172,1360,0,88,2624
10/22/2022 16:00,0,5946,0,11781,8,1580,1360,0,88,2768
10/22/2022 17:00,0,5919,0,11830,0,1996,1376,0,88,3048
10/22/2022 18:00,0,6018,0,11597,0,2124,1376,0,88,3272
10/22/2022 19:00,0,5269,0,10253,0,2944,1376,0,88,3284
10/22/2022 20:00,0,5116,0,10115,0,2536,1376,0,88,3348
10/22/2022 21:00,0,5161,0,9873,0,2224,1376,0,88,3460
10/22/2022 22:00,0,5235,0,9106,0,2176,1372,0,88,2232
10/22/2022 23:00,0,4961,0,8929,0,1460,1360,0,88,1764
10/23/2022 0:00,0,4747,0,8876,0,716,1360,0,88,1096
10/23/2022 1:00,0,4152,0,9091,0,240,1364,0,88,640
10/23/2022 2:00,0,4880,0,8772,0,48,1376,0,88,392
10/23/2022 3:00,0,4419,0,8804,0,16,1376,0,88,296
10/23/2022 4:00,0,4966,0,9606,0,88,1376,0,88,332
10/23/2022 5:00,0,5438,0,10243,0,276,1376,0,88,432
10/23/2022 6:00,0,5787,0,10479,144,656,1376,0,88,576
10/23/2022 7:00,0,5864,0,10609,476,820,1376,0,88,720
10/23/2022 8:00,0,5500,0,10735,880,544,1376,0,88,700
10/23/2022 9:00,0,5238,0,10988,1272,628,1376,0,88,736
10/23/2022 10:00,0,4025,0,11534,1488,788,1360,0,88,1008
10/23/2022 11:00,0,3341,0,11155,1536,908,1360,0,88,1244
10/23/2022 12:00,0,3251,0,10564,1416,968,1360,0,88,1356
10/23/2022 13:00,0,4202,0,10080,1132,984,1360,0,88,1368
10/23/2022 14:00,0,5337,0,10511,712,788,1360,0,88,1352
10/23/2022 15:00,0,5531,0,10979,268,988,1360,0,88,1460
10/23/2022 16:00,0,5488,0,12028,40,1396,1360,0,88,1708
10/23/2022 17:00,0,5313,0,11813,0,1928,1360,0,88,1944
10/23/2022 18:00,0,5399,0,10288,0,2068,1344,0,88,2128
10/23/2022 19:00,0,5366,0,9602,0,2284,1344,0,88,2320
10/23/2022 20:00,0,5439,0,9348,0,2328,1344,0,88,2524
10/23/2022 21:00,0,4541,0,9022,0,2016,1344,0,88,2716
10/23/2022 22:00,0,3119,0,8713,0,2108,1344,0,88,2600
10/23/2022 23:00,0,2941,0,8649,0,1732,1344,0,88,2736
10/24/2022 0:00,0,2855,0,8625,0,1996,1344,0,88,2540
10/24/2022 1:00,0,2894,0,8672,0,1728,1344,0,88,2252
10/24/2022 2:00,0,3044,0,8883,0,1340,1344,0,88,2004
10/24/2022 3:00,0,4795,0,8691,0,1096,1344,0,88,1736
10/24/2022 4:00,0,7288,0,9139,0,1300,1344,0,88,1604
10/24/2022 5:00,0,9300,0,9815,0,1192,1344,0,88,1704
10/24/2022 6:00,0,10342,0,10340,140,532,1344,0,88,1672
10/24/2022 7:00,0,10958,0,10143,472,172,1344,0,88,1272
10/24/2022 8:00,0,11129,0,9134,804,168,1344,0,88,868
10/24/2022 9:00,0,10951,0,9510,1036,188,1344,0,88,696
10/24/2022 10:00,0,10823,0,8931,1140,224,1344,0,88,660
10/24/2022 11:00,0,10705,0,9249,1172,112,1344,0,88,696
10/24/2022 12:00,0,10267,0,9332,1024,232,1344,0,88,800
10/24/2022 13:00,0,10248,0,9405,780,412,1344,0,88,800
10/24/2022 14:00,0,9911,0,10487,468,572,1344,0,88,696
10/24/2022 15:00,0,9625,0,11650,152,676,1344,0,88,640
10/24/2022 16:00,0,9835,0,12767,20,708,1344,0,88,688
10/24/2022 17:00,0,10922,0,12657,0,500,1344,0,88,808
10/24/2022 18:00,0,10279,0,11791,0,940,1344,0,88,1032
10/24/2022 19:00,0,8264,0,11392,0,960,1344,0,88,1228
10/24/2022 20:00,0,6478,0,11370,0,1072,1344,0,88,1256
10/24/2022 21:00,0,5075,0,11395,0,972,1344,0,88,1240
10/24/2022 22:00,0,5347,0,11088,0,600,1376,0,88,1184
10/24/2022 23:00,0,5205,0,10937,0,556,1376,0,88,1204
10/25/2022 0:00,0,4757,0,10813,0,924,1376,0,88,1232
10/25/2022 1:00,0,4099,0,10776,0,1340,1376,0,88,1288
10/25/2022 2:00,0,5279,0,10831,0,1148,1376,0,88,1380
10/25/2022 3:00,0,6376,0,11014,0,980,1376,0,88,1436
10/25/2022 4:00,0,7575,0,11667,0,1652,1392,0,88,1428
10/25/2022 5:00,0,8007,0,12588,0,2788,1380,0,88,1392
10/25/2022 6:00,0,8644,0,12871,120,3808,1392,0,88,1280
10/25/2022 7:00,0,9313,0,13358,408,2568,1392,0,88,1172
10/25/2022 8:00,0,9929,0,13762,732,2076,1392,0,88,992
10/25/2022 9:00,0,9780,0,13611,928,2376,1392,0,88,880
10/25/2022 10:00,0,9936,0,13233,1200,1820,1388,0,88,1000
10/25/2022 11:00,0,9559,0,12938,1408,1856,1376,0,88,1196
10/25/2022 12:00,0,9379,0,12510,1320,2668,1376,0,88,1292
10/25/2022 13:00,0,9481,0,12344,1020,2736,1376,0,88,1196
10/25/2022 14:00,0,9508,0,13146,616,2344,1376,0,88,1056
10/25/2022 15:00,0,8619,0,14153,224,2492,1376,0,88,1028
10/25/2022 16:00,0,7726,0,15302,32,2244,1376,0,88,1188
10/25/2022 17:00,0,7713,0,15263,0,2012,1376,0,88,1356
10/25/2022 18:00,0,7777,0,13841,0,1316,1376,0,88,1372
10/25/2022 19:00,0,7762,0,12849,0,948,1376,0,88,1320
10/25/2022 20:00,0,7858,0,12533,0,656,1376,0,88,1232
10/25/2022 21:00,0,7860,0,11722,0,292,1376,0,88,1056
10/25/2022 22:00,0,7612,0,11388,0,80,1408,0,88,800
10/25/2022 23:00,0,6745,0,11194,0,16,1408,0,88,560
10/26/2022 0:00,0,6647,0,10955,0,16,1408,0,88,376
10/26/2022 1:00,0,6913,0,10932,0,24,1408,0,88,280
10/26/2022 2:00,0,7015,0,10941,0,32,1408,0,88,248
10/26/2022 3:00,0,7873,0,11276,0,116,1424,0,88,248
10/26/2022 4:00,0,7937,0,13042,0,416,1424,0,88,264
10/26/2022 5:00,0,7937,0,13726,0,656,1424,0,88,268
10/26/2022 6:00,0,7913,0,13515,108,432,1424,0,88,284
10/26/2022 7:00,0,8234,0,13709,304,140,1424,0,88,304
10/26/2022 8:00,0,8323,0,12786,600,68,1424,0,88,292
10/26/2022 9:00,0,8548,0,12140,712,28,1424,0,88,264
10/26/2022 10:00,0,8563,0,11797,796,16,1420,0,88,244
10/26/2022 11:00,0,8614,0,11725,872,16,1408,0,88,240
10/26/2022 12:00,0,8465,0,11536,848,16,1408,0,88,240
10/26/2022 13:00,0,8250,0,11896,692,16,1408,0,88,220
10/26/2022 14:00,0,8131,0,12576,428,20,1408,0,88,216
10/26/2022 15:00,0,7770,0,12883,160,36,1408,0,88,264
10/26/2022 16:00,0,7892,0,13791,24,52,1408,0,88,344
10/26/2022 17:00,0,8022,0,14190,0,64,1408,0,88,416
10/26/2022 18:00,0,8082,0,13320,0,108,1408,0,88,472
10/26/2022 19:00,0,8048,0,11787,0,152,1408,0,88,528
10/26/2022 20:00,0,8181,0,11088,0,168,1408,0,88,552
10/26/2022 21:00,0,7747,0,10953,0,152,1408,0,88,564
10/26/2022 22:00,0,3931,0,10676,0,176,1392,0,88,576
10/26/2022 23:00,0,3095,0,10749,0,236,1392,0,88,576
10/27/2022 0:00,0,3088,0,10657,0,148,1400,0,88,560
10/27/2022 1:00,0,3049,0,10645,0,144,1408,0,88,560
10/27/2022 2:00,0,3009,0,10568,0,176,1392,0,88,548
10/27/2022 3:00,0,4854,0,10444,0,128,1392,0,88,520
10/27/2022 4:00,0,5565,0,11992,0,72,1404,0,88,492
10/27/2022 5:00,0,5789,0,13920,0,68,1408,0,88,420
10/27/2022 6:00,0,5979,0,14672,160,20,1392,0,88,304
10/27/2022 7:00,0,6016,0,13784,536,16,1392,0,88,216
10/27/2022 8:00,0,6226,0,12852,1024,16,1392,0,88,152
10/27/2022 9:00,0,6317,0,12235,1444,16,1392,0,88,120
10/27/2022 10:00,0,5447,0,11694,1680,16,1392,0,88,124
10/27/2022 11:00,0,5208,0,11401,1712,16,1392,0,88,152
10/27/2022 12:00,0,5290,0,11524,1556,16,1392,0,88,192
10/27/2022 13:00,0,5986,0,11579,1232,40,1392,0,88,236
10/27/2022 14:00,0,6087,0,12389,752,100,1384,0,88,316
10/27/2022 15:00,0,5856,0,14029,260,176,1376,0,88,432
10/27/2022 16:00,0,5871,0,14681,32,264,1376,0,88,612
10/27/2022 17:00,0,5859,0,14185,0,316,1376,0,88,872
10/27/2022 18:00,0,6021,0,12086,0,344,1376,0,88,1112
10/27/2022 19:00,0,5301,0,11761,0,376,1376,0,88,1260
10/27/2022 20:00,0,4615,0,10960,0,504,1384,0,88,1352
10/27/2022 21:00,0,3314,0,11157,0,672,1392,0,88,1428
10/27/2022 22:00,0,4153,0,10669,0,688,1360,0,88,1508
10/27/2022 23:00,0,3049,0,10136,0,1124,1360,0,88,1576
10/28/2022 0:00,0,2946,0,9989,0,1332,1360,0,88,1632
10/28/2022 1:00,0,3884,0,9894,0,1088,1360,0,88,1660
10/28/2022 2:00,0,3269,0,9949,0,868,1364,0,88,1660
10/28/2022 3:00,0,4682,0,10090,0,824,1376,0,88,1648
10/28/2022 4:00,0,5194,0,10987,0,640,1376,0,88,1644
10/28/2022 5:00,0,5008,0,12467,0,668,1376,0,88,1588
10/28/2022 6:00,0,5141,0,13729,92,568,1376,0,88,1476
10/28/2022 7:00,0,5354,0,14075,360,504,1376,0,88,1364
10/28/2022 8:00,0,5658,0,12804,716,468,1376,0,88,1304
10/28/2022 9:00,0,5754,0,11118,1104,380,1376,0,88,1344
10/28/2022 10:00,0,5746,0,10465,1448,232,1376,0,88,1460
10/28/2022 11:00,0,5631,0,10190,1568,232,1376,0,88,1580
10/28/2022 12:00,0,5350,0,9906,1464,208,1376,0,88,1596
10/28/2022 13:00,0,6274,0,10636,1152,160,1376,0,88,1520
10/28/2022 14:00,0,7136,0,11387,680,156,1376,0,88,1480
10/28/2022 15:00,0,7950,0,12359,224,244,1376,0,88,1616
10/28/2022 16:00,0,9592,0,13054,24,236,1372,0,88,1964
10/28/2022 17:00,0,8727,0,13289,0,220,1376,0,88,2420
10/28/2022 18:00,0,9272,0,11845,0,292,1376,0,88,2784
10/28/2022 19:00,0,9125,0,10685,0,448,1376,0,88,2940
10/28/2022 20:00,0,7993,0,10387,0,460,1376,0,88,2944
10/28/2022 21:00,0,7453,0,9917,0,368,1376,0,88,2944
10/28/2022 22:00,0,6581,0,9024,0,500,1344,0,88,2972
10/28/2022 23:00,0,6329,0,8699,0,584,1340,0,88,2952
10/29/2022 0:00,0,6330,0,8751,0,548,1328,0,88,2852
10/29/2022 1:00,0,5287,0,8811,0,612,1336,0,88,2680
10/29/2022 2:00,0,4466,0,8721,0,580,1344,0,88,2504
10/29/2022 3:00,0,4991,0,8889,0,552,1352,0,88,2380
10/29/2022 4:00,0,5194,0,9438,0,460,1368,0,88,2292
10/29/2022 5:00,0,5225,0,10204,0,420,1384,0,88,2164
10/29/2022 6:00,0,5359,0,10882,132,656,1392,0,88,1960
10/29/2022 7:00,0,5451,0,10921,504,480,1404,0,88,1740
10/29/2022 8:00,0,5555,0,10004,968,368,1412,0,88,1596
10/29/2022 9:00,0,5436,0,10056,1388,220,1436,0,88,1580
10/29/2022 10:00,0,5519,0,10059,1656,112,1448,0,88,1672
10/29/2022 11:00,0,5817,0,9563,1724,40,1468,0,88,1796
10/29/2022 12:00,0,5722,0,9476,1592,72,1456,0,88,1856
10/29/2022 13:00,0,5672,0,9502,1256,96,1456,0,88,1828
10/29/2022 14:00,0,5717,0,10268,748,72,1444,0,88,1808
10/29/2022 15:00,0,5528,0,12027,248,76,1436,0,88,1872
10/29/2022 16:00,0,5769,0,12247,28,28,1416,0,88,2108
10/29/2022 17:00,0,6358,0,12093,0,16,1408,0,88,2456
10/29/2022 18:00,0,5935,0,11183,0,24,1408,0,88,2656
10/29/2022 19:00,0,6298,0,9986,0,16,1392,0,88,2664
10/29/2022 20:00,0,5319,0,9669,0,16,1384,0,88,2588
10/29/2022 21:00,0,4776,0,9083,0,16,1376,0,88,2484
10/29/2022 22:00,0,2619,0,8899,0,16,1360,0,88,2376
10/29/2022 23:00,0,992,0,8771,0,16,1360,0,88,2260
10/30/2022 0:00,0,1908,0,17264,0,32,2720,0,176,4180
10/30/2022 1:00,0,2586.75,0,10763.75,0,169,1690,0,110,2306
10/30/2022 2:00,0,951,0,8608,0,16,1360,0,88,1908
10/30/2022 3:00,0,955,0,8780,0,16,1372,0,88,1808
10/30/2022 4:00,0,970,0,8898,0,16,1388,0,88,1736
10/30/2022 5:00,0,1285,0,9380,0,16,1404,0,88,1648
10/30/2022 6:00,0,2003,0,9998,132,16,1416,0,88,1560
10/30/2022 7:00,0,2285,0,10118,484,16,1424,0,88,1484
10/30/2022 8:00,0,2041,0,10462,920,16,1436,0,88,1424
10/30/2022 9:00,0,1453,0,10818,1340,16,1448,0,88,1408
10/30/2022 10:00,0,1481,0,10554,1624,16,1460,0,88,1416
10/30/2022 11:00,0,1525,0,10673,1712,16,1464,0,88,1464
10/30/2022 12:00,0,1540,0,10265,1580,16,1456,0,88,1528
10/30/2022 13:00,0,2000,0,10339,1232,16,1456,0,88,1592
10/30/2022 14:00,0,2120,0,10520,720,16,1444,0,88,1696
10/30/2022 15:00,0,2009,0,11922,232,16,1436,0,88,1868
10/30/2022 16:00,0,1986,0,12660,24,16,1416,0,88,2088
10/30/2022 17:00,0,1964,0,13283,0,16,1408,0,88,2296
10/30/2022 18:00,0,1924,0,13151,0,20,1408,0,88,2436
10/30/2022 19:00,0,1974,0,12332,0,44,1376,0,88,2480
10/30/2022 20:00,0,2038,0,11896,0,36,1364,0,88,2480
10/30/2022 21:00,0,2099,0,10006,0,36,1360,0,88,2484
10/30/2022 22:00,0,2149,0,8924,0,32,1360,0,88,2504
10/30/2022 23:00,0,2191,0,8641,0,20,1344,0,88,496
10/31/2022 0:00,0,2193,0,8431,0,16,1344,0,88,480
10/31/2022 1:00,0,2201,0,8372,0,16,1344,0,88,456
10/31/2022 2:00,0,2557,0,8660,0,16,1344,0,88,408
10/31/2022 3:00,0,2989,0,8805,0,16,1344,0,88,364
10/31/2022 4:00,0,3631,0,9057,0,16,1344,0,88,344
10/31/2022 5:00,0,4815,0,11003,0,16,1344,0,88,296
10/31/2022 6:00,0,5200,0,12189,120,16,1344,0,88,248
10/31/2022 7:00,0,5245,0,12987,448,16,1344,0,88,216
10/31/2022 8:00,0,5441,0,13020,872,16,1344,0,88,184
10/31/2022 9:00,0,5565,0,12319,1268,16,1344,0,88,176
10/31/2022 10:00,0,5649,0,12132,1556,16,1344,0,88,188
10/31/2022 11:00,0,5848,0,11945,1632,16,1344,0,88,216
10/31/2022 12:00,0,6417,0,11529,1508,16,1344,0,88,264
10/31/2022 13:00,0,6535,0,11733,1176,32,1344,0,88,364
10/31/2022 14:00,0,6401,0,12155,692,88,1344,0,88,528
10/31/2022 15:00,0,6354,0,13338,220,228,1344,0,88,832
10/31/2022 16:00,0,6537,0,14056,24,504,1344,0,88,1256
10/31/2022 17:00,0,6446,0,13994,0,848,1344,0,88,1696
10/31/2022 18:00,0,6207,0,13599,0,1208,1344,0,88,2112
10/31/2022 19:00,0,5934,0,12899,0,1752,1344,0,88,2528
10/31/2022 20:00,0,4605,0,11256,0,2204,1344,0,88,2940
10/31/2022 21:00,0,2900,0,10276,0,2416,1344,0,88,3312
10/31/2022 22:00,0,2644,0,9480,0,2992,1344,0,88,3636
10/31/2022 23:00,0,2533,0,8919,0,3120,1376,0,88,4408
11/1/2022 0:00,0,2513,0,8959,0,2920,1376,0,88,4416
11/1/2022 1:00,0,2515,0,8606,0,2640,1376,0,88,4172
11/1/2022 2:00,0,2694,0,8513,0,2708,1376,0,88,3660
11/1/2022 3:00,0,2520,0,8418,0,2572,1388,0,88,3048
11/1/2022 4:00,0,2983,0,8925,0,1956,1420,0,88,2536
11/1/2022 5:00,0,3978,0,9524,0,1648,1420,0,88,2064
11/1/2022 6:00,0,4226,0,9606,80,1468,1412,0,88,1592
11/1/2022 7:00,0,4826,0,9938,312,1076,1408,0,88,1200
11/1/2022 8:00,0,4298,0,11167,616,860,1412,0,88,844
11/1/2022 9:00,0,3682,0,11588,868,404,1432,0,88,604
11/1/2022 10:00,0,3336,0,10217,1080,144,1456,0,88,512
11/1/2022 11:00,0,3385,0,9712,1144,52,1484,0,88,576
11/1/2022 12:00,0,3864,0,9460,1068,32,1488,0,88,712
11/1/2022 13:00,0,3950,0,9622,868,28,1492,0,88,824
11/1/2022 14:00,0,4149,0,9905,512,52,1488,0,88,896
11/1/2022 15:00,0,5994,0,11520,152,72,1480,0,88,1056
11/1/2022 16:00,0,6149,0,12280,16,24,1468,0,88,1320
11/1/2022 17:00,0,5950,0,12279,0,60,1456,0,88,1624
11/1/2022 18:00,0,5692,0,10385,0,60,1444,0,88,1912
11/1/2022 19:00,0,5867,0,9464,0,64,1440,0,88,2212
11/1/2022 20:00,0,4935,0,9391,0,56,1448,0,88,2452
11/1/2022 21:00,0,4409,0,8868,0,96,1456,0,88,2636
11/1/2022 22:00,0,3029,0,8707,0,116,1452,0,88,2760
11/1/2022 23:00,0,3826,0,8024,0,120,1440,0,88,1364
11/2/2022 0:00,0,4263,0,8092,0,264,1440,0,88,1248
11/2/2022 1:00,0,4757,0,7802,0,328,1440,0,88,1048
11/2/2022 2:00,0,4727,0,7603,0,192,1440,0,88,880
11/2/2022 3:00,0,5456,0,7726,0,180,1424,0,88,724
11/2/2022 4:00,0,7089,0,8538,0,276,1424,0,88,600
11/2/2022 5:00,0,8065,0,10277,0,352,1416,0,88,520
11/2/2022 6:00,0,8665,0,11140,108,364,1416,0,88,496
11/2/2022 7:00,0,8569,0,11879,416,516,1412,0,88,540
11/2/2022 8:00,0,8837,0,10242,768,460,1424,0,88,544
11/2/2022 9:00,0,8928,0,9603,1132,692,1428,0,88,576
11/2/2022 10:00,0,8971,0,9832,1384,1120,1440,0,88,780
11/2/2022 11:00,0,8666,0,9182,1336,1876,1452,0,88,1104
11/2/2022 12:00,0,8263,0,8330,1156,4580,1456,0,88,1540
11/2/2022 13:00,0,8604,0,9259,864,4480,1456,0,88,1840
11/2/2022 14:00,0,9305,0,11189,440,3744,1456,0,88,1996
11/2/2022 15:00,0,9100,0,12432,112,3404,1444,0,88,2296
11/2/2022 16:00,0,9709,0,12935,8,3076,1440,0,88,2776
11/2/2022 17:00,0,9054,0,13039,0,2020,1424,0,88,3256
11/2/2022 18:00,0,9042,0,12096,0,1520,1408,0,88,3548
11/2/2022 19:00,0,9135,0,10375,0,1368,1408,0,88,3512
11/2/2022 20:00,0,8312,0,9099,0,1560,1408,0,88,3072
11/2/2022 21:00,0,7846,0,8819,0,1192,1396,0,88,2488
11/2/2022 22:00,0,7885,0,7983,0,1168,1384,0,88,1976
11/2/2022 23:00,0,8328,0,7732,0,1048,1456,0,88,1504
11/3/2022 0:00,0,8249,0,7441,0,1004,1456,0,88,1112
11/3/2022 1:00,0,8843,0,7430,0,1000,1456,0,88,860
11/3/2022 2:00,0,9387,0,7781,0,572,1456,0,88,704
11/3/2022 3:00,0,9076,0,8196,0,472,1456,0,88,576
11/3/2022 4:00,0,8274,0,8956,0,480,1456,0,88,488
11/3/2022 5:00,0,7262,0,9979,0,736,1456,0,88,460
11/3/2022 6:00,0,7367,0,10893,64,1216,1456,0,88,568
11/3/2022 7:00,0,8866,0,10163,312,1748,1456,0,88,788
11/3/2022 8:00,0,8992,0,9955,616,2272,1456,0,88,992
11/3/2022 9:00,0,8749,0,9716,896,3244,1468,0,88,1392
11/3/2022 10:00,0,7972,0,10174,1112,4232,1480,0,88,2264
11/3/2022 11:00,0,7205,0,10722,1152,4936,1488,0,88,3400
11/3/2022 12:00,0,6989,0,10814,1040,6132,1488,0,88,4576
11/3/2022 13:00,0,5703,0,11290,792,6648,1488,0,88,5512
11/3/2022 14:00,0,5993,0,11168,452,6556,1488,0,88,6036
11/3/2022 15:00,0,6090,0,11806,136,6664,1480,0,88,6608
11/3/2022 16:00,0,6117,0,12887,8,7544,1472,0,88,7400
11/3/2022 17:00,0,6132,0,12932,0,8632,1456,0,88,8148
11/3/2022 18:00,0,6102,0,10852,0,8668,1440,0,88,8664
11/3/2022 19:00,0,5144,0,10110,0,8072,1440,0,88,8964
11/3/2022 20:00,0,4980,0,9293,0,8576,1440,0,88,9376
11/3/2022 21:00,0,4999,0,9244,0,8216,1428,0,88,9760
11/3/2022 22:00,0,4907,0,8933,0,8436,1388,0,88,10056
11/3/2022 23:00,0,3445,0,8770,0,8988,1424,0,88,10092
11/4/2022 0:00,0,2706,0,8475,0,9592,1424,0,88,10160
11/4/2022 1:00,0,2662,0,8312,0,8624,1424,0,88,10072
11/4/2022 2:00,0,3258,0,8194,0,7500,1424,0,88,9748
11/4/2022 3:00,0,3725,0,8085,0,7540,1424,0,88,9160
11/4/2022 4:00,0,4537,0,8643,0,7080,1424,0,88,8308
11/4/2022 5:00,0,7829,0,9287,0,4980,1412,0,88,7144
11/4/2022 6:00,0,9870,0,12947,12,2580,1416,0,88,5748
11/4/2022 7:00,0,9131,0,13428,72,1872,1424,0,88,4504
11/4/2022 8:00,0,9569,0,12916,116,1636,1416,0,88,3664
11/4/2022 9:00,0,10130,0,12787,140,1496,1408,0,88,3172
11/4/2022 10:00,0,9892,0,12308,144,1928,1408,0,88,2840
11/4/2022 11:00,0,8988,0,11307,160,1820,1408,0,88,2712
11/4/2022 12:00,0,8166,0,11103,152,1588,1408,0,88,2800
11/4/2022 13:00,0,6266,0,12455,104,820,1408,0,88,2968
11/4/2022 14:00,0,5408,0,14070,48,1336,1408,0,88,3348
11/4/2022 15:00,0,5112,0,13869,12,6368,1408,0,88,3772
11/4/2022 16:00,0,5304,0,14637,0,5348,1408,0,88,3932
11/4/2022 17:00,0,5333,0,14916,0,6284,1408,0,88,4272
11/4/2022 18:00,0,5290,0,14060,0,6364,1408,0,88,5084
11/4/2022 19:00,0,5376,0,13033,0,6908,1408,0,88,6100
11/4/2022 20:00,0,5428,0,12143,0,8516,1408,0,88,7112
11/4/2022 21:00,0,4919,0,12128,0,8988,1408,0,88,8136
11/4/2022 22:00,0,3389,0,12312,0,8268,1376,0,88,9052
11/4/2022 23:00,0,4890,0,12000,0,7096,1344,0,88,7016
11/5/2022 0:00,0,4551,0,11446,0,7888,1344,0,88,7320
11/5/2022 1:00,0,3111,0,11661,0,8196,1344,0,88,7520
11/5/2022 2:00,0,2989,0,11841,0,8148,1344,0,88,7632
11/5/2022 3:00,0,3002,0,11954,0,8488,1344,0,88,7756
11/5/2022 4:00,0,3173,0,11923,0,8636,1360,0,88,7840
11/5/2022 5:00,0,4302,0,12232,0,8368,1364,0,88,7816
11/5/2022 6:00,0,4965,0,12621,40,8844,1384,0,88,7736
11/5/2022 7:00,0,5157,0,13108,160,9180,1400,0,88,7668
11/5/2022 8:00,0,5339,0,12952,320,9608,1412,0,88,7720
11/5/2022 9:00,0,5400,0,12826,464,9496,1424,0,88,7932
11/5/2022 10:00,0,4864,0,12989,536,9468,1440,0,88,8172
11/5/2022 11:00,0,4933,0,12324,580,9176,1452,0,88,8328
11/5/2022 12:00,0,4371,0,12035,592,8680,1472,0,88,8320
11/5/2022 13:00,0,4681,0,11680,536,8548,1460,0,88,8112
11/5/2022 14:00,0,4808,0,11612,336,8444,1448,0,88,7904
11/5/2022 15:00,0,5291,0,12021,96,8644,1432,0,88,7928
11/5/2022 16:00,0,5618,0,12977,4,8660,1424,0,88,8144
11/5/2022 17:00,0,5635,0,13282,0,7528,1416,0,88,8424
11/5/2022 18:00,0,5553,0,13010,0,7292,1408,0,88,8656
