UTC time,avg_biomass_production_forecast,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2021-12-16 02:00:00,246.62551,13285.20127,153.52027,1831.76656,235.86049,53.94409,2841.5267
2021-12-16 03:00:00,245.95246,14231.01522,155.71203,1833.97988,232.54971,108.47368,2852.99652
2021-12-16 04:00:00,243.5709,15332.28336,169.57358,1841.0391,233.95175,148.75448,2883.04357
2021-12-16 05:00:00,245.20902,16207.00955,182.73517,1820.33685,235.5005,171.11708,2852.36431
2021-12-16 06:00:00,243.91358,17480.7353,201.29197,1819.27439,235.69105,207.16197,2854.57977
2021-12-16 07:00:00,239.81106,18379.25518,220.01565,1797.6686,234.35906,241.16887,2824.18217
2021-12-16 08:00:00,241.90767,18786.0044,220.20325,1782.78884,233.96441,269.50126,2791.79434
2021-12-16 09:00:00,242.57475,18813.49976,207.84767,1774.78126,234.57988,291.99239,2803.23039
2021-12-16 10:00:00,241.97212,19034.97275,199.7638,1764.62961,234.28546,302.03435,2843.38719
2021-12-16 11:00:00,243.48179,18992.55524,190.20428,1768.73174,236.06238,288.02299,2901.37666
2021-12-16 12:00:00,243.60614,18941.23199,186.54578,1782.812,236.53458,256.779,2897.33412
2021-12-16 13:00:00,241.60809,18840.09899,189.69478,1796.09648,236.67672,210.76818,2997.96541
2021-12-16 14:00:00,240.69508,18856.56201,201.21405,1801.26942,237.64064,157.24138,3079.14037
2021-12-16 15:00:00,241.16455,18966.66744,221.47203,1794.18641,237.89526,125.19065,3126.74508
2021-12-16 16:00:00,239.49482,18654.39692,228.47989,1786.15662,237.45219,100.86326,3261.75546
2021-12-16 17:00:00,240.40365,18083.41517,232.1388,1776.06429,236.3678,93.00187,3410.14116
2021-12-16 18:00:00,243.96415,17494.61082,222.48291,1758.83069,235.33653,60.26565,3452.80958
2021-12-16 19:00:00,247.67583,16534.70159,201.49622,1744.77961,235.37286,49.05176,3502.74569
2021-12-16 20:00:00,246.53134,15586.16589,179.03977,1742.26113,235.38885,37.12169,3510.29402
2021-12-16 21:00:00,246.2644,14986.01538,160.54834,1757.57864,235.96298,35.33017,3556.83516
2021-12-16 22:00:00,241.73676,14600.77077,158.23928,1767.08708,236.05998,35.57986,3605.6378
2021-12-16 23:00:00,238.70521,13860.1207,159.30511,1762.61687,235.06626,36.92243,3625.38739
2021-12-17 00:00:00,248.55147,12430.72229,145.58914,1793.50144,236.69091,23.51609,3131.06757
2021-12-17 01:00:00,249.10899,12568.00029,146.02214,1805.51197,237.23697,19.76203,3088.76572
2021-12-17 02:00:00,247.89586,12887.33983,147.5972,1808.50808,237.88356,48.46524,3054.18374
2021-12-17 03:00:00,247.17819,13796.41663,150.83014,1810.78865,234.51937,108.31021,3068.87325
2021-12-17 04:00:00,244.74489,14873.24805,167.56841,1817.76634,235.95412,145.76016,3079.42817
2021-12-17 05:00:00,246.36585,15749.87767,183.88776,1797.44824,237.51802,159.70662,3017.28637
2021-12-17 06:00:00,245.04284,17015.17738,204.43595,1796.32572,237.71124,190.54737,2976.904
2021-12-17 07:00:00,240.90688,17922.6791,222.26276,1775.18518,236.34898,222.89918,2896.98153
2021-12-17 08:00:00,243.00931,18349.70589,219.14508,1760.69624,235.93679,256.70499,2810.12299
2021-12-17 09:00:00,243.66066,18385.43062,203.90015,1752.82918,236.56365,295.68867,2759.68799
2021-12-17 10:00:00,243.03683,18600.7863,193.81027,1742.89651,236.26739,330.53716,2735.18796
2021-12-17 11:00:00,244.54412,18562.01147,183.58754,1746.91627,238.0699,344.99426,2732.31726
2021-12-17 12:00:00,244.65495,18502.35881,181.74592,1760.86203,238.55048,341.36489,2666.69813
2021-12-17 13:00:00,242.62984,18396.67503,187.47181,1774.13752,238.68187,316.30925,2706.302
2021-12-17 14:00:00,241.69841,18411.26968,201.30102,1779.10851,239.65043,275.03433,2727.03981
2021-12-17 15:00:00,242.15482,18539.59534,221.68502,1772.29915,239.90771,244.48455,2715.27384
2021-12-17 16:00:00,240.46968,18284.57639,226.29668,1764.29791,239.47684,208.26891,2784.4934
2021-12-17 17:00:00,241.39226,17772.58033,226.28141,1754.25464,238.3788,184.41758,2870.78912
2021-12-17 18:00:00,244.98739,17228.88702,213.30205,1737.04166,237.31105,129.68799,2860.34673
2021-12-17 19:00:00,248.74679,16305.06679,190.77365,1723.23695,237.35412,95.87381,2869.48003
2021-12-17 20:00:00,247.61797,15376.1186,168.98868,1720.89114,237.37083,62.52423,2855.83533
2021-12-17 21:00:00,247.37281,14768.86401,152.86999,1736.1083,237.95834,43.28088,2891.50783
2021-12-17 22:00:00,242.82369,14352.11282,153.12214,1745.46078,238.03601,33.70775,2933.92766
2021-12-17 23:00:00,239.76192,13592.88339,155.94953,1741.13036,236.99673,29.50414,2945.38861
2021-12-18 00:00:00,249.44022,12216.39741,143.41469,1772.74938,238.72691,18.83785,1964.19603
2021-12-18 01:00:00,249.94805,12307.75162,143.87746,1784.61432,239.28321,14.91977,1915.83465
2021-12-18 02:00:00,248.6933,12591.13128,145.41598,1787.67524,239.91727,44.85756,1866.94745
2021-12-18 03:00:00,247.94762,13473.02397,148.66463,1790.01608,236.4994,109.46415,1864.33063
2021-12-18 04:00:00,245.48185,14532.29188,165.44709,1796.9206,237.96703,146.18998,1893.91699
2021-12-18 05:00:00,247.09206,15411.37218,181.85807,1776.94657,239.54615,155.57357,1890.00779
2021-12-18 06:00:00,245.7517,16671.89537,202.47167,1775.77013,239.74206,183.79422,1914.02497
2021-12-18 07:00:00,241.59474,17587.61962,220.25565,1755.04641,238.34937,215.67329,1930.10645
2021-12-18 08:00:00,243.70086,18031.07094,217.20762,1740.90746,237.91955,253.46388,1960.5436
2021-12-18 09:00:00,244.34232,18073.5808,201.99131,1733.16644,238.55787,303.43666,2031.98187
2021-12-18 10:00:00,243.70517,18284.96118,191.85861,1723.42992,238.25976,354.32114,2126.38346
2021-12-18 11:00:00,245.211,18249.01925,181.64312,1727.37588,240.08797,386.75992,2225.91264
2021-12-18 12:00:00,245.31335,18183.06288,179.90803,1741.20099,240.577,400.51612,2287.61507
2021-12-18 13:00:00,243.27125,18073.95875,185.73151,1754.46865,240.69759,388.21985,2432.54901
2021-12-18 14:00:00,242.32823,18087.3691,199.68453,1759.25861,241.67081,354.36511,2564.39442
2021-12-18 15:00:00,242.77647,18229.94651,220.02794,1752.69436,241.93076,324.5366,2673.25553
2021-12-18 16:00:00,241.08165,18018.10609,224.55235,1744.7187,241.51216,280.3386,2850.92598
2021-12-18 17:00:00,242.01288,17550.37882,224.41396,1734.71932,240.40039,245.94471,3034.21659
2021-12-18 18:00:00,245.62968,17040.52049,211.19802,1717.52495,239.29596,176.56537,3131.35708
2021-12-18 19:00:00,249.41909,16143.0669,188.53107,1703.94092,239.34581,127.57747,3218.06609
2021-12-18 20:00:00,248.30008,15228.02416,166.649,1701.74991,239.36324,79.68108,3251.99132
2021-12-18 21:00:00,248.0686,14614.67108,150.53075,1716.87698,239.96421,48.461,3310.91035
2021-12-18 22:00:00,243.50597,14173.32755,150.85256,1726.08978,240.02245,31.98732,3367.63539
2021-12-18 23:00:00,240.42523,13398.71594,153.75263,1721.88466,238.93735,23.91314,3403.08556
2021-12-16 00:00:00,246.54418,12171.93967,133.50861,1834.80369,232.57222,0,3408.99984
2021-12-16 01:00:00,247.21396,12186.18629,137.76647,1847.10416,233.09755,0,3464.99992
2021-12-16 02:00:00,246.09485,12363.99419,140.409,1849.97137,233.7695,0,3499.99997
2021-12-16 03:00:00,245.44045,13123.92564,138.64891,1852.13203,230.51389,0,3494.00011
2021-12-16 04:00:00,243.08049,14074.70424,141.87464,1859.25512,231.88215,0,3450.00009
2021-12-16 05:00:00,244.72577,14891.25022,144.50884,1838.25204,233.41525,0,3420.0001
2021-12-16 06:00:00,243.44186,16083.35011,156.08853,1837.23684,233.60303,1,3402.00017
2021-12-16 07:00:00,239.35331,16970.04326,176.4332,1815.26689,232.30231,51,3429.00006
2021-12-16 08:00:00,241.44747,17425.4889,188.96501,1800.08124,231.92579,186.99999,3513.99999
2021-12-16 09:00:00,242.12112,17496.67158,187.06333,1791.96357,232.52949,369,3605.99994
2021-12-16 10:00:00,241.52739,17729.92169,185.0271,1781.64042,232.23695,496.00002,3715
2021-12-16 11:00:00,243.03801,17728.87934,177.79549,1785.80705,233.98745,530.99998,3820.99997
2021-12-16 12:00:00,243.16801,17673.79541,169.27086,1799.99263,234.45098,441.00001,3924.99998
2021-12-16 13:00:00,241.18127,17560.3996,164.60528,1813.28408,234.60424,202,4014.99996
2021-12-16 14:00:00,240.27595,17558.64495,168.73079,1818.6151,235.56334,25,4055.99988
2021-12-16 15:00:00,240.75085,17693.20335,186.6208,1811.31798,235.81523,0,4062.99989
2021-12-16 16:00:00,239.08757,17516.03163,200.59517,1803.26577,235.35953,0,3993.00013
2021-12-16 17:00:00,239.99065,17101.25227,215.31002,1793.13516,234.28926,0,3877.00005
2021-12-16 18:00:00,243.53675,16654.06165,215.10671,1775.88527,233.2957,0,3801.99989
2021-12-16 19:00:00,247.22846,15835.48825,199.98498,1761.64154,233.32507,0,3739.99994
2021-12-16 20:00:00,246.07741,15000.60233,176.41606,1758.98771,233.34032,0,3663.00017
2021-12-16 21:00:00,245.8014,14446.29395,151.97019,1774.38389,233.90061,0,3612.99995
2021-12-16 22:00:00,241.28272,14033.92593,142.19646,1784.01436,234.01758,0,3598.00012
2021-12-16 23:00:00,238.2638,13301.19185,138.03053,1779.43471,233.07097,0,3485.00014
2021-12-17 00:00:00,248.17711,11844.12064,126.76838,1809.57413,234.57668,20.46969,3031.66831
2021-12-17 01:00:00,248.75553,11857.23727,128.60719,1821.69749,235.1121,20.31348,2992.01636
2021-12-17 02:00:00,247.55994,12080.9369,130.25573,1824.64337,235.7717,53.66932,2959.44114
2021-12-17 03:00:00,246.85407,12919.65789,132.00902,1826.87742,232.46326,119.43874,2972.94467
2021-12-17 04:00:00,244.43446,13952.34368,144.75769,1833.91157,233.86387,169.49243,2976.14323
2021-12-17 05:00:00,246.05997,14838.43826,157.36528,1813.3269,235.41196,199.94809,2906.98028
2021-12-17 06:00:00,244.74423,16093.7762,175.51216,1812.24615,235.60238,242.7482,2854.45991
2021-12-17 07:00:00,240.61712,17025.68385,193.82844,1790.7829,234.27171,282.03961,2764.19684
2021-12-17 08:00:00,242.71801,17498.11924,196.14191,1776.02284,233.87783,313.95767,2668.0519
2021-12-17 09:00:00,243.37352,17551.82306,185.31724,1768.05818,234.49281,338.39919,2604.98872
2021-12-17 10:00:00,242.75528,17755.77101,177.4769,1757.97357,234.19846,347.08943,2565.74256
2021-12-17 11:00:00,244.26322,17723.61542,168.24958,1762.05054,235.97427,327.86029,2547.24358
2021-12-17 12:00:00,244.37762,17646.19231,165.02595,1776.08956,236.4461,291.06056,2470.0496
2021-12-17 13:00:00,242.35967,17531.24023,168.13219,1789.37129,236.58871,237.0629,2494.45126
2021-12-17 14:00:00,241.4331,17543.22002,179.72768,1794.48238,237.55242,178.51982,2501.32698
2021-12-17 15:00:00,241.89297,17711.35858,199.0241,1787.48322,237.80693,144.22103,2477.99128
2021-12-17 16:00:00,240.21191,17574.11521,205.99611,1779.4621,237.36332,117.95585,2529.86699
2021-12-17 17:00:00,241.13085,17182.14704,209.79495,1769.38489,236.27953,109.17453,2598.81955
2021-12-17 18:00:00,244.7168,16729.39834,199.24653,1752.15752,235.24986,73.87664,2577.92403
2021-12-17 19:00:00,248.46361,15875.03779,178.14165,1738.18194,235.28589,58.98957,2578.09078
2021-12-17 20:00:00,247.33062,14981.15164,155.15908,1735.71633,235.30186,42.13532,2561.06935
2021-12-17 21:00:00,247.07974,14354.63533,136.43932,1751.00318,235.8754,35.24866,2594.78435
2021-12-17 22:00:00,242.53627,13868.66902,134.0045,1760.46382,235.97325,31.24408,2636.14197
2021-12-17 23:00:00,239.4825,13064.8895,135.11735,1756.03633,234.98153,30.40753,2647.21708
2021-12-18 00:00:00,249.20324,11772.57755,126.6327,1786.99502,236.59158,11.27364,1770.71844
2021-12-18 01:00:00,249.72429,11772.29537,127.7641,1798.95988,237.13714,12.01446,1725.424
2021-12-18 02:00:00,248.48065,11987.63951,128.96115,1801.97639,237.78434,49.06403,1679.02506
2021-12-18 03:00:00,247.74243,12822.75929,131.19966,1804.27578,234.42277,125.12295,1679.2329
2021-12-18 04:00:00,245.28532,13854.94058,145.33888,1811.23042,235.85592,178.05723,1715.26055
2021-12-18 05:00:00,246.89841,14745.68171,159.52009,1791.02039,237.41906,205.95613,1722.33421
2021-12-18 06:00:00,245.56267,16003.76705,178.56643,1789.88095,237.61215,248.10418,1757.23009
2021-12-18 07:00:00,241.41132,16941.13871,196.24505,1768.8711,236.25138,288.85199,1788.29383
2021-12-18 08:00:00,243.51644,17419.80257,196.51629,1754.49181,235.84005,327.1274,1836.47909
2021-12-18 09:00:00,244.16057,17475.03272,183.96875,1746.6643,236.46636,366.02787,1924.4781
2021-12-18 10:00:00,243.52693,17676.98489,174.9493,1736.79317,236.17018,394.19222,2033.5271
2021-12-18 11:00:00,245.03316,17644.2504,165.31054,1740.78967,237.97144,395.3668,2143.62978
2021-12-18 12:00:00,245.13777,17564.01063,163.00611,1754.69768,238.4516,378.09656,2218.9203
2021-12-18 13:00:00,243.10021,17448.03587,167.45298,1767.97074,238.58353,336.91814,2374.60285
2021-12-18 14:00:00,242.16028,17460.4851,180.03658,1772.88494,239.55186,285.68625,2516.98442
2021-12-18 15:00:00,242.6107,17634.54857,199.20329,1766.15235,239.80901,251.41651,2637.44032
2021-12-18 16:00:00,240.91847,17511.25853,204.85886,1758.15914,239.37754,214.44684,2824.18729
2021-12-18 17:00:00,241.84739,17132.59981,206.66778,1748.12962,238.28017,192.16245,3014.571
2021-12-18 18:00:00,245.45841,16688.94668,194.70295,1730.92256,237.2142,137.60401,3120.1038
2021-12-18 19:00:00,249.23982,15839.70041,173.32986,1717.18711,237.25695,102.37267,3211.38901
2021-12-18 20:00:00,248.11819,14946.3504,151.34509,1714.88973,237.27362,65.47159,3247.70975
2021-12-18 21:00:00,247.88305,14314.24096,134.43924,1730.07866,237.86047,41.6769,3306.81837
2021-12-18 22:00:00,243.32404,13817.36458,133.49968,1739.38736,237.93909,27.42002,3362.47268
2021-12-18 23:00:00,240.24835,13004.97817,135.5265,1735.09628,236.90205,20.91307,3398.33887
2021-12-19 00:00:00,250.72474,12522.83538,110.08408,1750.88496,239.20438,15.40216,3745.24313
2021-12-19 01:00:00,251.16073,12125.57593,112.82671,1762.59636,239.76308,13.17015,3770.74604
2021-12-19 02:00:00,249.84578,11753.75834,115.13018,1765.72538,240.3942,45.8914,3825.77599
2021-12-19 03:00:00,249.05962,11969.75833,117.79434,1768.12966,236.96373,115.3719,3976.98617
2021-12-19 04:00:00,246.54693,12468.35258,132.75837,1774.95721,238.43908,157.94196,4132.86871
2021-12-19 05:00:00,248.14158,13065.38288,147.53469,1755.34597,240.02176,173.4741,4177.62233
2021-12-19 06:00:00,246.77617,14060.28659,167.61479,1754.11274,240.2183,206.4344,4265.64794
2021-12-19 07:00:00,242.58889,14925.55551,186.45932,1733.82805,238.81849,241.50042,4279.57397
2021-12-19 08:00:00,244.7003,15530.82202,188.97671,1720.05792,238.38452,280.03152,4264.69724
2021-12-19 09:00:00,245.32751,15790.16344,177.9366,1712.4496,239.02553,327.49382,4272.79697
2021-12-19 10:00:00,244.67107,16183.47923,169.81112,1702.9198,238.72699,372.30717,4292.65807
2021-12-19 11:00:00,246.17477,16351.56734,160.6313,1706.78793,240.56125,395.81495,4307.60675
2021-12-19 12:00:00,246.26486,16339.45416,158.60003,1720.48616,241.05224,400.64317,4203.9075
2021-12-19 13:00:00,244.1982,16195.11356,163.14643,1733.74536,241.17029,379.5524,4251.11699
2021-12-19 14:00:00,243.23848,16128.639,177.34315,1738.34467,242.14461,340.37014,4242.11395
2021-12-19 15:00:00,243.67488,16255.19377,197.86687,1732.03863,242.40519,309.0141,4170.47365
2021-12-19 16:00:00,241.96609,16228.46799,203.92339,1724.08994,241.98946,266.34089,4217.21529
2021-12-19 17:00:00,242.9098,16039.37121,206.15112,1714.13676,240.87447,234.90106,4276.42042
2021-12-19 18:00:00,246.55797,15875.05403,191.79807,1696.96195,239.76144,168.89056,4169.29482
2021-12-19 19:00:00,250.39072,15365.45565,166.56324,1683.61034,239.81288,122.80705,4087.82626
2021-12-19 20:00:00,249.28591,14851.39969,139.97266,1681.58237,239.83048,76.89055,3990.25032
2021-12-19 21:00:00,249.07418,14535.49589,119.03001,1696.61471,240.43459,46.70352,3965.27766
2021-12-19 22:00:00,244.49208,14213.30805,117.02854,1705.68032,240.48829,30.06877,3941.98782
2021-12-19 23:00:00,241.3839,13581.46284,119.14392,1701.60716,239.39245,22.02304,3881.2615
2021-12-17 00:00:00,246.27608,11312.75171,109.16523,1705.69671,230.25886,0,3413.99989
2021-12-17 01:00:00,246.96081,11217.03527,111.76173,1717.0911,230.77254,0,3334.00002
2021-12-17 02:00:00,245.85427,11351.30679,112.64206,1720.36117,231.45873,0,3268.99997
2021-12-17 03:00:00,245.20832,12111.98515,112.19822,1722.89658,228.26412,0,3231.99996
2021-12-17 04:00:00,242.85816,13087.71266,119.25558,1729.56488,229.59503,0,3187.00014
2021-12-17 05:00:00,244.50668,13966.36114,126.80114,1710.70322,231.11082,0,3129.9999
2021-12-17 06:00:00,243.228,15193.18359,141.22705,1709.35251,231.29554,1,3069.00011
2021-12-17 07:00:00,239.1458,16131.22821,159.26174,1689.97527,230.0294,126.00001,3011.99987
2021-12-17 08:00:00,241.23885,16634.84867,167.22154,1676.96731,229.67292,486.99998,2949.00012
2021-12-17 09:00:00,241.91546,16702.99835,161.15768,1669.63327,230.26359,876.99997,2921.00008
2021-12-17 10:00:00,241.32576,16895.5779,155.52429,1660.53066,229.97317,1057.00003,2882.99992
2021-12-17 11:00:00,242.83684,16872.77783,147.28619,1664.23796,231.69443,1005.99996,2818.00005
2021-12-17 12:00:00,242.9694,16782.0846,142.30034,1677.67385,232.14841,738,2857.99998
2021-12-17 13:00:00,240.9878,16658.76805,142.13334,1690.91571,232.31394,311.99999,2942.99992
2021-12-17 14:00:00,240.08596,16664.99481,149.94431,1695.12115,233.26773,35,3027.99985
2021-12-17 15:00:00,240.56333,16861.61721,166.77158,1689.34867,233.51658,0,3085.00008
2021-12-17 16:00:00,238.90294,16827.03916,176.3468,1681.45581,233.04693,0,3039.00011
2021-12-17 17:00:00,239.80343,16543.52097,184.55364,1671.59811,231.99227,0,2877.00006
2021-12-17 18:00:00,243.34297,16175.98609,178.34842,1654.46369,231.04038,0,2621.99992
2021-12-17 19:00:00,247.02564,15395.8053,161.53177,1641.59255,231.06205,0,2337.99994
2021-12-17 20:00:00,245.87164,14547.69202,140.03665,1639.90147,231.07648,0,2053.99995
2021-12-17 21:00:00,245.5915,13918.02899,120.78469,1654.73787,231.62148,0,1804.00004
2021-12-17 22:00:00,241.07689,13384.06871,115.75023,1663.49938,231.76052,0,1602.00005
2021-12-17 23:00:00,238.06369,12558.41518,114.72349,1659.69892,230.86597,0,1332.99998
2021-12-18 00:00:00,247.99994,11334.10711,106.01435,1694.92564,232.23069,0,1055.59634
2021-12-18 01:00:00,248.58828,11243.14368,106.85898,1706.24433,232.7543,0,1051.06874
2021-12-18 02:00:00,247.40099,11389.6716,106.88918,1709.54792,233.42835,55.56363,1051.35023
2021-12-18 03:00:00,246.7007,12174.80507,108.53116,1712.11462,230.18174,188.3725,1120.75376
2021-12-18 04:00:00,244.28755,13176.12536,121.30503,1718.74507,231.5445,301.63868,1253.35568
2021-12-18 05:00:00,245.91522,14074.92741,134.93165,1700.062,233.07502,388.45238,1365.94441
2021-12-18 06:00:00,244.60293,15326.50125,153.247,1698.68327,233.26236,477.0914,1518.07563
2021-12-18 07:00:00,240.48,16282.17522,169.78138,1679.52237,231.96675,550.64597,1673.38086
2021-12-18 08:00:00,242.58017,16794.02335,171.13701,1666.69628,231.59318,601.45502,1851.20458
2021-12-18 09:00:00,243.23765,16861.8156,159.35951,1659.42738,232.19496,627.24513,2059.81158
2021-12-18 10:00:00,242.62208,17054.5388,149.96607,1650.4267,231.90274,611.06484,2275.36164
2021-12-18 11:00:00,244.13028,17025.93696,140.42816,1654.09561,233.64891,540.27998,2460.58946
2021-12-18 12:00:00,244.2464,16932.20902,138.73872,1667.46902,234.11104,450.36733,2602.17446
2021-12-18 13:00:00,242.23182,16809.41237,143.40381,1680.70675,234.26611,332.39568,2829.6066
2021-12-18 14:00:00,241.30756,16820.15997,155.60536,1684.81819,235.22443,234.27367,3027.02084
2021-12-18 15:00:00,241.76906,17023.90869,173.00069,1679.17301,235.47587,184.87261,3194.65077
2021-12-18 16:00:00,240.08993,16987.70853,178.13139,1671.29337,235.01811,154.29697,3434.13549
2021-12-18 17:00:00,241.00716,16697.49842,179.46063,1661.45841,233.95014,150.30365,3664.89782
2021-12-18 18:00:00,244.5888,16320.37202,167.14047,1644.33372,232.96273,113.45401,3785.34486
2021-12-18 19:00:00,248.32959,15521.51695,147.24817,1631.57709,232.99097,90.43947,3872.46887
2021-12-18 20:00:00,247.19467,14652.87642,126.87656,1629.96637,233.00609,56.8255,3891.36835
2021-12-18 21:00:00,246.94104,14005.37454,111.88191,1644.75604,233.56414,29.48524,3929.31906
2021-12-18 22:00:00,242.40028,13456.53829,111.60411,1653.44501,233.68435,5.26573,3954.44653
2021-12-18 23:00:00,239.35028,12610.50844,113.86171,1649.70958,232.74543,0,3964.66284
2021-12-19 00:00:00,249.96305,12219.53302,87.43111,1671.91575,234.79998,0,4404.75201
2021-12-19 01:00:00,250.44165,11799.57653,90.91766,1683.07308,235.33653,0,4397.03624
2021-12-19 02:00:00,249.16237,11429.00823,92.83561,1686.44847,235.99475,50.4024,4414.67369
2021-12-19 03:00:00,248.40023,11655.60661,94.67803,1689.08178,232.68042,158.39147,4511.41965
2021-12-19 04:00:00,245.91535,12168.90197,107.49229,1695.63134,234.08465,242.0408,4590.7614
2021-12-19 05:00:00,247.51923,12787.1842,120.63441,1677.32978,235.6344,297.78072,4549.78058
2021-12-19 06:00:00,246.16868,13790.95518,139.59042,1675.89141,235.82512,362.44613,4543.76503
2021-12-19 07:00:00,241.99939,14666.72372,158.23812,1657.19249,234.49111,419.85178,4455.97676
2021-12-19 08:00:00,244.10764,15278.90191,163.98863,1644.75445,234.09531,466.81685,4333.71425
2021-12-19 09:00:00,244.74332,15529.996,155.4456,1637.62534,234.71153,505.09002,4242.39357
2021-12-19 10:00:00,244.0983,15902.02523,148.18669,1628.84227,234.41698,519.33407,4174.90867
2021-12-19 11:00:00,245.60326,16056.41055,139.55462,1632.42924,236.1956,493.43093,4128.78969
2021-12-19 12:00:00,245.70063,16028.94255,137.38986,1645.66899,236.66837,448.39775,3968.78312
2021-12-19 13:00:00,243.64853,15879.02335,141.05619,1658.89784,236.8098,374.7327,3957.37775
2021-12-19 14:00:00,242.6987,15813.19439,154.51914,1662.80869,237.77402,303.45743,3902.54832
2021-12-19 15:00:00,243.14213,15956.33445,173.91714,1657.43526,238.02881,261.78557,3790.2999
2021-12-19 16:00:00,241.44163,15972.46569,180.68967,1649.58406,237.58654,223.65745,3794.15523
2021-12-19 17:00:00,242.37794,15822.81755,184.23176,1639.79774,236.50126,204.9218,3820.97064
2021-12-19 18:00:00,246.00751,15680.06399,170.10245,1622.69357,235.46756,151.31873,3699.50232
2021-12-19 19:00:00,249.81455,15181.09692,145.40804,1610.18151,235.50434,113.91747,3620.08111
2021-12-19 20:00:00,248.70132,14660.91938,118.24261,1608.74241,235.52038,70.59049,3535.12824
2021-12-19 21:00:00,248.47788,14320.36168,96.46967,1623.43236,236.0954,38.28044,3526.57669
2021-12-19 22:00:00,243.90735,13962.19771,93.55574,1631.96642,236.19111,15.03228,3527.4285
2021-12-19 23:00:00,240.81542,13305.48824,95.14991,1628.37004,235.19437,4.12374,3486.26252
2021-12-20 00:00:00,251.19558,12360.87483,79.32118,1652.12528,237.38544,11.38118,3297.32805
2021-12-20 01:00:00,251.60528,11770.47147,83.09823,1663.14367,237.93499,10.42458,3299.56466
2021-12-20 02:00:00,250.26825,11258.75161,84.91517,1666.58081,238.5773,45.67844,3320.6837
2021-12-20 03:00:00,249.46727,11478.68714,86.50041,1669.27165,235.1948,120.33121,3410.36246
2021-12-20 04:00:00,246.93736,12045.19293,98.63448,1675.75142,236.64077,167.27793,3485.32614
2021-12-20 05:00:00,248.52631,12785.78442,111.26463,1657.77817,238.20984,186.33625,3465.1087
2021-12-20 06:00:00,247.15172,13954.21632,129.88536,1656.28842,238.40399,222.26924,3466.85154
2021-12-20 07:00:00,242.95331,15007.7406,148.495,1637.98697,237.03135,259.6999,3412.39754
2021-12-20 08:00:00,245.06668,15782.37872,155.37526,1625.88264,236.61315,299.94212,3340.22698
2021-12-20 09:00:00,245.68865,16111.70312,147.69617,1618.87365,237.24392,348.55378,3289.08101
2021-12-20 10:00:00,245.02515,16531.4856,140.74153,1610.27763,236.94703,393.15668,3251.1586
2021-12-20 11:00:00,246.52806,16678.68477,132.30249,1613.79418,238.75832,414.76378,3218.54247
2021-12-20 12:00:00,246.61366,16604.51356,130.11202,1626.91909,239.24177,417.52455,3099.90409
2021-12-20 13:00:00,244.53802,16416.42066,133.50169,1640.14033,239.36948,393.15848,3104.85709
2021-12-20 14:00:00,243.57216,16347.0901,146.77909,1643.87862,240.33963,351.90448,3072.70676
2021-12-20 15:00:00,244.00423,16563.86609,165.83901,1638.73898,240.59782,319.55542,2995.90919
2021-12-20 16:00:00,242.2903,16679.24827,172.84865,1630.91221,240.17112,275.81299,3008.49407
2021-12-20 17:00:00,243.23859,16618.72085,176.82135,1621.16755,239.06841,243.69822,3036.01297
2021-12-20 18:00:00,246.89826,16548.69169,162.67776,1604.08124,237.98814,176.17277,2942.8509
2021-12-20 19:00:00,250.74689,16032.89135,138.04398,1591.7796,238.03353,128.06151,2877.29366
2021-12-20 20:00:00,249.6473,15468.12609,110.55699,1590.48811,238.05048,79.57022,2806.68863
2021-12-20 21:00:00,249.44278,15054.07698,88.40364,1605.0921,238.64258,46.79524,2802.75163
2021-12-20 22:00:00,244.85355,14567.81566,85.16864,1613.49303,238.71363,28.07644,2805.10895
2021-12-20 23:00:00,241.73532,13740.40578,86.60127,1610.01593,237.65872,18.9549,2774.01009
2021-12-18 00:00:00,244.22524,12020.97897,124.50231,1727.17762,230.61428,0,1260.00003
2021-12-18 01:00:00,245.02464,12075.54215,127.90439,1738.72269,231.12976,0,1242.99999
2021-12-18 02:00:00,244.01418,12351.0302,129.5556,1741.92572,231.81376,0,1237.00004
2021-12-18 03:00:00,243.43285,13261.5025,127.98686,1744.39874,228.60978,0,1260.00003
2021-12-18 04:00:00,241.15762,14361.68296,131.9259,1751.14275,229.94642,0,1323.00003
2021-12-18 05:00:00,242.831,15289.8402,135.822,1731.92475,231.46487,0,1442.99993
2021-12-18 06:00:00,241.59229,16601.22489,147.91913,1730.62988,231.65007,2,1636.99993
2021-12-18 07:00:00,237.5585,17564.97859,167.10054,1710.82122,230.3786,87,1930.00005
2021-12-18 08:00:00,239.64311,18043.33291,178.08347,1697.4511,230.01905,284.00001,2231.99997
2021-12-18 09:00:00,240.34251,18090.79116,174.81956,1689.98648,230.61172,436.00002,2499.00001
2021-12-18 10:00:00,239.78356,18296.43646,171.44862,1680.68095,230.32098,481.00001,2762.99994
2021-12-18 11:00:00,241.29805,18249.19968,163.85181,1684.4646,232.04673,425,2946.00002
2021-12-18 12:00:00,241.45018,18169.02489,156.48915,1698.02526,232.50216,280.00001,3080.00002
2021-12-18 13:00:00,239.50778,18057.4222,153.22,1711.27537,232.66581,111,3157.00014
