,UTC time,carbon_intensity,wind,hydro,biomass,nat_gas,oil,coal,solar
16761,2021-11-29 09:00:00,704.6,2050,122,40,2241,243,18637,201
16762,2021-11-29 10:00:00,693.78,2397,121,39,2149,243,18581,248
16763,2021-11-29 11:00:00,684.25,2720,126,39,2051,244,18496,269
16764,2021-11-29 12:00:00,678.17,3022,134,39,1903,244,18494,216
16765,2021-11-29 13:00:00,673.24,3254,150,39,1773,243,18227,119
16766,2021-11-29 14:00:00,670.97,3282,185,39,1959,239,18046,43
16767,2021-11-29 15:00:00,670.73,3307,227,39,1993,239,18170,2
16768,2021-11-29 16:00:00,659.44,3623,229,39,2027,238,17799,1
16769,2021-11-29 17:00:00,653.17,3835,223,39,1716,238,17389,1
16770,2021-11-29 18:00:00,650.37,3886,193,39,1897,239,17254,1
16771,2021-11-29 19:00:00,657.77,3798,150,39,1654,239,17556,1
16772,2021-11-29 20:00:00,659.94,3707,145,39,1631,239,17460,1
16773,2021-11-29 21:00:00,657.82,3673,138,39,1614,239,16977,1
16774,2021-11-29 22:00:00,647.56,3631,137,39,1606,239,15461,1
16775,2021-11-29 23:00:00,631.37,3764,136,39,1588,242,14069,1
16776,2021-11-30 00:00:00,625.84,3734,135,39,1583,244,13402,1
16777,2021-11-30 01:00:00,627.33,3510,135,39,1583,244,12834,1
16778,2021-11-30 02:00:00,628.82,3361,135,39,1584,244,12496,1
16779,2021-11-30 03:00:00,644.69,3174,135,39,1602,244,13453,1
16780,2021-11-30 04:00:00,655.19,3175,135,39,1602,245,14645,1
16781,2021-11-30 05:00:00,658,3387,131,39,1620,244,15838,1
16782,2021-11-30 06:00:00,651.15,3755,123,39,1819,244,16574,13
16783,2021-11-30 07:00:00,643.44,4032,126,39,1882,245,17023,124
16784,2021-11-30 08:00:00,627.44,4214,126,40,1889,243,16425,376
16785,2021-11-30 09:00:00,609.35,4659,123,40,1834,244,16277,611
16786,2021-11-30 10:00:00,606.14,4764,119,40,1826,245,16548,745
16787,2021-11-30 11:00:00,609.59,4803,119,40,1828,243,16664,598
16788,2021-11-30 12:00:00,619.34,4672,127,40,1824,244,16990,431
16789,2021-11-30 13:00:00,629.67,4498,165,40,1819,244,17190,212
16790,2021-11-30 14:00:00,635.58,4412,170,39,1836,244,17179,49
16791,2021-11-30 15:00:00,641.91,4242,199,39,1854,243,17383,1
16792,2021-11-30 16:00:00,643.98,4121,211,40,1857,243,17276,1
16793,2021-11-30 17:00:00,638.07,4400,169,40,1861,243,17328,1
16794,2021-11-30 18:00:00,631.03,4581,158,40,1863,243,16992,1
16795,2021-11-30 19:00:00,635.57,4490,158,40,1661,243,17112,1
16796,2021-11-30 20:00:00,650.95,3901,144,41,1645,243,16975,1
16797,2021-11-30 21:00:00,655.31,3629,144,40,1639,243,16510,1
16798,2021-11-30 22:00:00,664.84,3165,144,40,1635,243,15914,1
16799,2021-11-30 23:00:00,672.67,2767,130,40,1631,243,15183,1
16800,2021-12-01 00:00:00,667.77,2669,128,40,1629,244,14106,1
16801,2021-12-01 01:00:00,667.1,2527,128,40,1631,244,13417,1
16802,2021-12-01 02:00:00,686.76,2016,128,40,1630,244,13478,1
16803,2021-12-01 03:00:00,708.45,1537,128,40,1632,244,13897,1
16804,2021-12-01 04:00:00,723.27,1334,129,40,1629,243,15078,1
16805,2021-12-01 05:00:00,722.71,1457,133,40,2042,243,16890,1
16806,2021-12-01 06:00:00,717.66,1666,125,40,2354,243,18012,11
16807,2021-12-01 07:00:00,704.54,1899,178,40,2382,243,17972,142
16808,2021-12-01 08:00:00,690.93,2045,205,40,2325,243,17989,463
16809,2021-12-01 09:00:00,679.58,2345,204,40,2121,244,18134,658
16810,2021-12-01 10:00:00,667.96,2734,197,40,2037,245,18077,708
16811,2021-12-01 11:00:00,658.92,3116,181,40,1940,247,17974,675
16812,2021-12-01 12:00:00,648.98,3632,187,40,1912,247,17802,480
16813,2021-12-01 13:00:00,638.67,4183,194,40,1699,247,17259,200
16814,2021-12-01 14:00:00,625.08,4689,207,39,1701,248,16795,53
16815,2021-12-01 15:00:00,620.06,5048,216,40,1812,248,17250,3
16816,2021-12-01 16:00:00,609.49,5300,192,40,1933,248,16726,1
16817,2021-12-01 17:00:00,597.35,5610,181,40,1818,248,16126,1
16818,2021-12-01 18:00:00,589.44,5818,180,40,1805,248,15816,1
16819,2021-12-01 19:00:00,581.5,5937,175,40,1774,248,15281,1
16820,2021-12-01 20:00:00,575.7,6018,173,40,1693,248,14879,1
16821,2021-12-01 21:00:00,556.21,6020,155,40,1662,247,13136,1
16822,2021-12-01 22:00:00,532.11,6020,152,40,1648,248,11348,1
16823,2021-12-01 23:00:00,524.01,6142,147,40,1673,243,11024,1
16824,2021-12-02 00:00:00,525.16,6098,146,41,1657,242,11020,1
16825,2021-12-02 01:00:00,526.64,6053,146,41,1646,243,11036,1
16826,2021-12-02 02:00:00,525.27,6104,146,41,1649,241,11037,1
16827,2021-12-02 03:00:00,536.76,6120,146,41,1671,242,11850,1
16828,2021-12-02 04:00:00,557.27,6065,138,41,1665,245,13283,1
16829,2021-12-02 05:00:00,573.13,6164,132,40,1693,243,14881,1
16830,2021-12-02 06:00:00,581.95,6261,132,40,1913,244,16086,14
16831,2021-12-02 07:00:00,586.96,6210,148,40,1798,244,16761,134
16832,2021-12-02 08:00:00,576.87,6246,161,40,1808,244,16415,403
16833,2021-12-02 09:00:00,572.67,6158,171,40,1589,243,16103,576
16834,2021-12-02 10:00:00,573.36,6063,170,40,1589,244,16425,796
16835,2021-12-02 11:00:00,576.25,6028,164,40,1551,244,16260,632
16836,2021-12-02 12:00:00,583.65,5919,162,40,1543,244,16713,608
16837,2021-12-02 13:00:00,590.72,5799,155,40,1638,244,16743,411
16838,2021-12-02 14:00:00,607.36,5498,161,40,1640,244,17116,124
16839,2021-12-02 15:00:00,613.1,5244,200,40,1960,244,17060,12
16840,2021-12-02 16:00:00,618.03,4992,206,39,2029,243,16935,1
16841,2021-12-02 17:00:00,622.72,4885,197,39,1960,243,17111,1
16842,2021-12-02 18:00:00,629.82,4682,172,39,1841,243,17195,1
16843,2021-12-02 19:00:00,641.96,4262,163,39,1742,242,17240,1
16844,2021-12-02 20:00:00,651.82,3832,163,38,1810,242,17053,1
16845,2021-12-02 21:00:00,661.77,3345,152,38,1632,242,16267,1
16846,2021-12-02 22:00:00,667.08,3084,149,38,1640,244,15897,1
16847,2021-12-02 23:00:00,667.43,2982,151,38,1791,244,15690,1
16848,2021-12-03 00:00:00,663.66,3055,149,38,1619,244,15292,1
16849,2021-12-03 01:00:00,651.18,3204,149,39,1600,244,14333,1
16850,2021-12-03 02:00:00,640.87,3417,149,39,1595,244,13952,1
16851,2021-12-03 03:00:00,642.26,3452,141,39,1606,244,14209,1
16852,2021-12-03 04:00:00,640.99,3654,135,39,1611,244,14764,1
16853,2021-12-03 05:00:00,641.64,3820,126,39,1587,244,15374,1
16854,2021-12-03 06:00:00,638.44,4050,116,39,1815,245,15978,10
16855,2021-12-03 07:00:00,635.32,4162,79,38,1883,246,16283,127
16856,2021-12-03 08:00:00,626.68,4201,74,37,1706,247,16312,482
16857,2021-12-03 09:00:00,610.74,4184,80,37,1927,247,15601,833
16858,2021-12-03 10:00:00,596.9,4321,80,38,2002,247,15220,1093
16859,2021-12-03 11:00:00,604.46,4224,120,38,1581,247,15607,1079
16860,2021-12-03 12:00:00,614.38,4067,149,38,1515,246,16134,1021
16861,2021-12-03 13:00:00,629.84,3949,197,38,1530,244,16414,571
16862,2021-12-03 14:00:00,645.41,3918,212,38,1733,245,17082,135
16863,2021-12-03 15:00:00,638.97,4180,257,38,2036,245,17139,6
16864,2021-12-03 16:00:00,630.33,4407,276,38,1946,246,16770,1
16865,2021-12-03 17:00:00,625.26,4397,279,38,1946,246,16131,1
16866,2021-12-03 18:00:00,619.04,4612,252,38,1951,246,15992,1
16867,2021-12-03 19:00:00,616.33,4555,228,38,1951,246,15445,1
16868,2021-12-03 20:00:00,612.24,4507,221,38,1914,246,14823,1
16869,2021-12-03 21:00:00,604,4380,205,38,1916,246,13602,1
16870,2021-12-03 22:00:00,605.05,4201,203,38,1926,245,13207,1
16871,2021-12-03 23:00:00,602.04,4181,196,38,1937,234,12869,1
16872,2021-12-04 00:00:00,598.56,4088,188,38,1924,228,12291,1
16873,2021-12-04 01:00:00,597.38,4035,178,39,1921,228,12026,1
16874,2021-12-04 02:00:00,607.01,3836,164,39,1912,228,12259,1
16875,2021-12-04 03:00:00,612.21,3727,159,34,1902,228,12376,1
16876,2021-12-04 04:00:00,621.11,3553,148,29,1893,228,12618,1
16877,2021-12-04 05:00:00,641.32,3261,127,30,1858,228,13577,1
16878,2021-12-04 06:00:00,652.74,3035,116,38,1855,228,14036,14
16879,2021-12-04 07:00:00,661.88,2759,81,39,1895,227,14452,150
16880,2021-12-04 08:00:00,670.49,2469,83,39,1978,228,15236,347
16881,2021-12-04 09:00:00,671.75,2189,85,39,1955,227,15346,632
16882,2021-12-04 10:00:00,680.58,1892,86,39,1900,229,15716,757
16883,2021-12-04 11:00:00,693.21,1570,115,39,1962,229,15717,645
16884,2021-12-04 12:00:00,713.2,1191,128,38,1974,229,15924,453
16885,2021-12-04 13:00:00,730.79,952,148,39,1837,229,16099,242
16886,2021-12-04 14:00:00,741.27,830,185,38,1862,228,16351,58
16887,2021-12-04 15:00:00,743.74,757,213,38,1963,229,16363,1
16888,2021-12-04 16:00:00,737.87,763,245,38,2223,227,16078,1
16889,2021-12-04 17:00:00,737.46,813,249,39,2017,227,15844,1
16890,2021-12-04 18:00:00,733.52,921,223,38,1951,228,15467,1
16891,2021-12-04 19:00:00,733.77,948,198,38,1934,227,15493,1
16892,2021-12-04 20:00:00,736.29,863,187,38,1919,228,15187,1
16893,2021-12-04 21:00:00,733.54,919,183,38,1827,228,14778,1
16894,2021-12-04 22:00:00,723.24,1032,177,38,1815,229,13624,1
16895,2021-12-04 23:00:00,716.82,1074,177,38,1798,230,12822,1
16896,2021-12-05 00:00:00,713.88,1127,176,37,1800,230,12719,1
16897,2021-12-05 01:00:00,711.79,1175,176,37,1801,230,12722,1
16898,2021-12-05 02:00:00,707.37,1196,177,37,1802,230,12226,1
16899,2021-12-05 03:00:00,703.16,1290,178,38,1880,230,12370,1
16900,2021-12-05 04:00:00,706.94,1274,178,38,1889,231,12824,1
16901,2021-12-05 05:00:00,704.98,1355,177,38,1888,229,13024,1
16902,2021-12-05 06:00:00,701.79,1442,177,38,1893,231,13119,6
16903,2021-12-05 07:00:00,697.37,1527,187,38,1884,230,13302,58
16904,2021-12-05 08:00:00,700.98,1427,192,38,1870,230,13761,151
16905,2021-12-05 09:00:00,710.63,1159,191,38,1788,232,14323,297
16906,2021-12-05 10:00:00,717.67,920,185,38,1971,230,15099,422
16907,2021-12-05 11:00:00,719.65,859,184,38,2085,230,15154,401
16908,2021-12-05 12:00:00,731.02,845,184,38,1765,231,15517,261
16909,2021-12-05 13:00:00,734,859,183,38,1712,232,15440,175
16910,2021-12-05 14:00:00,730.57,1023,192,38,1841,230,15473,46
16911,2021-12-05 15:00:00,723.2,1209,227,38,1896,231,15478,1
16912,2021-12-05 16:00:00,721.33,1188,257,38,1981,231,15376,1
16913,2021-12-05 17:00:00,719.67,1173,263,38,2130,232,15338,1
16914,2021-12-05 18:00:00,721.97,1144,218,38,2189,231,15396,1
16915,2021-12-05 19:00:00,718.96,1213,201,38,2142,230,15083,1
16916,2021-12-05 20:00:00,719.87,1227,197,38,1865,228,14689,1
16917,2021-12-05 21:00:00,718.31,1286,183,38,1819,229,14621,1
16918,2021-12-05 22:00:00,713.36,1407,172,38,1815,227,14493,1
16919,2021-12-05 23:00:00,712.9,1391,163,38,1865,230,14358,1
16920,2021-12-06 00:00:00,713.52,1378,152,38,1853,230,14281,1
16921,2021-12-06 01:00:00,708.1,1517,142,38,1828,229,14168,1
16922,2021-12-06 02:00:00,712.21,1446,141,38,1829,230,14386,1
16923,2021-12-06 03:00:00,722.75,1264,141,38,1829,229,15013,1
16924,2021-12-06 04:00:00,731.15,1178,141,39,1852,231,16135,1
16925,2021-12-06 05:00:00,737.61,1110,141,39,1909,230,17241,1
16926,2021-12-06 06:00:00,742.31,1085,150,38,1888,230,18291,4
16927,2021-12-06 07:00:00,744.16,1044,156,38,1892,231,18846,42
16928,2021-12-06 08:00:00,746.13,938,160,37,1909,231,19264,125
16929,2021-12-06 09:00:00,748.74,782,166,37,1943,230,19521,212
16930,2021-12-06 10:00:00,749.78,705,166,37,1936,234,19420,251
16931,2021-12-06 11:00:00,750.32,665,179,37,1940,246,19603,277
16932,2021-12-06 12:00:00,754.03,619,180,37,1936,246,19629,208
16933,2021-12-06 13:00:00,758.12,550,198,37,1932,247,19607,130
16934,2021-12-06 14:00:00,763.73,474,205,37,1926,247,19715,36
16935,2021-12-06 15:00:00,764.72,443,249,37,1953,246,19964,1
16936,2021-12-06 16:00:00,766.71,380,258,37,1964,247,20109,1
16937,2021-12-06 17:00:00,765.82,368,260,37,1992,251,19743,1
16938,2021-12-06 18:00:00,765.72,389,237,37,1998,260,19728,1
16939,2021-12-06 19:00:00,768.1,336,202,36,1982,242,19356,1
16940,2021-12-06 20:00:00,770.5,265,185,36,1898,231,18583,1
16941,2021-12-06 21:00:00,777.26,202,163,36,1513,232,17832,1
16942,2021-12-06 22:00:00,777.38,176,159,36,1458,235,16988,1
16943,2021-12-06 23:00:00,775.52,175,149,36,1415,232,15722,1
16944,2021-12-07 00:00:00,774.27,181,145,36,1412,232,15252,1
16945,2021-12-07 01:00:00,772.96,216,144,36,1413,232,15330,1
16946,2021-12-07 02:00:00,770.19,278,144,36,1416,232,15326,1
16947,2021-12-07 03:00:00,766.1,397,144,36,1413,232,15654,1
16948,2021-12-07 04:00:00,768.64,419,144,36,1447,233,17047,1
16949,2021-12-07 05:00:00,773.93,390,144,37,1464,232,18901,1
16950,2021-12-07 06:00:00,774.85,348,143,37,1722,233,20287,4
16951,2021-12-07 07:00:00,773.07,333,144,37,1812,233,20682,65
16952,2021-12-07 08:00:00,765.4,385,191,37,1816,232,20854,222
16953,2021-12-07 09:00:00,758.1,426,213,37,1792,243,20617,386
16954,2021-12-07 10:00:00,756.89,394,189,37,1803,254,20619,479
16955,2021-12-07 11:00:00,755.71,444,185,37,1792,260,20381,452
16956,2021-12-07 12:00:00,754.56,527,183,37,1802,262,20553,417
16957,2021-12-07 13:00:00,758.66,569,177,36,1806,262,20789,262
16958,2021-12-07 14:00:00,760.53,716,177,36,1805,262,20982,62
16959,2021-12-07 15:00:00,758.59,796,232,36,1819,263,21196,0
16960,2021-12-07 16:00:00,754.99,884,240,36,1842,268,21048,0
16961,2021-12-07 17:00:00,752.11,1029,233,36,1659,269,20818,0
16962,2021-12-07 18:00:00,752.3,1014,205,36,1735,247,20682,0
16963,2021-12-07 19:00:00,752.18,1022,188,36,1673,233,20282,0
16964,2021-12-07 20:00:00,746.06,1183,173,35,1454,232,19031,0
16965,2021-12-07 21:00:00,731.05,1456,162,35,1434,233,17369,0
16966,2021-12-07 22:00:00,714.4,1695,162,35,1433,234,15705,1
16967,2021-12-07 23:00:00,709.75,1830,145,36,1439,233,15658,1
16968,2021-12-08 00:00:00,704.19,1937,143,36,1478,233,15429,1
16969,2021-12-08 01:00:00,699.89,2006,143,36,1446,234,15080,1
16970,2021-12-08 02:00:00,696.27,2093,143,36,1444,234,15004,1
16971,2021-12-08 03:00:00,687.57,2372,143,36,1441,234,15180,1
16972,2021-12-08 04:00:00,687.6,2493,143,36,1462,234,15835,1
16973,2021-12-08 05:00:00,693.64,2599,143,36,1670,231,17706,1
16974,2021-12-08 06:00:00,695.35,2710,150,36,1617,234,18611,8
16975,2021-12-08 07:00:00,691.17,2732,163,36,1854,234,18904,107
16976,2021-12-08 08:00:00,685.62,2696,187,36,1852,233,18913,331
16977,2021-12-08 09:00:00,677.77,2732,191,36,1843,234,18875,584
16978,2021-12-08 10:00:00,670.11,2899,162,36,1834,233,18827,729
16979,2021-12-08 11:00:00,668.28,2866,159,36,1822,232,18729,819
16980,2021-12-08 12:00:00,673.9,2791,161,36,1825,233,18829,698
16981,2021-12-08 13:00:00,684.04,2738,185,36,1827,234,19019,379
16982,2021-12-08 14:00:00,688.72,2861,189,36,1826,234,19005,65
16983,2021-12-08 15:00:00,685.5,3022,203,36,1828,234,18998,1
16984,2021-12-08 16:00:00,681.46,3105,225,36,1826,234,18788,0
16985,2021-12-08 17:00:00,678.79,3168,202,45,1818,234,18540,0
16986,2021-12-08 18:00:00,675.94,3293,193,86,1818,233,18727,0
16987,2021-12-08 19:00:00,679.4,3213,190,102,1686,232,18805,0
16988,2021-12-08 20:00:00,690.07,2795,190,131,1485,233,18405,0
16989,2021-12-08 21:00:00,697.63,2357,167,157,1494,234,17371,0
16990,2021-12-08 22:00:00,703.49,2118,153,203,1482,234,17129,0
16991,2021-12-08 23:00:00,709.29,1844,163,223,1406,234,16515,0
16992,2021-12-09 00:00:00,706.87,1827,164,221,1400,233,15961,0
16993,2021-12-09 01:00:00,697.71,2006,164,221,1395,233,15474,0
16994,2021-12-09 02:00:00,693.08,2124,165,216,1405,233,15399,0
16995,2021-12-09 03:00:00,700.01,2005,165,226,1402,233,15879,0
16996,2021-12-09 04:00:00,705.99,1969,164,231,1438,233,16786,0
16997,2021-12-09 05:00:00,711.86,1834,163,234,1747,234,17684,0
16998,2021-12-09 06:00:00,715.96,1835,164,233,1769,233,18654,8
16999,2021-12-09 07:00:00,712.49,1960,163,233,1807,233,19312,90
17000,2021-12-09 08:00:00,715.13,1783,163,232,1833,234,19809,252
17001,2021-12-09 09:00:00,713.92,1706,183,233,1839,235,19934,373
17002,2021-12-09 10:00:00,721.86,1407,187,235,1842,235,20271,442
17003,2021-12-09 11:00:00,723.89,1281,197,234,1829,234,20308,501
17004,2021-12-09 12:00:00,732.57,1125,205,234,1825,235,20509,373
17005,2021-12-09 13:00:00,739.7,1065,179,234,1813,234,20436,207
17006,2021-12-09 14:00:00,744.37,1062,179,233,1823,235,20457,48
17007,2021-12-09 15:00:00,744.42,1037,201,234,1817,235,19981,0
17008,2021-12-09 16:00:00,743.31,1064,220,233,1806,236,20037,0
17009,2021-12-09 17:00:00,742.65,1114,186,234,1806,235,19998,0
17010,2021-12-09 18:00:00,742.55,1143,181,234,1804,235,20187,0
17011,2021-12-09 19:00:00,740.48,1179,168,233,1783,235,19710,0
17012,2021-12-09 20:00:00,743.19,1070,157,234,1595,234,18775,0
17013,2021-12-09 21:00:00,744.85,895,156,234,1697,234,17890,0
17014,2021-12-09 22:00:00,745.26,874,155,234,1486,234,17069,0
17015,2021-12-09 23:00:00,747,826,157,229,1528,233,17195,0
17016,2021-12-10 00:00:00,747.63,820,158,227,1456,233,17047,0
17017,2021-12-10 01:00:00,746.47,836,158,227,1429,233,16798,0
17018,2021-12-10 02:00:00,742.91,927,148,228,1424,233,16652,0
17019,2021-12-10 03:00:00,741.58,986,138,230,1427,233,16799,0
17020,2021-12-10 04:00:00,740.87,1057,128,229,1570,233,17633,0
17021,2021-12-10 05:00:00,746.51,992,117,230,1538,233,18369,0
17022,2021-12-10 06:00:00,748,1056,109,232,1533,234,19445,6
17023,2021-12-10 07:00:00,743.08,1107,105,232,1791,234,19930,76
17024,2021-12-10 08:00:00,736.72,1124,111,233,1779,233,19835,260
17025,2021-12-10 09:00:00,732.32,1093,81,234,1892,233,19875,439
17026,2021-12-10 10:00:00,727.19,1053,76,232,1911,232,19961,672
17027,2021-12-10 11:00:00,727.5,960,98,236,1885,233,19938,739
17028,2021-12-10 12:00:00,728.68,1051,131,232,1800,234,19952,602
17029,2021-12-10 13:00:00,729.32,1222,159,230,1719,235,19650,361
17030,2021-12-10 14:00:00,735.72,1280,186,229,1567,235,19538,95
17031,2021-12-10 15:00:00,736.43,1325,219,232,1570,234,19654,1
17032,2021-12-10 16:00:00,732.19,1405,239,230,1639,233,19522,0
17033,2021-12-10 17:00:00,736.05,1342,214,231,1519,234,19491,0
17034,2021-12-10 18:00:00,741.25,1181,210,232,1528,234,19516,0
17035,2021-12-10 19:00:00,748.53,971,166,228,1595,234,19448,0
17036,2021-12-10 20:00:00,749.31,894,154,229,1486,233,18378,0
17037,2021-12-10 21:00:00,748.87,867,147,230,1323,233,17309,0
17038,2021-12-10 22:00:00,747.83,879,146,229,1200,232,16684,0
17039,2021-12-10 23:00:00,746.47,821,137,228,1222,232,15727,0
17040,2021-12-11 00:00:00,751.6,683,136,228,1228,233,15622,0
17041,2021-12-11 01:00:00,755.44,610,136,225,1216,233,15786,0
17042,2021-12-11 02:00:00,756.91,582,136,227,1211,233,15875,0
17043,2021-12-11 03:00:00,760.31,500,136,232,1260,233,16151,0
17044,2021-12-11 04:00:00,765.17,375,128,228,1354,233,16397,0
17045,2021-12-11 05:00:00,769.23,326,119,234,1243,233,16483,0
17046,2021-12-11 06:00:00,772.41,266,110,236,1290,233,17005,5
17047,2021-12-11 07:00:00,769.56,203,116,237,1414,232,17197,105
17048,2021-12-11 08:00:00,760.63,154,120,239,1434,231,17275,393
17049,2021-12-11 09:00:00,752.85,140,117,239,1450,232,17150,611
17050,2021-12-11 10:00:00,750.86,117,118,237,1419,233,17220,710
17051,2021-12-11 11:00:00,752.76,136,92,239,1391,233,17316,681
17052,2021-12-11 12:00:00,757.44,137,83,237,1410,233,17241,545
17053,2021-12-11 13:00:00,763.28,154,109,237,1397,233,17131,335
17054,2021-12-11 14:00:00,768.09,227,150,234,1408,233,17102,82
17055,2021-12-11 15:00:00,764.39,348,213,233,1414,233,17260,1
17056,2021-12-11 16:00:00,760.4,427,232,233,1406,233,17118,0
17057,2021-12-11 17:00:00,758.66,421,233,238,1428,233,16639,0
17058,2021-12-11 18:00:00,758.59,451,200,239,1432,232,16612,0
17059,2021-12-11 19:00:00,758.13,486,190,237,1397,232,16607,0
17060,2021-12-11 20:00:00,756.47,529,159,236,1399,232,16252,0
17061,2021-12-11 21:00:00,754.23,571,142,238,1235,232,15256,0
17062,2021-12-11 22:00:00,748.53,638,139,238,1226,231,14473,0
17063,2021-12-11 23:00:00,746.65,683,139,229,1165,231,14214,0
17064,2021-12-12 00:00:00,743.45,740,139,227,1105,232,13851,0
17065,2021-12-12 01:00:00,742.09,733,139,227,1108,232,13510,0
17066,2021-12-12 02:00:00,742.59,703,139,224,1104,232,13297,0
17067,2021-12-12 03:00:00,743.7,676,139,231,1106,233,13321,0
17068,2021-12-12 04:00:00,744.38,664,138,238,1105,233,13382,0
17069,2021-12-12 05:00:00,748.33,605,137,240,1116,231,13683,0
17070,2021-12-12 06:00:00,752.73,520,137,239,1113,232,13818,4
17071,2021-12-12 07:00:00,751.97,531,145,239,1110,232,14478,66
17072,2021-12-12 08:00:00,745.77,528,149,237,1113,233,15045,274
17073,2021-12-12 09:00:00,738.54,495,150,238,1186,233,15539,522
17074,2021-12-12 10:00:00,729.25,453,151,238,1442,232,15562,728
17075,2021-12-12 11:00:00,732.3,416,153,238,1470,232,15463,659
17076,2021-12-12 12:00:00,739.36,376,147,236,1386,232,15367,538
17077,2021-12-12 13:00:00,747.88,392,146,236,1308,232,15470,340
17078,2021-12-12 14:00:00,754.02,464,146,236,1456,232,15714,75
17079,2021-12-12 15:00:00,752.68,527,176,237,1487,232,15719,1
17080,2021-12-12 16:00:00,747.24,619,214,237,1483,232,15628,0
17081,2021-12-12 17:00:00,746.58,628,229,239,1494,231,15753,0
17082,2021-12-12 18:00:00,748.2,612,220,236,1448,232,15730,0
17083,2021-12-12 19:00:00,749.57,680,189,235,1195,232,15543,0
17084,2021-12-12 20:00:00,752.73,604,184,230,1226,232,15582,0
17085,2021-12-12 21:00:00,755.03,563,145,232,1244,231,15401,0
17086,2021-12-12 22:00:00,755.47,561,139,234,1172,232,15154,0
17087,2021-12-12 23:00:00,756.92,494,137,229,1199,232,14814,0
17088,2021-12-13 00:00:00,758.75,452,136,227,1185,231,14718,0
17089,2021-12-13 01:00:00,761.24,383,136,226,1193,232,14585,0
17090,2021-12-13 02:00:00,761.62,390,136,226,1183,231,14736,0
17091,2021-12-13 03:00:00,762.63,391,136,230,1185,232,15097,0
17092,2021-12-13 04:00:00,766.98,350,136,236,1180,231,15962,0
17093,2021-12-13 05:00:00,771.17,339,137,239,1301,231,18085,0
17094,2021-12-13 06:00:00,771.71,328,137,238,1499,232,19347,4
17095,2021-12-13 07:00:00,767.77,328,147,238,1611,233,19565,85
17096,2021-12-13 08:00:00,759.52,318,152,238,1787,233,19396,266
17097,2021-12-13 09:00:00,751.22,289,177,239,1877,232,19262,487
17098,2021-12-13 10:00:00,747.12,283,191,238,1884,232,19178,600
17099,2021-12-13 11:00:00,747.9,229,194,237,1891,233,19291,638
17100,2021-12-13 12:00:00,754.99,210,167,238,1902,234,19411,465
17101,2021-12-13 13:00:00,762.16,195,159,234,1884,233,19380,270
17102,2021-12-13 14:00:00,767.92,234,181,186,1898,233,19466,65
17103,2021-12-13 15:00:00,769.55,204,224,189,1927,234,19646,1
17104,2021-12-13 16:00:00,769.07,210,244,187,1910,234,19689,0
17105,2021-12-13 17:00:00,767.25,260,239,190,1956,234,19831,0
17106,2021-12-13 18:00:00,766.53,320,209,185,1937,234,19807,0
17107,2021-12-13 19:00:00,765.52,391,163,186,1851,233,19316,0
17108,2021-12-13 20:00:00,762.78,481,157,187,1680,232,18553,0
17109,2021-12-13 21:00:00,758.8,574,144,169,1559,232,17462,0
17110,2021-12-13 22:00:00,753.61,643,143,163,1587,232,16714,0
17111,2021-12-13 23:00:00,749.99,726,142,189,1624,232,16901,0
17112,2021-12-14 00:00:00,744.02,770,142,229,1645,232,16109,0
17113,2021-12-14 01:00:00,738.84,830,141,227,1643,232,15399,0
17114,2021-12-14 02:00:00,733.14,968,142,226,1643,232,15337,0
17115,2021-12-14 03:00:00,729.35,1123,141,231,1644,232,15812,0
17116,2021-12-14 04:00:00,726.93,1268,141,237,1689,232,16575,0
17117,2021-12-14 05:00:00,721.89,1417,141,242,1886,232,17112,0
17118,2021-12-14 06:00:00,723.07,1571,144,240,1924,232,18615,2
17119,2021-12-14 07:00:00,714.94,1683,170,242,2072,232,18646,87
17120,2021-12-14 08:00:00,707.57,1662,197,240,2128,232,18531,302
17121,2021-12-14 09:00:00,704.99,1708,207,241,1824,232,18526,432
17122,2021-12-14 10:00:00,707.14,1716,183,240,1655,232,18877,489
17123,2021-12-14 11:00:00,707.14,1669,188,242,1781,232,18799,477
17124,2021-12-14 12:00:00,708.82,1606,197,241,1898,232,18703,421
17125,2021-12-14 13:00:00,712.77,1619,198,243,2213,232,18822,181
17126,2021-12-14 14:00:00,718.77,1593,206,240,2155,232,18879,21
17127,2021-12-14 15:00:00,720.76,1485,266,241,2224,232,19017,0
17128,2021-12-14 16:00:00,722.51,1416,272,240,2267,232,19075,0
17129,2021-12-14 17:00:00,717.7,1480,243,243,2398,231,18521,0
17130,2021-12-14 18:00:00,717.86,1484,236,241,2375,231,18477,0
17131,2021-12-14 19:00:00,725.34,1294,211,243,2130,231,18080,0
17132,2021-12-14 20:00:00,730.08,1216,190,241,1670,232,17221,0
17133,2021-12-14 21:00:00,732.68,1080,185,240,1633,232,16568,0
17134,2021-12-14 22:00:00,731.23,1049,182,240,1631,231,15960,0
17135,2021-12-14 23:00:00,728.54,1056,182,232,1595,232,15311,0
17136,2021-12-15 00:00:00,726.87,1074,182,228,1589,231,15077,0
17137,2021-12-15 01:00:00,726.13,1088,173,228,1591,231,14978,0
17138,2021-12-15 02:00:00,725.5,1116,162,226,1592,231,14978,0
17139,2021-12-15 03:00:00,725.66,1138,151,233,1590,232,15126,0
17140,2021-12-15 04:00:00,723.42,1247,142,242,1643,232,15611,0
17141,2021-12-15 05:00:00,720.42,1430,132,241,1893,231,16842,0
