,UTC time,carbon_intensity,wind,coal,nat_gas,nuclear,hydro,solar,other
374,2020-01-16 14:00:00,236.15,14920,5468,14015,5107,71,0,17
375,2020-01-16 15:00:00,245.45,13722,5241,15569,5107,72,13,20
376,2020-01-16 16:00:00,249.86,13498,5236,16679,5107,71,57,18
377,2020-01-16 17:00:00,259.13,12645,5301,18091,5100,134,126,15
378,2020-01-16 18:00:00,282.9,10857,6040,19643,5104,134,158,18
379,2020-01-16 19:00:00,309.6,9092,7268,20283,5104,99,251,18
380,2020-01-16 20:00:00,327.22,7809,8002,20726,5104,72,319,15
381,2020-01-16 21:00:00,336.08,7187,8221,21339,5104,45,200,17
382,2020-01-16 22:00:00,338.5,6829,8087,21678,5104,45,117,12
383,2020-01-16 23:00:00,340.46,6590,7987,22365,5105,47,57,23
384,2020-01-17 00:00:00,349.87,6080,8435,23354,5105,47,16,25
385,2020-01-17 01:00:00,360.14,5287,8776,24820,5105,46,0,24
386,2020-01-17 02:00:00,365.04,4889,8954,24675,5105,46,0,29
387,2020-01-17 03:00:00,368.48,4398,8874,24188,5105,46,0,36
388,2020-01-17 04:00:00,369.03,4033,8590,23480,5105,46,0,38
389,2020-01-17 05:00:00,368.16,3561,8062,22200,5105,45,0,35
390,2020-01-17 06:00:00,372.8,2770,7761,20884,5104,46,0,29
391,2020-01-17 07:00:00,364.75,2611,6905,19942,5104,69,0,25
392,2020-01-17 08:00:00,361.9,2545,6609,19265,5105,66,0,25
393,2020-01-17 09:00:00,359.19,2523,6350,19004,5104,46,0,26
394,2020-01-17 10:00:00,355.79,2630,6170,18987,5105,46,0,21
395,2020-01-17 11:00:00,353.75,2773,6105,19576,5104,46,0,21
396,2020-01-17 12:00:00,359.54,3095,6857,20474,5104,46,0,20
397,2020-01-17 13:00:00,358.6,4311,7857,21327,5105,69,0,21
398,2020-01-17 14:00:00,351.36,5556,8243,21307,5104,72,0,23
399,2020-01-17 15:00:00,360.47,5166,8825,21351,5105,71,15,19
400,2020-01-17 16:00:00,360.28,5515,9191,21229,5104,70,91,17
401,2020-01-17 17:00:00,352.26,5516,8534,21871,5104,120,254,22
402,2020-01-17 18:00:00,347.95,5424,8263,21919,5103,133,525,17
403,2020-01-17 19:00:00,340.16,5854,8182,21078,5102,133,871,18
404,2020-01-17 20:00:00,322.87,6985,7728,19893,5102,71,1224,19
405,2020-01-17 21:00:00,302.62,8153,6968,18942,5102,44,1465,16
406,2020-01-17 22:00:00,283.07,9202,5989,18562,5102,44,1459,15
407,2020-01-17 23:00:00,266.67,10361,5196,18433,5102,44,1269,18
408,2020-01-18 00:00:00,266.07,11612,5329,18512,5103,44,403,33
409,2020-01-18 01:00:00,253.55,13331,5124,17875,5101,43,2,26
410,2020-01-18 02:00:00,240.1,14129,4717,16684,5101,44,0,24
411,2020-01-18 03:00:00,232.23,14698,4738,15259,5102,44,0,16
412,2020-01-18 04:00:00,231.61,14479,4885,14152,5102,44,0,16
413,2020-01-18 05:00:00,223.28,14306,4546,12927,5102,44,0,19
414,2020-01-18 06:00:00,224.2,13238,4421,11974,5102,44,0,20
415,2020-01-18 07:00:00,241.96,11211,4629,12153,5097,65,0,23
416,2020-01-18 08:00:00,261.29,9706,5146,11814,5008,47,0,20
417,2020-01-18 09:00:00,270.92,8870,5262,11894,4958,44,0,20
418,2020-01-18 10:00:00,276.73,8389,5337,12013,4957,44,0,19
419,2020-01-18 11:00:00,266.48,9206,5305,11256,4971,44,0,20
420,2020-01-18 12:00:00,232.88,11903,5064,9362,5057,44,0,20
421,2020-01-18 13:00:00,220.53,13434,4989,9377,5085,69,0,18
422,2020-01-18 14:00:00,225.7,13874,5222,10398,5092,70,2,18
423,2020-01-18 15:00:00,232.94,13920,5696,11048,5093,71,332,19
424,2020-01-18 16:00:00,240.01,13610,6080,11829,5101,70,826,20
425,2020-01-18 17:00:00,242.89,13887,6231,12337,5101,106,654,19
426,2020-01-18 18:00:00,244.82,13657,6180,12823,5101,88,739,18
427,2020-01-18 19:00:00,247.37,12453,5838,13534,5099,52,1228,19
428,2020-01-18 20:00:00,262.14,10070,5715,14890,5100,51,1780,17
429,2020-01-18 21:00:00,278.31,8337,5812,15985,5100,44,1861,15
430,2020-01-18 22:00:00,282.24,7771,5744,16236,5100,44,1877,20
431,2020-01-18 23:00:00,278.87,7785,5218,16907,5100,44,1619,19
432,2020-01-19 00:00:00,307.11,6970,5890,18911,5100,44,469,28
433,2020-01-19 01:00:00,314.78,7710,6649,19555,5101,44,2,27
434,2020-01-19 02:00:00,290.26,9379,5788,18811,5101,78,0,24
435,2020-01-19 03:00:00,277.13,10289,5331,18280,5101,44,0,18
436,2020-01-19 04:00:00,274.06,10554,5402,17429,5102,43,0,17
437,2020-01-19 05:00:00,270.75,10705,5420,16474,5104,44,0,18
438,2020-01-19 06:00:00,263.09,10945,5194,15407,5105,44,0,20
439,2020-01-19 07:00:00,258.95,10890,5020,14742,5106,63,0,19
440,2020-01-19 08:00:00,257.81,10814,4950,14486,5106,49,0,19
441,2020-01-19 09:00:00,260.54,10493,4918,14730,5106,44,0,22
442,2020-01-19 10:00:00,265.07,9981,4759,15711,5106,44,0,22
443,2020-01-19 11:00:00,273.68,9331,4754,17075,5106,44,0,22
444,2020-01-19 12:00:00,288.3,8425,5008,18918,5108,44,0,22
445,2020-01-19 13:00:00,304.36,7777,5685,20506,5108,69,0,23
446,2020-01-19 14:00:00,319.24,7618,6761,21666,5107,68,4,21
447,2020-01-19 15:00:00,323.56,7490,7342,21849,5108,70,392,26
448,2020-01-19 16:00:00,317.58,6702,6848,21917,5108,70,1296,23
449,2020-01-19 17:00:00,310.84,6720,6510,20972,5107,105,1483,20
450,2020-01-19 18:00:00,301.65,6561,5854,20289,5108,114,1728,20
451,2020-01-19 19:00:00,309.35,5331,5690,20407,5108,113,1758,23
452,2020-01-19 20:00:00,322.19,3859,5740,20684,5108,78,1841,21
453,2020-01-19 21:00:00,328.23,3015,5652,20698,5108,45,1917,21
454,2020-01-19 22:00:00,328.53,2837,5544,20542,5107,44,1903,22
455,2020-01-19 23:00:00,337.32,2582,5771,21121,5108,44,1560,24
456,2020-01-20 00:00:00,366.61,2252,7055,22812,5108,45,396,34
457,2020-01-20 01:00:00,390.08,2203,9050,24092,5108,44,2,32
458,2020-01-20 02:00:00,389.34,2640,9419,23852,5109,44,0,23
459,2020-01-20 03:00:00,388.53,2953,9652,23683,5112,44,0,22
460,2020-01-20 04:00:00,381.17,3356,9236,23219,5113,44,0,28
461,2020-01-20 05:00:00,369.74,3498,8174,22915,5113,44,0,21
462,2020-01-20 06:00:00,357.92,3729,7234,22149,5112,44,0,18
463,2020-01-20 07:00:00,342.29,4297,6327,21538,5111,68,0,17
464,2020-01-20 08:00:00,332.92,4630,5756,21428,5111,45,0,21
465,2020-01-20 09:00:00,329.13,4915,5654,21360,5112,45,0,24
466,2020-01-20 10:00:00,328.62,5043,5670,21761,5112,45,0,23
467,2020-01-20 11:00:00,326.98,5329,5645,22749,5112,45,0,23
468,2020-01-20 12:00:00,331.1,5396,5867,24998,5112,46,0,23
469,2020-01-20 13:00:00,340.23,5559,6764,27218,5112,71,0,22
470,2020-01-20 14:00:00,352.71,5699,8231,27913,5113,71,3,21
471,2020-01-20 15:00:00,355.5,5426,8533,27624,5113,71,237,18
472,2020-01-20 16:00:00,354.52,4633,8145,27066,5113,71,693,20
473,2020-01-20 17:00:00,348.76,4085,7439,26547,5113,133,1073,24
474,2020-01-20 18:00:00,339.24,3564,6398,25814,5113,160,1457,25
475,2020-01-20 19:00:00,340.54,2722,5973,25388,5113,132,1598,17
476,2020-01-20 20:00:00,347.4,1844,5904,24977,5113,114,1577,17
477,2020-01-20 21:00:00,351.06,1464,5900,24494,5113,79,1552,21
478,2020-01-20 22:00:00,351.45,1385,5853,24173,5112,72,1522,18
479,2020-01-20 23:00:00,354.59,1397,5910,24460,5112,72,1251,20
480,2020-01-21 00:00:00,363.51,1894,6372,25577,5112,45,369,22
481,2020-01-21 01:00:00,368.94,2999,7617,26299,5112,45,3,18
482,2020-01-21 02:00:00,363.65,3786,7774,26215,5112,44,0,20
483,2020-01-21 03:00:00,353.17,4543,7334,26017,5113,44,0,19
484,2020-01-21 04:00:00,342.17,4997,6614,25412,5113,45,0,17
485,2020-01-21 05:00:00,328.16,5938,6185,23077,5113,45,0,20
486,2020-01-21 06:00:00,305.24,7409,5500,20521,5113,44,0,20
487,2020-01-21 07:00:00,290.48,8216,5014,19272,5113,68,0,17
488,2020-01-21 08:00:00,287.4,8401,4927,18939,5114,46,0,16
489,2020-01-21 09:00:00,291.63,8066,4986,19352,5114,45,0,17
490,2020-01-21 10:00:00,300.3,7613,5269,20200,5114,44,0,18
491,2020-01-21 11:00:00,298.54,8243,5421,20922,5116,44,0,17
492,2020-01-21 12:00:00,302.93,8821,5882,23010,5120,45,0,19
493,2020-01-21 13:00:00,323.15,9239,7952,25280,5120,71,0,19
494,2020-01-21 14:00:00,322.55,10256,8681,24886,5120,71,1,17
495,2020-01-21 15:00:00,304.84,10500,7217,24024,5120,71,246,30
496,2020-01-21 16:00:00,305.84,9553,7263,22874,5120,71,866,29
497,2020-01-21 17:00:00,267.85,12145,6041,19514,5120,117,1185,22
498,2020-01-21 18:00:00,251.76,13420,5608,17471,5120,114,900,22
499,2020-01-21 19:00:00,233.95,14398,5218,15302,5121,113,1034,23
500,2020-01-21 20:00:00,221.26,15479,5072,13766,5120,112,930,23
501,2020-01-21 21:00:00,213.84,16479,4956,13006,5120,77,522,25
502,2020-01-21 22:00:00,209.09,17161,4867,12590,5118,69,208,25
503,2020-01-21 23:00:00,209.81,17441,4857,13072,5114,69,131,22
504,2020-01-22 00:00:00,224.24,16871,5058,15251,5114,45,18,32
505,2020-01-22 01:00:00,253.53,15796,6530,17132,5114,44,0,31
506,2020-01-22 02:00:00,256.32,15544,6594,17392,5114,44,0,25
507,2020-01-22 03:00:00,249.91,15879,6281,17039,5113,44,0,21
508,2020-01-22 04:00:00,232.41,16564,5437,15776,5113,44,0,26
509,2020-01-22 05:00:00,220.91,16444,4968,13991,5113,44,0,22
510,2020-01-22 06:00:00,202.74,17263,4823,11057,5113,44,0,22
511,2020-01-22 07:00:00,246.49,17300,4579,411,5113,46,0,9539
512,2020-01-22 08:00:00,243.5,17118,4473,434,5113,45,0,9228
513,2020-01-22 09:00:00,250.78,16605,4475,435,5114,45,0,9646
514,2020-01-22 10:00:00,266.92,15794,4735,434,5114,45,0,10430
515,2020-01-22 11:00:00,286.53,15221,5022,494,5114,45,0,11857
516,2020-01-22 12:00:00,317.68,14555,5496,550,5114,46,0,14780
517,2020-01-22 13:00:00,351.62,14257,7111,610,5114,45,0,17512
518,2020-01-22 14:00:00,361.56,14423,8140,586,5114,46,0,17954
519,2020-01-22 15:00:00,368.32,13672,8332,609,5113,46,165,18058
520,2020-01-22 16:00:00,369.06,12874,8508,552,5114,81,977,17979
521,2020-01-22 17:00:00,359.05,13011,7978,535,5113,114,1538,18040
522,2020-01-22 18:00:00,358.82,13017,7985,448,5114,113,1549,18012
523,2020-01-22 19:00:00,358.22,12869,7348,479,4869,113,1460,18265
524,2020-01-22 20:00:00,359,12656,7127,478,5074,112,1247,18472
525,2020-01-22 21:00:00,362.34,11974,6530,466,5113,79,1258,19164
526,2020-01-22 22:00:00,385,9971,6849,461,5119,71,1504,20287
527,2020-01-22 23:00:00,401.47,9018,7500,449,5120,71,1438,20787
528,2020-01-23 00:00:00,444.69,6978,8813,1070,5114,71,481,22436
529,2020-01-23 01:00:00,461.13,5955,9107,2153,5114,71,4,22949
530,2020-01-23 02:00:00,453.6,6641,9056,1612,5113,72,0,22442
531,2020-01-23 03:00:00,448.4,6778,8667,1519,5113,71,0,21978
532,2020-01-23 04:00:00,451.29,6185,8362,1224,5113,71,0,21412
533,2020-01-23 05:00:00,457.34,5178,8034,1057,5114,47,0,20306
534,2020-01-23 06:00:00,447.32,5081,6871,622,5114,46,0,19428
535,2020-01-23 07:00:00,332.76,4724,5969,19697,5114,45,0,20
536,2020-01-23 08:00:00,326.7,4728,5523,19211,5114,45,0,21
537,2020-01-23 09:00:00,323.4,4873,5414,18769,5111,45,0,20
538,2020-01-23 10:00:00,306.62,6056,5048,18041,5111,45,0,21
539,2020-01-23 11:00:00,305.94,6281,5058,18685,5112,45,0,21
540,2020-01-23 12:00:00,310.29,6898,5666,19879,5112,45,0,21
541,2020-01-23 13:00:00,322.28,7738,7158,21319,5112,45,0,21
542,2020-01-23 14:00:00,313.38,8918,7164,21331,5112,45,5,19
543,2020-01-23 15:00:00,290.88,9533,5872,21059,5112,45,530,22
544,2020-01-23 16:00:00,281.09,8682,5279,20909,5110,81,1763,27
545,2020-01-23 17:00:00,265.27,9830,4977,19598,5111,114,1994,25
546,2020-01-23 18:00:00,265.28,9467,4838,19285,5112,115,1975,29
547,2020-01-23 19:00:00,277.1,7907,4817,19811,5112,115,1935,30
548,2020-01-23 20:00:00,290.13,6384,4897,20373,5111,114,1956,26
549,2020-01-23 21:00:00,294.82,5733,4894,20326,5107,79,2011,26
550,2020-01-23 22:00:00,304.92,4668,4946,20939,5108,71,2026,25
551,2020-01-23 23:00:00,312.64,4173,4976,21888,5111,70,1801,22
552,2020-01-24 00:00:00,345.45,3130,5982,24022,5112,69,592,26
553,2020-01-24 01:00:00,360.96,3657,7425,24691,5111,71,8,34
554,2020-01-24 02:00:00,350.63,4713,7307,24385,5111,71,0,27
555,2020-01-24 03:00:00,325.58,6330,6183,23786,5111,72,0,24
556,2020-01-24 04:00:00,312.92,6906,5501,23079,5111,72,0,24
557,2020-01-24 05:00:00,301.83,7235,4940,21571,5112,47,0,26
558,2020-01-24 06:00:00,299.49,6976,4791,20137,5111,46,0,27
559,2020-01-24 07:00:00,302.58,6569,4832,19737,5112,46,0,27
560,2020-01-24 08:00:00,312.66,5621,4927,20219,5112,46,0,26
561,2020-01-24 09:00:00,320.13,5131,5130,20663,5111,46,0,26
562,2020-01-24 10:00:00,327.04,4737,5349,21267,5111,46,0,25
563,2020-01-24 11:00:00,334.97,4331,5576,22892,5112,46,0,28
564,2020-01-24 12:00:00,354.13,3807,6822,25194,5114,46,0,31
565,2020-01-24 13:00:00,371.12,3583,8403,27845,5114,47,0,42
566,2020-01-24 14:00:00,376.25,3208,8674,29396,5115,47,6,34
567,2020-01-24 15:00:00,374.6,2888,8693,28091,5118,46,561,27
568,2020-01-24 16:00:00,366.54,2391,8351,26093,5118,80,1635,23
569,2020-01-24 17:00:00,350.67,2727,7377,24752,5118,138,2006,22
570,2020-01-24 18:00:00,326.02,4137,6307,22806,5119,158,2075,23
571,2020-01-24 19:00:00,312.95,4712,5693,21572,5119,157,2096,22
572,2020-01-24 20:00:00,314.97,4326,5585,21275,5118,96,2090,26
573,2020-01-24 21:00:00,321.48,3703,5765,20954,5119,78,2148,28
574,2020-01-24 22:00:00,327.47,3281,5999,20606,5119,70,2150,26
575,2020-01-24 23:00:00,333.46,3264,6291,20608,5119,70,1867,21
576,2020-01-25 00:00:00,353.56,3604,7314,20925,5119,70,605,27
577,2020-01-25 01:00:00,355.54,4841,8051,21148,5118,70,6,27
578,2020-01-25 02:00:00,319.68,7508,6870,20433,5118,70,0,21
579,2020-01-25 03:00:00,284.15,9954,5523,19429,5117,71,0,23
580,2020-01-25 04:00:00,260.45,12099,5218,17244,5117,71,0,21
581,2020-01-25 05:00:00,233.73,14353,4913,14444,5117,45,0,22
582,2020-01-25 06:00:00,218.11,15336,4734,12489,5117,44,0,23
583,2020-01-25 07:00:00,203.09,16208,4496,10952,5117,45,0,22
584,2020-01-25 08:00:00,196.2,16585,4384,10281,5117,46,0,22
585,2020-01-25 09:00:00,198.32,16154,4209,10807,5117,46,0,22
586,2020-01-25 10:00:00,198.66,16218,4242,10842,5117,46,0,23
587,2020-01-25 11:00:00,209.51,15475,4349,11975,5117,45,0,21
588,2020-01-25 12:00:00,212.09,15840,4454,12700,5117,46,0,24
589,2020-01-25 13:00:00,221.04,15708,4526,14542,5117,46,0,22
590,2020-01-25 14:00:00,225.29,16215,4828,15389,5117,46,2,23
591,2020-01-25 15:00:00,240.45,15161,5466,16126,5118,46,210,26
592,2020-01-25 16:00:00,265.05,12724,6564,16205,5118,81,779,24
593,2020-01-25 17:00:00,259.75,12085,6030,15956,5118,114,1097,23
594,2020-01-25 18:00:00,244.41,12365,5205,15281,5118,115,1262,21
595,2020-01-25 19:00:00,236.33,12130,4706,14836,5118,114,1490,23
596,2020-01-25 20:00:00,232.63,11961,4569,14190,5118,79,1612,22
597,2020-01-25 21:00:00,235,11343,4503,14194,5118,71,1716,24
598,2020-01-25 22:00:00,240.78,10574,4437,14678,5118,71,1714,23
599,2020-01-25 23:00:00,247.82,10144,4463,15338,5118,71,1485,24
600,2020-01-26 00:00:00,279.97,9072,5423,17075,5118,71,556,26
601,2020-01-26 01:00:00,299.24,9134,6593,17550,5118,70,7,30
602,2020-01-26 02:00:00,292.99,9361,6248,17384,5117,71,0,22
603,2020-01-26 03:00:00,303.06,8458,6495,17340,5117,72,0,27
604,2020-01-26 04:00:00,324.04,6757,7018,17512,5114,72,0,22
605,2020-01-26 05:00:00,334.06,5520,6883,17555,5114,46,0,21
606,2020-01-26 06:00:00,331.9,4924,6261,17365,5114,46,0,21
607,2020-01-26 07:00:00,321.19,4826,5405,17015,5114,46,0,20
608,2020-01-26 08:00:00,310.52,5036,4863,16401,5114,46,0,18
609,2020-01-26 09:00:00,318.57,4303,4900,16468,5115,45,0,18
610,2020-01-26 10:00:00,330.93,3493,5123,16904,5114,46,0,20
611,2020-01-26 11:00:00,333.34,3357,5164,17182,5114,45,0,23
612,2020-01-26 12:00:00,327.28,3669,4917,17709,5114,45,0,20
613,2020-01-26 13:00:00,332.07,3438,4984,18899,5114,46,0,23
614,2020-01-26 14:00:00,333.85,3630,5211,19641,5114,46,4,22
615,2020-01-26 15:00:00,336.47,3218,5512,20364,5115,46,604,22
616,2020-01-26 16:00:00,342.35,1930,6086,20442,5114,81,1964,19
617,2020-01-26 17:00:00,344.89,1587,6209,20589,5115,114,2170,20
618,2020-01-26 18:00:00,337.93,1979,5913,20369,5115,115,2125,23
619,2020-01-26 19:00:00,338.63,1870,5812,20706,5115,114,2067,22
620,2020-01-26 20:00:00,341.95,1787,6032,20626,5114,113,2068,23
621,2020-01-26 21:00:00,348.46,1451,6307,20765,5115,79,2102,23
622,2020-01-26 22:00:00,364.15,974,7109,20856,5114,70,1916,20
623,2020-01-26 23:00:00,370.18,625,7191,21113,5114,70,1763,18
624,2020-01-27 00:00:00,393.03,491,8092,22006,5114,72,601,25
625,2020-01-27 01:00:00,399.06,927,8610,23131,5114,71,9,40
626,2020-01-27 02:00:00,387.88,1790,8362,22758,5114,83,0,29
627,2020-01-27 03:00:00,370.8,2957,7818,22118,5113,99,0,20
628,2020-01-27 04:00:00,338.18,4716,6385,20608,5113,88,0,20
629,2020-01-27 05:00:00,314.21,5731,5307,18862,5114,46,0,15
630,2020-01-27 06:00:00,297.28,6421,4794,16794,5114,46,0,12
631,2020-01-27 07:00:00,282.83,7126,4517,15095,5113,46,0,12
632,2020-01-27 08:00:00,271.68,7751,4310,14233,5114,45,0,11
633,2020-01-27 09:00:00,256.02,9056,4280,12968,5113,45,0,12
634,2020-01-27 10:00:00,249.85,9760,4277,12831,5115,45,0,13
635,2020-01-27 11:00:00,253.22,9894,4285,14012,5114,45,0,12
636,2020-01-27 12:00:00,261.82,10060,4396,16548,5114,46,0,15
637,2020-01-27 13:00:00,268.5,10949,4800,19316,5114,46,0,18
638,2020-01-27 14:00:00,273.99,11202,5223,20231,5114,46,6,13
639,2020-01-27 15:00:00,276.29,10180,5194,20133,5114,45,598,14
640,2020-01-27 16:00:00,296.73,7143,5771,20872,5113,81,1844,19
641,2020-01-27 17:00:00,308.31,5898,6094,20955,5114,115,2007,15
642,2020-01-27 18:00:00,292.91,6934,5581,19715,5114,116,1939,15
643,2020-01-27 19:00:00,276.15,8149,5121,18491,5114,115,1894,14
644,2020-01-27 20:00:00,260.82,9329,4894,17005,5114,114,1942,12
645,2020-01-27 21:00:00,249.9,10392,4984,15507,5114,79,2056,12
646,2020-01-27 22:00:00,231.18,12158,4891,13633,5114,71,2059,19
647,2020-01-27 23:00:00,219.23,13653,4556,13210,5113,71,1516,18
648,2020-01-28 00:00:00,239.94,12782,4575,15665,5113,71,465,17
649,2020-01-28 01:00:00,254.6,12809,5106,17275,5113,70,5,25
650,2020-01-28 02:00:00,236.29,14528,4744,16198,5113,72,0,23
651,2020-01-28 03:00:00,236.7,14332,4810,15715,5112,72,0,22
652,2020-01-28 04:00:00,227.67,14644,4680,14174,5112,72,0,16
653,2020-01-28 05:00:00,210.7,15264,4502,11457,5112,47,0,14
654,2020-01-28 06:00:00,197.45,15542,4475,9062,5112,46,0,16
655,2020-01-28 07:00:00,189.15,15594,4500,7473,5112,46,0,13
656,2020-01-28 08:00:00,187.31,15193,4313,7315,5112,46,0,14
657,2020-01-28 09:00:00,184.75,15251,4311,6938,5112,46,0,14
658,2020-01-28 10:00:00,189.34,14973,4340,7361,5115,46,0,15
659,2020-01-28 11:00:00,203.23,14351,4624,8304,5116,46,0,17
660,2020-01-28 12:00:00,232.85,13509,5513,10460,5116,46,0,20
661,2020-01-28 13:00:00,268.55,13035,7256,12963,5115,46,0,18
662,2020-01-28 14:00:00,286.07,13021,8611,13308,5115,46,5,16
663,2020-01-28 15:00:00,272.59,13544,7968,13224,5115,46,295,25
664,2020-01-28 16:00:00,257.73,14718,7731,12561,5116,109,618,18
665,2020-01-28 17:00:00,256.52,15027,7798,12349,5116,156,503,27
666,2020-01-28 18:00:00,237.28,16211,7218,11209,5117,133,750,28
667,2020-01-28 19:00:00,227.48,16506,6693,10840,5116,114,754,20
668,2020-01-28 20:00:00,222.16,16442,6289,10804,5116,79,811,21
669,2020-01-28 21:00:00,204.97,17047,5329,10682,5116,71,836,22
670,2020-01-28 22:00:00,199.45,17418,5077,10598,5116,71,762,19
671,2020-01-28 23:00:00,203.37,17414,5121,11101,5114,71,555,23
672,2020-01-29 00:00:00,209.73,18002,5489,11758,5112,71,249,27
673,2020-01-29 01:00:00,222.85,18448,6247,12939,5112,73,12,28
674,2020-01-29 02:00:00,231.29,17936,6569,13437,5112,73,0,31
675,2020-01-29 03:00:00,229.84,17736,6296,13696,5112,73,0,31
676,2020-01-29 04:00:00,219.42,17728,5574,13317,5112,73,0,26
677,2020-01-29 05:00:00,213.94,17017,5084,12561,5112,48,0,23
678,2020-01-29 06:00:00,205.16,16709,4733,11248,5115,46,0,18
679,2020-01-29 07:00:00,203.98,15945,4417,11134,5115,71,0,16
680,2020-01-29 08:00:00,215.01,14581,4344,12083,5116,46,0,13
681,2020-01-29 09:00:00,226.44,13496,4371,13144,5116,46,0,17
682,2020-01-29 10:00:00,238.71,12446,4372,14604,5114,46,0,19
683,2020-01-29 11:00:00,259.97,10882,4516,17342,5115,46,0,14
684,2020-01-29 12:00:00,279.02,9873,4692,21252,5116,46,0,16
685,2020-01-29 13:00:00,307.96,8488,5796,25573,5115,71,0,17
686,2020-01-29 14:00:00,324.94,7859,6990,26571,5115,71,10,15
687,2020-01-29 15:00:00,329.57,6568,7019,26530,5116,71,676,13
688,2020-01-29 16:00:00,325.65,5325,6760,26084,5116,132,2007,14
689,2020-01-29 17:00:00,325.39,4653,6441,25929,5118,160,2238,15
690,2020-01-29 18:00:00,335.32,3658,6620,25999,5121,134,2171,15
691,2020-01-29 19:00:00,331.56,3490,6024,25593,5119,78,2078,18
692,2020-01-29 20:00:00,331.05,3194,5724,25335,5115,70,2033,20
693,2020-01-29 21:00:00,329.23,2992,5493,25170,5115,71,2144,24
694,2020-01-29 22:00:00,325.72,3233,5352,24923,5112,71,2121,17
695,2020-01-29 23:00:00,322.7,3833,5349,25072,5115,71,1921,21
696,2020-01-30 00:00:00,337.79,4458,6223,26229,5114,46,677,23
697,2020-01-30 01:00:00,332.79,6655,6938,26013,5114,45,15,19
698,2020-01-30 02:00:00,314.03,8651,6618,24675,5114,46,0,17
699,2020-01-30 03:00:00,305.22,9269,6220,24246,5114,46,0,17
700,2020-01-30 04:00:00,292.41,9494,5243,23581,5114,46,0,14
701,2020-01-30 05:00:00,286.34,9273,4847,21897,5114,46,0,18
702,2020-01-30 06:00:00,288.87,8380,4728,20703,5115,46,0,15
703,2020-01-30 07:00:00,294.94,7508,4752,20375,5115,70,0,16
704,2020-01-30 08:00:00,303.25,6632,4807,20613,5115,45,0,16
705,2020-01-30 09:00:00,312.9,5740,4914,21191,5115,45,0,14
706,2020-01-30 10:00:00,319.8,5105,4941,21980,5115,45,0,17
707,2020-01-30 11:00:00,336.28,4133,5490,23589,5116,45,0,15
708,2020-01-30 12:00:00,355.14,3266,6428,26033,5115,46,0,16
709,2020-01-30 13:00:00,368.51,3068,7653,28644,5116,71,0,15
710,2020-01-30 14:00:00,374.82,2643,7988,30036,5116,71,1,16
711,2020-01-30 15:00:00,384.59,1870,8429,30132,5120,72,36,26
712,2020-01-30 16:00:00,389.02,1494,8731,30117,5122,106,144,26
713,2020-01-30 17:00:00,389.93,1538,9037,29423,5122,115,307,20
714,2020-01-30 18:00:00,385.64,1691,8833,28685,5123,115,489,14
715,2020-01-30 19:00:00,376.72,1954,8157,28136,5123,79,650,16
716,2020-01-30 20:00:00,367.36,2059,7261,27925,5123,71,716,14
717,2020-01-30 21:00:00,359.95,2305,6677,27683,5123,71,705,17
718,2020-01-30 22:00:00,356.95,2530,6629,27397,5124,71,771,15
719,2020-01-30 23:00:00,363.38,2325,7092,27742,5124,70,736,15
720,2020-01-31 00:00:00,374.71,2166,7860,28359,5120,47,405,23
721,2020-01-31 01:00:00,381.11,2428,8493,29270,5119,46,12,28
722,2020-01-31 02:00:00,376.78,2989,8516,29043,5119,46,0,29
723,2020-01-31 03:00:00,370.83,3439,8249,28365,5119,46,0,20
724,2020-01-31 04:00:00,353.04,4289,7062,27120,5119,46,0,17
725,2020-01-31 05:00:00,344.41,4276,6250,25401,5119,46,0,18
726,2020-01-31 06:00:00,343.52,3829,5889,23920,5119,46,0,16
727,2020-01-31 07:00:00,334.99,3998,5353,22792,5119,70,0,19
728,2020-01-31 08:00:00,324.83,4646,5071,21611,5119,48,0,19
729,2020-01-31 09:00:00,323.03,4680,4951,21558,5119,46,0,16
730,2020-01-31 10:00:00,321.75,4816,4942,21578,5119,46,0,18
731,2020-01-31 11:00:00,312.93,5832,4920,21673,5119,46,0,18
732,2020-01-31 12:00:00,315.32,6281,5203,23603,5119,46,0,18
