UTC time,avg_wind_production_forecast,avg_solar_production_forecast,avg_nat_gas_production_forecast,avg_coal_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_other_production_forecast
2021-11-24 17:00:00,17556.27653,2635.05077,18527.70136,9538.18403,4978.21739,37.97611,16.64321
2021-11-24 18:00:00,17533.36167,2960.27492,18805.25035,9746.61231,4952.83234,33.58753,14.65492
2021-11-24 19:00:00,17351.39092,3223.66754,18638.47697,9836.69575,4935.28749,33.66229,37.22511
2021-11-24 20:00:00,17357.89784,3285.75319,18100.25778,9867.48083,4934.38844,31.92217,13.44527
2021-11-24 21:00:00,17253.52313,3064.64217,17273.61393,9784.99859,4940.62576,32.53092,23.82892
2021-11-24 22:00:00,17346.83714,2493.92248,16118.06373,9511.19955,4939.49014,30.84434,13.80695
2021-11-24 23:00:00,17145.72778,1847.43556,14824.85299,9158.22845,4939.59693,29.82984,25.27616
2021-11-25 00:00:00,16864.66454,1319.60752,17180.01706,9603.9084,4851.11513,34.8735,48.38092
2021-11-25 01:00:00,16942.91738,727.3366,15525.83387,8965.00328,4849.60114,26.32479,44.78917
2021-11-25 02:00:00,16987.45606,236.05597,13691.36562,8260.12261,4846.64752,22.29023,37.70803
2021-11-25 03:00:00,17172.16412,0,12021.36064,7636.49426,4852.40969,21.05188,40.26303
2021-11-25 04:00:00,17243.45891,127.81618,10745.24066,7056.38023,4856.11545,15.10962,43.5541
2021-11-25 05:00:00,17176.38751,327.2809,9754.40752,6564.22378,4862.16975,13.37112,42.56309
2021-11-25 06:00:00,17258.63552,157.95125,9233.4954,6286.02426,4873.86508,10.54561,41.27845
2021-11-25 07:00:00,17338.17673,0,9135.98489,6172.94182,4881.34372,14.03389,36.10587
2021-11-25 08:00:00,17116.96015,0,9654.30427,6032.78509,4892.13352,16.86009,29.53583
2021-11-25 09:00:00,16759.83472,0,10482.22142,6115.44694,4902.74679,19.16428,26.92947
2021-11-25 10:00:00,16215.05826,0,11944.27844,6262.59552,4907.57164,26.54117,26.48567
2021-11-25 11:00:00,15687.72071,0,13656.66208,6622.81387,4910.29193,29.14636,23.4291
2021-11-25 12:00:00,15246.00404,199.92127,15229.6526,7158.61619,4913.54338,30.54236,20.2426
2021-11-25 13:00:00,14743.64859,669.11879,16865.7832,7926.02647,4917.96084,30.04059,52.40848
2021-11-25 14:00:00,13944.91265,1173.58639,18603.29036,8831.18451,4919.53549,39.34408,35.12521
2021-11-25 15:00:00,13302.47671,1777.08611,20391.71218,9661.10054,4909.76942,45.12755,26.63807
2021-11-25 16:00:00,12885.25386,2250.00376,21734.92336,10197.58658,4910.32064,50.35777,34.52721
2021-11-25 17:00:00,12471.10402,2764.04645,22667.49187,10677.28532,4880.57213,50.11814,16.64321
2021-11-25 18:00:00,12243.32479,3071.66212,23080.08558,10943.46141,4856.75679,46.09516,14.65492
2021-11-25 19:00:00,11826.44692,3311.4178,22962.29457,11052.98074,4840.24894,46.46673,37.22511
2021-11-25 20:00:00,11699.04192,3360.16888,22334.80743,11082.47417,4839.62736,43.71858,13.44527
2021-11-25 21:00:00,11836.04542,3118.71814,21259.55152,10932.29604,4845.93489,43.95151,23.82892
2021-11-25 22:00:00,12158.3116,2509.22876,19764.59709,10519.92836,4845.0542,41.20935,13.80695
2021-11-25 23:00:00,12331.76923,1828.62987,18014.85011,9963.89276,4845.36114,38.73346,25.27616
2021-11-26 00:00:00,12078.62045,1369.78943,17512.00644,10324.35842,4740.28184,40.71661,48.38092
2021-11-26 01:00:00,12058.94844,709.78967,15828.29222,9704.33632,4738.82571,32.04239,44.78917
2021-11-26 02:00:00,12062.63711,179.28881,13956.27534,9002.83108,4735.95527,28.07704,37.70803
2021-11-26 03:00:00,12120.94327,0,12250.63816,8333.31067,4741.69291,26.85373,40.26303
2021-11-26 04:00:00,11986.64259,103.10986,10943.21636,7678.62326,4745.76809,20.79883,43.5541
2021-11-26 05:00:00,11812.02662,345.68069,9923.43765,7110.8361,4751.86375,19.31602,42.56309
2021-11-26 06:00:00,11726.829,169.92473,9374.32981,6742.69768,4763.33625,16.21612,41.27845
2021-11-26 07:00:00,11559.77612,0,9258.99383,6495.25132,4770.71612,18.95602,36.10587
2021-11-26 08:00:00,11048.30781,0,9770.60712,6236.1169,4781.17121,20.54049,29.53583
2021-11-26 09:00:00,10461.95223,0,10592.8557,6229.13487,4791.576,22.50934,26.92947
2021-11-26 10:00:00,9867.73103,0,12056.60709,6321.23648,4796.51845,29.6805,26.48567
2021-11-26 11:00:00,9366.69713,0,13775.84175,6664.05498,4799.33241,32.07006,23.4291
2021-11-26 12:00:00,9040.11069,299.76295,15357.43101,7210.99251,4802.62536,33.4729,20.2426
2021-11-26 13:00:00,8702.22605,843.37445,17009.12528,8005.94609,4806.97693,32.97122,52.40848
2021-11-26 14:00:00,8081.7012,1407.57107,18769.68449,8971.37106,4808.85404,42.36035,35.12521
2021-11-26 15:00:00,7636.58711,2078.25765,20592.37724,9870.14413,4799.84952,48.09856,26.63807
2021-11-26 16:00:00,7286.11588,2601.70732,21969.93289,10443.9444,4800.41216,53.4129,34.52721
2021-11-26 17:00:00,6989.2617,3147.051,22932.92937,10966.16118,4772.63227,53.404,16.64321
2021-11-26 18:00:00,6926.16358,3443.19612,23367.64215,11265.7681,4750.5519,50.17801,14.65492
2021-11-26 19:00:00,6700.10197,3645.7209,23270.8339,11404.7984,4735.19032,51.11531,37.22511
2021-11-26 20:00:00,6679.24508,3651.29251,22655.3227,11464.05887,4734.87552,48.18761,13.44527
2021-11-26 21:00:00,7100.99517,3351.13675,21583.33872,11367.83217,4741.26113,48.77757,23.82892
2021-11-26 22:00:00,7616.67427,2650.0181,20083.16996,11000.56654,4740.66192,45.89936,13.80695
2021-11-26 23:00:00,8036.46194,1892.90034,18316.28319,10489.52495,4741.18983,44.19029,25.27616
2021-11-24 00:00:00,20547.66554,68.15822,7152.44111,8327.04252,5103.70165,9.40542,58.28645
2021-11-24 01:00:00,21073.60459,0,7578.64816,8470.50276,5107.13426,14.0597,86.4505
2021-11-24 02:00:00,21666.54735,0,8004.51778,8359.67072,5095.80003,19.21812,0
2021-11-24 03:00:00,21223.86739,1.52614,7264.86566,7973.89707,5099.77445,15.49879,31.29936
2021-11-24 04:00:00,21531.94282,281.21455,6121.16486,7662.07623,5060.50601,4.72239,40.10655
2021-11-24 05:00:00,20503.72528,297.7014,5712.8031,7253.79961,5059.87054,0.00933,35.96095
2021-11-24 06:00:00,20371.96022,51.21159,4469.21787,6965.92635,5067.73296,0,24.86472
2021-11-24 07:00:00,20093.21899,0,3773.62653,6573.42815,5064.11131,0,45.8787
2021-11-24 08:00:00,19526.82534,0,3898.09983,6284.00574,5067.39593,4.79193,44.82473
2021-11-24 09:00:00,19094.73371,0,3896.93685,6338.44758,5045.09134,0,53.74195
2021-11-24 10:00:00,18485.60724,0,4091.13015,6556.64257,5070.71605,5.05122,0
2021-11-24 11:00:00,19018.94751,75.58927,5389.21959,6990.83933,5059.61777,11.62597,10.97337
2021-11-24 12:00:00,18462.63533,0,5804.19803,7444.22888,5082.11864,12.02644,59.84943
2021-11-24 13:00:00,18538.91646,0,6953.67302,7828.4397,5087.08007,25.85328,45.1979
2021-11-24 14:00:00,18750.92066,652.8099,8033.7943,8077.39557,5068.21041,37.66694,78.21786
2021-11-24 15:00:00,18230.1776,1889.371,8837.42286,8080.30723,5043.90141,45.59098,75.66352
2021-11-24 16:00:00,18189.25859,2523.29928,8089.28953,7977.87728,5054.975,52.95314,87.2132
2021-11-24 17:00:00,17897.93741,2738.22697,8598.88832,7754.69948,5044.29708,45.63817,104.06999
2021-11-24 18:00:00,17815.9017,2767.00894,8286.12821,7617.88766,5043.39757,37.36172,109.39763
2021-11-24 19:00:00,17597.22738,2790.65292,8762.43086,7493.47954,5061.82897,34.52854,110.09813
2021-11-24 20:00:00,17677.77435,2670.24045,8825.67621,7321.75404,5050.66263,16.09452,69.13368
2021-11-24 21:00:00,18311.05762,2492.53908,9378.09203,7385.19468,5052.66751,10.20935,97.65435
2021-11-24 22:00:00,18102.10519,1826.97264,9793.59068,7614.61432,5051.97355,21.01473,92.75952
2021-11-24 23:00:00,18112.02346,1045.90768,10579.02101,7892.86751,5030.56739,15.6267,88.81793
2021-11-25 00:00:00,17762.08961,745.29894,15350.4084,8025.91451,4961.57421,27.58629,48.38092
2021-11-25 01:00:00,17808.6398,252.55585,13999.92514,7435.91941,4960.0025,19.75624,44.78917
2021-11-25 02:00:00,17796.16467,0,12506.82081,6801.35968,4956.96617,16.3841,37.70803
2021-11-25 03:00:00,17934.60251,0,11132.54719,6326.1379,4962.75304,15.83871,40.26303
2021-11-25 04:00:00,17994.31382,26.89692,10083.91375,5938.10052,4966.08998,10.91259,43.5541
2021-11-25 05:00:00,17902.89854,258.74655,9253.75067,5621.16532,4972.10322,9.9596,42.56309
2021-11-25 06:00:00,17965.61651,188.42089,8849.0145,5521.94276,4984.02077,8.24703,41.27845
2021-11-25 07:00:00,18045.84902,56.74287,8769.08432,5661.62836,4991.59786,13.58916,36.10587
2021-11-25 08:00:00,17843.70471,0,9203.09628,5748.43354,5002.72115,18.84511,29.53583
2021-11-25 09:00:00,17506.58964,0,9921.28617,5991.25737,5013.54228,21.99241,26.92947
2021-11-25 10:00:00,16977.32947,0,11210.60275,6230.55843,5018.25001,29.89822,26.48567
2021-11-25 11:00:00,16475.00852,22.81463,12707.43829,6596.32016,5020.87663,32.22067,23.4291
2021-11-25 12:00:00,16057.4712,520.53971,14069.81817,7062.66171,5024.08703,32.98421,20.2426
2021-11-25 13:00:00,15603.51691,1041.47116,15481.64043,7708.98422,5028.56992,31.72027,52.40848
2021-11-25 14:00:00,14865.26982,1512.91741,16982.35138,8425.82798,5029.84334,39.71165,35.12521
2021-11-25 15:00:00,14269.27925,1995.08206,18498.05497,9049.10623,5019.31834,44.33041,26.63807
2021-11-25 16:00:00,13933.79224,2334.6437,19606.16,9453.48542,5019.85814,48.09262,34.52721
2021-11-25 17:00:00,13582.42538,2645.84519,20366.164,9799.7632,4988.14766,46.44109,16.64321
2021-11-25 18:00:00,13411.40653,2650.7486,20703.68495,9969.92096,4962.60304,40.51096,14.65492
2021-11-25 19:00:00,13057.31828,2604.87237,20558.66581,10006.52797,4944.95264,39.81184,37.22511
2021-11-25 20:00:00,12969.40591,2519.1526,19980.80275,9972.79193,4944.0255,36.96352,13.44527
2021-11-25 21:00:00,13061.51381,2254.91086,19043.75101,9738.3067,4950.25541,36.92448,23.82892
2021-11-25 22:00:00,13339.43504,1701.01864,17737.47272,9282.29419,4949.09387,34.41848,13.80695
2021-11-25 23:00:00,13432.62566,1119.03923,16241.51609,8707.59937,4949.1806,31.2287,25.27616
2021-11-26 00:00:00,12991.2009,854.08846,18328.20145,8737.28714,4868.94285,34.09769,48.38092
2021-11-26 01:00:00,12917.72077,278.38587,16483.42711,7924.08162,4867.41944,25.499,44.78917
2021-11-26 02:00:00,12836.99865,0,14434.73597,7097.56978,4864.4527,21.81489,37.70803
2021-11-26 03:00:00,12799.00537,0,12579.1422,6470.35412,4870.21874,21.05415,40.26303
2021-11-26 04:00:00,12565.81521,10.63724,11160.262,5981.96775,4873.86492,15.72201,43.5541
2021-11-26 05:00:00,12286.84709,284.86089,10068.59811,5613.033,4879.91259,14.89908,42.56309
2021-11-26 06:00:00,12097.63832,200.78886,9474.77987,5528.81113,4891.64387,13.09438,41.27845
2021-11-26 07:00:00,11824.08511,44.46183,9366.2365,5717.69231,4899.13856,18.16806,36.10587
2021-11-26 08:00:00,11201.45188,0,9937.46269,5834.86407,4909.98191,22.62102,29.53583
2021-11-26 09:00:00,10519.19823,0,10834.24039,6129.88985,4920.62897,25.79061,26.92947
2021-11-26 10:00:00,9859.4846,0,12404.70162,6407.50388,4925.4347,34.07306,26.48567
2021-11-26 11:00:00,9321.07309,95.86772,14252.35422,6860.3539,4928.13986,36.51574,23.4291
2021-11-26 12:00:00,8992.88115,701.80111,15957.51409,7465.34793,4931.38483,37.61163,20.2426
2021-11-26 13:00:00,8688.4652,1321.45226,17734.41132,8302.02183,4935.81278,36.48365,52.40848
2021-11-26 14:00:00,8116.01377,1868.08554,19620.52247,9213.23368,4937.33882,44.87093,35.12521
2021-11-26 15:00:00,7733.10947,2430.97787,21580.0913,10022.21729,4927.45038,49.56045,26.63807
2021-11-26 16:00:00,7470.92611,2826.20143,23070.84514,10558.6886,4927.99974,53.50426,34.52721
2021-11-26 17:00:00,7262.43278,3173.3217,24111.70756,11000.63951,4897.93458,51.95734,16.64321
2021-11-26 18:00:00,7299.96166,3162.91373,24571.41334,11205.74428,4873.83993,46.49105,14.65492
2021-11-26 19:00:00,7166.9175,3064.84244,24470.71021,11243.14832,4857.14783,46.19378,37.22511
2021-11-26 20:00:00,7227.98553,2911.2009,23812.08132,11194.00641,4856.47686,42.89029,13.44527
2021-11-26 21:00:00,7708.27863,2567.01339,22650.09252,10877.94682,4862.77189,43.05376,23.82892
2021-11-26 22:00:00,8266.71112,1901.13809,21036.73133,10269.68926,4861.84584,40.19937,13.80695
2021-11-26 23:00:00,8693.09527,1230.13905,19127.71955,9482.13621,4862.11712,37.25132,25.27616
2021-11-27 00:00:00,10237.10337,587.21001,18442.94981,9474.73637,4765.54452,38.28645,48.38092
2021-11-27 01:00:00,10065.70967,131.57983,16579.12933,8667.88425,4764.07496,30.82097,44.78917
2021-11-27 02:00:00,9906.09451,0,14509.02859,7833.80945,4761.18585,27.97373,37.70803
2021-11-27 03:00:00,9759.98477,0,12634.88618,7152.98615,4766.92889,27.71342,40.26303
2021-11-27 04:00:00,9444.78212,57.18455,11201.73868,6584.72015,4770.91982,22.89346,43.5541
2021-11-27 05:00:00,9138.82701,298.60896,10099.99871,6137.55525,4777.00621,22.62811,42.56309
2021-11-27 06:00:00,8884.97567,258.10588,9498.89397,5964.50547,4788.52948,20.2838,41.27845
2021-11-27 07:00:00,8535.86911,123.65067,9389.24746,6022.63986,4795.93173,23.82859,36.10587
2021-11-27 08:00:00,7854.03409,16.81415,9965.76152,6023.52985,4806.46321,26.36743,29.53583
2021-11-27 09:00:00,7147.27866,0,10869.42124,6232.50468,4816.91537,28.58518,26.92947
2021-11-27 10:00:00,6564.15797,0,12450.71633,6458.04865,4821.83112,35.60295,26.48567
2021-11-27 11:00:00,6155.80451,165.43597,14311.88782,6897.96596,4824.62379,37.17235,23.4291
2021-11-27 12:00:00,5986.4628,723.29168,16030.25654,7520.91585,4827.90733,37.61619,20.2426
2021-11-27 13:00:00,5901.81583,1293.82438,17821.22208,8394.5195,4832.27387,36.17558,52.40848
2021-11-27 14:00:00,5573.97883,1761.44407,19722.18454,9375.32718,4834.082,43.96895,35.12521
2021-11-27 15:00:00,5398.83676,2187.8713,21698.85567,10262.44587,4824.90403,48.30616,26.63807
2021-11-27 16:00:00,5295.46316,2447.53802,23204.357,10843.89155,4825.46419,52.04225,34.52721
2021-11-27 17:00:00,5239.13269,2643.51342,24256.04174,11334.52552,4797.2354,50.86214,16.64321
2021-11-27 18:00:00,5438.06136,2498.61823,24720.45426,11576.44076,4774.75983,46.69495,14.65492
2021-11-27 19:00:00,5512.47626,2321.95253,24621.45992,11644.65443,4759.13683,47.20487,37.22511
2021-11-27 20:00:00,5665.03121,2176.37699,23959.71916,11625.24029,4758.75197,44.22713,13.44527
2021-11-27 21:00:00,6196.65982,1916.95436,22789.0624,11359.02841,4765.11984,45.02653,23.82892
2021-11-27 22:00:00,6751.06198,1404.19432,21163.86804,10788.4429,4764.45643,42.44913,13.80695
2021-11-27 23:00:00,7168.5177,876.35405,19238.9393,10034.96267,4764.93389,41.21982,25.27616
2021-11-25 00:00:00,12578.28769,164.19861,13482.15805,8850.36081,5104.94636,13.42694,58.28645
2021-11-25 01:00:00,13167.8881,0,13688.73538,8708.7465,5108.29256,20.51792,86.4505
2021-11-25 02:00:00,13503.70815,0,13805.43046,8318.47029,5096.675,19.66141,0
2021-11-25 03:00:00,13584.97693,41.14173,13526.7567,7735.03065,5101.42965,21.23358,31.29936
2021-11-25 04:00:00,13803.24657,330.00615,12547.30539,7243.06644,5062.23929,8.82445,40.10655
2021-11-25 05:00:00,13818.0835,205.29567,11526.65065,6731.14994,5062.04547,2.64561,35.96095
2021-11-25 06:00:00,13920.94161,0,10073.71726,6307.60286,5069.65204,2.30908,24.86472
2021-11-25 07:00:00,14204.56038,0,8744.57583,5871.55913,5065.31096,0,45.8787
2021-11-25 08:00:00,14433.31352,0,7835.56263,5467.35147,5068.29544,5.33204,44.82473
2021-11-25 09:00:00,14386.79252,0,7304.69052,5428.76102,5046.25304,3.08078,53.74195
2021-11-25 10:00:00,14166.02308,0,7516.43602,5531.48179,5072.02049,4.1932,0
2021-11-25 11:00:00,14408.56362,24.08167,8353.93104,6030.89005,5060.52252,5.54536,10.97337
2021-11-25 12:00:00,14318.14349,0,9411.82293,6606.14265,5083.98495,7.12757,59.84943
2021-11-25 13:00:00,14517.45098,0,10684.39194,7092.23512,5088.95394,13.74503,45.1979
2021-11-25 14:00:00,14268.55611,332.00729,12063.71695,7365.36062,5069.54741,25.89694,78.21786
2021-11-25 15:00:00,13649.1372,1552.32258,13166.26733,7392.0827,5044.97746,37.57778,75.66352
2021-11-25 16:00:00,13372.66092,2494.07242,13675.71398,7289.15144,5056.45366,51.68544,87.2132
2021-11-25 17:00:00,12670.70607,2823.8452,14143.56138,7121.69206,5046.10736,54.51969,104.06999
2021-11-25 18:00:00,11926.50138,2908.99567,13984.77533,7156.83832,5045.21696,52.39313,109.39763
2021-11-25 19:00:00,11406.53851,2905.21556,13869.52226,7199.70647,5063.03001,49.45717,110.09813
2021-11-25 20:00:00,11438.7772,2758.82733,13848.70389,7336.59617,5052.24561,31.21246,69.13368
2021-11-25 21:00:00,10668.72396,2833.22948,13832.62831,7634.29823,5054.63304,20.98478,97.65435
2021-11-25 22:00:00,10558.46795,2537.00552,14154.68942,8026.84834,5054.38104,26.83524,92.75952
2021-11-25 23:00:00,10185.42685,1741.2504,14490.58666,8217.48599,5032.11904,21.13495,88.81793
2021-11-26 00:00:00,10461.68221,1139.59612,17072.15288,7642.35057,4973.92663,32.53616,48.38092
2021-11-26 01:00:00,10382.14697,552.09842,15435.87375,7029.82233,4972.34843,25.07629,44.78917
2021-11-26 02:00:00,10336.47051,90.66957,13621.5317,6386.95664,4969.30284,21.7229,37.70803
2021-11-26 03:00:00,10327.6595,0,11968.96069,5936.62714,4975.09249,20.94512,40.26303
2021-11-26 04:00:00,10141.73538,66.22843,10706.25289,5600.78015,4978.38838,15.61433,43.5541
2021-11-26 05:00:00,9948.15063,294.33364,9724.89163,5338.60251,4984.39684,14.1887,42.56309
2021-11-26 06:00:00,9821.54572,155.75449,9210.82836,5307.93355,4996.33924,11.27867,41.27845
2021-11-26 07:00:00,9606.50965,0,9114.35467,5548.00567,5003.92744,14.36736,36.10587
2021-11-26 08:00:00,9056.67918,0,9627.70341,5721.70024,5015.08791,16.96191,29.53583
2021-11-26 09:00:00,8453.07245,0,10449.15168,6031.57938,5025.93234,18.87462,26.92947
2021-11-26 10:00:00,7902.71323,0,11901.02519,6309.52632,5030.6268,25.46721,26.48567
2021-11-26 11:00:00,7478.19332,0,13600.70035,6694.62292,5033.24308,27.52529,23.4291
2021-11-26 12:00:00,7246.27694,301.56957,15161.27513,7163.52393,5036.44885,28.3271,20.2426
2021-11-26 13:00:00,7040.34776,804.7488,16784.18101,7803.70036,5040.93915,27.49524,52.40848
2021-11-26 14:00:00,6566.99546,1318.94477,18507.72801,8490.99948,5042.17878,36.11365,35.12521
2021-11-26 15:00:00,6247.47189,1914.04712,20280.07281,9074.9113,5031.5689,41.53149,26.63807
2021-11-26 16:00:00,5994.12143,2374.96838,21609.42333,9453.38439,5032.10747,46.37106,34.52721
2021-11-26 17:00:00,5790.42668,2850.58137,22531.81843,9764.83162,5000.17755,46.08315,16.64321
2021-11-26 18:00:00,5826.33547,3072.26433,22939.98515,9900.98464,4974.43942,42.22906,14.65492
2021-11-26 19:00:00,5726.53112,3218.95226,22820.59062,9906.48804,4956.66155,42.65798,37.22511
2021-11-26 20:00:00,5762.48104,3215.80991,22196.02789,9843.69498,4955.70016,40.31193,13.44527
2021-11-26 21:00:00,6216.45258,2942.9364,21128.91936,9561.3644,4961.92143,40.72455,23.82892
2021-11-26 22:00:00,6730.90633,2310.04835,19645.08864,9057.66442,4960.72841,38.3438,13.80695
2021-11-26 23:00:00,7145.55242,1624.92988,17910.30401,8433.81857,4960.79044,36.52303,25.27616
2021-11-27 00:00:00,8812.52784,735.90335,19484.2405,8034.1247,4890.47832,37.75048,48.38092
2021-11-27 01:00:00,8704.75969,298.09248,17447.57288,7183.52532,4888.9438,30.4382,44.78917
2021-11-27 02:00:00,8650.8023,0,15183.19232,6351.234,4885.96071,27.27584,37.70803
2021-11-27 03:00:00,8623.81399,0,13140.73933,5781.88367,4891.73168,26.56782,40.26303
2021-11-27 04:00:00,8433.20937,24.48879,11578.12194,5414.03501,4895.30596,21.20339,43.5541
2021-11-27 05:00:00,8263.39198,211.94667,10384.93875,5168.58261,4901.34559,19.99421,42.56309
2021-11-27 06:00:00,8142.28293,137.1712,9717.71472,5235.33028,4913.12009,16.67579,41.27845
2021-11-27 07:00:00,7928.36208,29.71728,9598.06351,5639.5916,4920.63391,18.75143,36.10587
2021-11-27 08:00:00,7389.17169,0,10222.55847,5941.698,4931.54254,19.88841,29.53583
2021-11-27 09:00:00,6807.55101,0,11188.66825,6378.63278,4942.22988,21.27736,26.92947
2021-11-27 10:00:00,6317.19302,0,12868.27489,6733.6217,4947.01292,27.37244,26.48567
2021-11-27 11:00:00,5968.53627,0,14852.1215,7228.49057,4949.69987,29.10719,23.4291
2021-11-27 12:00:00,5813.75485,238.02412,16690.35485,7839.46089,4952.93682,29.80716,20.2426
2021-11-27 13:00:00,5701.96433,639.90988,18608.98343,8662.39839,4957.37742,28.96947,52.40848
2021-11-27 14:00:00,5329.58069,1044.50466,20644.71374,9509.48342,4958.84482,37.61361,35.12521
2021-11-27 15:00:00,5088.27944,1484.44886,22776.59906,10228.92313,4948.80839,43.0282,26.63807
2021-11-27 16:00:00,4880.36461,1818.63669,24415.90643,10697.0636,4949.35559,48.00716,34.52721
2021-11-27 17:00:00,4718.87626,2162.8184,25565.80393,11047.93339,4918.90773,48.08684,16.64321
2021-11-27 18:00:00,4797.1208,2267.53709,26072.94336,11161.94581,4894.47604,45.22042,14.65492
2021-11-27 19:00:00,4764.53513,2344.46301,25989.44492,11118.24977,4877.56111,46.29316,37.22511
2021-11-27 20:00:00,4815.71208,2355.37886,25299.46084,10997.36862,4876.83058,43.93544,13.44527
2021-11-27 21:00:00,5273.79688,2161.79013,24050.14793,10574.35266,4883.11064,44.74745,23.82892
2021-11-27 22:00:00,5771.24097,1687.18024,22317.57103,9858.04002,4882.1298,42.33511,13.80695
2021-11-27 23:00:00,6179.25807,1155.95108,20248.19995,8963.55025,4882.35819,41.47557,25.27616
2021-11-28 00:00:00,7111.16422,939.13562,19599.29889,8575.94015,4797.67705,44.91365,48.38092
2021-11-28 01:00:00,7104.13452,417.78851,17543.53322,7640.27872,4796.19099,39.00421,44.78917
2021-11-28 02:00:00,7205.11446,17.95609,15257.68394,6725.10175,4793.27749,36.60651,37.70803
2021-11-28 03:00:00,7398.06961,0,13196.63328,6068.63787,4799.02794,36.13495,40.26303
2021-11-28 04:00:00,7528.85877,36.62263,11619.71038,5613.24173,4802.91147,30.88492,43.5541
2021-11-28 05:00:00,7679.93692,249.99977,10416.42371,5300.52494,4808.98582,29.6894,42.56309
2021-11-28 06:00:00,7882.89062,143.58075,9741.89371,5319.60021,4820.57375,24.8254,41.27845
2021-11-28 07:00:00,8050.52466,5.29129,9621.13648,5668.67564,4828.00486,23.57471,36.10587
2021-11-28 08:00:00,7959.36679,0,10250.93372,5918.45273,4838.63325,20.76107,29.53583
2021-11-28 09:00:00,7778.47411,0,11223.94355,6327.88279,4849.1459,20.20762,26.92947
2021-11-28 10:00:00,7585.23899,0,12914.41361,6672.76858,4854.02755,23.97459,26.48567
2021-11-28 11:00:00,7463.90437,0,14911.81516,7190.41229,4856.79305,24.71462,23.4291
2021-11-28 12:00:00,7407.46908,292.89597,16763.29342,7859.33985,4860.06456,24.85494,20.2426
2021-11-28 13:00:00,7336.64267,756.31493,18696.02779,8769.8087,4864.45023,24.13416,52.40848
2021-11-28 14:00:00,6986.22983,1223.89149,20746.64979,9724.09777,4866.17071,32.80191,35.12521
2021-11-28 15:00:00,6671.97588,1750.28447,22895.685,10556.61676,4856.77191,38.64809,26.63807
2021-11-28 16:00:00,6372.56285,2154.8485,24549.77735,11108.10665,4857.32868,44.42125,34.52721
2021-11-28 17:00:00,6070.6666,2569.1016,25710.52746,11535.10984,4828.52923,46.05294,16.64321
2021-11-28 18:00:00,5949.83884,2728.49847,26222.38516,11699.16573,4805.55028,46.1283,14.65492
2021-11-28 19:00:00,5770.74339,2830.9461,26140.60271,11686.62312,4789.59519,48.86335,37.22511
2021-11-28 20:00:00,5635.02761,2824.44125,25447.49812,11585.85211,4789.12144,47.30756,13.44527
2021-11-28 21:00:00,5774.2609,2579.4983,24189.4913,11166.0495,4795.46662,49.04194,23.82892
2021-11-28 22:00:00,6001.6288,2011.06076,22445.05094,10422.88218,4794.72174,47.02739,13.80695
2021-11-28 23:00:00,6183.06549,1392.17109,20359.71963,9474.25577,4795.13515,48.84107,25.27616
2021-11-26 00:00:00,12649.32506,1375.90756,9532.26797,7137.9574,5105.13772,27.98534,58.28645
2021-11-26 01:00:00,12216.27942,217.47722,9980.53929,7526.73848,5108.43746,35.79248,86.4505
2021-11-26 02:00:00,11761.66436,0,10241.27799,7563.95729,5096.54738,39.00285,0
2021-11-26 03:00:00,11364.34174,0,10082.26697,7312.69805,5102.09676,35.27706,31.29936
2021-11-26 04:00:00,11111.37673,153.62885,9908.36715,7050.06858,5062.9956,30.75568,40.10655
2021-11-26 05:00:00,10308.66419,0,9204.46908,6551.06936,5063.28494,22.51342,35.96095
2021-11-26 06:00:00,9913.29471,0,8748.22918,6274.14502,5070.68364,16.2543,24.86472
2021-11-26 07:00:00,9735.55995,84.15823,8301.61905,5770.79198,5065.61574,12.73212,45.8787
2021-11-26 08:00:00,9340.29198,0,8053.69338,5433.46108,5068.35933,11.18155,44.82473
2021-11-26 09:00:00,8963.86805,0,8349.17888,5364.81137,5046.53497,13.06948,53.74195
2021-11-26 10:00:00,8377.66904,0,9222.23398,5574.32678,5072.47556,18.37555,0
2021-11-26 11:00:00,8152.59329,0,10010.81801,5931.14269,5060.64443,15.17361,10.97337
2021-11-26 12:00:00,7763.05071,0,11312.63974,6514.30589,5084.96239,15.03178,59.84943
2021-11-26 13:00:00,7376.4365,0,12504.5107,7062.14182,5089.97196,12.01826,45.1979
2021-11-26 14:00:00,7066.74098,114.8559,13488.02129,7515.98286,5069.99462,12.07899,78.21786
2021-11-26 15:00:00,6531.97102,1602.72561,14202.97962,7599.2081,5045.29257,17.22602,75.66352
2021-11-26 16:00:00,6222.7127,3018.07116,14748.08731,7653.51488,5057.09855,22.23895,87.2132
2021-11-26 17:00:00,5638.42802,3568.45006,14639.46319,7435.86854,5047.05795,22.55654,104.06999
2021-11-26 18:00:00,5366.36586,3716.58632,14752.99016,7402.03989,5046.26276,23.79238,109.39763
2021-11-26 19:00:00,4749.51044,3603.84722,14787.94317,7149.22695,5063.51194,20.82955,110.09813
2021-11-26 20:00:00,4827.31414,3659.305,14993.0208,6839.66739,5053.02506,15.17835,69.13368
2021-11-26 21:00:00,4785.61461,3861.28001,15518.09601,6795.9931,5055.84195,13.15793,97.65435
2021-11-26 22:00:00,4855.09293,3788.27957,15863.72542,6849.35095,5055.93994,16.6909,92.75952
