UTC time,nat_gas,hydro,solar,wind,biomass
2023-11-17 05:00:00,73.0,44.0,0.0,120.0,89.0
2023-11-17 06:00:00,85.0,45.0,0.0,160.0,92.0
2023-11-17 07:00:00,84.0,47.0,5.0,159.0,90.0
2023-11-17 08:00:00,84.0,46.0,45.0,193.0,90.0
2023-11-17 09:00:00,75.0,47.0,140.0,198.0,90.0
2023-11-17 10:00:00,84.0,44.0,130.0,204.0,98.0
2023-11-17 11:00:00,79.0,44.0,130.0,177.0,95.0
2023-11-17 12:00:00,74.0,44.0,120.0,135.0,89.0
2023-11-17 13:00:00,84.0,48.0,108.0,141.0,82.0
2023-11-17 14:00:00,81.0,48.0,45.0,96.0,56.0
2023-11-17 15:00:00,77.0,48.0,10.0,108.0,54.0
2023-11-17 16:00:00,83.0,48.0,0.0,70.0,71.0
2023-11-17 17:00:00,106.0,48.0,0.0,57.0,84.0
2023-11-17 18:00:00,99.0,48.0,0.0,54.0,90.0
2023-11-17 19:00:00,75.0,48.0,0.0,63.0,91.0
2023-11-17 20:00:00,68.0,48.0,0.0,48.0,108.0
2023-11-17 21:00:00,13.0,48.0,0.0,25.0,109.0
2023-11-17 22:00:00,8.0,48.0,0.0,22.0,110.0
2023-11-17 23:00:00,10.0,48.0,0.0,25.0,91.0
2023-11-18 00:00:00,10.0,48.0,0.0,32.0,92.0
2023-11-18 01:00:00,10.0,48.0,0.0,101.0,94.0
2023-11-18 02:00:00,9.0,48.0,0.0,170.0,91.0
2023-11-18 03:00:00,8.0,48.0,0.0,156.0,86.0
2023-11-18 04:00:00,10.0,48.0,0.0,135.0,90.0
2023-11-18 05:00:00,63.0,48.0,0.0,154.0,98.0
2023-11-18 06:00:00,79.0,45.0,0.0,158.0,90.0
2023-11-18 07:00:00,77.0,44.0,6.0,179.0,92.0
2023-11-18 08:00:00,72.0,44.0,19.0,188.0,91.0
2023-11-18 09:00:00,75.0,44.0,24.0,242.0,94.0
2023-11-18 10:00:00,77.0,44.0,51.0,336.0,91.0
2023-11-18 11:00:00,80.0,44.0,46.0,437.0,96.0
2023-11-18 12:00:00,78.0,42.0,52.0,525.0,88.0
2023-11-18 13:00:00,72.0,40.0,34.0,524.0,95.0
2023-11-18 14:00:00,69.0,40.0,11.0,587.0,92.0
2023-11-18 15:00:00,65.0,40.0,0.0,541.0,93.0
2023-11-18 16:00:00,74.0,40.0,0.0,490.0,93.0
2023-11-18 17:00:00,80.0,40.0,0.0,550.0,92.0
2023-11-18 18:00:00,68.0,40.0,0.0,483.0,92.0
2023-11-18 19:00:00,57.0,40.0,0.0,451.0,92.0
2023-11-18 20:00:00,65.0,40.0,0.0,495.0,93.0
2023-11-18 21:00:00,17.0,40.0,0.0,502.0,93.0
2023-11-18 22:00:00,6.0,40.0,0.0,478.0,93.0
2023-11-18 23:00:00,8.0,40.0,0.0,443.0,79.0
2023-11-19 00:00:00,8.0,40.0,0.0,455.0,92.0
2023-11-19 01:00:00,7.0,40.0,0.0,482.0,96.0
2023-11-19 02:00:00,6.0,40.0,0.0,523.0,95.0
2023-11-19 03:00:00,6.0,40.0,0.0,540.0,95.0
2023-11-19 04:00:00,7.0,40.0,0.0,570.0,96.0
2023-11-19 05:00:00,68.0,40.0,0.0,577.0,94.0
2023-11-19 06:00:00,75.0,40.0,0.0,636.0,95.0
2023-11-19 07:00:00,70.0,40.0,21.0,578.0,93.0
2023-11-19 08:00:00,66.0,40.0,112.0,534.0,98.0
2023-11-19 09:00:00,61.0,40.0,243.0,559.0,94.0
2023-11-19 10:00:00,58.0,40.0,278.0,591.0,95.0
2023-11-19 11:00:00,57.0,40.0,295.0,587.0,94.0
2023-11-19 12:00:00,53.0,40.0,286.0,613.0,97.0
2023-11-19 13:00:00,51.0,40.0,202.0,631.0,94.0
2023-11-19 14:00:00,52.0,40.0,83.0,605.0,93.0
2023-11-19 15:00:00,54.0,40.0,12.0,626.0,93.0
2023-11-19 16:00:00,56.0,40.0,0.0,614.0,96.0
2023-11-19 17:00:00,61.0,40.0,0.0,650.0,105.0
2023-11-19 18:00:00,66.0,40.0,0.0,663.0,98.0
2023-11-19 19:00:00,72.0,40.0,0.0,663.0,95.0
2023-11-19 20:00:00,70.0,40.0,0.0,646.0,96.0
2023-11-19 21:00:00,14.0,40.0,0.0,635.0,95.0
2023-11-19 22:00:00,11.0,40.0,0.0,634.0,99.0
2023-11-19 23:00:00,8.0,40.0,0.0,604.0,105.0
2023-11-20 00:00:00,8.0,40.0,0.0,599.0,106.0
2023-11-20 01:00:00,10.0,40.0,0.0,594.0,100.0
2023-11-20 02:00:00,10.0,40.0,0.0,568.0,96.0
2023-11-20 03:00:00,10.0,40.0,0.0,547.0,87.0
2023-11-20 04:00:00,10.0,40.0,0.0,535.0,92.0
2023-11-20 05:00:00,74.0,40.0,0.0,529.0,92.0
2023-11-20 06:00:00,89.0,40.0,0.0,410.0,91.0
2023-11-20 07:00:00,92.0,40.0,6.0,419.0,85.0
2023-11-20 08:00:00,86.0,40.0,30.0,334.0,86.0
2023-11-20 09:00:00,89.0,40.0,81.0,399.0,86.0
2023-11-20 10:00:00,89.0,40.0,99.0,416.0,92.0
2023-11-20 11:00:00,79.0,40.0,128.0,378.0,95.0
2023-11-20 12:00:00,74.0,40.0,107.0,243.0,100.0
2023-11-20 13:00:00,69.0,40.0,108.0,305.0,100.0
2023-11-20 14:00:00,68.0,40.0,52.0,274.0,102.0
2023-11-20 15:00:00,70.0,40.0,4.0,385.0,94.0
2023-11-20 16:00:00,71.0,40.0,0.0,353.0,96.0
2023-11-20 17:00:00,77.0,40.0,0.0,327.0,84.0
2023-11-20 18:00:00,77.0,40.0,0.0,263.0,95.0
2023-11-20 19:00:00,77.0,40.0,0.0,293.0,86.0
2023-11-20 20:00:00,68.0,40.0,0.0,226.0,101.0
2023-11-20 21:00:00,10.0,40.0,0.0,163.0,108.0
2023-11-20 22:00:00,7.0,40.0,0.0,218.0,102.0
2023-11-20 23:00:00,7.0,40.0,0.0,308.0,92.0
2023-11-21 00:00:00,8.0,40.0,0.0,259.0,90.0
2023-11-21 01:00:00,10.0,40.0,0.0,210.0,87.0
2023-11-21 02:00:00,9.0,40.0,0.0,173.0,89.0
2023-11-21 03:00:00,9.0,40.0,0.0,129.0,91.0
2023-11-21 04:00:00,12.0,40.0,0.0,103.0,90.0
2023-11-21 05:00:00,70.0,40.0,0.0,77.0,86.0
2023-11-21 06:00:00,88.0,40.0,0.0,80.0,84.0
2023-11-21 07:00:00,89.0,40.0,7.0,73.0,90.0
2023-11-21 08:00:00,93.0,40.0,42.0,53.0,95.0
2023-11-21 09:00:00,108.0,41.0,92.0,49.0,89.0
2023-11-21 10:00:00,108.0,47.0,138.0,29.0,87.0
2023-11-21 11:00:00,108.0,48.0,146.0,23.0,87.0
2023-11-21 12:00:00,71.0,48.0,143.0,27.0,84.0
2023-11-21 13:00:00,62.0,48.0,112.0,34.0,83.0
2023-11-21 14:00:00,65.0,48.0,62.0,48.0,84.0
2023-11-21 15:00:00,64.0,51.0,10.0,68.0,95.0
2023-11-21 16:00:00,75.0,52.0,0.0,94.0,91.0
2023-11-21 17:00:00,104.0,52.0,0.0,94.0,87.0
2023-11-21 18:00:00,98.0,52.0,0.0,115.0,84.0
2023-11-21 19:00:00,55.0,52.0,0.0,180.0,85.0
2023-11-21 20:00:00,51.0,52.0,0.0,195.0,85.0
2023-11-21 21:00:00,10.0,52.0,0.0,209.0,87.0
2023-11-21 22:00:00,7.0,52.0,0.0,267.0,84.0
2023-11-21 23:00:00,8.0,52.0,0.0,365.0,88.0
2023-11-22 00:00:00,8.0,52.0,0.0,258.0,96.0
2023-11-22 01:00:00,8.0,52.0,0.0,182.0,88.0
2023-11-22 02:00:00,8.0,52.0,0.0,175.0,88.0
2023-11-22 03:00:00,9.0,52.0,0.0,192.0,92.0
2023-11-22 04:00:00,13.0,52.0,0.0,167.0,88.0
2023-11-22 05:00:00,73.0,53.0,0.0,145.0,90.0
2023-11-22 06:00:00,87.0,56.0,0.0,137.0,97.0
2023-11-22 07:00:00,83.0,16.0,20.0,118.0,83.0
2023-11-22 08:00:00,96.0,16.0,60.0,96.0,89.0
2023-11-22 09:00:00,108.0,36.0,150.0,58.0,97.0
2023-11-22 10:00:00,104.0,56.0,260.0,57.0,100.0
2023-11-22 11:00:00,82.0,56.0,302.0,58.0,88.0
2023-11-22 12:00:00,80.0,58.0,264.0,29.0,52.0
2023-11-22 13:00:00,81.0,60.0,180.0,4.0,52.0
2023-11-22 14:00:00,84.0,60.0,101.0,12.0,52.0
2023-11-22 15:00:00,94.0,60.0,16.0,10.0,55.0
2023-11-22 16:00:00,104.0,60.0,0.0,8.0,55.0
2023-11-22 17:00:00,104.0,60.0,0.0,17.0,56.0
2023-11-22 18:00:00,104.0,61.0,0.0,11.0,55.0
2023-11-22 19:00:00,102.0,64.0,0.0,42.0,56.0
2023-11-22 20:00:00,66.0,64.0,0.0,82.0,56.0
2023-11-22 21:00:00,11.0,63.0,0.0,208.0,56.0
2023-11-22 22:00:00,5.0,64.0,0.0,313.0,56.0
2023-11-22 23:00:00,4.0,64.0,0.0,268.0,71.0
2023-11-23 00:00:00,5.0,64.0,0.0,243.0,90.0
2023-11-23 01:00:00,6.0,64.0,0.0,223.0,92.0
2023-11-23 02:00:00,8.0,64.0,0.0,292.0,92.0
2023-11-23 03:00:00,8.0,64.0,0.0,269.0,97.0
2023-11-23 04:00:00,10.0,64.0,0.0,242.0,92.0
2023-11-23 05:00:00,66.0,64.0,0.0,217.0,87.0
2023-11-23 06:00:00,77.0,63.0,0.0,212.0,91.0
2023-11-23 07:00:00,77.0,67.0,3.0,203.0,87.0
2023-11-23 08:00:00,82.0,68.0,24.0,207.0,85.0
2023-11-23 09:00:00,81.0,68.0,54.0,219.0,89.0
2023-11-23 10:00:00,85.0,49.0,70.0,275.0,91.0
2023-11-23 11:00:00,88.0,48.0,59.0,279.0,82.0
2023-11-23 12:00:00,88.0,48.0,40.0,320.0,85.0
2023-11-23 13:00:00,88.0,48.0,22.0,347.0,86.0
2023-11-23 14:00:00,84.0,48.0,9.0,444.0,90.0
2023-11-23 15:00:00,87.0,50.0,1.0,505.0,100.0
2023-11-23 16:00:00,81.0,48.0,0.0,494.0,91.0
2023-11-23 17:00:00,82.0,72.0,0.0,513.0,93.0
2023-11-23 18:00:00,76.0,72.0,0.0,498.0,88.0
2023-11-23 19:00:00,71.0,72.0,0.0,515.0,89.0
2023-11-23 20:00:00,70.0,72.0,0.0,546.0,88.0
2023-11-23 21:00:00,14.0,72.0,0.0,574.0,88.0
2023-11-23 22:00:00,4.0,52.0,0.0,589.0,80.0
2023-11-23 23:00:00,4.0,52.0,0.0,614.0,56.0
2023-11-24 00:00:00,4.0,52.0,0.0,610.0,87.0
2023-11-24 01:00:00,4.0,52.0,0.0,612.0,104.0
2023-11-24 02:00:00,4.0,52.0,0.0,611.0,99.0
2023-11-24 03:00:00,4.0,52.0,0.0,516.0,91.0
2023-11-24 04:00:00,5.0,52.0,0.0,500.0,90.0
2023-11-24 05:00:00,74.0,52.0,0.0,542.0,86.0
2023-11-24 06:00:00,87.0,72.0,0.0,534.0,85.0
2023-11-24 07:00:00,89.0,75.0,8.0,505.0,83.0
2023-11-24 08:00:00,88.0,76.0,52.0,549.0,85.0
2023-11-24 09:00:00,81.0,76.0,103.0,535.0,89.0
2023-11-24 10:00:00,85.0,53.0,89.0,541.0,88.0
2023-11-24 11:00:00,89.0,53.0,75.0,577.0,67.0
2023-11-24 12:00:00,89.0,54.0,72.0,577.0,91.0
2023-11-24 13:00:00,90.0,49.0,67.0,507.0,93.0
2023-11-24 14:00:00,93.0,56.0,44.0,571.0,101.0
2023-11-24 15:00:00,90.0,56.0,8.0,553.0,97.0
2023-11-24 16:00:00,89.0,56.0,0.0,555.0,92.0
2023-11-24 17:00:00,83.0,76.0,0.0,518.0,93.0
2023-11-24 18:00:00,79.0,76.0,0.0,568.0,93.0
2023-11-24 19:00:00,86.0,76.0,0.0,560.0,94.0
2023-11-24 20:00:00,87.0,76.0,0.0,562.0,92.0
2023-11-24 21:00:00,16.0,76.0,0.0,594.0,91.0
2023-11-24 22:00:00,8.0,57.0,0.0,618.0,88.0
2023-11-24 23:00:00,8.0,56.0,0.0,565.0,90.0
2023-11-25 00:00:00,8.0,56.0,0.0,539.0,89.0
2023-11-25 01:00:00,8.0,56.0,0.0,464.0,93.0
2023-11-25 02:00:00,8.0,56.0,0.0,367.0,100.0
2023-11-25 03:00:00,8.0,56.0,0.0,311.0,92.0
2023-11-25 04:00:00,9.0,56.0,0.0,307.0,102.0
2023-11-25 05:00:00,68.0,56.0,0.0,306.0,105.0
2023-11-25 06:00:00,82.0,76.0,0.0,337.0,97.0
2023-11-25 07:00:00,80.0,76.0,12.0,322.0,91.0
2023-11-25 08:00:00,78.0,76.0,43.0,368.0,89.0
2023-11-25 09:00:00,77.0,76.0,79.0,326.0,89.0
2023-11-25 10:00:00,82.0,57.0,82.0,363.0,93.0
2023-11-25 11:00:00,81.0,56.0,141.0,314.0,90.0
2023-11-25 12:00:00,82.0,56.0,131.0,324.0,93.0
2023-11-25 13:00:00,79.0,56.0,113.0,330.0,96.0
2023-11-25 14:00:00,78.0,57.0,54.0,380.0,93.0
2023-11-25 15:00:00,81.0,60.0,8.0,492.0,98.0
2023-11-25 16:00:00,84.0,60.0,0.0,487.0,101.0
2023-11-25 17:00:00,87.0,80.0,0.0,507.0,95.0
2023-11-25 18:00:00,81.0,80.0,0.0,486.0,93.0
2023-11-25 19:00:00,84.0,80.0,0.0,426.0,88.0
2023-11-25 20:00:00,78.0,80.0,0.0,351.0,91.0
2023-11-25 21:00:00,15.0,80.0,0.0,311.0,92.0
2023-11-25 22:00:00,6.0,58.0,0.0,246.0,92.0
2023-11-25 23:00:00,8.0,56.0,0.0,207.0,90.0
2023-11-26 00:00:00,8.0,56.0,0.0,212.0,97.0
2023-11-26 01:00:00,8.0,57.0,0.0,216.0,104.0
2023-11-26 02:00:00,8.0,60.0,0.0,181.0,104.0
2023-11-26 03:00:00,8.0,60.0,0.0,162.0,99.0
2023-11-26 04:00:00,9.0,60.0,0.0,190.0,93.0
2023-11-26 05:00:00,71.0,60.0,0.0,163.0,96.0
2023-11-26 06:00:00,76.0,80.0,0.0,149.0,94.0
2023-11-26 07:00:00,74.0,80.0,10.0,134.0,92.0
2023-11-26 08:00:00,72.0,80.0,36.0,125.0,96.0
2023-11-26 09:00:00,73.0,80.0,55.0,116.0,98.0
2023-11-26 10:00:00,72.0,61.0,55.0,113.0,93.0
2023-11-26 11:00:00,73.0,60.0,46.0,139.0,96.0
2023-11-26 12:00:00,70.0,60.0,45.0,196.0,97.0
2023-11-26 13:00:00,71.0,60.0,54.0,207.0,99.0
2023-11-26 14:00:00,72.0,60.0,32.0,172.0,101.0
2023-11-26 15:00:00,73.0,60.0,4.0,219.0,102.0
2023-11-26 16:00:00,78.0,60.0,0.0,192.0,108.0
2023-11-26 17:00:00,76.0,80.0,0.0,186.0,118.0
2023-11-26 18:00:00,76.0,80.0,0.0,217.0,127.0
2023-11-26 19:00:00,76.0,80.0,0.0,225.0,126.0
2023-11-26 20:00:00,70.0,80.0,0.0,222.0,124.0
2023-11-26 21:00:00,15.0,80.0,0.0,241.0,122.0
2023-11-26 22:00:00,8.0,61.0,0.0,247.0,116.0
2023-11-26 23:00:00,8.0,60.0,0.0,263.0,111.0
2023-11-27 00:00:00,8.0,60.0,0.0,246.0,115.0
2023-11-27 01:00:00,8.0,60.0,0.0,225.0,124.0
2023-11-27 02:00:00,8.0,60.0,0.0,220.0,124.0
2023-11-27 03:00:00,8.0,60.0,0.0,251.0,124.0
2023-11-27 04:00:00,9.0,60.0,0.0,274.0,123.0
2023-11-27 05:00:00,73.0,80.0,0.0,349.0,78.0
2023-11-27 06:00:00,86.0,77.0,0.0,445.0,52.0
2023-11-27 07:00:00,92.0,76.0,0.0,545.0,105.0
2023-11-27 08:00:00,98.0,76.0,2.0,574.0,121.0
2023-11-27 09:00:00,94.0,76.0,6.0,528.0,122.0
2023-11-27 10:00:00,93.0,79.0,9.0,505.0,122.0
2023-11-27 11:00:00,91.0,80.0,10.0,318.0,121.0
2023-11-27 12:00:00,94.0,80.0,8.0,218.0,121.0
2023-11-27 13:00:00,96.0,80.0,5.0,204.0,124.0
2023-11-27 14:00:00,99.0,80.0,3.0,198.0,129.0
2023-11-27 15:00:00,95.0,80.0,0.0,197.0,128.0
2023-11-27 16:00:00,85.0,80.0,0.0,214.0,128.0
2023-11-27 17:00:00,85.0,80.0,0.0,251.0,131.0
2023-11-27 18:00:00,89.0,80.0,0.0,296.0,128.0
2023-11-27 19:00:00,86.0,80.0,0.0,311.0,130.0
2023-11-27 20:00:00,80.0,80.0,0.0,304.0,128.0
2023-11-27 21:00:00,12.0,77.0,0.0,304.0,126.0
2023-11-27 22:00:00,8.0,61.0,0.0,267.0,114.0
2023-11-27 23:00:00,8.0,60.0,0.0,298.0,70.0
2023-11-28 00:00:00,8.0,60.0,0.0,338.0,52.0
2023-11-28 01:00:00,8.0,60.0,0.0,381.0,52.0
2023-11-28 02:00:00,8.0,60.0,0.0,390.0,52.0
2023-11-28 03:00:00,9.0,60.0,0.0,422.0,53.0
2023-11-28 04:00:00,13.0,60.0,0.0,414.0,52.0
2023-11-28 05:00:00,74.0,76.0,0.0,410.0,54.0
2023-11-28 06:00:00,86.0,76.0,0.0,373.0,55.0
2023-11-28 07:00:00,85.0,76.0,2.0,347.0,55.0
2023-11-28 08:00:00,90.0,76.0,13.0,302.0,56.0
2023-11-28 09:00:00,86.0,76.0,25.0,254.0,56.0
2023-11-28 10:00:00,100.0,76.0,35.0,185.0,57.0
2023-11-28 11:00:00,102.0,76.0,57.0,160.0,56.0
2023-11-28 12:00:00,102.0,76.0,101.0,128.0,56.0
2023-11-28 13:00:00,104.0,76.0,102.0,87.0,55.0
2023-11-28 14:00:00,93.0,76.0,58.0,90.0,53.0
2023-11-28 15:00:00,99.0,76.0,6.0,75.0,57.0
2023-11-28 16:00:00,107.0,76.0,0.0,52.0,56.0
2023-11-28 17:00:00,107.0,78.0,0.0,19.0,56.0
2023-11-28 18:00:00,104.0,76.0,0.0,38.0,55.0
2023-11-28 19:00:00,101.0,76.0,0.0,64.0,56.0
2023-11-28 20:00:00,82.0,76.0,0.0,46.0,56.0
2023-11-28 21:00:00,10.0,76.0,0.0,37.0,56.0
2023-11-28 22:00:00,0.0,61.0,0.0,80.0,56.0
2023-11-28 23:00:00,0.0,60.0,0.0,196.0,103.0
2023-11-29 00:00:00,0.0,60.0,0.0,265.0,133.0
2023-11-29 01:00:00,0.0,60.0,0.0,275.0,137.0
2023-11-29 02:00:00,0.0,60.0,0.0,273.0,133.0
2023-11-29 03:00:00,0.0,60.0,0.0,267.0,136.0
2023-11-29 04:00:00,1.0,58.0,0.0,258.0,135.0
2023-11-29 05:00:00,81.0,76.0,0.0,260.0,126.0
2023-11-29 06:00:00,90.0,76.0,0.0,270.0,127.0
2023-11-29 07:00:00,93.0,74.0,1.0,261.0,131.0
2023-11-29 08:00:00,89.0,76.0,10.0,266.0,131.0
2023-11-29 09:00:00,93.0,76.0,24.0,245.0,127.0
2023-11-29 10:00:00,104.0,76.0,54.0,195.0,112.0
2023-11-29 11:00:00,104.0,76.0,77.0,152.0,132.0
2023-11-29 12:00:00,100.0,76.0,64.0,116.0,130.0
2023-11-29 13:00:00,101.0,76.0,44.0,85.0,124.0
2023-11-29 14:00:00,104.0,76.0,16.0,79.0,130.0
2023-11-29 15:00:00,104.0,76.0,1.0,77.0,128.0
2023-11-29 16:00:00,104.0,76.0,0.0,82.0,128.0
2023-11-29 17:00:00,103.0,76.0,0.0,68.0,128.0
2023-11-29 18:00:00,100.0,73.0,0.0,49.0,133.0
2023-11-29 19:00:00,93.0,72.0,0.0,32.0,132.0
2023-11-29 20:00:00,75.0,72.0,0.0,25.0,132.0
2023-11-29 21:00:00,6.0,72.0,0.0,18.0,132.0
2023-11-29 22:00:00,4.0,57.0,0.0,18.0,133.0
2023-11-29 23:00:00,4.0,56.0,0.0,22.0,135.0
2023-11-30 00:00:00,4.0,56.0,0.0,31.0,135.0
2023-11-30 01:00:00,4.0,56.0,0.0,44.0,130.0
2023-11-30 02:00:00,1.0,56.0,0.0,49.0,136.0
2023-11-30 03:00:00,0.0,56.0,0.0,52.0,140.0
2023-11-30 04:00:00,3.0,56.0,0.0,42.0,136.0
2023-11-30 05:00:00,69.0,76.0,0.0,29.0,130.0
2023-11-30 06:00:00,85.0,76.0,0.0,8.0,133.0
2023-11-30 07:00:00,98.0,76.0,3.0,5.0,132.0
2023-11-30 08:00:00,103.0,76.0,29.0,2.0,132.0
2023-11-30 09:00:00,106.0,76.0,50.0,1.0,129.0
2023-11-30 10:00:00,108.0,76.0,73.0,0.0,118.0
2023-11-30 11:00:00,108.0,76.0,88.0,0.0,119.0
2023-11-30 12:00:00,105.0,76.0,88.0,0.0,125.0
2023-11-30 13:00:00,108.0,76.0,83.0,0.0,129.0
2023-11-30 14:00:00,105.0,76.0,42.0,1.0,128.0
2023-11-30 15:00:00,104.0,77.0,3.0,7.0,126.0
2023-11-30 16:00:00,104.0,77.0,0.0,12.0,124.0
2023-11-30 17:00:00,105.0,80.0,0.0,26.0,124.0
2023-11-30 18:00:00,108.0,79.0,0.0,12.0,127.0
2023-11-30 19:00:00,103.0,78.0,0.0,11.0,128.0
2023-11-30 20:00:00,78.0,76.0,0.0,15.0,128.0
2023-11-30 21:00:00,11.0,76.0,0.0,19.0,128.0
2023-11-30 22:00:00,4.0,60.0,0.0,36.0,129.0
2023-11-30 23:00:00,4.0,60.0,0.0,50.0,129.0
2023-12-01 00:00:00,4.0,60.0,0.0,36.0,113.0
2023-12-01 01:00:00,4.0,60.0,0.0,61.0,123.0
2023-12-01 02:00:00,0.0,60.0,0.0,63.0,132.0
2023-12-01 03:00:00,0.0,60.0,0.0,48.0,132.0
2023-12-01 04:00:00,3.0,60.0,0.0,48.0,132.0
2023-12-01 05:00:00,78.0,80.0,0.0,75.0,129.0
2023-12-01 06:00:00,86.0,76.0,0.0,96.0,128.0
2023-12-01 07:00:00,97.0,80.0,1.0,90.0,128.0
2023-12-01 08:00:00,107.0,80.0,12.0,98.0,131.0
2023-12-01 09:00:00,108.0,64.0,33.0,89.0,127.0
2023-12-01 10:00:00,108.0,64.0,43.0,101.0,129.0
2023-12-01 11:00:00,108.0,64.0,56.0,105.0,126.0
2023-12-01 12:00:00,108.0,64.0,49.0,105.0,128.0
2023-12-01 13:00:00,108.0,64.0,39.0,126.0,132.0
2023-12-01 14:00:00,108.0,64.0,17.0,164.0,129.0
2023-12-01 15:00:00,99.0,64.0,1.0,198.0,128.0
2023-12-01 16:00:00,100.0,80.0,0.0,196.0,129.0
2023-12-01 17:00:00,108.0,80.0,0.0,241.0,125.0
2023-12-01 18:00:00,105.0,80.0,0.0,228.0,122.0
2023-12-01 19:00:00,83.0,80.0,0.0,210.0,123.0
2023-12-01 20:00:00,78.0,80.0,0.0,214.0,123.0
2023-12-01 21:00:00,11.0,46.0,0.0,197.0,122.0
2023-12-01 22:00:00,4.0,44.0,0.0,192.0,128.0
2023-12-01 23:00:00,4.0,44.0,0.0,166.0,126.0
2023-12-02 00:00:00,4.0,44.0,0.0,160.0,124.0
2023-12-02 01:00:00,4.0,44.0,0.0,145.0,122.0
2023-12-02 02:00:00,4.0,44.0,0.0,149.0,123.0
2023-12-02 03:00:00,4.0,44.0,0.0,150.0,122.0
2023-12-02 04:00:00,5.0,44.0,0.0,183.0,121.0
2023-12-02 05:00:00,74.0,63.0,0.0,174.0,120.0
2023-12-02 06:00:00,88.0,64.0,0.0,152.0,119.0
2023-12-02 07:00:00,88.0,64.0,3.0,139.0,117.0
2023-12-02 08:00:00,85.0,64.0,26.0,96.0,121.0
2023-12-02 09:00:00,83.0,73.0,64.0,72.0,124.0
2023-12-02 10:00:00,83.0,80.0,127.0,40.0,124.0
2023-12-02 11:00:00,84.0,64.0,187.0,30.0,109.0
2023-12-02 12:00:00,83.0,64.0,160.0,18.0,110.0
2023-12-02 13:00:00,86.0,64.0,152.0,14.0,121.0
2023-12-02 14:00:00,83.0,64.0,83.0,11.0,122.0
2023-12-02 15:00:00,84.0,64.0,7.0,8.0,121.0
2023-12-02 16:00:00,87.0,64.0,0.0,26.0,120.0
2023-12-02 17:00:00,85.0,80.0,0.0,50.0,120.0
2023-12-02 18:00:00,81.0,80.0,0.0,41.0,119.0
2023-12-02 19:00:00,84.0,80.0,0.0,43.0,116.0
2023-12-02 20:00:00,79.0,80.0,0.0,22.0,116.0
2023-12-02 21:00:00,10.0,45.0,0.0,59.0,109.0
2023-12-02 22:00:00,4.0,45.0,0.0,176.0,116.0
2023-12-02 23:00:00,4.0,44.0,0.0,198.0,112.0
2023-12-03 00:00:00,4.0,44.0,0.0,168.0,112.0
2023-12-03 01:00:00,4.0,44.0,0.0,141.0,114.0
2023-12-03 02:00:00,4.0,44.0,0.0,94.0,113.0
2023-12-03 03:00:00,4.0,44.0,0.0,86.0,111.0
2023-12-03 04:00:00,4.0,44.0,0.0,73.0,114.0
2023-12-03 05:00:00,69.0,64.0,0.0,70.0,116.0
2023-12-03 06:00:00,83.0,64.0,0.0,68.0,114.0
2023-12-03 07:00:00,83.0,64.0,3.0,48.0,115.0
2023-12-03 08:00:00,84.0,64.0,33.0,52.0,115.0
2023-12-03 09:00:00,82.0,80.0,129.0,52.0,114.0
2023-12-03 10:00:00,85.0,80.0,239.0,53.0,115.0
2023-12-03 11:00:00,84.0,64.0,250.0,66.0,114.0
2023-12-03 12:00:00,81.0,64.0,210.0,88.0,112.0
2023-12-03 13:00:00,82.0,64.0,85.0,130.0,114.0
2023-12-03 14:00:00,85.0,64.0,31.0,149.0,114.0
2023-12-03 15:00:00,83.0,64.0,3.0,198.0,105.0
2023-12-03 16:00:00,81.0,64.0,0.0,242.0,107.0
2023-12-03 17:00:00,82.0,80.0,0.0,288.0,110.0
2023-12-03 18:00:00,80.0,80.0,0.0,295.0,110.0
2023-12-03 19:00:00,81.0,80.0,0.0,307.0,112.0
2023-12-03 20:00:00,79.0,80.0,0.0,256.0,115.0
2023-12-03 21:00:00,14.0,48.0,0.0,194.0,110.0
2023-12-03 22:00:00,4.0,48.0,0.0,220.0,109.0
2023-12-03 23:00:00,4.0,48.0,0.0,227.0,116.0
2023-12-04 00:00:00,4.0,48.0,0.0,284.0,111.0
2023-12-04 01:00:00,4.0,48.0,0.0,277.0,112.0
2023-12-04 02:00:00,4.0,48.0,0.0,325.0,112.0
2023-12-04 03:00:00,4.0,48.0,0.0,385.0,115.0
2023-12-04 04:00:00,5.0,48.0,0.0,427.0,117.0
2023-12-04 05:00:00,78.0,80.0,0.0,432.0,115.0
2023-12-04 06:00:00,90.0,80.0,0.0,354.0,112.0
2023-12-04 07:00:00,90.0,80.0,1.0,348.0,112.0
2023-12-04 08:00:00,90.0,80.0,10.0,398.0,112.0
2023-12-04 09:00:00,96.0,80.0,8.0,430.0,108.0
2023-12-04 10:00:00,100.0,64.0,8.0,449.0,107.0
2023-12-04 11:00:00,94.0,48.0,8.0,475.0,104.0
2023-12-04 12:00:00,95.0,48.0,8.0,467.0,107.0
2023-12-04 13:00:00,94.0,48.0,4.0,459.0,110.0
2023-12-04 14:00:00,100.0,48.0,2.0,429.0,104.0
2023-12-04 15:00:00,99.0,83.0,0.0,373.0,98.0
2023-12-04 16:00:00,96.0,80.0,0.0,449.0,56.0
2023-12-04 17:00:00,97.0,82.0,0.0,519.0,56.0
2023-12-04 18:00:00,99.0,83.0,0.0,530.0,56.0
2023-12-04 19:00:00,87.0,81.0,0.0,520.0,56.0
