UTC time,solar,nat_gas,hydro,coal,wind
2021-03-30 19:00:00,75.0,66.0,567.0,2588.0,235.0
2021-03-30 20:00:00,77.0,66.0,574.0,2423.0,303.0
2021-03-30 21:00:00,80.0,64.0,593.0,2392.0,310.0
2021-03-30 22:00:00,79.0,61.0,634.0,2410.0,300.0
2021-03-30 23:00:00,70.0,60.0,679.0,2467.0,268.0
2021-03-31 00:00:00,58.0,62.0,794.0,2617.0,286.0
2021-03-31 01:00:00,21.0,63.0,903.0,2822.0,181.0
2021-03-31 02:00:00,2.0,65.0,929.0,2895.0,146.0
2021-03-31 03:00:00,0.0,66.0,903.0,2981.0,124.0
2021-03-31 04:00:00,0.0,66.0,857.0,3005.0,151.0
2021-03-31 05:00:00,0.0,64.0,721.0,2973.0,142.0
2021-03-31 06:00:00,0.0,61.0,684.0,2902.0,140.0
2021-03-31 07:00:00,0.0,61.0,736.0,2787.0,111.0
2021-03-31 08:00:00,0.0,63.0,629.0,2744.0,77.0
2021-03-31 09:00:00,0.0,64.0,605.0,2759.0,177.0
2021-03-31 10:00:00,0.0,64.0,580.0,2749.0,143.0
2021-03-31 11:00:00,0.0,63.0,607.0,2775.0,144.0
2021-03-31 12:00:00,0.0,64.0,717.0,2811.0,183.0
2021-03-31 13:00:00,0.0,66.0,784.0,2965.0,167.0
2021-03-31 14:00:00,10.0,66.0,723.0,3073.0,107.0
2021-03-31 15:00:00,53.0,64.0,649.0,3024.0,135.0
2021-03-31 16:00:00,73.0,63.0,605.0,2907.0,220.0
2021-03-31 17:00:00,77.0,62.0,551.0,2866.0,284.0
2021-03-31 18:00:00,83.0,63.0,543.0,2455.0,285.0
2021-03-31 19:00:00,84.0,61.0,526.0,2406.0,289.0
2021-03-31 20:00:00,84.0,63.0,553.0,2406.0,310.0
2021-03-31 21:00:00,84.0,62.0,601.0,2370.0,333.0
2021-03-31 22:00:00,82.0,63.0,635.0,2329.0,351.0
2021-03-31 23:00:00,0.0,0.0,189.0,66.0,87.0
2021-04-01 00:00:00,65.0,60.0,771.0,2440.0,211.0
2021-04-01 01:00:00,23.0,59.0,869.0,2525.0,159.0
2021-04-01 02:00:00,2.0,62.0,905.0,2664.0,188.0
2021-04-01 03:00:00,0.0,61.0,924.0,2739.0,219.0
2021-04-01 04:00:00,0.0,63.0,850.0,2701.0,277.0
2021-04-01 05:00:00,0.0,62.0,700.0,2576.0,379.0
2021-04-01 06:00:00,0.0,61.0,705.0,2359.0,500.0
2021-04-01 07:00:00,0.0,63.0,630.0,2292.0,633.0
2021-04-01 08:00:00,0.0,64.0,532.0,2236.0,721.0
2021-04-01 09:00:00,0.0,64.0,515.0,2217.0,746.0
2021-04-01 10:00:00,0.0,64.0,520.0,2275.0,718.0
2021-04-01 11:00:00,0.0,65.0,525.0,2329.0,656.0
2021-04-01 12:00:00,0.0,62.0,617.0,2384.0,546.0
2021-04-01 13:00:00,0.0,62.0,613.0,2468.0,529.0
2021-04-01 14:00:00,10.0,64.0,752.0,2546.0,523.0
2021-04-01 15:00:00,53.0,64.0,765.0,2535.0,528.0
2021-04-01 16:00:00,73.0,62.0,708.0,2472.0,431.0
2021-04-01 17:00:00,79.0,63.0,663.0,2378.0,255.0
2021-04-01 18:00:00,83.0,62.0,635.0,2424.0,156.0
2021-04-01 19:00:00,84.0,62.0,622.0,2432.0,135.0
2021-04-01 20:00:00,82.0,64.0,577.0,2378.0,152.0
2021-04-01 21:00:00,82.0,65.0,622.0,2385.0,177.0
2021-04-01 22:00:00,81.0,65.0,646.0,2375.0,195.0
2021-04-01 23:00:00,72.0,65.0,702.0,2367.0,218.0
2021-04-02 00:00:00,61.0,63.0,791.0,2404.0,251.0
2021-04-02 01:00:00,22.0,62.0,828.0,2508.0,280.0
2021-04-02 02:00:00,2.0,61.0,883.0,2603.0,378.0
2021-04-02 03:00:00,0.0,64.0,850.0,2637.0,399.0
2021-04-02 04:00:00,0.0,64.0,801.0,2568.0,400.0
2021-04-02 05:00:00,0.0,60.0,702.0,2448.0,454.0
2021-04-02 06:00:00,0.0,60.0,668.0,2280.0,444.0
2021-04-02 07:00:00,0.0,64.0,548.0,1985.0,457.0
2021-04-02 08:00:00,0.0,64.0,491.0,2151.0,568.0
2021-04-02 09:00:00,0.0,64.0,494.0,2316.0,589.0
2021-04-02 10:00:00,0.0,62.0,493.0,2323.0,521.0
2021-04-02 11:00:00,0.0,60.0,506.0,2482.0,471.0
2021-04-02 12:00:00,0.0,64.0,565.0,2539.0,485.0
2021-04-02 13:00:00,0.0,70.0,700.0,2624.0,394.0
2021-04-02 14:00:00,3.0,67.0,734.0,2679.0,362.0
2021-04-02 15:00:00,27.0,62.0,737.0,2690.0,340.0
2021-04-02 16:00:00,56.0,62.0,673.0,2654.0,310.0
2021-04-02 17:00:00,71.0,66.0,624.0,2423.0,343.0
2021-04-02 18:00:00,79.0,68.0,598.0,2194.0,361.0
2021-04-02 19:00:00,78.0,65.0,587.0,2150.0,302.0
2021-04-02 20:00:00,81.0,65.0,577.0,2221.0,322.0
2021-04-02 21:00:00,81.0,65.0,613.0,2212.0,319.0
2021-04-02 22:00:00,78.0,65.0,640.0,2291.0,352.0
2021-04-02 23:00:00,75.0,65.0,667.0,2337.0,368.0
2021-04-03 00:00:00,61.0,62.0,738.0,2454.0,313.0
2021-04-03 01:00:00,23.0,62.0,840.0,2600.0,250.0
2021-04-03 02:00:00,2.0,62.0,893.0,2763.0,201.0
2021-04-03 03:00:00,0.0,60.0,850.0,2916.0,159.0
2021-04-03 04:00:00,0.0,60.0,764.0,2940.0,97.0
2021-04-03 05:00:00,0.0,63.0,664.0,2870.0,78.0
2021-04-03 06:00:00,0.0,61.0,648.0,2779.0,77.0
2021-04-03 07:00:00,0.0,63.0,537.0,2677.0,93.0
2021-04-03 08:00:00,0.0,60.0,521.0,2594.0,124.0
2021-04-03 09:00:00,0.0,60.0,521.0,2640.0,127.0
2021-04-03 10:00:00,0.0,60.0,520.0,2664.0,138.0
2021-04-03 11:00:00,0.0,62.0,503.0,2718.0,129.0
2021-04-03 12:00:00,0.0,65.0,549.0,2848.0,164.0
2021-04-03 13:00:00,0.0,65.0,653.0,2871.0,171.0
2021-04-03 14:00:00,12.0,63.0,681.0,2846.0,167.0
2021-04-03 15:00:00,51.0,62.0,663.0,2802.0,119.0
2021-04-03 16:00:00,71.0,67.0,650.0,2781.0,114.0
2021-04-03 17:00:00,77.0,67.0,597.0,2758.0,129.0
2021-04-03 18:00:00,80.0,65.0,573.0,2784.0,158.0
2021-04-03 19:00:00,80.0,64.0,568.0,2624.0,195.0
2021-04-03 20:00:00,80.0,65.0,578.0,2515.0,190.0
2021-04-03 21:00:00,80.0,65.0,623.0,2474.0,195.0
2021-04-03 22:00:00,76.0,66.0,648.0,2523.0,220.0
2021-04-03 23:00:00,72.0,66.0,652.0,2610.0,287.0
2021-04-04 00:00:00,62.0,65.0,762.0,2596.0,310.0
2021-04-04 01:00:00,21.0,66.0,844.0,2656.0,288.0
2021-04-04 02:00:00,2.0,66.0,876.0,2675.0,335.0
2021-04-04 03:00:00,0.0,67.0,877.0,2592.0,436.0
2021-04-04 04:00:00,0.0,62.0,840.0,2467.0,450.0
2021-04-04 05:00:00,0.0,62.0,697.0,2411.0,467.0
2021-04-04 06:00:00,0.0,60.0,687.0,2399.0,465.0
2021-04-04 07:00:00,0.0,60.0,576.0,2244.0,351.0
2021-04-04 08:00:00,0.0,64.0,523.0,2218.0,306.0
2021-04-04 09:00:00,0.0,64.0,534.0,2255.0,317.0
2021-04-04 10:00:00,0.0,64.0,535.0,2220.0,357.0
2021-04-04 11:00:00,0.0,64.0,541.0,2255.0,343.0
2021-04-04 12:00:00,0.0,66.0,555.0,2361.0,254.0
2021-04-04 13:00:00,0.0,62.0,566.0,2566.0,202.0
2021-04-04 14:00:00,10.0,62.0,593.0,2591.0,211.0
2021-04-04 15:00:00,49.0,61.0,585.0,2681.0,216.0
2021-04-04 16:00:00,64.0,61.0,544.0,2760.0,198.0
2021-04-04 17:00:00,73.0,60.0,559.0,2645.0,141.0
2021-04-04 18:00:00,74.0,59.0,554.0,2551.0,151.0
2021-04-04 19:00:00,72.0,62.0,546.0,2560.0,198.0
2021-04-04 20:00:00,71.0,62.0,563.0,2547.0,245.0
2021-04-04 21:00:00,74.0,59.0,616.0,2604.0,186.0
2021-04-04 22:00:00,69.0,60.0,626.0,2735.0,139.0
2021-04-04 23:00:00,67.0,60.0,638.0,2816.0,143.0
2021-04-05 00:00:00,44.0,60.0,750.0,2845.0,154.0
2021-04-05 01:00:00,15.0,61.0,822.0,2866.0,109.0
2021-04-05 02:00:00,2.0,62.0,837.0,2812.0,226.0
2021-04-05 03:00:00,0.0,65.0,838.0,2848.0,298.0
2021-04-05 04:00:00,0.0,61.0,805.0,2775.0,351.0
2021-04-05 05:00:00,0.0,61.0,661.0,2669.0,359.0
2021-04-05 06:00:00,0.0,61.0,597.0,2537.0,230.0
2021-04-05 07:00:00,0.0,61.0,552.0,2541.0,146.0
2021-04-05 08:00:00,0.0,63.0,505.0,2522.0,127.0
2021-04-05 09:00:00,0.0,63.0,500.0,2500.0,108.0
2021-04-05 10:00:00,0.0,62.0,496.0,2512.0,100.0
2021-04-05 11:00:00,0.0,64.0,501.0,2556.0,145.0
2021-04-05 12:00:00,0.0,60.0,557.0,2642.0,218.0
2021-04-05 13:00:00,0.0,60.0,609.0,2855.0,208.0
2021-04-05 14:00:00,7.0,61.0,691.0,2854.0,229.0
2021-04-05 15:00:00,40.0,64.0,687.0,2733.0,201.0
2021-04-05 16:00:00,50.0,65.0,671.0,2696.0,116.0
2021-04-05 17:00:00,63.0,66.0,595.0,2725.0,156.0
2021-04-05 18:00:00,74.0,65.0,570.0,2749.0,164.0
2021-04-05 19:00:00,78.0,67.0,565.0,2677.0,267.0
2021-04-05 20:00:00,73.0,68.0,575.0,2596.0,377.0
2021-04-05 21:00:00,73.0,64.0,639.0,2502.0,441.0
2021-04-05 22:00:00,70.0,64.0,669.0,2521.0,408.0
2021-04-05 23:00:00,73.0,64.0,698.0,2561.0,376.0
2021-04-06 00:00:00,61.0,66.0,803.0,2565.0,395.0
2021-04-06 01:00:00,24.0,66.0,867.0,2702.0,291.0
2021-04-06 02:00:00,2.0,66.0,854.0,2802.0,348.0
2021-04-06 03:00:00,0.0,65.0,795.0,2776.0,345.0
2021-04-06 04:00:00,0.0,66.0,737.0,2484.0,495.0
2021-04-06 05:00:00,0.0,63.0,607.0,2411.0,542.0
2021-04-06 06:00:00,0.0,62.0,566.0,2400.0,663.0
2021-04-06 07:00:00,0.0,62.0,520.0,2381.0,665.0
2021-04-06 08:00:00,0.0,63.0,497.0,2288.0,529.0
2021-04-06 09:00:00,0.0,63.0,506.0,2001.0,524.0
2021-04-06 10:00:00,0.0,63.0,517.0,2262.0,491.0
2021-04-06 11:00:00,0.0,63.0,521.0,2218.0,610.0
2021-04-06 12:00:00,0.0,63.0,566.0,2272.0,699.0
2021-04-06 13:00:00,0.0,60.0,667.0,2373.0,696.0
2021-04-06 14:00:00,14.0,64.0,659.0,2524.0,673.0
2021-04-06 15:00:00,51.0,64.0,629.0,2408.0,666.0
2021-04-06 16:00:00,73.0,68.0,600.0,2216.0,653.0
2021-04-06 17:00:00,77.0,64.0,567.0,2102.0,704.0
2021-04-06 18:00:00,83.0,65.0,542.0,2078.0,619.0
2021-04-06 19:00:00,82.0,63.0,542.0,2072.0,570.0
2021-04-06 20:00:00,74.0,63.0,558.0,2074.0,579.0
2021-04-06 21:00:00,63.0,60.0,610.0,2081.0,751.0
2021-04-06 22:00:00,60.0,62.0,627.0,2085.0,804.0
2021-04-06 23:00:00,56.0,60.0,670.0,2149.0,708.0
2021-04-07 00:00:00,44.0,60.0,729.0,2204.0,613.0
2021-04-07 01:00:00,18.0,60.0,801.0,2304.0,631.0
2021-04-07 02:00:00,2.0,65.0,809.0,2386.0,691.0
2021-04-07 03:00:00,0.0,67.0,817.0,2478.0,763.0
2021-04-07 04:00:00,0.0,62.0,768.0,2624.0,754.0
2021-04-07 05:00:00,0.0,60.0,663.0,2708.0,696.0
2021-04-07 06:00:00,0.0,60.0,646.0,2540.0,729.0
2021-04-07 07:00:00,0.0,61.0,568.0,2477.0,735.0
2021-04-07 08:00:00,0.0,63.0,594.0,2426.0,740.0
2021-04-07 09:00:00,0.0,65.0,587.0,2292.0,731.0
2021-04-07 10:00:00,0.0,64.0,591.0,2255.0,716.0
2021-04-07 11:00:00,0.0,67.0,610.0,2269.0,729.0
2021-04-07 12:00:00,0.0,62.0,688.0,2280.0,766.0
2021-04-07 13:00:00,0.0,66.0,749.0,2316.0,800.0
2021-04-07 14:00:00,7.0,65.0,722.0,2381.0,796.0
2021-04-07 15:00:00,36.0,64.0,688.0,2293.0,805.0
2021-04-07 16:00:00,57.0,64.0,665.0,2124.0,773.0
2021-04-07 17:00:00,65.0,64.0,629.0,2068.0,791.0
2021-04-07 18:00:00,78.0,64.0,565.0,2075.0,776.0
2021-04-07 19:00:00,77.0,64.0,616.0,2317.0,805.0
2021-04-07 20:00:00,81.0,66.0,602.0,2288.0,759.0
2021-04-07 21:00:00,81.0,63.0,623.0,2332.0,703.0
2021-04-07 22:00:00,79.0,63.0,629.0,2341.0,702.0
2021-04-07 23:00:00,74.0,63.0,727.0,2249.0,698.0
2021-04-08 00:00:00,65.0,63.0,762.0,2278.0,700.0
2021-04-08 01:00:00,29.0,63.0,823.0,2411.0,644.0
2021-04-08 02:00:00,2.0,64.0,841.0,2499.0,509.0
2021-04-08 03:00:00,0.0,67.0,855.0,2814.0,464.0
2021-04-08 04:00:00,0.0,64.0,818.0,2924.0,423.0
2021-04-08 05:00:00,0.0,64.0,703.0,3018.0,317.0
2021-04-08 06:00:00,0.0,64.0,693.0,3013.0,277.0
2021-04-08 07:00:00,0.0,64.0,650.0,3022.0,287.0
2021-04-08 08:00:00,0.0,62.0,618.0,2918.0,314.0
2021-04-08 09:00:00,0.0,62.0,606.0,2779.0,387.0
2021-04-08 10:00:00,0.0,62.0,612.0,2661.0,424.0
2021-04-08 11:00:00,0.0,64.0,624.0,2467.0,412.0
2021-04-08 12:00:00,0.0,62.0,695.0,2485.0,401.0
2021-04-08 13:00:00,0.0,65.0,787.0,2619.0,425.0
2021-04-08 14:00:00,16.0,67.0,734.0,2728.0,444.0
2021-04-08 15:00:00,54.0,67.0,694.0,2666.0,439.0
2021-04-08 16:00:00,75.0,64.0,680.0,2502.0,528.0
2021-04-08 17:00:00,80.0,60.0,648.0,2312.0,563.0
2021-04-08 18:00:00,82.0,60.0,607.0,2210.0,562.0
2021-04-08 19:00:00,80.0,60.0,604.0,2197.0,550.0
2021-04-08 20:00:00,79.0,66.0,629.0,2192.0,568.0
2021-04-08 21:00:00,79.0,67.0,692.0,2227.0,565.0
2021-04-08 22:00:00,68.0,66.0,721.0,2250.0,570.0
2021-04-08 23:00:00,74.0,68.0,756.0,2241.0,548.0
2021-04-09 00:00:00,61.0,65.0,810.0,2452.0,504.0
2021-04-09 01:00:00,29.0,63.0,881.0,2724.0,341.0
2021-04-09 02:00:00,2.0,63.0,926.0,2981.0,197.0
2021-04-09 03:00:00,0.0,60.0,895.0,3219.0,150.0
2021-04-09 04:00:00,0.0,60.0,852.0,3202.0,113.0
2021-04-09 05:00:00,0.0,59.0,724.0,3046.0,203.0
2021-04-09 06:00:00,0.0,60.0,696.0,2787.0,249.0
2021-04-09 07:00:00,0.0,60.0,658.0,2599.0,305.0
2021-04-09 08:00:00,0.0,60.0,607.0,2530.0,360.0
2021-04-09 09:00:00,0.0,60.0,595.0,2418.0,570.0
2021-04-09 10:00:00,0.0,60.0,602.0,2352.0,713.0
2021-04-09 11:00:00,0.0,60.0,628.0,2297.0,752.0
2021-04-09 12:00:00,0.0,60.0,702.0,2369.0,760.0
2021-04-09 13:00:00,0.0,61.0,825.0,2399.0,716.0
2021-04-09 14:00:00,10.0,65.0,810.0,2462.0,700.0
2021-04-09 15:00:00,45.0,61.0,748.0,2395.0,639.0
2021-04-09 16:00:00,45.0,62.0,746.0,2281.0,649.0
2021-04-09 17:00:00,45.0,62.0,748.0,2179.0,646.0
2021-04-09 18:00:00,45.0,62.0,750.0,2141.0,650.0
2021-04-09 19:00:00,45.0,62.0,746.0,2158.0,651.0
2021-04-09 20:00:00,78.0,62.0,638.0,2162.0,778.0
2021-04-09 21:00:00,81.0,57.0,692.0,1666.0,437.0
2021-04-09 22:00:00,124.0,63.0,3720.0,2203.0,2024.0
2021-04-09 23:00:00,78.0,62.0,749.0,2169.0,821.0
2021-04-10 00:00:00,67.0,61.0,788.0,2179.0,802.0
2021-04-10 01:00:00,30.0,60.0,844.0,2166.0,731.0
2021-04-10 02:00:00,2.0,60.0,872.0,2201.0,629.0
2021-04-10 03:00:00,0.0,66.0,902.0,2357.0,537.0
2021-04-10 04:00:00,0.0,63.0,879.0,2720.0,366.0
2021-04-10 05:00:00,0.0,63.0,779.0,2632.0,220.0
2021-04-10 06:00:00,0.0,63.0,782.0,2892.0,188.0
2021-04-10 07:00:00,0.0,63.0,700.0,2986.0,137.0
2021-04-10 08:00:00,0.0,62.0,670.0,2982.0,125.0
2021-04-10 09:00:00,0.0,63.0,662.0,2935.0,200.0
2021-04-10 10:00:00,0.0,60.0,642.0,2898.0,239.0
2021-04-10 11:00:00,0.0,64.0,652.0,2855.0,196.0
2021-04-10 12:00:00,0.0,61.0,729.0,2866.0,165.0
2021-04-10 13:00:00,0.0,63.0,810.0,2924.0,146.0
2021-04-10 14:00:00,18.0,63.0,744.0,2870.0,159.0
2021-04-10 15:00:00,56.0,62.0,704.0,2766.0,179.0
2021-04-10 16:00:00,73.0,61.0,686.0,2723.0,230.0
2021-04-10 17:00:00,78.0,60.0,639.0,2658.0,234.0
2021-04-10 18:00:00,82.0,59.0,582.0,2570.0,187.0
2021-04-10 19:00:00,81.0,58.0,573.0,2545.0,195.0
2021-04-10 20:00:00,81.0,59.0,584.0,2425.0,217.0
2021-04-10 21:00:00,81.0,62.0,640.0,2396.0,257.0
2021-04-10 22:00:00,79.0,61.0,673.0,2408.0,284.0
2021-04-10 23:00:00,77.0,60.0,708.0,2586.0,276.0
2021-04-11 00:00:00,66.0,60.0,795.0,2772.0,244.0
2021-04-11 01:00:00,30.0,60.0,865.0,2850.0,214.0
2021-04-11 02:00:00,2.0,59.0,929.0,3020.0,260.0
2021-04-11 03:00:00,0.0,61.0,903.0,3054.0,406.0
2021-04-11 04:00:00,0.0,60.0,866.0,2868.0,496.0
2021-04-11 05:00:00,0.0,62.0,759.0,2633.0,486.0
2021-04-11 06:00:00,0.0,61.0,701.0,2386.0,607.0
2021-04-11 07:00:00,0.0,60.0,686.0,2147.0,617.0
2021-04-11 08:00:00,0.0,61.0,646.0,2064.0,635.0
2021-04-11 09:00:00,0.0,61.0,641.0,1965.0,605.0
2021-04-11 10:00:00,0.0,61.0,664.0,2072.0,594.0
2021-04-11 11:00:00,0.0,62.0,678.0,2188.0,520.0
2021-04-11 12:00:00,0.0,61.0,696.0,2150.0,497.0
2021-04-11 13:00:00,0.0,63.0,757.0,2345.0,401.0
2021-04-11 14:00:00,20.0,61.0,695.0,2248.0,518.0
2021-04-11 15:00:00,56.0,63.0,611.0,2278.0,558.0
2021-04-11 16:00:00,74.0,63.0,583.0,2281.0,671.0
2021-04-11 17:00:00,79.0,60.0,598.0,2267.0,722.0
2021-04-11 18:00:00,80.0,61.0,591.0,2212.0,770.0
2021-04-11 19:00:00,80.0,61.0,602.0,2186.0,830.0
2021-04-11 20:00:00,79.0,60.0,608.0,2199.0,812.0
2021-04-11 21:00:00,80.0,64.0,680.0,2226.0,797.0
2021-04-11 22:00:00,79.0,63.0,697.0,2253.0,785.0
2021-04-11 23:00:00,71.0,64.0,733.0,2241.0,780.0
2021-04-12 00:00:00,42.0,65.0,804.0,2303.0,783.0
2021-04-12 01:00:00,15.0,62.0,855.0,2398.0,770.0
2021-04-12 02:00:00,2.0,63.0,862.0,2501.0,746.0
2021-04-12 03:00:00,0.0,63.0,877.0,2608.0,702.0
2021-04-12 04:00:00,0.0,63.0,859.0,2628.0,653.0
2021-04-12 05:00:00,0.0,63.0,739.0,2484.0,508.0
2021-04-12 06:00:00,0.0,62.0,639.0,2368.0,422.0
2021-04-12 07:00:00,0.0,62.0,728.0,2330.0,328.0
2021-04-12 08:00:00,0.0,60.0,643.0,2334.0,251.0
2021-04-12 09:00:00,0.0,60.0,634.0,2469.0,186.0
2021-04-12 10:00:00,0.0,59.0,635.0,2585.0,135.0
2021-04-12 11:00:00,0.0,59.0,649.0,2691.0,155.0
2021-04-12 12:00:00,0.0,8.0,735.0,2880.0,161.0
2021-04-12 13:00:00,0.0,7.0,877.0,3017.0,172.0
2021-04-12 14:00:00,10.0,7.0,798.0,3092.0,209.0
2021-04-12 15:00:00,35.0,7.0,726.0,2980.0,287.0
2021-04-12 16:00:00,49.0,7.0,682.0,2889.0,293.0
2021-04-12 17:00:00,68.0,7.0,635.0,2969.0,247.0
2021-04-12 18:00:00,67.0,7.0,658.0,2941.0,212.0
2021-04-12 19:00:00,72.0,7.0,656.0,2943.0,186.0
2021-04-12 20:00:00,72.0,7.0,649.0,2877.0,182.0
2021-04-12 21:00:00,65.0,7.0,693.0,2820.0,177.0
2021-04-12 22:00:00,60.0,7.0,712.0,2977.0,205.0
2021-04-12 23:00:00,59.0,8.0,732.0,3053.0,228.0
2021-04-13 00:00:00,41.0,8.0,784.0,3070.0,334.0
2021-04-13 01:00:00,16.0,8.0,828.0,2976.0,456.0
2021-04-13 02:00:00,2.0,8.0,900.0,3070.0,393.0
2021-04-13 03:00:00,0.0,8.0,875.0,3188.0,420.0
2021-04-13 04:00:00,0.0,8.0,846.0,3062.0,390.0
2021-04-13 05:00:00,0.0,8.0,767.0,2968.0,284.0
2021-04-13 06:00:00,0.0,8.0,740.0,3003.0,262.0
2021-04-13 07:00:00,0.0,8.0,693.0,2965.0,253.0
2021-04-13 08:00:00,0.0,8.0,655.0,2922.0,268.0
2021-04-13 09:00:00,0.0,8.0,640.0,2887.0,236.0
2021-04-13 10:00:00,0.0,8.0,647.0,2885.0,236.0
2021-04-13 11:00:00,0.0,8.0,655.0,2890.0,212.0
2021-04-13 12:00:00,0.0,8.0,727.0,3005.0,271.0
2021-04-13 13:00:00,0.0,8.0,752.0,3129.0,245.0
2021-04-13 14:00:00,2.0,8.0,813.0,3158.0,213.0
2021-04-13 15:00:00,16.0,8.0,760.0,3143.0,210.0
2021-04-13 16:00:00,33.0,8.0,716.0,3135.0,206.0
2021-04-13 17:00:00,41.0,9.0,659.0,3132.0,209.0
2021-04-13 18:00:00,56.0,8.0,649.0,3090.0,258.0
2021-04-13 19:00:00,64.0,24.0,645.0,3089.0,290.0
2021-04-13 20:00:00,45.0,39.0,625.0,3021.0,307.0
2021-04-13 21:00:00,58.0,25.0,672.0,2940.0,300.0
2021-04-13 22:00:00,51.0,8.0,680.0,3005.0,297.0
2021-04-13 23:00:00,30.0,8.0,733.0,3133.0,242.0
2021-04-14 00:00:00,40.0,8.0,789.0,3253.0,175.0
2021-04-14 01:00:00,16.0,8.0,857.0,3325.0,162.0
2021-04-14 02:00:00,2.0,8.0,873.0,3335.0,245.0
2021-04-14 03:00:00,0.0,9.0,894.0,3310.0,275.0
2021-04-14 04:00:00,0.0,10.0,861.0,3216.0,238.0
2021-04-14 05:00:00,0.0,10.0,771.0,3168.0,314.0
2021-04-14 06:00:00,0.0,9.0,708.0,3102.0,394.0
2021-04-14 07:00:00,0.0,9.0,666.0,3040.0,376.0
2021-04-14 08:00:00,0.0,9.0,664.0,2983.0,299.0
2021-04-14 09:00:00,0.0,9.0,633.0,3026.0,169.0
2021-04-14 10:00:00,0.0,9.0,639.0,3044.0,175.0
2021-04-14 11:00:00,0.0,9.0,639.0,3072.0,246.0
2021-04-14 12:00:00,0.0,10.0,703.0,3140.0,242.0
2021-04-14 13:00:00,0.0,10.0,767.0,3177.0,265.0
2021-04-14 14:00:00,8.0,10.0,786.0,3228.0,227.0
2021-04-14 15:00:00,35.0,10.0,796.0,3215.0,250.0
2021-04-14 16:00:00,51.0,9.0,768.0,3164.0,244.0
2021-04-14 17:00:00,60.0,9.0,645.0,3132.0,276.0
2021-04-14 18:00:00,65.0,8.0,688.0,3163.0,267.0
2021-04-14 19:00:00,71.0,8.0,641.0,3172.0,288.0
2021-04-14 20:00:00,72.0,8.0,650.0,3124.0,349.0
2021-04-14 21:00:00,73.0,8.0,704.0,3055.0,381.0
2021-04-14 22:00:00,69.0,9.0,725.0,3119.0,434.0
2021-04-14 23:00:00,54.0,9.0,769.0,3147.0,486.0
2021-04-15 00:00:00,40.0,10.0,833.0,3149.0,522.0
2021-04-15 01:00:00,18.0,9.0,873.0,3225.0,569.0
2021-04-15 02:00:00,2.0,10.0,906.0,3242.0,583.0
2021-04-15 03:00:00,0.0,10.0,908.0,3160.0,599.0
2021-04-15 04:00:00,0.0,9.0,839.0,2952.0,605.0
2021-04-15 05:00:00,0.0,9.0,736.0,2813.0,593.0
2021-04-15 06:00:00,0.0,9.0,695.0,2779.0,596.0
2021-04-15 07:00:00,0.0,9.0,649.0,2761.0,619.0
2021-04-15 08:00:00,0.0,10.0,646.0,2758.0,628.0
2021-04-15 09:00:00,0.0,10.0,612.0,2741.0,612.0
2021-04-15 10:00:00,0.0,10.0,608.0,2753.0,603.0
2021-04-15 11:00:00,0.0,10.0,610.0,2793.0,635.0
2021-04-15 12:00:00,0.0,10.0,702.0,2833.0,665.0
2021-04-15 13:00:00,0.0,10.0,748.0,2932.0,688.0
2021-04-15 14:00:00,9.0,10.0,823.0,2914.0,622.0
2021-04-15 15:00:00,34.0,9.0,793.0,2897.0,520.0
2021-04-15 16:00:00,51.0,8.0,752.0,2946.0,456.0
2021-04-15 17:00:00,39.0,8.0,681.0,2925.0,454.0
2021-04-15 18:00:00,48.0,8.0,658.0,2876.0,445.0
2021-04-15 19:00:00,48.0,8.0,651.0,2868.0,496.0
2021-04-15 20:00:00,55.0,9.0,658.0,2857.0,570.0
2021-04-15 21:00:00,55.0,9.0,706.0,2826.0,670.0
2021-04-15 22:00:00,55.0,9.0,724.0,2941.0,652.0
2021-04-15 23:00:00,46.0,8.0,755.0,3022.0,631.0
2021-04-16 00:00:00,32.0,8.0,836.0,3162.0,588.0
2021-04-16 01:00:00,21.0,8.0,877.0,3289.0,424.0
2021-04-16 02:00:00,2.0,8.0,891.0,3378.0,273.0
2021-04-16 03:00:00,0.0,9.0,890.0,3396.0,309.0
2021-04-16 04:00:00,0.0,9.0,870.0,3361.0,366.0
2021-04-16 05:00:00,0.0,9.0,750.0,3382.0,182.0
2021-04-16 06:00:00,0.0,9.0,752.0,3383.0,211.0
2021-04-16 07:00:00,0.0,8.0,706.0,3291.0,318.0
2021-04-16 08:00:00,0.0,8.0,677.0,3118.0,313.0
2021-04-16 09:00:00,0.0,8.0,651.0,3089.0,325.0
2021-04-16 10:00:00,0.0,8.0,648.0,3100.0,363.0
2021-04-16 11:00:00,0.0,8.0,669.0,3119.0,383.0
2021-04-16 12:00:00,0.0,8.0,781.0,3191.0,403.0
2021-04-16 13:00:00,0.0,8.0,801.0,3221.0,428.0
2021-04-16 14:00:00,10.0,8.0,881.0,3226.0,448.0
2021-04-16 15:00:00,39.0,8.0,867.0,3233.0,487.0
2021-04-16 16:00:00,67.0,8.0,774.0,3178.0,533.0
2021-04-16 17:00:00,73.0,8.0,774.0,3084.0,556.0
2021-04-16 18:00:00,79.0,7.0,769.0,2954.0,615.0
2021-04-16 19:00:00,78.0,7.0,745.0,2842.0,683.0
2021-04-16 20:00:00,71.0,7.0,721.0,2736.0,738.0
2021-04-16 21:00:00,62.0,8.0,758.0,2771.0,770.0
