,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_hydro_production_forecast
9386,01/27/2020 02:00:00,2020-01-26 18:00:00,291.53,19,7035,2269,61,0,0,2830,0,300.02658
9387,01/27/2020 03:00:00,2020-01-26 19:00:00,305.53,19,7705,2269,91,0,0,2704,0,510.0216
9388,01/27/2020 04:00:00,2020-01-26 20:00:00,290.15,19,7105,2269,91,0,0,2979,0,693.29846
9389,01/27/2020 05:00:00,2020-01-26 21:00:00,294.21,19,7243,2270,91,0,0,2895,0,408.2447
9390,01/27/2020 06:00:00,2020-01-26 22:00:00,277.93,19,6352,2271,90,0,0,2948,0,280.66208
9391,01/27/2020 07:00:00,2020-01-26 23:00:00,268.97,17,5836,2272,91,0,0,2908,0,460.014
9392,01/27/2020 08:00:00,2020-01-27 00:00:00,264.24,18,5269,2271,90,0,0,2612,0,286.7976
9393,01/27/2020 09:00:00,2020-01-27 01:00:00,264.79,18,5177,2272,90,0,0,2507,0,194.76639
9394,01/27/2020 10:00:00,2020-01-27 02:00:00,262.77,19,5029,2273,91,0,0,2457,0,14.533191
9395,01/27/2020 11:00:00,2020-01-27 03:00:00,262.57,18,5131,2271,90,0,0,2555,0,180.5778
9396,01/27/2020 12:00:00,2020-01-27 04:00:00,275.79,17,5516,2272,90,0,0,2361,0,424.39523
9397,01/27/2020 13:00:00,2020-01-27 05:00:00,280.75,17,6205,2273,90,0,0,2706,0,377.19522
9398,01/27/2020 14:00:00,2020-01-27 06:00:00,275.56,18,6446,2272,90,0,0,3126,0,564.8463
9399,01/27/2020 15:00:00,2020-01-27 07:00:00,284.52,17,7279,2273,90,0,281,3111,0,766.6876
9400,01/27/2020 16:00:00,2020-01-27 08:00:00,220.22,16,6468,2273,90,0,4132,2848,0,605.1629
9401,01/27/2020 17:00:00,2020-01-27 09:00:00,173.15,16,5339,2274,90,0,7022,2952,0,514.7791
9402,01/27/2020 18:00:00,2020-01-27 10:00:00,169.37,17,4906,2272,90,0,7554,2086,0,407.3255
9403,01/27/2020 19:00:00,2020-01-27 11:00:00,170.76,18,4959,2273,90,0,8073,1639,0,284.43286
9404,01/27/2020 20:00:00,2020-01-27 12:00:00,174.93,18,4999,2271,91,0,7741,1550,0,370.23508
9405,01/27/2020 21:00:00,2020-01-27 13:00:00,171.84,18,4808,2273,91,0,7617,1588,0,375.20148
9406,01/27/2020 22:00:00,2020-01-27 14:00:00,164.9,18,4616,2273,90,0,7474,2030,0,119.75958
9407,01/27/2020 23:00:00,2020-01-27 15:00:00,174.7,17,4787,2271,91,0,6580,2081,0,99.559525
9408,01/28/2020 00:00:00,2020-01-27 16:00:00,218.53,18,5676,2270,85,0,3877,2153,0,220.65814
9409,01/28/2020 01:00:00,2020-01-27 17:00:00,309.61,17,7703,2268,91,0,220,2331,0,436.70016
9410,01/28/2020 02:00:00,2020-01-27 18:00:00,329.39,18,8739,2271,91,0,0,2264,0,394.86377
9411,01/28/2020 03:00:00,2020-01-27 19:00:00,325.24,13,8612,2270,90,0,0,2366,0,501.8838
9412,01/28/2020 04:00:00,2020-01-27 20:00:00,328.95,14,8610,2269,91,0,0,2213,0,772.4473
9413,01/28/2020 05:00:00,2020-01-27 21:00:00,329.69,15,8386,2271,90,0,0,2068,0,455.14877
9414,01/28/2020 06:00:00,2020-01-27 22:00:00,324.82,13,7876,2273,46,0,0,1948,0,418.95264
9415,01/28/2020 07:00:00,2020-01-27 23:00:00,312.46,14,6971,2274,46,0,0,1914,0,433.97183
9416,01/28/2020 08:00:00,2020-01-28 00:00:00,289,13,5823,2274,90,0,0,2086,0,347.91962
9417,01/28/2020 09:00:00,2020-01-28 01:00:00,274.81,16,5232,2270,91,0,0,2169,0,207.37993
9418,01/28/2020 10:00:00,2020-01-28 02:00:00,292.74,16,5206,2271,90,0,0,1526,0,50.709415
9419,01/28/2020 11:00:00,2020-01-28 03:00:00,292.32,16,5131,2272,90,0,0,1486,0,195.46202
9420,01/28/2020 12:00:00,2020-01-28 04:00:00,305.8,16,5621,2272,91,0,0,1382,0,344.28867
9421,01/28/2020 13:00:00,2020-01-28 05:00:00,341.05,16,6780,2275,90,0,0,899,0,522.3195
9422,01/28/2020 14:00:00,2020-01-28 06:00:00,345.22,15,7846,2274,90,0,0,1235,0,529.2826
9423,01/28/2020 15:00:00,2020-01-28 07:00:00,328.46,15,8305,2273,90,0,313,1795,0,830.90326
9424,01/28/2020 16:00:00,2020-01-28 08:00:00,238.37,14,6806,2274,90,0,3780,2252,0,623.4842
9425,01/28/2020 17:00:00,2020-01-28 09:00:00,213.55,17,6530,2274,90,0,5239,2535,0,536.03906
9426,01/28/2020 18:00:00,2020-01-28 10:00:00,198.03,17,5904,2272,90,0,5322,2876,0,471.17767
9427,01/28/2020 19:00:00,2020-01-28 11:00:00,181.67,16,5364,2275,91,0,6695,2377,0,436.27606
9428,01/28/2020 20:00:00,2020-01-28 12:00:00,185.03,17,5505,2273,91,0,6663,2331,0,412.69965
9429,01/28/2020 21:00:00,2020-01-28 13:00:00,178.49,17,5361,2271,48,0,7407,2010,0,366.75415
9430,01/28/2020 22:00:00,2020-01-28 14:00:00,176.23,16,5468,2275,91,0,7518,2475,0,228.55457
9431,01/28/2020 23:00:00,2020-01-28 15:00:00,189.3,17,5808,2274,91,0,5558,3331,0,55.847225
9432,01/29/2020 00:00:00,2020-01-28 16:00:00,227.35,18,6443,2273,91,0,3540,2803,0,218.63591
9433,01/29/2020 01:00:00,2020-01-28 17:00:00,292.51,15,7855,2273,91,0,196,3217,0,442.29907
9434,01/29/2020 02:00:00,2020-01-28 18:00:00,310.39,15,9019,2275,90,0,0,3271,0,402.37915
9435,01/29/2020 03:00:00,2020-01-28 19:00:00,306.05,15,8825,2270,91,0,0,3372,0,515.4112
9436,01/29/2020 04:00:00,2020-01-28 20:00:00,307.24,16,8621,2272,90,0,0,3186,0,782.23834
9437,01/29/2020 05:00:00,2020-01-28 21:00:00,310.23,17,8183,2273,90,0,0,2782,0,470.7847
9438,01/29/2020 06:00:00,2020-01-28 22:00:00,310.46,16,7871,2274,91,0,0,2583,0,432.18747
9439,01/29/2020 07:00:00,2020-01-28 23:00:00,290.36,16,6452,2276,90,0,0,2489,0,444.82153
9440,01/29/2020 08:00:00,2020-01-29 00:00:00,283.53,16,6010,2273,90,0,0,2441,0,367.34195
9441,01/29/2020 09:00:00,2020-01-29 01:00:00,273.87,17,5332,2274,91,0,0,2284,0,220.81947
9442,01/29/2020 10:00:00,2020-01-29 02:00:00,256.3,17,4757,2273,90,0,0,2452,0,54.768845
9443,01/29/2020 11:00:00,2020-01-29 03:00:00,238.67,16,4461,2274,91,0,0,2866,0,205.87302
9444,01/29/2020 12:00:00,2020-01-29 04:00:00,256.87,18,4833,2272,90,0,0,2505,0,346.37558
9445,01/29/2020 13:00:00,2020-01-29 05:00:00,278.92,17,5602,2273,90,0,0,2308,0,529.8126
9446,01/29/2020 14:00:00,2020-01-29 06:00:00,297.68,17,6777,2274,90,0,0,2422,0,540.4847
9447,01/29/2020 15:00:00,2020-01-29 07:00:00,318.31,16,7835,2275,90,0,282,1982,0,845.9143
9448,01/29/2020 16:00:00,2020-01-29 08:00:00,268.74,15,7399,2274,46,0,3245,1370,0,644.35785
9449,01/29/2020 17:00:00,2020-01-29 09:00:00,223.08,17,6530,2274,90,0,5754,1353,0,548.0603
9450,01/29/2020 18:00:00,2020-01-29 10:00:00,208.06,16,5792,2273,91,0,6236,1119,0,480.88184
9451,01/29/2020 19:00:00,2020-01-29 11:00:00,201.87,16,5563,2275,91,0,6777,830,0,446.9104
9452,01/29/2020 20:00:00,2020-01-29 12:00:00,186.42,16,5075,2275,92,0,6735,1392,0,426.2046
9453,01/29/2020 21:00:00,2020-01-29 13:00:00,169.67,16,4614,2276,90,0,7239,1704,0,374.71994
9454,01/29/2020 22:00:00,2020-01-29 14:00:00,162.6,17,4520,2276,91,0,7238,2252,0,230.22505
9455,01/29/2020 23:00:00,2020-01-29 15:00:00,206.32,17,5286,2276,91,0,5278,1314,0,54.38641
9456,01/30/2020 00:00:00,2020-01-29 16:00:00,251.96,18,6425,2274,91,0,3543,1232,0,216.30719
9457,01/30/2020 01:00:00,2020-01-29 17:00:00,365.8,12,8936,2272,91,0,66,891,0,447.3651
9458,01/30/2020 02:00:00,2020-01-29 18:00:00,373.63,13,9839,2274,91,0,0,975,0,409.34622
9459,01/30/2020 03:00:00,2020-01-29 19:00:00,374.96,13,9452,2272,90,0,4,802,0,528.94165
9460,01/30/2020 04:00:00,2020-01-29 20:00:00,374.04,13,9253,2274,92,0,3,771,0,791.4233
9461,01/30/2020 05:00:00,2020-01-29 21:00:00,371.41,14,8759,2274,89,0,4,697,0,486.5937
9462,01/30/2020 06:00:00,2020-01-29 22:00:00,363.44,14,8209,2274,90,0,3,769,0,445.75525
9463,01/30/2020 07:00:00,2020-01-29 23:00:00,356.98,14,7486,2280,91,0,3,698,0,456.78748
9464,01/30/2020 08:00:00,2020-01-30 00:00:00,359.57,14,7266,2278,91,0,4,538,0,387.1059
9465,01/30/2020 09:00:00,2020-01-30 01:00:00,351.81,15,6794,2277,90,0,3,581,0,234.74757
9466,01/30/2020 10:00:00,2020-01-30 02:00:00,348.34,14,6427,2278,90,0,2,526,0,58.881405
9467,01/30/2020 11:00:00,2020-01-30 03:00:00,343.21,14,6470,2274,90,0,1,694,0,215.6798
9468,01/30/2020 12:00:00,2020-01-30 04:00:00,352.29,16,6775,2274,90,0,2,565,0,349.03046
9469,01/30/2020 13:00:00,2020-01-30 05:00:00,354.39,14,6778,2272,90,0,2,506,0,536.81396
9470,01/30/2020 14:00:00,2020-01-30 06:00:00,378.81,12,8309,2274,90,0,2,323,0,551.28125
9471,01/30/2020 15:00:00,2020-01-30 07:00:00,375.48,11,9430,2273,90,0,361,450,0,860.5052
9472,01/30/2020 16:00:00,2020-01-30 08:00:00,288.82,11,8082,2272,90,0,3842,355,0,666.0821
9473,01/30/2020 17:00:00,2020-01-30 09:00:00,250.36,13,7480,2273,90,0,6063,205,0,561.0284
9474,01/30/2020 18:00:00,2020-01-30 10:00:00,241.96,11,7248,2272,90,0,6514,153,0,491.43347
9475,01/30/2020 19:00:00,2020-01-30 11:00:00,223.98,12,6401,2272,90,0,6846,194,0,457.7275
9476,01/30/2020 20:00:00,2020-01-30 12:00:00,230.82,11,6495,2273,46,0,6357,139,0,439.6466
9477,01/30/2020 21:00:00,2020-01-30 13:00:00,224.38,13,6461,2275,91,0,7007,106,0,382.67377
9478,01/30/2020 22:00:00,2020-01-30 14:00:00,225.58,13,6279,2272,91,0,6629,113,0,232.51259
9479,01/30/2020 23:00:00,2020-01-30 15:00:00,244.32,13,6664,2274,91,0,5648,118,0,53.271095
9480,01/31/2020 00:00:00,2020-01-30 16:00:00,301.4,11,7558,2274,91,0,3071,60,0,213.51186
9481,01/31/2020 01:00:00,2020-01-30 17:00:00,389.07,12,9010,2272,91,0,181,51,0,451.57608
9482,01/31/2020 02:00:00,2020-01-30 18:00:00,396.94,11,10008,2272,47,0,0,190,0,415.41895
9483,01/31/2020 03:00:00,2020-01-30 19:00:00,398.7,10,10087,2272,91,0,0,179,0,542.41235
9484,01/31/2020 04:00:00,2020-01-30 20:00:00,395.64,11,9941,2273,91,0,0,244,0,799.6279
9485,01/31/2020 05:00:00,2020-01-30 21:00:00,388.68,11,9916,2272,90,0,0,469,0,502.58707
9486,01/31/2020 06:00:00,2020-01-30 22:00:00,384.02,12,9293,2271,92,0,0,455,0,459.7656
9487,01/31/2020 07:00:00,2020-01-30 23:00:00,367.52,13,7981,2271,90,0,0,565,0,470.41376
9488,01/31/2020 08:00:00,2020-01-31 00:00:00,359.16,13,7267,2275,90,0,0,555,0,407.32593
9489,01/31/2020 09:00:00,2020-01-31 01:00:00,347.36,13,6442,2276,90,0,0,562,0,249.3746
9490,01/31/2020 10:00:00,2020-01-31 02:00:00,350.66,13,6311,2275,90,0,0,418,0,63.07725
9491,01/31/2020 11:00:00,2020-01-31 03:00:00,351.36,13,6293,2275,90,0,0,392,0,224.53906
9492,01/31/2020 12:00:00,2020-01-31 04:00:00,355.67,13,6577,2274,91,0,0,391,0,352.5312
9493,01/31/2020 13:00:00,2020-01-31 05:00:00,353.15,14,6701,2273,90,0,0,511,0,543.04425
9494,01/31/2020 14:00:00,2020-01-31 06:00:00,363.28,13,7468,2275,90,0,0,508,0,561.40826
9495,01/31/2020 15:00:00,2020-01-31 07:00:00,367.1,12,8615,2273,91,0,415,419,0,874.4018
9496,01/31/2020 16:00:00,2020-01-31 08:00:00,292.55,12,7987,2273,90,0,3593,314,0,689.01263
9497,01/31/2020 17:00:00,2020-01-31 09:00:00,233.05,14,6849,2272,49,0,6646,164,0,575.3908
9498,01/31/2020 18:00:00,2020-01-31 10:00:00,221.76,14,6611,2272,90,0,7362,201,0,503.2279
9499,01/31/2020 19:00:00,2020-01-31 11:00:00,212.12,16,6046,2273,90,0,7365,216,0,468.8035
9500,01/31/2020 20:00:00,2020-01-31 12:00:00,206.56,15,5863,2273,91,0,7420,360,0,452.95108
9501,01/31/2020 21:00:00,2020-01-31 13:00:00,207.49,16,5519,2272,91,0,6662,420,0,390.59418
9502,01/31/2020 22:00:00,2020-01-31 14:00:00,209.51,14,5675,2272,91,0,6914,273,0,235.75394
9503,01/31/2020 23:00:00,2020-01-31 15:00:00,230.36,14,6266,2273,91,0,6120,194,0,52.695766
9504,02/01/2020 00:00:00,2020-01-31 16:00:00,285.18,14,6669,2272,91,0,3058,188,0,210.71417
9505,02/01/2020 01:00:00,2020-01-31 17:00:00,368.78,13,7909,2272,91,0,264,263,0,455.85574
9506,02/01/2020 02:00:00,2020-01-31 18:00:00,381.06,13,8662,2273,91,0,14,352,0,421.5871
9507,02/01/2020 03:00:00,2020-01-31 19:00:00,381.34,12,8733,2271,91,0,15,364,0,555.98883
9508,02/01/2020 04:00:00,2020-01-31 20:00:00,384.39,13,8908,2271,91,0,15,321,0,807.92126
9509,02/01/2020 05:00:00,2020-01-31 21:00:00,386.76,13,8969,2270,91,0,0,279,0,518.71405
9510,02/01/2020 06:00:00,2020-01-31 22:00:00,387.46,14,8885,2270,90,0,0,235,0,473.8865
9511,02/01/2020 07:00:00,2020-01-31 23:00:00,383.59,14,8169,2271,90,0,0,149,0,484.11963
9512,02/01/2020 08:00:00,2020-02-01 00:00:00,364.57,16,6672,2272,46,0,0,159,0,427.65103
9513,02/01/2020 09:00:00,2020-02-01 01:00:00,361.02,16,6305,2271,90,0,0,154,0,264.07993
9514,02/01/2020 10:00:00,2020-02-01 02:00:00,361.48,14,6431,2272,46,0,0,149,0,67.267845
9515,02/01/2020 11:00:00,2020-02-01 03:00:00,357.05,14,6134,2270,85,0,0,184,0,233.43141
9516,02/01/2020 12:00:00,2020-02-01 04:00:00,356.11,14,6066,2271,46,0,0,147,0,356.07404
9517,02/01/2020 13:00:00,2020-02-01 05:00:00,354.71,13,6075,2269,46,0,0,186,0,549.3023
9518,02/01/2020 14:00:00,2020-02-01 06:00:00,359.75,13,6496,2270,46,0,0,218,0,571.6156
9519,02/01/2020 15:00:00,2020-02-01 07:00:00,349.66,14,6856,2270,46,0,428,253,0,888.37744
9520,02/01/2020 16:00:00,2020-02-01 08:00:00,215.65,14,4666,2270,46,0,4641,265,0,712.09973
9521,02/01/2020 17:00:00,2020-02-01 09:00:00,161.64,14,3685,2272,49,0,7324,325,0,589.8423
9522,02/01/2020 18:00:00,2020-02-01 10:00:00,156.42,15,3600,2269,46,0,7647,370,0,515.1122
9523,02/01/2020 19:00:00,2020-02-01 11:00:00,159.08,13,3651,2273,90,0,7677,343,0,479.90778
9524,02/01/2020 20:00:00,2020-02-01 12:00:00,159.9,13,3732,2272,91,0,7781,370,0,466.3198
9525,02/01/2020 21:00:00,2020-02-01 13:00:00,163.4,15,3679,2271,89,0,7179,400,0,398.53506
9526,02/01/2020 22:00:00,2020-02-01 14:00:00,169.28,15,3941,2271,91,0,7230,390,0,238.97697
9527,02/01/2020 23:00:00,2020-02-01 15:00:00,189.74,16,4765,2272,46,0,6832,388,0,52.101246
9528,02/02/2020 00:00:00,2020-02-01 16:00:00,240.74,17,5517,2273,90,0,4300,262,0,259.51733
9529,02/02/2020 01:00:00,2020-02-01 17:00:00,354.45,15,7011,2272,90,0,259,366,0,520.97504
9530,02/02/2020 02:00:00,2020-02-01 18:00:00,373.94,15,8140,2273,91,0,0,424,0,328.73743
9531,02/02/2020 03:00:00,2020-02-01 19:00:00,369.39,15,7814,2271,46,0,0,420,0,558.80646
9532,02/02/2020 04:00:00,2020-02-01 20:00:00,370.64,16,7801,2272,91,0,0,414,0,745.2087
9533,02/02/2020 05:00:00,2020-02-01 21:00:00,382.08,15,8419,2272,91,0,0,266,0,486.68973
9534,02/02/2020 06:00:00,2020-02-01 22:00:00,379.54,16,8086,2270,90,0,0,245,0,351.21783
9535,02/02/2020 07:00:00,2020-02-01 23:00:00,368.94,16,7279,2272,90,0,0,287,0,509.28665
9536,02/02/2020 08:00:00,2020-02-02 00:00:00,352.28,16,6428,2271,90,0,0,430,0,378.9892
9537,02/02/2020 09:00:00,2020-02-02 01:00:00,343.21,17,5928,2271,46,0,0,422,0,245.56813
9538,02/02/2020 10:00:00,2020-02-02 02:00:00,342,17,6007,2273,90,0,0,528,0,0
9539,02/02/2020 11:00:00,2020-02-02 03:00:00,341.66,18,5814,2271,90,0,0,454,0,180.01093
9540,02/02/2020 12:00:00,2020-02-02 04:00:00,341.01,18,5898,2271,91,0,0,510,0,426.6264
9541,02/02/2020 13:00:00,2020-02-02 05:00:00,336.84,18,5778,2271,90,0,0,565,0,411.93036
9542,02/02/2020 14:00:00,2020-02-02 06:00:00,340.88,18,6180,2273,90,0,0,638,0,639.9843
9543,02/02/2020 15:00:00,2020-02-02 07:00:00,323.78,15,6299,2271,90,0,410,836,0,888.01215
9544,02/02/2020 16:00:00,2020-02-02 08:00:00,202.07,15,4638,2271,90,0,4404,1369,0,760.09717
9545,02/02/2020 17:00:00,2020-02-02 09:00:00,179.22,15,4677,2272,91,0,6794,1273,0,620.6962
9546,02/02/2020 18:00:00,2020-02-02 10:00:00,172.4,17,4476,2269,91,0,6980,1381,0,504.24213
9547,02/02/2020 19:00:00,2020-02-02 11:00:00,151.9,16,4066,2271,91,0,7369,2308,0,350.07837
9548,02/02/2020 20:00:00,2020-02-02 12:00:00,141.02,15,3909,2271,46,0,7076,3271,0,460.22852
9549,02/02/2020 21:00:00,2020-02-02 13:00:00,142.2,16,4012,2270,47,0,6426,3886,0,439.2146
9550,02/02/2020 22:00:00,2020-02-02 14:00:00,141.98,13,4140,2272,90,0,6901,4052,0,139.33609
9551,02/02/2020 23:00:00,2020-02-02 15:00:00,146.02,13,4249,2271,90,0,6520,4093,0,108.56914
9552,02/03/2020 00:00:00,2020-02-02 16:00:00,184.44,14,4871,2270,90,0,3506,3799,0,256.83215
9553,02/03/2020 01:00:00,2020-02-02 17:00:00,246.02,16,5438,2271,91,0,313,3312,0,527.20703
9554,02/03/2020 02:00:00,2020-02-02 18:00:00,280.71,15,6908,2271,90,0,47,3210,0,335.54965
9555,02/03/2020 03:00:00,2020-02-02 19:00:00,271.46,14,6262,2270,90,0,0,3153,0,569.35693
9556,02/03/2020 04:00:00,2020-02-02 20:00:00,296.03,16,6940,2271,90,0,0,2601,0,755.08826
9557,02/03/2020 05:00:00,2020-02-02 21:00:00,303.18,15,7070,2271,91,0,0,2392,0,502.13385
9558,02/03/2020 06:00:00,2020-02-02 22:00:00,292.94,17,6540,2274,91,0,0,2452,0,364.50745
9559,02/03/2020 07:00:00,2020-02-02 23:00:00,290.25,15,6160,2272,91,0,0,2288,0,519.0016
9560,02/03/2020 08:00:00,2020-02-03 00:00:00,275.08,17,5800,2274,91,0,0,2619,0,396.52396
9561,02/03/2020 09:00:00,2020-02-03 01:00:00,280.91,19,5757,2273,90,0,0,2356,0,256.8487
9562,02/03/2020 10:00:00,2020-02-03 02:00:00,287.79,18,5851,2275,90,0,0,2160,0,0
9563,02/03/2020 11:00:00,2020-02-03 03:00:00,295.21,19,6035,2274,91,0,0,2019,0,185.04428
9564,02/03/2020 12:00:00,2020-02-03 04:00:00,299.49,20,6418,2275,45,0,0,2062,0,427.4777
9565,02/03/2020 13:00:00,2020-02-03 05:00:00,311.43,19,6782,2277,56,0,0,1857,0,419.03104
9566,02/03/2020 14:00:00,2020-02-03 06:00:00,324.87,18,7892,2277,87,0,0,2001,0,652.94696
9567,02/03/2020 15:00:00,2020-02-03 07:00:00,336.45,17,8890,2275,91,0,293,1777,0,906.1554
9568,02/03/2020 16:00:00,2020-02-03 08:00:00,267.49,15,8004,2276,90,0,3741,1598,0,784.3871
9569,02/03/2020 17:00:00,2020-02-03 09:00:00,208.87,17,6693,2276,90,0,6865,1813,0,635.71204
9570,02/03/2020 18:00:00,2020-02-03 10:00:00,185.56,17,5949,2280,91,0,8052,1929,0,517.4887
9571,02/03/2020 19:00:00,2020-02-03 11:00:00,167.99,16,5137,2279,91,0,8484,1972,0,361.1386
9572,02/03/2020 20:00:00,2020-02-03 12:00:00,168.89,17,4873,2275,91,0,7856,1833,0,474.6292
9573,02/03/2020 21:00:00,2020-02-03 13:00:00,172.58,16,5137,2276,91,0,8065,1795,0,448.37845
9574,02/03/2020 22:00:00,2020-02-03 14:00:00,192.25,15,6022,2277,91,0,7846,1536,0,141.64777
9575,02/03/2020 23:00:00,2020-02-03 15:00:00,187.82,15,5401,2276,90,0,7124,1502,0,108.302345
9576,02/04/2020 00:00:00,2020-02-03 16:00:00,235.18,16,6428,2279,55,0,4192,1625,0,202.31274
9577,02/04/2020 01:00:00,2020-02-03 17:00:00,329.89,14,8970,2279,60,0,323,2025,0,469.0908
9578,02/04/2020 02:00:00,2020-02-03 18:00:00,365.02,12,11295,2278,83,0,0,1798,0,440.64166
9579,02/04/2020 03:00:00,2020-02-03 19:00:00,370.11,13,11393,2278,91,0,0,1619,0,597.3098
9580,02/04/2020 04:00:00,2020-02-03 20:00:00,360.21,14,10531,2280,47,0,0,1698,0,833.30676
9581,02/04/2020 05:00:00,2020-02-03 21:00:00,356.94,13,10092,2280,90,0,0,1702,0,567.8497
9582,02/04/2020 06:00:00,2020-02-03 22:00:00,352.51,15,9400,2279,90,0,0,1611,0,516.87305
9583,02/04/2020 07:00:00,2020-02-03 23:00:00,348.67,15,8869,2278,91,0,0,1543,0,525.6788
9584,02/04/2020 08:00:00,2020-02-04 00:00:00,337.38,16,7857,2278,91,0,0,1514,0,489.19852
9585,02/04/2020 09:00:00,2020-02-04 01:00:00,343.76,16,8261,2278,90,0,0,1465,0,308.62692
9586,02/04/2020 10:00:00,2020-02-04 02:00:00,333.63,16,7683,2279,90,0,0,1564,0,79.79915
9587,02/04/2020 11:00:00,2020-02-04 03:00:00,335.17,18,7918,2279,90,0,0,1624,0,260.28296
9588,02/04/2020 12:00:00,2020-02-04 04:00:00,334.7,19,7962,2279,91,0,0,1665,0,366.94647
9589,02/04/2020 13:00:00,2020-02-04 05:00:00,350.29,19,8819,2279,72,0,0,1449,0,568.2268
9590,02/04/2020 14:00:00,2020-02-04 06:00:00,366.03,16,10614,2278,45,0,0,1491,0,602.68787
9591,02/04/2020 15:00:00,2020-02-04 07:00:00,357.48,17,10996,2278,46,0,493,1551,0,930.7373
9592,02/04/2020 16:00:00,2020-02-04 08:00:00,260.83,15,8508,2275,42,0,4772,1515,0,782.2332
9593,02/04/2020 17:00:00,2020-02-04 09:00:00,207.2,18,7121,2277,46,0,7840,1677,0,633.6875
9594,02/04/2020 18:00:00,2020-02-04 10:00:00,208.11,16,7415,2274,46,0,8250,1668,0,551.26855
9595,02/04/2020 19:00:00,2020-02-04 11:00:00,180,16,5722,2277,45,0,8093,1953,0,513.35834
9596,02/04/2020 20:00:00,2020-02-04 12:00:00,182.34,16,5645,2277,46,0,7731,1861,0,506.7733
9597,02/04/2020 21:00:00,2020-02-04 13:00:00,180.5,15,5812,2276,47,0,8639,1631,0,422.4573
9598,02/04/2020 22:00:00,2020-02-04 14:00:00,190.44,16,5959,2276,46,0,7674,1639,0,248.52672
9599,02/04/2020 23:00:00,2020-02-04 15:00:00,204.02,17,6175,2275,46,0,7021,1262,0,50.202946
9600,02/05/2020 00:00:00,2020-02-04 16:00:00,240.17,17,6452,2274,46,0,4509,1055,0,200.93176
9601,02/05/2020 01:00:00,2020-02-04 17:00:00,363.19,15,9546,2276,47,0,381,881,0,473.89365
9602,02/05/2020 02:00:00,2020-02-04 18:00:00,395.61,13,11596,2276,46,0,15,607,0,447.74414
9603,02/05/2020 03:00:00,2020-02-04 19:00:00,398.4,14,11782,2275,46,0,0,562,0,611.10516
9604,02/05/2020 04:00:00,2020-02-04 20:00:00,394.67,14,11462,2278,46,0,0,622,0,841.5433
9605,02/05/2020 05:00:00,2020-02-04 21:00:00,395.72,16,11055,2277,46,0,0,486,0,584.12683
9606,02/05/2020 06:00:00,2020-02-04 22:00:00,387.96,16,10086,2274,51,0,0,516,0,530.51074
9607,02/05/2020 07:00:00,2020-02-04 23:00:00,379.75,16,9312,2278,54,0,0,571,0,538.5286
9608,02/05/2020 08:00:00,2020-02-05 00:00:00,380.33,14,8923,2276,54,0,0,436,0,509.74548
9609,02/05/2020 09:00:00,2020-02-05 01:00:00,381.46,13,8742,2276,54,0,0,346,0,323.2393
9610,02/05/2020 10:00:00,2020-02-05 02:00:00,385.58,15,8633,2279,82,0,0,209,0,84.81068
9611,02/05/2020 11:00:00,2020-02-05 03:00:00,386.29,15,8640,2277,88,0,0,196,0,270.49225
9612,02/05/2020 12:00:00,2020-02-05 04:00:00,388.88,17,8915,2275,91,0,0,199,0,372.3688
9613,02/05/2020 13:00:00,2020-02-05 05:00:00,391.64,16,9403,2277,90,0,0,238,0,576.2022
9614,02/05/2020 14:00:00,2020-02-05 06:00:00,402.45,16,11134,2279,90,0,0,291,0,614.6025
9615,02/05/2020 15:00:00,2020-02-05 07:00:00,402.27,14,12292,2277,90,0,244,334,0,945.0299
9616,02/05/2020 16:00:00,2020-02-05 08:00:00,323.88,16,9987,2278,89,0,3341,172,0,806.7401
9617,02/05/2020 17:00:00,2020-02-05 09:00:00,250.04,18,7713,2277,47,0,6477,41,0,647.6758
9618,02/05/2020 18:00:00,2020-02-05 10:00:00,228.43,16,6829,2277,90,0,7286,20,0,562.74963
9619,02/05/2020 19:00:00,2020-02-05 11:00:00,198.21,17,5553,2276,90,0,8060,69,0,523.7868
9620,02/05/2020 20:00:00,2020-02-05 12:00:00,204.3,18,5508,2275,90,0,7389,53,0,519.7054
9621,02/05/2020 21:00:00,2020-02-05 13:00:00,190.12,17,4983,2276,90,0,7850,10,0,430.1608
9622,02/05/2020 22:00:00,2020-02-05 14:00:00,194.58,17,5199,2276,90,0,7817,15,0,252.11336
9623,02/05/2020 23:00:00,2020-02-05 15:00:00,199.1,19,5277,2277,90,0,7429,88,0,50.57373
9624,02/06/2020 00:00:00,2020-02-05 16:00:00,273.82,19,7340,2274,90,0,4311,187,0,204.43678
9625,02/06/2020 01:00:00,2020-02-05 17:00:00,368.15,19,9547,2276,90,0,508,623,0,478.67047
9626,02/06/2020 02:00:00,2020-02-05 18:00:00,394.61,18,10964,2277,91,0,0,536,0,456.51736
9627,02/06/2020 03:00:00,2020-02-05 19:00:00,390.63,16,11272,2276,90,0,0,760,0,625.4464
9628,02/06/2020 04:00:00,2020-02-05 20:00:00,386.82,16,11191,2276,46,0,0,853,0,850.8327
9629,02/06/2020 05:00:00,2020-02-05 21:00:00,382.01,15,10890,2278,46,0,0,949,0,601.66254
9630,02/06/2020 06:00:00,2020-02-05 22:00:00,388.69,16,10314,2279,90,0,0,574,0,541.51416
