,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,avg_nuclear_production_forecast
23894,09/22/2021 14:00:00,2021-09-22 07:00:00,356.59,17,12032,2260,2231.4082
23895,09/22/2021 15:00:00,2021-09-22 08:00:00,272.44,16,10488,2259,2231.1873
23896,09/22/2021 16:00:00,2021-09-22 09:00:00,209.66,17,8076,2261,2233.3394
23897,09/22/2021 17:00:00,2021-09-22 10:00:00,199.63,17,8132,2260,2230.823
23898,09/22/2021 18:00:00,2021-09-22 11:00:00,204.31,17,8855,2260,2233.6577
23899,09/22/2021 19:00:00,2021-09-22 12:00:00,208.69,19,9397,2262,2218.4773
23900,09/22/2021 20:00:00,2021-09-22 13:00:00,223.8,18,11060,2262,2231.817
23901,09/22/2021 21:00:00,2021-09-22 14:00:00,240.55,17,13072,2257,2229.4214
23902,09/22/2021 22:00:00,2021-09-22 15:00:00,247.38,17,14696,2261,2228.8423
23903,09/22/2021 23:00:00,2021-09-22 16:00:00,247.06,17,14746,2261,2219.0483
23904,09/23/2021 00:00:00,2021-09-22 17:00:00,270.73,18,16203,2263,2230.8127
23905,09/23/2021 01:00:00,2021-09-22 18:00:00,344.06,17,19545,2260,2224.7913
23906,09/23/2021 02:00:00,2021-09-22 19:00:00,356.73,16,19210,2263,2238.033
23907,09/23/2021 03:00:00,2021-09-22 20:00:00,344.39,16,17306,2264,2229.5308
23908,09/23/2021 04:00:00,2021-09-22 21:00:00,341.03,17,15637,2265,2229.2441
23909,09/23/2021 05:00:00,2021-09-22 22:00:00,337.2,17,15135,2266,2232.4438
23910,09/23/2021 06:00:00,2021-09-22 23:00:00,338.64,19,13655,2266,2215.446
23911,09/23/2021 07:00:00,2021-09-23 00:00:00,321.92,17,11444,2266,2224.4226
23912,09/23/2021 08:00:00,2021-09-23 01:00:00,310.57,18,10152,2265,2229.2678
23913,09/23/2021 09:00:00,2021-09-23 02:00:00,297.77,19,9298,2265,2218.0098
23914,09/23/2021 10:00:00,2021-09-23 03:00:00,303.21,19,9322,2264,2221.7397
23915,09/23/2021 11:00:00,2021-09-23 04:00:00,304.64,19,9005,2263,2222.1492
23916,09/23/2021 12:00:00,2021-09-23 05:00:00,304.78,17,9049,2263,2228.7861
23917,09/23/2021 13:00:00,2021-09-23 06:00:00,314.68,15,10127,2264,2246.9014
23918,09/23/2021 14:00:00,2021-09-23 07:00:00,324.86,18,10942,2265,2237.6243
23919,09/23/2021 15:00:00,2021-09-23 08:00:00,274.43,18,9905,2267,2237.3916
23920,09/23/2021 16:00:00,2021-09-23 09:00:00,234.53,17,9188,2268,2239.6545
23921,09/23/2021 17:00:00,2021-09-23 10:00:00,226.85,17,9318,2267,2236.9158
23922,09/23/2021 18:00:00,2021-09-23 11:00:00,234.35,16,9639,2267,2239.906
23923,09/23/2021 19:00:00,2021-09-23 12:00:00,239.01,16,10037,2268,2224.5144
23924,09/23/2021 20:00:00,2021-09-23 13:00:00,259.75,17,11878,2268,2237.9053
23925,09/23/2021 21:00:00,2021-09-23 14:00:00,271.58,16,13256,2267,2235.3188
23926,09/23/2021 22:00:00,2021-09-23 15:00:00,282.87,16,13968,2266,2234.6804
23927,09/23/2021 23:00:00,2021-09-23 16:00:00,304.28,16,15036,2269,2225.0093
23928,09/24/2021 00:00:00,2021-09-23 17:00:00,313.97,17,16942,2269,2237.705
23929,09/24/2021 01:00:00,2021-09-23 18:00:00,341.52,16,16899,2268,2231.5325
23930,09/24/2021 02:00:00,2021-09-23 19:00:00,350.47,17,17004,2268,2244.711
23931,09/24/2021 03:00:00,2021-09-23 20:00:00,348.93,19,16233,2270,2236.107
23932,09/24/2021 04:00:00,2021-09-23 21:00:00,356.4,19,15603,2270,2235.7166
23933,09/24/2021 05:00:00,2021-09-23 22:00:00,369.58,18,14823,2268,2238.9314
23934,09/24/2021 06:00:00,2021-09-23 23:00:00,364.9,18,13774,2270,2221.7456
23935,09/24/2021 07:00:00,2021-09-24 00:00:00,365.7,16,12464,2266,2230.7124
23936,09/24/2021 08:00:00,2021-09-24 01:00:00,364.38,17,11912,2266,2235.4304
23937,09/24/2021 09:00:00,2021-09-24 02:00:00,362.52,16,11296,2267,2224.1558
23938,09/24/2021 10:00:00,2021-09-24 03:00:00,362.68,15,10831,2267,2227.814
23939,09/24/2021 11:00:00,2021-09-24 04:00:00,365.7,18,10801,2268,2228.1296
23940,09/24/2021 12:00:00,2021-09-24 05:00:00,367.58,19,11173,2267,2234.747
23941,09/24/2021 13:00:00,2021-09-24 06:00:00,368.18,18,11926,2269,2252.8848
23942,09/24/2021 14:00:00,2021-09-24 07:00:00,377.27,17,12352,2268,2243.4197
23943,09/24/2021 15:00:00,2021-09-24 08:00:00,336.38,17,11566,2267,2243.1282
23944,09/24/2021 16:00:00,2021-09-24 09:00:00,288.72,17,10522,2265,2245.4365
23945,09/24/2021 17:00:00,2021-09-24 10:00:00,258.84,17,9552,2265,2242.5654
23946,09/24/2021 18:00:00,2021-09-24 11:00:00,250.33,16,9893,2266,2245.5923
23947,09/24/2021 19:00:00,2021-09-24 12:00:00,244.87,16,10128,2266,2230.047
23948,09/24/2021 20:00:00,2021-09-24 13:00:00,246.75,16,10734,2264,2243.506
23949,09/24/2021 21:00:00,2021-09-24 14:00:00,246.4,16,11570,2262,2240.8025
23950,09/24/2021 22:00:00,2021-09-24 15:00:00,262.19,16,12534,2262,2240.1008
23951,09/24/2021 23:00:00,2021-09-24 16:00:00,276.23,16,13428,2261,2230.449
23952,09/25/2021 00:00:00,2021-09-24 17:00:00,302.93,17,14254,2262,2232.186
23953,09/25/2021 01:00:00,2021-09-24 18:00:00,344.59,17,15387,2263,2226.1262
23954,09/25/2021 02:00:00,2021-09-24 19:00:00,340.74,16,14745,2263,2239.2976
23955,09/25/2021 03:00:00,2021-09-24 20:00:00,342.55,16,14350,2258,2230.7007
23956,09/25/2021 04:00:00,2021-09-24 21:00:00,348.86,16,13966,2258,2230.3938
23957,09/25/2021 05:00:00,2021-09-24 22:00:00,348.61,16,13856,2259,2233.5627
23958,09/25/2021 06:00:00,2021-09-24 23:00:00,362.41,16,13713,2263,2216.4497
23959,09/25/2021 07:00:00,2021-09-25 00:00:00,357.41,17,12490,2262,2225.4648
23960,09/25/2021 08:00:00,2021-09-25 01:00:00,351.91,16,11380,2261,2230.1497
23961,09/25/2021 09:00:00,2021-09-25 02:00:00,339.73,17,10518,2259,2218.9395
23962,09/25/2021 10:00:00,2021-09-25 03:00:00,332.03,17,9696,2260,2222.4229
23963,09/25/2021 11:00:00,2021-09-25 04:00:00,331.41,17,9545,2261,2222.9116
23964,09/25/2021 12:00:00,2021-09-25 05:00:00,332.41,17,9461,2263,2229.4878
23965,09/25/2021 13:00:00,2021-09-25 06:00:00,330.82,17,9355,2262,2247.559
23966,09/25/2021 14:00:00,2021-09-25 07:00:00,318.45,17,8702,2264,2238.3574
23967,09/25/2021 15:00:00,2021-09-25 08:00:00,254.07,17,6791,2263,2237.868
23968,09/25/2021 16:00:00,2021-09-25 09:00:00,196.78,16,5761,2263,2240.135
23969,09/25/2021 17:00:00,2021-09-25 10:00:00,172.65,16,5352,2262,2237.5615
23970,09/25/2021 18:00:00,2021-09-25 11:00:00,165.57,16,5383,2260,2240.2595
23971,09/25/2021 19:00:00,2021-09-25 12:00:00,169.53,16,5685,2259,2224.9114
23972,09/25/2021 20:00:00,2021-09-25 13:00:00,172.13,16,5751,2259,2238.331
23973,09/25/2021 21:00:00,2021-09-25 14:00:00,179.77,16,6321,2261,2235.8022
23974,09/25/2021 22:00:00,2021-09-25 15:00:00,193.61,17,7186,2260,2235.172
23975,09/25/2021 23:00:00,2021-09-25 16:00:00,216.13,18,8449,2260,2225.3557
23976,09/26/2021 00:00:00,2021-09-25 17:00:00,248.6,18,9937,2260,2240.3694
23977,09/26/2021 01:00:00,2021-09-25 18:00:00,294.34,17,11073,2262,2232.9087
23978,09/26/2021 02:00:00,2021-09-25 19:00:00,295.47,18,10735,2263,2246.1123
23979,09/26/2021 03:00:00,2021-09-25 20:00:00,296.52,16,10710,2263,2240.1772
23980,09/26/2021 04:00:00,2021-09-25 21:00:00,293.46,16,10670,2264,2242.1687
23981,09/26/2021 05:00:00,2021-09-25 22:00:00,293.19,16,10371,2264,2246.596
23982,09/26/2021 06:00:00,2021-09-25 23:00:00,284,15,9609,2265,2228.983
23983,09/26/2021 07:00:00,2021-09-26 00:00:00,272.77,16,8493,2263,2239.832
23984,09/26/2021 08:00:00,2021-09-26 01:00:00,260.19,16,7599,2265,2239.6846
23985,09/26/2021 09:00:00,2021-09-26 02:00:00,265.55,15,7259,2263,2236.6655
23986,09/26/2021 10:00:00,2021-09-26 03:00:00,259.21,16,6608,2264,2236.4119
23987,09/26/2021 11:00:00,2021-09-26 04:00:00,254.66,16,6307,2263,2239.2087
23988,09/26/2021 12:00:00,2021-09-26 05:00:00,251.52,15,6235,2263,2244.271
23989,09/26/2021 13:00:00,2021-09-26 06:00:00,259.75,16,6636,2264,2262.9285
23990,09/26/2021 14:00:00,2021-09-26 07:00:00,253.42,16,6422,2263,2255.351
23991,09/26/2021 15:00:00,2021-09-26 08:00:00,224.87,16,6160,2265,2255.3257
23992,09/26/2021 16:00:00,2021-09-26 09:00:00,190.3,16,5559,2265,2256.8684
23993,09/26/2021 17:00:00,2021-09-26 10:00:00,168.15,15,5115,2265,2255.9307
23994,09/26/2021 18:00:00,2021-09-26 11:00:00,159.37,17,4681,2264,2257.7253
23995,09/26/2021 19:00:00,2021-09-26 12:00:00,147.28,16,4227,2264,2243.6118
23996,09/26/2021 20:00:00,2021-09-26 13:00:00,146.23,15,4295,2264,2259.2842
23997,09/26/2021 21:00:00,2021-09-26 14:00:00,148.62,16,4495,2262,2258.6387
23998,09/26/2021 22:00:00,2021-09-26 15:00:00,157.14,17,5050,2259,2254.7217
23999,09/26/2021 23:00:00,2021-09-26 16:00:00,171.37,17,6064,2259,2248.2578
24000,09/27/2021 00:00:00,2021-09-26 17:00:00,196.17,16,7180,2260,2241.1914
24001,09/27/2021 01:00:00,2021-09-26 18:00:00,257.37,16,8638,2260,2233.68
24002,09/27/2021 02:00:00,2021-09-26 19:00:00,260.62,16,8875,2259,2246.8584
24003,09/27/2021 03:00:00,2021-09-26 20:00:00,262.84,17,9126,2261,2240.878
24004,09/27/2021 04:00:00,2021-09-26 21:00:00,262.63,17,8867,2263,2242.8608
24005,09/27/2021 05:00:00,2021-09-26 22:00:00,262.28,17,8649,2262,2247.294
24006,09/27/2021 06:00:00,2021-09-26 23:00:00,249.26,16,7884,2264,2229.6165
24007,09/27/2021 07:00:00,2021-09-27 00:00:00,233.73,18,6983,2264,2240.5347
24008,09/27/2021 08:00:00,2021-09-27 01:00:00,219.29,17,6120,2265,2240.2227
24009,09/27/2021 09:00:00,2021-09-27 02:00:00,215.56,15,5909,2265,2237.2935
24010,09/27/2021 10:00:00,2021-09-27 03:00:00,217.12,17,6061,2263,2236.8647
24011,09/27/2021 11:00:00,2021-09-27 04:00:00,212.31,17,5801,2263,2239.759
24012,09/27/2021 12:00:00,2021-09-27 05:00:00,227.23,18,6770,2262,2244.7666
24013,09/27/2021 13:00:00,2021-09-27 06:00:00,243.85,15,7465,2263,2263.4006
24014,09/27/2021 14:00:00,2021-09-27 07:00:00,257.91,14,8367,2264,2255.875
24015,09/27/2021 15:00:00,2021-09-27 08:00:00,219.76,16,7542,2264,2255.6887
24016,09/27/2021 16:00:00,2021-09-27 09:00:00,167.87,15,6116,2262,2257.239
24017,09/27/2021 17:00:00,2021-09-27 10:00:00,157.2,17,5992,2260,2256.4226
24018,09/27/2021 18:00:00,2021-09-27 11:00:00,159.92,16,6287,2263,2258.0266
24019,09/27/2021 19:00:00,2021-09-27 12:00:00,153.94,17,6076,2263,2243.9521
24020,09/27/2021 20:00:00,2021-09-27 13:00:00,143.17,16,5654,2262,2259.6763
24021,09/27/2021 21:00:00,2021-09-27 14:00:00,142.37,15,5663,2263,2259.0874
24022,09/27/2021 22:00:00,2021-09-27 15:00:00,143.79,14,5865,2263,2255.1338
24023,09/27/2021 23:00:00,2021-09-27 16:00:00,152.89,15,6278,2262,2248.6116
24024,09/28/2021 00:00:00,2021-09-27 17:00:00,183.52,16,7365,2262,2233.3403
24025,09/28/2021 01:00:00,2021-09-27 18:00:00,245.42,16,9136,2261,2227.1775
24026,09/28/2021 02:00:00,2021-09-27 19:00:00,261.17,15,9378,2261,2240.2937
24027,09/28/2021 03:00:00,2021-09-27 20:00:00,262.06,20,9494,2263,2231.6377
24028,09/28/2021 04:00:00,2021-09-27 21:00:00,275.8,17,9832,2263,2231.4165
24029,09/28/2021 05:00:00,2021-09-27 22:00:00,269.76,18,9507,2262,2234.5923
24030,09/28/2021 06:00:00,2021-09-27 23:00:00,262.76,19,8677,2265,2217.3533
24031,09/28/2021 07:00:00,2021-09-28 00:00:00,252.67,18,7778,2265,2226.1694
24032,09/28/2021 08:00:00,2021-09-28 01:00:00,243.33,18,6969,2264,2230.9805
24033,09/28/2021 09:00:00,2021-09-28 02:00:00,235.34,19,6214,2265,2219.822
24034,09/28/2021 10:00:00,2021-09-28 03:00:00,238.01,18,6071,2267,2223.3772
24035,09/28/2021 11:00:00,2021-09-28 04:00:00,235.62,18,5969,2264,2223.6628
24036,09/28/2021 12:00:00,2021-09-28 05:00:00,245.53,20,6454,2263,2230.1619
24037,09/28/2021 13:00:00,2021-09-28 06:00:00,252.74,19,7111,2266,2248.323
24038,09/28/2021 14:00:00,2021-09-28 07:00:00,255.07,19,7497,2265,2239.116
24039,09/28/2021 15:00:00,2021-09-28 08:00:00,203.48,18,6757,2263,2238.6167
24040,09/28/2021 16:00:00,2021-09-28 09:00:00,155.89,18,5084,2265,2241.1008
24041,09/28/2021 17:00:00,2021-09-28 10:00:00,145.31,17,5059,2266,2238.3462
24042,09/28/2021 18:00:00,2021-09-28 11:00:00,136.17,18,4883,2264,2241.24
24043,09/28/2021 19:00:00,2021-09-28 12:00:00,130.88,16,4678,2264,2225.7463
24044,09/28/2021 20:00:00,2021-09-28 13:00:00,130.36,16,4717,2263,2239.0872
24045,09/28/2021 21:00:00,2021-09-28 14:00:00,123.85,17,4371,2262,2236.3557
24046,09/28/2021 22:00:00,2021-09-28 15:00:00,124.15,16,4401,2264,2235.7915
24047,09/28/2021 23:00:00,2021-09-28 16:00:00,139.27,17,5068,2264,2226.1873
24048,09/29/2021 00:00:00,2021-09-28 17:00:00,169.58,16,5927,2264,2234.465
24049,09/29/2021 01:00:00,2021-09-28 18:00:00,237.67,18,7386,2264,2228.2722
24050,09/29/2021 02:00:00,2021-09-28 19:00:00,256.61,18,8186,2263,2241.3503
24051,09/29/2021 03:00:00,2021-09-28 20:00:00,261.58,17,8113,2263,2232.6611
24052,09/29/2021 04:00:00,2021-09-28 21:00:00,255.23,19,7706,2267,2232.4524
24053,09/29/2021 05:00:00,2021-09-28 22:00:00,268.35,18,8291,2267,2235.6162
24054,09/29/2021 06:00:00,2021-09-28 23:00:00,251.83,18,7348,2268,2218.3113
24055,09/29/2021 07:00:00,2021-09-29 00:00:00,252.87,16,7235,2266,2227.0642
24056,09/29/2021 08:00:00,2021-09-29 01:00:00,241.09,19,6473,2266,2231.8965
24057,09/29/2021 09:00:00,2021-09-29 02:00:00,233.51,18,6176,2268,2220.7456
24058,09/29/2021 10:00:00,2021-09-29 03:00:00,236.57,18,6468,2268,2224.2808
24059,09/29/2021 11:00:00,2021-09-29 04:00:00,237.05,17,6412,2266,2224.4988
24060,09/29/2021 12:00:00,2021-09-29 05:00:00,241.29,19,6666,2267,2230.9766
24061,09/29/2021 13:00:00,2021-09-29 06:00:00,235.86,18,6906,2267,2249.1548
24062,09/29/2021 14:00:00,2021-09-29 07:00:00,264.94,18,7666,2267,2239.9404
24063,09/29/2021 15:00:00,2021-09-29 08:00:00,220.32,18,7121,2268,2239.4055
24064,09/29/2021 16:00:00,2021-09-29 09:00:00,190.31,17,6316,2270,2241.9365
24065,09/29/2021 17:00:00,2021-09-29 10:00:00,177.42,19,6002,2269,2239.1428
24066,09/29/2021 18:00:00,2021-09-29 11:00:00,183.18,18,6302,2268,2242.0518
24067,09/29/2021 19:00:00,2021-09-29 12:00:00,183.16,20,6470,2267,2226.513
24068,09/29/2021 20:00:00,2021-09-29 13:00:00,176.44,18,6298,2268,2239.8325
24069,09/29/2021 21:00:00,2021-09-29 14:00:00,170.44,20,6167,2268,2237.045
24070,09/29/2021 22:00:00,2021-09-29 15:00:00,182.29,19,6873,2267,2236.5046
24071,09/29/2021 23:00:00,2021-09-29 16:00:00,190.88,20,7205,2268,2226.9253
24072,09/30/2021 00:00:00,2021-09-29 17:00:00,210.49,21,7643,2268,2238.6318
24073,09/30/2021 01:00:00,2021-09-29 18:00:00,289.05,21,9362,2268,2232.3289
24074,09/30/2021 02:00:00,2021-09-29 19:00:00,302.47,22,9969,2267,2245.368
24075,09/30/2021 03:00:00,2021-09-29 20:00:00,310.55,20,10295,2267,2236.6155
24076,09/30/2021 04:00:00,2021-09-29 21:00:00,319.6,20,10181,2268,2236.355
24077,09/30/2021 05:00:00,2021-09-29 22:00:00,329.99,19,9952,2267,2239.5364
24078,09/30/2021 06:00:00,2021-09-29 23:00:00,338.59,18,10062,2269,2222.1062
24079,09/30/2021 07:00:00,2021-09-30 00:00:00,331.33,20,9764,2268,2230.8662
24080,09/30/2021 08:00:00,2021-09-30 01:00:00,331.87,20,9408,2268,2235.585
24081,09/30/2021 09:00:00,2021-09-30 02:00:00,323.04,18,8602,2272,2224.4656
24082,09/30/2021 10:00:00,2021-09-30 03:00:00,322.25,18,8375,2272,2227.927
24083,09/30/2021 11:00:00,2021-09-30 04:00:00,327.08,19,8736,2270,2228.1091
24084,09/30/2021 12:00:00,2021-09-30 05:00:00,318.49,20,8464,2269,2234.5564
24085,09/30/2021 13:00:00,2021-09-30 06:00:00,313.56,20,8829,2268,2252.7505
24086,09/30/2021 14:00:00,2021-09-30 07:00:00,310.95,20,8853,2268,2243.4385
24087,09/30/2021 15:00:00,2021-09-30 08:00:00,212.26,19,6515,2268,2242.8435
24088,09/30/2021 16:00:00,2021-09-30 09:00:00,165.89,19,5603,2268,2245.416
24089,09/30/2021 17:00:00,2021-09-30 10:00:00,160.8,18,5671,2265,2242.561
24090,09/30/2021 18:00:00,2021-09-30 11:00:00,156.81,17,5603,2268,2245.4695
24091,09/30/2021 19:00:00,2021-09-30 12:00:00,159.34,18,5757,2267,2229.8438
24092,09/30/2021 20:00:00,2021-09-30 13:00:00,190.18,19,7617,2266,2243.2175
24093,09/30/2021 21:00:00,2021-09-30 14:00:00,197.95,21,8001,2265,2240.366
24094,09/30/2021 22:00:00,2021-09-30 15:00:00,199.4,20,8229,2265,2239.7737
24095,09/30/2021 23:00:00,2021-09-30 16:00:00,207.61,21,8876,2265,2230.2205
24096,10/01/2021 00:00:00,2021-09-30 17:00:00,239.4,21,10324,2265,2236.2764
24097,10/01/2021 01:00:00,2021-09-30 18:00:00,333.96,20,12823,2267,2230.017
24098,10/01/2021 02:00:00,2021-09-30 19:00:00,351.56,20,13292,2266,2243.033
24099,10/01/2021 03:00:00,2021-09-30 20:00:00,355.36,20,12881,2266,2234.27
24100,10/01/2021 04:00:00,2021-09-30 21:00:00,358.42,21,12255,2266,2234.057
24101,10/01/2021 05:00:00,2021-09-30 22:00:00,369.46,20,12172,2265,2237.2097
24102,10/01/2021 06:00:00,2021-09-30 23:00:00,366.16,20,11524,2265,2219.784
24103,10/01/2021 07:00:00,2021-10-01 00:00:00,365.14,20,10748,2266,2228.5725
24104,10/01/2021 08:00:00,2021-10-01 01:00:00,366.34,21,10603,2265,2233.2307
24105,10/01/2021 09:00:00,2021-10-01 02:00:00,363.91,20,9852,2265,2222.181
24106,10/01/2021 10:00:00,2021-10-01 03:00:00,364.98,19,9461,2265,2225.4878
24107,10/01/2021 11:00:00,2021-10-01 04:00:00,366.99,20,9372,2266,2225.7717
24108,10/01/2021 12:00:00,2021-10-01 05:00:00,364.94,18,10008,2265,2232.1792
24109,10/01/2021 13:00:00,2021-10-01 06:00:00,362.14,17,10374,2267,2250.3342
24110,10/01/2021 14:00:00,2021-10-01 07:00:00,357.89,18,11176,2266,2241.1765
24111,10/01/2021 15:00:00,2021-10-01 08:00:00,262.75,17,8961,2268,2240.4265
24112,10/01/2021 16:00:00,2021-10-01 09:00:00,209.8,18,7864,2267,2242.9792
24113,10/01/2021 17:00:00,2021-10-01 10:00:00,200.06,17,7769,2265,2240.31
24114,10/01/2021 18:00:00,2021-10-01 11:00:00,213.62,20,8684,2265,2242.9902
24115,10/01/2021 19:00:00,2021-10-01 12:00:00,216.49,20,8961,2265,2227.4727
24116,10/01/2021 20:00:00,2021-10-01 13:00:00,215.54,20,9148,2264,2240.8354
24117,10/01/2021 21:00:00,2021-10-01 14:00:00,221.62,19,9568,2264,2238.0842
24118,10/01/2021 22:00:00,2021-10-01 15:00:00,219.79,19,10046,2263,2237.5242
24119,10/01/2021 23:00:00,2021-10-01 16:00:00,237.62,20,11311,2265,2227.8691
24120,10/02/2021 00:00:00,2021-10-01 17:00:00,271.93,19,12902,2265,2235.608
24121,10/02/2021 01:00:00,2021-10-01 18:00:00,353.65,18,14315,2264,2229.3218
24122,10/02/2021 02:00:00,2021-10-01 19:00:00,370.55,18,14429,2264,2242.3357
24123,10/02/2021 03:00:00,2021-10-01 20:00:00,368.81,18,13718,2263,2233.5852
24124,10/02/2021 04:00:00,2021-10-01 21:00:00,375.57,17,13020,2264,2233.4224
24125,10/02/2021 05:00:00,2021-10-01 22:00:00,377.34,18,12653,2264,2236.5903
24126,10/02/2021 06:00:00,2021-10-01 23:00:00,369.09,17,12101,2265,2219.1519
24127,10/02/2021 07:00:00,2021-10-02 00:00:00,369.44,18,11839,2264,2227.933
24128,10/02/2021 08:00:00,2021-10-02 01:00:00,369.97,18,11468,2264,2232.5625
24129,10/02/2021 09:00:00,2021-10-02 02:00:00,370.16,20,10791,2266,2221.6094
24130,10/02/2021 10:00:00,2021-10-02 03:00:00,369.24,19,10315,2263,2224.8835
24131,10/02/2021 11:00:00,2021-10-02 04:00:00,369.88,20,10057,2264,2225.1816
24132,10/02/2021 12:00:00,2021-10-02 05:00:00,367.24,21,10301,2266,2231.5486
24133,10/02/2021 13:00:00,2021-10-02 06:00:00,368.77,16,10571,2266,2249.7217
24134,10/02/2021 14:00:00,2021-10-02 07:00:00,362.09,16,10847,2266,2240.6145
24135,10/02/2021 15:00:00,2021-10-02 08:00:00,262.72,18,8510,2265,2239.8413
24136,10/02/2021 16:00:00,2021-10-02 09:00:00,223.26,19,7606,2267,2242.4392
24137,10/02/2021 17:00:00,2021-10-02 10:00:00,205.28,18,7495,2263,2239.7876
24138,10/02/2021 18:00:00,2021-10-02 11:00:00,205.22,19,7961,2263,2242.4631
24139,10/02/2021 19:00:00,2021-10-02 12:00:00,204.15,19,7905,2263,2226.9539
24140,10/02/2021 20:00:00,2021-10-02 13:00:00,196.12,19,7442,2263,2240.3198
24141,10/02/2021 21:00:00,2021-10-02 14:00:00,198.09,19,7832,2263,2237.5671
24142,10/02/2021 22:00:00,2021-10-02 15:00:00,212.85,18,9071,2262,2236.9944
24143,10/02/2021 23:00:00,2021-10-02 16:00:00,232.48,19,10105,2263,2227.4048
24144,10/03/2021 00:00:00,2021-10-02 17:00:00,281.18,19,12309,2264,2244.2664
24145,10/03/2021 01:00:00,2021-10-02 18:00:00,363.55,19,14571,2265,2236.591
24146,10/03/2021 02:00:00,2021-10-02 19:00:00,379.09,19,15178,2264,2249.6182
24147,10/03/2021 03:00:00,2021-10-02 20:00:00,374.41,18,13665,2263,2243.4934
24148,10/03/2021 04:00:00,2021-10-02 21:00:00,376.64,21,12930,2263,2245.5894
24149,10/03/2021 05:00:00,2021-10-02 22:00:00,370.11,19,12290,2263,2249.996
24150,10/03/2021 06:00:00,2021-10-02 23:00:00,382.97,20,12355,2263,2232.0364
24151,10/03/2021 07:00:00,2021-10-03 00:00:00,379.92,20,12034,2263,2242.6985
24152,10/03/2021 08:00:00,2021-10-03 01:00:00,387.06,17,11750,2262,2242.427
24153,10/03/2021 09:00:00,2021-10-03 02:00:00,380.55,18,10877,2264,2239.6357
24154,10/03/2021 10:00:00,2021-10-03 03:00:00,374.96,17,10109,2264,2239.0762
24155,10/03/2021 11:00:00,2021-10-03 04:00:00,371.68,18,9542,2262,2241.7417
24156,10/03/2021 12:00:00,2021-10-03 05:00:00,366.62,19,9611,2264,2246.5952
24157,10/03/2021 13:00:00,2021-10-03 06:00:00,365.87,18,9651,2265,2265.3157
24158,10/03/2021 14:00:00,2021-10-03 07:00:00,363.25,19,9722,2264,2257.8503
24159,10/03/2021 15:00:00,2021-10-03 08:00:00,255.09,18,7333,2266,2257.443
24160,10/03/2021 16:00:00,2021-10-03 09:00:00,180.56,17,5315,2266,2259.272
24161,10/03/2021 17:00:00,2021-10-03 10:00:00,173.61,17,5500,2264,2258.347
24162,10/03/2021 18:00:00,2021-10-03 11:00:00,172.34,18,5770,2268,2259.9697
24163,10/03/2021 19:00:00,2021-10-03 12:00:00,172.69,17,5991,2265,2245.734
24164,10/03/2021 20:00:00,2021-10-03 13:00:00,185.32,19,6843,2264,2261.372
24165,10/03/2021 21:00:00,2021-10-03 14:00:00,204,19,8300,2265,2260.5574
24166,10/03/2021 22:00:00,2021-10-03 15:00:00,222.28,19,9690,2265,2256.6995
24167,10/03/2021 23:00:00,2021-10-03 16:00:00,246.29,19,11334,2263,2250.3452
24168,10/04/2021 00:00:00,2021-10-03 17:00:00,309.55,18,13980,2265,2246.2466
24169,10/04/2021 01:00:00,2021-10-03 18:00:00,389.5,18,16736,2266,2238.5059
24170,10/04/2021 02:00:00,2021-10-03 19:00:00,399.09,18,16856,2264,2251.5063
24171,10/04/2021 03:00:00,2021-10-03 20:00:00,382.53,17,14964,2265,2245.3516
24172,10/04/2021 04:00:00,2021-10-03 21:00:00,376.46,18,14086,2266,2247.4521
24173,10/04/2021 05:00:00,2021-10-03 22:00:00,366.65,19,12982,2267,2251.8684
24174,10/04/2021 06:00:00,2021-10-03 23:00:00,363.37,19,12137,2268,2233.8337
24175,10/04/2021 07:00:00,2021-10-04 00:00:00,358.85,19,10824,2266,2244.434
24176,10/04/2021 08:00:00,2021-10-04 01:00:00,357.13,19,10404,2266,2244.1758
24177,10/04/2021 09:00:00,2021-10-04 02:00:00,355.73,19,10067,2265,2241.4028
24178,10/04/2021 10:00:00,2021-10-04 03:00:00,357.95,19,10019,2264,2240.8625
24179,10/04/2021 11:00:00,2021-10-04 04:00:00,362.46,20,10205,2264,2243.4397
24180,10/04/2021 12:00:00,2021-10-04 05:00:00,363.52,19,10373,2266,2248.2703
24181,10/04/2021 13:00:00,2021-10-04 06:00:00,365.68,19,10893,2264,2267.0276
24182,10/04/2021 14:00:00,2021-10-04 07:00:00,369.06,18,11120,2264,2259.5078
24183,10/04/2021 15:00:00,2021-10-04 08:00:00,330.21,16,11349,2266,2259.1082
24184,10/04/2021 16:00:00,2021-10-04 09:00:00,284.7,16,11199,2266,2261.0083
24185,10/04/2021 17:00:00,2021-10-04 10:00:00,274.69,15,10937,2267,2259.9844
24186,10/04/2021 18:00:00,2021-10-04 11:00:00,264.22,16,11321,2269,2261.6987
24187,10/04/2021 19:00:00,2021-10-04 12:00:00,257.22,13,11542,2269,2247.3792
24188,10/04/2021 20:00:00,2021-10-04 13:00:00,267.97,13,12278,2269,2263.012
24189,10/04/2021 21:00:00,2021-10-04 14:00:00,274.92,14,12442,2266,2262.1064
24190,10/04/2021 22:00:00,2021-10-04 15:00:00,284.56,14,13640,2264,2258.2463
24191,10/04/2021 23:00:00,2021-10-04 16:00:00,317.3,15,14997,2264,2251.976
