UTC time,nat_gas,nuclear,oil,hydro,wind,other
01/21/2019 06:00:00,5097,5486,0,1953,1043,1143
01/21/2019 07:00:00,4924,5486,0,1924,1019,996
01/21/2019 08:00:00,4870,5392,0,1964,972,1165
01/21/2019 09:00:00,5061,5343,0,1934,976,1424
01/21/2019 10:00:00,5269,5487,0,2018,1000,1305
01/21/2019 11:00:00,5177,5489,0,2567,952,1023
01/21/2019 12:00:00,5914,5462,0,3481,1084,1069
01/21/2019 13:00:00,5979,5449,0,4213,1159,1499
01/21/2019 14:00:00,6067,5450,917,4411,1200,917
01/21/2019 15:00:00,6123,5441,988,4134,1233,897
01/21/2019 16:00:00,6845,5446,1045,4419,1211,912
01/21/2019 17:00:00,7598,5456,1383,4142,1221,895
01/21/2019 18:00:00,7378,5449,1105,3990,1303,878
01/21/2019 19:00:00,7225,5435,0,3996,1293,1882
01/21/2019 20:00:00,7306,5425,979,4023,1315,951
01/21/2019 21:00:00,6895,5423,1069,3904,1282,919
01/21/2019 22:00:00,7695,5441,1179,4385,1306,947
01/21/2019 23:00:00,8048,5453,1447,4376,1346,928
01/22/2019 00:00:00,8300,5397,1697,4370,1353,880
01/22/2019 01:00:00,8118,5402,1885,4332,1363,886
01/22/2019 02:00:00,7609,5418,1935,4256,1292,824
01/22/2019 03:00:00,6777,5434,1824,3992,1147,570
01/22/2019 04:00:00,6620,5441,1761,3356,950,372
01/22/2019 05:00:00,5816,5465,1741,2735,561,296
01/22/2019 06:00:00,5559,5504,1697,1972,623,176
01/22/2019 07:00:00,5185,5502,1510,2075,453,184
01/22/2019 08:00:00,5887,5455,1365,2390,593,183
01/22/2019 09:00:00,6179,5443,1116,2640,539,187
01/22/2019 10:00:00,6477,5433,1034,3072,498,188
01/22/2019 11:00:00,6929,5432,772,3599,431,197
01/22/2019 12:00:00,8742,5455,734,3721,376,304
01/22/2019 13:00:00,9219,5485,801,4619,375,367
01/22/2019 14:00:00,8811,5478,948,4664,256,513
01/22/2019 15:00:00,8313,5454,868,4498,160,572
01/22/2019 16:00:00,8373,5449,655,4026,140,664
01/22/2019 17:00:00,8299,5418,0,3870,191,1329
01/22/2019 18:00:00,8180,5423,0,3423,226,1418
01/22/2019 19:00:00,7671,5426,0,3503,264,1536
01/22/2019 20:00:00,7309,5468,0,3006,305,1510
01/22/2019 21:00:00,7262,5470,932,3087,344,652
01/22/2019 22:00:00,7506,5452,1037,3640,360,734
01/22/2019 23:00:00,8339,5447,1107,4215,595,809
01/23/2019 00:00:00,8535,5439,1092,4381,795,816
01/23/2019 01:00:00,8080,5432,828,4284,1009,824
01/23/2019 02:00:00,7711,5438,788,3261,1119,785
01/23/2019 03:00:00,6564,5458,800,2863,1101,455
01/23/2019 04:00:00,5784,5494,0,2287,1266,1020
01/23/2019 05:00:00,5080,5501,0,1966,1327,993
01/23/2019 06:00:00,4351,5389,0,1968,1033,840
01/23/2019 07:00:00,3837,5270,0,2001,1116,824
01/23/2019 08:00:00,3794,5117,0,2104,800,850
01/23/2019 09:00:00,3512,5112,0,2072,773,851
01/23/2019 10:00:00,3775,5345,0,2193,878,818
01/23/2019 11:00:00,4183,5377,0,2485,1007,835
01/23/2019 12:00:00,5145,5492,0,3139,1011,869
01/23/2019 13:00:00,5781,5471,0,4093,1076,1058
01/23/2019 14:00:00,5753,5452,0,4153,1119,1018
01/23/2019 15:00:00,5785,5448,0,3853,1016,1146
01/23/2019 16:00:00,6583,5390,0,3537,947,1318
01/23/2019 17:00:00,6876,5387,0,3397,903,1211
01/23/2019 18:00:00,6572,5386,0,3293,837,1043
01/23/2019 19:00:00,6263,5376,0,3204,876,956
01/23/2019 20:00:00,6147,5365,0,3219,976,890
01/23/2019 21:00:00,6145,5364,0,3226,1096,841
01/23/2019 22:00:00,6593,5371,0,3268,1174,911
01/23/2019 23:00:00,7144,5389,0,3439,1286,906
01/24/2019 00:00:00,6948,5383,0,3404,1389,900
01/24/2019 01:00:00,6500,5378,0,3255,1516,901
01/24/2019 02:00:00,5705,5361,0,3463,1523,902
01/24/2019 03:00:00,4845,5342,0,3131,1477,894
01/24/2019 04:00:00,3999,5335,0,2963,1457,847
01/24/2019 05:00:00,3543,5176,0,2506,1176,825
01/24/2019 06:00:00,3549,5053,0,2541,1254,576
01/24/2019 07:00:00,3239,4963,0,2601,1180,516
01/24/2019 08:00:00,3017,4960,0,2518,1027,507
01/24/2019 09:00:00,2903,4959,0,2576,911,507
01/24/2019 10:00:00,3135,4953,0,2537,746,503
01/24/2019 11:00:00,3933,5032,0,2658,582,519
01/24/2019 12:00:00,4778,5347,0,2962,594,645
01/24/2019 13:00:00,5917,5368,0,3110,428,710
01/24/2019 14:00:00,5740,5361,0,3353,317,689
01/24/2019 15:00:00,5797,5380,0,3222,337,838
01/24/2019 16:00:00,5655,5380,0,3182,453,837
01/24/2019 17:00:00,5861,5393,0,3081,421,837
01/24/2019 18:00:00,5744,5376,0,3361,541,837
01/24/2019 19:00:00,5588,5378,0,3318,699,831
01/24/2019 20:00:00,5406,5362,0,3409,944,826
01/24/2019 21:00:00,5534,5359,0,3345,1101,827
01/24/2019 22:00:00,5605,5366,0,3536,1186,853
01/24/2019 23:00:00,6308,5388,0,3846,1161,873
01/25/2019 00:00:00,6638,5377,0,3829,1110,883
01/25/2019 01:00:00,6479,5376,0,3667,1022,869
01/25/2019 02:00:00,6236,5369,0,3508,940,870
01/25/2019 03:00:00,5484,5362,0,3329,837,869
01/25/2019 04:00:00,4727,5331,0,3300,955,859
01/25/2019 05:00:00,4104,5223,0,2869,914,846
01/25/2019 06:00:00,3448,5082,0,2727,835,817
01/25/2019 07:00:00,3288,5056,0,2637,781,815
01/25/2019 08:00:00,3277,5046,0,2662,622,814
01/25/2019 09:00:00,3264,5047,0,2524,653,810
01/25/2019 10:00:00,3400,5059,0,2444,748,811
01/25/2019 11:00:00,3934,5110,0,2468,778,818
01/25/2019 12:00:00,5206,5323,0,3015,763,880
01/25/2019 13:00:00,6434,5346,0,3303,949,933
01/25/2019 14:00:00,6117,5351,0,3604,1020,919
01/25/2019 15:00:00,5869,5341,0,3524,1111,926
01/25/2019 16:00:00,6667,5391,641,2917,1210,312
01/25/2019 17:00:00,6480,5393,647,2955,1363,308
01/25/2019 18:00:00,6224,5384,690,2795,1405,306
01/25/2019 19:00:00,6132,5364,764,2917,1444,309
01/25/2019 20:00:00,6261,5347,738,3022,1514,305
01/25/2019 21:00:00,6614,5353,749,3138,1515,294
01/25/2019 22:00:00,7156,5348,813,3270,1413,287
01/25/2019 23:00:00,7723,5363,827,3392,1332,285
01/26/2019 00:00:00,7715,5367,856,3562,1213,286
01/26/2019 01:00:00,7631,5361,874,3524,1061,287
01/26/2019 02:00:00,7620,5362,844,3592,954,290
01/26/2019 03:00:00,7000,5359,0,3529,861,1112
01/26/2019 04:00:00,5872,5351,0,3382,837,1149
01/26/2019 05:00:00,5468,5377,0,2735,815,1119
01/26/2019 06:00:00,3776,5270,0,2844,726,1128
01/26/2019 07:00:00,3546,5195,0,2847,569,1137
01/26/2019 08:00:00,3443,5263,0,2845,466,1147
01/26/2019 09:00:00,3306,5258,0,2839,376,1155
01/26/2019 10:00:00,3461,5259,0,2992,386,1150
01/26/2019 11:00:00,3727,5387,0,2889,365,1153
01/26/2019 12:00:00,4371,5430,0,2883,280,1263
01/26/2019 13:00:00,5001,5421,0,3214,195,1325
01/26/2019 14:00:00,5108,5411,0,3478,194,1442
01/26/2019 15:00:00,5327,5386,0,3623,181,1346
01/26/2019 16:00:00,5316,5373,0,3256,133,1482
01/26/2019 17:00:00,5083,5363,0,3295,116,1299
01/26/2019 18:00:00,4697,5366,0,3271,148,1189
01/26/2019 19:00:00,4597,5353,0,3280,125,1175
01/26/2019 20:00:00,4477,5350,0,3296,137,1182
01/26/2019 21:00:00,4751,5363,0,3299,97,1214
01/26/2019 22:00:00,5533,5374,0,3235,40,1335
01/26/2019 23:00:00,6056,5400,0,3342,43,1426
01/27/2019 00:00:00,5967,5394,0,3447,147,1447
01/27/2019 01:00:00,6120,5388,0,3021,380,1417
01/27/2019 02:00:00,5849,5387,0,2949,586,1362
01/27/2019 03:00:00,5374,5362,0,2968,661,1451
01/27/2019 04:00:00,4086,5361,0,2889,714,1480
01/27/2019 05:00:00,3697,5364,0,2140,703,1599
01/27/2019 06:00:00,3306,5413,0,1866,784,1513
01/27/2019 07:00:00,2994,5217,0,1742,800,1345
01/27/2019 08:00:00,2892,5278,0,1785,857,1366
01/27/2019 09:00:00,2805,5267,0,1745,983,1249
01/27/2019 10:00:00,2731,5143,0,1678,998,1114
01/27/2019 11:00:00,2815,5298,0,1763,929,1143
01/27/2019 12:00:00,3250,5315,0,1890,1078,1145
01/27/2019 13:00:00,3655,5406,0,2199,1423,1168
01/27/2019 14:00:00,3811,5405,0,2130,1515,1140
01/27/2019 15:00:00,3741,5394,0,2298,1495,1125
01/27/2019 16:00:00,3694,5367,0,2691,1392,1132
01/27/2019 17:00:00,3839,5389,0,2700,1344,1178
01/27/2019 18:00:00,3617,5390,0,2587,1325,1169
01/27/2019 19:00:00,3354,5358,0,2877,1289,1152
01/27/2019 20:00:00,3690,5365,0,2651,1073,1199
01/27/2019 21:00:00,4064,5385,0,2642,1017,1131
01/27/2019 22:00:00,4403,5415,0,2450,1073,1152
01/27/2019 23:00:00,4907,5443,0,2808,1128,1306
01/28/2019 00:00:00,4903,5446,0,2839,1097,1494
01/28/2019 01:00:00,4688,5439,0,2865,1064,1465
01/28/2019 02:00:00,4582,5436,0,2855,867,1303
01/28/2019 03:00:00,4145,5427,0,3056,601,1231
01/28/2019 04:00:00,3850,5430,0,2766,373,1145
01/28/2019 05:00:00,3496,5432,0,2332,256,1118
01/28/2019 06:00:00,3577,5409,913,1759,129,277
01/28/2019 07:00:00,3534,5429,917,1728,99,279
01/28/2019 08:00:00,3543,5438,919,1730,74,280
01/28/2019 09:00:00,3897,5423,920,1736,104,290
01/28/2019 10:00:00,4250,5436,968,1717,103,498
01/28/2019 11:00:00,4633,5436,977,1759,83,705
01/28/2019 12:00:00,5846,5386,1120,2189,96,763
01/28/2019 13:00:00,7252,5323,1238,2637,70,756
01/28/2019 14:00:00,6839,5316,1221,2840,112,765
01/28/2019 15:00:00,6318,5354,1158,2763,92,751
01/28/2019 16:00:00,5790,5404,1044,2795,114,778
01/28/2019 17:00:00,5667,5418,1022,2594,154,752
01/28/2019 18:00:00,5452,5411,1021,2563,218,765
01/28/2019 19:00:00,5414,5408,1016,2558,206,733
01/28/2019 20:00:00,5438,5405,1016,2618,276,712
01/28/2019 21:00:00,5614,5405,1024,2816,252,823
01/28/2019 22:00:00,6692,5417,1019,2956,354,863
01/28/2019 23:00:00,7429,5422,1024,3195,488,883
01/29/2019 00:00:00,7585,5423,1023,3261,560,850
01/29/2019 01:00:00,7189,5407,1029,3161,769,862
01/29/2019 02:00:00,6938,5395,1025,2941,1027,852
01/29/2019 03:00:00,5963,5386,1026,2551,1310,715
01/29/2019 04:00:00,5277,5396,986,2159,1371,389
01/29/2019 05:00:00,4345,5392,982,1805,1247,320
01/29/2019 06:00:00,3371,5454,988,1573,1251,342
01/29/2019 07:00:00,3219,5435,989,1626,1295,351
01/29/2019 08:00:00,3139,5404,980,1865,1246,341
01/29/2019 09:00:00,3354,5403,985,1793,1138,356
01/29/2019 10:00:00,3347,5373,980,2209,1103,343
01/29/2019 11:00:00,3940,5401,1021,2451,1171,343
01/29/2019 12:00:00,5126,5419,1028,3069,1270,361
01/29/2019 13:00:00,6078,5397,1021,3389,1118,503
01/29/2019 14:00:00,6014,5361,1024,3397,1044,606
01/29/2019 15:00:00,6003,5336,1037,3415,1066,493
01/29/2019 16:00:00,5890,5349,1039,3337,1059,344
01/29/2019 17:00:00,5964,5350,1035,3307,1026,340
01/29/2019 18:00:00,5920,5348,1007,3338,810,375
01/29/2019 19:00:00,5960,5358,1032,3395,523,553
01/29/2019 20:00:00,5921,5396,1069,3381,347,611
01/29/2019 21:00:00,5959,5393,995,3518,256,757
01/29/2019 22:00:00,6335,5387,848,3505,261,814
01/29/2019 23:00:00,6969,5388,850,3507,307,880
01/30/2019 00:00:00,6894,5384,843,3495,454,823
01/30/2019 01:00:00,6626,5364,839,3495,632,574
01/30/2019 02:00:00,6348,5351,837,3566,612,520
01/30/2019 03:00:00,5401,5342,835,3520,607,489
01/30/2019 04:00:00,4369,5330,982,3170,806,357
01/30/2019 05:00:00,3909,5376,981,2021,969,548
01/30/2019 06:00:00,3977,5446,0,1742,1000,1310
01/30/2019 07:00:00,3871,5413,0,2006,1006,1222
01/30/2019 08:00:00,3815,5308,0,1707,877,1175
01/30/2019 09:00:00,3890,5275,0,1995,885,1074
01/30/2019 10:00:00,4088,5254,0,2542,606,1083
01/30/2019 11:00:00,5040,5383,0,2702,698,1086
01/30/2019 12:00:00,6201,5400,0,3027,643,1253
01/30/2019 13:00:00,7414,5390,0,3811,614,1451
01/30/2019 14:00:00,7458,5401,0,3676,725,1368
01/30/2019 15:00:00,6927,5409,781,3621,862,423
01/30/2019 16:00:00,6676,5377,883,3607,767,395
01/30/2019 17:00:00,6393,5368,915,3621,748,460
01/30/2019 18:00:00,6144,5355,735,3572,810,579
01/30/2019 19:00:00,5884,5359,730,3681,892,449
01/30/2019 20:00:00,6102,5347,813,3812,935,467
01/30/2019 21:00:00,6375,5346,872,3912,1257,428
01/30/2019 22:00:00,6733,5355,0,4090,1386,1234
01/30/2019 23:00:00,7236,5386,0,4016,1544,1356
01/31/2019 00:00:00,7570,5381,0,4149,1540,1412
01/31/2019 01:00:00,7486,5391,934,4117,1531,430
01/31/2019 02:00:00,7465,5385,0,3781,1493,1298
01/31/2019 03:00:00,6924,5373,0,3741,1484,1112
01/31/2019 04:00:00,6154,5377,0,3652,1346,1259
01/31/2019 05:00:00,5366,5391,514,3536,1232,368
01/31/2019 06:00:00,4919,5295,523,3505,1239,362
01/31/2019 07:00:00,5106,5348,0,3000,1326,826
01/31/2019 08:00:00,5182,5395,0,2864,1276,938
01/31/2019 09:00:00,5716,5402,0,2599,1303,1186
01/31/2019 10:00:00,6174,5393,0,2591,1370,1302
01/31/2019 11:00:00,6444,5355,0,2519,1263,1318
01/31/2019 12:00:00,7184,5432,0,3367,1247,1553
01/31/2019 13:00:00,7670,5409,945,4055,1324,935
01/31/2019 14:00:00,7730,5374,1016,3966,1252,962
01/31/2019 15:00:00,7745,5379,1073,3476,1234,969
01/31/2019 16:00:00,7224,5397,1065,3530,1157,908
01/31/2019 17:00:00,6838,5394,1020,3338,1127,835
01/31/2019 18:00:00,6641,5381,1031,3537,1168,944
01/31/2019 19:00:00,6615,5387,1098,3571,1143,814
01/31/2019 20:00:00,6613,5400,1277,3530,1200,601
01/31/2019 21:00:00,6841,5425,1442,3387,1140,468
01/31/2019 22:00:00,7635,5435,1772,3552,1074,556
01/31/2019 23:00:00,8024,5435,1815,4080,1035,846
02/01/2019 00:00:00,8267,5404,1787,3945,1088,882
02/01/2019 01:00:00,8581,5410,1571,3815,1100,664
02/01/2019 02:00:00,8131,5402,822,3843,1144,859
02/01/2019 03:00:00,7766,5424,775,3623,1125,929
02/01/2019 04:00:00,6927,5437,791,3292,1035,707
02/01/2019 05:00:00,6210,5471,795,2503,936,479
02/01/2019 06:00:00,5728,5469,832,2319,845,573
02/01/2019 07:00:00,5347,5443,0,2501,790,1697
02/01/2019 08:00:00,5108,5436,0,2525,753,1753
02/01/2019 09:00:00,5022,5458,0,2344,819,1629
02/01/2019 10:00:00,5101,5460,0,2435,815,1707
02/01/2019 11:00:00,5673,5434,0,2788,807,1755
02/01/2019 12:00:00,6585,5427,835,3716,801,856
02/01/2019 13:00:00,7407,5438,975,3807,767,958
02/01/2019 14:00:00,7724,5440,994,3631,689,895
02/01/2019 15:00:00,7275,5458,912,3322,601,699
02/01/2019 16:00:00,6680,5424,0,3741,514,1682
02/01/2019 17:00:00,6681,5418,911,3641,477,954
02/01/2019 18:00:00,6808,5426,909,3176,440,982
02/01/2019 19:00:00,6652,5401,906,3259,441,954
02/01/2019 20:00:00,6740,5404,911,3033,465,975
02/01/2019 21:00:00,6725,5389,925,3324,436,925
02/01/2019 22:00:00,7034,5397,0,3188,294,1753
02/01/2019 23:00:00,7490,5401,790,3510,243,964
02/02/2019 00:00:00,7585,5413,773,3749,334,966
02/02/2019 01:00:00,7306,5410,924,3820,401,964
02/02/2019 02:00:00,7167,5404,935,3628,539,966
02/02/2019 03:00:00,6705,5412,925,3044,566,928
02/02/2019 04:00:00,5946,5399,0,3200,565,1349
02/02/2019 05:00:00,5275,5396,0,3133,583,1260
02/02/2019 06:00:00,4474,5461,958,2378,754,231
02/02/2019 07:00:00,4213,5475,960,2179,868,172
02/02/2019 08:00:00,4235,5437,0,2386,859,1100
02/02/2019 09:00:00,4194,5455,0,2243,834,1096
02/02/2019 10:00:00,3962,5452,0,2187,899,1067
02/02/2019 11:00:00,4096,5442,0,2582,986,991
02/02/2019 12:00:00,4408,5421,0,2900,987,927
02/02/2019 13:00:00,4762,5418,0,3281,1049,1092
02/02/2019 14:00:00,5069,5394,998,3654,1073,172
02/02/2019 15:00:00,4825,5410,960,3432,1135,177
02/02/2019 16:00:00,5708,5430,998,3118,1146,182
02/02/2019 17:00:00,5236,5406,1008,3246,1248,184
02/02/2019 18:00:00,4976,5397,983,3223,1244,178
02/02/2019 19:00:00,5122,5431,986,2886,1340,175
02/02/2019 20:00:00,5065,5428,1008,2883,1374,174
02/02/2019 21:00:00,5286,5436,975,2874,1269,170
02/02/2019 22:00:00,5890,5436,923,2959,1160,162
02/02/2019 23:00:00,6376,5436,0,3238,1072,1082
02/03/2019 00:00:00,6589,5446,0,3311,965,1024
02/03/2019 01:00:00,6354,5455,803,3109,862,162
02/03/2019 02:00:00,6058,5435,0,3107,669,968
02/03/2019 03:00:00,5116,5442,0,2820,568,948
02/03/2019 04:00:00,4571,5452,0,2654,460,941
02/03/2019 05:00:00,3772,5444,0,2571,319,957
02/03/2019 06:00:00,3974,5451,0,2172,241,1102
02/03/2019 07:00:00,3656,5439,0,2137,234,1126
02/03/2019 08:00:00,3256,5427,0,1992,279,1130
02/03/2019 09:00:00,3146,5423,0,1910,329,1107
02/03/2019 10:00:00,3229,5408,0,1886,384,1086
02/03/2019 11:00:00,3389,5401,0,1804,408,1108
02/03/2019 12:00:00,3487,5373,0,2347,425,1097
02/03/2019 13:00:00,3970,5431,0,2918,424,1095
02/03/2019 14:00:00,4438,5383,0,2939,427,1088
02/03/2019 15:00:00,4608,5388,745,2962,477,209
02/03/2019 16:00:00,4546,5377,0,2974,537,1077
02/03/2019 17:00:00,4551,5387,0,2978,613,1092
02/03/2019 18:00:00,4476,5371,0,2924,680,1086
02/03/2019 19:00:00,4224,5358,0,2837,740,1081
02/03/2019 20:00:00,4181,5344,0,2833,707,1084
02/03/2019 21:00:00,4237,5346,0,2766,769,1109
02/03/2019 22:00:00,5082,5349,0,3054,781,1113
02/03/2019 23:00:00,6030,5376,0,3113,761,1119
02/04/2019 00:00:00,5935,5402,0,3075,827,1119
02/04/2019 01:00:00,5300,5373,0,2998,845,1110
02/04/2019 02:00:00,4917,5352,0,2957,891,1105
02/04/2019 03:00:00,4589,5327,0,2791,1003,1061
02/04/2019 04:00:00,3912,5340,0,2565,1098,1037
02/04/2019 05:00:00,3295,5361,0,2068,1180,1067
02/04/2019 06:00:00,3481,5339,0,1557,759,1062
02/04/2019 07:00:00,3311,5250,0,1494,830,1048
02/04/2019 08:00:00,2875,5098,0,1456,919,1012
02/04/2019 09:00:00,2848,5100,0,1426,1039,1014
02/04/2019 10:00:00,3272,5137,0,1477,970,1022
02/04/2019 11:00:00,3932,5391,0,1735,928,1081
02/04/2019 12:00:00,4626,5388,0,2373,828,1081
02/04/2019 13:00:00,5211,5373,0,3174,746,1105
02/04/2019 14:00:00,5181,5376,0,3277,596,1040
02/04/2019 15:00:00,5292,5360,0,3317,404,951
02/04/2019 16:00:00,5169,5339,0,3290,341,837
02/04/2019 17:00:00,4467,5325,786,3502,256,215
02/04/2019 18:00:00,4082,5310,662,3563,279,215
02/04/2019 19:00:00,3996,5298,712,3435,339,210
02/04/2019 20:00:00,4549,5292,0,3489,341,801
02/04/2019 21:00:00,4537,5294,0,3677,371,767
02/04/2019 22:00:00,5137,5306,0,3784,470,780
02/04/2019 23:00:00,5440,5313,0,3764,687,784
02/05/2019 00:00:00,5762,5339,0,3816,1031,803
02/05/2019 01:00:00,5122,5333,0,3698,1177,806
02/05/2019 02:00:00,4662,5319,0,3606,1303,966
02/05/2019 03:00:00,4353,5296,0,3070,1386,1086
02/05/2019 04:00:00,3362,5296,0,2751,1423,986
02/05/2019 05:00:00,2858,5305,0,2446,1414,995
02/05/2019 06:00:00,2508,5225,0,2109,1258,998
02/05/2019 07:00:00,2349,5078,0,1980,1221,940
02/05/2019 08:00:00,2427,5148,0,1990,1153,955
02/05/2019 09:00:00,2374,5059,0,1853,1165,936
02/05/2019 10:00:00,2577,5194,0,1873,1358,960
02/05/2019 11:00:00,3015,5227,0,2325,1253,946
02/05/2019 12:00:00,3935,5344,0,2714,1168,843
02/05/2019 13:00:00,4503,5341,852,3193,1176,170
02/05/2019 14:00:00,4784,5372,871,3229,1202,181
02/05/2019 15:00:00,4549,5330,881,3651,1201,186
02/05/2019 16:00:00,4472,5303,870,3638,1160,184
02/05/2019 17:00:00,4310,5311,902,3627,1099,183
02/05/2019 18:00:00,4101,5319,865,3504,1081,189
02/05/2019 19:00:00,4101,5331,900,3616,940,197
02/05/2019 20:00:00,4001,5330,883,3762,920,192
02/05/2019 21:00:00,4537,5353,906,3808,805,187
02/05/2019 22:00:00,5226,5367,925,3831,611,176
02/05/2019 23:00:00,5672,5403,965,3834,428,175
02/06/2019 00:00:00,5557,5416,974,3785,360,178
02/06/2019 01:00:00,5653,5400,973,3849,293,177
02/06/2019 02:00:00,5195,5375,917,3759,198,177
02/06/2019 03:00:00,4770,5385,0,3530,162,1042
02/06/2019 04:00:00,4096,5357,0,3537,72,932
02/06/2019 05:00:00,3375,5354,0,3143,41,799
02/06/2019 06:00:00,3053,5226,0,2833,25,726
02/06/2019 07:00:00,3031,5219,0,2723,21,719
02/06/2019 08:00:00,2957,5115,0,2593,21,703
02/06/2019 09:00:00,3077,5239,0,2750,19,714
02/06/2019 10:00:00,3157,5363,0,2597,95,731
02/06/2019 11:00:00,3921,5361,0,2873,126,745
02/06/2019 12:00:00,5231,5376,0,3623,217,776
02/06/2019 13:00:00,5949,5403,0,3752,323,704
02/06/2019 14:00:00,6029,5406,0,3747,286,711
02/06/2019 15:00:00,5909,5400,0,3736,275,737
02/06/2019 16:00:00,5885,5370,0,3730,339,750
02/06/2019 17:00:00,5683,5347,0,3798,444,809
02/06/2019 18:00:00,5538,5347,0,3720,576,905
02/06/2019 19:00:00,5623,5351,0,3794,811,910
02/06/2019 20:00:00,5638,5357,0,3796,780,970
02/06/2019 21:00:00,5803,5363,0,3805,765,959
02/06/2019 22:00:00,6363,5386,793,3991,839,204
02/06/2019 23:00:00,6945,5415,0,4053,663,1036
02/07/2019 00:00:00,6953,5419,0,4070,632,1039
02/07/2019 01:00:00,7039,5406,0,4024,527,1100
02/07/2019 02:00:00,6682,5388,0,3851,463,1093
02/07/2019 03:00:00,5799,5355,0,3739,448,1102
02/07/2019 04:00:00,4273,5337,0,3682,290,1057
02/07/2019 05:00:00,3486,5340,0,3555,130,1066
02/07/2019 06:00:00,3241,5347,0,2968,126,1047
02/07/2019 07:00:00,3164,5339,0,2968,56,1018
02/07/2019 08:00:00,3033,5210,0,2863,71,992
02/07/2019 09:00:00,3030,5213,0,2892,47,995
02/07/2019 10:00:00,3082,5251,0,2880,13,1004
02/07/2019 11:00:00,3693,5421,0,3027,7,1057
02/07/2019 12:00:00,5015,5399,0,3787,5,877
02/07/2019 13:00:00,5837,5420,0,3775,19,908
02/07/2019 14:00:00,5547,5428,0,3723,57,1093
02/07/2019 15:00:00,5532,5391,0,3789,75,1085
02/07/2019 16:00:00,6138,5386,0,3850,36,1097
02/07/2019 17:00:00,6030,5377,881,3869,46,211
02/07/2019 18:00:00,5854,5383,0,3838,95,1091
02/07/2019 19:00:00,5729,5370,0,3804,149,1101
02/07/2019 20:00:00,5705,5371,0,3845,177,1085
02/07/2019 21:00:00,5735,5347,0,3849,213,1086
02/07/2019 22:00:00,6064,5346,0,3868,335,1107
02/07/2019 23:00:00,6638,5375,0,3757,591,1123
02/08/2019 00:00:00,6473,5373,0,3715,860,1123
02/08/2019 01:00:00,5897,5339,0,3727,1039,1116
02/08/2019 02:00:00,5134,5317,0,3728,1290,1111
02/08/2019 03:00:00,4487,5305,0,3480,1414,1108
02/08/2019 04:00:00,3597,5322,0,3086,1429,1068
02/08/2019 05:00:00,2975,5320,0,3132,1167,1044
02/08/2019 06:00:00,2558,5280,0,3721,1089,998
02/08/2019 07:00:00,2522,5260,0,3721,1030,934
02/08/2019 08:00:00,2439,5255,0,3551,1285,859
02/08/2019 09:00:00,2460,5194,0,3231,1286,904
02/08/2019 10:00:00,2599,5226,0,3185,1398,984
02/08/2019 11:00:00,2978,5282,0,3159,1416,1031
02/08/2019 12:00:00,3991,5295,0,3738,1327,1067
02/08/2019 13:00:00,4902,5309,0,3817,1345,1089
02/08/2019 14:00:00,5108,5319,0,3810,1361,1156
02/08/2019 15:00:00,5224,5332,0,3837,1354,1155
02/08/2019 16:00:00,5422,5331,0,3849,1360,1155
02/08/2019 17:00:00,5225,5336,0,3819,1381,1167
02/08/2019 18:00:00,5005,5333,992,3707,1480,194
02/08/2019 19:00:00,4469,5321,971,3659,1501,204
02/08/2019 20:00:00,4480,5316,0,3748,1497,1156
02/08/2019 21:00:00,4547,5306,0,3879,1474,1153
02/08/2019 22:00:00,4635,5315,0,3940,1475,1163
02/08/2019 23:00:00,4748,5309,0,3928,1472,1202
02/09/2019 00:00:00,5099,5318,0,3867,1497,1193
02/09/2019 01:00:00,4939,5320,0,3713,1531,1198
02/09/2019 02:00:00,4784,5301,0,3743,1530,1115
02/09/2019 03:00:00,4415,5280,0,3780,1523,1068
02/09/2019 04:00:00,3916,5272,0,3631,1568,983
02/09/2019 05:00:00,3223,5287,0,3428,1595,984
02/09/2019 06:00:00,3194,5301,0,3027,1554,990
02/09/2019 07:00:00,2957,5292,0,2994,1496,985
02/09/2019 08:00:00,2952,5285,0,2957,1543,927
02/09/2019 09:00:00,2974,5268,0,2851,1549,932
02/09/2019 10:00:00,2978,5272,0,2909,1521,934
02/09/2019 11:00:00,3540,5285,0,2875,1484,969
02/09/2019 12:00:00,3988,5285,0,3197,1522,991
02/09/2019 13:00:00,4250,5274,0,3766,1498,1052
02/09/2019 14:00:00,4500,5284,0,3656,1458,1161
02/09/2019 15:00:00,4282,5290,0,3593,1453,1168
02/09/2019 16:00:00,4408,5277,0,3647,1375,1168
02/09/2019 17:00:00,4380,5277,0,3740,1281,1170
02/09/2019 18:00:00,4368,5285,0,3634,1174,1169
02/09/2019 19:00:00,4349,5279,0,3688,1032,1187
02/09/2019 20:00:00,4413,5282,0,3609,927,1193
02/09/2019 21:00:00,4529,5298,0,3723,811,1185
02/09/2019 22:00:00,5186,5310,0,3797,723,1187
02/09/2019 23:00:00,6192,5337,0,3770,629,1230
02/10/2019 00:00:00,6523,5340,0,3801,626,1130
02/10/2019 01:00:00,6362,5331,0,3806,712,1128
02/10/2019 02:00:00,6408,5313,0,3835,704,1123
02/10/2019 03:00:00,5752,5301,0,3775,687,1088
02/10/2019 04:00:00,5007,5304,0,3586,658,1084
02/10/2019 05:00:00,4423,5296,0,3222,612,1078
02/10/2019 06:00:00,4322,5293,0,2956,528,1083
02/10/2019 07:00:00,4372,5287,0,2954,418,952
