Timestamp,Energy Type,Category,Unit Name,Installed Capacity (MW),Power Generation (MW),Utilization (%),Remarks
2025-03-05 19:50,WIND,Onshore Wind Purchases(Remark XIII),Guanwei-Guanyin&amp;Taowei-Xinwu,48.3,0.0,0.000%,
2025-03-05 19:50,WIND,Onshore Wind Purchases(Remark XIII),Zhongwei Da-an,75.9,69.1,91.041%,
2025-03-05 19:50,WIND,Onshore Wind Purchases(Remark XIII),ChuangWei Wind,49.2,44.4,90.244%,
2025-03-05 19:50,WIND,Onshore Wind Purchases(Remark XIII),"wpd,SinYuan-Lunbei",25.2,21.4,84.921%,
2025-03-05 19:50,WIND,Onshore Wind Purchases(Remark XIII),Remaining Wind Purchases,178.4,40.1,22.478%,
2025-03-05 19:50,WIND,Offshore Wind TPC(Remark XIII),Offshore Wind Generation Project Phase I,109.2,104.2,95.421%,
2025-03-05 19:50,WIND,Offshore Wind Purchases(Remark XIII),"Formosa 1 Offshore Wind Farm,HaiYang Zhunan",128.0,123.1,96.172%,
2025-03-05 19:50,WIND,Offshore Wind Purchases(Remark XIII),"Formosa 2 Offshore Wind Farm,HaiNeng Wind",376.0,369.6,98.298%,
2025-03-05 19:50,WIND,Offshore Wind Purchases(Remark XIII),"Orsted Greater Changhua-southeast,WoYi Wind",605.2,579.9,95.820%,
2025-03-05 19:50,WIND,Offshore Wind Purchases(Remark XIII),"Orsted Greater Changhua-southwest,WoEr Wind",294.8,275.5,93.470%,
2025-03-05 19:50,WIND,Offshore Wind Purchases(Remark XIII),"CHANGFANG-XIDAO OFFSHORE WIND FARMS I,FangYi Wind",96.0,64.4,67.083%,
2025-03-05 19:50,WIND,Offshore Wind Purchases(Remark XIII),"Changfang - phase II Offshore Wind Farm,FangEr Wind",451.2,273.6,60.638%,
2025-03-05 19:50,WIND,Offshore Wind Purchases(Remark XIII),"OWF Yunlin,YunHu(Remark X)",-,293.2,-,
2025-03-05 19:50,WIND,Offshore Wind Purchases(Remark XIII),"OWF Yunlin,YunSi(Remark X)",-,283.1,-,
2025-03-05 19:50,WIND,Offshore Wind Purchases(Remark XIII),ZHONGNENG OFFSHORE WIND FARM(Remark X),-,205.6,-,
2025-03-05 19:50,WIND,,Subtotal,2869.2(5.048%),3007.5(10.330%),,
2025-03-05 19:50,SOLAR,SOLAR TPC(Remark XIII),Jhangbin Solar Power,100.0,0.000,0.000%,
2025-03-05 19:50,SOLAR,SOLAR TPC(Remark XIII),Tainan Salt Field Solar,150.0,0.000,0.000%,
2025-03-05 19:50,SOLAR,SOLAR TPC(Remark XIII),Remaining Solar TPC,24.3,0.000,0.000%,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),Lunwei Solar Power,-,0.000,-,43
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),TianChon PV,-,0.000,-,43
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),TianPeng PV,80.0,0.000,0.000%,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),Pau Shing PV(Remark X),-,0.000,-,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),"URECO/HuahSuan Green Energy/HEXA Renewables Taiwan,LianHua Solar",-,0.000,-,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),"SunnyRichPower,SianYang PV(Remark X)",-,0.000,-,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),SingWeiPV(Remark X),-,0.000,-,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),Shuo Li PV(Remark X),-,0.000,-,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),TianYing Solar(Remark X),-,0.000,-,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),JhihGuang Solar(Remark X),-,0.000,-,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),YongYao Solar Power Plant(Remark X),-,0.000,-,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),"ARK Solar Energy Corp.,Sin He Solar(Remark X)",-,0.000,-,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),"StarShiningEnergy,ShengLi PV(Remark X)",-,0.000,-,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),"Ting Jie Electric Power,TingHe Solar(Remark X)",-,0.000,-,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),"STAR Energy,SingGu Solar(Remark X)",-,0.000,-,
2025-03-05 19:50,SOLAR,SOLAR Purchases(Remark XIII),Remaining Solar Purchases,13425.0,0.000,0.000%,
2025-03-05 19:50,SOLAR,,Subtotal,13779.2(24.243%),0.0(0.000%),,
2025-03-05 19:50,OTHERRENEWABLEENERGY,,TPC Geothermal,0.8,0.5,57.417%,
2025-03-05 19:50,OTHERRENEWABLEENERGY,,Geothermal Purchases,6.4,2.1,32.563%,
2025-03-05 19:50,OTHERRENEWABLEENERGY,,Biofuel,38.2,26.6,69.634%,
2025-03-05 19:50,OTHERRENEWABLEENERGY,,Subtotal,45.5(0.080%),29.2(0.100%),,
2025-03-05 19:50,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#1,250.0,0.0,0.000%,2
2025-03-05 19:50,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#2,250.0,0.0,0.000%,1
2025-03-05 19:50,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#3,250.0,0.0,0.000%,
2025-03-05 19:50,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#4,250.0,0.0,0.000%,
2025-03-05 19:50,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#1,267.0,0.0,0.000%,
2025-03-05 19:50,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#2,267.0,0.0,0.000%,
2025-03-05 19:50,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#3,267.0,175.2,65.618%,
2025-03-05 19:50,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#4,267.0,146.7,54.944%,
2025-03-05 19:50,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#5,267.0,146.7,54.944%,
2025-03-05 19:50,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#6,267.0,0.0,0.000%,1
2025-03-05 19:50,ENERGYSTORAGESYSTEM,Battery,Battery(Remark XVI),492.3,236.1,47.959%,
2025-03-05 19:50,ENERGYSTORAGESYSTEM,,Subtotal,3094.3(5.444%),704.7(2.420%),,
2025-03-05 19:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#1,-,-235.6,-,2
2025-03-05 19:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#2,-,0.0,-,1
2025-03-05 19:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#3,-,0.0,-,
2025-03-05 19:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#4,-,0.0,-,
2025-03-05 19:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#1,-,0.0,-,
2025-03-05 19:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#2,-,0.0,-,
2025-03-05 19:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#3,-,0.0,-,
2025-03-05 19:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#4,-,0.0,-,
2025-03-05 19:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#5,-,0.0,-,
2025-03-05 19:50,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#6,-,0.0,-,1
2025-03-05 19:50,ENERGYSTORAGESYSTEMLOAD,Battery,Battery(Remark XVI),-,0.0,-,
2025-03-05 20:00,NUCLEAR,,NPP3#2,951.0,944.9,99.359%,
2025-03-05 20:00,NUCLEAR,,Subtotal,951.0(1.673%),944.9(3.247%),,
2025-03-05 20:00,COAL,,Linkou#1,800.0,0.0,0.000%,1
2025-03-05 20:00,COAL,,Linkou#2,800.0,761.0,95.125%,
2025-03-05 20:00,COAL,,Linkou#3,800.0,761.9,95.238%,
2025-03-05 20:00,COAL,,Taichung#1,550.0,310.9,56.527%,22
2025-03-05 20:00,COAL,,Taichung#2,550.0,327.3,59.509%,22
2025-03-05 20:00,COAL,,Taichung#3,550.0,0.0,0.000%,1
2025-03-05 20:00,COAL,,Taichung#4,550.0,0.0,0.000%,3
2025-03-05 20:00,COAL,,Taichung#5,550.0,334.4,60.800%,23
2025-03-05 20:00,COAL,,Taichung#6,550.0,333.8,60.691%,22
2025-03-05 20:00,COAL,,Taichung#7,550.0,330.9,60.164%,22
2025-03-05 20:00,COAL,,Taichung#8,550.0,332.2,60.400%,22
2025-03-05 20:00,COAL,,Taichung#9,550.0,0.0,0.000%,1
2025-03-05 20:00,COAL,,Taichung#10,550.0,0.0,0.000%,1
2025-03-05 20:00,COAL,,Xinda#1(Remark XV),-,0.0,-,
2025-03-05 20:00,COAL,,Xingda#2(Remark XV),-,0.0,-,
2025-03-05 20:00,COAL,,Xingda#3(Remark XII),550.0,0.0,0.000%,28
2025-03-05 20:00,COAL,,Xingda#4(Remark XII),550.0,0.0,0.000%,28
2025-03-05 20:00,COAL,,Dalin#1,800.0,761.0,95.125%,
2025-03-05 20:00,COAL,,Dalin#2,800.0,0.0,0.000%,1
2025-03-05 20:00,COAL,,Subtotal,10600.0(18.650%),4253.4(14.614%),,
2025-03-05 20:00,COGEN,,Co-Generation,631.4,1886.4,-,
2025-03-05 20:00,COGEN,,Subtotal,631.4(1.111%),1886.4(6.482%),,
2025-03-05 20:00,IPPCOAL,,Hoping#1,648.6,0.0,0.000%,1
2025-03-05 20:00,IPPCOAL,,Hoping#2,660.0,565.1,85.621%,23
2025-03-05 20:00,IPPCOAL,,Mailiao#1,600.0,279.6,46.600%,22
2025-03-05 20:00,IPPCOAL,,Mailiao#3,600.0,569.0,94.833%,31
2025-03-05 20:00,IPPCOAL,,Subtotal,2508.6(4.414%),1413.7(4.857%),,
2025-03-05 20:00,LNG,,Datan#1,742.7,217.5,29.285%,16
2025-03-05 20:00,LNG,,Datan#2,742.7,681.7,91.787%,
2025-03-05 20:00,LNG,,Datan#3,724.7,667.3,92.079%,
2025-03-05 20:00,LNG,,Datan#4,724.7,700.7,96.688%,
2025-03-05 20:00,LNG,,Datan#5,724.7,0.0,0.000%,1
2025-03-05 20:00,LNG,,Datan#6,724.7,674.7,93.101%,
2025-03-05 20:00,LNG,,Datan#7(Remark X),-,0.0,-,
2025-03-05 20:00,LNG,,Datan#8,1123.6,558.6,49.715%,17
2025-03-05 20:00,LNG,,Datan#9(Remark X),-,1110.6,-,19
2025-03-05 20:00,LNG,,Tongxiao#1,892.6,904.9,101.378%,31
2025-03-05 20:00,LNG,,Tongxiao#2,892.6,860.7,96.426%,23
2025-03-05 20:00,LNG,,Tongxiao#3,892.6,930.3,104.224%,
2025-03-05 20:00,LNG,,Tongxiao#4,386.0,0.0,0.000%,2
2025-03-05 20:00,LNG,,Tongxiao#5,386.0,288.0,74.611%,23
2025-03-05 20:00,LNG,,Tongxiao#6,321.2,323.7,100.778%,
2025-03-05 20:00,LNG,,TongxiaoGT#9,180.9,0.0,0.000%,
2025-03-05 20:00,LNG,,Xingda New CC#1(Remark X),-,0.0,-,
2025-03-05 20:00,LNG,,Xingda CC#1,445.2,0.0,0.000%,1
2025-03-05 20:00,LNG,,Xingda CC#2,445.2,396.2,88.996%,
2025-03-05 20:00,LNG,,Xingda CC#3,445.2,391.0,87.828%,
2025-03-05 20:00,LNG,,Xingda CC#4,445.2,373.2,83.829%,
2025-03-05 20:00,LNG,,Xingda CC#5,445.2,428.5,96.251%,
2025-03-05 20:00,LNG,,Nanbu#1,288.8,194.6,67.382%,
2025-03-05 20:00,LNG,,Nanbu#2,288.8,93.9,32.514%,16
2025-03-05 20:00,LNG,,Nanbu#3,288.8,208.1,72.057%,
2025-03-05 20:00,LNG,,Nanbu#4,251.4,171.2,68.099%,
2025-03-05 20:00,LNG,,Dalin#5,-,0.0,-,21
2025-03-05 20:00,LNG,,Dalin#6,550.0,224.1,40.745%,
2025-03-05 20:00,LNG,,Subtotal,13353.4(23.494%),10399.5(35.731%),,
2025-03-05 20:00,IPPLNG,,Haihu#1,450.0,404.8,89.956%,
2025-03-05 20:00,IPPLNG,,Haihu#2,450.0,401.3,89.178%,
2025-03-05 20:00,IPPLNG,,Hsintao#1,630.0,634.9,100.778%,
2025-03-05 20:00,IPPLNG,,Guoguang#1,480.0,484.7,100.979%,
2025-03-05 20:00,IPPLNG,,Xingzhang#1,506.9,444.3,87.658%,
2025-03-05 20:00,IPPLNG,,Xingyuan#1,549.1,453.9,82.663%,
2025-03-05 20:00,IPPLNG,,Jiahui#1,700.0,689.0,98.429%,
2025-03-05 20:00,IPPLNG,,Jiahui#2,510.0,503.0,98.627%,
2025-03-05 20:00,IPPLNG,,Fongde#1,506.9,439.0,86.613%,
2025-03-05 20:00,IPPLNG,,Fongde#2,506.9,298.8,58.952%,
2025-03-05 20:00,IPPLNG,,Fongde#3(Remark X),-,923.9,-,26
2025-03-05 20:00,IPPLNG,,Subtotal,5289.7(9.307%),5677.6(19.507%),,
2025-03-05 20:00,OIL,,Xiehe#3,500.0,139.9,27.980%,
2025-03-05 20:00,OIL,,Xiehe#4,500.0,137.4,27.480%,
2025-03-05 20:00,OIL,,Penghu-Jianshan(Remark IV),129.8,21.0,16.179%,17
2025-03-05 20:00,OIL,,Subtotal,1129.8(1.988%),298.3(1.025%),,
2025-03-05 20:00,DIESEL,,NPP2 Gas1,-,0.0,-,
2025-03-05 20:00,DIESEL,,NPP2 Gas2,-,0.0,-,
2025-03-05 20:00,DIESEL,,NPP3 Gas1,-,0.0,-,2
2025-03-05 20:00,DIESEL,,NPP3 Gas2,-,0.0,-,1
2025-03-05 20:00,DIESEL,,Taichung Gas1&amp;2,140.0,0.0,0.000%,
2025-03-05 20:00,DIESEL,,Taichung Gas3&amp;4,140.0,0.0,0.000%,
2025-03-05 20:00,DIESEL,,Kinmen-Tashan(Remark IV),113.3,40.1,35.395%,
2025-03-05 20:00,DIESEL,,Masu-Zhushan(Remark IV),28.6,9.4,32.821%,
2025-03-05 20:00,DIESEL,,Other outlying Islands(Remark IV),40.8,N/A,N/A,
2025-03-05 20:00,DIESEL,,Subtotal(Remark V),462.7(0.814%),49.5(0.170%),,
2025-03-05 20:00,HYDRO,,Deji#1,78.0,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Deji#2,78.0,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Deji#3,78.0,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Qingshan#1,92.0,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Qingshan#2,92.0,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Qingshan#3,92.0,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Qingshan#4,92.0,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Guguan#1,54.4,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Guguan#2,54.4,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Guguan#3,54.4,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Guguan#4,54.4,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Tienlun#1,22.5,7.2,32.000%,
2025-03-05 20:00,HYDRO,,Tienlun#2,22.5,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Tienlun#3,22.5,7.6,33.778%,
2025-03-05 20:00,HYDRO,,Tienlun#4,22.5,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Tienlun#5,105.0,0.0,0.000%,1
2025-03-05 20:00,HYDRO,,Ma-an#1,66.7,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Ma-an#2,66.7,19.3,28.918%,
2025-03-05 20:00,HYDRO,,Zhuolan#1,40.0,0.0,0.000%,2
2025-03-05 20:00,HYDRO,,Zhuolan#2,40.0,40.0,100.000%,
2025-03-05 20:00,HYDRO,,Wanda#1,10.4,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Wanda#2,10.4,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Wanda#3,15.3,0.0,0.000%,1
2025-03-05 20:00,HYDRO,,Wanda#4,19.7,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Songlin#1&amp;2,20.9,0.0,0.000%,2
2025-03-05 20:00,HYDRO,,Daguan1#1,22.0,10.0,45.455%,
2025-03-05 20:00,HYDRO,,Daguan1#2,22.0,9.7,44.091%,
2025-03-05 20:00,HYDRO,,Daguan1#3,22.0,10.0,45.455%,
2025-03-05 20:00,HYDRO,,Daguan1#4,22.0,9.7,44.091%,
2025-03-05 20:00,HYDRO,,Daguan1#5,22.0,9.3,42.273%,
2025-03-05 20:00,HYDRO,,Jugong#1,21.8,5.4,24.828%,
2025-03-05 20:00,HYDRO,,Jugong#2,21.8,10.9,50.115%,
2025-03-05 20:00,HYDRO,,Shuili#1,12.8,0.0,0.002%,2
2025-03-05 20:00,HYDRO,,Liwu#1&amp;#2,32.0,0.0,0.000%,2
2025-03-05 20:00,HYDRO,,Longjian#1,48.6,48.5,99.794%,
2025-03-05 20:00,HYDRO,,Longjian#2,48.6,48.5,99.794%,
2025-03-05 20:00,HYDRO,,Bihai,61.2,49.1,80.229%,
2025-03-05 20:00,HYDRO,,Wulai&amp;Gueishan&amp;Cukeng,40.5,40.4,99.753%,
2025-03-05 20:00,HYDRO,,Small hydro in the northern region(Remark VI),31.1,22.4,71.978%,
2025-03-05 20:00,HYDRO,,Small hydro in the central region(Remark VI),31.3,10.1,32.274%,
2025-03-05 20:00,HYDRO,,Small hydro in the southern region(Remark VI),7.2,4.7,65.551%,
2025-03-05 20:00,HYDRO,,Small hydro in the eastern region(Remark VI),54.6,42.2,77.289%,
2025-03-05 20:00,HYDRO,,Feicuei#1,70.0,0.0,0.000%,2
2025-03-05 20:00,HYDRO,,Shihmen#1,45.0,44.4,98.667%,
2025-03-05 20:00,HYDRO,,Shihmen#2,45.0,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Zengwun#1,50.0,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Yising#1,40.0,0.0,0.000%,2
2025-03-05 20:00,HYDRO,,Mingjian,16.7,9.3,55.689%,
2025-03-05 20:00,HYDRO,,Jiananxikou&amp;Wushantou&amp;Batian,22.5,0.0,0.000%,
2025-03-05 20:00,HYDRO,,Beinan,2.0,1.0,50.505%,
2025-03-05 20:00,HYDRO,,GuanShan,1.0,2.0,200.000%,
2025-03-05 20:00,HYDRO,,Remaining Small Hydropower Purchases,3.9,N/A,N/A,
2025-03-05 20:00,HYDRO,,Subtotal,2122.3(3.734%),461.7(1.586%),,
2025-03-05 20:00,WIND,Onshore Wind TPC(Remark XIII),Guanyuan,30.0,28.5,95.000%,
2025-03-05 20:00,WIND,Onshore Wind TPC(Remark XIII),Taichung Harbor,35.0,28.4,81.143%,
2025-03-05 20:00,WIND,Onshore Wind TPC(Remark XIII),Wanggong,23.0,21.2,92.174%,
2025-03-05 20:00,WIND,Onshore Wind TPC(Remark XIII),Zhanggong,86.2,58.3,67.633%,17
2025-03-05 20:00,WIND,Onshore Wind TPC(Remark XIII),Yunmai,46.0,13.8,30.000%,17
2025-03-05 20:00,WIND,Onshore Wind TPC(Remark XIII),Sihhu,28.0,12.8,45.714%,17
2025-03-05 20:00,WIND,Onshore Wind TPC(Remark XIII),Remaining Wind TPC,86.4,45.8,52.985%,
2025-03-05 20:00,WIND,Onshore Wind Purchases(Remark XIII),Miaoli-Dapong,42.0,25.7,61.190%,
2025-03-05 20:00,WIND,Onshore Wind Purchases(Remark XIII),Luwei-Zhangbin,55.2,28.0,50.725%,
2025-03-05 20:00,WIND,Onshore Wind Purchases(Remark XIII),Guanwei-Guanyin&amp;Taowei-Xinwu,48.3,0.0,0.000%,
2025-03-05 20:00,WIND,Onshore Wind Purchases(Remark XIII),Zhongwei Da-an,75.9,64.3,84.717%,
2025-03-05 20:00,WIND,Onshore Wind Purchases(Remark XIII),ChuangWei Wind,49.2,44.8,91.057%,
2025-03-05 20:00,WIND,Onshore Wind Purchases(Remark XIII),"wpd,SinYuan-Lunbei",25.2,20.3,80.556%,
2025-03-05 20:00,WIND,Onshore Wind Purchases(Remark XIII),Remaining Wind Purchases,178.4,44.9,25.168%,
2025-03-05 20:00,WIND,Offshore Wind TPC(Remark XIII),Offshore Wind Generation Project Phase I,109.2,104.2,95.385%,
2025-03-05 20:00,WIND,Offshore Wind Purchases(Remark XIII),"Formosa 1 Offshore Wind Farm,HaiYang Zhunan",128.0,123.5,96.484%,
2025-03-05 20:00,WIND,Offshore Wind Purchases(Remark XIII),"Formosa 2 Offshore Wind Farm,HaiNeng Wind",376.0,363.1,96.569%,
2025-03-05 20:00,WIND,Offshore Wind Purchases(Remark XIII),"Orsted Greater Changhua-southeast,WoYi Wind",605.2,579.9,95.820%,
2025-03-05 20:00,WIND,Offshore Wind Purchases(Remark XIII),"Orsted Greater Changhua-southwest,WoEr Wind",294.8,275.5,93.470%,
2025-03-05 20:00,WIND,Offshore Wind Purchases(Remark XIII),"CHANGFANG-XIDAO OFFSHORE WIND FARMS I,FangYi Wind",96.0,67.5,70.312%,
2025-03-05 20:00,WIND,Offshore Wind Purchases(Remark XIII),"Changfang - phase II Offshore Wind Farm,FangEr Wind",451.2,273.3,60.572%,
2025-03-05 20:00,WIND,Offshore Wind Purchases(Remark XIII),"OWF Yunlin,YunHu(Remark X)",-,292.6,-,
2025-03-05 20:00,WIND,Offshore Wind Purchases(Remark XIII),"OWF Yunlin,YunSi(Remark X)",-,281.1,-,
2025-03-05 20:00,WIND,Offshore Wind Purchases(Remark XIII),ZHONGNENG OFFSHORE WIND FARM(Remark X),-,205.6,-,
2025-03-05 20:00,WIND,,Subtotal,2869.2(5.048%),3003.1(10.318%),,
2025-03-05 20:00,SOLAR,SOLAR TPC(Remark XIII),Jhangbin Solar Power,100.0,0.000,0.000%,
2025-03-05 20:00,SOLAR,SOLAR TPC(Remark XIII),Tainan Salt Field Solar,150.0,0.000,0.000%,
2025-03-05 20:00,SOLAR,SOLAR TPC(Remark XIII),Remaining Solar TPC,24.3,0.000,0.000%,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),Lunwei Solar Power,-,0.000,-,43
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),TianChon PV,-,0.000,-,43
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),TianPeng PV,80.0,0.000,0.000%,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),Pau Shing PV(Remark X),-,0.000,-,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),"URECO/HuahSuan Green Energy/HEXA Renewables Taiwan,LianHua Solar",-,0.000,-,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),"SunnyRichPower,SianYang PV(Remark X)",-,0.000,-,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),SingWeiPV(Remark X),-,0.000,-,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),Shuo Li PV(Remark X),-,0.000,-,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),TianYing Solar(Remark X),-,0.000,-,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),JhihGuang Solar(Remark X),-,0.000,-,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),YongYao Solar Power Plant(Remark X),-,0.000,-,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),"ARK Solar Energy Corp.,Sin He Solar(Remark X)",-,0.000,-,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),"StarShiningEnergy,ShengLi PV(Remark X)",-,0.000,-,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),"Ting Jie Electric Power,TingHe Solar(Remark X)",-,0.000,-,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),"STAR Energy,SingGu Solar(Remark X)",-,0.000,-,
2025-03-05 20:00,SOLAR,SOLAR Purchases(Remark XIII),Remaining Solar Purchases,13425.0,0.000,0.000%,
2025-03-05 20:00,SOLAR,,Subtotal,13779.2(24.243%),0.0(0.000%),,
2025-03-05 20:00,OTHERRENEWABLEENERGY,,TPC Geothermal,0.8,0.5,57.417%,
2025-03-05 20:00,OTHERRENEWABLEENERGY,,Geothermal Purchases,6.4,2.2,34.114%,
2025-03-05 20:00,OTHERRENEWABLEENERGY,,Biofuel,38.2,27.6,72.251%,
2025-03-05 20:00,OTHERRENEWABLEENERGY,,Subtotal,45.5(0.080%),30.3(0.104%),,
2025-03-05 20:00,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#1,250.0,0.0,0.000%,2
2025-03-05 20:00,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#2,250.0,0.0,0.000%,1
2025-03-05 20:00,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#3,250.0,0.0,0.000%,
2025-03-05 20:00,ENERGYSTORAGESYSTEM,Pumped Hydro,DaGuan2#4,250.0,0.0,0.000%,
2025-03-05 20:00,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#1,267.0,0.0,0.000%,
2025-03-05 20:00,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#2,267.0,0.0,0.000%,
2025-03-05 20:00,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#3,267.0,174.2,65.243%,
2025-03-05 20:00,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#4,267.0,146.7,54.944%,
2025-03-05 20:00,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#5,267.0,141.6,53.034%,
2025-03-05 20:00,ENERGYSTORAGESYSTEM,Pumped Hydro,Mingtan#6,267.0,0.0,0.000%,1
2025-03-05 20:00,ENERGYSTORAGESYSTEM,Battery,Battery(Remark XVI),492.3,224.1,45.521%,
2025-03-05 20:00,ENERGYSTORAGESYSTEM,,Subtotal,3094.3(5.444%),686.6(2.359%),,
2025-03-05 20:00,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#1,-,0.0,-,2
2025-03-05 20:00,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#2,-,0.0,-,1
2025-03-05 20:00,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#3,-,0.0,-,
2025-03-05 20:00,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,DaGuan2#4,-,0.0,-,
2025-03-05 20:00,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#1,-,0.0,-,
2025-03-05 20:00,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#2,-,0.0,-,
2025-03-05 20:00,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#3,-,0.0,-,
2025-03-05 20:00,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#4,-,0.0,-,
2025-03-05 20:00,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#5,-,0.0,-,
2025-03-05 20:00,ENERGYSTORAGESYSTEMLOAD,Pumped Hydro,Mingtan#6,-,0.0,-,1
2025-03-05 20:00,ENERGYSTORAGESYSTEMLOAD,Battery,Battery(Remark XVI),-,0.0,-,
2025-03-05 20:10,NUCLEAR,,NPP3#2,951.0,944.9,99.359%,
2025-03-05 20:10,NUCLEAR,,Subtotal,951.0(1.673%),944.9(3.257%),,
2025-03-05 20:10,COAL,,Linkou#1,800.0,0.0,0.000%,1
2025-03-05 20:10,COAL,,Linkou#2,800.0,761.5,95.188%,
