UTC time,avg_biomass_production_forecast,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_solar_production_forecast,avg_unknown_production_forecast,avg_wind_production_forecast
2021-07-06 01:00:00,1470.99815,3645.74007,22976.03402,1903.23572,6.11563,2427.70706,5330.42731
2021-07-06 02:00:00,1486.06268,3713.3018,22451.42004,1905.58247,0,3245.68168,5298.78376
2021-07-06 03:00:00,1474.22361,4000.20637,22294.70811,1909.08859,30.54344,4317.19254,5275.07115
2021-07-06 04:00:00,1462.95658,4091.27476,22318.04908,1911.41911,50.01968,5237.41262,5462.79435
2021-07-06 05:00:00,1466.32868,4145.27614,22574.29506,1912.29999,100.32877,6433.80667,5557.18736
2021-07-06 06:00:00,1468.26909,4350.21154,22957.59315,1908.71576,163.1812,7521.11156,5639.32061
2021-07-06 07:00:00,1470.64135,4564.20098,23077.32648,1909.39264,229.18853,8558.66495,5751.74916
2021-07-06 08:00:00,1477.18459,4756.86997,23296.93627,1889.69524,296.41808,9478.41902,5704.20267
2021-07-06 09:00:00,1498.71939,4671.71902,23677.41734,1887.7769,354.13869,10167.34848,5727.14939
2021-07-06 10:00:00,1495.66426,4513.97953,23593.50442,1888.37836,402.17564,10748.99581,5705.85895
2021-07-06 11:00:00,1500.7147,4450.28408,23382.70446,1887.25344,396.2357,11056.10589,5573.20695
2021-07-06 12:00:00,1506.03538,4419.30157,23470.21333,1886.59021,362.65863,11132.20638,5609.02993
2021-07-06 13:00:00,1496.53347,4248.35775,23717.8623,1887.52655,268.05443,10832.03461,5754.33455
2021-07-06 14:00:00,1486.73035,4301.60098,24101.04989,1887.12722,185.28455,10512.81361,5874.05403
2021-07-06 15:00:00,1513.20901,4604.82673,24223.55522,1892.38914,105.70125,9827.77567,6081.99976
2021-07-06 16:00:00,1480.23534,4951.82988,24140.05155,1894.22808,56.71138,9117.31423,6310.95004
2021-07-06 17:00:00,1489.94638,5093.75881,24172.16415,1894.78586,16.58606,8155.20417,6499.82184
2021-07-06 18:00:00,1486.56783,5287.99728,24275.38828,1892.12198,0,6836.78223,6573.74195
2021-07-06 19:00:00,1500.04806,5205.77022,24325.04958,1891.57715,0,5472.75367,6527.44136
2021-07-06 20:00:00,1505.01425,4976.53918,24031.30526,1891.18797,0,4537.09616,6607.47752
2021-07-06 21:00:00,1547.41329,4733.47697,23613.88514,1889.06062,3.4958,3640.01188,6620.99425
2021-07-06 22:00:00,1555.19175,4658.5288,23259.8881,1887.40582,27.23372,2915.17105,6552.95134
2021-07-06 23:00:00,1502.5376,4400.61747,22888.58517,1887.78752,36.49865,2605.16953,6592.73287
2021-07-04 00:00:00,1420.03695,4637.94062,16211.07206,1905.77291,37.53117,1164.76465,2089.81797
2021-07-04 01:00:00,1418.726,4216.02507,15486.98483,1903.23572,7.06311,1599.58031,1951.08796
2021-07-04 02:00:00,1454.06675,4167.86676,14726.89302,1905.58247,0,2264.77852,1682.53229
2021-07-04 03:00:00,1437.13167,4484.43331,14618.10171,1909.08859,61.72701,3176.69696,1453.2371
2021-07-04 04:00:00,1418.63657,4583.24086,14836.75248,1911.41911,118.02479,3971.98273,1374.29652
2021-07-04 05:00:00,1422.88272,4810.71982,15416.72045,1912.29999,215.15501,5089.17284,1070.21815
2021-07-04 06:00:00,1431.63788,5174.40887,16220.35797,1908.71576,339.26505,6164.68041,645.93385
2021-07-04 07:00:00,1437.78979,5582.23676,16974.38058,1909.39264,448.43733,7381.38167,613.88591
2021-07-04 08:00:00,1447.6187,5919.22113,18097.44296,1889.69524,555.66308,8691.56727,467.84768
2021-07-04 09:00:00,1446.64325,5923.19683,19235.06923,1887.7769,636.25313,9873.32694,218.95798
2021-07-04 10:00:00,1462.45223,5755.4795,19864.20876,1888.37836,688.23608,10996.32176,0
2021-07-04 11:00:00,1466.71402,5626.14688,19993.74093,1887.25344,657.9613,11692.87404,0
2021-07-04 12:00:00,1464.20653,5485.40859,20164.36878,1886.59021,581.45369,11909.83508,0
2021-07-04 13:00:00,1446.87529,5239.83662,20460.90556,1887.52655,402.47513,11528.14074,0
2021-07-04 14:00:00,1441.22497,5292.59183,20744.05982,1887.12722,247.29572,11137.61217,81.03306
2021-07-04 15:00:00,1467.94302,5714.24196,20897.93563,1892.38914,108.1893,10379.25088,392.3785
2021-07-04 16:00:00,1450.23887,6179.05113,21024.97683,1894.22808,31.56262,9529.18199,739.7936
2021-07-04 17:00:00,1444.54205,6472.69623,21346.21194,1894.78586,0,8472.65493,1052.17929
2021-07-04 18:00:00,1447.07682,6752.7318,21773.97383,1892.12198,0,7078.281,1333.49964
2021-07-04 19:00:00,1454.48386,6735.90002,22015.81961,1891.57715,0,5641.27949,1652.59896
2021-07-04 20:00:00,1454.8326,6433.78349,21730.29988,1891.18797,0,4557.13242,2113.63501
2021-07-04 21:00:00,1489.69144,6059.11374,21115.76381,1889.06062,0,3490.12985,2422.92302
2021-07-04 22:00:00,1516.64349,5768.73184,20520.10378,1887.40582,31.64842,2634.59168,2582.52916
2021-07-04 23:00:00,1463.52769,5330.71394,19695.71175,1887.78752,48.48143,2162.39009,2801.37118
2021-07-05 00:00:00,1386.47364,4400.37464,20803.30169,1905.77291,55.31544,1281.01713,4279.87664
2021-07-05 01:00:00,1385.42868,3917.41693,19835.97723,1903.23572,15.55441,1605.64196,4343.1536
2021-07-05 02:00:00,1417.82491,3819.66402,18873.14089,1905.58247,0,2159.93844,4345.12066
2021-07-05 03:00:00,1402.27767,4096.76441,18538.75244,1909.08859,41.53041,2956.85001,4361.48193
2021-07-05 04:00:00,1384.69529,4226.23445,18557.77035,1911.41911,81.90548,3672.06333,4442.11198
2021-07-05 05:00:00,1389.67298,4504.98902,18946.55514,1912.29999,169.9089,4727.07938,4398.00716
2021-07-05 06:00:00,1397.78499,4954.82107,19600.62627,1908.71576,288.14071,5768.1944,4321.36102
2021-07-05 07:00:00,1404.50433,5450.32662,20197.73778,1909.39264,402.89194,6998.49545,4322.2966
2021-07-05 08:00:00,1413.41326,5859.57668,21089.64948,1889.69524,520.81829,8387.1399,4103.69159
2021-07-05 09:00:00,1412.3782,5905.59702,22063.9203,1887.7769,615.41475,9685.51613,3996.32502
2021-07-05 10:00:00,1428.20916,5746.06357,22439.26118,1888.37836,682.81474,10941.16968,3788.96097
2021-07-05 11:00:00,1431.08703,5593.98973,22401.62641,1887.25344,665.98219,11739.20751,3470.64575
2021-07-05 12:00:00,1430.18295,5426.10722,22537.8785,1886.59021,598.94095,12010.46092,3295.89611
2021-07-05 13:00:00,1413.89724,5149.78381,22773.93201,1887.52655,425.53664,11638.44099,3232.57166
2021-07-05 14:00:00,1409.49388,5174.94818,23102.84467,1887.12722,267.98513,11260.21938,3151.5658
2021-07-05 15:00:00,1434.53716,5583.28763,23294.95822,1892.38914,119.9551,10533.90987,3126.96027
2021-07-05 16:00:00,1418.1885,6068.78333,23419.11419,1894.22808,33.72337,9700.49407,3140.13094
2021-07-05 17:00:00,1411.77152,6398.12549,23743.41596,1894.78586,0,8679.35865,3176.60776
2021-07-05 18:00:00,1414.71397,6724.09763,24147.36351,1892.12198,0,7340.07558,3164.61221
2021-07-05 19:00:00,1421.09837,6742.96197,24456.73305,1891.57715,0,5958.66772,3068.78009
2021-07-05 20:00:00,1420.63465,6454.83946,24256.0416,1891.18797,0,4884.79199,3102.2918
2021-07-05 21:00:00,1454.68804,6079.1866,23702.40896,1889.06062,0,3804.42963,3148.94744
2021-07-05 22:00:00,1479.74042,5755.76893,23142.20102,1887.40582,42.93892,2921.2493,3088.62129
2021-07-05 23:00:00,1430.27974,5256.939,22317.57299,1887.78752,64.80244,2391.06151,3101.32003
2021-07-06 00:00:00,1424.65785,4087.9405,21676.11499,1905.77291,43.04932,1521.91475,4228.72203
2021-07-06 01:00:00,1428.14493,3863.22166,21100.53284,1903.23572,9.22262,2120.59422,4372.44323
2021-07-06 02:00:00,1442.89007,3925.77305,20560.74108,1905.58247,0,2946.97989,4507.48788
2021-07-06 03:00:00,1430.56104,4230.24544,20412.70392,1909.08859,40.05709,4029.16751,4624.49562
2021-07-06 04:00:00,1420.49423,4321.28136,20450.01128,1911.41911,75.7286,4955.46617,4940.90857
2021-07-06 05:00:00,1423.27968,4391.2679,20744.51954,1912.29999,152.55272,6152.66523,5195.35822
2021-07-06 06:00:00,1425.37709,4605.64794,21174.21583,1908.71576,254.80297,7237.14869,5462.72426
2021-07-06 07:00:00,1428.22734,4834.2573,21380.26439,1909.39264,356.6004,8292.88377,5723.34161
2021-07-06 08:00:00,1434.83457,5030.76693,21740.26925,1889.69524,461.39345,9250.81053,5849.63548
2021-07-06 09:00:00,1454.4666,4948.01043,22240.2381,1887.7769,548.73047,9981.3268,6058.15942
2021-07-06 10:00:00,1452.61838,4781.77363,22302.16058,1888.37836,614.37836,10606.13578,6254.14371
2021-07-06 11:00:00,1457.66513,4700.22142,22180.37144,1887.25344,604.53,10945.88249,6355.60357
2021-07-06 12:00:00,1463.12876,4642.03256,22282.44557,1886.59021,551.51704,11032.12763,6509.00145
2021-07-06 13:00:00,1453.87408,4454.98217,22548.04703,1887.52655,405.107,10715.84334,6726.99688
2021-07-06 14:00:00,1444.54378,4508.89601,22917.29279,1887.12722,272.48336,10378.35273,6907.94096
2021-07-06 15:00:00,1470.60498,4828.39775,23053.95004,1892.38914,145.64269,9666.76325,7147.81427
2021-07-06 16:00:00,1439.13827,5186.65598,23028.36364,1894.22808,69.03478,8924.25004,7400.20189
2021-07-06 17:00:00,1448.61693,5346.44356,23125.57995,1894.78586,11.73657,7940.06417,7577.14268
2021-07-06 18:00:00,1445.16656,5548.74214,23313.23266,1892.12198,0,6599.37559,7609.39166
2021-07-06 19:00:00,1457.43609,5475.15121,23427.11097,1891.57715,0,5213.36532,7504.35366
2021-07-06 20:00:00,1462.74319,5236.29953,23170.0765,1891.18797,0,4259.66192,7482.17098
2021-07-06 21:00:00,1503.7003,4976.98202,22753.72863,1889.06062,0,3354.81675,7414.82757
2021-07-06 22:00:00,1511.18342,4876.04027,22396.41801,1887.40582,34.1446,2633.65739,7296.85658
2021-07-06 23:00:00,1460.16802,4604.3853,21993.18664,1887.78752,50.50979,2326.73326,7267.20084
2021-07-07 00:00:00,1456.62166,3534.62376,21269.76104,1905.77291,43.13167,1728.03913,6653.89061
2021-07-07 01:00:00,1460.3097,3407.83643,20739.9141,1903.23572,9.24091,2353.38576,6641.86831
2021-07-07 02:00:00,1475.3168,3515.06363,20241.83598,1905.58247,0,3204.31436,6514.96257
2021-07-07 03:00:00,1463.3433,3792.37673,20115.39911,1909.08859,40.11307,4313.52768,6428.21231
2021-07-07 04:00:00,1452.42133,3863.53791,20156.38155,1911.41911,75.8799,5264.4585,6400.59002
2021-07-07 05:00:00,1455.51144,3855.68675,20449.763,1912.29999,152.86006,6470.32115,6245.59996
2021-07-07 06:00:00,1457.50745,3988.93954,20867.69059,1908.71576,255.34219,7542.76338,6058.27378
2021-07-07 07:00:00,1459.96487,4120.52731,21057.22039,1909.39264,357.35027,8529.81237,5876.42271
2021-07-07 08:00:00,1466.62056,4261.86515,21401.80193,1889.69524,462.36441,9360.18333,5404.15699
2021-07-07 09:00:00,1487.6921,4146.66867,21886.96679,1887.7769,549.87573,9934.47684,5105.24285
2021-07-07 10:00:00,1484.97893,4000.88264,21957.42625,1888.37836,615.62735,10388.50259,4697.37503
2021-07-07 11:00:00,1490.07471,3987.30229,21851.69614,1887.25344,605.75595,10609.0562,4059.03252
2021-07-07 12:00:00,1495.2643,4027.44519,21954.2491,1886.59021,552.62867,10659.56973,3602.46477
2021-07-07 13:00:00,1485.83041,3907.9977,22226.078,1887.52655,405.91366,10377.86752,3350.38794
2021-07-07 14:00:00,1476.09313,3978.01389,22591.56956,1887.12722,272.9966,10070.23966,3100.34272
2021-07-07 15:00:00,1502.41778,4259.71447,22719.93264,1892.38914,145.87778,9394.38049,2921.69839
2021-07-07 16:00:00,1469.94478,4573.19525,22687.14751,1894.22808,69.10731,8708.79285,2791.89047
2021-07-07 17:00:00,1479.69922,4659.00694,22771.84892,1894.78586,11.70803,7774.21454,2751.40252
2021-07-07 18:00:00,1476.23516,4808.7762,22956.43633,1892.12198,0,6483.55296,2691.72861
2021-07-07 19:00:00,1489.43063,4687.03026,23065.35451,1891.57715,0,5146.54879,2522.77179
2021-07-07 20:00:00,1494.59524,4466.40007,22811.93783,1891.18797,0,4258.32056,2537.9079
2021-07-07 21:00:00,1536.43814,4253.84928,22412.53024,1889.06062,0,3423.38301,2593.48447
2021-07-07 22:00:00,1544.15191,4248.27681,22079.03123,1887.40582,34.18528,2752.91302,2517.6856
2021-07-07 23:00:00,1491.97795,4053.65197,21716.40716,1887.78752,50.59226,2497.00554,2549.56363
2021-07-05 00:00:00,1460.73786,4907.53904,13689.28507,1905.77291,33.65157,1618.81092,4737.25339
2021-07-05 01:00:00,1460.07824,4501.03403,13181.10254,1903.23572,5.4982,1918.76679,4629.80382
2021-07-05 02:00:00,1492.94971,4473.24319,12633.84195,1905.58247,0,2442.77684,4392.79487
2021-07-05 03:00:00,1478.25844,4820.83319,12720.34816,1909.08859,32.3482,3211.10905,4192.88983
2021-07-05 04:00:00,1459.04456,4902.15057,13098.99715,1911.41911,56.8444,3915.30595,4194.55487
2021-07-05 05:00:00,1464.29239,5115.56963,13801.47454,1912.29999,116.14999,4944.62887,4030.7504
2021-07-05 06:00:00,1472.15855,5441.62554,14667.33466,1908.71576,194.24555,5944.51107,3795.67622
2021-07-05 07:00:00,1477.83005,5814.82982,15432.02918,1909.39264,277.22782,7078.94598,3759.10142
2021-07-05 08:00:00,1487.00417,6119.47445,16566.57106,1889.69524,363.50133,8324.11621,3567.43281
2021-07-05 09:00:00,1489.56311,6104.99806,17681.5971,1887.7769,439.41749,9458.84746,3366.53664
2021-07-05 10:00:00,1503.22311,5928.91661,18372.84054,1888.37836,501.3735,10538.46441,3048.56171
2021-07-05 11:00:00,1506.21079,5802.71353,18568.45591,1887.25344,500.05884,11219.7437,2711.19562
2021-07-05 12:00:00,1504.43105,5661.77006,18752.11432,1886.59021,464.43328,11471.2054,2740.80687
2021-07-05 13:00:00,1487.80489,5424.09302,19102.31079,1887.52655,353.50679,11156.66269,2876.02467
2021-07-05 14:00:00,1482.23479,5493.19811,19393.14533,1887.12722,252.85443,10829.78176,2991.0469
2021-07-05 15:00:00,1507.7387,5935.40065,19547.58455,1892.38914,153.38403,10175.03643,3231.37072
2021-07-05 16:00:00,1489.12563,6399.07188,19677.6583,1894.22808,90.04414,9435.68137,3503.48356
2021-07-05 17:00:00,1483.79781,6687.13368,19976.47871,1894.78586,36.91232,8510.82762,3757.39834
2021-07-05 18:00:00,1486.41556,6948.23244,20373.18251,1892.12198,1.24277,7280.94666,3946.36374
2021-07-05 19:00:00,1495.03353,6917.441,20518.18166,1891.57715,0,6007.71061,4088.35858
2021-07-05 20:00:00,1494.71541,6599.41885,20146.63591,1891.18797,0,5039.82645,4390.99335
2021-07-05 21:00:00,1530.40282,6211.78195,19491.08875,1889.06062,1.01905,4059.30381,4574.95949
2021-07-05 22:00:00,1555.74375,5918.77594,18877.22385,1887.40582,28.08512,3238.82739,4630.99946
2021-07-05 23:00:00,1503.87525,5500.78902,18096.27659,1887.78752,39.433,2752.49911,4789.49205
2021-07-06 00:00:00,1495.09545,4315.84959,17886.79032,1905.77291,37.54194,1611.39001,6014.35616
2021-07-06 01:00:00,1499.15928,4097.23219,17352.267,1903.23572,7.99957,2201.35574,6109.16509
2021-07-06 02:00:00,1514.46368,4172.3799,16817.49267,1905.58247,0,3017.9325,6164.11272
2021-07-06 03:00:00,1502.92524,4501.15121,16714.88651,1909.08859,36.31208,4090.56491,6213.08862
2021-07-06 04:00:00,1490.86612,4580.27979,16801.90019,1911.41911,65.60841,5012.32368,6508.26322
2021-07-06 05:00:00,1494.61815,4644.08018,17184.21198,1912.29999,131.99501,6202.0748,6753.39264
2021-07-06 06:00:00,1496.46338,4835.01168,17706.89975,1908.71576,218.73653,7276.18566,7020.78126
2021-07-06 07:00:00,1498.52142,5043.24793,18069.74345,1909.39264,306.44538,8309.34017,7215.50444
2021-07-06 08:00:00,1505.02909,5218.90113,18684.10355,1889.69524,396.45174,9234.52934,7253.29402
2021-07-06 09:00:00,1527.79681,5124.30507,19395.52308,1887.7769,472.13046,9928.36764,7400.05249
2021-07-06 10:00:00,1523.95799,4950.86184,19730.00838,1888.37836,530.84587,10513.92277,7550.6192
2021-07-06 11:00:00,1529.02661,4868.1237,19779.21541,1887.25344,522.53608,10827.84479,7531.21559
2021-07-06 12:00:00,1534.24498,4804.69838,19909.53063,1886.59021,477.17391,10910.44396,7586.91757
2021-07-06 13:00:00,1524.5703,4619.98032,20216.25368,1887.52655,351.15698,10608.22515,7762.44325
2021-07-06 14:00:00,1514.44986,4685.16148,20562.54861,1887.12722,238.158,10283.47396,7909.8445
2021-07-06 15:00:00,1541.22248,5021.93125,20726.45791,1892.38914,129.91996,9590.00429,8134.34469
2021-07-06 16:00:00,1507.24942,5381.7952,20807.90168,1894.22808,64.18374,8870.66368,8371.9042
2021-07-06 17:00:00,1517.11389,5541.41947,21020.94707,1894.78586,13.64555,7910.35903,8551.34371
2021-07-06 18:00:00,1513.78184,5732.51004,21357.48,1892.12198,0,6597.07585,8579.24219
2021-07-06 19:00:00,1528.0575,5651.12866,21573.44881,1891.57715,0,5238.18832,8439.40485
2021-07-06 20:00:00,1532.80454,5399.49619,21370.23773,1891.18797,0,4309.97581,8412.79561
2021-07-06 21:00:00,1576.15889,5128.03887,20949.59954,1889.06062,0.46155,3428.40127,8332.71334
2021-07-06 22:00:00,1584.15119,5020.02011,20583.31949,1887.40582,31.42417,2721.21815,8197.83192
2021-07-06 23:00:00,1530.3859,4758.9863,20128.58792,1887.78752,44.99438,2423.18167,8183.93063
2021-07-07 00:00:00,1523.8925,3671.47577,19498.67218,1905.77291,41.7138,1748.06237,7935.02987
2021-07-07 01:00:00,1528.13462,3538.07968,18979.62539,1903.23572,10.48561,2371.16104,7907.71421
2021-07-07 02:00:00,1543.6494,3646.01279,18473.36497,1905.58247,0,3219.59418,7751.69774
2021-07-07 03:00:00,1532.44982,3934.97533,18357.67504,1909.08859,46.47219,4326.35633,7640.99187
2021-07-07 04:00:00,1519.62806,4003.6004,18411.65531,1911.41911,87.18173,5276.04741,7616.64664
2021-07-07 05:00:00,1523.64642,4000.50144,18739.66489,1912.29999,168.28951,6480.07893,7480.90019
2021-07-07 06:00:00,1525.39463,4132.41724,19198.35392,1908.71576,272.94353,7550.12437,7325.84927
2021-07-07 07:00:00,1527.09575,4265.2606,19464.7466,1909.39264,370.63827,8532.22543,7110.91831
2021-07-07 08:00:00,1533.65004,4403.73949,19935.93144,1889.69524,468.56312,9355.60339,6586.17509
2021-07-07 09:00:00,1557.73227,4287.00741,20528.69397,1887.7769,545.02636,9922.14577,6265.5924
2021-07-07 10:00:00,1553.10919,4136.55906,20733.83671,1888.37836,598.60889,10367.89937,5854.07404
2021-07-07 11:00:00,1558.21188,4116.09889,20711.69485,1887.25344,577.63253,10583.0537,5147.34188
2021-07-07 12:00:00,1563.17496,4145.01825,20827.63988,1886.59021,514.55251,10632.92635,4612.61903
2021-07-07 13:00:00,1553.34871,4020.07029,21116.48546,1887.52655,360.05853,10354.35819,4321.91757
2021-07-07 14:00:00,1542.86318,4092.72941,21468.2098,1887.12722,224.0515,10049.57782,4039.24389
2021-07-07 15:00:00,1569.84953,4384.21442,21607.6213,1892.38914,99.30133,9377.81142,3834.61602
2021-07-07 16:00:00,1534.99069,4702.3048,21625.93258,1894.22808,28.53113,8697.38728,3678.6535
2021-07-07 17:00:00,1545.11263,4794.8109,21767.70001,1894.78586,0,7768.18741,3624.50381
2021-07-07 18:00:00,1541.76239,4945.2536,22028.65783,1892.12198,0,6483.74314,3543.22752
2021-07-07 19:00:00,1556.87446,4825.09502,22195.39506,1891.57715,0,5152.89473,3323.72912
2021-07-07 20:00:00,1561.49973,4598.13044,21975.96262,1891.18797,0,4270.32793,3305.58293
2021-07-07 21:00:00,1605.62499,4376.87857,21580.05549,1889.06062,0,3440.49428,3332.35541
2021-07-07 22:00:00,1613.80778,4360.01102,21247.10079,1887.40582,35.07552,2773.03395,3229.4198
2021-07-07 23:00:00,1559.03804,4162.39217,20861.28717,1887.78752,51.78953,2518.92048,3256.21625
2021-07-08 00:00:00,1551.07831,3164.36619,20181.7224,1905.77291,38.94539,1806.24397,3180.9239
2021-07-08 01:00:00,1555.56167,3083.04882,19662.05491,1903.23572,8.31124,2430.62407,3028.2518
2021-07-08 02:00:00,1571.39067,3206.78684,19162.45165,1905.58247,0,3279.6867,2730.84985
2021-07-08 03:00:00,1560.42519,3460.56481,19044.12205,1909.08859,37.26641,4387.52512,2480.08393
2021-07-08 04:00:00,1546.82998,3525.8495,19093.07534,1911.41911,68.18733,5339.47979,2377.93219
2021-07-08 05:00:00,1551.19744,3482.38693,19406.96166,1912.29999,137.23374,6542.50668,2058.67217
2021-07-08 06:00:00,1552.86806,3584.69627,19848.24113,1908.71576,227.92734,7607.56903,1626.82154
2021-07-08 07:00:00,1554.24128,3676.35527,20082.34387,1909.39264,319.2264,8572.51029,1534.58256
2021-07-08 08:00:00,1560.77002,3799.41844,20501.29595,1889.69524,413.00081,9366.85069,1296.81786
2021-07-08 09:00:00,1586.05892,3673.40832,21049.55238,1887.7769,491.65037,9898.88134,993.54054
2021-07-08 10:00:00,1580.62348,3541.27087,21201.08182,1888.37836,552.13249,10307.16435,515.37895
2021-07-08 11:00:00,1585.8102,3563.35771,21146.50269,1887.25344,543.43057,10496.65225,116.55056
2021-07-08 12:00:00,1590.65599,3656.1417,21257.08379,1886.59021,496.11874,10540.09005,178.01447
2021-07-08 13:00:00,1580.63914,3570.5719,21539.49321,1887.52655,364.90505,10270.99245,308.54056
2021-07-08 14:00:00,1569.78795,3644.84756,21896.32638,1887.12722,246.90514,9974.57216,417.26
2021-07-08 15:00:00,1597.1456,3902.07462,22030.39852,1892.38914,133.92658,9313.6955,656.68835
2021-07-08 16:00:00,1561.20416,4193.45751,22027.26092,1894.22808,65.41992,8648.86544,935.6534
2021-07-08 17:00:00,1571.52464,4242.87422,22144.78157,1894.78586,13.15908,7734.39015,1205.58569
2021-07-08 18:00:00,1568.198,4370.65289,22374.5558,1892.12198,0,6465.81806,1450.97862
2021-07-08 19:00:00,1584.11897,4227.4665,22517.50051,1891.57715,0,5150.6028,1713.88903
2021-07-08 20:00:00,1588.56998,4020.01946,22284.62279,1891.18797,0,4285.61524,2137.93552
2021-07-08 21:00:00,1633.69336,3834.46466,21888.72521,1889.06062,0,3473.33608,2429.19423
2021-07-08 22:00:00,1642.11486,3878.21666,21557.55621,1887.40582,32.11742,2817.7128,2566.10795
2021-07-08 23:00:00,1586.11267,3716.8709,21184.49623,1887.78752,46.39988,2573.9182,2777.71482
2021-07-06 00:00:00,1529.1569,5506.43256,16689.61796,1905.77291,34.13823,2243.33626,7982.07882
2021-07-06 01:00:00,1533.69884,5225.61954,16170.41156,1903.23572,0,2931.32035,8029.31498
2021-07-06 02:00:00,1550.14131,5316.74393,15674.18872,1905.58247,0,3873.47589,8004.66081
