UTC time,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_other_production_forecast,avg_solar_production_forecast
2021-12-01 05:00:00,6429.29757,3612.17737,1177.96123,100.44821
2021-12-01 06:00:00,5704.32988,3597.08244,1124.08498,32.10162
2021-12-01 07:00:00,5322.18106,3617.32095,1091.20679,0
2021-12-01 08:00:00,4994.40383,3608.97949,1073.15459,0
2021-12-01 09:00:00,4740.19304,3608.01139,1048.70127,74.2622
2021-12-01 10:00:00,4705.50089,3579.62288,1054.79662,166.37226
2021-12-01 11:00:00,4794.59265,3580.55909,1090.78554,353.53882
2021-12-01 12:00:00,4983.04892,3597.78241,1137.47253,569.17039
2021-12-01 13:00:00,5358.91095,3615.77958,1191.07418,826.20774
2021-12-01 14:00:00,5864.3383,3613.18467,1288.81155,1095.50586
2021-12-01 15:00:00,6349.04656,3594.68495,1345.94748,1233.57349
2021-12-01 16:00:00,6823.13219,3597.50539,1357.82089,1273.67012
2021-12-01 17:00:00,7323.14968,3609.67082,1380.01812,1225.8116
2021-12-01 18:00:00,7645.40496,3587.8974,1409.81774,1066.15245
2021-12-01 19:00:00,7850.90535,3625.9163,1432.26016,856.30062
2021-12-01 20:00:00,8140.04334,3624.22595,1442.28043,603.66598
2021-12-01 21:00:00,8291.79775,3627.14657,1426.91061,426.31848
2021-12-01 22:00:00,8391.20385,3625.08987,1392.33826,201.47161
2021-12-01 23:00:00,8247.45935,3623.42046,1360.79294,0.32171
2021-12-02 00:00:00,8674.66258,3594.85376,1353.74978,0
2021-12-02 01:00:00,8500.29598,3591.27711,1297.03084,0
2021-12-02 02:00:00,8242.95174,3596.54727,1259.76426,19.42742
2021-12-02 03:00:00,7933.38034,3581.55227,1181.0633,79.38886
2021-12-02 04:00:00,7238.49412,3585.97567,1183.34194,124.92406
2021-12-02 05:00:00,6401.87944,3585.31952,1165.16367,98.23309
2021-12-02 06:00:00,5687.6067,3570.37953,1109.58701,30.71102
2021-12-02 07:00:00,5316.11486,3590.48671,1074.81973,0
2021-12-02 08:00:00,4998.2117,3581.08477,1055.08731,0
2021-12-02 09:00:00,4752.56049,3581.35802,1029.30357,76.81269
2021-12-02 10:00:00,4724.11806,3554.59401,1035.02231,169.19131
2021-12-02 11:00:00,4816.49515,3555.81977,1071.31929,353.56609
2021-12-02 12:00:00,5005.47487,3570.5974,1118.4131,563.77421
2021-12-02 13:00:00,5380.57749,3590.06826,1173.69243,809.64941
2021-12-02 14:00:00,5883.25833,3587.84652,1273.76958,1066.56604
2021-12-02 15:00:00,6363.7103,3569.93954,1333.43044,1193.9751
2021-12-02 16:00:00,6831.82556,3571.9893,1347.51567,1222.44953
2021-12-02 17:00:00,7325.30133,3584.98505,1371.17909,1168.05185
2021-12-02 18:00:00,7641.16314,3563.95627,1401.57763,1006.92079
2021-12-02 19:00:00,7842.37289,3600.30308,1424.64104,798.0104
2021-12-02 20:00:00,8127.68493,3597.68237,1434.57051,553.32438
2021-12-02 21:00:00,8276.7091,3601.94986,1418.90479,383.10596
2021-12-02 22:00:00,8374.59639,3598.95085,1383.64036,169.65969
2021-12-02 23:00:00,8229.18482,3596.3983,1351.7171,0
2021-11-30 00:00:00,8474.50153,3734.3864,1381.73193,218.43521
2021-11-30 01:00:00,8273.59373,3731.52725,1336.33214,27.26618
2021-11-30 02:00:00,7990.97758,3729.44438,1307.35845,50.24094
2021-11-30 03:00:00,7662.32884,3709.86251,1240.86134,80.49075
2021-11-30 04:00:00,6998.29254,3711.64633,1250.30148,162.25788
2021-11-30 05:00:00,6226.0971,3709.88491,1238.36142,133.58105
2021-11-30 06:00:00,5591.33043,3694.22633,1195.86908,54.85619
2021-11-30 07:00:00,5296.99052,3714.94231,1170.73907,0
2021-11-30 08:00:00,5048.54578,3710.45915,1157.9703,0
2021-11-30 09:00:00,4860.75399,3704.97599,1136.09714,0
2021-11-30 10:00:00,4872.17128,3670.67687,1139.21388,40.62426
2021-11-30 11:00:00,4982.03638,3670.56027,1165.15831,232.8363
2021-11-30 12:00:00,5167.95858,3696.68139,1201.14833,515.90233
2021-11-30 13:00:00,5530.95232,3709.31675,1237.64631,959.50452
2021-11-30 14:00:00,6008.55833,3705.36425,1311.99573,1464.49608
2021-11-30 15:00:00,6453.90048,3684.7084,1348.7471,1817.59145
2021-11-30 16:00:00,6876.51835,3690.33164,1345.76865,2113.56263
2021-11-30 17:00:00,7322.32699,3699.47726,1358.90755,2232.17418
2021-11-30 18:00:00,7593.14525,3674.99487,1384.28968,2160.51646
2021-11-30 19:00:00,7765.87551,3719.09661,1404.06161,1989.39274
2021-11-30 20:00:00,8026.74736,3720.79012,1418.24387,1624.50663
2021-11-30 21:00:00,8160.12056,3718.81156,1410.15143,1331.44892
2021-11-30 22:00:00,8250.81701,3720.18229,1386.93459,897.19842
2021-11-30 23:00:00,8097.53836,3721.7267,1364.36146,435.72926
2021-12-01 00:00:00,8556.44855,3672.53554,1369.24471,89.43453
2021-12-01 01:00:00,8364.05513,3669.35823,1316.71403,0
2021-12-01 02:00:00,8089.1831,3670.53495,1282.64537,31.74518
2021-12-01 03:00:00,7765.79595,3652.9863,1208.12255,79.83797
2021-12-01 04:00:00,7085.66027,3655.94014,1212.7887,152.67087
2021-12-01 05:00:00,6283.59309,3654.66849,1196.51366,125.19251
2021-12-01 06:00:00,5613.13982,3639.32855,1144.53494,47.89609
2021-12-01 07:00:00,5285.75313,3659.77482,1111.73888,0
2021-12-01 08:00:00,5009.14713,3653.11105,1093.25588,0
2021-12-01 09:00:00,4799.79457,3650.1796,1067.58384,39.26639
2021-12-01 10:00:00,4798.36074,3619.22064,1071.67522,123.73721
2021-12-01 11:00:00,4905.66736,3619.69897,1103.90669,337.19484
2021-12-01 12:00:00,5098.26691,3640.7919,1146.77115,611.58444
2021-12-01 13:00:00,5471.63195,3656.45718,1195.7651,995.92306
2021-12-01 14:00:00,5964.04997,3653.27196,1287.33534,1410.26244
2021-12-01 15:00:00,6427.78238,3633.83456,1339.64136,1674.80371
2021-12-01 16:00:00,6871.66901,3637.87384,1348.43218,1855.66524
2021-12-01 17:00:00,7338.13527,3648.72599,1369.11234,1890.00727
2021-12-01 18:00:00,7627.26784,3625.7745,1398.21366,1755.58801
2021-12-01 19:00:00,7810.1904,3666.43883,1420.62673,1542.26031
2021-12-01 20:00:00,8078.9673,3666.22,1432.54935,1201.72019
2021-12-01 21:00:00,8215.82652,3667.00991,1419.94948,943.5279
2021-12-01 22:00:00,8306.60796,3666.44382,1389.30995,586.14615
2021-12-01 23:00:00,8153.40163,3666.17204,1360.90583,227.35452
2021-12-02 00:00:00,8599.69847,3628.68307,1356.86281,40.42715
2021-12-02 01:00:00,8413.92272,3625.28047,1301.6562,0
2021-12-02 02:00:00,8145.48574,3628.76778,1265.56591,24.98386
2021-12-02 03:00:00,7827.17575,3612.66082,1188.14133,79.59891
2021-12-02 04:00:00,7141.67542,3616.44425,1191.02472,148.52186
2021-12-02 05:00:00,6327.00031,3615.52009,1173.22022,121.48132
2021-12-02 06:00:00,5640.54168,3600.40593,1118.11278,44.9732
2021-12-02 07:00:00,5297.03391,3620.66075,1083.01717,0
2021-12-02 08:00:00,5005.31575,3612.45123,1062.81111,0
2021-12-02 09:00:00,4782.66366,3611.32879,1036.24458,58.34436
2021-12-02 10:00:00,4771.31689,3582.73812,1041.02259,153.82163
2021-12-02 11:00:00,4873.11963,3583.63818,1075.78199,373.74195
2021-12-02 12:00:00,5064.34683,3601.16603,1121.33767,643.19827
2021-12-02 13:00:00,5438.29949,3618.97977,1174.94957,1002.88622
2021-12-02 14:00:00,5934.42956,3616.33836,1272.82247,1381.15947
2021-12-02 15:00:00,6404.24444,3597.76489,1330.83633,1610.9712
2021-12-02 16:00:00,6856.97091,3600.68112,1343.94297,1747.46896
2021-12-02 17:00:00,7333.30944,3612.74334,1367.21567,1750.02152
2021-12-02 18:00:00,7632.22205,3590.87717,1397.46211,1593.11395
2021-12-02 19:00:00,7821.84726,3629.1042,1420.64164,1365.33923
2021-12-02 20:00:00,8096.69398,3627.5296,1431.41307,1036.10133
2021-12-02 21:00:00,8238.03008,3630.28262,1416.89846,792.6075
2021-12-02 22:00:00,8331.43688,3628.34325,1383.22116,466.12344
2021-12-02 23:00:00,8181.11087,3626.78362,1352.55299,147.96316
2021-12-03 00:00:00,8624.89082,3597.62443,1345.21747,0
2021-12-03 01:00:00,8443.08748,3594.0619,1289.11471,0
2021-12-03 02:00:00,8178.53251,3599.186,1252.26056,19.18782
2021-12-03 03:00:00,7863.31077,3584.1002,1173.87616,79.39133
2021-12-03 04:00:00,7174.86141,3588.47115,1176.07868,141.04547
2021-12-03 05:00:00,6353.02078,3587.79297,1157.73435,114.37822
2021-12-03 06:00:00,5657.40227,3572.83886,1101.65511,40.16481
2021-12-03 07:00:00,5304.57552,3592.95821,1065.91641,0
2021-12-03 08:00:00,5004.04194,3583.65376,1045.16746,0
2021-12-03 09:00:00,4773.53543,3583.81272,1018.46564,75.24032
2021-12-03 10:00:00,4756.23818,3556.89912,1023.62452,177.79491
2021-12-03 11:00:00,4854.601,3558.09811,1059.35083,395.32253
2021-12-03 12:00:00,5044.75056,3573.10103,1105.89984,649.83331
2021-12-03 13:00:00,5418.76832,3592.43606,1161.21097,970.22542
2021-12-03 14:00:00,5916.83126,3590.18,1261.36551,1299.77358
2021-12-03 15:00:00,6389.9821,3572.21837,1321.53795,1485.47311
2021-12-03 16:00:00,6847.72425,3574.33933,1336.33458,1570.04562
2021-12-03 17:00:00,7329.75289,3587.2584,1360.5151,1539.362
2021-12-03 18:00:00,7634.36828,3566.16097,1391.04207,1365.94495
2021-12-03 19:00:00,7827.97494,3602.66187,1414.40943,1131.75334
2021-12-03 20:00:00,8106.46318,3600.12696,1424.57777,826.81741
2021-12-03 21:00:00,8250.55483,3604.27031,1409.24574,607.80545
2021-12-03 22:00:00,8345.63775,3601.35833,1374.30467,324.8253
2021-12-03 23:00:00,8197.14878,3598.88671,1342.80732,60.33234
2021-12-01 00:00:00,8579.75866,3739.01416,1389.77357,177.78735
2021-12-01 01:00:00,8394.87793,3736.1785,1347.56143,13.81596
2021-12-01 02:00:00,8127.84404,3733.85196,1320.96878,45.77365
2021-12-01 03:00:00,7811.47054,3714.11783,1257.70138,80.33086
2021-12-01 04:00:00,7134.2676,3715.81426,1268.95922,156.63637
2021-12-01 05:00:00,6331.27829,3714.01608,1258.51052,128.24734
2021-12-01 06:00:00,5657.46556,3698.33364,1218.95347,51.23292
2021-12-01 07:00:00,5323.83729,3719.07008,1195.58855,0
2021-12-01 08:00:00,5038.62831,3714.74976,1183.96175,0
2021-12-01 09:00:00,4818.5365,3709.07576,1162.4192,0.32521
2021-12-01 10:00:00,4805.93852,3674.52689,1164.44785,59.16699
2021-12-01 11:00:00,4902.55561,3674.36549,1187.37873,249.82002
2021-12-01 12:00:00,5085.30821,3700.86283,1220.20351,521.75206
2021-12-01 13:00:00,5449.90031,3713.27144,1251.89184,935.72011
2021-12-01 14:00:00,5936.68789,3709.26162,1319.70131,1403.7969
2021-12-01 15:00:00,6396.95596,3688.51459,1350.80667,1723.4084
2021-12-01 16:00:00,6841.17167,3694.25639,1343.76256,1979.85758
2021-12-01 17:00:00,7311.04079,3703.2742,1354.52555,2073.06746
2021-12-01 18:00:00,7605.65735,3678.67741,1378.80366,1988.58587
2021-12-01 19:00:00,7794.65876,3723.03633,1397.97684,1812.30198
2021-12-01 20:00:00,8070.23052,3724.87309,1413.5311,1465.62099
2021-12-01 21:00:00,8214.40716,3722.68713,1407.66469,1191.00581
2021-12-01 22:00:00,8311.40306,3724.20294,1387.84455,789.67408
2021-12-01 23:00:00,8165.03138,3725.88319,1367.91287,368.89179
2021-12-02 00:00:00,8613.4003,3675.93242,1376.03158,90.40808
2021-12-02 01:00:00,8429.81778,3672.77252,1324.6509,0
2021-12-02 02:00:00,8163.53246,3673.77008,1291.49859,31.96472
2021-12-02 03:00:00,7846.93836,3656.10981,1218.07617,79.84559
2021-12-02 04:00:00,7159.88486,3658.99927,1223.38454,152.59042
2021-12-02 05:00:00,6341.36391,3657.70108,1207.58644,125.09775
2021-12-02 06:00:00,5649.96915,3642.34362,1156.41553,47.86458
2021-12-02 07:00:00,5301.41495,3662.80462,1123.92278,0
2021-12-02 08:00:00,5004.89808,3656.26061,1105.60213,0
2021-12-02 09:00:00,4777.9436,3653.18895,1079.74699,38.67665
2021-12-02 10:00:00,4763.30968,3622.04657,1083.26803,122.66065
2021-12-02 11:00:00,4863.17414,3622.49228,1114.32298,335.47308
2021-12-02 12:00:00,5053.73505,3643.86125,1155.98764,609.43451
2021-12-02 13:00:00,5427.64432,3659.36027,1203.30391,993.57642
2021-12-02 14:00:00,5924.75981,3656.13269,1292.62722,1408.10931
2021-12-02 15:00:00,6396.32855,3636.62848,1342.99799,1672.99093
2021-12-02 16:00:00,6851.74548,3640.75478,1350.40632,1854.53017
2021-12-02 17:00:00,7331.16141,3651.51321,1370.37555,1889.57599
2021-12-02 18:00:00,7633.17673,3628.47762,1399.21876,1756.03886
2021-12-02 19:00:00,7824.98975,3669.33073,1421.54386,1543.50775
2021-12-02 20:00:00,8101.84708,3669.21693,1434.12228,1203.40291
2021-12-02 21:00:00,8244.7255,3669.85482,1422.44207,945.38557
2021-12-02 22:00:00,8339.08517,3669.39511,1393.15529,587.93478
2021-12-02 23:00:00,8189.80425,3669.22301,1365.74277,228.85785
2021-12-03 00:00:00,8631.95329,3631.20666,1362.76282,26.45333
2021-12-03 01:00:00,8451.22758,3627.81672,1307.89662,0
2021-12-03 02:00:00,8187.72131,3631.17125,1272.12669,23.54248
2021-12-03 03:00:00,7873.32588,3614.98139,1195.00132,79.54712
2021-12-03 04:00:00,7183.99778,3618.71699,1198.09897,146.40896
2021-12-03 05:00:00,6360.0959,3617.77287,1180.424,119.46111
2021-12-03 06:00:00,5661.86106,3602.64581,1125.44341,43.6284
2021-12-03 07:00:00,5306.3999,3622.91146,1090.27964,0
2021-12-03 08:00:00,5003.39916,3614.79103,1070.02436,0
2021-12-03 09:00:00,4770.72292,3613.56453,1043.24365,62.58111
2021-12-03 10:00:00,4751.81012,3584.83754,1047.74051,159.66578
2021-12-03 11:00:00,4849.27793,3585.71338,1082.07991,378.47767
2021-12-03 12:00:00,5039.20872,3603.44631,1127.22932,643.52371
2021-12-03 13:00:00,5413.32773,3621.1364,1180.31253,992.2639
2021-12-03 14:00:00,5912.00181,3618.46359,1277.50077,1357.26745
2021-12-03 15:00:00,6386.14891,3599.84057,1334.89253,1575.18121
2021-12-03 16:00:00,6845.33574,3602.82144,1347.53555,1697.86677
2021-12-03 17:00:00,7328.97902,3614.81391,1370.63462,1691.76667
2021-12-03 18:00:00,7635.19096,3592.88542,1400.88792,1530.93269
2021-12-03 19:00:00,7829.88972,3631.25267,1424.10871,1301.94828
2021-12-03 20:00:00,8109.367,3629.75609,1435.20358,979.69969
2021-12-03 21:00:00,8254.18732,3632.39604,1421.06139,743.06306
2021-12-03 22:00:00,8349.69514,3630.53578,1387.91231,428.49901
2021-12-03 23:00:00,8201.67447,3629.0504,1357.575,124.90406
2021-12-04 00:00:00,8644.47081,3599.5285,1350.52291,0
2021-12-04 01:00:00,8465.78645,3595.97595,1294.44241,0
2021-12-04 02:00:00,8204.28357,3600.99964,1257.66801,17.53707
2021-12-04 03:00:00,7891.49193,3585.85116,1179.28535,79.33005
2021-12-04 04:00:00,7200.7969,3590.18596,1181.54719,135.69311
2021-12-04 05:00:00,6373.43249,3589.49281,1163.21667,109.13056
2021-12-04 06:00:00,5670.73164,3574.52884,1107.06003,36.9019
2021-12-04 07:00:00,5310.6815,3594.65647,1071.1881,0
2021-12-04 08:00:00,5003.29338,3585.41933,1050.37446,0
2021-12-04 09:00:00,4766.65378,3585.49953,1023.51415,80.49787
2021-12-04 10:00:00,4744.68709,3558.48333,1028.53885,183.12933
2021-12-04 11:00:00,4840.31605,3559.66395,1064.15432,393.45279
2021-12-04 12:00:00,5029.56066,3574.82156,1110.61475,634.89531
2021-12-04 13:00:00,5403.56034,3594.06336,1165.81449,929.15963
2021-12-04 14:00:00,5903.06614,3591.78368,1265.84627,1230.18784
2021-12-04 15:00:00,6378.75737,3573.78457,1325.85487,1391.53198
2021-12-04 16:00:00,6840.36344,3575.95422,1340.49641,1449.89029
2021-12-04 17:00:00,7326.80206,3588.82083,1364.66794,1404.8196
2021-12-04 18:00:00,7635.85273,3567.67629,1395.27758,1228.97665
2021-12-04 19:00:00,7832.57115,3604.28309,1418.70852,997.86488
2021-12-04 20:00:00,8113.9162,3601.80696,1429.04868,711.86596
2021-12-04 21:00:00,8260.18843,3605.86511,1413.86085,509.59659
2021-12-04 22:00:00,8356.60934,3603.01265,1379.11581,252.99935
2021-12-04 23:00:00,8209.59036,3600.5969,1347.68686,19.27985
2021-12-02 00:00:00,9019.62225,3733.93996,1327.15737,175.88898
2021-12-02 01:00:00,8812.47649,3731.07849,1289.17277,16.71458
2021-12-02 02:00:00,8519.60656,3729.01924,1264.98909,47.34106
2021-12-02 03:00:00,8167.77428,3709.45185,1205.65466,80.38317
2021-12-02 04:00:00,7419.04082,3711.24419,1218.04927,152.97933
2021-12-02 05:00:00,6528.69644,3709.48618,1208.70553,124.48645
2021-12-02 06:00:00,5758.86238,3693.83003,1172.09095,49.19701
2021-12-02 07:00:00,5350.43092,3714.54431,1150.16415,0
2021-12-02 08:00:00,5015.30012,3710.04508,1138.53174,0
2021-12-02 09:00:00,4761.22494,3704.58043,1117.29551,0
2021-12-02 10:00:00,4737.82442,3670.30552,1118.55651,50.05257
2021-12-02 11:00:00,4848.41908,3670.19306,1138.45002,229.85968
2021-12-02 12:00:00,5070.80719,3696.27792,1167.89378,490.30734
2021-12-02 13:00:00,5487.37513,3708.93506,1195.78798,888.58513
2021-12-02 14:00:00,6028.39507,3704.98816,1258.20018,1344.03877
2021-12-02 15:00:00,6554.87421,3684.34119,1286.067,1654.80211
2021-12-02 16:00:00,7071.19903,3689.95299,1277.71005,1905.16247
2021-12-02 17:00:00,7605.03897,3699.11078,1287.04314,1998.68925
2021-12-02 18:00:00,7950.4561,3674.63959,1309.54401,1922.68287
2021-12-02 19:00:00,8170.15555,3718.7165,1327.99176,1756.78065
2021-12-02 20:00:00,8471.80926,3720.39638,1343.62458,1424.6993
2021-12-02 21:00:00,8625.91421,3718.43766,1339.19083,1160.67785
2021-12-02 22:00:00,8710.55712,3719.79439,1321.46482,772.23613
2021-12-02 23:00:00,8546.2454,3721.32566,1304.35847,364.23124
2021-12-03 00:00:00,8729.54405,3672.43537,1314.94909,75.54708
2021-12-03 01:00:00,8556.19903,3669.25746,1266.3745,0
2021-12-03 02:00:00,8299.20918,3670.43929,1234.63686,31.13522
2021-12-03 03:00:00,7988.53121,3652.89404,1163.66033,79.81419
2021-12-03 04:00:00,7281.08769,3655.84983,1169.31469,148.99898
2021-12-03 05:00:00,6425.26188,3654.57915,1153.92594,121.55846
2021-12-03 06:00:00,5689.13997,3639.2397,1104.19707,45.69513
2021-12-03 07:00:00,5299.06442,3659.68536,1072.09198,0
2021-12-03 08:00:00,4967.00377,3653.01831,1053.08075,0
2021-12-03 09:00:00,4712.05166,3650.09087,1027.1293,41.44325
2021-12-03 10:00:00,4680.0319,3619.13739,1030.19925,124.92339
2021-12-03 11:00:00,4775.16273,3619.61645,1059.46064,332.29053
2021-12-03 12:00:00,4972.59625,3640.70135,1099.08616,597.21956
2021-12-03 13:00:00,5358.28715,3656.37161,1144.73902,964.05264
2021-12-03 14:00:00,5872.95393,3653.18749,1231.5968,1360.15698
2021-12-03 15:00:00,6367.0987,3633.75216,1281.22927,1609.50029
2021-12-03 16:00:00,6849.44014,3637.78889,1289.10974,1774.66987
2021-12-03 17:00:00,7355.46236,3648.64371,1308.79119,1801.10892
2021-12-03 18:00:00,7681.38267,3625.69478,1336.47689,1666.98977
2021-12-03 19:00:00,7887.31701,3666.35339,1358.45151,1457.37942
2021-12-03 20:00:00,8175.7191,3666.13163,1370.67682,1130.15288
2021-12-03 21:00:00,8324.63297,3666.92617,1359.57367,883.28244
2021-12-03 22:00:00,8419.99615,3666.3568,1331.03434,543.00442
2021-12-03 23:00:00,8271.60481,3666.08222,1305.31899,203.7253
2021-12-04 00:00:00,8687.34645,3628.83181,1303.33097,0
2021-12-04 01:00:00,8514.90729,3625.42994,1250.66562,0
2021-12-04 02:00:00,8259.43625,3628.90946,1215.89022,21.54971
2021-12-04 03:00:00,7951.34026,3612.79762,1140.61617,79.47214
2021-12-04 04:00:00,7254.86291,3616.57814,1143.77298,138.47131
2021-12-04 05:00:00,6414.53257,3615.65288,1126.26667,111.6491
2021-12-04 06:00:00,5695.5479,3600.53799,1072.22443,38.82212
2021-12-04 07:00:00,5319.32064,3620.79366,1037.16819,0
2021-12-04 08:00:00,4996.98761,3612.58925,1016.08492,0
2021-12-04 09:00:00,4747.44807,3611.46073,989.16363,69.13213
2021-12-04 10:00:00,4716.11719,3582.8619,993.39259,165.4217
2021-12-04 11:00:00,4806.90495,3583.76062,1026.47067,372.54906
2021-12-04 12:00:00,4995.51039,3601.30052,1070.14695,617.78305
2021-12-04 13:00:00,5370.81552,3619.10696,1122.35972,928.14063
2021-12-04 14:00:00,5874.60835,3616.46361,1218.17044,1252.00824
2021-12-04 15:00:00,6356.86481,3597.88733,1275.69812,1435.11872
2021-12-04 16:00:00,6827.58736,3600.80734,1289.39586,1520.9255
2021-12-04 17:00:00,7323.96333,3612.86541,1312.57389,1495.20315
2021-12-04 18:00:00,7642.6928,3590.99559,1341.88766,1332.48316
2021-12-04 19:00:00,7845.86254,3629.23078,1364.86334,1109.46417
2021-12-04 20:00:00,8132.9411,3627.66093,1375.41728,815.58015
2021-12-04 21:00:00,8283.26349,3630.40713,1361.49393,603.63011
2021-12-04 22:00:00,8381.90476,3628.47251,1328.55177,327.32459
2021-12-04 23:00:00,8237.31949,3626.91727,1299.43941,67.97358
2021-12-05 00:00:00,8923.99691,3639.87906,1280.31,0
2021-12-05 01:00:00,8790.59839,3636.53403,1219.04537,0
2021-12-05 02:00:00,8573.48815,3639.4314,1176.8737,19.80931
2021-12-05 03:00:00,8296.25293,3622.95637,1097.40903,79.3987
2021-12-05 04:00:00,7574.61577,3626.52778,1100.03706,119.72439
2021-12-05 05:00:00,6669.52627,3625.51514,1084.32203,93.00596
2021-12-05 06:00:00,5866.7684,3610.34341,1038.72518,27.68374
2021-12-05 07:00:00,5404.07926,3630.64703,1019.61959,0
2021-12-05 08:00:00,4998.73515,3622.83222,1013.35607,0
2021-12-05 09:00:00,4673.8536,3621.24789,1002.34955,76.48622
2021-12-05 10:00:00,4584.09465,3592.05242,1017.24203,164.97459
2021-12-05 11:00:00,4639.20755,3592.84489,1060.56142,337.98711
2021-12-05 12:00:00,4813.74411,3611.28303,1113.58278,533.61749
2021-12-05 13:00:00,5185.71419,3628.54809,1168.2472,755.70301
2021-12-05 14:00:00,5704.33892,3625.76781,1266.22249,989.96937
2021-12-05 15:00:00,6215.00798,3606.97391,1321.30058,1099.45873
2021-12-05 16:00:00,6730.90788,3610.1769,1329.71527,1111.17574
2021-12-05 17:00:00,7279.91604,3621.93009,1346.43398,1050.27627
2021-12-05 18:00:00,7652.31193,3599.7869,1372.00796,894.25283
2021-12-05 19:00:00,7893.94372,3638.63601,1389.44374,694.43196
2021-12-05 20:00:00,8216.75951,3637.40768,1392.54652,469.36606
2021-12-05 21:00:00,8395.11298,3639.65961,1370.6291,314.78942
2021-12-05 22:00:00,8511.57315,3638.07077,1328.50665,123.18955
2021-12-05 23:00:00,8386.54979,3636.84001,1292.10783,0
2021-12-03 00:00:00,8886.75352,3737.60302,1313.60329,189.41651
2021-12-03 01:00:00,8742.84991,3734.7603,1261.97428,18.6016
2021-12-03 02:00:00,8514.87294,3732.50801,1228.03152,47.52389
2021-12-03 03:00:00,8228.05114,3712.82037,1153.93635,80.3925
2021-12-03 04:00:00,7503.93325,3714.54322,1157.9068,157.34221
2021-12-03 05:00:00,6602.54314,3712.75635,1141.09493,128.83968
2021-12-03 06:00:00,5807.14788,3697.08134,1088.43945,51.77325
2021-12-03 07:00:00,5355.35982,3717.81157,1054.47294,0
2021-12-03 08:00:00,4963.58555,3713.44135,1034.28433,0
2021-12-03 09:00:00,4654.50956,3707.82565,1007.82618,0
2021-12-03 10:00:00,4580.3808,3673.35285,1011.7878,51.20846
2021-12-03 11:00:00,4649.64576,3673.20533,1043.82836,239.44324
2021-12-03 12:00:00,4836.46479,3699.58789,1086.40653,511.6456
2021-12-03 13:00:00,5219.00867,3712.06551,1136.57062,930.28837
2021-12-03 14:00:00,5743.73395,3708.07309,1229.59695,1406.02866
2021-12-03 15:00:00,6257.38819,3687.35406,1284.48382,1733.28317
2021-12-03 16:00:00,6771.0804,3693.05971,1296.10155,1999.91148
2021-12-03 17:00:00,7313.92653,3702.11647,1318.06488,2100.78843
2021-12-03 18:00:00,7677.6417,3677.55461,1346.91621,2022.38826
2021-12-03 19:00:00,7910.49332,3721.83502,1369.54448,1850.40487
2021-12-03 20:00:00,8223.79124,3723.62797,1380.65071,1502.17095
2021-12-03 21:00:00,8392.30861,3721.5053,1367.56987,1224.86677
2021-12-03 22:00:00,8500.65941,3722.97705,1335.98456,817.1354
2021-12-03 23:00:00,8366.71666,3724.61579,1307.79872,387.60463
2021-12-04 00:00:00,8774.03794,3675.14932,1302.70343,67.9814
2021-12-04 01:00:00,8615.02398,3671.98552,1248.80768,0
2021-12-04 02:00:00,8372.6364,3673.02434,1213.12855,30.35072
2021-12-04 03:00:00,8074.89544,3655.38976,1136.66686,79.78601
2021-12-04 04:00:00,7367.90756,3658.29431,1139.2108,147.86286
2021-12-04 05:00:00,6502.54941,3657.00196,1121.21886,120.47281
2021-12-04 06:00:00,5751.7077,3641.64852,1066.24592,44.97136
2021-12-04 07:00:00,5343.26359,3662.10635,1030.75406,0
2021-12-04 08:00:00,4990.62308,3655.5346,1009.4675,0
2021-12-04 09:00:00,4714.27744,3652.49531,982.59757,43.74738
2021-12-04 10:00:00,4662.83499,3621.39516,987.3038,128.11076
2021-12-04 11:00:00,4742.26874,3621.84842,1021.53433,334.90285
2021-12-04 12:00:00,4927.74254,3643.15374,1066.41293,597.46956
2021-12-04 13:00:00,5303.84505,3658.69121,1120.28508,958.40858
2021-12-04 14:00:00,5814.76543,3655.47325,1218.34785,1347.35394
2021-12-04 15:00:00,6308.92647,3635.9845,1277.72709,1590.2722
2021-12-04 16:00:00,6797.18404,3640.09072,1292.68654,1747.97361
2021-12-04 17:00:00,7313.26657,3650.87081,1316.58946,1769.7244
2021-12-04 18:00:00,7651.60857,3627.85457,1346.27045,1633.45826
2021-12-04 19:00:00,7868.31923,3668.66399,1369.40059,1423.16845
2021-12-04 20:00:00,8167.70738,3668.52609,1379.44516,1099.69387
2021-12-04 21:00:00,8327.20953,3669.19916,1364.69358,856.51344
2021-12-04 22:00:00,8431.31128,3668.71486,1330.52213,522.66284
2021-12-04 23:00:00,8292.71989,3668.51988,1300.41161,191.24434
2021-12-05 00:00:00,8968.47995,3672.79905,1280.16351,0
2021-12-05 01:00:00,8841.86003,3669.62308,1218.39921,0
2021-12-05 02:00:00,8631.34034,3670.78592,1175.85606,23.59151
2021-12-05 03:00:00,8359.298,3653.22863,1095.93574,79.537
2021-12-05 04:00:00,7632.10453,3656.17748,1098.34226,128.82309
2021-12-05 05:00:00,6714.00932,3654.90388,1082.46512,101.86319
2021-12-05 06:00:00,5894.75608,3639.56248,1036.58679,33.3006
2021-12-05 07:00:00,5415.46853,3660.00997,1017.42583,0
2021-12-05 08:00:00,4994.58554,3653.35545,1011.18629,0
2021-12-05 09:00:00,4656.04917,3650.41317,1000.29842,64.8775
