UTC time,avg_hydro_production_forecast,avg_nuclear_production_forecast,avg_unknown_production_forecast,avg_wind_production_forecast
2021-11-14 00:00:00,9493.51779,6913.55592,1527.77311,2374.721
2021-11-14 01:00:00,9462.93332,6891.73853,1518.41573,2419.23331
2021-11-14 02:00:00,9297.7738,6894.14367,1513.46289,2366.18179
2021-11-14 03:00:00,9188.98782,6889.21889,1519.7839,2359.79735
2021-11-14 04:00:00,9125.43609,6905.72992,1525.39721,2243.43648
2021-11-14 05:00:00,9062.68663,6914.72006,1527.48285,2392.73859
2021-11-14 06:00:00,9016.70617,6907.49806,1512.95316,2430.48044
2021-11-14 07:00:00,9091.12274,6920.87807,1494.79148,2471.09024
2021-11-14 08:00:00,9232.03585,6941.8077,1474.79602,2526.37799
2021-11-14 09:00:00,9298.68527,6947.71728,1450.80737,2582.03656
2021-11-14 10:00:00,9446.12718,6955.8119,1435.12356,2607.11783
2021-11-14 11:00:00,9530.02973,6949.33986,1427.51339,2656.50964
2021-11-14 12:00:00,9445.45522,6946.47279,1428.7095,2682.72875
2021-11-14 13:00:00,9295.93775,6943.42872,1428.58955,2669.69881
2021-11-14 14:00:00,9205.34332,6942.72729,1424.40501,2628.87983
2021-11-14 15:00:00,9074.24817,6956.84406,1423.231,2609.02075
2021-11-14 16:00:00,9052.42822,6961.3795,1429.52717,2582.94745
2021-11-14 17:00:00,9061.33617,6957.2959,1462.84402,2616.00911
2021-11-14 18:00:00,8984.73629,6980.86085,1463.6979,2650.5652
2021-11-14 19:00:00,8841.63114,6978.35945,1461.72572,2638.5572
2021-11-14 20:00:00,8769.39351,6967.6726,1463.57605,2630.56679
2021-11-14 21:00:00,8720.98004,6976.60024,1472.47353,2646.38047
2021-11-14 22:00:00,8632.88924,7000.99861,1471.24893,2660.09951
2021-11-14 23:00:00,8629.03515,7010.08579,1478.28642,2692.58587
2021-11-15 00:00:00,8501.95353,6979.39394,1451.50243,3536.89753
2021-11-15 01:00:00,8375.50746,6960.00808,1446.49747,3611.79995
2021-11-15 02:00:00,8120.25219,6958.19297,1443.1623,3564.4837
2021-11-15 03:00:00,7898.73515,6956.23579,1450.23644,3563.17241
2021-11-15 04:00:00,7721.88924,6969.93527,1455.47146,3439.57392
2021-11-15 05:00:00,7634.53081,6979.30893,1456.948,3591.76241
2021-11-15 06:00:00,7559.56714,6974.38298,1441.94546,3626.43134
2021-11-15 07:00:00,7604.92879,6984.71116,1420.82964,3656.11634
2021-11-15 08:00:00,7674.35338,7005.09696,1397.55342,3708.09192
2021-11-15 09:00:00,7649.47288,7010.93978,1367.96495,3759.84088
2021-11-15 10:00:00,7652.20219,7019.32747,1349.03293,3755.89538
2021-11-15 11:00:00,7605.66772,7014.63637,1337.99005,3784.12103
2021-11-15 12:00:00,7488.16454,7010.4596,1334.66898,3783.70397
2021-11-15 13:00:00,7358.8006,7009.30905,1331.98948,3735.45857
2021-11-15 14:00:00,7298.78263,7007.14264,1326.20007,3654.49857
2021-11-15 15:00:00,7243.41411,7020.76798,1325.14021,3606.80697
2021-11-15 16:00:00,7398.2821,7025.99981,1331.37192,3551.61524
2021-11-15 17:00:00,7670.07705,7022.03848,1365.25794,3569.32214
2021-11-15 18:00:00,7842.99789,7046.0479,1365.15941,3585.80828
2021-11-15 19:00:00,7958.53908,7041.2124,1366.7914,3533.56144
2021-11-15 20:00:00,8045.13237,7030.61832,1372.52298,3501.79862
2021-11-15 21:00:00,8136.28373,7039.09335,1384.86933,3493.64317
2021-11-15 22:00:00,8119.05389,7066.26251,1389.37965,3480.03954
2021-11-15 23:00:00,8132.70046,7071.84719,1400.57006,3487.68612
2021-11-16 00:00:00,8158.86736,7044.12992,1370.01173,3369.6328
2021-11-16 01:00:00,8068.07709,7027.01566,1365.60261,3439.8345
2021-11-16 02:00:00,7868.41567,7021.22836,1362.10185,3391.50374
2021-11-16 03:00:00,7698.02103,7022.05246,1368.24882,3389.12073
2021-11-16 04:00:00,7554.90787,7033.12399,1372.97975,3265.94899
2021-11-16 05:00:00,7489.84734,7042.85671,1374.82816,3417.22126
2021-11-16 06:00:00,7396.5356,7040.07543,1360.87816,3451.51517
2021-11-16 07:00:00,7391.33615,7047.53461,1340.77601,3481.99159
2021-11-16 08:00:00,7386.96007,7067.4053,1318.65048,3533.49582
2021-11-16 09:00:00,7275.1867,7073.1763,1290.30651,3584.79959
2021-11-16 10:00:00,7184.21115,7081.84387,1272.82062,3584.17693
2021-11-16 11:00:00,7064.25931,7078.82347,1262.25577,3614.57318
2021-11-16 12:00:00,6922.79255,7073.41503,1258.71302,3617.14532
2021-11-16 13:00:00,6815.09204,7074.03572,1256.40616,3573.25988
2021-11-16 14:00:00,6794.87663,7070.49129,1250.28587,3497.50752
2021-11-16 15:00:00,6800.97226,7083.64655,1249.3513,3453.11709
2021-11-16 16:00:00,7040.08024,7089.54255,1254.96483,3401.51233
2021-11-16 17:00:00,7398.48594,7085.68719,1286.96646,3420.59194
2021-11-16 18:00:00,7623.73477,7110.12864,1284.72293,3438.86396
2021-11-16 19:00:00,7754.14122,7103.09763,1287.62487,3391.70322
2021-11-16 20:00:00,7815.80704,7092.58623,1293.6208,3363.47466
2021-11-16 21:00:00,7884.01331,7100.62223,1305.739,3358.63687
2021-11-16 22:00:00,7840.81531,7130.39683,1311.32906,3348.92507
2021-11-16 23:00:00,7855.89825,7132.69249,1322.64543,3360.14084
2021-11-14 00:00:00,8896.77799,6939.50699,1361.04162,2523.00004
2021-11-14 01:00:00,8541.62941,6954.29142,1318.07544,2610.99997
2021-11-14 02:00:00,8428.58238,6953.60319,1280.35283,2665.00003
2021-11-14 03:00:00,8564.98983,6972.08887,1331.66134,2607.99995
2021-11-14 04:00:00,8837.31258,6982.49895,1386.91786,2450.00005
2021-11-14 05:00:00,9090.49884,6987.21334,1472.47856,2250.99998
2021-11-14 06:00:00,9575.56974,6984.19993,1573.2282,2018.99999
2021-11-14 07:00:00,9979.18931,6977.8129,1642.29177,1766.00001
2021-11-14 08:00:00,10367.52355,6980.06859,1702.35954,1533.00007
2021-11-14 09:00:00,10583.81929,6981.62517,1717.4139,1316.99998
2021-11-14 10:00:00,10424.16209,6968.11861,1717.37198,1145.99997
2021-11-14 11:00:00,10511.62025,6965.33462,1713.01293,1020.99999
2021-11-14 12:00:00,10560.61904,6978.19409,1708.00203,934.00001
2021-11-14 13:00:00,10608.03804,6980.35584,1706.80988,892.99999
2021-11-14 14:00:00,10755.30523,6962.71094,1716.72882,939.00002
2021-11-14 15:00:00,10742.18064,6976.93097,1727.37413,1095.99996
2021-11-14 16:00:00,10734.16961,6983.95577,1730.72424,1356.00002
2021-11-14 17:00:00,10570.09337,6984.43866,1706.24262,1728.00001
2021-11-14 18:00:00,10381.32809,6983.075,1698.30485,2150.00001
2021-11-14 19:00:00,10213.1335,6984.9825,1653.85474,2607.99995
2021-11-14 20:00:00,9716.22295,6969.68412,1616.1815,3083.99985
2021-11-14 21:00:00,9278.6504,6956.85066,1537.55488,3489.99995
2021-11-14 22:00:00,8955.51101,6957.88515,1486.34505,3843.9999
2021-11-14 23:00:00,8306.90478,6947.55192,1437.7312,4318.00005
2021-11-15 00:00:00,9127.15201,6986.05619,1522.7888,4919.44269
2021-11-15 01:00:00,8928.01258,6962.92754,1507.99087,5009.53094
2021-11-15 02:00:00,8553.01186,6966.5465,1500.46963,4956.93463
2021-11-15 03:00:00,8214.5209,6960.39703,1504.39447,4939.75373
2021-11-15 04:00:00,7952.52207,6978.29113,1509.84211,4768.15457
2021-11-15 05:00:00,7799.58914,6987.08524,1513.33189,4891.69423
2021-11-15 06:00:00,7752.6255,6978.64398,1500.9706,4870.31857
2021-11-15 07:00:00,7898.27796,6993.03286,1488.50385,4836.94153
2021-11-15 08:00:00,8123.82673,7014.05954,1474.86826,4824.20498
2021-11-15 09:00:00,8297.90438,7019.7366,1460.71891,4806.67589
2021-11-15 10:00:00,8520.16909,7027.78736,1451.76518,4713.45619
2021-11-15 11:00:00,8656.69593,7020.60961,1449.78447,4660.35036
2021-11-15 12:00:00,8617.56533,7018.20836,1457.18706,4574.11256
2021-11-15 13:00:00,8465.32073,7014.29477,1461.28724,4438.57185
2021-11-15 14:00:00,8331.05219,7014.00015,1458.95188,4273.36554
2021-11-15 15:00:00,8137.97563,7028.101,1457.78991,4147.40343
2021-11-15 16:00:00,8094.65969,7032.60112,1463.30651,4018.87953
2021-11-15 17:00:00,8159.82979,7028.21513,1493.1412,3964.64347
2021-11-15 18:00:00,8206.08907,7052.0584,1492.34059,3907.39816
2021-11-15 19:00:00,8281.10844,7050.3384,1486.95979,3762.10621
2021-11-15 20:00:00,8415.63033,7039.42524,1483.58172,3709.27292
2021-11-15 21:00:00,8559.71903,7048.10406,1487.17956,3664.16478
2021-11-15 22:00:00,8611.77182,7071.60303,1479.20232,3615.44252
2021-11-15 23:00:00,8637.4313,7081.94673,1480.42418,3593.13739
2021-11-16 00:00:00,8631.9421,7050.93852,1451.99593,3334.08515
2021-11-16 01:00:00,8478.97094,7030.20685,1443.89257,3409.36389
2021-11-16 02:00:00,8158.5878,7029.6669,1439.11271,3364.32525
2021-11-16 03:00:00,7856.61607,7026.44117,1444.8705,3368.0619
2021-11-16 04:00:00,7592.17112,7041.56564,1450.03237,3256.39658
2021-11-16 05:00:00,7408.70795,7050.73822,1452.28718,3416.77156
2021-11-16 06:00:00,7295.07051,7044.55925,1438.46734,3466.16789
2021-11-16 07:00:00,7342.26929,7055.94093,1420.52841,3511.32129
2021-11-16 08:00:00,7462.78534,7076.43076,1400.7992,3580.3365
2021-11-16 09:00:00,7555.51612,7082.04106,1376.72009,3650.27406
2021-11-16 10:00:00,7709.07697,7090.38217,1361.5323,3666.22288
2021-11-16 11:00:00,7827.46869,7084.95975,1353.65092,3713.35291
2021-11-16 12:00:00,7833.68954,7081.26665,1353.84601,3732.2476
2021-11-16 13:00:00,7779.55391,7079.21864,1353.53601,3702.44654
2021-11-16 14:00:00,7737.52655,7077.48155,1348.80492,3638.37679
2021-11-16 15:00:00,7617.9995,7091.09602,1347.7469,3607.77524
2021-11-16 16:00:00,7653.60361,7096.28476,1353.56314,3568.14534
2021-11-16 17:00:00,7784.42466,7092.01872,1385.55792,3603.07226
2021-11-16 18:00:00,7861.50393,7116.30063,1384.61176,3636.86085
2021-11-16 19:00:00,7930.91252,7112.27952,1384.2661,3603.87306
2021-11-16 20:00:00,8017.11486,7101.45875,1387.03247,3574.30671
2021-11-16 21:00:00,8137.71573,7109.69039,1396.39336,3572.61943
2021-11-16 22:00:00,8179.40892,7135.91978,1397.04423,3564.49275
2021-11-16 23:00:00,8241.33209,7142.81222,1404.94313,3576.58271
2021-11-17 00:00:00,7905.02444,7114.73434,1371.76527,3926.12473
2021-11-17 01:00:00,7818.60151,7096.24944,1365.15903,4014.79178
2021-11-17 02:00:00,7570.9212,7091.78387,1360.64147,3971.46694
2021-11-17 03:00:00,7311.43765,7091.30758,1365.8755,3975.60157
2021-11-17 04:00:00,7027.4103,7103.83361,1370.56338,3856.31746
2021-11-17 05:00:00,6779.17925,7113.36176,1372.95475,4014.96087
2021-11-17 06:00:00,6554.01341,7109.30338,1359.82128,4057.56282
2021-11-17 07:00:00,6447.07586,7117.84867,1341.94377,4092.15383
2021-11-17 08:00:00,6412.14989,7137.83038,1322.3019,4153.41641
2021-11-17 09:00:00,6397.58785,7143.36887,1297.82493,4214.9124
2021-11-17 10:00:00,6469.62746,7151.98791,1282.95673,4210.60999
2021-11-17 11:00:00,6588.16078,7148.21679,1274.61493,4241.35281
2021-11-17 12:00:00,6686.14598,7143.30559,1273.55774,4241.27587
2021-11-17 13:00:00,6798.11555,7143.00942,1272.91679,4189.00382
2021-11-17 14:00:00,6903.84388,7139.91178,1267.54909,4100.84273
2021-11-17 15:00:00,6889.07872,7153.06044,1266.6136,4051.55534
2021-11-17 16:00:00,7029.24161,7158.9048,1271.94457,3993.22991
2021-11-17 17:00:00,7239.62481,7154.74434,1302.64402,4014.97736
2021-11-17 18:00:00,7348.83595,7179.45209,1299.83924,4034.34729
2021-11-17 19:00:00,7401.61894,7173.26108,1301.32348,3976.35194
2021-11-17 20:00:00,7412.35528,7162.52182,1305.22202,3935.39524
2021-11-17 21:00:00,7500.93749,7170.32065,1315.23705,3920.65522
2021-11-17 22:00:00,7535.13363,7199.12481,1318.08451,3898.34879
2021-11-17 23:00:00,7661.08065,7202.76783,1327.07566,3897.74455
2021-11-15 00:00:00,7406.31534,6942.7269,1445.45202,4602.00004
2021-11-15 01:00:00,7136.46236,6957.56218,1401.33302,4792.99984
2021-11-15 02:00:00,7055.89155,6957.00088,1369.23536,4995.0001
2021-11-15 03:00:00,7152.98166,6975.62708,1402.44164,5121.00003
2021-11-15 04:00:00,7382.68519,6986.0131,1437.56606,5185.9999
2021-11-15 05:00:00,7614.73073,6990.60832,1505.18395,5213.99989
2021-11-15 06:00:00,8100.8638,6987.69856,1582.2682,5155.00006
2021-11-15 07:00:00,8548.03809,6981.40003,1626.71952,5032.99994
2021-11-15 08:00:00,8951.38683,6983.89949,1663.9209,4977.99992
2021-11-15 09:00:00,9203.10323,6984.98483,1667.05657,4879.99998
2021-11-15 10:00:00,9202.31188,6971.62189,1664.25635,4749.99991
2021-11-15 11:00:00,9408.54506,6968.97842,1656.88143,4630.00002
2021-11-15 12:00:00,9572.91833,6981.66049,1651.93134,4589
2021-11-15 13:00:00,9714.73926,6984.11415,1657.24142,4629.00007
2021-11-15 14:00:00,9896.48579,6966.6451,1673.15811,4769.99994
2021-11-15 15:00:00,9943.55243,6980.80845,1690.49693,4893.00002
2021-11-15 16:00:00,9970.85795,6987.54135,1701.22851,4964.99988
2021-11-15 17:00:00,9907.38411,6988.34798,1690.38674,5009.00009
2021-11-15 18:00:00,9793.33826,6986.48512,1689.25998,5059.00002
2021-11-15 19:00:00,9637.81615,6988.60068,1662.09855,5080.00001
2021-11-15 20:00:00,9216.12735,6973.30696,1631.92383,5006.99986
2021-11-15 21:00:00,8831.37492,6960.84188,1581.16292,4849.00013
2021-11-15 22:00:00,8535.37797,6961.33137,1539.75787,4641.00015
2021-11-15 23:00:00,7976.65855,6951.49268,1501.66993,4549.99988
2021-11-16 00:00:00,8803.44259,6989.1185,1528.09538,4034.98353
2021-11-16 01:00:00,8604.26675,6965.75579,1510.89876,4130.76632
2021-11-16 02:00:00,8222.16647,6969.75749,1502.28589,4090.44328
2021-11-16 03:00:00,7869.60815,6963.28583,1505.26305,4099.51333
2021-11-16 04:00:00,7590.76715,6981.49824,1510.68539,3987.57159
2021-11-16 05:00:00,7416.71534,6990.28963,1514.7461,4153.01811
2021-11-16 06:00:00,7366.34061,6981.57665,1503.22306,4205.99979
2021-11-16 07:00:00,7517.80733,6996.2423,1493.11742,4249.76205
2021-11-16 08:00:00,7757.28696,7017.30779,1482.11699,4323.0884
2021-11-16 09:00:00,7969.89023,7022.90877,1472.0935,4397.3772
2021-11-16 10:00:00,8234.76835,7031.0259,1465.90737,4401.5031
2021-11-16 11:00:00,8422.07906,7023.66843,1466.30851,4441.69715
2021-11-16 12:00:00,8430.69507,7021.34365,1476.40569,4450.1481
2021-11-16 13:00:00,8314.25042,7017.2123,1482.29013,4403.8221
2021-11-16 14:00:00,8191.20125,7017.10012,1480.78181,4319.33203
2021-11-16 15:00:00,7977.41495,7031.154,1479.61367,4276.63341
2021-11-16 16:00:00,7890.8588,7035.67236,1484.85083,4223.4584
2021-11-16 17:00:00,7909.47186,7031.22892,1513.3575,4254.69781
2021-11-16 18:00:00,7927.96989,7055.06754,1512.04023,4283.01074
2021-11-16 19:00:00,7989.49266,7053.56996,1505.07452,4230.44514
2021-11-16 20:00:00,8116.59248,7042.64399,1499.41938,4185.79382
2021-11-16 21:00:00,8268.49273,7051.31272,1500.75456,4170.5265
2021-11-16 22:00:00,8345.66701,7074.53918,1489.76899,4146.19366
2021-11-16 23:00:00,8393.37431,7085.26524,1488.47336,4143.3451
2021-11-17 00:00:00,8119.10485,7053.29707,1450.47275,4177.59827
2021-11-17 01:00:00,7980.52065,7029.36141,1438.15535,4282.90082
2021-11-17 02:00:00,7647.97135,7033.40619,1431.39883,4246.62317
2021-11-17 03:00:00,7298.62538,7026.68106,1435.33464,4262.36476
2021-11-17 04:00:00,6958.96669,7045.31463,1440.38297,4160.41188
2021-11-17 05:00:00,6674.93679,7053.94183,1443.71044,4335.072
2021-11-17 06:00:00,6499.93638,7044.82825,1431.53341,4402.14355
2021-11-17 07:00:00,6507.1022,7059.65111,1417.95887,4458.39019
2021-11-17 08:00:00,6623.97965,7080.6906,1403.1031,4548.09211
2021-11-17 09:00:00,6794.46894,7086.25237,1386.5789,4639.74738
2021-11-17 10:00:00,7059.77549,7094.17736,1376.5417,4655.42787
2021-11-17 11:00:00,7326.48746,7086.66306,1372.98935,4708.53046
2021-11-17 12:00:00,7481.88217,7084.54013,1377.97869,4728.66143
2021-11-17 13:00:00,7553.71976,7080.19373,1380.91371,4690.55135
2021-11-17 14:00:00,7568.9745,7079.96199,1377.61847,4611.21331
2021-11-17 15:00:00,7412.19876,7094.09507,1376.56616,4577.56956
2021-11-17 16:00:00,7346.36508,7098.56374,1381.79859,4531.50608
2021-11-17 17:00:00,7356.04653,7093.97861,1411.16089,4575.68345
2021-11-17 18:00:00,7349.37686,7118.11186,1408.99957,4616.20338
2021-11-17 19:00:00,7370.08841,7116.71598,1405.98812,4571.17477
2021-11-17 20:00:00,7429.13812,7105.60951,1404.7136,4521.61582
2021-11-17 21:00:00,7571.87927,7114.04727,1409.99267,4505.73716
2021-11-17 22:00:00,7687.61666,7137.20076,1405.40356,4478.77398
2021-11-17 23:00:00,7829.75901,7148.03978,1408.81249,4472.98828
2021-11-18 00:00:00,7561.59647,7116.95276,1368.59387,5066.39476
2021-11-18 01:00:00,7466.8167,7094.1036,1357.53995,5205.48751
2021-11-18 02:00:00,7155.53734,7095.86282,1350.92752,5179.68529
2021-11-18 03:00:00,6788.69799,7090.64535,1354.21575,5210.32757
2021-11-18 04:00:00,6365.55827,7107.92769,1358.77385,5122.65789
2021-11-18 05:00:00,5948.0013,7116.69812,1362.3073,5315.66762
2021-11-18 06:00:00,5634.01519,7108.66367,1350.9324,5406.74807
2021-11-18 07:00:00,5489.40306,7121.88725,1337.69263,5479.83034
2021-11-18 08:00:00,5489.63311,7142.61775,1323.22977,5597.57524
2021-11-18 09:00:00,5637.39244,7148.11858,1306.77111,5718.75871
2021-11-18 10:00:00,5929.76607,7156.13207,1297.38088,5739.78327
2021-11-18 11:00:00,6314.41949,7149.52261,1293.62918,5804.95126
2021-11-18 12:00:00,6647.15807,7146.76579,1297.64089,5831.94773
2021-11-18 13:00:00,6935.48761,7143.35761,1300.44072,5789.75119
2021-11-18 14:00:00,7110.15568,7142.2812,1296.58622,5698.07555
2021-11-18 15:00:00,7012.91014,7156.16972,1295.65927,5665.86884
2021-11-18 16:00:00,6969.4577,7161.00639,1300.36063,5617.00336
2021-11-18 17:00:00,6960.10021,7156.42398,1328.23823,5676.44514
2021-11-18 18:00:00,6917.92434,7180.92637,1324.10658,5729.42682
2021-11-18 19:00:00,6889.62291,7178.30037,1322.79426,5676.35397
2021-11-18 20:00:00,6874.49702,7167.16906,1322.42185,5604.98905
2021-11-18 21:00:00,7005.75706,7175.25746,1328.11318,5575.02472
2021-11-18 22:00:00,7152.3148,7199.89106,1325.4365,5528.4818
2021-11-18 23:00:00,7389.30427,7208.87228,1329.67888,5503.90163
2021-11-16 00:00:00,6564.73738,6876.36097,1478.12456,4284.99998
2021-11-16 01:00:00,6327.94776,6894.53883,1457.68521,4069.00005
2021-11-16 02:00:00,6332.53059,6889.74409,1451.01716,3844.99985
2021-11-16 03:00:00,6606.59111,6907.92233,1530.14307,3751.99999
2021-11-16 04:00:00,7120.19058,6919.43794,1603.13666,3772.99998
2021-11-16 05:00:00,7637.46433,6928.61596,1697.66717,3761.99985
2021-11-16 06:00:00,8227.45038,6925.18992,1788.3178,3770.00012
2021-11-16 07:00:00,8671.26708,6914.932,1859.03165,3722.0001
2021-11-16 08:00:00,8967.04271,6911.71597,1921.87768,3765.99998
2021-11-16 09:00:00,9146.54841,6918.17055,1937.42234,3752.99994
2021-11-16 10:00:00,9063.80485,6901.125,1935.53994,3735.00014
2021-11-16 11:00:00,9181.86205,6899.07582,1927.84709,3708.00011
2021-11-16 12:00:00,9277.03567,6913.55398,1936.37209,3642.99991
2021-11-16 13:00:00,9387.8033,6910.58056,1938.22981,3641.99996
2021-11-16 14:00:00,9554.35331,6893.29434,1945.70517,3743.00009
2021-11-16 15:00:00,9672.5532,6905.62395,1934.26885,3797.00015
2021-11-16 16:00:00,9717.28585,6918.15852,1912.52099,3797.00015
2021-11-16 17:00:00,9586.5183,6914.04153,1865.10744,3819.00009
2021-11-16 18:00:00,9341.15962,6913.49381,1833.26552,3894.00014
2021-11-16 19:00:00,9046.41849,6917.00719,1774.62735,4042.00002
2021-11-16 20:00:00,8489.28759,6900.69141,1714.23586,4270.99999
2021-11-16 21:00:00,7861.47627,6881.44529,1619.24873,4506.99995
2021-11-16 22:00:00,7319.89132,6890.9385,1565.04155,4678.99999
2021-11-16 23:00:00,6646.59677,6873.99892,1512.98874,4461.00016
2021-11-17 00:00:00,7224.00024,6915.70059,1643.85,4586.05768
2021-11-17 01:00:00,6847.69857,6892.80524,1620.14978,4696.14177
2021-11-17 02:00:00,6299.92188,6896.9657,1609.12969,4658.4746
2021-11-17 03:00:00,5958.70779,6890.64038,1611.00737,4669.83553
2021-11-17 04:00:00,5809.22454,6908.52439,1617.00649,4554.25607
2021-11-17 05:00:00,5852.20923,6917.44117,1621.96588,4720.90331
2021-11-17 06:00:00,6064.88967,6909.06202,1611.12106,4772.15406
2021-11-17 07:00:00,6498.16258,6923.71563,1605.39383,4810.47429
2021-11-17 08:00:00,6964.96114,6944.84013,1599.2551,4881.91227
2021-11-17 09:00:00,7329.7555,6950.53582,1597.54827,4954.0101
2021-11-17 10:00:00,7615.38157,6958.77213,1596.1679,4944.08557
2021-11-17 11:00:00,7809.38562,6951.49928,1601.67444,4973.94968
2021-11-17 12:00:00,7768.39422,6949.06115,1618.51123,4969.4869
2021-11-17 13:00:00,7595.45445,6945.08546,1628.20201,4906.22539
2021-11-17 14:00:00,7448.68158,6945.13165,1629.09436,4802.5112
2021-11-17 15:00:00,7225.83446,6959.18825,1627.75301,4746.37868
2021-11-17 16:00:00,7214.85169,6963.67051,1633.10196,4679.19462
2021-11-17 17:00:00,7314.99071,6959.3936,1660.80749,4702.87214
2021-11-17 18:00:00,7436.63336,6982.89256,1660.96401,4722.34391
2021-11-17 19:00:00,7571.84214,6981.39692,1648.59327,4650.46172
2021-11-17 20:00:00,7692.22715,6970.65068,1637.14567,4594.57588
2021-11-17 21:00:00,7780.02056,6979.60627,1633.3452,4567.89882
2021-11-17 22:00:00,7684.95395,7002.78577,1613.78289,4530.59697
2021-11-17 23:00:00,7549.10926,7013.52502,1606.29335,4515.96785
2021-11-18 00:00:00,7422.71707,6979.89546,1561.03304,4913.28261
2021-11-18 01:00:00,7167.67875,6956.42211,1543.43817,5024.94309
2021-11-18 02:00:00,6707.32819,6960.63149,1534.81868,4984.86123
2021-11-18 03:00:00,6325.54751,6954.04881,1538.10332,4990.35854
2021-11-18 04:00:00,6020.27788,6972.35748,1543.72546,4859.62718
2021-11-18 05:00:00,5819.23469,6981.1089,1547.67568,5016.40647
2021-11-18 06:00:00,5779.58648,6972.32488,1535.78762,5049.35094
2021-11-18 07:00:00,5952.73119,6987.14075,1525.43416,5067.92718
2021-11-18 08:00:00,6227.53355,7008.24002,1514.14934,5118.20094
2021-11-18 09:00:00,6537.84938,7013.89845,1503.90341,5167.68197
2021-11-18 10:00:00,6883.26082,7021.93911,1497.32361,5131.35907
2021-11-18 11:00:00,7222.71202,7014.50672,1497.69244,5136.56995
2021-11-18 12:00:00,7394.47533,7012.27432,1508.05793,5106.58557
2021-11-18 13:00:00,7453.7864,7008.08048,1513.91257,5018.29355
2021-11-18 14:00:00,7453.87412,7008.0075,1512.59164,4891.12716
2021-11-18 15:00:00,7259.8992,7022.14639,1511.37298,4812.12342
2021-11-18 16:00:00,7182.95097,7026.57664,1516.83867,4723.8592
2021-11-18 17:00:00,7176.18556,7022.15804,1546.01008,4725.34377
2021-11-18 18:00:00,7185.27259,7045.95085,1545.51612,4722.33777
2021-11-18 19:00:00,7228.81931,7044.56119,1537.93697,4624.08597
2021-11-18 20:00:00,7289.90381,7033.63289,1532.02426,4563.90676
2021-11-18 21:00:00,7410.93675,7042.3579,1533.29977,4527.67179
2021-11-18 22:00:00,7452.92916,7065.46287,1521.68178,4481.80585
2021-11-18 23:00:00,7506.6815,7076.3178,1520.1679,4460.0487
2021-11-19 00:00:00,7288.84346,7043.48322,1471.45834,3571.90656
2021-11-19 01:00:00,7185.18487,7019.46915,1455.34801,3717.67828
2021-11-19 02:00:00,6908.19884,7023.69172,1446.93404,3710.91526
2021-11-19 03:00:00,6594.63935,7016.8773,1449.55403,3782.83819
2021-11-19 04:00:00,6296.55555,7035.58269,1454.64243,3790.4421
2021-11-19 05:00:00,6054.16825,7044.17961,1458.79215,4049.75685
2021-11-19 06:00:00,5921.43726,7035.01596,1447.74227,4259.12275
2021-11-19 07:00:00,5965.20675,7049.96459,1437.64981,4455.51868
2021-11-19 08:00:00,6092.46455,7071.03396,1426.67727,4710.15146
2021-11-19 09:00:00,6268.34112,7076.64659,1416.32047,4977.40571
2021-11-19 10:00:00,6520.0102,7084.51102,1410.32431,5155.22927
2021-11-19 11:00:00,6754.89462,7076.93578,1410.37034,5370.16265
2021-11-19 12:00:00,6894.10745,7074.88738,1419.55009,5549.55356
2021-11-19 13:00:00,6941.95526,7070.49323,1425.17833,5651.72984
2021-11-19 14:00:00,6920.90846,7070.29876,1423.21058,5691.31803
2021-11-19 15:00:00,6733.52276,7084.50325,1422.12893,5793.46004
2021-11-19 16:00:00,6614.75575,7088.89662,1427.02766,5866.48087
2021-11-19 17:00:00,6596.5562,7084.33673,1454.63779,6062.81376
2021-11-19 18:00:00,6586.48089,7108.42145,1452.01673,6253.02925
2021-11-19 19:00:00,6613.91053,7107.11718,1446.36152,6350.29402
2021-11-19 20:00:00,6676.67164,7096.01382,1441.53381,6293.76643
2021-11-19 21:00:00,6831.18982,7104.50709,1443.35906,6313.03938
2021-11-19 22:00:00,6989.59376,7127.55771,1433.96075,6307.34162
2021-11-19 23:00:00,7151.17765,7138.50503,1433.46748,6315.58048
2021-11-17 00:00:00,6648.25191,6872.06232,1440.16174,4658.99996
2021-11-17 01:00:00,6470.03951,6890.40593,1424.63713,4824.00001
2021-11-17 02:00:00,6499.11337,6885.22068,1425.7174,4997.99996
2021-11-17 03:00:00,6927.60652,6903.54838,1486.23463,5142.99997
2021-11-17 04:00:00,7607.08152,6915.06515,1545.83587,5260.99995
2021-11-17 05:00:00,8302.53235,6924.38718,1622.3274,5338.99987
2021-11-17 06:00:00,8959.85142,6920.99103,1697.62647,5356.99999
2021-11-17 07:00:00,9307.2627,6910.77736,1737.03855,5285.00013
2021-11-17 08:00:00,9476.81503,6907.43983,1766.58594,5280.00004
2021-11-17 09:00:00,9504.22174,6914.14983,1762.51601,5241.99987
2021-11-17 10:00:00,9245.19756,6897.15319,1746.15048,5171.99991
2021-11-17 11:00:00,9260.61247,6894.98329,1735.94775,5059.99997
2021-11-17 12:00:00,9299.99278,6909.5977,1741.12936,4886.00002
2021-11-17 13:00:00,9300.99161,6906.47172,1745.93558,4681.99985
2021-11-17 14:00:00,9515.20524,6889.39046,1761.40449,4519.00004
2021-11-17 15:00:00,9694.29962,6901.82216,1757.21675,4378.00016
2021-11-17 16:00:00,9848.48219,6914.28259,1749.72188,4213.00011
