UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown,avg_wind_production_forecast
6/16/2022 0:00,73316,9880,10855,1468,7007,0,16883,18752,84,1260,16975
6/16/2022 1:00,73276,9857,10872,1468,7002,0,14954,18651,84,1260,15219
6/16/2022 2:00,73541,9823,10872,1468,7258,22,14702,18757,84,1260,14413
6/16/2022 3:00,73993,9924,10880,1469,7392,1625,16909,19092,84,1260,14457
6/16/2022 4:00,75940,10068,10899,1468,7683,10976,16758,19723,84,1260,14607
6/16/2022 5:00,76380,10078,10911,1468,7567,29887,13045,19940,80,1260,11863
6/16/2022 6:00,76243,8883,10872,1468,7755,55486,11546,19854,72,1260,9519
6/16/2022 7:00,74757,6720,10852,1468,7463,82272,13684,19453,60,1260,10784
6/16/2022 8:00,71427,6620,10828,1468,7130,105527,17116,18995,60,1260,13244
6/16/2022 9:00,67107,6606,10788,1468,6926,123145,19222,18763,61,1260,15596
6/16/2022 10:00,62680,6618,10736,1469,7221,130713,21190,18609,64,1260,17390
6/16/2022 11:00,62922,6450,10741,1469,7329,135509,24362,18547,67,1260,20341
6/16/2022 12:00,60827,6165,10726,1468,7578,134235,28172,18484,62,1260,25817
6/16/2022 13:00,59052,6074,10706,1470,7707,123700,32978,18517,67,1260,30920
6/16/2022 14:00,59690,6353,10729,1469,7390,104504,37898,18739,68,1260,34794
6/16/2022 15:00,65350,6481,10728,1469,7341,80420,41229,19090,64,1260,36399
6/16/2022 16:00,71132,7409,10706,1468,7669,50078,42044,19731,65,1260,35348
6/16/2022 17:00,74938,8509,10703,1704,7796,21679,36314,20200,68,1260,31928
6/16/2022 18:00,75192,8872,10725,2019,8002,6831,28090,20243,69,1260,27319
6/16/2022 19:00,75448,8892,10741,1715,7987,599,25799,20152,74,1260,25820
6/16/2022 20:00,76575,8892,10766,1468,7832,1,25549,19962,78,1260,25797
6/16/2022 21:00,75750,8894,10795,1469,7797,0,27698,19472,83,1260,24125
6/16/2022 22:00,73677,7920,10831,1468,7831,0,24693,19003,84,1244,23183
6/16/2022 23:00,74360,7565,10839,1468,7343,0,21761,18908,87,1244,20786
6/17/2022 0:00,74725,8554,10842,1463,7176,0,17596,18762,88,1244,18134
6/17/2022 1:00,74825,8516,10862,1445,7368,0,14708,18786,88,1244,15342
6/17/2022 2:00,75081,8617,10872,1420,7359,27,12323,18885,92,1244,13946
6/17/2022 3:00,75671,8671,10888,1420,7385,1864,13918,19186,92,1244,14029
6/17/2022 4:00,76751,8677,10906,1424,7873,12049,15110,19636,90,1244,14350
6/17/2022 5:00,76726,8621,10881,1425,7458,35393,15079,19905,85,1244,13656
6/17/2022 6:00,76335,8449,10864,1424,7636,66302,13024,19897,84,1244,12695
6/17/2022 7:00,74885,8132,10835,1424,7233,96043,15643,20003,80,1246,13819
6/17/2022 8:00,69581,6946,10800,1421,6841,120213,20431,19489,76,1245,15537
6/17/2022 9:00,65526,6319,10330,1407,6792,135850,21691,19313,73,1244,16790
6/17/2022 10:00,62899,6250,10265,1400,6902,142000,22577,19152,72,1244,17179
6/17/2022 11:00,60959,6203,10260,1400,7337,138350,23783,19165,72,1244,17797
6/17/2022 12:00,60732,6188,10227,1401,7249,130197,24024,19171,69,1244,19123
6/17/2022 13:00,62861,6239,10722,1400,6907,116723,21964,19097,68,1244,20468
6/17/2022 14:00,66825,6470,10711,1400,7153,95945,21299,19378,68,1244,21956
6/17/2022 15:00,70708,7590,10747,1400,7297,71244,21858,19957,68,1244,23643
6/17/2022 16:00,73340,8180,10727,1400,7455,42331,23535,20561,68,1244,25332
6/17/2022 17:00,73259,8493,10705,1400,7535,19131,26290,20945,69,1244,27432
6/17/2022 18:00,71607,8610,10701,1393,7149,6224,30396,20895,73,1244,30375
6/17/2022 19:00,71332,8720,10717,1392,7336,519,35052,20808,79,1244,35423
6/17/2022 20:00,69747,8390,10730,1392,7200,1,44515,20340,83,1244,41641
6/17/2022 21:00,68118,8215,10734,1392,6968,0,52117,20011,84,1244,48679
6/17/2022 22:00,65240,6615,10742,1392,6593,0,59893,19674,84,1264,55598
6/17/2022 23:00,62667,6195,10743,1392,6479,0,66838,19444,88,1264,58821
6/18/2022 0:00,59032,6035,10750,1392,6413,0,69825,19286,88,1264,61452
6/18/2022 1:00,55451,6137,10743,1392,6392,0,73363,19179,88,1264,63902
6/18/2022 2:00,54931,6184,10760,1392,6442,23,73057,19185,92,1264,65215
6/18/2022 3:00,55582,6003,10611,1392,6388,1739,69763,19324,92,1264,64173
6/18/2022 4:00,55221,6077,10447,1392,6474,11648,62432,19901,88,1264,58510
6/18/2022 5:00,57635,6181,10276,1392,6786,33942,46314,20066,83,1264,48546
6/18/2022 6:00,58373,6192,10264,1392,6578,65143,31672,20054,77,1264,38599
6/18/2022 7:00,56768,6119,10264,1392,6538,95755,28232,19754,72,1264,32890
6/18/2022 8:00,53069,6008,10262,1392,6560,119688,28893,19438,68,1264,30931
6/18/2022 9:00,50506,5811,10230,1392,6494,135860,31975,19173,65,1264,30599
6/18/2022 10:00,48784,5529,8836,1392,6292,143671,34931,18816,61,1264,30365
6/18/2022 11:00,38917,5494,8334,1392,6407,143509,35297,18755,60,1264,31013
6/18/2022 12:00,39656,5490,8333,1392,6245,137530,34093,18719,60,1264,31829
6/18/2022 13:00,45651,5464,8488,1392,6253,123731,32841,18723,56,1264,30849
6/18/2022 14:00,51715,6010,10122,1392,6237,103087,33470,18701,52,1264,28777
6/18/2022 15:00,58437,6011,10603,1392,6296,75863,34045,18991,52,1264,25983
6/18/2022 16:00,62931,6147,10593,1392,7119,45619,32179,19532,52,1264,22935
6/18/2022 17:00,64147,6334,10600,1392,7344,20784,24276,20033,51,1264,20746
6/18/2022 18:00,65391,6341,10619,1392,7298,6859,20739,20181,55,1264,20187
6/18/2022 19:00,65615,6440,10659,1392,7239,498,22281,20213,60,1264,24913
6/18/2022 20:00,63953,6515,10712,1392,6946,1,24848,20001,63,1264,33105
6/18/2022 21:00,63246,6508,10728,1393,6908,0,32285,19824,65,1264,40595
6/18/2022 22:00,58458,6362,10747,1398,6348,0,38505,19406,68,1264,41527
6/18/2022 23:00,56366,6364,10755,1400,6301,0,45058,19289,68,1264,45872
6/19/2022 0:00,52939,6315,10768,1400,5871,0,49339,19089,71,1264,48595
6/19/2022 1:00,51018,6121,10790,1400,5733,0,56663,19093,72,1264,50904
6/19/2022 2:00,49620,5935,10791,1400,5781,21,63376,19027,73,1264,54580
6/19/2022 3:00,49039,5859,10792,1400,5899,1665,62778,19130,75,1264,58388
6/19/2022 4:00,48814,5884,10767,1400,5740,10977,63112,19507,72,1264,58087
6/19/2022 5:00,50167,5661,10418,1400,5777,31021,60374,19630,68,1264,53786
6/19/2022 6:00,49284,5642,10332,1400,5904,60181,51704,19559,62,1264,48893
6/19/2022 7:00,50428,5578,10258,1400,5973,88456,45994,19417,55,1264,43007
6/19/2022 8:00,51234,5603,10295,1400,6026,108588,43717,19176,52,1264,39734
6/19/2022 9:00,51400,5577,10078,1400,5977,119996,42287,18973,52,1264,37215
6/19/2022 10:00,49964,5712,10118,1400,5962,124581,37440,18808,49,1264,34260
6/19/2022 11:00,48654,5685,10114,1400,5940,126279,33468,18772,48,1264,33371
6/19/2022 12:00,48581,5629,10028,1400,6214,118421,32983,18677,48,1264,35948
6/19/2022 13:00,46952,5642,10108,1400,6519,104232,39092,18847,45,1264,39438
6/19/2022 14:00,49380,6206,10126,1401,6575,86737,43554,18927,40,1264,43119
6/19/2022 15:00,54751,6947,10619,1400,6430,63830,49404,19248,40,1264,44739
6/19/2022 16:00,61274,7685,10662,1399,6453,39540,49683,19623,40,1264,42690
6/19/2022 17:00,64070,8664,10663,1400,6932,18993,42319,20109,40,1264,39476
6/19/2022 18:00,65728,10162,10636,1400,6333,5918,31945,20305,40,1264,35153
6/19/2022 19:00,66121,10277,10638,1401,6751,468,26385,20397,44,1264,31671
6/19/2022 20:00,66928,10589,10641,1400,6355,1,21629,20182,44,1264,29270
6/19/2022 21:00,66741,10541,10652,1400,6547,0,20079,19874,44,1264,26259
6/19/2022 22:00,66502,10282,10659,1400,6456,0,19908,19143,44,1264,21470
6/19/2022 23:00,66346,10265,10668,1400,6491,0,18757,18858,44,1264,19622
6/20/2022 0:00,66742,10181,10733,1400,6613,0,19408,18684,47,1264,18800
6/20/2022 1:00,67109,9572,10757,1400,6346,0,21513,18677,45,1264,18028
6/20/2022 2:00,67536,10449,10769,1400,6476,13,21054,18722,47,1264,17786
6/20/2022 3:00,68236,11903,10797,1400,6990,1190,22419,19018,48,1264,17530
6/20/2022 4:00,68885,12875,10813,1400,7332,7830,22951,19880,47,1260,17308
6/20/2022 5:00,70105,13175,10804,1522,7398,17180,19627,20221,51,1261,17073
6/20/2022 6:00,72144,13471,10772,1414,7239,29428,22201,20244,43,1263,16781
6/20/2022 7:00,72784,13268,10752,1400,7209,45435,23981,19922,44,1264,18509
6/20/2022 8:00,71880,13104,10749,1400,7444,60851,28583,19481,43,1262,22841
6/20/2022 9:00,72057,12280,10737,1400,7264,74058,36687,19179,40,1263,29402
6/20/2022 10:00,72450,9034,10650,1400,7110,79156,45425,18905,40,1260,37150
6/20/2022 11:00,72398,8420,10618,1466,7050,75713,56154,18821,44,1260,47673
6/20/2022 12:00,70493,8439,10692,1462,6872,75730,62142,18855,44,1260,59378
6/20/2022 13:00,70871,8550,10592,1400,6896,70526,64061,18867,44,1260,67585
6/20/2022 14:00,71438,8990,10373,1400,6371,64919,60093,18878,44,1260,73894
6/20/2022 15:00,73166,9150,10437,1400,6576,55999,61942,19063,47,1260,77316
6/20/2022 16:00,73587,11512,10775,1400,6769,41221,60973,19602,50,1261,79375
6/20/2022 17:00,73649,13420,10824,1400,7134,21298,56943,20126,52,1261,76399
6/20/2022 18:00,73406,14024,10853,1400,7998,6851,51405,20514,52,1260,68567
6/20/2022 19:00,74400,14115,10855,1400,7877,588,45647,20525,56,1260,61917
6/20/2022 20:00,75015,13854,10847,1431,7903,1,45535,20192,58,1260,57528
6/20/2022 21:00,74658,12705,10874,1436,7050,0,48169,19818,60,1260,54524
6/20/2022 22:00,74238,11859,10873,1434,7089,0,49689,19192,60,1240,42524
6/20/2022 23:00,75303,10026,10880,1436,7010,0,49300,19090,63,1240,42517
6/21/2022 0:00,73855,9912,10901,1436,7141,0,48872,19041,64,1240,42467
6/21/2022 1:00,75127,10079,10931,1436,7333,0,45669,19004,66,1240,40939
6/21/2022 2:00,78047,9955,10934,1442,6720,21,42963,19205,68,1240,38363
6/21/2022 3:00,79582,10907,10940,1440,6786,1809,39361,19528,68,1240,34995
6/21/2022 4:00,81979,12850,10956,1438,6954,11623,32965,20306,68,1240,30122
6/21/2022 5:00,82177,13312,10935,1685,7488,32917,26646,20760,71,1240,24117
6/21/2022 6:00,81788,13386,10924,2208,7140,61787,20939,20716,72,1240,19510
6/21/2022 7:00,81051,12850,10905,2400,6921,91564,20389,20181,72,1240,16958
6/21/2022 8:00,81075,9937,10907,2416,6646,116395,18512,19631,71,1240,16116
6/21/2022 9:00,80758,8887,10898,2412,6555,131812,18000,19550,68,1240,15908
6/21/2022 10:00,80190,8079,10873,2394,6607,140572,16803,19378,67,1240,15586
6/21/2022 11:00,82118,8366,10751,2192,6625,139226,15246,19427,64,1240,15008
6/21/2022 12:00,81786,8911,10844,2030,6861,132557,13844,19370,62,1240,14962
6/21/2022 13:00,83085,9508,10828,1883,6793,121538,12977,19421,60,1240,13925
6/21/2022 14:00,84442,10496,10812,1437,6714,104425,11772,19691,60,1240,12110
6/21/2022 15:00,84899,14344,10779,1436,7236,77210,11219,20208,60,1240,10451
6/21/2022 16:00,84665,15734,10793,1424,7685,46454,9594,20814,60,1240,9369
6/21/2022 17:00,85417,16142,10811,1424,7733,21287,8031,21101,60,1240,8654
6/21/2022 18:00,85912,16545,10817,1424,7628,6878,9082,21064,61,1240,9178
6/21/2022 19:00,86303,16675,10818,1425,7437,637,11737,20963,64,1240,12127
6/21/2022 20:00,86266,16656,10832,1437,7505,1,14163,20570,64,1240,15428
6/21/2022 21:00,84609,16090,10832,1444,7126,0,15545,20123,68,1240,17073
6/21/2022 22:00,84526,12737,10847,1444,7013,0,14657,19680,68,1240,15477
6/21/2022 23:00,84016,12799,10845,1443,7566,0,11902,19515,66,1240,14214
6/22/2022 0:00,84101,12861,10863,1438,7077,0,9973,19446,68,1240,13473
6/22/2022 1:00,84620,12802,10874,1434,6884,0,9392,19349,70,1240,12608
6/22/2022 2:00,84908,13239,10873,1432,7218,24,8785,19438,69,1240,11672
6/22/2022 3:00,85443,13651,10881,1432,7233,1824,9266,19729,72,1240,10428
6/22/2022 4:00,86842,14942,10894,1432,7696,11400,8552,20530,68,1240,9252
6/22/2022 5:00,87785,15282,10865,1424,7611,30632,7021,21002,64,1240,7907
6/22/2022 6:00,87189,14756,10849,1424,6954,54674,4770,20907,56,1240,6254
6/22/2022 7:00,86188,14206,10817,1424,6648,79197,5275,20344,56,1240,4757
6/22/2022 8:00,86188,12453,10784,1533,6702,96508,4170,19810,62,1240,4146
6/22/2022 9:00,86098,12408,10544,1903,6994,104049,3825,19588,64,1240,4053
6/22/2022 10:00,83234,12416,10228,2534,6821,106033,3535,19379,60,1240,4107
6/22/2022 11:00,81235,12148,10208,2430,7391,102851,3632,19227,60,1240,4513
6/22/2022 12:00,81138,12373,10196,2406,7134,99950,4655,19204,60,1240,5346
6/22/2022 13:00,81860,12684,10194,2330,7172,93487,5251,19234,60,1240,6325
6/22/2022 14:00,84408,12905,10531,2279,7188,80196,6016,19457,61,1240,7569
6/22/2022 15:00,86532,14292,10738,1735,7980,60510,6785,19850,64,1240,8917
6/22/2022 16:00,86474,14896,10735,1416,7891,38704,8540,20542,64,1240,10511
6/22/2022 17:00,85166,15183,10724,1399,7856,18824,10675,20812,65,1240,12727
6/22/2022 18:00,85164,15220,10744,1400,8001,6451,12595,20788,68,1240,15399
6/22/2022 19:00,85363,15236,10759,1400,7812,644,16300,20654,68,1240,20048
6/22/2022 20:00,85307,15046,10739,1400,7612,1,20381,20219,68,1240,23862
6/22/2022 21:00,85229,14057,10755,1400,7445,0,22186,19840,68,1240,24063
6/22/2022 22:00,86080,14966,10767,1400,7134,0,20121,19342,69,1268,21251
6/22/2022 23:00,86103,14786,10772,1400,7586,0,17657,19310,72,1268,19081
6/23/2022 0:00,86126,13882,10785,1401,7001,0,15535,19238,72,1268,17336
6/23/2022 1:00,86222,13688,10785,1400,7018,0,14116,19209,72,1268,15512
6/23/2022 2:00,86782,13893,10780,1400,6962,22,14323,19392,72,1268,14331
6/23/2022 3:00,86507,15055,10795,1400,7005,1659,15978,19732,72,1268,13690
6/23/2022 4:00,86647,16461,10796,1400,7027,10262,15515,20541,72,1268,12935
6/23/2022 5:00,87570,16724,10770,1400,7759,30592,11716,20955,70,1268,10878
6/23/2022 6:00,87745,16348,10151,1400,7344,59744,6503,20819,68,1268,7638
6/23/2022 7:00,86270,15212,10076,1401,6813,92759,5072,20123,64,1268,5211
6/23/2022 8:00,83324,13585,10067,1400,7146,118902,6140,19624,64,1268,5164
6/23/2022 9:00,80478,12849,10046,1400,7130,135901,8232,19070,54,1268,5978
6/23/2022 10:00,79326,11500,10014,1400,6993,144010,10377,18634,51,1268,7233
6/23/2022 11:00,78623,11080,10018,1400,7615,144425,11280,18628,48,1268,8529
6/23/2022 12:00,78839,11092,10014,1400,7588,139341,11556,18658,47,1268,9662
6/23/2022 13:00,78957,11746,10026,1400,7521,127030,13108,19077,48,1268,11478
6/23/2022 14:00,79079,13560,10519,1400,7734,107990,15375,18893,47,1268,13884
6/23/2022 15:00,79878,15297,10603,1400,7775,81155,18476,19312,40,1268,16957
6/23/2022 16:00,80896,15883,10602,1402,8125,48703,22022,19907,43,1268,22140
6/23/2022 17:00,78902,16129,10595,1492,8580,20745,27911,20222,52,1268,28293
6/23/2022 18:00,78654,16559,10583,1727,7876,6532,38181,20453,55,1268,37688
6/23/2022 19:00,78192,16035,10594,1400,7451,561,56277,20050,58,1268,52679
6/23/2022 20:00,78476,13634,10611,1400,6976,1,74428,19425,60,1268,65723
6/23/2022 21:00,78007,9692,10628,1400,6904,0,84072,19139,63,1268,71952
6/23/2022 22:00,75888,6805,10618,1400,6932,0,88661,18772,68,1288,80642
6/23/2022 23:00,69724,6151,10674,1401,7139,0,89024,18756,68,1290,78337
6/24/2022 0:00,67181,6090,10695,1400,7416,0,89430,18768,68,1292,74075
6/24/2022 1:00,65790,6204,10722,1400,7331,0,82694,18788,68,1292,68350
6/24/2022 2:00,67399,6227,10724,1400,7076,22,77530,18783,71,1292,63008
6/24/2022 3:00,72878,6450,10721,1400,7112,1578,72074,19080,72,1288,57717
6/24/2022 4:00,79217,9845,10737,1400,7738,9114,66492,19732,72,1288,51452
6/24/2022 5:00,78040,12354,10727,1400,7744,25076,55593,20336,72,1292,42905
6/24/2022 6:00,76948,12640,10740,1400,7136,45547,44019,20420,68,1292,34154
6/24/2022 7:00,77045,12578,10741,1405,6839,66739,42755,19950,66,1292,29092
6/24/2022 8:00,74853,12415,10743,1400,7144,81198,45071,19525,64,1292,30018
6/24/2022 9:00,75060,11620,10730,1403,7200,91194,42422,19768,64,1289,32874
6/24/2022 10:00,74769,10497,10674,1407,7489,97550,44836,19512,60,1294,36277
6/24/2022 11:00,73899,10393,10702,1404,7708,95715,46157,19393,60,1288,39550
6/24/2022 12:00,72775,10307,10725,1406,7679,86230,45355,19329,60,1288,42998
6/24/2022 13:00,74300,10012,10705,1405,7447,73313,47183,19267,64,1288,44458
6/24/2022 14:00,75179,9806,10699,1408,7761,60974,40118,19664,76,1288,44041
6/24/2022 15:00,75257,9106,10711,1405,7837,42590,31515,20347,78,1288,41238
6/24/2022 16:00,76823,9234,10742,1406,7999,26139,25839,20781,79,1288,37295
6/24/2022 17:00,77673,9918,10733,1404,7984,13984,24197,20920,78,1288,33783
6/24/2022 18:00,77224,10284,10733,1403,7420,4824,27344,20663,81,1288,31264
6/24/2022 19:00,76915,10317,10723,1404,7260,441,28243,20413,84,1288,31409
6/24/2022 20:00,76282,9332,10711,1402,7346,1,26790,20055,85,1288,32005
6/24/2022 21:00,76240,9075,11008,1406,8218,0,26949,19614,88,1288,32126
6/24/2022 22:00,75748,6223,11685,1406,7635,0,29056,19326,88,1312,29077
6/24/2022 23:00,75646,6147,13049,1406,7123,0,29755,19074,88,1312,28140
6/25/2022 0:00,74589,6057,13145,1406,7243,0,29311,18999,88,1312,27782
6/25/2022 1:00,74452,6116,13764,1405,7056,0,28459,18877,88,1312,25938
6/25/2022 2:00,74872,6093,14257,1403,7192,12,27427,18907,88,1312,24165
6/25/2022 3:00,75327,6059,14961,1406,7395,1255,26464,19219,88,1312,23048
6/25/2022 4:00,75888,5986,15345,1404,7572,8499,23489,19773,88,1312,21174
6/25/2022 5:00,76151,5948,15192,1406,7908,24237,18130,20037,88,1312,17669
6/25/2022 6:00,75823,5940,15496,1404,7868,47739,13361,19938,84,1312,13992
6/25/2022 7:00,75104,5981,15746,1406,7867,76447,11376,19641,82,1312,12377
6/25/2022 8:00,72513,5994,15815,1405,7843,100307,10472,19325,80,1312,11235
6/25/2022 9:00,70370,5994,15793,1404,7424,115268,9940,19297,79,1312,10208
6/25/2022 10:00,68334,5980,15745,1404,7455,122252,9198,18992,76,1312,8785
6/25/2022 11:00,65590,5971,15736,1400,7514,123263,7539,18865,75,1312,7334
6/25/2022 12:00,64030,5905,15743,1400,7507,117027,6560,18853,72,1312,6329
6/25/2022 13:00,66969,6087,15781,1401,7402,104706,6430,18905,72,1312,5158
6/25/2022 14:00,72135,6146,15806,1402,7307,89054,6218,19062,70,1312,4426
6/25/2022 15:00,74899,6176,15814,1400,7459,67253,5943,19422,68,1312,4164
6/25/2022 16:00,74318,6294,15827,1401,7259,41073,4792,19985,68,1312,4209
6/25/2022 17:00,74485,6400,15833,1401,7384,18581,4890,20235,72,1312,5216
6/25/2022 18:00,74559,6415,15830,1402,7437,5738,6197,20243,72,1312,7190
6/25/2022 19:00,73636,6374,15829,1401,7390,493,8604,20109,76,1312,10901
6/25/2022 20:00,72541,6409,15840,1400,7213,1,10273,19782,80,1312,15691
6/25/2022 21:00,72269,6360,15831,1400,6550,0,13750,19550,80,1312,20323
6/25/2022 22:00,70988,6095,15843,1400,6299,0,19563,19033,82,1304,16882
6/25/2022 23:00,70433,6284,15876,1400,6330,0,22743,18951,84,1304,20639
6/26/2022 0:00,70280,6260,15886,1400,6359,0,24214,18924,85,1304,23771
6/26/2022 1:00,67873,6248,15876,1401,6249,0,24325,18924,88,1304,25928
6/26/2022 2:00,66210,6238,15892,1400,6391,16,25819,18880,88,1304,27412
6/26/2022 3:00,65023,6250,15874,1400,6218,1606,23390,19019,84,1304,26773
6/26/2022 4:00,62826,6272,15884,1400,6360,10707,19193,19373,83,1304,23028
6/26/2022 5:00,60279,6223,15920,1401,6194,29844,12897,19487,78,1304,18857
6/26/2022 6:00,60304,6171,15906,1400,6620,57293,9371,19335,76,1304,15175
6/26/2022 7:00,58414,6154,15528,1401,6777,86321,9805,19176,73,1304,12338
6/26/2022 8:00,55920,6120,13802,1400,6776,108867,10439,18945,70,1304,11670
6/26/2022 9:00,52231,5980,13638,1400,6807,121698,11523,18859,68,1304,10992
6/26/2022 10:00,51038,5954,13819,1400,6733,124050,13677,18736,64,1304,10084
6/26/2022 11:00,51261,5811,13874,1400,6728,118718,13150,18638,64,1304,9706
6/26/2022 12:00,53253,5820,13862,1401,6862,112033,10693,18500,62,1304,9369
6/26/2022 13:00,58083,6020,14902,1400,6743,100961,8743,18579,60,1304,8747
6/26/2022 14:00,62441,6137,15679,1400,6736,85261,8374,18782,60,1304,8966
6/26/2022 15:00,67537,6548,15771,1400,6931,63421,7248,19089,57,1304,9433
6/26/2022 16:00,69711,8223,15791,1401,7189,38290,8635,19562,56,1304,9690
6/26/2022 17:00,72713,9838,15794,1400,7255,16739,10410,19950,58,1304,10462
6/26/2022 18:00,74345,10524,15809,1401,6644,4778,13326,20048,61,1304,11613
6/26/2022 19:00,75306,11155,15808,1400,6517,301,17813,20003,65,1304,14662
6/26/2022 20:00,74865,11482,15814,1400,6502,0,22831,19799,68,1304,18128
6/26/2022 21:00,74880,11000,15816,1400,6399,0,27526,19431,70,1304,20351
6/26/2022 22:00,74977,9869,15805,1400,6235,0,31199,18785,72,1282,27067
6/26/2022 23:00,75478,9569,15839,1400,6376,0,29487,18591,75,1280,27315
6/27/2022 0:00,75649,9405,15862,1383,6578,0,27128,18532,76,1280,26871
6/27/2022 1:00,76493,9311,15891,1372,6277,0,29167,18574,76,1280,25623
6/27/2022 2:00,77725,9562,15897,1392,6326,17,25309,18582,76,1280,24445
6/27/2022 3:00,79171,10939,15896,1392,6502,1430,23238,18832,76,1280,23246
6/27/2022 4:00,79549,12905,15877,1392,7150,8706,21672,19521,76,1280,21371
6/27/2022 5:00,80601,13729,15883,1392,7533,24593,15388,19994,76,1284,17920
6/27/2022 6:00,81915,13844,15881,1392,7360,45208,12962,20167,75,1283,14666
6/27/2022 7:00,81892,14198,15864,1392,7345,66134,9501,19946,71,1282,13591
6/27/2022 8:00,81038,15012,15860,1391,7511,82715,10868,19392,68,1280,14055
6/27/2022 9:00,80985,14669,15814,1392,7863,95237,11698,19053,64,1280,15064
6/27/2022 10:00,79926,14619,15315,1392,7721,99596,13727,18643,61,1280,16159
6/27/2022 11:00,80062,14439,15343,1392,7361,96887,16870,18483,56,1280,18593
6/27/2022 12:00,80780,14251,15423,1392,7070,90001,21002,18384,51,1280,23250
6/27/2022 13:00,80584,14351,15325,1392,6464,79766,28970,18560,49,1280,27509
6/27/2022 14:00,80454,13917,15298,1392,6312,67160,37731,18913,56,1280,31655
6/27/2022 15:00,81049,13503,15369,1392,6741,50700,38277,19743,60,1280,34817
6/27/2022 16:00,83360,14687,15741,1392,7131,30157,37322,20237,64,1280,34511
6/27/2022 17:00,84321,15072,15773,1392,6775,14655,37547,20319,64,1280,33561
6/27/2022 18:00,84509,14194,15800,1392,7137,4976,39034,20158,68,1280,30876
6/27/2022 19:00,84564,14179,15843,1392,6868,606,35339,19896,68,1280,28668
6/27/2022 20:00,84466,13928,15897,1392,6938,1,36057,19518,71,1280,27714
6/27/2022 21:00,83497,11739,15914,1392,6663,0,34342,19036,75,1280,27066
6/27/2022 22:00,82689,12279,15946,1392,6753,0,29562,18536,76,1280,32458
6/27/2022 23:00,81935,12057,15911,1392,7071,0,24326,18478,76,1280,29260
6/28/2022 0:00,80872,12005,15926,1391,6684,0,22479,18474,79,1280,26441
6/28/2022 1:00,81108,12046,15926,1387,7273,0,22101,18441,80,1280,24251
6/28/2022 2:00,81937,12179,15941,1385,7621,5,21847,18433,80,1280,22976
6/28/2022 3:00,82532,12487,15951,1383,7324,983,22749,18357,80,1280,21117
6/28/2022 4:00,83804,13741,15996,1384,7126,8181,23430,19238,80,1284,17976
6/28/2022 5:00,83141,13622,16010,1384,7336,24863,21791,19533,82,1283,14936
6/28/2022 6:00,83482,13295,16009,1384,7381,50179,17949,19829,80,1284,12590
6/28/2022 7:00,83465,11477,15978,1384,7148,78608,15108,19456,80,1284,10583
6/28/2022 8:00,80782,11058,15960,1383,7069,101798,13744,18988,80,1289,9136
6/28/2022 9:00,79127,10651,15951,1376,7006,115853,11589,18822,77,1284,7987
6/28/2022 10:00,79902,10447,15947,1374,6879,120722,9685,18566,76,1281,6990
6/28/2022 11:00,78916,10531,15775,1368,6656,120279,8508,18506,76,1280,6200
6/28/2022 12:00,80176,10457,15612,1340,6765,114668,7000,18476,79,1280,5733
6/28/2022 13:00,82622,12150,15921,1332,6666,103565,5835,18838,80,1280,5534
6/28/2022 14:00,83122,11500,15913,1332,6790,88160,4843,19309,80,1280,5652
6/28/2022 15:00,83925,13854,15906,1332,7493,64335,4944,20059,84,1280,6221
6/28/2022 16:00,85121,14654,15898,1332,8066,40127,5187,20548,84,1280,7467
6/28/2022 17:00,84963,14697,15897,1332,8292,20266,6453,20735,84,1280,9878
6/28/2022 18:00,84487,14325,15900,1332,8375,6906,9287,20610,84,1280,13429
6/28/2022 19:00,84564,14348,15893,1332,8334,731,14971,20348,84,1280,19816
6/28/2022 20:00,84459,14224,15889,1332,8132,1,24179,19882,84,1280,27865
6/28/2022 21:00,83479,13028,15892,1332,7473,0,34743,19261,84,1280,34497
6/28/2022 22:00,81717,11520,15884,1645,7412,0,42980,18610,84,1272,36226
6/28/2022 23:00,81696,11120,15833,1712,7267,0,49129,18562,84,1272,40085
6/29/2022 0:00,81001,10349,15867,1721,7572,0,49218,18585,84,1272,43957
6/29/2022 1:00,81025,10996,15887,1724,7681,0,46961,18591,85,1272,45695
6/29/2022 2:00,80710,11359,15896,1726,7759,13,43710,18524,85,1272,46200
6/29/2022 3:00,81141,11894,15906,1730,7799,1149,41038,18717,88,1272,44974
6/29/2022 4:00,81630,13414,15956,1725,8137,7532,37599,19416,88,1272,40382
6/29/2022 5:00,82865,13572,15953,1360,7900,20103,30339,19870,86,1272,29790
6/29/2022 6:00,83255,13959,15936,1381,7892,36789,24186,20135,84,1272,24865
6/29/2022 7:00,82999,14441,15915,1392,7943,53378,22489,19916,84,1272,24935
6/29/2022 8:00,82553,14350,15894,1401,7537,68101,22920,19388,84,1272,25476
6/29/2022 9:00,81878,13907,15856,1405,7396,77442,24041,19146,80,1275,25999
6/29/2022 10:00,81159,13093,15835,1401,7798,85002,25363,18783,80,1272,26791
6/29/2022 11:00,81198,13039,15820,1400,7001,91084,25743,18621,78,1272,27104
6/29/2022 12:00,82268,12801,15820,1400,6950,90438,25668,18532,76,1272,27576
6/29/2022 13:00,81728,12858,15806,1401,7084,85241,24458,18729,76,1272,27846
