,UTC time,carbon_intensity,biomass,coal,nat_gas,geothermal,hydro,avg_hydro_production_forecast
356,2019-01-15 20:00:00+00:00,244.25,21640,62400,28364,90,6851,0
357,2019-01-15 21:00:00+00:00,238.71,21814,58880,26203,92,6845,0
358,2019-01-15 22:00:00+00:00,238.21,21797,57090,25153,94,6784,0
359,2019-01-15 23:00:00+00:00,236.28,21863,55930,24246,96,6770,0
360,2019-01-16 00:00:00+00:00,232.14,21794,53356,22290,96,6743,0
361,2019-01-16 01:00:00+00:00,233.99,21937,52601,22153,96,6618,0
362,2019-01-16 02:00:00+00:00,240.88,21944,54149,22168,96,6735,0
363,2019-01-16 03:00:00+00:00,246.6,21773,55734,22400,96,6503,0
364,2019-01-16 04:00:00+00:00,254.15,21716,57581,23543,95,6487,0
365,2019-01-16 05:00:00+00:00,284.28,21673,68273,26804,92,6303,0
366,2019-01-16 06:00:00+00:00,316,21655,84404,30459,90,6155,0
367,2019-01-16 07:00:00+00:00,326.08,21740,89594,31712,92,6135,0
368,2019-01-16 08:00:00+00:00,332.91,21762,93805,33915,92,6190,0
369,2019-01-16 09:00:00+00:00,322.92,21765,92265,35100,91,6158,0
370,2019-01-16 10:00:00+00:00,304.57,21755,86340,36743,70,6329,0
371,2019-01-16 11:00:00+00:00,292.07,21763,83192,35608,72,6290,0
372,2019-01-16 12:00:00+00:00,287.33,21757,81899,35501,78,6322,0
373,2019-01-16 13:00:00+00:00,286.04,21734,79399,35514,88,6305,0
374,2019-01-16 14:00:00+00:00,301.54,21769,83492,35827,88,6341,0
375,2019-01-16 15:00:00+00:00,319.35,21822,87349,38165,88,6298,0
376,2019-01-16 16:00:00+00:00,325.33,21817,88412,38070,91,6170,0
377,2019-01-16 17:00:00+00:00,327.17,21819,90680,38030,92,6253,0
378,2019-01-16 18:00:00+00:00,323.89,21980,91071,37220,92,6146,0
379,2019-01-16 19:00:00+00:00,309.12,21955,85567,35025,92,6061,0
380,2019-01-16 20:00:00+00:00,283.93,21936,73861,32545,92,6280,0
381,2019-01-16 21:00:00+00:00,269.59,21924,67662,30111,92,6241,0
382,2019-01-16 22:00:00+00:00,260.14,21765,63383,29184,92,6366,0
383,2019-01-16 23:00:00+00:00,242.2,21757,56801,24713,95,6373,0
384,2019-01-17 00:00:00+00:00,230.85,21677,53775,20801,94,6285,0
385,2019-01-17 01:00:00+00:00,226.73,21780,52284,20045,92,6230,0
386,2019-01-17 02:00:00+00:00,226.27,21841,52407,20486,92,6166,0
387,2019-01-17 03:00:00+00:00,229.07,21776,54069,20857,91,6112,0
388,2019-01-17 04:00:00+00:00,234.56,21683,56042,21837,89,6332,0
389,2019-01-17 05:00:00+00:00,250.33,21645,61912,23859,88,6348,0
390,2019-01-17 06:00:00+00:00,292.57,21657,81249,28723,84,6154,0
391,2019-01-17 07:00:00+00:00,317.04,21719,93061,32603,84,6541,0
392,2019-01-17 08:00:00+00:00,326.35,21750,96688,34919,84,6174,0
393,2019-01-17 09:00:00+00:00,328.21,21731,98636,34575,84,5986,0
394,2019-01-17 10:00:00+00:00,320.64,21696,97869,33065,84,5958,0
395,2019-01-17 11:00:00+00:00,312.42,21697,95291,32237,84,6020,0
396,2019-01-17 12:00:00+00:00,312.51,21663,94728,31794,84,6009,0
397,2019-01-17 13:00:00+00:00,317.91,21717,95675,31734,84,6023,0
398,2019-01-17 14:00:00+00:00,329.9,21803,99286,31210,84,5890,0
399,2019-01-17 15:00:00+00:00,342.86,21806,102508,31663,84,5902,0
400,2019-01-17 16:00:00+00:00,342.47,21755,102564,31439,85,5913,0
401,2019-01-17 17:00:00+00:00,332.11,21740,99873,31843,88,5814,0
402,2019-01-17 18:00:00+00:00,325.17,21984,95799,31418,88,5831,0
403,2019-01-17 19:00:00+00:00,321.96,21983,93675,31248,88,5865,0
404,2019-01-17 20:00:00+00:00,317.99,22051,90989,30515,88,5877,0
405,2019-01-17 21:00:00+00:00,316.05,21979,87803,29431,88,5827,0
406,2019-01-17 22:00:00+00:00,320.16,21790,86162,28839,90,5965,0
407,2019-01-17 23:00:00+00:00,323.9,21746,83161,27542,92,6027,0
408,2019-01-18 00:00:00+00:00,335.88,21524,85890,25640,93,5958,0
409,2019-01-18 01:00:00+00:00,346.78,21393,87190,25047,92,6060,0
410,2019-01-18 02:00:00+00:00,370.87,21438,92434,25545,94,6017,0
411,2019-01-18 03:00:00+00:00,396.05,21625,99556,26990,96,6068,0
412,2019-01-18 04:00:00+00:00,423.54,21667,108818,29095,92,5921,0
413,2019-01-18 05:00:00+00:00,445.5,21487,118723,32769,92,5896,0
414,2019-01-18 06:00:00+00:00,457.4,21392,125682,36177,88,6230,0
415,2019-01-18 07:00:00+00:00,464.3,21378,128940,41333,88,7072,0
416,2019-01-18 08:00:00+00:00,465.84,21571,128076,46272,88,7506,0
417,2019-01-18 09:00:00+00:00,464.88,21616,128132,46683,89,7227,0
418,2019-01-18 10:00:00+00:00,461.46,20973,128407,46551,92,6269,0
419,2019-01-18 11:00:00+00:00,452.75,20982,128484,46250,92,6156,0
420,2019-01-18 12:00:00+00:00,449.12,21033,128318,44784,92,6238,0
421,2019-01-18 13:00:00+00:00,451.18,21865,128165,43666,92,6352,0
422,2019-01-18 14:00:00+00:00,467.31,21764,127722,43778,92,6605,0
423,2019-01-18 15:00:00+00:00,493.68,21837,128762,44776,92,7046,0
424,2019-01-18 16:00:00+00:00,503.62,21831,129487,45867,92,7140,0
425,2019-01-18 17:00:00+00:00,495.36,21941,129523,46459,92,7272,0
426,2019-01-18 18:00:00+00:00,492.85,21924,129524,46073,92,7141,0
427,2019-01-18 19:00:00+00:00,494.12,22151,129199,44258,92,6815,0
428,2019-01-18 20:00:00+00:00,495.7,22166,129481,41029,92,7052,0
429,2019-01-18 21:00:00+00:00,498.45,22144,129726,40676,95,6936,0
430,2019-01-18 22:00:00+00:00,500.24,21995,128060,37142,96,7018,0
431,2019-01-18 23:00:00+00:00,498.47,21949,124527,33918,99,7043,0
432,2019-01-19 00:00:00+00:00,494.49,21859,120326,30376,100,7002,0
433,2019-01-19 01:00:00+00:00,496.12,21772,119169,30636,100,7009,0
434,2019-01-19 02:00:00+00:00,501.82,21853,119322,31502,100,7012,0
435,2019-01-19 03:00:00+00:00,501.09,21971,117738,31811,99,6821,0
436,2019-01-19 04:00:00+00:00,499.86,21934,117424,31852,99,6772,0
437,2019-01-19 05:00:00+00:00,499.73,21783,117224,31752,96,6437,0
438,2019-01-19 06:00:00+00:00,499.88,21805,118341,32387,96,6431,0
439,2019-01-19 07:00:00+00:00,498.48,21830,120417,32294,96,6443,0
440,2019-01-19 08:00:00+00:00,489.75,21897,121950,32424,96,6380,0
441,2019-01-19 09:00:00+00:00,467.96,21954,122229,32316,96,6275,0
442,2019-01-19 10:00:00+00:00,446.68,21842,121717,31681,95,6321,0
443,2019-01-19 11:00:00+00:00,434.88,21939,120207,32099,96,6290,0
444,2019-01-19 12:00:00+00:00,436.14,21897,119196,31539,96,6353,0
445,2019-01-19 13:00:00+00:00,446.71,21871,118243,31448,95,6445,0
446,2019-01-19 14:00:00+00:00,469.22,21784,117963,30938,96,6519,0
447,2019-01-19 15:00:00+00:00,502.03,21818,120843,31687,93,6391,0
448,2019-01-19 16:00:00+00:00,513.2,21775,122971,32359,92,6287,0
449,2019-01-19 17:00:00+00:00,500.54,21755,122786,32582,95,6352,0
450,2019-01-19 18:00:00+00:00,489.38,21832,122106,33234,96,6218,0
451,2019-01-19 19:00:00+00:00,483.39,21980,121284,33178,96,6189,0
452,2019-01-19 20:00:00+00:00,478.39,21966,118613,32892,96,6161,0
453,2019-01-19 21:00:00+00:00,475.57,21924,115925,32038,96,6197,0
454,2019-01-19 22:00:00+00:00,476.23,21937,114286,31725,99,6131,0
455,2019-01-19 23:00:00+00:00,473.22,21925,109244,30577,100,6167,0
456,2019-01-20 00:00:00+00:00,477.18,21763,106640,30182,100,6217,0
457,2019-01-20 01:00:00+00:00,486.95,21731,107156,30599,100,6162,0
458,2019-01-20 02:00:00+00:00,495.13,21858,107790,31812,100,6105,0
459,2019-01-20 03:00:00+00:00,502.98,21841,108623,32076,100,6046,0
460,2019-01-20 04:00:00+00:00,508.23,21765,108488,31933,91,6025,0
461,2019-01-20 05:00:00+00:00,512.86,21803,108606,32271,80,5980,0
462,2019-01-20 06:00:00+00:00,518.56,21577,111109,32210,81,5960,0
463,2019-01-20 07:00:00+00:00,524.14,21811,114981,32335,89,5989,0
464,2019-01-20 08:00:00+00:00,518.08,21323,116964,32637,95,6058,0
465,2019-01-20 09:00:00+00:00,496.19,20979,117400,32666,93,5990,0
466,2019-01-20 10:00:00+00:00,474.19,21675,118375,32953,91,5974,0
467,2019-01-20 11:00:00+00:00,463.33,21972,118359,32666,88,5978,0
468,2019-01-20 12:00:00+00:00,462.84,21981,118573,32109,88,5847,0
469,2019-01-20 13:00:00+00:00,472.82,21969,119269,32578,89,5863,0
470,2019-01-20 14:00:00+00:00,496.18,22038,120577,32569,91,6002,0
471,2019-01-20 15:00:00+00:00,525.68,22021,121568,33045,88,6012,0
472,2019-01-20 16:00:00+00:00,541.97,22039,123119,33387,88,6108,0
473,2019-01-20 17:00:00+00:00,538.68,22042,124211,33625,88,6086,0
474,2019-01-20 18:00:00+00:00,534.98,21997,125118,34312,88,6040,0
475,2019-01-20 19:00:00+00:00,532.68,22086,125936,35037,88,5955,0
476,2019-01-20 20:00:00+00:00,529.83,22153,125659,35690,88,5951,0
477,2019-01-20 21:00:00+00:00,526.5,21913,125021,34917,88,6154,0
478,2019-01-20 22:00:00+00:00,524.85,21941,125219,34325,88,5929,0
479,2019-01-20 23:00:00+00:00,522.22,21874,124133,33166,88,5897,0
480,2019-01-21 00:00:00+00:00,518.02,21845,122725,33122,88,5722,0
481,2019-01-21 01:00:00+00:00,514.7,21749,123720,33743,88,5659,0
482,2019-01-21 02:00:00+00:00,507.88,21798,123219,33629,88,5648,0
483,2019-01-21 03:00:00+00:00,504.26,21785,123230,34003,88,5621,0
484,2019-01-21 04:00:00+00:00,503.38,21838,124684,36268,88,5930,0
485,2019-01-21 05:00:00+00:00,505.15,21718,128880,40164,88,6139,0
486,2019-01-21 06:00:00+00:00,505.22,21694,130482,45679,88,6228,0
487,2019-01-21 07:00:00+00:00,508.61,21747,131860,48667,88,6715,0
488,2019-01-21 08:00:00+00:00,505.66,21796,132462,50533,88,7521,0
489,2019-01-21 09:00:00+00:00,490.39,21770,132484,50967,80,6816,0
490,2019-01-21 10:00:00+00:00,471.26,21738,131211,50885,68,6169,0
491,2019-01-21 11:00:00+00:00,458.68,21740,131093,49329,68,6417,0
492,2019-01-21 12:00:00+00:00,454.89,21812,131315,48419,68,5989,0
493,2019-01-21 13:00:00+00:00,460.16,21841,131442,49044,68,6195,0
494,2019-01-21 14:00:00+00:00,476.13,21886,131302,50041,68,6447,0
495,2019-01-21 15:00:00+00:00,499.4,21837,130902,50697,68,6671,0
496,2019-01-21 16:00:00+00:00,511.82,21834,130711,52667,68,7334,0
497,2019-01-21 17:00:00+00:00,511.54,21937,130851,54289,68,7725,0
498,2019-01-21 18:00:00+00:00,511.6,21927,131227,54619,68,7285,0
499,2019-01-21 19:00:00+00:00,511.65,22029,130920,51377,68,6749,0
500,2019-01-21 20:00:00+00:00,510.08,22087,129841,47790,68,7340,0
501,2019-01-21 21:00:00+00:00,510.66,22081,129535,46735,68,7047,0
502,2019-01-21 22:00:00+00:00,512.81,21947,129227,41956,68,7108,0
503,2019-01-21 23:00:00+00:00,512.32,21836,129073,38322,71,7332,0
504,2019-01-22 00:00:00+00:00,507.53,21855,128482,38910,69,6858,0
505,2019-01-22 01:00:00+00:00,499.02,21814,126498,38569,69,6584,0
506,2019-01-22 02:00:00+00:00,490.48,21910,126348,38205,70,6974,0
507,2019-01-22 03:00:00+00:00,484.2,21917,126681,37649,68,6867,0
508,2019-01-22 04:00:00+00:00,479.33,21854,126324,37520,68,6889,0
509,2019-01-22 05:00:00+00:00,477.4,21744,127264,41068,68,7068,0
510,2019-01-22 06:00:00+00:00,473.99,21617,127462,44997,68,7359,0
511,2019-01-22 07:00:00+00:00,467.7,21527,127838,47291,68,7544,0
512,2019-01-22 08:00:00+00:00,461.39,21641,128267,48136,68,7008,0
513,2019-01-22 09:00:00+00:00,447.61,21595,127662,47827,68,7357,0
514,2019-01-22 10:00:00+00:00,437.51,21676,127709,47705,68,6942,0
515,2019-01-22 11:00:00+00:00,429.97,21717,127657,47570,68,6689,0
516,2019-01-22 12:00:00+00:00,426.68,21784,127200,47001,68,6673,0
517,2019-01-22 13:00:00+00:00,427.5,21759,126638,46065,68,7126,0
518,2019-01-22 14:00:00+00:00,436.36,21793,127433,46370,68,7144,0
519,2019-01-22 15:00:00+00:00,445.8,21841,127662,46973,72,7229,0
520,2019-01-22 16:00:00+00:00,446.27,21758,127644,47961,83,7225,0
521,2019-01-22 17:00:00+00:00,440.08,21771,127641,48590,84,7423,0
522,2019-01-22 18:00:00+00:00,435.31,21855,128075,48229,85,7046,0
523,2019-01-22 19:00:00+00:00,436.22,21848,127397,45132,88,6805,0
524,2019-01-22 20:00:00+00:00,442.55,21866,127026,41992,88,6609,0
525,2019-01-22 21:00:00+00:00,449.15,21780,126672,40081,88,6672,0
526,2019-01-22 22:00:00+00:00,455.34,21970,126365,37858,88,6800,0
527,2019-01-22 23:00:00+00:00,460.14,22025,124948,37083,88,6887,0
528,2019-01-23 00:00:00+00:00,465.73,21845,124688,38437,88,6583,0
529,2019-01-23 01:00:00+00:00,467.91,21679,123351,38783,88,6479,0
530,2019-01-23 02:00:00+00:00,472.72,21737,123594,39503,88,6610,0
531,2019-01-23 03:00:00+00:00,477.14,21901,123522,39903,88,6644,0
532,2019-01-23 04:00:00+00:00,485.98,21844,125914,41007,88,6471,0
533,2019-01-23 05:00:00+00:00,493.2,21797,129193,44624,88,6641,0
534,2019-01-23 06:00:00+00:00,496.78,21928,129966,50266,88,6913,0
535,2019-01-23 07:00:00+00:00,499.87,22148,130451,53230,88,7205,0
536,2019-01-23 08:00:00+00:00,499.82,22220,129803,54052,88,7667,0
537,2019-01-23 09:00:00+00:00,494.34,22279,129530,52762,88,7386,0
538,2019-01-23 10:00:00+00:00,488.81,22277,129570,52102,79,7400,0
539,2019-01-23 11:00:00+00:00,485.63,22236,129188,52395,68,7466,0
540,2019-01-23 12:00:00+00:00,485.49,22269,128872,53660,68,7719,0
541,2019-01-23 13:00:00+00:00,490.11,22308,128803,53559,71,7293,0
542,2019-01-23 14:00:00+00:00,495.17,22279,128252,53565,88,7163,0
543,2019-01-23 15:00:00+00:00,502.22,22137,128065,54263,92,7074,0
544,2019-01-23 16:00:00+00:00,500.44,22313,127954,54061,92,7681,0
545,2019-01-23 17:00:00+00:00,493.66,22373,127687,55065,91,7388,0
546,2019-01-23 18:00:00+00:00,489.41,22312,127817,55206,91,7505,0
547,2019-01-23 19:00:00+00:00,492.55,22406,127673,53709,92,7380,0
548,2019-01-23 20:00:00+00:00,499.39,22390,127580,50829,92,6588,0
549,2019-01-23 21:00:00+00:00,503.26,22379,126998,46196,92,6686,0
550,2019-01-23 22:00:00+00:00,505.82,22404,126477,44495,92,7044,0
551,2019-01-23 23:00:00+00:00,510.11,22443,125956,43568,92,6743,0
552,2019-01-24 00:00:00+00:00,511.59,21710,124326,44601,92,7052,0
553,2019-01-24 01:00:00+00:00,514.69,22079,122784,44381,92,6789,0
554,2019-01-24 02:00:00+00:00,515.59,22237,122372,43777,92,6909,0
555,2019-01-24 03:00:00+00:00,519.36,22236,123050,43179,92,7072,0
556,2019-01-24 04:00:00+00:00,523.15,22295,123445,44046,92,7065,0
557,2019-01-24 05:00:00+00:00,527.67,22240,125385,46014,89,6889,0
558,2019-01-24 06:00:00+00:00,530.44,22253,127592,49155,88,7014,0
559,2019-01-24 07:00:00+00:00,531.03,22377,127972,53500,88,7354,0
560,2019-01-24 08:00:00+00:00,529.73,22376,128293,55357,88,7632,0
561,2019-01-24 09:00:00+00:00,525.13,22320,128330,56269,88,7410,0
562,2019-01-24 10:00:00+00:00,517.47,22265,128039,57394,88,7379,0
563,2019-01-24 11:00:00+00:00,512.75,22203,126490,55973,88,7359,0
564,2019-01-24 12:00:00+00:00,513.32,22227,126186,55455,88,7323,0
565,2019-01-24 13:00:00+00:00,519.31,22424,126419,55861,88,7091,0
566,2019-01-24 14:00:00+00:00,527.75,22277,126229,56104,88,7044,0
567,2019-01-24 15:00:00+00:00,534.93,22196,126018,55836,88,6998,0
568,2019-01-24 16:00:00+00:00,538.76,22283,126142,56321,88,7019,0
569,2019-01-24 17:00:00+00:00,536.36,22371,126186,57093,88,7974,0
570,2019-01-24 18:00:00+00:00,537.3,22354,126176,56828,88,7184,0
571,2019-01-24 19:00:00+00:00,538.02,22558,125941,54709,88,6929,0
572,2019-01-24 20:00:00+00:00,540.35,22587,125773,51008,88,6644,0
573,2019-01-24 21:00:00+00:00,541.8,22609,125330,49954,90,6782,0
574,2019-01-24 22:00:00+00:00,544.01,22595,124492,46835,92,6720,0
575,2019-01-24 23:00:00+00:00,544.8,22626,124397,44138,92,6857,0
576,2019-01-25 00:00:00+00:00,542.97,22526,123615,43506,92,7020,0
577,2019-01-25 01:00:00+00:00,542.01,22527,122889,43669,92,6785,0
578,2019-01-25 02:00:00+00:00,542.29,22576,122975,43639,92,6574,0
579,2019-01-25 03:00:00+00:00,541.67,22549,122894,44182,92,6736,0
580,2019-01-25 04:00:00+00:00,542.96,22522,123679,44497,92,6713,0
581,2019-01-25 05:00:00+00:00,542.95,22498,124094,46584,92,6632,0
582,2019-01-25 06:00:00+00:00,539.54,22529,124664,49286,92,6982,0
583,2019-01-25 07:00:00+00:00,534.1,22384,125001,51808,92,7364,0
584,2019-01-25 08:00:00+00:00,528.18,22128,124945,52457,92,7173,0
585,2019-01-25 09:00:00+00:00,515.67,22036,124976,52891,92,7049,0
586,2019-01-25 10:00:00+00:00,501.76,22099,125246,53018,92,6709,0
587,2019-01-25 11:00:00+00:00,489.2,22144,125032,52005,90,6454,0
588,2019-01-25 12:00:00+00:00,479.75,22179,124289,51875,88,6237,0
589,2019-01-25 13:00:00+00:00,473.81,22160,124284,49958,88,6418,0
590,2019-01-25 14:00:00+00:00,473.22,22094,124233,49676,88,6455,0
591,2019-01-25 15:00:00+00:00,471.31,22152,123948,49695,88,6404,0
592,2019-01-25 16:00:00+00:00,464.13,22174,123442,50105,88,6500,0
593,2019-01-25 17:00:00+00:00,448.5,22229,122614,49984,89,7592,0
594,2019-01-25 18:00:00+00:00,431.56,22218,119548,48790,92,7324,0
595,2019-01-25 19:00:00+00:00,421.6,22273,116778,46762,92,6643,0
596,2019-01-25 20:00:00+00:00,408.69,22335,112351,42610,92,6665,0
597,2019-01-25 21:00:00+00:00,402.33,22194,108457,40359,92,6323,0
598,2019-01-25 22:00:00+00:00,393.92,22139,103493,35452,92,6364,0
599,2019-01-25 23:00:00+00:00,386.18,22121,98846,32007,92,6096,0
600,2019-01-26 00:00:00+00:00,372.53,22099,93011,28063,92,6004,0
601,2019-01-26 01:00:00+00:00,360.88,22087,88181,26694,92,5945,0
602,2019-01-26 02:00:00+00:00,358.89,22031,87504,26683,92,5881,0
603,2019-01-26 03:00:00+00:00,362.23,22013,88346,26698,91,5876,0
604,2019-01-26 04:00:00+00:00,369.12,21996,89948,26529,88,5862,0
605,2019-01-26 05:00:00+00:00,379.11,21985,92576,26217,88,5759,0
606,2019-01-26 06:00:00+00:00,378.45,22066,94447,26844,88,5761,0
607,2019-01-26 07:00:00+00:00,379.38,22171,96006,27791,85,5774,0
608,2019-01-26 08:00:00+00:00,386.99,22224,100256,28838,84,5722,0
609,2019-01-26 09:00:00+00:00,385.63,22175,101497,28864,84,5655,0
610,2019-01-26 10:00:00+00:00,383.54,22131,101720,28846,84,5712,0
611,2019-01-26 11:00:00+00:00,376.63,22153,101724,28386,84,5823,0
612,2019-01-26 12:00:00+00:00,369.35,22212,99021,28403,82,5972,0
613,2019-01-26 13:00:00+00:00,362.8,22260,95448,28118,80,5860,0
614,2019-01-26 14:00:00+00:00,360.39,22271,92698,27216,80,5867,0
615,2019-01-26 15:00:00+00:00,359.96,22277,91416,25284,80,5848,0
616,2019-01-26 16:00:00+00:00,357.68,22231,92151,25293,80,5804,0
617,2019-01-26 17:00:00+00:00,354.17,22329,92965,24979,80,6008,0
618,2019-01-26 18:00:00+00:00,347.4,22304,92571,25180,80,5681,0
619,2019-01-26 19:00:00+00:00,335.61,22248,89138,24643,80,5699,0
620,2019-01-26 20:00:00+00:00,310.98,22215,78171,24453,83,5516,0
621,2019-01-26 21:00:00+00:00,294.49,22271,71464,23098,84,5614,0
622,2019-01-26 22:00:00+00:00,285.19,22240,68307,21799,86,5935,0
623,2019-01-26 23:00:00+00:00,267.84,22223,61026,20634,88,5423,0
624,2019-01-27 00:00:00+00:00,248.47,22093,53959,18490,88,5416,0
625,2019-01-27 01:00:00+00:00,238.79,22070,50370,17941,87,5684,0
626,2019-01-27 02:00:00+00:00,230.58,22162,47686,17262,88,5414,0
627,2019-01-27 03:00:00+00:00,228.37,22211,47147,17653,88,5264,0
628,2019-01-27 04:00:00+00:00,227.47,22118,47051,17717,88,5291,0
629,2019-01-27 05:00:00+00:00,230.04,22028,47205,17704,88,5300,0
630,2019-01-27 06:00:00+00:00,233.85,22042,47853,17852,88,5309,0
631,2019-01-27 07:00:00+00:00,240.94,22175,50531,18421,88,5341,0
632,2019-01-27 08:00:00+00:00,253.12,22173,55436,18822,84,5232,0
633,2019-01-27 09:00:00+00:00,270.55,22172,63698,19820,84,5210,0
634,2019-01-27 10:00:00+00:00,280.82,22218,68820,20328,83,5220,0
635,2019-01-27 11:00:00+00:00,285.81,22286,71772,21176,80,5251,0
636,2019-01-27 12:00:00+00:00,291.42,22260,73094,21896,80,5196,0
637,2019-01-27 13:00:00+00:00,289.64,22193,69202,21218,80,5134,0
638,2019-01-27 14:00:00+00:00,299,22267,67895,21666,80,5239,0
639,2019-01-27 15:00:00+00:00,316.28,22265,70098,21951,80,5065,0
640,2019-01-27 16:00:00+00:00,344.65,22311,80715,22713,80,5223,0
641,2019-01-27 17:00:00+00:00,362.72,22324,91217,23588,80,5241,0
642,2019-01-27 18:00:00+00:00,364.47,22177,95503,23679,80,5174,0
643,2019-01-27 19:00:00+00:00,365.25,22204,96406,23630,84,5092,0
644,2019-01-27 20:00:00+00:00,361.54,22161,94606,23457,84,5261,0
645,2019-01-27 21:00:00+00:00,357.4,22160,91202,23128,84,5119,0
646,2019-01-27 22:00:00+00:00,354.64,22129,89451,23159,84,5147,0
647,2019-01-27 23:00:00+00:00,342.49,22121,81783,21344,84,5317,0
648,2019-01-28 00:00:00+00:00,334.9,22096,76497,21511,84,5276,0
649,2019-01-28 01:00:00+00:00,329.17,22070,74516,21253,84,5061,0
650,2019-01-28 02:00:00+00:00,326.15,22026,72755,21453,84,5154,0
651,2019-01-28 03:00:00+00:00,327.34,21988,71944,21921,84,5487,0
652,2019-01-28 04:00:00+00:00,339.67,22020,74800,23088,84,5302,0
653,2019-01-28 05:00:00+00:00,369.61,21937,89096,26281,84,4989,0
654,2019-01-28 06:00:00+00:00,399.25,21990,108128,31809,84,5120,0
655,2019-01-28 07:00:00+00:00,407.16,21976,112212,37862,84,5019,0
656,2019-01-28 08:00:00+00:00,406.91,21983,116089,39848,84,5089,0
657,2019-01-28 09:00:00+00:00,395.73,21952,116586,38493,84,5001,0
658,2019-01-28 10:00:00+00:00,392.24,21565,118120,37345,84,4975,0
659,2019-01-28 11:00:00+00:00,387.31,21412,118859,37321,86,4909,0
660,2019-01-28 12:00:00+00:00,382.66,21339,119256,37838,88,5045,0
661,2019-01-28 13:00:00+00:00,379.55,21268,116655,38306,88,5097,0
662,2019-01-28 14:00:00+00:00,381.76,21853,116373,38429,88,5071,0
663,2019-01-28 15:00:00+00:00,385.97,22169,116341,38316,88,5062,0
664,2019-01-28 16:00:00+00:00,388.37,22139,117487,37640,88,5161,0
665,2019-01-28 17:00:00+00:00,392.76,22125,118204,36950,88,5793,0
666,2019-01-28 18:00:00+00:00,397.55,22151,118471,36888,88,5615,0
667,2019-01-28 19:00:00+00:00,397.31,22137,118075,36575,90,5335,0
668,2019-01-28 20:00:00+00:00,395.96,22132,113577,35687,92,5198,0
669,2019-01-28 21:00:00+00:00,395.02,22153,110433,34572,92,5256,0
670,2019-01-28 22:00:00+00:00,395.34,22059,108666,34084,93,5374,0
671,2019-01-28 23:00:00+00:00,391.32,22037,106406,32319,96,5454,0
672,2019-01-29 00:00:00+00:00,386.96,21943,103530,31099,96,5285,0
673,2019-01-29 01:00:00+00:00,380.67,21903,101118,30818,96,5250,0
674,2019-01-29 02:00:00+00:00,383.97,21891,101869,30762,96,5423,0
675,2019-01-29 03:00:00+00:00,387.12,21848,102973,31903,96,5287,0
676,2019-01-29 04:00:00+00:00,396.63,21893,107099,33404,94,5274,0
677,2019-01-29 05:00:00+00:00,414.09,21851,113731,35331,91,5563,0
678,2019-01-29 06:00:00+00:00,430.41,21779,120091,39926,86,6255,0
679,2019-01-29 07:00:00+00:00,441.82,21827,123713,43941,84,6407,0
680,2019-01-29 08:00:00+00:00,446.09,21860,125392,43958,80,6401,0
681,2019-01-29 09:00:00+00:00,446.4,21957,124398,44250,74,6581,0
682,2019-01-29 10:00:00+00:00,435.38,22176,123211,44654,72,6419,0
683,2019-01-29 11:00:00+00:00,422.95,22178,120755,43350,72,6342,0
684,2019-01-29 12:00:00+00:00,420.78,22062,120670,42564,72,6623,0
685,2019-01-29 13:00:00+00:00,425.78,22004,120940,44839,72,6007,0
686,2019-01-29 14:00:00+00:00,439.93,22009,121218,45592,72,6101,0
687,2019-01-29 15:00:00+00:00,460.4,21903,121475,46161,72,6806,0
688,2019-01-29 16:00:00+00:00,471.2,21917,121647,47241,72,7108,0
