,UTC time,carbon_intensity,biomass,coal,nat_gas,avg_nat_gas_production_forecast
9736,2021-02-09 16:00:00+00:00,473.37,20725,105819,50966,38339.035
9737,2021-02-09 17:00:00+00:00,477.22,20954,107417,51365,39426.5
9738,2021-02-09 18:00:00+00:00,475.58,21066,107662,50792,38464.297
9739,2021-02-09 19:00:00+00:00,472.54,20939,107605,49545,37349.543
9740,2021-02-09 20:00:00+00:00,467.63,20969,104971,45305,35060.887
9741,2021-02-09 21:00:00+00:00,465.46,20961,103461,41068,32706.203
9742,2021-02-09 22:00:00+00:00,462.4,20985,99756,38649,29359.592
9743,2021-02-09 23:00:00+00:00,458.26,20950,94902,37890,28149.68
9744,2021-02-10 00:00:00+00:00,455,20884,90567,34994,35335.824
9745,2021-02-10 01:00:00+00:00,457.46,20817,89290,34710,33565.906
9746,2021-02-10 02:00:00+00:00,456.65,20843,89636,33417,33244.734
9747,2021-02-10 03:00:00+00:00,452.21,20914,88966,33197,34291.61
9748,2021-02-10 04:00:00+00:00,447.61,20906,90691,33528,35755.41
9749,2021-02-10 05:00:00+00:00,449.4,20765,94075,38408,38476.84
9750,2021-02-10 06:00:00+00:00,450.89,20715,100291,45151,40219.543
9751,2021-02-10 07:00:00+00:00,451.75,20735,103119,47608,42009.34
9752,2021-02-10 08:00:00+00:00,452.18,20894,104184,49757,43042.715
9753,2021-02-10 09:00:00+00:00,452.13,20729,104233,50261,43047.715
9754,2021-02-10 10:00:00+00:00,448.09,20688,103314,51143,41881.074
9755,2021-02-10 11:00:00+00:00,445.76,20706,102375,51910,41183.934
9756,2021-02-10 12:00:00+00:00,445.59,20671,102886,52002,40272.28
9757,2021-02-10 13:00:00+00:00,447.25,19873,104305,51723,39738.832
9758,2021-02-10 14:00:00+00:00,450.15,19717,105654,50726,39052.664
9759,2021-02-10 15:00:00+00:00,456.07,19766,106281,51136,40620.688
9760,2021-02-10 16:00:00+00:00,459.33,20226,106213,51155,40831.492
9761,2021-02-10 17:00:00+00:00,455.24,20972,106042,51737,41748.94
9762,2021-02-10 18:00:00+00:00,449.15,20948,105423,51873,40523.914
9763,2021-02-10 19:00:00+00:00,449.25,21105,105184,51406,39381.56
9764,2021-02-10 20:00:00+00:00,450.52,21086,104754,49325,36561.29
9765,2021-02-10 21:00:00+00:00,454.38,21138,103845,45995,34046.688
9766,2021-02-10 22:00:00+00:00,456.16,21075,99813,46574,30200.459
9767,2021-02-10 23:00:00+00:00,456.41,21016,95017,46476,28644.135
9768,2021-02-11 00:00:00+00:00,454.41,20744,90366,43922,42842.02
9769,2021-02-11 01:00:00+00:00,453.38,20685,87001,44475,41020.246
9770,2021-02-11 02:00:00+00:00,453.41,20671,85691,44389,40586.85
9771,2021-02-11 03:00:00+00:00,452.2,20265,85686,41942,41853.03
9772,2021-02-11 04:00:00+00:00,455.87,19333,87629,42597,43308.883
9773,2021-02-11 05:00:00+00:00,472.62,19275,96680,43787,46132.695
9774,2021-02-11 06:00:00+00:00,485.36,19201,104025,44220,47914.836
9775,2021-02-11 07:00:00+00:00,490.06,19309,105334,48847,49956.28
9776,2021-02-11 08:00:00+00:00,489.68,19343,105602,49571,51026.445
9777,2021-02-11 09:00:00+00:00,489.3,19142,104901,50569,50885.87
9778,2021-02-11 10:00:00+00:00,487.05,19148,104485,50692,49485.992
9779,2021-02-11 11:00:00+00:00,480.22,19144,104978,50166,48372.137
9780,2021-02-11 12:00:00+00:00,473.35,19262,103717,49982,46934.68
9781,2021-02-11 13:00:00+00:00,473.52,19376,103952,49072,46128.387
9782,2021-02-11 14:00:00+00:00,475.57,19559,103381,48920,44966.15
9783,2021-02-11 15:00:00+00:00,483.81,19558,103361,48464,46663.984
9784,2021-02-11 16:00:00+00:00,494.74,19563,102668,50582,46610.316
9785,2021-02-11 17:00:00+00:00,495.39,19484,102509,52042,47829.863
9786,2021-02-11 18:00:00+00:00,486.05,19524,103420,52137,46823.043
9787,2021-02-11 19:00:00+00:00,477.64,19922,103294,50293,45445.996
9788,2021-02-11 20:00:00+00:00,471.23,20079,103071,47753,42989.414
9789,2021-02-11 21:00:00+00:00,463.6,20209,100571,47103,40319.035
9790,2021-02-11 22:00:00+00:00,451.22,20128,94768,47358,36632.562
9791,2021-02-11 23:00:00+00:00,440.93,20598,89116,46949,35260.59
9792,2021-02-12 00:00:00+00:00,432.06,20699,84770,45334,43816.43
9793,2021-02-12 01:00:00+00:00,423.51,20878,81665,45154,41771.87
9794,2021-02-12 02:00:00+00:00,419.3,20799,80311,45013,41197.32
9795,2021-02-12 03:00:00+00:00,412.65,20804,79179,44299,42381.01
9796,2021-02-12 04:00:00+00:00,407.2,20750,80051,43094,43792.46
9797,2021-02-12 05:00:00+00:00,411.67,20695,86233,43756,46448.188
9798,2021-02-12 06:00:00+00:00,423.18,20507,95289,48231,48436.77
9799,2021-02-12 07:00:00+00:00,424.41,20630,96880,50537,50543.176
9800,2021-02-12 08:00:00+00:00,419.79,20788,96556,52235,51346.45
9801,2021-02-12 09:00:00+00:00,413.99,20748,96303,51909,51238.375
9802,2021-02-12 10:00:00+00:00,409.31,20806,95181,50800,49797.953
9803,2021-02-12 11:00:00+00:00,402.77,20860,94346,50044,48515.332
9804,2021-02-12 12:00:00+00:00,391.5,21045,92912,48318,47223.695
9805,2021-02-12 13:00:00+00:00,380.6,21089,89317,46015,46256.605
9806,2021-02-12 14:00:00+00:00,386.74,21046,90328,47479,45072.277
9807,2021-02-12 15:00:00+00:00,400.56,21014,92451,47423,46821.7
9808,2021-02-12 16:00:00+00:00,425.76,21042,97612,48480,46812.254
9809,2021-02-12 17:00:00+00:00,429.7,20988,100405,48642,48139.61
9810,2021-02-12 18:00:00+00:00,419.86,21074,100166,49007,47404.984
9811,2021-02-12 19:00:00+00:00,408.92,21269,96547,48364,46185.3
9812,2021-02-12 20:00:00+00:00,396.68,21208,90890,46546,43719
9813,2021-02-12 21:00:00+00:00,392.22,21358,86992,45860,40983.76
9814,2021-02-12 22:00:00+00:00,392.09,21293,83233,46650,37246.133
9815,2021-02-12 23:00:00+00:00,387.69,21274,78166,42305,35908.17
9816,2021-02-13 00:00:00+00:00,390.38,21293,76016,41054,41041.457
9817,2021-02-13 01:00:00+00:00,396.61,21231,75902,41275,39045.133
9818,2021-02-13 02:00:00+00:00,404.3,21221,76064,40975,38501.188
9819,2021-02-13 03:00:00+00:00,409.36,21104,75678,40759,39847.203
9820,2021-02-13 04:00:00+00:00,413.65,21041,75765,40606,41236.703
9821,2021-02-13 05:00:00+00:00,417.27,20973,76749,41092,43880.164
9822,2021-02-13 06:00:00+00:00,421.59,20906,78452,41943,45942.855
9823,2021-02-13 07:00:00+00:00,430.18,20954,83220,42255,47866.69
9824,2021-02-13 08:00:00+00:00,427.12,21026,86547,42769,48503.26
9825,2021-02-13 09:00:00+00:00,416.63,21057,87683,42841,48346.92
9826,2021-02-13 10:00:00+00:00,409.19,21047,87767,42887,46855.605
9827,2021-02-13 11:00:00+00:00,403.66,21186,87690,42626,45571.547
9828,2021-02-13 12:00:00+00:00,396.06,21218,84871,42206,44304.42
9829,2021-02-13 13:00:00+00:00,394.71,21315,82694,40842,43366.72
9830,2021-02-13 14:00:00+00:00,404.75,21297,82579,41569,42244.668
9831,2021-02-13 15:00:00+00:00,424.35,21247,84151,41190,43944.28
9832,2021-02-13 16:00:00+00:00,448.4,21257,85766,41950,43988.586
9833,2021-02-13 17:00:00+00:00,449.82,21195,86598,42425,45424.24
9834,2021-02-13 18:00:00+00:00,434.68,21161,86696,42662,44765.203
9835,2021-02-13 19:00:00+00:00,418.5,21171,85278,42663,43647.22
9836,2021-02-13 20:00:00+00:00,405.73,21192,81545,42274,41206.06
9837,2021-02-13 21:00:00+00:00,400.67,21170,78571,41332,38598.81
9838,2021-02-13 22:00:00+00:00,397.09,21158,75720,40382,34909.188
9839,2021-02-13 23:00:00+00:00,383.4,21237,71802,35499,33608.703
9840,2021-02-14 00:00:00+00:00,366.26,21174,67898,29654,36056.902
9841,2021-02-14 01:00:00+00:00,355.03,21055,63057,28060,33726.195
9842,2021-02-14 02:00:00+00:00,354.56,21046,61341,27657,33066.54
9843,2021-02-14 03:00:00+00:00,353.91,21037,60871,26943,32419.47
9844,2021-02-14 04:00:00+00:00,354.92,21029,60158,27715,33166.562
9845,2021-02-14 05:00:00+00:00,353.98,21015,59124,27980,33982.594
9846,2021-02-14 06:00:00+00:00,353,20995,60436,28547,35201.418
9847,2021-02-14 07:00:00+00:00,353.42,21061,63776,29380,36322.05
9848,2021-02-14 08:00:00+00:00,348.25,21181,67654,30299,36199.12
9849,2021-02-14 09:00:00+00:00,335.07,21224,69020,30313,35206.09
9850,2021-02-14 10:00:00+00:00,321.18,21313,67544,30313,35035.86
9851,2021-02-14 11:00:00+00:00,316.28,21333,66028,30121,33936.367
9852,2021-02-14 12:00:00+00:00,308.46,21361,62500,29544,34585.66
9853,2021-02-14 13:00:00+00:00,297.35,21451,57821,28347,33879.004
9854,2021-02-14 14:00:00+00:00,301.43,21442,57215,27881,34969.527
9855,2021-02-14 15:00:00+00:00,323.09,21420,61509,29142,36071.867
9856,2021-02-14 16:00:00+00:00,352.31,21396,70381,32207,37867.84
9857,2021-02-14 17:00:00+00:00,354.09,21377,76398,34030,39522.184
9858,2021-02-14 18:00:00+00:00,339.72,21356,76499,34074,40618.05
9859,2021-02-14 19:00:00+00:00,322.15,21406,71946,33522,40825.37
9860,2021-02-14 20:00:00+00:00,307.42,21349,66837,33278,38957.887
9861,2021-02-14 21:00:00+00:00,300.39,21523,63511,33220,37684.805
9862,2021-02-14 22:00:00+00:00,298.06,21435,62475,33416,34769.117
9863,2021-02-14 23:00:00+00:00,283.79,21336,56800,31041,34557.348
9864,2021-02-15 00:00:00+00:00,272.34,21129,54259,27330,29127.645
9865,2021-02-15 01:00:00+00:00,266.71,21036,53353,26692,27313.547
9866,2021-02-15 02:00:00+00:00,264.34,21000,53301,26849,27273.553
9867,2021-02-15 03:00:00+00:00,261.86,20999,53386,26300,26289.709
9868,2021-02-15 04:00:00+00:00,264.8,21046,55111,27521,27976.012
9869,2021-02-15 05:00:00+00:00,280.54,20994,62365,31484,29465.107
9870,2021-02-15 06:00:00+00:00,297.43,20974,72100,36472,31155.795
9871,2021-02-15 07:00:00+00:00,310.79,20993,79732,39652,32974.63
9872,2021-02-15 08:00:00+00:00,305.7,21175,81408,38795,33468.484
9873,2021-02-15 09:00:00+00:00,301.71,21162,80302,38867,32758.75
9874,2021-02-15 10:00:00+00:00,307,21293,82864,39570,32467.523
9875,2021-02-15 11:00:00+00:00,316.65,21220,85982,39979,30940.94
9876,2021-02-15 12:00:00+00:00,327.16,21312,87365,40064,31312.277
9877,2021-02-15 13:00:00+00:00,333.55,21312,87391,40752,30538.707
9878,2021-02-15 14:00:00+00:00,345.71,21356,87660,41451,31181.172
9879,2021-02-15 15:00:00+00:00,361.81,21300,89594,43279,32641.2
9880,2021-02-15 16:00:00+00:00,373.02,21349,90667,44127,34117.98
9881,2021-02-15 17:00:00+00:00,372.17,21351,91601,44011,35842.41
9882,2021-02-15 18:00:00+00:00,371.77,21432,91447,44088,36409.58
9883,2021-02-15 19:00:00+00:00,380.97,21386,90562,44280,36635.633
9884,2021-02-15 20:00:00+00:00,384.98,21306,88491,43542,34504.83
9885,2021-02-15 21:00:00+00:00,385.18,21299,84749,42281,32661.463
9886,2021-02-15 22:00:00+00:00,385.42,21296,80664,41937,29669.135
9887,2021-02-15 23:00:00+00:00,378.52,21087,73704,38988,29020.729
9888,2021-02-16 00:00:00+00:00,370,20519,65882,36194,37170.33
9889,2021-02-16 01:00:00+00:00,370.95,20452,63566,34846,35495.26
9890,2021-02-16 02:00:00+00:00,372.41,20452,62244,33443,35157.777
9891,2021-02-16 03:00:00+00:00,372.21,20296,60346,33646,35556.75
9892,2021-02-16 04:00:00+00:00,374.11,20286,62617,34177,36982.836
9893,2021-02-16 05:00:00+00:00,390.76,20181,69342,36254,39350.88
9894,2021-02-16 06:00:00+00:00,412.67,20235,82830,40089,40940.344
9895,2021-02-16 07:00:00+00:00,418.26,20329,89954,40875,42828.316
9896,2021-02-16 08:00:00+00:00,417.03,20476,91150,40988,43764.934
9897,2021-02-16 09:00:00+00:00,404.63,20400,90350,42038,43569.62
9898,2021-02-16 10:00:00+00:00,387.57,20399,89656,42075,42475.617
9899,2021-02-16 11:00:00+00:00,379.73,20440,89951,42758,41269.766
9900,2021-02-16 12:00:00+00:00,371.26,20501,89807,42887,40227.484
9901,2021-02-16 13:00:00+00:00,365.23,20563,87762,41890,39502.938
9902,2021-02-16 14:00:00+00:00,364.95,20557,86202,42402,38555.008
9903,2021-02-16 15:00:00+00:00,366.65,20542,84501,41882,40094.07
9904,2021-02-16 16:00:00+00:00,369.43,20553,84078,41679,40197.605
9905,2021-02-16 17:00:00+00:00,365.95,20499,84202,42066,41584.72
9906,2021-02-16 18:00:00+00:00,354.53,20431,85201,41308,40949.16
9907,2021-02-16 19:00:00+00:00,346.11,20550,84277,39514,39963.258
9908,2021-02-16 20:00:00+00:00,338.68,20709,81644,38569,37714.246
9909,2021-02-16 21:00:00+00:00,320.55,20743,75686,33217,35360.902
9910,2021-02-16 22:00:00+00:00,301.68,20791,68230,28008,32026.242
9911,2021-02-16 23:00:00+00:00,278.98,20864,60952,25344,30918.346
9912,2021-02-17 00:00:00+00:00,250.63,20607,52644,23151,24393.059
9913,2021-02-17 01:00:00+00:00,225.92,20450,45361,22482,22826.75
9914,2021-02-17 02:00:00+00:00,219.1,20351,43180,22034,22400.846
9915,2021-02-17 03:00:00+00:00,214.27,20192,42810,21271,23235.861
9916,2021-02-17 04:00:00+00:00,217.71,20207,43600,22442,24629.783
9917,2021-02-17 05:00:00+00:00,228.76,20146,46898,24497,26992.49
9918,2021-02-17 06:00:00+00:00,249.77,20176,54606,29931,28915.736
9919,2021-02-17 07:00:00+00:00,274.97,20222,64760,33353,30521.852
9920,2021-02-17 08:00:00+00:00,290.39,20319,71368,33849,31111.092
9921,2021-02-17 09:00:00+00:00,285.2,20448,71296,33454,31108.973
9922,2021-02-17 10:00:00+00:00,266.79,20477,66170,32470,29908.064
9923,2021-02-17 11:00:00+00:00,257.56,20544,63361,32088,29065.031
9924,2021-02-17 12:00:00+00:00,250.63,20580,60007,31914,28514.957
9925,2021-02-17 13:00:00+00:00,254.28,20601,58539,31605,28005.553
9926,2021-02-17 14:00:00+00:00,270.93,20583,59839,32989,27932.24
9927,2021-02-17 15:00:00+00:00,302.35,20664,64749,35050,29084.611
9928,2021-02-17 16:00:00+00:00,338.25,20572,72652,35727,29711.63
9929,2021-02-17 17:00:00+00:00,355.16,20574,76325,36397,30983.52
9930,2021-02-17 18:00:00+00:00,354.52,20571,77721,36912,30168.979
9931,2021-02-17 19:00:00+00:00,351.75,20564,77228,36529,29612.361
9932,2021-02-17 20:00:00+00:00,343.18,20568,72157,35474,27217.178
9933,2021-02-17 21:00:00+00:00,327.42,20576,64363,33785,25254.242
9934,2021-02-17 22:00:00+00:00,321.75,20837,59757,32945,21678.445
9935,2021-02-17 23:00:00+00:00,306.13,20863,52194,31196,20198.453
9936,2021-02-18 00:00:00+00:00,303.65,20887,50453,29469,28699.408
9937,2021-02-18 01:00:00+00:00,300.32,20713,48923,28242,27490.826
9938,2021-02-18 02:00:00+00:00,297.04,20823,47241,27434,27454.895
9939,2021-02-18 03:00:00+00:00,296.39,20692,46549,26502,27882.89
9940,2021-02-18 04:00:00+00:00,303.18,20654,48619,27329,29704.914
9941,2021-02-18 05:00:00+00:00,308.55,20702,51775,28990,32065.44
9942,2021-02-18 06:00:00+00:00,325.48,20738,61352,31891,34002.246
9943,2021-02-18 07:00:00+00:00,326.96,20831,65012,33195,35802.68
9944,2021-02-18 08:00:00+00:00,305.95,20389,64525,33686,36464.336
9945,2021-02-18 09:00:00+00:00,282.69,19684,62913,32517,36094.715
9946,2021-02-18 10:00:00+00:00,264.93,19767,60425,31026,35123.453
9947,2021-02-18 11:00:00+00:00,254.28,19904,58965,29773,33864.21
9948,2021-02-18 12:00:00+00:00,244.31,20636,55300,29394,33145.805
9949,2021-02-18 13:00:00+00:00,241.27,20925,52873,29430,32494.268
9950,2021-02-18 14:00:00+00:00,249.29,20984,53715,31327,32302.934
9951,2021-02-18 15:00:00+00:00,253.88,20972,54382,29954,33301.02
9952,2021-02-18 16:00:00+00:00,254.14,21023,56136,29759,34089.027
9953,2021-02-18 17:00:00+00:00,257.92,20962,62194,30197,35264.426
9954,2021-02-18 18:00:00+00:00,255.43,21028,63274,30902,34973.273
9955,2021-02-18 19:00:00+00:00,255.86,21002,63727,29889,34194.973
9956,2021-02-18 20:00:00+00:00,252.57,20903,61474,28804,32136.033
9957,2021-02-18 21:00:00+00:00,250.55,21013,56864,27676,29832.213
9958,2021-02-18 22:00:00+00:00,246.93,20945,55112,25843,27013.127
9959,2021-02-18 23:00:00+00:00,229.26,20936,48226,23594,25893.957
9960,2021-02-19 00:00:00+00:00,224.41,20895,45421,21746,22073.104
9961,2021-02-19 01:00:00+00:00,228.79,20796,46255,21574,21086.318
9962,2021-02-19 02:00:00+00:00,229.38,20331,45513,21158,21085.24
9963,2021-02-19 03:00:00+00:00,228.76,19502,44475,20996,21769.727
9964,2021-02-19 04:00:00+00:00,242.46,19397,48411,22298,23524.463
9965,2021-02-19 05:00:00+00:00,261.64,19426,53272,26786,25691.908
9966,2021-02-19 06:00:00+00:00,292.66,19485,63057,31771,27731.783
9967,2021-02-19 07:00:00+00:00,309.91,19445,66905,35404,29206.066
9968,2021-02-19 08:00:00+00:00,310.45,19509,68311,35977,29415.186
9969,2021-02-19 09:00:00+00:00,295.2,19445,66340,36307,28968.738
9970,2021-02-19 10:00:00+00:00,282.16,19541,63637,35673,27907.31
9971,2021-02-19 11:00:00+00:00,276.59,19608,62349,35365,26603.72
9972,2021-02-19 12:00:00+00:00,266.78,19696,58817,34466,26053.186
9973,2021-02-19 13:00:00+00:00,264.07,19729,55864,32977,25460.941
9974,2021-02-19 14:00:00+00:00,276.12,19698,54827,33236,25494.322
9975,2021-02-19 15:00:00+00:00,310.31,19727,57083,34156,26260.78
9976,2021-02-19 16:00:00+00:00,356.75,19662,61263,35875,27065.469
9977,2021-02-19 17:00:00+00:00,371.81,19591,64515,36041,28442.71
9978,2021-02-19 18:00:00+00:00,355.49,19740,65518,36145,28269.688
9979,2021-02-19 19:00:00+00:00,333.84,20034,62429,35627,27689.844
9980,2021-02-19 20:00:00+00:00,313.71,20004,57191,33172,25902.77
9981,2021-02-19 21:00:00+00:00,298.44,19856,52437,30381,23993.22
9982,2021-02-19 22:00:00+00:00,291.75,19875,50114,28589,21351.54
9983,2021-02-19 23:00:00+00:00,271.64,19839,44075,23274,20461.182
9984,2021-02-20 00:00:00+00:00,250.15,19644,37572,18801,22831.82
9985,2021-02-20 01:00:00+00:00,240.54,19565,33908,18178,21769.123
9986,2021-02-20 02:00:00+00:00,227.47,19588,30760,16887,21710.172
9987,2021-02-20 03:00:00+00:00,218.72,19497,28944,16647,22423.5
9988,2021-02-20 04:00:00+00:00,213.92,19346,28120,16893,24285.656
9989,2021-02-20 05:00:00+00:00,213.18,19284,28189,17576,26631.531
9990,2021-02-20 06:00:00+00:00,214.44,19296,29243,17790,28619.502
9991,2021-02-20 07:00:00+00:00,215.42,19299,31028,18019,30260.275
9992,2021-02-20 08:00:00+00:00,203.17,19371,31899,17632,30790.562
9993,2021-02-20 09:00:00+00:00,184.38,19394,29519,17150,30472.74
9994,2021-02-20 10:00:00+00:00,171.91,19459,26848,16032,29335.738
9995,2021-02-20 11:00:00+00:00,167.75,19480,26342,15748,28163.797
9996,2021-02-20 12:00:00+00:00,163.86,19537,25391,16153,27549.377
9997,2021-02-20 13:00:00+00:00,165.76,19630,24717,16618,26956.326
9998,2021-02-20 14:00:00+00:00,174.39,19577,25171,16321,27160.752
9999,2021-02-20 15:00:00+00:00,197.5,19534,27573,16582,28096.266
10000,2021-02-20 16:00:00+00:00,239.91,19821,34815,18309,28956.244
10001,2021-02-20 17:00:00+00:00,245.66,19869,39617,19979,30368.074
10002,2021-02-20 18:00:00+00:00,223.36,19880,38948,20720,29789.004
10003,2021-02-20 19:00:00+00:00,204.52,19850,34616,20429,29253.594
10004,2021-02-20 20:00:00+00:00,178.67,19746,26631,19271,27117.104
10005,2021-02-20 21:00:00+00:00,173.08,19864,24965,18517,25189.78
10006,2021-02-20 22:00:00+00:00,172.76,19753,25037,17556,22120.168
10007,2021-02-20 23:00:00+00:00,172.17,19768,25096,16343,21007.076
10008,2021-02-21 00:00:00+00:00,165.21,19540,24351,12597,13633.034
10009,2021-02-21 01:00:00+00:00,168.48,19515,24471,12768,12612.059
10010,2021-02-21 02:00:00+00:00,169.59,19449,23947,12804,13507.047
10011,2021-02-21 03:00:00+00:00,172,19410,23742,12764,13230.605
10012,2021-02-21 04:00:00+00:00,178.48,19409,23985,13149,14522.321
10013,2021-02-21 05:00:00+00:00,181.94,19424,24091,13837,16658.287
10014,2021-02-21 06:00:00+00:00,182.4,19275,23644,14377,18967.586
10015,2021-02-21 07:00:00+00:00,185.67,19425,23991,15288,19394.49
10016,2021-02-21 08:00:00+00:00,181.22,19437,24078,16944,20719.863
10017,2021-02-21 09:00:00+00:00,176.04,19482,24006,17054,20110.955
10018,2021-02-21 10:00:00+00:00,180.31,19533,25445,16685,19611.47
10019,2021-02-21 11:00:00+00:00,184.37,19621,27200,17244,19304.896
10020,2021-02-21 12:00:00+00:00,177.38,19729,25050,16690,19291.178
10021,2021-02-21 13:00:00+00:00,183.6,19830,24647,16242,19222.166
10022,2021-02-21 14:00:00+00:00,203.27,19866,26381,16439,18886.389
10023,2021-02-21 15:00:00+00:00,241.91,19758,30567,17817,20112.22
10024,2021-02-21 16:00:00+00:00,311.04,19791,40838,21141,22363.3
10025,2021-02-21 17:00:00+00:00,351.12,19710,48956,24487,22631.023
10026,2021-02-21 18:00:00+00:00,343.52,19798,52768,25059,23326.158
10027,2021-02-21 19:00:00+00:00,337.92,19834,53561,25308,24439.393
10028,2021-02-21 20:00:00+00:00,332.02,19818,52252,24347,22220.686
10029,2021-02-21 21:00:00+00:00,325.58,19855,49908,24584,20049.48
10030,2021-02-21 22:00:00+00:00,319.53,19871,48340,24083,18605.506
10031,2021-02-21 23:00:00+00:00,308.33,19791,44728,23487,17037.766
10032,2021-02-22 00:00:00+00:00,300.42,19662,41413,22623,20089.938
10033,2021-02-22 01:00:00+00:00,297.13,19558,41189,22492,18556.992
10034,2021-02-22 02:00:00+00:00,294.2,19553,41017,22373,19437.186
10035,2021-02-22 03:00:00+00:00,296.15,19471,41298,23472,19289.691
10036,2021-02-22 04:00:00+00:00,303.52,19495,44227,25976,20846.43
10037,2021-02-22 05:00:00+00:00,317.7,19482,49789,29046,24182.674
10038,2021-02-22 06:00:00+00:00,342.37,19468,59053,34971,26498.236
10039,2021-02-22 07:00:00+00:00,343.56,19518,61538,37997,28100.818
10040,2021-02-22 08:00:00+00:00,325.71,19544,62072,38373,29877.672
10041,2021-02-22 09:00:00+00:00,303.15,19534,60690,39055,29031.129
10042,2021-02-22 10:00:00+00:00,283.85,19613,57738,38753,29085.23
10043,2021-02-22 11:00:00+00:00,276.08,19664,57576,37824,28225.201
10044,2021-02-22 12:00:00+00:00,271.95,19701,56864,37012,28214.422
10045,2021-02-22 13:00:00+00:00,276.8,19668,56043,36285,27821.094
10046,2021-02-22 14:00:00+00:00,294.69,18910,58189,36567,27680.615
10047,2021-02-22 15:00:00+00:00,328.16,19291,62530,37311,28602.416
10048,2021-02-22 16:00:00+00:00,363.97,19662,65278,38979,30775.469
10049,2021-02-22 17:00:00+00:00,375,19756,66909,40131,31261.543
10050,2021-02-22 18:00:00+00:00,358.43,19750,67454,40677,32111.355
10051,2021-02-22 19:00:00+00:00,340.88,19778,66307,39810,32563.52
10052,2021-02-22 20:00:00+00:00,327.05,19778,62063,38739,29698.256
10053,2021-02-22 21:00:00+00:00,313.61,19049,57287,37159,27432.86
10054,2021-02-22 22:00:00+00:00,304.6,18555,55428,34250,25124.887
10055,2021-02-22 23:00:00+00:00,296.17,18744,52160,30328,23027.117
10056,2021-02-23 00:00:00+00:00,295.76,18422,49200,26732,29748.42
10057,2021-02-23 01:00:00+00:00,299.85,18518,47401,25865,28463.38
10058,2021-02-23 02:00:00+00:00,303.73,18469,45529,24583,28318.094
10059,2021-02-23 03:00:00+00:00,304.24,18248,45256,24222,29029.941
10060,2021-02-23 04:00:00+00:00,307.72,18478,45746,24978,30707.28
10061,2021-02-23 05:00:00+00:00,319.15,19242,49977,27856,33056.668
10062,2021-02-23 06:00:00+00:00,332.94,19307,59094,30256,34882.94
10063,2021-02-23 07:00:00+00:00,322.27,19511,60301,31225,36502.773
10064,2021-02-23 08:00:00+00:00,299.87,19412,59907,31501,37134.008
10065,2021-02-23 09:00:00+00:00,276.5,19501,56721,32210,36787.18
10066,2021-02-23 10:00:00+00:00,257.23,19527,52227,30938,35475.387
10067,2021-02-23 11:00:00+00:00,237.65,19507,47371,29375,34269.734
10068,2021-02-23 12:00:00+00:00,217.3,19506,41374,26098,33392.285
10069,2021-02-23 13:00:00+00:00,212.16,19577,39916,23996,32707.4
10070,2021-02-23 14:00:00+00:00,223.79,19503,40844,25039,32478.29
10071,2021-02-23 15:00:00+00:00,262.57,19690,46090,28884,33753.23
10072,2021-02-23 16:00:00+00:00,317.38,19831,55107,32973,34390.336
10073,2021-02-23 17:00:00+00:00,340.25,19828,60213,36494,35804.715
10074,2021-02-23 18:00:00+00:00,327.74,19942,60382,38231,35162.117
10075,2021-02-23 19:00:00+00:00,312.5,19976,59611,37231,34532.516
10076,2021-02-23 20:00:00+00:00,288.77,19934,55330,32340,32209.09
10077,2021-02-23 21:00:00+00:00,262.36,19915,46319,28992,30098.973
10078,2021-02-23 22:00:00+00:00,235.84,19852,37902,25791,26900.94
10079,2021-02-23 23:00:00+00:00,208.62,19770,31428,20448,25732.518
10080,2021-02-24 00:00:00+00:00,194.8,19702,29995,15308,20849.145
10081,2021-02-24 01:00:00+00:00,193.05,19684,30183,14720,19837.895
10082,2021-02-24 02:00:00+00:00,194.17,19562,30206,14322,19797.426
10083,2021-02-24 03:00:00+00:00,196.99,19492,30389,14293,19787.064
10084,2021-02-24 04:00:00+00:00,205.18,19395,32509,14503,21508.72
10085,2021-02-24 05:00:00+00:00,220.87,19242,37062,16885,23321.453
10086,2021-02-24 06:00:00+00:00,249.36,19327,46576,21544,25156.92
10087,2021-02-24 07:00:00+00:00,260.39,19391,52746,23292,26642.322
10088,2021-02-24 08:00:00+00:00,251.67,19369,53784,23799,26606.373
10089,2021-02-24 09:00:00+00:00,234.54,19439,51303,23411,25952.625
10090,2021-02-24 10:00:00+00:00,216.61,19553,46136,22164,24861.082
10091,2021-02-24 11:00:00+00:00,203.67,19626,43068,21149,23379.72
10092,2021-02-24 12:00:00+00:00,195.81,19502,41105,20415,23166.227
10093,2021-02-24 13:00:00+00:00,198.25,19762,41059,19512,22562.21
10094,2021-02-24 14:00:00+00:00,216.68,20174,43198,19695,23099.143
10095,2021-02-24 15:00:00+00:00,263.16,20723,51784,21296,23845.648
10096,2021-02-24 16:00:00+00:00,308.37,20938,57417,24456,25072.887
10097,2021-02-24 17:00:00+00:00,319.57,20957,57331,26543,26651.92
10098,2021-02-24 18:00:00+00:00,304.83,20927,56927,27023,26722.62
10099,2021-02-24 19:00:00+00:00,292.39,20968,55373,26213,26560.904
10100,2021-02-24 20:00:00+00:00,283.22,20998,53677,25682,24740.447
10101,2021-02-24 21:00:00+00:00,273.89,20941,51197,23752,22962.922
10102,2021-02-24 22:00:00+00:00,264.25,20953,47903,20477,20204.453
