UTC Time,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore 
2022-05-12 15:00:00+00:00,56.0,1673.0,,0.0,8.0,4838.0,611.0,2011.0,177.0,1445.0,346.0
2022-05-12 16:00:00+00:00,59.0,1985.0,,0.0,10.0,4838.0,544.0,1442.0,180.0,1631.0,356.0
2022-05-12 17:00:00+00:00,60.0,2094.0,,0.0,12.0,4839.0,552.0,732.0,180.0,1660.0,368.0
2022-05-12 18:00:00+00:00,59.0,2134.0,,0.0,11.0,4841.0,564.0,192.0,182.0,1697.0,363.0
2022-05-12 19:00:00+00:00,60.0,2113.0,,0.0,12.0,4845.0,574.0,6.0,183.0,1682.0,366.0
2022-05-12 20:00:00+00:00,60.0,2090.0,,0.0,11.0,4846.0,519.0,0.0,182.0,1885.0,400.0
2022-05-12 21:00:00+00:00,61.0,1763.0,,0.0,10.0,4847.0,414.0,0.0,178.0,1768.0,466.0
2022-05-12 22:00:00+00:00,62.0,1567.0,,0.0,10.0,4850.0,396.0,0.0,181.0,1782.0,477.0
2022-05-12 23:00:00+00:00,61.0,1528.0,,0.0,11.0,4856.0,421.0,0.0,179.0,1796.0,504.0
2022-05-13 00:00:00+00:00,61.0,1498.0,,0.0,11.0,4858.0,403.0,0.0,181.0,1651.0,616.0
2022-05-13 01:00:00+00:00,60.0,1592.0,,0.0,13.0,4859.0,453.0,0.0,181.0,1260.0,640.0
2022-05-13 02:00:00+00:00,62.0,1532.0,,0.0,13.0,4860.0,564.0,0.0,184.0,1473.0,640.0
2022-05-13 03:00:00+00:00,64.0,1512.0,,0.0,13.0,4860.0,463.0,0.0,181.0,1532.0,612.0
2022-05-13 04:00:00+00:00,64.0,1523.0,,0.0,14.0,4862.0,546.0,113.0,182.0,1447.0,635.0
2022-05-13 05:00:00+00:00,64.0,1605.0,,0.0,13.0,4858.0,643.0,518.0,183.0,1244.0,540.0
2022-05-13 06:00:00+00:00,65.0,1759.0,,0.0,13.0,4859.0,758.0,1178.0,183.0,917.0,387.0
2022-05-13 07:00:00+00:00,57.0,1310.0,,0.0,13.0,4856.0,787.0,2209.0,178.0,796.0,372.0
2022-05-13 08:00:00+00:00,60.0,1011.0,,0.0,11.0,4853.0,649.0,3008.0,180.0,806.0,410.0
2022-05-13 09:00:00+00:00,63.0,1014.0,,0.0,10.0,4850.0,672.0,2898.0,183.0,844.0,524.0
2022-05-13 10:00:00+00:00,66.0,1002.0,,0.0,11.0,4850.0,763.0,2640.0,183.0,1157.0,532.0
2022-05-13 11:00:00+00:00,59.0,947.0,,0.0,11.0,4852.0,753.0,3026.0,183.0,1432.0,473.0
2022-05-13 12:00:00+00:00,57.0,885.0,,0.0,10.0,4848.0,542.0,3451.0,181.0,1564.0,513.0
2022-05-13 13:00:00+00:00,67.0,927.0,,0.0,10.0,4841.0,437.0,3503.0,180.0,1584.0,475.0
2022-05-13 14:00:00+00:00,82.0,981.0,,0.0,10.0,4838.0,452.0,3124.0,184.0,1784.0,493.0
2022-05-13 15:00:00+00:00,77.0,1007.0,,0.0,11.0,4834.0,503.0,2492.0,183.0,1917.0,462.0
2022-05-13 16:00:00+00:00,76.0,1122.0,,0.0,10.0,4832.0,502.0,1598.0,183.0,2010.0,489.0
2022-05-13 17:00:00+00:00,83.0,1459.0,,0.0,9.0,4830.0,483.0,734.0,185.0,2102.0,452.0
2022-05-13 18:00:00+00:00,78.0,1638.0,,0.0,9.0,4831.0,579.0,212.0,188.0,2051.0,382.0
2022-05-13 19:00:00+00:00,80.0,1660.0,,0.0,10.0,4835.0,610.0,9.0,190.0,1966.0,385.0
2022-05-13 20:00:00+00:00,77.0,1677.0,,0.0,12.0,4841.0,548.0,0.0,190.0,1641.0,457.0
2022-05-13 21:00:00+00:00,43.0,1650.0,,0.0,16.0,4832.0,433.0,0.0,189.0,1222.0,515.0
2022-05-13 22:00:00+00:00,44.0,1258.0,,0.0,17.0,4837.0,479.0,0.0,188.0,1199.0,469.0
2022-05-13 23:00:00+00:00,42.0,1080.0,,0.0,14.0,4849.0,376.0,0.0,181.0,868.0,413.0
2022-05-14 00:00:00+00:00,41.0,1246.0,,0.0,10.0,4854.0,393.0,0.0,189.0,539.0,348.0
2022-05-14 01:00:00+00:00,41.0,1210.0,,0.0,10.0,4858.0,458.0,0.0,187.0,472.0,320.0
2022-05-14 02:00:00+00:00,52.0,1188.0,,0.0,12.0,4859.0,429.0,0.0,188.0,304.0,300.0
2022-05-14 03:00:00+00:00,69.0,1221.0,,0.0,14.0,4862.0,412.0,0.0,190.0,171.0,244.0
2022-05-14 04:00:00+00:00,69.0,1256.0,,0.0,18.0,4861.0,446.0,113.0,191.0,56.0,192.0
2022-05-14 05:00:00+00:00,80.0,1253.0,,0.0,19.0,4858.0,519.0,622.0,189.0,13.0,133.0
2022-05-14 06:00:00+00:00,76.0,1227.0,,0.0,15.0,4853.0,595.0,1513.0,188.0,23.0,32.0
2022-05-14 07:00:00+00:00,82.0,1105.0,,0.0,12.0,4842.0,553.0,2528.0,184.0,26.0,7.0
2022-05-14 08:00:00+00:00,81.0,1103.0,,0.0,12.0,4833.0,513.0,3342.0,185.0,26.0,9.0
2022-05-14 09:00:00+00:00,75.0,1068.0,,0.0,15.0,4825.0,621.0,3919.0,185.0,26.0,12.0
2022-05-14 10:00:00+00:00,66.0,1036.0,,0.0,12.0,4817.0,713.0,4170.0,186.0,26.0,15.0
2022-05-14 11:00:00+00:00,69.0,1042.0,,0.0,10.0,4821.0,708.0,4270.0,186.0,25.0,19.0
2022-05-14 12:00:00+00:00,70.0,1114.0,,0.0,8.0,4829.0,590.0,4231.0,185.0,25.0,20.0
2022-05-14 13:00:00+00:00,67.0,1133.0,,0.0,11.0,4828.0,533.0,3904.0,185.0,26.0,24.0
2022-05-14 14:00:00+00:00,66.0,1152.0,,0.0,14.0,4830.0,527.0,3331.0,185.0,26.0,25.0
2022-05-14 15:00:00+00:00,66.0,1332.0,,0.0,16.0,4831.0,540.0,2570.0,185.0,27.0,32.0
2022-05-14 16:00:00+00:00,70.0,1602.0,,0.0,15.0,4831.0,596.0,1633.0,187.0,15.0,42.0
2022-05-14 17:00:00+00:00,82.0,1931.0,,0.0,12.0,4832.0,544.0,738.0,186.0,57.0,67.0
2022-05-14 18:00:00+00:00,78.0,2033.0,,0.0,7.0,4829.0,577.0,198.0,189.0,122.0,114.0
2022-05-14 19:00:00+00:00,72.0,2057.0,,0.0,3.0,4825.0,551.0,9.0,192.0,156.0,173.0
2022-05-14 20:00:00+00:00,72.0,2075.0,,0.0,3.0,4829.0,550.0,0.0,192.0,167.0,247.0
2022-05-14 21:00:00+00:00,77.0,2129.0,,0.0,3.0,4833.0,635.0,0.0,190.0,255.0,327.0
2022-05-14 22:00:00+00:00,60.0,1680.0,,0.0,3.0,4834.0,596.0,0.0,192.0,234.0,438.0
2022-05-14 23:00:00+00:00,42.0,1422.0,,0.0,6.0,4833.0,389.0,0.0,184.0,343.0,476.0
2022-05-15 00:00:00+00:00,41.0,1138.0,,0.0,13.0,4840.0,365.0,0.0,183.0,286.0,469.0
2022-05-15 01:00:00+00:00,41.0,1090.0,,0.0,17.0,4843.0,377.0,0.0,183.0,290.0,456.0
2022-05-15 02:00:00+00:00,48.0,1071.0,,0.0,18.0,4844.0,378.0,0.0,190.0,312.0,467.0
2022-05-15 03:00:00+00:00,66.0,1148.0,,0.0,19.0,4847.0,461.0,0.0,190.0,210.0,456.0
2022-05-15 04:00:00+00:00,37.0,1071.0,,0.0,18.0,4850.0,495.0,163.0,191.0,228.0,451.0
2022-05-15 05:00:00+00:00,43.0,1065.0,,0.0,13.0,4845.0,495.0,642.0,190.0,250.0,423.0
2022-05-15 06:00:00+00:00,43.0,1023.0,,0.0,10.0,4839.0,506.0,1441.0,189.0,231.0,255.0
2022-05-15 07:00:00+00:00,43.0,1030.0,,0.0,8.0,4828.0,530.0,2422.0,187.0,210.0,108.0
2022-05-15 08:00:00+00:00,44.0,938.0,,0.0,12.0,4812.0,513.0,3304.0,187.0,167.0,133.0
2022-05-15 09:00:00+00:00,47.0,879.0,,0.0,15.0,4807.0,481.0,3874.0,185.0,110.0,187.0
2022-05-15 10:00:00+00:00,50.0,950.0,,0.0,16.0,4805.0,472.0,4147.0,185.0,188.0,244.0
2022-05-15 11:00:00+00:00,52.0,991.0,,0.0,16.0,4796.0,417.0,4227.0,184.0,279.0,272.0
2022-05-15 12:00:00+00:00,56.0,980.0,,0.0,17.0,4801.0,396.0,4037.0,180.0,364.0,274.0
2022-05-15 13:00:00+00:00,68.0,797.0,,0.0,16.0,4805.0,382.0,3631.0,182.0,509.0,234.0
2022-05-15 14:00:00+00:00,74.0,881.0,,0.0,15.0,4790.0,384.0,3218.0,172.0,629.0,237.0
2022-05-15 15:00:00+00:00,79.0,1145.0,,0.0,12.0,4793.0,383.0,2493.0,153.0,722.0,264.0
2022-05-15 16:00:00+00:00,82.0,1306.0,,0.0,10.0,4789.0,394.0,1617.0,157.0,696.0,319.0
2022-05-15 17:00:00+00:00,81.0,1638.0,,0.0,10.0,4784.0,436.0,732.0,159.0,646.0,372.0
2022-05-15 18:00:00+00:00,72.0,1642.0,,0.0,9.0,4780.0,622.0,165.0,158.0,750.0,415.0
2022-05-15 19:00:00+00:00,73.0,1653.0,,0.0,9.0,4784.0,572.0,4.0,164.0,1001.0,545.0
2022-05-15 20:00:00+00:00,67.0,1646.0,,0.0,10.0,4789.0,446.0,0.0,162.0,1075.0,632.0
2022-05-15 21:00:00+00:00,69.0,1632.0,,0.0,11.0,4794.0,517.0,0.0,166.0,1012.0,675.0
2022-05-15 22:00:00+00:00,70.0,1363.0,,0.0,11.0,4795.0,404.0,0.0,173.0,762.0,781.0
2022-05-15 23:00:00+00:00,70.0,1392.0,,0.0,10.0,4791.0,527.0,0.0,180.0,690.0,560.0
2022-05-16 00:00:00+00:00,65.0,1310.0,,0.0,10.0,4795.0,541.0,0.0,180.0,339.0,422.0
2022-05-16 01:00:00+00:00,69.0,1173.0,,0.0,10.0,4804.0,450.0,0.0,179.0,189.0,341.0
2022-05-16 02:00:00+00:00,71.0,1211.0,,0.0,10.0,4809.0,347.0,0.0,187.0,205.0,224.0
2022-05-16 03:00:00+00:00,78.0,1486.0,,0.0,10.0,4807.0,384.0,0.0,189.0,68.0,162.0
2022-05-16 04:00:00+00:00,77.0,1983.0,,0.0,10.0,4805.0,590.0,64.0,188.0,79.0,239.0
2022-05-16 05:00:00+00:00,75.0,2243.0,,0.0,8.0,4801.0,724.0,363.0,186.0,204.0,309.0
2022-05-16 06:00:00+00:00,85.0,2291.0,,0.0,7.0,4798.0,755.0,1108.0,180.0,234.0,431.0
2022-05-16 07:00:00+00:00,92.0,2025.0,,0.0,5.0,4788.0,743.0,1934.0,176.0,941.0,604.0
2022-05-16 08:00:00+00:00,109.0,1744.0,,0.0,5.0,4778.0,617.0,2031.0,179.0,1461.0,757.0
2022-05-16 09:00:00+00:00,122.0,1706.0,,0.0,9.0,4779.0,652.0,1946.0,180.0,1867.0,792.0
2022-05-16 10:00:00+00:00,201.0,1544.0,,0.0,18.0,4783.0,705.0,1974.0,182.0,1782.0,837.0
2022-05-16 11:00:00+00:00,241.0,1438.0,,0.0,25.0,4788.0,677.0,2129.0,185.0,1875.0,824.0
2022-05-16 12:00:00+00:00,268.0,1318.0,,0.0,26.0,4794.0,650.0,2014.0,182.0,2016.0,832.0
2022-05-16 13:00:00+00:00,230.0,1214.0,,0.0,22.0,4807.0,574.0,2345.0,179.0,2021.0,772.0
2022-05-16 14:00:00+00:00,154.0,1361.0,,0.0,16.0,4814.0,443.0,2462.0,183.0,2060.0,753.0
2022-05-16 15:00:00+00:00,90.0,1794.0,,0.0,8.0,4808.0,476.0,2208.0,180.0,2044.0,717.0
2022-05-16 16:00:00+00:00,76.0,2264.0,,0.0,3.0,4797.0,537.0,1572.0,184.0,1913.0,579.0
2022-05-16 17:00:00+00:00,80.0,2435.0,,0.0,3.0,4791.0,672.0,728.0,182.0,1866.0,406.0
2022-05-16 18:00:00+00:00,74.0,2373.0,,0.0,4.0,4791.0,668.0,188.0,186.0,2036.0,273.0
2022-05-16 19:00:00+00:00,66.0,2389.0,,0.0,5.0,4794.0,531.0,7.0,184.0,1767.0,193.0
2022-05-16 20:00:00+00:00,77.0,2650.0,,0.0,6.0,4801.0,587.0,0.0,185.0,1164.0,155.0
2022-05-16 21:00:00+00:00,74.0,2590.0,,0.0,6.0,4805.0,632.0,0.0,184.0,886.0,124.0
2022-05-16 22:00:00+00:00,71.0,2668.0,,0.0,6.0,4810.0,518.0,0.0,188.0,679.0,81.0
2022-05-16 23:00:00+00:00,74.0,2671.0,,0.0,6.0,4812.0,552.0,0.0,190.0,561.0,55.0
2022-05-17 00:00:00+00:00,73.0,2664.0,,0.0,8.0,4812.0,468.0,0.0,191.0,369.0,80.0
2022-05-17 01:00:00+00:00,71.0,2695.0,,0.0,12.0,4816.0,408.0,0.0,189.0,243.0,166.0
2022-05-17 02:00:00+00:00,67.0,2605.0,,0.0,13.0,4819.0,467.0,0.0,192.0,320.0,223.0
2022-05-17 03:00:00+00:00,68.0,2767.0,,0.0,14.0,4818.0,412.0,0.0,192.0,215.0,230.0
2022-05-17 04:00:00+00:00,68.0,2997.0,,0.0,13.0,4818.0,475.0,45.0,189.0,15.0,228.0
2022-05-17 05:00:00+00:00,71.0,3091.0,,0.0,12.0,4816.0,696.0,218.0,188.0,23.0,222.0
2022-05-17 06:00:00+00:00,62.0,3148.0,,0.0,11.0,4813.0,758.0,569.0,188.0,18.0,206.0
2022-05-17 07:00:00+00:00,63.0,3001.0,,0.0,10.0,4806.0,765.0,1226.0,177.0,13.0,215.0
2022-05-17 08:00:00+00:00,68.0,2968.0,,0.0,10.0,4805.0,700.0,2109.0,182.0,25.0,213.0
2022-05-17 09:00:00+00:00,70.0,2792.0,,0.0,9.0,4801.0,602.0,3155.0,184.0,29.0,214.0
2022-05-17 10:00:00+00:00,70.0,2561.0,,0.0,7.0,4794.0,522.0,3740.0,181.0,69.0,208.0
2022-05-17 11:00:00+00:00,67.0,2569.0,,0.0,7.0,4780.0,505.0,3929.0,180.0,44.0,223.0
2022-05-17 12:00:00+00:00,71.0,2599.0,,0.0,9.0,4771.0,505.0,3787.0,179.0,12.0,231.0
2022-05-17 13:00:00+00:00,70.0,2608.0,,0.0,10.0,4768.0,492.0,3340.0,178.0,20.0,207.0
2022-05-17 14:00:00+00:00,71.0,2808.0,,0.0,10.0,4766.0,602.0,2790.0,161.0,27.0,165.0
2022-05-17 15:00:00+00:00,71.0,2911.0,,0.0,10.0,4773.0,669.0,2181.0,160.0,28.0,112.0
2022-05-17 16:00:00+00:00,70.0,2939.0,,0.0,9.0,4777.0,660.0,1533.0,174.0,27.0,95.0
2022-05-17 17:00:00+00:00,70.0,3134.0,,0.0,8.0,4776.0,653.0,733.0,175.0,27.0,54.0
2022-05-17 18:00:00+00:00,73.0,3153.0,,0.0,9.0,4778.0,677.0,206.0,180.0,9.0,44.0
2022-05-17 19:00:00+00:00,73.0,3129.0,,0.0,9.0,4778.0,658.0,12.0,183.0,23.0,55.0
2022-05-17 20:00:00+00:00,70.0,3103.0,,0.0,8.0,4778.0,589.0,0.0,184.0,90.0,64.0
2022-05-17 21:00:00+00:00,72.0,3008.0,,0.0,8.0,4781.0,503.0,0.0,186.0,185.0,113.0
2022-05-17 22:00:00+00:00,72.0,2852.0,,0.0,9.0,4786.0,484.0,0.0,188.0,264.0,261.0
2022-05-17 23:00:00+00:00,75.0,2944.0,,0.0,10.0,4792.0,566.0,0.0,189.0,452.0,429.0
2022-05-18 00:00:00+00:00,76.0,2762.0,,0.0,10.0,4793.0,504.0,0.0,190.0,883.0,597.0
2022-05-18 01:00:00+00:00,73.0,2725.0,,0.0,10.0,4795.0,423.0,0.0,192.0,608.0,596.0
2022-05-18 02:00:00+00:00,73.0,2604.0,,0.0,11.0,4798.0,369.0,0.0,192.0,1239.0,533.0
2022-05-18 03:00:00+00:00,70.0,2912.0,,0.0,11.0,4804.0,369.0,0.0,192.0,876.0,402.0
2022-05-18 04:00:00+00:00,76.0,3225.0,,0.0,11.0,4804.0,416.0,107.0,191.0,813.0,310.0
2022-05-18 05:00:00+00:00,77.0,3326.0,,0.0,9.0,4804.0,550.0,497.0,191.0,546.0,237.0
2022-05-18 06:00:00+00:00,77.0,3156.0,,0.0,6.0,4801.0,715.0,1220.0,185.0,176.0,127.0
2022-05-18 07:00:00+00:00,72.0,3083.0,,0.0,7.0,4798.0,699.0,2108.0,189.0,39.0,62.0
2022-05-18 08:00:00+00:00,73.0,2724.0,,0.0,12.0,4795.0,598.0,2884.0,191.0,6.0,47.0
2022-05-18 09:00:00+00:00,73.0,2537.0,,0.0,18.0,4785.0,561.0,3488.0,186.0,7.0,22.0
2022-05-18 10:00:00+00:00,73.0,2657.0,,0.0,23.0,4776.0,575.0,3926.0,187.0,21.0,21.0
2022-05-18 11:00:00+00:00,72.0,2778.0,,0.0,14.0,4777.0,559.0,3923.0,183.0,28.0,24.0
2022-05-18 12:00:00+00:00,71.0,2319.0,,0.0,8.0,4775.0,525.0,3877.0,179.0,28.0,32.0
2022-05-18 13:00:00+00:00,77.0,2610.0,,0.0,6.0,4771.0,470.0,3564.0,181.0,28.0,38.0
2022-05-18 14:00:00+00:00,76.0,2612.0,,0.0,4.0,4757.0,545.0,3011.0,183.0,12.0,39.0
2022-05-18 15:00:00+00:00,54.0,2804.0,,0.0,6.0,4762.0,576.0,2345.0,182.0,32.0,28.0
2022-05-18 16:00:00+00:00,34.0,3371.0,,0.0,7.0,4772.0,684.0,1428.0,185.0,71.0,35.0
2022-05-18 17:00:00+00:00,35.0,3430.0,,0.0,8.0,4769.0,701.0,669.0,184.0,172.0,62.0
2022-05-18 18:00:00+00:00,36.0,3448.0,,0.0,11.0,4768.0,657.0,228.0,186.0,254.0,107.0
2022-05-18 19:00:00+00:00,54.0,3215.0,,0.0,13.0,4771.0,640.0,9.0,187.0,344.0,196.0
2022-05-18 20:00:00+00:00,71.0,2893.0,,0.0,13.0,4776.0,627.0,0.0,185.0,441.0,313.0
2022-05-18 21:00:00+00:00,75.0,2699.0,,0.0,13.0,4776.0,527.0,0.0,187.0,583.0,514.0
2022-05-18 22:00:00+00:00,70.0,2090.0,,0.0,10.0,4778.0,443.0,0.0,187.0,674.0,759.0
2022-05-18 23:00:00+00:00,74.0,1982.0,,0.0,9.0,4777.0,454.0,0.0,189.0,577.0,778.0
2022-05-19 00:00:00+00:00,71.0,1992.0,,0.0,11.0,4776.0,465.0,0.0,186.0,691.0,790.0
2022-05-19 01:00:00+00:00,78.0,1929.0,,0.0,15.0,4770.0,404.0,0.0,187.0,902.0,869.0
2022-05-19 02:00:00+00:00,81.0,1900.0,,0.0,15.0,4768.0,374.0,0.0,190.0,749.0,552.0
2022-05-19 03:00:00+00:00,75.0,2306.0,,0.0,15.0,4779.0,488.0,0.0,192.0,72.0,347.0
2022-05-19 04:00:00+00:00,72.0,2864.0,,0.0,14.0,4773.0,636.0,80.0,194.0,235.0,218.0
2022-05-19 05:00:00+00:00,69.0,2821.0,,0.0,12.0,4773.0,687.0,424.0,192.0,315.0,140.0
2022-05-19 06:00:00+00:00,69.0,2721.0,,0.0,11.0,4747.0,622.0,1095.0,191.0,198.0,182.0
2022-05-19 07:00:00+00:00,71.0,2506.0,,0.0,9.0,4740.0,558.0,1963.0,188.0,59.0,174.0
2022-05-19 08:00:00+00:00,77.0,2486.0,,0.0,7.0,4725.0,544.0,2362.0,187.0,20.0,153.0
2022-05-19 09:00:00+00:00,78.0,2468.0,,0.0,7.0,4713.0,622.0,2137.0,184.0,377.0,285.0
2022-05-19 10:00:00+00:00,77.0,2641.0,,0.0,7.0,4713.0,685.0,1582.0,184.0,106.0,746.0
2022-05-19 11:00:00+00:00,75.0,2707.0,,0.0,7.0,4726.0,722.0,1463.0,187.0,186.0,865.0
2022-05-19 12:00:00+00:00,74.0,2234.0,,0.0,8.0,4747.0,584.0,2113.0,187.0,676.0,651.0
2022-05-19 13:00:00+00:00,72.0,2275.0,,0.0,11.0,4775.0,462.0,2248.0,190.0,683.0,388.0
2022-05-19 14:00:00+00:00,73.0,2421.0,,0.0,11.0,4787.0,490.0,2114.0,194.0,221.0,415.0
2022-05-19 15:00:00+00:00,74.0,2624.0,,0.0,12.0,4789.0,501.0,1783.0,194.0,143.0,411.0
2022-05-19 16:00:00+00:00,73.0,2915.0,,0.0,14.0,4793.0,505.0,1349.0,193.0,230.0,253.0
2022-05-19 17:00:00+00:00,74.0,3027.0,,0.0,17.0,4795.0,544.0,661.0,194.0,306.0,186.0
2022-05-19 18:00:00+00:00,72.0,3114.0,,0.0,21.0,4798.0,632.0,214.0,194.0,132.0,105.0
2022-05-19 19:00:00+00:00,72.0,3171.0,,0.0,23.0,4809.0,648.0,14.0,190.0,33.0,77.0
2022-05-19 20:00:00+00:00,71.0,3108.0,,0.0,20.0,4808.0,592.0,0.0,191.0,5.0,65.0
2022-05-19 21:00:00+00:00,74.0,3020.0,,0.0,17.0,4808.0,508.0,0.0,183.0,22.0,46.0
2022-05-19 22:00:00+00:00,79.0,2457.0,,0.0,12.0,4807.0,488.0,0.0,180.0,33.0,23.0
2022-05-19 23:00:00+00:00,78.0,2285.0,,0.0,9.0,4808.0,473.0,0.0,175.0,28.0,20.0
2022-05-20 00:00:00+00:00,75.0,2338.0,,0.0,10.0,4806.0,434.0,0.0,177.0,11.0,36.0
2022-05-20 01:00:00+00:00,80.0,2389.0,,0.0,11.0,4807.0,436.0,0.0,174.0,8.0,74.0
2022-05-20 02:00:00+00:00,83.0,2377.0,,0.0,11.0,4806.0,435.0,0.0,177.0,41.0,113.0
2022-05-20 03:00:00+00:00,80.0,2659.0,,0.0,11.0,4811.0,444.0,0.0,176.0,90.0,177.0
2022-05-20 04:00:00+00:00,82.0,2889.0,,0.0,11.0,4815.0,472.0,137.0,174.0,113.0,225.0
2022-05-20 05:00:00+00:00,84.0,2916.0,,0.0,12.0,4815.0,564.0,609.0,168.0,113.0,155.0
2022-05-20 06:00:00+00:00,80.0,2838.0,,0.0,9.0,4809.0,587.0,1250.0,165.0,60.0,50.0
2022-05-20 07:00:00+00:00,82.0,2892.0,,0.0,7.0,4806.0,597.0,1589.0,157.0,20.0,24.0
2022-05-20 08:00:00+00:00,81.0,2565.0,,0.0,7.0,4798.0,595.0,2019.0,157.0,9.0,31.0
2022-05-20 09:00:00+00:00,80.0,2218.0,,0.0,7.0,4838.0,532.0,1744.0,151.0,41.0,61.0
2022-05-20 10:00:00+00:00,80.0,2236.0,,0.0,8.0,4831.0,458.0,1287.0,155.0,23.0,242.0
2022-05-20 11:00:00+00:00,78.0,2489.0,,0.0,9.0,4771.0,576.0,609.0,157.0,242.0,648.0
2022-05-20 12:00:00+00:00,77.0,2116.0,,0.0,10.0,4759.0,529.0,1025.0,162.0,582.0,464.0
2022-05-20 13:00:00+00:00,80.0,2189.0,,0.0,10.0,4761.0,454.0,1112.0,172.0,357.0,814.0
2022-05-20 14:00:00+00:00,80.0,2209.0,,0.0,11.0,4783.0,488.0,1300.0,171.0,436.0,732.0
2022-05-20 15:00:00+00:00,76.0,2383.0,,0.0,11.0,4796.0,504.0,1043.0,175.0,271.0,891.0
2022-05-20 16:00:00+00:00,79.0,2201.0,,0.0,10.0,4808.0,551.0,806.0,175.0,1151.0,1052.0
2022-05-20 17:00:00+00:00,78.0,2224.0,,0.0,10.0,4820.0,497.0,578.0,176.0,1213.0,865.0
2022-05-20 18:00:00+00:00,82.0,2339.0,,0.0,11.0,4824.0,489.0,200.0,193.0,1511.0,626.0
2022-05-20 19:00:00+00:00,81.0,2436.0,,0.0,13.0,4827.0,482.0,15.0,201.0,2054.0,512.0
2022-05-20 20:00:00+00:00,82.0,2156.0,,0.0,12.0,4827.0,449.0,0.0,200.0,2068.0,531.0
2022-05-20 21:00:00+00:00,81.0,1511.0,,0.0,12.0,4828.0,388.0,0.0,196.0,2069.0,604.0
2022-05-20 22:00:00+00:00,82.0,1228.0,,0.0,12.0,4827.0,389.0,0.0,198.0,2045.0,676.0
2022-05-20 23:00:00+00:00,81.0,1086.0,,0.0,13.0,4828.0,383.0,0.0,197.0,2069.0,713.0
2022-05-21 00:00:00+00:00,82.0,923.0,,0.0,13.0,4830.0,377.0,0.0,203.0,2069.0,776.0
2022-05-21 01:00:00+00:00,81.0,949.0,,0.0,13.0,4832.0,385.0,0.0,200.0,1924.0,836.0
2022-05-21 02:00:00+00:00,78.0,909.0,,0.0,15.0,4829.0,380.0,0.0,200.0,1794.0,865.0
2022-05-21 03:00:00+00:00,76.0,876.0,,0.0,22.0,4831.0,398.0,0.0,200.0,1361.0,800.0
2022-05-21 04:00:00+00:00,74.0,924.0,,0.0,20.0,4834.0,426.0,186.0,202.0,950.0,598.0
2022-05-21 05:00:00+00:00,76.0,928.0,,0.0,19.0,4835.0,521.0,632.0,199.0,667.0,437.0
2022-05-21 06:00:00+00:00,79.0,953.0,,0.0,25.0,4835.0,537.0,1181.0,199.0,592.0,425.0
2022-05-21 07:00:00+00:00,77.0,969.0,,0.0,25.0,4831.0,565.0,1762.0,193.0,493.0,384.0
2022-05-21 08:00:00+00:00,76.0,905.0,,0.0,21.0,4830.0,530.0,2518.0,195.0,395.0,362.0
2022-05-21 09:00:00+00:00,79.0,948.0,,0.0,16.0,4826.0,497.0,3291.0,196.0,301.0,320.0
2022-05-21 10:00:00+00:00,78.0,971.0,,0.0,13.0,4822.0,499.0,3590.0,198.0,223.0,299.0
2022-05-21 11:00:00+00:00,75.0,966.0,,0.0,5.0,4810.0,513.0,3732.0,200.0,113.0,276.0
2022-05-21 12:00:00+00:00,77.0,857.0,,0.0,3.0,4809.0,571.0,3575.0,197.0,78.0,221.0
2022-05-21 13:00:00+00:00,74.0,1074.0,,0.0,4.0,4806.0,457.0,3396.0,199.0,17.0,181.0
2022-05-21 14:00:00+00:00,74.0,1278.0,,0.0,1.0,4807.0,586.0,2787.0,200.0,66.0,150.0
2022-05-21 15:00:00+00:00,75.0,1408.0,,0.0,6.0,4807.0,694.0,1930.0,197.0,120.0,126.0
2022-05-21 16:00:00+00:00,78.0,1704.0,,0.0,9.0,4812.0,632.0,1394.0,199.0,84.0,103.0
2022-05-21 17:00:00+00:00,81.0,1959.0,,0.0,10.0,4819.0,550.0,775.0,196.0,207.0,100.0
2022-05-21 18:00:00+00:00,76.0,2051.0,,0.0,12.0,4827.0,490.0,247.0,200.0,137.0,73.0
2022-05-21 19:00:00+00:00,77.0,2146.0,,0.0,12.0,4829.0,650.0,19.0,205.0,66.0,60.0
2022-05-21 20:00:00+00:00,79.0,2189.0,,0.0,13.0,4830.0,680.0,0.0,206.0,35.0,60.0
2022-05-21 21:00:00+00:00,77.0,2145.0,,0.0,13.0,4832.0,604.0,0.0,198.0,45.0,43.0
2022-05-21 22:00:00+00:00,77.0,1724.0,,0.0,13.0,4832.0,506.0,0.0,201.0,41.0,55.0
2022-05-21 23:00:00+00:00,79.0,1606.0,,0.0,13.0,4832.0,523.0,0.0,200.0,15.0,57.0
2022-05-22 00:00:00+00:00,78.0,1624.0,,0.0,11.0,4833.0,467.0,0.0,201.0,9.0,42.0
2022-05-22 01:00:00+00:00,80.0,1639.0,,0.0,10.0,4832.0,420.0,0.0,200.0,4.0,36.0
2022-05-22 02:00:00+00:00,80.0,1635.0,,0.0,8.0,4835.0,414.0,0.0,201.0,2.0,34.0
2022-05-22 03:00:00+00:00,76.0,1614.0,,0.0,12.0,4837.0,411.0,0.0,201.0,5.0,30.0
