,UTC time,carbon_intensity,solar,unknown,nat_gas,coal,wind,hydro,nuclear,biomass,oil
16305,2021-11-10 09:00:00,259.62,7013,171,15168,841,2136,2500,5906,784,179
16306,2021-11-10 10:00:00,255.45,8335,170,14943,842,1764,2096,5903,773,181
16307,2021-11-10 11:00:00,252.61,8615,169,14736,841,1500,2337,5902,757,180
16308,2021-11-10 12:00:00,251.35,8658,173,14732,841,1690,2300,5900,734,180
16309,2021-11-10 13:00:00,251.74,8574,175,14740,841,2165,1825,5900,737,180
16310,2021-11-10 14:00:00,250.52,8129,177,14605,841,2852,1561,5901,730,185
16311,2021-11-10 15:00:00,258.11,6129,176,15004,840,3581,1867,5901,736,184
16312,2021-11-10 16:00:00,279.75,2128,178,16388,841,4355,2956,5901,739,184
16313,2021-11-10 17:00:00,275.69,351,178,16545,837,5323,4238,5901,743,186
16314,2021-11-10 18:00:00,276.97,115,176,17290,838,5811,4396,5901,735,187
16315,2021-11-10 19:00:00,278.17,35,179,17291,840,5653,4476,5900,754,187
16316,2021-11-10 20:00:00,281.1,35,176,17011,841,5224,4291,5901,756,186
16317,2021-11-10 21:00:00,291.71,34,177,16458,841,4804,2962,5900,753,186
16318,2021-11-10 22:00:00,298.63,34,176,14882,842,4372,1510,5899,746,186
16319,2021-11-10 23:00:00,286.77,34,167,12751,840,4250,1251,5901,750,178
16320,2021-11-11 00:00:00,286.3,35,166,12107,839,4229,812,5904,744,177
16321,2021-11-11 01:00:00,287.78,34,169,12115,841,4220,689,5910,751,177
16322,2021-11-11 02:00:00,290.78,34,168,11780,841,3729,674,5910,739,176
16323,2021-11-11 03:00:00,293.52,34,170,12340,841,3820,747,5910,743,178
16324,2021-11-11 04:00:00,299.77,34,168,12934,842,3642,783,5909,734,178
16325,2021-11-11 05:00:00,310.05,35,168,15329,842,3340,1698,5908,739,178
16326,2021-11-11 06:00:00,306.8,39,170,16839,843,3092,3264,5905,740,178
16327,2021-11-11 07:00:00,303.69,799,177,17086,843,2856,3335,5905,746,185
16328,2021-11-11 08:00:00,287.45,4225,176,17002,843,2285,2687,5905,741,187
16329,2021-11-11 09:00:00,277.32,6544,178,16718,840,1857,2121,5904,742,180
16330,2021-11-11 10:00:00,274.98,7663,175,16631,842,1607,1610,5902,740,178
16331,2021-11-11 11:00:00,272.35,7812,173,16499,843,1323,2036,5900,729,179
16332,2021-11-11 12:00:00,270.41,7804,170,15998,842,1218,2008,5881,721,184
16333,2021-11-11 13:00:00,273.8,7693,171,16213,842,1274,1776,5871,721,184
16334,2021-11-11 14:00:00,281.71,7044,170,16780,840,1346,1704,5852,714,184
16335,2021-11-11 15:00:00,294.54,5110,171,17492,841,1383,2352,5826,709,183
16336,2021-11-11 16:00:00,308.35,1568,175,17881,840,1561,4133,5732,730,181
16337,2021-11-11 17:00:00,313.21,249,181,18393,840,1953,4898,5564,719,184
16338,2021-11-11 18:00:00,312.87,62,182,18276,841,2104,5040,5416,714,184
16339,2021-11-11 19:00:00,313.78,24,180,18349,841,2131,5039,5367,708,185
16340,2021-11-11 20:00:00,323.26,23,175,17755,841,2305,3565,5282,723,185
16341,2021-11-11 21:00:00,319.58,24,177,16345,841,2347,3231,5154,714,186
16342,2021-11-11 22:00:00,330.77,25,176,15329,842,2325,1716,5107,713,185
16343,2021-11-11 23:00:00,320.38,26,167,12931,841,2236,1361,5085,718,177
16344,2021-11-12 00:00:00,313.15,25,163,11802,841,2215,1360,5002,723,176
16345,2021-11-12 01:00:00,307.39,25,163,11088,843,2314,1266,4989,728,176
16346,2021-11-12 02:00:00,307.61,25,165,10769,843,2289,1069,4989,729,173
16347,2021-11-12 03:00:00,300.27,25,166,10752,843,2429,1477,4989,718,175
16348,2021-11-12 04:00:00,305.41,25,164,11404,843,2560,1365,4989,739,175
16349,2021-11-12 05:00:00,313.08,26,165,14241,842,2809,2247,4989,746,175
16350,2021-11-12 06:00:00,306.49,28,166,15838,841,3150,3540,4988,746,176
16351,2021-11-12 07:00:00,295.7,802,176,16032,842,3507,3775,4989,753,176
16352,2021-11-12 08:00:00,279.03,3802,174,15838,841,3202,3216,4988,767,184
16353,2021-11-12 09:00:00,271.11,6153,178,15773,841,2723,2577,4987,769,184
16354,2021-11-12 10:00:00,266.59,7114,185,15766,840,2883,2171,4987,742,181
16355,2021-11-12 11:00:00,263.21,7543,187,15601,841,2824,2182,4985,729,177
16356,2021-11-12 12:00:00,260.9,7594,185,14999,841,2712,2010,4983,744,177
16357,2021-11-12 13:00:00,259.6,7588,184,14745,840,2879,1774,4976,757,173
16358,2021-11-12 14:00:00,263.73,7256,185,14952,840,2927,1632,4976,764,169
16359,2021-11-12 15:00:00,273.69,5260,183,15676,840,3108,2562,4973,755,174
16360,2021-11-12 16:00:00,292.42,1819,181,16657,840,3737,3451,4973,766,174
16361,2021-11-12 17:00:00,292.74,236,183,17038,842,4576,4280,4975,772,178
16362,2021-11-12 18:00:00,294.26,43,177,17099,843,5157,3703,4975,768,180
16363,2021-11-12 19:00:00,297.56,33,176,16194,843,5365,2463,4976,761,182
16364,2021-11-12 20:00:00,292.34,33,176,15215,844,5677,2021,4975,765,183
16365,2021-11-12 21:00:00,293.87,32,174,14198,844,5499,1299,4971,765,182
16366,2021-11-12 22:00:00,287.38,24,176,12770,844,5306,1125,4946,764,179
16367,2021-11-12 23:00:00,265.41,16,169,10460,843,5217,1416,4949,747,164
16368,2021-11-13 00:00:00,267.54,16,164,9801,842,4964,858,4946,747,161
16369,2021-11-13 01:00:00,264.69,16,161,9201,842,4824,701,4949,752,161
16370,2021-11-13 02:00:00,264.34,16,166,8830,843,4457,772,4942,763,151
16371,2021-11-13 03:00:00,264.38,16,167,8657,843,4333,735,4948,768,153
16372,2021-11-13 04:00:00,263.09,17,164,8629,844,4512,639,4950,773,162
16373,2021-11-13 05:00:00,263.06,17,163,8941,843,4798,636,4947,766,162
16374,2021-11-13 06:00:00,272.68,19,162,9747,842,4641,681,4944,771,163
16375,2021-11-13 07:00:00,265.83,819,165,10105,843,4421,1144,4940,775,161
16376,2021-11-13 08:00:00,231.24,4205,166,9226,844,4171,1165,4945,759,158
16377,2021-11-13 09:00:00,213.55,6736,164,9157,844,4335,971,4952,725,139
16378,2021-11-13 10:00:00,203.19,7698,165,8730,843,4591,798,4959,735,147
16379,2021-11-13 11:00:00,197.33,8126,168,8632,842,4734,1076,4960,739,147
16380,2021-11-13 12:00:00,200.58,8262,167,8946,841,4819,829,4963,743,147
16381,2021-11-13 13:00:00,199.72,8282,168,9112,842,5212,813,4964,744,146
16382,2021-11-13 14:00:00,203.94,7712,167,9386,838,5530,682,4965,756,145
16383,2021-11-13 15:00:00,222.75,5538,165,10487,838,5696,1063,4971,758,145
16384,2021-11-13 16:00:00,255.43,1806,167,12328,841,5654,2186,4971,772,144
16385,2021-11-13 17:00:00,252.9,352,169,12462,842,6267,3312,4972,771,138
16386,2021-11-13 18:00:00,253.67,152,169,12451,843,6718,2903,4972,769,134
16387,2021-11-13 19:00:00,256.98,42,168,12415,844,6830,2434,4974,777,135
16388,2021-11-13 20:00:00,260.09,27,165,12485,844,6877,2084,4974,782,135
16389,2021-11-13 21:00:00,254.64,25,167,11484,844,6896,1717,4974,773,134
16390,2021-11-13 22:00:00,239.69,25,169,9511,844,7124,1053,4974,761,129
16391,2021-11-13 23:00:00,214.32,24,162,7467,843,7167,1283,4975,740,121
16392,2021-11-14 00:00:00,216.5,24,164,7412,844,7173,960,4976,741,126
16393,2021-11-14 01:00:00,217.53,24,164,7290,844,7143,715,4977,738,133
16394,2021-11-14 02:00:00,208.02,24,163,6751,844,7363,792,4975,746,133
16395,2021-11-14 03:00:00,202.44,24,163,6552,844,7741,748,4973,752,132
16396,2021-11-14 04:00:00,205.11,24,161,6963,844,7973,819,4974,755,133
16397,2021-11-14 05:00:00,199.79,25,161,6987,844,8388,1100,4973,749,134
16398,2021-11-14 06:00:00,200.93,26,162,7242,844,8745,982,4972,742,133
16399,2021-11-14 07:00:00,198.98,927,160,7654,834,8948,885,4972,754,134
16400,2021-11-14 08:00:00,177.81,4417,162,7350,824,8882,767,4971,745,134
16401,2021-11-14 09:00:00,160.66,6904,160,6820,840,8916,974,4967,758,134
16402,2021-11-14 10:00:00,146.3,8156,159,5781,844,8826,723,4964,770,134
16403,2021-11-14 11:00:00,145.93,8428,158,5906,843,8975,766,4966,771,134
16404,2021-11-14 12:00:00,149.98,8464,153,6352,842,8959,932,4967,767,134
16405,2021-11-14 13:00:00,152.24,8461,156,6580,842,9059,888,4967,777,134
16406,2021-11-14 14:00:00,154.28,8123,156,6767,840,9342,839,4967,789,134
16407,2021-11-14 15:00:00,154.61,6000,156,6473,838,9890,1170,4967,791,133
16408,2021-11-14 16:00:00,176.15,1920,157,7330,835,10236,1767,4967,802,133
16409,2021-11-14 17:00:00,182.82,280,154,8172,828,10808,2985,4967,808,134
16410,2021-11-14 18:00:00,182.38,102,156,8226,829,11207,2910,4968,811,136
16411,2021-11-14 19:00:00,188.08,61,157,8331,830,10910,2446,4970,825,135
16412,2021-11-14 20:00:00,187.61,24,156,8068,829,10559,2442,4970,820,134
16413,2021-11-14 21:00:00,181.5,24,153,7185,829,10359,2019,4968,818,138
16414,2021-11-14 22:00:00,183.46,24,156,6932,828,10216,1368,4967,814,138
16415,2021-11-14 23:00:00,182.74,24,155,6563,829,10251,794,4967,817,159
16416,2021-11-15 00:00:00,180.33,24,153,6441,830,10394,780,4966,814,161
16417,2021-11-15 01:00:00,182.2,24,155,6537,830,10305,784,4963,822,161
16418,2021-11-15 02:00:00,178.97,24,153,6402,829,10550,753,4957,812,161
16419,2021-11-15 03:00:00,173.38,24,153,6194,830,11029,724,4951,810,161
16420,2021-11-15 04:00:00,175.13,24,151,6506,830,11304,777,4951,813,160
16421,2021-11-15 05:00:00,189.85,24,150,8101,829,11376,1317,4947,814,159
16422,2021-11-15 06:00:00,196.37,27,155,9519,828,11568,2515,4948,818,170
16423,2021-11-15 07:00:00,196.46,961,161,9855,838,11498,2407,4949,823,181
16424,2021-11-15 08:00:00,177.95,4630,163,9141,841,11063,2118,4948,816,190
16425,2021-11-15 09:00:00,162.6,7424,166,8359,838,11046,1675,4948,815,191
16426,2021-11-15 10:00:00,155.85,8381,166,7935,839,11505,1087,4947,812,185
16427,2021-11-15 11:00:00,160.04,8319,169,8360,839,11419,1190,4947,809,190
16428,2021-11-15 12:00:00,157.38,8264,169,8164,839,11261,1644,4944,803,190
16429,2021-11-15 13:00:00,159.53,8320,175,8307,839,11270,1388,4941,805,190
16430,2021-11-15 14:00:00,159.65,7733,175,8185,840,11138,1704,4942,805,190
16431,2021-11-15 15:00:00,178.21,5579,180,9248,840,10850,1744,4945,806,191
16432,2021-11-15 16:00:00,214.21,1778,177,11324,839,10213,2295,4948,814,191
16433,2021-11-15 17:00:00,218.85,383,178,11919,839,10533,3247,4955,821,191
16434,2021-11-15 18:00:00,213.31,193,175,12002,840,10951,4049,4958,812,191
16435,2021-11-15 19:00:00,210.13,39,179,11883,840,11133,4407,4960,811,192
16436,2021-11-15 20:00:00,217,33,175,11537,840,10873,2962,4960,810,191
16437,2021-11-15 21:00:00,218.65,31,174,10743,841,10595,1880,4959,806,191
16438,2021-11-15 22:00:00,215.48,31,172,9756,841,10219,1359,4959,808,190
16439,2021-11-15 23:00:00,210.75,31,164,8617,841,9820,758,4958,792,181
16440,2021-11-16 00:00:00,201.96,32,161,7842,840,9949,644,4959,790,181
16441,2021-11-16 01:00:00,200.32,32,163,7586,841,9708,732,4958,796,182
16442,2021-11-16 02:00:00,205.86,32,163,7782,841,9311,701,4956,797,181
16443,2021-11-16 03:00:00,197.57,32,164,7174,841,9469,686,4955,795,178
16444,2021-11-16 04:00:00,208.44,32,163,8214,841,9591,718,4952,789,181
16445,2021-11-16 05:00:00,224.25,31,163,9848,841,9455,1023,4948,799,180
16446,2021-11-16 06:00:00,244.72,35,166,12739,840,9390,1777,4947,791,181
16447,2021-11-16 07:00:00,244.31,934,168,13447,839,9095,2132,4947,797,185
16448,2021-11-16 08:00:00,227.06,4487,168,12957,840,8607,1608,4944,807,188
16449,2021-11-16 09:00:00,209.32,7142,169,11874,836,8498,1062,4918,800,189
16450,2021-11-16 10:00:00,201.49,8245,174,11509,838,8600,959,4921,798,185
16451,2021-11-16 11:00:00,202.4,8117,174,11525,838,8565,923,4946,796,185
16452,2021-11-16 12:00:00,203.21,8212,173,11521,831,8267,961,4950,791,186
16453,2021-11-16 13:00:00,202.12,8282,172,11365,833,8210,943,4949,796,190
16454,2021-11-16 14:00:00,203.33,7993,174,11225,840,8118,865,4950,790,192
16455,2021-11-16 15:00:00,225.04,5781,178,12614,839,7887,1132,4951,789,192
16456,2021-11-16 16:00:00,256.86,1818,179,14674,839,7783,2217,4951,798,193
16457,2021-11-16 17:00:00,253.87,272,182,14768,841,8463,3444,4951,807,192
16458,2021-11-16 18:00:00,250.88,107,180,14957,840,8972,3697,4950,811,193
16459,2021-11-16 19:00:00,245.29,75,181,14862,842,9155,4311,4949,811,192
16460,2021-11-16 20:00:00,252.99,60,174,14496,841,9248,2633,4950,812,188
16461,2021-11-16 21:00:00,249.18,38,172,12933,841,9372,1419,4948,828,192
16462,2021-11-16 22:00:00,225.81,38,172,10062,842,9401,1188,4949,827,190
16463,2021-11-16 23:00:00,201.96,34,162,7964,839,9666,1165,4947,821,183
16464,2021-11-17 00:00:00,193.56,24,160,7229,840,9961,843,4948,825,182
16465,2021-11-17 01:00:00,188.53,24,161,6780,840,10053,693,4948,832,183
16466,2021-11-17 02:00:00,188.64,24,160,6824,841,10160,643,4946,827,183
16467,2021-11-17 03:00:00,190.53,24,157,6973,841,10023,775,4943,833,183
16468,2021-11-17 04:00:00,198.83,24,161,7727,841,9972,918,4942,813,182
16469,2021-11-17 05:00:00,200.46,24,161,8127,841,10145,1153,4941,818,182
16470,2021-11-17 06:00:00,193.46,25,167,8546,840,10592,2508,4940,792,183
16471,2021-11-17 07:00:00,188.32,728,170,8791,841,11131,2666,4941,772,184
16472,2021-11-17 08:00:00,165.1,4017,169,7647,840,11792,1506,4938,778,191
16473,2021-11-17 09:00:00,150.16,6822,170,7239,840,12466,1098,4937,765,191
16474,2021-11-17 10:00:00,146.5,7983,171,7199,841,12552,955,4939,747,191
16475,2021-11-17 11:00:00,145.92,8314,176,7111,841,12307,896,4946,752,192
16476,2021-11-17 12:00:00,153.53,8028,178,7653,841,11895,926,4949,776,191
16477,2021-11-17 13:00:00,151.15,7937,182,7305,840,11900,745,4949,777,191
16478,2021-11-17 14:00:00,151.79,7366,175,7417,839,12257,923,4949,782,192
16479,2021-11-17 15:00:00,164.26,5290,178,8068,839,12189,1184,4951,789,192
16480,2021-11-17 16:00:00,185.8,1674,174,9213,839,12123,2063,4951,812,192
16481,2021-11-17 17:00:00,191.25,254,176,9994,839,12066,3727,4950,818,192
16482,2021-11-17 18:00:00,191.73,135,178,10331,840,12165,4240,4948,817,192
16483,2021-11-17 19:00:00,199.56,95,179,10907,841,11979,3926,4947,830,191
16484,2021-11-17 20:00:00,200.29,56,169,10225,841,11983,2665,4946,831,190
16485,2021-11-17 21:00:00,197.79,50,169,9719,840,12095,2160,4945,824,192
16486,2021-11-17 22:00:00,190.92,34,166,8507,840,11931,1440,4944,808,191
16487,2021-11-17 23:00:00,184.98,23,159,7644,840,11692,1090,4944,799,183
16488,2021-11-18 00:00:00,182.43,23,156,7274,840,11418,1097,4945,797,183
16489,2021-11-18 01:00:00,187.13,22,156,7373,840,10986,973,4943,804,180
16490,2021-11-18 02:00:00,189.46,22,154,7508,842,10902,933,4941,800,177
16491,2021-11-18 03:00:00,184.31,22,155,7087,842,11058,795,4940,789,173
16492,2021-11-18 04:00:00,184.81,22,157,7158,841,11092,810,4938,792,170
16493,2021-11-18 05:00:00,194.03,22,157,8018,842,10855,1165,4938,817,171
16494,2021-11-18 06:00:00,213.15,22,159,9879,841,10418,1628,4937,832,169
16495,2021-11-18 07:00:00,216.61,600,168,10545,841,10056,1958,4938,832,174
16496,2021-11-18 08:00:00,201.72,3590,163,10048,841,9546,1566,4938,828,172
16497,2021-11-18 09:00:00,184.62,6125,170,9161,842,9552,1077,4938,823,175
16498,2021-11-18 10:00:00,179.36,7109,177,8955,842,9594,913,4941,829,178
16499,2021-11-18 11:00:00,192.92,7056,173,10068,841,8743,1125,4942,833,178
16500,2021-11-18 12:00:00,201.37,6685,177,10484,842,7837,1497,4944,834,178
16501,2021-11-18 13:00:00,207.84,6478,184,10664,840,7327,1338,4944,829,179
16502,2021-11-18 14:00:00,219.11,5884,182,11594,839,6985,1619,4942,832,177
16503,2021-11-18 15:00:00,232.79,4091,185,12322,841,6819,2144,4942,838,173
16504,2021-11-18 16:00:00,246.26,1251,185,12878,840,6722,3467,4942,835,174
16505,2021-11-18 17:00:00,244.14,133,190,13105,841,7107,4640,4941,835,174
16506,2021-11-18 18:00:00,246.63,39,193,13565,841,7419,4546,4941,837,174
16507,2021-11-18 19:00:00,246.41,37,189,13468,842,7511,4370,4942,845,175
16508,2021-11-18 20:00:00,260.08,36,168,13566,842,7357,2712,4943,849,174
16509,2021-11-18 21:00:00,261.54,37,170,12535,842,7134,1768,4945,841,173
16510,2021-11-18 22:00:00,256.06,38,168,11021,840,6681,1383,4944,836,173
16511,2021-11-18 23:00:00,257.57,34,157,10641,841,6252,1263,4942,834,165
16512,2021-11-19 00:00:00,258.1,15,158,10455,842,6038,1270,4940,839,164
16513,2021-11-19 01:00:00,254.81,14,157,9642,843,6126,703,4940,842,165
16514,2021-11-19 02:00:00,251.18,13,157,9311,843,6241,620,4937,835,169
16515,2021-11-19 03:00:00,250.62,14,160,9311,843,6186,745,4936,837,171
16516,2021-11-19 04:00:00,250.56,14,161,9686,842,6436,881,4936,831,170
16517,2021-11-19 05:00:00,257.21,13,159,11175,842,6602,1506,4936,837,170
16518,2021-11-19 06:00:00,260.21,13,167,13060,842,6580,3046,4935,828,170
16519,2021-11-19 07:00:00,258.4,482,178,13753,842,6496,3643,4932,837,169
16520,2021-11-19 08:00:00,243.91,2952,178,13372,842,6416,3146,4931,824,176
16521,2021-11-19 09:00:00,231.01,5327,181,12752,841,6336,2383,4928,822,180
16522,2021-11-19 10:00:00,228.11,6478,184,12453,841,6283,1509,4929,817,180
16523,2021-11-19 11:00:00,233.46,6235,184,12898,841,6192,1513,4935,805,185
16524,2021-11-19 12:00:00,232.91,6123,183,12855,839,6272,1555,4937,801,185
16525,2021-11-19 13:00:00,238.89,5441,187,13104,840,6180,1631,4937,800,185
16526,2021-11-19 14:00:00,241.95,4582,188,13241,839,6162,2114,4936,798,185
16527,2021-11-19 15:00:00,252.52,2930,189,13659,837,6097,2589,4934,808,186
16528,2021-11-19 16:00:00,262.19,716,190,13917,838,6173,3466,4935,807,184
16529,2021-11-19 17:00:00,262.21,90,183,14495,839,6731,3994,4931,812,185
16530,2021-11-19 18:00:00,261.72,60,181,14608,840,6963,3960,4923,809,186
16531,2021-11-19 19:00:00,263.56,27,174,14780,840,7059,3781,4930,810,186
16532,2021-11-19 20:00:00,267.16,11,172,14531,842,7169,2966,4933,818,186
16533,2021-11-19 21:00:00,267.35,11,172,13902,841,7289,2231,4935,822,184
16534,2021-11-19 22:00:00,264.65,11,171,12842,841,7283,1586,4935,814,184
16535,2021-11-19 23:00:00,257.74,12,159,11773,842,7397,1204,4935,817,169
16536,2021-11-20 00:00:00,253.64,12,160,11277,842,7276,1312,4935,807,169
16537,2021-11-20 01:00:00,256.04,12,161,10802,842,7163,676,4936,808,169
16538,2021-11-20 02:00:00,251.13,12,159,9886,842,6866,576,4936,795,169
16539,2021-11-20 03:00:00,260.85,12,159,10468,842,6399,623,4931,794,157
16540,2021-11-20 04:00:00,264.15,12,162,10497,842,6085,663,4928,800,163
16541,2021-11-20 05:00:00,277.79,12,161,11562,842,5500,869,4928,802,163
16542,2021-11-20 06:00:00,287.44,11,161,12096,842,5106,783,4928,807,163
16543,2021-11-20 07:00:00,301.38,118,162,13432,842,4667,804,4926,811,164
16544,2021-11-20 08:00:00,301.8,736,161,14744,841,4172,1593,4925,822,162
16545,2021-11-20 09:00:00,300.55,1436,164,15490,842,3842,1910,4924,817,139
16546,2021-11-20 10:00:00,303.33,2011,166,15718,842,3240,1854,4925,817,128
16547,2021-11-20 11:00:00,301.92,2088,168,15818,842,2480,2792,4931,817,127
16548,2021-11-20 12:00:00,306.03,2152,168,15817,842,1985,2810,4935,820,129
16549,2021-11-20 13:00:00,311.58,1981,167,15610,840,1693,2572,4934,806,128
16550,2021-11-20 14:00:00,320.59,1317,167,16145,839,1463,2861,4934,797,127
16551,2021-11-20 15:00:00,333.14,613,168,16204,837,1345,2515,4933,787,132
16552,2021-11-20 16:00:00,337.4,149,166,16821,837,1222,3001,4932,799,136
16553,2021-11-20 17:00:00,322.4,45,166,16129,839,1197,4153,4932,800,140
16554,2021-11-20 18:00:00,321.51,25,168,15949,842,1213,4145,4933,799,140
16555,2021-11-20 19:00:00,326,16,166,15750,842,1247,3589,4932,802,141
16556,2021-11-20 20:00:00,331.53,13,164,15672,842,1175,3129,4929,814,141
16557,2021-11-20 21:00:00,332.86,13,166,15581,842,1090,3061,4924,817,140
16558,2021-11-20 22:00:00,326.38,13,162,14151,842,967,2986,4922,809,140
16559,2021-11-20 23:00:00,324.9,12,161,12732,842,849,2456,4920,788,135
16560,2021-11-21 00:00:00,324.61,12,160,11924,842,730,2156,4919,791,134
16561,2021-11-21 01:00:00,325.43,13,158,11587,842,676,1969,4916,795,135
16562,2021-11-21 02:00:00,326.92,13,158,11581,842,724,1811,4916,794,134
16563,2021-11-21 03:00:00,323.81,13,160,11246,842,871,1689,4916,804,134
16564,2021-11-21 04:00:00,319.29,13,158,11097,842,1174,1601,4914,807,134
16565,2021-11-21 05:00:00,326.32,12,159,12392,842,1413,1576,4911,804,133
16566,2021-11-21 06:00:00,324.61,33,156,12866,843,1684,1658,4910,807,132
16567,2021-11-21 07:00:00,322.65,260,154,12787,842,1868,1357,4910,807,131
16568,2021-11-21 08:00:00,302.15,1481,158,12953,841,2178,1723,4909,813,131
16569,2021-11-21 09:00:00,285.66,3022,157,13106,842,2191,1998,4910,814,131
16570,2021-11-21 10:00:00,266.49,4381,156,12571,841,2526,2056,4907,811,130
16571,2021-11-21 11:00:00,259.16,4636,158,12375,841,3214,1792,4910,811,131
16572,2021-11-21 12:00:00,255.68,4725,156,12370,840,3883,1425,4913,804,131
16573,2021-11-21 13:00:00,251.9,4500,157,12354,839,4604,1332,4914,805,130
16574,2021-11-21 14:00:00,252.05,3737,156,12018,839,5023,1220,4911,805,134
16575,2021-11-21 15:00:00,261.73,2314,156,12475,840,4956,1922,4846,809,134
16576,2021-11-21 16:00:00,277.96,520,155,13234,842,5123,2360,4702,810,133
16577,2021-11-21 17:00:00,273.8,52,158,13201,842,5746,2709,4576,807,135
16578,2021-11-21 18:00:00,265.96,33,159,12935,842,6648,2591,4448,804,141
16579,2021-11-21 19:00:00,265.34,32,156,13357,842,7033,2767,4333,796,140
16580,2021-11-21 20:00:00,271.38,32,153,13389,842,6796,2440,4221,792,141
16581,2021-11-21 21:00:00,272.99,32,151,12854,843,6857,1829,4117,792,140
16582,2021-11-21 22:00:00,265.43,32,151,11213,842,6727,1372,4059,787,145
16583,2021-11-21 23:00:00,266.96,32,148,10280,842,6233,950,4020,790,169
16584,2021-11-22 00:00:00,272.55,32,149,9973,841,5722,695,4019,788,171
16585,2021-11-22 01:00:00,268.44,32,149,9486,842,5676,681,4018,783,170
16586,2021-11-22 02:00:00,272.12,33,147,9520,841,5420,652,4015,780,169
16587,2021-11-22 03:00:00,274.6,33,150,9771,842,5317,775,4014,775,171
16588,2021-11-22 04:00:00,262.5,32,147,9425,842,5985,840,4016,776,170
16589,2021-11-22 05:00:00,266.63,32,145,11444,842,6733,1534,4017,779,174
16590,2021-11-22 06:00:00,287.45,31,146,14895,842,7120,1754,4018,785,177
16591,2021-11-22 07:00:00,296.5,171,154,16345,853,6912,1918,4017,793,179
16592,2021-11-22 08:00:00,295.07,1210,154,17018,924,6452,2235,4017,782,182
16593,2021-11-22 09:00:00,289.16,2727,154,16976,973,5953,2170,4016,781,186
16594,2021-11-22 10:00:00,292.77,3435,156,17151,1011,5389,1863,4015,783,189
16595,2021-11-22 11:00:00,291.82,3509,158,17636,1015,5331,2351,4014,781,191
16596,2021-11-22 12:00:00,289.1,3324,161,17376,1019,5533,2484,4013,785,191
16597,2021-11-22 13:00:00,285.86,3349,162,17191,1012,5784,2474,4013,798,195
16598,2021-11-22 14:00:00,289.14,2886,162,17260,1014,5895,2413,4011,787,195
16599,2021-11-22 15:00:00,293.32,1832,169,17450,1012,6278,2600,4009,760,195
16600,2021-11-22 16:00:00,296.17,418,171,17685,1014,7024,2931,4010,782,195
16601,2021-11-22 17:00:00,290.41,42,174,17685,1014,7468,3549,4011,803,194
16602,2021-11-22 18:00:00,286.92,36,172,17677,1080,8073,3511,4008,800,193
16603,2021-11-22 19:00:00,280.16,12,168,17178,1131,8833,3363,4010,801,193
16604,2021-11-22 20:00:00,278.39,12,168,16293,1130,9319,2356,4015,808,194
16605,2021-11-22 21:00:00,271.44,12,166,15102,1129,9916,1638,4014,797,195
16606,2021-11-22 22:00:00,252.28,11,165,11968,1125,9984,1058,4015,797,195
16607,2021-11-22 23:00:00,234.57,11,154,9957,1051,10024,797,4015,802,188
16608,2021-11-23 00:00:00,228.45,11,151,9533,1046,10358,682,4019,799,188
16609,2021-11-23 01:00:00,224.14,11,153,9595,1047,11001,641,4040,803,187
16610,2021-11-23 02:00:00,218.17,11,151,8860,1047,10815,628,4041,797,178
16611,2021-11-23 03:00:00,224.8,11,148,9021,1014,10086,635,4040,795,177
16612,2021-11-23 04:00:00,230.71,10,149,9592,1004,10012,661,4039,792,175
16613,2021-11-23 05:00:00,242.93,2,149,11027,999,9965,854,4039,795,178
16614,2021-11-23 06:00:00,261.81,4,153,13950,1006,9663,1776,4039,779,177
16615,2021-11-23 07:00:00,263.65,292,166,15032,1014,9827,2161,4040,780,177
16616,2021-11-23 08:00:00,253.83,2008,169,14893,1001,9655,2052,4040,767,180
16617,2021-11-23 09:00:00,250.7,3283,163,14810,986,9510,1391,4040,766,180
16618,2021-11-23 10:00:00,251.61,3897,164,15084,987,9213,1319,4037,752,189
16619,2021-11-23 11:00:00,251.79,4288,169,15267,1003,9046,1412,3985,737,190
16620,2021-11-23 12:00:00,251.24,4613,170,15628,1013,9080,1585,3981,742,194
16621,2021-11-23 13:00:00,248.85,4251,176,15332,1056,9420,1793,3942,757,195
16622,2021-11-23 14:00:00,258.61,3341,182,15910,1120,9069,2276,3858,756,194
16623,2021-11-23 15:00:00,264.73,1972,185,16123,1118,8697,3191,3852,759,194
16624,2021-11-23 16:00:00,279.61,371,194,17018,1116,8482,3527,3855,774,194
16625,2021-11-23 17:00:00,289.17,50,196,18041,1118,7915,3911,3858,789,194
16626,2021-11-23 18:00:00,288.74,25,194,18012,1118,7297,4613,3861,791,194
16627,2021-11-23 19:00:00,287.09,21,193,18049,1113,6719,5464,3862,790,193
16628,2021-11-23 20:00:00,300.53,21,171,17982,1092,6141,4181,3863,799,194
16629,2021-11-23 21:00:00,312.43,13,165,16992,1081,5783,2502,3864,802,194
16630,2021-11-23 22:00:00,311.96,5,163,15414,1088,5446,1946,3865,799,193
16631,2021-11-23 23:00:00,300.75,5,152,12754,1088,5007,1732,3865,798,185
16632,2021-11-24 00:00:00,306.21,5,152,12009,1108,4688,1128,3863,788,186
16633,2021-11-24 01:00:00,306.32,5,151,11714,1121,4699,938,3864,779,185
16634,2021-11-24 02:00:00,315.54,5,151,12352,1120,4298,994,3866,772,184
