UTC time,avg_biomass_production_forecast,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_unknown_production_forecast,avg_wind_production_forecast
2021-07-04 05:00:00,731.51016,599.798,3067.52711,8072.41962,6948.84074,162.69078,988.24708,162.73355,5630.48546
2021-07-04 06:00:00,732.65176,578.79813,3274.01115,8140.04153,6946.90588,165.36533,2112.35658,164.05276,5912.80331
2021-07-04 07:00:00,732.95919,551.5612,3507.44926,8201.19155,6954.73466,169.3317,4335.92938,163.45843,5782.15786
2021-07-04 08:00:00,735.87324,525.45049,3647.24882,8169.17015,6965.75221,170.89073,7094.5854,163.01476,5932.00756
2021-07-04 09:00:00,729.50494,534.63191,3838.02553,8123.05661,6962.86246,178.18232,8994.11611,163.49981,6103.60102
2021-07-04 10:00:00,730.97706,530.25802,3588.86081,7911.39076,6959.7124,182.15959,10547.82155,163.40653,6215.90319
2021-07-04 11:00:00,730.10551,539.87899,3314.34916,7920.23307,6931.20407,184.13968,11590.92847,164.24056,6383.36085
2021-07-04 12:00:00,731.50567,562.84362,3314.80353,8002.48819,6912.44068,182.06847,11461.46747,163.36076,6379.26269
2021-07-04 13:00:00,738.34508,598.46128,3324.72255,8148.18575,6909.23915,182.30869,10794.19817,164.77205,6477.21088
2021-07-04 14:00:00,738.70515,636.69767,3519.79159,8245.00625,6905.20439,181.95253,9733.30333,164.25009,6503.22186
2021-07-04 15:00:00,739.19648,651.88829,3902.2292,8491.73102,6891.67309,181.15336,8363.03796,163.51731,6629.75757
2021-07-04 16:00:00,736.20166,660.42958,4335.46306,8708.17882,6876.79772,180.98572,7021.2457,164.05117,6603.64469
2021-07-04 17:00:00,737.61326,655.51568,4959.88452,8934.05913,6873.76973,181.52075,5174.6967,166.17771,6603.90756
2021-07-04 18:00:00,735.60841,646.97654,5126.94421,9074.80329,6862.95805,182.4491,3130.77393,166.02609,6767.04299
2021-07-04 19:00:00,738.62542,628.63062,5051.26734,8838.06117,6861.09464,186.40484,1613.97206,162.8431,7006.40023
2021-07-04 20:00:00,734.36411,581.60931,4607.77508,8384.18491,6846.6378,188.36774,653.57568,165.0241,7114.27479
2021-07-04 21:00:00,735.36504,567.72708,3957.50814,7826.59484,6847.59311,185.19962,526.58295,163.26924,7117.41412
2021-07-04 22:00:00,735.0598,559.60464,3431.46666,7410.61153,6832.1346,189.3824,504.85115,163.2889,6964.95429
2021-07-04 23:00:00,732.99308,552.54406,2810.11465,7128.7552,6850.75678,186.65314,555.19695,162.99493,7108.25088
2021-07-05 00:00:00,732.72658,548.5194,2183.34596,7254.46503,6904.65741,189.624,929.74881,163.53389,5328.40578
2021-07-05 01:00:00,741.80085,564.22737,2157.04436,7295.72826,6907.7241,184.37326,347.14984,163.44206,5167.0693
2021-07-05 02:00:00,741.44224,600.57207,2177.45667,7542.22763,6908.60285,178.8209,0,164.52035,5241.71623
2021-07-05 03:00:00,733.84996,620.81173,2367.12498,8001.99039,6909.95543,175.90611,177.73975,165.57776,5246.6771
2021-07-05 04:00:00,732.67061,610.55556,2515.5681,8301.25841,6905.58379,174.87914,396.0184,164.5007,5131.90434
2021-07-05 05:00:00,737.22912,599.798,2660.01585,8638.33979,6902.7638,181.08738,968.27459,161.6732,5362.7584
2021-07-05 06:00:00,738.42863,578.79813,2866.84277,8708.26428,6900.87444,184.62184,2112.06994,162.96103,5708.90399
2021-07-05 07:00:00,738.72588,551.5612,3110.31051,8764.91542,6908.45993,189.60937,4428.12095,162.4379,5333.91785
2021-07-05 08:00:00,741.60243,525.45049,3289.02116,8746.23734,6919.04406,191.28247,7353.09288,162.05767,5575.05841
2021-07-05 09:00:00,735.12789,534.63191,3540.04263,8715.67248,6916.3304,200.54408,9422.98017,162.50641,5749.50113
2021-07-05 10:00:00,736.70834,530.25802,3381.17843,8507.94682,6913.29476,205.16287,11127.0492,162.43393,5898.66646
2021-07-05 11:00:00,735.77696,539.87899,3176.99078,8533.49631,6885.34788,207.30018,12243.53269,163.2209,6152.63186
2021-07-05 12:00:00,737.20865,562.84362,3182.5754,8627.98646,6866.93666,204.94395,12081.54016,162.32131,6208.47289
2021-07-05 13:00:00,744.11443,598.46128,3167.96578,8783.67095,6863.84105,205.09465,11306.30316,163.76029,6542.29969
2021-07-05 14:00:00,744.42651,636.69767,3287.50974,8881.47208,6859.91347,204.09706,10086.00394,163.24618,6755.78666
2021-07-05 15:00:00,744.89158,651.88829,3572.68753,9128.20219,6846.65481,202.82857,8552.70394,162.53659,7134.42223
2021-07-05 16:00:00,741.82288,660.42958,3925.26572,9343.65546,6832.007,202.27335,7091.53834,163.0238,7144.30865
2021-07-05 17:00:00,743.16848,655.51568,4478.26407,9586.30171,6829.15595,202.85689,5151.04138,165.06072,7319.93426
2021-07-05 18:00:00,741.13658,646.97654,4651.25476,9741.01197,6818.56884,203.63018,3047.74675,164.9103,7712.99272
2021-07-05 19:00:00,744.19145,628.63062,4623.18862,9489.23766,6816.85473,207.89996,1526.64506,161.81129,8046.94343
2021-07-05 20:00:00,739.83975,581.60931,4264.08482,9005.89576,6802.68499,210.43406,590.72458,163.87742,8196.84061
2021-07-05 21:00:00,740.8256,567.72708,3715.31254,8421.86475,6803.74919,206.55097,515.31969,162.23582,8155.17696
2021-07-05 22:00:00,740.52527,559.60464,3274.44344,7984.94778,6788.52462,212.18859,530.36146,162.26368,7913.91134
2021-07-05 23:00:00,738.41813,552.54406,2734.34942,7687.09037,6806.89159,208.97078,594.37779,162.01397,8016.26803
2021-07-06 00:00:00,748.14084,548.5194,1496.63857,7210.4698,6823.47342,162.20684,840.91416,166.66301,7238.96118
2021-07-06 01:00:00,757.55945,564.22737,1536.63843,7199.43013,6826.60009,160.41781,312.74288,166.41622,7078.00221
2021-07-06 02:00:00,756.85415,600.57207,1698.83941,7374.76265,6827.52393,158.27832,10.37191,167.58419,7131.7351
2021-07-06 03:00:00,748.92953,620.81173,2075.0389,7740.1266,6829.02707,158.85318,185.26875,168.82942,7031.43385
2021-07-06 04:00:00,747.56931,610.55556,2453.27534,7957.4151,6824.89618,161.93319,313.13114,167.57802,6834.29378
2021-07-06 05:00:00,752.26353,599.798,2783.24351,8216.48439,6822.24547,168.8474,718.48557,164.27841,6836.31623
2021-07-06 06:00:00,753.61523,578.79813,3085.86951,8267.96368,6820.43523,170.74699,1678.6819,165.64334,7005.16696
2021-07-06 07:00:00,753.88591,551.5612,3372.42935,8335.48678,6827.59623,173.19751,3798.66842,164.94525,6537.11301
2021-07-06 08:00:00,756.66388,525.45049,3489.17066,8353.05923,6837.42241,169.89677,6642.14933,164.40916,6582.35082
2021-07-06 09:00:00,749.90999,534.63191,3509.54967,8362.69417,6835.01754,173.07002,8819.55293,164.9471,6650.97674
2021-07-06 10:00:00,751.77501,530.25802,3133.07321,8205.07244,6832.18139,173.44293,10625.75984,164.82355,6645.91687
2021-07-06 11:00:00,750.68657,539.87899,2688.09671,8268.67405,6805.21448,173.02181,11695.8177,165.72613,6745.72191
2021-07-06 12:00:00,752.20118,562.84362,2532.21485,8370.09864,6787.42001,170.17298,11397.3864,164.87518,6640.86046
2021-07-06 13:00:00,759.28146,598.46128,2463.1856,8502.72368,6784.50857,170.91199,10376.38191,166.24612,6720.66744
2021-07-06 14:00:00,759.46734,636.69767,2617.38793,8567.04635,6780.76729,173.72428,8856.31975,165.71269,6735.24665
2021-07-06 15:00:00,759.86333,651.88829,3000.05379,8765.63381,6767.98628,176.35969,7101.18485,164.94612,6938.56523
2021-07-06 16:00:00,756.60045,660.42958,3488.06418,8948.7153,6753.73616,180.05888,5575.66127,165.54798,6916.04272
2021-07-06 17:00:00,757.77249,655.51568,4160.77513,9180.32455,6751.19391,182.26368,3775.31049,167.80508,7021.51443
2021-07-06 18:00:00,755.66953,646.97654,4449.80035,9357.03724,6740.99982,184.70472,1975.81862,167.65171,7346.26484
2021-07-06 19:00:00,758.82376,628.63062,4480.51453,9171.96028,6739.54686,188.33529,803.87026,164.34635,7751.80826
2021-07-06 20:00:00,754.23449,581.60931,4085.76964,8791.57802,6725.87817,186.77399,170.86909,166.69475,7992.56205
2021-07-06 21:00:00,755.1807,567.72708,3441.29943,8312.59238,6727.13207,180.39761,307.91734,164.77487,8043.9141
2021-07-06 22:00:00,754.89321,559.60464,2852.10185,7962.44008,6712.3171,180.55243,470.30757,164.78256,7908.13987
2021-07-06 23:00:00,752.67988,552.54406,2170.27194,7709.97622,6730.2379,174.59979,600.95607,164.42414,8130.85377
2021-07-04 00:00:00,715.11517,548.5194,2533.582,6227.47459,7033.01613,137.54407,539.99999,154.98037,6144.00013
2021-07-04 01:00:00,723.7959,564.22737,2508.04907,6232.89588,7035.9884,135.13933,487.00001,155.31212,6123.99975
2021-07-04 02:00:00,723.83344,600.57207,2539.60258,6434.77189,7036.79569,132.09781,472.99999,156.1453,6071.9998
2021-07-04 03:00:00,716.62091,620.81173,2752.28216,6805.38301,7037.91008,130.83355,448.00001,156.68924,6009.00002
2021-07-04 04:00:00,715.64817,610.55556,2996.62427,7043.54267,7033.15905,130.53996,349,156.08876,5986.99978
2021-07-04 05:00:00,720.05161,599.798,3211.3543,7292.13311,7030.07109,134.11996,829.00003,154.55175,5949.00004
2021-07-04 06:00:00,721.07724,578.79813,3455.35091,7340.4531,7028.05626,134.79045,2603.99995,155.62889,5874.99985
2021-07-04 07:00:00,721.40493,551.5612,3713.33308,7415.05432,7036.31336,136.69511,5796.0003,155.58399,5858.99978
2021-07-04 08:00:00,724.39411,525.45049,3883.92396,7409.17048,7048.09524,137.84212,8281.00028,155.62981,5891.99985
2021-07-04 09:00:00,718.2387,534.63191,4029.08342,7391.54408,7044.89499,142.59461,9706.99976,155.8347,6371.99972
2021-07-04 10:00:00,719.49391,530.25802,3759.99967,7225.5773,7041.54332,146.34868,10447.0003,155.90184,6840.99975
2021-07-04 11:00:00,718.74214,539.87899,3394.96802,7260.07219,7012.04608,148.72858,10703.99996,156.37276,7291.99985
2021-07-04 12:00:00,720.07902,562.84362,3303.23426,7340.93487,6992.66084,147.86477,10847.99969,155.34024,7682.99996
2021-07-04 13:00:00,726.7855,598.46128,3216.45545,7457.80987,6989.27302,149.9995,10679.99977,156.96522,8055.0002
2021-07-04 14:00:00,727.24169,636.69767,3295.84618,7521.70952,6985.05068,151.9137,10176.99977,156.5039,8400.99989
2021-07-04 15:00:00,727.78571,651.88829,3577.56045,7722.0211,6971.03747,152.38326,9472.99984,155.95009,8363.00016
2021-07-04 16:00:00,724.93886,660.42958,3976.92056,7907.91793,6955.76101,152.70485,8271.00003,156.1239,8300.99973
2021-07-04 17:00:00,726.48271,655.51568,4635.57898,8112.09011,6952.42125,153.25273,6360.99993,157.55889,8152.99993
2021-07-04 18:00:00,724.53211,646.97654,4940.19934,8264.82414,6941.21357,154.3361,3548.99993,157.41661,7614.00001
2021-07-04 19:00:00,727.47342,628.63062,5025.41344,8102.30508,6939.08688,158.16284,1317,154.88161,7103.99986
2021-07-04 20:00:00,723.39307,581.60931,4758.03744,7767.13371,6924.12431,159.21085,637.00001,156.17613,6607.99992
2021-07-04 21:00:00,724.42424,567.72708,4226.77806,7328.26508,6924.88822,157.39552,582.99998,155.29524,6123.99975
2021-07-04 22:00:00,724.10918,559.60464,3736.82853,7009.74374,6909.01628,159.64236,574,155.37825,5795.00007
2021-07-04 23:00:00,722.12339,552.54406,3142.67178,6782.21033,6928.08847,158.21022,571.99998,155.42567,5456.99983
2021-07-05 00:00:00,722.14203,548.5194,2426.79739,6895.20711,6982.00398,170.9205,937.88878,156.17965,4874.9044
2021-07-05 01:00:00,730.97977,564.22737,2404.10691,6938.8573,6985.0141,166.45246,347.17321,156.45202,4707.09471
2021-07-05 02:00:00,730.85926,600.57207,2411.35388,7190.10658,6985.84947,161.59434,0,157.31956,4767.57555
2021-07-05 03:00:00,723.49526,620.81173,2569.37594,7645.31225,6987.05828,159.202,173.2382,157.93548,4783.0745
2021-07-05 04:00:00,722.44002,610.55556,2713.82509,7946.53514,6982.45824,158.54224,419.79049,157.26819,4649.60758
2021-07-05 05:00:00,726.90533,599.798,2836.96353,8274.48044,6979.47704,163.93831,1037.02885,155.55024,4922.76277
2021-07-05 06:00:00,728.00036,578.79813,3011.4674,8341.99873,6977.51198,166.67117,2223.09085,156.65693,5280.43798
2021-07-05 07:00:00,728.31594,551.5612,3212.66027,8401.95873,6985.50239,170.70678,4566.05833,156.54497,4903.0432
2021-07-05 08:00:00,731.26016,525.45049,3367.56485,8377.25955,6996.8079,172.27355,7475.15818,156.53105,5168.9991
2021-07-05 09:00:00,724.97739,534.63191,3577.86862,8339.56583,6993.80118,179.69873,9485.33489,156.77013,5354.37159
2021-07-05 10:00:00,726.36241,530.25802,3417.02322,8132.24449,6990.57498,183.71949,11127.56683,156.81769,5535.08602
2021-07-05 11:00:00,725.539,539.87899,3196.74398,8149.84899,6961.69363,185.71026,12220.33627,157.33294,5841.95577
2021-07-05 12:00:00,726.91368,562.84362,3191.04717,8237.36143,6942.69588,183.61972,12072.30748,156.31905,5958.93104
2021-07-05 13:00:00,733.69969,598.46128,3165.59085,8385.76003,6939.42374,183.85389,11350.85425,157.91795,6375.42277
2021-07-05 14:00:00,734.09839,636.69767,3253.87932,8481.11704,6935.31837,183.45422,10210.60207,157.44922,6672.0089
2021-07-05 15:00:00,734.61092,651.88829,3496.0914,8725.17817,6921.60545,182.62321,8748.73378,156.87357,7129.00222
2021-07-05 16:00:00,731.67557,660.42958,3818.7516,8939.43715,6906.57909,182.42929,7327.90993,157.09133,7214.97207
2021-07-05 17:00:00,733.14027,655.51568,4357.1852,9171.3845,6903.43328,182.9676,5388.88972,158.61071,7437.81103
2021-07-05 18:00:00,731.15725,646.97654,4560.8445,9318.90981,6892.4723,183.88544,3250.0766,158.4673,7882.41261
2021-07-05 19:00:00,734.14382,628.63062,4582.26267,9079.8742,6890.50979,187.8625,1673.15646,155.8532,8257.1492
2021-07-05 20:00:00,729.95524,581.60931,4306.74867,8619.96295,6875.86197,189.86412,681.37572,157.25592,8414.32731
2021-07-05 21:00:00,730.96829,567.72708,3833.13439,8057.65769,6876.74498,186.64752,558.65609,156.26837,8378.91396
2021-07-05 22:00:00,730.65913,559.60464,3437.54562,7638.14066,6861.13079,190.92895,540.09675,156.34365,8125.51598
2021-07-05 23:00:00,728.62494,552.54406,2948.68749,7352.4248,6879.92226,188.16657,588.45939,156.34941,8205.87358
2021-07-06 00:00:00,738.60443,548.5194,2137.66805,6931.60079,6896.51897,146.32588,898.61592,161.15938,6864.57777
2021-07-06 01:00:00,747.81001,564.22737,2197.45704,6930.8386,6899.59162,145.10932,321.9992,161.18513,6747.61987
2021-07-06 02:00:00,747.3192,600.57207,2308.06575,7121.35127,6900.47462,143.46395,0,162.19538,6835.41125
2021-07-06 03:00:00,739.60025,620.81173,2567.90397,7498.20943,6901.84251,144.374,165.26659,163.11024,6788.46307
2021-07-06 04:00:00,738.35192,610.55556,2829.07726,7730.18508,6897.49555,147.62373,428.97008,162.16549,6657.68677
2021-07-06 05:00:00,742.96213,599.798,3005.10901,7994.47964,6894.69214,153.77283,1056.5701,159.69623,6731.40788
2021-07-06 06:00:00,744.2197,578.79813,3156.8358,8046.99831,6892.81087,155.01012,2234.47087,160.92558,6960.73801
2021-07-06 07:00:00,744.50682,551.5612,3294.51006,8115.41392,6900.35383,156.69781,4518.70193,160.5352,6582.98425
2021-07-06 08:00:00,747.34578,525.45049,3349.88647,8122.38789,6910.86182,153.49856,7331.0683,160.27325,6679.42183
2021-07-06 09:00:00,740.76472,534.63191,3382.96927,8119.90959,6908.17921,155.24771,9254.11025,160.6543,6792.16751
2021-07-06 10:00:00,742.45362,530.25802,3110.94228,7954.58322,6905.16356,155.24698,10796.67092,160.62057,6829.26806
2021-07-06 11:00:00,741.4624,539.87899,2790.38389,8005.76713,6877.31493,154.79472,11786.8989,161.3198,6952.26262
2021-07-06 12:00:00,742.92574,562.84362,2730.37473,8100.52808,6858.96582,152.20658,11574.42437,160.38331,6866.35762
2021-07-06 13:00:00,749.89804,598.46128,2720.28112,8231.04816,6855.88807,152.99791,10821.19488,161.87393,6955.28557
2021-07-06 14:00:00,750.16203,636.69767,2849.58283,8298.78865,6851.9792,156.20115,9684.48076,161.37448,6963.12117
2021-07-06 15:00:00,750.60073,651.88829,3136.5455,8502.9635,6838.76903,159.07814,8258.9559,160.70813,7142.50217
2021-07-06 16:00:00,747.45799,660.42958,3503.42163,8690.27948,6824.16077,162.93583,6902.97728,161.10834,7090.05524
2021-07-06 17:00:00,748.73738,655.51568,4049.60231,8915.14176,6821.34035,165.03502,5067.65738,162.97815,7152.77305
2021-07-06 18:00:00,746.67844,646.97654,4277.07154,9082.61208,6810.79323,167.54087,3046.65891,162.83,7426.33469
2021-07-06 19:00:00,749.77116,628.63062,4309.45946,8896.99032,6809.10506,170.93122,1564.43041,159.88755,7767.07069
2021-07-06 20:00:00,745.32887,581.60931,4039.19912,8518.76216,6794.98551,169.0498,634.30878,161.73948,7955.59525
2021-07-06 21:00:00,746.29958,567.72708,3566.08794,8040.2412,6796.06842,163.37746,532.72196,160.30905,7972.19575
2021-07-06 22:00:00,746.00415,559.60464,3144.46508,7690.03816,6780.88511,162.51988,526.47377,160.35223,7808.82698
2021-07-06 23:00:00,743.8565,552.54406,2650.98155,7439.96608,6799.20742,157.08934,578.7116,160.185,8005.63818
2021-07-07 00:00:00,753.41745,548.5194,1373.15682,6942.26764,6815.63656,128.42061,820.30555,164.85725,7166.81378
2021-07-07 01:00:00,762.95396,564.22737,1415.26839,6932.4041,6818.7696,127.88955,300.09711,164.69988,6937.26885
2021-07-07 02:00:00,762.12998,600.57207,1580.55688,7110.45741,6819.69769,126.84278,4.0431,165.81611,6980.58496
2021-07-07 03:00:00,754.09153,620.81173,1956.18262,7471.33852,6821.2153,128.17791,181.72506,166.95296,6869.69902
2021-07-07 04:00:00,752.66943,610.55556,2326.21919,7689.14031,6817.10738,131.68081,315.35707,165.80215,6644.68881
2021-07-07 05:00:00,757.41007,599.798,2650.55961,7940.50442,6814.47283,137.00014,721.39041,162.77499,6673.2688
2021-07-07 06:00:00,758.81383,578.79813,2947.92845,7989.9781,6812.67025,137.48273,1673.17507,164.09543,6893.17803
2021-07-07 07:00:00,759.07548,551.5612,3228.24805,8060.0922,6819.79042,138.29058,3760.75707,163.4983,6330.94113
2021-07-07 08:00:00,761.81967,525.45049,3339.43209,8073.59521,6829.54343,135.12234,6556.90549,163.05215,6436.38562
2021-07-07 09:00:00,754.97023,534.63191,3359.52291,8078.38091,6827.16792,135.20703,8696.19424,163.53863,6517.02926
2021-07-07 10:00:00,756.93263,530.25802,2995.7818,7921.63673,6824.3509,134.72667,10458.28233,163.44454,6537.13038
2021-07-07 11:00:00,755.7904,539.87899,2569.23448,7979.75669,6797.47885,134.19868,11479.17209,164.28041,6673.11768
2021-07-07 12:00:00,757.33347,562.84362,2418.81821,8076.06177,6779.74392,131.88921,11147.16442,163.40138,6590.27212
2021-07-07 13:00:00,764.47338,598.46128,2357.75376,8202.99259,6776.85034,132.7476,10105.14877,164.81159,6775.93989
2021-07-07 14:00:00,764.61613,636.69767,2512.55158,8265.10882,6773.12735,136.44241,8579.26087,164.28931,6865.60492
2021-07-07 15:00:00,764.98841,651.88829,2888.92304,8461.15281,6760.39229,139.64829,6835.60604,163.55562,7171.42146
2021-07-07 16:00:00,761.65911,660.42958,3366.1246,8642.97165,6746.18044,143.74919,5338.83829,164.09133,7130.37097
2021-07-07 17:00:00,762.77174,655.51568,4015.15219,8866.48208,6743.66839,145.75857,3590.54254,166.22135,7303.59721
2021-07-07 18:00:00,760.64445,646.97654,4289.82091,9038.09448,6733.51215,148.36268,1853.80232,166.0697,7717.46954
2021-07-07 19:00:00,763.83261,628.63062,4312.32487,8863.27791,6732.08387,151.47858,734.91045,162.88341,8132.14205
2021-07-07 20:00:00,759.16215,581.60931,3914.75945,8501.53848,6718.46367,149.17876,138.34435,165.06892,8373.55242
2021-07-07 21:00:00,760.09474,567.72708,3279.87555,8039.95117,6719.73586,144.24012,290.59288,163.30963,8386.44674
2021-07-07 22:00:00,759.81164,559.60464,2704.09347,7703.76284,6704.96044,142.18058,462.4271,163.32896,8200.68864
2021-07-07 23:00:00,757.56201,552.54406,2038.45331,7460.86822,6722.83785,137.27979,596.55437,163.03326,8396.12993
2021-07-05 00:00:00,708.66313,425.24909,2400.50596,5623.24753,7028.78189,160.24871,532.00002,149.55507,5181.00003
2021-07-05 01:00:00,717.19975,439.30369,2279.96998,5637.96941,7031.75713,156.7444,491,150.15549,5002.00001
2021-07-05 02:00:00,717.38239,471.72089,2172.40951,5855.0448,7032.56697,152.73061,494.99999,150.83321,4881.00011
2021-07-05 03:00:00,710.30906,490.39239,2182.29996,6227.42171,7033.68902,150.78825,470.00001,151.05146,4757.00012
2021-07-05 04:00:00,709.41198,482.64045,2238.73674,6477.13059,7028.95032,150.11371,382.99999,150.75328,4652.00001
2021-07-05 05:00:00,713.75861,473.05159,2334.09897,6718.08476,7025.87129,154.76185,851.00002,150.03479,4522.00014
2021-07-05 06:00:00,714.72054,452.15169,2525.95621,6764.18121,7023.86072,156.54707,3059.99985,150.97829,4562.99997
2021-07-05 07:00:00,715.0593,426.41684,2742.25778,6843.29465,7032.0957,159.70418,6583.99985,151.23673,4766.00009
2021-07-05 08:00:00,718.08984,404.19412,2948.78109,6823.56863,7043.83803,161.03183,8925.00009,151.55277,5164.00002
2021-07-05 09:00:00,712.05127,412.2528,3182.30439,6789.82418,7040.65351,167.87813,10069.99972,151.60299,5941.99994
2021-07-05 10:00:00,713.18744,406.06287,3118.23184,6619.50594,7037.31205,172.17869,10681.99996,151.75868,7047.00025
