UTC time,wind,biomass,unknown,hydro,nat_gas
2023-11-17 19:00,781.0,35.0,67.0,23035.0,205.0
2023-11-17 20:00,831.0,36.0,69.0,22220.0,204.0
2023-11-17 21:00,848.0,35.0,72.0,21462.0,204.0
2023-11-17 22:00,925.0,35.0,75.0,21261.0,205.0
2023-11-17 23:00,1046.0,34.0,78.0,21244.0,204.0
2023-11-18 00:00,1052.0,34.0,76.0,21227.0,205.0
2023-11-18 01:00,1102.0,28.0,80.0,20675.0,206.0
2023-11-18 02:00,1099.0,28.0,77.0,19869.0,207.0
2023-11-18 03:00,1178.0,27.0,74.0,19397.0,206.0
2023-11-18 04:00,1206.0,27.0,76.0,19291.0,205.0
2023-11-18 05:00,1327.0,29.0,77.0,19358.0,206.0
2023-11-18 06:00,1397.0,29.0,69.0,20148.0,202.0
2023-11-18 07:00,1291.0,29.0,71.0,21249.0,202.0
2023-11-18 08:00,1262.0,28.0,68.0,22001.0,203.0
2023-11-18 09:00,1293.0,26.0,71.0,21692.0,204.0
2023-11-18 10:00,1418.0,27.0,73.0,20824.0,204.0
2023-11-18 11:00,1571.0,26.0,69.0,20683.0,206.0
2023-11-18 12:00,1526.0,27.0,76.0,20714.0,207.0
2023-11-18 13:00,1569.0,28.0,71.0,21108.0,206.0
2023-11-18 14:00,1678.0,27.0,66.0,21861.0,205.0
2023-11-18 15:00,1659.0,26.0,69.0,21600.0,205.0
2023-11-18 16:00,1691.0,27.0,73.0,21645.0,207.0
2023-11-18 17:00,1729.0,27.0,63.0,20927.0,207.0
2023-11-18 18:00,1717.0,30.0,64.0,20064.0,206.0
2023-11-18 19:00,1680.0,33.0,67.0,18788.0,205.0
2023-11-18 20:00,1709.0,36.0,69.0,17426.0,204.0
2023-11-18 21:00,1712.0,43.0,69.0,16556.0,204.0
2023-11-18 22:00,1718.0,43.0,71.0,14154.0,205.0
2023-11-18 23:00,1759.0,43.0,75.0,12326.0,205.0
2023-11-19 00:00,1762.0,43.0,75.0,11397.0,206.0
2023-11-19 01:00,1793.0,44.0,73.0,10713.0,206.0
2023-11-19 02:00,1793.0,44.0,77.0,10317.0,205.0
2023-11-19 03:00,1749.0,44.0,77.0,10227.0,205.0
2023-11-19 04:00,1767.0,44.0,75.0,10255.0,205.0
2023-11-19 05:00,1867.0,46.0,71.0,10557.0,205.0
2023-11-19 06:00,1881.0,43.0,72.0,11113.0,201.0
2023-11-19 07:00,1961.0,42.0,70.0,11645.0,201.0
2023-11-19 08:00,1935.0,41.0,70.0,12765.0,201.0
2023-11-19 09:00,1883.0,41.0,70.0,13443.0,202.0
2023-11-19 10:00,1836.0,43.0,74.0,13925.0,202.0
2023-11-19 11:00,1837.0,42.0,68.0,14158.0,202.0
2023-11-19 12:00,1856.0,40.0,74.0,14394.0,204.0
2023-11-19 13:00,1785.0,41.0,74.0,15153.0,203.0
2023-11-19 14:00,1766.0,39.0,75.0,16325.0,204.0
2023-11-19 15:00,1710.0,39.0,74.0,18473.0,205.0
2023-11-19 16:00,1677.0,39.0,74.0,19908.0,206.0
2023-11-19 17:00,1587.0,39.0,73.0,20327.0,207.0
2023-11-19 18:00,1529.0,38.0,73.0,19937.0,208.0
2023-11-19 19:00,1479.0,38.0,75.0,18346.0,206.0
2023-11-19 20:00,1413.0,39.0,71.0,18500.0,204.0
2023-11-19 21:00,1377.0,39.0,70.0,19008.0,204.0
2023-11-19 22:00,1379.0,39.0,76.0,18402.0,205.0
2023-11-19 23:00,1437.0,37.0,76.0,16574.0,205.0
2023-11-20 00:00,1479.0,37.0,75.0,15102.0,205.0
2023-11-20 01:00,1452.0,38.0,73.0,14788.0,206.0
2023-11-20 02:00,1420.0,38.0,76.0,14765.0,206.0
2023-11-20 03:00,1392.0,39.0,74.0,16036.0,206.0
2023-11-20 04:00,1266.0,38.0,77.0,19152.0,206.0
2023-11-20 05:00,1267.0,39.0,76.0,21846.0,208.0
2023-11-20 06:00,1263.0,36.0,75.0,21722.0,205.0
2023-11-20 07:00,1280.0,35.0,74.0,21419.0,204.0
2023-11-20 08:00,1292.0,35.0,76.0,21360.0,204.0
2023-11-20 09:00,1339.0,34.0,70.0,21481.0,205.0
2023-11-20 10:00,1358.0,35.0,70.0,21449.0,206.0
2023-11-20 11:00,1298.0,34.0,72.0,21211.0,203.0
2023-11-20 12:00,1239.0,36.0,76.0,20959.0,206.0
2023-11-20 13:00,1165.0,35.0,65.0,21108.0,206.0
2023-11-20 14:00,1161.0,34.0,72.0,21770.0,202.0
2023-11-20 15:00,1119.0,34.0,75.0,22002.0,207.0
2023-11-20 16:00,1140.0,33.0,67.0,22087.0,205.0
2023-11-20 17:00,1166.0,34.0,72.0,21908.0,206.0
2023-11-20 18:00,1128.0,34.0,75.0,21873.0,205.0
2023-11-20 19:00,1139.0,34.0,72.0,21196.0,205.0
2023-11-20 20:00,1039.0,34.0,72.0,21680.0,204.0
2023-11-20 21:00,946.0,35.0,79.0,21272.0,204.0
2023-11-20 22:00,844.0,35.0,76.0,20585.0,206.0
2023-11-20 23:00,742.0,36.0,66.0,19711.0,206.0
2023-11-21 00:00,630.0,36.0,74.0,19275.0,206.0
2023-11-21 01:00,507.0,36.0,74.0,19428.0,206.0
2023-11-21 02:00,471.0,36.0,75.0,19233.0,206.0
2023-11-21 03:00,464.0,36.0,72.0,19764.0,207.0
2023-11-21 04:00,460.0,36.0,73.0,20197.0,207.0
2023-11-21 05:00,445.0,36.0,74.0,20956.0,204.0
2023-11-21 06:00,485.0,35.0,83.0,21451.0,204.0
2023-11-21 07:00,574.0,32.0,89.0,21371.0,201.0
2023-11-21 08:00,623.0,32.0,67.0,21496.0,203.0
2023-11-21 09:00,693.0,32.0,69.0,21869.0,204.0
2023-11-21 10:00,782.0,31.0,69.0,22134.0,204.0
2023-11-21 11:00,894.0,32.0,97.0,21680.0,202.0
2023-11-21 12:00,994.0,32.0,93.0,21437.0,204.0
2023-11-21 13:00,1152.0,32.0,80.0,21241.0,203.0
2023-11-21 14:00,1313.0,31.0,72.0,21398.0,202.0
2023-11-21 15:00,1447.0,31.0,70.0,21904.0,203.0
2023-11-21 16:00,1691.0,30.0,72.0,21922.0,203.0
2023-11-21 17:00,1833.0,31.0,67.0,21625.0,203.0
2023-11-21 18:00,2036.0,31.0,66.0,21012.0,207.0
2023-11-21 19:00,2274.0,31.0,66.0,20436.0,205.0
2023-11-21 20:00,2359.0,32.0,70.0,20872.0,203.0
2023-11-21 21:00,2555.0,32.0,71.0,20194.0,215.0
2023-11-21 22:00,2849.0,33.0,71.0,19359.0,219.0
2023-11-21 23:00,2963.0,34.0,72.0,18487.0,219.0
2023-11-22 00:00,3186.0,34.0,75.0,17640.0,219.0
2023-11-22 01:00,3315.0,35.0,79.0,17419.0,220.0
2023-11-22 02:00,3415.0,35.0,74.0,17143.0,220.0
2023-11-22 03:00,3423.0,34.0,65.0,17383.0,221.0
2023-11-22 04:00,3656.0,34.0,78.0,17991.0,221.0
2023-11-22 05:00,3811.0,35.0,77.0,18717.0,219.0
2023-11-22 06:00,3920.0,38.0,71.0,19126.0,219.0
2023-11-22 07:00,3957.0,38.0,71.0,18849.0,216.0
2023-11-22 08:00,3946.0,38.0,73.0,18124.0,218.0
2023-11-22 09:00,3460.0,36.0,79.0,17456.0,223.0
2023-11-22 10:00,3615.0,36.0,77.0,15492.0,225.0
2023-11-22 11:00,3727.0,36.0,70.0,14527.0,226.0
2023-11-22 12:00,3768.0,37.0,67.0,13801.0,227.0
2023-11-22 13:00,3823.0,35.0,70.0,13771.0,222.0
2023-11-22 14:00,3785.0,35.0,69.0,14371.0,234.0
2023-11-22 15:00,3896.0,39.0,68.0,14547.0,229.0
2023-11-22 16:00,3700.0,39.0,72.0,15339.0,227.0
2023-11-22 17:00,3790.0,35.0,70.0,14316.0,227.0
2023-11-22 18:00,3913.0,34.0,67.0,13927.0,229.0
2023-11-22 19:00,3870.0,35.0,70.0,13331.0,227.0
2023-11-22 20:00,3932.0,35.0,67.0,12898.0,230.0
2023-11-22 21:00,3938.0,36.0,57.0,11844.0,229.0
2023-11-22 22:00,3849.0,36.0,69.0,10662.0,232.0
2023-11-22 23:00,3848.0,38.0,73.0,9426.0,228.0
2023-11-23 00:00,3750.0,39.0,70.0,8032.0,228.0
2023-11-23 01:00,3782.0,38.0,67.0,6894.0,232.0
2023-11-23 02:00,3405.0,40.0,72.0,6546.0,231.0
2023-11-23 03:00,3268.0,40.0,68.0,6903.0,229.0
2023-11-23 04:00,3405.0,39.0,71.0,8583.0,227.0
2023-11-23 05:00,3309.0,38.0,72.0,11612.0,229.0
2023-11-23 06:00,3165.0,37.0,70.0,13875.0,224.0
2023-11-23 07:00,2986.0,37.0,71.0,14550.0,208.0
2023-11-23 08:00,2954.0,37.0,72.0,14672.0,212.0
2023-11-23 09:00,2877.0,37.0,71.0,14392.0,212.0
2023-11-23 10:00,2799.0,36.0,72.0,14070.0,212.0
2023-11-23 11:00,2667.0,36.0,75.0,13813.0,211.0
2023-11-23 12:00,2582.0,29.0,74.0,13718.0,209.0
2023-11-23 13:00,2716.0,28.0,58.0,13967.0,173.0
2023-11-23 14:00,2809.0,32.0,57.0,14544.0,174.0
2023-11-23 15:00,2891.0,30.0,59.0,14784.0,175.0
2023-11-23 16:00,3055.0,30.0,68.0,14538.0,185.0
2023-11-23 17:00,3023.0,30.0,66.0,13750.0,216.0
2023-11-23 18:00,2908.0,33.0,69.0,13229.0,213.0
2023-11-23 19:00,2806.0,34.0,65.0,12382.0,213.0
2023-11-23 20:00,2524.0,34.0,66.0,12229.0,212.0
2023-11-23 21:00,2382.0,35.0,70.0,11597.0,211.0
2023-11-23 22:00,2307.0,36.0,71.0,10715.0,210.0
2023-11-23 23:00,2296.0,37.0,68.0,9652.0,209.0
2023-11-24 00:00,2187.0,34.0,72.0,8772.0,213.0
2023-11-24 01:00,2213.0,33.0,72.0,8452.0,210.0
2023-11-24 02:00,2232.0,34.0,73.0,8094.0,211.0
2023-11-24 03:00,2338.0,34.0,69.0,7940.0,212.0
2023-11-24 04:00,2421.0,35.0,75.0,9421.0,212.0
2023-11-24 05:00,2532.0,36.0,77.0,12477.0,211.0
2023-11-24 06:00,2473.0,35.0,76.0,15424.0,212.0
2023-11-24 07:00,2734.0,34.0,72.0,16913.0,210.0
2023-11-24 08:00,2977.0,34.0,73.0,16436.0,216.0
2023-11-24 09:00,3157.0,34.0,74.0,15917.0,214.0
2023-11-24 10:00,3241.0,26.0,74.0,14801.0,212.0
2023-11-24 11:00,3157.0,24.0,73.0,14235.0,212.0
2023-11-24 12:00,3272.0,23.0,71.0,14219.0,215.0
2023-11-24 13:00,3132.0,23.0,72.0,15165.0,216.0
2023-11-24 14:00,2960.0,22.0,68.0,16779.0,217.0
2023-11-24 15:00,3062.0,23.0,70.0,17243.0,226.0
2023-11-24 16:00,2918.0,22.0,71.0,17282.0,228.0
2023-11-24 17:00,2713.0,16.0,66.0,16759.0,228.0
2023-11-24 18:00,2466.0,18.0,68.0,16301.0,227.0
2023-11-24 19:00,2353.0,19.0,66.0,15720.0,220.0
2023-11-24 20:00,2279.0,21.0,67.0,15039.0,220.0
2023-11-24 21:00,2278.0,25.0,69.0,14202.0,220.0
2023-11-24 22:00,2300.0,26.0,69.0,12967.0,217.0
2023-11-24 23:00,2216.0,25.0,71.0,12377.0,217.0
2023-11-25 00:00,2109.0,24.0,71.0,12213.0,219.0
2023-11-25 01:00,1921.0,26.0,68.0,12659.0,221.0
2023-11-25 02:00,1811.0,24.0,70.0,12488.0,220.0
2023-11-25 03:00,1675.0,25.0,75.0,12543.0,216.0
2023-11-25 04:00,1638.0,27.0,66.0,12812.0,218.0
2023-11-25 05:00,1547.0,25.0,60.0,13781.0,219.0
2023-11-25 06:00,1437.0,27.0,63.0,14884.0,214.0
2023-11-25 07:00,1244.0,27.0,66.0,16324.0,211.0
2023-11-25 08:00,1163.0,27.0,65.0,16572.0,216.0
2023-11-25 09:00,967.0,30.0,65.0,17278.0,216.0
2023-11-25 10:00,801.0,30.0,66.0,16855.0,216.0
2023-11-25 11:00,671.0,30.0,63.0,16647.0,219.0
2023-11-25 12:00,638.0,26.0,70.0,16556.0,214.0
2023-11-25 13:00,661.0,30.0,66.0,17501.0,217.0
2023-11-25 14:00,764.0,30.0,64.0,19004.0,223.0
2023-11-25 15:00,871.0,29.0,68.0,19635.0,226.0
2023-11-25 16:00,851.0,28.0,68.0,19490.0,229.0
2023-11-25 17:00,785.0,28.0,62.0,19176.0,229.0
2023-11-25 18:00,718.0,28.0,64.0,19461.0,228.0
2023-11-25 19:00,647.0,30.0,65.0,19992.0,228.0
2023-11-25 20:00,528.0,31.0,65.0,20209.0,227.0
2023-11-25 21:00,463.0,26.0,66.0,19916.0,215.0
2023-11-25 22:00,432.0,26.0,71.0,19729.0,210.0
2023-11-25 23:00,404.0,29.0,72.0,19395.0,212.0
2023-11-26 00:00,396.0,27.0,73.0,18990.0,217.0
2023-11-26 01:00,344.0,27.0,69.0,19052.0,217.0
2023-11-26 02:00,401.0,27.0,74.0,18539.0,215.0
2023-11-26 03:00,399.0,28.0,74.0,18405.0,216.0
2023-11-26 04:00,421.0,28.0,73.0,18177.0,218.0
2023-11-26 05:00,513.0,29.0,74.0,18266.0,217.0
2023-11-26 06:00,610.0,30.0,69.0,18246.0,211.0
2023-11-26 07:00,589.0,29.0,67.0,18376.0,208.0
2023-11-26 08:00,457.0,29.0,65.0,18867.0,208.0
2023-11-26 09:00,395.0,29.0,66.0,19509.0,209.0
2023-11-26 10:00,352.0,29.0,71.0,19944.0,209.0
2023-11-26 11:00,345.0,29.0,65.0,19862.0,207.0
2023-11-26 12:00,365.0,29.0,66.0,19647.0,210.0
2023-11-26 13:00,381.0,28.0,67.0,20292.0,210.0
2023-11-26 14:00,445.0,27.0,71.0,21234.0,211.0
2023-11-26 15:00,642.0,28.0,74.0,20955.0,212.0
2023-11-26 16:00,931.0,28.0,70.0,20533.0,213.0
2023-11-26 17:00,1190.0,29.0,69.0,20534.0,212.0
2023-11-26 18:00,1580.0,29.0,72.0,20378.0,213.0
2023-11-26 19:00,2001.0,29.0,72.0,20293.0,214.0
2023-11-26 20:00,2227.0,28.0,72.0,20708.0,214.0
2023-11-26 21:00,2366.0,28.0,74.0,20789.0,214.0
2023-11-26 22:00,2436.0,28.0,76.0,20326.0,220.0
2023-11-26 23:00,2502.0,28.0,78.0,19004.0,218.0
2023-11-27 00:00,2452.0,28.0,77.0,18450.0,218.0
2023-11-27 01:00,2399.0,28.0,75.0,17888.0,219.0
2023-11-27 02:00,2339.0,28.0,74.0,17828.0,218.0
2023-11-27 03:00,2141.0,28.0,77.0,18068.0,217.0
2023-11-27 04:00,2025.0,27.0,74.0,19485.0,217.0
2023-11-27 05:00,1890.0,25.0,72.0,21271.0,219.0
2023-11-27 06:00,1950.0,23.0,72.0,21233.0,216.0
2023-11-27 07:00,2002.0,23.0,73.0,21245.0,214.0
2023-11-27 08:00,2030.0,21.0,74.0,21256.0,214.0
2023-11-27 09:00,2041.0,21.0,66.0,21416.0,215.0
2023-11-27 10:00,1878.0,20.0,73.0,21482.0,216.0
2023-11-27 11:00,1828.0,21.0,74.0,21156.0,219.0
2023-11-27 12:00,1802.0,20.0,75.0,20598.0,226.0
2023-11-27 13:00,1800.0,19.0,65.0,20059.0,224.0
2023-11-27 14:00,2066.0,19.0,75.0,20445.0,219.0
2023-11-27 15:00,2335.0,18.0,78.0,20614.0,225.0
2023-11-27 16:00,2327.0,19.0,75.0,20484.0,223.0
2023-11-27 17:00,2243.0,22.0,76.0,20323.0,223.0
2023-11-27 18:00,2096.0,25.0,76.0,19532.0,221.0
2023-11-27 19:00,2106.0,28.0,73.0,18663.0,223.0
2023-11-27 20:00,2212.0,29.0,75.0,17835.0,221.0
2023-11-27 21:00,2241.0,29.0,79.0,16999.0,220.0
2023-11-27 22:00,2379.0,28.0,75.0,14793.0,222.0
2023-11-27 23:00,2328.0,26.0,68.0,13669.0,221.0
2023-11-28 00:00,2334.0,33.0,77.0,12129.0,222.0
2023-11-28 01:00,2341.0,34.0,79.0,11648.0,222.0
2023-11-28 02:00,2291.0,35.0,78.0,11493.0,221.0
2023-11-28 03:00,2403.0,35.0,75.0,11809.0,224.0
2023-11-28 04:00,2633.0,27.0,77.0,13716.0,223.0
2023-11-28 05:00,2540.0,28.0,78.0,17368.0,207.0
2023-11-28 06:00,2364.0,28.0,80.0,19770.0,207.0
2023-11-28 07:00,2346.0,28.0,74.0,20172.0,204.0
2023-11-28 08:00,2354.0,28.0,73.0,20567.0,200.0
2023-11-28 09:00,2278.0,27.0,78.0,20219.0,202.0
2023-11-28 10:00,1985.0,28.0,79.0,19817.0,202.0
2023-11-28 11:00,1675.0,27.0,81.0,19749.0,202.0
2023-11-28 12:00,1517.0,27.0,78.0,19933.0,205.0
2023-11-28 13:00,1607.0,27.0,70.0,20457.0,205.0
2023-11-28 14:00,1706.0,27.0,64.0,20871.0,204.0
2023-11-28 15:00,1864.0,27.0,65.0,20344.0,203.0
2023-11-28 16:00,1666.0,27.0,74.0,19961.0,202.0
2023-11-28 17:00,1522.0,27.0,72.0,19814.0,201.0
2023-11-28 18:00,1562.0,27.0,72.0,19848.0,203.0
2023-11-28 19:00,1646.0,27.0,70.0,19704.0,201.0
2023-11-28 20:00,1662.0,27.0,71.0,19513.0,199.0
2023-11-28 21:00,1491.0,27.0,73.0,18973.0,199.0
2023-11-28 22:00,1533.0,27.0,77.0,17770.0,201.0
2023-11-28 23:00,1576.0,27.0,74.0,16720.0,201.0
2023-11-29 00:00,1686.0,27.0,75.0,16342.0,205.0
2023-11-29 01:00,1620.0,27.0,78.0,16254.0,209.0
2023-11-29 02:00,1604.0,28.0,79.0,15376.0,209.0
2023-11-29 03:00,1495.0,27.0,75.0,14540.0,211.0
2023-11-29 04:00,1579.0,30.0,79.0,15780.0,210.0
2023-11-29 05:00,2004.0,28.0,81.0,17405.0,207.0
2023-11-29 06:00,2046.0,28.0,76.0,18819.0,207.0
2023-11-29 07:00,2138.0,28.0,74.0,18746.0,206.0
2023-11-29 08:00,2053.0,27.0,77.0,19352.0,208.0
2023-11-29 09:00,2073.0,27.0,76.0,18938.0,211.0
2023-11-29 10:00,2037.0,27.0,76.0,19626.0,211.0
2023-11-29 11:00,1884.0,27.0,79.0,19001.0,211.0
2023-11-29 12:00,1869.0,27.0,74.0,19290.0,214.0
2023-11-29 13:00,1872.0,27.0,69.0,19071.0,218.0
2023-11-29 14:00,1981.0,27.0,62.0,19698.0,216.0
2023-11-29 15:00,2091.0,26.0,69.0,19348.0,219.0
2023-11-29 16:00,2001.0,26.0,72.0,19775.0,223.0
2023-11-29 17:00,2068.0,26.0,70.0,19803.0,216.0
2023-11-29 18:00,2240.0,26.0,71.0,19814.0,217.0
2023-11-29 19:00,2241.0,26.0,71.0,20227.0,216.0
2023-11-29 20:00,2065.0,27.0,71.0,20858.0,215.0
2023-11-29 21:00,1937.0,26.0,72.0,20295.0,216.0
2023-11-29 22:00,2105.0,26.0,74.0,19322.0,217.0
2023-11-29 23:00,2076.0,27.0,75.0,19268.0,217.0
2023-11-30 00:00,2069.0,26.0,77.0,19154.0,217.0
2023-11-30 01:00,2222.0,27.0,74.0,19132.0,217.0
2023-11-30 02:00,2334.0,27.0,75.0,18546.0,217.0
2023-11-30 03:00,2410.0,27.0,70.0,18881.0,218.0
2023-11-30 04:00,2306.0,27.0,76.0,19532.0,219.0
2023-11-30 05:00,2200.0,26.0,77.0,20803.0,216.0
2023-11-30 06:00,2058.0,24.0,80.0,21079.0,218.0
2023-11-30 07:00,1844.0,26.0,73.0,21151.0,215.0
2023-11-30 08:00,1882.0,28.0,71.0,21712.0,215.0
2023-11-30 09:00,1922.0,27.0,75.0,21789.0,217.0
2023-11-30 10:00,1767.0,29.0,76.0,21562.0,217.0
2023-11-30 11:00,1625.0,28.0,71.0,21208.0,215.0
2023-11-30 12:00,1520.0,29.0,74.0,21475.0,217.0
2023-11-30 13:00,1463.0,27.0,76.0,21314.0,216.0
2023-11-30 14:00,1398.0,26.0,70.0,22020.0,218.0
2023-11-30 15:00,1381.0,26.0,71.0,22122.0,217.0
2023-11-30 16:00,1398.0,26.0,74.0,21638.0,217.0
2023-11-30 17:00,1262.0,27.0,70.0,21738.0,215.0
2023-11-30 18:00,1121.0,27.0,73.0,21951.0,217.0
2023-11-30 19:00,957.0,29.0,69.0,22286.0,214.0
2023-11-30 20:00,861.0,30.0,70.0,22408.0,213.0
2023-11-30 21:00,747.0,31.0,72.0,21733.0,213.0
2023-11-30 22:00,646.0,30.0,76.0,20975.0,214.0
2023-11-30 23:00,596.0,29.0,69.0,20936.0,215.0
2023-12-01 00:00,553.0,28.0,77.0,20492.0,215.0
2023-12-01 01:00,510.0,28.0,78.0,19418.0,214.0
2023-12-01 02:00,458.0,29.0,76.0,18726.0,214.0
2023-12-01 03:00,394.0,29.0,70.0,18764.0,214.0
2023-12-01 04:00,324.0,29.0,76.0,19886.0,214.0
2023-12-01 05:00,295.0,29.0,78.0,21665.0,211.0
2023-12-01 06:00,290.0,31.0,80.0,22014.0,212.0
2023-12-01 07:00,272.0,31.0,76.0,22227.0,210.0
2023-12-01 08:00,285.0,28.0,80.0,22542.0,212.0
2023-12-01 09:00,235.0,29.0,76.0,22858.0,214.0
2023-12-01 10:00,205.0,30.0,76.0,22510.0,214.0
2023-12-01 11:00,135.0,30.0,74.0,22429.0,214.0
2023-12-01 12:00,121.0,31.0,72.0,22724.0,217.0
2023-12-01 13:00,124.0,31.0,77.0,22664.0,218.0
2023-12-01 14:00,143.0,32.0,74.0,22539.0,212.0
2023-12-01 15:00,206.0,34.0,74.0,22227.0,210.0
2023-12-01 16:00,235.0,34.0,79.0,22078.0,211.0
2023-12-01 17:00,266.0,33.0,77.0,22164.0,210.0
2023-12-01 18:00,289.0,35.0,70.0,22656.0,212.0
2023-12-01 19:00,307.0,34.0,62.0,22572.0,214.0
2023-12-01 20:00,307.0,35.0,72.0,22251.0,214.0
2023-12-01 21:00,269.0,34.0,73.0,21828.0,215.0
2023-12-01 22:00,283.0,35.0,79.0,21165.0,210.0
2023-12-01 23:00,285.0,32.0,81.0,20911.0,210.0
2023-12-02 00:00,289.0,31.0,78.0,20909.0,213.0
2023-12-02 01:00,358.0,34.0,76.0,20536.0,214.0
2023-12-02 02:00,454.0,34.0,76.0,19812.0,215.0
2023-12-02 03:00,479.0,34.0,76.0,19387.0,218.0
2023-12-02 04:00,472.0,35.0,76.0,19003.0,220.0
2023-12-02 05:00,472.0,36.0,74.0,19564.0,218.0
2023-12-02 06:00,512.0,37.0,66.0,20575.0,217.0
2023-12-02 07:00,621.0,37.0,72.0,21616.0,216.0
2023-12-02 08:00,692.0,36.0,67.0,22145.0,220.0
2023-12-02 09:00,780.0,35.0,67.0,22336.0,218.0
2023-12-02 10:00,792.0,35.0,75.0,22530.0,218.0
2023-12-02 11:00,743.0,34.0,66.0,22695.0,216.0
2023-12-02 12:00,819.0,34.0,78.0,22400.0,224.0
2023-12-02 13:00,887.0,34.0,76.0,22597.0,216.0
2023-12-02 14:00,964.0,34.0,70.0,22769.0,217.0
2023-12-02 15:00,956.0,34.0,72.0,22689.0,221.0
2023-12-02 16:00,980.0,34.0,72.0,22676.0,223.0
2023-12-02 17:00,1036.0,34.0,65.0,22393.0,217.0
2023-12-02 18:00,1178.0,33.0,69.0,22052.0,215.0
2023-12-02 19:00,1309.0,30.0,72.0,21884.0,215.0
2023-12-02 20:00,1434.0,28.0,69.0,21281.0,213.0
2023-12-02 21:00,1437.0,28.0,64.0,20654.0,210.0
2023-12-02 22:00,1582.0,29.0,71.0,19971.0,210.0
2023-12-02 23:00,1583.0,28.0,71.0,20603.0,213.0
2023-12-03 00:00,1659.0,28.0,73.0,20115.0,215.0
2023-12-03 01:00,1670.0,28.0,71.0,19429.0,218.0
2023-12-03 02:00,1660.0,30.0,79.0,19690.0,218.0
2023-12-03 03:00,1707.0,32.0,79.0,19224.0,219.0
2023-12-03 04:00,1763.0,40.0,75.0,18573.0,217.0
2023-12-03 05:00,1803.0,40.0,73.0,18571.0,214.0
2023-12-03 06:00,1791.0,38.0,67.0,19090.0,211.0
2023-12-03 07:00,1762.0,38.0,66.0,19662.0,214.0
2023-12-03 08:00,1659.0,37.0,68.0,20616.0,214.0
2023-12-03 09:00,1493.0,39.0,69.0,21066.0,215.0
2023-12-03 10:00,1222.0,38.0,73.0,21463.0,216.0
2023-12-03 11:00,1024.0,37.0,69.0,21418.0,211.0
2023-12-03 12:00,834.0,38.0,75.0,21575.0,215.0
2023-12-03 13:00,738.0,37.0,73.0,21630.0,217.0
2023-12-03 14:00,642.0,36.0,75.0,22208.0,217.0
2023-12-03 15:00,544.0,35.0,74.0,21770.0,215.0
2023-12-03 16:00,483.0,36.0,73.0,21866.0,215.0
2023-12-03 17:00,424.0,36.0,75.0,22018.0,216.0
2023-12-03 18:00,400.0,36.0,74.0,22330.0,217.0
2023-12-03 19:00,365.0,36.0,73.0,22434.0,218.0
2023-12-03 20:00,338.0,40.0,74.0,22438.0,217.0
2023-12-03 21:00,334.0,39.0,77.0,21823.0,210.0
2023-12-03 22:00,314.0,38.0,79.0,20269.0,214.0
2023-12-03 23:00,325.0,37.0,80.0,19609.0,215.0
2023-12-04 00:00,315.0,35.0,79.0,19322.0,216.0
2023-12-04 01:00,288.0,37.0,79.0,18915.0,213.0
2023-12-04 02:00,290.0,36.0,79.0,17891.0,214.0
2023-12-04 03:00,298.0,36.0,79.0,18001.0,219.0
2023-12-04 04:00,300.0,38.0,76.0,18836.0,218.0
2023-12-04 05:00,287.0,35.0,76.0,21408.0,218.0
2023-12-04 06:00,273.0,34.0,68.0,22321.0,214.0
2023-12-04 07:00,283.0,33.0,67.0,21968.0,216.0
2023-12-04 08:00,340.0,31.0,71.0,21998.0,216.0
2023-12-04 09:00,349.0,30.0,70.0,22219.0,213.0
2023-12-04 10:00,314.0,30.0,71.0,22122.0,209.0
2023-12-04 11:00,317.0,30.0,76.0,22102.0,209.0
2023-12-04 12:00,294.0,29.0,76.0,21681.0,210.0
2023-12-04 13:00,308.0,29.0,63.0,22016.0,213.0
2023-12-04 14:00,313.0,29.0,66.0,22601.0,207.0
2023-12-04 15:00,331.0,29.0,75.0,22786.0,214.0
2023-12-04 16:00,335.0,30.0,67.0,22469.0,214.0
2023-12-04 17:00,320.0,31.0,72.0,22389.0,217.0
2023-12-04 18:00,320.0,30.0,72.0,22226.0,214.0
2023-12-04 19:00,320.0,32.0,75.0,21996.0,214.0
2023-12-04 20:00,351.0,32.0,75.0,21368.0,211.0
2023-12-04 21:00,372.0,34.0,77.0,20836.0,210.0
2023-12-04 22:00,420.0,32.0,81.0,19235.0,208.0
2023-12-04 23:00,509.0,30.0,76.0,18690.0,216.0
2023-12-05 00:00,536.0,32.0,79.0,18513.0,222.0
2023-12-05 01:00,555.0,31.0,80.0,18407.0,220.0
2023-12-05 02:00,577.0,31.0,81.0,18109.0,222.0
2023-12-05 03:00,570.0,30.0,75.0,17808.0,218.0
2023-12-05 04:00,638.0,30.0,78.0,18272.0,216.0
2023-12-05 05:00,739.0,30.0,77.0,20272.0,228.0
2023-12-05 06:00,794.0,30.0,71.0,21589.0,221.0
2023-12-05 07:00,723.0,29.0,55.0,21974.0,210.0
2023-12-05 08:00,789.0,29.0,73.0,21613.0,212.0
2023-12-05 09:00,875.0,28.0,66.0,21878.0,215.0
2023-12-05 10:00,892.0,28.0,69.0,21484.0,216.0
2023-12-05 11:00,910.0,28.0,68.0,21095.0,220.0
2023-12-05 12:00,891.0,29.0,62.0,21266.0,221.0
2023-12-05 13:00,904.0,29.0,70.0,21559.0,220.0
