UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown,avg_solar_production_forecast,avg_wind_production_forecast
2020-09-17 16:00:00,1189.0,3573.0,807.0,180.0,1194.0,395.0,37.0,226.0,856.0
2020-09-17 17:00:00,1189.0,3625.0,1065.0,92.0,820.0,395.0,38.0,71.0,724.0
2020-09-17 18:00:00,1189.0,3612.0,1677.0,8.0,816.0,399.0,37.0,3.0,653.0
2020-09-17 19:00:00,1190.0,3553.0,1756.0,0.0,1005.0,404.0,38.0,0.0,625.0
2020-09-17 20:00:00,1089.0,3479.0,511.0,0.0,739.0,401.0,37.0,0.0,621.0
2020-09-17 21:00:00,1088.0,3402.0,268.0,0.0,568.0,398.0,36.0,0.0,665.0
2020-09-17 22:00:00,1088.0,2932.0,343.0,0.0,629.0,401.0,36.0,0.0,1077.0
2020-09-17 23:00:00,1088.0,2531.0,159.0,0.0,651.0,403.0,37.0,0.0,1205.0
2020-09-18 00:00:00,1089.0,2510.0,19.0,0.0,671.0,408.0,38.0,0.0,1359.0
2020-09-18 01:00:00,1089.0,2504.0,16.0,0.0,847.0,411.0,37.0,0.0,1434.0
2020-09-18 02:00:00,1090.0,2420.0,16.0,0.0,1056.0,410.0,36.0,0.0,1476.0
2020-09-18 03:00:00,1189.0,2681.0,17.0,0.0,1153.0,412.0,36.0,0.0,1536.0
2020-09-18 04:00:00,1188.0,2919.0,164.0,0.0,1379.0,411.0,35.0,0.0,1632.0
2020-09-18 05:00:00,1188.0,3206.0,260.0,0.0,1716.0,412.0,36.0,0.0,1763.0
2020-09-18 06:00:00,1188.0,3492.0,410.0,7.0,2048.0,405.0,35.0,21.0,1852.0
2020-09-18 07:00:00,1188.0,3578.0,1043.0,80.0,2195.0,401.0,35.0,117.0,1837.0
2020-09-18 08:00:00,1190.0,3430.0,1415.0,118.0,2329.0,396.0,36.0,215.0,1830.0
2020-09-18 09:00:00,1069.0,3382.0,1036.0,190.0,2385.0,397.0,35.0,280.0,1940.0
2020-09-18 10:00:00,1049.0,3408.0,1201.0,215.0,2386.0,396.0,34.0,325.0,2067.0
2020-09-18 11:00:00,1049.0,3144.0,1219.0,312.0,2454.0,399.0,35.0,346.0,2195.0
2020-09-18 12:00:00,1049.0,3196.0,942.0,348.0,2716.0,402.0,35.0,351.0,2256.0
2020-09-18 13:00:00,1049.0,3213.0,963.0,296.0,2948.0,409.0,36.0,338.0,2263.0
2020-09-18 14:00:00,1069.0,3178.0,898.0,267.0,3029.0,406.0,36.0,300.0,2209.0
2020-09-18 15:00:00,1188.0,3348.0,970.0,219.0,3026.0,405.0,35.0,241.0,2176.0
2020-09-18 16:00:00,1189.0,3040.0,975.0,147.0,3379.0,404.0,35.0,156.0,2166.0
2020-09-18 17:00:00,1188.0,3483.0,1023.0,54.0,3459.0,396.0,34.0,50.0,2127.0
2020-09-18 18:00:00,1188.0,3614.0,1348.0,4.0,3395.0,385.0,31.0,3.0,2111.0
2020-09-18 19:00:00,1183.0,3016.0,1232.0,0.0,3419.0,411.0,35.0,0.0,2082.0
2020-09-18 20:00:00,904.0,2856.0,1220.0,0.0,3334.0,408.0,35.0,0.0,1997.0
2020-09-18 21:00:00,810.0,2794.0,1040.0,0.0,3084.0,410.0,34.0,0.0,1893.0
2020-09-18 22:00:00,653.0,2562.0,549.0,0.0,2677.0,406.0,35.0,0.0,1549.0
2020-09-18 23:00:00,370.0,2082.0,233.0,0.0,2250.0,410.0,34.0,0.0,1438.0
2020-09-19 00:00:00,320.0,2134.0,16.0,0.0,1773.0,412.0,35.0,0.0,1433.0
2020-09-19 01:00:00,315.0,2034.0,16.0,0.0,1612.0,406.0,34.0,0.0,1480.0
2020-09-19 02:00:00,311.0,2023.0,16.0,0.0,1547.0,406.0,33.0,0.0,1541.0
2020-09-19 03:00:00,311.0,1988.0,17.0,0.0,1490.0,404.0,33.0,0.0,1556.0
2020-09-19 04:00:00,311.0,2045.0,23.0,0.0,1439.0,408.0,34.0,0.0,1518.0
2020-09-19 05:00:00,311.0,2407.0,52.0,0.0,1291.0,405.0,34.0,0.0,1448.0
2020-09-19 06:00:00,309.0,2393.0,412.0,7.0,1286.0,409.0,34.0,9.0,1368.0
2020-09-19 07:00:00,309.0,2483.0,674.0,102.0,1165.0,402.0,33.0,99.0,1267.0
2020-09-19 08:00:00,310.0,2636.0,670.0,245.0,1068.0,392.0,35.0,207.0,1187.0
2020-09-19 09:00:00,310.0,2527.0,519.0,330.0,1092.0,389.0,34.0,288.0,1225.0
2020-09-19 10:00:00,309.0,2532.0,535.0,366.0,1317.0,389.0,34.0,342.0,1352.0
2020-09-19 11:00:00,309.0,2609.0,615.0,418.0,1347.0,385.0,33.0,367.0,1539.0
2020-09-19 12:00:00,308.0,2374.0,163.0,415.0,1378.0,395.0,33.0,362.0,1708.0
2020-09-19 13:00:00,308.0,2254.0,49.0,410.0,1366.0,386.0,33.0,349.0,1827.0
2020-09-19 14:00:00,309.0,2309.0,21.0,413.0,1314.0,382.0,34.0,312.0,1873.0
2020-09-19 15:00:00,309.0,2339.0,55.0,338.0,1507.0,385.0,34.0,251.0,1850.0
2020-09-19 16:00:00,270.0,2552.0,160.0,220.0,1403.0,388.0,35.0,166.0,1823.0
2020-09-19 17:00:00,258.0,2538.0,1104.0,79.0,1358.0,382.0,36.0,56.0,1824.0
2020-09-19 18:00:00,294.0,2456.0,1361.0,4.0,1342.0,380.0,36.0,3.0,1807.0
2020-09-19 19:00:00,310.0,2429.0,1129.0,0.0,1317.0,375.0,35.0,0.0,1776.0
2020-09-19 20:00:00,309.0,2365.0,1144.0,0.0,1208.0,388.0,35.0,0.0,1813.0
2020-09-19 21:00:00,309.0,2259.0,951.0,0.0,1238.0,388.0,35.0,0.0,1891.0
2020-09-19 22:00:00,310.0,2136.0,796.0,0.0,1261.0,392.0,34.0,0.0,1847.0
2020-09-19 23:00:00,310.0,1976.0,386.0,0.0,1424.0,391.0,34.0,0.0,1837.0
2020-09-20 00:00:00,310.0,2119.0,158.0,0.0,1344.0,388.0,35.0,0.0,1814.0
2020-09-20 01:00:00,310.0,2049.0,30.0,0.0,1239.0,391.0,34.0,0.0,1756.0
2020-09-20 02:00:00,310.0,2035.0,22.0,0.0,1171.0,385.0,34.0,0.0,1689.0
2020-09-20 03:00:00,309.0,2209.0,44.0,0.0,1116.0,387.0,34.0,0.0,1597.0
2020-09-20 04:00:00,310.0,2117.0,216.0,0.0,1000.0,384.0,33.0,0.0,1473.0
2020-09-20 05:00:00,310.0,2180.0,41.0,0.0,1052.0,390.0,33.0,0.0,1356.0
2020-09-20 06:00:00,309.0,2188.0,420.0,6.0,1180.0,395.0,35.0,8.0,1239.0
2020-09-20 07:00:00,309.0,2357.0,514.0,85.0,1122.0,393.0,33.0,88.0,1109.0
2020-09-20 08:00:00,308.0,2152.0,664.0,209.0,980.0,397.0,34.0,178.0,987.0
2020-09-20 09:00:00,309.0,2263.0,874.0,298.0,875.0,394.0,33.0,248.0,894.0
2020-09-20 10:00:00,308.0,2367.0,932.0,350.0,887.0,398.0,33.0,296.0,863.0
2020-09-20 11:00:00,309.0,2283.0,569.0,352.0,931.0,398.0,34.0,321.0,890.0
2020-09-20 12:00:00,310.0,1945.0,162.0,383.0,1153.0,398.0,34.0,326.0,950.0
2020-09-20 13:00:00,283.0,2002.0,16.0,410.0,1408.0,400.0,35.0,317.0,1015.0
2020-09-20 14:00:00,280.0,2013.0,27.0,392.0,1398.0,402.0,34.0,286.0,1076.0
2020-09-20 15:00:00,310.0,2300.0,98.0,325.0,1373.0,404.0,34.0,229.0,1091.0
2020-09-20 16:00:00,312.0,2790.0,583.0,222.0,1261.0,407.0,34.0,150.0,1056.0
2020-09-20 17:00:00,314.0,3141.0,1439.0,80.0,1071.0,399.0,35.0,49.0,996.0
2020-09-20 18:00:00,317.0,3169.0,1639.0,4.0,1033.0,403.0,34.0,3.0,963.0
2020-09-20 19:00:00,318.0,3077.0,1598.0,0.0,992.0,394.0,35.0,0.0,917.0
2020-09-20 20:00:00,323.0,2946.0,1118.0,0.0,874.0,407.0,35.0,0.0,794.0
2020-09-20 21:00:00,325.0,2707.0,511.0,0.0,693.0,408.0,35.0,0.0,686.0
2020-09-20 22:00:00,326.0,2807.0,228.0,0.0,768.0,403.0,33.0,0.0,683.0
2020-09-20 23:00:00,330.0,2788.0,20.0,0.0,677.0,401.0,34.0,0.0,561.0
2020-09-21 00:00:00,324.0,2678.0,20.0,0.0,521.0,399.0,34.0,0.0,493.0
2020-09-21 01:00:00,338.0,2497.0,21.0,0.0,411.0,404.0,34.0,0.0,439.0
2020-09-21 02:00:00,387.0,2457.0,21.0,0.0,369.0,403.0,33.0,0.0,411.0
2020-09-21 03:00:00,489.0,2790.0,26.0,0.0,333.0,401.0,34.0,0.0,413.0
2020-09-21 04:00:00,652.0,3157.0,439.0,0.0,357.0,403.0,34.0,0.0,421.0
2020-09-21 05:00:00,715.0,3398.0,890.0,0.0,341.0,404.0,35.0,0.0,420.0
2020-09-21 06:00:00,791.0,3584.0,1271.0,4.0,279.0,400.0,35.0,11.0,412.0
2020-09-21 07:00:00,862.0,3602.0,1753.0,76.0,268.0,396.0,33.0,123.0,350.0
2020-09-21 08:00:00,882.0,3540.0,1822.0,255.0,195.0,383.0,30.0,252.0,251.0
2020-09-21 09:00:00,767.0,3518.0,1604.0,438.0,151.0,386.0,32.0,352.0,220.0
2020-09-21 10:00:00,700.0,3600.0,1358.0,553.0,196.0,390.0,36.0,420.0,262.0
2020-09-21 11:00:00,700.0,3480.0,1181.0,588.0,251.0,385.0,36.0,456.0,333.0
2020-09-21 12:00:00,699.0,3605.0,776.0,599.0,285.0,368.0,35.0,463.0,413.0
2020-09-21 13:00:00,698.0,3258.0,774.0,566.0,388.0,358.0,34.0,444.0,509.0
2020-09-21 14:00:00,698.0,3580.0,806.0,512.0,542.0,364.0,35.0,393.0,623.0
2020-09-21 15:00:00,698.0,3610.0,1071.0,426.0,634.0,379.0,35.0,314.0,732.0
2020-09-21 16:00:00,697.0,3489.0,1320.0,289.0,692.0,393.0,36.0,205.0,817.0
2020-09-21 17:00:00,697.0,3651.0,1925.0,96.0,663.0,400.0,37.0,66.0,863.0
2020-09-21 18:00:00,710.0,3738.0,2222.0,4.0,603.0,402.0,36.0,3.0,907.0
2020-09-21 19:00:00,795.0,3585.0,2370.0,0.0,523.0,408.0,37.0,0.0,913.0
2020-09-21 20:00:00,798.0,3611.0,1737.0,0.0,482.0,410.0,35.0,0.0,842.0
2020-09-21 21:00:00,795.0,3427.0,1086.0,0.0,461.0,399.0,34.0,0.0,776.0
2020-09-21 22:00:00,747.0,3165.0,372.0,0.0,408.0,401.0,34.0,0.0,693.0
2020-09-21 23:00:00,709.0,2931.0,116.0,0.0,337.0,398.0,35.0,0.0,633.0
2020-09-22 00:00:00,689.0,2937.0,22.0,0.0,295.0,398.0,35.0,0.0,570.0
2020-09-22 01:00:00,680.0,2496.0,495.0,0.0,250.0,397.0,36.0,0.0,531.0
2020-09-22 02:00:00,692.0,2515.0,494.0,0.0,225.0,393.0,34.0,0.0,499.0
2020-09-22 03:00:00,703.0,2480.0,729.0,0.0,241.0,397.0,34.0,0.0,471.0
2020-09-22 04:00:00,788.0,3154.0,1228.0,0.0,361.0,390.0,34.0,0.0,444.0
2020-09-22 05:00:00,880.0,3480.0,1509.0,0.0,413.0,386.0,34.0,0.0,417.0
2020-09-22 06:00:00,883.0,3629.0,1677.0,7.0,376.0,368.0,36.0,11.0,386.0
2020-09-22 07:00:00,879.0,3641.0,1859.0,98.0,310.0,348.0,36.0,122.0,317.0
2020-09-22 08:00:00,877.0,3571.0,1965.0,247.0,193.0,354.0,36.0,248.0,220.0
2020-09-22 09:00:00,878.0,3553.0,1748.0,362.0,75.0,346.0,35.0,344.0,196.0
2020-09-22 10:00:00,881.0,3527.0,1529.0,419.0,59.0,348.0,36.0,409.0,258.0
2020-09-22 11:00:00,881.0,3512.0,1597.0,481.0,106.0,351.0,36.0,444.0,347.0
2020-09-22 12:00:00,881.0,3546.0,1492.0,467.0,184.0,354.0,35.0,446.0,472.0
2020-09-22 13:00:00,868.0,3560.0,927.0,450.0,302.0,346.0,34.0,420.0,621.0
2020-09-22 14:00:00,879.0,3630.0,868.0,393.0,351.0,341.0,35.0,370.0,753.0
2020-09-22 15:00:00,878.0,3583.0,1018.0,296.0,468.0,338.0,35.0,293.0,866.0
2020-09-22 16:00:00,879.0,3667.0,1046.0,187.0,611.0,343.0,35.0,187.0,980.0
2020-09-22 17:00:00,802.0,3671.0,1903.0,58.0,737.0,344.0,37.0,59.0,1077.0
2020-09-22 18:00:00,600.0,3705.0,2429.0,3.0,985.0,348.0,36.0,2.0,1162.0
2020-09-22 19:00:00,568.0,3576.0,2495.0,0.0,1185.0,352.0,36.0,0.0,1203.0
2020-09-22 20:00:00,473.0,3500.0,1597.0,0.0,1396.0,352.0,37.0,0.0,1189.0
2020-09-22 21:00:00,369.0,3080.0,1148.0,0.0,1501.0,343.0,35.0,0.0,1177.0
2020-09-22 22:00:00,318.0,3160.0,1187.0,0.0,1492.0,339.0,35.0,0.0,1237.0
2020-09-22 23:00:00,315.0,2865.0,908.0,0.0,1511.0,338.0,36.0,0.0,1245.0
2020-09-23 00:00:00,316.0,2748.0,509.0,0.0,1417.0,340.0,36.0,0.0,1232.0
2020-09-23 01:00:00,314.0,2702.0,485.0,0.0,1174.0,336.0,35.0,0.0,1207.0
2020-09-23 02:00:00,314.0,2554.0,411.0,0.0,996.0,341.0,34.0,0.0,1193.0
2020-09-23 03:00:00,315.0,2336.0,810.0,0.0,910.0,354.0,34.0,0.0,1187.0
2020-09-23 04:00:00,314.0,2433.0,1161.0,0.0,864.0,355.0,34.0,0.0,1178.0
2020-09-23 05:00:00,313.0,3133.0,1517.0,0.0,878.0,368.0,34.0,0.0,1182.0
2020-09-23 06:00:00,312.0,3402.0,1650.0,3.0,895.0,385.0,34.0,13.0,1177.0
2020-09-23 07:00:00,313.0,3680.0,2042.0,66.0,887.0,385.0,34.0,153.0,1111.0
2020-09-23 08:00:00,313.0,3576.0,1903.0,168.0,996.0,377.0,33.0,309.0,1027.0
2020-09-23 09:00:00,313.0,3662.0,1653.0,195.0,903.0,367.0,28.0,426.0,998.0
2020-09-23 10:00:00,312.0,3595.0,1709.0,234.0,783.0,360.0,28.0,504.0,984.0
2020-09-23 11:00:00,311.0,3607.0,1617.0,248.0,733.0,355.0,27.0,547.0,965.0
2020-09-23 12:00:00,310.0,3534.0,1481.0,284.0,779.0,360.0,29.0,556.0,957.0
2020-09-23 13:00:00,310.0,3498.0,1240.0,311.0,919.0,354.0,26.0,530.0,946.0
2020-09-23 14:00:00,310.0,3402.0,1030.0,282.0,1030.0,356.0,25.0,469.0,917.0
2020-09-23 15:00:00,310.0,3588.0,845.0,249.0,1077.0,378.0,29.0,373.0,866.0
2020-09-23 16:00:00,311.0,3652.0,1002.0,191.0,1077.0,370.0,27.0,241.0,800.0
2020-09-23 17:00:00,312.0,3713.0,1639.0,68.0,937.0,376.0,30.0,74.0,735.0
2020-09-23 18:00:00,311.0,3707.0,2593.0,2.0,803.0,397.0,37.0,2.0,696.0
2020-09-23 19:00:00,310.0,3611.0,1899.0,0.0,666.0,394.0,36.0,0.0,679.0
2020-09-23 20:00:00,310.0,3595.0,1536.0,0.0,443.0,403.0,36.0,0.0,666.0
2020-09-23 21:00:00,310.0,3416.0,1065.0,0.0,487.0,402.0,36.0,0.0,674.0
2020-09-23 22:00:00,224.0,2790.0,1112.0,0.0,559.0,401.0,35.0,0.0,577.0
2020-09-23 23:00:00,48.0,2452.0,815.0,0.0,624.0,404.0,37.0,0.0,560.0
2020-09-24 00:00:00,27.0,2347.0,525.0,0.0,631.0,397.0,37.0,0.0,563.0
2020-09-24 01:00:00,26.0,2396.0,362.0,0.0,632.0,404.0,36.0,0.0,559.0
2020-09-24 02:00:00,26.0,2443.0,373.0,0.0,492.0,408.0,36.0,0.0,544.0
2020-09-24 03:00:00,23.0,2496.0,520.0,0.0,378.0,406.0,36.0,0.0,549.0
2020-09-24 04:00:00,20.0,2964.0,638.0,0.0,381.0,401.0,35.0,0.0,574.0
2020-09-24 05:00:00,20.0,3238.0,2178.0,0.0,475.0,400.0,35.0,0.0,624.0
2020-09-24 06:00:00,21.0,3401.0,2524.0,1.0,484.0,397.0,35.0,10.0,689.0
2020-09-24 07:00:00,21.0,3390.0,2826.0,25.0,592.0,403.0,36.0,108.0,733.0
2020-09-24 08:00:00,21.0,3253.0,2326.0,79.0,728.0,404.0,36.0,219.0,786.0
2020-09-24 09:00:00,21.0,3355.0,1767.0,147.0,906.0,407.0,36.0,303.0,919.0
2020-09-24 10:00:00,20.0,3315.0,1387.0,175.0,1177.0,407.0,37.0,362.0,1149.0
2020-09-24 11:00:00,21.0,3257.0,964.0,230.0,1646.0,399.0,38.0,401.0,1458.0
2020-09-24 12:00:00,21.0,2840.0,477.0,247.0,2041.0,396.0,37.0,413.0,1787.0
2020-09-24 13:00:00,21.0,2456.0,371.0,249.0,2415.0,396.0,35.0,394.0,2085.0
2020-09-24 14:00:00,21.0,2354.0,371.0,259.0,2608.0,396.0,35.0,354.0,2319.0
2020-09-24 15:00:00,20.0,2350.0,238.0,211.0,2723.0,404.0,35.0,283.0,2522.0
2020-09-24 16:00:00,20.0,2503.0,411.0,132.0,2734.0,409.0,35.0,180.0,2659.0
2020-09-24 17:00:00,20.0,2647.0,563.0,52.0,2710.0,408.0,35.0,56.0,2666.0
2020-09-24 18:00:00,20.0,2689.0,942.0,2.0,2708.0,403.0,36.0,2.0,2590.0
2020-09-24 19:00:00,18.0,2544.0,973.0,0.0,2850.0,405.0,35.0,0.0,2500.0
2020-09-24 20:00:00,17.0,2388.0,622.0,0.0,2866.0,414.0,36.0,0.0,2426.0
2020-09-24 21:00:00,18.0,1609.0,535.0,0.0,2851.0,410.0,37.0,0.0,2424.0
2020-09-24 22:00:00,16.0,1007.0,605.0,0.0,2934.0,412.0,37.0,0.0,2662.0
2020-09-24 23:00:00,16.0,759.0,251.0,0.0,2972.0,414.0,37.0,0.0,2676.0
2020-09-25 00:00:00,17.0,742.0,14.0,0.0,2967.0,412.0,37.0,0.0,2729.0
2020-09-25 01:00:00,17.0,717.0,14.0,0.0,3062.0,413.0,35.0,0.0,2802.0
2020-09-25 02:00:00,16.0,727.0,17.0,0.0,3156.0,409.0,35.0,0.0,2869.0
2020-09-25 03:00:00,16.0,741.0,17.0,0.0,3056.0,414.0,36.0,0.0,2895.0
2020-09-25 04:00:00,15.0,742.0,20.0,0.0,3195.0,410.0,35.0,0.0,2886.0
2020-09-25 05:00:00,15.0,862.0,363.0,0.0,3203.0,408.0,36.0,0.0,2888.0
2020-09-25 06:00:00,16.0,965.0,633.0,8.0,3042.0,411.0,35.0,9.0,2862.0
2020-09-25 07:00:00,16.0,988.0,521.0,118.0,2952.0,421.0,36.0,100.0,2738.0
2020-09-25 08:00:00,16.0,895.0,423.0,316.0,2991.0,415.0,36.0,210.0,2694.0
2020-09-25 09:00:00,16.0,820.0,217.0,445.0,3130.0,404.0,36.0,292.0,2785.0
2020-09-25 10:00:00,16.0,862.0,61.0,544.0,3139.0,414.0,35.0,343.0,2797.0
2020-09-25 11:00:00,16.0,829.0,19.0,594.0,2938.0,419.0,35.0,374.0,2736.0
2020-09-25 12:00:00,16.0,864.0,25.0,616.0,2798.0,417.0,32.0,381.0,2619.0
2020-09-25 13:00:00,16.0,855.0,28.0,620.0,2748.0,417.0,31.0,366.0,2513.0
2020-09-25 14:00:00,16.0,895.0,26.0,583.0,2710.0,413.0,31.0,327.0,2443.0
2020-09-25 15:00:00,16.0,941.0,39.0,492.0,2769.0,410.0,28.0,263.0,2398.0
2020-09-25 16:00:00,15.0,1074.0,110.0,338.0,2789.0,406.0,27.0,172.0,2371.0
2020-09-25 17:00:00,15.0,1271.0,493.0,113.0,2569.0,405.0,25.0,55.0,2321.0
2020-09-25 18:00:00,15.0,1345.0,1409.0,3.0,2467.0,401.0,24.0,2.0,2316.0
2020-09-25 19:00:00,15.0,1309.0,1161.0,0.0,2553.0,404.0,24.0,0.0,2343.0
2020-09-25 20:00:00,15.0,1302.0,694.0,0.0,2499.0,403.0,24.0,0.0,2285.0
2020-09-25 21:00:00,15.0,1314.0,499.0,0.0,2517.0,397.0,22.0,0.0,2208.0
2020-09-25 22:00:00,16.0,1279.0,612.0,0.0,2348.0,392.0,17.0,0.0,2145.0
2020-09-25 23:00:00,16.0,1105.0,497.0,0.0,2152.0,399.0,22.0,0.0,2032.0
2020-09-26 00:00:00,18.0,934.0,161.0,0.0,2182.0,403.0,22.0,0.0,1967.0
2020-09-26 01:00:00,16.0,977.0,79.0,0.0,2308.0,396.0,20.0,0.0,1922.0
2020-09-26 02:00:00,15.0,999.0,19.0,0.0,2388.0,400.0,20.0,0.0,1906.0
2020-09-26 03:00:00,16.0,1012.0,18.0,0.0,2337.0,400.0,19.0,0.0,1902.0
2020-09-26 04:00:00,15.0,1130.0,114.0,0.0,2081.0,397.0,20.0,0.0,1857.0
2020-09-26 05:00:00,15.0,1050.0,640.0,0.0,2046.0,396.0,20.0,0.0,1808.0
2020-09-26 06:00:00,15.0,1032.0,754.0,9.0,2220.0,394.0,19.0,4.0,1751.0
2020-09-26 07:00:00,15.0,1167.0,826.0,157.0,2327.0,402.0,20.0,75.0,1564.0
2020-09-26 08:00:00,16.0,994.0,759.0,372.0,2341.0,398.0,19.0,178.0,1307.0
2020-09-26 09:00:00,17.0,788.0,327.0,516.0,2341.0,403.0,23.0,254.0,1263.0
2020-09-26 10:00:00,15.0,930.0,41.0,596.0,2249.0,414.0,25.0,306.0,1327.0
2020-09-26 11:00:00,14.0,801.0,26.0,627.0,2575.0,416.0,27.0,333.0,1483.0
2020-09-26 12:00:00,14.0,755.0,23.0,626.0,2783.0,417.0,28.0,338.0,1751.0
2020-09-26 13:00:00,14.0,712.0,19.0,610.0,2984.0,412.0,28.0,323.0,2052.0
2020-09-26 14:00:00,15.0,693.0,25.0,557.0,3112.0,391.0,28.0,285.0,2333.0
2020-09-26 15:00:00,14.0,732.0,22.0,454.0,3098.0,403.0,26.0,226.0,2559.0
2020-09-26 16:00:00,14.0,714.0,19.0,285.0,3035.0,399.0,27.0,140.0,2713.0
2020-09-26 17:00:00,14.0,698.0,127.0,92.0,3047.0,404.0,27.0,35.0,2747.0
2020-09-26 18:00:00,15.0,734.0,681.0,2.0,2934.0,403.0,27.0,1.0,2686.0
2020-09-26 19:00:00,15.0,732.0,635.0,0.0,3056.0,403.0,26.0,0.0,2618.0
2020-09-26 20:00:00,15.0,751.0,426.0,0.0,3068.0,404.0,27.0,0.0,2585.0
2020-09-26 21:00:00,14.0,681.0,68.0,0.0,3021.0,400.0,27.0,0.0,2572.0
2020-09-26 22:00:00,15.0,635.0,28.0,0.0,3112.0,407.0,31.0,0.0,2523.0
2020-09-26 23:00:00,15.0,666.0,40.0,0.0,3072.0,406.0,33.0,0.0,2465.0
2020-09-27 00:00:00,15.0,634.0,31.0,0.0,3143.0,406.0,33.0,0.0,2479.0
2020-09-27 01:00:00,15.0,700.0,17.0,0.0,3128.0,408.0,32.0,0.0,2464.0
2020-09-27 02:00:00,15.0,702.0,16.0,0.0,2953.0,407.0,33.0,0.0,2403.0
2020-09-27 03:00:00,15.0,711.0,16.0,0.0,2863.0,403.0,32.0,0.0,2308.0
2020-09-27 04:00:00,15.0,686.0,15.0,0.0,2749.0,397.0,31.0,0.0,2196.0
2020-09-27 05:00:00,15.0,698.0,15.0,0.0,2611.0,402.0,32.0,0.0,2087.0
2020-09-27 06:00:00,15.0,671.0,21.0,5.0,2518.0,403.0,33.0,14.0,1986.0
2020-09-27 07:00:00,15.0,693.0,64.0,84.0,2394.0,404.0,33.0,165.0,1819.0
2020-09-27 08:00:00,14.0,711.0,52.0,241.0,2094.0,405.0,33.0,335.0,1611.0
2020-09-27 09:00:00,14.0,730.0,37.0,446.0,1715.0,400.0,33.0,476.0,1484.0
2020-09-27 10:00:00,14.0,706.0,69.0,554.0,1405.0,398.0,33.0,572.0,1369.0
2020-09-27 11:00:00,14.0,716.0,182.0,591.0,1230.0,404.0,34.0,622.0,1240.0
2020-09-27 12:00:00,15.0,664.0,155.0,614.0,981.0,409.0,34.0,629.0,1148.0
2020-09-27 13:00:00,15.0,699.0,58.0,618.0,851.0,406.0,34.0,597.0,1121.0
2020-09-27 14:00:00,15.0,725.0,54.0,583.0,895.0,408.0,34.0,523.0,1166.0
2020-09-27 15:00:00,20.0,807.0,58.0,490.0,955.0,406.0,34.0,408.0,1227.0
2020-09-27 16:00:00,24.0,964.0,141.0,330.0,1025.0,411.0,33.0,247.0,1280.0
2020-09-27 17:00:00,25.0,1112.0,1160.0,105.0,951.0,402.0,33.0,54.0,1327.0
2020-09-27 18:00:00,24.0,1139.0,2145.0,2.0,935.0,403.0,32.0,1.0,1437.0
2020-09-27 19:00:00,24.0,1049.0,2275.0,0.0,943.0,401.0,32.0,0.0,1530.0
2020-09-27 20:00:00,25.0,1108.0,1696.0,0.0,964.0,404.0,32.0,0.0,1498.0
2020-09-27 21:00:00,26.0,1102.0,1100.0,0.0,880.0,404.0,33.0,0.0,1439.0
2020-09-27 22:00:00,28.0,1024.0,339.0,0.0,850.0,404.0,33.0,0.0,1161.0
2020-09-27 23:00:00,30.0,1039.0,130.0,0.0,850.0,402.0,34.0,0.0,1115.0
2020-09-28 00:00:00,32.0,1100.0,79.0,0.0,782.0,405.0,34.0,0.0,1038.0
2020-09-28 01:00:00,34.0,1117.0,19.0,0.0,665.0,409.0,34.0,0.0,962.0
2020-09-28 02:00:00,24.0,1114.0,18.0,0.0,540.0,409.0,34.0,0.0,896.0
2020-09-28 03:00:00,97.0,1154.0,31.0,0.0,542.0,406.0,34.0,0.0,844.0
2020-09-28 04:00:00,246.0,1569.0,754.0,0.0,468.0,401.0,33.0,0.0,799.0
2020-09-28 05:00:00,385.0,2555.0,908.0,0.0,285.0,404.0,33.0,0.0,757.0
2020-09-28 06:00:00,543.0,3114.0,1295.0,7.0,247.0,399.0,32.0,15.0,743.0
2020-09-28 07:00:00,598.0,3305.0,1515.0,143.0,234.0,401.0,33.0,179.0,698.0
2020-09-28 08:00:00,595.0,3662.0,1251.0,366.0,168.0,395.0,33.0,361.0,571.0
2020-09-28 09:00:00,582.0,3610.0,667.0,498.0,132.0,389.0,34.0,497.0,423.0
2020-09-28 10:00:00,596.0,3646.0,868.0,567.0,70.0,387.0,35.0,585.0,311.0
2020-09-28 11:00:00,599.0,3616.0,1443.0,591.0,51.0,394.0,35.0,627.0,216.0
2020-09-28 12:00:00,598.0,3532.0,1072.0,567.0,40.0,392.0,34.0,630.0,153.0
2020-09-28 13:00:00,598.0,3596.0,561.0,508.0,33.0,391.0,34.0,591.0,122.0
2020-09-28 14:00:00,597.0,3521.0,833.0,389.0,71.0,396.0,35.0,512.0,132.0
2020-09-28 15:00:00,598.0,3620.0,1027.0,257.0,119.0,395.0,35.0,391.0,180.0
2020-09-28 16:00:00,586.0,3684.0,1308.0,143.0,151.0,389.0,35.0,231.0,242.0
2020-09-28 17:00:00,555.0,3723.0,1609.0,42.0,224.0,399.0,35.0,49.0,324.0
2020-09-28 18:00:00,592.0,3826.0,2024.0,1.0,293.0,406.0,36.0,2.0,434.0
2020-09-28 19:00:00,598.0,3681.0,2244.0,0.0,293.0,409.0,35.0,0.0,563.0
2020-09-28 20:00:00,597.0,3652.0,1423.0,0.0,359.0,411.0,36.0,0.0,664.0
2020-09-28 21:00:00,595.0,3542.0,622.0,0.0,342.0,407.0,36.0,0.0,707.0
2020-09-28 22:00:00,597.0,3285.0,256.0,0.0,375.0,405.0,36.0,0.0,934.0
